Orthogroup	Euclidium_syriacum	Cardamine_hirsuta
OG0002087	ESY1_g9674_DN3_SP8_c0.t1	CARHR158570
OG0002087	ESY6_g50037_DN3_SP8_c0.t1	CARHR188810
OG0002088	ESY6_g50027_DN3_SP0_c0.t1	CARHR188710, CARHR188720, CARHR188750
OG0002089	ESY1_g7124_DN3_SP2_c0.t1	CARHR153750
OG0002089	ESY6_g49195_DN3_SP3_c0.t1	CARHR192300
OG0002090	ESY6_g48973_DN3_SP1_c7.t1	CARHR190600, CARHR151020
OG0002091	ESY1_g8043_DN2_SP0_c29.t1	CARHR154760, CARHR273270
OG0002092	ESY13_g56248_DN3_SP8_c0.t1	CARHR233480, CARHR270980
OG0002093	ESY13_g56106_DN3_SP0_c0.t1	CARHR233630
OG0002093	ESY6_g48357_DN3_SP8_c0.t1	CARHR270690
OG0002094	ESY16_g62562_DN3_SP4_c0.t1	CARHR233990
OG0002094	ESY6_g48183_DN3_SP7_c0.t1	CARHR269680
OG0002095	ESY16_g62415_DN2_SP7_c0.t1	CARHR234330, CARHR268660
OG0002096	ESY6_g47958_DN3_SP7_c0.t1	CARHR268210
OG0002096	ESY16_g62343_DN3_SP8_c0.t1	CARHR234680
OG0002097	ESY20_g13293_DN3_SP3_c0.t1	CARHR250990
OG0002097	ESY5_g5240_DN3_SP8_c0.t1	CARHR002420
OG0002098	ESY4_g25671_DN3_SP0_c0.t1, ESY4_g25636_DN3_SP0_c0.t1	CARHR242370
OG0002099	ESY3_g31229_DN3_SP5_c0.t1	CARHR085830
OG0002099	ESY7_g18859_DN3_SP8_c0.t1	CARHR207480
OG0002100	ESY7_g19577_DN2_SP0_c0.t1	CARHR211560
OG0002100	ESY3_g30836_DN3_SP0_c0.t1	CARHR083380
OG0002101	ESY3_g32357_DN3_SP8_c0.t1	CARHR077200
OG0002101	ESY7_g19602_DN3_SP6_c0.t1	CARHR211810, CARHR258990
OG0002102	ESY10_g13759_DN3_SP8_c0.t1	CARHR148390
OG0002102	ESY8_g60170_DN3_SP8_c0.t1	CARHR213630
OG0002104	ESY6_g48312_DN3_SP0_c0.t1, ESY5_g2958_DN3_SP8_c0.t1	CARHR016240
OG0002104	ESY2_g36586_DN3_SP8_c0.t1	CARHR074010
OG0002105	ESY5_g3026_DN3_SP6_c0.t1	CARHR016670
OG0002105	ESY2_g36664_DN3_SP6_c0.t1	CARHR073380
OG0002106	ESY5_g3052_DN3_SP2_c0.t1	CARHR016910
OG0002106	ESY2_g36756_DN3_SP5_c0.t1	CARHR072920
OG0002108	ESY2_g36773_DN3_SP1_c0.t1	CARHR072810
OG0002108	ESY5_g3058_DN3_SP0_c0.t1	CARHR016970
OG0002109	ESY2_g35055_DN3_SP8_c0.t1	CARHR022500, CARHR071460
OG0002110	ESY2_g34668_DN3_SP8_c1.t1	CARHR070540
OG0002110	ESY5_g2463_DN3_SP8_c0.t1	CARHR021800
OG0002111	ESY5_g2550_DN3_SP8_c0.t1	CARHR021520
OG0002111	ESY2_g34703_DN3_SP8_c0.t1	CARHR070230
OG0002112	ESY2_g36335_DN3_SP0_c10.t1	CARHR045310
OG0002112	ESY3_g30206_DN3_SP0_c9.t1	CARHR087990
OG0002113	ESY2_g36304_DN3_SP6_c0.t1	CARHR045220
OG0002113	ESY3_g30210_DN3_SP0_c0.t1	CARHR088030, CARHR152870
OG0002114	ESY3_g30234_DN3_SP7_c0.t1	CARHR088240
OG0002114	ESY2_g36277_DN3_SP0_c0.t1	CARHR088250
OG0002115	ESY5_g783_DN3_SP6_c0.t1	CARHR060250, CARHR026730
OG0002116	ESY27_g13543_DN3_SP0_c0.t1	CARHR219760
OG0002116	ESY3_g28200_DN3_SP4_c0.t1	CARHR099830
OG0002117	ESY22_g40464_DN3_SP0_c0.t1	CARHR220590
OG0002118	ESY22_g40695_DN3_SP8_c0.t1	CARHR220720
OG0002118	ESY3_g28636_DN2_SP4_c0.t1	CARHR098990
OG0002119	ESY22_g41118_DN3_SP0_c0.t1	CARHR221900
OG0002119	ESY3_g28937_DN3_SP0_c0.t1	CARHR097990, CARHR097970
OG0002120	ESY5_g5131_DN3_SP0_c0.t1	CARHR234640, CARHR229800
OG0002120	ESY5_g5130_DN3_SP0_c0.t1	CARHR234630, CARHR233850
OG0002120	ESY5_g5129_DN3_SP0_c0.t1	CARHR229820
OG0002122	ESY2_g38753_DN3_SP8_c0.t1	CARHR289970
OG0002124	ESY5_g4314_DN3_SP0_c0.t1	CARHR018130
OG0002124	ESY2_g35851_DN3_SP0_c0.t1	CARHR065670
OG0002125	ESY11_g54719_DN3_SP0_c0.t1, ESY11_g54708_DN3_SP0_c0.t1, ESY11_g54721_DN3_SP0_c0.t1	CARHR110290
OG0002125	ESY4_g24241_DN3_SP5_c0.t1	CARHR236860
OG0002126	ESY8_g60525_DN3_SP3_c0.t1	CARHR151640, CARHR151620, CARHR040070
OG0002127	ESY10_g13738_DN3_SP7_c0.t1	CARHR148500
OG0002127	ESY8_g60199_DN3_SP8_c0.t1	CARHR213700
OG0002128	ESY7_g16813_DN3_SP8_c0.t1	CARHR176400
OG0002128	ESY9_g42825_DN3_SP7_c0.t1	CARHR225910
OG0002129	ESY2_g37259_DN3_SP8_c8.t1	CARHR041660
OG0002129	ESY3_g29126_DN3_SP8_c0.t1	CARHR096920
OG0002130	ESY3_g30612_DN3_SP0_c0.t1	CARHR090780
OG0002130	ESY2_g37033_DN3_SP3_c0.t1	CARHR042790, CARHR054610
OG0002131	ESY1_g5655_DN2_SP3_c0.t1	CARHR059410, CARHR128820
OG0002132	ESY2_g36429_DN3_SP0_c0.t1, ESY2_g36428_DN3_SP0_c0.t1, ESY2_g36461_DN2_SP0_c0.t1, ESY2_g36460_DN3_SP0_c0.t1	CARHR152080
OG0002133	ESY52_g61418_DN3_SP0_c0.t1, ESY52_g61417_DN3_SP0_c0.t1, ESY23_g169_DN3_SP0_c0.t1, ESY23_g178_DN3_SP0_c0.t1	CARHR231040, CARHR231050
OG0002134	ESY4_g25631_DN3_SP7_c0.t1	CARHR242330
OG0002134	ESY11_g53712_DN3_SP8_c0.t1	CARHR106080
OG0002135	ESY11_g53858_DN2_SP0_c0.t1	CARHR106810
OG0002135	ESY4_g25543_DN3_SP0_c0.t1	CARHR243160
OG0002136	ESY23_g308_DN3_SP8_c0.t1	CARHR231340, CARHR255640
OG0002137	ESY23_g290_DN3_SP0_c0.t1	CARHR231250
OG0002137	ESY18_g63864_DN3_SP0_c0.t1	CARHR255590
OG0002138	ESY4_g25217_DN3_SP0_c0.t1	CARHR240420
OG0002138	ESY8_g59307_DN3_SP2_c0.t1	CARHR115720
OG0002139	ESY10_g15159_DN3_SP0_c0.t1	CARHR215910
OG0002140	ESY9_g43212_DN3_SP4_c21.t1	CARHR226720
OG0002141	ESY7_g16693_DN3_SP6_c0.t1	CARHR226740, CARHR178050
OG0002142	ESY9_g43286_DN3_SP0_c0.t1	CARHR227180, CARHR034930, CARHR034920
OG0002143	ESY7_g16523_DN3_SP5_c0.t1	CARHR227670, CARHR252120
OG0002144	ESY19_g41488_DN3_SP8_c0.t1	CARHR260440
OG0002144	ESY14_g20839_DN3_SP8_c0.t1	CARHR034460
OG0002145	ESY1_g12506_DN3_SP8_c0.t1	CARHR173060
OG0002145	ESY12_g52263_DN3_SP5_c0.t1	CARHR143080
OG0002146	ESY12_g51702_DN3_SP1_c0.t1	CARHR141700
OG0002146	ESY1_g12346_DN3_SP1_c0.t1	CARHR172010
OG0002147	ESY1_g12316_DN3_SP8_c0.t1	CARHR171880
OG0002147	ESY12_g51739_DN3_SP8_c0.t1	CARHR141450
OG0002148	ESY1_g12205_DN3_SP0_c0.t1	CARHR171290
OG0002148	ESY11_g52619_DN2_SP0_c0.t1, ESY12_g51886_DN3_SP0_c0.t1	CARHR140660
OG0002149	ESY1_g12026_DN3_SP0_c0.t1	CARHR170600
OG0002149	ESY1_g12024_DN3_SP0_c0.t1	CARHR170590
OG0002150	ESY1_g11530_DN3_SP4_c0.t1	CARHR168370
OG0002150	ESY16_g62114_DN3_SP1_c0.t1	CARHR137060
OG0002151	ESY12_g51040_DN2_SP0_c0.t1	CARHR136170
OG0002151	ESY1_g8035_DN1_SP0_c0.t1, ESY1_g11785_DN3_SP0_c0.t1	CARHR167010
OG0002152	ESY12_g51054_DN3_SP3_c0.t1	CARHR136240
OG0002153	ESY1_g10523_DN3_SP7_c0.t1	CARHR166560
OG0002153	ESY12_g50987_DN3_SP8_c0.t1	CARHR135900
OG0002154	ESY1_g10985_DN3_SP8_c0.t1	CARHR133300, CARHR164090
OG0002155	ESY1_g11119_DN3_SP1_c0.t1	CARHR163250
OG0002156	ESY6_g47450_DN3_SP0_c0.t1	CARHR266680
OG0002156	ESY16_g62100_DN3_SP8_c0.t1	CARHR235410
OG0002157	ESY3_g29883_DN3_SP0_c0.t1	CARHR092130
OG0002157	ESY2_g38418_DN3_SP0_c0.t1	CARHR290750
OG0002158	ESY3_g27963_DN3_SP8_c0.t1	CARHR218890, CARHR100550
OG0002159	ESY9_g42475_DN1_SP0_c8.t1	CARHR155820, CARHR150870, CARHR155800, CARHR155840, CARHR155780, CARHR155810, CARHR155830, CARHR155790, CARHR150880
OG0002160	ESY2_g37855_DN3_SP6_c0.t1	CARHR060180
OG0002160	ESY5_g801_DN3_SP8_c0.t1	CARHR026750
OG0002161	ESY2_g34512_DN3_SP8_c0.t1	CARHR060720, CARHR026370
OG0002162	ESY11_g54354_DN3_SP8_c0.t1	CARHR109320
OG0002162	ESY4_g24603_DN3_SP7_c0.t1	CARHR238240
OG0002163	ESY12_g51090_DN3_SP0_c86.t1, ESY12_g51091_DN3_SP0_c15.t1	CARHR136350
OG0002164	ESY7_g16665_DN3_SP0_c0.t1, ESY9_g45665_DN3_SP0_c0.t1, ESY9_g45669_DN3_SP0_c0.t1	CARHR134980
OG0002165	ESY9_g44834_DN3_SP0_c0.t1	CARHR132000
OG0002166	ESY1_g10757_DN2_SP0_c0.t1	CARHR174250
OG0002166	ESY5_g3840_DN1_SP0_c0.t1, ESY10_g14864_DN2_SP0_c0.t1, ESY4_g24858_DN2_SP0_c0.t1	CARHR174200
OG0002167	ESY8_g59885_DN2_SP0_c0.t1	CARHR112110
OG0002167	ESY4_g26860_DN3_SP0_c0.t1	CARHR247850
OG0002168	ESY4_g26831_DN3_SP6_c0.t1	CARHR112320, CARHR247670
OG0002170	ESY8_g59732_DN3_SP0_c0.t1	CARHR113310
OG0002170	ESY8_g59788_DN3_SP0_c0.t1	CARHR112840, CARHR113290
OG0002171	ESY20_g13154_DN2_SP0_c0.t1, ESY2_g37096_DN3_SP0_c0.t1, ESY6_g48348_DN3_SP0_c0.t1	CARHR256360
OG0002172	ESY10_g15688_DN3_SP0_c0.t1	CARHR184980
OG0002172	ESY3_g31903_DN1_SP0_c0.t1	CARHR079210
OG0002174	ESY5_g5534_DN3_SP7_c0.t1	CARHR140990
OG0002175	ESY3_g32275_DN3_SP0_c0.t1	CARHR185540, CARHR285620
OG0002176	ESY3_g31662_DN3_SP1_c0.t1	CARHR080150
OG0002176	ESY10_g15409_DN3_SP1_c0.t1	CARHR186550
OG0002177	ESY3_g31455_DN3_SP8_c0.t1	CARHR081540, CARHR286220
OG0002178	ESY15_g64471_DN3_SP0_c0.t1	CARHR183220
OG0002178	ESY3_g31414_DN3_SP2_c0.t1	CARHR081810
OG0002179	ESY3_g30774_DN2_SP0_c0.t1	CARHR082940
OG0002179	ESY3_g30772_DN3_SP0_c0.t1	CARHR082930
OG0002180	ESY3_g31341_DN3_SP7_c0.t1	CARHR086690
OG0002180	ESY3_g31342_DN1_SP0_c0.t1, ESY7_g18444_DN3_SP0_c0.t1	CARHR206410
OG0002181	ESY2_g38078_DN3_SP7_c0.t1	CARHR037870
OG0002181	ESY3_g29800_DN3_SP8_c11.t1	CARHR092760
OG0002182	ESY3_g29712_DN3_SP0_c0.t1	CARHR093480
OG0002182	ESY2_g37960_DN3_SP0_c0.t1	CARHR038280
OG0002183	ESY3_g29677_DN2_SP4_c0.t1	CARHR039120, CARHR093770
OG0002184	ESY3_g29456_DN3_SP0_c0.t1	CARHR094720
OG0002184	ESY2_g37612_DN3_SP0_c0.t1	CARHR039800
OG0002185	ESY2_g34534_DN3_SP0_c0.t1	CARHR151960
OG0002185	ESY8_g60615_DN3_SP0_c0.t1	CARHR262460
OG0002186	ESY3_g28798_DN3_SP0_c0.t1	CARHR098420
OG0002186	ESY22_g40903_DN3_SP0_c0.t1	CARHR221410
OG0002187	ESY7_g19103_DN3_SP0_c0.t1	CARHR216660
OG0002187	ESY2_g34366_DN2_SP0_c0.t1	CARHR056580
OG0002188	ESY5_g3219_DN2_SP0_c0.t1	CARHR008870
OG0002188	ESY2_g34248_DN2_SP0_c0.t1	CARHR056010
OG0002189	ESY1_g10379_DN3_SP0_c0.t1	CARHR162130, CARHR130120
OG0002190	ESY12_g50819_DN3_SP4_c0.t1	CARHR135200
OG0002190	ESY1_g10247_DN3_SP1_c0.t1	CARHR112240
OG0002191	ESY5_g4797_DN3_SP5_c0.t1	CARHR005080
OG0002191	ESY8_g58398_DN3_SP0_c0.t1, ESY8_g58397_DN3_SP0_c0.t1, ESY19_g41712_DN3_SP0_c0.t1	CARHR125620
OG0002192	ESY5_g3300_DN3_SP0_c0.t1, ESY5_g3450_DN2_SP0_c0.t1	CARHR010460
OG0002193	ESY2_g34062_DN3_SP0_c0.t1	CARHR053550
OG0002193	ESY5_g3468_DN3_SP1_c0.t1	CARHR010530
OG0002194	ESY2_g34039_DN3_SP5_c0.t1	CARHR053100
OG0002194	ESY5_g3479_DN3_SP2_c0.t1	CARHR010610
OG0002195	ESY2_g33926_DN3_SP0_c0.t1	CARHR051950
OG0002196	ESY9_g43844_DN2_SP0_c0.t1	CARHR229630
OG0002197	ESY5_g2873_DN3_SP0_c0.t1	CARHR015570
OG0002197	ESY10_g14648_DN2_SP3_c0.t1	CARHR143790
OG0002198	ESY5_g2166_DN3_SP8_c0.t1	CARHR023370
OG0002198	ESY2_g35635_DN3_SP1_c0.t1	CARHR064340
OG0002199	ESY2_g35632_DN3_SP0_c6.t1	CARHR064310
OG0002199	ESY5_g2149_DN3_SP8_c7.t1	CARHR023410
OG0002200	ESY2_g35648_DN3_SP1_c0.t1	CARHR063030, CARHR064440, CARHR064430
OG0002201	ESY2_g33657_DN3_SP0_c0.t1	CARHR057740
OG0002203	ESY34_g45718_DN3_SP8_c0.t1	CARHR237340
OG0002203	ESY11_g54666_DN3_SP7_c0.t1	CARHR110120
OG0002205	ESY2_g35295_DN3_SP0_c5.t1	CARHR057750
OG0002206	ESY2_g35961_DN3_SP8_c0.t1	CARHR068280, CARHR019860
OG0002207	ESY4_g26781_DN3_SP7_c0.t1	CARHR112810
OG0002208	ESY4_g26524_DN2_SP0_c0.t1	CARHR245850, CARHR114380
OG0002209	ESY5_g2610_DN3_SP0_c0.t1, ESY3_g28703_DN3_SP0_c0.t1, ESY4_g25773_DN3_SP0_c0.t1, ESY4_g25479_DN3_SP0_c0.t1, ESY4_g25770_DN3_SP0_c0.t1	CARHR242030
OG0002210	ESY4_g25710_DN3_SP3_c0.t1	CARHR242520
OG0002211	ESY15_g64692_DN3_SP8_c0.t1	CARHR219690
OG0002211	ESY3_g28175_DN3_SP8_c0.t1	CARHR099870
OG0002212	ESY5_g1186_DN3_SP0_c0.t1	CARHR026950, CARHR026940
OG0002213	ESY16_g62391_DN3_SP8_c0.t1	CARHR234470
OG0002213	ESY6_g47986_DN3_SP3_c0.t1	CARHR268460
OG0002214	ESY2_g35205_DN3_SP0_c0.t1	CARHR059100, CARHR059010
OG0002214	ESY8_g61147_DN1_SP0_c0.t1	CARHR214370, CARHR214460
OG0002216	ESY4_g25241_DN3_SP0_c0.t1	CARHR240300
OG0002216	ESY4_g25244_DN3_SP0_c0.t1	CARHR240290
OG0002217	ESY13_g57938_DN2_SP0_c0.t1	CARHR216440
OG0002221	ESY16_g61663_DN3_SP5_c0.t1	CARHR032020, CARHR129390
OG0002222	ESY8_g58558_DN3_SP0_c0.t1	CARHR028140
OG0002223	ESY7_g17162_DN2_SP0_c0.t1	CARHR195740
OG0002223	ESY3_g32328_DN2_SP0_c0.t1	CARHR077390
OG0002224	ESY15_g65048_DN3_SP1_c0.t1	CARHR258640
OG0002224	ESY2_g33910_DN3_SP0_c0.t1	CARHR232020
OG0002225	ESY7_g17583_DN3_SP0_c0.t1	CARHR198700
OG0002225	ESY3_g32637_DN3_SP7_c0.t1	CARHR075380
OG0002226	ESY7_g17694_DN3_SP0_c0.t1, ESY7_g17692_DN3_SP0_c0.t1, ESY10_g14317_DN3_SP0_c0.t1	CARHR199610, CARHR107240, CARHR107230, CARHR260670
OG0002227	ESY8_g59068_DN3_SP7_c0.t1	CARHR119710
OG0002227	ESY5_g3138_DN3_SP8_c0.t1	CARHR008300
OG0002228	ESY8_g58879_DN2_SP0_c0.t1	CARHR121860
OG0002228	ESY5_g4489_DN2_SP0_c0.t1	CARHR007610
OG0002229	ESY8_g58387_DN3_SP7_c7.t1	CARHR125700
OG0002229	ESY5_g4803_DN3_SP8_c3.t1	CARHR005040
OG0002230	ESY5_g5035_DN3_SP0_c0.t1	CARHR003660
OG0002230	ESY20_g12877_DN3_SP5_c0.t1	CARHR180130
OG0002231	ESY5_g5051_DN3_SP8_c0.t1	CARHR003550
OG0002231	ESY20_g12665_DN3_SP7_c0.t1	CARHR179720
OG0002232	ESY8_g58214_DN3_SP0_c0.t1	CARHR178920
OG0002232	ESY5_g5140_DN3_SP0_c0.t1	CARHR003100
OG0002233	ESY5_g5116_DN3_SP0_c0.t1	CARHR002990
OG0002233	ESY8_g58238_DN3_SP0_c0.t1	CARHR251890
OG0002234	ESY6_g46090_DN3_SP7_c0.t1	CARHR256770, CARHR232540
OG0002235	ESY20_g13097_DN3_SP8_c0.t1	CARHR232620
OG0002235	ESY1_g10347_DN3_SP0_c0.t1	CARHR030010
OG0002236	ESY6_g46729_DN3_SP1_c0.t1	CARHR265120
OG0002236	ESY13_g56503_DN3_SP0_c0.t1	CARHR232950
OG0002237	ESY4_g23055_DN3_SP0_c0.t1	CARHR028470, CARHR128230
OG0002238	ESY11_g54204_DN3_SP8_c0.t1	CARHR029200
OG0002240	ESY16_g61923_DN3_SP6_c11.t1	CARHR030910
OG0002240	ESY9_g43964_DN2_SP0_c0.t1	CARHR129840
OG0002241	ESY16_g61705_DN3_SP8_c0.t1	CARHR031800
OG0002241	ESY9_g43892_DN3_SP8_c0.t1	CARHR129550
OG0002242	ESY6_g50349_DN2_SP0_c0.t1	CARHR280570
OG0002242	ESY1_g9887_DN1_SP0_c0.t1	CARHR159780
OG0002243	ESY7_g18520_DN3_SP8_c0.t1	CARHR205830
OG0002243	ESY6_g49444_DN3_SP1_c0.t1	CARHR275570
OG0002244	ESY6_g49594_DN3_SP0_c0.t1	CARHR274520
OG0002245	ESY9_g45406_DN3_SP0_c0.t1, ESY12_g52075_DN3_SP0_c0.t1	CARHR139640
OG0002246	ESY6_g49191_DN3_SP7_c0.t1, ESY1_g6817_DN3_SP6_c0.t1	CARHR153790, CARHR192230
OG0002247	ESY6_g49168_DN2_SP0_c0.t1	CARHR192060, CARHR152530
OG0002249	ESY6_g48818_DN3_SP8_c0.t1	CARHR273320
OG0002249	ESY1_g8026_DN3_SP7_c0.t1	CARHR154570
OG0002250	ESY6_g48628_DN3_SP0_c0.t1	CARHR272590
OG0002250	ESY3_g32626_DN3_SP0_c0.t1	CARHR075570
OG0002251	ESY6_g48469_DN3_SP2_c0.t1	CARHR271350, CARHR233250
OG0002252	ESY13_g55958_DN3_SP7_p0.t1	CARHR233810
OG0002252	ESY6_g48283_DN3_SP7_c32.t1	CARHR270330
OG0002253	ESY6_g47943_DN3_SP8_c0.t1	CARHR268150
OG0002253	ESY16_g62334_DN3_SP0_c0.t1	CARHR234720
OG0002254	ESY5_g5241_DN3_SP8_c0.t1	CARHR002410, CARHR250960
OG0002255	ESY9_g43541_DN3_SP0_c0.t1	CARHR106870, CARHR106880, CARHR228680
OG0002257	ESY3_g31186_DN2_SP0_c0.t1	CARHR085560
OG0002257	ESY7_g18929_DN3_SP0_c3.t1	CARHR207900
OG0002258	ESY9_g45327_DN3_SP2_c10.t1	CARHR133140
OG0002258	ESY7_g19275_DN3_SP0_c8.t1	CARHR209750
OG0002260	ESY7_g19600_DN3_SP0_c0.t1	CARHR211790, CARHR035460, CARHR132820
OG0002261	ESY10_g13757_DN3_SP0_c0.t1	CARHR213660, CARHR148420
OG0002262	ESY2_g36534_DN3_SP8_c0.t1	CARHR074320
OG0002262	ESY5_g2915_DN2_SP0_c0.t1	CARHR015910
OG0002263	ESY5_g2930_DN3_SP6_c0.t1	CARHR016050, CARHR016060
OG0002264	ESY5_g2980_DN3_SP0_c0.t1	CARHR016390
OG0002265	ESY2_g35050_DN3_SP5_c0.t1	CARHR022520, CARHR071500
OG0002266	ESY2_g35087_DN3_SP8_c11.t1	CARHR071250
OG0002266	ESY5_g2372_DN3_SP8_c11.t1	CARHR022340
OG0002267	ESY2_g34678_DN3_SP2_c0.t1	CARHR070440
OG0002268	ESY2_g34776_DN2_SP0_c0.t1	CARHR020910, CARHR069740
OG0002269	ESY2_g36044_DN3_SP0_c0.t1	CARHR068870
OG0002269	ESY5_g4033_DN3_SP0_c0.t1	CARHR020270
OG0002270	ESY5_g4042_DN3_SP0_c0.t1	CARHR020180
OG0002270	ESY2_g36029_DN3_SP8_c0.t1	CARHR068740
OG0002271	ESY1_g11956_DN3_SP0_c0.t1	CARHR170360
OG0002271	ESY2_g36337_DN2_SP0_c0.t1	CARHR045330
OG0002272	ESY3_g30211_DN3_SP0_c12.t1	CARHR088040
OG0002272	ESY2_g36303_DN2_SP0_c25.t1	CARHR045210
OG0002273	ESY3_g30227_DN3_SP7_c0.t1	CARHR088180
OG0002273	ESY2_g36285_DN3_SP8_c0.t1	CARHR045020
OG0002274	ESY3_g28483_DN3_SP8_c0.t1	CARHR099280
OG0002274	ESY22_g40388_DN3_SP8_c0.t1	CARHR220560
OG0002275	ESY10_g14448_DN2_SP0_c0.t1	CARHR220650
OG0002275	ESY22_g40543_DN3_SP0_c0.t1	CARHR220640
OG0002276	ESY25_g62817_DN3_SP0_c0.t1	CARHR066440
OG0002276	ESY5_g4257_DN3_SP8_c0.t1	CARHR018560
OG0002277	ESY2_g35367_DN3_SP8_c0.t1	CARHR062020, CARHR025610
OG0002278	ESY11_g54956_DN3_SP7_c0.t1	CARHR236170, CARHR111280
OG0002279	ESY4_g24182_DN3_SP0_c0.t1	CARHR236540
OG0002279	ESY11_g54845_DN3_SP3_c0.t1	CARHR110760
OG0002280	ESY8_g60295_DN2_SP0_c0.t1	CARHR261560
OG0002280	ESY21_g55828_DN2_SP0_c36.t1	CARHR149050
OG0002281	ESY10_g13712_DN3_SP0_c0.t1	CARHR148650
OG0002281	ESY8_g60233_DN3_SP0_c0.t1	CARHR213790
OG0002283	ESY3_g29398_DN3_SP0_c0.t1	CARHR095020
OG0002283	ESY2_g37569_DN3_SP8_c0.t1	CARHR039950
OG0002284	ESY2_g37092_DN3_SP8_c0.t1	CARHR042390
OG0002285	ESY6_g49675_DN3_SP2_c0.t1	CARHR128410, CARHR128420
OG0002285	ESY1_g5818_DN3_SP2_c0.t1	CARHR128430
OG0002286	ESY2_g37895_DN1_SP0_c0.t1	CARHR129740, CARHR129750, CARHR129760
OG0002287	ESY16_g61495_DN3_SP0_c0.t1	CARHR223100
OG0002287	ESY9_g44020_DN3_SP8_c0.t1	CARHR129950
OG0002288	ESY10_g15008_DN3_SP0_c0.t1	CARHR174820
OG0002288	ESY9_g42527_DN2_SP0_c0.t1	CARHR224650
OG0002289	ESY9_g42432_DN3_SP6_c0.t1	CARHR223960
OG0002289	ESY10_g14807_DN3_SP0_c0.t1	CARHR173930
OG0002290	ESY3_g31128_DN3_SP0_c0.t1	CARHR085150, CARHR085130
OG0002290	ESY3_g31119_DN3_SP0_c16.t1	CARHR085140
OG0002291	ESY1_g9990_DN3_SP0_c0.t1	CARHR160090
OG0002291	ESY7_g18824_DN2_SP0_c0.t1	CARHR035870
OG0002292	ESY1_g12100_DN3_SP0_c0.t1, ESY1_g12108_DN2_SP0_c0.t1, ESY1_g9865_DN3_SP0_c0.t1, ESY1_g9864_DN3_SP0_c0.t1	CARHR159240, CARHR159200, CARHR159190
OG0002293	ESY23_g85_DN3_SP0_c0.t1	CARHR230690
OG0002293	ESY6_g46142_DN3_SP0_c0.t1	CARHR264070
OG0002294	ESY7_g16648_DN3_SP3_c0.t1	CARHR178220
OG0002294	ESY9_g43259_DN3_SP4_c0.t1	CARHR227000
OG0002295	ESY19_g41355_DN3_SP0_c0.t1	CARHR260110
OG0002295	ESY5_g2833_DN2_SP0_c0.t1	CARHR015180
OG0002296	ESY16_g61536_DN3_SP8_c0.t1	CARHR129930, CARHR223330
OG0002297	ESY1_g12543_DN3_SP0_c0.t1, ESY1_g10278_DN3_SP0_c0.t1	CARHR173370
OG0002298	ESY12_g51800_DN3_SP8_c0.t1	CARHR141080
OG0002298	ESY1_g12257_DN3_SP8_c0.t1	CARHR171540
OG0002299	ESY12_g51147_DN3_SP0_c0.t1	CARHR136570
OG0002300	ESY1_g10524_DN3_SP1_c0.t1	CARHR135890, CARHR166550
OG0002302	ESY9_g45533_DN3_SP8_c0.t1	CARHR134350
OG0002302	ESY1_g10766_DN3_SP8_c0.t1	CARHR165300
OG0002303	ESY1_g10801_DN3_SP6_c0.t1	CARHR165040
OG0002303	ESY9_g45478_DN3_SP0_c0.t1	CARHR134030
OG0002304	ESY5_g2829_DN3_SP8_c0.t1	CARHR015110
OG0002305	ESY4_g26918_DN3_SP7_c0.t1	CARHR294300
OG0002305	ESY2_g34518_DN3_SP8_c0.t1	CARHR060640
OG0002306	ESY5_g4897_DN3_SP6_c0.t1	CARHR004420
OG0002306	ESY7_g16124_DN3_SP8_c0.t1	CARHR253440
OG0002307	ESY8_g59821_DN3_SP8_c9.t1	CARHR112540
OG0002307	ESY4_g26798_DN3_SP7_c0.t1	CARHR247510
OG0002308	ESY4_g26678_DN3_SP0_c0.t1, ESY4_g26679_DN3_SP0_c0.t1	CARHR246720
OG0002308	ESY8_g59702_DN3_SP8_c0.t1	CARHR113570
OG0002309	ESY14_g21119_DN3_SP8_c0.t1	CARHR034880, CARHR034860
OG0002310	ESY18_g64077_DN3_SP0_c60.t1	CARHR256140, CARHR256130
OG0002311	ESY2_g38054_DN3_SP0_c0.t1, ESY2_g35430_DN3_SP0_c0.t1, ESY2_g35933_DN3_SP0_c0.t1	CARHR043790, CARHR216620
OG0002312	ESY9_g42460_DN3_SP5_c0.t1, ESY9_g42459_DN3_SP4_c0.t1	CARHR224260, CARHR174170
OG0002313	ESY3_g31434_DN3_SP7_c0.t1	CARHR081350, CARHR182300
OG0002315	ESY2_g38032_DN3_SP8_c0.t1	CARHR092980, CARHR037510, CARHR037980
OG0002316	ESY2_g38006_DN3_SP7_c0.t1	CARHR038050
OG0002316	ESY3_g29756_DN3_SP8_c0.t1	CARHR093110
OG0002317	ESY2_g37994_DN2_SP0_c0.t1	CARHR038120
OG0002317	ESY3_g29748_DN3_SP8_c0.t1	CARHR093200
OG0002318	ESY3_g29689_DN3_SP0_c0.t1	CARHR093670
OG0002318	ESY2_g37927_DN2_SP0_c0.t1	CARHR038750
OG0002320	ESY5_g5530_DN3_SP5_c0.t1, ESY5_g5531_DN3_SP5_c0.t1	CARHR000530, CARHR248780
OG0002321	ESY5_g5525_DN3_SP0_c0.t1	CARHR000580
OG0002321	ESY20_g12985_DN3_SP8_c0.t1	CARHR248880
OG0002322	ESY20_g12949_DN3_SP8_c0.t1	CARHR248560
