Orthogroup	Euclidium_syriacum	Noccaea_praecox
OG0002568	ESY1_g7824_DN3_SP8_c0.t1	Np001G0452900
OG0002569	ESY6_g48860_DN3_SP8_c0.t1	Np003G1522800
OG0002569	ESY1_g7888_DN3_SP1_c0.t1	Np001G0455500
OG0002570	ESY1_g8305_DN3_SP6_c0.t1	Np001G0468600
OG0002571	ESY6_g48577_DN3_SP0_c0.t1	Np003G1546500
OG0002572	ESY2_g36519_DN3_SP8_c0.t1	Np002G0705000
OG0002572	ESY4_g25340_DN1_SP0_c0.t1	Np005G3031300
OG0002573	ESY3_g28475_DN3_SP8_c0.t1	Np007G3845400, Np005G3056400
OG0002574	ESY6_g48435_DN3_SP8_c0.t1	Np003G1559800
OG0002574	ESY8_g61239_DN1_SP0_c0.t1, ESY13_g56300_DN3_SP3_c0.t1	Np005G2801300
OG0002576	ESY3_g32437_DN3_SP0_c0.t1, ESY4_g25051_DN1_SP0_c0.t1	Np003G1576700
OG0002577	ESY6_g48034_DN1_SP0_c0.t1, ESY6_g48031_DN1_SP0_c0.t1	Np003G1598700, Np003G1597100, Np003G1597400, Np003G1598800
OG0002578	ESY4_g25588_DN3_SP0_c0.t1	Np002G0955600, Np005G3106400, Np006G3596900, Np005G3094700
OG0002579	ESY20_g13219_DN3_SP0_c13.t1	Np003G1868500, Np003G1868400
OG0002580	ESY7_g18467_DN3_SP0_c0.t1	Np003G1326200
OG0002580	ESY3_g31334_DN3_SP4_c0.t1	Np007G4092600
OG0002581	ESY7_g18862_DN3_SP0_c0.t1	Np003G1307500
OG0002581	ESY1_g11706_DN3_SP0_c0.t1	Np001G0619500
OG0002582	ESY3_g31131_DN2_SP8_c0.t1	Np007G4115200
OG0002582	ESY7_g19024_DN3_SP7_c0.t1	Np003G1294200
OG0002583	ESY3_g31063_DN3_SP8_c18.t1	Np003G1286500, Np007G4120300
OG0002584	ESY3_g30816_DN3_SP8_c0.t1	Np007G4140300
OG0002584	ESY7_g19607_DN3_SP7_c0.t1	Np003G1254300
OG0002585	ESY10_g13783_DN3_SP8_c11.t1	Np001G0216400
OG0002585	ESY8_g60155_DN3_SP0_c12.t1	Np005G3186500
OG0002586	ESY5_g2928_DN3_SP0_c0.t1	Np004G2408300
OG0002586	ESY2_g36548_DN3_SP0_c0.t1	Np006G3607500
OG0002587	ESY7_g18276_DN2_SP0_c0.t1, ESY2_g36162_DN3_SP0_c0.t1, ESY2_g36164_DN3_SP0_c0.t1, ESY2_g36158_DN1_SP0_c0.t1, ESY2_g36161_DN3_SP0_c0.t1	Np002G0729200, Np002G0729300
OG0002588	ESY2_g34723_DN3_SP8_c0.t1	Np002G0763200
OG0002588	ESY5_g3892_DN3_SP8_c0.t1	Np004G2345000
OG0002589	ESY5_g3912_DN3_SP0_c0.t1	Np004G2346600
OG0002589	ESY2_g34744_DN3_SP6_c0.t1	Np002G0764800
OG0002590	ESY2_g34764_DN3_SP8_c0.t1	Np002G0767200
OG0002590	ESY5_g3936_DN3_SP8_c0.t1	Np004G2349700
OG0002591	ESY5_g3956_DN3_SP0_c0.t1	Np004G2351800
OG0002591	ESY2_g34788_DN3_SP0_c0.t1	Np002G0769700
OG0002592	ESY5_g3968_DN3_SP7_c0.t1	Np004G2352800
OG0002592	ESY2_g34807_DN3_SP8_c0.t1, ESY8_g61175_DN1_SP0_c0.t1	Np002G0771100
OG0002593	ESY10_g15447_DN3_SP0_c0.t1	Np001G0146200
OG0002594	ESY1_g10945_DN1_SP0_c0.t1	Np001G0684700
OG0002595	ESY2_g36415_DN2_SP0_c0.t1, ESY2_g36414_DN3_SP0_c0.t1, ESY2_g36413_DN2_SP0_c0.t1, ESY2_g36417_DN3_SP0_c0.t1, ESY2_g36416_DN3_SP0_c0.t1	Np004G1902300
OG0002596	ESY2_g36220_DN3_SP7_c0.t1	Np004G1919300
OG0002596	ESY3_g30322_DN3_SP8_c0.t1	Np007G4061500
OG0002597	ESY2_g36218_DN3_SP0_c0.t1	Np004G1919700
OG0002597	ESY3_g30333_DN1_SP0_c0.t1	Np007G4060800
OG0002598	ESY2_g36203_DN3_SP0_c0.t1, ESY2_g36205_DN3_SP0_c0.t1	Np004G1921300, Np004G1921100
OG0002599	ESY3_g30382_DN3_SP8_c0.t1	Np004G1923300
OG0002600	ESY1_g10459_DN2_SP0_c0.t1	Np001G0549900
OG0002600	ESY9_g44320_DN3_SP0_c0.t1, ESY18_g63544_DN1_SP0_c0.t1	Np006G3393500
OG0002601	ESY3_g28280_DN3_SP8_c0.t1	Np007G3854000
OG0002601	ESY15_g65495_DN3_SP8_c0.t1	Np005G3061900
OG0002602	ESY22_g40789_DN3_SP8_c0.t1	Np005G3044000
OG0002602	ESY3_g28864_DN3_SP6_c0.t1	Np007G3836400
OG0002603	ESY2_g38760_DN3_SP0_c0.t1, ESY2_g38757_DN3_SP0_c3.t1, ESY2_g38759_DN3_SP0_c2.t1	Np005G3027100, Np005G3027600, Np005G3025400, Np005G3027200
OG0002604	ESY2_g34960_DN1_SP0_c11.t1	Np002G0793500
OG0002605	ESY2_g34450_DN3_SP8_c0.t1	Np004G2091500, Np002G0890000
OG0002606	ESY2_g34430_DN3_SP0_c0.t1	Np002G0887700, Np004G2090300
OG0002607	ESY19_g41724_DN3_SP7_c0.t1	Np005G2861800, Np003G1754600
OG0002608	ESY7_g16696_DN3_SP0_c0.t1	Np001G0387200
OG0002608	ESY9_g43211_DN3_SP0_c0.t1	Np005G2889200
OG0002609	ESY3_g29482_DN3_SP8_c0.t1	Np007G3958600
OG0002610	ESY2_g37515_DN3_SP6_c0.t1	Np006G3628200, Np004G1970000
OG0002611	ESY2_g37388_DN3_SP0_c0.t1	Np004G1962900
OG0002612	ESY3_g30584_DN3_SP5_c0.t1	Np007G4036600
OG0002613	ESY2_g36983_DN3_SP5_c0.t1	Np004G1938300
OG0002613	ESY3_g30581_DN3_SP7_c0.t1	Np007G4036800
OG0002614	ESY3_g30578_DN3_SP5_c0.t1	Np007G4036900
OG0002614	ESY2_g36982_DN3_SP5_c0.t1	Np004G1938200
OG0002616	ESY1_g10090_DN3_SP0_c0.t1	Np001G0525800
OG0002617	ESY11_g53470_DN3_SP2_c0.t1, ESY40_g12605_DN3_SP8_c0.t1	Np007G3791500, Np007G3790600
OG0002618	ESY29_g13597_DN3_SP0_c0.t1	Np007G3775300
OG0002618	ESY4_g25589_DN3_SP0_c0.t1	Np005G2648600
OG0002619	ESY11_g53860_DN1_SP0_c0.t1	Np007G3772700, Np007G3770600
OG0002620	ESY11_g53893_DN3_SP4_c0.t1	Np007G3768300
OG0002620	ESY4_g25489_DN3_SP6_c0.t1	Np005G2657200
OG0002621	ESY4_g25475_DN3_SP8_c0.t1	Np005G2658600
OG0002622	ESY9_g43773_DN3_SP0_c0.t1	Np005G2853300, Np003G1826500, Np003G1826600
OG0002623	ESY18_g63511_DN3_SP0_c0.t1, ESY18_g63651_DN3_SP0_c0.t1	Np003G1803600, Np003G1803700
OG0002624	ESY1_g12545_DN3_SP8_c0.t1	Np001G0695100
OG0002624	ESY5_g4838_DN3_SP0_c0.t1	Np006G3203800
OG0002625	ESY1_g12291_DN3_SP7_c0.t1	Np001G0672600
OG0002625	ESY12_g51782_DN3_SP8_c0.t1	Np006G3234500
OG0002626	ESY1_g11899_DN3_SP8_c0.t1	Np001G0651000
OG0002626	ESY12_g52164_DN3_SP7_c0.t1	Np006G3263900
OG0002627	ESY1_g11549_DN3_SP0_c0.t1	Np001G0627500, Np006G3289100
OG0002628	ESY1_g11574_DN3_SP0_c0.t1	Np001G0626000
OG0002628	ESY12_g51304_DN3_SP0_c0.t1	Np006G3287700
OG0002629	ESY12_g51181_DN3_SP8_c0.t1	Np006G3299700
OG0002630	ESY1_g10567_DN3_SP8_c0.t1	Np001G0601500
OG0002630	ESY12_g50870_DN3_SP5_c0.t1	Np006G3317100
OG0002631	ESY1_g10777_DN3_SP0_c0.t1	Np001G0587900
OG0002631	ESY9_g45509_DN3_SP0_c0.t1	Np006G3338400
OG0002632	ESY3_g28382_DN3_SP3_c0.t1	Np007G3848300, Np007G3848400
OG0002633	ESY9_g45120_DN3_SP1_c0.t1	Np006G3365500
OG0002633	ESY1_g11028_DN3_SP1_c0.t1	Np001G0568300
OG0002634	ESY16_g62088_DN3_SP8_c0.t1	Np005G2773200
OG0002634	ESY6_g47436_DN3_SP8_c0.t1	Np003G1637700
OG0002635	ESY3_g28364_DN2_SP0_c0.t1	Np007G3888400, Np005G3104500
OG0002636	ESY2_g35174_DN3_SP2_c0.t1	Np005G3138700, Np002G0925800
OG0002637	ESY34_g45728_DN3_SP0_c0.t1	Np005G2751200
OG0002637	ESY11_g54672_DN3_SP8_c0.t1	Np007G3729800
OG0002638	ESY9_g45549_DN3_SP0_c0.t1	Np006G3336400
OG0002639	ESY13_g57570_DN3_SP0_c0.t1, ESY6_g47537_DN3_SP3_c0.t1, ESY8_g60779_DN3_SP6_c0.t1	Np004G2096100
OG0002640	ESY5_g5453_DN1_SP0_c0.t1	Np004G2585700
OG0002640	ESY20_g13073_DN1_SP0_c0.t1	Np003G1882100
OG0002641	ESY8_g59886_DN3_SP0_c0.t1	Np006G3709200, Np005G3071200
OG0002642	ESY4_g26824_DN3_SP2_c0.t1	Np005G2612300
OG0002642	ESY8_g59832_DN3_SP8_c0.t1	Np006G3699200
OG0002643	ESY14_g19728_DN3_SP0_c0.t1, ESY14_g19724_DN3_SP0_c0.t1	Np003G1784700
OG0002644	ESY11_g55003_DN3_SP8_c0.t1	Np007G3715200
OG0002644	ESY4_g23918_DN3_SP0_c0.t1	Np005G2768200
OG0002645	ESY1_g12045_DN3_SP2_c0.t1	Np001G0660900
OG0002645	ESY12_g52011_DN3_SP0_c0.t1	Np006G3250500
OG0002646	ESY1_g9641_DN2_SP0_c0.t1, ESY12_g52205_DN2_SP0_c0.t1	Np003G1538000, Np006G3267500
OG0002647	ESY3_g32167_DN3_SP2_c0.t1	Np003G1456900, Np007G4213800
OG0002648	ESY3_g31446_DN3_SP0_c0.t1	Np007G4163900
OG0002649	ESY3_g30909_DN3_SP8_c0.t1	Np007G4135300
OG0002650	ESY3_g30931_DN3_SP0_c0.t1	Np007G4134400
OG0002651	ESY3_g31284_DN3_SP8_c0.t1	Np007G4101400
OG0002651	ESY7_g18772_DN3_SP5_c0.t1	Np003G1316800
OG0002652	ESY3_g30159_DN3_SP0_c0.t1	Np007G4080900
OG0002652	ESY3_g30160_DN3_SP1_c0.t1	Np007G4080800
OG0002653	ESY2_g37977_DN3_SP0_c0.t1	Np004G1992700
OG0002653	ESY3_g29730_DN3_SP8_c0.t1	Np007G3935400
OG0002654	ESY8_g59641_DN3_SP0_c0.t1	Np006G3682600, Np006G3682700
OG0002655	ESY2_g34560_DN3_SP5_c0.t1	Np001G0191000
OG0002655	ESY8_g60811_DN3_SP7_c0.t1	Np005G3155800, Np005G3187100
OG0002656	ESY3_g28647_DN3_SP1_c0.t1	Np007G3840100
OG0002657	ESY3_g28673_DN3_SP3_c0.t1	Np005G3046900, Np007G3839400
OG0002658	ESY3_g28752_DN3_SP5_c0.t1	Np007G3830500
OG0002658	ESY3_g28750_DN3_SP0_c0.t1	Np007G3830300
OG0002660	ESY2_g35253_DN3_SP0_c0.t1	Np006G3592400, Np005G3124500, Np002G0957700
OG0002661	ESY10_g15834_DN3_SP5_c0.t1	Np001G0158700
OG0002662	ESY20_g13126_DN3_SP0_c0.t1, ESY20_g13125_DN3_SP6_c0.t1, ESY5_g5384_DN3_SP4_c0.t1	Np003G1877400
OG0002663	ESY5_g5211_DN3_SP0_c0.t1, ESY5_g5212_DN3_SP0_c0.t1, ESY5_g5209_DN3_SP0_c0.t1, ESY5_g5210_DN3_SP0_c0.t1	Np004G2571800, Np002G1134500
OG0002664	ESY5_g4506_DN3_SP0_c0.t1	Np004G2519500
OG0002665	ESY2_g34147_DN3_SP0_c0.t1	Np004G2494700, Np002G1122600
OG0002666	ESY2_g34082_DN3_SP8_c0.t1	Np002G1138900
OG0002667	ESY2_g33938_DN3_SP8_c0.t1	Np002G1166800
OG0002667	ESY5_g3525_DN3_SP8_c0.t1	Np004G2479900
OG0002669	ESY5_g3720_DN3_SP0_c0.t1	Np004G2463500
OG0002671	ESY5_g2748_DN3_SP0_c0.t1	Np004G2427500
OG0002672	ESY10_g14602_DN3_SP0_c0.t1	Np001G0272000, Np004G2415200
OG0002673	ESY5_g2887_DN3_SP0_c0.t1	Np004G2412300
OG0002674	ESY5_g4374_DN3_SP8_c0.t1	Np004G2391600
OG0002675	ESY2_g35810_DN3_SP7_c0.t1	Np002G0825300
OG0002675	ESY5_g4334_DN3_SP7_c0.t1	Np004G2388000
OG0002677	ESY7_g18103_DN3_SP0_c0.t1, ESY4_g25558_DN3_SP0_c0.t1	Np005G2925500
OG0002678	ESY4_g26893_DN3_SP0_c0.t1	Np005G2606000
OG0002679	ESY4_g26687_DN3_SP8_c19.t1	Np005G2621600
OG0002679	ESY8_g59707_DN3_SP3_c0.t1	Np006G3690700
OG0002680	ESY4_g25891_DN2_SP0_c0.t1, ESY8_g59633_DN3_SP6_c0.t1	Np006G3680800
OG0002680	ESY4_g26551_DN3_SP8_c0.t1	Np005G2696300
OG0002681	ESY4_g25578_DN3_SP8_c0.t1	Np005G2649200
OG0002681	ESY11_g53791_DN3_SP8_c0.t1	Np007G3774300, Np007G3774400
OG0002682	ESY4_g25622_DN3_SP8_c0.t1	Np005G2648000
OG0002682	ESY29_g13609_DN3_SP7_c0.t1	Np007G3776100
OG0002683	ESY4_g25721_DN3_SP0_c0.t1	Np005G2644900
OG0002683	ESY11_g53641_DN3_SP0_c0.t1	Np007G3783100
OG0002684	ESY4_g25213_DN3_SP3_c0.t1	Np005G2701800
OG0002684	ESY8_g59304_DN3_SP7_c0.t1	Np006G3636800
OG0002685	ESY8_g59262_DN3_SP7_c0.t1	Np006G3631200
OG0002685	ESY4_g25110_DN3_SP2_c0.t1	Np005G2630800
OG0002686	ESY4_g25815_DN3_SP0_c0.t1	Np005G2639500
OG0002687	ESY4_g25794_DN3_SP0_c0.t1	Np007G3791700, Np005G2640400
OG0002688	ESY8_g59381_DN3_SP5_c0.t1	Np006G3645600
OG0002688	ESY4_g25021_DN3_SP0_c0.t1	Np005G2712400
OG0002690	ESY13_g57993_DN3_SP0_c0.t1, ESY13_g57991_DN3_SP0_c0.t1	Np004G2102300, Np004G2099900
OG0002694	ESY11_g54897_DN3_SP0_c0.t1, ESY11_g54904_DN3_SP0_c0.t1	Np006G3426200
OG0002699	ESY6_g46606_DN3_SP1_c0.t1	Np003G1674100
OG0002700	ESY6_g46718_DN2_SP0_c0.t1	Np001G0406500
OG0002705	ESY16_g62281_DN2_SP0_c0.t1	Np005G2782500
OG0002705	ESY6_g47872_DN3_SP0_c0.t1	Np003G1630700
OG0002706	ESY7_g17128_DN3_SP0_c0.t1	Np003G1451100
OG0002707	ESY11_g53831_DN3_SP0_c0.t1, ESY11_g53828_DN1_SP0_c0.t1	Np007G3773400
OG0002707	ESY18_g63474_DN3_SP5_c0.t1	Np007G3773200
OG0002708	ESY7_g17530_DN3_SP0_c0.t1	Np003G1418600
OG0002711	ESY7_g17901_DN3_SP7_c0.t1	Np003G1359700
OG0002711	ESY6_g50656_DN3_SP8_c0.t1	Np001G0042600
OG0002713	ESY7_g17784_DN3_SP8_c0.t1	Np003G1351500
OG0002714	ESY6_g49501_DN3_SP1_c0.t1	Np001G0091600
OG0002714	ESY7_g18574_DN3_SP0_c0.t1	Np003G1336600
OG0002715	ESY8_g59018_DN3_SP8_c0.t1	Np006G3580300
OG0002715	ESY5_g3107_DN3_SP4_c0.t1	Np004G2510900
OG0002716	ESY4_g26729_DN3_SP3_c0.t1, ESY8_g59012_DN3_SP6_c0.t1	Np006G3581200
OG0002717	ESY8_g58430_DN3_SP8_c0.t1	Np006G3554200
OG0002717	ESY5_g4756_DN3_SP8_c0.t1	Np004G2539400
OG0002718	ESY5_g4989_DN3_SP7_c0.t1	Np004G2557700
OG0002719	ESY20_g12669_DN3_SP0_c0.t1	Np001G0408800
OG0002720	ESY13_g56802_DN3_SP3_c0.t1, ESY13_g56804_DN3_SP6_c0.t1	Np006G3246200
OG0002721	ESY1_g6203_DN3_SP1_c0.t1	Np004G2007400, Np004G2007600
OG0002722	ESY13_g56093_DN3_SP0_c0.t1, ESY5_g1943_DN3_SP0_c0.t1	Np004G2012600
OG0002723	ESY11_g53898_DN3_SP8_c0.t1, ESY4_g23545_DN3_SP0_c0.t1	Np004G2133900
OG0002724	ESY16_g61994_DN3_SP8_c16.t1	Np004G2152600, Np006G3409600
OG0002725	ESY6_g49599_DN3_SP0_c0.t1	Np004G1979200, Np004G1917000
OG0002725	ESY11_g53681_DN2_SP0_c8.t1	Np004G1973200
OG0002725	ESY1_g12418_DN3_SP8_c0.t1	Np001G0683700
OG0002726	ESY6_g49969_DN3_SP7_c0.t1	Np001G0128300
OG0002727	ESY2_g33947_DN3_SP0_c0.t1, ESY6_g49164_DN3_SP8_c0.t1	Np003G1491200
OG0002728	ESY6_g48948_DN3_SP0_c0.t1	Np001G0449000, Np003G1515700
OG0002729	ESY6_g48898_DN3_SP0_c0.t1	Np003G1520200
OG0002730	ESY2_g37979_DN3_SP0_c0.t1	Np005G3045100
OG0002731	ESY6_g48149_DN3_SP5_c10.t1	Np003G1584500
OG0002732	ESY2_g36309_DN3_SP0_c0.t1	Np006G3416000
OG0002732	ESY1_g9568_DN3_SP0_c0.t1, ESY20_g12667_DN3_SP0_c0.t1	Np001G0501600
OG0002733	ESY7_g18501_DN3_SP8_c17.t1	Np003G1329500
OG0002733	ESY6_g49384_DN3_SP8_c17.t1	Np001G0076200
OG0002734	ESY7_g18768_DN3_SP0_c0.t1	Np003G1317400
OG0002735	ESY7_g18907_DN3_SP5_c0.t1	Np006G3318600, Np003G1304900
OG0002737	ESY7_g19262_DN3_SP0_c0.t1	Np002G1177500
OG0002737	ESY7_g19261_DN3_SP3_c0.t1	Np003G1280400
OG0002738	ESY11_g54966_DN3_SP0_c0.t1	Np005G2766400, Np007G3717600
OG0002739	ESY7_g19548_DN3_SP0_c0.t1, ESY7_g19549_DN3_SP0_c0.t1, ESY7_g19550_DN3_SP0_c0.t1, ESY7_g19555_DN2_SP0_c0.t1	Np003G1746600
OG0002740	ESY3_g30817_DN3_SP8_c0.t1	Np007G4140200, Np003G1253700
OG0002741	ESY2_g36822_DN3_SP8_c0.t1	Np002G0728700, Np004G2393900
OG0002742	ESY4_g25380_DN3_SP2_c0.t1	Np005G2664500, Np005G2664100
OG0002742	ESY11_g54016_DN3_SP8_c0.t1	Np007G3760000
OG0002745	ESY2_g36899_DN3_SP0_c0.t1, ESY2_g36891_DN3_SP2_c0.t1, ESY2_g36882_DN3_SP1_c0.t1	Np004G1930000
OG0002746	ESY2_g36948_DN3_SP5_c0.t1	Np004G1934300
OG0002747	ESY4_g25179_DN3_SP8_c0.t1	Np001G0440100, Np005G2699900
OG0002748	ESY13_g57597_DN3_SP3_c0.t1	Np005G2820300
OG0002749	ESY15_g65979_DN3_SP2_c0.t1	Np005G3069900
OG0002750	ESY2_g35285_DN3_SP8_c0.t1	Np002G0968000, Np002G0967900
OG0002751	ESY2_g38887_DN3_SP0_c0.t1	Np005G3033700
OG0002752	ESY2_g38874_DN3_SP6_c0.t1	Np007G3819000, Np005G3030500
OG0002753	ESY12_g51723_DN3_SP0_c0.t1, ESY12_g51722_DN3_SP0_c0.t1	Np002G0945000, Np002G0944900
OG0002754	ESY2_g38580_DN3_SP7_c0.t1	Np005G3017300
OG0002754	ESY3_g29910_DN3_SP8_c0.t1	Np007G3914000
OG0002755	ESY2_g34862_DN3_SP8_c0.t1	Np004G2377000, Np002G0808400
OG0002757	ESY4_g24190_DN3_SP3_c0.t1	Np005G2759400
OG0002757	ESY11_g54839_DN3_SP0_c0.t1	Np007G3723500
OG0002758	ESY11_g54824_DN3_SP7_c0.t1	Np005G2756000
OG0002759	ESY2_g33381_DN3_SP8_c20.t1	Np002G1233600
OG0002760	ESY12_g51833_DN3_SP0_c0.t1	Np005G3184300
OG0002761	ESY2_g35467_DN3_SP7_c0.t1	Np002G0862200
OG0002761	ESY3_g28806_DN3_SP0_c0.t1	Np004G2278600, Np004G2277900
OG0002762	ESY4_g26458_DN3_SP7_c0.t1	Np005G2689400
OG0002762	ESY8_g59578_DN3_SP8_c0.t1	Np006G3672600
OG0002763	ESY3_g29122_DN3_SP7_c0.t1	Np007G3808700
OG0002764	ESY2_g37231_DN3_SP5_c0.t1	Np004G1953500
OG0002764	ESY3_g29101_DN3_SP1_c0.t1	Np007G3811800
OG0002765	ESY5_g3467_DN2_SP0_c0.t1	Np001G0370700
OG0002766	ESY3_g27567_DN2_SP0_c0.t1	Np005G3081800, Np007G3876300
OG0002767	ESY9_g43993_DN2_SP0_c0.t1	Np006G3401700
OG0002767	ESY16_g61553_DN2_SP0_c0.t1	Np005G2974100
OG0002768	ESY9_g42614_DN3_SP0_c23.t1	Np005G2922000, Np005G2921900
OG0002769	ESY10_g14823_DN3_SP6_c0.t1	Np005G2954000
OG0002770	ESY9_g42430_DN3_SP8_c0.t1	Np005G2955400
OG0002771	ESY1_g9904_DN2_SP0_c0.t1	Np001G0015900, Np001G0517100
OG0002772	ESY1_g10999_DN3_SP0_c14.t1	Np006G3363400, Np001G0571400
OG0002773	ESY9_g43804_DN3_SP0_c0.t1	Np005G2850100, Np001G0438800
OG0002774	ESY1_g10949_DN3_SP0_c0.t1, ESY7_g16695_DN3_SP0_c0.t1	Np001G0388000
OG0002775	ESY7_g17570_DN3_SP0_c0.t1	Np003G1416200
OG0002775	ESY3_g32634_DN3_SP0_c0.t1	Np007G4248300
OG0002776	ESY12_g52221_DN3_SP5_c0.t1	Np006G3213100
OG0002776	ESY1_g12468_DN3_SP0_c0.t1	Np001G0688800
OG0002777	ESY12_g52017_DN3_SP7_c0.t1	Np001G0658300
OG0002778	ESY1_g11197_DN3_SP0_c0.t1	Np001G0647900
OG0002778	ESY12_g51474_DN3_SP0_c0.t1	Np006G3270100
OG0002779	ESY12_g50957_DN3_SP6_c0.t1	Np006G3312000
OG0002779	ESY1_g10530_DN3_SP7_c0.t1	Np001G0605600
OG0002780	ESY1_g10807_DN3_SP1_c0.t1	Np001G0585000
OG0002780	ESY1_g10806_DN3_SP5_c0.t1	Np001G0585100
OG0002781	ESY3_g30375_DN3_SP0_c0.t1, ESY3_g30377_DN2_SP0_c0.t1	Np007G4058200, Np007G4058300
OG0002782	ESY1_g11116_DN3_SP8_c0.t1	Np001G0562300
OG0002783	ESY1_g11172_DN3_SP0_c0.t1	Np001G0554400
OG0002784	ESY17_g39527_DN3_SP0_c0.t1	Np007G3890800, Np005G3105700
OG0002785	ESY2_g34711_DN3_SP0_c0.t1	Np007G3867000
OG0002786	ESY11_g54345_DN2_SP0_c0.t1	Np007G3742000
OG0002787	ESY3_g31064_DN3_SP1_c0.t1, ESY4_g26384_DN3_SP1_c0.t1	Np006G3323000, Np004G2564600
OG0002788	ESY13_g57091_DN2_SP0_c0.t1, ESY5_g2839_DN3_SP0_c0.t1	Np004G2417800
OG0002789	ESY11_g54641_DN2_SP0_c0.t1	Np005G2749300, Np007G3732200
OG0002790	ESY9_g45516_DN3_SP5_c0.t1	Np006G3338300, Np006G3338100
OG0002791	ESY4_g26806_DN3_SP6_c0.t1, ESY4_g21766_DN2_SP0_c0.t1, ESY6_g48252_DN1_SP0_c0.t1	Np005G2611200
OG0002795	ESY3_g31637_DN3_SP2_c0.t1	Np007G4180300
OG0002795	ESY10_g15386_DN3_SP1_c0.t1	Np001G0143200
OG0002796	ESY10_g15690_DN3_SP7_c0.t1	Np001G0155400, Np007G4190400
OG0002797	ESY12_g52169_DN3_SP8_c0.t1	Np006G3264500, Np004G2279200
OG0002799	ESY10_g14873_DN3_SP8_c0.t1	Np001G0331800
OG0002801	ESY3_g31816_DN3_SP0_c0.t1, ESY3_g31810_DN3_SP0_c0.t1, ESY3_g31431_DN3_SP0_c0.t1	Np007G4194900
OG0002802	ESY10_g15668_DN3_SP0_c0.t1	Np001G0153500
OG0002802	ESY3_g31826_DN3_SP8_c0.t1	Np007G4194400
OG0002803	ESY3_g31580_DN3_SP0_c0.t1	Np007G4174700, Np003G1469400
OG0002804	ESY3_g31573_DN3_SP0_c0.t1	Np007G4174100
OG0002804	ESY7_g16915_DN1_SP1_c0.t1	Np003G1468900
OG0002805	ESY8_g59452_DN3_SP0_c47.t1	Np003G1871700, Np003G1728000
OG0002806	ESY3_g30575_DN3_SP3_c0.t1, ESY5_g4754_DN1_SP0_c0.t1	Np007G4041800, Np003G1842900, Np003G1843200
OG0002807	ESY3_g29876_DN3_SP8_c0.t1	Np007G3917500
OG0002807	ESY2_g38379_DN3_SP8_c0.t1	Np005G3010700
OG0002808	ESY2_g37863_DN3_SP0_c0.t1	Np004G1987100
OG0002808	ESY3_g29650_DN3_SP1_c0.t1	Np007G3946100
OG0002809	ESY2_g37393_DN3_SP3_c0.t1	Np004G1962500
OG0002809	ESY3_g29210_DN3_SP2_c0.t1	Np011G4362300, Np012G4369100
OG0002810	ESY3_g28567_DN2_SP0_c0.t1	Np007G3842700, Np005G3053000
OG0002811	ESY5_g2600_DN3_SP0_c0.t1	Np004G2442300
OG0002811	ESY5_g2599_DN2_SP0_c0.t1	Np004G2442400
OG0002812	ESY5_g3528_DN3_SP0_c0.t1	Np004G2479600
OG0002812	ESY2_g33941_DN2_SP0_c0.t1	Np002G1166200
OG0002813	ESY2_g33818_DN1_SP5_c0.t1	Np002G1185800
OG0002813	ESY5_g3671_DN3_SP8_c0.t1	Np004G2469100
OG0002814	ESY5_g3694_DN3_SP7_c0.t1	Np004G2467500
OG0002814	ESY2_g33801_DN3_SP8_c0.t1	Np002G1187700
OG0002815	ESY6_g46977_DN1_SP0_c0.t1, ESY2_g33632_DN3_SP7_c0.t1	Np002G1207700
OG0002815	ESY5_g3789_DN3_SP4_c0.t1	Np004G2456400
OG0002816	ESY2_g33604_DN3_SP0_c0.t1	Np004G2454800, Np002G1210800
OG0002817	ESY5_g4343_DN3_SP0_c0.t1	Np002G0826200
OG0002819	ESY2_g35627_DN2_SP0_c0.t1	Np002G0843200, Np004G2310500, Np007G4024100, Np007G4018800
OG0002821	ESY8_g60058_DN3_SP3_c0.t1	Np005G3197300
OG0002821	ESY2_g33328_DN3_SP8_c0.t1	Np002G1238700, Np004G2384100, Np001G0505700
OG0002822	ESY2_g37728_DN3_SP0_c0.t1	Np004G1983800
OG0002823	ESY4_g26406_DN3_SP0_c14.t1	Np005G2687500, Np005G2687600
OG0002824	ESY10_g14404_DN3_SP0_c30.t1	Np001G0256700
OG0002825	ESY4_g25306_DN3_SP0_c0.t1	Np005G2671100
OG0002826	ESY8_g59323_DN3_SP5_c0.t1	Np006G3638500
OG0002826	ESY4_g25227_DN3_SP8_c0.t1	Np005G2703200
OG0002827	ESY4_g25824_DN3_SP8_c15.t1	Np005G2639300
OG0002827	ESY11_g53375_DN3_SP8_c0.t1	Np007G3793500
OG0002828	ESY8_g59398_DN3_SP8_c0.t1	Np006G3649000
OG0002829	ESY20_g13112_DN3_SP0_c0.t1	Np003G1878300, Np003G1878900, Np003G1878500
OG0002832	ESY7_g16736_DN2_SP0_c0.t1	Np003G1865400, Np003G1857900, Np001G0275800, Np007G4099600, Np005G3016700, Np003G1865500, Np002G1191100
OG0002834	ESY1_g12295_DN2_SP0_c0.t1	Np005G3135300
OG0002835	ESY21_g55278_DN3_SP0_c0.t1	Np001G0195200, Np001G0195600
OG0002836	ESY4_g25311_DN3_SP0_c0.t1, ESY4_g25313_DN3_SP0_c0.t1, ESY4_g25314_DN3_SP0_c0.t1	Np005G2671000
