Orthogroup	Euclidium_syriacum	Cardamine_glauca
OG0000973	ESY10_g14860_DN3_SP3_c0.t1	Cg001G0227300
OG0000973	ESY9_g42455_DN3_SP8_c0.t1	Cg008G2981500
OG0000974	ESY3_g30756_DN3_SP7_c5.t1	Cg004G1145200
OG0000974	ESY3_g31207_DN3_SP8_c7.t1	Cg004G1171500
OG0000975	ESY1_g11016_DN3_SP0_c0.t1, ESY1_g11014_DN3_SP0_c0.t1	Cg005G1554200, Cg002G0487300
OG0000976	ESY6_g48111_DN3_SP0_c0.t1	Cg001G0338300, Cg008G2899600
OG0000978	ESY3_g31924_DN3_SP8_c0.t1	Cg001G0054200, Cg004G1109100
OG0000979	ESY5_g5362_DN3_SP0_c52.t1, ESY5_g5359_DN3_SP0_c0.t1	Cg008G2719800
OG0000979	ESY11_g54024_DN2_SP0_c0.t1, ESY11_g54019_DN3_SP0_c0.t1, ESY12_g50927_DN2_SP0_c0.t1, ESY12_g50915_DN2_SP0_c0.t1, ESY5_g2327_DN3_SP0_c0.t1	Cg006G2227500
OG0000980	ESY2_g35115_DN3_SP0_c0.t1, ESY2_g35565_DN3_SP0_c0.t1, ESY2_g35563_DN3_SP0_c0.t1	Cg002G0621700, Cg002G0619900
OG0000983	ESY3_g32473_DN3_SP6_c0.t1	Cg004G1087100
OG0000983	ESY7_g17353_DN3_SP8_c0.t1	Cg008G2725700
OG0000984	ESY3_g32519_DN3_SP4_c0.t1	Cg008G2721000
OG0000985	ESY2_g37323_DN3_SP0_c0.t1	Cg006G1823000, Cg005G1680300, Cg004G1274800
OG0000986	ESY8_g58447_DN3_SP7_c0.t1	Cg005G1617000
OG0000986	ESY5_g4746_DN3_SP0_c10.t1	Cg006G2206200
OG0000987	ESY13_g56616_DN2_SP4_c0.t1	Cg003G0906600, Cg001G0147700
OG0000988	ESY6_g50687_DN3_SP0_c0.t1	Cg003G1035600
OG0000989	ESY12_g51185_DN3_SP8_c0.t1	Cg005G1514200
OG0000989	ESY3_g31072_DN3_SP8_c0.t1, ESY7_g19145_DN3_SP0_c0.t1	Cg004G1162200
OG0000990	ESY6_g49545_DN1_SP0_c0.t1	Cg002G0407500
OG0000990	ESY6_g49548_DN3_SP0_c0.t1	Cg003G1002200
OG0000992	ESY7_g18448_DN3_SP0_c0.t1	Cg008G2640200
OG0000992	ESY7_g18449_DN2_SP0_c0.t1, ESY7_g18452_DN3_SP0_c0.t1	Cg008G2640300
OG0000993	ESY3_g30928_DN3_SP6_c0.t1	Cg004G1153600
OG0000994	ESY2_g36607_DN3_SP1_c0.t1	Cg007G2572900
OG0000995	ESY2_g34482_DN3_SP1_c0.t1	Cg006G1916400
OG0000995	ESY2_g34481_DN3_SP3_c0.t1	Cg007G2451000
OG0000997	ESY2_g34440_DN3_SP0_c0.t1	Cg004G1410300
OG0000997	ESY5_g1189_DN3_SP8_c0.t1	Cg006G2010600
OG0000998	ESY11_g54116_DN1_SP0_c0.t1, ESY11_g54129_DN3_SP0_c0.t1	Cg004G1413700
OG0000998	ESY4_g26111_DN2_SP0_c0.t1	Cg001G0041300
OG0001000	ESY3_g31264_DN3_SP3_c0.t1, ESY9_g44250_DN3_SP5_c0.t1	Cg005G1571800
OG0001000	ESY1_g10411_DN3_SP7_c0.t1	Cg002G0502100
OG0001001	ESY9_g44367_DN3_SP1_c0.t1	Cg005G1569200
OG0001001	ESY1_g10494_DN3_SP4_c0.t1	Cg002G0498600
OG0001002	ESY3_g28661_DN3_SP0_c0.t1	Cg004G1297100
OG0001002	ESY22_g40700_DN3_SP0_c0.t1	Cg001G0264700, Cg001G0264800
OG0001003	ESY8_g61301_DN3_SP0_c0.t1	Cg001G0340400
OG0001003	ESY2_g34326_DN3_SP6_c0.t1	Cg001G0340500
OG0001004	ESY2_g35005_DN3_SP0_c0.t1	Cg008G2875100
OG0001004	ESY7_g19575_DN3_SP0_c0.t1	Cg008G2875500
OG0001005	ESY10_g14989_DN3_SP0_c0.t1	Cg008G2976500
OG0001005	ESY9_g42521_DN3_SP8_c0.t1	Cg001G0223400
OG0001007	ESY9_g43425_DN3_SP8_c0.t1	Cg001G0192900
OG0001007	ESY7_g16512_DN3_SP8_c0.t1	Cg003G0862800, Cg003G0735600
OG0001008	ESY6_g49751_DN3_SP0_c0.t1	Cg002G0591200, Cg002G0591100
OG0001009	ESY9_g45561_DN3_SP0_c16.t1	Cg002G0471700
OG0001010	ESY4_g24341_DN3_SP7_c0.t1	Cg001G0108700
OG0001010	ESY11_g54687_DN3_SP7_c0.t1	Cg004G1435400
OG0001012	ESY16_g62115_DN3_SP0_c0.t1	Cg001G0126000
OG0001012	ESY6_g47563_DN3_SP0_c0.t1	Cg003G0926800
OG0001013	ESY3_g31574_DN3_SP8_c0.t1	Cg004G1125100
OG0001014	ESY2_g33865_DN3_SP0_c8.t1	Cg001G0253600, Cg001G0253700
OG0001015	ESY11_g54727_DN3_SP0_c16.t1, ESY11_g54728_DN3_SP0_c15.t1, ESY11_g54726_DN3_SP7_c9.t1	Cg004G1436500
OG0001016	ESY5_g3265_DN3_SP6_c0.t1, ESY5_g3266_DN3_SP6_c0.t1	Cg006G2172100
OG0001016	ESY2_g34211_DN3_SP1_c0.t1	Cg007G2336700
OG0001017	ESY2_g35604_DN3_SP2_c0.t1	Cg007G2478000
OG0001019	ESY11_g54639_DN3_SP0_c0.t1, ESY3_g31770_DN1_SP0_c0.t1	Cg005G1493400
OG0001021	ESY7_g16472_DN3_SP0_c100.t1	Cg003G1059100, Cg003G1059000, Cg005G1537100, Cg003G1058900
OG0001030	ESY19_g41933_DN3_SP0_c0.t1	Cg002G0583600, Cg005G1664400, Cg001G0315100
OG0001031	ESY7_g18232_DN3_SP0_c0.t1	Cg008G2710300
OG0001031	ESY8_g58759_DN3_SP0_c0.t1	Cg005G1662100, Cg005G1662700, Cg005G1661600, Cg005G1662300, Cg005G1661200
OG0001032	ESY6_g49977_DN2_SP0_c0.t1	Cg008G2678300, Cg008G2808700
OG0001033	ESY8_g58692_DN3_SP0_c19.t1, ESY8_g58691_DN3_SP0_c20.t1	Cg005G1631600
OG0001034	ESY20_g13341_DN3_SP0_c0.t1	Cg005G1609500
OG0001034	ESY5_g4847_DN3_SP5_c0.t1	Cg006G2213400
OG0001035	ESY8_g59861_DN3_SP1_c0.t1, ESY8_g59862_DN3_SP7_c0.t1	Cg007G2284400
OG0001037	ESY8_g59656_DN2_SP0_c0.t1	Cg005G1761400
OG0001037	ESY11_g54982_DN3_SP0_c0.t1	Cg005G1581700
OG0001038	ESY1_g11026_DN3_SP0_c0.t1, ESY1_g11018_DN3_SP0_c0.t1	Cg002G0639700
OG0001038	ESY21_g55249_DN3_SP0_c0.t1	Cg002G0640200
OG0001039	ESY6_g50101_DN3_SP0_c0.t1	Cg008G2797800, Cg008G2797900
OG0001040	ESY8_g59772_DN3_SP0_c0.t1	Cg005G1767400, Cg005G1628600, Cg005G1770900
OG0001041	ESY2_g35485_DN3_SP0_c0.t1	Cg003G0952400
OG0001041	ESY6_g48219_DN3_SP0_c0.t1, ESY2_g33715_DN1_SP0_c37.t1	Cg003G0952300
OG0001042	ESY7_g19325_DN3_SP0_c0.t1	Cg002G0539100
OG0001042	ESY24_g33221_DN3_SP8_c0.t1	Cg003G0889200
OG0001044	ESY3_g31098_DN2_SP0_c0.t1	Cg004G1163800
OG0001044	ESY7_g19094_DN3_SP0_c0.t1	Cg008G2615600
OG0001045	ESY5_g2397_DN3_SP6_c4.t1	Cg007G2546000, Cg006G2048900
OG0001046	ESY2_g34717_DN3_SP0_c0.t1	Cg007G2537400
OG0001047	ESY5_g3998_DN3_SP8_c0.t1	Cg006G2065900
OG0001047	ESY2_g36086_DN3_SP8_c0.t1	Cg007G2528300
OG0001048	ESY9_g43288_DN3_SP0_c36.t1, ESY8_g59038_DN3_SP0_c0.t1, ESY8_g59024_DN3_SP0_c0.t1, ESY16_g62520_DN3_SP0_c0.t1, ESY16_g62522_DN3_SP0_c0.t1	Cg005G1505200, Cg005G1503000
OG0001049	ESY2_g36189_DN3_SP0_c16.t1	Cg006G1796600
OG0001049	ESY2_g33518_DN2_SP0_c38.t1	Cg004G1205300
OG0001050	ESY15_g65465_DN3_SP0_c0.t1	Cg008G2706700, Cg005G1725300
OG0001051	ESY2_g35974_DN3_SP0_c0.t1	Cg003G0880900, Cg003G0880600, Cg003G0832000
OG0001052	ESY7_g16860_DN3_SP8_c0.t1	Cg008G2966200
OG0001052	ESY9_g42700_DN3_SP6_c0.t1	Cg001G0215100
OG0001053	ESY2_g37023_DN3_SP7_c0.t1, ESY2_g37026_DN3_SP0_c0.t1	Cg004G1221200, Cg006G1808200
OG0001054	ESY11_g53891_DN3_SP0_c0.t1	Cg004G1402900
OG0001054	ESY4_g25490_DN3_SP0_c0.t1	Cg001G0050700
OG0001055	ESY1_g11479_DN3_SP0_c4.t1	Cg006G1959500, Cg006G1959200, Cg006G1959700, Cg006G1959400
OG0001056	ESY1_g10740_DN3_SP8_c0.t1, ESY1_g10741_DN3_SP0_c0.t1, ESY11_g54195_DN3_SP0_c0.t1, ESY4_g25716_DN3_SP0_c0.t1	Cg002G0471000
OG0001056	ESY9_g45574_DN3_SP8_c0.t1	Cg005G1535500
OG0001058	ESY16_g62325_DN3_SP7_c0.t1	Cg001G0132000
OG0001058	ESY11_g54556_DN3_SP5_c0.t1, ESY11_g54914_DN3_SP3_c0.t1	Cg003G0770100
OG0001059	ESY9_g44787_DN3_SP7_c0.t1	Cg005G1560900
OG0001059	ESY3_g31296_DN3_SP8_c0.t1	Cg004G1179000
OG0001060	ESY2_g35805_DN3_SP7_c0.t1	Cg007G2493600
OG0001061	ESY3_g31627_DN3_SP0_c0.t1, ESY11_g54692_DN3_SP0_c0.t1	Cg004G1121000
OG0001062	ESY6_g49074_DN3_SP0_c0.t1, ESY3_g29818_DN3_SP0_c0.t1, ESY6_g49077_DN2_SP0_c0.t1	Cg004G1237900
OG0001063	ESY7_g18107_DN3_SP0_c0.t1	Cg004G1286100, Cg004G1286000
OG0001064	ESY2_g35242_DN3_SP2_c0.t1, ESY7_g17803_DN3_SP1_c0.t1	Cg007G2329800, Cg007G2426300
OG0001065	ESY20_g13358_DN1_SP0_c0.t1	Cg003G0699000
OG0001065	ESY12_g51918_DN3_SP0_c0.t1	Cg005G1476500
OG0001065	ESY5_g5554_DN1_SP0_c0.t1	Cg006G2254200
OG0001066	ESY5_g2757_DN3_SP0_c0.t1	Cg006G2122900
OG0001066	ESY5_g2752_DN3_SP0_c0.t1, ESY5_g2756_DN3_SP0_c0.t1	Cg006G2123000
OG0001067	ESY5_g2089_DN3_SP0_c0.t1	Cg006G2033100
OG0001069	ESY2_g33799_DN3_SP0_c0.t1	Cg007G2286300
OG0001069	ESY2_g33800_DN3_SP0_c0.t1, ESY2_g33798_DN3_SP1_c0.t1	Cg007G2286200
OG0001071	ESY2_g37738_DN3_SP0_c0.t1, ESY2_g37737_DN3_SP0_c0.t1	Cg006G1840000, Cg006G1840100
OG0001076	ESY7_g17094_DN2_SP0_c0.t1	Cg008G2744400, Cg008G2745700
OG0001078	ESY8_g58324_DN3_SP0_c0.t1	Cg003G0728800, Cg003G0869000
OG0001078	ESY8_g58321_DN3_SP0_c0.t1	Cg003G0868900
OG0001079	ESY1_g10935_DN3_SP0_c0.t1, ESY1_g10930_DN3_SP0_c0.t1	Cg002G0481600
OG0001079	ESY1_g10934_DN1_SP0_c0.t1	Cg002G0481700
OG0001080	ESY4_g26688_DN3_SP0_c0.t1	Cg001G0252100
OG0001080	ESY2_g38809_DN3_SP0_c0.t1	Cg001G0252200
OG0001081	ESY2_g36067_DN3_SP0_c0.t1	Cg007G2526800
OG0001082	ESY3_g30786_DN3_SP1_c0.t1	Cg002G0552200
OG0001083	ESY2_g36209_DN1_SP0_c0.t1, ESY2_g36208_DN2_SP0_c0.t1	Cg006G1794500, Cg006G1794200, Cg006G1794300
OG0001085	ESY9_g42722_DN2_SP0_c16.t1	Cg001G0214200
OG0001085	ESY1_g11646_DN3_SP0_c5.t1	Cg004G1315200
OG0001085	ESY3_g27949_DN3_SP0_c18.t1	Cg001G0284300
OG0001086	ESY27_g13467_DN3_SP8_c0.t1	Cg001G0274500
OG0001086	ESY3_g28258_DN3_SP8_c0.t1	Cg004G1307600
OG0001087	ESY3_g29902_DN2_SP0_c0.t1	Cg004G1232200
OG0001088	ESY8_g59598_DN3_SP0_c17.t1, ESY12_g51562_DN3_SP0_c17.t1	Cg005G1756900, Cg005G1756800
OG0001089	ESY7_g18079_DN3_SP0_c0.t1	Cg002G0637500
OG0001090	ESY10_g13820_DN3_SP0_c25.t1, ESY10_g13889_DN3_SP0_c0.t1	Cg002G0658600
OG0001091	ESY16_g61752_DN3_SP0_c39.t1	Cg006G2023700, Cg007G2469600, Cg007G2469500
OG0001092	ESY7_g16751_DN3_SP0_c32.t1	Cg008G2959600, Cg008G2956600, Cg008G2955900, Cg008G2956200
OG0001094	ESY3_g30618_DN3_SP0_c0.t1, ESY3_g30617_DN3_SP5_c0.t1	Cg004G1221800
OG0001094	ESY2_g37041_DN3_SP8_c0.t1	Cg006G1809600
OG0001095	ESY9_g42612_DN2_SP0_c35.t1	Cg008G2971700, Cg001G0220000
OG0001095	ESY9_g42613_DN2_SP0_c32.t1	Cg001G0219900
OG0001097	ESY4_g24926_DN3_SP0_c0.t1, ESY1_g11099_DN3_SP2_c12.t1, ESY1_g11237_DN3_SP0_c15.t1	Cg002G0433400
OG0001098	ESY9_g44769_DN3_SP2_c0.t1	Cg005G1561400
OG0001098	ESY1_g11107_DN3_SP5_c0.t1	Cg002G0492100
OG0001099	ESY6_g50686_DN3_SP0_c0.t1, ESY6_g48090_DN3_SP0_c0.t1	Cg004G1314400, Cg004G1314200
OG0001099	ESY3_g27917_DN3_SP6_c0.t1	Cg004G1316300
OG0001100	ESY5_g3732_DN3_SP0_c0.t1, ESY3_g29489_DN3_SP0_c0.t1	Cg007G2353800
OG0001101	ESY3_g30767_DN1_SP0_c0.t1, ESY12_g50880_DN1_SP0_c0.t1, ESY12_g50985_DN2_SP0_c0.t1	Cg005G1521200
OG0001102	ESY5_g4707_DN3_SP0_c0.t1	Cg003G0856900, Cg003G0740600, Cg003G0741000, Cg003G0856800
OG0001103	ESY10_g15371_DN3_SP8_c0.t1	Cg008G2822100
OG0001103	ESY3_g31631_DN3_SP8_c0.t1	Cg004G1120700
OG0001104	ESY6_g50265_DN2_SP0_c0.t1, ESY6_g50169_DN3_SP0_c0.t1, ESY6_g49695_DN2_SP0_c0.t1, ESY3_g31812_DN2_SP0_c0.t1, ESY5_g4751_DN3_SP0_c0.t1, ESY3_g31839_DN2_SP0_c0.t1	Cg004G1112500, Cg004G1112600
OG0001104	ESY3_g31896_DN2_SP0_c0.t1, ESY3_g31893_DN2_SP0_c0.t1, ESY3_g31897_DN2_SP0_c0.t1	Cg004G1110400
OG0001105	ESY3_g31508_DN3_SP1_c6.t1	Cg004G1130200
OG0001105	ESY3_g31501_DN3_SP0_c6.t1, ESY3_g31506_DN3_SP0_c6.t1, ESY3_g31503_DN3_SP0_c12.t1, ESY3_g31502_DN3_SP0_c12.t1, ESY3_g31499_DN3_SP0_c6.t1, ESY3_g31500_DN3_SP0_c7.t1, ESY3_g31498_DN3_SP0_c1.t1, ESY3_g31497_DN3_SP1_c3.t1, ESY3_g31505_DN3_SP0_c0.t1	Cg004G1130300
OG0001106	ESY3_g31102_DN3_SP0_c0.t1, ESY3_g31099_DN3_SP4_c0.t1	Cg004G1163900, Cg004G1164000
OG0001107	ESY2_g37865_DN3_SP0_c0.t1	Cg006G1843200
OG0001107	ESY8_g58606_DN3_SP0_c0.t1	Cg004G1251900
OG0001109	ESY5_g2864_DN3_SP0_c44.t1	Cg006G2114600, Cg006G1924800, Cg006G2114500
OG0001111	ESY2_g38038_DN3_SP0_c0.t1	Cg006G1849800
OG0001111	ESY3_g29790_DN3_SP0_c0.t1	Cg004G1240900
OG0001112	ESY9_g42418_DN3_SP8_c0.t1	Cg001G0231400
OG0001112	ESY4_g26045_DN3_SP8_c0.t1	Cg001G0042400
OG0001116	ESY4_g25704_DN3_SP0_c98.t1, ESY4_g25705_DN3_SP0_c98.t1	Cg003G0927300, Cg003G0923300, Cg003G0923400, Cg003G0923500
OG0001120	ESY20_g13331_DN3_SP0_c4.t1	Cg005G1610300
OG0001120	ESY20_g13330_DN3_SP0_c34.t1, ESY8_g58530_DN3_SP0_c38.t1	Cg005G1610400
OG0001121	ESY7_g17755_DN3_SP1_c0.t1, ESY7_g17754_DN1_SP7_c0.t1	Cg008G2698200
OG0001123	ESY7_g18037_DN3_SP8_c0.t1	Cg008G2671500
OG0001123	ESY6_g50500_DN3_SP8_c0.t1	Cg003G1046400
OG0001124	ESY8_g58818_DN3_SP0_c0.t1, ESY8_g58816_DN3_SP1_c0.t1, ESY8_g58814_DN3_SP6_c0.t1	Cg006G2190100, Cg006G2189700
OG0001126	ESY16_g61711_DN2_SP0_c0.t1, ESY16_g61709_DN2_SP0_c0.t1, ESY16_g61707_DN2_SP0_c0.t1, ESY16_g61706_DN2_SP0_c0.t1, ESY16_g61710_DN2_SP0_c0.t1, ESY16_g61708_DN2_SP0_c0.t1, ESY4_g25013_DN1_SP0_c0.t1	Cg006G1859200, Cg006G1859500, Cg006G1859300
OG0001127	ESY3_g31023_DN3_SP0_c0.t1, ESY5_g4729_DN3_SP0_c0.t1, ESY5_g4478_DN3_SP1_c0.t1	Cg006G1988600, Cg006G1988700
OG0001128	ESY2_g34478_DN3_SP0_c0.t1	Cg007G2451300
OG0001129	ESY16_g61910_DN3_SP0_c0.t1	Cg006G1958400
OG0001129	ESY16_g61933_DN3_SP0_c0.t1, ESY16_g61932_DN1_SP0_c0.t1	Cg005G1577200
OG0001130	ESY6_g49863_DN3_SP8_c0.t1	Cg008G2761000, Cg007G2276400
OG0001131	ESY6_g47990_DN3_SP3_c0.t1, ESY97_g19682_DN3_SP1_c0.t1, ESY16_g62392_DN3_SP8_c0.t1	Cg001G0134200, Cg003G0940300
OG0001132	ESY3_g31111_DN3_SP8_c0.t1	Cg004G1164700
OG0001132	ESY7_g19074_DN3_SP1_c0.t1	Cg008G2617600
OG0001133	ESY7_g19221_DN3_SP0_c0.t1	Cg008G2609200
OG0001133	ESY7_g19220_DN2_SP0_c0.t1, ESY7_g19219_DN3_SP0_c0.t1	Cg008G2609400
OG0001134	ESY3_g30993_DN3_SP7_c0.t1	Cg004G1157300
OG0001134	ESY7_g19354_DN3_SP8_c0.t1	Cg008G2604200
OG0001135	ESY7_g19564_DN3_SP0_c0.t1, ESY7_g19565_DN3_SP0_c0.t1	Cg008G2591800
OG0001136	ESY8_g60034_DN3_SP8_c0.t1	Cg001G0390900
OG0001136	ESY2_g35323_DN2_SP0_c0.t1, ESY1_g11324_DN2_SP0_c0.t1	Cg002G0558000
OG0001137	ESY2_g36651_DN3_SP6_c0.t1	Cg007G2568900
OG0001138	ESY2_g36757_DN3_SP0_c25.t1	Cg007G2563800
OG0001138	ESY2_g36679_DN3_SP0_c0.t1, ESY2_g36678_DN2_SP0_c0.t1	Cg007G2567000
OG0001139	ESY5_g4394_DN3_SP8_c0.t1	Cg006G2095700
OG0001140	ESY2_g34705_DN3_SP0_c0.t1	Cg007G2537800
OG0001140	ESY2_g34706_DN3_SP0_c0.t1	Cg007G2537700
OG0001141	ESY10_g14456_DN3_SP0_c14.t1	Cg002G0686700
OG0001141	ESY5_g2823_DN3_SP1_c0.t1	Cg006G2117900
OG0001142	ESY5_g2131_DN3_SP0_c0.t1	Cg006G2034500
OG0001144	ESY2_g36297_DN3_SP8_c0.t1	Cg006G1787300
OG0001144	ESY3_g30216_DN3_SP8_c0.t1	Cg004G1194600
OG0001145	ESY2_g35902_DN3_SP8_c0.t1	Cg007G2502500, Cg006G2086100
OG0001148	ESY2_g35157_DN3_SP8_c0.t1	Cg002G0606800
OG0001149	ESY9_g42578_DN3_SP2_c0.t1	Cg001G0220900
OG0001149	ESY10_g15082_DN3_SP7_c0.t1	Cg008G2973000, Cg008G2969900
OG0001150	ESY1_g12333_DN3_SP0_c0.t1	Cg002G0414000
OG0001150	ESY12_g51718_DN3_SP0_c0.t1	Cg005G1466200
OG0001151	ESY12_g51938_DN3_SP0_c0.t1	Cg005G1478500
OG0001151	ESY1_g12117_DN3_SP0_c0.t1	Cg002G0422600
OG0001152	ESY1_g11196_DN2_SP7_c0.t1	Cg005G1495300, Cg002G0431400
OG0001153	ESY1_g10540_DN3_SP0_c0.t1	Cg002G0461300
OG0001153	ESY12_g50941_DN3_SP0_c12.t1	Cg005G1524900
OG0001154	ESY8_g59820_DN3_SP6_c0.t1	Cg005G1772700
OG0001154	ESY4_g26797_DN3_SP8_c0.t1	Cg001G0010700
OG0001156	ESY10_g15714_DN3_SP3_c0.t1	Cg008G2833200, Cg004G1110000
OG0001157	ESY12_g51625_DN3_SP0_c0.t1	Cg005G1461500
OG0001160	ESY7_g17070_DN3_SP8_c0.t1	Cg008G2746000
OG0001160	ESY3_g32155_DN3_SP8_c0.t1	Cg004G1100700
OG0001161	ESY3_g32098_DN3_SP3_c0.t1	Cg006G2129500, Cg004G1102400
OG0001162	ESY5_g3784_DN3_SP3_c0.t1	Cg006G2141000
OG0001163	ESY5_g2771_DN3_SP0_c0.t1	Cg006G2121600
OG0001163	ESY5_g2774_DN3_SP0_c0.t1	Cg006G2121700, Cg006G2121500
OG0001164	ESY2_g34591_DN3_SP1_c0.t1	Cg007G2547300
OG0001164	ESY5_g2378_DN3_SP6_c0.t1	Cg006G2047500
OG0001166	ESY3_g29693_DN2_SP0_c0.t1	Cg004G1248600
OG0001167	ESY8_g59725_DN3_SP0_c0.t1, ESY8_g59726_DN3_SP0_c0.t1	Cg001G0295200, Cg002G0583000
OG0001168	ESY4_g25570_DN3_SP8_c0.t1	Cg001G0054400
OG0001170	ESY7_g19402_DN3_SP0_c0.t1, ESY7_g19403_DN3_SP0_c0.t1	Cg008G2601800
OG0001170	ESY18_g63697_DN3_SP0_c0.t1	Cg003G0762900, Cg003G0762600, Cg003G0762700, Cg003G0762800, Cg003G0763000
OG0001174	ESY18_g63088_DN3_SP5_c0.t1	Cg003G0753800
OG0001174	ESY26_g42345_DN3_SP8_c0.t1	Cg001G0175100
OG0001175	ESY7_g17404_DN3_SP8_c0.t1	Cg008G2722400
OG0001175	ESY3_g32501_DN3_SP8_c0.t1	Cg004G1084500
OG0001176	ESY3_g32516_DN3_SP8_c0.t1	Cg004G1084000
OG0001176	ESY7_g17411_DN3_SP8_c0.t1	Cg008G2721700
OG0001177	ESY7_g18316_DN3_SP7_c0.t1	Cg008G2688600
OG0001177	ESY6_g49869_DN3_SP7_c10.t1	Cg008G2758300
OG0001178	ESY7_g17939_DN3_SP0_c0.t1	Cg008G2666400
OG0001178	ESY6_g50604_DN3_SP6_c0.t1	Cg003G1040600
OG0001179	ESY6_g50661_DN3_SP7_c0.t1	Cg003G1037100
OG0001179	ESY7_g17897_DN3_SP2_c0.t1	Cg008G2663800
OG0001180	ESY1_g11257_DN3_SP0_c18.t1, ESY8_g58413_DN3_SP0_c0.t1	Cg005G1614800, Cg005G1614900
OG0001182	ESY4_g22239_DN2_SP6_c0.t1	Cg006G1871100
OG0001182	ESY2_g36042_DN3_SP8_c0.t1	Cg007G2525600
OG0001184	ESY9_g43934_DN3_SP8_c0.t1	Cg005G1577500
OG0001184	ESY16_g61813_DN3_SP8_c0.t1	Cg006G1954200
OG0001185	ESY6_g50448_DN3_SP8_c0.t1	Cg003G1050500
OG0001185	ESY1_g9741_DN3_SP6_c0.t1	Cg002G0530900
OG0001186	ESY6_g50149_DN3_SP8_c0.t1	Cg008G2793300
OG0001186	ESY1_g9286_DN3_SP8_c0.t1	Cg002G0540600
OG0001189	ESY6_g49852_DN3_SP0_c0.t1	Cg008G2761300, Cg007G2439600
OG0001190	ESY16_g62161_DN3_SP7_c0.t1	Cg001G0127200
OG0001190	ESY16_g62162_DN3_SP0_c0.t1, ESY6_g47611_DN3_SP3_c0.t1	Cg003G0926200
OG0001191	ESY6_g47559_DN3_SP8_c0.t1	Cg003G0926900
OG0001192	ESY2_g34781_DN3_SP8_c21.t1	Cg007G2532900
OG0001192	ESY10_g14293_DN3_SP0_c0.t1	Cg006G2048100
OG0001192	ESY5_g3951_DN3_SP0_c0.t1	Cg006G2062200
OG0001193	ESY2_g36418_DN3_SP6_c0.t1	Cg006G1781500
OG0001193	ESY2_g34574_DN3_SP0_c0.t1, ESY3_g30122_DN3_SP5_c0.t1	Cg004G1187500
OG0001194	ESY2_g35000_DN3_SP7_c0.t1	Cg007G2517800, Cg006G2076300
OG0001195	ESY2_g33842_DN2_SP8_c0.t1, ESY2_g33844_DN3_SP0_c0.t1, ESY2_g33841_DN2_SP0_c0.t1	Cg004G1338300, Cg002G0648600
OG0001196	ESY10_g13775_DN2_SP0_c0.t1	Cg007G2357400, Cg004G1354200, Cg004G1357800, Cg007G2343900, Cg002G0655900
OG0001196	ESY8_g60167_DN3_SP0_c0.t1	Cg001G0381700
OG0001197	ESY3_g30144_DN3_SP0_c19.t1, ESY3_g28945_DN2_SP0_c21.t1	Cg004G1189600
OG0001197	ESY3_g30008_DN3_SP0_c24.t1	Cg004G1189700
OG0001197	ESY3_g30150_DN2_SP0_c0.t1	Cg004G1189500
OG0001198	ESY2_g35761_DN3_SP0_c0.t1	Cg007G2490700
OG0001198	ESY11_g54822_DN3_SP0_c0.t1, ESY8_g58922_DN3_SP0_c0.t1	Cg007G2490300
OG0001199	ESY9_g42510_DN3_SP0_c0.t1	Cg001G0223900
OG0001199	ESY10_g14967_DN3_SP0_c0.t1	Cg008G2977400
OG0001200	ESY9_g42443_DN3_SP0_c0.t1	Cg001G0228300, Cg001G0228200
OG0001201	ESY9_g43744_DN3_SP8_c0.t1	Cg001G0181700
OG0001202	ESY16_g61539_DN3_SP5_c0.t1	Cg001G0236400, Cg001G0236200, Cg001G0236300
OG0001202	ESY16_g61540_DN3_SP1_c0.t1	Cg001G0236100
OG0001203	ESY1_g10120_DN3_SP0_c0.t1	Cg002G0516600
OG0001203	ESY6_g50240_DN3_SP0_c0.t1	Cg003G1066600
OG0001204	ESY1_g12259_DN3_SP0_c0.t1	Cg002G0417500
OG0001204	ESY12_g51799_DN3_SP6_c0.t1	Cg005G1470900
OG0001205	ESY12_g52118_DN3_SP8_c0.t1	Cg005G1488200
OG0001205	ESY1_g11926_DN3_SP8_c0.t1	Cg002G0428200
OG0001207	ESY1_g11511_DN3_SP8_c0.t1	Cg002G0443200
OG0001207	ESY12_g51313_DN3_SP0_c0.t1	Cg005G1507000
OG0001208	ESY12_g51269_DN3_SP8_c0.t1	Cg005G1510300
OG0001208	ESY1_g11533_DN3_SP8_c0.t1	Cg002G0444200
OG0001209	ESY12_g51290_DN2_SP0_c0.t1	Cg002G0445300, Cg005G1508900
OG0001210	ESY9_g44759_DN3_SP7_c0.t1	Cg005G1561500
OG0001210	ESY1_g11108_DN3_SP8_c0.t1	Cg002G0492200
OG0001212	ESY9_g45709_DN3_SP0_c0.t1	Cg005G1530300, Cg004G1322500
OG0001213	ESY3_g31759_DN3_SP0_c0.t1	Cg004G1116300
OG0001214	ESY3_g31435_DN2_SP0_c0.t1	Cg004G1131700
OG0001214	ESY15_g64326_DN2_SP0_c0.t1	Cg008G2844900, Cg008G2859700
OG0001215	ESY3_g30917_DN3_SP1_c0.t1, ESY3_g30919_DN3_SP0_c0.t1	Cg004G1153300, Cg007G2261400, Cg003G0700400, Cg003G0847400, Cg010G2993600
OG0001216	ESY3_g29607_DN3_SP8_c0.t1	Cg004G1254200
OG0001216	ESY2_g37729_DN3_SP8_c0.t1	Cg006G1839000
