Orthogroup	Euclidium_syriacum	Cochlearia_excelsa
OG0004545	ESY6_g49037_DN3_SP0_c0.t1, ESY9_g45280_DN3_SP0_c1.t1	g43751, g789
OG0004546	ESY6_g49003_DN3_SP8_c8.t1	g28865, g808
OG0004547	ESY6_g48874_DN3_SP0_c0.t1	g28798
OG0004548	ESY6_g48828_DN3_SP0_c0.t1	g1287
OG0004548	ESY10_g14737_DN3_SP0_c0.t1	g10831
OG0004549	ESY6_g48716_DN3_SP0_c0.t1	g1265
OG0004550	ESY6_g48694_DN2_SP0_c0.t1	g1259
OG0004551	ESY6_g48623_DN1_SP0_c0.t1	g1209
OG0004552	ESY6_g48576_DN3_SP8_c0.t1	g1160
OG0004553	ESY5_g3356_DN3_SP8_c0.t1	g27096, g31214
OG0004554	ESY6_g48546_DN3_SP8_c0.t1	g28683, g39284, g1149
OG0004555	ESY6_g48537_DN3_SP0_c0.t1	g39285, g1142
OG0004556	ESY9_g43064_DN3_SP0_c0.t1	g24114, g17402
OG0004557	ESY6_g48322_DN3_SP0_c0.t1	g1086, g28573, g39334
OG0004558	ESY6_g48288_DN3_SP0_c0.t1, ESY6_g48286_DN3_SP0_c0.t1	g39341
OG0004559	ESY5_g4860_DN3_SP8_c0.t1	g30914
OG0004560	ESY6_g48173_DN3_SP0_c0.t1	g1056
OG0004561	ESY16_g62339_DN3_SP8_c0.t1	g28494
OG0004562	ESY6_g47918_DN3_SP0_c0.t1	g41733, g39402
OG0004563	ESY1_g9656_DN3_SP4_c0.t1	g19400
OG0004564	ESY1_g9612_DN3_SP0_c0.t1	g2632, g11381
OG0004565	ESY7_g18511_DN3_SP0_c0.t1	g5561
OG0004566	ESY7_g19025_DN3_SP7_c0.t1	g29773
OG0004567	ESY7_g19090_DN3_SP8_c0.t1	g45400, g5688
OG0004568	ESY6_g49407_DN1_SP0_c0.t1, ESY20_g13008_DN3_SP0_c0.t1	g45379
OG0004569	ESY7_g19294_DN3_SP0_c0.t1	g5727
OG0004570	ESY7_g19444_DN3_SP0_c0.t1	g45339, g5780
OG0004572	ESY2_g36546_DN3_SP0_c0.t1	g44279
OG0004573	ESY2_g36565_DN3_SP4_c0.t1	g44284
OG0004574	ESY2_g36621_DN3_SP0_c0.t1, ESY2_g36620_DN3_SP0_c0.t1	g46558
OG0004575	ESY2_g36677_DN3_SP8_c0.t1	g46532, g44315
OG0004576	ESY2_g36121_DN3_SP3_c0.t1	g46464
OG0004578	ESY2_g35026_DN3_SP5_c0.t1	g46432
OG0004579	ESY2_g35073_DN3_SP0_c0.t1	g46390
OG0004580	ESY2_g35085_DN3_SP8_c0.t1	g46387
OG0004581	ESY2_g34692_DN3_SP0_c0.t1	g46315
OG0004582	ESY2_g34750_DN3_SP5_c21.t1	g13626, g46266
OG0004583	ESY2_g36059_DN3_SP6_c0.t1	g46212
OG0004584	ESY2_g36054_DN3_SP2_c0.t1	g44452, g46211
OG0004585	ESY2_g36050_DN3_SP1_c0.t1	g50369, g27598
OG0004586	ESY2_g36222_DN3_SP0_c0.t1	g54347, g36686
OG0004587	ESY17_g40045_DN3_SP0_c19.t1	g25108
OG0004588	ESY2_g36926_DN3_SP0_c0.t1	g36616
OG0004589	ESY9_g44144_DN3_SP0_c0.t1	g51562, g37146
OG0004590	ESY12_g52019_DN3_SP0_c5.t1	g52195
OG0004592	ESY17_g39198_DN3_SP2_c0.t1	g17888
OG0004593	ESY6_g47159_DN2_SP0_c0.t1	g28395
OG0004594	ESY6_g48648_DN3_SP0_c0.t1	g17003
OG0004595	ESY2_g36073_DN3_SP5_c0.t1	g17880
OG0004596	ESY7_g17822_DN3_SP0_c0.t1, ESY7_g17825_DN3_SP7_c0.t1	g17771
OG0004597	ESY22_g40534_DN3_SP1_c0.t1	g35962, g24530, g1828, g42722, g41859
OG0004598	ESY22_g40929_DN3_SP0_c0.t1	g24491
OG0004599	ESY2_g35857_DN3_SP6_c0.t1	g46020, g44592
OG0004600	ESY9_g43762_DN3_SP2_c0.t1	g23959, g47423
OG0004601	ESY2_g34975_DN3_SP2_c0.t1	g44517
OG0004602	ESY2_g35384_DN3_SP1_c0.t1	g44766, g45787
OG0004603	ESY4_g23980_DN3_SP0_c0.t1	g47173, g16408
OG0004604	ESY4_g24221_DN3_SP0_c0.t1	g47688, g23511
OG0004605	ESY8_g60507_DN3_SP0_c0.t1	g4457, g36689
OG0004606	ESY6_g45844_DN3_SP8_c0.t1	g41158, g1365, g28297
OG0004607	ESY10_g14002_DN3_SP0_c0.t1	g10600, g1580
OG0004608	ESY2_g35472_DN3_SP0_c0.t1, ESY4_g25289_DN3_SP0_c0.t1, ESY4_g25276_DN2_SP0_c0.t1, ESY4_g25274_DN3_SP0_c0.t1, ESY4_g25280_DN3_SP0_c0.t1, ESY4_g25286_DN3_SP0_c0.t1, ESY4_g25275_DN3_SP0_c0.t1, ESY2_g35684_DN3_SP1_c0.t1	g45821, g18016
OG0004609	ESY10_g15184_DN3_SP0_c0.t1	g40601
OG0004610	ESY7_g16785_DN3_SP5_c0.t1	g10987
OG0004611	ESY3_g29193_DN3_SP8_c0.t1	g6714
OG0004612	ESY5_g2997_DN3_SP3_c0.t1	g36492
OG0004613	ESY2_g37258_DN3_SP0_c0.t1	g54186, g36508
OG0004614	ESY5_g4872_DN2_SP0_c0.t1	g13478
OG0004617	ESY2_g36979_DN3_SP0_c0.t1	g54279, g36594
OG0004618	ESY10_g14411_DN3_SP1_c0.t1, ESY2_g36978_DN3_SP6_c0.t1	g36596, g54280
OG0004619	ESY9_g44001_DN3_SP2_c0.t1	g51538
OG0004620	ESY9_g42728_DN3_SP7_c0.t1	g17462, g47279
OG0004621	ESY9_g42658_DN3_SP8_c0.t1	g47271, g17478
OG0004622	ESY2_g33343_DN3_SP0_c0.t1	g46998
OG0004623	ESY9_g42633_DN3_SP8_c0.t1	g17480
OG0004624	ESY23_g102_DN3_SP1_c0.t1	g47463
OG0004625	ESY23_g81_DN3_SP1_c0.t1	g17269, g17266
OG0004626	ESY11_g53848_DN3_SP0_c0.t1	g14182, g14181, g14193
OG0004627	ESY11_g53954_DN3_SP0_c16.t1, ESY11_g53951_DN2_SP0_c0.t1, ESY11_g54080_DN3_SP0_c16.t1, ESY11_g54081_DN3_SP0_c16.t1, ESY11_g53962_DN3_SP0_c40.t1	g14047, g13721
OG0004628	ESY23_g396_DN2_SP0_c0.t1	g23851
OG0004629	ESY9_g42786_DN3_SP0_c12.t1, ESY6_g49808_DN3_SP0_c14.t1	g17232
OG0004630	ESY23_g291_DN2_SP0_c0.t1	g47478, g23864
OG0004631	ESY23_g220_DN2_SP0_c0.t1	g23874
OG0004632	ESY3_g29447_DN2_SP0_c0.t1, ESY11_g52884_DN2_SP0_c0.t1, ESY10_g14337_DN3_SP0_c0.t1	g13334
OG0004633	ESY9_g43758_DN3_SP8_c0.t1	g17296, g47421, g23961
OG0004635	ESY9_g43301_DN2_SP0_c0.t1	g24057, g17379
OG0004636	ESY3_g32671_DN3_SP8_c0.t1	g40845
OG0004637	ESY1_g12533_DN3_SP0_c0.t1	g18752
OG0004637	ESY12_g52312_DN3_SP5_c0.t1	g37769
OG0004638	ESY1_g12523_DN2_SP0_c0.t1	g18745
OG0004641	ESY2_g34552_DN3_SP8_c0.t1	g24221
OG0004642	ESY1_g12047_DN3_SP1_c0.t1	g18827, g1922
OG0004643	ESY3_g30996_DN3_SP8_c0.t1	g18881
OG0004644	ESY5_g5357_DN3_SP7_c0.t1	g23816, g17192
OG0004645	ESY1_g11529_DN3_SP7_c0.t1	g2043, g18965
OG0004646	ESY1_g11556_DN3_SP8_c23.t1	g18974, g2131
OG0004647	ESY12_g51223_DN3_SP0_c0.t1	g2104
OG0004648	ESY1_g11681_DN3_SP0_c0.t1	g18987
OG0004649	ESY1_g11741_DN3_SP0_c0.t1	g2083, g18998
OG0004650	ESY1_g11753_DN2_SP0_c0.t1	g2076
OG0004651	ESY1_g11795_DN3_SP0_c0.t1	g2057
OG0004652	ESY1_g11803_DN3_SP0_c0.t1	g19015
OG0004653	ESY1_g10527_DN3_SP0_c0.t1	g2147, g19027
OG0004654	ESY1_g10563_DN3_SP8_c0.t1	g19042, g2164, g11266, g11270
OG0004655	ESY1_g10697_DN3_SP8_c0.t1	g4871, g2188
OG0004656	ESY1_g10720_DN3_SP0_c0.t1	g19078, g2190
OG0004657	ESY1_g10998_DN3_SP0_c0.t1	g19169, g11304
OG0004658	ESY1_g11011_DN3_SP1_c0.t1	g2320
OG0004659	ESY6_g48285_DN2_SP0_c0.t1	g28477
OG0004660	ESY6_g47521_DN3_SP0_c0.t1	g936, g36082
OG0004661	ESY19_g41864_DN3_SP7_c0.t1	g41602, g41623
OG0004662	ESY2_g34454_DN3_SP2_c0.t1	g44839
OG0004664	ESY11_g54512_DN3_SP4_c0.t1	g5974, g13923
OG0004665	ESY11_g54606_DN3_SP1_c0.t1	g33351, g33353
OG0004666	ESY12_g50940_DN3_SP0_c0.t1	g51914
OG0004667	ESY8_g59713_DN3_SP8_c0.t1	g38505
OG0004668	ESY12_g50835_DN3_SP0_c0.t1	g51871, g37350
OG0004669	ESY9_g45674_DN3_SP0_c0.t1	g37345
OG0004670	ESY9_g45647_DN3_SP8_c0.t1	g51836
OG0004671	ESY9_g45590_DN3_SP0_c0.t1	g51801
OG0004672	ESY9_g45529_DN3_SP7_c0.t1, ESY1_g6716_DN3_SP0_c0.t1	g51776
OG0004673	ESY9_g45528_DN1_SP0_c0.t1	g51775
OG0004674	ESY9_g45446_DN3_SP0_c9.t1	g15050, g38115, g37308, g43581
OG0004675	ESY9_g45361_DN3_SP0_c0.t1	g38100
OG0004675	ESY9_g45362_DN3_SP0_c0.t1	g37289
OG0004676	ESY9_g45154_DN3_SP0_c0.t1	g51686
OG0004677	ESY7_g16340_DN3_SP7_c0.t1	g40452
OG0004678	ESY18_g62981_DN3_SP0_c0.t1	g40404
OG0004679	ESY14_g21449_DN3_SP2_c0.t1	g53920
OG0004680	ESY9_g43272_DN3_SP1_c0.t1, ESY7_g16846_DN2_SP0_c0.t1	g40267
OG0004681	ESY18_g63672_DN3_SP8_c0.t1	g40351
OG0004681	ESY23_g208_DN3_SP0_c0.t1	g25741
OG0004682	ESY18_g63200_DN2_SP0_c27.t1	g25687
OG0004683	ESY10_g15303_DN3_SP0_c0.t1	g4851
OG0004684	ESY2_g35350_DN3_SP2_c0.t1, ESY3_g32047_DN3_SP0_c0.t1, ESY5_g4986_DN3_SP0_c0.t1	g10157
OG0004685	ESY11_g54883_DN3_SP6_c0.t1, ESY11_g54866_DN3_SP0_c0.t1	g5911, g13858
OG0004686	ESY4_g26356_DN3_SP1_c0.t1	g22884
OG0004687	ESY12_g51843_DN3_SP8_c0.t1	g37619, g52266
OG0004689	ESY12_g52054_DN3_SP8_c0.t1	g52182, g37561
OG0004690	ESY12_g51471_DN2_SP8_c0.t1	g52117, g37502
OG0004691	ESY10_g14903_DN3_SP0_c0.t1	g10903
OG0004692	ESY3_g32595_DN3_SP4_c0.t1	g7924
OG0004693	ESY3_g32446_DN3_SP6_c0.t1	g12758, g12675, g7858
OG0004695	ESY3_g32174_DN3_SP0_c0.t1	g7806, g12803
OG0004696	ESY3_g31625_DN3_SP6_c0.t1	g4842, g12904
OG0004697	ESY3_g31613_DN3_SP7_c0.t1	g12514
OG0004698	ESY3_g31596_DN3_SP1_c0.t1	g7665
OG0004699	ESY7_g16203_DN3_SP1_c0.t1, ESY3_g31585_DN3_SP5_c0.t1	g7661
OG0004700	ESY3_g31548_DN3_SP0_c0.t1	g7653, g12494
OG0004701	ESY3_g30265_DN3_SP0_c0.t1	g13196
OG0004701	ESY3_g31516_DN3_SP0_c0.t1	g12483
OG0004702	ESY3_g31472_DN3_SP5_c0.t1	g12948, g7612, g12459
OG0004703	ESY3_g30665_DN3_SP8_c0.t1	g7582, g12975, g12437
OG0004704	ESY3_g30697_DN3_SP8_c0.t1	g12435, g7573
OG0004705	ESY3_g30788_DN3_SP8_c0.t1	g12986, g7539, g12413
OG0004706	ESY3_g30918_DN3_SP0_c0.t1	g7495, g13041
OG0004707	ESY3_g31308_DN3_SP8_c0.t1	g12308, g7349
OG0004708	ESY3_g30056_DN3_SP7_c4.t1	g7319, g12288
OG0004710	ESY3_g30103_DN3_SP0_c0.t1	g7289
OG0004711	ESY3_g30133_DN3_SP0_c0.t1	g7271
OG0004712	ESY3_g30221_DN2_SP0_c0.t1	g13182, g7234
OG0004713	ESY3_g30306_DN3_SP6_c14.t1	g12211, g7199
OG0004714	ESY3_g30310_DN3_SP0_c7.t1	g36688
OG0004715	ESY15_g64843_DN3_SP7_c0.t1	g10303
OG0004716	ESY3_g30565_DN3_SP8_c0.t1	g13235, g7085
OG0004717	ESY3_g30577_DN3_SP8_c0.t1	g7081
OG0004718	ESY3_g29978_DN3_SP0_c0.t1	g7017
OG0004719	ESY3_g29933_DN3_SP0_c0.t1	g7003
OG0004721	ESY3_g29669_DN3_SP0_c9.t1	g6870, g13308
OG0004722	ESY3_g29649_DN3_SP6_c22.t1	g6864, g11998
OG0004723	ESY3_g29142_DN3_SP8_c0.t1	g11884, g6694
OG0004724	ESY3_g29131_DN3_SP4_c0.t1	g6691
OG0004725	ESY3_g29121_DN3_SP8_c0.t1	g6688
OG0004726	ESY3_g29104_DN3_SP0_c0.t1	g6683
OG0004727	ESY3_g29103_DN3_SP0_c0.t1	g13381
OG0004728	ESY8_g61109_DN3_SP0_c0.t1	g46912
OG0004729	ESY3_g28564_DN3_SP0_c0.t1	g6546
OG0004730	ESY3_g28813_DN3_SP0_c0.t1	g6573
OG0004732	ESY4_g24557_DN3_SP8_c0.t1, ESY4_g24555_DN3_SP0_c0.t1	g47737, g23424
OG0004733	ESY7_g17016_DN2_SP0_c0.t1	g29062
OG0004734	ESY7_g17020_DN3_SP0_c0.t1	g29051, g29055
OG0004735	ESY7_g17516_DN3_SP0_c0.t1, ESY7_g17036_DN3_SP3_c0.t1	g4038, g4919, g29043
OG0004736	ESY1_g10305_DN3_SP8_c0.t1, ESY14_g20957_DN3_SP0_c0.t1	g19282
OG0004737	ESY1_g10289_DN3_SP0_c0.t1	g2442
OG0004738	ESY6_g48228_DN3_SP3_c0.t1, ESY5_g1855_DN3_SP0_c0.t1, ESY6_g46623_DN3_SP0_c0.t1	g28354, g1311
OG0004739	ESY5_g5568_DN3_SP6_c0.t1	g49287, g30727
OG0004740	ESY20_g13030_DN3_SP8_c0.t1	g25395, g39471
OG0004741	ESY5_g5276_DN2_SP0_c0.t1	g30801
OG0004742	ESY10_g14776_DN3_SP8_c0.t1	g10862
OG0004743	ESY5_g4764_DN3_SP0_c0.t1, ESY5_g4765_DN3_SP0_c0.t1	g49513
OG0004744	ESY5_g4724_DN3_SP0_c0.t1	g49530, g30971, g30966
OG0004745	ESY5_g4640_DN3_SP0_c0.t1	g19212, g49551
OG0004746	ESY5_g4580_DN3_SP7_c15.t1	g31045
OG0004747	ESY5_g4441_DN3_SP4_c3.t1	g31097
OG0004749	ESY5_g597_DN1_SP0_c0.t1	g27019
OG0004749	ESY5_g4430_DN3_SP0_c0.t1	g49605
OG0004750	ESY5_g3148_DN3_SP8_c0.t1	g27027, g49674, g31123
OG0004751	ESY5_g3232_DN3_SP8_c0.t1	g31155, g27060
OG0004752	ESY5_g3242_DN2_SP0_c0.t1	g31158
OG0004753	ESY5_g3390_DN3_SP2_c0.t1	g49714
OG0004754	ESY5_g3293_DN3_SP0_c0.t1	g31180
OG0004755	ESY5_g3344_DN3_SP0_c0.t1, ESY5_g3341_DN1_SP0_c0.t1	g31210, g49697
OG0004756	ESY5_g3396_DN3_SP0_c0.t1	g49719
OG0004757	ESY9_g42883_DN3_SP0_c0.t1	g31708
OG0004758	ESY5_g3414_DN3_SP5_c0.t1	g31235
OG0004759	ESY5_g3415_DN3_SP2_c0.t1	g49721
OG0004760	ESY5_g3435_DN3_SP0_c0.t1	g49724
OG0004761	ESY5_g3513_DN3_SP1_c9.t1	g31266
OG0004762	ESY12_g51975_DN1_SP0_c0.t1, ESY1_g11059_DN3_SP0_c0.t1, ESY10_g14414_DN2_SP0_c0.t1	g50318, g50320, g50319
OG0004763	ESY5_g3772_DN3_SP0_c0.t1, ESY7_g19415_DN3_SP0_c0.t1	g31358
OG0004764	ESY5_g3827_DN3_SP3_c0.t1	g49825, g31391
OG0004766	ESY5_g3869_DN3_SP8_c0.t1	g31410, g49848
OG0004767	ESY5_g2633_DN3_SP0_c0.t1	g27222, g31454
OG0004768	ESY5_g2699_DN3_SP4_c0.t1	g49893
OG0004769	ESY5_g2909_DN2_SP0_c0.t1	g49936
OG0004770	ESY5_g2923_DN3_SP0_c0.t1	g49941, g27304, g31601
OG0004771	ESY5_g3500_DN3_SP0_c0.t1	g31641
OG0004772	ESY5_g4415_DN3_SP0_c1.t1	g31659, g49979
OG0004773	ESY5_g4312_DN3_SP2_c0.t1	g31716, g50008
OG0004774	ESY5_g4280_DN3_SP8_c0.t1	g50015, g31723, g27383
OG0004776	ESY5_g4192_DN3_SP0_c0.t1	g27409, g31786
OG0004777	ESY10_g14133_DN3_SP1_c0.t1	g31796
OG0004777	ESY5_g4178_DN3_SP4_c0.t1	g27414
OG0004778	ESY5_g4011_DN2_SP0_c15.t1	g50108
OG0004779	ESY2_g35091_DN3_SP8_c0.t1	g27509, g13612
OG0004780	ESY2_g35740_DN3_SP0_c0.t1	g45980
OG0004781	ESY2_g35685_DN3_SP0_c0.t1	g45929
OG0004782	ESY2_g35605_DN3_SP6_c0.t1	g45880, g44680
OG0004785	ESY2_g34161_DN3_SP0_c0.t1	g41084, g41091, g41088, g44006
OG0004786	ESY2_g37974_DN3_SP0_c0.t1	g28100, g36339
OG0004787	ESY2_g37973_DN3_SP0_c0.t1, ESY2_g37967_DN3_SP0_c0.t1, ESY2_g37968_DN2_SP0_c0.t1	g36340
OG0004788	ESY4_g26675_DN1_SP3_c0.t1	g22765
OG0004789	ESY4_g26294_DN2_SP8_c0.t1	g22912
OG0004790	ESY4_g26239_DN3_SP6_c0.t1	g18253
OG0004791	ESY4_g26021_DN3_SP3_c0.t1	g18234, g22972
OG0004792	ESY4_g25357_DN3_SP5_c0.t1	g22991
OG0004793	ESY4_g25652_DN3_SP0_c0.t1	g23100, g47878
OG0004794	ESY4_g25125_DN3_SP0_c0.t1	g23236
OG0004795	ESY4_g26003_DN3_SP1_c0.t1, ESY4_g26004_DN3_SP5_c0.t1	g23212
OG0004796	ESY4_g25975_DN3_SP8_c0.t1	g23202
OG0004797	ESY4_g25829_DN3_SP8_c0.t1	g47848
OG0004798	ESY4_g25004_DN3_SP1_c0.t1	g23307, g16943
OG0004799	ESY3_g28151_DN3_SP0_c0.t1	g6485, g11733
OG0004800	ESY3_g28097_DN3_SP8_c0.t1	g13479, g6472
OG0004801	ESY2_g35811_DN3_SP0_c0.t1	g45996
OG0004802	ESY6_g50377_DN2_SP0_c0.t1, ESY2_g35803_DN3_SP0_c0.t1	g45993
OG0004803	ESY2_g35777_DN3_SP7_c0.t1	g45957
OG0004804	ESY2_g35753_DN3_SP2_c0.t1	g45969
OG0004805	ESY5_g2023_DN3_SP0_c0.t1	g50298, g32097
OG0004806	ESY8_g59999_DN3_SP1_c0.t1	g50359
OG0004807	ESY5_g1378_DN3_SP0_c0.t1	g50362, g32153
OG0004808	ESY4_g22557_DN3_SP7_c0.t1, ESY7_g17659_DN3_SP1_c0.t1	g47490, g23847
OG0004809	ESY4_g23865_DN3_SP2_c0.t1	g47650, g23584
OG0004810	ESY4_g23947_DN2_SP0_c0.t1	g17050, g23565
OG0004815	ESY5_g2548_DN2_SP0_c0.t1	g18742, g31969
OG0004816	ESY1_g5964_DN2_SP0_c0.t1, ESY8_g59327_DN1_SP0_c0.t1, ESY13_g56759_DN1_SP0_c0.t1	g6379
OG0004818	ESY3_g30703_DN2_SP0_c0.t1	g7570
OG0004819	ESY10_g14469_DN3_SP5_c0.t1	g1516, g10735
OG0004820	ESY2_g34532_DN3_SP8_c0.t1	g10394
OG0004821	ESY1_g8044_DN2_SP0_c0.t1	g2889
OG0004822	ESY2_g35051_DN3_SP0_c0.t1, ESY2_g33978_DN3_SP0_c0.t1	g11409
OG0004823	ESY6_g48347_DN3_SP0_c0.t1	g10169
OG0004826	ESY13_g56115_DN3_SP7_c0.t1	g47575, g17147
OG0004827	ESY13_g57624_DN3_SP3_c0.t1	g17206
OG0004828	ESY8_g58333_DN3_SP0_c0.t1, ESY16_g61490_DN3_SP0_c0.t1	g47168
OG0004829	ESY2_g38847_DN3_SP0_c0.t1	g17649, g24452
OG0004830	ESY6_g47096_DN3_SP0_c0.t1	g41241
OG0004835	ESY11_g53307_DN2_SP0_c0.t1	g23997, g5195, g16595, g16763, g32987, g36345, g8559, g48050, g14878, g30477, g35647, g8575, g12168, g27730, g53816, g40660, g36020, g25816, g25852, g48051, g30409
OG0004847	ESY3_g31538_DN2_SP0_c0.t1, ESY1_g11072_DN2_SP0_c0.t1, ESY1_g8282_DN1_SP0_c0.t1	g2812, g19526
OG0004848	ESY1_g8370_DN3_SP8_c0.t1	g11407, g2797
OG0004849	ESY6_g47870_DN3_SP0_c0.t1	g963
OG0004850	ESY10_g14609_DN3_SP8_c0.t1	g10792
OG0004851	ESY10_g14424_DN3_SP0_c0.t1	g10723
OG0004852	ESY7_g17120_DN3_SP1_c0.t1	g29013
OG0004853	ESY7_g17126_DN3_SP7_c0.t1	g29008, g29010, g41496
OG0004854	ESY7_g17157_DN3_SP4_c0.t1	g4989, g28987
OG0004855	ESY7_g17190_DN3_SP0_c0.t1	g29142, g4994
OG0004856	ESY7_g17204_DN3_SP8_c0.t1	g29145
OG0004857	ESY7_g17285_DN3_SP0_c0.t1	g45736, g5041
OG0004858	ESY3_g29921_DN3_SP0_c0.t1	g13265
OG0004859	ESY7_g17320_DN3_SP8_c0.t1	g5053
OG0004860	ESY7_g17701_DN3_SP7_c0.t1	g5245, g29337
OG0004861	ESY7_g17431_DN3_SP1_c0.t1	g45699
OG0004862	ESY7_g17485_DN3_SP8_c0.t1	g45686
OG0004863	ESY7_g17511_DN3_SP1_c0.t1	g5137, g45680
OG0004865	ESY6_g50512_DN3_SP0_c0.t1	g5149
OG0004867	ESY7_g17617_DN3_SP6_c0.t1	g5188
OG0004868	ESY7_g17655_DN3_SP0_c0.t1	g29320, g5210, g5212
OG0004869	ESY7_g17674_DN3_SP0_c0.t1	g5226, g45634
OG0004870	ESY7_g17682_DN2_SP1_c0.t1	g29329
OG0004871	ESY16_g62118_DN3_SP8_c0.t1	g10218
OG0004872	ESY7_g17756_DN3_SP8_c0.t1	g45621, g29356
OG0004873	ESY7_g18432_DN2_SP2_c0.t1	g5276
OG0004874	ESY7_g18419_DN3_SP0_c0.t1	g29368, g5285
OG0004875	ESY7_g18414_DN3_SP8_c0.t1	g5287, g29382
OG0004876	ESY3_g30152_DN3_SP0_c0.t1	g7265
OG0004877	ESY7_g18373_DN3_SP5_c0.t1	g29391
OG0004878	ESY1_g11057_DN2_SP0_c0.t1, ESY7_g18301_DN2_SP0_c0.t1, ESY7_g18302_DN3_SP0_c0.t1	g5325
OG0004879	ESY7_g18261_DN3_SP0_c0.t1	g29423
OG0004880	ESY7_g18244_DN2_SP8_c0.t1	g5357
OG0004881	ESY7_g18240_DN3_SP1_c0.t1	g5358
OG0004882	ESY7_g18228_DN3_SP8_c0.t1	g5362, g29429
OG0004883	ESY7_g18089_DN3_SP8_c0.t1	g29476, g5400
OG0004884	ESY7_g17964_DN3_SP3_c0.t1	g29520, g5429
OG0004885	ESY7_g17936_DN3_SP8_c0.t1	g29537, g5437
OG0004886	ESY7_g17843_DN3_SP8_c0.t1	g5455
OG0004887	ESY7_g17812_DN3_SP7_c20.t1	g5469
OG0004888	ESY7_g17809_DN3_SP2_c0.t1	g5472
OG0004889	ESY7_g18709_DN3_SP8_c0.t1	g45502, g29578, g5494
OG0004890	ESY7_g18698_DN3_SP0_c0.t1	g29584
OG0004891	ESY7_g17986_DN3_SP1_c0.t1, ESY7_g18583_DN3_SP1_c0.t1	g45486, g29613
OG0004892	ESY10_g13903_DN3_SP8_c0.t1	g10563
OG0004893	ESY8_g58260_DN3_SP6_c0.t1	g39646, g45189
OG0004894	ESY13_g56866_DN3_SP1_c0.t1	g17184, g23804
OG0004896	ESY9_g43540_DN3_SP1_c0.t1	g23808
OG0004897	ESY13_g56977_DN3_SP4_c0.t1	g17196
OG0004898	ESY8_g59077_DN1_SP0_c0.t1	g40126
OG0004899	ESY8_g58917_DN3_SP8_c0.t1	g40026, g37842
OG0004900	ESY8_g58916_DN3_SP0_c0.t1	g51087, g40025
OG0004902	ESY8_g58678_DN3_SP8_c0.t1	g39935
OG0004903	ESY8_g58672_DN3_SP4_c0.t1	g39927
OG0004904	ESY8_g58610_DN2_SP0_c0.t1	g51217, g39908
OG0004905	ESY8_g58599_DN3_SP3_c0.t1	g39902
OG0004906	ESY8_g58550_DN3_SP0_c0.t1, ESY8_g58789_DN3_SP0_c0.t1	g39853
OG0004907	ESY8_g58401_DN3_SP0_c0.t1	g51272
OG0004908	ESY20_g13326_DN3_SP1_c0.t1	g51294
OG0004909	ESY20_g12850_DN3_SP0_c0.t1	g51360, g39740
OG0004910	ESY8_g58154_DN3_SP0_c0.t1, ESY8_g58153_DN3_SP2_c0.t1	g39690
OG0004911	ESY8_g58217_DN3_SP1_c0.t1	g39671, g3038, g3045, g11057
OG0004912	ESY9_g45595_DN3_SP0_c0.t1	g23764
OG0004913	ESY4_g21966_DN3_SP8_c0.t1	g36260, g54010
OG0004914	ESY4_g22791_DN3_SP0_c0.t1	g50450
OG0004915	ESY4_g22846_DN3_SP0_c0.t1	g32321
OG0004916	ESY4_g22895_DN3_SP0_c10.t1	g32351, g50474
OG0004917	ESY17_g40307_DN3_SP7_c0.t1	g46803, g18123
OG0004918	ESY16_g62505_DN3_SP8_c0.t1	g23691
OG0004919	ESY4_g23248_DN3_SP8_c0.t1	g50511
OG0004920	ESY4_g23566_DN3_SP1_c0.t1	g50530
OG0004922	ESY7_g18152_DN3_SP3_c0.t1, ESY16_g61977_DN3_SP2_c0.t1	g27754
OG0004923	ESY16_g61952_DN3_SP8_c0.t1	g27748
OG0004924	ESY16_g61666_DN2_SP8_c0.t1	g50653
OG0004925	ESY6_g50350_DN3_SP0_c0.t1	g64
OG0004926	ESY6_g50405_DN3_SP3_c0.t1	g9674, g93
OG0004927	ESY6_g50432_DN3_SP8_c0.t1	g9684, g110
OG0004928	ESY6_g50449_DN3_SP8_c0.t1	g127, g9696
OG0004929	ESY6_g50502_DN3_SP0_c0.t1	g154, g9716
OG0004930	ESY6_g50533_DN3_SP7_c0.t1	g164
OG0004931	ESY6_g46499_DN3_SP0_c0.t1	g28349
OG0004933	ESY6_g49624_DN3_SP0_c0.t1	g274
OG0004934	ESY6_g49368_DN3_SP8_c0.t1	g362
OG0004935	ESY6_g49584_DN3_SP8_c0.t1	g446, g9942
OG0004936	ESY6_g49593_DN3_SP0_c0.t1	g9944
OG0004937	ESY6_g50186_DN3_SP0_c0.t1	g480
OG0004938	ESY6_g50152_DN3_SP0_c0.t1	g18585
OG0004939	ESY8_g59291_DN1_SP0_c0.t1, ESY8_g59292_DN2_SP0_c0.t1, ESY7_g18711_DN3_SP0_c0.t1	g38321
OG0004940	ESY2_g35574_DN3_SP8_c0.t1	g642
OG0004942	ESY6_g49286_DN3_SP0_c0.t1	g673
OG0004943	ESY6_g49232_DN3_SP8_c0.t1	g28944, g709
OG0004944	ESY6_g49217_DN3_SP8_c0.t1	g716
OG0004945	ESY6_g49193_DN3_SP8_c0.t1	g41400
OG0004946	ESY6_g49184_DN2_SP0_c0.t1	g725
