Orthogroup	Noccaea_praecox	Brassica_oleracea
OG0004350	Np003G147890	XP_013628815.1, XP_013611556.1, XP_013620589.1
OG0004352	Np006G332450	XP_013631292.1, XP_013631293.1, XP_013634741.1, XP_013626623.1
OG0004353	Np003G150410	XP_013618994.1, XP_013627314.1, XP_013610715.1
OG0004354	Np003G153300	XP_013623379.1, XP_013615985.1, XP_013607018.1
OG0004355	Np001G005480, Np001G005520, Np001G005490	XP_013619656.1, XP_013625997.1
OG0004356	Np001G005090	XP_013618319.1, XP_013611316.1, XP_013629957.1
OG0004357	Np001G003050	XP_013630182.1
OG0004358	Np001G001630	XP_013619019.1
OG0004359	Np001G001480	XP_013599239.1, XP_013612894.1, XP_013616311.1
OG0004360	Np004G259810	XP_013595391.1
OG0004361	Np003G189170, Np005G262760	XP_013621813.1, XP_013612642.1, XP_013595804.1
OG0004362	Np004G256950, Np003G185470	XP_013600487.1, XP_013637762.1
OG0004363	Np006G345560, Np009G431760	XP_013630855.1
OG0004364	Np007G406610, Np009G431620	XP_013629862.1, XP_013637064.1, XP_013631191.1
OG0004365	Np004G253760	XP_013605057.1, XP_013638922.1, XP_013600756.1
OG0004366	Np006G354810, Np006G348090	XP_013633966.1, XP_013625135.1, XP_013634535.1
OG0004367	Np006G354560	XP_013635762.1, XP_013585246.1
OG0004368	Np006G347580, Np006G353190	XP_013633557.1, XP_013630357.1, XP_013636698.1
OG0004369	Np006G353030, Np006G347780	XP_013631486.1
OG0004370	Np006G352740, Np006G347950	XP_013626729.1, XP_013633319.1, XP_013632665.1
OG0004371	Np006G352180	XP_013630856.1, XP_013631045.1, XP_013622809.1
OG0004373	Np007G423070	XP_013622494.1
OG0004374	Np007G419200	XP_013622414.1, XP_013614825.1, XP_013626732.1
OG0004375	Np001G014930	XP_013606725.1, XP_013616688.1
OG0004376	Np007G418630	XP_013625478.1, XP_013638598.1, XP_013630781.1
OG0004377	Np007G417760	XP_013635140.1, XP_013585406.1
OG0004378	Np007G417510	XP_013627088.1, XP_013588252.1
OG0004379	Np007G417170	XP_013623284.1, XP_013638316.1
OG0004380	Np007G415770, Np007G415780	XP_013630562.1, XP_013638183.1, XP_013620541.1
OG0004381	Np006G339700	XP_013631649.1, XP_013631837.1, XP_013625114.1
OG0004382	Np006G339510	XP_013632300.1, XP_013625543.1
OG0004383	Np006G338140	XP_013630969.1, XP_013615539.1, XP_013632512.1
OG0004384	Np006G337330	XP_013633596.1
OG0004385	Np004G240180	XP_013603184.1, XP_013586551.1, XP_013605598.1
OG0004386	Np004G238280	XP_013605567.1, XP_013599580.1, XP_013587549.1
OG0004387	Np002G081100	XP_013591691.1, XP_013605286.1
OG0004389	Np004G236990	XP_013602606.1, XP_013601795.1, XP_013602776.1, XP_013584516.1
OG0004390	Np004G233930	XP_013614615.1, XP_013587395.1
OG0004392	Np004G231240	XP_013585215.1
OG0004393	Np004G225980	XP_013596407.1, XP_013627343.1, XP_013584457.1
OG0004394	Np004G209440	XP_013596517.1, XP_013625664.1
OG0004395	Np005G281560	XP_013599336.1, XP_013610553.1
OG0004396	Np006G365990	XP_013631150.1
OG0004396	Np005G272460	XP_013627824.1
OG0004397	Np004G243700	XP_013615329.1, XP_013638703.1, XP_013603038.1
OG0004398	Np004G244730	XP_013587308.1, XP_013605526.1, XP_013605478.1
OG0004399	Np004G244860	XP_013604070.1, XP_013601061.1, XP_013586082.1
OG0004400	Np004G246200	XP_013604774.1, XP_013602441.1
OG0004401	Np004G247540	XP_013602467.1, XP_013583829.1
OG0004402	Np004G248090	XP_013603270.1, XP_013584792.1
OG0004403	Np004G248790	XP_013601939.1, XP_013604837.1, XP_013587343.1
OG0004404	Np004G250160	XP_013639140.1
OG0004405	Np004G251360	XP_013600001.1
OG0004406	Np004G251490	XP_013601016.1, XP_013585864.1, XP_013599573.1
OG0004407	Np003G142110	XP_013628550.1, XP_013614398.1
OG0004408	Np003G143300	XP_013629504.1, XP_013621079.1, XP_013612039.1
OG0004409	Np003G144020	XP_013622729.1, XP_013611199.1, XP_013620314.1
OG0004410	Np003G146380	XP_013616849.1, XP_013627839.1, XP_013610637.1
OG0004411	Np002G099260	XP_013622933.1
OG0004411	Np003G146470	XP_013611639.1
OG0004412	Np001G014130	XP_013609802.1, XP_013619430.1, XP_013596421.1
OG0004413	Np001G014830	XP_013618231.1, XP_013611184.1, XP_013593714.1
OG0004414	Np001G017900	XP_013619729.1, XP_013596653.1, XP_013610698.1
OG0004415	Np003G131470	XP_013614275.1, XP_013623760.1
OG0004416	Np001G013240	XP_013598944.1, XP_013607137.1, XP_013621016.1
OG0004418	Np001G010670	XP_013609680.1, XP_013596040.1
OG0004419	Np001G010180	XP_013595210.1
OG0004420	Np001G009330	XP_013616705.1
OG0004421	Np001G050670, Np004G203340	XP_013629286.1, XP_013600131.1
OG0004422	Np002G089510	XP_013618127.1
OG0004423	Np002G086520, Np002G086530	XP_013590366.1, XP_013590933.1
OG0004424	Np002G085580	XP_013588826.1, XP_013616380.1, XP_013589763.1
OG0004425	Np002G084720	XP_013621428.1, XP_013588173.1
OG0004426	Np002G083250	XP_013619652.1, XP_013591068.1, XP_013590754.1
OG0004427	Np002G082970	XP_013589975.1
OG0004428	Np002G077870	XP_013590576.1, XP_013590479.1, XP_013618677.1
OG0004430	Np002G079120	XP_013590607.1
OG0004431	Np002G081730	XP_013589837.1, XP_013589928.1, XP_013620965.1
OG0004432	Np002G073240	XP_013618647.1, XP_013591601.1, XP_013589962.1
OG0004433	Np002G072790	XP_013590359.1
OG0004434	Np002G072370	XP_013591157.1, XP_013618390.1, XP_013591307.1, XP_013639079.1
OG0004435	Np002G071980	XP_013592210.1, XP_013617381.1, XP_013590910.1
OG0004436	Np007G408400	XP_013583717.1, XP_013611170.1, XP_013622272.1
OG0004437	Np004G233050	XP_013625642.1
OG0004438	Np007G405930	XP_013610596.1, XP_013584108.1, XP_013625312.1
OG0004439	Np002G114390	XP_013633493.1
OG0004440	Np007G404560	XP_013589248.1, XP_013626711.1, XP_013585238.1
OG0004442	Np007G403640	XP_013583338.1
OG0004443	Np007G390470	XP_013584938.1, XP_013592652.1, XP_013630805.1, XP_013626194.1
OG0004444	Np007G394570	XP_013627615.1, XP_013584077.1, XP_013639048.1
OG0004445	Np007G397550	XP_013586989.1
OG0004446	Np007G398340	XP_013622678.1, XP_013608295.1, XP_013586857.1
OG0004447	Np007G380640	XP_013585460.1
OG0004449	Np007G381290	XP_013586136.1, XP_013626301.1, XP_013584782.1
OG0004450	Np007G382350	XP_013622423.1, XP_013583631.1, XP_013607626.1
OG0004451	Np007G384370	XP_013584092.1, XP_013626405.1, XP_013596435.1
OG0004452	Np006G363070	XP_013602051.1
OG0004453	Np007G374420	XP_013611338.1, XP_013595348.1
OG0004454	Np007G374890	XP_013623036.1, XP_013593333.1, XP_013612816.1
OG0004455	Np007G373870	XP_013627309.1
OG0004456	Np007G371980	XP_013608864.1, XP_013593601.1
OG0004457	Np004G194430	XP_013592374.1, XP_013588314.1
OG0004458	Np004G195550	XP_013589859.1, XP_013623419.1, XP_013589855.1
OG0004459	Np005G296150, Np004G196610	XP_013588724.1
OG0004460	Np004G199210	XP_013638843.1, XP_013588376.1, XP_013613773.1
OG0004461	Np006G342110	XP_013628555.1, XP_013635844.1
OG0004462	Np001G053790	XP_013596160.1, XP_013615677.1, XP_013593957.1, XP_013631217.1
OG0004463	Np001G056930	XP_013634147.1, XP_013588490.1, XP_013602594.1
OG0004464	Np001G058710	XP_013589883.1, XP_013602014.1
OG0004465	Np001G060220	XP_013633561.1
OG0004466	Np001G061190	XP_013590444.1, XP_013599506.1, XP_013634272.1
OG0004467	Np003G164270	XP_013623888.1, XP_013617047.1
OG0004468	Np001G062880	XP_013614177.1, XP_013602655.1, XP_013590912.1
OG0004469	Np002G084390, Np001G062970	XP_013605680.1, XP_013591871.1
OG0004470	Np001G063510	XP_013605245.1, XP_013637059.1, XP_013598736.1, XP_013592164.1
OG0004471	Np006G324570	XP_013630623.1, XP_013637644.1
OG0004472	Np001G067280	XP_013604593.1, XP_013632915.1, XP_013631344.1
OG0004473	Np001G068600	XP_013601742.1
OG0004474	Np001G069420	XP_013600491.1, XP_013590375.1, XP_013633975.1
OG0004475	Np004G198490	XP_013614206.1, XP_013613707.1
OG0004477	Np003G179530	XP_013613355.1
OG0004478	Np001G066170	XP_013630867.1, XP_013630866.1, XP_013589971.1
OG0004480	Np003G127780	XP_013626837.1
OG0004481	Np007G373150	XP_013627362.1
OG0004482	Np005G295190, Np002G107240	XP_013601554.1
OG0004483	Np002G085570	XP_013619405.1, XP_013590927.1, XP_013603950.1
OG0004484	Np004G205510, Np001G043970	XP_013584241.1
OG0004488	Np003G140440	XP_013616788.1, XP_013619877.1, XP_013610749.1, XP_013610321.1
OG0004489	Np005G281680, Np005G282420	XP_013620004.1
OG0004492	Np007G384740	XP_013615176.1
OG0004492	Np007G384750	XP_013622321.1
OG0004493	Np007G387710, Np007G387650, Np007G387720, Np007G387670	XP_013599070.1
OG0004498	Np005G276650	XP_013610465.1, XP_013595458.1, XP_013602471.1
OG0004499	Np005G276310	XP_013603495.1, XP_013583657.1, XP_013594147.1
OG0004500	Np005G275820	XP_013583465.1, XP_013598904.1, XP_013603486.1
OG0004501	Np005G274460	XP_013626237.1, XP_013597452.1, XP_013638191.1
OG0004502	Np003G156090	XP_013606828.1
OG0004503	Np005G273540, Np005G273790	XP_013635754.1, XP_013623957.1, XP_013622075.1
OG0004504	Np005G273210	XP_013597686.1
OG0004505	Np005G273110	XP_013597265.1, XP_013627940.1
OG0004506	Np005G272840	XP_013627902.1, XP_013593313.1, XP_013597241.1
OG0004507	Np001G063120, Np001G063090	XP_013588857.1, XP_013635668.1
OG0004508	Np005G271330	XP_013626200.1, XP_013638525.1, XP_013593197.1
OG0004509	Np005G270780	XP_013635591.1, XP_013614208.1
OG0004510	Np006G364020	XP_013614217.1
OG0004511	Np005G263120	XP_013625696.1, XP_013595327.1, XP_013593991.1
OG0004512	Np005G264670	XP_013625056.1, XP_013588559.1, XP_013595906.1
OG0004513	Np005G264800	XP_013595907.1, XP_013632461.1
OG0004514	Np005G299220	XP_013637437.1, XP_013596442.1
OG0004515	Np002G115010	XP_013612796.1, XP_013605359.1, XP_013636586.1
OG0004516	Np002G117900	XP_013612300.1
OG0004518	Np005G283370	XP_013621396.1
OG0004519	Np001G027300	XP_013593771.1, XP_013610160.1, XP_013618470.1
OG0004520	Np004G209290	XP_013587271.1
OG0004521	Np001G023290	XP_013614747.1, XP_013610882.1, XP_013596583.1
OG0004522	Np001G020090	XP_013593179.1
OG0004523	Np001G019430	XP_013607028.1, XP_013598512.1, XP_013618791.1, XP_013616367.1
OG0004524	Np001G018710	XP_013608946.1, XP_013619318.1, XP_013593754.1
OG0004525	Np005G310860	XP_013631750.1
OG0004527	Np007G408820	XP_013625882.1, XP_013605941.1, XP_013587735.1
OG0004528	Np003G158120	XP_013616551.1
OG0004529	Np007G409110	XP_013611525.1, XP_013628358.1, XP_013619077.1, XP_013586972.1
OG0004530	Np003G152540	XP_013619064.1
OG0004530	Np001G032830	XP_013619247.1
OG0004531	Np003G158710	XP_013618220.1, XP_013627087.1, XP_013608874.1
OG0004532	Np003G158230	XP_013623868.1, XP_013619057.1, XP_013610281.1
OG0004533	Np003G179730, Np003G157320	XP_013606244.1, XP_013626458.1
OG0004534	Np003G157140	XP_013607087.1, XP_013614732.1
OG0004535	Np003G155850	XP_013630760.1, XP_013618943.1
OG0004536	Np003G155160	XP_013626442.1, XP_013611789.1, XP_013618391.1
OG0004537	Np001G018200	XP_013609398.1, XP_013595582.1
OG0004538	Np003G139540	XP_013626410.1, XP_013618948.1, XP_013609611.1
OG0004539	Np003G139260	XP_013612581.1, XP_013628442.1, XP_013620463.1
OG0004540	Np003G138880	XP_013607220.1, XP_013625429.1, XP_013618480.1
OG0004541	Np003G138580	XP_013618530.1, XP_013618541.1, XP_013608945.1, XP_013622525.1
OG0004542	Np003G137690	XP_013622634.1
OG0004542	Np001G012760	XP_013599364.1
OG0004543	Np003G137000	XP_013612711.1, XP_013630277.1
OG0004544	Np003G136570	XP_013620786.1, XP_013606523.1, XP_013627580.1
OG0004545	Np003G135290	XP_013613034.1, XP_013629000.1, XP_013615295.1, XP_013616052.1
OG0004546	Np003G134240	XP_013611324.1, XP_013625266.1, XP_013618131.1
OG0004547	Np003G133380	XP_013629277.1
OG0004548	Np005G291620	XP_013595241.1
OG0004549	Np005G291510	XP_013597338.1, XP_013597422.1, XP_013594834.1, XP_013627512.1
OG0004550	Np005G290280	XP_013630306.1, XP_013598261.1, XP_013601989.1
OG0004551	Np005G285080	XP_013627291.1
OG0004552	Np005G283660	XP_013626149.1, XP_013595895.1, XP_013604146.1
OG0004553	Np005G283690	XP_013596755.1, XP_013596189.1
OG0004554	Np005G282910	XP_013620358.1, XP_013595233.1
OG0004556	Np002G090960	XP_013585043.1, XP_013639575.1, XP_013585229.1, XP_013585110.1
OG0004557	Np004G201880	XP_013604858.1, XP_013592691.1
OG0004558	Np004G210950	XP_013583597.1, XP_013594064.1
OG0004559	Np004G211420	XP_013628699.1, XP_013598437.1, XP_013586219.1
OG0004560	Np004G211450	XP_013583833.1, XP_013595461.1, XP_013625965.1
OG0004561	Np004G213000	XP_013597403.1, XP_013627869.1, XP_013639479.1
OG0004562	Np004G213370	XP_013629526.1, XP_013614356.1, XP_013585687.1
OG0004563	Np004G214690	XP_013584578.1, XP_013639509.1, XP_013615576.1
OG0004564	Np005G266510	XP_013625698.1, XP_013638890.1, XP_013594125.1
OG0004565	Np005G266710	XP_013624814.1, XP_013605677.1, XP_013595483.1
OG0004566	Np005G268110	XP_013625067.1, XP_013595763.1, XP_013606626.1
OG0004567	Np005G261780, Np005G265030	XP_013634012.1
OG0004568	Np005G310850	XP_013633826.1, XP_013603354.1, XP_013590894.1
OG0004569	Np005G311170	XP_013636813.1
OG0004569	Np002G097360	XP_013592069.1
OG0004570	Np005G315820	XP_013613523.1
OG0004571	Np001G047480	XP_013626151.1, XP_013602512.1, XP_013602612.1, XP_013602424.1
OG0004572	Np006G340910	XP_013625713.1, XP_013630904.1, XP_013634905.1
OG0004573	Np001G033490	XP_013593732.1, XP_013612660.1
OG0004574	Np006G340130	XP_013621710.1, XP_013633711.1, XP_013636528.1
OG0004575	Np006G343720	XP_013636392.1
OG0004576	Np003G179600	XP_013627830.1, XP_013610029.1
OG0004578	Np003G184130	XP_013612145.1
OG0004579	Np001G039780	XP_013606657.1
OG0004580	Np001G039740	XP_013595431.1, XP_013609046.1
OG0004581	Np001G035820	XP_013619952.1
OG0004581	Np001G035790	XP_013606618.1
OG0004582	Np001G033400	XP_013595320.1, XP_013618598.1, XP_013608923.1
OG0004583	Np005G291680, Np005G301570	XP_013602736.1, XP_013598620.1
OG0004584	Np005G309050, Np005G309090	XP_013588825.1
OG0004585	Np005G306330	XP_013590616.1, XP_013603020.1, XP_013636742.1
OG0004586	Np007G382740	XP_013607684.1, XP_013585580.1
OG0004587	Np006G324000	XP_013632159.1, XP_013631374.1, XP_013630325.1
OG0004588	Np006G324740	XP_013588584.1, XP_013631975.1, XP_013630648.1
OG0004589	Np006G325440	XP_013634259.1, XP_013629762.1
OG0004590	Np006G325450	XP_013631859.1
OG0004591	Np006G325500	XP_013632250.1
OG0004592	Np006G326980	XP_013631912.1
OG0004593	Np003G126490	XP_013620132.1
OG0004594	Np003G127600	XP_013628681.1, XP_013621628.1
OG0004595	Np003G148970	XP_013623654.1, XP_013613356.1, XP_013615922.1
OG0004596	Np003G149350	XP_013620293.1, XP_013619002.1, XP_013630212.1, XP_013607051.1
OG0004597	Np003G150280	XP_013619050.1
OG0004598	Np003G150800	XP_013612757.1, XP_013612510.1, XP_013630311.1
OG0004599	Np001G006500	XP_013630117.1, XP_013630118.1, XP_013612752.1
OG0004600	Np001G005470, Np001G005510	XP_013612111.1
OG0004600	Np007G389430	XP_013588021.1
OG0004601	Np001G004940	XP_013626845.1, XP_013618322.1
OG0004602	Np001G004330	XP_013626261.1, XP_013619013.1, XP_013609384.1
OG0004603	Np001G003090	XP_013613607.1, XP_013609065.1
OG0004604	Np001G002990	XP_013618427.1, XP_013629465.1
OG0004605	Np002G111390	XP_013609965.1
OG0004605	Np001G001780	XP_013593090.1
OG0004606	Np001G000940	XP_013619453.1, XP_013610625.1, XP_013598968.1
OG0004607	Np001G053020	XP_013586904.1, XP_013594222.1, XP_013601616.1
OG0004608	Np001G003250	XP_013621942.1
OG0004609	Np003G186890	XP_013627710.1, XP_013617428.1, XP_013610549.1
OG0004610	Np001G041340	XP_013593517.1
OG0004611	Np006G357650	XP_013622072.1, XP_013637643.1
OG0004612	Np006G355260	XP_013625122.1, XP_013634369.1
OG0004613	Np006G360020	XP_013635575.1
OG0004613	Np004G251910	XP_013604086.1
OG0004614	Np006G361060	XP_013626956.1, XP_013631777.1, XP_013632082.1
OG0004615	Np006G357970	XP_013622446.1
OG0004616	Np007G424930	XP_013629821.1
OG0004617	Np007G425100	XP_013625534.1
OG0004618	Np003G140900, Np007G425430	XP_013628019.1, XP_013618100.1, XP_013608897.1
OG0004619	Np007G425470	XP_013614029.1
OG0004620	Np007G414310	XP_013617869.1, XP_013583867.1, XP_013622743.1
OG0004621	Np007G423060	XP_013628998.1, XP_013617244.1
OG0004622	Np007G422810	XP_013583603.1
OG0004623	Np007G421260	XP_013629240.1, XP_013629131.1
OG0004624	Np007G418060	XP_013626876.1, XP_013615856.1, XP_013635162.1, XP_013584056.1
OG0004625	Np007G417880	XP_013584783.1, XP_013626934.1, XP_013588629.1
OG0004626	Np007G417670	XP_013627806.1, XP_013587739.1, XP_013621370.1
OG0004627	Np007G417630	XP_013638520.1
OG0004628	Np007G417270	XP_013586363.1, XP_013629385.1, XP_013619363.1
OG0004629	Np007G415510	XP_013636230.1, XP_013622193.1, XP_013623497.1, XP_013638326.1
OG0004630	Np007G415140	XP_013625708.1, XP_013638653.1, XP_013585318.1
OG0004631	Np007G415080	XP_013634975.1, XP_013583441.1
OG0004632	Np007G414810	XP_013636125.1
OG0004633	Np007G414780	XP_013626364.1, XP_013638939.1, XP_013587481.1
OG0004634	Np006G331450	XP_013635087.1, XP_013627523.1, XP_013635078.1
OG0004635	Np006G331970	XP_013634612.1, XP_013623973.1, XP_013633932.1
OG0004636	Np006G332010	XP_013632164.1, XP_013625438.1, XP_013634203.1
OG0004637	Np006G332350	XP_013634906.1, XP_013635045.1, XP_013626827.1
OG0004638	Np006G333220	XP_013631717.1, XP_013622069.1
OG0004639	Np006G339220	XP_013633822.1, XP_013633821.1, XP_013633817.1
OG0004640	Np006G339140	XP_013631831.1, XP_013623259.1, XP_013632106.1
OG0004641	Np006G338240	XP_013625519.1, XP_013634223.1, XP_013632301.1
OG0004642	Np006G336970	XP_013634080.1, XP_013634102.1
OG0004643	Np006G335100	XP_013637032.1, XP_013637402.1, XP_013625076.1
OG0004644	Np004G240380	XP_013638167.1, XP_013600385.1, XP_013599664.1
OG0004645	Np004G240320	XP_013603179.1, XP_013604092.1, XP_013639019.1
OG0004646	Np004G238110, Np004G238090	XP_013599673.1, XP_013613983.1
OG0004647	Np004G237210	XP_013605385.1, XP_013604907.1, XP_013584153.1
OG0004648	Np004G235600	XP_013604105.1, XP_013584444.1, XP_013594739.1
OG0004649	Np004G233960	XP_013614614.1, XP_013586025.1
OG0004650	Np004G232940	XP_013583982.1, XP_013596529.1
OG0004651	Np004G230400	XP_013597242.1, XP_013603789.1, XP_013584956.1
OG0004652	Np004G230070, Np004G230100	XP_013599249.1, XP_013600877.1
OG0004653	Np004G230130	XP_013595952.1, XP_013600540.1, XP_013586914.1
OG0004654	Np004G227000	XP_013639403.1, XP_013603172.1
OG0004655	Np005G282090	XP_013618645.1, XP_013609540.1, XP_013598654.1
OG0004657	Np005G281570	XP_013602076.1, XP_013593390.1
OG0004658	Np005G280260, Np005G305270	XP_013598063.1
OG0004659	Np006G364380	XP_013604482.1
OG0004661	Np004G245180	XP_013603750.1, XP_013584946.1, XP_013603974.1, XP_013603706.1
OG0004662	Np004G248640	XP_013601426.1, XP_013584732.1
OG0004663	Np004G248920	XP_013604170.1, XP_013586649.1, XP_013605014.1
OG0004664	Np004G249300, Np004G194760	XP_013604207.1, XP_013585676.1
OG0004665	Np004G249630	XP_013603380.1, XP_013603204.1, XP_013584656.1
OG0004666	Np004G250040	XP_013603880.1, XP_013603871.1
OG0004667	Np004G250210	XP_013599611.1, XP_013587466.1, XP_013605381.1
OG0004668	Np004G250810	XP_013605535.1, XP_013587278.1, XP_013605809.1
OG0004669	Np004G251410	XP_013604893.1, XP_013586197.1, XP_013604890.1
OG0004670	Np004G252530	XP_013604493.1, XP_013599777.1, XP_013587216.1
OG0004671	Np004G255310	XP_013603297.1, XP_013603382.1, XP_013584869.1
OG0004672	Np003G141130	XP_013611466.1, XP_013626844.1, XP_013621134.1
OG0004673	Np003G143550	XP_013606066.1
OG0004674	Np003G145170	XP_013627188.1, XP_013615512.1, XP_013618812.1, XP_013609510.1
OG0004675	Np003G145250	XP_013619512.1, XP_013622786.1, XP_013612634.1
OG0004676	Np003G146340	XP_013616839.1, XP_013622196.1, XP_013613202.1
OG0004677	Np003G146420	XP_013618752.1, XP_013630197.1, XP_013609159.1
OG0004678	Np003G147020	XP_013620544.1, XP_013612795.1, XP_013628181.1
OG0004679	Np001G014440	XP_013618998.1, XP_013607321.1, XP_013593911.1
OG0004680	Np001G015480	XP_013611173.1, XP_013597368.1
OG0004681	Np001G015890	XP_013606056.1, XP_013599386.1
OG0004682	Np001G016510	XP_013594136.1
OG0004683	Np001G017610	XP_013595644.1, XP_013618762.1, XP_013610283.1
OG0004684	Np001G017630	XP_013616036.1, XP_013607030.1, XP_013595471.1
OG0004685	Np003G140600	XP_013623480.1, XP_013606094.1
OG0004686	Np001G018090	XP_013618087.1, XP_013598815.1
OG0004687	Np001G064810	XP_013632945.1, XP_013599482.1
OG0004688	Np003G131630	XP_013626652.1, XP_013618971.1, XP_013609420.1
OG0004689	Np003G130330	XP_013606030.1, XP_013618325.1
OG0004690	Np003G129020	XP_013620815.1, XP_013622064.1, XP_013606021.1
OG0004691	Np001G013360	XP_013611518.1
OG0004692	Np001G013270	XP_013594104.1, XP_013607397.1, XP_013616583.1
OG0004693	Np001G012540	XP_013619393.1, XP_013609751.1, XP_013596379.1
OG0004694	Np001G010340	XP_013596700.1, XP_013618046.1, XP_013610041.1
OG0004695	Np001G008490	XP_013615419.1, XP_013621730.1
