Orthogroup	Noccaea_praecox	Conringia_planisiliqua
OG0001295	Np005G312720	CP5_g1682_DN3_SP0_c.t1, CP5_g1683_DN3_SP0_c.t1
OG0001295	Np005G312860, Np005G314180	CP5_g1679_DN1_SP0_c.t1
OG0001296	Np001G036630, Np006G368450	CP16_g54903_DN1_SP0_c.t1
OG0001296	Np006G340850	CP4_g25225_DN3_SP0_c.t1
OG0001297	Np003G183680	CP11_g31870_DN3_SP3_c.t1
OG0001298	Np005G304120	CP6_g7440_DN2_SP1_c.t1
OG0001299	Np006G322400	CP4_g24043_DN3_SP8_c.t1
OG0001299	Np005G310550, Np006G322410	CP4_g24044_DN3_SP5_c.t1
OG0001300	Np001G062950	CP3_g13530_DN3_SP8_c.t1
OG0001300	Np006G328670	CP4_g24488_DN3_SP2_c.t1
OG0001301	Np006G328840	CP4_g24501_DN3_SP5_c.t1
OG0001302	Np001G002360	CP2_g47689_DN3_SP8_c.t1
OG0001302	Np001G050990	CP3_g14389_DN3_SP6_c.t1
OG0001303	Np003G189790	CP8_g54676_DN2_SP0_c.t1
OG0001303	Np006G324510	CP4_g24201_DN2_SP0_c.t1
OG0001303	Np004G259700	CP1_g36417_DN3_SP0_c.t1
OG0001304	Np004G251480	CP1_g37072_DN3_SP3_c.t1
OG0001304	Np006G359390	CP4_g25895_DN2_SP8_c.t1
OG0001305	Np007G418880	CP10_g42534_DN3_SP8_c.t1
OG0001305	Np001G014870	CP2_g48594_DN3_SP2_c.t1
OG0001306	Np001G014670	CP2_g48579_DN3_SP7_c.t1
OG0001306	Np007G418580	CP10_g42548_DN3_SP8_c.t1
OG0001307	Np007G415420	CP10_g42754_DN3_SP0_c.t1
OG0001307	Np001G017690	CP2_g48784_DN3_SP1_c.t1
OG0001308	Np001G055000	CP3_g14084_DN3_SP0_c.t1
OG0001308	Np006G339320	CP4_g25113_DN2_SP0_c.t1
OG0001309	Np006G336400	CP4_g24932_DN3_SP8_c.t1
OG0001309	Np001G057040	CP3_g13958_DN3_SP8_c.t1
OG0001310	Np004G239340	CP7_g46062_DN3_SP8_c.t1
OG0001310	Np002G072890	CP9_g29523_DN3_SP8_c.t1
OG0001311	Np001G015520	CP2_g48639_DN3_SP7_c.t1
OG0001311	Np001G015490, Np001G015510	CP2_g48638_DN3_SP7_c.t1
OG0001312	Np007G415850	CP10_g42728_DN3_SP0_c.t1
OG0001312	Np001G017290	CP2_g48761_DN3_SP1_c.t1
OG0001313	Np002G089650	CP9_g28403_DN3_SP2_c.t1
OG0001313	Np004G204280	CP7_g44328_DN3_SP0_c.t1
OG0001314	Np007G407760	CP10_g43295_DN3_SP8_c.t1
OG0001314	Np004G190770	CP7_g46416_DN3_SP8_c.t1
OG0001315	Np007G389980	CP12_g29921_DN3_SP8_c.t1
OG0001315	Np004G194270, Np004G195430	CP1_g37868_DN3_SP8_c.t1
OG0001317	Np004G196820, Np007G397780	CP1_g38081_DN3_SP8_c.t1
OG0001318	Np005G301480	CP6_g7269_DN1_SP0_c.t1
OG0001318	Np005G301460	CP6_g7268_DN2_SP0_c.t1
OG0001322	Np003G163280	CP8_g53430_DN3_SP0_c.t1
OG0001323	Np005G279370	CP19_g18005_DN3_SP0_c.t1
OG0001328	Np005G271770	CP5_g854_DN2_SP0_c.t1
OG0001328	Np006G365590	CP16_g55127_DN2_SP0_c.t1
OG0001330	Np007G376050	CP10_g43819_DN3_SP8_c.t1
OG0001330	Np005G266220	CP5_g477_DN3_SP8_c.t1
OG0001331	Np002G111050	CP2_g49880_DN3_SP0_c.t1
OG0001331	Np002G112870	CP2_g49524_DN3_SP0_c.t1
OG0001331	Np002G112210	CP2_g49650_DN3_SP0_c.t1
OG0001332	Np002G112980	CP2_g49520_DN3_SP8_c.t1
OG0001332	Np004G249260	CP1_g37262_DN3_SP8_c.t1
OG0001333	Np002G117120	CP2_g49202_DN3_SP5_c.t1
OG0001333	Np004G247640	CP1_g37393_DN3_SP8_c.t1
OG0001334	Np004G241520	CP1_g37800_DN3_SP0_c.t1
OG0001334	Np001G027060	CP13_g19654_DN3_SP8_c.t1
OG0001335	Np003G129180	CP11_g33436_DN3_SP3_c.t1
OG0001335	Np007G411680	CP10_g43018_DN3_SP6_c.t1
OG0001336	Np007G410030	CP10_g43132_DN2_SP0_c.t1
OG0001336	Np003G131790, Np003G131900	CP11_g33232_DN3_SP0_c.t1
OG0001337	Np003G162220	CP8_g53381_DN3_SP3_c.t1
OG0001337	Np005G277570	CP5_g1250_DN3_SP6_c.t1
OG0001338	Np005G277580, Np003G162210	CP5_g1251_DN3_SP0_c.t1
OG0001339	Np003G159330	CP8_g53551_DN3_SP0_c.t1
OG0001339	Np005G278970	CP19_g17974_DN3_SP0_c.t1
OG0001340	Np003G137730, Np003G137740	CP11_g32811_DN3_SP7_c.t1, CP11_g32812_DN3_SP5_c.t1
OG0001341	Np001G012350	CP2_g48418_DN3_SP7_c.t1
OG0001341	Np003G137220	CP11_g32844_DN3_SP8_c.t1
OG0001342	Np003G136300	CP11_g32923_DN3_SP0_c.t1, CP11_g32924_DN3_SP8_c.t1
OG0001342	Np001G003390	CP2_g47778_DN3_SP6_c.t1
OG0001343	Np003G134480	CP11_g33063_DN3_SP8_c.t1
OG0001343	Np001G010330	CP2_g48256_DN3_SP8_c.t1
OG0001344	Np001G033690	CP13_g19798_DN3_SP0_c.t1
OG0001345	Np005G290990	CP6_g6930_DN3_SP8_c.t1
OG0001345	Np001G036790	CP13_g19943_DN3_SP8_c.t1
OG0001346	Np005G287040, Np005G287010	CP6_g6774_DN3_SP2_c.t1
OG0001347	Np005G283310	CP19_g18284_DN3_SP7_c.t1
OG0001347	Np007G424680	CP10_g42160_DN3_SP8_c.t1
OG0001348	Np007G375510	CP10_g43765_DN3_SP8_c.t1
OG0001348	Np005G267340	CP5_g428_DN3_SP0_c.t1
OG0001349	Np007G374970	CP10_g43709_DN3_SP0_c.t1
OG0001349	Np005G267850	CP5_g391_DN3_SP8_c.t1
OG0001350	Np006G368540	CP16_g54895_DN3_SP3_c.t1
OG0001350	Np005G262680	CP5_g216_DN3_SP8_c.t1
OG0001351	Np005G309460, Np006G359680, Np002G095560, Np005G310630	CP13_g19844_DN3_SP0_c.t1
OG0001351	Np006G361960	CP14_g22658_DN3_SP0_c.t1
OG0001352	Np004G204800	CP21_g11034_DN3_SP0_c.t1
OG0001352	Np003G175840	CP42_g27288_DN3_SP0_c.t1, CP34_g51490_DN2_SP0_c.t1
OG0001354	Np001G068960	CP3_g13136_DN3_SP0_c.t1
OG0001354	Np006G321220	CP4_g23973_DN3_SP0_c.t1
OG0001355	Np001G067050	CP3_g13273_DN3_SP0_c.t1
OG0001356	Np006G328200	CP4_g24459_DN3_SP8_c.t1
OG0001356	Np001G063620	CP3_g13488_DN3_SP7_c.t1
OG0001357	Np004G214430, Np006G328890	CP3_g13556_DN3_SP0_c.t1
OG0001358	Np006G329520	CP4_g24535_DN3_SP5_c.t1
OG0001358	Np001G062270	CP3_g13594_DN3_SP8_c.t1
OG0001359	Np001G045770	CP3_g14819_DN2_SP0_c.t1
OG0001360	Np004G254650	CP1_g36824_DN3_SP0_c.t1
OG0001360	Np006G356310	CP4_g25500_DN3_SP0_c.t1
OG0001361	Np006G357180, Np006G357200, Np006G357210, Np006G357110	CP4_g25490_DN1_SP0_c.t1
OG0001361	Np004G255380	CP1_g36595_DN1_SP0_c.t1
OG0001363	Np005G278520	CP5_g1305_DN3_SP0_c.t1
OG0001363	Np005G278540	CP5_g1307_DN3_SP0_c.t1
OG0001364	Np003G141930	CP11_g32463_DN3_SP8_c.t1
OG0001364	Np007G424540	CP10_g42168_DN3_SP8_c.t1
OG0001365	Np007G424450	CP10_g42177_DN3_SP7_c.t1
OG0001365	Np003G142020	CP11_g32454_DN3_SP8_c.t1
OG0001366	Np003G142950	CP11_g32376_DN1_SP0_c.t1
OG0001366	Np007G423400	CP10_g42242_DN3_SP0_c.t1
OG0001367	Np001G016160	CP2_g48675_DN3_SP0_c.t1
OG0001367	Np007G416940	CP10_g42654_DN3_SP7_c.t1
OG0001368	Np005G311210, Np002G101120, Np005G311200	CP5_g3285_DN3_SP0_c.t1, CP37_g11363_DN3_SP0_c.t1
OG0001370	Np004G234370	CP7_g45668_DN3_SP8_c.t1
OG0001370	Np002G076170	CP9_g29303_DN3_SP8_c.t1
OG0001371	Np004G228400	CP7_g45364_DN3_SP0_c.t1
OG0001371	Np004G228380, Np004G228360	CP7_g45365_DN3_SP0_c.t1, CP7_g45366_DN3_SP0_c.t1
OG0001372	Np007G422530	CP10_g42305_DN3_SP5_c.t1
OG0001372	Np003G144180	CP11_g32264_DN3_SP8_c.t1
OG0001373	Np004G199010	CP1_g38235_DN3_SP0_c.t1
OG0001374	Np002G078200	CP9_g29163_DN2_SP2_c.t1
OG0001374	Np004G236040	CP7_g45805_DN2_SP0_c.t1
OG0001375	Np004G240040	CP7_g46117_DN3_SP3_c.t1
OG0001375	Np002G071970, Np002G071810, Np002G071910	CP9_g29596_DN3_SP8_c.t1
OG0001376	Np007G406330	CP10_g43365_DN3_SP0_c.t1
OG0001376	Np004G191790	CP7_g46340_DN3_SP0_c.t1
OG0001377	Np007G391420	CP12_g30015_DN2_SP0_c.t1
OG0001378	Np004G199470	CP1_g38286_DN3_SP3_c.t1
OG0001378	Np007G393070	CP12_g30113_DN3_SP7_c.t1
OG0001379	Np007G398080	CP12_g30345_DN3_SP0_c.t1
OG0001379	Np004G196740	CP1_g38074_DN3_SP1_c.t1
OG0001380	Np004G196640	CP1_g38067_DN3_SP8_c.t1
OG0001380	Np007G398350	CP12_g30350_DN3_SP6_c.t1
OG0001382	Np006G368620	CP16_g54894_DN3_SP6_c.t1
OG0001384	Np006G367570	CP16_g54975_DN3_SP0_c.t1, CP2_g49483_DN3_SP0_c.t1
OG0001384	Np006G367560	CP16_g54976_DN3_SP0_c.t1
OG0001392	Np005G265680	CP5_g510_DN3_SP8_c.t1
OG0001392	Np007G376910	CP10_g43895_DN3_SP8_c.t1
OG0001393	Np007G376240	CP10_g43837_DN3_SP2_c.t1
OG0001393	Np005G266110	CP5_g482_DN3_SP3_c.t1
OG0001394	Np004G217540	CP7_g44704_DN3_SP0_c.t1, CP7_g44699_DN3_SP0_c.t1, CP7_g44708_DN3_SP0_c.t1
OG0001395	Np003G158530	CP8_g53582_DN3_SP7_c.t1
OG0001397	Np004G248370, Np004G248580	CP1_g37313_DN3_SP8_c.t1
OG0001397	Np002G114320	CP2_g49385_DN3_SP8_c.t1
OG0001398	Np001G027380	CP13_g19668_DN3_SP8_c.t1
OG0001398	Np004G241430	CP1_g37804_DN3_SP8_c.t1
OG0001399	Np001G025170	CP13_g19551_DN3_SP0_c.t1
OG0001399	Np004G242320	CP1_g37743_DN3_SP0_c.t1
OG0001400	Np004G244050	CP1_g37627_DN2_SP0_c.t1
OG0001401	Np005G316040	CP5_g1480_DN3_SP8_c.t1
OG0001401	Np003G142080	CP11_g32449_DN3_SP8_c.t1
OG0001402	Np005G315840	CP5_g1506_DN2_SP0_c.t1
OG0001402	Np001G019250	CP13_g19146_DN2_SP0_c.t1
OG0001403	Np002G121060	CP2_g48991_DN3_SP6_c.t1
OG0001403	Np004G245480	CP1_g37541_DN3_SP8_c.t1
OG0001404	Np002G120220	CP2_g49028_DN1_SP0_c.t1
OG0001404	Np004G245800	CP1_g37517_DN1_SP0_c.t1
OG0001405	Np003G129520	CP11_g33409_DN3_SP8_c.t1
OG0001406	Np005G262690	CP5_g217_DN3_SP8_c.t1
OG0001406	Np002G083780	CP9_g28761_DN3_SP8_c.t1
OG0001407	Np003G164950	CP8_g53238_DN3_SP8_c.t1
OG0001407	Np005G276970	CP5_g1203_DN3_SP8_c.t1
OG0001408	Np003G136740	CP11_g32889_DN3_SP1_c.t1
OG0001409	Np001G005570	CP2_g47939_DN3_SP8_c.t1
OG0001409	Np003G135060	CP11_g33026_DN3_SP8_c.t1
OG0001410	Np001G034370	CP13_g19828_DN3_SP5_c.t1
OG0001410	Np005G293260	CP19_g17965_DN3_SP0_c.t1
OG0001411	Np002G089410, Np005G292240	CP13_g19879_DN2_SP0_c.t1
OG0001412	Np005G289480	CP6_g6852_DN3_SP8_c.t1
OG0001412	Np001G038230	CP13_g20044_DN3_SP8_c.t1
OG0001413	Np005G286310, Np005G286320	CP19_g18490_DN3_SP3_c.t1
OG0001414	Np004G206240	CP7_g44562_DN3_SP0_c.t1
OG0001415	Np006G343270	CP4_g25352_DN3_SP0_c.t1
OG0001415	Np005G266870, Np004G211370	CP7_g45048_DN3_SP0_c.t1
OG0001416	Np006G342560	CP4_g25313_DN3_SP0_c.t1
OG0001416	Np004G212630	CP7_g44957_DN3_SP0_c.t1
OG0001417	Np005G268510	CP5_g331_DN3_SP0_c.t1
OG0001417	Np006G366700	CP16_g55029_DN3_SP4_c.t1
OG0001418	Np005G261230	CP5_g102_DN3_SP0_c.t1
OG0001418	Np006G369950	CP16_g54786_DN3_SP0_c.t1
OG0001419	Np005G314300	CP5_g1598_DN3_SP7_c.t1
OG0001420	Np003G183610	CP11_g31867_DN3_SP8_c.t1
OG0001420	Np005G286250	CP19_g18481_DN3_SP7_c.t1
OG0001421	Np005G304550	CP6_g7474_DN3_SP8_c.t1
OG0001421	Np007G383870	CP12_g30652_DN3_SP8_c.t1
OG0001422	Np007G419410	CP10_g42491_DN3_SP8_c.t1
OG0001422	Np001G015370	CP2_g48627_DN3_SP8_c.t1
OG0001423	Np006G325270	CP4_g24250_DN3_SP8_c.t1
OG0001423	Np001G065750	CP3_g13363_DN3_SP8_c.t1
OG0001424	Np003G128240	CP11_g33512_DN3_SP1_c.t1
OG0001425	Np001G043110	CP3_g16613_DN3_SP5_c.t1
OG0001425	Np003G148980	CP8_g54257_DN3_SP0_c.t1, CP268_g6518_DN3_SP0_c.t1
OG0001426	Np002G088040, Np002G088050	CP9_g28480_DN1_SP0_c.t1
OG0001426	Np002G088020, Np002G087950	CP9_g28481_DN2_SP1_c.t1
OG0001427	Np003G188430	CP8_g54578_DN3_SP3_c.t1
OG0001427	Np004G258790	CP1_g36478_DN2_SP7_c.t1
OG0001428	Np003G186620	CP11_g32062_DN3_SP3_c.t1
OG0001429	Np003G186570	CP11_g32055_DN3_SP7_c.t1
OG0001429	Np001G069130	CP3_g13130_DN3_SP0_c.t1
OG0001430	Np004G255980	CP1_g36648_DN3_SP0_c.t1, CP1_g36649_DN3_SP1_c.t1
OG0001430	Np001G041140	CP13_g20271_DN3_SP0_c.t1
OG0001431	Np006G357250	CP4_g25486_DN3_SP8_c.t1
OG0001432	Np004G253870	CP1_g36880_DN3_SP1_c.t1
OG0001432	Np006G355340	CP4_g25589_DN2_SP1_c.t1
OG0001433	Np004G253140	CP1_g36940_DN3_SP2_c.t1
OG0001433	Np006G354080, Np006G348910	CP4_g25668_DN3_SP0_c.t1, CP4_g25667_DN3_SP0_c.t1
OG0001435	Np004G251600	CP1_g37054_DN3_SP4_c.t1
OG0001435	Np006G359770	CP4_g25874_DN3_SP8_c.t1
OG0001436	Np003G145050	CP11_g32201_DN3_SP5_c.t1
OG0001436	Np007G421790, Np007G421840	CP10_g42355_DN3_SP7_c.t1
OG0001437	Np003G145300	CP11_g32181_DN3_SP8_c.t1
OG0001437	Np007G421560	CP10_g42371_DN3_SP8_c.t1
OG0001438	Np001G015580	CP2_g48644_DN3_SP0_c.t1
OG0001438	Np007G419980	CP10_g42473_DN3_SP0_c.t1
OG0001439	Np002G080060, Np002G080700, Np002G080710	CP9_g29032_DN3_SP7_c.t1
OG0001439	Np004G237340	CP7_g45910_DN3_SP8_c.t1
OG0001440	Np004G233500	CP7_g45606_DN3_SP8_c.t1
OG0001441	Np002G082840	CP9_g28847_DN3_SP5_c.t1
OG0001441	Np004G232060	CP7_g45531_DN3_SP2_c.t1
OG0001442	Np002G084560, Np002G084570	CP9_g28703_DN3_SP2_c.t1
OG0001443	Np004G227320	CP7_g45329_DN3_SP0_c.t1
OG0001443	Np002G086430	CP9_g28583_DN3_SP0_c.t1
OG0001446	Np003G134150	CP11_g33093_DN3_SP5_c.t1
OG0001448	Np004G191560	CP7_g46356_DN3_SP3_c.t1
OG0001448	Np007G406590	CP10_g43346_DN3_SP6_c.t1
OG0001449	Np001G001980	CP10_g43404_DN2_SP0_c.t1
OG0001450	Np007G405760	CP10_g43405_DN3_SP8_c.t1
OG0001451	Np004G193660	CP7_g46224_DN2_SP0_c.t1
OG0001451	Np007G404170	CP10_g43505_DN1_SP0_c.t1
OG0001452	Np004G193890	CP1_g37838_DN3_SP3_c.t1
OG0001452	Np007G403580	CP12_g29888_DN3_SP8_c.t1
OG0001453	Np004G194160	CP1_g37858_DN3_SP7_c.t1
OG0001453	Np007G402870	CP12_g29906_DN3_SP8_c.t1
OG0001454	Np007G390100	CP12_g29935_DN3_SP2_c.t1
OG0001454	Np004G194330	CP1_g37873_DN3_SP2_c.t1
OG0001455	Np007G391430	CP12_g30016_DN3_SP5_c.t1
OG0001455	Np005G301670	CP6_g7279_DN3_SP7_c.t1
OG0001456	Np007G398070	CP8_g53680_DN3_SP0_c.t1
OG0001456	Np004G196750	CP12_g30344_DN3_SP6_c.t1
OG0001457	Np007G399320	CP12_g30383_DN2_SP0_c.t1
OG0001457	Np004G196440	CP1_g38053_DN3_SP0_c.t1
OG0001458	Np003G179460	CP20_g4256_DN3_SP0_c.t1, CP20_g4255_DN3_SP0_c.t1
OG0001460	Np007G420860	CP8_g53198_DN3_SP0_c.t1, CP9_g29357_DN3_SP0_c.t1
OG0001461	Np006G357640	CP4_g25451_DN3_SP0_c.t1
OG0001464	Np005G274610	CP5_g1023_DN1_SP8_c.t1
OG0001464	Np007G373540	CP10_g43589_DN3_SP8_c.t1
OG0001465	Np005G274410	CP5_g1005_DN3_SP8_c.t1
OG0001466	Np005G272000, Np005G273750, Np005G271660	CP5_g845_DN3_SP5_c.t1
OG0001466	Np006G365560	CP16_g55135_DN3_SP2_c.t1
OG0001467	Np002G084690, Np001G025030, Np006G331180, Np003G127190	CP11_g33584_DN3_SP0_c.t1
OG0001469	Np004G216300	CP7_g44750_DN3_SP3_c.t1
OG0001471	Np002G117090	CP2_g49204_DN3_SP6_c.t1
OG0001471	Np004G247650	CP1_g37392_DN3_SP6_c.t1
OG0001472	Np004G241600	CP1_g37795_DN3_SP6_c.t1
OG0001472	Np001G026840	CP13_g19646_DN3_SP5_c.t1
OG0001473	Np001G025150	CP13_g19550_DN3_SP8_c.t1
OG0001473	Np004G242330	CP1_g37742_DN3_SP7_c.t1
OG0001474	Np005G279840	CP3_g13398_DN3_SP0_c.t1, CP3_g13427_DN3_SP0_c.t1
OG0001474	Np005G279850, Np005G279860	CP19_g18040_DN3_SP5_c.t1
OG0001475	Np004G245930	CP1_g37509_DN3_SP8_c.t1
OG0001475	Np002G119910	CP2_g49041_DN3_SP8_c.t1
OG0001477	Np002G117170	CP2_g49196_DN3_SP0_c.t1, CP2_g49197_DN3_SP0_c.t1, CP2_g49195_DN3_SP0_c.t1
OG0001477	Np003G132990	CP11_g33177_DN3_SP4_c.t1
OG0001478	Np003G127160	CP11_g33587_DN3_SP6_c.t1
OG0001479	Np001G065730	CP3_g13365_DN3_SP8_c.t1
OG0001480	Np003G172030	CP8_g52944_DN3_SP6_c.t1
OG0001480	Np005G281320	CP19_g18147_DN3_SP6_c.t1
OG0001482	Np003G137540	CP11_g32823_DN3_SP8_c.t1
OG0001482	Np001G012570	CP2_g48430_DN3_SP8_c.t1
OG0001483	Np001G012180	CP2_g48405_DN3_SP0_c.t1
OG0001483	Np003G137010	CP11_g32861_DN3_SP0_c.t1
OG0001484	Np003G136980	CP11_g32864_DN3_SP0_c.t1
OG0001484	Np001G012150	CP2_g48403_DN3_SP0_c.t1
OG0001485	Np003G135300	CP11_g33005_DN3_SP8_c.t1
OG0001485	Np001G005310	CP2_g47924_DN3_SP8_c.t1
OG0001486	Np003G134990	CP11_g33030_DN3_SP7_c.t1
OG0001487	Np001G010170	CP2_g48245_DN3_SP0_c.t1
OG0001487	Np003G134380	CP11_g33071_DN3_SP4_c.t1
OG0001489	Np003G183010	CP16_g55502_DN3_SP0_c.t1
OG0001489	Np005G285720	CP19_g18454_DN3_SP6_c.t1
OG0001491	Np004G213170	CP7_g44901_DN2_SP0_c.t1
OG0001492	Np005G261280	CP5_g105_DN3_SP8_c.t1
OG0001492	Np006G370010	CP16_g54789_DN3_SP6_c.t1
OG0001493	Np004G201190	CP1_g38498_DN3_SP2_c.t1
OG0001493	Np001G041880	CP13_g20417_DN3_SP4_c.t1
OG0001495	Np001G031740, Np001G031590	CP13_g19745_DN3_SP0_c.t1
OG0001496	Np007G386170	CP12_g30776_DN2_SP0_c.t1
OG0001496	Np005G307250	CP6_g7713_DN3_SP0_c.t1
OG0001498	Np004G256110	CP1_g36661_DN3_SP8_c.t1
OG0001499	Np006G321010	CP4_g23957_DN3_SP2_c.t1
OG0001499	Np001G069240	CP3_g13118_DN3_SP8_c.t1
OG0001500	Np006G321780	CP4_g24006_DN3_SP8_c.t1
OG0001500	Np001G068520	CP3_g13161_DN3_SP8_c.t1
OG0001501	Np006G322320	CP4_g24039_DN2_SP0_c.t1
OG0001502	Np006G325380	CP4_g24261_DN3_SP8_c.t1
OG0001502	Np001G065740	CP3_g13364_DN3_SP8_c.t1
OG0001503	Np001G065290	CP3_g13399_DN3_SP8_c.t1
OG0001503	Np006G326000	CP4_g24318_DN3_SP8_c.t1, CP18_g12508_DN3_SP0_c.t1
OG0001504	Np001G064830	CP3_g13429_DN3_SP0_c.t1
OG0001504	Np006G326920	CP4_g24379_DN3_SP0_c.t1
OG0001505	Np001G064700	CP3_g13443_DN3_SP0_c.t1
OG0001505	Np006G327170	CP4_g24400_DN3_SP0_c.t1
OG0001506	Np007G414070	CP10_g42852_DN2_SP8_c.t1
OG0001506	Np003G125280	CP11_g33730_DN3_SP6_c.t1
OG0001507	Np001G046650	CP3_g14717_DN3_SP2_c.t1
OG0001507	Np003G153320	CP8_g53932_DN3_SP5_c.t1
OG0001509	Np001G050810	CP3_g14404_DN3_SP8_c.t1
OG0001509	Np001G002570	CP2_g47712_DN3_SP8_c.t1
OG0001510	Np006G355310	CP4_g25593_DN3_SP3_c.t1
OG0001510	Np004G253860	CP1_g36881_DN3_SP6_c.t1
OG0001512	Np004G251130	CP1_g37101_DN3_SP7_c.t1
OG0001512	Np006G358450	CP4_g25978_DN3_SP7_c.t1
OG0001514	Np007G421000	CP10_g42407_DN3_SP8_c.t1
OG0001514	Np003G145820	CP8_g54506_DN3_SP6_c.t1
OG0001515	Np007G418200	CP10_g42571_DN3_SP0_c.t1, CP8_g52647_DN1_SP0_c.t1
OG0001516	Np007G416740	CP10_g42665_DN3_SP5_c.t1
OG0001517	Np001G059940	CP3_g13539_DN2_SP0_c.t1
OG0001518	Np006G332410	CP4_g24713_DN2_SP8_c.t1
OG0001518	Np001G059850	CP3_g13761_DN3_SP8_c.t1
OG0001519	Np002G080090, Np002G080670	CP9_g29029_DN3_SP8_c.t1
OG0001519	Np004G237350	CP7_g45911_DN3_SP7_c.t1, CP1_g39322_DN3_SP0_c.t1
OG0001520	Np004G236650	CP7_g45851_DN2_SP0_c.t1
OG0001521	Np002G075540	CP9_g29341_DN3_SP3_c.t1
OG0001521	Np004G234060	CP7_g45641_DN3_SP4_c.t1
OG0001522	Np004G230980	CP7_g45477_DN3_SP8_c.t1
OG0001522	Np002G084350	CP9_g28722_DN3_SP8_c.t1
OG0001523	Np004G229740	CP7_g45403_DN3_SP8_c.t1
OG0001523	Np002G085500	CP9_g28644_DN3_SP6_c.t1
OG0001524	Np004G210240	CP7_g45135_DN3_SP6_c.t1
OG0001524	Np001G008630	CP2_g48118_DN3_SP8_c.t1
OG0001526	Np001G066980	CP3_g13279_DN3_SP0_c.t1
OG0001527	Np002G071020	CP9_g29656_DN3_SP8_c.t1
OG0001529	Np003G146990	CP8_g54423_DN3_SP0_c.t1
OG0001531	Np003G131520	CP161_g50911_DN3_SP0_c.t1, CP572_g4811_DN3_SP0_c.t1, CP11_g33209_DN3_SP7_c.t1, CP161_g50917_DN3_SP0_c.t1
OG0001531	Np007G410240	CP10_g43116_DN2_SP6_c.t1
OG0001532	Np005G313570	CP4_g26480_DN3_SP0_c.t1
OG0001532	Np003G154010	CP8_g53882_DN3_SP0_c.t1
OG0001534	Np002G072780	CP9_g29537_DN3_SP4_c.t1
OG0001535	Np004G190910	CP7_g46405_DN3_SP8_c.t1
OG0001535	Np007G407660	CP10_g43302_DN3_SP8_c.t1
OG0001536	Np007G406950	CP10_g43330_DN3_SP8_c.t1
OG0001536	Np004G191410	CP7_g46369_DN3_SP6_c.t1
OG0001537	Np004G194090	CP1_g37854_DN3_SP7_c.t1
OG0001537	Np007G402960	CP12_g29901_DN3_SP5_c.t1
OG0001538	Np007G391000	CP12_g30001_DN3_SP0_c.t1
OG0001538	Np004G194940	CP1_g37925_DN3_SP8_c.t1
OG0001540	Np006G341990	CP4_g25293_DN3_SP0_c.t1
OG0001541	Np001G069090	CP3_g13134_DN3_SP1_c.t1, CP2_g50089_DN3_SP0_c.t1
OG0001543	Np007G396210	CP16_g54814_DN3_SP0_c.t1
OG0001544	Np005G302840	CP6_g7347_DN3_SP0_c.t1
OG0001545	Np001G037480	CP13_g19996_DN3_SP0_c.t1
OG0001545	Np001G038060, Np001G038030	CP13_g20027_DN3_SP0_c.t1
OG0001549	Np007G371890	CP12_g29839_DN3_SP8_c.t1
OG0001549	Np005G276370	CP5_g1151_DN3_SP7_c.t1
OG0001551	Np005G272090	CP5_g865_DN3_SP3_c.t1
OG0001551	Np006G365720	CP16_g55117_DN3_SP1_c.t1
OG0001552	Np005G270950	CP5_g795_DN3_SP6_c.t1
OG0001552	Np006G364150	CP16_g55281_DN3_SP8_c.t1
OG0001553	Np004G248070	CP1_g37361_DN3_SP8_c.t1
OG0001554	Np004G246580	CP1_g37464_DN3_SP3_c.t1
OG0001554	Np002G118880	CP2_g49086_DN3_SP8_c.t1
OG0001555	Np004G244120	CP1_g37624_DN3_SP8_c.t1
OG0001555	Np001G023670	CP13_g19447_DN3_SP8_c.t1
OG0001556	Np006G338360	CP4_g25061_DN3_SP8_c.t1
OG0001556	Np001G022470	CP13_g19360_DN3_SP8_c.t1
OG0001557	Np007G385220	CP6_g7402_DN3_SP0_c.t1, CP4_g23937_DN3_SP0_c.t1
OG0001558	Np003G129000	CP11_g33450_DN3_SP3_c.t1
OG0001558	Np007G411730	CP10_g43011_DN3_SP0_c.t1
OG0001559	Np003G174860	CP27_g41700_DN3_SP8_c.t1
OG0001559	Np005G282590	CP19_g18225_DN3_SP1_c.t1
OG0001560	Np003G174380	CP8_g52222_DN3_SP1_c.t1
OG0001560	Np005G282470	CP19_g18216_DN3_SP6_c.t1
OG0001561	Np003G165650	CP19_g18080_DN3_SP0_c.t1, CP19_g18078_DN3_SP0_c.t1
OG0001562	Np003G158370	CP8_g53590_DN3_SP0_c.t1
OG0001562	Np003G129700	CP11_g33398_DN3_SP0_c.t1
OG0001563	Np003G147370	CP8_g54392_DN3_SP8_c.t1
OG0001563	Np003G139200	CP11_g32698_DN3_SP8_c.t1
OG0001564	Np006G337350	CP4_g24996_DN3_SP0_c.t1
OG0001565	Np003G134020, Np003G133910	CP11_g33105_DN3_SP0_c.t1
OG0001565	Np001G009480	CP2_g48182_DN3_SP6_c.t1
OG0001566	Np001G037260	CP13_g19979_DN3_SP5_c.t1
OG0001566	Np005G290340	CP6_g6899_DN3_SP8_c.t1
OG0001567	Np004G208560	CP7_g44481_DN3_SP0_c.t1
OG0001567	Np004G208550	CP7_g44482_DN3_SP0_c.t1
