Orthogroup	Noccaea_praecox	Euclidium_syriacum
OG0001519	Np002G080090, Np002G080670	ESY2_g34897_DN3_SP4_c0.t1
OG0001519	Np004G237350	ESY5_g4201_DN3_SP8_c0.t1
OG0001520	Np001G048120	ESY1_g9011_DN2_SP0_c0.t1
OG0001520	Np004G236650	ESY5_g4125_DN1_SP0_c0.t1, ESY5_g4127_DN1_SP0_c0.t1
OG0001521	Np002G075540, Np004G234060	ESY5_g2467_DN3_SP1_c0.t1
OG0001522	Np004G230980, Np002G084350	ESY2_g35625_DN3_SP8_c0.t1
OG0001523	Np004G229740	ESY5_g1927_DN3_SP8_c0.t1
OG0001523	Np002G085500	ESY2_g35538_DN3_SP6_c0.t1
OG0001524	Np004G210240	ESY16_g61684_DN2_SP6_c0.t1
OG0001524	Np001G008630	ESY6_g49436_DN3_SP8_c0.t1
OG0001526	Np001G066980	ESY2_g35959_DN3_SP0_c0.t1, ESY2_g35960_DN3_SP0_c0.t1
OG0001527	Np002G071020	ESY2_g36596_DN3_SP8_c0.t1
OG0001529	Np003G146990	ESY7_g16900_DN3_SP0_c0.t1, ESY7_g16898_DN3_SP0_c0.t1
OG0001531	Np003G131520	ESY7_g18789_DN3_SP3_c0.t1, ESY7_g18721_DN3_SP0_c0.t1
OG0001531	Np007G410240	ESY3_g31271_DN3_SP2_c0.t1
OG0001532	Np005G313580, Np005G313570	ESY6_g50537_DN3_SP0_c0.t1
OG0001532	Np003G154010	ESY6_g48642_DN3_SP0_c0.t1
OG0001534	Np002G072780	ESY2_g36806_DN3_SP2_c0.t1
OG0001535	Np004G190910	ESY2_g36308_DN3_SP8_c0.t1
OG0001535	Np007G407660	ESY3_g30208_DN3_SP8_c0.t1
OG0001536	Np007G406950	ESY3_g30256_DN3_SP8_c0.t1
OG0001536	Np004G191410	ESY2_g36263_DN3_SP0_c0.t1
OG0001537	Np004G194090	ESY2_g37018_DN3_SP7_c0.t1
OG0001537	Np007G402960	ESY3_g30601_DN3_SP5_c0.t1
OG0001538	Np007G391000	ESY3_g29946_DN3_SP0_c0.t1
OG0001538	Np004G194940	ESY2_g37155_DN3_SP6_c0.t1
OG0001539	Np007G373880, Np007G387840	ESY3_g31949_DN2_SP0_c0.t1
OG0001540	Np006G341980, Np006G341990	ESY5_g5198_DN3_SP0_c0.t1
OG0001541	Np001G069090	ESY1_g12491_DN3_SP1_c0.t1, ESY1_g12492_DN3_SP0_c0.t1
OG0001544	Np005G302840	ESY2_g38809_DN3_SP0_c0.t1
OG0001545	Np003G179620, Np001G037480, Np001G038060, Np001G038030, Np001G038090	ESY7_g16751_DN3_SP0_c32.t1
OG0001547	Np007G380220, Np007G380190, Np007G380230	ESY3_g29194_DN3_SP0_c18.t1
OG0001549	Np007G371890	ESY11_g54946_DN3_SP8_c5.t1
OG0001549	Np005G276370	ESY4_g24014_DN3_SP0_c0.t1
OG0001550	Np007G410460, Np005G270510	ESY3_g31243_DN3_SP6_c0.t1
OG0001551	Np005G272090	ESY4_g24869_DN3_SP1_c0.t1
OG0001551	Np006G365720	ESY8_g59435_DN3_SP0_c0.t1
OG0001552	Np005G270950	ESY4_g25063_DN3_SP0_c0.t1
OG0001552	Np006G364150	ESY8_g59356_DN3_SP7_c0.t1
OG0001553	Np002G116340, Np004G248070	ESY5_g3518_DN3_SP2_c4.t1
OG0001554	Np002G118880	ESY2_g33784_DN3_SP8_c0.t1
OG0001556	Np006G338360, Np001G022470	ESY10_g13907_DN3_SP8_c0.t1
OG0001557	Np007G413490, Np007G385220	ESY3_g30919_DN3_SP0_c0.t1, ESY3_g30917_DN3_SP1_c0.t1
OG0001558	Np003G129000	ESY7_g19092_DN3_SP0_c0.t1
OG0001558	Np007G411730	ESY3_g31103_DN3_SP0_c0.t1
OG0001559	Np003G174860, Np005G282590	ESY4_g26331_DN3_SP0_c0.t1
OG0001560	Np003G174380	ESY15_g65200_DN3_SP0_c0.t1
OG0001560	Np005G282470	ESY13_g57209_DN3_SP0_c0.t1
OG0001561	Np003G165650	ESY6_g46825_DN3_SP0_c0.t1, ESY6_g46826_DN3_SP0_c0.t1
OG0001562	Np003G158370	ESY6_g48158_DN3_SP0_c0.t1
OG0001562	Np003G129700	ESY7_g18994_DN3_SP0_c0.t1
OG0001563	Np003G147370	ESY6_g49876_DN3_SP8_c0.t1
OG0001563	Np003G139200	ESY7_g18339_DN3_SP8_c0.t1
OG0001564	Np006G337350	ESY9_g44818_DN2_SP0_c0.t1
OG0001564	Np004G235160	ESY5_g3955_DN3_SP0_c0.t1
OG0001565	Np003G134020, Np003G133910	ESY7_g18610_DN3_SP0_c0.t1
OG0001565	Np001G009480	ESY6_g49540_DN3_SP6_c0.t1
OG0001566	Np001G037260, Np005G290340	ESY9_g42880_DN3_SP8_c0.t1
OG0001567	Np004G208560	ESY14_g20484_DN3_SP0_c0.t1
OG0001567	Np004G208550	ESY14_g20473_DN3_SP0_c0.t1
OG0001568	Np004G211620, Np004G211630, Np004G211610	ESY5_g4478_DN3_SP1_c0.t1, ESY5_g4729_DN3_SP0_c0.t1, ESY3_g31023_DN3_SP0_c0.t1
OG0001569	Np006G342570, Np004G212540	ESY4_g23241_DN3_SP8_c0.t1
OG0001570	Np001G064740	ESY1_g11202_DN3_SP8_c0.t1
OG0001570	Np004G214790	ESY16_g62039_DN3_SP8_c0.t1
OG0001571	Np007G375930	ESY11_g54026_DN3_SP6_c0.t1
OG0001571	Np005G266480	ESY4_g25376_DN3_SP7_c0.t1
OG0001572	Np005G262370	ESY4_g26644_DN3_SP1_c0.t1
OG0001572	Np006G368930	ESY8_g59696_DN3_SP2_c0.t1
OG0001573	Np005G261980	ESY4_g26717_DN3_SP7_c0.t1
OG0001573	Np006G369240	ESY8_g59719_DN3_SP2_c0.t1
OG0001574	Np005G261180	ESY4_g26815_DN3_SP3_c0.t1
OG0001574	Np006G370500	ESY8_g59837_DN3_SP8_c0.t1
OG0001575	Np006G370700	ESY8_g59870_DN3_SP6_c0.t1
OG0001575	Np005G260920	ESY4_g26850_DN3_SP8_c0.t1
OG0001576	Np005G314570	ESY8_g60931_DN2_SP0_c13.t1
OG0001577	Np005G315490	ESY7_g18492_DN3_SP0_c0.t1
OG0001577	Np005G315520	ESY8_g60818_DN1_SP0_c0.t1
OG0001578	Np003G174510, Np001G031970, Np001G031820	ESY10_g14782_DN3_SP0_c0.t1
OG0001579	Np005G295780, Np001G031810	ESY10_g14781_DN3_SP8_c0.t1
OG0001581	Np001G069250	ESY1_g12513_DN3_SP8_c13.t1
OG0001581	Np006G321020	ESY12_g52255_DN3_SP6_c0.t1
OG0001582	Np001G065200	ESY1_g11912_DN2_SP0_c0.t1
OG0001582	Np006G326020	ESY12_g52129_DN2_SP0_c0.t1
OG0001583	Np006G328770	ESY12_g51303_DN3_SP2_c0.t1
OG0001583	Np001G062620	ESY1_g11567_DN3_SP7_c0.t1
OG0001584	Np001G062310	ESY12_g51251_DN2_SP0_c0.t1
OG0001585	Np001G061760	ESY1_g11723_DN3_SP8_c0.t1
OG0001585	Np006G330080	ESY12_g51155_DN3_SP8_c0.t1
OG0001586	Np003G147540	ESY3_g31571_DN2_SP0_c0.t1
OG0001587	Np005G300570, Np003G151030, Np005G300420, Np005G300430	ESY6_g48319_DN3_SP0_c47.t1
OG0001588	Np003G153490, Np001G046610	ESY6_g48682_DN3_SP8_c0.t1
OG0001589	Np001G005870	ESY6_g49677_DN2_SP8_c0.t1
OG0001589	Np001G049270	ESY1_g9282_DN3_SP8_c0.t1
OG0001590	Np001G059090	ESY1_g10754_DN3_SP8_c0.t1
OG0001590	Np001G002640, Np001G002670	ESY6_g50454_DN3_SP8_c0.t1
OG0001591	Np004G257510	ESY5_g5285_DN3_SP1_c0.t1
OG0001591	Np003G186590	ESY20_g13261_DN3_SP8_c0.t1
OG0001592	Np004G257160	ESY5_g5202_DN3_SP0_c0.t1
OG0001592	Np003G185940	ESY8_g58346_DN3_SP0_c0.t1, ESY20_g13322_DN3_SP0_c0.t1
OG0001593	Np006G345250, Np009G431960	ESY20_g12845_DN3_SP8_c10.t1
OG0001593	Np004G255830	ESY5_g4998_DN3_SP8_c10.t1
OG0001594	Np004G254870	ESY5_g4856_DN2_SP0_c0.t1
OG0001594	Np006G356680, Np006G356670	ESY20_g12671_DN3_SP0_c0.t1
OG0001595	Np007G422440	ESY3_g32349_DN3_SP0_c0.t1
OG0001596	Np003G145610	ESY7_g17076_DN3_SP0_c0.t1
OG0001597	Np001G014120, Np007G417910	ESY10_g15302_DN3_SP8_c0.t1
OG0001598	Np007G417310	ESY3_g31553_DN3_SP8_c0.t1
OG0001598	Np003G146730	ESY7_g16943_DN3_SP8_c0.t1
OG0001599	Np001G017870, Np007G415240	ESY3_g30675_DN3_SP0_c0.t1
OG0001600	Np006G338890, Np001G055250	ESY1_g10506_DN3_SP8_c0.t1
OG0001601	Np004G238200	ESY5_g4270_DN3_SP0_c0.t1
OG0001601	Np002G081450	ESY2_g35891_DN3_SP0_c0.t1
OG0001602	Np004G233810, Np004G233840	ESY5_g2428_DN3_SP0_c0.t1
OG0001602	Np002G075210	ESY2_g34641_DN3_SP0_c0.t1
OG0001603	Np004G230530	ESY5_g2096_DN3_SP6_c0.t1
OG0001604	Np004G230460	ESY10_g14110_DN3_SP0_c0.t1, ESY5_g2088_DN3_SP8_c0.t1
OG0001604	Np002G085100	ESY2_g35581_DN3_SP8_c8.t1
OG0001605	Np004G230410, Np004G230430	ESY5_g2077_DN3_SP6_c0.t1
OG0001605	Np002G085170	ESY2_g35576_DN3_SP7_c0.t1
OG0001606	Np006G366890	ESY8_g59554_DN3_SP0_c0.t1, ESY8_g59551_DN3_SP0_c0.t1
OG0001606	Np006G366910	ESY8_g59555_DN3_SP0_c0.t1
OG0001607	Np004G245130	ESY5_g3831_DN3_SP0_c0.t1
OG0001607	Np002G121350	ESY2_g33590_DN3_SP0_c0.t1
OG0001609	Np003G146940	ESY7_g16907_DN3_SP8_c0.t1
OG0001609	Np004G257140	ESY5_g5197_DN3_SP7_c0.t1
OG0001610	Np007G411510, Np003G129430	ESY7_g19023_DN3_SP0_c0.t1
OG0001611	Np002G078160, Np005G274720	ESY2_g36009_DN3_SP4_c0.t1
OG0001611	Np002G078150	ESY2_g36011_DN3_SP0_c0.t1, ESY2_g36012_DN3_SP0_c0.t1
OG0001612	Np007G407780, Np004G190740	ESY2_g36347_DN3_SP7_c18.t1
OG0001613	Np004G193520	ESY2_g36959_DN3_SP1_c0.t1
OG0001613	Np007G404250	ESY3_g30554_DN3_SP7_c0.t1
OG0001614	Np004G195670	ESY2_g37270_DN3_SP0_c0.t1
OG0001614	Np007G380800	ESY3_g29134_DN3_SP0_c0.t1
OG0001615	Np007G385340	ESY1_g10394_DN2_SP0_c0.t1
OG0001615	Np004G195700	ESY2_g37280_DN3_SP0_c0.t1
OG0001616	Np007G375760	ESY11_g54062_DN2_SP0_c0.t1
OG0001616	Np005G266550	ESY4_g25361_DN2_SP0_c0.t1
OG0001617	Np007G373280, Np005G274790	ESY11_g54630_DN3_SP8_c0.t1
OG0001618	Np004G190210	ESY2_g36418_DN3_SP6_c0.t1
OG0001618	Np001G018900	ESY3_g30122_DN3_SP5_c0.t1
OG0001619	Np001G055240, Np006G339050, Np006G338940	ESY1_g10505_DN3_SP0_c0.t1
OG0001623	Np001G060970	ESY1_g11804_DN3_SP0_c0.t1
OG0001626	Np006G361400, Np006G361410, Np006G361480, Np006G353940, Np006G346900	ESY8_g59038_DN3_SP0_c0.t1, ESY8_g59024_DN3_SP0_c0.t1, ESY9_g43288_DN3_SP0_c36.t1, ESY16_g62522_DN3_SP0_c0.t1, ESY16_g62520_DN3_SP0_c0.t1
OG0001627	Np004G210050, Np004G210040	ESY5_g1186_DN3_SP0_c0.t1
OG0001629	Np004G243430	ESY5_g2657_DN3_SP7_c0.t1
OG0001629	Np001G023720	ESY10_g14059_DN3_SP5_c0.t1
OG0001631	Np002G090530	ESY2_g34530_DN1_SP0_c0.t1
OG0001631	Np004G209520	ESY13_g57501_DN2_SP0_c0.t1
OG0001633	Np005G285290	ESY9_g42688_DN2_SP0_c0.t1, ESY9_g42689_DN2_SP0_c0.t1
OG0001642	Np007G378890, Np005G295130	ESY11_g53519_DN3_SP2_c0.t1
OG0001642	Np005G264100	ESY4_g25780_DN3_SP1_c0.t1
OG0001643	Np007G377020	ESY11_g53864_DN3_SP8_c0.t1
OG0001643	Np005G265580	ESY4_g25511_DN3_SP4_c0.t1
OG0001644	Np002G116600	ESY2_g33942_DN3_SP8_c7.t1
OG0001644	Np004G247910	ESY5_g3533_DN3_SP8_c7.t1, ESY7_g16724_DN1_SP0_c10.t1
OG0001645	Np001G023870, Np005G319280, Np002G102860	ESY10_g14115_DN3_SP0_c0.t1
OG0001646	Np001G022590	ESY10_g13932_DN3_SP1_c0.t1
OG0001646	Np004G244480	ESY5_g2576_DN3_SP0_c0.t1
OG0001647	Np005G318430	ESY8_g60169_DN3_SP8_c0.t1
OG0001647	Np001G021340	ESY10_g13762_DN3_SP8_c0.t1
OG0001648	Np005G318250	ESY8_g60226_DN3_SP8_c0.t1
OG0001648	Np001G021030	ESY10_g13722_DN3_SP0_c0.t1
OG0001649	Np005G316060	ESY8_g60558_DN2_SP2_c0.t1
OG0001649	Np001G019480	ESY21_g55220_DN3_SP1_c0.t1
OG0001650	Np001G018580	ESY2_g35146_DN3_SP8_c0.t1
OG0001650	Np005G314550	ESY8_g60932_DN3_SP8_c0.t1
OG0001651	Np005G279490	ESY39_g61441_DN3_SP8_c0.t1
OG0001651	Np003G157340	ESY6_g48282_DN3_SP8_c0.t1
OG0001652	Np007G413630	ESY3_g30879_DN3_SP0_c0.t1
OG0001652	Np003G126080	ESY7_g19552_DN3_SP0_c0.t1
OG0001653	Np007G412860	ESY3_g30991_DN3_SP8_c0.t1
OG0001653	Np003G175770	ESY19_g41777_DN3_SP5_c0.t1
OG0001654	Np003G127760, Np007G412770	ESY3_g31005_DN3_SP8_c0.t1
OG0001655	Np003G130530	ESY7_g18902_DN3_SP0_c0.t1
OG0001655	Np007G410900	ESY3_g31203_DN3_SP0_c0.t1
OG0001656	Np007G409020	ESY3_g30069_DN3_SP7_c0.t1
OG0001656	Np003G140710	ESY7_g17689_DN3_SP6_c11.t1
OG0001657	Np005G278580	ESY16_g62345_DN3_SP7_c0.t1
OG0001657	Np003G160930	ESY6_g47961_DN3_SP0_c0.t1
OG0001658	Np003G160430	ESY97_g19681_DN3_SP5_c0.t1, ESY6_g47991_DN3_SP3_c0.t1
OG0001658	Np005G278720	ESY16_g62393_DN3_SP0_c0.t1
OG0001659	Np003G133370	ESY7_g18539_DN3_SP0_c18.t1
OG0001659	Np003G133360	ESY7_g18537_DN3_SP0_c24.t1
OG0001660	Np005G288390	ESY9_g43286_DN3_SP0_c0.t1
OG0001660	Np001G039420	ESY7_g16621_DN3_SP0_c0.t1
OG0001661	Np003G181800	ESY18_g63014_DN2_SP0_c0.t1, ESY18_g63015_DN1_SP0_c0.t1
OG0001662	Np005G284650	ESY26_g42343_DN3_SP3_c0.t1
OG0001662	Np003G181600	ESY18_g63073_DN3_SP7_c0.t1
OG0001663	Np003G177890	ESY25_g62735_DN2_SP8_c0.t1
OG0001663	Np004G231330	ESY5_g2200_DN3_SP7_c0.t1
OG0001664	Np006G341760	ESY1_g5701_DN3_SP8_c0.t1
OG0001664	Np004G213760	ESY4_g23650_DN3_SP8_c0.t1
OG0001666	Np005G267380, Np006G327460	ESY4_g26043_DN3_SP7_c0.t1
OG0001666	Np007G375480	ESY11_g54109_DN2_SP8_c0.t1
OG0001667	Np006G367550	ESY8_g59597_DN3_SP0_c0.t1
OG0001667	Np005G269120	ESY4_g26482_DN2_SP0_c0.t1, ESY9_g42798_DN1_SP0_c0.t1
OG0001668	Np005G269510	ESY4_g26541_DN3_SP8_c0.t1
OG0001668	Np006G367940	ESY8_g59623_DN3_SP6_c0.t1
OG0001669	Np006G369260	ESY8_g59729_DN2_SP5_c0.t1
OG0001669	Np005G261900	ESY4_g26721_DN3_SP3_c49.t1
OG0001670	Np006G370900	ESY8_g59885_DN2_SP0_c0.t1
OG0001672	Np004G210560, Np003G128910	ESY7_g19107_DN3_SP0_c0.t1
OG0001673	Np007G388650	ESY17_g39837_DN3_SP0_c0.t1, ESY3_g27162_DN3_SP0_c0.t1
OG0001674	Np004G202350, Np004G202270, Np005G305920	ESY15_g65491_DN3_SP0_c0.t1
OG0001674	Np005G305910	ESY15_g65476_DN3_SP8_c0.t1
OG0001675	Np006G322030	ESY12_g51379_DN2_SP2_c0.t1
OG0001675	Np001G068310	ESY1_g12416_DN3_SP7_c0.t1
OG0001676	Np006G325510	ESY12_g52062_DN3_SP0_c0.t1
OG0001676	Np006G325540	ESY12_g52066_DN3_SP0_c0.t1, ESY12_g52065_DN3_SP0_c0.t1
OG0001677	Np001G064640	ESY1_g11234_DN3_SP8_c0.t1
OG0001677	Np006G327250	ESY12_g51498_DN3_SP8_c0.t1
OG0001678	Np001G063730	ESY1_g11374_DN3_SP8_c0.t1
OG0001678	Np006G327920	ESY12_g51567_DN3_SP8_c0.t1
OG0001679	Np001G063400	ESY1_g11424_DN3_SP6_c0.t1
OG0001679	Np006G328340	ESY12_g51343_DN3_SP8_c0.t1
OG0001681	Np001G000840	ESY6_g50280_DN3_SP8_c0.t1
OG0001681	Np001G052450	ESY1_g10059_DN3_SP8_c0.t1
OG0001682	Np003G185720	ESY8_g58330_DN3_SP0_c0.t1
OG0001682	Np004G257000	ESY5_g5170_DN1_SP0_c0.t1
OG0001683	Np004G256260	ESY5_g5077_DN2_SP0_c0.t1
OG0001683	Np001G040530	ESY8_g58144_DN3_SP0_c0.t1
OG0001684	Np001G041440	ESY20_g12856_DN3_SP8_c24.t1
OG0001684	Np004G255890	ESY5_g5014_DN3_SP1_c0.t1
OG0001685	Np004G255860	ESY5_g5005_DN3_SP7_c0.t1
OG0001685	Np001G041450	ESY20_g12855_DN3_SP8_c0.t1
OG0001686	Np004G255770	ESY5_g4990_DN3_SP8_c0.t1
OG0001687	Np004G255480	ESY5_g4956_DN3_SP0_c0.t1
OG0001687	Np006G357700	ESY20_g12787_DN3_SP8_c6.t1
OG0001688	Np004G253580	ESY5_g4705_DN3_SP0_c0.t1
OG0001688	Np006G354740, Np006G348180	ESY8_g58537_DN3_SP5_c0.t1
OG0001689	Np004G253050	ESY5_g4646_DN3_SP8_c0.t1
OG0001689	Np006G346950, Np006G353900, Np006G353870	ESY8_g58573_DN3_SP6_c0.t1
OG0001690	Np006G353160, Np006G347630	ESY8_g58655_DN3_SP1_c0.t1
OG0001690	Np004G252780	ESY5_g4615_DN3_SP0_c0.t1
OG0001691	Np004G252540	ESY5_g4581_DN3_SP0_c0.t1
OG0001691	Np006G352330	ESY8_g58702_DN3_SP0_c0.t1
OG0001692	Np004G252440, Np004G252380	ESY5_g4572_DN1_SP0_c0.t1
OG0001692	Np001G047020	ESY8_g58718_DN1_SP0_c0.t1
OG0001693	Np006G360030, Np004G251920	ESY8_g58855_DN3_SP6_c12.t1
OG0001694	Np003G144100	ESY7_g17239_DN3_SP8_c6.t1
OG0001694	Np007G422650	ESY3_g32385_DN2_SP7_c11.t1
OG0001695	Np004G250640	ESY5_g3162_DN3_SP5_c0.t1
OG0001695	Np007G420500	ESY3_g32010_DN3_SP8_c0.t1
OG0001696	Np007G419380	ESY3_g31834_DN3_SP7_c0.t1
OG0001697	Np007G416610	ESY3_g31425_DN3_SP8_c0.t1
OG0001697	Np001G016450	ESY10_g15950_DN3_SP0_c0.t1, ESY11_g54096_DN3_SP0_c0.t1
OG0001698	Np006G332850	ESY9_g45634_DN3_SP8_c0.t1
OG0001698	Np001G059710	ESY1_g10678_DN3_SP8_c0.t1
OG0001699	Np001G056390	ESY1_g11095_DN3_SP0_c0.t1
OG0001699	Np006G337380, Np006G337370, Np006G337360	ESY9_g44806_DN3_SP0_c0.t1
OG0001700	Np002G072430	ESY2_g36762_DN3_SP6_c15.t1
OG0001700	Np002G115790, Np004G239740	ESY5_g3054_DN3_SP2_c12.t1
OG0001701	Np004G235100	ESY5_g3953_DN3_SP8_c0.t1
OG0001701	Np002G076900	ESY2_g34783_DN3_SP8_c0.t1
OG0001702	Np002G075530	ESY2_g34672_DN1_SP0_c0.t1
OG0001702	Np004G234040	ESY5_g2466_DN3_SP0_c0.t1
OG0001704	Np004G231280	ESY5_g2197_DN3_SP5_c0.t1
OG0001704	Np002G083700	ESY2_g35670_DN3_SP8_c0.t1
OG0001705	Np004G230650	ESY5_g2110_DN2_SP0_c0.t1
OG0001705	Np002G084680	ESY2_g35597_DN3_SP0_c0.t1
OG0001706	Np004G210080, Np004G210060	ESY1_g9940_DN2_SP7_c0.t1
OG0001707	Np004G213090	ESY4_g23316_DN3_SP8_c0.t1
OG0001708	Np001G014100	ESY10_g15299_DN3_SP0_c0.t1
OG0001708	Np007G417890	ESY3_g31620_DN3_SP2_c0.t1
OG0001709	Np001G006800	ESY6_g49796_DN3_SP1_c0.t1
OG0001709	Np001G048040	ESY1_g8990_DN3_SP5_c0.t1
OG0001710	Np004G234170, Np005G309780	ESY5_g2486_DN3_SP0_c0.t1
OG0001710	Np002G075650	ESY1_g5709_DN3_SP0_c0.t1, ESY9_g43988_DN3_SP0_c0.t1
OG0001711	Np007G391300	ESY3_g29928_DN3_SP0_c0.t1
OG0001711	Np005G302040	ESY2_g38593_DN3_SP0_c0.t1
OG0001712	Np004G198010	ESY2_g37640_DN3_SP0_c0.t1
OG0001712	Np007G395800	ESY3_g29491_DN3_SP0_c0.t1
OG0001713	Np004G197330	ESY2_g37575_DN3_SP0_c0.t1
OG0001713	Np007G396480	ESY3_g29416_DN3_SP8_c0.t1
OG0001714	Np001G028130	ESY3_g29208_DN3_SP7_c0.t1
OG0001714	Np004G196200	ESY2_g37397_DN3_SP0_c0.t1
OG0001715	Np007G387240	ESY3_g27917_DN3_SP6_c0.t1
OG0001715	Np007G387210, Np007G387180, Np007G386910	ESY6_g50686_DN3_SP0_c0.t1
OG0001719	Np007G377510, Np007G377490	ESY29_g13596_DN3_SP0_c0.t1
OG0001721	Np004G244330, Np004G244310, Np004G244300, Np004G244340, Np004G230590	ESY5_g2588_DN3_SP0_c0.t1
OG0001722	Np003G157880, Np003G157910	ESY6_g48213_DN3_SP0_c0.t1, ESY6_g48215_DN3_SP0_c0.t1
OG0001725	Np003G145860	ESY7_g17053_DN3_SP0_c0.t1
OG0001725	Np003G178050, Np003G145900, Np003G145870	ESY7_g18883_DN1_SP0_c0.t1
OG0001726	Np005G311100, Np005G311080	ESY6_g48315_DN3_SP0_c6.t1, ESY6_g48314_DN1_SP0_c0.t1
OG0001727	Np003G155820	ESY6_g48465_DN1_SP0_c0.t1, ESY6_g48459_DN1_SP0_c0.t1, ESY11_g54901_DN2_SP0_c0.t1, ESY11_g54908_DN1_SP0_c0.t1, ESY4_g23390_DN2_SP0_c0.t1
OG0001730	Np005G276620	ESY8_g59959_DN3_SP0_c0.t1
OG0001731	Np005G274190	ESY9_g43241_DN3_SP0_c0.t1
OG0001731	Np005G274200	ESY4_g24506_DN3_SP0_c0.t1
OG0001732	Np005G274050	ESY4_g24537_DN3_SP0_c0.t1
OG0001732	Np007G373910	ESY11_g54430_DN3_SP0_c0.t1
OG0001733	Np005G273130	ESY4_g24650_DN3_SP8_c0.t1
OG0001733	Np006G366520	ESY8_g59505_DN3_SP8_c11.t1
OG0001734	Np005G272630	ESY4_g24757_DN3_SP8_c0.t1
OG0001734	Np006G366270	ESY8_g59492_DN3_SP7_c0.t1
OG0001735	Np007G378900	ESY11_g53518_DN3_SP0_c0.t1
OG0001735	Np005G264090	ESY4_g25781_DN3_SP0_c0.t1
OG0001736	Np005G266320, Np007G376030	ESY11_g54007_DN3_SP0_c0.t1
OG0001737	Np006G341000, Np004G215060	ESY16_g62011_DN3_SP8_c0.t1
OG0001738	Np004G205290	ESY16_g61674_DN3_SP8_c0.t1
OG0001740	Np002G113530	ESY2_g34095_DN3_SP1_c0.t1
OG0001740	Np004G248910	ESY5_g3400_DN3_SP5_c10.t1
OG0001741	Np004G248420	ESY5_g3468_DN3_SP1_c0.t1
OG0001741	Np002G114540	ESY2_g34062_DN3_SP0_c0.t1
OG0001742	Np002G116050	ESY2_g33984_DN3_SP0_c0.t1
OG0001742	Np007G389910, Np007G387960	ESY3_g27541_DN3_SP0_c0.t1
OG0001743	Np004G247400	ESY5_g3615_DN3_SP8_c0.t1
OG0001743	Np002G117760	ESY2_g33871_DN3_SP8_c0.t1
OG0001744	Np005G318770	ESY8_g60148_DN2_SP0_c0.t1
OG0001744	Np001G021690	ESY10_g13807_DN3_SP0_c0.t1
OG0001745	Np001G020820	ESY21_g55895_DN3_SP7_c0.t1
OG0001745	Np005G317950	ESY8_g60276_DN3_SP8_c0.t1
OG0001746	Np001G019800	ESY21_g55400_DN3_SP0_c0.t1
OG0001746	Np005G316500	ESY8_g60430_DN3_SP0_c0.t1
OG0001747	Np001G018630	ESY2_g35139_DN3_SP0_c0.t1
OG0001748	Np005G313360	ESY8_g61128_DN3_SP0_c0.t1
OG0001748	Np002G093470	ESY2_g35196_DN3_SP0_c0.t1
OG0001749	Np002G124090	ESY2_g33303_DN3_SP0_c0.t1
OG0001749	Np005G320020	ESY8_g60022_DN2_SP0_c0.t1
OG0001750	Np005G319050	ESY8_g60118_DN3_SP0_c9.t1
OG0001750	Np002G122580	ESY2_g33497_DN3_SP2_c8.t1
OG0001751	Np007G409920	ESY3_g31314_DN2_SP0_c0.t1
OG0001751	Np003G132010	ESY7_g18753_DN2_SP0_c0.t1
OG0001752	Np004G197540	ESY13_g58033_DN3_SP0_c27.t1, ESY18_g63551_DN2_SP0_c8.t1
OG0001752	Np001G049430	ESY4_g24656_DN1_SP0_c18.t1
OG0001752	Np005G295350, Np005G295360	ESY1_g8342_DN3_SP0_c0.t1
OG0001754	Np003G170310	ESY24_g33240_DN3_SP8_c0.t1
OG0001754	Np005G281210	ESY9_g42989_DN3_SP0_c0.t1
OG0001755	Np005G280280, Np003G165340	ESY13_g56421_DN3_SP2_c0.t1
OG0001756	Np003G164750	ESY6_g47185_DN3_SP0_c0.t1
OG0001756	Np005G277180	ESY4_g23808_DN3_SP0_c0.t1
OG0001757	Np003G158670, Np005G278990	ESY6_g48107_DN3_SP8_c0.t1
OG0001758	Np003G147410	ESY6_g49880_DN3_SP8_c0.t1
OG0001758	Np003G139500	ESY7_g18369_DN3_SP8_c0.t1
OG0001759	Np003G134160	ESY7_g18630_DN3_SP0_c0.t1
OG0001759	Np001G009600	ESY6_g49557_DN3_SP0_c0.t1
OG0001759	Np001G009610	ESY6_g49561_DN3_SP0_c0.t1
OG0001760	Np005G294470	ESY9_g42466_DN3_SP2_c0.t1
OG0001760	Np001G033190	ESY10_g14874_DN3_SP3_c0.t1
OG0001761	Np001G036280, Np005G291310	ESY9_g42698_DN3_SP0_c0.t1
OG0001762	Np005G290520	ESY9_g42802_DN3_SP3_c0.t1
OG0001762	Np001G036940	ESY7_g16824_DN3_SP7_c0.t1
OG0001763	Np005G288850, Np004G202330, Np004G202290	ESY9_g43212_DN3_SP4_c21.t1
OG0001764	Np003G183210	ESY7_g16177_DN3_SP4_c27.t1
OG0001764	Np005G285830	ESY9_g43738_DN3_SP8_c0.t1
OG0001765	Np003G180200, Np003G180190, Np003G180240, Np003G180250	ESY2_g34015_DN1_SP0_c0.t1
OG0001766	Np003G178390, Np004G206110	ESY14_g19779_DN3_SP8_c0.t1, ESY18_g64121_DN3_SP2_c0.t1
OG0001767	Np002G083260	ESY2_g35739_DN3_SP8_c0.t1
OG0001767	Np004G208830	ESY14_g20594_DN3_SP6_c0.t1
