Orthogroup	Noccaea_praecox	Arabidopsis_lyrata_NCBI
OG0004163	Np006G353090	XP_002862819.2, XP_002879263.2
OG0004164	Np004G252700	XP_002889626.2
OG0004164	Np006G352590	XP_002881095.1
OG0004165	Np006G360340	XP_020884597.1
OG0004166	Np001G043690	XP_020880394.1
OG0004167	Np005G278170	XP_020873717.1
OG0004168	Np003G141150	XP_020876214.1
OG0004168	Np007G425150	XP_020887812.1
OG0004169	Np007G422610	XP_020888939.1
OG0004170	Np007G421290	XP_020887014.1
OG0004171	Np007G420540	XP_002884444.1
OG0004172	Np007G419430	XP_020886365.1
OG0004173	Np007G419520	XP_002882388.1
OG0004174	Np007G415300	XP_020889566.1
OG0004175	Np006G331550	XP_002881725.2
OG0004178	Np004G240030	XP_020868652.1
OG0004179	Np004G236690	XP_020870018.1
OG0004180	Np004G235430	XP_002875292.1
OG0004181	Np004G234740	XP_020866804.1
OG0004181	Np004G234750	XP_020870109.1
OG0004182	Np002G083090	XP_002888857.1
OG0004183	Np005G282030	XP_020873264.1
OG0004184	Np005G281860	XP_020873331.1
OG0004185	Np005G281590, Np005G280440	XP_020873540.1
OG0004186	Np005G315990, Np006G332820	XP_002870759.1, XP_002872362.1
OG0004187	Np005G281160	XP_020873774.1
OG0004188	Np003G166120, Np003G167100	XP_020887232.1, XP_002864143.1
OG0004189	Np004G244570	XP_002892720.1
OG0004189	Np001G022290	XP_002875329.1
OG0004190	Np004G245200	XP_020869918.1
OG0004192	Np001G052340	XP_020866289.1
OG0004193	Np003G143110	XP_002873757.2
OG0004194	Np003G143370	XP_002871714.2
OG0004195	Np003G144460	XP_002871757.1, XP_020879301.1
OG0004196	Np001G014690	XP_002874345.1
OG0004197	Np003G132710	XP_020878319.1
OG0004198	Np001G013530	XP_020877840.1
OG0004202	Np001G009720	XP_002866408.1
OG0004203	Np001G007300	XP_002891694.1
OG0004204	Np001G007150	XP_020867357.1
OG0004205	Np003G154340	XP_020871465.1
OG0004206	Np001G050560	XP_002877684.2
OG0004207	Np001G045360	XP_002875738.1
OG0004207	Np001G045370	XP_020881746.1
OG0004208	Np003G177010	XP_002872449.1
OG0004209	Np002G083660	XP_020891629.1
OG0004210	Np002G083520	XP_020889926.1
OG0004211	Np002G083060	XP_020891257.1
OG0004212	Np002G074470	XP_002889158.1
OG0004213	Np002G079520	XP_002888968.1
OG0004214	Np002G081350	XP_002887477.1
OG0004215	Np002G073510	XP_020865760.1
OG0004216	Np002G071260	XP_002887812.1
OG0004217	Np007G408670	XP_020887929.1
OG0004218	Np007G404260	XP_020889272.1, XP_020875628.1
OG0004219	Np007G403330	XP_020889277.1
OG0004220	Np007G390240	XP_020886108.1
OG0004222	Np007G393970	XP_020888593.1
OG0004223	Np007G395410	XP_020888470.1
OG0004224	Np007G396030	XP_020887150.1
OG0004225	Np007G396870	XP_002885316.1
OG0004226	Np007G381060	XP_020887650.1
OG0004227	Np007G382030	XP_020888915.1
OG0004228	Np007G382040	XP_020886166.1
OG0004229	Np007G382840	XP_002885493.1
OG0004230	Np007G397030, Np007G383080	XP_020886684.1
OG0004231	Np007G383750	XP_020886932.1
OG0004233	Np007G385430	XP_002883459.2
OG0004234	Np005G318030, Np007G375160	XP_002886138.1
OG0004235	Np007G373810, Np007G373820, Np007G373800	XP_020869480.1, XP_020886284.1
OG0004236	Np005G275830	XP_020872650.1
OG0004237	Np005G310730	XP_020875022.1
OG0004238	Np004G190470	XP_020867811.1
OG0004239	Np004G190670	XP_002894530.2
OG0004240	Np004G192040	XP_020870593.1
OG0004241	Np004G192460	XP_002894459.1
OG0004242	Np004G193030	XP_020867127.1
OG0004243	Np004G193320	XP_020867150.1
OG0004244	Np004G195710	XP_020869213.1
OG0004245	Np002G086800	XP_020875753.1, XP_020885902.1, XP_020885903.1, XP_002877070.1
OG0004246	Np005G261480, Np004G199770	XP_002878342.1, XP_002894100.1
OG0004247	Np006G341550	XP_002879514.1
OG0004248	Np007G416690	XP_002884601.2
OG0004249	Np001G013660	XP_020877874.1
OG0004251	Np001G062000	XP_020882293.1
OG0004252	Np001G062780	XP_020879681.1
OG0004253	Np001G066560	XP_002878347.1, XP_020891427.1
OG0004254	Np001G067550	XP_002871173.1, XP_002878395.1
OG0004255	Np001G068580	XP_020865877.1, XP_020882222.1
OG0004257	Np002G122130	XP_020869539.1, XP_020884767.1
OG0004262	Np002G122770	XP_002887948.1, XP_020889821.1
OG0004263	Np006G367680	XP_002878671.1, XP_002878669.1, XP_020883240.1
OG0004264	Np003G133180, Np006G342640	XP_020885167.1
OG0004265	Np004G210650	XP_002893492.1
OG0004266	Np003G161130	XP_020871071.1, XP_020871590.1
OG0004275	Np005G275620	XP_020872045.1
OG0004276	Np005G264560	XP_002875261.1, XP_020889508.1
OG0004277	Np005G273890	XP_002869386.1
OG0004278	Np005G272320	XP_020873219.1
OG0004279	Np005G271840	XP_020872240.1
OG0004280	Np005G263330	XP_002867194.1
OG0004281	Np005G264190	XP_020874893.1
OG0004282	Np005G264960	XP_020874799.1
OG0004283	Np005G266010	XP_002867086.1
OG0004284	Np004G215520	XP_002893850.1, XP_002893849.1
OG0004285	Np004G219730	XP_020867121.1
OG0004286	Np002G107480, Np002G107390	XP_002894632.1
OG0004287	Np001G027870	XP_002875068.1
OG0004288	Np001G025230	XP_002875142.1
OG0004289	Np001G023700	XP_002875263.1
OG0004290	Np001G021150	XP_002875365.1
OG0004291	Np007G385530	XP_020871581.1
OG0004294	Np006G328350	XP_020884455.1
OG0004295	Np006G330560	XP_002881760.1
OG0004296	Np007G412540	XP_002884774.1
OG0004297	Np007G410620	XP_020888328.1
OG0004298	Np007G409800	XP_002882748.1
OG0004299	Np003G171700	XP_002864080.1
OG0004300	Np003G184450	XP_020882871.1
OG0004301	Np004G217310	XP_020889657.1, XP_002865852.1
OG0004302	Np003G168080	XP_020871885.1
OG0004303	Np005G279130	XP_002869607.1
OG0004304	Np004G229640, Np003G155080	XP_020884322.1
OG0004305	Np001G013820	XP_002874304.1
OG0004306	Np003G140260	XP_020879151.1
OG0004307	Np003G138570	XP_020886082.1, XP_020878335.1
OG0004308	Np003G137150	XP_002873476.1
OG0004309	Np003G134790, Np003G134780	XP_002871325.1
OG0004310	Np003G134330	XP_020876800.1
OG0004311	Np005G292410	XP_020875054.1
OG0004311	Np001G035330	XP_020881103.1
OG0004312	Np005G291940	XP_020875399.1
OG0004313	Np005G290500	XP_002870008.2
OG0004314	Np005G288720	XP_020872854.1
OG0004315	Np005G288270	XP_002869929.1, XP_002869931.1
OG0004316	Np005G287170	XP_002869917.2
OG0004317	Np005G287460	XP_002869908.1
OG0004318	Np005G284900	XP_002869812.2
OG0004319	Np005G284720	XP_020873448.1
OG0004320	Np005G283490	XP_020873616.1
OG0004321	Np005G282880	XP_002869742.1
OG0004322	Np003G178810	XP_020878705.1
OG0004323	Np004G204310	XP_020868985.1
OG0004323	Np003G176400	XP_002874563.1
OG0004324	Np007G383500	XP_020886718.1
OG0004326	Np004G212770	XP_002893572.1
OG0004327	Np004G213860	XP_020866843.1
OG0004328	Np004G214050	XP_002893634.1
OG0004329	Np006G371280	XP_002878528.1
OG0004330	Np005G267320	XP_020873011.1
OG0004331	Np005G268600	XP_020872146.1
OG0004332	Np003G141350	XP_020872897.1
OG0004333	Np003G177910	XP_020878610.1
OG0004334	Np003G181740	XP_020877635.1
OG0004336	Np005G309910	XP_020874268.1
OG0004337	Np007G388540	XP_002885749.1
OG0004338	Np005G307500	XP_020875714.1
OG0004339	Np005G305370	XP_002868284.1, XP_020872682.1
OG0004340	Np005G304440	XP_002868257.1
OG0004341	Np005G304170	XP_002868249.1
OG0004342	Np004G190260	XP_020866227.1, XP_020868679.1
OG0004343	Np001G069320	XP_020879777.1
OG0004344	Np006G321930	XP_020885023.1
OG0004345	Np006G322990	XP_020883483.1
OG0004346	Np006G323210	XP_020882674.1
OG0004347	Np002G076860	XP_020882962.1, XP_020891076.1
OG0004348	Np006G327440	XP_020885701.1
OG0004349	Np001G062940	XP_002876456.1
OG0004350	Np003G147890	XP_002873965.1
OG0004351	Np001G059250	XP_020880024.1
OG0004352	Np006G332450	XP_020871378.1, XP_002881694.1
OG0004353	Np003G150410	XP_002874067.1
OG0004354	Np003G153300	XP_020869627.1
OG0004355	Np001G005490	XP_002866570.1
OG0004356	Np001G005090	XP_002866588.1
OG0004357	Np001G003050	XP_002864956.1
OG0004358	Np001G001630	XP_020868006.1
OG0004359	Np001G001480	XP_002866726.1
OG0004360	Np004G259810	XP_020868851.1
OG0004361	Np003G189170, Np005G262760	XP_020875898.1
OG0004362	Np004G256950	XP_002892163.1
OG0004362	Np003G185470	XP_020876422.1
OG0004363	Np006G345560, Np009G431760	XP_002879449.1
OG0004364	Np007G406610, Np009G431620	XP_020883152.1
OG0004365	Np004G253760	XP_020867422.1
OG0004366	Np006G354810, Np006G348090	XP_020885637.1
OG0004367	Np006G354560	XP_020885483.1, XP_002889593.1
OG0004368	Np006G347580, Np006G353190	XP_002881112.1
OG0004370	Np006G352740, Np006G347950	XP_020882817.1
OG0004371	Np006G352180	XP_020884550.1
OG0004373	Np007G423070	XP_020889328.1
OG0004374	Np007G419200	XP_020886543.1
OG0004375	Np001G014930	XP_002872266.2
OG0004376	Np007G418630	XP_020887581.1
OG0004377	Np007G417760	XP_002884549.1
OG0004378	Np007G417510	XP_002882450.1
OG0004379	Np007G417170	XP_002884577.1
OG0004380	Np007G415770, Np007G415780	XP_002884638.1
OG0004381	Np006G339700	XP_002879589.1
OG0004382	Np006G339510	XP_002881429.1
OG0004383	Np006G338140	XP_002879634.1
OG0004385	Np004G240180	XP_002890143.1
OG0004386	Np004G238280	XP_020867479.1
OG0004387	Np002G081100	XP_020891420.1, XP_020891415.1
OG0004389	Np004G236990	XP_002890295.1
OG0004390	Np002G075360	XP_002889125.1
OG0004391	Np002G083110	XP_020891262.1
OG0004392	Np004G231240	XP_020869024.1
OG0004393	Np004G225980	XP_020867941.1
OG0004394	Np004G209440	XP_020870652.1
OG0004395	Np003G148360, Np005G281560	XP_020889411.1, XP_020873291.1
OG0004396	Np006G365990	XP_002878742.1
OG0004396	Np005G272460	XP_002869352.1
OG0004397	Np004G243700	XP_020870551.1
OG0004398	Np004G244730	XP_020870522.1
OG0004399	Np004G244860	XP_020869518.1
OG0004400	Np004G246200	XP_002889901.1
OG0004401	Np004G247540	XP_020866421.1
OG0004402	Np004G248090	XP_002887301.1, XP_002892584.1
OG0004403	Np004G248790	XP_002889789.1
OG0004404	Np004G250160	XP_020867302.1, XP_020870445.1
OG0004405	Np004G251360	XP_020867703.1, XP_020867702.1
OG0004406	Np004G251490	XP_020867411.1
OG0004407	Np003G142110	XP_020879349.1
OG0004408	Np003G143300	XP_002871712.1
OG0004409	Np003G144020	XP_020878112.1
OG0004410	Np003G146380	XP_002873902.2
OG0004411	Np003G146470	XP_002871827.1
OG0004412	Np001G014130	XP_020876239.1
OG0004413	Np001G014830	XP_020876983.1
OG0004414	Np001G017900	XP_002865625.1
OG0004415	Np003G131470	XP_020875966.1
OG0004416	Np001G013240	XP_002874271.1
OG0004418	Np001G010670	XP_002872061.1, XP_020885205.1
OG0004419	Np001G010180	XP_002872039.1
OG0004420	Np001G009330	XP_002866429.1
OG0004421	Np001G050670, Np004G203340	XP_020881521.1, XP_020875339.1
OG0004422	Np002G089510	XP_002888659.1
OG0004423	Np002G086520, Np002G086530	XP_002887249.1, XP_002870395.1
OG0004424	Np002G085580	XP_002888762.1
OG0004425	Np002G084720	XP_020891058.1
OG0004426	Np002G083250	XP_020891270.1, XP_002862882.2
OG0004427	Np002G082970	XP_020890857.1, XP_020890856.1
OG0004428	Np002G077870	XP_002889030.1
OG0004430	Np002G079110	XP_002887546.1
OG0004430	Np002G079120	XP_020889776.1
OG0004431	Np002G081730	XP_020890258.1
OG0004432	Np002G073240	XP_020890470.1
OG0004433	Np002G072790	XP_020890425.1
OG0004434	Np002G072370	XP_020891291.1
OG0004435	Np002G071980	XP_002889255.1
OG0004436	Np007G408400	XP_002884932.1
OG0004437	Np007G406050, Np004G233050	XP_020886614.1
OG0004438	Np007G405930	XP_020888657.1
OG0004440	Np007G404560	XP_002882916.1
OG0004442	Np007G403640	XP_020888642.1
OG0004443	Np007G390470	XP_020887319.1
OG0004444	Np007G394570	XP_020891526.1, XP_002885263.2
OG0004445	Np007G397550	XP_020887206.1
OG0004446	Np007G398340	XP_020886276.1
OG0004447	Np007G380640	XP_020888044.1
OG0004448	Np007G380660	XP_002885412.1
OG0004449	Np007G381290	XP_020888732.1
OG0004450	Np007G382350	XP_002885473.1
OG0004451	Np007G384370	XP_020889427.1
OG0004452	Np006G363070	XP_002878917.1
OG0004453	Np007G374420	XP_002886178.1
OG0004453	Np007G374410	XP_002883837.1
OG0004454	Np007G374890	XP_020888357.1
OG0004455	Np007G373870	XP_002886243.1, XP_002886244.1
OG0004456	Np007G371980	XP_020883708.1
OG0004457	Np004G194430	XP_020867123.1
OG0004458	Np004G195550	XP_002894321.1
OG0004459	Np005G296150, Np004G196610	XP_020867973.1, XP_020867074.1
OG0004460	Np004G199210	XP_020870677.1
OG0004461	Np006G342110	XP_020883002.1
OG0004462	Np001G053790	XP_002876110.2
OG0004463	Np001G056930	XP_002877951.1
OG0004464	Np001G058710	XP_020881993.1
OG0004466	Np001G061190	XP_002878104.1
OG0004467	Np003G164270	XP_020871107.1, XP_002865960.2
OG0004469	Np002G084390, Np001G062970	XP_020880162.1
OG0004470	Np001G063510	XP_020880500.1
OG0004471	Np006G324570	XP_020882788.1, XP_002894141.1
OG0004472	Np001G067280	XP_020888392.1, XP_020881459.1
OG0004473	Np001G068600	XP_020871700.1
OG0004473	Np004G201850	XP_002880908.2
OG0004474	Np001G069420	XP_020882207.1
OG0004475	Np004G198490	XP_020869952.1
OG0004477	Np003G179530	XP_020888428.1
OG0004478	Np001G066170	XP_002876554.2
OG0004480	Np003G127780	XP_020879353.1
OG0004481	Np007G373150	XP_020884777.1, XP_002869204.2
OG0004483	Np002G085570	XP_020865976.1, XP_020870280.1
OG0004488	Np003G140440	XP_002873620.1
OG0004489	Np005G281680, Np005G282420	XP_020875206.1
OG0004492	Np007G384740	XP_020886777.1
OG0004492	Np007G384750	XP_020871976.1
OG0004498	Np005G276650	XP_020875278.1
OG0004499	Np005G276310	XP_002867445.1
OG0004500	Np005G275820	XP_002867435.1
OG0004501	Np005G274460	XP_002867378.1
OG0004502	Np003G156090	XP_002864512.1
OG0004503	Np005G273540, Np005G273790	XP_020875010.1
OG0004504	Np005G273210	XP_002878710.1, XP_002869375.1
OG0004505	Np005G273110	XP_002867338.1
OG0004506	Np005G272840	XP_020872124.1
OG0004507	Np001G063120, Np001G063090	XP_002878197.1
OG0004508	Np005G271330	XP_020872893.1
OG0004509	Np005G270780	XP_002867255.1
OG0004510	Np006G364020	XP_020882686.1
OG0004511	Np005G263120	XP_020872444.1
OG0004512	Np005G264670	XP_020874007.1
OG0004513	Np005G264800	XP_020875582.1
OG0004514	Np005G299220	XP_002868111.1
OG0004515	Np002G115010	XP_020890277.1
OG0004516	Np002G117900	XP_002888089.1
OG0004518	Np005G283370	XP_020873791.1
OG0004519	Np001G027300	XP_020881006.1
OG0004520	Np004G209290	XP_020877541.1, XP_020889911.1
OG0004521	Np001G023290	XP_002876936.1
OG0004522	Np001G020090	XP_020881928.1
OG0004522	Np005G316770	XP_002870721.1
OG0004523	Np001G019430	XP_020882233.1
OG0004524	Np001G018710	XP_020882335.1
OG0004525	Np002G099310	XP_020890939.1
OG0004526	Np004G245410, Np002G121200	XP_002892689.1
OG0004527	Np007G408820	XP_020888320.1
OG0004529	Np007G409110	XP_020888205.1
OG0004531	Np003G158710	XP_020871203.1
OG0004532	Np003G158230	XP_020879471.1
OG0004533	Np003G179730, Np003G157320	XP_020891543.1
OG0004534	Np003G157140	XP_002866167.1
OG0004535	Np003G155850	XP_020880444.1
OG0004536	Np003G155160	XP_002866238.1
OG0004537	Np001G018200	XP_002863829.1
OG0004538	Np003G139540	XP_002873583.1
OG0004539	Np003G139260	XP_020876256.1
OG0004540	Np003G138880	XP_020878936.1
OG0004541	Np003G138580	XP_020877228.1
OG0004542	Np003G137690	XP_020875893.1
OG0004543	Np003G137000	XP_020876731.1
OG0004544	Np003G136570	XP_020879110.1
OG0004545	Np003G135290	XP_002873383.1
OG0004546	Np003G134240	XP_002871307.1
OG0004547	Np003G133380	XP_020878006.1
OG0004548	Np005G291620	XP_020872296.1
OG0004549	Np005G291510	XP_020875294.1
OG0004550	Np005G290280	XP_002867953.1
OG0004552	Np005G283660	XP_002869776.1
OG0004553	Np005G283690	XP_002869775.2
OG0004554	Np005G282910	XP_002869744.2
OG0004556	Np002G090960	XP_020869399.1, XP_002891199.1, XP_002893914.1
OG0004557	Np004G201880	XP_020869882.1
OG0004558	Np004G210950	XP_020870372.1
OG0004559	Np004G211420	XP_020867346.1
OG0004560	Np004G211450	XP_020869994.1
OG0004561	Np004G213000	XP_020866681.1
OG0004562	Np004G213370	XP_020868056.1
OG0004563	Np004G214690	XP_020870687.1
OG0004564	Np005G266510	XP_002867072.1
OG0004565	Np005G266710	XP_002867068.1
OG0004566	Np005G268110	XP_002869034.1
OG0004568	Np005G310850	XP_002870475.1
OG0004569	Np005G311170	XP_020873073.1
OG0004570	Np005G315820	XP_020872980.1, XP_020867887.1
OG0004571	Np001G047480	XP_020881422.1
OG0004572	Np006G340910	XP_002881376.1
OG0004573	Np001G033490	XP_002865149.1
OG0004574	Np006G340130	XP_002881408.1
OG0004575	Np006G343720	XP_002881296.1
OG0004577	Np003G180070	XP_020878536.1
OG0004578	Np003G184130	XP_002872730.1
OG0004580	Np001G039740	XP_020871749.1
OG0004581	Np001G035790	XP_020890649.1
OG0004582	Np001G033400	XP_020887051.1, XP_020871144.1
OG0004583	Np005G291680, Np005G301570	XP_002863235.1
OG0004584	Np005G309050, Np005G309090	XP_020876424.1, XP_002863133.1, XP_020875823.1
OG0004585	Np005G306330	XP_020872311.1
OG0004586	Np007G382740	XP_020886701.1
OG0004587	Np006G324000	XP_002882024.1
OG0004588	Np006G324740	XP_020883938.1
OG0004589	Np006G325440	XP_002880126.1
OG0004591	Np006G325500	XP_020885806.1, XP_002881966.1
OG0004592	Np006G326980	XP_002881904.1
OG0004593	Np003G126490	XP_020877060.1
OG0004594	Np003G127600	XP_002873089.1
OG0004595	Np003G148970	XP_002871953.1
OG0004596	Np003G149350	XP_020878925.1
OG0004597	Np003G150280	XP_020876662.1
OG0004598	Np003G150800	XP_020878199.1
OG0004599	Np001G006500	XP_002864839.1
OG0004600	Np001G005470, Np001G005510, Np007G389430	XP_020869726.1
OG0004601	Np001G004940	XP_002866594.1
OG0004602	Np001G004330	XP_002864908.1
OG0004603	Np001G003090	XP_002864955.1
OG0004604	Np001G002990	XP_002864959.1
OG0004605	Np002G111390	XP_002865022.1
OG0004605	Np001G001780	XP_020870218.1
OG0004606	Np001G000940	XP_020871566.1
OG0004607	Np001G053020	XP_020879933.1
OG0004608	Np001G003250	XP_020878534.1, XP_002864950.1
OG0004609	Np003G186890	XP_020876533.1
OG0004610	Np001G041340	XP_020866335.1, XP_002863658.1
OG0004611	Np006G357650	XP_002881258.1
OG0004612	Np006G355260	XP_002879331.1
OG0004613	Np006G360020, Np004G251910	XP_020885049.1
OG0004614	Np006G361060	XP_020885322.1
OG0004615	Np006G360690, Np006G357970	XP_020883389.1
OG0004616	Np007G424930	XP_002890172.2, XP_002884272.1
OG0004617	Np007G425100	XP_002884262.1, XP_020879513.1
OG0004618	Np003G140900, Np007G425430	XP_002871597.1
OG0004619	Np007G425470	XP_020888074.1
OG0004620	Np007G414310	XP_002882582.1
OG0004621	Np003G143530	XP_020889325.1
OG0004622	Np003G143950	XP_002873792.1
OG0004622	Np007G422810	XP_002884347.1
OG0004623	Np007G421270	XP_002882323.1
OG0004624	Np007G418060	XP_002882436.1
OG0004625	Np007G417880	XP_002882441.1
OG0004626	Np007G417670	XP_002884553.1
OG0004627	Np007G417630	XP_020887653.1
OG0004628	Np007G417270	XP_020887549.1
OG0004629	Np007G415510	XP_020889422.1
OG0004630	Np007G415140	XP_020889308.1
OG0004631	Np007G415080	XP_020886957.1
OG0004632	Np007G414810	XP_002882555.1
OG0004633	Np007G414780	XP_002884672.1
OG0004634	Np006G331450	XP_020884500.1
OG0004635	Np006G331970	XP_002881704.1
OG0004636	Np006G332010	XP_020885529.1
OG0004637	Np006G332350	XP_002879846.1
OG0004638	Np006G333220	XP_002881672.1
OG0004639	Np006G339220	XP_020884568.1, XP_020884095.1
OG0004640	Np006G339140	XP_002879611.1
OG0004641	Np006G338240	XP_002881475.2
OG0004642	Np006G336970	XP_020883394.1, XP_002879686.1
OG0004644	Np004G240380	XP_020868130.1
OG0004645	Np004G240320	XP_020867470.1
OG0004646	Np004G238110, Np004G238090	XP_002890252.1
OG0004647	Np004G237210	XP_020869593.1
OG0004648	Np004G235600	XP_020869349.1
OG0004649	Np004G233960	XP_002893163.1
OG0004650	Np004G232940	XP_020867047.1, XP_020871821.1, XP_020869802.1, XP_020869804.1
OG0004651	Np004G230400	XP_020866542.1
OG0004652	Np004G230070, Np004G230100	XP_002893289.1
OG0004653	Np004G230130	XP_020869258.1
OG0004654	Np004G227000	XP_020866645.1
OG0004655	Np005G282090	XP_020873336.1
OG0004657	Np005G281570	XP_002867641.1
OG0004659	Np006G364380	XP_020883634.1
OG0004661	Np004G245180	XP_002889941.1
OG0004662	Np004G248640	XP_020867588.1
OG0004664	Np004G249300, Np004G194760	XP_020868167.1
OG0004665	Np004G249630	XP_002889757.1
OG0004666	Np004G250040	XP_020879807.1
OG0004667	Np004G250210	XP_020868612.1
OG0004668	Np004G250810	XP_002892461.1
OG0004669	Np004G251410	XP_002889677.1
OG0004670	Np004G252530	XP_020867492.1
OG0004671	Np004G255310	XP_002892249.2
OG0004672	Np003G141130	XP_002871609.1
OG0004673	Np003G143550	XP_002871720.1
OG0004674	Np003G145170	XP_020877793.1
OG0004675	Np003G145250	XP_020877804.1
OG0004676	Np003G146340	XP_002871820.1
OG0004677	Np003G146420	XP_002873906.1
OG0004678	Np003G147020	XP_002871864.1
OG0004679	Np001G014440	XP_020878950.1
OG0004680	Np001G015480	XP_020876973.1
OG0004681	Np001G015890	XP_020876659.1
OG0004682	Np001G016510	XP_002865729.1
OG0004683	Np001G017610	XP_020871084.1
OG0004684	Np001G017630	XP_002863898.1
OG0004685	Np003G140600	XP_020878537.1
