Orthogroup	Noccaea_praecox	Alyssum_gmelinii
OG0002189	Np003G131240	Ag006G501930
OG0002190	Np007G411480	Ag005G474790
OG0002190	Np003G129480	Ag006G499120
OG0002191	Np007G380550	Ag005G443170, Ag005G444380
OG0002191	Np001G013680	Ag008G719900
OG0002192	Np001G043840, Np003G150160	Ag008G715980, Ag008G715950
OG0002193	Np001G045630	Ag008G718560
OG0002194	Np004G190370	Ag001G000560
OG0002194	Np007G408300	Ag005G470260
OG0002195	Np007G407610	Ag005G469440
OG0002195	Np004G190960	Ag001G001510
OG0002196	Np005G301610	Ag001G030380, Ag001G031560, Ag005G460090
OG0002197	Np007G392590	Ag005G457930
OG0002197	Np004G199750	Ag001G026610
OG0002198	Np007G393540	Ag005G456430
OG0002198	Np004G199250	Ag001G024720
OG0002199	Np007G393870	Ag005G455920
OG0002199	Np004G199180	Ag001G024580
OG0002201	Np007G376510	Ag005G417000
OG0002201	Np007G376500	Ag008G701480
OG0002202	Np005G266140	Ag003G285290
OG0002203	Np003G130670	Ag006G501170
OG0002203	Np007G374090	Ag005G409390
OG0002204	Np007G373690, Np007G373680	Ag005G407600
OG0002205	Np006G362810, Np004G196990	Ag001G016270, Ag001G016280, Ag001G016300
OG0002206	Np004G197780	Ag001G018170
OG0002206	Np007G396020	Ag005G450710
OG0002207	Np005G301580	Ag001G030350, Ag001G031530
OG0002207	Np005G301540	Ag001G031520, Ag001G030340
OG0002208	Np001G061520	Ag001G083460
OG0002209	Np006G324350, Np006G324310	Ag002G201700
OG0002209	Np001G066730	Ag001G093720
OG0002210	Np005G264590, Np005G264760, Np001G040140, Np002G095440	Ag003G273930
OG0002211	Np001G044370	Ag005G403950
OG0002219	Np007G372780, Np005G275410	Ag005G404760
OG0002220	Np005G275020	Ag003G258300
OG0002221	Np007G373210	Ag005G405720
OG0002222	Np005G270210	Ag003G279150, Ag008G720650
OG0002223	Np005G272480	Ag003G267520
OG0002224	Np005G271630	Ag003G269840
OG0002225	Np005G271000, Np006G364250	Ag003G272230
OG0002226	Np005G264260	Ag003G273570
OG0002227	Np007G376040	Ag005G416210
OG0002228	Np006G340640	Ag002G163270
OG0002228	Np004G205160	Ag007G578180
OG0002229	Np004G241370	Ag004G322380
OG0002230	Np004G241830	Ag004G321180
OG0002230	Np001G026300	Ag008G660030
OG0002231	Np001G023750	Ag008G663390
OG0002231	Np004G243410	Ag004G318350, Ag005G435690
OG0002232	Np001G023070	Ag008G665600
OG0002232	Np004G243610	Ag004G318230
OG0002233	Np001G019630	Ag005G468410
OG0002234	Np005G315950	Ag007G649170
OG0002235	Np002G094070	Ag004G358150
OG0002235	Np005G304490	Ag004G333290
OG0002236	Np005G311790	Ag007G645560
OG0002237	Np005G311130	Ag007G645390
OG0002237	Np002G097520	Ag004G360480
OG0002238	Np002G124030	Ag004G399800
OG0002239	Np002G119960	Ag004G379650
OG0002239	Np004G245890	Ag004G315170
OG0002240	Np003G156310	Ag008G701930
OG0002241	Np003G125750	Ag006G491980
OG0002241	Np007G413830	Ag005G478180
OG0002242	Np007G412110	Ag005G475860
OG0002242	Np003G128540	Ag007G625660, Ag007G654650, Ag003G290480, Ag005G465590, Ag006G497190
OG0002243	Np005G303120	Ag001G010730, Ag008G705470
OG0002243	Np002G070500	Ag003G207950
OG0002244	Np001G006690	Ag008G728700
OG0002244	Np007G409940	Ag005G472300
OG0002245	Np005G281150	Ag007G586370
OG0002247	Np003G167080	Ag008G681150
OG0002247	Np005G280730	Ag007G585930
OG0002248	Np003G163080, Np003G159840	Ag001G057710
OG0002249	Np003G160620	Ag008G694500
OG0002250	Np003G158640	Ag008G696750
OG0002251	Np003G158100	Ag008G697970
OG0002252	Np003G155760	Ag008G703840
OG0002253	Np003G139750, Np004G210190	Ag007G610430
OG0002254	Np003G147380	Ag008G719560
OG0002254	Np003G139150	Ag007G609380
OG0002255	Np001G013760	Ag008G719800
OG0002255	Np003G138840	Ag007G608860
OG0002256	Np001G033960, Np001G037000	Ag002G104780
OG0002256	Np005G290440	Ag006G572960
OG0002257	Np005G285600	Ag006G531390, Ag006G553070
OG0002257	Np005G285620	Ag006G553280
OG0002259	Np005G267960	Ag003G288500
OG0002259	Np005G267950	Ag003G288490
OG0002260	Np005G284880, Np005G284890	Ag006G551580
OG0002261	Np005G268670	Ag003G289770, Ag003G289730, Ag006G541670, Ag003G289760
OG0002262	Np005G269090	Ag003G290870
OG0002263	Np005G261990	Ag003G293670
OG0002264	Np006G371200, Np005G260540	Ag003G296590
OG0002265	Np005G315110	Ag007G648260
OG0002266	Np001G042260	Ag002G157450
OG0002266	Np004G200970	Ag007G584810
OG0002267	Np005G307150	Ag001G038380
OG0002267	Np007G386030	Ag005G431380
OG0002268	Np007G384450	Ag005G435300
OG0002268	Np005G305410	Ag001G036850
OG0002269	Np005G304970	Ag001G036530
OG0002269	Np007G383990	Ag005G436320
OG0002270	Np007G383830	Ag005G436920
OG0002271	Np005G303590	Ag001G034450
OG0002272	Np007G381540	Ag005G441470
OG0002272	Np005G302520, Np005G302540	Ag001G033440
OG0002273	Np001G066760	Ag001G093740
OG0002273	Np006G324250	Ag002G201730
OG0002274	Np006G325820	Ag002G199100
OG0002274	Np001G065350	Ag001G092060
OG0002275	Np006G325950	Ag002G198740
OG0002276	Np006G325960	Ag002G198730
OG0002276	Np001G065260	Ag001G091780
OG0002277	Np001G062650	Ag001G085670
OG0002277	Np006G328810, Np004G227080	Ag002G193390
OG0002278	Np001G062030	Ag001G084770
OG0002279	Np003G125440	Ag006G491590
OG0002279	Np007G422520	Ag005G488000
OG0002280	Np003G151100	Ag008G713610
OG0002281	Np001G044660, Np003G151160	Ag008G713470
OG0002282	Np003G151960	Ag008G711540
OG0002283	Np001G003130	Ag008G732880, Ag005G473530, Ag008G732890, Ag008G732910
OG0002284	Np004G259060	Ag004G298240
OG0002284	Np003G188880	Ag006G516520
OG0002286	Np004G256500	Ag004G301680, Ag004G301690
OG0002287	Np004G254330	Ag004G304350
OG0002288	Np006G348240, Np006G354680	Ag007G591530
OG0002288	Np004G253560	Ag004G305300
OG0002289	Np004G252050, Np004G252030	Ag004G307080, Ag004G307060
OG0002290	Np004G250920	Ag004G308510
OG0002291	Np005G263170	Ag003G277310
OG0002292	Np003G141540	Ag007G614660
OG0002292	Np007G424860	Ag001G100440
OG0002293	Np007G424090	Ag005G490090
OG0002294	Np003G143280	Ag007G621630
OG0002294	Np003G187980, Np007G423190	Ag005G489070
OG0002295	Np003G143500	Ag007G622340
OG0002295	Np007G423050	Ag005G488610
OG0002296	Np007G422840	Ag005G488370
OG0002297	Np003G143960	Ag007G623710
OG0002297	Np007G422780	Ag005G488250, Ag007G600970
OG0002301	Np007G416270, Np001G016790	Ag005G480660
OG0002302	Np006G337860	Ag002G170820
OG0002302	Np001G056130	Ag001G072410
OG0002303	Np002G070950	Ag003G208970
OG0002303	Np004G240610	Ag004G323620
OG0002304	Np004G239970	Ag004G324850
OG0002305	Np002G072390	Ag003G211890
OG0002305	Np004G239800, Np004G239830	Ag004G325000
OG0002306	Np004G239520	Ag004G325380
OG0002306	Np002G072680	Ag003G212170
OG0002307	Np004G236980	Ag004G330590
OG0002308	Np004G234290	Ag004G336030
OG0002308	Np002G076050	Ag003G219710
OG0002309	Np002G074720	Ag003G217030
OG0002310	Np004G232850	Ag004G338350
OG0002310	Np002G074500	Ag003G216320
OG0002311	Np002G085560	Ag004G345710
OG0002312	Np002G085720	Ag004G346130
OG0002313	Np002G087560	Ag004G350240
OG0002314	Np002G091280	Ag004G355490
OG0002315	Np005G273280	Ag003G266420, Ag003G265610
OG0002315	Np006G366660	Ag006G524190
OG0002316	Np004G250260	Ag004G309160
OG0002316	Np002G106240	Ag004G365020, Ag004G365560
OG0002317	Np004G251470	Ag007G586330, Ag004G307700
OG0002318	Np004G190360, Np004G190350	Ag007G579580, Ag001G000480, Ag001G000460, Ag006G565240, Ag001G000500
OG0002318	Np004G190340	Ag001G000390
OG0002320	Np004G258770	Ag004G298470
OG0002321	Np007G408920	Ag005G471160
OG0002321	Np003G140360	Ag007G611970
OG0002322	Np003G130140	Ag006G500250
OG0002324	Np002G083980	Ag004G343340
OG0002326	Np007G407680	Ag005G469510
OG0002326	Np004G190840	Ag001G001320
OG0002327	Np004G192510	Ag001G004940
OG0002327	Np007G405630	Ag005G465820
OG0002328	Np007G402800	Ag005G462880, Ag005G453820, Ag003G243530
OG0002328	Np004G194190	Ag001G008040
OG0002329	Np007G394150	Ag005G455270
OG0002329	Np004G199000	Ag001G024300
OG0002331	Np007G380830	Ag005G442720, Ag005G443960
OG0002331	Np004G195560	Ag001G010930
OG0002333	Np005G264750	Ag003G281670
OG0002333	Np007G378040	Ag005G419110
OG0002334	Np007G371750	Ag005G404260
OG0002334	Np005G276630	Ag002G182150, Ag006G495200, Ag003G253810
OG0002335	Np004G194660	Ag001G009020
OG0002335	Np007G390360	Ag005G461830
OG0002336	Np007G390380	Ag005G461810
OG0002336	Np004G194680	Ag001G009040
OG0002337	Np001G054590	Ag001G068750
OG0002337	Np006G339750	Ag002G165360
OG0002338	Np001G060100	Ag003G231450, Ag001G080570
OG0002338	Np006G331840	Ag002G186110
OG0002339	Np006G330260	Ag002G190670
OG0002339	Np001G061630	Ag001G101470, Ag005G428560, Ag001G083670
OG0002340	Np001G045810	Ag004G340790, Ag004G340470, Ag004G342110, Ag004G340440, Ag001G057010, Ag001G056920, Ag001G056950, Ag001G056970, Ag001G055700
OG0002343	Np001G046940, Np001G046660	Ag004G356060
OG0002348	Np007G371840	Ag005G404020
OG0002348	Np005G276480	Ag003G254070
OG0002349	Np005G276260	Ag003G254760
OG0002349	Np007G372070	Ag005G403550
OG0002350	Np007G372740	Ag005G404670
OG0002352	Np006G365780	Ag006G528040
OG0002352	Np005G272230	Ag003G268280
OG0002353	Np005G266000	Ag003G284180
OG0002354	Np004G215910	Ag007G579190
OG0002355	Np002G106320	Ag004G365090, Ag004G365620
OG0002355	Np007G419130	Ag005G484120
OG0002356	Np004G249370	Ag004G310530
OG0002357	Np001G062730	Ag001G085770
OG0002357	Np004G248260	Ag004G311980
OG0002358	Np004G241810	Ag004G321200
OG0002359	Np004G242120	Ag004G320930
OG0002360	Np001G025650	Ag004G336280
OG0002360	Np001G025640	Ag006G525440
OG0002361	Np001G020930	Ag008G669120
OG0002362	Np001G020570	Ag008G670510, Ag006G562590
OG0002364	Np002G097210, Np002G089910	Ag002G170530, Ag002G170540
OG0002364	Np002G097280	Ag004G360830
OG0002365	Np002G099790	Ag004G363820
OG0002366	Np004G245070	Ag004G316240
OG0002366	Np002G121370	Ag004G382510
OG0002367	Np003G157490, Np005G279400	Ag008G699520
OG0002368	Np006G330680	Ag002G189240
OG0002368	Np001G047730, Np001G061330	Ag001G082980
OG0002369	Np006G331340	Ag002G187750
OG0002370	Np007G413530	Ag005G477720
OG0002371	Np007G412750, Np007G423920	Ag005G476280
OG0002371	Np003G127820	Ag006G495690
OG0002372	Np007G411030	Ag005G474170
OG0002372	Np003G130360	Ag006G500380
OG0002373	Np007G409320	Ag005G471690
OG0002375	Np005G283800	Ag006G545720, Ag006G548900
OG0002375	Np003G184490	Ag008G679550, Ag008G679540
OG0002376	Np005G280650	Ag007G585640
OG0002377	Np005G277980	Ag003G251680
OG0002378	Np005G278460	Ag003G251160
OG0002378	Np003G163440	Ag008G693750
OG0002379	Np005G279720	Ag008G700750, Ag006G518520
OG0002380	Np001G003880	Ag008G731890
OG0002380	Np003G136200	Ag007G603530
OG0002381	Np003G135080	Ag007G601720
OG0002381	Np001G005620	Ag008G729780
OG0002382	Np003G133860	Ag007G600300
OG0002382	Np001G009440	Ag008G725630
OG0002383	Np005G291540	Ag006G574680
OG0002384	Np001G039550, Np005G288370	Ag006G561240, Ag002G126750
OG0002385	Np003G184930	Ag002G130200
OG0002385	Np005G287430	Ag006G563650
OG0002386	Np003G182650, Np003G182640	Ag002G141820
OG0002386	Np005G285320	Ag005G445370, Ag005G445410, Ag006G552640
OG0002387	Np005G268970, Np006G367470	Ag003G290750
OG0002388	Np005G269360	Ag003G291240
OG0002389	Np005G292540	Ag003G297070
OG0002390	Np006G340690	Ag002G163110
OG0002390	Np004G205330	Ag007G578040
OG0002392	Np005G287440	Ag006G563660
OG0002392	Np003G184900	Ag002G130140
OG0002393	Np005G308240	Ag001G045940, Ag001G043610
OG0002393	Np007G387610	Ag005G427760
OG0002394	Np007G386990	Ag005G430500, Ag005G430470
OG0002395	Np007G386740	Ag005G430000, Ag005G430860
OG0002396	Np005G305570	Ag001G036880
OG0002397	Np005G318020	Ag007G653670, Ag003G246580
OG0002397	Np001G020830	Ag008G669670
OG0002398	Np001G069510	Ag001G098450
OG0002399	Np006G320970	Ag002G206200
OG0002400	Np006G322910	Ag002G203430
OG0002400	Np001G067680, Np001G067700	Ag001G095260
OG0002401	Np006G323630	Ag002G202590
OG0002401	Np001G067030	Ag001G094240
OG0002402	Np006G324180	Ag002G201810
OG0002402	Np001G066780	Ag001G093760
OG0002403	Np002G080440	Ag003G234840
OG0002403	Np004G237860	Ag004G329240
OG0002405	Np003G174880	Ag002G191820, Ag002G191870, Ag002G191900
OG0002406	Np003G148770	Ag008G717780
OG0002406	Np001G043070	Ag008G673980
OG0002407	Np001G043140	Ag008G717250, Ag008G717270
OG0002408	Np003G151710, Np001G044940	Ag008G712320
OG0002409	Np001G003820	Ag008G731960, Ag008G731980, Ag008G731950, Ag008G731990
OG0002410	Np001G002380	Ag008G733900
OG0002411	Np002G081870	Ag003G238420
OG0002412	Np004G259370	Ag004G297790
OG0002412	Np003G189100	Ag006G516920
OG0002413	Np004G259150	Ag004G298100
OG0002414	Np004G257040	Ag004G300720
OG0002414	Np003G185740	Ag007G599400
OG0002415	Np004G256100	Ag004G302150
OG0002416	Np001G041240	Ag007G587810
OG0002416	Np004G255950	Ag004G302320
OG0002417	Np006G357420	Ag002G190840, Ag001G071920, Ag007G588810
OG0002417	Np004G255260	Ag004G303170
OG0002418	Np006G355890	Ag007G590210
OG0002418	Np004G254360	Ag004G304310
OG0002419	Np004G252960	Ag004G305880
OG0002419	Np006G353580, Np006G347200	Ag007G592240
OG0002420	Np006G358600	Ag007G596370
OG0002420	Np006G358610	Ag007G596360
OG0002421	Np006G358020	Ag007G596780
OG0002421	Np004G251080	Ag004G308280
OG0002422	Np003G161230	Ag008G693800, Ag006G543100, Ag006G543090, Ag006G544490
OG0002423	Np007G423800	Ag005G489930
OG0002423	Np003G142510	Ag007G619150
OG0002424	Np003G142790	Ag007G620030
OG0002424	Np007G423490	Ag005G488910, Ag005G489490
OG0002425	Np007G423420, Np007G423410	Ag005G489330, Ag001G091130
OG0002425	Np003G142930	Ag007G620230
OG0002426	Np007G423350	Ag005G489190
OG0002426	Np003G143040	Ag007G621000
OG0002427	Np007G422540	Ag005G488080
OG0002427	Np003G144260	Ag007G624320
OG0002428	Np007G421390	Ag005G486380
OG0002428	Np003G145670	Ag007G628670
OG0002429	Np004G252490	Ag004G306340, Ag004G306350, Ag004G306410
OG0002430	Np007G414380	Ag005G478720
OG0002430	Np007G414390	Ag005G478740
OG0002431	Np001G058890	Ag001G078250
OG0002431	Np006G333700	Ag002G181760
OG0002432	Np006G333820	Ag002G181140
OG0002433	Np002G071200	Ag003G209630
OG0002433	Np004G240420	Ag004G324060
OG0002434	Np002G072700	Ag003G212200
OG0002435	Np002G080860	Ag003G235170
OG0002435	Np004G237650	Ag004G329540
OG0002436	Np004G233460	Ag004G337820
OG0002436	Np002G074910	Ag003G218020
OG0002437	Np004G232620	Ag004G338660
OG0002437	Np002G073930	Ag003G215160
OG0002438	Np004G232500	Ag004G339010
OG0002439	Np002G082820	Ag003G240440
OG0002439	Np004G232070	Ag004G339710
OG0002440	Np004G189980, Np005G307140	Ag007G589250, Ag001G099080
OG0002441	Np004G231070	Ag004G341220
OG0002441	Np002G084170, Np003G172720	Ag004G343640
OG0002442	Np004G230110	Ag003G242300
OG0002443	Np004G226380	Ag003G244890
OG0002443	Np002G087020	Ag004G364920, Ag001G075730, Ag004G348970
OG0002444	Np002G088710	Ag004G351440
OG0002444	Np004G208880	Ag003G247960
OG0002445	Np005G280670	Ag007G585710
OG0002446	Np005G277350	Ag003G252510
OG0002446	Np003G163730	Ag008G686830
OG0002447	Np005G270010	Ag003G278680, Ag006G506870, Ag005G449290
OG0002448	Np001G052080	Ag001G061560
OG0002449	Np004G244560	Ag004G317030
OG0002449	Np001G022360	Ag008G667050
OG0002450	Np001G040930	Ag001G073630, Ag001G073640
OG0002450	Np004G251240	Ag004G308040
OG0002451	Np004G251370	Ag004G307850
OG0002451	Np006G359060	Ag007G595910
OG0002452	Np004G252200	Ag004G306830
OG0002453	Np003G186220	Ag006G509810
OG0002453	Np004G257330	Ag004G300240
OG0002454	Np004G257340	Ag004G300210
OG0002454	Np003G186250	Ag006G509940
OG0002455	Np005G302130, Np003G144230, Np003G144240	Ag007G624220, Ag007G600320, Ag007G624300
OG0002456	Np003G145390	Ag007G628360
OG0002456	Np003G145560	Ag007G628520
OG0002458	Np001G057960, Np001G057930	Ag001G076070, Ag001G076090
OG0002459	Np001G006830, Np001G006740	Ag008G728580
OG0002460	Np003G132870	Ag006G506300
OG0002460	Np003G154530	Ag008G705900
OG0002461	Np001G053110	Ag001G067360
OG0002462	Np002G076370	Ag003G220110
OG0002463	Np004G234910	Ag004G334560
OG0002464	Np002G079350	Ag003G231550
OG0002465	Np004G240950	Ag004G322930
OG0002466	Np004G191820	Ag001G003600
OG0002468	Np004G193420	Ag001G006760
OG0002469	Np005G301260	Ag001G029810, Ag001G031040
OG0002469	Np007G391620	Ag005G459800
OG0002470	Np007G392600	Ag005G457920
OG0002470	Np004G199740	Ag001G026600
OG0002471	Np007G392840	Ag005G457370
OG0002471	Np004G199610	Ag001G025600
OG0002472	Np007G393040	Ag005G457110
OG0002472	Np004G199480	Ag001G025440
OG0002473	Np007G393530	Ag005G456440
OG0002473	Np004G199260	Ag001G024790
OG0002474	Np007G383310	Ag005G438080
OG0002475	Np005G305090	Ag001G036570
OG0002475	Np007G384030	Ag005G436170
OG0002476	Np009G432640, Np004G224230, Np007G401350, Np002G109880, Np002G110290, Np002G108830, Np007G401400	Ag001G040270
OG0002477	Np007G372080, Np005G276250	Ag005G403450
OG0002478	Np007G404780	Ag005G464570
OG0002478	Np004G193300	Ag001G006560
OG0002479	Np006G341690	Ag002G161220
OG0002479	Np001G035150	Ag002G117290, Ag002G117330
OG0002480	Np001G060590	Ag001G081560
OG0002480	Np006G331070	Ag002G188170
OG0002482	Np001G033140, Np001G033130	Ag002G113820, Ag002G113650, Ag002G121600, Ag002G121650, Ag005G418640
OG0002484	Np003G157400	Ag008G699700
OG0002485	Np001G013990	Ag007G634440
OG0002488	Np007G418080, Np007G418070	Ag005G482890
OG0002489	Np001G040650	Ag007G652120
OG0002494	Np005G276740	Ag003G253690
OG0002496	Np006G370130	Ag006G521690
OG0002496	Np005G261370	Ag005G402860, Ag005G451800, Ag001G031970, Ag005G420330
OG0002497	Np003G156460	Ag008G701470
OG0002497	Np005G271710	Ag003G269460
OG0002498	Np005G271620	Ag003G269850
OG0002499	Np003G150290	Ag008G715550
OG0002500	Np005G264460, Np007G378280	Ag003G280910
OG0002502	Np004G205440	Ag008G660650, Ag007G628590
OG0002503	Np002G105110	Ag004G309070
OG0002504	Np004G249190	Ag004G310760
OG0002505	Np004G248490	Ag004G311760
OG0002505	Np002G114670	Ag004G369490
OG0002506	Np002G115760, Np003G171450	Ag004G371470
OG0002506	Np004G248170	Ag004G312160
OG0002507	Np001G025360	Ag004G320770, Ag006G517830
OG0002508	Np001G024780	Ag005G477690
OG0002508	Np004G242820	Ag004G319440
OG0002509	Np001G024470	Ag008G662590
OG0002510	Np004G244580	Ag004G317010
OG0002511	Np004G213820	Ag001G070200, Ag001G061040
OG0002512	Np001G065340	Ag001G092040
OG0002512	Np004G190810	Ag001G001300
OG0002513	Np007G411370	Ag005G474690
OG0002513	Np003G129710	Ag006G499350
OG0002514	Np004G195410	Ag005G473900
OG0002515	Np007G410140	Ag005G472490
OG0002516	Np005G280310, Np005G280330	Ag007G585490
OG0002517	Np005G277310	Ag003G252570
OG0002517	Np003G163760	Ag008G686770
OG0002518	Np005G278950	Ag003G250500
OG0002519	Np005G278960, Np003G159430	Ag003G250460
OG0002520	Np003G158550	Ag008G696960
OG0002521	Np003G138860	Ag007G608920, Ag007G608890, Ag007G608910
OG0002522	Np003G135770	Ag007G602560
OG0002522	Np001G004530	Ag008G731150
OG0002523	Np005G295390	Ag006G577660
OG0002524	Np003G181760	Ag002G143870, Ag002G144360
OG0002524	Np005G284710	Ag006G551170
OG0002525	Np004G204340	Ag006G535150
OG0002526	Np004G214030	Ag007G580450
OG0002526	Np005G281080	Ag007G586250
OG0002527	Np006G322150, Np006G341070	Ag002G162040
OG0002527	Np004G214800	Ag007G579770
OG0002528	Np007G375180	Ag005G415160
OG0002528	Np005G267680	Ag003G287860
OG0002529	Np005G268930	Ag003G290690, Ag001G017030
OG0002529	Np006G367250	Ag006G523970
OG0002530	Np005G269580	Ag003G291600
OG0002531	Np005G262240	Ag003G293270
OG0002532	Np005G261470	Ag003G295040
OG0002533	Np005G260200	Ag003G296930
OG0002535	Np003G181440, Np005G284440	Ag002G143230
OG0002536	Np003G182710	Ag002G141570
OG0002537	Np003G182990	Ag002G140850
OG0002538	Np005G306360	Ag005G405260
OG0002538	Np005G306370	Ag001G037830
OG0002539	Np005G305330	Ag001G036710
OG0002539	Np005G305340, Np004G228750	Ag001G036720
OG0002540	Np005G302750, Np005G302700, Np005G302530, Np005G302710	Ag001G033510
OG0002542	Np006G323160	Ag002G203040
OG0002542	Np001G067430	Ag001G094990
OG0002543	Np006G323690	Ag002G202530
OG0002543	Np001G066950	Ag001G094110
OG0002544	Np006G326380	Ag002G198350
OG0002544	Np001G065100	Ag001G091540
OG0002545	Np006G329850	Ag002G191470
OG0002547	Np001G061750	Ag001G083950
OG0002547	Np006G330130	Ag002G190820
OG0002548	Np006G335400	Ag002G176690
OG0002548	Np003G127990	Ag006G495930
OG0002550	Np003G148830	Ag008G717730
OG0002551	Np001G046370	Ag001G052070
OG0002552	Np001G005880	Ag008G729550
OG0002553	Np001G001680	Ag008G734640
OG0002554	Np001G000900	Ag001G100050
OG0002555	Np004G258550	Ag004G298730
OG0002556	Np003G187900	Ag006G514230, Ag006G545690
OG0002556	Np004G258380	Ag004G298880
OG0002557	Np004G253800	Ag004G304940
OG0002557	Np006G355200	Ag007G591080
OG0002558	Np005G278570	Ag001G034270, Ag003G251050
OG0002559	Np007G424830	Ag001G100410
OG0002559	Np003G141610	Ag007G615170
OG0002560	Np003G142260	Ag007G618100
OG0002560	Np007G424320	Ag005G490270
OG0002561	Np003G143780	Ag007G623080
OG0002562	Np001G015530	Ag007G637760
