Orthogroup	Noccaea_praecox	Raphanus_sativus
OG0003652	Np004G253450	XP_018440957.1
OG0003652	Np004G253400	XP_018440967.1
OG0003653	Np004G254190	XP_018447249.1, XP_018447261.1
OG0003654	Np004G254250	XP_018434747.1, XP_018487934.1
OG0003655	Np003G144090, Np007G422690	XP_018462797.1, XP_018444833.1, XP_018448778.1, XP_018462636.1
OG0003656	Np003G144550	XP_018444485.1
OG0003657	Np007G408760	XP_018486469.1, XP_018465541.1, XP_018491302.1, XP_018433526.1
OG0003658	Np003G129320	XP_018475775.1
OG0003659	Np001G008850	XP_018479277.1
OG0003659	Np003G133390	XP_018444348.1
OG0003660	Np003G154500	XP_018474224.1, XP_018474226.1, XP_018455615.1
OG0003661	Np001G052710, Np001G000510	XP_018436106.1, XP_018479269.1
OG0003662	Np001G046520	XP_018491435.1, XP_018440386.1
OG0003663	Np002G086670	XP_018471153.1, XP_018452418.1
OG0003664	Np001G009850	XP_018452786.1
OG0003665	Np002G082620	XP_018444864.1, XP_018445530.1
OG0003666	Np002G070930, Np005G316590	XP_018457224.1
OG0003667	Np007G408130, Np007G408150, Np007G408100, Np006G342000	XP_018434185.1, XP_018493081.1, XP_018486333.1
OG0003668	Np007G407270	XP_018490167.1, XP_018433012.1, XP_018486387.1
OG0003669	Np004G191580	XP_018448043.1
OG0003670	Np007G406000	XP_018486588.1, XP_018440812.1, XP_018440772.1
OG0003671	Np007G404230	XP_018487332.1, XP_018487217.1, XP_018486535.1, XP_018486550.1
OG0003672	Np007G391880	XP_018491448.1
OG0003673	Np007G386880, Np001G031350	XP_018433912.1, XP_018491297.1, XP_018491298.1, XP_018486229.1, XP_018486189.1
OG0003674	Np007G388400	XP_018432599.1
OG0003674	Np001G017860	XP_018483316.1
OG0003675	Np003G157980	XP_018466328.1
OG0003675	Np004G251340	XP_018491685.1
OG0003676	Np007G416070	XP_018493003.1
OG0003676	Np005G263910	XP_018470795.1
OG0003677	Np007G403440	XP_018489724.1
OG0003678	Np007G380320	XP_018434915.1, XP_018486528.1
OG0003679	Np001G054340	XP_018478186.1, XP_018478018.1, XP_018463563.1
OG0003680	Np001G054530	XP_018484820.1, XP_018484390.1, XP_018440691.1
OG0003681	Np001G056530	XP_018486252.1
OG0003681	Np006G337090	XP_018484160.1
OG0003682	Np001G060110	XP_018446280.1, XP_018484818.1
OG0003687	Np002G114630	XP_018453114.1
OG0003687	Np002G114550	XP_018453115.1
OG0003695	Np005G276540	XP_018469308.1
OG0003696	Np005G274070	XP_018478849.1, XP_018482593.1
OG0003697	Np005G264420	XP_018484476.1, XP_018471506.1
OG0003698	Np005G265540	XP_018449758.1
OG0003698	Np005G265530	XP_018447548.1
OG0003699	Np002G105640	XP_018451147.1, XP_018449609.1, XP_018458431.1
OG0003700	Np005G299530, Np005G299520	XP_018458728.1
OG0003701	Np001G026240	XP_018456546.1, XP_018438307.1
OG0003703	Np002G094290, Np005G312870	XP_018459563.1, XP_018446576.1
OG0003704	Np002G120260	XP_018454452.1
OG0003705	Np006G330910	XP_018476047.1, XP_018477260.1, XP_018487534.1, XP_018490040.1, XP_018487460.1
OG0003707	Np003G173670	XP_018473678.1, XP_018461415.1
OG0003708	Np002G114620, Np002G113770	XP_018464982.1, XP_018437322.1
OG0003709	Np003G157290	XP_018475934.1, XP_018465492.1, XP_018457395.1
OG0003710	Np003G140050	XP_018445569.1, XP_018468165.1, XP_018473032.1, XP_018464053.1
OG0003711	Np005G294570	XP_018484089.1, XP_018467041.1, XP_018468378.1
OG0003712	Np005G288470	XP_018447187.1, XP_018471206.1
OG0003713	Np001G039950	XP_018484205.1, XP_018457409.1
OG0003715	Np003G180540	XP_018454309.1, XP_018476237.1, XP_018471459.1, XP_018459575.1
OG0003716	Np001G060840, Np001G049010	XP_018446155.1, XP_018442637.1
OG0003717	Np003G188910	XP_018456243.1, XP_018456249.1, XP_018456248.1
OG0003719	Np003G127080, Np003G127090	XP_018476071.1, XP_018445524.1, XP_018470008.1
OG0003720	Np005G307880, Np003G126200	XP_018463575.1, XP_018445038.1, XP_018468284.1
OG0003721	Np003G180410	XP_018474723.1, XP_018480463.1, XP_018454430.1
OG0003722	Np007G387510	XP_018486777.1
OG0003723	Np007G384700	XP_018441233.1
OG0003723	Np005G305730, Np005G305740	XP_018451006.1
OG0003724	Np007G381500	XP_018487025.1
OG0003725	Np005G316580	XP_018481668.1, XP_018478836.1
OG0003726	Np005G306210	XP_018477954.1
OG0003726	Np006G321310	XP_018481687.1, XP_018436474.1
OG0003728	Np006G326250	XP_018433818.1
OG0003728	Np006G326240, Np006G326260	XP_018481263.1
OG0003729	Np006G326280	XP_018433820.1, XP_018478048.1, XP_018478046.1
OG0003730	Np001G062790	XP_018478330.1, XP_018491999.1
OG0003731	Np001G035100, Np002G116700, Np003G127360	XP_018468240.1
OG0003733	Np001G040950	XP_018477517.1
OG0003734	Np001G041110	XP_018467179.1
OG0003734	Np001G041120	XP_018482134.1
OG0003735	Np001G041430	XP_018454949.1, XP_018437169.1
OG0003736	Np006G357290	XP_018472791.1, XP_018438158.1, XP_018477676.1, XP_018438033.1, XP_018438032.1
OG0003737	Np006G357620	XP_018476329.1
OG0003737	Np007G419300	XP_018466710.1, XP_018464056.1
OG0003738	Np006G355440	XP_018481633.1, XP_018474533.1
OG0003740	Np006G354240, Np006G348760	XP_018484965.1
OG0003741	Np006G358090	XP_018465507.1
OG0003742	Np004G246140	XP_018458358.1, XP_018463033.1, XP_018438834.1
OG0003743	Np007G423930	XP_018441362.1
OG0003744	Np005G319320	XP_018443864.1, XP_018477128.1
OG0003747	Np007G415820	XP_018485862.1
OG0003747	Np001G017320	XP_018452479.1
OG0003749	Np007G414560	XP_018439078.1, XP_018493503.1, XP_018464459.1
OG0003750	Np001G059420	XP_018493160.1
OG0003751	Np004G258370	XP_018470731.1, XP_018463313.1, XP_018485376.1, XP_018437290.1
OG0003753	Np004G232770	XP_018483691.1, XP_018483682.1
OG0003754	Np004G228630	XP_018433066.1
OG0003754	Np002G085840	XP_018456310.1
OG0003755	Np004G226590	XP_018448145.1, XP_018460426.1, XP_018483898.1
OG0003756	Np005G282440	XP_018472483.1, XP_018472484.1
OG0003758	Np006G368960	XP_018434214.1, XP_018478672.1
OG0003759	Np004G241710	XP_018470310.1, XP_018436928.1, XP_018449541.1, XP_018449957.1
OG0003760	Np004G249600	XP_018460011.1, XP_018451222.1, XP_018451460.1, XP_018463414.1
OG0003761	Np004G254750	XP_018449795.1, XP_018487121.1, XP_018487377.1, XP_018487930.1
OG0003762	Np005G311540	XP_018438775.1, XP_018438773.1, XP_018438201.1
OG0003763	Np007G372160	XP_018457737.1
OG0003763	Np004G256200	XP_018493556.1
OG0003765	Np003G142800	XP_018446039.1
OG0003766	Np003G143020, Np003G181690	XP_018443295.1
OG0003767	Np001G010530	XP_018465235.1, XP_018452660.1, XP_018448469.1, XP_018448464.1, XP_018479025.1
OG0003768	Np006G365670	XP_018452513.1, XP_018458184.1, XP_018458201.1
OG0003769	Np003G154710	XP_018451967.1, XP_018476979.1, XP_018473732.1, XP_018470321.1
OG0003770	Np005G301850	XP_018479247.1, XP_018479246.1
OG0003771	Np003G154190	XP_018456453.1, XP_018472778.1
OG0003772	Np005G264000	XP_018447803.1, XP_018478019.1
OG0003773	Np002G087350	XP_018443872.1, XP_018456435.1, XP_018456434.1, XP_018445481.1, XP_018444559.1
OG0003774	Np002G086900	XP_018453100.1
OG0003776	Np002G072970	XP_018465132.1, XP_018467390.1
OG0003777	Np002G072760	XP_018454804.1, XP_018444007.1
OG0003778	Np007G397540	XP_018488534.1, XP_018488537.1, XP_018439673.1
OG0003779	Np011G435880	XP_018489509.1
OG0003780	Np004G195260	XP_018449139.1, XP_018437594.1
OG0003781	Np007G386020	XP_018488209.1, XP_018438530.1
OG0003782	Np007G389060	XP_018491377.1, XP_018489566.1, XP_018489558.1
OG0003783	Np007G389500	XP_018486665.1
OG0003785	Np004G191120	XP_018464277.1, XP_018439317.1
OG0003786	Np004G195210	XP_018432588.1, XP_018473903.1
OG0003787	Np004G197710	XP_018464501.1, XP_018488206.1
OG0003788	Np001G057100	XP_018458890.1, XP_018488765.1, XP_018487436.1, XP_018458884.1, XP_018458883.1, XP_018444458.1
OG0003789	Np001G058520	XP_018465004.1, XP_018491884.1
OG0003791	Np001G060940	XP_018461052.1, XP_018458575.1
OG0003794	Np004G193710	XP_018480715.1, XP_018461879.1
OG0003796	Np001G046710	XP_018465138.1, XP_018474931.1, XP_018474281.1
OG0003797	Np004G228610, Np007G402200	XP_018473875.1
OG0003798	Np004G235060	XP_018467932.1, XP_018445720.1
OG0003801	Np001G000920	XP_018456863.1
OG0003802	Np001G007690	XP_018434721.1
OG0003803	Np005G289590	XP_018471363.1, XP_018470200.1
OG0003804	Np006G358980	XP_018455172.1, XP_018455168.1, XP_018475162.1, XP_018437670.1
OG0003805	Np003G143820	XP_018474288.1
OG0003805	Np003G143830	XP_018453973.1, XP_018453974.1, XP_018453975.1, XP_018463442.1
OG0003806	Np003G150620	XP_018444898.1, XP_018443260.1
OG0003807	Np001G009880	XP_018455245.1, XP_018437920.1, XP_018466574.1, XP_018438402.1, XP_018459738.1, XP_018459737.1, XP_018481392.1
OG0003810	Np001G050240, Np001G050270	XP_018488198.1
OG0003811	Np003G143840	XP_018442584.1, XP_018488770.1, XP_018487665.1, XP_018470006.1
OG0003813	Np001G021620	XP_018478686.1, XP_018464158.1, XP_018434490.1
OG0003823	Np005G276690	XP_018467156.1, XP_018451346.1, XP_018471743.1, XP_018480670.1
OG0003824	Np005G271590	XP_018447207.1, XP_018460925.1, XP_018469625.1, XP_018468355.1
OG0003826	Np001G057850	XP_018483673.1, XP_018458743.1, XP_018456456.1
OG0003827	Np005G265180	XP_018453007.1
OG0003828	Np003G151330, Np003G151320	XP_018489257.1
OG0003829	Np004G216280	XP_018459287.1, XP_018459269.1
OG0003830	Np001G014150, Np001G003230	XP_018477388.1
OG0003831	Np004G249000	XP_018487299.1, XP_018480513.1
OG0003832	Np001G027490	XP_018437095.1, XP_018480228.1, XP_018434232.1
OG0003833	Np006G353120, Np006G347660	XP_018465045.1, XP_018465787.1
OG0003834	Np002G124410	XP_018457516.1, XP_018457522.1, XP_018457443.1
OG0003835	Np004G245390	XP_018434946.1
OG0003836	Np003G126230	XP_018491679.1, XP_018472605.1
OG0003837	Np003G135880	XP_018469558.1, XP_018444500.1
OG0003838	Np003G184520	XP_018453344.1, XP_018476226.1
OG0003839	Np003G162530	XP_018475704.1, XP_018475705.1, XP_018460449.1, XP_018460450.1, XP_018448089.1
OG0003840	Np003G159510	XP_018454997.1, XP_018455042.1, XP_018454818.1, XP_018469784.1, XP_018473480.1
OG0003841	Np003G157960	XP_018476129.1, XP_018457540.1
OG0003842	Np003G139600	XP_018443320.1, XP_018443322.1, XP_018445497.1, XP_018445498.1, XP_018455716.1, XP_018455725.1
OG0003843	Np003G138160	XP_018471473.1, XP_018462713.1, XP_018460573.1
OG0003844	Np001G035870	XP_018440137.1, XP_018457627.1, XP_018457638.1
OG0003845	Np005G291090	XP_018471652.1, XP_018483190.1
OG0003846	Np005G283340	XP_018449270.1, XP_018468671.1, XP_018460377.1, XP_018480596.1
OG0003847	Np005G283330	XP_018460379.1, XP_018483002.1, XP_018470343.1, XP_018470344.1, XP_018448139.1
OG0003848	Np004G206810	XP_018490058.1, XP_018449841.1
OG0003849	Np004G208310	XP_018486367.1, XP_018459714.1, XP_018444966.1, XP_018449617.1, XP_018466194.1
OG0003850	Np004G201010	XP_018486963.1, XP_018447734.1, XP_018455649.1
OG0003851	Np004G213070	XP_018449319.1
OG0003852	Np005G267460	XP_018449135.1, XP_018477117.1, XP_018462644.1, XP_018471841.1, XP_018471479.1
OG0003853	Np005G269500	XP_018472091.1
OG0003854	Np005G312460	XP_018485302.1
OG0003855	Np004G202500	XP_018472411.1
OG0003856	Np004G202800	XP_018447819.1, XP_018493342.1, XP_018486042.1
OG0003857	Np001G042900	XP_018434387.1
OG0003858	Np004G195640	XP_018445269.1
OG0003859	Np003G181100	XP_018457856.1
OG0003859	Np003G181090	XP_018473164.1, XP_018473169.1
OG0003860	Np006G325180, Np003G174670, Np007G404380	XP_018438295.1, XP_018436742.1
OG0003861	Np001G037130	XP_018439546.1
OG0003862	Np001G035910	XP_018454968.1, XP_018454824.1
OG0003863	Np001G032130	XP_018456753.1, XP_018456256.1, XP_018439539.1, XP_018481173.1, XP_018464943.1
OG0003864	Np001G069160	XP_018485348.1, XP_018485329.1, XP_018442665.1
OG0003865	Np001G067940	XP_018486419.1
OG0003865	Np006G322600	XP_018441167.1, XP_018441152.1
OG0003866	Np006G366600	XP_018454570.1, XP_018469570.1, XP_018441950.1
OG0003867	Np003G125680	XP_018475239.1, XP_018475241.1
OG0003868	Np003G151480	XP_018446535.1
OG0003868	Np001G044860	XP_018434000.1
OG0003869	Np003G151750	XP_018444496.1, XP_018444694.1
OG0003870	Np003G151870	XP_018467543.1, XP_018476176.1, XP_018466590.1, XP_018445839.1
OG0003871	Np001G045540	XP_018473511.1, XP_018470220.1
OG0003872	Np003G189150	XP_018457500.1, XP_018457503.1
OG0003873	Np003G187760	XP_018487704.1, XP_018468155.1
OG0003874	Np003G186190	XP_018457902.1, XP_018455801.1, XP_018480667.1
OG0003875	Np004G256250	XP_018451589.1, XP_018451581.1
OG0003876	Np006G355330, Np007G377900	XP_018435061.1, XP_018474141.1
OG0003878	Np007G417250	XP_018440835.1, XP_018492148.1
OG0003879	Np001G017420	XP_018466299.1
OG0003879	Np007G415790	XP_018486054.1, XP_018440669.1, XP_018438908.1
OG0003881	Np002G071550	XP_018443994.1
OG0003882	Np004G237610	XP_018484155.1, XP_018463975.1, XP_018438010.1, XP_018449573.1
OG0003883	Np004G203220	XP_018447886.1, XP_018449560.1
OG0003884	Np004G226600	XP_018482125.1
OG0003885	Np005G281450	XP_018451126.1
OG0003886	Np006G366070	XP_018438417.1, XP_018438415.1
OG0003887	Np004G241610	XP_018439793.1, XP_018436151.1
OG0003888	Np007G420160	XP_018487406.1
OG0003889	Np004G250310	XP_018461563.1, XP_018493231.1, XP_018451212.1, XP_018466905.1
OG0003890	Np006G355140	XP_018483638.1
OG0003890	Np006G355130	XP_018434694.1
OG0003891	Np003G142760	XP_018475182.1, XP_018475161.1, XP_018468262.1, XP_018444402.1
OG0003893	Np007G421210	XP_018474995.1
OG0003893	Np003G145790	XP_018444029.1
OG0003895	Np006G341140, Np002G112820	XP_018492742.1
OG0003896	Np001G016360	XP_018453648.1, XP_018458009.1
OG0003897	Np003G131210	XP_018442778.1
OG0003897	Np007G410480	XP_018493514.1
OG0003898	Np003G129750	XP_018472896.1, XP_018446200.1, XP_018472455.1
OG0003899	Np001G013340, Np001G013330	XP_018484501.1
OG0003900	Np001G050720	XP_018441653.1, XP_018486662.1, XP_018465167.1
OG0003901	Np001G047690	XP_018437151.1, XP_018488789.1, XP_018488788.1
OG0003902	Np001G046870	XP_018440499.1, XP_018488925.1
OG0003902	Np003G153890	XP_018456370.1
OG0003903	Np002G088890	XP_018453281.1, XP_018453445.1
OG0003903	Np005G261830	XP_018482264.1, XP_018459486.1
OG0003904	Np002G076360, Np002G076350	XP_018463696.1, XP_018477284.1, XP_018446995.1
OG0003905	Np002G076440	XP_018458207.1, XP_018444616.1, XP_018444126.1
OG0003906	Np004G230150	XP_018487953.1
OG0003906	Np002G080870	XP_018455577.1
OG0003907	Np002G077170	XP_018468617.1
OG0003908	Np002G072860	XP_018456179.1, XP_018457811.1, XP_018457218.1, XP_018471620.1, XP_018445802.1, XP_018442114.1
OG0003912	Np004G193480	XP_018489407.1
OG0003913	Np010G435060, Np007G401590, Np007G398200	XP_018489326.1, XP_018487323.1
OG0003914	Np004G194650	XP_018441021.1
OG0003915	Np007G395560	XP_018490064.1, XP_018464616.1, XP_018436966.1, XP_018488666.1
OG0003916	Np007G373920	XP_018489523.1
OG0003916	Np007G397490	XP_018493309.1, XP_018439676.1, XP_018492719.1
OG0003918	Np005G268870	XP_018436680.1, XP_018491369.1
OG0003919	Np007G382070	XP_018466013.1, XP_018490506.1
OG0003920	Np007G383710	XP_018433493.1, XP_018486512.1
OG0003921	Np007G373330	XP_018452931.1, XP_018452927.1, XP_018452902.1
OG0003921	Np003G127770	XP_018443239.1
OG0003922	Np004G193000	XP_018492252.1
OG0003923	Np004G200120	XP_018489448.1, XP_018482650.1
OG0003924	Np001G053650	XP_018484988.1, XP_018477289.1, XP_018471966.1, XP_018441236.1
OG0003925	Np004G211710	XP_018440194.1, XP_018435344.1
OG0003926	Np001G066920	XP_018444879.1, XP_018486082.1
OG0003928	Np007G420970	XP_018432847.1, XP_018460891.1, XP_018435277.1
OG0003930	Np004G259130	XP_018487878.1
OG0003933	Np001G018780	XP_018438462.1, XP_018435241.1, XP_018455665.1, XP_018458465.1, XP_018482475.1
OG0003935	Np003G133000, Np002G095980	XP_018475513.1, XP_018469579.1, XP_018443368.1
OG0003938	Np004G230920, Np004G230850	XP_018447727.1, XP_018471299.1, XP_018434657.1, XP_018434682.1, XP_018434652.1, XP_018434659.1
OG0003939	Np003G186540, Np005G301660, Np007G409960, Np001G027580, Np003G186530, Np003G185780, Np002G119100	XP_018488251.1
OG0003945	Np001G034010	XP_018453086.1, XP_018437660.1, XP_018464433.1, XP_018492969.1
OG0003948	Np005G274470	XP_018470901.1
OG0003949	Np005G272930, Np005G272980	XP_018450201.1
OG0003950	Np004G217900	XP_018447562.1, XP_018447540.1
OG0003952	Np002G106780	XP_018453103.1, XP_018473233.1, XP_018472702.1, XP_018457837.1
OG0003953	Np002G117220	XP_018438641.1
OG0003954	Np001G026180	XP_018455593.1, XP_018436921.1, XP_018481225.1, XP_018479429.1
OG0003955	Np001G025040	XP_018481151.1, XP_018455238.1, XP_018434815.1
OG0003956	Np001G020790	XP_018433977.1, XP_018435083.1, XP_018483859.1
OG0003957	Np001G020680	XP_018467085.1, XP_018454433.1, XP_018483920.1, XP_018467077.1
OG0003958	Np005G312140	XP_018485086.1
OG0003959	Np006G331120	XP_018478078.1, XP_018435157.1, XP_018474812.1
OG0003960	Np003G129210	XP_018445614.1, XP_018446256.1
OG0003960	Np007G411670	XP_018489639.1
OG0003961	Np003G130280	XP_018444374.1
OG0003962	Np002G089640	XP_018486239.1, XP_018435348.1, XP_018435349.1
OG0003962	Np007G410400, Np007G410410	XP_018485896.1, XP_018485897.1
OG0003963	Np002G122410	XP_018452064.1, XP_018456481.1
OG0003965	Np003G171830	XP_018469437.1, XP_018475569.1, XP_018475577.1, XP_018460638.1
OG0003966	Np003G165060, Np005G276960	XP_018454890.1, XP_018472817.1
OG0003968	Np003G138300	XP_018444071.1, XP_018444075.1, XP_018468664.1
OG0003969	Np003G138090	XP_018489939.1, XP_018442284.1
OG0003972	Np003G133640	XP_018446936.1, XP_018472209.1
OG0003973	Np001G032990	XP_018455761.1, XP_018478450.1, XP_018478457.1, XP_018434105.1
OG0003974	Np005G291380	XP_018451947.1
OG0003975	Np005G287100	XP_018458485.1, XP_018450493.1, XP_018482771.1
OG0003976	Np005G284560	XP_018471193.1
OG0003977	Np001G055470	XP_018446628.1, XP_018461342.1, XP_018485099.1
OG0003978	Np007G372490	XP_018460115.1
OG0003980	Np005G268200	XP_018477854.1, XP_018451012.1, XP_018469850.1, XP_018469837.1
OG0003981	Np005G268300	XP_018451497.1, XP_018449461.1, XP_018469858.1, XP_018469845.1
OG0003982	Np005G269410	XP_018437458.1, XP_018458618.1, XP_018447675.1
OG0003983	Np006G368870	XP_018439592.1
OG0003983	Np005G262490	XP_018449886.1, XP_018459827.1
OG0003984	Np003G178170	XP_018473373.1
OG0003984	Np003G178180	XP_018475045.1
OG0003985	Np003G183700	XP_018456947.1
OG0003987	Np007G387940	XP_018486170.1
OG0003988	Np005G305400	XP_018477621.1
OG0003989	Np005G302470	XP_018449408.1, XP_018481466.1
OG0003990	Np005G318810	XP_018444528.1, XP_018479679.1
OG0003991	Np006G321920	XP_018440349.1
OG0003992	Np006G322250	XP_018482618.1, XP_018482646.1, XP_018436810.1
OG0003993	Np001G067220	XP_018492413.1, XP_018492402.1, XP_018477182.1
OG0003994	Np002G086440	XP_018442215.1, XP_018455011.1
OG0003995	Np006G326040, Np006G357010	XP_018440927.1, XP_018440926.1, XP_018475952.1, XP_018475946.1
OG0003996	Np006G326450, Np006G326500	XP_018436671.1, XP_018474454.1, XP_018476499.1
OG0003998	Np003G126510	XP_018475608.1, XP_018475970.1, XP_018443219.1, XP_018470079.1
OG0003999	Np007G411940	XP_018491469.1
OG0004000	Np003G151940	XP_018444692.1, XP_018464897.1
OG0004001	Np002G096780, Np003G153110	XP_018475196.1, XP_018476978.1, XP_018456099.1, XP_018454617.1, XP_018454296.1
OG0004002	Np001G005810	XP_018457782.1, XP_018432750.1
OG0004003	Np006G357910	XP_018462995.1, XP_018438176.1, XP_018478215.1, XP_018477469.1, XP_018484056.1
OG0004004	Np003G188700	XP_018466073.1, XP_018454811.1, XP_018469687.1, XP_018460316.1
OG0004005	Np006G348940, Np006G354050	XP_018434722.1, XP_018475709.1
OG0004006	Np006G357980	XP_018437820.1, XP_018475064.1, XP_018475061.1
OG0004007	Np007G420200	XP_018490635.1
OG0004009	Np004G199860	XP_018463831.1, XP_018449334.1, XP_018461638.1, XP_018436844.1
OG0004010	Np007G414800	XP_018486183.1
OG0004011	Np001G060020	XP_018491344.1
OG0004012	Np006G332770	XP_018476006.1, XP_018441420.1, XP_018439388.1
OG0004014	Np004G197620	XP_018483980.1, XP_018463288.1, XP_018486912.1
OG0004015	Np006G334140	XP_018478905.1, XP_018473019.1, XP_018473020.1, XP_018474915.1
OG0004016	Np006G333790	XP_018434920.1, XP_018472624.1
OG0004017	Np006G337560	XP_018465237.1, XP_018437932.1
OG0004019	Np006G335120	XP_018476302.1, XP_018474935.1
OG0004021	Np001G053460, Np001G053470	XP_018439814.1, XP_018439812.1
OG0004022	Np006G364790, Np006G364770	XP_018438792.1
OG0004025	Np004G230560	XP_018483610.1, XP_018439629.1, XP_018450620.1, XP_018450619.1
OG0004026	Np005G281510	XP_018453546.1
OG0004027	Np005G281060	XP_018450962.1, XP_018477112.1
OG0004028	Np005G280560	XP_018477351.1
OG0004028	Np003G156170	XP_018469127.1, XP_018464822.1
OG0004029	Np003G161260	XP_018476702.1
OG0004030	Np006G365700	XP_018477432.1, XP_018434932.1, XP_018438631.1, XP_018458965.1, XP_018475402.1
