Orthogroup	Noccaea_praecox	Camelina_sativa
OG0002850	Np002G110620, Np002G110230, Np001G008750	XP_010457663.1, XP_019087223.1
OG0002850	Np001G008800	XP_010443994.1, XP_010496918.1
OG0002851	Np001G010840	XP_010454658.1, XP_010421179.1
OG0002851	Np001G049520	XP_010503527.1, XP_010426384.1, XP_010515221.1
OG0002852	Np001G010740	XP_010493481.1, XP_010421165.1, XP_010454647.1
OG0002853	Np001G008660	XP_010483866.1, XP_010444016.1, XP_010483862.1, XP_019093420.1, XP_010444011.1, XP_019093431.1, XP_019093435.1, XP_019088254.1, XP_010457823.1, XP_010483864.1, XP_010457757.1, XP_010457781.1
OG0002855	Np007G424690	XP_010463527.1, XP_010485548.1, XP_010431524.1
OG0002855	Np003G154150	XP_010483469.1, XP_010454084.1, XP_019098488.1
OG0002856	Np001G046990	XP_019100197.1, XP_019085734.1
OG0002856	Np003G154180	XP_010443606.1, XP_010454024.1, XP_010454052.1, XP_010483465.1
OG0002857	Np001G051350	XP_010431199.1, XP_010503686.1
OG0002858	Np001G050160	XP_010515262.1, XP_010426433.1, XP_010503571.1
OG0002858	Np006G341590	XP_019099697.1
OG0002859	Np003G152620	XP_010443750.1, XP_019093009.1
OG0002859	Np001G045830	XP_010426044.1, XP_010514942.1, XP_010503228.1
OG0002860	Np005G264850	XP_010432405.1, XP_010447067.1
OG0002860	Np007G377520	XP_010516877.1, XP_010489197.1, XP_010467354.1
OG0002861	Np004G258050	XP_010480949.1, XP_019091501.1, XP_010474654.1
OG0002861	Np002G084310	XP_010427912.1, XP_010427812.1, XP_010471104.1, XP_010415791.1
OG0002863	Np002G071250	XP_010417670.2, XP_010472884.1, XP_010429917.1
OG0002863	Np004G240410	XP_010476686.1, XP_010497475.1, XP_010459123.1
OG0002864	Np007G407520	XP_019096557.1, XP_019101480.1, XP_010465188.1
OG0002865	Np004G191510	XP_010480032.1, XP_010462357.1, XP_010501120.1
OG0002865	Np007G406720	XP_010487147.1, XP_010465239.1, XP_010501142.1
OG0002866	Np007G406350	XP_010465273.1, XP_010501473.1, XP_010487180.1
OG0002866	Np004G191750	XP_010462328.1
OG0002867	Np007G406080	XP_010501595.1, XP_010465287.1
OG0002867	Np004G191960	XP_010479995.1, XP_010462316.1, XP_010501075.1
OG0002868	Np004G193820	XP_010462145.1, XP_010479818.1, XP_010500917.1
OG0002869	Np011G436170	XP_010488032.1, XP_010509023.1, XP_010466248.1
OG0002870	Np005G270900	XP_010438631.1
OG0002870	Np003G188760	XP_019084673.1, XP_010456241.1
OG0002870	Np005G273780	XP_010438636.1
OG0002871	Np007G378440	XP_010488942.1
OG0002872	Np007G377040	XP_010516492.1, XP_010467393.1, XP_010489236.1
OG0002873	Np005G273510	XP_010447744.1, XP_010438198.1, XP_010433008.1
OG0002874	Np007G371510	XP_010467755.1
OG0002874	Np005G276810	XP_010433258.2, XP_019089621.1
OG0002875	Np004G196240	XP_010500665.1, XP_010461933.1, XP_010479551.1
OG0002875	Np011G436220, Np012G436900	XP_010466254.1, XP_010509075.1, XP_010488039.1
OG0002876	Np004G196120	XP_019098784.1, XP_010479560.1, XP_019091150.1
OG0002876	Np004G198340	XP_010479367.1, XP_019096314.1
OG0002877	Np001G058530	XP_010427242.1, XP_010504339.1, XP_010516057.1
OG0002877	Np006G334020	XP_010505594.1, XP_019102538.1, XP_010509039.1
OG0002878	Np006G331190	XP_010505819.1, XP_010517507.1, XP_010508820.1
OG0002878	Np001G060560	XP_019099727.1, XP_010427456.1
OG0002879	Np001G061600	XP_010504630.1, XP_010516317.1, XP_010427573.1
OG0002879	Np006G330360	XP_010517621.1, XP_010508729.1, XP_010507680.1
OG0002880	Np001G061950	XP_019102408.1, XP_010504660.1, XP_010427606.1
OG0002880	Np003G130740	XP_010491111.1, XP_010423432.1, XP_010452481.1
OG0002882	Np001G037820	XP_010481618.1
OG0002885	Np007G391840, Np004G193340	XP_010504892.1, XP_010465731.1, XP_010487573.1
OG0002886	Np003G143400, Np002G073610	XP_010420321.1, XP_019097362.1, XP_019098072.1, XP_019097361.1, XP_010453793.1, XP_010492520.1, XP_010420324.1
OG0002887	Np003G145630	XP_010492813.1, XP_010454038.1
OG0002887	Np003G141530	XP_010420103.1, XP_010492270.1, XP_010453587.1
OG0002890	Np007G371820	XP_019092776.1
OG0002890	Np005G276530	XP_010438470.1, XP_019089607.1, XP_010433231.1
OG0002891	Np006G366620	XP_010429343.1, XP_010472384.1, XP_010417131.1
OG0002891	Np005G273240	XP_010497202.2, XP_010438175.1
OG0002892	Np006G364360	XP_010472522.1, XP_010429510.1, XP_010417284.1
OG0002893	Np005G270820	XP_010447437.1, XP_010437952.1, XP_010432770.1
OG0002893	Np006G364140	XP_010429525.1, XP_010417297.1, XP_010472532.1
OG0002894	Np001G044010	XP_010425852.1, XP_010412520.1
OG0002894	Np005G269980	XP_010437879.1, XP_010437878.1
OG0002895	Np006G363110	XP_010472621.1, XP_010429610.1, XP_010417372.1
OG0002895	Np005G263070	XP_010447316.1, XP_010432633.1, XP_010437829.1
OG0002896	Np005G263920	XP_010447205.1, XP_010432525.1, XP_010437728.1
OG0002896	Np007G379340	XP_010517533.1, XP_010467235.1, XP_010488893.1
OG0002897	Np005G265370	XP_010437569.1, XP_010432379.1, XP_010447037.1
OG0002897	Np007G377160	XP_010467385.1
OG0002898	Np007G377050	XP_010487524.1, XP_010504467.1, XP_019092559.1
OG0002899	Np004G219720	XP_010461039.1, XP_010499768.1, XP_010478643.1, XP_010505062.1, XP_010509606.1, XP_010516729.1
OG0002900	Np006G340160	XP_010516761.1, XP_010509583.1, XP_010505084.1
OG0002900	Np005G297400	XP_010434759.1, XP_019086570.1, XP_010440091.1, XP_010449707.1
OG0002901	Np004G247980	XP_010458429.1, XP_010491737.1, XP_010475944.1
OG0002901	Np002G116670	XP_010510904.1, XP_010418026.1, XP_010473261.1
OG0002902	Np002G118740	XP_010418153.1, XP_010430197.1, XP_019093936.1
OG0002902	Np004G246810	XP_010492985.1, XP_010458559.1, XP_010476084.1
OG0002903	Np004G241220	XP_019099009.1, XP_010476594.1, XP_010459036.1, XP_010496890.1, XP_010476597.1
OG0002904	Np004G241770	XP_010496442.1, XP_010458982.1, XP_010476538.1
OG0002904	Np001G026430	XP_010424966.1, XP_010513921.1, XP_010502184.1
OG0002905	Np001G020050	XP_010425601.1, XP_010514527.1, XP_010502820.1
OG0002906	Np002G122810	XP_010473609.1, XP_010418390.1
OG0002906	Np005G319230	XP_019091733.1
OG0002907	Np003G155970	XP_010443430.1, XP_010452079.1
OG0002907	Np005G280120	XP_010438827.1, XP_010448361.1, XP_010433584.1
OG0002909	Np007G411520	XP_010494590.1, XP_010464736.1, XP_010486672.1
OG0002909	Np003G129410	XP_010452377.1, XP_010423539.1, XP_010490998.1
OG0002910	Np007G410070	XP_010464906.1, XP_010497727.1, XP_010486834.1
OG0002911	Np007G409010	XP_010465010.1, XP_010498992.1, XP_010486942.1
OG0002911	Np003G140720	XP_010419996.1, XP_010453489.1, XP_010492167.1
OG0002912	Np003G161430	XP_010442948.1, XP_010482780.1
OG0002912	Np004G226420	XP_010460273.1, XP_019094871.1, XP_019097217.1
OG0002913	Np003G163060	XP_010443023.1, XP_010448212.1, XP_010482854.1
OG0002913	Np005G278240	XP_010448161.1, XP_010438641.1, XP_010433386.1
OG0002915	Np003G155000, Np003G154830	XP_010453117.1, XP_010483370.1, XP_010453288.1
OG0002916	Np004G210220, Np004G209980	XP_010478037.1, XP_010460473.1, XP_019095586.1, XP_010460500.1, XP_010478079.1
OG0002917	Np001G013710	XP_019084723.1
OG0002918	Np001G010260	XP_010421119.1, XP_010493437.1, XP_010454601.1
OG0002918	Np003G134450	XP_010491453.1, XP_010423117.1, XP_010452808.1
OG0002919	Np003G133760	XP_019097854.1, XP_019084376.1, XP_010456436.1
OG0002920	Np001G007840	XP_010483934.1, XP_010458257.1, XP_010444072.1
OG0002921	Np005G295510	XP_010434681.1, XP_010449629.1, XP_010440019.1
OG0002921	Np005G285650	XP_010441465.1, XP_010494977.1
OG0002922	Np005G293690	XP_010449570.1, XP_010439952.1, XP_010434626.1, XP_010481401.1, XP_010494880.1
OG0002923	Np005G286790	XP_010434151.2, XP_019087801.1, XP_019089080.1, XP_019088898.1, XP_019087369.1, XP_010451309.1
OG0002924	Np003G182040, Np003G181830	XP_019090618.1, XP_010422182.1, XP_010433735.1
OG0002924	Np005G284800	XP_010439289.1, XP_010433996.1, XP_010448845.1
OG0002925	Np003G181570	XP_010455610.1, XP_010434035.1, XP_010422147.1
OG0002925	Np005G284620	XP_010433972.1, XP_010448809.1, XP_010439263.1
OG0002926	Np003G178460	XP_010437085.1, XP_010421963.1, XP_010455444.1
OG0002927	Np003G177810	XP_010437739.1, XP_010421910.1
OG0002927	Np004G206870	XP_010480867.1, XP_010461205.1, XP_010499922.1
OG0002928	Np004G208620	XP_010478854.1
OG0002928	Np002G083390	XP_010428030.1, XP_010415894.1, XP_010471192.1
OG0002929	Np004G204020	XP_019094920.1
OG0002929	Np004G232480	XP_010459978.1, XP_010477491.1, XP_010498700.2
OG0002930	Np006G343300	XP_010469417.1, XP_010509822.1
OG0002931	Np005G267000	XP_019086053.1, XP_019089794.1, XP_010437449.1, XP_010446903.1
OG0002932	Np005G268710	XP_010446715.1, XP_010432102.1
OG0002932	Np006G367060	XP_010429303.1, XP_010472347.1, XP_010417099.1
OG0002933	Np005G269300	XP_010446666.1, XP_010497199.1, XP_010432064.1, XP_010437234.1
OG0002933	Np006G367720	XP_010417072.1, XP_010472316.1, XP_010429260.1
OG0002934	Np005G262750	XP_019088875.1, XP_010437172.1, XP_010432020.1
OG0002936	Np005G261110	XP_010431862.1, XP_010446443.1, XP_010437007.1
OG0002937	Np005G260940	XP_010431848.1, XP_010446419.1, XP_010436996.1
OG0002939	Np003G175620	XP_010455273.1, XP_019084014.1, XP_010436585.1, XP_019090597.1
OG0002940	Np005G286170	XP_010509782.1
OG0002940	Np003G175450	XP_010455259.1, XP_010436493.1
OG0002941	Np005G307380	XP_019089464.1, XP_019086519.1, XP_019086434.1, XP_019089473.1, XP_019098208.1
OG0002942	Np005G306180	XP_010440528.1, XP_010435185.1, XP_010450105.1
OG0002942	Np007G385390	XP_010466730.1, XP_010488450.1, XP_010512813.1
OG0002943	Np005G318900	XP_010441276.1, XP_010436056.1, XP_010450562.1, XP_010436054.1, XP_019089571.1, XP_010441278.1
OG0002944	Np001G068880	XP_010413274.1, XP_010468947.1, XP_010512643.1
OG0002945	Np007G423390	XP_010459108.2, XP_010476660.2, XP_010497332.2
OG0002946	Np006G323020	XP_010518305.2, XP_010508036.2
OG0002946	Np001G067190, Np001G067540	XP_010469107.1, XP_010512521.1, XP_019082773.1
OG0002947	Np001G066090	XP_010512352.1, XP_010413570.1, XP_010473820.1, XP_010497461.1
OG0002947	Np006G325040	XP_010506428.1, XP_019101992.1, XP_010508233.1
OG0002949	Np006G325660	XP_019100626.1, XP_019101181.1
OG0002950	Np001G000130	XP_010466136.1
OG0002950	Np001G053240	XP_010426701.1, XP_010496955.1
OG0002951	Np006G326320	XP_010413040.1, XP_010413041.2, XP_019099886.1, XP_010508364.1
OG0002951	Np006G326310	XP_010517967.2, XP_010508363.1, XP_010506293.1
OG0002952	Np006G326640	XP_010508394.1, XP_010517943.1, XP_010506257.1
OG0002952	Np001G064880	XP_010512233.1
OG0002953	Np006G326930	XP_019082362.1, XP_010508423.1, XP_010506226.1
OG0002954	Np001G064790	XP_010413682.1, XP_019093962.1, XP_019101701.1
OG0002954	Np006G327000	XP_010506210.1, XP_010508436.1, XP_010517900.1, XP_019098509.1
OG0002955	Np003G125420	XP_010451983.1, XP_010490562.1, XP_019084407.1
OG0002955	Np007G414030	XP_010464511.1, XP_010466717.1, XP_010486441.1
OG0002956	Np003G149410	XP_010497367.1
OG0002956	Np003G149720	XP_010420963.1, XP_010493235.1
OG0002957	Np001G045290	XP_010514887.1, XP_010503176.1, XP_010425983.1
OG0002957	Np003G152020	XP_010456164.1
OG0002959	Np003G136650	XP_010422853.1, XP_010491699.1, XP_010453061.1
OG0002959	Np001G003270	XP_010463257.1, XP_010444550.1
OG0002960	Np001G002060	XP_010484513.1, XP_010464171.1, XP_010444660.1
OG0002961	Np001G000810	XP_010484625.1, XP_010444776.1, XP_010465263.1
OG0002961	Np001G052470	XP_010424897.1, XP_010515460.1, XP_010503757.1
OG0002962	Np004G200330	XP_019090761.1, XP_010499404.1, XP_010478249.1, XP_010460662.1, XP_010478248.1, XP_010499401.1
OG0002963	Np003G188200	XP_010422735.1, XP_010456170.1, XP_010428102.1
OG0002963	Np004G258560	XP_010480608.1, XP_010474703.1, XP_010457168.1
OG0002964	Np003G186840	XP_019090418.1, XP_010424662.2, XP_019085110.1
OG0002964	Np003G186830	XP_010422610.1
OG0002965	Np005G295810, Np001G040130	XP_010481767.1, XP_010441914.1, XP_010494425.1
OG0002966	Np004G256420	XP_010475024.1, XP_010482763.1, XP_010457413.1
OG0002966	Np001G040340	XP_010441947.1, XP_010481777.1, XP_010494410.1
OG0002967	Np001G040590	XP_010441953.1, XP_010481796.1, XP_010494386.1
OG0002967	Np004G256180	XP_010483122.1, XP_010457447.1, XP_010475055.1
OG0002968	Np004G256120	XP_010475059.1
OG0002968	Np001G040630	XP_010441966.2, XP_010481807.2
OG0002969	Np004G255760	XP_010457500.1, XP_010475112.1, XP_010483898.1
OG0002970	Np004G255660	XP_010457515.1, XP_010475123.1
OG0002971	Np004G255670	XP_010475122.1, XP_010457514.1, XP_019098820.1
OG0002972	Np004G254920	XP_010484738.1, XP_010475189.1
OG0002972	Np006G356790	XP_010413995.1, XP_010510018.1, XP_010469586.1
OG0002973	Np004G253570	XP_010485841.1, XP_010457746.2, XP_010475347.1
OG0002974	Np006G359990	XP_010414467.1, XP_019098662.1, XP_010470032.1, XP_010510566.1
OG0002974	Np004G251860	XP_010475526.1, XP_010487754.1, XP_010457953.1
OG0002975	Np005G262910	XP_010432656.1, XP_010447335.1
OG0002975	Np006G363160	XP_010417365.1
OG0002976	Np003G141430	XP_019097258.1, XP_010420089.1
OG0002976	Np007G424910	XP_010485396.1, XP_010435637.1, XP_010496290.1
OG0002977	Np007G424840	XP_010496299.1, XP_010435628.1
OG0002977	Np003G141600	XP_010420116.1, XP_010453597.1
OG0002978	Np003G153910	XP_010483493.1, XP_010454334.1, XP_010443635.1
OG0002978	Np003G137530	XP_010419660.1, XP_010491800.1, XP_010453145.1
OG0002979	Np003G160020	XP_010443166.1, XP_010482984.1, XP_010449567.1
OG0002979	Np005G278890	XP_010438710.1, XP_010448225.1, XP_010433452.1
OG0002980	Np007G419050	XP_010464049.1, XP_010485964.1, XP_010425345.1
OG0002980	Np001G014950	XP_010455114.1, XP_019083989.1, XP_010494003.1
OG0002981	Np003G146930	XP_010492946.1
OG0002982	Np006G339340	XP_010505161.1, XP_010509490.1
OG0002982	Np001G054990	XP_010515751.1, XP_010504022.1, XP_010426898.1
OG0002983	Np006G338670	XP_010509448.1, XP_010505216.1, XP_010516891.1
OG0002983	Np001G055490	XP_010515799.1, XP_010504069.1, XP_010426942.1
OG0002984	Np006G338620	XP_019100769.1, XP_010422119.1
OG0002984	Np006G338540	XP_010513018.1
OG0002985	Np001G056230	XP_010426980.1, XP_010515829.1, XP_010504101.1
OG0002986	Np003G138650	XP_019090012.1
OG0002987	Np004G240100	XP_010476713.1
OG0002988	Np002G078000	XP_010428563.1, XP_010416429.1, XP_010471652.1
OG0002988	Np004G235790	XP_010477197.1, XP_010498394.1
OG0002990	Np004G209140	XP_010477925.1, XP_010499108.1
OG0002990	Np002G089000	XP_010470803.1, XP_010415473.1, XP_010511851.1
OG0002991	Np006G324610	XP_010445130.1
OG0002993	Np003G156610, Np004G249500, Np004G241850, Np007G423960	XP_010490186.1, XP_010458258.1
OG0002995	Np005G288410	XP_019087377.1, XP_019089358.1, XP_010434293.1
OG0002996	Np001G014060	XP_010493912.1, XP_010424349.1
OG0002996	Np001G014040	XP_010455005.1
OG0002997	Np001G015870	XP_010455206.2, XP_010421708.1, XP_010494115.1, XP_010494119.1, XP_010494118.1
OG0002998	Np003G132610	XP_010452637.1, XP_010491276.1, XP_010423286.1
OG0002998	Np007G409260	XP_010486910.1, XP_010464964.1, XP_010498688.1
OG0002999	Np006G360990	XP_010423471.1, XP_010491077.1, XP_010452447.1
OG0002999	Np003G130460	XP_010427968.1
OG0003000	Np001G009470	XP_019097600.1, XP_019094605.1, XP_019096077.1, XP_019093281.1, XP_019088504.1
OG0003001	Np001G007620	XP_010444058.1, XP_010483915.1, XP_010458423.1
OG0003001	Np003G132940	XP_019097235.1, XP_010423243.1
OG0003002	Np003G152010	XP_010483669.1, XP_010456153.1
OG0003003	Np004G238790	XP_010476879.1, XP_010498078.1
OG0003003	Np002G082530	XP_010415988.1, XP_010471271.1, XP_010428124.1
OG0003004	Np004G192990	XP_010462238.1, XP_010500988.1, XP_010479906.1
OG0003005	Np007G391390	XP_010487527.1, XP_010465685.1
OG0003006	Np005G301060	XP_010449841.1, XP_010434871.1
OG0003006	Np007G391740	XP_010504843.1
OG0003007	Np005G300700, Np005G300360	XP_010434857.1, XP_010449817.1, XP_010440185.1
OG0003007	Np007G391790	XP_010504868.1, XP_010487568.1, XP_010465727.1
OG0003008	Np004G199040	XP_010461702.1, XP_010479304.1, XP_010500417.1
OG0003009	Np004G197230	XP_010479423.1, XP_010500543.1, XP_010461840.1
OG0003010	Np004G195950	XP_010479573.1, XP_010500683.1, XP_010461946.1
OG0003011	Np007G384820, Np007G384830	XP_010488421.1, XP_010466699.1, XP_010488420.1, XP_010488417.1, XP_010466696.1
OG0003012	Np007G386700	XP_010466828.1
OG0003012	Np007G386690	XP_010488526.1, XP_010466830.1, XP_010513375.1
OG0003013	Np007G376820	XP_010516138.1
OG0003013	Np005G265710	XP_010447004.1, XP_010437533.1, XP_010432345.1
OG0003014	Np001G021510, Np007G375100	XP_010467595.1, XP_010413244.1, XP_010489440.1
OG0003015	Np007G372970	XP_010495940.1, XP_010489137.1, XP_010416758.1
OG0003015	Np005G275110	XP_010433097.1, XP_010447854.1, XP_010438301.1
OG0003016	Np004G195340	XP_010462003.1, XP_010500746.1, XP_010479663.1
OG0003016	Np007G381170	XP_010509987.1, XP_010488122.1, XP_010466358.1
OG0003017	Np001G062680	XP_010427678.1, XP_010516424.1, XP_010504727.1
OG0003017	Np004G195470	XP_010500735.1, XP_010479644.1
OG0003018	Np001G058790	XP_010516079.1, XP_010427279.1, XP_010504364.1
OG0003018	Np006G333830	XP_010505609.1, XP_010517284.1, XP_010509021.1
OG0003019	Np004G193260	XP_010463450.1
OG0003020	Np006G326070	XP_010517988.1, XP_010506310.1, XP_010508347.1
OG0003020	Np001G065150	XP_010413623.1, XP_010512277.1
OG0003021	Np002G079630	XP_010511113.1, XP_010418975.1
OG0003022	Np005G314590	XP_019098384.1, XP_010450842.1
OG0003023	Np007G392140	XP_010468223.1
OG0003023	Np004G206760, Np007G392100	XP_010487591.1, XP_010505073.1, XP_010468224.1
OG0003024	Np004G201250	XP_019096131.1
OG0003025	Np005G280300, Np005G280320	XP_010438840.2, XP_010433601.1, XP_010448392.1
OG0003027	Np007G380370	XP_010489981.1, XP_010468332.1, XP_010420357.1, XP_010468330.1, XP_010489980.1, XP_010420367.2, XP_010468331.1, XP_010489979.1
OG0003033	Np005G275930	XP_010447919.1, XP_010433163.1, XP_010438387.1
OG0003033	Np007G372340	XP_010416099.1, XP_010495917.1, XP_010489078.1
OG0003036	Np005G264480	XP_010447118.1, XP_010437653.1, XP_010432446.1
OG0003036	Np007G378300	XP_010488951.1, XP_010518114.1, XP_010467291.1
OG0003037	Np005G265500	XP_010447023.1, XP_010432367.1
OG0003038	Np006G340190	XP_010516756.1, XP_010505080.1
OG0003039	Np004G248340	XP_010462622.1, XP_010480413.1, XP_010491157.1
OG0003039	Np002G114930	XP_010511001.1, XP_010470182.1
OG0003041	Np002G116610	XP_010418021.1, XP_010510909.1, XP_010513359.1
OG0003041	Np004G247950	XP_010458430.1, XP_010491767.1, XP_010475948.1
OG0003042	Np001G020310	XP_010425568.1, XP_010514498.1, XP_010502794.1
OG0003042	Np005G317320	XP_019086510.1
OG0003043	Np002G099100	XP_010415071.1, XP_010470432.1, XP_010511422.1
OG0003044	Np004G245630	XP_010422205.1
OG0003044	Np002G120760	XP_019093490.1, XP_010430348.1, XP_010418273.1
OG0003045	Np007G409660	XP_010498264.1, XP_010464927.1, XP_010486863.1, XP_010464935.1
OG0003046	Np003G163880	XP_010482735.1, XP_010442906.1
OG0003046	Np005G277100	XP_010438533.1, XP_010448062.1, XP_010433292.1
OG0003047	Np001G004670	XP_010484206.1, XP_010461645.1
OG0003047	Np003G135640	XP_010422982.1, XP_010491573.1, XP_010452936.2
OG0003048	Np001G005580	XP_019095471.1, XP_019093955.1
OG0003048	Np003G135020	XP_010491501.1, XP_010452868.1, XP_010444282.1
OG0003049	Np001G033180	XP_010481363.1, XP_010494935.1, XP_010441497.1
OG0003050	Np003G181820	XP_010433756.1
OG0003050	Np005G284780, Np005G284790	XP_010433995.1, XP_010439286.1, XP_010439288.1, XP_010448844.1
OG0003051	Np005G284450	XP_010433957.1, XP_010448791.1, XP_010439244.1
OG0003051	Np003G181470	XP_019084738.1, XP_010455596.1
OG0003052	Np004G224600	XP_010501780.1, XP_010461271.1, XP_010478879.1
OG0003053	Np003G175340	XP_010438506.1, XP_010496541.1, XP_010455240.1
OG0003053	Np004G204980	XP_010510258.1, XP_019083080.1, XP_010469771.1
OG0003054	Np004G200730, Np004G200750	XP_010461546.1, XP_010479152.1, XP_010500273.1
OG0003055	Np004G211080	XP_010460602.1, XP_010499331.1, XP_010478192.1
OG0003056	Np004G211140	XP_010499343.1, XP_010478196.1, XP_010460614.1
OG0003057	Np005G267070	XP_019088054.1, XP_019086527.1, XP_019089474.1
OG0003057	Np007G375630	XP_019092020.1, XP_019096600.1, XP_019083708.1
OG0003058	Np006G366880	XP_010472357.1, XP_010417106.1, XP_010429313.1
OG0003059	Np006G340930	XP_010509663.1, XP_010507545.1, XP_010516679.1
OG0003059	Np001G038610	XP_010494550.1, XP_010441807.1, XP_010481669.1
OG0003060	Np003G183900	XP_010432036.1, XP_010422334.1, XP_010455807.1
OG0003061	Np005G295530	XP_010440021.1, XP_010449630.1, XP_010434682.1
OG0003062	Np005G309950	XP_019088855.1, XP_010440711.1, XP_010435430.1
OG0003062	Np007G389890	XP_010424666.1, XP_010490182.1, XP_019092550.1
OG0003063	Np007G387400	XP_010513666.1, XP_010488576.1, XP_010466894.1
