Orthogroup	Noccaea_praecox	Cardamine_glauca
OG0002680	Np005G304680	Cg001G027370
OG0002680	Np007G383930	Cg004G140250
OG0002681	Np006G322940	Cg005G159310
OG0002682	Np006G327390	Cg005G162720
OG0002682	Np001G064550	Cg002G047200
OG0002683	Np001G062870	Cg002G048260
OG0002684	Np006G329960	Cg005G164360
OG0002685	Np003G125510	Cg008G282470
OG0002685	Np007G414050	Cg004G124550
OG0002686	Np003G128560	Cg008G284840
OG0002686	Np003G142940	Cg008G296240
OG0002687	Np001G045030	Cg002G062050
OG0002687	Np003G151900	Cg003G108090
OG0002688	Np001G045550	Cg002G061410
OG0002688	Np003G152270	Cg003G107680
OG0002689	Np003G152820, Np003G152810	Cg003G107220
OG0002690	Np001G046390	Cg002G060600
OG0002691	Np001G049190	Cg002G058340
OG0002691	Np001G005910	Cg003G111260
OG0002692	Np003G189290	Cg003G076390, Cg014G333200
OG0002692	Np004G259300	Cg006G244970
OG0002693	Np003G185860	Cg003G079020, Cg003G094930
OG0002694	Np001G040030	Cg008G320500
OG0002694	Np004G256630	Cg006G242690
OG0002695	Np006G355410	Cg005G175040
OG0002695	Np004G253930	Cg006G240500
OG0002696	Np004G251580	Cg006G238260
OG0002696	Np006G359830	Cg005G178380
OG0002697	Np007G414300	Cg004G124370
OG0002698	Np007G422350	Cg004G118470
OG0002698	Np003G144710	Cg008G297670
OG0002699	Np003G144760	Cg008G297720
OG0002700	Np003G145680	Cg008G298520
OG0002701	Np007G415890, Np001G017260	Cg008G309700, Cg008G311530
OG0002702	Np001G060150	Cg002G050180
OG0002702	Np007G386780, Np006G331700	Cg005G165710
OG0002703	Np004G213500	Cg006G216220
OG0002704	Np006G337870	Cg005G169450
OG0002705	Np001G057340	Cg002G052300
OG0002705	Np006G335000	Cg005G167600
OG0002706	Np002G072130	Cg007G280120
OG0002706	Np004G239930	Cg006G229620
OG0002707	Np002G081140	Cg007G273830
OG0002707	Np004G238020	Cg006G228070
OG0002708	Np002G078070	Cg007G275920
OG0002708	Np004G235850	Cg006G226360
OG0002709	Np002G075640	Cg007G277570
OG0002710	Np002G083750	Cg007G271860
OG0002712	Np004G209020	Cg006G220310
OG0002714	Np004G241260	Cg006G230740
OG0002715	Np001G027050	Cg002G075240
OG0002715	Np004G241530	Cg007G259070, Cg006G230950
OG0002716	Np004G248460	Cg006G235670
OG0002716	Np004G248470	Cg006G235680
OG0002717	Np003G143440	Cg008G296640
OG0002718	Np003G144630	Cg008G297620
OG0002718	Np003G144580	Cg008G297610
OG0002719	Np001G012050	Cg008G304380, Cg008G304370, Cg008G304410
OG0002720	Np001G052580	Cg008G312780
OG0002721	Np001G050330	Cg008G320100, Cg002G057520
OG0002721	Np001G011760	Cg008G304120
OG0002722	Np002G087300	Cg007G269660
OG0002722	Np002G087680, Np002G096620	Cg007G269270
OG0002723	Np002G073840	Cg007G278720
OG0002723	Np004G232560	Cg006G223740
OG0002724	Np004G234650	Cg006G225190
OG0002724	Np002G076480	Cg007G277070
OG0002725	Np007G408080	Cg004G128900
OG0002725	Np007G408090	Cg004G128890
OG0002726	Np007G403690	Cg004G131810
OG0002726	Np004G193810	Cg006G196770
OG0002727	Np007G390490	Cg004G132620
OG0002728	Np007G395850	Cg004G135830
OG0002729	Np004G196280	Cg006G198920
OG0002730	Np007G382010	Cg004G138720
OG0002731	Np007G383190	Cg004G139650
OG0002731	Np005G303920	Cg001G026890
OG0002733	Np004G198370	Cg006G200320
OG0002734	Np004G213380	Cg006G216290, Cg005G172030
OG0002735	Np001G056120, Np007G390820	Cg002G053200
OG0002736	Np006G336300	Cg005G168440
OG0002737	Np006G331030	Cg005G165210
OG0002737	Np001G060600, Np001G058230	Cg002G049890
OG0002738	Np002G124570, Np003G184100, Np006G322710	Cg008G325200
OG0002739	Np001G051100	Cg002G056900
OG0002739	Np001G002180	Cg003G114270
OG0002740	Np001G064460	Cg002G047290
OG0002741	Np002G088950	Cg007G268720
OG0002743	Np005G263770	Cg001G006750
OG0002745	Np004G246340	Cg006G234120
OG0002747	Np007G390270	Cg008G319970, Cg004G132410
OG0002748	Np003G136020	Cg008G290140
OG0002753	Np005G276590	Cg001G012270
OG0002753	Np007G371780	Cg004G157060
OG0002754	Np005G275590	Cg004G156490
OG0002755	Np006G364890	Cg005G189230, Cg001G008810
OG0002757	Np007G377560	Cg004G151960
OG0002757	Np005G264820	Cg001G005760
OG0002758	Np005G265850	Cg001G005150
OG0002761	Np006G342610	Cg007G251260
OG0002762	Np002G118760	Cg007G248710
OG0002762	Np004G246740	Cg006G234340
OG0002763	Np004G241510	Cg006G230930
OG0002763	Np001G027200	Cg002G075300
OG0002764	Np004G243140	Cg006G232230
OG0002765	Np001G021600	Cg002G071440
OG0002765	Np003G134680	Cg008G289240
OG0002766	Np005G312440	Cg001G036690
OG0002766	Np002G095770	Cg007G265470
OG0002767	Np002G121780	Cg007G247120
OG0002768	Np003G157330	Cg003G104110
OG0002768	Np005G279500	Cg001G014440
OG0002769	Np007G413440	Cg004G125040
OG0002770	Np005G281420	Cg001G015880
OG0002771	Np001G003590	Cg003G113070
OG0002772	Np001G005270	Cg003G111710
OG0002772	Np003G135360	Cg008G289660
OG0002773	Np003G133400	Cg008G288290
OG0002773	Np001G008860	Cg003G109370
OG0002774	Np005G288910	Cg001G020810
OG0002774	Np001G038720	Cg008G321520
OG0002775	Np005G288750	Cg001G020730
OG0002775	Np001G038900	Cg008G321380
OG0002776	Np005G286900	Cg001G019470
OG0002776	Np005G286910	Cg001G019480
OG0002778	Np005G284200, Np001G035000, Np005G284220	Cg001G017800
OG0002781	Np005G269620	Cg001G002540
OG0002782	Np005G262150	Cg001G001730
OG0002783	Np006G370910, Np005G307110	Cg005G193670, Cg001G000720
OG0002784	Np005G294520	Cg001G023400
OG0002785	Np007G389930	Cg004G146590
OG0002786	Np007G389740	Cg004G146450
OG0002787	Np005G310440	Cg001G033810
OG0002787	Np007G388830	Cg004G144510
OG0002788	Np005G305290	Cg001G027580
OG0002788	Np007G384260	Cg004G140580
OG0002789	Np007G383630	Cg004G140020
OG0002789	Np005G304390	Cg001G027110
OG0002790	Np007G383020	Cg004G139550
OG0002790	Np007G383040	Cg004G139570
OG0002791	Np007G381890	Cg004G138670
OG0002793	Np006G322020, Np003G182030	Cg005G158650
OG0002794	Np006G324580	Cg005G160520
OG0002794	Np001G066570	Cg002G045870
OG0002795	Np001G065830	Cg002G046280
OG0002796	Np003G153790, Np006G326740	Cg005G162240
OG0002797	Np001G062600	Cg002G048500
OG0002797	Np006G328760	Cg005G163700
OG0002798	Np006G329650	Cg005G164190
OG0002798	Np001G062070	Cg002G048870
OG0002799	Np006G335810	Cg005G168130
OG0002800	Np003G128030, Np002G117740, Np003G128010	Cg008G284360
OG0002801	Np003G149110	Cg002G064840
OG0002802	Np001G043600	Cg002G064470
OG0002802	Np003G149500	Cg008G301510
OG0002803	Np001G046860	Cg002G059960
OG0002804	Np001G001590	Cg003G114720
OG0002806	Np003G187730	Cg003G077840, Cg014G331810
OG0002807	Np003G185660, Np004G256980	Cg003G094790, Cg003G079210
OG0002808	Np006G356800	Cg005G174250
OG0002808	Np004G254930	Cg006G241190
OG0002809	Np006G355070	Cg005G175300, Cg006G240090
OG0002810	Np004G253060	Cg006G239580
OG0002810	Np006G353910	Cg005G175920
OG0002811	Np006G360470	Cg005G177730
OG0002812	Np006G360770	Cg005G180920
OG0002812	Np004G251010	Cg006G237700
OG0002813	Np007G425020	Cg004G116340
OG0002813	Np003G141280	Cg008G294580
OG0002814	Np003G142540	Cg008G295900
OG0002814	Np007G423760	Cg004G117360
OG0002817	Np007G420750	Cg004G119970
OG0002817	Np003G146310	Cg008G298840
OG0002818	Np007G419440	Cg004G120710
OG0002818	Np001G015350	Cg008G307240
OG0002819	Np003G146880	Cg008G299420
OG0002819	Np007G417410	Cg004G122120
OG0002820	Np007G417000	Cg004G122420
OG0002821	Np007G416390	Cg004G122880
OG0002822	Np007G420400	Cg004G120220
OG0002822	Np007G422450	Cg006G201970, Cg004G144820
OG0002823	Np001G054980	Cg002G054010
OG0002823	Np006G339450	Cg005G170320
OG0002824	Np001G056830	Cg002G052630
OG0002824	Np006G336540	Cg005G168590
OG0002825	Np006G360740	Cg007G281250
OG0002825	Np004G240820	Cg006G230360
OG0002826	Np002G071570	Cg007G280430
OG0002826	Np004G240210	Cg006G229880
OG0002827	Np004G238570	Cg006G228500
OG0002827	Np002G082110	Cg007G273140
OG0002828	Np004G238520	Cg006G228460
OG0002828	Np002G082040	Cg007G273180
OG0002829	Np004G238060	Cg006G228100
OG0002829	Np002G081320	Cg007G273710
OG0002830	Np004G236890	Cg001G041990, Cg006G227190
OG0002831	Np002G078880	Cg007G275250
OG0002831	Np004G236750	Cg006G227070
OG0002832	Np004G234960	Cg006G225470
OG0002832	Np002G076720	Cg007G276900
OG0002833	Np004G234950	Cg006G225460
OG0002833	Np002G076710	Cg007G276910
OG0002834	Np004G229480	Cg006G221990
OG0002835	Np002G087360	Cg007G269710
OG0002835	Np004G225230	Cg006G220660
OG0002836	Np004G209010	Cg006G220320
OG0002837	Np002G089200	Cg007G268580
OG0002838	Np005G282550	Cg001G034750, Cg003G091150
OG0002840	Np005G261220	Cg001G001000
OG0002840	Np006G369910	Cg005G193300
OG0002841	Np006G356850	Cg005G174210
OG0002841	Np007G409830, Np004G254950	Cg006G241210
OG0002842	Np002G113440, Np004G257170	Cg006G243380
OG0002844	Np003G141810	Cg008G295150
OG0002845	Np003G146650	Cg008G299150
OG0002846	Np001G016250	Cg008G308090, Cg004G153050
OG0002847	Np007G408410, Np004G190280	Cg006G194250
OG0002848	Np001G050380	Cg002G057470
OG0002849	Np001G050220	Cg002G057620
OG0002849	Np001G011530	Cg008G303990
OG0002850	Np002G110620, Np002G110230, Np001G008750	Cg003G109460
OG0002850	Np001G008800	Cg003G109430
OG0002851	Np001G010840	Cg008G303370
OG0002851	Np001G049520	Cg002G058080
OG0002852	Np001G010740	Cg008G303280
OG0002853	Np001G008660	Cg003G109540
OG0002855	Np007G424690	Cg004G116680
OG0002855	Np003G154150	Cg003G106280
OG0002856	Np001G046990	Cg002G059810
OG0002856	Np003G154180	Cg003G106240
OG0002857	Np001G051350	Cg002G056750
OG0002858	Np001G050160	Cg002G057690
OG0002859	Np003G152620	Cg003G107410
OG0002859	Np001G045830	Cg002G061080
OG0002860	Np005G264850	Cg001G005730
OG0002860	Np007G377520	Cg004G152010
OG0002861	Np004G258050	Cg006G243950
OG0002861	Np002G084310	Cg007G271430
OG0002863	Np002G071250	Cg007G280930
OG0002863	Np004G240410	Cg006G230010
OG0002864	Np007G407520	Cg004G129310
OG0002865	Np004G191510	Cg006G195120
OG0002865	Np007G406720	Cg004G129660
OG0002866	Np007G406350	Cg004G129930
OG0002866	Np004G191750	Cg006G195300
OG0002867	Np007G406080	Cg004G130070
OG0002867	Np004G191960	Cg006G195400
OG0002868	Np007G403680	Cg004G131820
OG0002868	Np004G193820	Cg006G196780
OG0002869	Np004G196330	Cg006G198990
OG0002869	Np011G436170	Cg004G137390
OG0002871	Np007G378440	Cg004G150540, Cg004G149610
OG0002872	Np007G377040	Cg004G152480
OG0002873	Np005G273510	Cg001G010220
OG0002874	Np007G371510	Cg004G157370
OG0002875	Np004G196240	Cg006G198880
OG0002875	Np011G436220, Np012G436900	Cg004G137430
OG0002876	Np004G198340	Cg006G200290
OG0002877	Np001G058530	Cg002G051490
OG0002877	Np006G334020	Cg005G167000
OG0002878	Np006G331190	Cg005G165390
OG0002879	Np001G061600	Cg002G049180
OG0002879	Np006G330360	Cg005G164630
OG0002880	Np001G061950	Cg002G048950
OG0002880	Np003G130740	Cg008G286550
OG0002882	Np001G037880	Cg008G322240
OG0002885	Np007G391840, Np004G193340	Cg004G133460
OG0002886	Np003G143400, Np002G073610	Cg008G296620
OG0002887	Np003G145630	Cg008G298490
OG0002890	Np007G371820	Cg004G157040
OG0002890	Np005G276530	Cg001G012200
OG0002891	Np006G366620	Cg005G190860
OG0002891	Np005G273240	Cg001G010000
OG0002892	Np006G364360	Cg005G188810
OG0002892	Np005G271070	Cg001G008550
OG0002893	Np005G270820	Cg001G008350
OG0002893	Np006G364140	Cg005G188320
OG0002894	Np001G044010	Cg002G063600
OG0002894	Np005G269980	Cg001G007740
OG0002895	Np006G363110	Cg005G186470
OG0002895	Np005G263070	Cg001G007360
OG0002896	Np005G263920	Cg001G006600
OG0002896	Np007G379340	Cg004G148410
OG0002897	Np005G265370	Cg001G005490
OG0002897	Np007G377160	Cg004G152380
OG0002898	Np007G377050	Cg004G133080
OG0002899	Np004G219720	Cg006G213880, Cg005G171070
OG0002900	Np006G340160	Cg005G170920
OG0002900	Np005G297400	Cg001G024250
OG0002901	Np004G247980	Cg006G235310
OG0002901	Np002G116670	Cg007G249840
OG0002902	Np002G118740	Cg007G248730
OG0002902	Np004G246810	Cg006G234420
OG0002903	Np004G241220	Cg006G230710
OG0002904	Np001G026430	Cg002G074960
OG0002905	Np001G020050	Cg002G068840
OG0002906	Np002G122810	Cg007G246660
OG0002906	Np005G319230	Cg001G042200
OG0002907	Np003G155970	Cg003G105050
OG0002907	Np005G280120	Cg001G014900
OG0002909	Np007G411520	Cg004G126280
OG0002909	Np003G129410	Cg008G285600
OG0002910	Np003G131730	Cg008G287170
OG0002910	Np007G410070	Cg004G127430
OG0002911	Np007G409010	Cg004G128160
OG0002911	Np003G140720	Cg008G293990
OG0002912	Np003G161430	Cg003G100790
OG0002912	Np004G226420	Cg006G220990
OG0002913	Np003G163060	Cg003G101700
OG0002916	Np004G210220, Np004G209980	Cg006G219180, Cg006G219410
OG0002917	Np003G138670	Cg008G292400
OG0002917	Np001G013710	Cg008G305870
OG0002918	Np001G010260	Cg008G302920
OG0002918	Np003G134450	Cg008G289080
OG0002919	Np003G133760	Cg008G288570
OG0002920	Np001G007840	Cg003G109910
OG0002921	Np005G295510	Cg001G023650
OG0002921	Np005G285650	Cg008G324980
OG0002922	Np005G293690	Cg001G023210
OG0002923	Np005G286790	Cg001G019370
OG0002924	Np003G182040, Np003G181830	Cg003G081580
OG0002924	Np005G284800	Cg001G018220
OG0002925	Np005G284620	Cg001G018020
OG0002926	Np003G178460	Cg003G083790
OG0002927	Np004G206870	Cg006G211730
OG0002928	Np004G208620	Cg006G210690
OG0002928	Np002G083390	Cg007G272200
OG0002929	Np004G204020	Cg006G210110
OG0002929	Np004G232480	Cg006G223640
OG0002930	Np006G343300	Cg005G172740
OG0002931	Np005G267000	Cg001G004600
OG0002932	Np005G268710	Cg001G003150
OG0002932	Np006G367060	Cg005G191200
OG0002933	Np005G269300	Cg001G002810
OG0002933	Np006G367720	Cg005G191570
OG0002934	Np005G262750	Cg001G002270
OG0002936	Np005G261110	Cg001G000900
OG0002937	Np005G260940	Cg001G000810
OG0002938	Np005G260400	Cg001G000420
OG0002938	Np006G371300	Cg005G193950
OG0002939	Np003G175620	Cg003G087010, Cg006G218310
OG0002940	Np005G286170	Cg005G172360
OG0002942	Np005G306180	Cg001G028310
OG0002942	Np007G385390	Cg004G141340
OG0002943	Np005G318900	Cg001G041930, Cg003G091200, Cg001G041940
OG0002944	Np001G068880	Cg002G044130
OG0002944	Np006G321300	Cg005G158230
OG0002945	Np007G423390	Cg006G230200
OG0002946	Np006G323020	Cg005G159390
OG0002947	Np001G066090	Cg002G046250
OG0002947	Np006G325040	Cg005G160910
OG0002949	Np006G325660	Cg005G161380
OG0002950	Np001G000130	Cg003G115860
OG0002950	Np001G053240	Cg002G055390
OG0002951	Np006G326320	Cg005G161900
OG0002952	Np006G326640	Cg005G162170
OG0002952	Np001G064880	Cg002G046910
OG0002953	Np006G326930	Cg005G162370
OG0002953	Np001G064820	Cg002G046930
OG0002954	Np001G064790	Cg002G046960
OG0002954	Np006G327000	Cg005G162450
OG0002955	Np003G125420	Cg008G282410
OG0002955	Np007G414030	Cg004G124570
OG0002956	Np003G149410	Cg008G301450
OG0002956	Np003G149720	Cg008G301570
OG0002957	Np001G045290	Cg002G061790
OG0002957	Np003G152020	Cg003G107990
OG0002959	Np003G136650	Cg008G290760
OG0002959	Np001G003270	Cg003G113250
OG0002960	Np001G002060	Cg003G114350
OG0002961	Np001G000810	Cg003G115260
OG0002961	Np001G052470	Cg002G055980
OG0002962	Np004G200330	Cg006G217900
OG0002963	Np003G188200	Cg003G077260, Cg014G332360
OG0002963	Np004G258560	Cg006G244370
OG0002964	Np003G186840	Cg003G078270, Cg014G331380
OG0002964	Np003G186830	Cg014G331370, Cg003G078280
OG0002965	Np005G295810, Np001G040130	Cg008G320400
OG0002966	Np004G256420	Cg006G242520
OG0002966	Np001G040340	Cg008G320260
OG0002967	Np001G040590	Cg008G319840
OG0002967	Np004G256180	Cg006G242320
OG0002968	Np004G256120	Cg006G242310
OG0002968	Np001G040630	Cg008G319810
OG0002969	Np004G255760	Cg006G241910
OG0002970	Np004G255660	Cg006G241800
OG0002971	Np004G255670	Cg006G241820
OG0002971	Np006G357860	Cg005G173430
OG0002972	Np004G254920	Cg006G241180
OG0002972	Np006G356790	Cg005G174260
OG0002973	Np004G253570	Cg006G240020
OG0002973	Np006G348220, Np006G354700	Cg005G175510
OG0002974	Np006G359990	Cg005G178160
OG0002974	Np004G251860	Cg006G238430
OG0002975	Np005G262910	Cg001G007500
OG0002975	Np006G363160	Cg005G186750
OG0002976	Np003G141430	Cg008G294700
OG0002976	Np007G424910	Cg004G116440
OG0002977	Np007G424840	Cg004G116520
OG0002977	Np003G141600	Cg008G294890
OG0002978	Np003G153910	Cg003G106460
OG0002979	Np003G160020	Cg003G102660
OG0002979	Np005G278890	Cg001G013980
OG0002980	Np001G014950	Cg008G306940
OG0002981	Np003G146930	Cg008G299460
OG0002982	Np006G339340	Cg005G170270
OG0002982	Np001G054990	Cg002G054000
OG0002983	Np006G338670	Cg005G169870
OG0002983	Np001G055490	Cg002G053500
OG0002984	Np006G338620	Cg005G185350
OG0002985	Np001G056230	Cg002G053170
OG0002987	Np004G240100	Cg006G229810
OG0002988	Np002G078000	Cg007G275970
OG0002988	Np004G235790	Cg006G226320
OG0002990	Np004G209140	Cg006G220190
OG0002990	Np002G089000	Cg007G268700
OG0002992	Np004G246850	Cg003G095810
OG0002993	Np003G156610, Np004G249500, Np004G241850, Np007G423960	Cg006G199590, Cg008G304000
OG0002995	Np005G288410	Cg001G020250
OG0002996	Np001G014060	Cg008G306130
OG0002996	Np001G014040	Cg008G306120
OG0002997	Np001G015870	Cg008G307760
OG0002998	Np003G132610	Cg008G287730
OG0002998	Np007G409260	Cg004G127960
OG0002999	Np006G360990	Cg008G286270
OG0003000	Np001G009470	Cg003G108950
OG0003001	Np001G007620	Cg003G110030
OG0003001	Np003G132940	Cg008G287990
OG0003003	Np004G238790	Cg006G228620
OG0003003	Np002G082530	Cg007G272880
OG0003004	Np004G192990	Cg006G196230
OG0003005	Np005G301720	Cg001G025450
OG0003005	Np007G391390	Cg004G133090
OG0003006	Np005G301060	Cg001G025090
OG0003006	Np007G391740	Cg004G133420
OG0003007	Np005G300700, Np005G300360	Cg001G024970
OG0003007	Np007G391790	Cg004G133430
OG0003008	Np004G199040	Cg006G201070
OG0003009	Np007G396850	Cg004G136290
OG0003009	Np004G197230	Cg006G199750
OG0003010	Np004G195950	Cg006G198630
OG0003010	Np004G255580, Np007G380420	Cg004G137650, Cg003G087300, Cg007G264530
OG0003011	Np007G384820, Np007G384830	Cg004G141050, Cg004G141080
OG0003012	Np007G386700	Cg004G142080
OG0003013	Np007G376820	Cg004G152670
OG0003013	Np005G265710	Cg001G005200
OG0003014	Np001G021510, Np007G375100	Cg004G154090
OG0003015	Np007G372970	Cg004G156030
OG0003015	Np005G275110	Cg001G011090
OG0003016	Np004G195340	Cg006G198100
OG0003016	Np007G381170	Cg004G138220
OG0003017	Np001G062680	Cg002G048420
OG0003017	Np004G195470	Cg006G198200
OG0003018	Np001G058790	Cg002G051320
OG0003018	Np006G333830	Cg005G166870
OG0003019	Np007G404800	Cg004G131140
OG0003020	Np006G326070	Cg005G161760
OG0003020	Np001G065150	Cg002G046690
OG0003022	Np005G314590	Cg001G038290, Cg001G038260, Cg001G038240, Cg001G038280, Cg001G038250, Cg001G038930, Cg005G172460, Cg005G166450
OG0003023	Np007G392140	Cg004G133610
OG0003023	Np004G206760, Np007G392100	Cg004G133620
OG0003025	Np005G280300, Np005G280320	Cg001G015080
OG0003027	Np007G380370	Cg004G137600
OG0003029	Np003G168050, Np003G148270, Np004G236200, Np002G077210, Np005G306880, Np001G040000, Np001G056940, Np003G175390, Np001G066020, Np002G109970	Cg004G136320
OG0003033	Np005G275930	Cg001G011730
OG0003033	Np007G372340	Cg004G156570
OG0003036	Np005G264480	Cg001G006050
OG0003036	Np007G378300	Cg004G150820, Cg004G149900
OG0003038	Np006G340190	Cg005G170950
OG0003039	Np004G248340	Cg006G235610
OG0003039	Np002G114930	Cg007G251230
OG0003041	Np002G116610	Cg007G249800
OG0003041	Np004G247950	Cg006G235280
OG0003042	Np001G020310	Cg002G068490
OG0003042	Np005G317320	Cg001G040890
OG0003043	Np002G099100	Cg007G263590, Cg007G262560
OG0003044	Np004G245630	Cg006G233610
OG0003044	Np002G120760	Cg007G247670
OG0003046	Np003G163880	Cg003G100320
OG0003046	Np005G277100	Cg001G012760
OG0003047	Np001G004670	Cg003G112200
OG0003047	Np003G135640	Cg008G289830
OG0003048	Np001G005580	Cg003G112180
OG0003048	Np003G135020	Cg008G289460
OG0003049	Np001G033180	Cg008G324710
OG0003050	Np003G181820	Cg003G081620
OG0003050	Np005G284780, Np005G284790	Cg001G018210
OG0003051	Np005G284450	Cg001G017940
OG0003051	Np003G181470	Cg003G081890
OG0003052	Np004G224600	Cg006G210430
OG0003053	Np003G175340	Cg003G088050
OG0003053	Np004G204980	Cg005G175690
OG0003054	Np004G200730, Np004G200750	Cg006G202750
OG0003055	Np004G211080	Cg006G218410
OG0003056	Np004G211140	Cg006G218350
OG0003059	Np006G340930	Cg005G171520
OG0003060	Np003G183900	Cg003G080240, Cg003G093730
OG0003061	Np005G295530	Cg001G023670
OG0003062	Np007G389890	Cg004G146580
OG0003063	Np007G387400	Cg004G142640
OG0003064	Np007G384530, Np005G305630	Cg004G140810
OG0003065	Np007G382370	Cg004G138910
OG0003066	Np002G123350	Cg007G263870, Cg007G246390
OG0003067	Np001G066630	Cg002G045820
OG0003068	Np006G326440, Np004G227910	Cg005G161980
OG0003069	Np001G061710	Cg002G049100
OG0003070	Np003G149190, Np001G043480	Cg008G301310
OG0003071	Np001G044900	Cg002G062170
OG0003072	Np003G151980	Cg003G108030, Cg003G108020
OG0003073	Np007G418030	Cg004G121640
OG0003073	Np001G014320	Cg008G306340
OG0003074	Np001G050850	Cg002G057100
OG0003074	Np001G002540	Cg003G113910
OG0003075	Np001G050920	Cg002G057030
