Orthogroup	Noccaea_praecox	Arabidopsis_thaliana
OG0004604	Np001G002990	AT5G65480.1
OG0004605	Np001G001780	AT5G67160.1
OG0004606	Np001G000940	AT5G66650.1
OG0004607	Np001G053020	AT3G51280.1
OG0004608	Np001G003250	AT4G01710.1, AT5G65274.1
OG0004609	Np003G186890	AT4G02250.1
OG0004610	Np001G041340	AT5G43390.1, AT5G43400.1
OG0004611	Np006G357650	AT2G33040.1
OG0004612	Np006G355260	AT2G31500.1
OG0004613	Np006G360020, Np004G251910	AT2G28920.1
OG0004614	Np006G361060	AT2G27260.1
OG0004615	Np006G360690, Np006G357970	AT2G27490.1
OG0004616	Np007G424930	AT3G01610.2
OG0004617	Np007G425100	AT3G01740.1, AT5G14290.1
OG0004618	Np003G140900, Np007G425430	AT5G14030.1
OG0004619	Np007G425470	AT3G19330.1
OG0004620	Np007G414310	AT3G08710.1
OG0004621	Np003G143530	AT3G02760.1
OG0004622	Np003G143950	AT5G16790.1
OG0004622	Np007G422810	AT3G02950.1
OG0004623	Np007G421270	AT3G03980.1
OG0004624	Np007G418060	AT3G05800.1
OG0004625	Np007G417880	AT3G05930.1
OG0004626	Np007G417670	AT3G06035.1
OG0004627	Np007G417630	AT3G06060.2
OG0004628	Np007G417270	AT3G06330.1
OG0004629	Np007G415510	AT3G07390.1
OG0004630	Np007G415140	AT3G07680.1
OG0004631	Np007G415080	AT3G07730.1, AT4G01170.1
OG0004632	Np007G414810	AT3G07880.1
OG0004633	Np007G414780	AT3G07910.1
OG0004634	Np006G331450	AT2G40530.1
OG0004635	Np006G331970	AT2G40260.1
OG0004636	Np006G332010	AT2G40230.1
OG0004637	Np006G332350	AT2G40116.1
OG0004638	Np006G333220	AT2G39720.1
OG0004639	Np006G339220	AT2G36360.4
OG0004640	Np006G339140	AT2G36420.1
OG0004641	Np006G338240	AT2G36870.1
OG0004642	Np006G336970	AT2G37590.1
OG0004644	Np004G240380	AT1G15880.1
OG0004645	Np004G240320	AT1G15940.1
OG0004646	Np004G238110, Np004G238090	AT1G17860.1
OG0004647	Np004G237210	AT1G18570.1
OG0004648	Np004G235600	AT1G19900.1
OG0004649	Np004G233960	AT1G21460.1
OG0004650	Np004G232940	AT1G21970.1
OG0004651	Np004G230400	AT1G23350.1
OG0004652	Np004G230070, Np004G230100	AT1G23560.1
OG0004653	Np004G230130	AT1G23530.1
OG0004654	Np004G227000	AT1G26840.1
OG0004655	Np005G282090	AT4G24520.1
OG0004657	Np005G281570	AT4G24830.1
OG0004659	Np006G364380	AT2G25170.3
OG0004661	Np004G245180	AT1G12560.1
OG0004662	Np004G248640	AT1G10220.2
OG0004664	Np004G249300, Np004G194760	AT1G09770.1
OG0004665	Np004G249630	AT1G09540.1
OG0004666	Np004G250040	AT3G55790.1
OG0004667	Np004G250210	AT1G09020.1
OG0004668	Np004G250810	AT1G08510.1
OG0004669	Np004G251410	AT1G07990.1
OG0004670	Np004G252530	AT1G07110.1
OG0004671	Np004G255310	AT1G04880.1
OG0004672	Np003G141130	AT5G14250.1
OG0004673	Np003G143550	AT5G16470.1
OG0004674	Np003G145170	AT5G17800.1
OG0004675	Np003G145250	AT5G17870.2
OG0004676	Np003G146340	AT5G18520.1
OG0004677	Np003G146420	AT5G18600.1
OG0004678	Np003G147020	AT5G19140.1
OG0004679	Np001G014440	AT5G26920.1
OG0004680	Np001G015480	AT5G27990.1
OG0004681	Np001G015890	AT5G28960.1, AT5G28910.2
OG0004682	Np001G016510	AT5G49330.1
OG0004683	Np001G017610	AT2G10930.1, AT5G48500.1
OG0004684	Np001G017630	AT5G48480.1
OG0004685	Np003G140600	AT5G13750.1
OG0004686	Np001G018090	AT5G48030.1
OG0004687	Np001G064810	AT3G59550.1
OG0004688	Np003G131630	AT5G06270.1
OG0004689	Np003G130330	AT5G05340.1
OG0004690	Np003G129020	AT5G04430.2
OG0004691	Np001G013360	AT5G25770.3
OG0004692	Np001G013270	AT5G25620.2
OG0004693	Np001G012540	AT5G25190.1
OG0004694	Np001G010340	AT5G23260.4
OG0004695	Np001G008490	AT5G61970.1
OG0004696	Np001G007750	AT5G62165.1
OG0004697	Np001G007560	AT5G62280.1
OG0004698	Np001G007450	AT5G62380.1
OG0004699	Np001G007320	AT5G62470.2
OG0004700	Np001G006870	AT5G62850.1
OG0004701	Np001G052690	AT3G51000.1
OG0004702	Np001G049550, Np001G010900	AT3G48880.1
OG0004703	Np001G048500	AT3G48430.1
OG0004704	Np001G046680	AT3G46900.1
OG0004705	Np007G387530	AT3G24800.1
OG0004706	Np001G043550	AT3G43590.1, AT3G43490.1
OG0004707	Np002G087290	AT1G69295.1
OG0004708	Np002G087060	AT1G69420.1
OG0004709	Np002G086180	AT1G69870.1
OG0004710	Np002G083190	AT1G71960.1
OG0004711	Np002G082760	AT1G72210.1
OG0004712	Np002G076540	AT1G76360.1
OG0004714	Np002G077910	AT1G75500.1
OG0004715	Np005G315910, Np004G208910	AT1G26110.1
OG0004716	Np002G079150	AT1G74510.1
OG0004717	Np004G237840	AT1G18070.3
OG0004718	Np002G072670	AT1G79040.1
OG0004719	Np002G071580	AT1G80920.1
OG0004720	Np002G071180	AT1G80670.1
OG0004721	Np002G070970	AT1G80510.1
OG0004722	Np002G070890	AT1G80460.1
OG0004723	Np002G070800	AT1G80380.2
OG0004724	Np005G309690	AT1G80370.1
OG0004725	Np004G240870	AT1G15430.1
OG0004726	Np007G408730, Np007G407020, Np007G406980	AT3G12660.1
OG0004727	Np007G408440	AT3G12890.1
OG0004728	Np007G408050	AT3G13120.1
OG0004729	Np007G407500	AT3G13480.1
OG0004730	Np007G406370	AT3G13960.1
OG0004731	Np007G404920	AT3G14920.1
OG0004732	Np007G404750	AT3G15040.1
OG0004733	Np007G403910, Np007G403920	AT3G15400.1
OG0004734	Np007G391480	AT3G16770.1
OG0004735	Np004G199900	AT1G48110.1
OG0004736	Np007G394100	AT3G18280.2
OG0004737	Np003G171540	AT3G18600.1
OG0004738	Np007G395060	AT3G18810.1
OG0004739	Np007G395390	AT3G18990.2
OG0004740	Np007G397770	AT3G19930.1
OG0004741	Np007G381480, Np007G381490	AT3G21460.1
OG0004742	Np007G383300	AT3G22520.1
OG0004743	Np007G383420	AT3G22550.1
OG0004744	Np007G384280	AT3G23180.1
OG0004745	Np007G384620	AT3G23380.1
OG0004746	Np007G385920	AT3G24160.1
OG0004749	Np007G377190, Np007G377170	AT1G72590.1, AT2G16530.3
OG0004750	Np007G373320	AT2G19480.1
OG0004751	Np007G372150	AT2G20360.1
OG0004752	Np004G190600	AT1G55850.1
OG0004753	Np005G318650, Np004G192560	AT5G41010.1
OG0004754	Np004G196920	AT1G50500.2
OG0004755	Np004G197060	AT1G50060.1, AT1G50050.1
OG0004756	Np004G199200	AT1G48620.1
OG0004757	Np007G385020	AT3G23640.3
OG0004758	Np001G024900	AT2G03120.1
OG0004759	Np001G057280	AT3G54200.1
OG0004760	Np001G053340	AT3G51550.1
OG0004761	Np001G053390	AT3G51600.1
OG0004762	Np006G362370, Np006G362380	AT2G26540.1
OG0004763	Np001G059380	AT3G55560.1
OG0004764	Np001G060210	AT3G56180.2
OG0004765	Np001G059730, Np001G060830	AT3G56620.1
OG0004766	Np001G061280	AT3G56810.1
OG0004767	Np001G062020	AT3G57400.1, AT5G52500.1
OG0004769	Np001G062660	AT3G57870.1
OG0004770	Np001G013690	AT5G26110.1
OG0004774	Np023G439560, Np019G438900	ATCG00490.1
OG0004775	Np002G074390, Np001G015320	AT1G77830.1
OG0004776	Np004G249310	AT1G09760.1
OG0004777	Np004G246350, Np004G246360	AT3G26880.1
OG0004779	Np007G376300	AT2G17160.1, AT2G17090.1
OG0004780	Np007G385600	AT3G23840.1
OG0004781	Np007G397790	AT3G19950.2
OG0004782	Np007G410390	AT3G11430.1
OG0004783	Np001G007880	AT5G62080.1
OG0004783	Np003G133030	AT5G07230.1
OG0004786	Np003G152000	AT5G60250.1
OG0004791	Np006G348380, Np006G354590	AT2G31085.1, AT2G31083.2
OG0004801	Np005G276610	AT4G28300.1
OG0004802	Np005G276600	AT4G28310.1, AT1G52270.1
OG0004803	Np005G276550	AT4G32480.1
OG0004804	Np005G276410	AT4G28440.1
OG0004805	Np005G275500	AT4G29100.1
OG0004806	Np005G274140	AT4G30160.2
OG0004807	Np005G272830	AT4G30780.1
OG0004808	Np005G271360	AT4G31780.3
OG0004809	Np005G271260	AT4G31840.1
OG0004810	Np001G016230	AT5G49550.1
OG0004811	Np005G262950	AT4G32860.1
OG0004812	Np005G262770	AT4G32730.2
OG0004813	Np005G263160	AT4G33040.1
OG0004815	Np005G265300	AT4G34700.1
OG0004817	Np005G298910	AT4G16650.1
OG0004818	Np005G299230	AT4G16610.1
OG0004819	Np005G300000	AT4G16447.1
OG0004821	Np004G250230	AT1G09000.1
OG0004822	Np002G117910	AT1G61360.1
OG0004823	Np002G118130	AT1G61560.1
OG0004824	Np001G028150	AT3G27610.1
OG0004825	Np001G027920	AT2G01290.1
OG0004826	Np001G025850	AT2G02230.1
OG0004827	Np001G023080	AT3G26000.1
OG0004828	Np001G022420	AT3G26560.1
OG0004829	Np001G022240	AT3G26700.1
OG0004830	Np005G318110	AT5G40670.1
OG0004831	Np001G020860	AT3G27400.2
OG0004832	Np001G020550	AT3G27650.1
OG0004833	Np001G019150	AT3G29070.1
OG0004834	Np001G019110	AT3G29090.1
OG0004835	Np001G018940	AT3G29240.1
OG0004836	Np001G018850	AT3G29310.1
OG0004838	Np001G018390	AT3G30775.1
OG0004839	Np001G018380	AT3G30841.1, AT4G09520.1
OG0004840	Np002G094710	AT5G43620.1, AT1G66500.1
OG0004841	Np002G123130	AT1G63770.3
OG0004842	Np002G121220	AT1G62960.1
OG0004843	Np004G245810	AT1G12080.2
OG0004844	Np006G330430	AT2G41310.1, AT2G07440.1
OG0004845	Np007G413480	AT3G09370.3
OG0004846	Np007G411970	AT3G10340.1
OG0004846	Np003G128730	AT5G04230.2
OG0004847	Np007G411710	AT3G10525.1
OG0004848	Np007G410210	AT3G11580.3
OG0004849	Np007G409130	AT3G12260.1
OG0004850	Np003G184340	AT5G51120.2
OG0004851	Np003G184420	AT5G51190.1
OG0004852	Np003G167300	AT5G51890.1
OG0004853	Np003G166080	AT5G52300.1
OG0004854	Np003G164980	AT5G52870.1
OG0004855	Np003G164920	AT5G52900.1
OG0004856	Np006G343440, Np003G164620	AT5G53045.1
OG0004857	Np003G161750	AT5G53870.1
OG0004858	Np003G163380	AT5G54680.1
OG0004860	Np003G156620	AT5G57000.1
OG0004861	Np003G155420	AT5G57720.1
OG0004862	Np003G154980	AT5G58070.1
OG0004863	Np003G140060	AT5G13330.1
OG0004864	Np003G139950	AT5G13220.7
OG0004865	Np003G139890	AT5G13180.1
OG0004866	Np003G139840	AT5G13170.1
OG0004867	Np003G138060	AT5G11440.1
OG0004868	Np003G142490	AT5G15550.1
OG0004869	Np003G137580	AT5G11070.1
OG0004870	Np003G136840	AT5G10510.3
OG0004872	Np003G135530, Np003G135610	AT5G09430.1
OG0004873	Np005G294530	AT4G17550.1
OG0004874	Np001G034650	AT5G46570.1
OG0004875	Np005G292360	AT4G18170.1
OG0004876	Np001G035700	AT5G46290.3
OG0004877	Np005G290790	AT4G18830.1
OG0004878	Np005G290760	AT4G18880.1
OG0004879	Np005G289860	AT4G19450.1
OG0004880	Np006G334760, Np005G288740	AT4G20020.1
OG0004881	Np005G288490	AT4G20270.1
OG0004882	Np005G288110	AT4G20780.1
OG0004883	Np005G287480	AT4G21120.1
OG0004884	Np005G288040	AT4G21440.1
OG0004885	Np003G147390, Np003G147400	AT5G19440.1
OG0004886	Np005G286580	AT4G21760.2
OG0004887	Np005G286450	AT4G21790.1
OG0004888	Np005G285470	AT4G22360.1
OG0004889	Np005G284590	AT4G22950.1
OG0004890	Np005G283510	AT4G23450.2
OG0004891	Np005G283120	AT4G23880.1
OG0004892	Np005G282860	AT4G24080.1
OG0004894	Np004G200870	AT1G47380.1
OG0004895	Np004G210720	AT1G27950.1
OG0004896	Np004G210980	AT1G28160.1
OG0004897	Np004G211120	AT1G28270.1
OG0004898	Np004G213550	AT1G30270.1
OG0004900	Np005G268430	AT4G36740.2
OG0004901	Np005G269470	AT4G37520.1, AT4G37530.1
OG0004902	Np005G269720	AT4G37750.1
OG0004903	Np006G368850	AT2G22490.2
OG0004904	Np005G260220	AT4G38420.1
OG0004905	Np006G340730	AT2G35270.1
OG0004906	Np003G184180, Np003G184300	AT4G05030.1
OG0004907	Np003G184890	AT4G21130.1, AT4G05410.1
OG0004908	Np001G039160	AT5G44710.1
OG0004910	Np001G036440	AT5G46020.1
OG0004911	Np001G036490, Np001G036530	AT5G46030.1
OG0004912	Np001G034250	AT5G46800.1
OG0004913	Np001G032040	AT5G47620.4
OG0004915	Np001G031790	AT5G47520.1
OG0004916	Np007G387770	AT3G25120.1
OG0004918	Np004G233480, Np005G303680, Np005G303690	AT4G15040.1
OG0004919	Np005G297520, Np005G319020	AT5G41240.1, AT5G41220.1, AT5G41210.1
OG0004920	Np001G002430	AT5G67630.1
OG0004921	Np001G069400	AT3G63000.1
OG0004921	Np006G320630	AT2G47970.1
OG0004922	Np001G068940	AT3G62630.1
OG0004923	Np006G323100	AT2G46230.1, AT1G26530.1
OG0004924	Np007G401970, Np007G401660	AT1G14620.1
OG0004925	Np001G067300	AT3G61460.1
OG0004926	Np006G323380	AT2G46000.1
OG0004927	Np006G323650	AT2G45790.1
OG0004928	Np006G323730	AT2G45740.1
OG0004929	Np006G325320	AT2G44740.1
OG0004931	Np006G327520	AT2G43090.1
OG0004932	Np006G327620	AT2G43000.1
OG0004933	Np006G328610	AT2G42430.1
OG0004934	Np006G328860	AT2G42210.2
OG0004935	Np005G280370	AT4G25640.2
OG0004936	Np003G126600	AT5G02420.1
OG0004937	Np003G127810	AT5G03510.1
OG0004938	Np003G128280	AT2G44510.1
OG0004939	Np003G128590	AT5G04110.2
OG0004940	Np003G148430	AT5G20190.1
OG0004941	Np003G148010	AT5G19875.1
OG0004942	Np003G148880	AT5G20635.1
OG0004943	Np003G149200	AT5G20890.1
OG0004944	Np003G149900	AT5G21280.1
OG0004945	Np003G150370	AT5G22330.1
OG0004946	Np003G151070	AT5G22890.1
OG0004947	Np003G176290	AT1G43600.1, AT1G43610.1
OG0004948	Np003G152260	AT5G60020.1
OG0004949	Np003G153150	AT5G59350.1
OG0004950	Np003G153280	AT5G59030.1
OG0004951	Np003G153710	AT5G52370.1, AT5G58990.1
OG0004952	Np001G006370	AT5G63190.1
OG0004953	Np006G322820	AT2G46490.1
OG0004954	Np001G005890	AT5G63490.1
OG0004955	Np001G004310	AT5G64550.1
OG0004956	Np001G003210	AT5G65300.1
OG0004957	Np001G002900	AT5G65560.1
OG0004958	Np001G002820	AT5G65660.1
OG0004959	Np001G002610	AT5G65790.1
OG0004960	Np001G002240	AT5G67450.1
OG0004961	Np001G002140	AT5G67390.1
OG0004962	Np001G001650	AT5G67070.1
OG0004963	Np001G001060	AT5G66700.1
OG0004964	Np001G052760	AT3G51070.1
OG0004965	Np003G188550	AT4G01100.2
OG0004966	Np001G040430	AT5G44020.1
OG0004967	Np004G256020	AT1G04260.1
OG0004968	Np009G431990, Np006G345220	AT2G33450.1
OG0004969	Np006G357060	AT2G32180.1, AT2G32650.1, AT2G27402.1
OG0004970	Np006G353590, Np006G347190	AT2G30590.1
OG0004971	Np006G353430, Np006G347270	AT2G30540.1
OG0004972	Np006G352580	AT2G30250.1
OG0004973	Np006G350790, Np006G350850	AT2G29710.1, AT2G29730.1
OG0004974	Np008G428320, Np006G350370	AT2G29590.1
OG0004975	Np006G359490	AT2G28520.1
OG0004976	Np006G358670	AT2G28000.1
OG0004977	Np006G361550	AT2G27020.2
OG0004978	Np003G140860	AT5G13990.1
OG0004979	Np007G415680	AT3G08670.1
OG0004980	Np007G414290	AT3G08740.1
OG0004981	Np007G424510	AT5G37610.1, AT3G01280.1
OG0004982	Np007G422980	AT3G02830.1
OG0004983	Np003G143990	AT5G16830.1
OG0004985	Np001G014760	AT5G27720.1
OG0004986	Np001G014000	AT5G26742.2
OG0004987	Np003G147280	AT5G19330.1
OG0004988	Np007G417340	AT3G06260.1
OG0004989	Np003G182500, Np001G061690	AT3G57150.1
OG0004990	Np007G416050	AT3G07050.1
OG0004991	Np007G415290	AT3G07565.4
OG0004992	Np007G414730	AT3G07940.1
OG0004993	Np007G414360	AT3G08650.2
OG0004994	Np006G331790	AT2G40330.1
OG0004995	Np006G332600	AT2G39990.1
OG0004996	Np006G333200	AT2G39730.1
OG0004997	Np001G058560	AT3G55030.1
OG0004998	Np006G339800	AT2G35930.1
OG0004999	Np006G339690	AT2G36020.1
OG0005000	Np004G211850	AT1G29070.1
OG0005001	Np006G336320	AT2G37970.1
OG0005002	Np006G336060	AT2G38090.1
OG0005003	Np006G335850, Np006G335830	AT2G38180.1
OG0005005	Np004G241020	AT1G15340.1
OG0005006	Np004G239430	AT1G16760.2
OG0005007	Np004G238600	AT1G17450.2
OG0005008	Np004G238470	AT1G17550.1
OG0005009	Np004G237890	AT1G17980.1
OG0005010	Np004G237260	AT1G18520.1
OG0005011	Np004G236520	AT1G19180.1
OG0005012	Np004G235650	AT1G19850.1
OG0005013	Np002G074360	AT1G77840.1
OG0005014	Np004G232700	AT1G22110.1
OG0005015	Np004G231930	AT1G22640.1
OG0005019	Np004G227470	AT1G26945.1
OG0005020	Np004G225830	AT1G26480.1
OG0005021	Np004G209380	AT1G25280.1
OG0005022	Np004G209500	AT1G24620.1
OG0005023	Np004G209910	AT1G24360.1
OG0005024	Np002G092000	AT1G67340.1
OG0005025	Np005G281670	AT4G24770.1
OG0005026	Np005G280810	AT4G25410.1
OG0005029	Np004G243120	AT1G13750.1
OG0005030	Np002G071230	AT1G80710.1
OG0005031	Np004G245490	AT1G12380.1
OG0005032	Np004G245750	AT1G12120.1
OG0005033	Np004G246720, Np004G246750	AT5G28237.1
OG0005034	Np004G248140	AT1G10590.3
OG0005035	Np004G248620	AT1G10270.1
OG0005036	Np001G039810	AT1G10095.1
OG0005037	Np004G250130	AT1G09070.1
OG0005038	Np006G341050	AT3G02270.1, AT4G18300.1, AT2G34970.1
OG0005039	Np004G251190	AT1G08160.1
OG0005040	Np004G250880	AT1G08465.1
OG0005041	Np004G253390	AT1G06320.1
OG0005042	Np004G253520	AT1G06230.1
OG0005043	Np004G253710	AT1G06040.1
OG0005044	Np004G254900	AT1G05190.1
OG0005045	Np004G254990	AT1G05120.2
OG0005046	Np004G257460	AT1G02950.5
OG0005047	Np004G258780	AT1G01370.1
OG0005048	Np004G259260	AT1G01670.1
OG0005049	Np004G259270	AT1G01680.1
OG0005050	Np003G141980	AT5G15120.1
OG0005051	Np003G143000	AT1G72550.1
OG0005052	Np003G146190, Np003G146140, Np003G143030	AT5G16030.3
OG0005053	Np003G143210	AT5G16170.1
OG0005054	Np003G143640	AT5G16550.1
OG0005055	Np003G144400	AT5G17230.3
OG0005056	Np003G144490	AT5G17300.1
OG0005057	Np003G145130	AT5G17760.1
OG0005058	Np003G145810	AT5G18270.1
OG0005059	Np003G146000	AT5G18450.1
OG0005060	Np003G146760	AT5G18930.1
OG0005061	Np003G147090	AT5G19190.1
OG0005062	Np001G013980	AT5G26667.1
OG0005064	Np001G015470	AT5G27980.1
OG0005065	Np001G016270	AT5G49520.1
OG0005066	Np001G016840	AT5G49010.1
OG0005067	Np001G017080	AT5G48850.1
OG0005068	Np001G017980	AT5G48170.1
OG0005069	Np001G017930	AT5G48230.2
OG0005070	Np001G057390	AT3G54300.1
OG0005072	Np003G129850	AT5G05070.1
OG0005073	Np001G050430, Np001G050700	AT3G49490.1
OG0005075	Np001G009910	AT5G60850.1
OG0005076	Np001G009830	AT5G60910.1
OG0005077	Np001G009340	AT5G61330.2
OG0005078	Np001G009240	AT5G61420.2
OG0005079	Np001G007580	AT5G62260.1
OG0005080	Np003G154160	AT5G58670.1
OG0005081	Np003G154470	AT5G58470.1
OG0005082	Np003G154650	AT5G58330.1
OG0005083	Np003G154660	AT5G58320.2
OG0005084	Np001G051270	AT3G50070.1
OG0005085	Np001G050390	AT3G49430.1
OG0005086	Np001G050360	AT3G49390.1
OG0005087	Np001G050200	AT3G49250.1
OG0005088	Np001G049840, Np003G175050	AT3G49000.1
OG0005089	Np001G047010	AT3G47340.1
OG0005090	Np003G148610	AT5G20350.1
OG0005091	Np002G091080	AT1G67750.1
OG0005092	Np002G089040	AT1G68490.1
OG0005093	Np002G088940	AT1G68550.1
OG0005094	Np002G088900	AT1G68570.1
OG0005095	Np001G029810	AT2G01110.1
OG0005096	Np002G088480	AT1G68740.1
OG0005097	Np002G087610	AT1G69050.1
OG0005098	Np002G086490	AT1G69690.1
OG0005099	Np002G083170	AT1G71970.1
OG0005100	Np002G073800	AT1G78110.1
OG0005101	Np002G074290	AT1G77885.1
OG0005102	Np001G017920	AT5G48240.3
OG0005103	Np002G075740	AT1G76880.1
OG0005104	Np002G076560	AT1G76340.1
OG0005105	Np002G076850	AT1G76180.1
OG0005106	Np002G078030	AT1G75390.1
OG0005107	Np002G072180	AT1G79430.2
OG0005108	Np002G070880	AT1G80450.1
OG0005109	Np002G070790	AT1G80360.1
OG0005110	Np007G390290	AT3G16040.1
OG0005110	Np004G241090	AT1G15270.1
OG0005111	Np007G407840	AT3G13230.1
OG0005112	Np007G407280, Np002G098980	AT3G13600.1
OG0005113	Np007G407060	AT3G13670.1
OG0005114	Np007G406550	AT3G13870.1
OG0005116	Np007G405540	AT3G14440.1
OG0005117	Np007G404540	AT3G15190.1
OG0005118	Np007G403940	AT3G15390.1
OG0005119	Np007G403610	AT3G15500.1
OG0005120	Np007G402830	AT3G15670.1
OG0005121	Np007G390250	AT3G16000.1
OG0005122	Np007G390600	AT3G16330.1
OG0005123	Np007G391030	AT3G16500.1
OG0005124	Np007G394540	AT3G18550.3
OG0005125	Np007G395300	AT3G18950.1
OG0005126	Np007G398360	AT3G20070.1
OG0005127	Np001G028140	AT3G20570.1
OG0005128	Np007G380300	AT3G20640.1
OG0005129	Np007G380400	AT3G20740.1
OG0005130	Np007G380850	AT3G21110.1
OG0005131	Np007G381160, Np007G381150	AT3G21230.1
OG0005132	Np007G381640	AT3G21520.1
OG0005133	Np007G381210	AT3G21270.1
OG0005134	Np007G381180	AT3G21250.4
OG0005135	Np005G303390	AT4G15240.1
OG0005136	Np007G383660	AT3G22830.1
OG0005137	Np007G385980	AT3G24140.1
OG0005138	Np007G386080	AT3G24090.1
OG0005139	Np007G378530	AT2G14900.1
OG0005140	Np007G374310	AT2G18570.1, AT2G18560.1
OG0005141	Np007G373860	AT2G19070.1
OG0005142	Np005G297780, Np007G373850	AT2G19080.1
OG0005143	Np007G373750	AT2G19160.1
OG0005144	Np007G372230	AT2G20300.1
OG0005145	Np004G190680	AT1G55775.1
OG0005146	Np004G191050	AT1G55510.1
OG0005146	Np007G407530	AT3G13450.1
OG0005147	Np004G194520	AT1G52315.1
OG0005149	Np004G198600	AT1G49030.1
OG0005150	Np001G053840	AT3G51950.1
OG0005151	Np001G054570	AT3G52450.1
OG0005152	Np001G055080, Np006G335210	AT3G52850.1
OG0005153	Np001G057150	AT3G54080.1
OG0005154	Np001G057190	AT3G54110.1
OG0005155	Np001G053710	AT3G51850.1
OG0005156	Np001G057990	AT3G54800.1
OG0005157	Np001G058040	AT3G54810.1
OG0005158	Np005G308610, Np001G037540, Np001G058360, Np001G037550	AT3G54900.1
OG0005159	Np001G060130	AT3G56120.1
OG0005160	Np001G060320	AT3G56220.1
OG0005161	Np001G060570	AT3G56400.1
OG0005162	Np001G062380	AT3G57610.1
OG0005163	Np001G064850	AT3G59600.1
OG0005165	Np001G066900	AT3G61140.1
OG0005166	Np001G067400	AT3G61530.1, AT2G46110.1
OG0005167	Np001G067850, Np001G067460	AT3G61580.1
OG0005168	Np001G067510	AT3G61620.1
OG0005170	Np005G300040	AT4G16442.1
OG0005175	Np004G239080	AT1G17090.1
OG0005178	Np005G319040	AT5G41250.1
OG0005179	Np001G020470	AT3G27720.1, AT3G27710.1
OG0005180	Np003G155680	AT5G57640.1, AT5G57570.1
OG0005180	Np001G024840	AT2G03230.1
OG0005182	Np004G229380, Np004G229370	AT1G23910.1, AT1G24000.1
OG0005183	Np001G038760	AT1G32020.1
OG0005184	Np001G020690	AT4G27710.1
OG0005185	Np002G122460, Np002G122650	AT2G19610.2
OG0005188	Np001G016600	AT5G49240.1
OG0005192	Np005G276800	AT4G28140.1
OG0005193	Np005G276270	AT4G28540.1
OG0005194	Np005G311500	AT4G28940.1
OG0005195	Np005G275680	AT4G29010.1
OG0005196	Np005G274880	AT4G29680.1
OG0005197	Np007G374580	AT2G18390.1
OG0005198	Np005G274780	AT4G29735.2
OG0005199	Np005G274590	AT4G29870.1
OG0005200	Np005G274430	AT4G30000.2, AT1G69190.1
OG0005201	Np005G273900	AT4G30200.2
OG0005202	Np005G273860	AT4G30220.2
OG0005204	Np005G272910	AT4G30660.1
OG0005205	Np005G272650	AT4G30890.1
OG0005206	Np005G272510	AT4G30960.1
OG0005207	Np005G272150	AT4G31300.2
OG0005209	Np005G263040	AT4G32915.1
OG0005210	Np005G262790	AT4G32760.2
OG0005211	Np005G264400	AT4G34160.1
OG0005212	Np005G264710	AT4G34410.1
OG0005213	Np005G264680	AT4G34390.1
OG0005214	Np005G265750	AT4G35070.1
OG0005215	Np004G217060	AT1G31812.1
OG0005216	Np004G218090	AT1G32080.1
OG0005217	Np005G297770	AT4G16850.1
OG0005218	Np002G113080	AT1G58120.1
OG0005219	Np002G117470	AT1G61130.1
OG0005220	Np002G118630, Np002G118510	AT1G61670.1
OG0005221	Np001G026770	AT2G01690.2
OG0005222	Np001G026440	AT2G01880.1
OG0005223	Np001G026350	AT2G01940.3
OG0005224	Np001G026160	AT2G02070.1
OG0005225	Np001G025480	AT2G02450.2
OG0005226	Np001G024730	AT3G11810.1, AT2G03330.1
OG0005227	Np001G024620	AT2G03440.1
OG0005228	Np001G024200	AT2G03680.1
OG0005229	Np006G340870	AT2G03690.1
OG0005230	Np001G022980	AT3G26110.1
OG0005231	Np004G244770, Np001G021970	AT1G12810.2
OG0005232	Np001G021750	AT3G26935.1
OG0005233	Np001G018270, Np001G020450	AT5G47840.1
OG0005234	Np001G020300	AT3G27890.1
OG0005235	Np001G019220	AT3G29030.1
OG0005236	Np002G092570	AT1G67260.1
OG0005237	Np002G121520	AT1G63110.1, AT1G12730.1
OG0005239	Np005G279750	AT4G26080.1
OG0005240	Np006G330900	AT2G40900.1
OG0005241	Np007G411890	AT3G10410.1
OG0005242	Np007G410050	AT3G11680.2
OG0005243	Np007G409420	AT3G12030.1
OG0005243	Np003G132320	AT5G06660.1
OG0005244	Np003G174840	AT5G49740.1, AT5G49730.1
