Orthogroup	Noccaea_praecox	Capsella_rubella
OG0002857	Np001G051350	XP_006293111.2
OG0002858	Np001G050160	XP_006290854.2
OG0002858	Np006G341590	XP_023639179.1
OG0002859	Np003G152620	XP_006280747.1
OG0002859	Np001G045830	XP_006291393.2
OG0002860	Np005G264850	XP_006284916.1
OG0002860	Np007G377520	XP_006299088.1
OG0002861	Np004G258050	XP_023633218.1
OG0002861	Np002G084310	XP_006302975.2
OG0002863	Np002G071250	XP_006302695.2
OG0002863	Np004G240410	XP_006306471.1
OG0002864	Np007G407520	XP_006297132.1
OG0002865	Np004G191510	XP_006306926.2
OG0002865	Np007G406720	XP_006297185.1
OG0002866	Np007G406350	XP_023642179.1
OG0002866	Np004G191750	XP_006304336.1
OG0002867	Np007G406080	XP_006299840.1
OG0002867	Np004G191960	XP_006306969.1
OG0002868	Np007G403680	XP_006299837.1
OG0002868	Np004G193820	XP_006305245.2
OG0002869	Np011G436170	XP_006298836.1
OG0002870	Np005G260790	XP_023637021.1
OG0002871	Np007G378440	XP_006300143.1
OG0002872	Np007G377040	XP_023641883.1
OG0002873	Np005G273510	XP_006282690.1
OG0002874	Np007G371510	XP_006297453.1
OG0002874	Np005G276810	XP_006286249.1
OG0002875	Np004G196240	XP_023632874.1
OG0002875	Np011G436220, Np012G436900	XP_006298590.2
OG0002876	Np004G196120	XP_006303880.1
OG0002876	Np004G198340	XP_006306575.1
OG0002877	Np001G058530	XP_023637817.1
OG0002877	Np006G334020	XP_023639657.1
OG0002878	Np006G331190	XP_023640055.1
OG0002878	Np001G060560	XP_023638957.1
OG0002879	Np001G061600	XP_006293269.2
OG0002879	Np006G330360	XP_006295858.2
OG0002880	Np001G061950	XP_006291349.1
OG0002880	Np003G130740	XP_006289139.1
OG0002882	Np001G037820	XP_023642957.1
OG0002885	Np007G391840, Np004G193340	XP_023641319.1
OG0002886	Np003G143400, Np002G073610	XP_006288423.1, XP_006288393.1
OG0002887	Np003G145630	XP_006286821.1
OG0002887	Np003G141530	XP_006289175.1
OG0002890	Np007G371820	XP_006297349.1
OG0002890	Np005G276530	XP_006285362.1
OG0002891	Np006G366620	XP_006294670.1
OG0002891	Np005G273240	XP_006282680.1
OG0002892	Np006G364360	XP_006294896.1
OG0002893	Np005G270820	XP_023634496.1
OG0002893	Np006G364140	XP_006294512.1
OG0002894	Np001G044010	XP_006290528.1
OG0002894	Np005G269980	XP_006283040.1
OG0002895	Np006G363110	XP_006296251.1
OG0002895	Np005G263070	XP_006285517.1
OG0002896	Np005G263920	XP_006283797.1
OG0002896	Np007G379340	XP_006297740.1
OG0002897	Np005G265370	XP_006283435.1
OG0002897	Np007G377160	XP_006299348.1
OG0002898	Np007G377050	XP_006296873.1
OG0002899	Np004G219720	XP_006304313.1, XP_006295261.1
OG0002900	Np006G340160	XP_006295987.2
OG0002900	Np005G297400	XP_023634049.1
OG0002901	Np004G247980	XP_006306091.1
OG0002901	Np002G116670	XP_006301658.1
OG0002902	Np002G118740	XP_023643719.1
OG0002902	Np004G246810	XP_006306199.1
OG0002903	Np004G241220	XP_006307353.1
OG0002904	Np001G026430	XP_006291462.1
OG0002905	Np001G020050	XP_006292817.2
OG0002906	Np002G122810	XP_023642985.1
OG0002906	Np005G319230	XP_023635087.1
OG0002907	Np003G155970	XP_006279496.1
OG0002907	Np005G280120	XP_006284224.2
OG0002909	Np007G411520	XP_006299116.1
OG0002909	Np003G129410	XP_006287349.1
OG0002910	Np003G131730	XP_006286762.1
OG0002910	Np007G410070	XP_006299502.1
OG0002911	Np007G409010	XP_006299308.1
OG0002911	Np003G140720	XP_006289334.1
OG0002912	Np003G161430	XP_006280243.1
OG0002912	Np004G226420	XP_006306207.1
OG0002913	Np003G163060	XP_006279874.1
OG0002913	Np005G278240	XP_006285809.1
OG0002915	Np003G155000, Np003G154830	XP_023635950.1, XP_023635848.1
OG0002916	Np004G210220, Np004G209980	XP_006307742.2, XP_023644643.1
OG0002917	Np001G013710	XP_006288676.1, XP_006291862.1
OG0002918	Np001G010260	XP_006287889.1
OG0002918	Np003G134450	XP_006290205.2
OG0002919	Np003G133760	XP_023637696.1
OG0002920	Np001G007840	XP_006280889.1
OG0002921	Np005G295510	XP_006282785.1
OG0002921	Np005G285650	XP_006282360.2
OG0002922	Np005G293690	XP_006284139.1, XP_006281829.1
OG0002924	Np003G182040, Np003G181830	XP_006288336.1
OG0002924	Np005G284800	XP_023634430.1
OG0002925	Np005G284620	XP_006284321.1
OG0002926	Np003G178460	XP_006288572.2
OG0002927	Np003G177810	XP_006288379.1
OG0002927	Np004G206870	XP_006305458.1
OG0002928	Np004G208620	XP_006306204.1
OG0002928	Np002G083390	XP_006300879.1
OG0002929	Np004G232480	XP_006304125.1
OG0002930	Np006G343300	XP_006294393.1
OG0002931	Np005G267000	XP_006283798.1
OG0002932	Np005G268710	XP_006282441.1
OG0002932	Np006G367060	XP_006295611.1
OG0002933	Np005G269300	XP_006283369.1
OG0002933	Np006G367720	XP_006293849.2
OG0002934	Np005G262750	XP_006283909.1
OG0002936	Np005G261110	XP_006283963.1
OG0002937	Np005G260940	XP_006285298.1
OG0002939	Np003G175620	XP_006287302.1
OG0002940	Np005G286170	XP_023640923.1
OG0002940	Np003G175450	XP_006289192.1
OG0002941	Np005G307380	XP_023635387.1, XP_006284838.2, XP_023635515.1, XP_023635545.1
OG0002942	Np005G306180	XP_006284242.1
OG0002942	Np007G385390	XP_006298237.1
OG0002943	Np005G318900	XP_006283240.1, XP_023635619.1
OG0002944	Np001G068880	XP_006290836.1
OG0002945	Np007G423390	XP_006303695.2
OG0002946	Np006G323020	XP_006295364.1
OG0002946	Np001G067190, Np001G067540	XP_006292139.1
OG0002947	Np001G066090	XP_006290567.1
OG0002947	Np006G325040	XP_006293435.1
OG0002949	Np006G325660	XP_023639780.1
OG0002950	Np001G000130	XP_023641461.1
OG0002950	Np001G053240	XP_023637755.1
OG0002951	Np006G326320	XP_006295606.1
OG0002951	Np006G326310	XP_006295779.1
OG0002952	Np006G326640	XP_006294794.1
OG0002952	Np001G064880	XP_023638530.1
OG0002953	Np006G326930	XP_023640022.1
OG0002954	Np001G064790	XP_006290629.2
OG0002954	Np006G327000	XP_006293654.1
OG0002955	Np003G125420	XP_006287547.1
OG0002955	Np007G414030	XP_006299427.1
OG0002956	Np003G149410	XP_023637185.1
OG0002956	Np003G149720	XP_023637370.1
OG0002957	Np001G045290	XP_006291625.1
OG0002957	Np003G152020	XP_006291626.2
OG0002958	Np003G151210, Np003G151280	XP_006289711.2
OG0002959	Np003G136650	XP_006288516.2
OG0002959	Np001G003270	XP_006279497.2
OG0002960	Np001G002060	XP_006280051.1
OG0002961	Np001G000810	XP_023639185.1
OG0002961	Np001G052470	XP_006290333.2
OG0002962	Np004G200330	XP_023633133.1, XP_006304716.1
OG0002963	Np003G188200	XP_023637394.1
OG0002963	Np004G258560	XP_006304344.1
OG0002964	Np003G186840	XP_006289196.2
OG0002964	Np003G186830	XP_006287480.1
OG0002965	Np005G295810, Np001G040130	XP_006281207.1
OG0002966	Np004G256420	XP_023645629.1
OG0002966	Np001G040340	XP_023641796.1
OG0002967	Np001G040590	XP_023640699.1
OG0002967	Np004G256180	XP_023644461.1
OG0002968	Np004G256120	XP_006303136.1
OG0002968	Np001G040630	XP_006279893.1
OG0002969	Np004G255760	XP_006305424.1
OG0002970	Np004G255660	XP_006303679.1
OG0002971	Np004G255670	XP_023645863.1
OG0002971	Np006G357860	XP_023640678.1
OG0002972	Np004G254920	XP_023645114.1
OG0002972	Np006G356790	XP_006294322.1
OG0002973	Np004G253570	XP_006303605.1
OG0002974	Np006G359990	XP_023640132.1
OG0002974	Np004G251860	XP_006306950.1
OG0002975	Np005G262910	XP_006284236.1
OG0002975	Np006G363160	XP_006294767.2
OG0002976	Np003G141430	XP_006287951.2
OG0002976	Np007G424910	XP_023641625.1
OG0002977	Np007G424840	XP_006298677.1
OG0002977	Np003G141600	XP_006288772.1
OG0002978	Np003G153910	XP_006282192.1
OG0002978	Np003G137530	XP_006290059.1
OG0002979	Np003G160020	XP_006280100.1
OG0002979	Np005G278890	XP_006283237.1
OG0002980	Np007G419050	XP_006298155.1
OG0002980	Np001G014950	XP_006288229.1
OG0002981	Np003G146930	XP_023636633.1
OG0002982	Np006G339340	XP_006294849.1
OG0002982	Np001G054990	XP_006290378.1
OG0002983	Np006G338670	XP_006293519.1
OG0002983	Np001G055490	XP_006292303.1
OG0002984	Np006G338620	XP_006279166.1
OG0002984	Np006G338540	XP_006296290.1
OG0002985	Np001G056230	XP_006292269.1
OG0002986	Np003G138650	XP_006287131.1
OG0002987	Np004G240100	XP_006306876.1
OG0002988	Np002G078000	XP_006302219.1
OG0002988	Np004G235790	XP_006306074.1
OG0002990	Np004G209140	XP_006307339.1
OG0002990	Np002G089000	XP_006302169.1
OG0002993	Np003G156610, Np004G249500, Np004G241850, Np007G423960	XP_006306631.1, XP_006306628.2
OG0002995	Np005G288410	XP_006286270.1
OG0002996	Np001G014060	XP_006286759.2
OG0002997	Np001G015870	XP_006282584.1
OG0002998	Np003G132610	XP_023639550.1, XP_023636888.1
OG0002998	Np007G409260	XP_006298351.1
OG0002999	Np006G360990	XP_006290198.1
OG0002999	Np003G130460	XP_006290801.2
OG0003000	Np001G009470	XP_023637229.1, XP_006279517.1
OG0003001	Np001G007620	XP_006279954.1
OG0003001	Np003G132940	XP_023636435.1
OG0003002	Np003G152010	XP_006291734.1, XP_023645192.1
OG0003003	Np004G238790	XP_006303348.1
OG0003003	Np002G082530	XP_006302774.1
OG0003004	Np004G192990	XP_006303543.1
OG0003005	Np007G391390	XP_023641535.1
OG0003006	Np005G301060	XP_006283433.1
OG0003006	Np007G391740	XP_023641063.1
OG0003007	Np005G300700, Np005G300360	XP_006284789.1
OG0003007	Np007G391790	XP_006299525.1
OG0003008	Np004G199040	XP_006305898.1
OG0003009	Np007G396850	XP_006297182.1
OG0003009	Np004G197230	XP_006306956.1
OG0003010	Np004G195950	XP_006307701.1
OG0003011	Np007G384820, Np007G384830	XP_006297490.2, XP_006296643.1, XP_006298959.1
OG0003012	Np007G386700	XP_006296773.1
OG0003012	Np007G386690	XP_006296802.1
OG0003013	Np007G376820	XP_006297756.1
OG0003013	Np005G265710	XP_006283702.2
OG0003014	Np001G021510, Np007G375100	XP_006297219.1
OG0003015	Np007G372970	XP_023641162.1
OG0003015	Np005G275110	XP_006284758.1
OG0003016	Np004G195340	XP_006307155.1
OG0003016	Np007G381170	XP_006297366.1
OG0003017	Np001G062680	XP_006290627.1
OG0003017	Np004G195470	XP_006306818.1
OG0003018	Np001G058790	XP_006292693.1
OG0003018	Np006G333830	XP_023640098.1
OG0003020	Np006G326070	XP_006294506.1
OG0003020	Np001G065150	XP_006291417.1
OG0003021	Np002G079630	XP_006301507.1
OG0003022	Np005G314590	XP_006292568.2, XP_006286211.1, XP_006285950.1, XP_006296302.1
OG0003023	Np004G206760, Np007G392100	XP_006300175.1, XP_006299184.1
OG0003024	Np004G201250	XP_006304006.1, XP_006306242.2, XP_023632584.1, XP_023644503.1, XP_023644505.1, XP_023644506.1
OG0003025	Np005G280300, Np005G280320	XP_006284588.1
OG0003027	Np007G380370	XP_006299565.1
OG0003033	Np005G275930	XP_006284299.1
OG0003033	Np007G372340	XP_006298317.1
OG0003036	Np005G264480	XP_006285308.2
OG0003036	Np007G378300	XP_023642713.1
OG0003037	Np005G265500	XP_006283581.1
OG0003038	Np006G340190	XP_006294493.2
OG0003039	Np004G248340	XP_006306076.1
OG0003039	Np002G114930	XP_006300657.1
OG0003041	Np002G116610	XP_006301941.2
OG0003041	Np004G247950	XP_006304314.1
OG0003042	Np001G020310	XP_006291729.1
OG0003043	Np002G099100	XP_006302994.1
OG0003044	Np004G245630	XP_023645238.1
OG0003044	Np002G120760	XP_006302066.1
OG0003045	Np007G409660	XP_023641496.1
OG0003046	Np003G163880	XP_023643327.1
OG0003046	Np005G277100	XP_006283056.1
OG0003047	Np001G004670	XP_023641456.1
OG0003048	Np001G005580	XP_006281338.1
OG0003048	Np003G135020	XP_023637134.1
OG0003049	Np001G033180	XP_006281997.1
OG0003050	Np003G181820	XP_006288513.1
OG0003050	Np005G284780, Np005G284790	XP_006284357.1
OG0003051	Np005G284450	XP_023635228.1
OG0003051	Np003G181470	XP_006287184.1
OG0003052	Np004G224600	XP_006306961.1
OG0003053	Np003G175340	XP_006287079.1
OG0003053	Np004G204980	XP_006293708.1
OG0003054	Np004G200730, Np004G200750	XP_006307520.1
OG0003055	Np004G211080	XP_023645807.1
OG0003056	Np004G211140	XP_006305266.1
OG0003057	Np005G267070	XP_023635434.1
OG0003057	Np007G375630	XP_006299275.1
OG0003058	Np006G366880	XP_006296162.1
OG0003059	Np006G340930	XP_006296111.1
OG0003059	Np001G038610	XP_006280402.1
OG0003060	Np003G183900	XP_023637560.1
OG0003061	Np005G295530	XP_006284410.1
OG0003062	Np005G309950	XP_023633880.1
OG0003062	Np007G389890	XP_006299724.2
OG0003063	Np007G387400	XP_006297684.1
OG0003064	Np007G384530, Np005G305630	XP_006298891.1
OG0003065	Np007G382370	XP_006300206.1
OG0003066	Np002G123350	XP_023643965.1
OG0003067	Np001G066630	XP_006291552.1
OG0003069	Np001G061710	XP_006292110.1
OG0003070	Np001G043480	XP_006293128.1
OG0003071	Np001G044900	XP_006292450.1
OG0003072	Np003G151980	XP_006280128.1
OG0003073	Np007G418030	XP_023642215.1
OG0003073	Np001G014320	XP_006286399.2
OG0003074	Np001G050850	XP_006291633.1
OG0003074	Np001G002540	XP_006280935.1
OG0003075	Np001G050920	XP_006292265.1
OG0003076	Np001G001450	XP_023644266.1
OG0003076	Np001G052000	XP_006291367.1
OG0003077	Np005G282710	XP_023634400.1
OG0003078	Np001G053000	XP_006291736.1
OG0003079	Np004G259380	XP_006304638.1
OG0003080	Np006G355360	XP_023639574.1
OG0003080	Np004G253910	XP_023645476.1
OG0003081	Np001G009250	XP_023633438.1
OG0003083	Np004G252250	XP_006304695.2
OG0003083	Np006G350580	XP_023640037.1
OG0003084	Np006G358110	XP_006295264.1
OG0003085	Np006G361040	XP_006294624.1
OG0003087	Np003G144540	XP_006287673.1
OG0003088	Np007G383430	XP_006299352.2
OG0003089	Np007G418380	XP_006298123.1
OG0003090	Np003G146800	XP_006286363.1
OG0003090	Np007G417350, Np007G417360	XP_006297026.1
OG0003091	Np001G053620	XP_023638176.1
OG0003093	Np002G070710	XP_006300629.1
OG0003094	Np004G239150	XP_006307605.1
OG0003095	Np003G172770	XP_006280247.1
OG0003096	Np004G231230, Np004G231250	XP_006281166.1, XP_006281178.1
OG0003097	Np004G228430	XP_006303937.1
OG0003097	Np002G086030	XP_006301045.1
OG0003099	Np001G051760	XP_006290402.2
OG0003100	Np004G252770	XP_006305208.1
OG0003101	Np003G141780	XP_023637030.1
OG0003101	Np007G424710	XP_006282333.1
OG0003102	Np003G140680	XP_006290124.1
OG0003103	Np001G009160	XP_006279856.1
OG0003103	Np003G133650	XP_006286959.1
OG0003104	Np001G008790	XP_023633439.1
OG0003104	Np002G110880, Np001G008760	XP_006279962.1
OG0003105	Np001G047830	XP_006290495.1, XP_023638014.1
OG0003106	Np001G000630	XP_006279622.1
OG0003106	Np001G052910	XP_006290918.1
OG0003107	Np001G007400	XP_006279906.1
OG0003108	Np003G149140	XP_006290600.1
OG0003109	Np002G081300, Np002G081310	XP_006302823.1
OG0003110	Np002G071760	XP_023644382.1
OG0003110	Np004G190050	XP_023644728.1
OG0003111	Np004G190930	XP_006303178.1
OG0003112	Np007G414630	XP_023642002.1
OG0003112	Np007G407410	XP_023641065.1
OG0003113	Np007G390050	XP_006299318.1, XP_006298254.1
OG0003114	Np007G395990	XP_006298223.1
OG0003114	Np004G197820	XP_006305834.1
OG0003116	Np007G384800	XP_006296683.1
OG0003117	Np005G308320	XP_006285207.1
OG0003118	Np003G187160	XP_006287526.1
OG0003119	Np007G377310	XP_006297614.1
OG0003120	Np007G377220	XP_006297087.1
OG0003120	Np005G265310	XP_006283215.1
OG0003121	Np007G406480	XP_006296845.1
OG0003121	Np004G191620	XP_006304604.1
OG0003122	Np004G214200	XP_006305895.2
OG0003123	Np001G056380	XP_023638105.1
OG0003124	Np006G336330	XP_006294111.1
OG0003124	Np001G057140	XP_023638316.1
OG0003127	Np002G122680, Np002G122700	XP_023642996.1
OG0003129	Np007G379380	XP_023635702.1
OG0003131	Np004G225270, Np003G155650, Np006G361790	XP_023642934.1, XP_023640578.1
OG0003139	Np005G275420	XP_023634032.1
OG0003139	Np005G275090	XP_006282861.1
OG0003141	Np005G264660	XP_023634971.1
OG0003142	Np005G266130	XP_023634716.1
OG0003142	Np007G376200	XP_006299883.1
OG0003143	Np005G299690	XP_006282574.1
OG0003144	Np004G247770	XP_006305951.1
OG0003144	Np002G116420	XP_006301799.2
OG0003145	Np004G247750	XP_006304451.1
OG0003145	Np002G116850	XP_006300615.1
OG0003146	Np001G025860	XP_006292801.1
OG0003147	Np005G318640	XP_006286072.1
OG0003147	Np001G021640	XP_023638084.1
OG0003148	Np001G021060, Np001G021050	XP_006292474.2
OG0003149	Np001G008770	XP_006282090.1
OG0003150	Np001G019000	XP_006290933.1
OG0003151	Np005G310820	XP_006283832.1
OG0003152	Np002G123870	XP_006301732.1
OG0003152	Np005G319740	XP_023634336.1
OG0003153	Np001G050570, Np004G238400, Np002G123860	XP_006303011.1
OG0003153	Np005G319720	XP_023635084.1
OG0003154	Np002G122600	XP_023642989.1
OG0003155	Np003G129680	XP_006289738.1
OG0003156	Np004G199840	XP_006305194.1
OG0003157	Np005G278860	XP_006284183.1
OG0003158	Np003G136430	XP_023635899.1
OG0003159	Np005G288310	XP_023635154.1
OG0003160	Np004G210420	XP_006305464.1
OG0003161	Np005G262600	XP_006301664.2, XP_006283272.1
OG0003162	Np002G096790, Np002G096800	XP_006302932.1
OG0003163	Np003G183650	XP_006289634.2
OG0003164	Np005G308850	XP_006285842.1
OG0003164	Np007G386900	XP_006297780.1
OG0003165	Np002G072910	XP_006301909.1
OG0003166	Np006G323440	XP_006294536.1
OG0003166	Np001G067260	XP_006291404.1
OG0003167	Np006G324200	XP_023639331.1
OG0003168	Np007G413990, Np007G414010	XP_006296779.2, XP_006299756.1
OG0003169	Np007G413250	XP_006299797.1
OG0003170	Np001G051040	XP_023638763.1
OG0003170	Np001G002300	XP_006280940.1
OG0003171	Np003G187990	XP_006288017.1
OG0003172	Np003G187820, Np003G187880	XP_023637094.1, XP_023637654.1
OG0003173	Np007G401310	XP_006294679.1
OG0003174	Np003G185340	XP_006287734.1
OG0003175	Np004G255320	XP_006306689.1
OG0003177	Np007G421940	XP_023639558.1, XP_006294939.1
OG0003178	Np003G141010	XP_006287365.1
OG0003179	Np003G140930	XP_006286781.1
OG0003180	Np001G015780	XP_006289663.1
OG0003181	Np007G418660	XP_006299796.1
OG0003182	Np003G125360	XP_006289419.1
OG0003183	Np006G334130	XP_006285261.2, XP_006293868.1
OG0003184	Np006G339600	XP_006295518.1
OG0003185	Np006G335820	XP_006294282.1, XP_023640190.1
OG0003186	Np004G237270	XP_023645693.1
OG0003186	Np002G079830	XP_023643860.1
OG0003187	Np002G077110	XP_006302193.1
OG0003187	Np004G235270	XP_006307354.1
OG0003188	Np004G234790	XP_006304292.1
OG0003189	Np004G234770, Np002G094470	XP_006305646.1
OG0003189	Np004G234760	XP_006306476.1
OG0003190	Np002G074820	XP_006303042.2
OG0003191	Np002G075990	XP_006302416.1
OG0003192	Np001G014360	XP_006289423.1
OG0003193	Np004G209940	XP_023645189.1
OG0003194	Np005G272440	XP_006283459.1
OG0003194	Np006G365960	XP_023639338.1
OG0003195	Np006G369270	XP_006296134.1
OG0003195	Np006G370230	XP_023640201.1
OG0003196	Np004G241420	XP_006305801.1
OG0003197	Np002G121070	XP_006303055.2
OG0003197	Np004G245470	XP_023645215.1
OG0003198	Np002G105830	XP_006300956.2
OG0003199	Np007G379140, Np007G379050	XP_006300216.1, XP_006297095.2
OG0003200	Np004G250910	XP_006303723.2, XP_006306342.1
OG0003201	Np004G255490	XP_006306939.1, XP_023633083.1
OG0003202	Np006G332290	XP_006295857.1
OG0003203	Np007G419040	XP_006298552.2
OG0003204	Np003G129050	XP_023636955.1
OG0003205	Np002G079950, Np002G079970	XP_006282524.1
OG0003205	Np005G315890, Np001G013010	XP_006286403.1
OG0003206	Np001G012830	XP_023636432.1
OG0003207	Np001G009920	XP_006281059.2
OG0003208	Np002G075820	XP_023642976.1
OG0003208	Np002G075930	XP_023644203.1
OG0003209	Np007G405830	XP_023642378.1
OG0003210	Np007G405740	XP_023641299.1
OG0003212	Np007G390080	XP_006300242.1
OG0003213	Np007G390410	XP_006298721.1
OG0003214	Np007G393580	XP_006298550.1
OG0003215	Np004G198700	XP_006305831.1
OG0003215	Np007G394600	XP_006298635.1
OG0003216	Np007G374820	XP_006299202.2, XP_006282526.2, XP_006297415.2
OG0003217	Np007G371850	XP_006297625.1
OG0003217	Np005G276440	XP_006283715.1
OG0003218	Np004G193550	XP_006305531.1
OG0003219	Np004G195500	XP_006307656.1
OG0003220	Np007G396880	XP_006298078.1
OG0003220	Np004G197210	XP_023645732.1
OG0003222	Np001G058500	XP_006291701.1
OG0003222	Np001G058510	XP_006291724.1
OG0003223	Np006G363670	XP_006295082.1
OG0003224	Np001G059910	XP_006291562.1
OG0003225	Np001G060180	XP_006290583.1
OG0003225	Np001G063370	XP_006290581.1
OG0003226	Np001G065070	XP_006292758.1, XP_023639620.1
OG0003227	Np002G094500, Np002G094490	XP_006302479.2, XP_006302575.2
OG0003228	Np001G068190, Np001G068180	XP_006292024.1, XP_023638700.1
OG0003229	Np007G374830	XP_006299339.1, XP_006288334.1
OG0003230	Np001G032900, Np001G033050, Np006G331050, Np006G331060, Np006G331040	XP_006279811.2
OG0003233	Np005G261320	XP_006283947.1
OG0003234	Np006G358380	XP_006295904.1
OG0003235	Np004G244230	XP_023632957.1
OG0003236	Np004G236300, Np004G236310, Np004G236320, Np004G236280	XP_023644977.1
OG0003239	Np003G187240	XP_023633351.1, XP_023634299.1, XP_023636145.1
OG0003243	Np002G107900	XP_023633413.1, XP_023644432.1
OG0003247	Np005G273070	XP_006284590.2
OG0003247	Np006G366480	XP_006295064.1
OG0003248	Np006G366420	XP_006293720.2
OG0003249	Np005G270810	XP_023634497.1
OG0003249	Np006G364080	XP_006294869.2
OG0003250	Np005G270310	XP_006285557.1
OG0003250	Np006G363840	XP_023639380.1
OG0003251	Np005G303360	XP_006286210.1, XP_006283673.1
