Orthogroup	Noccaea_praecox	Arabis_alpina
OG0004255	Np001G068580	Aa_G570130.h1.t1, Aa_G167650.h1.t1
OG0004257	Np002G122130	Aa_G200030.h1.t1
OG0004260	Np003G189280	Aa_G511730.h1.t1
OG0004265	Np004G210650	Aa_G568400.h1.t1
OG0004275	Np005G275620	Aa_G186640.h1.t1
OG0004276	Np005G264560	Aa_G426550.h1.t1
OG0004277	Np005G273890	Aa_G624330.h1.t1
OG0004278	Np005G272320, Np006G365890	Aa_G556820.h1.t1
OG0004280	Np005G263330	Aa_G288310.h1.t1
OG0004281	Np005G264190	Aa_G616700.h1.t1
OG0004282	Np005G264960	Aa_G547690.h1.t1
OG0004284	Np004G215520	Aa_G414290.h1.t1
OG0004285	Np004G219730	Aa_G275510.h1.t1, Aa_G542320.h1.t1
OG0004286	Np002G107480, Np002G107390	Aa_G230000.h1.t1, Aa_G667120.h1.t1
OG0004287	Np001G027870	Aa_G251470.h1.t1
OG0004288	Np001G025230	Aa_G344880.h1.t1
OG0004289	Np001G023700	Aa_G329080.h1.t1
OG0004290	Np001G021150	Aa_G424660.h1.t1
OG0004291	Np007G385530	Aa_G712200.h1.t1, Aa_G179030.h1.t1
OG0004292	Np005G316490	Aa_G151490.h1.t1
OG0004293	Np005G309390	Aa_G266900.h1.t1
OG0004294	Np006G328350	Aa_G574100.h1.t1
OG0004295	Np006G330560	Aa_G88450.h1.t1
OG0004296	Np007G412540	Aa_G569360.h1.t1
OG0004297	Np007G410620	Aa_G195530.h1.t1
OG0004298	Np007G409800	Aa_G5600.h1.t1
OG0004299	Np003G171700	Aa_G124260.h1.t1
OG0004300	Np003G184450	Aa_G83980.h1.t1
OG0004301	Np004G217310, Np005G305830	Aa_G634200.h1.t1, Aa_G503770.h1.t1
OG0004302	Np003G168080	Aa_G101920.h1.t1
OG0004303	Np005G279130	Aa_G69720.h1.t1
OG0004303	Np003G158430	Aa_G537140.h1.t1
OG0004304	Np004G229640, Np003G155080	Aa_G482040.h1.t1, Aa_G182560.h1.t1
OG0004305	Np001G013820	Aa_G112860.h1.t1
OG0004306	Np003G140260	Aa_G19740.h1.t1
OG0004307	Np003G138570	Aa_G279000.h1.t1
OG0004308	Np003G137150	Aa_G168670.h1.t1
OG0004309	Np003G134790, Np003G134780	Aa_G210700.h1.t1
OG0004310	Np003G134330	Aa_G665910.h1.t1
OG0004311	Np001G035330	Aa_G208100.h1.t1
OG0004312	Np005G291940	Aa_G155410.h1.t1
OG0004313	Np005G290500	Aa_G244620.h1.t1
OG0004314	Np005G288720	Aa_G204020.h1.t1
OG0004316	Np005G287170	Aa_G665660.h1.t1
OG0004317	Np005G287460	Aa_G586780.h1.t1
OG0004318	Np005G284900	Aa_G292470.h1.t1
OG0004319	Np005G284720	Aa_G674750.h1.t1, Aa_G456820.h1.t1
OG0004320	Np005G283490	Aa_G537960.h1.t1, Aa_G537970.h1.t1
OG0004321	Np005G282880	Aa_G186860.h1.t1
OG0004322	Np003G178810	Aa_G107500.h1.t1
OG0004323	Np004G204310, Np003G176400	Aa_G322450.h1.t1
OG0004324	Np007G383500	Aa_G306640.h1.t1
OG0004325	Np004G193330	Aa_G674990.h1.t1, Aa_G236310.h1.t1
OG0004326	Np004G212770	Aa_G108480.h1.t1
OG0004327	Np004G213860	Aa_G138700.h1.t1
OG0004328	Np004G214050	Aa_G138830.h1.t1
OG0004329	Np006G371280	Aa_G36550.h1.t1
OG0004330	Np005G267320	Aa_G376340.h1.t1
OG0004331	Np005G268600	Aa_G363180.h1.t1
OG0004332	Np003G141350	Aa_G637760.h1.t1
OG0004333	Np003G177910	Aa_G660750.h1.t1, Aa_G294790.h1.t1
OG0004334	Np003G181740	Aa_G35210.h1.t1
OG0004336	Np007G389870, Np005G309910	Aa_G194430.h1.t1
OG0004337	Np007G388540	Aa_G110.h1.t1
OG0004338	Np005G307500	Aa_G391410.h1.t1
OG0004339	Np005G305370	Aa_G55050.h1.t1
OG0004340	Np005G304440	Aa_G597130.h1.t1
OG0004341	Np005G304170	Aa_G31090.h1.t1
OG0004342	Np004G190260	Aa_G205630.h1.t1
OG0004343	Np001G069320	Aa_G364390.h1.t1
OG0004344	Np006G321930	Aa_G593430.h1.t1
OG0004345	Np006G322990	Aa_G196810.h1.t1
OG0004346	Np006G323210	Aa_G16840.h1.t1
OG0004347	Np002G076860	Aa_G87800.h1.t1
OG0004348	Np006G327440	Aa_G401530.h1.t1
OG0004349	Np001G062940	Aa_G98580.h1.t1
OG0004350	Np003G147890	Aa_G478040.h1.t1
OG0004352	Np006G332450	Aa_G224250.h1.t1
OG0004353	Np003G150410	Aa_G459120.h1.t1
OG0004354	Np003G153300	Aa_G297090.h1.t1
OG0004356	Np001G005090	Aa_G268280.h1.t1
OG0004357	Np001G003050	Aa_G292900.h1.t1
OG0004358	Np001G001630	Aa_G482360.h1.t1
OG0004359	Np001G001480	Aa_G180810.h1.t1
OG0004360	Np004G259810	Aa_G106200.h1.t1
OG0004361	Np003G189170, Np005G262760	Aa_G237390.h1.t1
OG0004362	Np004G256950, Np003G185470	Aa_G134930.h1.t1
OG0004364	Np007G406610, Np009G431620	Aa_G208680.h1.t1
OG0004365	Np004G253760	Aa_G140030.h1.t1
OG0004366	Np006G354810, Np006G348090	Aa_G343130.h1.t1
OG0004368	Np006G347580, Np006G353190	Aa_G552360.h1.t1
OG0004370	Np006G352740, Np006G347950	Aa_G119400.h1.t1
OG0004373	Np007G423070	Aa_G250400.h1.t1
OG0004374	Np007G419200	Aa_G5030.h1.t1
OG0004375	Np001G014930	Aa_G25910.h1.t1
OG0004376	Np007G418630	Aa_G50970.h1.t1
OG0004377	Np007G417760, Np001G057290	Aa_G277090.h1.t1
OG0004378	Np007G417510	Aa_G163090.h1.t1
OG0004379	Np007G417170	Aa_G49780.h1.t1
OG0004380	Np007G415770, Np007G415780	Aa_G174770.h1.t1
OG0004381	Np006G339700	Aa_G354180.h1.t1
OG0004382	Np006G339510	Aa_G177450.h1.t1
OG0004383	Np006G338140	Aa_G542000.h1.t1
OG0004384	Np001G056410, Np006G337330	Aa_G402320.h1.t1
OG0004385	Np004G240180	Aa_G179790.h1.t1
OG0004386	Np004G238280	Aa_G454450.h1.t1
OG0004387	Np002G081100	Aa_G303530.h1.t1
OG0004389	Np004G236990	Aa_G214280.h1.t1, Aa_G676960.h1.t1
OG0004390	Np004G233930	Aa_G374390.h1.t1
OG0004391	Np002G083110	Aa_G259630.h1.t1
OG0004393	Np004G225980	Aa_G617610.h1.t1
OG0004394	Np004G209440	Aa_G233450.h1.t1
OG0004395	Np003G148360, Np005G281560	Aa_G130110.h1.t1
OG0004396	Np006G365990	Aa_G569080.h1.t1
OG0004396	Np005G272460	Aa_G163920.h1.t1
OG0004397	Np004G243700	Aa_G563230.h1.t1
OG0004398	Np004G244730	Aa_G292120.h1.t1
OG0004399	Np004G244860	Aa_G291940.h2.t1, Aa_G291940.h1.t1
OG0004400	Np004G246200	Aa_G77460.h1.t1
OG0004401	Np004G247540	Aa_G457680.h1.t1
OG0004402	Np004G248090	Aa_G535900.h1.t1
OG0004403	Np004G248790	Aa_G171360.h1.t1
OG0004404	Np004G250160	Aa_G19260.h1.t1
OG0004405	Np004G251360	Aa_G286060.h1.t1
OG0004406	Np004G251490	Aa_G481490.h1.t1
OG0004407	Np003G142110	Aa_G321000.h1.t1
OG0004408	Np003G143300	Aa_G96820.h1.t1
OG0004409	Np003G144020	Aa_G162300.h1.t1
OG0004410	Np003G146380	Aa_G280250.h1.t1
OG0004412	Np001G014130	Aa_G40870.h1.t1
OG0004413	Np001G014830	Aa_G26100.h1.t1
OG0004414	Np001G017900	Aa_G102190.h1.t1
OG0004415	Np003G131470	Aa_G570060.h1.t1
OG0004416	Np001G013240	Aa_G539240.h1.t1
OG0004418	Np001G010670	Aa_G143260.h1.t1
OG0004419	Np001G010180	Aa_G97900.h1.t1
OG0004420	Np001G009330	Aa_G448800.h1.t1
OG0004421	Np001G050670, Np004G203340	Aa_G62550.h1.t1
OG0004422	Np002G089510	Aa_G283910.h1.t1, Aa_G141440.h1.t1
OG0004423	Np002G086520, Np002G086530	Aa_G133830.h1.t1
OG0004424	Np002G085580	Aa_G189590.h1.t1
OG0004425	Np002G084720	Aa_G68580.h1.t1
OG0004426	Np002G083250	Aa_G344040.h1.t1
OG0004427	Np002G082970	Aa_G475220.h1.t1, Aa_G475210.h1.t1, Aa_G475230.h1.t1
OG0004428	Np002G077870	Aa_G533870.h1.t1
OG0004430	Np002G079120	Aa_G492860.h1.t1
OG0004431	Np002G081730	Aa_G10220.h1.t1
OG0004432	Np002G073240	Aa_G656420.h1.t1, Aa_G236160.h1.t1
OG0004433	Np002G072790	Aa_G293110.h1.t1
OG0004434	Np002G072370	Aa_G336930.h1.t1
OG0004436	Np007G408400	Aa_G39930.h1.t1
OG0004437	Np004G233050	Aa_G974250.h1.t1
OG0004438	Np007G405930	Aa_G483840.h1.t1
OG0004439	Np002G114390	Aa_G207880.h1.t1
OG0004440	Np007G404560	Aa_G1120.h1.t1
OG0004442	Np007G403640	Aa_G684300.h1.t1, Aa_G684300.h2.t1, Aa_G669170.h1.t1, Aa_G331770.h1.t1
OG0004443	Np007G390470	Aa_G223430.h1.t1
OG0004444	Np007G394570	Aa_G104710.h1.t1
OG0004446	Np007G398340	Aa_G380310.h1.t1
OG0004447	Np007G380640	Aa_G136640.h1.t1
OG0004448	Np007G380660	Aa_G136610.h1.t1
OG0004449	Np007G381290	Aa_G434050.h1.t1
OG0004450	Np007G382350	Aa_G455800.h1.t1
OG0004451	Np007G384370	Aa_G252860.h1.t1
OG0004453	Np007G374420, Np007G374410	Aa_G688030.h1.t1
OG0004454	Np007G374890	Aa_G606690.h1.t1
OG0004455	Np007G373870	Aa_G695500.h1.t1, Aa_G461530.h1.t1, Aa_G607510.h1.t1, Aa_G695510.h1.t1
OG0004456	Np007G371980	Aa_G194780.h1.t1
OG0004457	Np004G194430	Aa_G669290.h1.t1
OG0004458	Np004G195550	Aa_G370100.h1.t1
OG0004459	Np005G296150, Np004G196610	Aa_G178370.h1.t1, Aa_G178380.h1.t1, Aa_G178360.h1.t1, Aa_G178350.h1.t1
OG0004460	Np004G199210	Aa_G110580.h1.t1, Aa_G110590.h1.t1
OG0004461	Np006G342110	Aa_G248950.h1.t1
OG0004462	Np001G053790	Aa_G695970.h1.t1
OG0004464	Np001G058710	Aa_G566600.h1.t1
OG0004466	Np001G061190	Aa_G174940.h1.t1
OG0004467	Np003G164270	Aa_G206830.h1.t1
OG0004468	Np001G062880	Aa_G221110.h1.t1
OG0004469	Np002G084390, Np001G062970	Aa_G98550.h1.t1
OG0004470	Np001G063510	Aa_G114080.h1.t1
OG0004471	Np006G324570, Np001G066580	Aa_G289690.h1.t1
OG0004472	Np001G067280	Aa_G129220.h1.t1, Aa_G81030.h1.t1
OG0004474	Np001G069420	Aa_G163570.h1.t1
OG0004475	Np004G198490	Aa_G133500.h1.t1
OG0004477	Np003G179530	Aa_G560450.h1.t1
OG0004478	Np001G066170	Aa_G77290.h1.t1
OG0004482	Np005G295190, Np002G107240	Aa_G9850.h1.t1
OG0004483	Np002G085570	Aa_G189600.h1.t1
OG0004492	Np007G384740	Aa_G87490.h1.t1, Aa_G87460.h1.t1
OG0004492	Np007G384750	Aa_G87530.h1.t1
OG0004498	Np005G276650	Aa_G445250.h1.t1
OG0004499	Np005G276310	Aa_G156490.h1.t1
OG0004500	Np005G275820	Aa_G251770.h1.t1
OG0004501	Np005G274460	Aa_G582390.h1.t1
OG0004502	Np003G156090	Aa_G307370.h1.t1
OG0004503	Np005G273540, Np005G273790	Aa_G279930.h1.t1
OG0004504	Np005G273210	Aa_G489440.h1.t1
OG0004505	Np005G273110	Aa_G607110.h1.t1
OG0004507	Np001G063120, Np001G063090	Aa_G677310.h1.t1
OG0004508	Np005G271330	Aa_G74800.h1.t1
OG0004509	Np005G270780	Aa_G766970.h1.t1
OG0004510	Np006G364020	Aa_G394940.h1.t1
OG0004511	Np005G263120	Aa_G58540.h1.t1
OG0004512	Np005G264670	Aa_G144750.h1.t1
OG0004513	Np005G264800	Aa_G144860.h1.t1
OG0004514	Np005G299220	Aa_G49230.h1.t1
OG0004515	Np002G115010	Aa_G477580.h1.t1
OG0004516	Np002G117900	Aa_G177270.h1.t1
OG0004519	Np001G027300	Aa_G509940.h1.t1
OG0004520	Np004G209290	Aa_G636970.h1.t1
OG0004521	Np001G023290	Aa_G207010.h1.t1
OG0004522	Np001G020090	Aa_G34340.h1.t1
OG0004523	Np001G019430	Aa_G234280.h1.t1
OG0004524	Np001G018710	Aa_G514470.h1.t1
OG0004525	Np005G310860	Aa_G65080.h1.t1
OG0004525	Np002G099310	Aa_G474660.h1.t1
OG0004526	Np004G245410	Aa_G10860.h1.t1
OG0004526	Np002G121200	Aa_G487460.h1.t1
OG0004527	Np007G408820	Aa_G40260.h1.t1
OG0004528	Np003G158120	Aa_G216580.h1.t1
OG0004529	Np007G409110	Aa_G40570.h1.t1
OG0004531	Np003G158710	Aa_G571540.h1.t1
OG0004532	Np003G158230	Aa_G216650.h1.t1
OG0004533	Np003G179730, Np003G157320	Aa_G22090.h1.t1
OG0004534	Np003G157140	Aa_G21990.h1.t1
OG0004535	Np003G155850	Aa_G307680.h1.t1
OG0004536	Np003G155160	Aa_G31720.h1.t1
OG0004537	Np001G018200	Aa_G168800.h1.t1, Aa_G103510.h1.t1
OG0004538	Np003G139540	Aa_G155050.h1.t1
OG0004539	Np003G139260	Aa_G138300.h1.t1
OG0004540	Np003G138880	Aa_G233090.h1.t1
OG0004541	Np003G138580	Aa_G279010.h1.t1
OG0004542	Np003G137690	Aa_G259220.h1.t1, Aa_G259200.h1.t1
OG0004542	Np001G012760	Aa_G70580.h1.t1
OG0004543	Np003G137000	Aa_G168500.h1.t1
OG0004544	Np003G136570	Aa_G159070.h1.t1
OG0004545	Np003G135290	Aa_G130400.h1.t1
OG0004546	Np003G134240	Aa_G392840.h1.t1
OG0004547	Np003G133380	Aa_G275610.h1.t1
OG0004548	Np005G291620	Aa_G748360.h1.t1
OG0004550	Np005G290280	Aa_G78140.h1.t1
OG0004551	Np005G285080	Aa_G316470.h1.t1
OG0004552	Np005G283660	Aa_G55700.h1.t1
OG0004553	Np005G283690	Aa_G55810.h1.t1
OG0004554	Np005G282910	Aa_G556310.h1.t1, Aa_G556310.h2.t1
OG0004556	Np002G090960	Aa_G260040.h1.t1, Aa_G260040.h2.t1
OG0004557	Np004G201880	Aa_G128460.h1.t1
OG0004558	Np004G210950	Aa_G48110.h1.t1
OG0004559	Np004G211420	Aa_G498690.h1.t1
OG0004560	Np004G211450	Aa_G498730.h1.t1
OG0004561	Np004G213000	Aa_G108320.h1.t1
OG0004562	Np004G213370	Aa_G538660.h1.t1
OG0004563	Np004G214690	Aa_G476250.h1.t1, Aa_G791510.h1.t1
OG0004564	Np005G266510	Aa_G396500.h1.t1
OG0004565	Np005G266710	Aa_G426430.h1.t1
OG0004566	Np005G268110	Aa_G179570.h1.t1
OG0004567	Np005G261780, Np005G265030	Aa_G450590.h1.t1
OG0004568	Np005G310850	Aa_G463790.h1.t1
OG0004569	Np002G097360	Aa_G359620.h1.t1
OG0004570	Np005G315820	Aa_G169360.h1.t1
OG0004571	Np001G047480	Aa_G296290.h1.t1
OG0004572	Np006G340910	Aa_G344520.h1.t1
OG0004573	Np001G033490	Aa_G41320.h1.t1
OG0004574	Np006G340130	Aa_G24730.h1.t1
OG0004575	Np006G343720	Aa_G113460.h1.t1
OG0004577	Np003G180070	Aa_G289310.h1.t1
OG0004578	Np003G184130	Aa_G137360.h1.t1
OG0004579	Np001G039780, Np001G039790	Aa_G103100.h1.t1
OG0004580	Np001G039740	Aa_G103040.h1.t1
OG0004581	Np001G035820, Np001G035790	Aa_G58310.h1.t1
OG0004582	Np001G033400	Aa_G476760.h1.t1
OG0004583	Np005G291680, Np005G301570	Aa_G342530.h1.t1
OG0004584	Np005G309050, Np005G309090	Aa_G66630.h1.t1
OG0004585	Np005G306330	Aa_G115760.h1.t1
OG0004586	Np007G382740	Aa_G571290.h1.t1, Aa_G467940.h1.t1
OG0004587	Np006G324000	Aa_G15970.h1.t1
OG0004588	Np006G324740	Aa_G443540.h1.t1
OG0004589	Np006G325440	Aa_G265090.h1.t1
OG0004590	Np006G325450	Aa_G265100.h1.t1
OG0004592	Np006G326980	Aa_G125310.h1.t1
OG0004593	Np003G126490	Aa_G85220.h1.t1
OG0004594	Np003G127600	Aa_G170200.h1.t1
OG0004595	Np003G148970	Aa_G15380.h1.t1
OG0004596	Np003G149350	Aa_G404800.h1.t1
OG0004597	Np003G150280	Aa_G8660.h1.t1
OG0004598	Np003G150800	Aa_G173810.h1.t1
OG0004599	Np001G006500	Aa_G320880.h1.t1, Aa_G320870.h1.t1
OG0004600	Np001G005470, Np001G005510, Np007G389430	Aa_G76000.h1.t1
OG0004601	Np001G004940	Aa_G268340.h1.t1
OG0004602	Np001G004330	Aa_G306130.h1.t1
OG0004603	Np001G003090	Aa_G292870.h1.t1
OG0004604	Np001G002990	Aa_G527010.h1.t1
OG0004605	Np002G111390	Aa_G165890.h1.t1
OG0004605	Np001G001780	Aa_G165900.h1.t1
OG0004606	Np001G000940	Aa_G43540.h1.t1
OG0004607	Np001G053020	Aa_G122490.h1.t1
OG0004608	Np001G003250	Aa_G37300.h1.t1
OG0004609	Np003G186890	Aa_G191640.h1.t1
OG0004610	Np001G041340	Aa_G219560.h1.t1
OG0004613	Np006G360020	Aa_G485650.h1.t1
OG0004614	Np006G361060	Aa_G272250.h1.t1, Aa_G180170.h1.t1
OG0004615	Np006G360690	Aa_G455030.h1.t1
OG0004616	Np007G424930	Aa_G451710.h1.t1
OG0004617	Np007G425100	Aa_G52650.h1.t1
OG0004618	Np003G140900, Np007G425430	Aa_G354710.h1.t1
OG0004619	Np007G425470	Aa_G52340.h1.t1
OG0004620	Np007G414310	Aa_G24360.h1.t1
OG0004621	Np007G423060	Aa_G250390.h1.t1
OG0004622	Np003G143950	Aa_G162360.h1.t1
OG0004623	Np007G421270	Aa_G185670.h1.t1
OG0004624	Np007G418060	Aa_G269280.h1.t1
OG0004625	Np007G417880	Aa_G205790.h1.t1
OG0004626	Np007G417670	Aa_G163200.h1.t1, Aa_G276550.h1.t1
OG0004627	Np007G417630	Aa_G163160.h1.t1
OG0004628	Np007G417270	Aa_G47750.h1.t1
OG0004629	Np007G415510	Aa_G174630.h1.t1
OG0004630	Np007G415140	Aa_G174270.h1.t1
OG0004631	Np007G415080	Aa_G402990.h1.t1, Aa_G174200.h1.t1
OG0004633	Np007G414780	Aa_G258590.h1.t1
OG0004634	Np006G331450	Aa_G677920.h1.t1
OG0004635	Np006G331970	Aa_G340410.h1.t1
OG0004636	Np006G332010	Aa_G482760.h1.t1
OG0004637	Np006G332350	Aa_G224180.h1.t1
OG0004638	Np006G333220	Aa_G451100.h1.t1
OG0004639	Np006G339220	Aa_G12250.h1.t1
OG0004640	Np006G339140	Aa_G426240.h1.t1
OG0004641	Np006G338240	Aa_G159730.h1.t1
OG0004642	Np006G336970	Aa_G197180.h1.t1
OG0004644	Np004G240380	Aa_G497220.h1.t1
OG0004645	Np004G240320	Aa_G497260.h1.t1
OG0004646	Np004G238110, Np004G238090	Aa_G535590.h1.t1, Aa_G535600.h1.t1, Aa_G139710.h1.t1, Aa_G535570.h1.t1
OG0004647	Np004G237210	Aa_G271510.h1.t1
OG0004649	Np004G233960	Aa_G374410.h1.t1
OG0004650	Np004G232940	Aa_G272230.h1.t1
OG0004651	Np004G230400	Aa_G62450.h1.t1
OG0004652	Np004G230070, Np004G230100	Aa_G62250.h1.t1
OG0004653	Np004G230130	Aa_G62300.h1.t1
OG0004654	Np004G227000	Aa_G632480.h1.t1
OG0004657	Np005G281570	Aa_G362300.h1.t1
OG0004658	Np005G280260, Np005G305270	Aa_G29570.h1.t1
OG0004659	Np006G364380	Aa_G321360.h1.t1
OG0004661	Np004G245180	Aa_G10660.h1.t1
OG0004663	Np004G248920	Aa_G440220.h1.t1
OG0004664	Np004G249300, Np004G194760	Aa_G460500.h1.t1
OG0004665	Np004G249630	Aa_G73480.h1.t1
OG0004666	Np004G250040	Aa_G19120.h1.t1
OG0004667	Np004G250210	Aa_G19270.h1.t1
OG0004668	Np004G250810	Aa_G442680.h1.t1
OG0004669	Np004G251410	Aa_G670010.h1.t1, Aa_G670000.h1.t1, Aa_G751640.h1.t1
OG0004670	Np004G252530	Aa_G441420.h1.t1
OG0004671	Np004G255310	Aa_G217800.h1.t1
OG0004672	Np003G141130	Aa_G72750.h1.t1
OG0004674	Np003G145170	Aa_G106500.h1.t1
OG0004675	Np003G145250	Aa_G474110.h1.t1
OG0004676	Np003G146340	Aa_G280210.h1.t1
OG0004677	Np003G146420	Aa_G545370.h1.t1
OG0004678	Np003G147020	Aa_G128860.h1.t1
OG0004679	Np001G014440	Aa_G146650.h1.t1
OG0004680	Np001G015480	Aa_G373250.h1.t1, Aa_G251220.h1.t1
OG0004681	Np001G015890	Aa_G90330.h1.t1
OG0004682	Np001G016510	Aa_G9280.h1.t1
OG0004683	Np001G017610	Aa_G28530.h1.t1
OG0004684	Np001G017630	Aa_G28550.h1.t1
OG0004685	Np003G140600	Aa_G209540.h1.t1
OG0004686	Np001G018090	Aa_G287020.h1.t1
OG0004687	Np001G018060, Np001G064810	Aa_G41950.h1.t1
OG0004688	Np003G131630	Aa_G414870.h1.t1
OG0004689	Np003G130330	Aa_G170520.h1.t1
OG0004690	Np003G129020	Aa_G302820.h1.t1, Aa_G73100.h1.t1
OG0004691	Np001G013360	Aa_G539330.h1.t1
OG0004692	Np001G013270	Aa_G539250.h1.t1
OG0004693	Np001G012540	Aa_G267360.h1.t1
OG0004694	Np001G010340	Aa_G104890.h1.t1
OG0004695	Np001G008490	Aa_G61440.h1.t1
OG0004696	Np001G007750	Aa_G131050.h1.t1
OG0004697	Np001G007560	Aa_G315970.h1.t1
OG0004698	Np001G007450	Aa_G13450.h1.t1
OG0004699	Np001G007320	Aa_G13550.h1.t1
OG0004700	Np001G006870	Aa_G406180.h1.t1
OG0004702	Np001G049550	Aa_G106880.h1.t1
OG0004703	Np001G048500	Aa_G522150.h1.t1, Aa_G768770.h1.t1
OG0004705	Np007G387530	Aa_G78500.h1.t1, Aa_G178800.h1.t1
OG0004706	Np001G043550	Aa_G337540.h1.t1
OG0004707	Np002G087290	Aa_G446000.h1.t1
OG0004708	Np002G087060	Aa_G468530.h1.t1, Aa_G553990.h1.t1
OG0004709	Np002G086180	Aa_G144560.h1.t1
OG0004710	Np002G083190	Aa_G259680.h1.t1
OG0004711	Np002G082760	Aa_G252200.h1.t1
OG0004712	Np002G076540	Aa_G785460.h1.t1
OG0004714	Np002G077910	Aa_G579640.h1.t1
OG0004715	Np005G315910, Np004G208910	Aa_G902400.h1.t1, Aa_G902400.h2.t1
OG0004716	Np002G079150	Aa_G547170.h1.t1
OG0004717	Np004G237840	Aa_G610660.h1.t1, Aa_G559160.h1.t1
OG0004718	Np002G072670	Aa_G444560.h1.t1
OG0004719	Np002G071580	Aa_G293600.h1.t1
OG0004720	Np002G071180	Aa_G21600.h1.t1
OG0004722	Np002G070890	Aa_G772470.h1.t1
OG0004723	Np002G070800	Aa_G312100.h1.t1
OG0004724	Np005G309690	Aa_G312110.h1.t1
OG0004725	Np004G240870	Aa_G163820.h1.t1
OG0004726	Np007G408730, Np007G407020, Np007G406980	Aa_G40180.h1.t1
OG0004727	Np007G408440	Aa_G39980.h1.t1
OG0004728	Np007G408050	Aa_G716800.h1.t1
OG0004729	Np007G407500	Aa_G176140.h1.t1
OG0004730	Np007G406370	Aa_G237730.h1.t1
OG0004731	Np007G404920	Aa_G1420.h1.t1
OG0004732	Np007G404750	Aa_G1280.h1.t1
OG0004733	Np007G403910, Np007G403920	Aa_G235020.h1.t1
OG0004734	Np007G391480	Aa_G97040.h1.t1
OG0004735	Np004G199900	Aa_G57560.h1.t1
OG0004736	Np007G394100	Aa_G82150.h1.t1
OG0004737	Np003G171540	Aa_G104680.h1.t1
OG0004738	Np007G395060	Aa_G429480.h1.t1
OG0004739	Np007G395390	Aa_G108140.h1.t1
OG0004740	Np007G397770	Aa_G50700.h1.t1
OG0004741	Np007G381490	Aa_G752440.h1.t1, Aa_G229460.h1.t1
OG0004742	Np007G383300	Aa_G212390.h1.t1
OG0004743	Np007G383420	Aa_G91340.h1.t1
OG0004745	Np007G384620	Aa_G71980.h1.t1
OG0004746	Np007G385920	Aa_G358510.h1.t1
OG0004748	Np007G397420, Np002G081050	Aa_G577480.h1.t1
OG0004749	Np007G377190, Np007G377170	Aa_G529360.h1.t1, Aa_G323540.h1.t1
OG0004750	Np007G373320	Aa_G143470.h1.t1
OG0004751	Np007G372150	Aa_G422260.h1.t1
OG0004752	Np004G190600	Aa_G378640.h1.t1, Aa_G378650.h1.t1
OG0004753	Np005G318650, Np004G192560	Aa_G370840.h1.t1, Aa_G370840.h2.t1
OG0004754	Np004G196920	Aa_G178330.h1.t1
OG0004755	Np004G197060	Aa_G181030.h1.t1
OG0004756	Np004G199200	Aa_G110570.h1.t1
OG0004757	Np005G298840	Aa_G388020.h1.t1
OG0004757	Np007G385020	Aa_G388010.h1.t1
OG0004758	Np001G024900	Aa_G171920.h1.t1
OG0004759	Np001G057280	Aa_G277100.h1.t1
OG0004760	Np001G053340	Aa_G122900.h1.t1
OG0004761	Np001G053390	Aa_G122980.h1.t1, Aa_G122970.h1.t1
OG0004762	Np006G362370, Np006G362380	Aa_G234340.h1.t1, Aa_G768420.h1.t1, Aa_G428290.h1.t1
OG0004763	Np001G059380	Aa_G213570.h1.t1
OG0004764	Np001G060210	Aa_G268610.h1.t1
OG0004765	Np001G059730, Np001G060830	Aa_G774480.h1.t1
OG0004766	Np001G061280	Aa_G562490.h1.t1
OG0004767	Np001G062020	Aa_G461160.h1.t1
OG0004768	Np001G062450	Aa_G114710.h1.t1
OG0004769	Np001G062660	Aa_G345800.h1.t1
OG0004770	Np001G013690	Aa_G272950.h1.t1
OG0004772	Np005G298870	Aa_G406670.h1.t1
OG0004773	Np001G037850	Aa_G357840.h1.t1, Aa_G569820.h1.t1, Aa_G229800.h1.t1
OG0004776	Np004G249310	Aa_G160880.h1.t1
OG0004777	Np004G246350, Np004G246360	Aa_G994500.h2.t1, Aa_G994500.h1.t1, Aa_G338950.h2.t1, Aa_G338950.h1.t1
OG0004779	Np007G376300	Aa_G542130.h1.t1
OG0004780	Np007G385600	Aa_G179080.h1.t1, Aa_G179110.h1.t1
OG0004781	Np007G397790	Aa_G50640.h1.t1
OG0004782	Np007G410390	Aa_G285120.h1.t1
OG0004783	Np001G007880	Aa_G131150.h1.t1
OG0004783	Np003G133030	Aa_G564960.h1.t1
OG0004786	Np003G152000	Aa_G457010.h1.t1
OG0004791	Np006G348380, Np006G354590	Aa_G400150.h1.t1
OG0004801	Np005G276610	Aa_G18390.h1.t1
OG0004802	Np005G276600	Aa_G18400.h1.t1
OG0004803	Np005G276550	Aa_G44510.h1.t1
OG0004804	Np005G276410	Aa_G44690.h1.t1
OG0004805	Np005G275500	Aa_G2750.h1.t1
OG0004806	Np005G274140	Aa_G450150.h1.t1
OG0004807	Np005G272830	Aa_G273380.h1.t1
OG0004808	Np006G364750	Aa_G393140.h1.t1
OG0004808	Np005G271360	Aa_G74760.h1.t1
OG0004809	Np005G271260	Aa_G74870.h1.t1
OG0004810	Np001G016230	Aa_G418170.h1.t1
OG0004811	Np005G262950	Aa_G26490.h1.t1
OG0004812	Np005G262770	Aa_G647000.h1.t1
OG0004813	Np005G263160	Aa_G58470.h1.t1
OG0004815	Np005G265300	Aa_G238240.h1.t1
