Orthogroup	Noccaea_praecox	Eutrema_salsugineum
OG0004308	Np003G137150	XP_006399574.1
OG0004309	Np003G134790, Np003G134780	XP_006399335.1
OG0004310	Np003G134330	XP_006399302.1
OG0004311	Np001G035330	XP_024010995.1
OG0004312	Np005G291940	XP_006414122.1
OG0004313	Np005G290500	XP_006414030.1
OG0004314	Np005G288720	XP_006413908.1
OG0004315	Np005G288270	XP_006413866.1
OG0004318	Np005G284900	XP_006413634.1
OG0004319	Np005G284720	XP_006413620.1
OG0004320	Np005G283490	XP_006413556.1
OG0004321	Np005G282880	XP_006413480.1
OG0004322	Np003G178810	XP_006397019.1
OG0004323	Np004G204310	XP_006397443.1
OG0004323	Np003G176400	XP_006397197.1
OG0004324	Np007G383500	XP_006406139.1
OG0004325	Np004G193330	XP_006392817.1
OG0004326	Np004G212770	XP_006415559.1
OG0004327	Np004G213860	XP_006415470.1
OG0004328	Np004G214050	XP_024008715.1
OG0004330	Np005G267320	XP_006412059.1
OG0004331	Np005G268600	XP_006411952.1
OG0004332	Np003G141350	XP_006411945.1
OG0004333	Np003G177910	XP_006397105.1
OG0004334	Np003G181740	XP_024009852.1
OG0004336	Np005G309910	XP_024014072.1, XP_006403070.1
OG0004337	Np007G388540	XP_024009679.1
OG0004338	Np005G307500	XP_006415003.1
OG0004339	Np005G305370	XP_006414710.1
OG0004340	Np005G304440	XP_006414654.1
OG0004341	Np005G304170	XP_006414638.1
OG0004342	Np004G190260	XP_006392570.1
OG0004343	Np001G069320	XP_006402325.1
OG0004344	Np006G321930	XP_006397895.1
OG0004345	Np006G322990	XP_006397823.1
OG0004346	Np006G323210	XP_006397798.1
OG0004347	Np002G076860	XP_006390227.1
OG0004348	Np006G327440	XP_024003770.1
OG0004349	Np001G062940	XP_024012854.1
OG0004350	Np003G147890	XP_006400541.1
OG0004352	Np006G332450	XP_006411253.1
OG0004353	Np003G150410	XP_024012032.1
OG0004354	Np003G153300	XP_006400984.1
OG0004355	Np001G005490	XP_006394247.1
OG0004356	Np001G005090	XP_006394212.1
OG0004357	Np001G003050	XP_024007425.1
OG0004358	Np001G001630	XP_006393904.1
OG0004359	Np001G001480	XP_006393891.1
OG0004360	Np004G259810	XP_006418493.2, XP_006413721.2
OG0004361	Np003G189170, Np005G262760	XP_024010061.1
OG0004362	Np004G256950	XP_006418230.1
OG0004363	Np006G345560, Np009G431760	XP_006410483.1
OG0004364	Np007G406610, Np009G431620	XP_006410478.1
OG0004365	Np004G253760	XP_024008183.1
OG0004366	Np006G354810, Np006G348090	XP_006410255.1
OG0004367	Np006G354560	XP_006410232.1
OG0004368	Np006G347580, Np006G353190	XP_006410148.1
OG0004370	Np006G352740, Np006G347950	XP_006410134.1
OG0004371	Np006G352180	XP_006410048.1
OG0004373	Np007G423070	XP_024015621.1
OG0004374	Np007G419200	XP_006408100.1
OG0004375	Np001G014930	XP_024007327.1
OG0004376	Np007G418630	XP_006408059.1
OG0004377	Np007G417760	XP_006408003.1
OG0004378	Np007G417510	XP_006407980.2
OG0004379	Np007G417170	XP_006407949.1
OG0004380	Np007G415770, Np007G415780	XP_006407851.1
OG0004381	Np006G339700	XP_006410774.1
OG0004382	Np006G339510	XP_006410790.1
OG0004383	Np006G338140	XP_006410870.1
OG0004384	Np006G337330	XP_006410926.1
OG0004385	Np004G240180	XP_006416850.1
OG0004386	Np004G238280	XP_006416673.1
OG0004389	Np004G236990	XP_006416574.1
OG0004390	Np004G233930	XP_006416296.2
OG0004392	Np004G231240	XP_024008462.1
OG0004393	Np004G225980	XP_006415937.1
OG0004394	Np004G209440	XP_006415839.1
OG0004395	Np005G281560	XP_006413377.1
OG0004396	Np006G365990	XP_006404933.1
OG0004397	Np004G243700	XP_006417126.1
OG0004398	Np004G244730	XP_006417188.1
OG0004399	Np004G244860	XP_006417201.1
OG0004400	Np004G246200	XP_006417294.1, XP_024016224.1
OG0004401	Np004G247540	XP_006417392.1
OG0004402	Np004G248090	XP_006417444.1
OG0004403	Np004G248790	XP_006417496.1
OG0004404	Np004G250160	XP_024008983.1
OG0004405	Np004G251360	XP_024008896.1
OG0004406	Np004G251490	XP_006417755.1
OG0004407	Np003G142110	XP_006400039.1, XP_006398167.1, XP_006402016.1
OG0004408	Np003G143300	XP_006400164.1
OG0004409	Np003G144020	XP_006400226.1
OG0004410	Np003G146380	XP_006400405.1
OG0004411	Np002G099260, Np003G146470	XP_006400417.1
OG0004412	Np001G014130	XP_006394897.1
OG0004413	Np001G014830	XP_006394950.1
OG0004414	Np001G017900	XP_006395202.1
OG0004415	Np003G131470	XP_006399084.1
OG0004416	Np001G013240	XP_006394816.2
OG0004418	Np001G010670	XP_006394617.1
OG0004419	Np001G010180	XP_006394582.1
OG0004420	Np001G009330	XP_006394517.2
OG0004421	Np001G050670, Np004G203340	XP_006404119.2, XP_006391484.1
OG0004422	Np002G089510	XP_006391145.1
OG0004423	Np002G086520, Np002G086530	XP_006390983.1
OG0004424	Np002G085580	XP_024009634.1, XP_006390904.1
OG0004425	Np002G084720	XP_006390852.1
OG0004426	Np002G083250	XP_024009740.1
OG0004427	Np002G082970	XP_006390702.2, XP_024012361.1
OG0004428	Np002G077870	XP_006390296.2
OG0004430	Np002G079120	XP_006390412.1
OG0004431	Np002G081730	XP_006390611.1
OG0004432	Np002G073240	XP_006389971.1
OG0004433	Np002G072790	XP_006389937.1
OG0004434	Np002G072370	XP_006389902.1
OG0004435	Np002G071980	XP_006389872.1
OG0004436	Np007G408400	XP_006407282.1
OG0004437	Np007G406050, Np004G233050	XP_006407130.1
OG0004438	Np007G405930	XP_006407114.1
OG0004440	Np007G404560	XP_006407005.1
OG0004443	Np007G390470	XP_006406859.1
OG0004444	Np007G394570	XP_006406591.1
OG0004445	Np007G397550	XP_006406452.1
OG0004446	Np007G398340	XP_006406424.1
OG0004447	Np007G380640	XP_006406334.1
OG0004448	Np007G380660	XP_006406332.1
OG0004449	Np007G381290	XP_006406284.1
OG0004450	Np007G382350	XP_006406232.1
OG0004451	Np007G384370	XP_006406061.1
OG0004452	Np006G363070	XP_006408841.1
OG0004453	Np007G374420	XP_006409142.1
OG0004453	Np007G374410	XP_024016602.1
OG0004454	Np007G374890	XP_006409191.1
OG0004455	Np007G373870	XP_006409089.1
OG0004456	Np007G371980	XP_006408974.1
OG0004457	Np004G194430	XP_006392923.1
OG0004458	Np004G195550	XP_006393046.1
OG0004459	Np005G296150, Np004G196610	XP_006393140.1
OG0004460	Np004G199210	XP_006393383.1
OG0004461	Np006G342110	XP_006410586.1
OG0004462	Np001G053790	XP_006403869.1
OG0004463	Np001G056930	XP_006403631.1
OG0004464	Np001G058710	XP_006403490.1
OG0004466	Np001G061190	XP_006402958.1
OG0004467	Np003G164270	XP_006401725.1
OG0004468	Np001G062880	XP_006402812.1
OG0004469	Np002G084390, Np001G062970	XP_006408587.1, XP_006408676.1
OG0004470	Np001G063510	XP_006402768.1
OG0004471	Np006G324570	XP_024010800.1
OG0004472	Np001G067280	XP_006402480.1
OG0004473	Np001G068600	XP_006402385.1
OG0004473	Np004G201850	XP_006392431.1
OG0004474	Np001G069420	XP_006402318.2
OG0004477	Np003G179530	XP_006396998.1
OG0004478	Np001G066170	XP_006402582.1
OG0004481	Np007G373150	XP_024004419.1
OG0004482	Np005G295190, Np002G107240	XP_024008845.1
OG0004483	Np002G085570	XP_006390903.2
OG0004485	Np001G024530, Np001G064840	XP_006390967.2, XP_006390969.1
OG0004488	Np003G140440	XP_006399856.1
OG0004489	Np005G281680, Np005G282420	XP_024010221.1
OG0004492	Np007G384740, Np007G384750	XP_024014899.1
OG0004493	Np007G387710, Np007G387650, Np007G387720, Np007G387670	XP_024009497.1
OG0004499	Np005G276310	XP_006412943.1
OG0004500	Np005G275820	XP_006412899.1
OG0004501	Np005G274460	XP_006412781.1
OG0004502	Np003G156090	XP_006401216.1
OG0004503	Np005G273540, Np005G273790	XP_006412730.1
OG0004504	Np005G273210	XP_006412699.1
OG0004505	Np005G273110	XP_006412687.1
OG0004506	Np005G272840	XP_006412671.1
OG0004507	Np001G063120, Np001G063090	XP_024012761.1
OG0004508	Np005G271330	XP_006412553.1
OG0004509	Np005G270780	XP_006412508.1
OG0004510	Np006G364020	XP_006412506.1
OG0004511	Np005G263120	XP_006412404.1, XP_024009876.1
OG0004512	Np005G264670	XP_006412234.1
OG0004513	Np005G264800	XP_006412223.1
OG0004514	Np005G299220	XP_024005549.1
OG0004515	Np002G115010	XP_006392221.1
OG0004516	Np002G117900	XP_006392008.1
OG0004518	Np005G283370	XP_006413530.1
OG0004519	Np001G027300	XP_006395883.1
OG0004520	Np004G209290	XP_006415861.1
OG0004521	Np001G023290	XP_006395615.1
OG0004522	Np001G020090	XP_006395377.1
OG0004522	Np005G316770	XP_006405538.1
OG0004523	Np001G019430	XP_006395328.1
OG0004524	Np001G018710	XP_006395274.1
OG0004525	Np005G310860	XP_024007065.1
OG0004525	Np002G099310	XP_006391568.1
OG0004526	Np004G245410	XP_006417232.1
OG0004526	Np002G121200	XP_006391804.1
OG0004527	Np007G408820	XP_006407316.1
OG0004528	Np003G158120	XP_006401356.1
OG0004529	Np007G409110	XP_024014891.1
OG0004530	Np003G152540	XP_006400913.1
OG0004530	Np001G032830	XP_006398487.1
OG0004531	Np003G158710	XP_024012715.1
OG0004532	Np003G158230	XP_006401365.1
OG0004533	Np003G179730, Np003G157320	XP_006401299.1
OG0004534	Np003G157140	XP_006401287.2
OG0004535	Np003G155850	XP_006401196.1
OG0004536	Np003G155160	XP_006401153.1
OG0004537	Np001G018200	XP_006395234.1
OG0004538	Np003G139540	XP_006399773.1
OG0004539	Np003G139260	XP_006399757.1
OG0004540	Np003G138880	XP_006399722.1
OG0004541	Np003G138580	XP_006399707.1
OG0004542	Np003G137690	XP_006399612.2
OG0004543	Np003G137000	XP_006399562.1
OG0004544	Np003G136570	XP_006399522.1
OG0004545	Np003G135290	XP_006399391.1
OG0004546	Np003G134240	XP_006399295.1
OG0004547	Np003G133380	XP_006399227.1
OG0004548	Np005G291620	XP_006414103.1
OG0004549	Np005G291510	XP_006414093.1
OG0004550	Np005G290280	XP_006414007.1
OG0004551	Np005G285080	XP_006413645.1
OG0004552	Np005G283660	XP_006413544.1
OG0004553	Np005G283690	XP_006413542.1
OG0004554	Np005G282910	XP_006413482.1
OG0004555	Np001G046970	XP_006404405.1
OG0004556	Np002G090960	XP_006397469.1
OG0004557	Np004G201890	XP_006393657.1
OG0004558	Np004G210950	XP_006415692.1
OG0004559	Np004G211420	XP_006415654.1
OG0004560	Np004G211450	XP_006415648.1
OG0004561	Np004G213000	XP_006415548.1
OG0004562	Np004G213370	XP_006415512.1
OG0004563	Np004G214690	XP_006415403.1
OG0004564	Np005G266510	XP_006412098.1
OG0004565	Np005G266710	XP_006412091.1
OG0004566	Np005G268110	XP_006411996.1
OG0004567	Np005G261780, Np005G265030	XP_006405879.1
OG0004568	Np005G310850	XP_006395903.1
OG0004569	Np002G097360	XP_006391521.1
OG0004570	Np005G315820	XP_006405607.1
OG0004571	Np001G047480	XP_006404357.1
OG0004572	Np006G340910	XP_006410669.1
OG0004573	Np001G033490	XP_006398397.1
OG0004574	Np006G340130	XP_006410737.1
OG0004575	Np006G343720	XP_006410515.1
OG0004576	Np003G179600	XP_006396996.1
OG0004577	Np003G180070	XP_006396947.1
OG0004579	Np001G039780	XP_006398053.1
OG0004580	Np001G039740	XP_006398056.1
OG0004581	Np001G035820	XP_006398312.1
OG0004581	Np001G035790	XP_006398313.1
OG0004582	Np001G033400	XP_006398399.1
OG0004583	Np005G291680, Np005G301570	XP_006414414.1, XP_024004574.1
OG0004584	Np005G309050, Np005G309090	XP_006414914.2
OG0004585	Np005G306330	XP_006414816.1
OG0004586	Np007G382740	XP_006406200.1
OG0004587	Np006G324000	XP_006397744.1
OG0004588	Np006G324740	XP_006397695.2
OG0004589	Np006G325440	XP_006397643.1
OG0004590	Np006G325450	XP_006397642.1
OG0004591	Np006G325500	XP_006397637.1
OG0004592	Np006G326980	XP_006397511.1
OG0004593	Np003G126490	XP_006398693.1
OG0004594	Np003G127600	XP_006398787.1
OG0004595	Np003G148970	XP_006400636.1
OG0004596	Np003G149350	XP_006400669.1
OG0004597	Np003G150280	XP_024011534.1
OG0004598	Np003G150800	XP_006400777.1
OG0004599	Np001G006500	XP_006394310.1
OG0004600	Np001G005470, Np001G005510	XP_006394246.2
OG0004601	Np001G004940	XP_006394201.1
OG0004602	Np001G004330	XP_006394143.1
OG0004604	Np001G002990	XP_006394025.1
OG0004605	Np001G001780	XP_006393914.1
OG0004606	Np001G000940	XP_006393858.1
OG0004607	Np001G053020	XP_006403934.1
OG0004608	Np001G003250	XP_006394053.1
OG0004609	Np003G186890	XP_006396430.1
OG0004610	Np001G041340	XP_006403245.1
OG0004611	Np006G357650	XP_006410442.1
OG0004612	Np006G355260	XP_006410285.1
OG0004613	Np006G360020	XP_024016667.1, XP_024013276.1
OG0004614	Np006G361060	XP_024016037.1
OG0004615	Np006G357970	XP_006409759.1
OG0004616	Np007G424930	XP_006404284.1
OG0004617	Np007G425100	XP_006408542.1, XP_006399939.1
OG0004618	Np003G140900	XP_006399908.1
OG0004619	Np007G425470	XP_024015443.1
OG0004620	Np007G414310	XP_006407749.1
OG0004621	Np007G423060	XP_006408385.1
OG0004622	Np007G422810	XP_006408359.1
OG0004624	Np007G418060	XP_006408027.1
OG0004625	Np007G417880	XP_006408011.1
OG0004626	Np007G417670	XP_006407992.1
OG0004627	Np007G417630	XP_006407987.1
OG0004628	Np007G417270	XP_006407960.1
OG0004629	Np007G415510	XP_006407842.1
OG0004630	Np007G415140	XP_006407808.1
OG0004631	Np007G415080	XP_006407804.1
OG0004632	Np007G414810	XP_006407786.1
OG0004633	Np007G414780	XP_006407783.1, XP_006397392.1
OG0004634	Np006G331450	XP_006411323.1
OG0004635	Np006G331970	XP_006411281.1
OG0004636	Np006G332010	XP_006411279.1
OG0004637	Np006G332350	XP_024003858.1
OG0004638	Np006G333220	XP_006411202.1
OG0004639	Np006G339220	XP_006410813.1
OG0004640	Np006G339140	XP_024016688.1
OG0004641	Np006G338240	XP_006410858.2
OG0004642	Np006G336970	XP_006410949.1
OG0004643	Np006G335100	XP_006411082.1
OG0004644	Np004G240380	XP_006416867.1
OG0004645	Np004G240320	XP_006416861.1
OG0004646	Np004G238110, Np004G238090	XP_006416660.1
OG0004647	Np004G237210	XP_006416592.1
OG0004648	Np004G235600	XP_006416454.1
OG0004649	Np004G233960	XP_006416299.1
OG0004650	Np004G232940	XP_006416245.2
OG0004651	Np004G230400	XP_006416093.1
OG0004652	Np004G230070, Np004G230100	XP_006416072.1
OG0004653	Np004G230130	XP_006416075.1
OG0004654	Np004G227000	XP_006415972.1
OG0004655	Np005G282090	XP_006413419.1
OG0004657	Np005G281570	XP_006413378.1
OG0004658	Np005G280260, Np005G305270	XP_006413278.1
OG0004659	Np006G364380	XP_006405114.1
OG0004661	Np004G245180	XP_006417221.1
OG0004662	Np004G248640	XP_006417486.1
OG0004663	Np004G248920	XP_006417507.1
OG0004664	Np004G249300, Np004G194760	XP_006417538.1
OG0004665	Np004G249630	XP_006417564.1
OG0004666	Np004G250040	XP_006417600.1
OG0004667	Np004G250210	XP_006417620.1
OG0004668	Np004G250810	XP_006417680.1
OG0004669	Np004G251410	XP_006417742.1
OG0004670	Np004G252530	XP_006417845.1
OG0004671	Np004G255310	XP_006418086.2, XP_024012220.1
OG0004672	Np003G141130	XP_006399935.1
OG0004673	Np003G143550	XP_006400185.1
OG0004674	Np003G145170	XP_006400323.1
OG0004675	Np003G145250	XP_006400330.1
OG0004676	Np003G146340	XP_006400401.1
OG0004677	Np003G146420	XP_006400409.1
OG0004678	Np003G147020	XP_006400471.1
OG0004679	Np001G014440	XP_006394918.2
OG0004680	Np001G015480	XP_006395000.1
OG0004681	Np001G015890	XP_006395038.1
OG0004682	Np001G016510	XP_006395072.1
OG0004683	Np001G017610	XP_006395173.1
OG0004684	Np001G017630	XP_024007509.1
OG0004685	Np003G140600	XP_006399873.1, XP_006398836.1
OG0004686	Np001G018090	XP_006395223.1
OG0004687	Np001G064810	XP_006402677.1
OG0004688	Np003G131630	XP_006399095.1
OG0004689	Np003G130330	XP_006398996.1
OG0004690	Np003G129020	XP_006398902.1
OG0004692	Np001G013270	XP_006394817.1
OG0004693	Np001G012540	XP_006394767.1
OG0004694	Np001G010340	XP_024007382.1
OG0004695	Np001G008490	XP_006394447.1
OG0004696	Np001G007750	XP_006394426.2
OG0004697	Np001G007560	XP_006394413.1
OG0004698	Np001G007450	XP_006394405.1
OG0004699	Np001G007320	XP_006394392.1
OG0004700	Np001G006870	XP_006394345.1
OG0004701	Np001G052690	XP_006403966.1
OG0004702	Np001G049550	XP_006404208.1
OG0004702	Np001G010900	XP_006394635.2
OG0004703	Np001G048500	XP_006404261.1
OG0004703	Np001G048510	XP_006404260.1
OG0004704	Np001G046680	XP_006404442.1
OG0004705	Np007G387530	XP_006418691.1
OG0004706	Np001G043550	XP_024016538.1, XP_024015098.1, XP_024009465.1, XP_006391093.2
OG0004707	Np002G087290	XP_006391034.1
OG0004708	Np002G087060	XP_006391018.1
OG0004709	Np002G086180	XP_006390953.1
OG0004710	Np002G083190	XP_006390724.2
OG0004711	Np002G082760	XP_006390686.1
OG0004713	Np004G235510	XP_006416447.1
OG0004715	Np005G315910, Np004G208910	XP_006415893.1
OG0004716	Np002G079150	XP_006390416.1
OG0004717	Np004G237840	XP_006405722.1, XP_006416643.1
OG0004718	Np002G072670	XP_006389928.1
OG0004719	Np002G071580	XP_006389847.1
OG0004720	Np002G071180	XP_006389821.1
OG0004721	Np002G070970	XP_006389805.1
OG0004722	Np002G070890	XP_006389795.1
OG0004723	Np002G070800	XP_024007085.1
OG0004724	Np005G309690	XP_024008512.1, XP_006402135.1
OG0004725	Np004G240870	XP_006416905.1
OG0004727	Np007G408440	XP_024015720.1
OG0004728	Np007G408050	XP_006407260.1
OG0004729	Np007G407500	XP_024015042.1
OG0004730	Np007G406370	XP_006407145.1
OG0004731	Np007G404920	XP_024015394.1
OG0004732	Np007G404750	XP_006407021.1
OG0004733	Np007G403910, Np007G403920	XP_006406972.1
OG0004734	Np007G391480	XP_006406808.1
OG0004735	Np004G199900	XP_006393478.1
OG0004736	Np007G394100	XP_006406624.2
OG0004737	Np003G171540, Np007G393410	XP_006406588.1
OG0004738	Np007G395060	XP_006406561.1
OG0004739	Np007G395390	XP_006406545.1
OG0004740	Np007G397770	XP_006406438.1
OG0004741	Np007G381480	XP_006406268.1
OG0004742	Np007G383300	XP_006406154.1
OG0004743	Np007G383420	XP_006406148.1
OG0004744	Np007G384280	XP_006406068.1
OG0004745	Np007G384620	XP_006406034.1
OG0004746	Np007G385920	XP_006418810.1
OG0004749	Np007G377170	XP_006404927.1, XP_006409425.1
OG0004750	Np007G373320	XP_006409050.1
OG0004751	Np007G372150	XP_006408954.1
OG0004752	Np004G190600	XP_006392596.1
OG0004753	Np005G318650, Np004G192560	XP_006392763.1
OG0004754	Np004G196630, Np004G196920	XP_006393144.2
OG0004755	Np004G197060	XP_006393183.1
OG0004756	Np004G199200	XP_006393382.1
OG0004757	Np007G385020	XP_006406000.2
OG0004758	Np001G024900	XP_006395737.1
OG0004759	Np001G057280	XP_024013406.1
OG0004760	Np001G053340	XP_006403905.1
OG0004761	Np001G053390	XP_006403900.1
OG0004762	Np006G362370, Np006G362380	XP_006398019.1
OG0004763	Np001G059380	XP_006403446.1
OG0004764	Np001G060210	XP_006403014.1
OG0004765	Np001G059730, Np001G060830	XP_006402969.1
OG0004766	Np001G061280	XP_006402947.2
OG0004767	Np001G062020	XP_006402882.1
OG0004769	Np001G062660	XP_006402833.1
OG0004770	Np001G013690	XP_006394856.1
OG0004772	Np005G298870	XP_006414315.1
OG0004773	Np001G037850	XP_006404972.2
OG0004774	Np023G439560, Np019G438900	XP_006404491.1
OG0004775	Np002G074390, Np001G015320	XP_024016678.1, XP_024006686.1
OG0004776	Np004G249310	XP_006417540.1
OG0004777	Np004G246350, Np004G246360	XP_006395511.1
OG0004779	Np007G376300	XP_024016607.1
OG0004780	Np007G385600	XP_006418831.1
OG0004781	Np007G397790	XP_006406436.1
OG0004782	Np007G410390	XP_006407448.1
OG0004783	Np001G007880	XP_006394437.1
OG0004783	Np003G133030	XP_006399206.1
OG0004786	Np003G152000	XP_006400866.1
OG0004788	Np004G228930, Np010G433440, Np001G031000, Np004G219300, Np010G432750, Np008G426250, Np001G030230, Np002G103540, Np001G030240	XP_024015052.1
OG0004789	Np004G199720	XP_006393460.1
OG0004790	Np003G140120, Np003G140220, Np003G140230	XP_024012940.1
OG0004791	Np006G348380, Np006G354590	XP_006410234.1
OG0004801	Np005G276610	XP_006412973.1
OG0004802	Np005G276600	XP_006412971.1
OG0004803	Np005G276550	XP_006412967.1
OG0004804	Np005G276410	XP_006412954.1
OG0004805	Np005G275500	XP_006412879.1
OG0004806	Np005G274140	XP_006412744.1
OG0004807	Np005G272830	XP_006412670.1
OG0004808	Np005G271360	XP_006412555.1
OG0004809	Np005G271260	XP_006412548.1
OG0004810	Np001G016230	XP_006395052.1
OG0004811	Np005G262950	XP_006412421.2
OG0004812	Np005G262770	XP_006412436.2
OG0004813	Np005G263160	XP_024004729.1
OG0004814	Np005G264390	XP_006412268.1
OG0004815	Np005G265300	XP_006412196.1
OG0004817	Np005G298910	XP_006414319.1
OG0004818	Np005G299230	XP_024005632.1
OG0004819	Np005G300000	XP_006414347.1
OG0004821	Np004G250230	XP_006417623.1
OG0004822	Np002G117910	XP_006392007.1
OG0004823	Np002G118130	XP_006391995.1
OG0004824	Np001G028150	XP_006398508.1
OG0004825	Np001G027920	XP_006398517.1
OG0004826	Np001G025850	XP_006395800.1
OG0004827	Np001G023080	XP_006395603.2
OG0004828	Np001G022420	XP_006395547.2
OG0004828	Np006G365620	XP_006405866.1
OG0004829	Np001G022240	XP_006395532.1
OG0004830	Np005G318110	XP_024014616.1
OG0004831	Np001G020860	XP_024007433.1
OG0004832	Np001G020550	XP_024007368.1
OG0004833	Np001G019150	XP_006395310.1
OG0004834	Np001G019110	XP_006395309.1
OG0004835	Np001G018940	XP_006395294.1
OG0004836	Np001G018850	XP_024014635.1, XP_006395286.1
OG0004837	Np001G018590	XP_024007616.1
OG0004838	Np001G018390	XP_006395246.1
OG0004839	Np001G018380	XP_006395245.1
OG0004840	Np002G094710	XP_024007915.1
OG0004841	Np002G123130	XP_024004050.1
OG0004842	Np002G121220	XP_006391802.1
