Orthogroup	Noccaea_praecox	Arabidopsis_arenosa
OG0002166	Np001G060120	jg15580
OG0002166	Np006G331720	jg19297
OG0002167	Np006G333630	jg19175
OG0002168	Np006G339890	jg18719
OG0002168	Np001G054420	jg15147
OG0002169	Np006G335130	jg19046
OG0002170	Np002G071410	jg3677
OG0002171	Np004G240060	jg30108
OG0002171	Np002G071710	jg3656
OG0002172	Np004G240050	jg30110
OG0002172	Np002G071730	jg3654
OG0002173	Np004G239730, Np002G072480	jg30132
OG0002174	Np004G236410	jg30453
OG0002174	Np002G078630	jg3148
OG0002175	Np002G076220	jg3317
OG0002175	Np004G234480	jg30640
OG0002176	Np004G232030	jg30817
OG0002176	Np004G232020	jg30818
OG0002177	Np004G231110	jg30859
OG0002178	Np004G230370	jg2662
OG0002179	Np002G091230	jg2304, jg2301
OG0002179	Np004G209900	jg31239
OG0002181	Np005G264690	jg8916
OG0002182	Np001G009450	jg23069
OG0002182	Np004G242950	jg29860
OG0002183	Np004G243650	jg29809
OG0002183	Np001G023090	jg13276
OG0002184	Np005G301870	jg31581
OG0002185	Np004G246130	jg29631
OG0002185	Np002G119730	jg698
OG0002186	Np002G117070	jg888
OG0002186	Np004G247670	jg29503
OG0002187	Np004G249290	jg29348
OG0002187	Np007G414430	jg24772
OG0002188	Np006G351240, Np004G254410	jg28890
OG0002189	Np007G410470	jg25089
OG0002189	Np003G131240	jg4355
OG0002190	Np007G411480	jg25004
OG0002190	Np003G129480	jg4233
OG0002191	Np007G380550	jg26254
OG0002191	Np001G013680	jg6499, jg6500
OG0002192	Np001G043840	jg14132
OG0002192	Np003G150160	jg6016
OG0002194	Np004G190370	jg33784
OG0002194	Np007G408300	jg25258
OG0002195	Np005G311990, Np007G407610	jg25324
OG0002195	Np004G190960	jg33710
OG0002196	Np005G301610	jg11089, jg25740
OG0002197	Np007G392590	jg25847
OG0002197	Np004G199750	jg32900
OG0002198	Np007G393540	jg25918
OG0002199	Np007G393870	jg25935
OG0002199	Np004G199180	jg32944
OG0002200	Np007G377630, Np003G162450	jg27651
OG0002201	Np007G376510	jg27801
OG0002201	Np007G376500	jg27802
OG0002202	Np005G266140	jg27843, jg27842
OG0002203	Np003G130670	jg4325
OG0002203	Np007G374090	jg28056
OG0002205	Np004G197040	jg33145
OG0002206	Np004G197780	jg33094
OG0002206	Np007G396020	jg26065
OG0002207	Np005G301580	jg11083
OG0002207	Np005G301540	jg11082
OG0002208	Np001G061520	jg15682
OG0002209	Np006G324350, Np006G324310	jg19936
OG0002209	Np001G066730	jg16146
OG0002210	Np005G264590, Np005G264760, Np001G040140, Np002G095440	jg8926, jg8973
OG0002212	Np002G101320	jg9936, jg17176
OG0002212	Np004G254060	jg1592, jg6759
OG0002213	Np002G098050, Np002G098040	jg1926, jg1929
OG0002215	Np005G305140, Np005G305130	jg14940
OG0002215	Np002G091370	jg22524, jg22522, jg22523
OG0002219	Np007G372780	jg28179
OG0002219	Np005G275410	jg9515
OG0002220	Np005G275020	jg9485
OG0002221	Np007G373210	jg28146
OG0002222	Np005G270210	jg9146, jg6429
OG0002223	Np005G272480	jg9301
OG0002224	Np006G365520	jg16960
OG0002225	Np005G271000	jg9197
OG0002225	Np006G364250	jg17080, jg1644
OG0002226	Np005G264260	jg8962
OG0002226	Np007G378160	jg27575
OG0002227	Np007G376040	jg27855
OG0002228	Np006G340640	jg18662
OG0002228	Np004G205160	jg31889
OG0002229	Np001G027960	jg12916
OG0002229	Np004G241370	jg29990
OG0002230	Np001G026300	jg13008
OG0002231	Np001G023750	jg13209
OG0002231	Np004G243410	jg29819
OG0002232	Np001G023070	jg13279
OG0002232	Np004G243610	jg29810
OG0002233	Np001G019630	jg13647, jg13646
OG0002234	Np005G315950	jg12550
OG0002234	Np001G019350	jg13685
OG0002235	Np002G094070	jg2168, jg2169, jg2170
OG0002235	Np005G304490	jg1737
OG0002236	Np005G311790	jg12191
OG0002237	Np005G311130	jg12103
OG0002237	Np002G097520	jg1980
OG0002238	Np002G124030	jg406
OG0002238	Np005G319950, Np005G319810	jg12799
OG0002239	Np002G119960	jg681
OG0002239	Np004G245890	jg29644
OG0002240	Np003G156310	jg22618
OG0002240	Np005G279940	jg9865
OG0002241	Np003G125750	jg3905
OG0002241	Np007G413830	jg24822
OG0002242	Np007G412110	jg24955
OG0002242	Np003G128540	jg4155
OG0002243	Np002G070500	jg3763
OG0002244	Np007G409940	jg25129, jg26374
OG0002245	Np005G281150	jg9955
OG0002245	Np003G184460	jg21786
OG0002246	Np003G167400	jg20681, jg21868
OG0002247	Np003G167080	jg21881
OG0002247	Np005G280730	jg9921
OG0002248	Np003G163080, Np003G159840	jg22255
OG0002248	Np005G278270	jg9728
OG0002249	Np003G160620	jg22331
OG0002250	Np003G158640	jg22433
OG0002251	Np003G158100	jg22478
OG0002251	Np005G279240	jg9812
OG0002252	Np003G155760	jg22661
OG0002252	Np005G280180	jg9885
OG0002253	Np003G139750	jg5123
OG0002253	Np004G210190	jg31250
OG0002254	Np003G147380	jg5802
OG0002254	Np003G139150	jg5073
OG0002255	Np001G013760	jg6514
OG0002255	Np003G138840	jg5040
OG0002256	Np001G033960, Np001G037000	jg20523
OG0002256	Np005G290440	jg10686
OG0002257	Np005G285600	jg10301
OG0002257	Np005G285620	jg10302
OG0002258	Np003G184160	jg18605
OG0002259	Np005G267960	jg8701
OG0002259	Np005G267950	jg8703, jg8702
OG0002260	Np005G284880, Np005G284890	jg10259, jg32041, jg32044, jg13662
OG0002261	Np005G268670	jg8640
OG0002262	Np005G269090	jg8609
OG0002262	Np006G367520	jg16786
OG0002263	Np005G261990	jg8477
OG0002264	Np005G260540	jg8336
OG0002265	Np005G315110	jg12495
OG0002265	Np001G018810	jg13772
OG0002266	Np001G042260	jg21021
OG0002266	Np004G200970	jg32752
OG0002267	Np007G386030	jg26683
OG0002268	Np007G384450	jg26579
OG0002268	Np005G305410	jg11339
OG0002269	Np005G304970	jg11308
OG0002269	Np007G383990	jg26546
OG0002270	Np007G383830	jg26526
OG0002271	Np005G303590	jg11225
OG0002272	Np007G381540	jg26346
OG0002272	Np005G302520, Np005G302540	jg11151
OG0002273	Np001G066760	jg16148
OG0002273	Np006G324250	jg19939
OG0002274	Np006G325820	jg19778
OG0002274	Np001G065350	jg16063
OG0002275	Np006G325950	jg19762
OG0002275	Np001G065250	jg16048
OG0002276	Np006G325960	jg19761
OG0002276	Np001G065260	jg16047
OG0002277	Np001G062650	jg15806
OG0002277	Np006G328810, Np004G227080	jg19527
OG0002278	Np001G062030	jg15752
OG0002279	Np003G125440	jg3883
OG0002279	Np007G422520	jg24149
OG0002280	Np003G151110	jg14242
OG0002280	Np003G151100	jg6125
OG0002281	Np001G044660	jg14247
OG0002281	Np003G151160	jg6128
OG0002282	Np003G151960	jg22973, jg22975
OG0002283	Np001G003130	jg23549
OG0002284	Np004G259060	jg28466
OG0002284	Np003G188880	jg8103
OG0002287	Np004G254330	jg28898
OG0002287	Np006G355720	jg18256
OG0002288	Np006G348240, Np006G354680	jg18167
OG0002288	Np004G253560	jg28969
OG0002289	Np004G252050, Np004G252030	jg29103, jg29100
OG0002290	Np004G250920	jg29204
OG0002291	Np005G263170	jg9078
OG0002291	Np006G362890	jg17297
OG0002292	Np003G141540	jg5284
OG0002293	Np003G142380	jg5371
OG0002294	Np003G143280	jg5449
OG0002294	Np003G187980, Np007G423190	jg24083
OG0002295	Np003G143500	jg5469
OG0002295	Np007G423050	jg24099
OG0002296	Np007G422840	jg24119
OG0002297	Np003G143960	jg5509
OG0002297	Np007G422780	jg24124
OG0002298	Np003G144880	jg5588
OG0002298	Np007G422080	jg24191
OG0002299	Np001G014500	jg6592
OG0002300	Np001G016550	jg21556
OG0002301	Np007G416270	jg24642
OG0002301	Np001G016790	jg21508
OG0002302	Np006G337860	jg18853
OG0002302	Np001G056130	jg15264
OG0002303	Np002G070950	jg3718
OG0002303	Np004G240610	jg30063
OG0002304	Np004G239970	jg30117
OG0002304	Np002G072080	jg3640
OG0002305	Np002G072390	jg3613
OG0002305	Np004G239800, Np004G239830	jg30129
OG0002306	Np004G239520	jg30149
OG0002306	Np002G072680	jg3590
OG0002307	Np004G236980	jg30396
OG0002308	Np004G234290	jg30650
OG0002308	Np002G076050	jg3329
OG0002309	Np004G233300	jg30738
OG0002309	Np002G074720	jg3430
OG0002310	Np004G232850	jg30755
OG0002310	Np002G074500	jg3445
OG0002311	Np004G229470	jg30957
OG0002311	Np002G085560	jg2638
OG0002312	Np002G085720	jg2628
OG0002313	Np002G087560	jg2490
OG0002314	Np004G209920	jg31242
OG0002314	Np002G091280	jg2297
OG0002315	Np005G273280	jg9369
OG0002316	Np002G106240	jg1502
OG0002318	Np004G190360, Np004G190350	jg33793
OG0002318	Np004G190340	jg33791, jg33790, jg33789
OG0002319	Np004G257660	jg28588
OG0002320	Np003G188370	jg8133
OG0002320	Np004G258770	jg28493
OG0002321	Np007G408920	jg25206
OG0002321	Np003G140360	jg5167
OG0002324	Np002G083980	jg2735, jg2736, jg2737
OG0002325	Np007G407990	jg25286
OG0002325	Np004G190530	jg33770
OG0002326	Np007G407680	jg25317
OG0002326	Np004G190840	jg33723, jg33725
OG0002327	Np004G192510	jg33596
OG0002327	Np007G405630	jg25449
OG0002328	Np007G402800	jg25615
OG0002328	Np004G194190	jg33457
OG0002329	Np007G394150	jg25954
OG0002329	Np004G199000	jg32958
OG0002331	Np007G380830	jg26283
OG0002331	Np004G195560	jg33308
OG0002333	Np005G264750	jg8911
OG0002333	Np007G378040	jg27603
OG0002334	Np007G371750	jg28292
OG0002334	Np005G276630	jg9608
OG0002335	Np004G194660	jg33409
OG0002335	Np007G390360	jg25657
OG0002336	Np007G390380	jg25659
OG0002336	Np004G194680	jg33407
OG0002337	Np001G054590	jg15157
OG0002337	Np006G339750	jg18730
OG0002338	Np001G060100	jg15578
OG0002338	Np006G331840	jg19282
OG0002339	Np006G330260	jg19419
OG0002339	Np001G061630	jg15673
OG0002343	Np001G046940, Np001G046660	jg14481, jg14510, jg17551, jg14480
OG0002344	Np003G157090	jg22565
OG0002345	Np004G229710	jg30952
OG0002345	Np004G229720	jg30953
OG0002345	Np004G229730	jg30951
OG0002348	Np005G276480	jg9595
OG0002349	Np005G276260	jg9577
OG0002349	Np007G372070	jg28261
OG0002350	Np007G372730	jg28181
OG0002351	Np006G366410	jg16870
OG0002352	Np006G365780	jg16919
OG0002352	Np005G272230	jg9278
OG0002353	Np005G266000	jg8837
OG0002354	Np004G215910	jg31770, jg18692
OG0002355	Np002G106320	jg1497
OG0002355	Np007G419130	jg24426
OG0002356	Np004G249370	jg29341
OG0002357	Np001G062730	jg15813
OG0002357	Np004G248260	jg29440
OG0002358	Np004G241810	jg29949
OG0002359	Np004G242120	jg29934
OG0002359	Np001G025890	jg13034
OG0002360	Np001G025650	jg13050
OG0002361	Np005G318190	jg12691
OG0002361	Np001G020930	jg13467
OG0002362	Np001G020570	jg13518
OG0002362	Np005G317680	jg12659
OG0002363	Np001G020200	jg13559
OG0002364	Np002G097210, Np002G089910	jg2006
OG0002364	Np002G097280	jg1997
OG0002365	Np002G099790	jg1811
OG0002365	Np005G310670	jg12026
OG0002366	Np004G245070	jg29714
OG0002366	Np002G121370	jg591
OG0002367	Np003G157490	jg22531
OG0002367	Np005G279400	jg9822
OG0002368	Np006G330680	jg19384
OG0002368	Np001G047730, Np001G061330	jg15700
OG0002369	Np006G331330	jg19326
OG0002371	Np007G412750, Np007G423920	jg24916
OG0002371	Np003G127820	jg8605, jg4094
OG0002372	Np007G411030	jg25045
OG0002372	Np003G130360	jg4289
OG0002373	Np003G132450	jg4498
OG0002374	Np003G174130	jg21654
OG0002375	Np005G283800	jg10171
OG0002375	Np003G184490	jg21792
OG0002376	Np003G166460	jg21912
OG0002377	Np005G277980	jg9706
OG0002378	Np005G278460	jg9741
OG0002378	Np003G163440	jg22302
OG0002379	Np005G279720	jg9847
OG0002379	Np003G156760	jg22583
OG0002380	Np001G003880	jg23491
OG0002380	Np003G136200	jg4813
OG0002381	Np003G135080	jg4716
OG0002382	Np003G133860	jg4624
OG0002382	Np001G009440	jg32405, jg23070
OG0002383	Np005G291540	jg10744
OG0002384	Np001G039550	jg20702
OG0002385	Np003G184930	jg7809
OG0002385	Np005G287430	jg10461
OG0002386	Np005G285320	jg10288
OG0002387	Np005G268970	jg8614
OG0002387	Np006G367470	jg16792
OG0002388	Np005G269360	jg8588
OG0002388	Np006G367760	jg16761
OG0002389	Np005G292540	jg8282
OG0002390	Np006G340690	jg18654
OG0002390	Np004G205330	jg31905
OG0002392	Np005G287440	jg10460
OG0002392	Np003G184900	jg7806
OG0002393	Np005G308240	jg11595
OG0002393	Np007G387610	jg26832
OG0002394	Np005G308810	jg11528
OG0002395	Np007G386740	jg26735
OG0002396	Np007G384490	jg26584
OG0002396	Np005G305570	jg11342
OG0002397	Np005G318020	jg12675
OG0002397	Np001G020830	jg13477
OG0002398	Np006G320370	jg20229
OG0002398	Np001G069510	jg16379
OG0002399	Np006G320970	jg20184
OG0002400	Np006G322910	jg20043
OG0002400	Np001G067680, Np001G067700	jg16232
OG0002401	Np006G323630	jg19978
OG0002401	Np001G067030	jg16176
OG0002402	Np006G324180	jg19947
OG0002402	Np001G066780	jg16150
OG0002403	Np002G080440	jg3011
OG0002403	Np004G237860	jg30327
OG0002404	Np006G326940	jg6259, jg6258
OG0002406	Np003G148770	jg5913
OG0002406	Np001G043070	jg13967
OG0002407	Np001G043140	jg13992
OG0002408	Np001G044940	jg14291
OG0002409	Np001G003820	jg23496
OG0002410	Np001G050980	jg14845
OG0002410	Np001G002380	jg23621
OG0002411	Np002G081870	jg2918
OG0002412	Np004G259370	jg28446
OG0002412	Np003G189100	jg8171
OG0002413	Np004G259150	jg28460
OG0002414	Np004G257040	jg28653
OG0002414	Np003G185740	jg7899
OG0002415	Np004G256100	jg20811, jg28735
OG0002416	Np001G041240	jg20860
OG0002416	Np004G255950	jg28750
OG0002417	Np006G357420	jg18364
OG0002417	Np004G255260	jg28816
OG0002418	Np006G355890	jg18263
OG0002418	Np004G254360	jg28895
OG0002419	Np004G252960	jg29025
OG0002419	Np006G353580, Np006G347200	jg18100
OG0002420	Np006G358600	jg17733
OG0002420	Np006G358610	jg17735
OG0002421	Np006G358020	jg17680
OG0002421	Np004G251080	jg29189
OG0002422	Np003G161230	jg22305
OG0002422	Np005G278490	jg9743
OG0002423	Np007G423800	jg24022
OG0002423	Np003G142510	jg5382
OG0002424	Np003G142790	jg5412
OG0002424	Np007G423490	jg24054
OG0002425	Np007G423420, Np007G423410	jg24061
OG0002426	Np007G423350	jg24069
OG0002426	Np003G143040	jg5429
OG0002427	Np007G422540	jg24143
OG0002427	Np003G144260	jg5536
OG0002428	Np007G421390	jg24248
OG0002428	Np003G145670	jg5658
OG0002430	Np007G414380	jg24777
OG0002430	Np007G414390	jg24776
OG0002431	Np001G058890	jg15469
OG0002431	Np006G333700	jg19168
OG0002432	Np006G333800	jg19159
OG0002433	Np004G240420	jg30077
OG0002435	Np002G080860	jg3003
OG0002435	Np004G237650	jg30346
OG0002436	Np004G233460	jg30728
OG0002436	Np002G074910	jg3418
OG0002437	Np004G232620	jg30778
OG0002437	Np002G073930	jg3477
OG0002438	Np004G232500	jg30790
OG0002439	Np002G082820	jg2850
OG0002439	Np004G232070	jg30814
OG0002440	Np004G189980, Np005G307140	jg14276, jg14275
OG0002441	Np004G231070	jg30864
OG0002441	Np002G084170, Np003G172720	jg2722
OG0002442	Np004G230110	jg30927
OG0002443	Np004G226380	jg31087
OG0002443	Np002G087020	jg2529
OG0002444	Np002G088710	jg2443
OG0002444	Np004G208880	jg31145
OG0002445	Np003G166990	jg21888
OG0002445	Np005G280670	jg9916
OG0002446	Np005G277350	jg9675
OG0002447	Np006G363610	jg17160
OG0002448	Np001G052080	jg14928
OG0002448	Np004G202650	jg32608
OG0002449	Np004G244560	jg29750
OG0002449	Np001G022360	jg13350
OG0002450	Np001G040930	jg33024
OG0002450	Np004G251240	jg29176
OG0002451	Np004G251370	jg29164
OG0002451	Np006G359060	jg17791
OG0002452	Np004G252200	jg29090
OG0002452	Np008G428310, Np006G350360	jg17976
OG0002453	Np003G186220	jg7942
OG0002453	Np004G257330	jg28622
OG0002454	Np004G257340	jg28621
OG0002454	Np003G186250	jg7945
OG0002455	Np005G302130, Np003G144230, Np003G144240	jg5535, jg5532, jg5533
OG0002456	Np003G145390	jg5633
OG0002456	Np003G145560	jg5649
OG0002458	Np001G057960, Np001G057930	jg15410
OG0002459	Np001G006830, Np001G006740	jg23247, jg23245
OG0002460	Np003G132870	jg4539
OG0002460	Np003G154530	jg22756
OG0002461	Np001G053110	jg15020
OG0002462	Np002G076370	jg3314
OG0002462	Np004G234520	jg30636
OG0002463	Np004G234910	jg30599
OG0002464	Np002G079350	jg3088
OG0002466	Np004G191820	jg33650
OG0002467	Np004G192320	jg33613, jg25441
OG0002468	Np004G193420	jg33520
OG0002469	Np005G301260	jg11054
OG0002469	Np007G391620	jg25764
OG0002470	Np007G392600	jg25848
OG0002470	Np004G199740	jg32901
OG0002472	Np007G393040	jg25887
OG0002472	Np004G199480	jg32924
OG0002473	Np007G393530	jg25917
OG0002473	Np004G199260	jg32939
OG0002474	Np005G304050	jg11257
OG0002474	Np007G383310	jg26484
OG0002475	Np005G305090	jg11317
OG0002475	Np007G384030	jg26550
OG0002476	Np009G432640, Np004G224230, Np007G401350, Np002G109880, Np002G110290, Np002G108830, Np007G401400	jg6928, jg1399
OG0002477	Np005G276250	jg9576
OG0002478	Np007G404780	jg25522
OG0002478	Np004G193300	jg33527
OG0002479	Np006G341690	jg18584
OG0002479	Np001G035150	jg20409
OG0002480	Np006G331070	jg19346, jg17835
OG0002481	Np001G063080	jg15840
OG0002482	Np001G033140, Np001G033130	jg19717, jg20336
OG0002483	Np004G190850	jg33722
OG0002484	Np003G157400	jg22538, jg22537
OG0002488	Np007G418260, Np007G418270, Np007G418150, Np007G418220	jg24500, jg26884
OG0002489	Np001G040650	jg21904
OG0002490	Np007G395970	jg26004
OG0002494	Np007G371610	jg28313
OG0002494	Np005G276740	jg9617
OG0002495	Np005G275890	jg9550, jg9551
OG0002496	Np006G370130	jg16587
OG0002497	Np003G156460	jg22602
OG0002497	Np005G271710	jg9255
OG0002498	Np005G271620	jg9243
OG0002498	Np006G365470	jg16964
OG0002499	Np003G150290	jg6036
OG0002499	Np001G043930	jg14142
OG0002500	Np005G264460, Np007G378280	jg27561
OG0002502	Np006G340770	jg18644
OG0002504	Np004G249190	jg29359
OG0002505	Np004G248490	jg29419
OG0002505	Np002G114670	jg1057, jg1059
OG0002506	Np002G115760, Np003G171450	jg980
OG0002506	Np004G248170	jg29452
OG0002508	Np001G024780	jg13127
OG0002508	Np004G242820	jg29872
OG0002509	Np001G024470	jg13162
OG0002510	Np001G022280	jg13352
OG0002511	Np004G213820	jg13661, jg13701
OG0002512	Np001G065340	jg16060
OG0002512	Np004G190810	jg33737, jg33734, jg33729
OG0002513	Np007G411370	jg25011
OG0002513	Np003G129710	jg4246
OG0002514	Np004G195410	jg4311, jg4478
OG0002515	Np003G131670	jg4397
OG0002515	Np007G410140	jg25114
OG0002516	Np005G280310, Np005G280330	jg9901, jg9899
OG0002517	Np005G277310	jg9670
OG0002517	Np003G163760	jg22073
OG0002518	Np003G159520	jg22389
OG0002518	Np005G278950	jg9785
OG0002519	Np005G278960	jg9786
OG0002520	Np003G158550	jg22439
OG0002520	Np005G279050	jg9792
OG0002521	Np003G138860	jg5043, jg5042
OG0002522	Np003G135770	jg4773
OG0002522	Np001G004530	jg23441
OG0002523	Np005G295390	jg10879
OG0002524	Np003G181760	jg7606
OG0002524	Np005G284710	jg10247
OG0002525	Np003G176410	jg7243
OG0002525	Np004G204340	jg32215
OG0002526	Np004G214030	jg31614
OG0002526	Np005G281080	jg9948
OG0002527	Np006G322150, Np006G341070	jg18612
OG0002527	Np004G214800	jg31663
OG0002528	Np007G375180	jg27928
OG0002528	Np005G267680	jg8726
OG0002529	Np005G268930	jg8618
OG0002529	Np006G367250	jg16802
OG0002530	Np006G368020	jg16736
OG0002530	Np005G269580	jg8571
OG0002531	Np005G262240	jg8501
OG0002532	Np005G261470	jg8406
OG0002533	Np005G260200	jg8296, jg8303
OG0002534	Np003G176330, Np003G176340	jg7228, jg7230, jg7227, jg7229
OG0002535	Np003G181440	jg7579
OG0002535	Np005G284440	jg10225
OG0002536	Np003G182710	jg7665
OG0002537	Np003G182990	jg7681
OG0002538	Np005G306370	jg11390
OG0002539	Np005G305330	jg11325
OG0002539	Np005G305340, Np004G228750	jg11326
OG0002540	Np005G302750, Np005G302700, Np005G302530, Np005G302710	jg11152
OG0002541	Np006G320380	jg20228
OG0002542	Np006G323160	jg20016
OG0002542	Np001G067430	jg16211
OG0002543	Np006G323690	jg19973
OG0002543	Np001G066950	jg16169
OG0002544	Np006G326380	jg19732
OG0002544	Np001G065100	jg16031
OG0002545	Np006G329850	jg19448
OG0002546	Np006G329710, Np004G225580	jg19462
OG0002547	Np001G061750	jg15659, jg15721
OG0002547	Np006G330130	jg19430
OG0002548	Np006G335400	jg19029
OG0002548	Np003G127990	jg4101
OG0002549	Np006G332490, Np006G332550, Np001G056730	jg19238
OG0002550	Np001G043100	jg5922
OG0002551	Np001G046370	jg14446, jg16552
OG0002551	Np003G152850	jg22888
OG0002553	Np001G001680	jg23675
OG0002553	Np001G051690	jg14894
OG0002554	Np001G000900	jg23730
OG0002555	Np003G188190	jg8157
OG0002555	Np004G258550	jg28511
OG0002556	Np003G187900	jg8088
OG0002556	Np004G258380	jg28526
OG0002557	Np004G253800	jg28940
OG0002557	Np006G355200	jg18206
OG0002558	Np005G278570	jg32507, jg9749
OG0002559	Np007G424830	jg23943
OG0002559	Np003G141610	jg5292
OG0002561	Np003G143780	jg5496
OG0002561	Np007G422890	jg24116
OG0002562	Np001G015530	jg6726
OG0002562	Np007G419610	jg24381
OG0002563	Np007G419490	jg24029, jg20567, jg24391
OG0002564	Np007G417280	jg24567
OG0002565	Np001G054710	jg15177, jg18738
OG0002566	Np006G337160, Np006G337170	jg18902
OG0002566	Np010G434700, Np007G401530	jg18900
OG0002567	Np004G239960	jg30118
OG0002567	Np002G072090	jg3639
OG0002568	Np002G078080	jg3193
OG0002568	Np004G235860	jg30490
OG0002569	Np002G076970	jg3265
OG0002569	Np004G235170	jg30559
OG0002570	Np004G235040, Np002G076840	jg30582
OG0002571	Np002G076320	jg3316
OG0002571	Np004G234490	jg30639
OG0002572	Np002G075100	jg3399
OG0002572	Np004G233750	jg30708
OG0002573	Np002G085750	jg2624
OG0002573	Np004G228740	jg30990
OG0002574	Np004G208860	jg31143
OG0002574	Np002G088720	jg2441
OG0002575	Np004G227690	jg31019
OG0002577	Np006G364060	jg29097
OG0002579	Np005G305620, Np004G253660	jg28957
