Orthogroup	Noccaea_praecox	Brassica_rapa
OG0003761	Np004G254750	XP_009118598.1, XP_009111055.2, XP_009111053.1, XP_033137668.1, XP_033137667.1
OG0003762	Np005G311540	XP_033141056.1, XP_033140222.1, XP_009123907.1
OG0003763	Np007G372160	XP_009112666.1
OG0003763	Np004G256200	XP_009119329.1
OG0003765	Np003G142800	XP_009121538.1
OG0003766	Np003G143020, Np003G181690	XP_009122869.1
OG0003767	Np001G010530	XP_009141528.1
OG0003768	Np006G365670	XP_033135739.1, XP_009130242.1
OG0003769	Np003G154710	XP_009120337.1, XP_009132068.2, XP_009126768.1
OG0003770	Np005G301850	XP_009136723.1
OG0003771	Np003G154190	XP_009120382.1, XP_009132034.1
OG0003772	Np005G264000	XP_009108773.1, XP_009119230.1
OG0003773	Np002G087350	XP_009127713.1, XP_018508853.1, XP_009105008.1, XP_009105009.1
OG0003774	Np002G086900	XP_009105500.1
OG0003775	Np002G073400, Np002G073390	XP_009106555.1
OG0003776	Np002G072970	XP_033140053.1, XP_009106595.1
OG0003777	Np002G072760	XP_009106615.1, XP_009104555.1
OG0003778	Np007G397540	XP_009145740.1, XP_009111528.2
OG0003779	Np011G435880	XP_033148743.1
OG0003780	Np004G195260	XP_009107168.1, XP_009147740.1
OG0003781	Np007G386020	XP_009135874.1, XP_009106181.1
OG0003782	Np007G389060	XP_033145019.1, XP_009102362.1
OG0003783	Np007G389500	XP_009102355.1, XP_009136197.1
OG0003785	Np004G191120	XP_009106878.1, XP_033147030.1
OG0003786	Np004G195210	NP_001288913.1, XP_009147731.1
OG0003787	Np004G197710	XP_009145108.1, XP_009147892.1
OG0003788	Np001G057100	XP_009139267.1, XP_009139268.1, XP_009103899.1
OG0003789	Np001G058520	XP_009103948.1, XP_009116199.1
OG0003791	Np001G060940	XP_009139085.1
OG0003797	Np004G228610, Np007G402200	XP_009115463.1
OG0003798	Np004G235060	XP_009149525.1
OG0003799	Np004G208900	XP_009115343.1
OG0003801	Np001G000920	XP_033134119.1
OG0003803	Np005G289590	XP_009132976.1
OG0003804	Np006G358980	XP_009113037.1, XP_009132759.1, XP_009103655.1
OG0003805	Np003G143820	XP_009132248.1
OG0003805	Np003G143830	XP_009122865.1
OG0003806	Np003G150620	XP_033134346.1
OG0003806	Np003G150640	XP_033140100.1
OG0003807	Np001G009880	XP_009111962.2, XP_009130292.2, XP_009130137.1, XP_009136410.1
OG0003811	Np003G143840	XP_009121460.2, XP_033137416.1, XP_033141885.1, XP_033141881.1, XP_033133010.1, XP_033139990.1
OG0003813	Np001G021620	XP_009129455.1, XP_033129177.1
OG0003823	Np005G276690	XP_009109108.1, XP_009144272.1, XP_009137771.1
OG0003824	Np005G271590	XP_009108915.1, XP_009126824.1, XP_033135429.1
OG0003826	Np001G057850	XP_033148116.1
OG0003827	Np005G265180	XP_009110778.1
OG0003828	Np003G151330, Np003G151320	XP_033135668.1
OG0003829	Np004G216280	XP_033135660.1
OG0003830	Np001G014150, Np001G003230	XP_009143775.1
OG0003831	Np004G249000	XP_009118288.1, XP_009148314.1
OG0003832	Np001G027490	XP_009101348.1, XP_009129238.1
OG0003833	Np006G353120, Np006G347660	XP_009144303.1
OG0003834	Np002G124410	XP_009112870.2, XP_009124664.1
OG0003835	Np004G245390	XP_009148589.1
OG0003836	Np003G126230	XP_009146936.1, XP_009130684.1
OG0003837	Np003G135880	XP_033140967.1, XP_009125363.1, XP_009122528.1, XP_009122530.2
OG0003838	Np003G184520	XP_009119432.1, XP_009132607.1
OG0003839	Np003G162530	XP_009132443.1, XP_009119963.1, XP_009127098.1
OG0003840	Np003G159510	XP_018511111.1, XP_009126997.1, XP_009132373.2
OG0003841	Np003G157960	XP_009132308.3, XP_009120154.2
OG0003842	Np003G139600	XP_033137459.1, XP_009121823.1, XP_009125872.1
OG0003843	Np001G013400	XP_009151102.1
OG0003843	Np003G138160	XP_009125809.1, XP_009131212.1
OG0003844	Np001G035870	XP_018508026.1, XP_009128848.1, XP_009114369.2
OG0003845	Np005G291090	XP_033129340.1
OG0003846	Np005G283340	XP_009109298.1, XP_009137314.1, XP_009137381.1
OG0003847	Np005G283330	XP_009137382.2, XP_009137322.1, XP_009109299.1
OG0003848	Np004G206810	XP_033147551.1, XP_033136133.1
OG0003849	Np004G208310	XP_009145164.1, XP_009114778.1, XP_009107940.2
OG0003850	Np004G201010	XP_009145034.1, XP_009124592.1, XP_009123450.1
OG0003852	Np005G267460	XP_009109261.1, XP_009138389.1, XP_009148977.1
OG0003853	Np005G269500	XP_009134675.1
OG0003854	Np005G312460	XP_009140159.1
OG0003855	Np004G202500	XP_009123064.1
OG0003856	Np004G202800	XP_009107480.2, XP_009145048.1
OG0003857	Np001G042900	XP_009108927.1
OG0003858	Np004G195640	XP_009105314.1
OG0003859	Np003G181100	XP_009128666.2
OG0003860	Np006G325180, Np003G174670, Np007G404380	XP_009143908.1, XP_009143074.1
OG0003861	Np001G037130	XP_009128807.1
OG0003862	Np001G035910	XP_018508030.1, XP_009131645.1
OG0003863	Np001G032130	XP_033136857.1, XP_009128986.1, XP_009101398.1
OG0003864	Np001G069160	XP_009138717.1, XP_009116938.2, XP_009104394.2
OG0003865	Np001G067940	XP_009116854.1
OG0003865	Np006G322600	XP_009142622.1
OG0003866	Np006G366600	XP_033147582.1, XP_009143110.1
OG0003867	Np003G125680	XP_033139520.1, XP_009130662.1, XP_033139514.1
OG0003868	Np003G151480	XP_009120605.1
OG0003868	Np001G044860	XP_033128477.1
OG0003869	Np003G151750	XP_009120583.1, XP_009120581.1
OG0003870	Np003G151870	XP_009126608.3, XP_018512229.1, XP_009131917.1, XP_009120572.2
OG0003871	Np001G045540	XP_009131957.1, XP_033140229.1
OG0003872	Np003G189150	XP_009111472.1
OG0003873	Np003G187760	XP_009128521.1
OG0003874	Np003G186190	XP_009111261.2, XP_009141234.1
OG0003875	Np004G256250	XP_009119334.1
OG0003876	Np006G355330, Np007G377900	XP_033147610.1, XP_009132804.1
OG0003877	Np005G278360	XP_009137644.1
OG0003878	Np007G417250	XP_009124925.1, XP_009129661.2, XP_009134894.1
OG0003879	Np001G017420	XP_009129738.1
OG0003879	Np007G415790	XP_033147230.1, XP_009124437.1
OG0003881	Np002G071550	XP_009106707.1
OG0003882	Np004G237610	XP_009149272.1, XP_009117619.2, XP_033136948.1, XP_009110357.1
OG0003883	Np004G203220	XP_009110833.1
OG0003884	Np004G226600	XP_009115400.1, XP_009103106.1
OG0003885	Np005G281450	XP_009138660.2
OG0003886	Np006G366070	XP_009117233.1
OG0003887	Np004G241610	XP_009117869.1, XP_018515494.2
OG0003888	Np007G420160	XP_009110118.1
OG0003889	Np004G250310	XP_009148150.2, XP_009118335.1, XP_009110867.2
OG0003890	Np006G355140	XP_009141167.1
OG0003890	Np006G355130	XP_009144209.2
OG0003891	Np003G142760	XP_033142897.1, XP_033140092.1, XP_009121541.1
OG0003893	Np003G145790	XP_009131647.1, XP_009120993.1
OG0003894	Np001G014970	XP_009111754.2
OG0003895	Np006G341140, Np002G112820	XP_033146535.1, XP_009134665.1
OG0003896	Np001G016360	XP_009111881.2
OG0003897	Np003G131210	XP_009122204.1
OG0003897	Np007G410480	XP_009146734.1
OG0003898	Np003G129750	XP_009130857.1, XP_033137509.1, XP_009125585.1
OG0003899	Np001G013340, Np001G013330	XP_009151095.1
OG0003900	Np001G050720	XP_009150125.1
OG0003901	Np001G047690	XP_009149866.1
OG0003902	Np001G046870	XP_009149934.1, XP_009150240.1
OG0003902	Np003G153890	XP_009120394.1
OG0003903	Np002G088890	XP_009105402.1
OG0003903	Np005G261830	XP_033129890.1
OG0003904	Np002G076360, Np002G076350	XP_009104670.1, XP_009128182.1, XP_009106321.1
OG0003905	Np002G076440	XP_009104675.2, XP_009128178.2, XP_009106307.2, XP_009106305.1, XP_009106308.2
OG0003906	Np004G230150	XP_009103170.1, XP_033134621.1
OG0003906	Np002G080870	XP_009106018.1
OG0003907	Np002G077170	XP_009138902.2, XP_009128143.2
OG0003908	Np002G072860	XP_009106605.2, XP_009104562.1, XP_033140012.1
OG0003911	Np007G405390	XP_033128177.1, XP_033132352.1
OG0003912	Np004G193480	XP_009147630.1
OG0003913	Np010G435060, Np007G401590, Np007G398200	XP_018513054.2, XP_033148683.1, XP_009146201.1
OG0003914	Np004G194650	XP_009107141.1, XP_009147698.1
OG0003915	Np007G395560	XP_009135610.1, XP_009112163.1, XP_009145832.1
OG0003916	Np007G397490	XP_009145756.1, XP_009111544.1, XP_009135650.2
OG0003918	Np005G268870	XP_033129947.1, XP_009135700.1
OG0003920	Np007G383710	XP_009135830.1, XP_009108614.1, XP_009145258.1
OG0003921	Np007G373330	XP_033136747.1
OG0003922	Np004G193000	XP_009144771.1
OG0003923	Np004G200120	XP_009145033.1, XP_009148008.1
OG0003924	Np001G053650	XP_033144782.1, XP_009123761.1, XP_009115882.1
OG0003925	Np004G211710	XP_009122298.1
OG0003926	Np001G066920	XP_009104293.3, XP_009116779.1
OG0003928	Np007G420970	XP_009112221.1, XP_009125010.1
OG0003930	Np004G259130	XP_009118817.1
OG0003933	Np001G018780	XP_009129293.1, XP_033128843.1, XP_018510361.1, XP_009151772.2
OG0003935	Np003G133000, Np002G095980	XP_009130983.1, XP_033141756.1, XP_009122362.1
OG0003938	Np004G230920, Np004G230850	XP_009110120.1, XP_009103191.1, XP_009103192.1
OG0003939	Np003G186540, Np005G301660, Np007G409960, Np001G027580, Np003G186530, Np003G185780, Np002G119100	XP_009135552.2, XP_009136038.1
OG0003948	Np005G274470	XP_009128209.2
OG0003949	Np005G272930, Np005G272980	XP_009108977.1
OG0003950	Np004G217900	XP_018509534.2
OG0003951	Np005G300220	XP_009146037.2
OG0003952	Np002G106780	XP_033139731.1, XP_033134578.1
OG0003953	Np002G117220	XP_009104241.1, XP_009105031.1
OG0003954	Np001G026180	XP_009114209.1, XP_009129176.1, XP_009101280.1
OG0003955	Np001G025040	XP_009152228.1, XP_033136424.1, XP_009129107.1
OG0003956	Np001G020790	XP_009129412.1, XP_009151956.2
OG0003957	Np001G020680	XP_009111577.1, XP_009151951.1
OG0003958	Np005G312140	XP_009139728.1
OG0003959	Np006G331120	XP_009141931.1, XP_009142707.1, XP_009133453.1
OG0003960	Np003G129210	XP_009122581.2
OG0003960	Np007G411670	XP_009122764.2, XP_009135116.1
OG0003961	Np003G130280	XP_009122139.1
OG0003962	Np002G089640	XP_033148204.1, XP_009121140.1
OG0003962	Np007G410400, Np007G410410	XP_009135164.1
OG0003963	Np002G122410	XP_009112746.1, XP_009112949.1
OG0003965	Np003G171830	XP_009127336.1, XP_009132691.2, XP_009140889.1
OG0003966	Np003G165060, Np005G276960	XP_009127211.2, XP_009119817.1, XP_009132514.1
OG0003968	Np003G138300	XP_009121925.1, XP_009125822.1
OG0003969	Np003G138090	XP_009131204.2, XP_033137721.1
OG0003969	Np001G013230	XP_009111668.1
OG0003972	Np003G133640	XP_033137910.1, XP_009125696.2
OG0003973	Np001G032990	XP_009114290.2, XP_009101443.2, XP_033140112.1
OG0003974	Np005G291380	XP_009131990.1
OG0003975	Np005G287100	XP_009134073.1, XP_009108482.1, XP_009137155.2
OG0003976	Np005G284560	XP_033143960.1, XP_009136528.2
OG0003977	Np001G055470	XP_009125248.2, XP_009139431.1
OG0003978	Np007G372490	XP_009102883.1
OG0003980	Np005G268200	XP_033143702.1, XP_009109312.1, XP_009143836.1
OG0003981	Np005G268300	XP_009109329.1, XP_009143191.1, XP_009138435.1
OG0003982	Np005G269410	XP_009138495.1, XP_009142941.1, XP_009109374.1
OG0003983	Np006G368870	XP_033134559.1
OG0003983	Np005G262490	XP_009109420.1
OG0003984	Np003G178170	XP_009134186.2
OG0003985	Np003G183700	XP_009114550.1
OG0003987	Np007G387940	XP_009102416.1
OG0003988	Np005G305400	XP_009139515.1
OG0003989	Np005G302470	XP_009107849.1, XP_009136705.1
OG0003990	Np005G318810	XP_009125174.1, XP_009140067.1
OG0003991	Np006G321920	XP_009142569.1
OG0003992	Np006G322250	XP_009142460.2, XP_009133791.2, XP_009142591.1
OG0003993	Np001G067220	XP_009116799.1, XP_033146750.1
OG0003994	Np002G086440	XP_009104984.1, XP_009105642.1
OG0003995	Np006G326040, Np006G357010	XP_033145015.1, XP_018514849.2
OG0003996	Np006G326450, Np006G326500	XP_033142580.1, XP_009142962.1
OG0003998	Np003G126510	XP_009130693.1, XP_009122787.2, XP_009125443.1
OG0003999	Np007G411940	XP_009122946.1, XP_009146847.2
OG0004000	Np003G151940	XP_009126617.1, XP_009120564.1
OG0004001	Np002G096780, Np003G153110	XP_009131998.1, XP_033137996.1, XP_009126698.1
OG0004002	Np001G005810	XP_009112085.2, XP_009150406.1
OG0004003	Np006G357910	XP_009133892.1, XP_009103603.1, XP_009140803.1
OG0004004	Np003G188700	XP_009111423.1, XP_009128499.1
OG0004005	Np006G348940, Np006G354050	XP_009144270.1, XP_009132760.1
OG0004006	Np006G357980	XP_009103610.1, XP_033143930.1, XP_033138864.1, XP_033145831.1, XP_009140811.2
OG0004007	Np007G420200	XP_009134784.1
OG0004008	Np001G015390	XP_009151224.1
OG0004009	Np004G199860	XP_018512181.1
OG0004010	Np007G414800	XP_009135007.1
OG0004011	Np001G060020	XP_009116299.2
OG0004012	Np006G332770	XP_009133392.1, XP_009143268.1, XP_009141850.1, XP_009141849.1
OG0004013	Np001G061060	XP_009104057.1
OG0004014	Np004G197620	XP_009147871.1, XP_033147374.1
OG0004015	Np006G334140	XP_009141792.1, XP_009133342.1, XP_009133345.2, XP_009133347.2
OG0004016	Np006G333790	XP_033145603.1, XP_009143318.1, XP_009133366.2
OG0004019	Np006G335120	XP_009133276.2, XP_009133277.1, XP_009141749.1
OG0004021	Np001G053460, Np001G053470	XP_009115852.1, XP_009115850.1
OG0004022	Np006G364790, Np006G364770	XP_018514019.2
OG0004025	Np004G230560	XP_009115551.1, XP_009103188.1, XP_018509116.2
OG0004026	Np005G281510	XP_009138611.1
OG0004027	Np005G281060	XP_009109222.2, XP_009137505.1
OG0004028	Np005G280560	XP_009137537.1
OG0004028	Np003G156170	XP_009127253.1
OG0004029	Np003G161260	XP_009132464.1
OG0004030	Np006G365700	XP_009140554.1, XP_033136708.1, XP_009133982.1
OG0004031	Np006G339930	XP_009141523.1
OG0004032	Np006G371320	XP_009117458.1
OG0004033	Np004G245710	XP_009148609.2, XP_009118105.1
OG0004035	Np004G251570, Np004G251800	XP_009147075.2, XP_009118418.2, XP_033135881.1
OG0004036	Np005G313970, Np001G018220	XP_009151586.2
OG0004037	Np004G257480	XP_009119597.1, XP_009111176.1
OG0004038	Np003G143010	XP_009126083.1
OG0004039	Np001G014090	XP_009111710.1, XP_009129933.2, XP_033129729.1
OG0004041	Np001G009500	XP_018510408.1, XP_033142370.1, XP_033138971.1, XP_033142368.1, XP_033138973.1
OG0004042	Np001G015710, Np001G015720	XP_009129827.2
OG0004043	Np001G016660	XP_009129765.1, XP_009151717.1
OG0004044	Np003G129970	XP_009125590.1, XP_009130870.1
OG0004045	Np001G012230	XP_009151018.1
OG0004046	Np001G010830	XP_009150898.1
OG0004047	Np001G010760	XP_009130105.2, XP_009141623.1, XP_009150893.1
OG0004049	Np001G008980	XP_009137072.2, XP_033135278.1, XP_009130169.2
OG0004050	Np003G150970	XP_009126570.1, XP_009120633.1
OG0004051	Np001G043870	XP_009123302.1
OG0004052	Np007G389420	XP_009104921.1
OG0004052	Np002G083870	XP_009105797.3
OG0004053	Np002G073600	XP_009104583.2, NP_001288873.1, XP_009106531.1
OG0004054	Np007G408430	XP_009124685.2, XP_009146572.1, XP_009135260.1
OG0004055	Np007G406820	XP_009146459.2, XP_009117519.2
OG0004056	Np005G302020	XP_009146689.1, XP_009136718.1
OG0004057	Np007G392030	XP_009135521.1, XP_009146035.1, XP_009114381.1
OG0004058	Np007G392040	XP_009135522.1, XP_009114389.1, XP_009146034.1
OG0004059	Np007G393520	XP_009135562.1, XP_009145949.1, XP_018508148.1
OG0004060	Np007G393770	XP_033148110.1
OG0004061	Np007G393960	XP_009135570.2, XP_009113449.2
OG0004062	Np007G394490	XP_009112699.1, XP_033147066.1, XP_009135580.1
OG0004063	Np007G394750	XP_033148807.1
OG0004064	Np007G400150	XP_009135689.1
OG0004065	Np007G380820	XP_009109957.1, XP_009145525.1, XP_009135723.2
OG0004066	Np007G383030	XP_009145389.1, XP_009135802.1
OG0004067	Np007G386870	XP_009135889.1, XP_009102514.1
OG0004068	Np007G378250	XP_009119413.1, XP_009123235.1
OG0004069	Np004G198360	XP_009102050.1, XP_009107308.2, XP_009147906.1
OG0004070	Np007G404810	XP_009139506.1, XP_009146298.1, XP_009135416.1
OG0004071	Np001G061380	XP_009104024.1, XP_009116391.1, XP_018513915.1
OG0004072	Np001G062480	XP_033146413.1, XP_033130984.1, XP_033136062.1
OG0004072	Np006G329310	XP_033145667.1, XP_033143843.1, XP_009142788.1
OG0004073	Np001G064560	XP_009116590.1, XP_009138926.1, XP_009104189.1
OG0004074	Np005G319190	XP_033145432.1
OG0004075	Np001G038460	XP_009123615.1
OG0004076	Np001G039350	XP_009101692.2
OG0004078	Np005G277690, Np005G277900, Np003G161650, Np001G003340, Np003G134260	XP_009109131.1, XP_009137666.1, XP_009143539.1
OG0004080	Np001G023900	XP_018509025.1, XP_033139844.1
OG0004081	Np007G411200	XP_018511610.2
OG0004084	Np001G023490	XP_033136452.1, XP_009152113.2
OG0004087	Np003G180030	XP_033148748.1
OG0004088	Np002G070920	XP_018515417.1
OG0004091	Np005G273260	XP_033143751.1, XP_009127799.1, XP_009140499.1
OG0004092	Np005G273160	XP_009137930.1, XP_009108982.1, XP_009127746.1
OG0004093	Np005G272670	XP_009114608.1
OG0004094	Np005G263980	XP_009119433.1
OG0004095	Np005G264080	XP_033132572.1, XP_009118929.2
OG0004096	Np005G264620	XP_033132475.1, XP_009138288.2
OG0004097	Np002G112880	XP_009113337.1
OG0004098	Np004G248760	XP_009144471.1, XP_018508060.1, XP_009118268.2
OG0004099	Np001G027900	XP_033128762.1, XP_009107132.2
OG0004100	Np001G019570	XP_033140724.1
OG0004101	Np003G159630	XP_009132381.1, XP_009120059.1
OG0004102	Np005G320200	XP_018512345.1
OG0004103	Np007G409790	XP_009146677.1, XP_009121126.1, XP_009135188.1
OG0004104	Np003G166970	XP_033140787.1, XP_033137449.1, XP_009132561.1
OG0004105	Np003G162540	XP_009132442.1, XP_009127097.2, XP_009119965.1
OG0004106	Np003G163430	XP_009127069.2, XP_009120006.1, XP_009132425.2
OG0004107	Np006G324780	XP_009133699.1, XP_009143102.1
OG0004108	Np003G158180	XP_009120140.1, XP_009126956.1, XP_009132326.1
OG0004109	Np003G137840	XP_009121971.1, XP_033141611.1
OG0004110	Np003G135980	XP_033137508.1, XP_009131121.1, XP_009125346.1, XP_009125349.1
OG0004111	Np003G134440	XP_009131050.1, XP_009122437.1
OG0004112	Np003G133630	XP_009125695.1
OG0004112	Np001G009100	XP_018512957.1
OG0004113	Np005G291480	XP_033144286.1, XP_009131909.1, XP_033133278.1
OG0004114	Np005G291400	XP_009136941.2, XP_009108370.2, XP_009131983.1
OG0004115	Np005G291020	XP_009132201.2, XP_009108388.1, XP_009137122.1
OG0004116	Np005G287080	XP_009134043.2, XP_033138954.1
OG0004117	Np005G287570	XP_009134539.1, XP_009108503.2, XP_009137181.2
OG0004118	Np005G286710	XP_009137207.2, XP_009135083.2, XP_009108527.2, XP_033133202.1
OG0004119	Np004G206770	XP_009114789.1
OG0004120	Np005G287470	XP_009134394.1, XP_009108510.1, XP_009137165.1
OG0004121	Np004G202900	XP_009123048.1, XP_009107481.1, XP_009145052.1
OG0004122	Np004G203150	XP_009145064.1, XP_009107655.1, XP_009113392.2
OG0004123	Np004G211930	XP_009115274.2, XP_009109686.1, XP_009102877.1
OG0004124	Np004G191940, Np001G056180, Np004G214540	XP_009149748.1, XP_009107764.2
OG0004125	Np005G268360	XP_009142783.1
OG0004126	Np006G338190	XP_009143546.1
OG0004127	Np005G269550	XP_009138503.1
OG0004128	Np005G260380	XP_009101939.1
OG0004129	Np004G251830	XP_009148012.1
OG0004130	Np005G315870	XP_009139913.1
OG0004130	Np001G019230	XP_018509807.1, XP_033140771.1
OG0004132	Np006G343880	XP_009141335.1
OG0004133	Np001G042040	XP_009114023.1, XP_009101823.1
OG0004134	Np004G200290	XP_009118943.1
OG0004135	Np003G179800	NP_001288978.1, XP_009108206.1, XP_009137500.1
OG0004136	Np003G181750, Np002G091740	XP_009114641.1, XP_033138159.1, XP_009128643.2
OG0004137	Np001G033150	XP_033140111.1, XP_009101446.1, XP_009114293.1
OG0004138	Np005G304960	XP_009148621.1, XP_009144692.1, XP_009107785.1
OG0004140	Np006G321390	XP_018513632.1, XP_009118779.2, XP_009142539.1
OG0004141	Np006G321940	XP_009142571.2, XP_009133794.1, XP_009142468.2
OG0004142	Np006G325900	XP_009133664.1, XP_009143001.1
OG0004143	Np006G326630	XP_009142214.1, XP_009142955.1, XP_009133623.1, XP_009142216.1
OG0004144	Np006G327750	XP_033139254.1, XP_009142892.1, XP_009133560.2
OG0004145	Np006G327870	XP_009142092.1, XP_009133551.1, XP_009142861.1
OG0004146	Np001G063470	XP_009138955.1, XP_009104152.1, XP_009116536.1
OG0004147	Np003G149380	XP_009131834.1
OG0004148	Np003G150050	XP_009126523.1, XP_009131857.2, XP_009120687.1
OG0004149	Np003G151270	XP_033142415.1, XP_033142411.1, XP_033142413.1, XP_033142409.1, XP_009126578.2
OG0004151	Np003G153750	XP_009126724.1, XP_009120403.1, XP_009132020.2
OG0004152	Np001G004920	XP_009130440.1, XP_009150482.1
OG0004153	Np003G189550	XP_018512212.1
OG0004154	Np003G188330	XP_009111408.1, XP_033143210.1
OG0004155	Np003G188280	XP_033135171.1, XP_033140681.1, XP_033142065.1
OG0004156	Np003G186750	XP_009134437.1, XP_009144576.1, XP_009111293.1
OG0004157	Np003G186730	XP_009111292.1, XP_009144573.2
OG0004158	Np001G040880	XP_009123902.1
OG0004159	Np004G256030	XP_009118658.1, XP_009119323.2, XP_009111119.1
OG0004160	Np006G355910	XP_009144029.1, XP_009132828.1, XP_009141203.1
OG0004161	Np006G355690	XP_009141198.2, XP_009141199.2, XP_009132822.1
OG0004162	Np006G347340, Np006G353380	XP_033143856.1, XP_033143857.1, XP_018513661.1
OG0004163	Np006G353090	XP_033144263.1, XP_033147568.1, XP_009141063.2
OG0004164	Np006G352590	XP_033147397.1
OG0004165	Np006G360340	XP_033145184.1
