Orthogroup	Noccaea_praecox	Arabidopsis_lyrata_Rawat
OG0004182	Np002G083090	AL2G31670
OG0004183	Np005G282030	AL7G28620
OG0004184	Np005G281860	AL7G28510
OG0004185	Np005G281590, Np005G280440	AL7G28360
OG0004186	Np005G315990, Np006G332820	AL7G50490, AL6G41500
OG0004187	Np005G281160	AL7G28010
OG0004188	Np003G166120, Np003G167100	AL792U10010, AL8G32330, AL8G26290
OG0004189	Np004G244570	AL1G24550
OG0004189	Np001G022290	AL5G15480
OG0004190	Np004G245200	AL1G23900
OG0004193	Np003G143110	AL6G26980
OG0004194	Np003G143370	AL6G27200
OG0004195	Np003G144460	AL6G28330, AL6G28350
OG0004196	Np001G014690	AL6G39120
OG0004197	Np003G132710	AL6G17160
OG0004198	Np001G013530	AL6G37870
OG0004202	Np001G009720	AL8G37640
OG0004203	Np001G007300	AL1G60620
OG0004204	Np001G007150	AL8G39510
OG0004205	Np003G154340	AL8G34800
OG0004206	Np001G050560	AL5G29410
OG0004207	Np001G045360	AL5G24270
OG0004207	Np001G045370	AL5G24280
OG0004208	Np003G177010	AL6G43100
OG0004209	Np002G083660	AL2G31110
OG0004210	Np002G083520	AL2G31280
OG0004211	Np002G083060	AL2G31680
OG0004212	Np002G074470	AL2G37990
OG0004213	Np002G079520	AL2G34100
OG0004214	Np002G081350	AL2G32990
OG0004215	Np002G073510	AL2G38690
OG0004216	Np002G071260	AL2G40690
OG0004217	Np007G408670	AL3G24380
OG0004218	Np007G404260	AL3G27740, AL7G45340
OG0004219	Np007G403330	AL3G28160
OG0004220	Np007G390240	AL3G28640
OG0004222	Np007G393970	AL3G31400
OG0004223	Np007G395410	AL3G32380
OG0004224	Np007G396030	AL3G32690
OG0004225	Np007G396870	AL3G33010
OG0004226	Np007G381060	AL3G35180
OG0004227	Np007G382030	AL3G35820
OG0004228	Np007G382040	AL3G35830
OG0004229	Np007G382840	AL3G36500
OG0004230	Np007G397030, Np007G383080	AL3G36660
OG0004231	Np007G383750	AL3G37180
OG0004233	Np007G385430	AL3G38670
OG0004234	Np005G318030, Np007G375160	AL3G50980
OG0004235	Np007G373810, Np007G373820, Np007G373800	AL1G54170, AL3G52820
OG0004236	Np005G275830	AL7G23610
OG0004237	Np005G310730	AL7G45110
OG0004238	Np004G190470	AL1G64070
OG0004240	Np004G192040	AL1G62760
OG0004241	Np004G192460	AL1G62440
OG0004242	Np004G193030	AL1G61880
OG0004243	Np004G193320	AL1G61610
OG0004244	Np004G195710	AL1G59180
OG0004245	Np002G086800	AL814U10010, AL3G31300, AL5G17190
OG0004246	Np005G261480, Np004G199770	AL1G54790
OG0004247	Np006G341550	AL4G30760
OG0004248	Np007G416690	AL3G17740
OG0004249	Np001G013660	AL6G38040
OG0004250	Np001G039140, Np002G070960	AL2G40970, AL6G52910
OG0004251	Np001G062000	AL5G38920
OG0004252	Np001G062780	AL5G39630
OG0004253	Np001G066560	AL5G43050, AL2G22100
OG0004254	Np001G067550	AL6G15510, AL5G44050
OG0004255	Np001G068580	AL2G23500, AL5G45060
OG0004257	Np002G122130	AL379U10010, AL4G41500
OG0004260	Np003G189280	AL6G52990
OG0004262	Np002G122770	AL2G11630
OG0004263	Np006G367680	AL4G13110, AL4G13090, AL4G13070
OG0004264	Np003G133180, Np006G342640	AL4G30170
OG0004265	Np004G210650	AL1G41370
OG0004269	Np003G179000, Np003G169720, Np003G172080, Np004G217380, Np003G166650, Np002G088270, Np002G119290, Np007G395460, Np004G216720, Np005G304710, Np005G288890, Np001G030180, Np002G119310, Np002G103050, Np003G167360, Np003G166700, Np007G395430, Np005G288860, Np001G030200, Np005G304740, Np002G088260, Np004G216700, Np003G167370, Np005G288870, Np005G304730, Np001G030190, Np007G395440, Np004G216710, Np002G119300, Np003G166690, Np002G102990	AL3G53680
OG0004275	Np005G275620	AL7G23440
OG0004276	Np005G264560	AL5G14080, AL3G52920
OG0004277	Np005G273890	AL7G21940
OG0004278	Np005G272320	AL7G20940
OG0004279	Np005G271840	AL7G20690
OG0004280	Np005G263330	AL7G18350
OG0004281	Np005G264190	AL7G17410
OG0004282	Np005G264960	AL7G16620
OG0004283	Np005G266010	AL7G16020
OG0004284	Np004G215520	AL1G49770, AL1G49760
OG0004285	Np004G219730	AL1G46330
OG0004286	Np002G107480, Np002G107390	AL1G65870
OG0004287	Np001G027870	AL5G10300
OG0004288	Np001G025230	AL5G11910
OG0004289	Np001G023700	AL5G14100
OG0004290	Np001G021150	AL5G16400
OG0004291	Np007G385530	AL8G10730
OG0004294	Np006G328350	AL4G41050
OG0004295	Np006G330560	AL4G39160
OG0004296	Np007G412540	AL3G21380
OG0004297	Np007G410620	AL3G22750
OG0004298	Np007G409800	AL3G23390
OG0004299	Np003G171700	AL8G25020
OG0004300	Np003G184450	AL8G25510
OG0004301	Np004G217310	AL2G22290, AL8G25570
OG0004302	Np003G168080	AL130U10010, AL8G25870
OG0004303	Np005G279130	AL7G26410
OG0004304	Np004G229640, Np003G155080	AL8G34070
OG0004305	Np001G013820	AL6G38210
OG0004306	Np003G140260	AL6G24070
OG0004307	Np003G138570	AL3G26740, AL6G22640
OG0004308	Np003G137150	AL6G21350
OG0004309	Np003G134790, Np003G134780	AL6G18890
OG0004310	Np003G134330	AL6G18550
OG0004311	Np005G292410	AL7G36290
OG0004311	Np001G035330	AL8G12000
OG0004312	Np005G291940	AL7G36050
OG0004313	Np005G290500	AL7G35180
OG0004314	Np005G288720	AL7G33810, AL7G33820
OG0004315	Np005G288270	AL7G33470
OG0004316	Np005G287170	AL7G33180
OG0004317	Np005G287460	AL7G33020
OG0004318	Np005G284900	AL7G30900
OG0004319	Np005G284720	AL7G30720
OG0004320	Np005G283490	AL7G30030
OG0004321	Np005G282880	AL7G29220
OG0004322	Np003G178810	AL6G43890, AL6G44740
OG0004323	Np004G204310	AL1G50270
OG0004323	Np003G176400	AL6G42920
OG0004324	Np007G383500	AL3G36960
OG0004326	Np004G212770	AL1G43470
OG0004327	Np004G213860	AL1G44480
OG0004328	Np004G214050	AL1G44620
OG0004329	Np006G371280	AL4G10100
OG0004330	Np005G267320	AL7G15280
OG0004331	Np005G268600	AL7G14050
OG0004332	Np003G141350	AL7G13980
OG0004333	Np003G177910	AL6G43860
OG0004334	Np003G181740	AL6G46820
OG0004336	Np005G309910	AL7G44130
OG0004337	Np007G388540	AL3G41980
OG0004338	Np005G307500	AL9U11810
OG0004339	Np005G305370	AL7G41740, AL7G41770
OG0004340	Np005G304440	AL7G41240
OG0004341	Np005G304170	AL7G41060
OG0004342	Np004G190260	AL1G64340, AL1G62420
OG0004343	Np001G069320	AL5G45710
OG0004344	Np006G321930	AL4G46550
OG0004345	Np006G322990	AL4G45660
OG0004346	Np006G323210	AL4G45390
OG0004347	Np002G076860	AL4G43230, AL2G36230
OG0004348	Np006G327440	AL4G41800
OG0004349	Np001G062940	AL5G39800
OG0004350	Np003G147890	AL6G31340
OG0004351	Np001G059250	AL5G36640
OG0004352	Np006G332450	AL4G37700, AL301U10020
OG0004353	Np003G150410	AL6G33400
OG0004354	Np003G153300	AL8G35660
OG0004355	Np001G005490	AL8G40840
OG0004356	Np001G005090	AL8G41300
OG0004357	Np001G003050	AL8G43010
OG0004358	Np001G001630	AL8G44310
OG0004359	Np001G001480	AL8G44470
OG0004360	Np004G259810	AL1G10140
OG0004361	Np003G189170, Np005G262760	AL6G52850
OG0004362	Np004G256950	AL1G12980
OG0004362	Np003G185470	AL6G49730
OG0004363	Np006G345560, Np009G431760	AL4G29080
OG0004364	Np007G406610, Np009G431620	AL4G29030
OG0004365	Np004G253760	AL1G15910
OG0004366	Np006G354810, Np006G348090	AL4G26450
OG0004367	Np006G354560	AL4G26240, nbis-gene-42
OG0004368	Np006G347580, Np006G353190	AL4G25350
OG0004370	Np006G352740, Np006G347950	AL4G25160
OG0004371	Np006G352180	AL4G24730
OG0004373	Np007G423070	AL3G12160
OG0004374	Np007G419200	AL3G15650
OG0004375	Np001G014930	AL6G39460
OG0004376	Np007G418630	AL3G16160
OG0004377	Np007G417760	AL3G16780
OG0004378	Np007G417510	AL3G16970
OG0004379	Np007G417170	AL3G17360
OG0004380	Np007G415770, Np007G415780	AL3G18580
OG0004381	Np006G339700	AL4G32110, AL970U10020
OG0004382	Np006G339510	AL4G32290
OG0004383	Np006G338140	AL4G33190
OG0004385	Np004G240180	AL1G28210
OG0004386	Np004G238280	AL1G30070
OG0004387	Np002G081100	AL2G33220, AL2G33230
OG0004389	Np004G236990	AL1G31160
OG0004390	Np002G075360	AL2G37310
OG0004391	Np002G083110	AL2G31650
OG0004392	Np004G231240	AL1G36440
OG0004393	Np004G225980	AL1G39120
OG0004394	Np004G209440	AL1G40100
OG0004395	Np003G148360, Np005G281560	AL3G15410, AL7G28340
OG0004396	Np006G365990	AL4G14630
OG0004396	Np005G272460	AL7G21070
OG0004397	Np004G243700	AL1G25130
OG0004398	Np004G244730	AL1G24480
OG0004399	Np004G244860	AL1G24350
OG0004400	Np004G246200	AL1G23060
OG0004401	Np004G247540	AL1G22060
OG0004402	Np004G248090	nbis-gene-583, AL1G21470
OG0004403	Np004G248790	AL1G20770
OG0004404	Np004G250160	AL1G19490, AL1G19480
OG0004405	Np004G251360	AL1G18390, AL1G18400
OG0004406	Np004G251490	AL1G18170
OG0004407	Np003G142110	AL6G26070
OG0004408	Np003G143300	AL6G27160
OG0004409	Np003G144020	AL6G27860
OG0004410	Np003G146380	AL6G29830
OG0004411	Np003G146470	AL6G29920
OG0004412	Np001G014130	AL6G38530
OG0004413	Np001G014830	AL6G39360
OG0004414	Np001G017900	AL8G21000
OG0004415	Np003G131470	AL6G16130
OG0004416	Np001G013240	AL6G37440
OG0004418	Np001G010670	AL6G34810, AL4G15050
OG0004419	Np001G010180	nbis-gene-1553
OG0004420	Np001G009330	AL8G38000
OG0004421	Np001G050670, Np004G203340	AL7G47510
OG0004422	Np002G089510	AL2G27230
OG0004423	Np002G086520, Np002G086530	AL2G28850, AL7G43580
OG0004424	Np002G085580	AL2G29550
OG0004425	Np002G084720	AL2G30130
OG0004426	Np002G083250	AL2G31520, AL106U10030
OG0004427	Np002G082970	AL2G31750, AL2G31740
OG0004428	Np002G077870	AL2G35510
OG0004430	Np002G079110	AL2G34440
OG0004430	Np002G079120	AL2G34420
OG0004431	Np002G081730	AL2G32610
OG0004432	Np002G073240	AL2G39000
OG0004433	Np002G072790	AL2G39400
OG0004434	Np002G072370	AL2G39870
OG0004435	Np002G071980	AL2G40250
OG0004436	Np007G408400	AL3G24600
OG0004437	Np007G406050, Np004G233050	AL3G26310
OG0004438	Np007G405930	AL3G26460
OG0004440	Np007G404560	AL3G27560
OG0004442	Np007G403640	AL3G28050
OG0004443	Np007G390470	AL3G28920
OG0004444	Np007G394570	AL451U10010, AL3G31880
OG0004445	Np007G397550	AL3G33340
OG0004446	Np007G398340	AL3G33730
OG0004447	Np007G380640	AL3G34860
OG0004448	Np007G380660	AL3G34880
OG0004449	Np007G381290	AL3G35380
OG0004450	Np007G382350	AL3G36020
OG0004451	Np007G384370	AL3G37900
OG0004452	Np006G363070	AL4G18210
OG0004453	Np007G374420	AL3G51840
OG0004453	Np007G374410	AL3G46120
OG0004454	Np007G374890	AL3G51360
OG0004455	Np007G373870	AL3G52860, AL3G52870
OG0004456	Np007G371980	AL4G32160
OG0004457	Np004G194430	AL1G60660
OG0004458	Np004G195550	AL1G59400
OG0004459	Np005G296150, Np004G196610	AL1G58200, AL1G58180
OG0004460	Np004G199210	AL1G55270
OG0004461	Np006G342110	AL4G30380
OG0004462	Np001G053790	AL5G32400
OG0004463	Np001G056930	AL5G34990
OG0004464	Np001G058710	AL5G36240
OG0004466	Np001G061190	AL5G38080
OG0004467	Np003G164270	AL8G27920, AL8G27910
OG0004468	Np001G062880	AL2G40280
OG0004469	Np002G084390, Np001G062970	AL5G39820
OG0004470	Np001G063510	AL5G40370
OG0004471	Np006G324570	AL4G44400, AL1G55650
OG0004472	Np001G067280	AL3G42240, AL5G43740
OG0004474	Np001G069420	AL5G45800
OG0004475	Np004G198490	AL1G56060
OG0004477	Np003G179530	AL8G23620
OG0004478	Np001G066170	AL5G42670
OG0004480	Np003G127780	AL6G12870
OG0004481	Np007G373150	AL7G17900
OG0004483	Np002G085570	AL2G29560, AL1G37750
OG0004485	Np001G024530, Np001G064840	nbis-gene-569
OG0004488	Np003G140440	AL6G24230
OG0004489	Np005G281680, Np005G282420	AL7G42890
OG0004492	Np007G384740	AL3G38120
OG0004492	Np007G384750	AL3G38170, AL242U10030
OG0004498	Np005G276650	AL7G24330
OG0004499	Np005G276310	AL7G24020
OG0004500	Np005G275820	AL7G23600
OG0004501	Np005G274460	AL7G22280
OG0004502	Np003G156090	AL8G33290
OG0004503	Np005G273540, Np005G273790	AL7G21910
OG0004504	Np005G273210	AL4G13970, AL7G21640
OG0004505	Np005G273110	AL7G21550
OG0004506	Np005G272840	AL7G21370
OG0004507	Np001G063120, Np001G063090	nbis-gene-1389
OG0004508	Np005G271330	AL7G20210
OG0004509	Np005G270780	AL7G19710
OG0004510	Np006G364020	AL4G16790
OG0004511	Np005G263120	AL7G18680
OG0004512	Np005G264670	AL7G16890
OG0004513	Np005G264800	AL7G16770
OG0004514	Np005G299220	nbis-gene-1840
OG0004515	Np002G115010	AL2G16860
OG0004516	Np002G117900	AL2G14980
OG0004518	Np005G283370	AL7G29680
OG0004519	Np001G027300	AL5G10560
OG0004520	Np004G209290	AL6G31240
OG0004521	Np001G023290	AL5G14520
OG0004522	Np001G020090	AL5G17640
OG0004522	Np005G316770	AL7G49820
OG0004523	Np001G019430	AL5G18690
OG0004524	Np001G018710	AL5G19620
OG0004525	Np002G099310	AL2G20300
OG0004526	Np004G245410, Np002G121200	AL1G23780
OG0004527	Np007G408820	AL3G24270
OG0004529	Np007G409110	AL3G23940
OG0004531	Np003G158710	AL8G31420
OG0004532	Np003G158230	AL8G31830
OG0004533	Np003G179730, Np003G157320	AL8G32470
OG0004534	Np003G157140	AL8G32620
OG0004535	Np003G155850	AL8G33520
OG0004536	Np003G155160	AL8G33980
OG0004537	Np001G018200	AL8G19880
OG0004538	Np003G139540	AL6G23430
OG0004539	Np003G139260	AL6G23200
OG0004540	Np003G138880	AL6G22840
OG0004541	Np003G138580	AL6G22650
OG0004542	Np003G137690	AL6G21740
OG0004543	Np003G137000	AL6G21180
OG0004544	Np003G136570	AL6G20780
OG0004545	Np003G135290	AL6G19540
OG0004546	Np003G134240	AL6G18460
OG0004547	Np003G133380	AL6G17740
OG0004548	Np005G291620	AL7G35860
OG0004549	Np005G291510	AL7G35770
OG0004550	Np005G290280	AL7G34970
OG0004552	Np005G283660	AL7G29880
OG0004553	Np005G283690	AL7G29860
OG0004554	Np005G282910	AL7G29240
OG0004556	Np002G090960	AL1G50600, AL1G50580
OG0004557	Np004G201880	AL1G52860
OG0004558	Np004G210950	AL1G41660
OG0004559	Np004G211420	AL1G42070
OG0004560	Np004G211450	AL1G42100
OG0004561	Np004G213000	AL1G43600
OG0004562	Np004G213370	AL1G44010
OG0004563	Np004G214690	AL1G45110
OG0004564	Np005G266510	AL7G15690
OG0004565	Np005G266710	AL7G15610
OG0004566	Np005G268110	AL7G14570
OG0004568	Np005G310850	AL7G45190
OG0004569	Np005G311170	AL7G45850
OG0004570	Np005G315820	AL7G50660, AL1G19610
OG0004571	Np001G047480	AL5G26920
OG0004572	Np006G340910	AL4G31130
OG0004573	Np001G033490	AL8G11250
OG0004574	Np006G340130	AL4G31760
OG0004575	Np006G343720	AL4G29410
OG0004577	Np003G180070	AL6G45340
OG0004578	Np003G184130	AL6G48630
OG0004580	Np001G039740	AL8G15400
OG0004581	Np001G035790	AL8G12230
OG0004582	Np001G033400	AL8G11180, AL8G11200
OG0004583	Np005G291680, Np005G301570	AL9U12230
OG0004584	Np005G309050, Np005G309090	AL9U10190, AL9U10180
OG0004585	Np005G306330	AL7G42340
OG0004586	Np007G382740	AL3G36410
OG0004587	Np006G324000	AL4G44830
OG0004588	Np006G324740	AL4G44250
OG0004589	Np006G325440	AL4G43660
OG0004591	Np006G325500	AL4G43610, AL4G43600
OG0004592	Np006G326980	AL4G42170
OG0004593	Np003G126490	AL6G11550
OG0004594	Np003G127600	AL6G12710
OG0004595	Np003G148970	AL6G32240
OG0004596	Np003G149350	AL6G32540
OG0004597	Np003G150280	AL6G33270
OG0004598	Np003G150800	AL6G33730
OG0004599	Np001G006500	AL8G40220
OG0004600	Np001G005470, Np001G005510, Np007G389430	AL8G40850
OG0004601	Np001G004940	AL8G41370
OG0004602	Np001G004330	AL8G41920
OG0004603	Np001G003090	AL8G42980
OG0004604	Np001G002990	AL8G43060
OG0004605	Np002G111390	AL8G44190
OG0004605	Np001G001780	AL8G44200
OG0004606	Np001G000940	AL8G44840
OG0004607	Np001G053020	AL5G31700
OG0004608	Np001G003250	AL6G53500, AL8G42840
OG0004609	Np003G186890	AL6G50890
OG0004610	Np001G041340	AL8G16970, AL8G16960
OG0004611	Np006G357650	AL4G28590
OG0004612	Np006G355260	AL4G26760
OG0004613	Np006G360020, Np004G251910	AL4G23450
OG0004614	Np006G361060	AL4G21170
OG0004615	Np006G360690, Np006G357970	AL8G17300, AL4G21480
OG0004616	Np007G424930	AL1G28720, AL3G10540
OG0004617	Np007G425100	AL3G10400, AL6G24990
OG0004618	Np003G140900, Np007G425430	AL6G24690
OG0004619	Np007G425470	AL3G32730
OG0004620	Np007G414310	AL3G19710
OG0004621	Np003G143530	AL3G12170
OG0004622	Np003G143950	AL6G27810
OG0004622	Np007G422810	AL3G12410
OG0004623	Np007G421270	AL3G13890
OG0004624	Np007G418060	AL3G16540
OG0004625	Np007G417880	AL3G16690
OG0004626	Np007G417670	AL3G16870
OG0004627	Np007G417630	AL3G16900
OG0004628	Np007G417270	AL3G17260
OG0004629	Np007G415510	AL3G18690
OG0004630	Np007G415140	nbis-gene-675
OG0004631	Np007G415080	AL3G19090
OG0004632	Np007G414810	AL3G19250
OG0004633	Np007G414780	AL3G19280
OG0004634	Np006G331450	AL4G38380
OG0004635	Np006G331970	AL4G37980
OG0004636	Np006G332010	AL4G37950
OG0004637	Np006G332350	AL4G37780
OG0004638	Np006G333220	AL4G37180
OG0004639	Np006G339220	AL4G32520
OG0004640	Np006G339140	AL4G32600
OG0004641	Np006G338240	AL4G33080
OG0004642	Np006G336970	AL4G34090, AL4G34160
OG0004644	Np004G240380	AL1G28040
OG0004645	Np004G240320	AL1G28100
OG0004646	Np004G238110, Np004G238090	AL1G30220
OG0004647	Np004G237210	AL1G31010
OG0004648	Np004G235600	AL1G32630
OG0004649	Np004G233960	AL1G34570
OG0004650	Np004G232940	AL264U10030, AL1G35230, AL1G35210
OG0004651	Np004G230400	AL1G37150
OG0004652	Np004G230070, Np004G230100	AL1G37320
OG0004653	Np004G230130	AL1G37290
OG0004654	Np004G227000	AL1G38720
OG0004655	Np005G282090	AL7G28700
OG0004657	Np005G281570	AL7G28350
OG0004659	Np006G364380	AL4G16380
OG0004661	Np004G245180	AL1G23910
OG0004662	Np004G248640	AL1G20920
OG0004664	Np004G249300, Np004G194760	AL1G20320
OG0004665	Np004G249630	AL1G20060
OG0004667	Np004G250210	AL1G19450
OG0004668	Np004G250810	AL1G18940
OG0004669	Np004G251410	AL1G18330
OG0004670	Np004G252530	AL1G17230
OG0004671	Np004G255310	AL1G14600
OG0004672	Np003G141130	AL6G24930
OG0004673	Np003G143550	AL6G27410
OG0004674	Np003G145170	AL6G28890
OG0004675	Np003G145250	AL6G28970
OG0004676	Np003G146340	AL6G29790, nbis-gene-1942
OG0004677	Np003G146420	AL6G29870
OG0004678	Np003G147020	AL6G30560
OG0004679	Np001G014440	AL6G38820
OG0004680	Np001G015480	AL6G40160
OG0004681	Np001G015890	AL6G40940
OG0004682	Np001G016510	AL8G22970
OG0004683	Np001G017610	AL8G21370
OG0004684	Np001G017630	AL8G21330
OG0004685	Np003G140600	AL6G24370
OG0004686	Np001G018090	AL8G20290
OG0004687	Np001G064810	AL5G41480
OG0004688	Np003G131630	AL6G16300
OG0004689	Np003G130330	AL6G15210
OG0004690	Np003G129020	AL6G14070
OG0004692	Np001G013270	AL6G37490
OG0004693	Np001G012540	AL6G36850
OG0004694	Np001G010340	AL6G34490
OG0004695	Np001G008490	AL8G38730
OG0004696	Np001G007750	AL8G38970
OG0004697	Np001G007560	AL8G39100
OG0004698	Np001G007450	AL8G39210
OG0004699	Np001G007320	AL8G39360
OG0004700	Np001G006870	AL8G39850
OG0004701	Np001G052690	AL5G31420
OG0004702	Np001G049550, Np001G010900	AL5G28390
OG0004703	Np001G048500	AL5G27830
OG0004703	Np001G048510	AL5G27840
OG0004704	Np001G046680	AL5G25930
OG0004705	Np007G387530	AL3G40570
OG0004706	Np001G043550	AL5G21520, AL5G21420
OG0004707	Np002G087290	AL2G28400
OG0004708	Np002G087060	AL2G28530
OG0004709	Np002G086180	AL22U10110
OG0004710	Np002G083190	AL2G31570
OG0004712	Np002G076540	AL2G36460
OG0004713	Np004G235510	AL1G32690
OG0004714	Np002G077910	AL2G35480
OG0004715	Np005G315910, Np004G208910	AL1G39670
OG0004716	Np002G079150	AL2G34390
OG0004717	Np004G237840	AL1G30430
OG0004718	Np002G072670	nbis-gene-619
OG0004719	Np002G071580	AL2G40460
OG0004720	Np002G071180	AL2G40770
OG0004721	Np002G070970	AL2G40960
OG0004722	Np002G070890	AL2G41040
OG0004723	Np002G070800	AL2G41120
OG0004724	Np005G309690	AL2G41130
OG0004725	Np004G240870	AL1G27550
OG0004726	Np007G408730, Np007G407020, Np007G406980	AL3G24330
OG0004727	Np007G408440	AL3G24560
OG0004728	Np007G408050	AL3G24860
OG0004729	Np007G407500	AL3G25390
OG0004730	Np007G406370	AL3G26150
OG0004731	Np007G404920	AL3G27240
OG0004732	Np007G404750	AL3G27380
OG0004733	Np007G403910, Np007G403920	AL3G27950
OG0004734	Np007G391480	AL3G29690
OG0004735	Np004G199900	AL1G54680
OG0004736	Np007G394100	AL3G31510
OG0004737	Np003G171540	AL3G31910
OG0004738	Np007G395060	AL3G32190
OG0004739	Np007G395390	AL3G32370
OG0004740	Np007G397770	AL3G33500
OG0004741	Np007G381480, Np007G381490	AL3G35530
OG0004742	Np007G383300	AL3G36830
OG0004743	Np007G383420	AL3G36870
OG0004744	Np007G384280	AL3G37810
OG0004745	Np007G384620	AL3G38040
OG0004746	Np007G385920	AL3G39100
OG0004748	Np002G081040	AL8G21860
OG0004749	Np007G377190, Np007G377170	AL6G49210, AL3G49110
OG0004750	Np007G373320	AL3G48770
OG0004751	Np007G372150	AL3G53320
OG0004752	Np004G190600	AL1G63970
OG0004754	Np004G196920	AL1G58160
OG0004755	Np004G197060	AL1G57650
OG0004756	Np004G199200	AL1G55280
OG0004757	Np007G385020	AL3G38380
OG0004758	Np001G024900	AL5G12770
OG0004759	Np001G057280	AL5G35240
OG0004760	Np001G053340	AL5G31990
OG0004761	Np001G053390	AL5G32040
OG0004762	Np006G362370, Np006G362380	AL4G19400
OG0004763	Np001G059380	AL5G36730
OG0004764	Np001G060210	AL5G37500
OG0004765	Np001G059730, Np001G060830	AL5G37990
OG0004766	Np001G061280	AL5G38190
OG0004767	Np001G062020	AL5G38930
OG0004769	Np001G062660	AL5G39530
OG0004770	Np001G013690	AL2G11990, AL2G11930
OG0004772	Np005G298870	AL7G52620
OG0004773	Np001G037850	AL4G14820
OG0004774	Np023G439560, Np019G438900	AL2G21520, AL2G20660, AL2G21070
OG0004775	Np001G015320	nbis-gene-1592
OG0004776	Np004G249310	AL1G20310
OG0004777	Np004G246350, Np004G246360	nbis-gene-1216, nbis-gene-1215
OG0004779	Np007G376300	AL3G49940
OG0004780	Np007G385600	AL3G38830, AL520U10010
OG0004781	Np007G397790	AL3G33520
OG0004782	Np007G410390	AL3G22960
OG0004783	Np001G007880	AL8G38860
OG0004783	Np003G133030	AL6G17460
OG0004786	Np003G152000	AL8G10160, AL8G10150, AL8G36850
OG0004791	Np006G348380, Np006G354590	AL4G26270, AL4G26260
OG0004801	Np005G276610	AL7G24300
OG0004802	Np005G276600	AL7G24290
OG0004803	Np005G276550	AL7G19330
OG0004804	Np005G276410	AL7G24130
OG0004805	Np005G275500	AL7G23350
OG0004806	Np005G274140	AL7G22030
OG0004807	Np005G272830	AL7G21360
OG0004808	Np005G271360	AL7G20230
OG0004809	Np005G271260	AL7G20140
OG0004810	Np001G016230	AL954U10010, AL8G23340
OG0004811	Np005G262950	AL7G18860
OG0004812	Np005G262770	AL7G19010
OG0004813	Np005G263160	AL7G18630
OG0004815	Np005G265300	AL7G16500
