Orthogroup	Noccaea_praecox	Cardamine_hirsuta
OG0002035	Np003G160310	CARHR268660
OG0002036	Np003G142740	CARHR197510
OG0002036	Np007G423570	CARHR076300
OG0002037	Np003G142750	CARHR197500
OG0002037	Np007G423550	CARHR076320
OG0002038	Np007G391400	CARHR091890
OG0002038	Np007G418650	CARHR079930
OG0002039	Np001G059430, Np001G059440	CARHR165660
OG0002039	Np006G333080	CARHR134670
OG0002040	Np006G338770	CARHR130870
OG0002040	Np001G055330	CARHR162880
OG0002041	Np006G337770	CARHR131630
OG0002041	Np001G056210	CARHR163250
OG0002043	Np004G198750	CARHR038890
OG0002044	Np004G240780	CARHR016060, CARHR016050
OG0002045	Np004G240580	CARHR016260
OG0002045	Np002G070980	CARHR074040
OG0002046	Np004G240230	CARHR016500
OG0002046	Np002G071560	CARHR073570
OG0002047	Np004G239690	CARHR016970
OG0002047	Np002G072520	CARHR072810
OG0002048	Np004G238590	CARHR018050
OG0002048	Np002G082190	CARHR065550
OG0002049	Np002G081470	CARHR066100
OG0002049	Np004G238210	CARHR018390
OG0002050	Np004G234560	CARHR021310
OG0002050	Np002G076410	CARHR070020
OG0002051	Np004G234470	CARHR021420
OG0002051	Np004G227090, Np003G173400, Np006G328800	CARHR137320
OG0002052	Np004G234280	CARHR021530
OG0002052	Np002G075980	CARHR070240
OG0002053	Np002G113670	CARHR021800
OG0002053	Np002G075500	CARHR070540
OG0002054	Np004G231140	CARHR023360
OG0002054	Np002G083990	CARHR064420
OG0002055	Np004G230630	CARHR023670
OG0002055	Np002G084710	CARHR063970
OG0002056	Np006G363730	CARHR115740
OG0002057	Np005G270990	CARHR239930
OG0002057	Np006G364190	CARHR116290
OG0002059	Np004G254910	CARHR004640
OG0002059	Np006G356710	CARHR126230
OG0002060	Np002G085520	CARHR063440
OG0002060	Np003G141760	CARHR198470
OG0002061	Np001G049960	CARHR214990
OG0002061	Np001G011110	CARHR189590
OG0002062	Np005G316760, Np005G316750	CARHR274770
OG0002063	Np003G132800	CARHR206080
OG0002063	Np003G154590	CARHR272220
OG0002064	Np001G053210	CARHR161020, CARHR161030
OG0002066	Np002G075790	CARHR070350
OG0002066	Np004G234240	CARHR021620, CARHR021610
OG0002067	Np002G077200	CARHR069430
OG0002067	Np002G077190	CARHR069440
OG0002068	Np002G072410	CARHR072870
OG0002069	Np002G072320	CARHR073000
OG0002070	Np004G239980	CARHR016770
OG0002070	Np002G072070	CARHR073200
OG0002071	Np007G407620	CARHR088030, CARHR152870
OG0002071	Np004G190950	CARHR045220
OG0002072	Np007G407340	CARHR088240
OG0002073	Np004G193040, Np004G193080	CARHR043590
OG0002073	Np007G404970	CARHR089810
OG0002074	Np005G307220, Np005G307210	CARHR222610
OG0002075	Np007G372590	CARHR110400
OG0002076	Np004G190110	CARHR045990
OG0002076	Np007G408630	CARHR087260
OG0002077	Np004G195440	CARHR041750
OG0002077	Np007G381050	CARHR097040
OG0002078	Np001G059630	CARHR165810
OG0002078	Np001G059610	CARHR165800
OG0002079	Np005G279620, Np001G016140	CARHR285620, CARHR185540
OG0002081	Np001G045140	CARHR150220, CARHR116080, CARHR112330
OG0002081	Np006G364000	CARHR116090
OG0002082	Np001G057650	CARHR164470
OG0002083	Np006G330490	CARHR136360
OG0002084	Np002G070680	CARHR118380
OG0002085	Np001G039960	CARHR178850, CARHR178820
OG0002093	Np007G378490	CARHR105430
OG0002093	Np005G264540	CARHR242520
OG0002094	Np005G264860	CARHR242890
OG0002095	Np007G376080	CARHR293600
OG0002095	Np005G266150	CARHR243610
OG0002096	Np002G111330	CARHR054910
OG0002096	Np004G249790	CARHR009320
OG0002097	Np002G114130	CARHR283880
OG0002097	Np004G248720, Np004G248730	CARHR010250
OG0002098	Np002G116830	CARHR051870
OG0002098	Np002G116370	CARHR052350
OG0002099	Np004G247620	CARHR011180
OG0002099	Np002G117140	CARHR051990
OG0002100	Np004G242990	CARHR014250
OG0002100	Np001G024600	CARHR145820
OG0002101	Np005G318300	CARHR213700
OG0002101	Np001G021130	CARHR148500
OG0002102	Np004G227540	CARHR082310
OG0002103	Np002G124450	CARHR046400
OG0002103	Np005G320270	CARHR212540
OG0002104	Np002G123250	CARHR047340, CARHR047370
OG0002104	Np005G319350	CARHR212940
OG0002105	Np004G244890	CARHR013010
OG0002105	Np002G121470	CARHR048420
OG0002106	Np002G119790	CARHR049750
OG0002106	Np004G246020	CARHR012310
OG0002107	Np001G060920	CARHR166770
OG0002107	Np006G330790	CARHR136060
OG0002108	Np007G413890	CARHR083340
OG0002109	Np007G412910	CARHR211310, CARHR210150, CARHR084210
OG0002110	Np007G412830	CARHR084270
OG0002110	Np003G127500	CARHR210040
OG0002111	Np007G412030	CARHR084760
OG0002112	Np007G411360	CARHR085300
OG0002114	Np005G277340	CARHR235420
OG0002114	Np003G163740	CARHR266670
OG0002115	Np005G278700	CARHR234470
OG0002116	Np003G159560	CARHR268820
OG0002116	Np005G278930	CARHR234270
OG0002117	Np003G139780	CARHR200360
OG0002117	Np004G210200	CARHR026800
OG0002118	Np001G013500	CARHR187550
OG0002118	Np003G138360	CARHR201550
OG0002119	Np003G137110	CARHR202580
OG0002119	Np001G012270	CARHR188500
OG0002120	Np001G010730	CARHR189960
OG0002120	Np003G134880	CARHR204490
OG0002121	Np001G008690	CARHR275570
OG0002121	Np003G133250	CARHR205830
OG0002122	Np005G295520	CARHR223960
OG0002123	Np001G037080	CARHR176460
OG0002123	Np005G290410	CARHR225940
OG0002124	Np001G037310	CARHR176670
OG0002125	Np005G288590	CARHR227000
OG0002125	Np001G039270	CARHR178220
OG0002126	Np003G184720	CARHR252370
OG0002126	Np005G287650	CARHR227860
OG0002127	Np003G179920	CARHR255520
OG0002127	Np005G283200	CARHR231190
OG0002128	Np003G178710	CARHR255980
OG0002128	Np004G205710	CARHR032170
OG0002129	Np003G177550	CARHR260890
OG0002129	Np004G208340	CARHR033370
OG0002131	Np003G187010	CARHR250330
OG0002131	Np004G257730	CARHR001990
OG0002132	Np007G375720	CARHR107740
OG0002133	Np005G267010	CARHR243950
OG0002134	Np005G267590	CARHR244410
OG0002134	Np007G375270	CARHR108360
OG0002135	Np007G374250	CARHR109210
OG0002135	Np005G268500	CARHR245170
OG0002136	Np006G370930	CARHR112090
OG0002136	Np005G260730	CARHR247880
OG0002137	Np005G315580, Np005G318680	CARHR262810
OG0002137	Np005G318670, Np005G315620	CARHR262760, CARHR262800
OG0002138	Np006G342500	CARHR128430
OG0002138	Np006G342520	CARHR128410, CARHR128420
OG0002139	Np004G201960, Np004G201950	CARHR036230
OG0002139	Np001G041970	CARHR181040
OG0002140	Np003G178130	CARHR256510, CARHR256440
OG0002141	Np005G306930	CARHR219690
OG0002141	Np007G385620	CARHR099870
OG0002142	Np001G069460	CARHR173320
OG0002142	Np006G320550	CARHR143430
OG0002143	Np001G069390	CARHR173280
OG0002143	Np006G320660	CARHR143340
OG0002144	Np006G328330	CARHR137660
OG0002145	Np006G329010	CARHR137160
OG0002145	Np001G062840	CARHR168340
OG0002146	Np001G044390	CARHR151470
OG0002146	Np003G150740	CARHR190950
OG0002147	Np003G152460, Np003G152410	CARHR273480, CARHR273460
OG0002148	Np003G152760	CARHR273120
OG0002148	Np001G046120	CARHR154850
OG0002149	Np001G006560	CARHR276930
OG0002150	Np001G051280	CARHR159150
OG0002150	Np001G001910	CARHR280380
OG0002151	Np001G001160	CARHR280940
OG0002152	Np004G259420, Np004G259430	CARHR000530
OG0002153	Np004G259330	CARHR000630
OG0002153	Np003G189240	CARHR248670
OG0002154	Np001G040330	CARHR179160
OG0002154	Np004G256460	CARHR003230
OG0002155	Np001G040830	CARHR179720
OG0002155	Np004G256060	CARHR003550
OG0002156	Np007G386230	CARHR127210, CARHR127220
OG0002157	Np006G356660	CARHR126190
OG0002157	Np004G254860	CARHR004700
OG0002158	Np005G277490	CARHR235310
OG0002158	Np005G277480	CARHR235320
OG0002159	Np007G423200	CARHR076630
OG0002160	Np007G422140	CARHR077450
OG0002160	Np003G144810	CARHR195720
OG0002161	Np001G015750	CARHR185250
OG0002161	Np007G420350	CARHR078830
OG0002162	Np007G384980	CARHR099540
OG0002162	Np007G417520	CARHR080620
OG0002163	Np007G416600, Np007G374170	CARHR081280
OG0002164	Np001G016610	CARHR182410
OG0002164	Np007G416520	CARHR081380
OG0002165	Np003G140300	CARHR199950
OG0002165	Np007G414440	CARHR082880
OG0002166	Np001G060120	CARHR166260
OG0002166	Np006G331720	CARHR135460
OG0002167	Np006G333630	CARHR134410
OG0002168	Np006G339890	CARHR130120
OG0002168	Np001G054420	CARHR162130
OG0002169	Np006G335130	CARHR158710, CARHR133300
OG0002170	Np002G071410	CARHR073640
OG0002171	Np004G240060	CARHR016670
OG0002171	Np002G071710	CARHR073380
OG0002172	Np004G240050	CARHR016690
OG0002172	Np002G071730	CARHR073360
OG0002173	Np002G072480	CARHR016940
OG0002174	Np004G236410	CARHR019860
OG0002174	Np002G078630	CARHR068280
OG0002175	Np002G076220	CARHR070100
OG0002175	Np004G234480	CARHR021410
OG0002176	Np004G232030	CARHR022920
OG0002176	Np004G232020	CARHR022940, CARHR022930, CARHR022950
OG0002177	Np004G231110	CARHR023370
OG0002178	Np002G085210	CARHR063720
OG0002178	Np004G230370	CARHR023820
OG0002179	Np002G091230	CARHR060250
OG0002179	Np004G209900	CARHR026730
OG0002181	Np005G264690	CARHR242370
OG0002182	Np001G009450	CARHR274990
OG0002182	Np004G242950	CARHR014280
OG0002183	Np004G243650	CARHR013800
OG0002183	Np001G023090	CARHR146980
OG0002184	Np005G301870	CARHR029740
OG0002185	Np004G246130	CARHR012240
OG0002185	Np002G119730	CARHR049830
OG0002186	Np002G117070	CARHR051950
OG0002186	Np004G247670	CARHR011150
OG0002187	Np004G249290	CARHR009750
OG0002187	Np007G414430	CARHR082890
OG0002188	Np006G351240, Np004G254410	CARHR005010
OG0002189	Np007G410470	CARHR085930
OG0002189	Np003G131240	CARHR207210
OG0002190	Np007G411480	CARHR085220
OG0002190	Np003G129480	CARHR208430
OG0002191	Np001G013680	CARHR187320
OG0002192	Np001G043840	CARHR152960
OG0002192	Np003G150160	CARHR191390
OG0002193	Np001G045630	CARHR193470
OG0002194	Np004G190370	CARHR045750
OG0002194	Np007G408300	CARHR087500
OG0002195	Np005G311990	CARHR088040
OG0002195	Np004G190960	CARHR045210
OG0002196	Np005G301610	CARHR290520, CARHR091950
OG0002197	Np007G392590	CARHR092750
OG0002197	Np004G199750	CARHR037860
OG0002198	Np007G393540	CARHR093310
OG0002198	Np004G199250	CARHR038200
OG0002199	Np007G393870	CARHR093480
OG0002199	Np004G199180	CARHR038280
OG0002200	Np007G377630, Np003G162450	CARHR106420
OG0002201	Np007G376510	CARHR107320
OG0002201	Np007G376500	CARHR107330
OG0002202	Np007G376190, Np005G266140	CARHR293500
OG0002203	Np003G130670	CARHR207610
OG0002203	Np007G374090	CARHR109370
OG0002204	Np007G373690, Np007G373680	CARHR109690
OG0002205	Np004G197040	CARHR040160
OG0002206	Np004G197780	CARHR039740
OG0002206	Np007G396020	CARHR094680
OG0002207	Np005G301580	CARHR290560
OG0002207	Np005G301540	CARHR290570, CARHR290590
OG0002208	Np001G061520	CARHR167200, CARHR167180, CARHR167170
OG0002209	Np006G324350, Np006G324310	CARHR140630
OG0002209	Np001G066730	CARHR171280
OG0002210	Np005G264590, Np005G264760, Np001G040140, Np002G095440	CARHR242030
OG0002211	Np001G044370	CARHR111190
OG0002213	Np002G098050, Np002G098040	CARHR057190
OG0002215	Np002G091370	CARHR028430, CARHR200710
OG0002219	Np007G372780	CARHR110270
OG0002219	Np005G275410	CARHR236920
OG0002220	Np005G275020	CARHR237340
OG0002221	Np005G274920	CARHR237490
OG0002221	Np007G373210	CARHR110010
OG0002222	Np005G270210	CARHR240390, CARHR115730, CARHR187770
OG0002223	Np005G272480	CARHR238880
OG0002224	Np006G365520	CARHR117320
OG0002224	Np005G271630	CARHR239460
OG0002225	Np005G271000	CARHR239920
OG0002225	Np006G364250	CARHR116380
OG0002226	Np005G264260	CARHR242180
OG0002226	Np007G378160	CARHR105820
OG0002227	Np007G376040	CARHR107410
OG0002228	Np006G340640	CARHR129550
OG0002228	Np004G205160	CARHR031800
OG0002229	Np001G027960	CARHR143790
OG0002229	Np004G241370	CARHR015570
OG0002230	Np004G241830	CARHR015170
OG0002230	Np001G026300	CARHR144570
OG0002231	Np001G023750	CARHR146450
OG0002231	Np004G243410	CARHR013900, CARHR013910
OG0002232	Np001G023070	CARHR147010
OG0002232	Np004G243610	CARHR013810
OG0002233	Np001G019630	CARHR151640
OG0002234	Np005G315950	CARHR262460
OG0002234	Np001G019350	CARHR151960
OG0002235	Np002G094070	CARHR058920
OG0002236	Np005G311790	CARHR215550
OG0002237	Np005G311130	CARHR216120
OG0002237	Np002G097520	CARHR057490
OG0002238	Np002G124030	CARHR046660
OG0002238	Np005G319950, Np005G319810	CARHR272940
OG0002239	Np002G119960	CARHR049500
OG0002239	Np004G245890	CARHR012370
OG0002240	Np003G156310	CARHR270990
OG0002240	Np005G279940	CARHR233450
OG0002241	Np003G125750	CARHR211560
OG0002241	Np007G413830	CARHR083380
OG0002242	Np007G412110	CARHR084690
OG0002242	Np003G128540	CARHR209210
OG0002243	Np005G303120	CARHR222110, CARHR151090
OG0002243	Np002G070500	CARHR074430
OG0002244	Np001G006690	CARHR276790
OG0002245	Np005G281150	CARHR232540
OG0002245	Np003G184460	CARHR256770
OG0002246	Np003G167400	CARHR264770
OG0002247	Np003G167080	CARHR264920
OG0002247	Np005G280730	CARHR232870
OG0002248	Np003G163080, Np003G159840	CARHR267790
OG0002248	Np005G278270	CARHR234900
OG0002249	Np003G160620	CARHR268420
OG0002250	Np003G158640	CARHR269300
OG0002251	Np003G158100	CARHR269680
OG0002251	Np005G279240	CARHR233990
OG0002252	Np003G155760	CARHR271350
OG0002252	Np005G280180	CARHR233250
OG0002253	Np003G139750	CARHR200380
OG0002253	Np004G210190	CARHR026820
OG0002254	Np003G147380	CARHR193510
OG0002254	Np003G139150	CARHR200800
OG0002255	Np001G013760	CARHR187430
OG0002255	Np003G138840	CARHR201130
OG0002256	Np001G033960, Np001G037000	CARHR176400
OG0002256	Np005G290440	CARHR225910
OG0002257	Np005G285600	CARHR229210
OG0002257	Np005G285620	CARHR229200
OG0002258	Np003G184160	CARHR129030
OG0002259	Np005G267960	CARHR244680
OG0002259	Np005G267950	CARHR244670
OG0002260	Np005G284880, Np005G284890	CARHR215910
OG0002261	Np005G268670	CARHR245360
OG0002262	Np005G269090	CARHR245660
OG0002262	Np006G367520	CARHR292900
OG0002263	Np005G261990	CARHR246930
OG0002264	Np005G260540	CARHR294400
OG0002265	Np005G315110	CARHR263060
OG0002265	Np001G018810	CARHR154050
OG0002266	Np001G042260	CARHR181760
OG0002266	Np004G200970	CARHR036800
OG0002267	Np007G386030	CARHR100080
OG0002268	Np005G305410	CARHR220590
OG0002269	Np005G304970	CARHR220770
OG0002269	Np007G383990	CARHR098960
OG0002270	Np007G383830	CARHR098840, CARHR098850
OG0002271	Np005G303590	CARHR221780
OG0002272	Np005G302520, Np005G302540	CARHR289970
OG0002273	Np006G324250	CARHR140660
OG0002274	Np006G325820	CARHR139460
OG0002274	Np001G065350	CARHR170380
OG0002275	Np006G325950	CARHR139320
OG0002275	Np001G065250	CARHR170280
OG0002276	Np006G325960	CARHR139300
OG0002276	Np001G065260	CARHR170260
OG0002277	Np001G062650	CARHR168170
OG0002277	Np006G328810, Np004G227080	CARHR137300
OG0002278	Np001G062030	CARHR167610
OG0002279	Np003G125440	CARHR211810, CARHR258990
OG0002279	Np007G422520	CARHR077200
OG0002280	Np003G151110	CARHR151110
OG0002280	Np003G151100	CARHR190630
OG0002281	Np001G044660	CARHR151020
OG0002281	Np003G151160	CARHR190600
OG0002282	Np003G151960	CARHR273970
OG0002283	Np001G003130	CARHR279350
OG0002284	Np003G188880	CARHR248990
OG0002286	Np004G256500	CARHR003200
OG0002287	Np004G254330	CARHR005080
OG0002287	Np006G355720	CARHR125620
OG0002288	Np006G348240, Np006G354680	CARHR124740
OG0002288	Np004G253560	CARHR005730
OG0002289	Np004G252050, Np004G252030	CARHR007250, CARHR007220
OG0002290	Np004G250920	CARHR008300
OG0002291	Np005G263170	CARHR241060
OG0002291	Np006G362890	CARHR114990
OG0002292	Np003G141540	CARHR198700
OG0002292	Np007G424860	CARHR075380
OG0002293	Np007G424090	CARHR076020
OG0002293	Np003G142380	CARHR197860
OG0002294	Np003G143280	CARHR197060
OG0002294	Np003G187980, Np007G423190	CARHR076640
OG0002295	Np003G143500	CARHR196810
OG0002295	Np007G423050	CARHR076780
OG0002296	Np007G422840	CARHR076960
OG0002297	Np003G143960	CARHR196360
OG0002298	Np003G144880	CARHR195630
OG0002298	Np007G422080	CARHR077510
OG0002299	Np001G014500	CARHR186550
OG0002300	Np001G016550	CARHR182300
OG0002301	Np007G416270	CARHR081540
OG0002301	Np001G016790	CARHR286220
OG0002302	Np006G337860	CARHR131570
OG0002302	Np001G056130	CARHR163240
OG0002303	Np002G070950	CARHR074010
OG0002303	Np004G240610	CARHR016240
OG0002304	Np004G239970	CARHR016780
OG0002304	Np002G072080	CARHR073180
OG0002305	Np002G072390	CARHR072920
OG0002305	Np004G239800, Np004G239830	CARHR016910
OG0002306	Np004G239520	CARHR017140
OG0002306	Np002G072680	CARHR072700
OG0002308	Np004G234290	CARHR021520
OG0002308	Np002G076050	CARHR070230
OG0002309	Np004G233300	CARHR022220
OG0002309	Np002G074720	CARHR071120
OG0002310	Np004G232850	CARHR022340
OG0002310	Np002G074500	CARHR071250
OG0002311	Np004G229470	CARHR024280
OG0002311	Np002G085560	CARHR063400
OG0002312	Np004G228820	CARHR024410
OG0002313	Np002G087560	CARHR062020
OG0002314	Np004G209920	CARHR026750
OG0002314	Np002G091280	CARHR060180
OG0002315	Np005G273280	CARHR238330
OG0002316	Np002G106240	CARHR056010
OG0002318	Np004G190360, Np004G190350	CARHR213440
OG0002318	Np004G190340	CARHR045760
OG0002319	Np004G257660	CARHR035210, CARHR002080
OG0002320	Np003G188370	CARHR249320
OG0002320	Np004G258770	CARHR001090
OG0002321	Np007G408920	CARHR087010
OG0002322	Np003G130130, Np003G130150, Np003G130140	CARHR065770, CARHR065760
OG0002324	Np002G083980	CARHR064440, CARHR064430, CARHR063030
OG0002325	Np004G190530	CARHR045600
OG0002326	Np007G407680	CARHR087990
OG0002326	Np004G190840	CARHR045310
OG0002327	Np004G192510	CARHR044000
OG0002327	Np007G405630	CARHR089410
OG0002328	Np007G402800	CARHR090780
OG0002328	Np004G194190	CARHR042790, CARHR054610
OG0002329	Np007G394150	CARHR093670
OG0002329	Np004G199000	CARHR038750
OG0002330	Np007G394320	CARHR093770
OG0002331	Np007G380830	CARHR096920
OG0002331	Np004G195560	CARHR041660
OG0002333	Np005G264750	CARHR242330
OG0002333	Np007G378040	CARHR106080
OG0002334	Np007G371750	CARHR111340
OG0002334	Np005G276630	CARHR235990
OG0002335	Np004G194660	CARHR042380
OG0002335	Np007G390360	CARHR091280
OG0002336	Np007G390380	CARHR091300
OG0002337	Np001G054590	CARHR162240
OG0002337	Np006G339750	CARHR130220
OG0002338	Np001G060100	CARHR166170
OG0002338	Np006G331840	CARHR135380
OG0002339	Np006G330260	CARHR136480
OG0002339	Np001G061630	CARHR167290
OG0002343	Np001G046940, Np001G046660	CARHR150870
OG0002345	Np004G229710	CARHR024250
OG0002345	Np004G229720	CARHR024240
OG0002345	Np004G229730	CARHR024230
OG0002348	Np005G276480	CARHR236170
OG0002349	Np005G276260	CARHR236330
OG0002349	Np007G372070	CARHR110990
OG0002350	Np007G372730	CARHR110290
OG0002351	Np006G366410	CARHR118290
OG0002352	Np006G365780	CARHR117680
OG0002352	Np005G272230	CARHR239120
OG0002353	Np005G266000	CARHR243470, CARHR042980
OG0002354	Np004G215910	CARHR030910, CARHR129840
OG0002355	Np002G106320	CARHR056040
OG0002355	Np007G419130	CARHR079600
OG0002356	Np004G249370	CARHR009680
OG0002357	Np001G062730	CARHR168240
OG0002357	Np004G248260	CARHR010630
OG0002358	Np004G241810	CARHR015190
OG0002359	Np004G242120	CARHR015020
OG0002359	Np001G025890	CARHR144870
OG0002360	Np001G025650	CARHR144970
OG0002360	Np001G025640	CARHR215290
OG0002361	Np005G318190	CARHR213790
OG0002361	Np001G020930	CARHR148650
OG0002362	Np001G020570	CARHR149050
OG0002362	Np005G317680	CARHR261560
OG0002363	Np001G020200	CARHR149630
OG0002364	Np002G097210, Np002G089910	CARHR057660
OG0002365	Np002G099790	CARHR056580
OG0002365	Np005G310670	CARHR216660
OG0002366	Np004G245070	CARHR012930
OG0002366	Np002G121370	CARHR048570
OG0002367	Np003G157490	CARHR270170
OG0002367	Np005G279400	CARHR233900
OG0002368	Np006G330680	CARHR136170
OG0002368	Np001G047730, Np001G061330	CARHR167010
OG0002369	Np006G331340	CARHR135690
OG0002369	Np006G331330	CARHR135710
OG0002370	Np007G413530	CARHR180840
OG0002371	Np007G412750, Np007G423920	CARHR084410
OG0002371	Np003G127820	CARHR209830
OG0002372	Np007G411030	CARHR085560
OG0002372	Np003G130360	CARHR207900
OG0002373	Np003G132450	CARHR206410
OG0002373	Np007G409320	CARHR086690
OG0002374	Np003G174130	CARHR258640
OG0002375	Np005G283800	CARHR230690
OG0002375	Np003G184490	CARHR264070
OG0002376	Np005G280650	CARHR232950
OG0002376	Np003G166460	CARHR265120
OG0002377	Np005G277980	CARHR235120
OG0002378	Np005G278460	CARHR234750
OG0002378	Np003G163440	CARHR268110
OG0002379	Np005G279720	CARHR233630
OG0002379	Np003G156760	CARHR270690
OG0002380	Np001G003880	CARHR278850
OG0002380	Np003G136200	CARHR203400
