Orthogroup	Alyssum_gmelinii	Cochlearia_excelsa
OG0001179	Ag006G574110	g24168
OG0001180	Ag006G570220	g47317
OG0001180	Ag002G103040	g40540
OG0001181	Ag006G566890	g47399
OG0001181	Ag002G138060, Ag002G134550	g40455
OG0001182	Ag002G160010	g51414
OG0001182	Ag007G582580	g32375
OG0001183	Ag003G286590	g47934
OG0001183	Ag005G414160	g6051, g14007
OG0001184	Ag001G095850	g1810
OG0001184	Ag002G203750	g50789
OG0001185	Ag001G095120	g1835
OG0001185	Ag002G203300	g37654
OG0001187	Ag007G589410	g39793
OG0001187	Ag004G303790	g26954
OG0001188	Ag006G504540	g5594
OG0001188	Ag001G003180, Ag007G593130	g39949
OG0001189	Ag001G100580	g7940
OG0001189	Ag007G614050	g5188
OG0001190	Ag007G631480	g4934, g29034, g41480
OG0001191	Ag007G637060	g10149
OG0001191	Ag005G484150	g12854, g12562
OG0001192	Ag001G030940, Ag001G029590	g17606
OG0001192	Ag005G480920	g12477
OG0001193	Ag001G079120	g2189
OG0001193	Ag002G183840	g51812, g37332
OG0001194	Ag001G080130	g2180
OG0001194	Ag005G478840	g12991, g7548
OG0001195	Ag004G327380	g31703
OG0001195	Ag003G239510	g46000
OG0001196	Ag003G227660	g46180
OG0001196	Ag004G332040	g27431, g50082
OG0001197	Ag008G715480, Ag001G075470	g19149
OG0001198	Ag003G225960, Ag003G226030, Ag003G225920, Ag003G226040, Ag007G636000	g10125
OG0001200	Ag008G719020	g672
OG0001201	Ag008G723680	g499
OG0001201	Ag008G690580	g2696, g19430
OG0001202	Ag001G060360	g2591
OG0001203	Ag001G083410	g3287
OG0001205	Ag005G464330	g7109, g13232
OG0001207	Ag001G029600, Ag001G030950	g24396, g17607
OG0001207	Ag005G459790	g12065
OG0001208	Ag001G021110	g13325
OG0001208	Ag005G452970	g6854, g11987
OG0001209	Ag005G451020	g11976, g6831
OG0001210	Ag005G447410	g6759
OG0001213	Ag007G617690	g22459
OG0001213	Ag001G021790, Ag006G521830, Ag004G378420	g47151
OG0001214	Ag004G367410, Ag001G070190, Ag002G167060, Ag006G526950, Ag003G212920, Ag004G351600	g26586
OG0001214	Ag003G255030, Ag001G021800	g42214, g42230
OG0001216	Ag002G188540, Ag002G188570	g7095
OG0001216	Ag002G116190, Ag002G116210, Ag002G116130, Ag002G188590, Ag002G188550, Ag002G195510, Ag005G402450, Ag003G283250, Ag002G191210, Ag002G188630	g7096
OG0001217	Ag005G465520	g24465, g47100
OG0001217	Ag002G130160	g17661
OG0001218	Ag005G484660	g7727
OG0001218	Ag005G484370	g7717
OG0001219	Ag008G697600	g11274, g37070, g37071, g37072, g11430, g26094
OG0001222	Ag003G268120	g23348, g16960, g47771
OG0001224	Ag004G309570	g31167
OG0001224	Ag004G366390	g27062
OG0001225	Ag008G667510, Ag004G374180	g16608, g10542
OG0001228	Ag002G174110, Ag001G081960	g19376
OG0001230	Ag008G726560	g9884
OG0001230	Ag006G507850	g5551
OG0001231	Ag008G726750	g391
OG0001231	Ag006G507570	g29634
OG0001232	Ag006G572620	g17457, g47293, g35006
OG0001233	Ag006G550770	g23931, g47447
OG0001233	Ag003G263830, Ag003G263190, Ag008G694510, Ag002G143510	g40387, g25674
OG0001234	Ag007G584680	g36180
OG0001235	Ag005G416000	g6092, g13735
OG0001235	Ag003G285490	g23002
OG0001236	Ag001G034230	g47093
OG0001236	Ag001G002170, Ag007G589320	g51298
OG0001237	Ag002G202710	g37633
OG0001237	Ag001G094450	g1864
OG0001238	Ag002G202580	g37629, g52280
OG0001239	Ag001G091800	g18874
OG0001241	Ag002G197710	g38216
OG0001241	Ag002G197700, Ag002G197690	g37514
OG0001242	Ag006G495160	g5744, g45348
OG0001243	Ag004G356370	g18038
OG0001243	Ag008G719280	g658
OG0001245	Ag001G063060	g2517
OG0001245	Ag004G353940, Ag001G099840	g25
OG0001246	Ag004G299200	g26886
OG0001246	Ag006G513920	g39512
OG0001247	Ag007G599530	g25488
OG0001247	Ag005G479440	g7578
OG0001248	Ag007G594610, Ag007G594590	g51124, g51128, g37871
OG0001249	Ag008G725240, Ag002G176480	g51720, g43710
OG0001249	Ag002G176660	g43709, g51721
OG0001250	Ag007G618640	g29244
OG0001250	Ag005G490080	g12693, g7908
OG0001251	Ag005G489640	g12687
OG0001251	Ag007G619870	g29218
OG0001253	Ag005G483320	g7694, g12874
OG0001253	Ag007G636010	g4796
OG0001254	Ag001G011150	g36501
OG0001254	Ag002G164800	g38012
OG0001255	Ag003G214230	g17932, g46451
OG0001256	Ag003G238910	g46014
OG0001256	Ag004G327570	g27373, g50005
OG0001257	Ag003G237120	g44576, g46050
OG0001257	Ag004G328540	g31732
OG0001258	Ag004G331020	g27419
OG0001258	Ag003G229650	g46154
OG0001259	Ag003G226980	g46192
OG0001261	Ag004G320170	g27264, g31519
OG0001261	Ag008G661310	g10688
OG0001262	Ag004G319930	g27261
OG0001262	Ag004G320000, Ag004G319960, Ag004G319980, Ag004G319970, Ag004G319950	g2886, g31511
OG0001263	Ag004G315430	g49813, g31371
OG0001263	Ag004G380670	g44235
OG0001264	Ag005G469500	g13174
OG0001265	Ag001G010710	g36511
OG0001265	Ag005G442590, Ag004G323700, Ag005G443740	g11879
OG0001267	Ag002G127560, Ag002G127540	g40489
OG0001267	Ag002G127520	g11054
OG0001268	Ag003G244900	g27586, g26757, g50357
OG0001269	Ag007G582170, Ag007G582150	g32401
OG0001274	Ag006G524860	g50980
OG0001274	Ag003G267830	g23357
OG0001275	Ag004G334620	g50146
OG0001275	Ag003G283500	g23030
OG0001276	Ag004G374720	g44155
OG0001276	Ag004G313130	g46965
OG0001277	Ag004G376210, Ag004G376220	g40965
OG0001278	Ag008G670840	g10463, g13569
OG0001279	Ag007G617160	g5139
OG0001279	Ag005G490470	g29275
OG0001280	Ag007G605820, Ag001G076190	g10372
OG0001280	Ag005G473800	g16891
OG0001281	Ag004G398000	g40826
OG0001282	Ag008G700450	g23716, g39334, g1086, g28573
OG0001283	Ag001G083190	g2067
OG0001283	Ag002G189930	g37382
OG0001284	Ag001G040840	g26736
OG0001284	Ag008G728600	g329
OG0001285	Ag001G057310	g959
OG0001286	Ag008G694390	g28499, g991
OG0001287	Ag008G694960	g39378, g1006
OG0001288	Ag007G607390	g45567
OG0001288	Ag008G720640	g601
OG0001289	Ag006G577550	g47211, g24261
OG0001289	Ag002G114270, Ag002G121960, Ag002G121970	g10889
OG0001290	Ag006G546920, Ag006G542020	g17264, g47466, g23883
OG0001291	Ag006G540940	g27794
OG0001292	Ag007G593410	g37889
OG0001292	Ag005G490570	g7926
OG0001293	Ag001G090280	g18903, g18901
OG0001294	Ag006G522710	g50894
OG0001294	Ag003G293330	g18145, g22760
OG0001295	Ag001G025870, Ag003G226770	g28333
OG0001296	Ag006G523450	g36926
OG0001296	Ag002G206170, Ag008G733080	g50915, g3731, g34667, g22456, g22457, g22454, g3733, g22455, g37997
OG0001297	Ag002G138870, Ag002G138840	g40451
OG0001298	Ag001G035220	g47079
OG0001299	Ag002G204170	g37691
OG0001299	Ag002G204160	g37690
OG0001299	Ag002G204150	g37689
OG0001300	Ag001G086290	g2037
OG0001300	Ag002G193700	g38182
OG0001301	Ag001G085710	g2132, g18972
OG0001301	Ag002G193350	g52042, g11224
OG0001302	Ag008G733920	g9683
OG0001302	Ag001G058740	g2601
OG0001303	Ag006G519040	g25341
OG0001303	Ag004G297490	g49295
OG0001304	Ag004G307690	g31093
OG0001304	Ag007G595610	g40030
OG0001305	Ag005G483870	g12556
OG0001306	Ag007G636130	g4793
OG0001306	Ag005G483370	g12547, g7697, g12871
OG0001307	Ag005G479620	g12971
OG0001309	Ag002G174770	g51683, g37238
OG0001309	Ag001G074030	g2317
OG0001310	Ag004G325640	g31671
OG0001310	Ag003G212510	g46484
OG0001311	Ag007G579540	g10158
OG0001312	Ag007G643960	g10242
OG0001313	Ag004G353810	g44850
OG0001314	Ag005G469610	g7246
OG0001314	Ag001G001240	g27980, g54312
OG0001315	Ag005G462720	g7060
OG0001315	Ag001G008290	g36576
OG0001316	Ag001G026620	g54062
OG0001316	Ag005G458010	g6946, g13282
OG0001317	Ag001G015320, Ag005G447610	g36438
OG0001318	Ag001G030180, Ag001G031440, Ag001G030250	g17609
OG0001319	Ag001G070950	g2386, g11318, g19210
OG0001321	Ag002G115670, Ag002G120760	g17362, g17361
OG0001321	Ag002G120660, Ag002G115790, Ag002G115770, Ag002G120670, Ag002G120680, Ag002G115760, Ag002G120690, Ag002G115750, Ag002G120650	g18477
OG0001323	Ag008G731160, Ag008G731200	g6589, g23705, g6588
OG0001328	Ag003G268990	g16953, g23326
OG0001328	Ag006G527520	g50995
OG0001329	Ag001G050380	g19753
OG0001329	Ag001G050370	g19754, g19709
OG0001330	Ag005G416240	g6114
OG0001330	Ag003G284980	g13727
OG0001331	Ag004G366660	g43986
OG0001331	Ag004G367390, Ag004G386380	g41089, g41082, g41085
OG0001332	Ag004G367740	g41073
OG0001332	Ag004G310650	g31218
OG0001333	Ag004G373800	g44147, g40990
OG0001333	Ag004G312940	g31289, g49760, g27134
OG0001334	Ag004G322000	g31562
OG0001334	Ag008G659210, Ag008G658100	g10777
OG0001335	Ag006G498270	g5680
OG0001335	Ag005G475210	g12368
OG0001336	Ag005G472360	g7363
OG0001336	Ag006G504280	g5596, g29680
OG0001337	Ag008G688300, Ag008G690130	g28452
OG0001337	Ag003G252180	g17081
OG0001338	Ag008G690140, Ag008G688290	g17082, g945
OG0001339	Ag008G696250	g26842
OG0001340	Ag007G606800	g5384, g45563, g29454
OG0001341	Ag007G605860	g45552, g29474
OG0001342	Ag007G604080	g45527
OG0001342	Ag008G732590	g166
OG0001343	Ag007G601080	g5508, g29591
OG0001343	Ag008G724240	g472
OG0001344	Ag006G577190	g47233
OG0001344	Ag002G115550, Ag002G120810	g10909, g40671
OG0001345	Ag006G573830	g47287
OG0001345	Ag002G105840	g10970
OG0001346	Ag006G562050	g47350
OG0001347	Ag001G100170	g17261
OG0001348	Ag005G414310	g6048
OG0001349	Ag003G288330	g22944
OG0001350	Ag006G523310	g50917
OG0001350	Ag003G292450	g18290, g22800
OG0001351	Ag008G692420	g17896, g17900, g17918, g17911
OG0001351	Ag007G599360	g18066
OG0001353	Ag002G104330	g16731, g18396
OG0001354	Ag001G097810	g11149, g18789
OG0001354	Ag002G205960	g50827
OG0001355	Ag002G192810, Ag004G391720, Ag001G094260	g11168, g18690
OG0001355	Ag002G202600	g52282, g37630
OG0001356	Ag001G088580	g1994, g18939
OG0001357	Ag001G085760	g2054
OG0001358	Ag002G191930	g37416
OG0001358	Ag001G085020	g2112
OG0001359	Ag001G051540	g2928
OG0001359	Ag008G709910	g28762
OG0001360	Ag004G303910	g49490
OG0001360	Ag007G589230	g51296
OG0001361	Ag007G589050	g37930
OG0001361	Ag004G302990	g30901
OG0001362	Ag005G444610	g6706, g11898
OG0001362	Ag007G597690	g40140
OG0001363	Ag007G607980	g23660
OG0001364	Ag007G617140	g5140
OG0001364	Ag005G490500, Ag005G490480	g12713
OG0001365	Ag007G617430	g45686, g29273
OG0001366	Ag007G620560	g5076
OG0001366	Ag005G489320	g12752, g7871
OG0001367	Ag005G481380	g10183, g12485, g7644
OG0001368	Ag001G006320, Ag002G161550	g24719, g25066, g25041, g25068
OG0001368	Ag002G164630	g25048, g36889
OG0001370	Ag004G335860	g31960
OG0001370	Ag003G219980	g46290
OG0001371	Ag006G511640	g50328, g50331
OG0001372	Ag005G488090	g12761
OG0001372	Ag007G624210	g45745, g29153, g5005
OG0001373	Ag001G024310, Ag005G455280	g12013, g6885
OG0001374	Ag003G227090	g44472
OG0001374	Ag004G332300	g3704, g50089, g26819
OG0001375	Ag004G324750	g49963
OG0001375	Ag003G210970	g44314
OG0001376	Ag005G467830	g7193
OG0001376	Ag001G003590	g54341
OG0001377	Ag005G460210, Ag005G460220, Ag005G460140	g12075
OG0001377	Ag005G460240, Ag005G459960	g6974
OG0001378	Ag001G025310, Ag001G024910	g28105
OG0001378	Ag005G457100	g6921
OG0001379	Ag005G433760	g3849, g4807, g43217, g11942
OG0001379	Ag001G015150	g54171
OG0001380	Ag001G014970	g54175
OG0001380	Ag005G446840	g13365
OG0001381	Ag004G314930	g43687, g43860
OG0001382	Ag006G523210	g38481
OG0001382	Ag001G089840	g22799, g18905
OG0001383	Ag001G091440	g47728, g2927
OG0001384	Ag004G388230, Ag004G393310, Ag004G388350, Ag004G393370, Ag004G388270	g50944
OG0001384	Ag006G564300, Ag006G564270, Ag006G564200	g38442
OG0001392	Ag003G283220	g18225
OG0001392	Ag005G417600	g6122
OG0001393	Ag005G416570	g13722
OG0001393	Ag003G285320	g47915
OG0001394	Ag003G215870	g32551
OG0001395	Ag003G248450	g47589, g23687
OG0001397	Ag004G311550	g31244
OG0001397	Ag004G369260	g44080, g41049
OG0001398	Ag008G659170, Ag008G658030	g10797
OG0001398	Ag004G322320	g31566
OG0001399	Ag008G660940	g10696
OG0001399	Ag004G320580	g31524
OG0001400	Ag004G317820	g31446, g27219
OG0001401	Ag007G617620	g5130, g45688
OG0001402	Ag007G648970	g46691
OG0001403	Ag004G381430	g40871
OG0001403	Ag004G315750	g31381
OG0001404	Ag004G380030	g40899
OG0001404	Ag004G315290	g49805
OG0001405	Ag006G499140	g45412
OG0001405	Ag005G474760	g7420
OG0001406	Ag003G292440	g22801
OG0001406	Ag004G343080	g45919
OG0001407	Ag008G684220	g895
OG0001407	Ag003G253170	g17071, g47651
OG0001408	Ag007G604790, Ag007G604830	g5415
OG0001409	Ag008G729870	g276
OG0001409	Ag007G601630	g29575
OG0001410	Ag003G262850, Ag002G120020	g10921
OG0001410	Ag006G576730	g24231
OG0001411	Ag006G575480	g17488
OG0001412	Ag006G569940	g24120
OG0001412	Ag002G103010	g11008
OG0001413	Ag006G556050	g23977
OG0001414	Ag006G540270	g50697, g50696
OG0001415	Ag002G159660	g51404
OG0001415	Ag007G583150	g50469
OG0001416	Ag007G581940	g50512
OG0001417	Ag003G289380	g18258
OG0001417	Ag006G524320	g38412
OG0001418	Ag003G295250	g18306
OG0001418	Ag006G521500	g50875
OG0001419	Ag007G647650	g46728
OG0001419	Ag001G081170	g27600
OG0001420	Ag002G138920	g25581
OG0001420	Ag006G555900, Ag006G555880	g17315
OG0001421	Ag005G436870	g6561
OG0001422	Ag005G484500	g12838
OG0001422	Ag007G637440	g4780, g10154
OG0001423	Ag002G200290	g37565
OG0001423	Ag001G092640	g11186
OG0001424	Ag006G496620	g29819
OG0001424	Ag006G496610	g45372
OG0001425	Ag008G678130	g11531
OG0001425	Ag008G717570	g28922
OG0001427	Ag004G298430	g30744
OG0001428	Ag004G299960	g49392, g30797
OG0001428	Ag006G510260	g39587
OG0001429	Ag006G510160	g39588
OG0001429	Ag001G098000	g1749
OG0001430	Ag004G302280	g49450
OG0001431	Ag004G303000	g39772
OG0001431	Ag007G589010	g51312
OG0001432	Ag004G304890	g26963
OG0001432	Ag007G590910	g51260
OG0001433	Ag004G305660	g26980, g31008
OG0001433	Ag007G591900	g51229
OG0001434	Ag006G502530, Ag006G502540, Ag007G594530, Ag007G594550	g51129
OG0001434	Ag006G502770, Ag006G502790	g29697
OG0001435	Ag004G307510	g31076, g49588
OG0001435	Ag006G521960, Ag007G595260	g39988
OG0001436	Ag007G626910	g28996, g4981
OG0001436	Ag005G487020	g12623
OG0001437	Ag007G628100	g4949, g41495, g29026
OG0001437	Ag005G486760	g12792
OG0001438	Ag007G637910	g10162
OG0001439	Ag003G233670	g44554
OG0001439	Ag004G329980	g50044
OG0001440	Ag004G337770	g27493, g32006
OG0001440	Ag003G218090	g46355
OG0001441	Ag003G240490	g45964
OG0001441	Ag004G339720	g50247
OG0001442	Ag004G344190	g45881
OG0001442	Ag003G226090	g27544
OG0001443	Ag004G348030	g45813, g44727
OG0001444	Ag007G585760, Ag007G585910, Ag007G585900, Ag007G585820, Ag007G585800	g17164, g47546
OG0001445	Ag004G312470	g6096
OG0001446	Ag007G600600	g5523
OG0001446	Ag008G725290	g18591
OG0001448	Ag001G002970	g54338
OG0001448	Ag005G468240	g7208
OG0001449	Ag005G466030	g12188, g7168
OG0001449	Ag001G004450	g11243, g36667
OG0001450	Ag001G004470	g12185
OG0001451	Ag001G007040	g12141
OG0001452	Ag005G463470	g12137, g7075
OG0001453	Ag001G007950	g54269
OG0001453	Ag005G462940	g12116, g13242
OG0001454	Ag005G462450	g13247, g7051
OG0001455	Ag005G460110	g12074, g6999
OG0001455	Ag001G030470, Ag001G031670	g17614, g24406
OG0001456	Ag005G447360	g13368
OG0001457	Ag005G446320	g11920
OG0001457	Ag001G014090	g54201
OG0001458	Ag002G203130	g14937
OG0001459	Ag004G336380, Ag004G336470	g50174
OG0001460	Ag007G593620	g37007, g36969
OG0001464	Ag003G259130	g16998
OG0001464	Ag005G407160	g13914
OG0001465	Ag005G408040	g5973
OG0001465	Ag003G260200	g23443
OG0001466	Ag003G269760	g23319
OG0001468	Ag003G273420, Ag003G273430	g47866
OG0001469	Ag007G611450	g4558
OG0001469	Ag007G579050	g50603, g32530
OG0001470	Ag002G164510	g51539
OG0001470	Ag001G101580	g24316
OG0001471	Ag004G312930	g27133, g49758, g31288
OG0001472	Ag004G321830	g31559
OG0001473	Ag008G660970	g10695
OG0001473	Ag004G320570	g31523
OG0001474	Ag004G314730, Ag004G314710	g23722, g23723
OG0001475	Ag004G315140	g49799
OG0001475	Ag004G379590	g40913, g44224
OG0001477	Ag006G506990	g41009, g5566
OG0001478	Ag006G494520	g5763
OG0001479	Ag001G092540	g1928, g18840, g42086
OG0001480	Ag007G598680	g23805, g17185
OG0001481	Ag003G276870, Ag003G263080, Ag002G125790, Ag002G130280, Ag003G227030, Ag007G611190, Ag007G611220, Ag003G263070, Ag007G611060	g29369
OG0001482	Ag007G606260	g29463
OG0001482	Ag008G721150	g585
OG0001483	Ag008G721680	g568, g10027
OG0001483	Ag007G605530	g29488
OG0001484	Ag007G605450	g29490
OG0001484	Ag008G721760	g566
OG0001485	Ag007G602040	g29567
OG0001485	Ag008G730290	g9798
OG0001486	Ag007G601610	g5490
OG0001487	Ag008G724400	g463
OG0001487	Ag007G600860	g29595, g45494
OG0001488	Ag006G577270	g24248, g47224
OG0001488	Ag002G115010, Ag002G121280	g40683, g10899
OG0001489	Ag002G140760	g40424
OG0001489	Ag006G553560	g23965
OG0001490	Ag007G582360	g50501, g32388
OG0001490	Ag002G160180	g51425
OG0001491	Ag007G581350, Ag007G581360	g32424
OG0001492	Ag006G521570	g50876
OG0001493	Ag007G584240	g53956
OG0001493	Ag002G158160	g37042
OG0001494	Ag002G143040	g40403
OG0001495	Ag002G123350	g40707
OG0001495	Ag002G123340	g10864
OG0001496	Ag005G431170	g11730
OG0001496	Ag001G038640	g24650
OG0001498	Ag004G302140	g26925, g30860
OG0001499	Ag001G098150	g37746
OG0001500	Ag002G204820	g37716
OG0001500	Ag001G096910	g1765
OG0001501	Ag005G455960, Ag005G455950	g47733
OG0001501	Ag002G204270	g50799
OG0001502	Ag002G199890	g38236
OG0001502	Ag001G092630	g18839
OG0001503	Ag001G091690	g18877, g1951
OG0001504	Ag001G090880	g18882
OG0001504	Ag002G197180	g38213
OG0001505	Ag001G090690, Ag004G387710, Ag002G196780	g37494
OG0001506	Ag005G478370	g7528
OG0001506	Ag006G491390	g5844
OG0001507	Ag008G708090	g1254, g39243
OG0001508	Ag008G729500	g298
OG0001509	Ag001G058080	g2610, g11370
OG0001510	Ag007G590940	g51259
OG0001510	Ag004G304900	g49518
OG0001511	Ag004G307620	g49598, g31085
OG0001511	Ag007G595470	g40022
OG0001512	Ag004G308200	g27025
OG0001512	Ag007G596480	g40081
OG0001513	Ag005G490410	g12739
OG0001514	Ag005G486110	g7791, g12800
OG0001515	Ag005G482910	g5386, g28104
OG0001516	Ag005G481240	g7634
OG0001517	Ag001G080350	g2175
OG0001517	Ag002G185210	g51865
OG0001518	Ag002G184990	g51849
OG0001518	Ag001G080020	g19057
OG0001519	Ag003G233700	g46106
OG0001519	Ag004G329970	g31778
OG0001520	Ag001G054920	g19484
OG0001520	Ag004G331580	g27427
OG0001521	Ag003G219030	g44370
OG0001521	Ag004G336770	g31988
OG0001522	Ag004G343960	g45885
OG0001523	Ag003G242600	g27562
OG0001523	Ag004G345430	g45845
OG0001524	Ag002G106090	g50413
OG0001524	Ag008G726610	g9882
OG0001526	Ag008G691010, Ag001G094220	g30730, g6246
OG0001527	Ag003G209110	g44294
OG0001528	Ag007G616430	g45674
OG0001528	Ag003G224390, Ag003G224420	g17976
OG0001529	Ag008G692310	g4879
OG0001529	Ag007G632450	g41438
OG0001530	Ag003G295950, Ag003G295940, Ag003G295960	g4756, g22671
OG0001531	Ag006G503410	g29693
OG0001532	Ag008G710300, Ag004G320480	g46848
OG0001532	Ag008G706710, Ag008G706700, Ag004G349410	g1222
OG0001535	Ag005G469480	g7242, g13175, g12241
OG0001536	Ag005G468450	g12222
OG0001536	Ag001G002680	g7220
OG0001537	Ag001G007720	g54272
OG0001537	Ag005G463020	g36582
OG0001538	Ag001G009860	g36534
OG0001543	Ag003G214460	g18421
OG0001546	Ag002G177010, Ag002G176990	g38090
OG0001547	Ag005G432060, Ag005G444920, Ag007G623660, Ag005G444930, Ag005G444910, Ag005G472470	g36124, g11901
OG0001550	Ag005G473200, Ag006G502250	g39747, g12324
OG0001551	Ag003G268670	g23335
OG0001552	Ag003G272480	g16937, g23288
OG0001552	Ag001G094800	g38335
OG0001553	Ag004G372180	g44136
OG0001553	Ag004G312310	g31267
OG0001554	Ag004G314460	g27168, g31328
OG0001554	Ag004G377870	g44204
OG0001555	Ag004G317720	g27212, g31439
OG0001555	Ag008G663730	g10625
OG0001556	Ag002G168490	g37186
OG0001556	Ag008G666790	g10564
OG0001557	Ag005G477640, Ag005G480370	g13040
OG0001558	Ag006G498110	g29791, g5690
OG0001559	Ag001G041420	g1495
OG0001560	Ag004G329740, Ag004G328200	g1456
OG0001561	Ag008G682160, Ag008G683370	g23742
OG0001562	Ag008G697450	g1044
OG0001562	Ag006G499320	g5656
OG0001563	Ag008G719550	g29114
OG0001563	Ag007G609430	g5312
OG0001564	Ag002G171990	g37211
OG0001564	Ag004G334100	g50132
OG0001565	Ag007G592440, Ag008G725460	g9917
OG0001566	Ag002G104090	g40559
OG0001566	Ag006G572130	g17445
OG0001567	Ag006G536350, Ag006G538870	g27809, g32746
OG0001568	Ag007G582810, Ag007G582800	g27669, g27668
OG0001569	Ag002G160420	g51434
OG0001569	Ag007G582030	g50510
OG0001570	Ag001G090780	g18886
OG0001570	Ag007G579780	g32505
OG0001571	Ag005G415960	g14031
OG0001572	Ag003G292900	g22776
OG0001573	Ag003G293680	g22737
OG0001574	Ag003G295450	g22691
OG0001574	Ag006G521410	g50871
OG0001575	Ag003G295850	g18320
OG0001576	Ag003G278840, Ag005G466390	g46720
OG0001578	Ag002G123460, Ag003G224700, Ag008G724130	g10859
OG0001579	Ag006G577750	g10860, g47200
OG0001581	Ag001G098160	g1743
OG0001581	Ag002G206130	g37744
OG0001582	Ag002G198660	g37528, g52159
OG0001583	Ag002G193430	g52051
OG0001583	Ag001G085640	g2127
OG0001584	Ag001G085050	g2115
OG0001585	Ag001G083940	g2084
OG0001585	Ag002G191010	g51997
OG0001586	Ag008G719690, Ag008G719680	g643
OG0001587	Ag008G713740	g28856
OG0001588	Ag008G707740	g28704, g39247
OG0001589	Ag008G690360	g2698
OG0001590	Ag001G078570	g19093
OG0001590	Ag008G733560	g131
OG0001591	Ag004G299980, Ag006G510200	g45235, g25470
OG0001592	Ag004G300590	g49410
OG0001592	Ag007G599500, Ag007G599510	g45212
OG0001593	Ag007G588130	g37956
OG0001593	Ag004G302500	g26938
OG0001594	Ag007G589450	g30917, g36607
OG0001595	Ag005G487950	g12652
OG0001596	Ag007G628560	g41489
