Orthogroup	Alyssum_gmelinii	Arabis_alpina
OG0002255	Ag007G608860	Aa_G215900.h1.t1
OG0002256	Ag002G104780	Aa_G117980.h1.t1
OG0002256	Ag006G572960	Aa_G244660.h1.t1
OG0002257	Ag006G531390, Ag006G553070	Aa_G419830.h1.t1
OG0002257	Ag006G553280	Aa_G517320.h1.t1
OG0002258	Ag007G579950	Aa_G216370.h1.t1
OG0002259	Ag003G288500	Aa_G179430.h1.t1
OG0002259	Ag007G654580	Aa_G179410.h1.t1, Aa_G179420.h1.t1
OG0002261	Ag003G289770, Ag003G289730, Ag006G541670, Ag003G289760	Aa_G604730.h1.t1, Aa_G604720.h1.t1
OG0002261	Ag003G289780	Aa_G214210.h1.t1
OG0002262	Ag003G290870	Aa_G402110.h1.t1
OG0002263	Ag003G293670	Aa_G406830.h1.t1
OG0002264	Ag003G296590	Aa_G138020.h1.t1
OG0002265	Ag007G648260	Aa_G245600.h1.t1
OG0002266	Ag002G157450	Aa_G150410.h1.t1
OG0002266	Ag007G584810	Aa_G438550.h1.t1
OG0002267	Ag001G038380	Aa_G79940.h1.t1
OG0002267	Ag005G431380	Aa_G199100.h1.t1
OG0002268	Ag005G435300	Aa_G543580.h1.t1
OG0002268	Ag001G036850	Aa_G523920.h1.t1
OG0002269	Ag001G036530	Aa_G479690.h1.t1
OG0002269	Ag005G436320	Aa_G518850.h1.t1
OG0002270	Ag005G436920	Aa_G413550.h1.t1
OG0002271	Ag005G439310	Aa_G603120.h1.t1
OG0002271	Ag001G034450	Aa_G346160.h1.t1
OG0002272	Ag005G441470	Aa_G388610.h1.t1
OG0002272	Ag001G033440	Aa_G551460.h1.t1
OG0002273	Ag002G201730	Aa_G16200.h1.t1
OG0002274	Ag002G199100	Aa_G100670.h1.t1
OG0002274	Ag001G092060	Aa_G349480.h1.t1, Aa_G349490.h1.t1
OG0002275	Ag002G198740	Aa_G100550.h1.t1
OG0002276	Ag002G198730	Aa_G100540.h1.t1
OG0002276	Ag001G091780	Aa_G349380.h1.t1
OG0002277	Ag001G085670	Aa_G345790.h1.t1
OG0002277	Ag002G193390	Aa_G230820.h1.t1
OG0002278	Ag001G084770	Aa_G461150.h1.t1
OG0002278	Ag002G192320	Aa_G145790.h1.t1
OG0002279	Ag005G488000	Aa_G111640.h1.t1
OG0002280	Ag008G713610	Aa_G552190.h1.t1
OG0002281	Ag008G713470	Aa_G191980.h1.t1, Aa_G751200.h1.t1
OG0002283	Ag008G732880	Aa_G37450.h1.t1, Aa_G910210.h1.t1
OG0002283	Ag005G473530, Ag008G732890, Ag008G732910	Aa_G37440.h1.t1, Aa_G736210.h1.t1
OG0002284	Ag004G298240	Aa_G105770.h1.t1
OG0002284	Ag006G516520	Aa_G53230.h1.t1
OG0002286	Ag004G301680, Ag004G301690	Aa_G134560.h1.t1
OG0002286	Ag007G586820	Aa_G89470.h1.t1
OG0002287	Ag004G304350	Aa_G79420.h1.t1
OG0002288	Ag007G591530	Aa_G359510.h1.t1
OG0002288	Ag004G305300	Aa_G469730.h1.t1
OG0002289	Ag004G307080, Ag004G307060	Aa_G310590.h1.t1, Aa_G310570.h1.t1
OG0002290	Ag004G308510	Aa_G368320.h1.t1
OG0002291	Ag003G277310	Aa_G58460.h1.t1
OG0002292	Ag007G614660	Aa_G621820.h1.t1
OG0002292	Ag001G100440	Aa_G553330.h1.t1
OG0002293	Ag005G490090	Aa_G14560.h1.t1
OG0002294	Ag007G621630	Aa_G96840.h1.t1
OG0002294	Ag005G489070	Aa_G42300.h1.t1
OG0002295	Ag007G622340	Aa_G539740.h1.t1
OG0002296	Ag007G623370	Aa_G79100.h1.t1
OG0002296	Ag005G488370	Aa_G111920.h1.t1
OG0002297	Ag007G623710	Aa_G162350.h1.t1
OG0002297	Ag005G488250, Ag007G600970	Aa_G111880.h1.t1
OG0002298	Ag005G487350	Aa_G416320.h1.t1, Aa_G47560.h1.t1
OG0002299	Ag005G483080	Aa_G51150.h1.t1
OG0002300	Ag005G480900	Aa_G47150.h1.t1
OG0002301	Ag005G480660	Aa_G47880.h1.t1, Aa_G382460.h1.t1
OG0002302	Ag002G170820	Aa_G531170.h1.t1
OG0002302	Ag001G072410	Aa_G14200.h1.t1
OG0002303	Ag003G208970	Aa_G410370.h1.t1
OG0002303	Ag004G323620	Aa_G606320.h1.t1
OG0002304	Ag004G324850	Aa_G457310.h1.t1, Aa_G65590.h1.t1
OG0002305	Ag003G211890	Aa_G336910.h1.t1
OG0002305	Ag004G325000	Aa_G377620.h1.t1
OG0002306	Ag004G325380	Aa_G103820.h1.t1
OG0002306	Ag003G212170	Aa_G444550.h1.t1
OG0002307	Ag004G330590	Aa_G308390.h1.t1
OG0002307	Ag003G231100	Aa_G721330.h1.t1, Aa_G721330.h2.t1
OG0002308	Ag004G336030	Aa_G60720.h1.t1
OG0002308	Ag003G219710	Aa_G418930.h1.t1
OG0002310	Ag004G338350	Aa_G272190.h1.t1
OG0002310	Ag003G216320	Aa_G121550.h1.t1
OG0002311	Ag004G345710	Aa_G189610.h1.t1
OG0002312	Ag004G346130	Aa_G221950.h1.t1
OG0002313	Ag004G350240	Aa_G283230.h1.t1
OG0002314	Ag004G355490	Aa_G7120.h1.t1
OG0002315	Ag006G524190	Aa_G312600.h1.t1
OG0002316	Ag004G309160	Aa_G19320.h1.t1
OG0002316	Ag004G365020, Ag004G365560	Aa_G316200.h1.t1
OG0002317	Ag007G586330, Ag004G307700	Aa_G345280.h1.t1
OG0002318	Ag001G000480, Ag001G000460, Ag006G565240, Ag001G000500	Aa_G108890.h1.t1
OG0002320	Ag004G298470	Aa_G325230.h1.t1
OG0002321	Ag005G471160	Aa_G40360.h1.t1
OG0002321	Ag007G611970	Aa_G388290.h1.t1
OG0002322	Ag003G221730, Ag003G221750, Ag006G500230, Ag006G500240, Ag006G500250	Aa_G570240.h1.t1
OG0002324	Ag004G343340	Aa_G428110.h1.t1
OG0002326	Ag005G469510	Aa_G176010.h1.t1
OG0002326	Ag001G001320	Aa_G682100.h1.t1
OG0002327	Ag001G004940	Aa_G504500.h1.t1
OG0002327	Ag005G465820	Aa_G56260.h1.t1
OG0002328	Ag005G462880, Ag005G453820, Ag003G243530	Aa_G32070.h1.t1
OG0002328	Ag001G008040	Aa_G465510.h1.t1
OG0002329	Ag005G455270	Aa_G82100.h1.t1
OG0002330	Ag005G454800	Aa_G808400.h2.t1, Aa_G808400.h1.t1, Aa_G808400.h3.t1, Aa_G133540.h1.t1
OG0002331	Ag005G442720, Ag005G443960	Aa_G161960.h1.t1
OG0002331	Ag001G010930	Aa_G370090.h1.t1
OG0002333	Ag003G281670	Aa_G144810.h1.t1
OG0002333	Ag005G419110	Aa_G384650.h1.t1
OG0002334	Ag005G404260	Aa_G627420.h1.t1
OG0002334	Ag002G182150, Ag006G495200, Ag003G253810	Aa_G18360.h1.t1
OG0002335	Ag001G009020	Aa_G568080.h1.t1
OG0002336	Ag005G461810	Aa_G241840.h1.t1
OG0002336	Ag001G009040	Aa_G568100.h1.t1
OG0002337	Ag001G068750	Aa_G608150.h1.t1
OG0002337	Ag002G165360	Aa_G354240.h1.t1
OG0002338	Ag003G231450, Ag001G080570	Aa_G287200.h1.t1
OG0002338	Ag002G186110	Aa_G431200.h1.t1
OG0002339	Ag002G190670	Aa_G238630.h1.t1, Aa_G124080.h1.t1
OG0002340	Ag001G056980	Aa_G656910.h1.t1
OG0002340	Ag004G340790, Ag004G340470, Ag004G342110, Ag004G340440, Ag001G057010, Ag001G056920, Ag001G056950, Ag001G056970, Ag001G055700	Aa_G318740.h1.t1, Aa_G99280.h1.t1, Aa_G207630.h1.t1
OG0002348	Ag003G254070	Aa_G44630.h1.t1
OG0002349	Ag003G254760	Aa_G387130.h1.t1
OG0002349	Ag005G403550	Aa_G815050.h1.t1
OG0002350	Ag003G256620	Aa_G2790.h1.t1
OG0002350	Ag005G404670	Aa_G64130.h1.t1
OG0002351	Ag003G263270, Ag003G263710	Aa_G591260.h1.t1, Aa_G456130.h1.t1
OG0002352	Ag006G528040	Aa_G310070.h1.t1
OG0002352	Ag003G268280	Aa_G33000.h1.t1
OG0002353	Ag003G284180	Aa_G452780.h1.t1, Aa_G395550.h1.t1
OG0002354	Ag007G579190	Aa_G434690.h1.t1, Aa_G24810.h1.t1
OG0002355	Ag004G365090, Ag004G365620	Aa_G316160.h1.t1
OG0002355	Ag005G484120	Aa_G5080.h1.t1
OG0002356	Ag004G310530	Aa_G160940.h1.t1
OG0002356	Ag004G368010	Aa_G656780.h1.t1
OG0002357	Ag001G085770	Aa_G345860.h1.t1
OG0002357	Ag004G311980	Aa_G563970.h1.t1
OG0002358	Ag004G321200	Aa_G117670.h1.t1, Aa_G115580.h1.t1
OG0002359	Ag004G320930	Aa_G393290.h1.t1
OG0002360	Ag004G336280	Aa_G323170.h1.t1
OG0002360	Ag004G336290	Aa_G323150.h1.t1
OG0002361	Ag008G669120	Aa_G437830.h1.t1
OG0002362	Ag008G670510, Ag006G562590	Aa_G27350.h1.t1
OG0002364	Ag002G170530, Ag002G170540, Ag004G360830	Aa_G686000.h1.t1
OG0002365	Ag004G363820	Aa_G321720.h1.t1
OG0002366	Ag004G316240	Aa_G319790.h1.t1
OG0002366	Ag004G382510	Aa_G327980.h1.t1
OG0002367	Ag008G699520	Aa_G232900.h1.t1
OG0002368	Ag002G189240	Aa_G723440.h1.t1
OG0002368	Ag001G082980	Aa_G562570.h1.t1
OG0002369	Ag002G187750	Aa_G144100.h1.t1
OG0002370	Ag005G477720	Aa_G403710.h1.t1
OG0002371	Ag005G476280	Aa_G324500.h1.t1
OG0002371	Ag006G495690	Aa_G170080.h1.t1
OG0002372	Ag005G474170	Aa_G743040.h1.t1
OG0002372	Ag006G500380	Aa_G170510.h1.t1
OG0002373	Ag005G471690	Aa_G5270.h1.t1
OG0002375	Ag008G679550, Ag008G679540	Aa_G84100.h1.t1
OG0002376	Ag007G585640	Aa_G29760.h1.t1
OG0002377	Ag008G689940	Aa_G184100.h1.t1
OG0002378	Ag003G251160	Aa_G512250.h1.t1
OG0002379	Ag008G700750, Ag006G518520	Aa_G197820.h1.t1
OG0002380	Ag008G731890	Aa_G20820.h1.t1
OG0002380	Ag007G603530	Aa_G195900.h1.t1
OG0002381	Ag007G601720	Aa_G635920.h1.t1
OG0002381	Ag008G729780	Aa_G75960.h1.t1
OG0002382	Ag007G600300	Aa_G76470.h1.t1
OG0002382	Ag008G725630	Aa_G620790.h1.t1
OG0002383	Ag002G110980, Ag002G107420	Aa_G385520.h1.t1
OG0002383	Ag006G574680	Aa_G339990.h1.t1
OG0002384	Ag002G126750	Aa_G479970.h1.t1, Aa_G245300.h1.t1
OG0002385	Ag002G130200	Aa_G42020.h1.t1
OG0002385	Ag006G563650	Aa_G586800.h1.t1
OG0002386	Ag005G445370, Ag005G445410, Ag006G552640	Aa_G419700.h1.t1
OG0002387	Ag003G290750	Aa_G748010.h1.t1, Aa_G253030.h1.t1
OG0002389	Ag003G297070	Aa_G236090.h1.t1, Aa_G487110.h1.t1
OG0002390	Ag002G163110	Aa_G52090.h1.t1
OG0002390	Ag007G578040	Aa_G16470.h1.t1
OG0002391	Ag002G148010	Aa_G88690.h1.t1
OG0002392	Ag006G563660	Aa_G586790.h1.t1
OG0002392	Ag002G130140	Aa_G41990.h1.t1
OG0002393	Ag001G045940, Ag001G043610	Aa_G413390.h1.t1
OG0002393	Ag005G427760	Aa_G380130.h1.t1
OG0002394	Ag005G430500, Ag005G430470	Aa_G284270.h1.t1
OG0002395	Ag005G430000, Ag005G430860	Aa_G26850.h1.t1
OG0002396	Ag001G036880	Aa_G291470.h1.t1
OG0002397	Ag007G653670, Ag003G246580	Aa_G266750.h1.t1
OG0002397	Ag008G669670	Aa_G27530.h1.t1
OG0002398	Ag001G098450	Aa_G163640.h1.t1
OG0002399	Ag002G206200	Aa_G206160.h1.t1
OG0002400	Ag002G203430	Aa_G196860.h1.t1
OG0002400	Ag001G095260	Aa_G33440.h1.t1
OG0002401	Ag002G202590	Aa_G17170.h1.t1
OG0002401	Ag001G094240	Aa_G57820.h1.t1
OG0002402	Ag002G201810	Aa_G16120.h1.t1
OG0002402	Ag001G093760	Aa_G48810.h1.t1
OG0002403	Ag003G234840	Aa_G342700.h1.t1
OG0002404	Ag002G197160	Aa_G125290.h1.t1
OG0002406	Ag008G717780	Aa_G15550.h1.t1
OG0002406	Ag008G673980	Aa_G490460.h1.t1
OG0002407	Ag008G717250, Ag008G717270	Aa_G314270.h1.t1, Aa_G252700.h1.t1
OG0002408	Ag008G712320	Aa_G206050.h1.t1, Aa_G478620.h1.t1
OG0002410	Ag008G733900	Aa_G23540.h1.t1
OG0002411	Ag004G327640	Aa_G278520.h1.t1
OG0002411	Ag003G238420	Aa_G366490.h1.t1
OG0002412	Ag004G297790	Aa_G94390.h1.t1
OG0002412	Ag006G516920	Aa_G425510.h1.t1
OG0002413	Ag006G517610, Ag004G298100	Aa_G299920.h1.t1
OG0002414	Ag004G300720	Aa_G135020.h1.t1
OG0002414	Ag007G599400	Aa_G189090.h1.t1
OG0002415	Ag004G302150	Aa_G400490.h1.t1
OG0002416	Ag007G587810	Aa_G519830.h1.t1
OG0002416	Ag004G302320	Aa_G341270.h1.t1
OG0002417	Ag002G190840, Ag001G071920, Ag007G588810	Aa_G148570.h1.t1
OG0002417	Ag004G303170	Aa_G286260.h1.t1
OG0002418	Ag007G590210	Aa_G154650.h1.t1
OG0002418	Ag004G304310	Aa_G79390.h1.t1
OG0002419	Ag004G305880	Aa_G22450.h1.t1
OG0002419	Ag007G592240	Aa_G470380.h1.t1
OG0002420	Ag007G596360	Aa_G504360.h1.t1
OG0002421	Ag004G308280	Aa_G151760.h1.t1
OG0002422	Ag008G693800, Ag006G543100, Ag006G543090, Ag006G544490	Aa_G149180.h1.t1
OG0002423	Ag005G489930	Aa_G71660.h1.t1
OG0002423	Ag007G619150	Aa_G431380.h1.t1
OG0002424	Ag007G620030	Aa_G356660.h1.t1
OG0002424	Ag005G488910, Ag005G489490	Aa_G42540.h1.t1
OG0002425	Ag005G489330, Ag001G091130	Aa_G42500.h1.t1
OG0002425	Ag007G620230	Aa_G305510.h1.t1
OG0002426	Ag005G489190	Aa_G42430.h1.t1
OG0002426	Ag007G621000	Aa_G59360.h1.t1
OG0002427	Ag005G488080	Aa_G111700.h1.t1
OG0002427	Ag007G624320	Aa_G499320.h1.t1
OG0002428	Ag005G486380	Aa_G185580.h1.t1
OG0002428	Ag007G628670	Aa_G411070.h1.t1
OG0002429	Ag004G306340, Ag004G306350, Ag004G306410	Aa_G441360.h1.t1, Aa_G441370.h1.t1
OG0002429	Ag004G306420	Aa_G441380.h1.t1
OG0002430	Ag005G478720	Aa_G500840.h1.t1
OG0002430	Ag005G478740	Aa_G500850.h1.t1
OG0002431	Ag001G078250	Aa_G99100.h1.t1
OG0002431	Ag002G181760	Aa_G357580.h1.t1
OG0002433	Ag003G209630	Aa_G21620.h1.t1
OG0002433	Ag004G324060	Aa_G707400.h1.t1
OG0002434	Ag004G325400	Aa_G103800.h1.t1
OG0002435	Ag003G235170	Aa_G203200.h1.t1
OG0002435	Ag004G329540	Aa_G379840.h1.t1
OG0002436	Ag004G337820	Aa_G444720.h1.t1
OG0002436	Ag003G218020	Aa_G129370.h1.t1
OG0002437	Ag004G338660	Aa_G479810.h1.t1
OG0002437	Ag003G215160	Aa_G204340.h1.t1
OG0002438	Ag004G339010	Aa_G292640.h1.t1
OG0002439	Ag003G240440	Aa_G252100.h1.t1
OG0002439	Ag004G339710	Aa_G198730.h1.t1
OG0002440	Ag007G589250, Ag001G099080	Aa_G161200.h1.t1, Aa_G49590.h1.t1
OG0002441	Ag004G341220	Aa_G367150.h1.t1
OG0002441	Ag004G343640	Aa_G214080.h1.t1
OG0002442	Ag004G345220	Aa_G101670.h1.t1
OG0002442	Ag003G242300	Aa_G62280.h1.t1
OG0002443	Ag003G244890	Aa_G469170.h1.t1
OG0002443	Ag004G364920, Ag001G075730, Ag004G348970	Aa_G75320.h1.t1
OG0002444	Ag004G351440	Aa_G159600.h1.t1
OG0002444	Ag003G247960	Aa_G283480.h1.t1
OG0002445	Ag007G585710	Aa_G29800.h1.t1
OG0002446	Ag003G252510	Aa_G578670.h1.t1
OG0002446	Ag008G686830	Aa_G372290.h1.t1
OG0002447	Ag003G278680, Ag006G506870, Ag005G449290	Aa_G153890.h1.t1
OG0002449	Ag004G317030	Aa_G26560.h1.t1
OG0002449	Ag008G667050	Aa_G25660.h1.t1
OG0002450	Ag001G073630, Ag001G073640	Aa_G521280.h1.t1
OG0002450	Ag004G308040	Aa_G369430.h1.t1
OG0002451	Ag004G307850	Aa_G286070.h1.t1
OG0002452	Ag004G306830	Aa_G275770.h1.t1
OG0002453	Ag006G509810	Aa_G188730.h1.t1
OG0002453	Ag004G300240	Aa_G228360.h1.t1
OG0002454	Ag004G300210	Aa_G228370.h1.t1
OG0002454	Ag006G509940	Aa_G180060.h1.t1
OG0002456	Ag007G628360	Aa_G85820.h1.t1
OG0002456	Ag007G628520	Aa_G253660.h1.t1
OG0002458	Ag001G076070, Ag001G076090	Aa_G381230.h1.t1, Aa_G349640.h1.t1
OG0002459	Ag008G728580	Aa_G406210.h1.t1
OG0002460	Ag006G506300	Aa_G244320.h1.t1
OG0002460	Ag008G705900	Aa_G93730.h1.t1
OG0002461	Ag001G067360	Aa_G122630.h1.t1
OG0002462	Ag003G220110	Aa_G111060.h1.t1
OG0002463	Ag003G221680	Aa_G315360.h1.t1
OG0002463	Ag004G334560	Aa_G148910.h1.t1
OG0002464	Ag003G231550	Aa_G283750.h1.t1
OG0002465	Ag004G322930	Aa_G121360.h1.t1
OG0002465	Ag003G208170	Aa_G385720.h1.t1
OG0002466	Ag005G467810	Aa_G237680.h1.t1
OG0002468	Ag001G006760	Aa_G381990.h1.t1
OG0002468	Ag005G464290	Aa_G1070.h1.t1
OG0002469	Ag001G029810, Ag001G031040	Aa_G468260.h1.t1
OG0002469	Ag005G459800	Aa_G16800.h1.t1, Aa_G20530.h1.t1
OG0002470	Ag005G457920	Aa_G53560.h1.t1
OG0002470	Ag001G026600	Aa_G57650.h1.t1
OG0002471	Ag005G457370	Aa_G682970.h1.t1
OG0002472	Ag005G457110	Aa_G498870.h1.t1
OG0002472	Ag001G025440	Aa_G110760.h1.t1
OG0002473	Ag005G456440	Aa_G501330.h1.t1
OG0002473	Ag001G024790	Aa_G110620.h1.t1
OG0002474	Ag005G438080	Aa_G212380.h1.t1
OG0002475	Ag001G036570	Aa_G362600.h1.t1
OG0002475	Ag005G436170	Aa_G391630.h1.t1
OG0002476	Ag001G040270	Aa_G654670.h1.t1
OG0002477	Ag005G403450	Aa_G422330.h1.t1, Aa_G387140.h1.t1
OG0002478	Ag005G464570	Aa_G1300.h1.t1
OG0002478	Ag001G006560	Aa_G501470.h1.t1
OG0002479	Ag002G161220	Aa_G465870.h1.t1
OG0002480	Ag002G188170	Aa_G281300.h1.t1
OG0002481	Ag001G086670	Aa_G98450.h1.t1, Aa_G98470.h1.t1, Aa_G98460.h1.t1, Aa_G660580.h1.t1, Aa_G660560.h1.t1, Aa_G627570.h1.t1, Aa_G707520.h1.t1, Aa_G627600.h1.t1, Aa_G185900.h1.t1, Aa_G627580.h1.t1, Aa_G98480.h1.t1
OG0002482	Ag002G113820, Ag002G113650, Ag002G121600, Ag002G121650, Ag005G418640	Aa_G136410.h1.t1
OG0002483	Ag002G172310	Aa_G193170.h1.t1, Aa_G244350.h1.t1
OG0002485	Ag008G705810	Aa_G128680.h1.t1
OG0002485	Ag003G279330	Aa_G238070.h1.t1
OG0002488	Ag005G482890	Aa_G218100.h1.t1, Aa_G218120.h1.t1, Aa_G333710.h1.t1
OG0002489	Ag007G652120	Aa_G536490.h1.t1, Aa_G376180.h1.t1
OG0002497	Ag008G701470	Aa_G168010.h1.t1
OG0002497	Ag003G269460	Aa_G59770.h1.t1
OG0002498	Ag003G269850	Aa_G241440.h1.t1
OG0002499	Ag008G715550	Aa_G8650.h1.t1
OG0002500	Ag003G280910	Aa_G570520.h1.t1, Aa_G246820.h1.t1
OG0002503	Ag004G309070	Aa_G80650.h1.t1
OG0002504	Ag004G310760	Aa_G463970.h1.t1
OG0002505	Ag004G311760	Aa_G318560.h1.t1
OG0002505	Ag004G369490	Aa_G281530.h1.t1
OG0002506	Ag004G371470	Aa_G182590.h1.t1
OG0002506	Ag004G312160	Aa_G427980.h1.t1
OG0002507	Ag004G320770, Ag006G517830	Aa_G484300.h1.t1
OG0002508	Ag004G319440	Aa_G585790.h1.t1
OG0002509	Ag008G662590	Aa_G281970.h1.t1
OG0002510	Ag004G317010	Aa_G26540.h1.t1
OG0002511	Ag001G070200, Ag001G061040	Aa_G138660.h1.t1
OG0002512	Ag001G092040	Aa_G349470.h1.t1
OG0002513	Ag005G474690	Aa_G137030.h1.t1
OG0002513	Ag006G499350	Aa_G303940.h1.t1
OG0002514	Ag005G473900	Aa_G333230.h1.t1
OG0002515	Ag005G472490	Aa_G397590.h1.t1
OG0002516	Ag007G585490	Aa_G29620.h1.t1
OG0002516	Ag007G585510	Aa_G29640.h1.t1
OG0002517	Ag003G252570	Aa_G212590.h1.t1
OG0002517	Ag008G686770	Aa_G349260.h1.t1
OG0002518	Ag003G250500	Aa_G618270.h1.t1
OG0002519	Ag003G250460	Aa_G69810.h1.t1, Aa_G48460.h1.t1
OG0002520	Ag008G696960	Aa_G441210.h1.t1
OG0002522	Ag008G731150	Aa_G51470.h1.t1
OG0002523	Ag006G577660	Aa_G96130.h1.t1
OG0002523	Ag002G114790, Ag002G123000	Aa_G162910.h1.t1
OG0002524	Ag002G143870, Ag002G144360	Aa_G35140.h1.t1
OG0002524	Ag006G551170	Aa_G429190.h1.t1
OG0002525	Ag006G535150	Aa_G322430.h1.t1
OG0002526	Ag007G580450	Aa_G138810.h1.t1
OG0002526	Ag007G586250	Aa_G90830.h1.t1
OG0002527	Ag007G579770	Aa_G476190.h1.t1
OG0002528	Ag005G415160	Aa_G249520.h1.t1
OG0002528	Ag003G287860	Aa_G285840.h1.t1
OG0002529	Ag003G290690, Ag001G017030	Aa_G590090.h1.t1
OG0002529	Ag006G523970	Aa_G396340.h1.t1
OG0002530	Ag003G291600	Aa_G561540.h1.t1
OG0002531	Ag003G293270	Aa_G486260.h1.t1
OG0002532	Ag003G295040	Aa_G553700.h1.t1
OG0002533	Ag003G296930	Aa_G219330.h1.t1
OG0002535	Ag002G143230	Aa_G409260.h1.t1, Aa_G171530.h1.t1
OG0002536	Ag006G552760	Aa_G419730.h1.t1
OG0002536	Ag002G141570	Aa_G300090.h1.t1
OG0002537	Ag002G140850	Aa_G561140.h1.t1
OG0002537	Ag004G303260	Aa_G493480.h1.t1
OG0002538	Ag005G405260	Aa_G367850.h1.t1
OG0002538	Ag001G037830	Aa_G367880.h1.t1
OG0002539	Ag001G036710	Aa_G670970.h1.t1
OG0002539	Ag001G036720	Aa_G55060.h1.t1
OG0002540	Ag001G033510	Aa_G608520.h1.t1
OG0002541	Ag001G098440	Aa_G163630.h1.t1
OG0002542	Ag002G203040	Aa_G16810.h1.t1
OG0002542	Ag001G094990	Aa_G572570.h1.t1
OG0002543	Ag002G202530	Aa_G15830.h1.t1
OG0002543	Ag001G094110	Aa_G57890.h1.t1, Aa_G31040.h1.t1
OG0002544	Ag002G198350	Aa_G551990.h1.t1
OG0002544	Ag001G091540	Aa_G132730.h1.t1
OG0002545	Ag002G191470	Aa_G546850.h1.t1
OG0002545	Ag001G084600	Aa_G461190.h1.t1
OG0002546	Ag002G192370, Ag002G192350	Aa_G145810.h1.t1, Aa_G145800.h1.t1
OG0002547	Ag001G083950	Aa_G614500.h1.t1
OG0002547	Ag002G190820	Aa_G188460.h1.t1
OG0002548	Ag002G176690, Ag006G495930	Aa_G509380.h1.t1
OG0002549	Ag002G184730, Ag002G186820	Aa_G666020.h1.t1, Aa_G693860.h1.t1, Aa_G224300.h1.t1, Aa_G693850.h1.t1
OG0002552	Ag008G729550	Aa_G75140.h1.t1
OG0002553	Ag008G734640	Aa_G482340.h1.t1
OG0002554	Ag001G100050	Aa_G231870.h1.t1, Aa_G43600.h1.t1, Aa_G43610.h1.t1
OG0002555	Ag004G298730	Aa_G290670.h1.t1
OG0002556	Ag006G514230, Ag006G545690	Aa_G347420.h1.t1
OG0002556	Ag004G298880	Aa_G211770.h1.t1
OG0002557	Ag004G304940	Aa_G139980.h1.t1, Aa_G292020.h1.t1
OG0002557	Ag007G591080	Aa_G889290.h1.t1, Aa_G889290.h2.t1, Aa_G509080.h1.t1
OG0002558	Ag001G034270	Aa_G219700.h1.t1
OG0002558	Ag003G251050	Aa_G363800.h1.t1
OG0002559	Ag001G100410	Aa_G553370.h1.t1
OG0002559	Ag007G615170	Aa_G7850.h1.t1
OG0002560	Ag007G618100	Aa_G321110.h1.t1
OG0002560	Ag005G490270	Aa_G14640.h1.t1
OG0002561	Ag007G623080	Aa_G447880.h1.t1
OG0002562	Ag007G637760	Aa_G598360.h1.t1
OG0002562	Ag005G484720	Aa_G4620.h1.t1
OG0002563	Ag005G484570	Aa_G4700.h1.t1
OG0002564	Ag005G481780	Aa_G47740.h2.t1, Aa_G257360.h1.t1, Aa_G257360.h2.t1, Aa_G47740.h1.t1
OG0002565	Ag001G069170	Aa_G153460.h1.t1
OG0002566	Ag002G172370	Aa_G249340.h1.t1
OG0002567	Ag004G324860	Aa_G65560.h1.t1
OG0002568	Ag003G226430	Aa_G348690.h1.t1
OG0002568	Ag004G332460	Aa_G93390.h1.t1
OG0002569	Ag003G222490	Aa_G87870.h1.t1
OG0002569	Ag004G334090	Aa_G436670.h1.t1
OG0002570	Ag003G222230	Aa_G622610.h1.t1
OG0002571	Ag003G220060	Aa_G111040.h1.t1
OG0002571	Ag004G335580	Aa_G33350.h1.t1
OG0002572	Ag003G218270	Aa_G104260.h1.t1, Aa_G520890.h1.t1
OG0002572	Ag004G337450	Aa_G86890.h1.t1
OG0002573	Ag004G346180	Aa_G221870.h1.t1
OG0002573	Ag003G243110	Aa_G281140.h1.t1
OG0002574	Ag004G351450	Aa_G159590.h1.t1
OG0002575	Ag004G321090	Aa_G352660.h1.t1
OG0002577	Ag004G306990	Aa_G310610.h1.t1, Aa_G310620.h1.t1
OG0002578	Ag002G128560	Aa_G22910.h1.t1
OG0002579	Ag004G305160	Aa_G706780.h1.t1, Aa_G706760.h1.t1
OG0002580	Ag007G590160	Aa_G154600.h1.t1
OG0002580	Ag004G304170, Ag004G304160	Aa_G79360.h1.t1
OG0002581	Ag004G298800	Aa_G632120.h1.t1, Aa_G632110.h1.t1
OG0002582	Ag002G186080	Aa_G340370.h1.t1
OG0002583	Ag008G693110	Aa_G122860.h1.t1
OG0002583	Ag008G722000	Aa_G45220.h1.t1
OG0002584	Ag001G053020	Aa_G89070.h1.t1
OG0002584	Ag008G706760	Aa_G148060.h1.t1
OG0002585	Ag008G709510	Aa_G550770.h1.t1
OG0002587	Ag004G332590	Aa_G544390.h1.t1
OG0002587	Ag003G226110	Aa_G198520.h1.t1
OG0002588	Ag003G231660, Ag004G330360, Ag004G330380, Ag004G330370	Aa_G639700.h2.t1, Aa_G639700.h1.t1
OG0002589	Ag004G327580	Aa_G528280.h1.t1
OG0002589	Ag003G238700	Aa_G433580.h1.t1
OG0002590	Ag005G467450	Aa_G237560.h1.t1
OG0002591	Ag005G469040	Aa_G463600.h1.t1
OG0002591	Ag001G016720, Ag001G002320	Aa_G231420.h1.t1
OG0002592	Ag001G003650	Aa_G118300.h1.t1
OG0002592	Ag005G467560	Aa_G237640.h1.t1
OG0002593	Ag001G007300	Aa_G173460.h1.t1
