Orthogroup	Alyssum_gmelinii	Cardamine_glauca
OG0003020	Ag001G091660	Cg002G046690
OG0003022	Ag001G093290	Cg001G038290, Cg001G038260, Cg001G038240, Cg001G038280, Cg001G038250, Cg001G038930, Cg005G172460, Cg005G166450
OG0003023	Ag005G459070	Cg004G133620
OG0003025	Ag007G585500	Cg001G015050
OG0003033	Ag003G255320	Cg001G011730
OG0003033	Ag005G402950	Cg004G156570
OG0003036	Ag003G281000	Cg001G006050
OG0003037	Ag003G282900, Ag003G282890	Cg006G241060
OG0003038	Ag002G164270	Cg005G170950
OG0003039	Ag004G311880	Cg006G235610
OG0003039	Ag004G369880	Cg007G251230
OG0003040	Ag004G370170	Cg007G251100, Cg007G251090
OG0003041	Ag004G312430	Cg006G235280
OG0003042	Ag007G651630	Cg001G040890
OG0003043	Ag004G364030	Cg007G263590, Cg007G262560
OG0003044	Ag004G315540	Cg006G233610
OG0003044	Ag004G380840	Cg007G247670
OG0003045	Ag005G472060	Cg004G127690
OG0003046	Ag008G686220	Cg003G100320
OG0003047	Ag008G731040	Cg008G289830
OG0003048	Ag008G729850	Cg003G112180
OG0003049	Ag002G121310, Ag002G114990	Cg008G324710
OG0003050	Ag002G144670, Ag002G144140	Cg003G081620
OG0003050	Ag006G551310	Cg001G018210
OG0003051	Ag006G550320	Cg001G017940
OG0003051	Ag002G143240	Cg003G081890
OG0003052	Ag006G535940, Ag006G535870	Cg006G210430
OG0003053	Ag006G533520	Cg005G175690
OG0003054	Ag007G585050	Cg006G202750
OG0003054	Ag002G157100, Ag002G154640	Cg008G315160
OG0003055	Ag007G583520	Cg006G218410
OG0003056	Ag007G583380	Cg006G218350
OG0003058	Ag003G289720	Cg001G003200
OG0003059	Ag002G162380	Cg005G171520
OG0003060	Ag002G138020, Ag002G134490	Cg003G080240, Cg003G093730
OG0003061	Ag006G577720	Cg001G023670
OG0003063	Ag005G428570	Cg004G142640
OG0003064	Ag005G435160, Ag008G703250, Ag003G219920	Cg004G140810
OG0003065	Ag005G440330	Cg004G138910
OG0003066	Ag004G389920, Ag004G394910, Ag001G098400, Ag001G098410	Cg007G263870, Cg007G246390
OG0003067	Ag002G201550	Cg005G160420
OG0003067	Ag001G093620	Cg002G045820
OG0003068	Ag002G198150	Cg005G161980
OG0003069	Ag001G083830	Cg002G049100
OG0003070	Ag008G717000	Cg008G301310
OG0003071	Ag008G712640	Cg002G062170
OG0003072	Ag008G711520	Cg003G108030, Cg003G108020
OG0003073	Ag005G482850	Cg004G121640
OG0003073	Ag007G635010	Cg008G306340
OG0003074	Ag001G058300	Cg002G057100
OG0003075	Ag008G733750	Cg003G114000
OG0003075	Ag001G058630	Cg002G057030
OG0003076	Ag008G734830	Cg003G114880
OG0003076	Ag001G061260	Cg002G056360
OG0003077	Ag001G099370	Cg003G115650
OG0003078	Ag001G099320	Cg003G115710
OG0003078	Ag001G067460	Cg002G055580
OG0003079	Ag004G297780	Cg006G245040
OG0003080	Ag007G590890	Cg005G175070
OG0003080	Ag004G304840	Cg006G240480
OG0003084	Ag007G596700	Cg005G179740
OG0003085	Ag007G597140	Cg005G181470
OG0003086	Ag007G613010	Cg008G294060
OG0003087	Ag005G487910	Cg004G118420
OG0003088	Ag005G437830	Cg004G139780
OG0003089	Ag005G483030	Cg004G121540, Cg008G306490
OG0003090	Ag005G481960, Ag005G481950	Cg004G122180, Cg004G122170
OG0003091	Ag001G066190	Cg002G055070
OG0003093	Ag003G208330	Cg007G281240
OG0003093	Ag004G323060	Cg006G230350
OG0003094	Ag004G326190	Cg006G228920
OG0003095	Ag004G326870	Cg003G090590, Cg003G096170
OG0003096	Ag004G340900, Ag004G340920	Cg006G222990
OG0003097	Ag003G243450	Cg006G221630
OG0003097	Ag004G346650	Cg007G270420
OG0003099	Ag004G373470, Ag004G372050, Ag004G371860, Ag006G503740	Cg002G056470
OG0003100	Ag007G592420	Cg005G176260
OG0003100	Ag004G306010	Cg006G239370
OG0003101	Ag007G616030	Cg008G295110
OG0003101	Ag001G100270	Cg004G116650
OG0003102	Ag007G612550, Ag007G612610	Cg004G152810, Cg003G084780, Cg003G084830, Cg003G084760, Cg003G084710, Cg003G084730, Cg003G084800, Cg003G084850, Cg003G084790, Cg003G084720, Cg003G084750, Cg003G084770
OG0003103	Ag008G725950	Cg003G109190
OG0003103	Ag007G600010	Cg008G288490
OG0003104	Ag008G726260	Cg006G212510, Cg003G109420
OG0003104	Ag008G726430	Cg003G109450
OG0003105	Ag001G054670, Ag001G055570	Cg002G059090
OG0003106	Ag001G099500	Cg003G115550
OG0003107	Ag008G727450	Cg003G110210
OG0003107	Ag001G053490	Cg002G059660
OG0003108	Ag008G717060	Cg008G301260
OG0003109	Ag003G236850, Ag003G236840	Cg007G273720, Cg007G273730
OG0003110	Ag001G000040	Cg006G194020
OG0003111	Ag005G469460	Cg004G129250, Cg006G194750
OG0003112	Ag005G479000	Cg004G124070
OG0003113	Ag005G462630	Cg004G132210
OG0003114	Ag005G450650	Cg004G135940
OG0003116	Ag005G434510, Ag005G433730, Ag007G587760	Cg004G141030
OG0003118	Ag006G512590	Cg003G077410, Cg014G332210
OG0003119	Ag005G417990, Ag007G616970, Ag005G417960	Cg004G152230
OG0003120	Ag003G282570	Cg001G005530
OG0003121	Ag005G467990	Cg004G129850
OG0003121	Ag001G003300	Cg006G195210
OG0003122	Ag002G161500	Cg005G171780
OG0003122	Ag007G580270	Cg006G215760
OG0003123	Ag002G171970	Cg005G169110
OG0003123	Ag001G072740	Cg002G052990
OG0003124	Ag005G419010, Ag002G174800	Cg005G168470
OG0003125	Ag002G202420, Ag005G459080, Ag005G468270	Cg004G130130, Cg004G130080, Cg004G130090, Cg004G130170, Cg004G130140, Cg004G130160, Cg004G130150
OG0003127	Ag004G387050	Cg007G246750, Cg007G246780
OG0003128	Ag006G575730	Cg007G251700, Cg007G252270
OG0003139	Ag003G256930	Cg001G011340
OG0003139	Ag003G258180	Cg001G011070
OG0003141	Ag003G281520	Cg001G005890
OG0003142	Ag003G285300	Cg001G004930
OG0003143	Ag001G101960	Cg001G024720
OG0003144	Ag004G312750	Cg006G235110
OG0003144	Ag004G372510	Cg007G250320
OG0003145	Ag004G312770	Cg006G235080
OG0003146	Ag008G659560, Ag008G658880	Cg002G074610
OG0003147	Ag007G655500	Cg001G041810
OG0003147	Ag008G668340	Cg002G071480
OG0003148	Ag007G654570	Cg002G071150
OG0003150	Ag008G675040	Cg002G068130
OG0003151	Ag004G363870	Cg007G262310, Cg007G263850
OG0003152	Ag004G397230	Cg007G246100
OG0003152	Ag007G656760	Cg001G042500
OG0003153	Ag004G397220	Cg007G246110
OG0003154	Ag007G655850	Cg001G042180
OG0003154	Ag004G386970	Cg007G246820
OG0003155	Ag006G499290	Cg008G285800
OG0003156	Ag001G087800, Ag001G026730, Ag001G026680	Cg006G201680
OG0003157	Ag008G695170	Cg003G102530
OG0003157	Ag003G250660	Cg001G013950
OG0003158	Ag007G603600, Ag007G604230, Ag007G604250	Cg008G290550
OG0003159	Ag006G561290	Cg001G020390
OG0003160	Ag002G157540	Cg008G314250
OG0003160	Ag007G584740	Cg006G219010
OG0003161	Ag003G292610	Cg002G069440, Cg007G263910, Cg007G262220, Cg001G002090
OG0003162	Ag001G036920	Cg007G264940
OG0003163	Ag002G138910	Cg003G080400, Cg003G093580
OG0003164	Ag001G038990	Cg001G029570
OG0003164	Ag005G430300	Cg004G142190
OG0003165	Ag006G563100, Ag003G212530	Cg007G279510
OG0003166	Ag001G094640	Cg002G045320
OG0003167	Ag002G201790, Ag002G201780	Cg005G160290
OG0003168	Ag005G478320, Ag005G478290, Ag005G478300	Cg004G124590
OG0003169	Ag005G476870	Cg004G125210
OG0003169	Ag006G493790	Cg008G283480
OG0003170	Ag008G734040	Cg003G114170
OG0003171	Ag006G514530, Ag006G514540	Cg003G077980, Cg014G331680
OG0003172	Ag006G514210	Cg014G331750, Cg003G077910
OG0003173	Ag007G599520	Cg003G078960, Cg003G094990
OG0003174	Ag007G598920	Cg003G079470, Cg003G094540
OG0003174	Ag004G301120	Cg006G242900
OG0003175	Ag004G303060	Cg006G241530
OG0003176	Ag007G588740	Cg005G173790
OG0003177	Ag007G594030	Cg005G184700, Cg005G177520, Cg005G177510
OG0003178	Ag001G100890	Cg004G116100
OG0003178	Ag007G613310	Cg008G294280
OG0003179	Ag001G101000	Cg004G116020
OG0003179	Ag007G613240	Cg008G294200
OG0003180	Ag007G641480	Cg008G307670
OG0003180	Ag005G485170	Cg004G120320
OG0003181	Ag005G483460	Cg004G121300
OG0003182	Ag006G491500	Cg008G282350
OG0003183	Ag002G180290	Cg001G025180, Cg005G167060
OG0003184	Ag002G165920, Ag002G165900	Cg005G170460
OG0003185	Ag002G162120	Cg005G168140, Cg005G168150
OG0003186	Ag004G330040	Cg006G227540
OG0003187	Ag003G222910	Cg007G276590
OG0003188	Ag004G334770	Cg006G225330
OG0003189	Ag004G334800	Cg006G225320, Cg006G225310
OG0003190	Ag003G217080	Cg007G278190
OG0003190	Ag004G337900	Cg006G224210
OG0003191	Ag007G623900	Cg007G277320
OG0003192	Ag007G635170	Cg008G306380
OG0003192	Ag002G140890, Ag004G328770	Cg005G192180
OG0003192	Ag007G601600, Ag006G516020	Cg006G227940
OG0003193	Ag004G355680	Cg007G267450
OG0003194	Ag003G267630, Ag001G051430	Cg001G009480
OG0003195	Ag006G522500	Cg005G192660
OG0003195	Ag006G521880	Cg005G193040
OG0003196	Ag004G322330	Cg006G230870
OG0003198	Ag004G309130	Cg006G237110
OG0003199	Ag005G419750	Cg004G148860, Cg004G148930
OG0003200	Ag004G308540	Cg006G237610
OG0003201	Ag004G302900	Cg006G241680
OG0003202	Ag004G301820, Ag005G407860	Cg006G242540, Cg005G169770
OG0003203	Ag005G484080	Cg004G121080
OG0003204	Ag006G498160	Cg008G285290
OG0003204	Ag005G475410	Cg004G126130
OG0003206	Ag003G279480	Cg001G008150
OG0003206	Ag008G720970	Cg008G305060
OG0003207	Ag008G724640	Cg003G108520
OG0003208	Ag003G219540	Cg007G277390
OG0003209	Ag005G466210	Cg004G130380
OG0003211	Ag005G463940	Cg004G131650
OG0003212	Ag005G462520, Ag005G462480, Ag005G462170	Cg004G132250
OG0003213	Ag005G461750	Cg004G132550
OG0003214	Ag005G456340	Cg004G134580
OG0003215	Ag005G453540	Cg004G135250
OG0003216	Ag005G412410	Cg004G154330
OG0003217	Ag005G403980	Cg004G156990
OG0003218	Ag001G007000	Cg006G196630
OG0003219	Ag001G010790	Cg006G198230
OG0003219	Ag005G443870, Ag005G442660	Cg004G138050
OG0003222	Ag001G076720	Cg002G051540
OG0003222	Ag001G076750	Cg002G051530
OG0003223	Ag003G279030	Cg001G007930
OG0003224	Ag001G080200	Cg002G050370
OG0003225	Ag001G080700	Cg002G050170
OG0003226	Ag002G198160	Cg005G161970
OG0003227	Ag004G358440, Ag001G033800	Cg007G266150
OG0003230	Ag002G138780, Ag002G114120, Ag002G121800	Cg008G324750
OG0003231	Ag006G558170	Cg001G020790
OG0003231	Ag002G123850	Cg008G321460
OG0003232	Ag003G227200	Cg007G248290
OG0003233	Ag003G295130	Cg001G001120
OG0003234	Ag007G596540	Cg005G179640
OG0003234	Ag004G308260, Ag004G308240	Cg006G237800, Cg006G237810
OG0003235	Ag004G317460	Cg006G232760
OG0003236	Ag004G332030	Cg006G226660
OG0003237	Ag005G448730	Cg002G060970, Cg002G061000
OG0003238	Ag005G474300, Ag005G474390, Ag005G474270	Cg004G122570, Cg004G122530
OG0003239	Ag006G512680	Cg003G077480, Cg014G332140
OG0003249	Ag003G273150	Cg001G008340
OG0003250	Ag003G279290	Cg001G008070
OG0003251	Ag001G034020	Cg001G026380, Cg001G026370
OG0003253	Ag007G586840, Ag007G586830	Cg008G320300
OG0003254	Ag004G385260	Cg005G163430
OG0003255	Ag007G579520	Cg006G215100
OG0003255	Ag004G311280	Cg006G235830
OG0003256	Ag004G317740	Cg006G232680
OG0003256	Ag008G663880	Cg008G319370
OG0003257	Ag004G341590	Cg002G068820
OG0003258	Ag007G647500	Cg001G038560
OG0003259	Ag004G380440	Cg007G247820
OG0003260	Ag001G080500, Ag001G080520	Cg002G050260
OG0003262	Ag003G251730, Ag002G175900	Cg003G100810
OG0003263	Ag008G694270	Cg003G102240
OG0003264	Ag007G607110	Cg008G291750
OG0003265	Ag007G605600	Cg008G291160
OG0003265	Ag008G721620	Cg002G060790
OG0003266	Ag008G724160	Cg008G303030
OG0003267	Ag003G233590	Cg007G274450
OG0003267	Ag007G600840	Cg008G289010
OG0003268	Ag006G574090	Cg001G022050, Cg001G022040
OG0003269	Ag002G141630	Cg003G081120
OG0003270	Ag006G534920	Cg005G180330, Cg005G180350
OG0003271	Ag007G583750	Cg006G218640
OG0003271	Ag001G013780, Ag001G013720	Cg002G050540, Cg007G272220
OG0003272	Ag007G580460	Cg006G215880
OG0003274	Ag005G416010	Cg004G153360
OG0003274	Ag003G285460	Cg001G004790
OG0003276	Ag003G288710	Cg001G003710
OG0003276	Ag005G412510	Cg004G154310
OG0003277	Ag003G288960, Ag008G712650	Cg004G154520
OG0003278	Ag003G296440	Cg001G000630
OG0003279	Ag003G263760, Ag003G263740, Ag003G263250, Ag003G263240, Ag003G263200, Ag003G263820, Ag003G263260, Ag003G263780, Ag003G263230, Ag003G263730, Ag003G230370, Ag003G230380, Ag003G230390, Ag003G230400, Ag003G230360, Ag003G263800, Ag003G296460	Cg001G000620
OG0003280	Ag007G578910	Cg005G171010, Cg006G214490
OG0003281	Ag002G104170, Ag002G104280, Ag002G104220	Cg008G322570
OG0003281	Ag002G104320	Cg008G322610
OG0003282	Ag005G425550	Cg004G145010
OG0003283	Ag001G008480	Cg001G030460
OG0003283	Ag005G427660	Cg004G142820
OG0003284	Ag001G038220	Cg001G028840
OG0003285	Ag004G312730	Cg001G028760
OG0003286	Ag001G035740	Cg001G027160
OG0003286	Ag005G437140	Cg004G140060
OG0003287	Ag001G034970	Cg001G026920
OG0003287	Ag005G438300	Cg004G139690
OG0003288	Ag002G200010, Ag002G200040	Cg003G097310
OG0003289	Ag002G198370, Ag002G198360	Cg005G161920
OG0003292	Ag008G714130, Ag006G570650	Cg008G302510, Cg008G302500
OG0003293	Ag008G729300	Cg003G111170
OG0003294	Ag008G731640	Cg003G112620
OG0003294	Ag007G603360	Cg008G290200
OG0003295	Ag008G733420	Cg003G113750
OG0003296	Ag001G099960	Cg003G115270
OG0003296	Ag001G062870	Cg002G055960
OG0003297	Ag001G099770	Cg002G055830
OG0003298	Ag007G586900	Cg008G320250
OG0003299	Ag007G589710	Cg005G174120
OG0003299	Ag004G303430	Cg006G241270
OG0003300	Ag004G306480	Cg006G238980
OG0003300	Ag007G593460	Cg005G176920
OG0003301	Ag007G597620, Ag007G597640	Cg005G182090, Cg005G182070
OG0003302	Ag003G276670	Cg005G185290, Cg001G007100
OG0003303	Ag007G613220	Cg008G294180
OG0003304	Ag005G478570	Cg004G124410
OG0003305	Ag005G488200	Cg004G118200
OG0003305	Ag007G624030	Cg008G297140
OG0003306	Ag005G484880	Cg004G120510
OG0003307	Ag005G484360	Cg004G120870
OG0003308	Ag005G479450	Cg004G123690
OG0003309	Ag005G404000, Ag007G586260	Cg003G088380, Cg001G015600, Cg001G012460
OG0003310	Ag004G326180	Cg006G228930
OG0003310	Ag003G213640	Cg007G279200
OG0003312	Ag003G236190	Cg007G273900
OG0003314	Ag004G331440	Cg006G227080
OG0003315	Ag003G219470	Cg007G277480
OG0003315	Ag004G336310	Cg006G224810
OG0003316	Ag003G214810	Cg006G223690, Cg006G223660
OG0003318	Ag007G655770	Cg006G222570
OG0003319	Ag003G244310	Cg006G221180
OG0003320	Ag002G177770	Cg006G219840
OG0003322	Ag008G713500	Cg006G234250
OG0003323	Ag004G307180, Ag004G307210	Cg006G238540
OG0003324	Ag007G617410	Cg008G295400
OG0003325	Ag007G637340	Cg008G307200
OG0003326	Ag006G510400	Cg008G287540
OG0003326	Ag006G510390	Cg008G287530
OG0003327	Ag006G501310	Cg008G286530
OG0003327	Ag001G080010	Cg002G050470
OG0003328	Ag008G723120, Ag008G723130	Cg008G303640
OG0003328	Ag008G723140	Cg002G057770
OG0003329	Ag004G354770	Cg007G267850
OG0003330	Ag004G347490	Cg007G270260
OG0003331	Ag003G216660	Cg007G278330
OG0003332	Ag004G332240, Ag003G227160	Cg007G275710
OG0003333	Ag003G233830	Cg007G274360
OG0003333	Ag004G329920	Cg006G227630
OG0003335	Ag003G212490	Cg007G279550
OG0003335	Ag004G325540	Cg006G229150
OG0003336	Ag005G469670	Cg004G129140
OG0003337	Ag005G459020	Cg004G133630
OG0003337	Ag001G027780	Cg006G201950
OG0003338	Ag005G439150	Cg004G139440
OG0003338	Ag001G034600	Cg001G026730
OG0003339	Ag001G006550	Cg006G196420
OG0003340	Ag003G286390, Ag006G500670, Ag001G084450, Ag001G084430	Cg002G048930
OG0003341	Ag001G086180, Ag001G086190, Ag001G086200, Ag001G086240, Ag001G086210	Cg002G048220, Cg002G048210
OG0003342	Ag001G088560	Cg002G047690
OG0003343	Ag008G719400, Ag002G181720, Ag001G096610	Cg002G044500
OG0003344	Ag001G009970	Cg001G042310
OG0003345	Ag004G388420, Ag001G036220, Ag008G699470	Cg008G295760, Cg004G154350, Cg005G179480, Cg007G263460, Cg007G263480, Cg007G263420, Cg007G262650, Cg007G263440, Cg007G262680, Cg007G255620, Cg003G085690
OG0003346	Ag001G093600, Ag001G093610, Ag002G135550, Ag002G135760, Ag001G060640	Cg002G045830
OG0003348	Ag002G148590	Cg070G337250, Cg053G337150, Cg025G336060, Cg035G336700
OG0003350	Ag003G270120	Cg001G008890, Cg001G008930
OG0003351	Ag006G551870	Cg001G018350, Cg001G018340
OG0003352	Ag007G622020, Ag007G621900	Cg008G296630
OG0003359	Ag003G272730, Ag003G272710	Cg001G008380
OG0003360	Ag003G279500	Cg001G008170
OG0003361	Ag006G549700	Cg035G336740
OG0003364	Ag003G282950, Ag003G282980	Cg001G005370
OG0003364	Ag006G512150	Cg014G331530, Cg003G078140
OG0003365	Ag003G275120, Ag003G274590, Ag003G274720, Ag003G274750, Ag003G274640	Cg001G006590
OG0003366	Ag001G101230	Cg001G023910, Cg005G171440
OG0003367	Ag004G321040	Cg006G231310
OG0003368	Ag007G652940, Ag004G307750	Cg002G074200, Cg001G034320
OG0003369	Ag004G393010, Ag004G393000, Ag004G393020, Ag004G387790, Ag004G387770, Ag004G387800	Cg001G040450
OG0003370	Ag008G664810	Cg002G072910
OG0003371	Ag008G669850	Cg002G070780
OG0003372	Ag002G160840, Ag007G649000	Cg001G039830, Cg001G039900, Cg001G039910
OG0003374	Ag003G252400	Cg001G013050
OG0003376	Ag003G245820, Ag004G334730	Cg001G014850
OG0003377	Ag008G701610	Cg003G104550
OG0003379	Ag008G695140, Ag004G375190	Cg003G102570
OG0003380	Ag002G108230, Ag002G111680, Ag002G103320, Ag008G704470	Cg003G105360
OG0003382	Ag007G604410	Cg008G290650
OG0003383	Ag008G725810	Cg003G109130
OG0003385	Ag006G561390	Cg001G020330
OG0003386	Ag006G554310	Cg001G018850
OG0003387	Ag006G540410	Cg006G212400, Cg003G083800
OG0003389	Ag002G159960	Cg005G172550
OG0003389	Ag007G582610	Cg006G217800
OG0003390	Ag007G580650	Cg006G216030, Cg006G216020
OG0003391	Ag003G289220	Cg001G003480
OG0003393	Ag003G292840	Cg001G001990
OG0003395	Ag002G146530	Cg003G082730
OG0003396	Ag002G146030, Ag006G559790	Cg003G082500
OG0003397	Ag002G104590	Cg008G322670
OG0003400	Ag001G038020	Cg001G028560
OG0003401	Ag001G035820	Cg001G027180
OG0003402	Ag001G033840	Cg003G099940
OG0003403	Ag001G098260	Cg002G043750
OG0003403	Ag002G206460	Cg005G157760
OG0003404	Ag002G205080	Cg005G158460
OG0003405	Ag001G091520, Ag002G198230	Cg002G046770
OG0003406	Ag008G662990	Cg002G073380
OG0003407	Ag006G490930	Cg008G282100
OG0003407	Ag005G478440	Cg004G124470
OG0003408	Ag001G058360	Cg002G057070
OG0003408	Ag008G733680	Cg003G113940
OG0003409	Ag008G734150	Cg003G114290
OG0003410	Ag006G516440	Cg014G332780, Cg003G076820
OG0003411	Ag006G510150	Cg003G078580, Cg014G330970
OG0003411	Ag006G510180	Cg014G331000, Cg003G078550
OG0003412	Ag007G589550	Cg005G174240
OG0003412	Ag004G303560	Cg006G241200
OG0003413	Ag007G592260	Cg005G176140
OG0003415	Ag001G100510	Cg004G116430
OG0003415	Ag007G614200	Cg008G294690
OG0003416	Ag007G621600	Cg008G296520
OG0003417	Ag005G484200	Cg004G120950, Cg008G307030
OG0003418	Ag005G484100	Cg004G121070, Cg008G306960
OG0003419	Ag005G482030	Cg004G122090
OG0003419	Ag007G628980	Cg008G299360
OG0003420	Ag002G185820, Ag002G185810, Ag001G075070, Ag001G075130, Ag001G075110, Ag001G075080, Ag001G075120, Ag005G435770, Ag002G175050, Ag002G187210, Ag002G187150, Ag002G185840	Cg005G165900
OG0003421	Ag002G166960	Cg005G170150
OG0003422	Ag002G171820	Cg005G169150
OG0003422	Ag001G072710	Cg002G053040
OG0003423	Ag002G174210	Cg005G168650, Cg005G168640, Cg005G168610, Cg005G168660, Cg005G168670
OG0003424	Ag002G177540	Cg005G167690
OG0003424	Ag001G074700	Cg002G052390
OG0003425	Ag004G323030	Cg006G230380
OG0003426	Ag004G326880	Cg006G228690
OG0003427	Ag004G335470	Cg006G225070
OG0003429	Ag004G336270, Ag004G394750	Cg004G144660
OG0003430	Ag003G243170	Cg006G221670
OG0003430	Ag004G346440	Cg007G270480
OG0003432	Ag003G247090	Cg006G220090
OG0003433	Ag003G271470	Cg001G008640
OG0003434	Ag002G125180, Ag002G125190	Cg005G191520, Cg005G191530
OG0003435	Ag006G517410	Cg003G076350, Cg014G333240
OG0003435	Ag004G298000	Cg006G244890
OG0003436	Ag004G310300, Ag004G310280	Cg006G236550
OG0003437	Ag005G448300, Ag002G140030	Cg003G097330, Cg003G097320
OG0003438	Ag005G490560	Cg004G116760
OG0003439	Ag007G625690	Cg008G297800
OG0003439	Ag005G487430	Cg004G118620
OG0003440	Ag002G170960, Ag007G628050	Cg008G298200
OG0003443	Ag008G691920	Cg002G057760
OG0003443	Ag008G723020	Cg008G303690
OG0003444	Ag001G055040	Cg002G058940
OG0003446	Ag004G343890	Cg007G271420
OG0003447	Ag004G339700	Cg006G223430
OG0003447	Ag003G240430	Cg007G272620
OG0003448	Ag003G211570, Ag004G324890	Cg006G229610
OG0003449	Ag005G470530	Cg004G128550
OG0003450	Ag001G002360	Cg006G194860
OG0003450	Ag005G469060, Ag005G469050	Cg004G129350
OG0003451	Ag005G457270, Ag002G105770	Cg004G134240
OG0003452	Ag005G456190	Cg004G134640
OG0003453	Ag005G455760, Ag005G455780	Cg004G134740, Cg004G134750
OG0003454	Ag005G419360	Cg004G150140, Cg004G151070
OG0003455	Ag003G282260	Cg001G005620
OG0003456	Ag001G007290	Cg006G196790
OG0003457	Ag001G076670	Cg002G051560
OG0003457	Ag002G180500	Cg005G167040
OG0003458	Ag001G093060	Cg002G046100
OG0003459	Ag005G468500, Ag002G186230, Ag003G252110, Ag002G171210, Ag005G469340	Cg004G129540
OG0003460	Ag003G294310, Ag003G294300	Cg004G146460
OG0003462	Ag004G312230	Cg006G235410
OG0003465	Ag007G579000	Cg006G214610, Cg006G214560
OG0003466	Ag007G600390, Ag007G600370	Cg008G288670
OG0003481	Ag003G259080	Cg001G010710
OG0003483	Ag007G585120	Cg006G202590
OG0003483	Ag003G267850	Cg001G009450
OG0003484	Ag003G279320	Cg001G008090
OG0003485	Ag008G731090, Ag003G275810	Cg001G006760
OG0003486	Ag008G715430, Ag008G715490, Ag008G715230, Ag008G715390, Ag008G715280, Ag008G715380, Ag008G715290	Cg008G302040
OG0003487	Ag004G308910	Cg006G237280
OG0003488	Ag004G367490	Cg007G252730, Cg007G252700
OG0003489	Ag004G370530	Cg007G250870
OG0003489	Ag004G312120	Cg006G235460
OG0003490	Ag004G313120	Cg006G234840
OG0003491	Ag007G653610	Cg001G041250
OG0003492	Ag002G130910	Cg001G035520
OG0003493	Ag005G476160	Cg004G125590
OG0003493	Ag005G476170	Cg004G125580
OG0003494	Ag006G555700	Cg003G091760, Cg006G231420
OG0003495	Ag008G679400, Ag008G676180	Cg003G097760
OG0003496	Ag008G683780, Ag006G504650	Cg003G099510
OG0003497	Ag008G702300	Cg003G104890
OG0003498	Ag007G606870, Ag007G606810	Cg008G291660
OG0003499	Ag007G602860	Cg008G290030
OG0003499	Ag008G731310	Cg003G112410
OG0003500	Ag008G730730	Cg003G111910
OG0003502	Ag006G566080	Cg001G019360
OG0003503	Ag007G602570, Ag006G545930, Ag006G548620	Cg007G248490, Cg001G017330
OG0003504	Ag006G536740, Ag006G539300	Cg006G210960
OG0003505	Ag006G535370	Cg003G085810
OG0003506	Ag007G580330	Cg006G215800
OG0003507	Ag007G580160	Cg006G215700
OG0003508	Ag005G413970	Cg004G153690
OG0003508	Ag003G286000	Cg001G004560
OG0003509	Ag003G288420	Cg004G154260, Cg001G003840
