Orthogroup	Alyssum_gmelinii	Arabidopsis_thaliana
OG0001448	Ag001G002970	AT1G55110.1
OG0001448	Ag005G468240	AT3G13810.2
OG0001449	Ag005G466030	AT3G14300.1
OG0001449	Ag001G004450	AT1G53840.1
OG0001450	Ag001G004470	AT1G53830.1
OG0001451	Ag001G007040	AT1G53035.2
OG0001451	Ag005G463930	AT3G15358.1
OG0001452	Ag001G007440	AT1G52880.1
OG0001452	Ag005G463470	AT3G15510.1
OG0001453	Ag001G007950	AT1G52700.2
OG0001453	Ag005G462940	AT3G15650.2
OG0001454	Ag005G462450	AT3G15890.1
OG0001454	Ag001G008380	AT1G52540.1
OG0001455	Ag005G460110	AT3G16690.3
OG0001455	Ag001G030470, Ag001G031670	AT4G15920.1
OG0001456	Ag005G447360	AT3G20000.1
OG0001456	Ag001G015190	AT1G50400.1
OG0001457	Ag005G446320	AT3G20310.1
OG0001457	Ag001G014090	AT1G50640.1
OG0001459	Ag004G336380	AT1G21280.1
OG0001460	Ag005G485890	AT1G71290.1
OG0001464	Ag003G259130	AT4G29850.1
OG0001464	Ag005G407160	AT2G19350.1
OG0001465	Ag005G408040	AT2G19170.1
OG0001465	Ag003G260200	AT4G30020.1
OG0001466	Ag003G269760	AT4G31550.1
OG0001469	Ag007G579050	AT1G31660.1
OG0001470	Ag002G164510	AT2G35700.1
OG0001471	Ag004G373750	AT1G60940.1
OG0001471	Ag004G312930	AT1G10940.2
OG0001472	Ag004G321830	AT1G14860.1
OG0001473	Ag008G660970	AT2G02800.1
OG0001473	Ag004G320570	AT1G14370.1
OG0001474	Ag004G314730, Ag004G314710	AT1G34510.1, AT4G26010.2
OG0001475	Ag004G315140	AT1G12010.1
OG0001475	Ag004G379590	AT1G62380.1
OG0001477	Ag006G506990	AT5G07200.1, AT1G60980.1
OG0001478	Ag005G476680	AT3G09700.1
OG0001478	Ag006G494520	AT5G03030.2
OG0001479	Ag001G092540	AT3G60245.1, AT3G10950.1
OG0001480	Ag007G598680	AT4G25010.1
OG0001481	Ag003G276870, Ag003G263080, Ag002G125790, Ag002G130280, Ag003G227030, Ag007G611190, Ag007G611220, Ag003G263070, Ag007G611060	AT5G13210.1, AT3G24780.1
OG0001482	Ag007G606260	AT5G11060.1
OG0001482	Ag008G721150	AT5G25220.1
OG0001483	Ag008G721680	AT5G24880.1
OG0001483	Ag007G605530	AT5G10660.2
OG0001484	Ag007G605450	AT5G10625.1
OG0001484	Ag008G721760	AT5G24860.2
OG0001485	Ag007G602040	AT5G09220.1
OG0001485	Ag008G730290	AT5G63850.1
OG0001486	Ag007G601610	AT5G08560.1
OG0001487	Ag008G724400	AT5G23130.1
OG0001487	Ag007G600860	AT5G08200.1
OG0001488	Ag006G577270	AT4G17615.3
OG0001488	Ag002G115010, Ag002G121280	AT5G47100.1
OG0001489	Ag002G140760	AT4G04020.1
OG0001489	Ag006G553560	AT4G22240.1
OG0001490	Ag007G582360	AT1G29250.1
OG0001490	Ag002G160180	AT2G34160.1
OG0001491	Ag007G581350, Ag007G581360	AT1G29962.1, AT1G28450.1, AT1G28460.1, AT1G54760.1
OG0001492	Ag003G295180	AT4G39220.1
OG0001492	Ag006G521570	AT2G21600.1
OG0001493	Ag007G584240	AT1G47128.1
OG0001493	Ag002G158160	AT5G43060.1
OG0001494	Ag002G143040	AT4G12320.1, AT4G12310.1
OG0001495	Ag002G123350	AT5G47490.1
OG0001495	Ag002G123340	AT5G47480.1
OG0001496	Ag005G431170	AT3G24020.1
OG0001496	Ag001G038640	AT4G13580.1
OG0001497	Ag001G034180	AT4G15236.1, AT4G15233.1
OG0001497	Ag001G034190	AT4G15230.1, AT4G15215.11
OG0001498	Ag004G302140	AT1G04170.1
OG0001498	Ag003G267300, Ag005G416490, Ag001G080440	AT2G18720.1
OG0001500	Ag002G204820	AT2G47160.2
OG0001500	Ag001G096910	AT3G62270.1
OG0001501	Ag002G204270	AT2G46800.1
OG0001502	Ag002G199890	AT2G44680.1
OG0001502	Ag001G092630	AT3G60250.1
OG0001503	Ag001G091690	AT3G59920.1
OG0001503	Ag002G198680	AT2G44100.1
OG0001504	Ag001G090880	AT3G59580.1
OG0001504	Ag002G197180	AT2G43500.2
OG0001505	Ag001G090690, Ag004G387710	AT3G59450.1, AT3G59440.1
OG0001505	Ag002G196780	AT2G43290.1
OG0001506	Ag005G478370	AT3G08890.1
OG0001506	Ag006G491390	AT5G01610.1
OG0001507	Ag008G708090	AT5G59080.1
OG0001508	Ag008G729500	AT5G63450.2
OG0001509	Ag001G058080	AT3G49720.1
OG0001509	Ag008G733610	AT5G65810.1
OG0001510	Ag007G590940	AT2G31560.1
OG0001510	Ag004G304900	AT1G05870.1
OG0001511	Ag004G307620	AT1G07870.2
OG0001511	Ag007G595470	AT2G28590.1
OG0001512	Ag004G308200	AT1G08200.1
OG0001512	Ag007G596480	AT2G27860.1
OG0001513	Ag005G490410	AT3G01240.1
OG0001514	Ag005G486110	AT3G04080.1
OG0001515	Ag005G482910	AT1G54300.1, AT3G05770.1
OG0001516	Ag005G481240	AT3G06620.1
OG0001517	Ag001G080350	AT3G55980.2
OG0001517	Ag002G185210	AT2G40140.1
OG0001518	Ag002G184990	AT2G40095.1
OG0001518	Ag001G080020	AT3G55880.2
OG0001519	Ag003G233700	AT1G73920.1
OG0001519	Ag004G329970	AT1G18460.1
OG0001520	Ag001G054920	AT3G48180.1
OG0001520	Ag004G331580	AT1G19020.1
OG0001521	Ag003G219030	AT1G76970.1
OG0001522	Ag004G341390	AT1G23080.1
OG0001522	Ag004G343960	AT1G70940.1
OG0001523	Ag004G345430	AT1G70310.1
OG0001524	Ag002G106090	AT1G27440.1
OG0001524	Ag008G726610	AT5G61840.1
OG0001526	Ag008G691010	AT3G61220.3
OG0001526	Ag001G094220	AT2G24190.2
OG0001527	Ag007G613490	AT5G14200.1, AT1G31180.2
OG0001527	Ag003G209110	AT1G80560.1
OG0001528	Ag007G616430	AT5G14920.1
OG0001529	Ag007G632450	AT5G19110.2
OG0001530	Ag003G295950, Ag003G295940, Ag003G295960	AT3G42473.1, AT5G32619.1, AT1G54445.1
OG0001531	Ag006G503410	AT5G06200.1
OG0001532	Ag008G706710, Ag008G706700, Ag004G349410	AT5G58784.1
OG0001535	Ag001G001430	AT1G55560.1
OG0001535	Ag005G469480	AT3G13400.1
OG0001536	Ag005G468450	AT3G13690.1
OG0001536	Ag001G002680	AT1G55200.1
OG0001537	Ag001G007720	AT1G52740.1
OG0001538	Ag005G461050	AT3G16480.1
OG0001538	Ag001G009860	AT1G51980.1
OG0001539	Ag005G455640, Ag005G455610, Ag006G566250	AT3G25170.1
OG0001541	Ag003G262350, Ag003G262030, Ag003G277510	AT1G54970.1
OG0001541	Ag001G097940	AT3G62680.1
OG0001544	Ag001G033680	AT4G15490.1
OG0001544	Ag001G033670, Ag001G033250, Ag008G700110, Ag001G033660	AT4G15500.1
OG0001545	Ag002G103340	AT5G45210.4
OG0001546	Ag002G177010, Ag002G176990	AT2G38540.1, AT2G38530.1, AT2G15050.1
OG0001549	Ag003G274680, Ag005G403820, Ag005G403890	AT2G20580.1
OG0001550	Ag006G502250	AT5G06000.1
OG0001551	Ag003G268670	AT4G31340.1
OG0001552	Ag003G272480	AT4G32070.1
OG0001552	Ag001G094800	AT2G25290.1
OG0001553	Ag004G372180	AT1G60590.1
OG0001553	Ag004G312310	AT1G10640.1
OG0001554	Ag004G314460	AT1G11670.1
OG0001554	Ag004G377870	AT1G61890.1
OG0001555	Ag004G317720	AT1G13210.1
OG0001555	Ag008G663730	AT3G25610.1
OG0001556	Ag002G168490	AT2G36830.1
OG0001556	Ag008G666790	AT3G26520.1
OG0001557	Ag005G480370	AT2G01280.1
OG0001558	Ag006G498110	AT5G04410.1
OG0001558	Ag005G475420	AT3G10500.1
OG0001559	Ag001G041420	AT5G49720.1
OG0001560	Ag004G329740, Ag004G328200	AT5G49945.1
OG0001561	Ag008G682160, Ag008G683370	AT5G52530.1
OG0001562	Ag008G697450	AT5G56080.1
OG0001562	Ag006G499320	AT5G04950.1
OG0001563	Ag008G719550	AT5G19420.2
OG0001563	Ag007G609430	AT5G12350.1
OG0001564	Ag002G171990	AT2G37410.1
OG0001564	Ag004G334100	AT1G20350.1
OG0001565	Ag007G600480	AT5G07880.1
OG0001565	Ag007G592440, Ag008G725460	AT5G61210.1
OG0001566	Ag002G104090	AT5G45430.1
OG0001566	Ag006G572130	AT4G19110.2
OG0001567	Ag006G536350, Ag006G538870	AT1G34190.1
OG0001567	Ag006G536400, Ag006G538910	AT1G34180.2
OG0001568	Ag007G582810, Ag007G582800	AT1G28650.1, AT1G28640.1, AT1G28660.1, AT1G28670.1
OG0001569	Ag002G160420	AT2G34300.1
OG0001569	Ag007G582030	AT1G29470.1
OG0001570	Ag001G090780	AT3G59500.1
OG0001570	Ag007G579780	AT1G30890.1
OG0001571	Ag005G415960	AT2G17420.1
OG0001571	Ag003G285500	AT4G35460.1
OG0001572	Ag003G292900	AT4G40060.1
OG0001573	Ag003G293680	AT4G39770.1
OG0001574	Ag003G295450	AT4G39150.1
OG0001574	Ag006G521410	AT2G21510.2
OG0001575	Ag006G520930	AT2G21330.1
OG0001575	Ag003G295850	AT4G38970.1
OG0001576	Ag003G278840, Ag005G466390	AT5G38990.1, AT5G39000.1
OG0001577	Ag007G648590	AT5G39450.1
OG0001578	Ag002G123460, Ag003G224700, Ag008G724130	AT5G47550.1
OG0001579	Ag006G577750	AT4G17270.1
OG0001581	Ag001G098160	AT3G62860.1
OG0001581	Ag002G206130	AT2G47630.1
OG0001582	Ag002G198660	AT2G44080.1
OG0001583	Ag002G193430	AT2G42300.1
OG0001583	Ag001G085640	AT3G57800.1
OG0001584	Ag001G085050	AT3G57550.2
OG0001584	Ag002G191780	AT2G41880.5
OG0001585	Ag001G083940	AT3G57220.1
OG0001585	Ag002G191010	AT2G41490.1
OG0001586	Ag008G719690, Ag008G719680	AT5G19520.1
OG0001587	Ag008G713740	AT5G22860.1
OG0001588	Ag008G707740	AT5G59160.1, AT3G46820.1
OG0001589	Ag008G690360	AT3G48680.1
OG0001590	Ag001G078570	AT3G55410.1
OG0001590	Ag008G733560	AT5G65750.1
OG0001591	Ag004G299980	AT1G02890.1
OG0001591	Ag006G510200	AT4G02480.1
OG0001592	Ag004G300590	AT1G03210.2
OG0001592	Ag007G599500, Ag007G599510	AT4G02860.1
OG0001593	Ag007G588130	AT2G33420.1
OG0001593	Ag004G302500	AT1G04470.1
OG0001594	Ag004G303670, Ag004G303660	AT1G05210.1
OG0001594	Ag007G589450	AT2G32380.1
OG0001595	Ag005G487920	AT3G03240.1
OG0001595	Ag005G487950	AT3G03230.1
OG0001596	Ag007G628560	AT5G18130.1
OG0001596	Ag005G486450	AT3G03870.2
OG0001597	Ag005G482670	AT3G05910.1
OG0001598	Ag005G481900	AT3G06300.1
OG0001599	Ag003G285160	AT5G48290.3
OG0001600	Ag002G167520	AT2G36530.1
OG0001601	Ag004G328380, Ag004G328340	AT1G17790.1
OG0001601	Ag003G237290, Ag003G237250	AT1G73150.1
OG0001602	Ag004G337290	AT1G21530.2
OG0001602	Ag003G218670	AT1G77240.1
OG0001603	Ag004G344540	AT1G70660.1
OG0001603	Ag003G241650	AT1G23260.1
OG0001604	Ag003G241790	AT1G23310.1
OG0001604	Ag004G344830	AT1G70580.1
OG0001605	Ag003G241940	AT1G23340.1
OG0001605	Ag004G344860	AT1G70550.1
OG0001606	Ag006G524130	AT2G23620.1
OG0001607	Ag004G316190	AT1G12610.1
OG0001607	Ag004G382350	AT1G63030.1
OG0001608	Ag004G313620	AT1G11330.2
OG0001609	Ag007G632100	AT5G19070.1
OG0001609	Ag004G300610	AT1G03260.1
OG0001610	Ag005G474840, Ag006G499040	AT5G04800.1, AT2G04390.1, AT2G05220.1
OG0001611	Ag003G226840, Ag003G226810	AT1G75280.1
OG0001611	Ag003G226930	AT1G75290.2, AT1G75300.1
OG0001612	Ag005G469640	AT3G13320.1
OG0001612	Ag001G001150	AT1G55730.1
OG0001613	Ag001G006970	AT1G53100.1
OG0001613	Ag005G463970	AT3G15350.1
OG0001614	Ag001G011210, Ag001G011220	AT1G51400.1
OG0001614	Ag005G444000, Ag005G442780	AT3G21055.2
OG0001615	Ag005G433970, Ag005G432590	AT2G31670.1
OG0001615	Ag004G301920	AT1G51360.1
OG0001616	Ag005G415560	AT2G17540.1
OG0001616	Ag003G285780	AT4G35510.1
OG0001617	Ag003G258680	AT4G29730.1
OG0001618	Ag001G000260	AT1G56110.1
OG0001618	Ag005G470440	AT3G12860.1
OG0001619	Ag001G070790	AT3G52950.1
OG0001619	Ag002G167510	AT2G36500.1
OG0001620	Ag006G576210, Ag006G576200, Ag001G027350, Ag006G576290, Ag006G576360, Ag006G576330, Ag006G571350, Ag006G576220, Ag001G001290, Ag006G576270, Ag006G576380, Ag006G576240, Ag006G576230, Ag004G370430, Ag006G520190, Ag001G074560, Ag006G520210, Ag006G517790	AT4G17700.1
OG0001621	Ag001G075340	AT5G56800.1
OG0001622	Ag004G336820, Ag001G056850	AT1G23201.2
OG0001623	Ag001G082200	AT3G56700.2
OG0001625	Ag002G191600, Ag004G339490, Ag002G191610	AT2G41445.2
OG0001625	Ag002G191260	AT2G41440.1
OG0001626	Ag003G227320, Ag003G227290, Ag003G227530	AT2G42725.1, AT5G42325.1, AT4G18720.1
OG0001627	Ag003G246360	AT1G27360.1
OG0001627	Ag003G246280	AT1G27370.1
OG0001628	Ag004G308870	AT1G08695.1
OG0001629	Ag004G318330	AT1G13560.1
OG0001629	Ag008G663580	AT3G25585.1
OG0001630	Ag005G488180, Ag007G590600	AT2G31770.1, AT2G31760.1, AT2G31780.1
OG0001642	Ag003G274030	AT4G33905.1
OG0001643	Ag005G417750	AT2G16660.1
OG0001643	Ag003G283020	AT4G34950.1
OG0001644	Ag004G372810	AT1G60780.1
OG0001644	Ag004G312500	AT1G10730.1
OG0001645	Ag001G031810, Ag001G031800	AT2G03980.1
OG0001646	Ag008G666370	AT3G26400.1
OG0001646	Ag004G317180	AT1G13020.1
OG0001647	Ag007G655270	AT5G40890.1
OG0001647	Ag008G668770	AT3G27170.1
OG0001648	Ag007G654460	AT5G40770.1
OG0001648	Ag008G669020	AT3G27280.1
OG0001650	Ag008G699180	AT3G30180.1
OG0001650	Ag007G647790	AT5G38970.1
OG0001651	Ag008G699860	AT5G56630.1
OG0001652	Ag005G477870	AT3G09240.3
OG0001652	Ag006G492330	AT5G01060.1
OG0001653	Ag005G476540	AT3G09800.6
OG0001654	Ag006G495630	AT5G03470.1
OG0001654	Ag005G476310	AT3G09880.1
OG0001655	Ag006G500650	AT5G05520.1
OG0001655	Ag005G474070	AT3G11070.1
OG0001656	Ag005G471300	AT3G12390.1
OG0001656	Ag007G612900	AT5G13850.1
OG0001657	Ag008G694120	AT5G54900.1
OG0001658	Ag008G694910	AT5G55180.2
OG0001659	Ag006G508420	AT5G07430.1
OG0001659	Ag006G508280, Ag006G508350, Ag006G508390, Ag006G508370	AT5G07420.1
OG0001660	Ag006G561170	AT4G20360.1
OG0001661	Ag002G144120, Ag002G144650	AT4G12080.1
OG0001661	Ag006G551290	AT4G22770.1
OG0001662	Ag006G550790	AT4G22890.1
OG0001662	Ag002G143570	AT4G11960.1
OG0001663	Ag002G148810	AT4G10040.1
OG0001663	Ag004G340710	AT1G22840.1
OG0001664	Ag002G161170	AT2G34660.1
OG0001664	Ag007G580680	AT1G30400.1
OG0001665	Ag007G580400	AT1G30590.2, AT2G39240.1
OG0001666	Ag003G286820	AT4G35840.2
OG0001666	Ag005G414340	AT2G17730.2
OG0001667	Ag003G290900	AT4G37290.1
OG0001668	Ag003G291670	AT4G37580.1
OG0001669	Ag006G522520	AT2G22170.1
OG0001669	Ag003G293970, Ag001G077970	AT4G39730.1
OG0001670	Ag003G296200	AT4G38910.2
OG0001670	Ag006G520770	AT2G21240.1
OG0001671	Ag002G155570, Ag002G149380	AT4G08850.1
OG0001672	Ag007G584070	AT1G27730.1
OG0001672	Ag006G497930	AT5G04340.1
OG0001673	Ag004G309470	AT5G35680.3
OG0001674	Ag001G037360	AT4G14230.1
OG0001674	Ag001G037300, Ag001G037260	AT4G14240.1
OG0001675	Ag001G096570	AT3G62100.1
OG0001676	Ag002G199630	AT2G44570.1
OG0001676	Ag002G199590	AT2G44560.1, AT2G44540.1, AT2G44550.1
OG0001677	Ag001G090420	AT3G59360.1
OG0001677	Ag002G196690	AT2G43240.1
OG0001678	Ag001G088790	AT3G58780.4
OG0001678	Ag002G195570	AT2G42830.2
OG0001679	Ag001G088020	AT3G58510.1
OG0001679	Ag002G194650	AT2G42520.1
OG0001681	Ag001G099990	AT5G66570.1
OG0001682	Ag007G599390	AT4G03010.1
OG0001682	Ag004G300850	AT1G03440.1
OG0001683	Ag007G587060	AT5G43970.1
OG0001684	Ag007G588040	AT5G43330.1
OG0001684	Ag004G302440	AT1G04410.1
OG0001685	Ag004G302470	AT1G04440.1
OG0001685	Ag007G588050	AT5G43320.1
OG0001686	Ag007G588230	AT2G33340.1
OG0001686	Ag004G302550	AT1G04510.1
OG0001687	Ag004G302910	AT1G04710.1
OG0001687	Ag007G588540	AT2G33150.1
OG0001688	Ag004G305280	AT1G06180.1
OG0001688	Ag007G591490	AT2G31180.1
OG0001689	Ag004G305770	AT1G06680.1
OG0001690	Ag007G592430	AT2G30440.1
OG0001690	Ag004G306000	AT1G06870.1
OG0001691	Ag004G306280	AT1G07090.1
OG0001693	Ag007G594940	AT2G28930.1
OG0001693	Ag004G307230	AT1G07570.3
OG0001694	Ag007G624060	AT5G16910.1
OG0001694	Ag005G488160	AT3G03050.1
OG0001695	Ag004G308760	AT1G08630.1
OG0001695	Ag005G485500	AT3G04520.1
OG0001696	Ag005G484450	AT3G05060.1
OG0001697	Ag005G481080	AT3G06670.2
OG0001698	Ag002G184090	AT2G39900.1
OG0001698	Ag001G079680	AT3G55770.7
OG0001699	Ag001G072890	AT3G53560.2
OG0001699	Ag002G171980	AT2G37400.1
OG0001700	Ag003G211910	AT1G79230.1
OG0001700	Ag004G325030	AT1G16460.2
OG0001701	Ag004G334170	AT1G20380.1
OG0001701	Ag003G222410	AT1G76140.1
OG0001702	Ag003G219020	AT1G76980.1
OG0001702	Ag004G336780	AT1G21390.1
OG0001703	Ag004G338070	AT1G21910.1
OG0001703	Ag003G216990	AT1G77640.1
OG0001704	Ag004G340770	AT1G22870.1
OG0001704	Ag004G343030	AT1G71410.1
OG0001705	Ag003G241480	AT1G23205.1
OG0001705	Ag004G344380	AT1G70720.2
OG0001707	Ag008G715840, Ag001G052200	AT1G29870.1
OG0001707	Ag007G581490	AT1G29880.1
OG0001708	Ag007G634700	AT5G26690.1
OG0001708	Ag005G482650	AT3G05920.1
OG0001709	Ag008G728620	AT5G62910.1
OG0001709	Ag001G055050	AT3G48070.2
OG0001710	Ag004G336510	AT1G21310.1
OG0001710	Ag003G219320, Ag003G219330	AT1G76930.1
OG0001711	Ag005G460900	AT3G16570.1
OG0001711	Ag001G031890	AT4G15800.1
OG0001712	Ag001G018820, Ag001G019120	AT1G49620.3
OG0001712	Ag005G450890	AT3G19150.1
OG0001713	Ag001G017550	AT1G49840.1
OG0001713	Ag005G449430	AT3G19540.1
OG0001714	Ag005G445110	AT3G20560.1
OG0001714	Ag002G102760, Ag001G012220	AT1G50950.2
OG0001715	Ag005G428970	AT3G24550.1
OG0001715	Ag005G430310, Ag005G430650	AT3G24540.1
OG0001716	Ag001G050390	ATCG00280.1
OG0001717	Ag002G144940	AT2G05600.1
OG0001719	Ag003G283360, Ag003G283340	AT2G16290.1, AT2G16300.1
OG0001720	Ag007G623570, Ag004G382420	AT3G32050.1
OG0001721	Ag004G317300	AT3G26830.1, AT1G13090.2
OG0001722	Ag008G698790	AT5G56370.1
OG0001723	Ag004G397920, Ag007G615730	AT1G55060.1
OG0001723	Ag004G397860, Ag004G397890	AT4G05050.1
OG0001724	Ag007G591990	AT2G30840.1, AT2G25450.1, AT2G30830.1
OG0001725	Ag007G631160	AT5G18330.1, AT5G18340.1, AT5G18320.1
OG0001730	Ag003G253820	AT4G28290.1
OG0001731	Ag003G260590	AT4G30120.1
OG0001731	Ag003G260520	AT4G30110.1
OG0001732	Ag003G261020	AT4G30180.1
OG0001732	Ag005G408690	AT2G18969.1
OG0001733	Ag003G264260, Ag003G265980	AT4G30560.1
OG0001734	Ag003G267260	AT4G30910.2, AT4G30920.1
OG0001735	Ag003G274040	AT4G33890.1
OG0001736	Ag003G284940	AT4G35360.1
OG0001736	Ag005G416190	AT2G17320.1
OG0001737	Ag002G162270	AT2G35020.1
OG0001737	Ag007G579660	AT1G31070.2
OG0001738	Ag007G578090	AT1G32470.1, AT2G35370.1
OG0001739	Ag004G367250	AT1G57720.1
OG0001739	Ag004G310460, Ag006G552920	AT1G09640.1
OG0001740	Ag004G368780	AT1G58350.1
OG0001740	Ag004G311010	AT1G09980.1
OG0001741	Ag004G311830	AT1G10390.1
OG0001741	Ag004G369320	AT1G59660.1
OG0001742	Ag006G570030	AT3G25260.1
OG0001743	Ag004G313300	AT1G11180.2
OG0001743	Ag004G375130	AT1G61250.1
OG0001744	Ag007G655530	AT5G41050.1
OG0001744	Ag008G667980	AT3G26960.1
OG0001745	Ag008G669680	AT3G27430.2
OG0001745	Ag007G653630	AT5G40580.1
OG0001746	Ag003G277640	AT3G28500.1
OG0001746	Ag007G650330	AT5G40040.1
OG0001748	Ag007G646720	AT5G38300.1
OG0001748	Ag004G357470	AT1G67035.2
OG0001749	Ag004G400030	AT1G64330.1
OG0001750	Ag004G386680	AT1G63480.1, AT1G63470.1
OG0001751	Ag005G472200	AT3G11770.1
OG0001751	Ag006G504530	AT5G06450.1
OG0001753	Ag005G471450	AT3G12250.4
OG0001753	Ag006G505870	AT5G06950.1
OG0001754	Ag008G677280	AT5G51060.1
OG0001754	Ag007G598780, Ag001G029980, Ag001G031300	AT4G25090.1
OG0001755	Ag003G231370, Ag007G585470	AT4G25700.1, AT5G52570.1
OG0001756	Ag008G684760	AT5G52990.1
OG0001756	Ag003G252770	AT4G27840.1
OG0001757	Ag008G696650	AT5G55910.1, AT4G26610.1
OG0001758	Ag008G719580	AT5G19450.1
OG0001758	Ag007G609630	AT5G12480.1
OG0001760	Ag006G577320	AT4G17600.1
OG0001760	Ag002G121300, Ag002G115000	AT5G47110.1
OG0001761	Ag006G574310	AT4G18610.1
OG0001762	Ag006G572840	AT4G18970.2
OG0001762	Ag002G104960	AT5G45670.1
OG0001763	Ag006G558160	AT4G19960.3
OG0001764	Ag002G140450	AT4G04260.2
OG0001764	Ag006G554270	AT4G22140.1
OG0001765	Ag006G547080, Ag006G542100	AT4G11180.1, AT4G11190.1, AT4G11210.1
OG0001766	Ag002G147890	AT4G10430.1
OG0001767	Ag004G341820	AT1G71900.2
OG0001767	Ag006G535950	AT1G34470.1
OG0001768	Ag007G583740	AT1G28070.1
OG0001769	Ag005G414730	AT2G17870.1
OG0001770	Ag008G734030	AT5G67510.1
OG0001770	Ag001G058970	AT3G49910.1
OG0001771	Ag006G523520	AT2G22795.1
OG0001771	Ag003G292160	AT4G37820.1
OG0001772	Ag003G296700	AT4G38570.1
OG0001772	Ag004G354510	AT1G68000.1
OG0001773	Ag008G682100, Ag008G682870	AT5G52450.1
OG0001773	Ag002G160550	AT2G34360.1
OG0001774	Ag007G584140	AT4G08560.1
OG0001775	Ag006G555690	AT4G21990.1
OG0001775	Ag002G139810	AT4G04610.1
OG0001777	Ag006G512740	AT4G01970.2
OG0001777	Ag007G652780	AT5G40390.1
OG0001778	Ag002G206160	AT2G47650.2
OG0001778	Ag001G098140	AT3G62830.1
OG0001779	Ag001G097950	AT3G62690.1
OG0001779	Ag002G206060	AT2G47560.1
OG0001780	Ag002G201040	AT2G45080.1
OG0001780	Ag001G093150	AT3G60550.1
OG0001781	Ag001G092150	AT3G60100.2
OG0001781	Ag002G199150	AT2G44350.2
OG0001782	Ag001G089590	AT3G59050.1
OG0001782	Ag002G196130	AT2G43020.1
OG0001783	Ag008G669340	AT5G20290.1
OG0001784	Ag008G734120	AT5G67420.1
OG0001784	Ag001G059160	AT3G49940.1
OG0001785	Ag004G298050, Ag004G298040	AT1G01610.1
OG0001786	Ag004G298390	AT1G01440.1
OG0001786	Ag006G515740	AT4G01090.1
OG0001787	Ag006G512760	AT4G01960.1
OG0001787	Ag004G299290	AT1G02380.1
OG0001788	Ag006G512160	AT4G02170.1
OG0001788	Ag004G299670	AT5G38700.1
OG0001789	Ag006G510100	AT2G02930.1
OG0001790	Ag007G591250	AT2G31370.1
OG0001790	Ag004G305130	AT1G06070.1
OG0001791	Ag007G591860	AT2G30950.4
OG0001792	Ag007G592830	AT2G30160.1
OG0001792	Ag004G306190	AT1G07030.1
OG0001793	Ag004G306550	AT1G07180.1
OG0001793	Ag007G593470	AT2G29990.1
OG0001794	Ag004G306970	AT1G07420.1
OG0001794	Ag007G594100	AT2G29390.1
OG0001795	Ag005G489170	AT3G02530.1
OG0001795	Ag007G621030	AT5G16070.1
OG0001796	Ag005G488040	AT3G03160.1
OG0001796	Ag007G624590	AT5G17190.1
OG0001797	Ag005G487240	AT3G03550.1
OG0001798	Ag007G634010, Ag007G617560	AT5G26250.1
OG0001798	Ag005G482460, Ag005G482450	AT3G05960.1
OG0001799	Ag007G636850	AT5G27600.1
OG0001799	Ag005G482440	AT3G05970.1
OG0001800	Ag005G481550	AT3G06400.3
OG0001800	Ag007G630070	AT5G18620.2
OG0001801	Ag007G642890	AT5G48900.1
OG0001801	Ag005G480580	AT3G07010.1
OG0001803	Ag002G167110	AT2G36410.1
OG0001803	Ag001G070740	AT3G52920.1
OG0001804	Ag007G587840	AT1G79660.1
OG0001804	Ag004G324610	AT1G16170.1
OG0001805	Ag003G212500	AT1G78890.1
OG0001805	Ag004G325610	AT1G16840.1
OG0001806	Ag003G239960	AT1G72330.3
OG0001806	Ag004G326900	AT1G17290.1
OG0001807	Ag002G164690	AT2G35765.1
OG0001807	Ag004G332290	AT1G19500.1
OG0001808	Ag003G222660	AT1G76090.1
OG0001808	Ag004G333980	AT1G20330.1
OG0001809	Ag004G346390	AT1G70090.1
OG0001809	Ag003G243150	AT1G24170.1
OG0001810	Ag004G349490	AT1G26600.2, AT1G69320.1
OG0001811	Ag007G596840	AT1G68170.2
OG0001812	Ag004G354290	AT1G68060.1, AT1G24764.3
OG0001814	Ag006G521640	AT2G21650.1
OG0001815	Ag007G630370	AT5G18640.2
OG0001816	Ag007G637250	AT5G27330.1
OG0001817	Ag006G501100	AT5G05600.1
OG0001817	Ag005G473710	AT3G11180.2
OG0001818	Ag008G722420	AT5G24430.1
OG0001819	Ag001G099880	AT5G66480.1
OG0001819	Ag001G063050	AT3G50910.1
OG0001820	Ag008G690870	AT3G48780.1
OG0001820	Ag008G691000	AT3G48790.1
OG0001821	Ag001G008650	AT1G52380.1
OG0001821	Ag005G462350	AT3G15970.1
OG0001822	Ag005G441860	AT3G21351.1, AT3G21352.1
OG0001822	Ag001G009980	AT1G51913.1, AT1G51915.1
OG0001823	Ag005G403260	AT2G20340.1
OG0001824	Ag002G172600	AT2G37550.1
OG0001824	Ag001G073050	AT3G53710.1
OG0001825	Ag002G183980	AT2G39855.1
OG0001825	Ag001G079270	AT3G55646.1
OG0001826	Ag001G082390	AT3G56760.1
OG0001826	Ag002G189550	AT2G41140.1
OG0001827	Ag001G083310	AT3G56980.1
OG0001828	Ag002G199770	AT2G44590.3
OG0001828	Ag001G092410	AT3G60190.1
OG0001830	Ag001G087930	AT3G58440.1
OG0001831	Ag002G174920, Ag002G123490, Ag004G335270	AT5G47590.1
