Orthogroup	Alyssum_gmelinii	Noccaea_praecox
OG0002773	Ag006G508470	Np003G133400
OG0002773	Ag008G726200	Np001G008860
OG0002774	Ag006G558150	Np005G288910
OG0002774	Ag002G102200	Np001G038720
OG0002775	Ag006G559340	Np005G288750
OG0002775	Ag002G124650	Np001G038900
OG0002776	Ag005G431060	Np005G286900
OG0002776	Ag006G565770	Np005G286910
OG0002777	Ag006G567590	Np005G286350
OG0002778	Ag006G568970	Np005G284200, Np001G035000
OG0002778	Ag006G564240, Ag006G564280, Ag006G564210, Ag004G370470, Ag006G564190	Np005G284220
OG0002780	Ag006G534280	Np004G204820
OG0002781	Ag003G291560	Np005G269620
OG0002782	Ag003G293370	Np005G262150
OG0002783	Ag006G520760, Ag003G296210	Np006G370910, Np005G307110
OG0002784	Ag002G114210, Ag002G121900	Np005G294520
OG0002785	Ag001G042460	Np005G309960
OG0002785	Ag005G420710	Np007G389930
OG0002786	Ag003G278970	Np005G310020
OG0002787	Ag005G425890	Np005G310440
OG0002788	Ag005G435760	Np007G384260
OG0002789	Ag005G437220	Np007G383630
OG0002789	Ag001G035660	Np005G304390
OG0002790	Ag005G438890	Np007G383020
OG0002791	Ag005G441220	Np007G381890
OG0002792	Ag007G651290	Np005G317160
OG0002793	Ag002G204580	Np006G322020, Np003G182030
OG0002793	Ag001G096720, Ag001G096730	Np001G068410
OG0002794	Ag001G093540, Ag001G093550	Np006G324580, Np001G066570
OG0002795	Ag001G092690	Np001G065830
OG0002796	Ag002G197440	Np003G153790, Np006G326740
OG0002797	Ag001G085520	Np001G062600
OG0002797	Ag002G193440	Np006G328760
OG0002798	Ag002G192260, Ag008G709960	Np006G329650
OG0002798	Ag001G084780	Np001G062070
OG0002799	Ag006G491610	Np003G125470
OG0002800	Ag006G496010	Np003G128030
OG0002800	Ag006G495950	Np002G117740, Np003G128010
OG0002801	Ag001G093670, Ag008G717130	Np003G149110
OG0002802	Ag008G716500	Np001G043600, Np003G149500
OG0002805	Ag004G306680	Np004G252300
OG0002806	Ag006G513890	Np003G187730
OG0002807	Ag007G599270	Np003G185660
OG0002807	Ag004G300860	Np004G256980
OG0002808	Ag007G589520	Np006G356800
OG0002808	Ag004G303590	Np004G254930
OG0002809	Ag007G591270, Ag004G305180	Np006G355070
OG0002810	Ag004G305760	Np004G253060
OG0002810	Ag007G592040	Np006G353910
OG0002811	Ag007G594540, Ag007G594560	Np006G360470
OG0002812	Ag007G596990	Np006G360770
OG0002813	Ag001G100670	Np007G425020
OG0002813	Ag007G614010	Np003G141280
OG0002814	Ag007G619290	Np003G142540
OG0002814	Ag005G489890	Np007G423760
OG0002815	Ag005G487780	Np007G422230
OG0002815	Ag007G625520	Np003G144790
OG0002817	Ag005G485710	Np007G420750
OG0002817	Ag007G630570	Np003G146310
OG0002818	Ag005G484520	Np007G419440
OG0002819	Ag007G631850	Np003G146880
OG0002819	Ag005G482060	Np007G417410
OG0002821	Ag005G480770, Ag005G480780	Np007G416390
OG0002822	Ag005G485350	Np007G420400
OG0002822	Ag005G481350, Ag003G261760	Np007G422450
OG0002823	Ag001G069900	Np001G054980
OG0002823	Ag002G166580	Np006G339450
OG0002824	Ag001G073610	Np001G056830
OG0002824	Ag002G174450	Np006G336540
OG0002825	Ag003G208320	Np006G360740
OG0002825	Ag004G323050	Np004G240820
OG0002826	Ag003G210560	Np002G071570
OG0002826	Ag004G324460	Np004G240210
OG0002827	Ag004G327500	Np004G238570
OG0002827	Ag003G239010	Np002G082110
OG0002828	Ag004G327550	Np004G238520
OG0002828	Ag003G238950	Np002G082040
OG0002829	Ag004G328680	Np004G238060
OG0002829	Ag003G236950	Np002G081320
OG0002830	Ag004G330920	Np004G236890
OG0002831	Ag003G229420	Np002G078880
OG0002831	Ag004G331450	Np004G236750
OG0002832	Ag004G334490	Np004G234960
OG0002832	Ag003G221810	Np002G076720
OG0002833	Ag004G334500	Np004G234950
OG0002833	Ag003G221800	Np002G076710
OG0002834	Ag003G242670	Np004G229480
OG0002834	Ag004G345680	Np002G085550
OG0002835	Ag004G349860	Np002G087360
OG0002836	Ag004G350720	Np002G088230, Np004G209010
OG0002837	Ag004G352960	Np002G089200
OG0002838	Ag006G563490, Ag005G478710	Np005G282550
OG0002840	Ag003G295270	Np005G261220
OG0002840	Ag006G521470	Np006G369910
OG0002841	Ag007G589580	Np006G356850
OG0002841	Ag004G303550	Np007G409830, Np004G254950
OG0002842	Ag004G300520, Ag004G300540, Ag004G300570, Ag004G300580	Np002G113440, Np004G257170
OG0002845	Ag007G629600	Np003G146650
OG0002846	Ag006G506730, Ag007G640980, Ag006G506740	Np001G016250
OG0002848	Ag008G722400	Np001G011790
OG0002848	Ag008G692910	Np001G050380
OG0002849	Ag008G692450	Np001G050220
OG0002849	Ag008G722630	Np001G011530
OG0002850	Ag008G726440	Np002G110620, Np002G110230, Np001G008750
OG0002851	Ag008G723600	Np001G010840
OG0002851	Ag008G691160	Np001G049520
OG0002852	Ag008G723760	Np001G010740
OG0002853	Ag008G726590	Np001G008660
OG0002854	Ag008G706670	Np003G154000
OG0002855	Ag001G100180	Np007G424690
OG0002855	Ag008G706360	Np003G154150
OG0002856	Ag008G706300	Np001G046990, Np003G154180
OG0002857	Ag001G060140	Np001G051350
OG0002858	Ag003G221200, Ag008G692180, Ag008G692160	Np006G341590
OG0002859	Ag008G709840	Np003G152620, Np001G045830
OG0002860	Ag003G282060	Np005G264850
OG0002860	Ag005G418240	Np007G377520
OG0002861	Ag004G299350	Np004G258050
OG0002861	Ag004G343880	Np002G084310
OG0002862	Ag003G231430, Ag003G231340	Np002G079280
OG0002863	Ag003G209700	Np002G071250
OG0002863	Ag004G324070	Np004G240410
OG0002864	Ag001G002130	Np004G191060
OG0002864	Ag005G469140	Np007G407520
OG0002865	Ag001G002950	Np004G191510
OG0002865	Ag005G468320	Np007G406720
OG0002866	Ag005G467860	Np007G406350
OG0002866	Ag001G003560	Np004G191750
OG0002867	Ag005G467500	Np007G406080
OG0002867	Ag001G003720	Np004G191960
OG0002868	Ag005G463750	Np007G403680
OG0002868	Ag001G007280	Np004G193820
OG0002869	Ag001G012890	Np004G196330
OG0002869	Ag005G445860	Np011G436170
OG0002870	Ag008G718610, Ag008G702660, Ag008G702780, Ag008G702980	Np003G188760
OG0002870	Ag008G707130, Ag008G707410, Ag008G707320	Np005G273780
OG0002871	Ag007G591240	Np007G378440
OG0002872	Ag006G505490, Ag006G505470, Ag006G567610	Np005G286340, Np007G377040
OG0002873	Ag003G261450	Np005G273510
OG0002874	Ag005G404460	Np007G371510
OG0002874	Ag003G253600	Np005G276810
OG0002875	Ag005G445830	Np011G436220, Np012G436900
OG0002876	Ag001G011990	Np004G196120
OG0002876	Ag001G021030	Np004G198340
OG0002877	Ag001G076780	Np001G058530
OG0002878	Ag002G187900	Np006G331190
OG0002878	Ag001G081420	Np001G060560
OG0002879	Ag001G083650	Np001G061600
OG0002879	Ag002G190440	Np006G330360
OG0002880	Ag001G084400	Np001G061950
OG0002880	Ag006G501330	Np003G130740
OG0002882	Ag002G103500	Np001G037880
OG0002883	Ag004G301900	Np004G247690, Np005G281770, Np006G352230, Np004G192220
OG0002885	Ag008G700570, Ag005G459310	Np007G391840, Np004G193340
OG0002886	Ag007G622010	Np003G143400, Np002G073610
OG0002887	Ag007G628620	Np003G145630
OG0002890	Ag005G404050	Np007G371820
OG0002891	Ag003G265450, Ag003G266260	Np005G273240
OG0002892	Ag006G525230	Np006G364360
OG0002892	Ag003G272130	Np005G271070
OG0002893	Ag003G273140	Np005G270820
OG0002894	Ag010G739510, Ag001G049420	Np001G044010
OG0002894	Ag003G278510	Np005G269980
OG0002895	Ag003G277670	Np005G263070
OG0002896	Ag003G275210	Np005G263920
OG0002897	Ag003G282690	Np005G265370
OG0002897	Ag005G417830	Np007G377160
OG0002898	Ag005G417780, Ag005G460300	Np007G377050
OG0002899	Ag007G578380	Np004G219720
OG0002900	Ag002G164340	Np006G340160
OG0002900	Ag001G101420	Np005G297400
OG0002901	Ag004G312370	Np004G247980
OG0002901	Ag004G373230	Np002G116670
OG0002902	Ag004G377470	Np002G118740
OG0002903	Ag004G322660, Ag004G322670, Ag004G322680	Np004G241220
OG0002904	Ag004G321260	Np004G241770
OG0002904	Ag005G406190	Np001G026430
OG0002905	Ag008G672410	Np001G020050
OG0002906	Ag004G388680, Ag004G393680	Np002G122810, Np005G319230
OG0002907	Ag008G702690	Np003G155970, Np005G280120
OG0002908	Ag002G199850, Ag008G705160	Np003G155060
OG0002909	Ag005G474850	Np007G411520
OG0002909	Ag006G499000	Np003G129410
OG0002910	Ag006G503960	Np003G131730
OG0002910	Ag005G472440	Np007G410070
OG0002911	Ag005G471290	Np007G409010
OG0002911	Ag007G612910	Np003G140720
OG0002912	Ag008G687500	Np003G161430
OG0002912	Ag003G244870	Np004G226420
OG0002913	Ag001G057450	Np003G163060
OG0002914	Ag008G697080	Np003G158440
OG0002915	Ag008G705140	Np003G155000, Np003G154830
OG0002916	Ag003G246970	Np004G210220, Np004G209980
OG0002917	Ag007G608570	Np003G138670, Np001G013710
OG0002918	Ag008G724310	Np001G010260
OG0002918	Ag007G600930	Np003G134450
OG0002919	Ag007G600120	Np003G133760
OG0002920	Ag006G507090	Np003G133010
OG0002920	Ag008G726960	Np001G007840
OG0002921	Ag002G123220	Np005G285650
OG0002922	Ag006G577150	Np005G293690
OG0002923	Ag006G565970, Ag006G511810	Np005G286790
OG0002924	Ag002G144730	Np003G182040, Np003G181830, Np005G284800
OG0002925	Ag006G550760	Np005G284620
OG0002926	Ag002G147810	Np003G178460
OG0002927	Ag006G536940, Ag006G539460	Np004G206870
OG0002928	Ag006G538830, Ag006G536320	Np004G208620
OG0002928	Ag004G342130	Np002G083390
OG0002929	Ag006G535690	Np004G204020
OG0002929	Ag004G339120	Np004G232480
OG0002930	Ag006G516510	Np006G343300
OG0002930	Ag001G017590, Ag001G017620	Np002G116520
OG0002931	Ag003G285960	Np005G267000
OG0002932	Ag003G289870	Np005G268710
OG0002932	Ag006G524020	Np006G367060
OG0002933	Ag003G291080	Np005G269300
OG0002934	Ag003G292320	Np005G262750
OG0002936	Ag003G295520	Np005G261110
OG0002937	Ag003G295820, Ag003G295810	Np005G260940
OG0002938	Ag003G296710	Np005G260400
OG0002938	Ag006G518280	Np006G371300
OG0002939	Ag001G005150	Np003G175620
OG0002940	Ag002G103170	Np005G286170
OG0002941	Ag003G285870, Ag003G285860	Np005G307380
OG0002942	Ag001G037690	Np005G306180
OG0002942	Ag005G433900, Ag005G432540	Np007G385390
OG0002943	Ag007G655730	Np005G318900
OG0002944	Ag001G097660	Np001G068880
OG0002944	Ag002G205850	Np006G321300
OG0002945	Ag004G323590, Ag005G489250, Ag001G091110	Np007G423390
OG0002946	Ag002G203330	Np006G323020
OG0002946	Ag001G095150	Np001G067190
OG0002947	Ag002G200600	Np006G325040
OG0002949	Ag002G199430	Np006G325660
OG0002950	Ag001G099190	Np001G000130
OG0002950	Ag001G067050	Np001G053240
OG0002951	Ag002G198390	Np006G326320
OG0002952	Ag002G197730	Np006G326640
OG0002952	Ag001G091190	Np001G064880
OG0002953	Ag002G197170	Np006G326930
OG0002953	Ag001G090870	Np001G064820
OG0002954	Ag001G090830	Np001G064790
OG0002954	Ag002G197090	Np006G327000
OG0002955	Ag006G491570	Np003G125420
OG0002955	Ag005G478330	Np007G414030
OG0002956	Ag008G716600, Ag008G716610	Np003G149410
OG0002956	Ag008G716430	Np003G149720
OG0002957	Ag010G740680, Ag001G050430	Np001G045290
OG0002957	Ag008G711430, Ag008G711440	Np003G152020
OG0002959	Ag007G604650	Np003G136650
OG0002960	Ag008G734220	Np001G002060
OG0002961	Ag001G099970	Np001G000810
OG0002961	Ag001G062840	Np001G052470
OG0002962	Ag006G518680, Ag007G626430, Ag006G518450	Np004G200330
OG0002963	Ag006G515000, Ag002G170990	Np003G188200
OG0002963	Ag004G298720	Np004G258560
OG0002964	Ag006G511390, Ag006G511440, Ag006G511450	Np003G186840
OG0002964	Ag006G511360	Np003G186830
OG0002965	Ag007G586670	Np005G295810, Np001G040130
OG0002966	Ag004G301870	Np004G256420
OG0002966	Ag007G586890	Np001G040340
OG0002967	Ag007G587110	Np001G040590
OG0002967	Ag004G302090	Np004G256180
OG0002968	Ag004G302130	Np004G256120
OG0002968	Ag007G587170	Np001G040630
OG0002969	Ag004G302560	Np004G255760
OG0002970	Ag004G302670	Np004G255660
OG0002971	Ag004G302660	Np004G255670
OG0002971	Ag007G588420	Np006G357860
OG0002972	Ag004G303600	Np004G254920
OG0002972	Ag007G589510	Np006G356790
OG0002973	Ag004G305290	Np004G253570
OG0002974	Ag007G594980	Np006G359990
OG0002974	Ag004G307290, Ag008G732330	Np004G251860
OG0002975	Ag003G278070	Np005G262910
OG0002976	Ag007G614210	Np003G141430
OG0002976	Ag001G100500	Np007G424910
OG0002977	Ag001G100420	Np007G424840
OG0002977	Ag007G614940	Np003G141600
OG0002978	Ag008G706860	Np003G153910
OG0002978	Ag007G606240	Np003G137530
OG0002979	Ag008G695530	Np003G160020
OG0002980	Ag005G484090	Np007G419050
OG0002980	Ag007G636970	Np001G014950
OG0002981	Ag005G482080	Np007G417470, Np003G146930
OG0002982	Ag002G166630	Np006G339340
OG0002982	Ag001G069910	Np001G054990
OG0002983	Ag002G168090	Np006G338670
OG0002983	Ag001G071620	Np001G055490
OG0002984	Ag002G168150	Np006G338540
OG0002986	Ag007G608600	Np003G175570, Np003G175540
OG0002987	Ag004G324560	Np004G240100
OG0002988	Ag003G226230	Np002G078000
OG0002988	Ag004G332540	Np004G235790
OG0002990	Ag004G352120	Np004G209140
OG0002992	Ag008G665780, Ag004G313990	Np004G246850
OG0002993	Ag004G310440, Ag001G085180, Ag008G694130	Np003G156610, Np004G249500, Np004G241850, Np007G423960
OG0002995	Ag006G562000	Np005G288410
OG0002996	Ag007G634660	Np001G014060
OG0002996	Ag007G634650	Np001G014040
OG0002997	Ag007G641410	Np001G015870
OG0002998	Ag006G505790	Np003G132610
OG0002998	Ag005G471580	Np007G409260
OG0002999	Ag003G268710, Ag003G266560, Ag003G265740, Ag006G500550	Np006G360990
OG0002999	Ag006G500580	Np003G130460
OG0003000	Ag005G440630, Ag008G725470	Np001G009470
OG0003001	Ag006G506720	Np003G132940
OG0003002	Ag008G711450	Np003G152010
OG0003003	Ag004G327160	Np004G238790
OG0003003	Ag003G239770	Np002G082530
OG0003004	Ag001G006180	Np004G192990
OG0003005	Ag001G030580, Ag001G031740	Np005G301720
OG0003005	Ag005G460270	Np007G391390
OG0003006	Ag001G029370	Np005G301060
OG0003006	Ag005G459350	Np007G391740
OG0003007	Ag001G028470	Np005G300700, Np005G300360
OG0003007	Ag005G459340	Np007G391790
OG0003008	Ag001G024320	Np004G199040
OG0003009	Ag005G449090	Np007G396850
OG0003009	Ag001G017470	Np004G197230
OG0003010	Ag001G011830	Np004G195950
OG0003011	Ag005G433690, Ag005G434460, Ag001G074940	Np007G384820, Np007G384830
OG0003012	Ag005G429950, Ag005G430890	Np007G386700, Np007G386690
OG0003013	Ag005G417430	Np007G376820
OG0003013	Ag003G283310	Np005G265710
OG0003014	Ag005G413520, Ag005G413080	Np001G021510, Np007G375100
OG0003015	Ag005G405360	Np007G372970
OG0003015	Ag003G258060	Np005G275110
OG0003016	Ag001G010600	Np004G195340
OG0003016	Ag005G442190, Ag005G443510	Np007G381170
OG0003018	Ag001G077380	Np001G058790
OG0003018	Ag002G181130	Np006G333830
OG0003019	Ag005G464600	Np007G404800
OG0003020	Ag002G198600	Np006G326070
OG0003020	Ag001G091660	Np001G065150
OG0003022	Ag001G093290	Np005G314590
OG0003023	Ag005G459070	Np004G206760, Np007G392100
OG0003024	Ag007G584270	Np004G201250
OG0003033	Ag003G255320	Np005G275930
OG0003033	Ag005G402950	Np007G372340
OG0003036	Ag003G281000	Np005G264480
OG0003037	Ag003G282870, Ag003G282920	Np005G265500
OG0003038	Ag002G164270	Np006G340190
OG0003039	Ag004G311880	Np004G248340
OG0003039	Ag004G369880	Np002G114930
OG0003040	Ag004G370170	Np002G115150, Np002G115160, Np002G115180, Np005G273970, Np005G284360
OG0003041	Ag004G312430	Np004G247950
OG0003042	Ag007G651630	Np005G317320
OG0003043	Ag004G364030	Np002G099100
OG0003044	Ag004G315540	Np004G245630
OG0003044	Ag004G380840	Np002G120760
OG0003046	Ag008G686220	Np003G163880
OG0003047	Ag008G731040	Np003G135640
OG0003048	Ag008G729850	Np001G005580
OG0003049	Ag002G121310, Ag002G114990	Np001G033180
OG0003050	Ag002G144670, Ag002G144140	Np003G181820
OG0003050	Ag006G551310	Np005G284780, Np005G284790
OG0003051	Ag006G550320	Np005G284450
OG0003051	Ag002G143240	Np003G181470
OG0003052	Ag006G535940, Ag006G535870	Np004G224600
OG0003053	Ag006G533520	Np004G204980
OG0003054	Ag007G585050	Np004G200730, Np004G200750
OG0003055	Ag007G583520	Np004G211080
OG0003056	Ag007G583380	Np004G211140
OG0003058	Ag006G524550	Np006G366880
OG0003059	Ag002G162380	Np006G340930
OG0003059	Ag008G667990	Np001G038610
OG0003060	Ag002G138020, Ag002G134490	Np003G183900
OG0003061	Ag006G577720	Np005G295530
OG0003063	Ag005G428570	Np007G387400
OG0003064	Ag005G435160, Ag008G703250, Ag003G219920	Np007G384530, Np005G305630
OG0003065	Ag005G440330	Np007G382370
OG0003065	Ag001G034080	Np005G303370
OG0003066	Ag004G389920, Ag004G394910	Np002G123350
OG0003067	Ag001G093620	Np001G066630
OG0003068	Ag002G198150	Np006G326440, Np004G227910
OG0003069	Ag001G083830	Np001G061710
OG0003070	Ag008G717000	Np003G149190, Np001G043480
OG0003071	Ag008G712640	Np001G044900
OG0003072	Ag008G711520	Np003G151980
OG0003073	Ag005G482850	Np007G418030
OG0003073	Ag007G635010	Np001G014320
OG0003074	Ag001G058300	Np001G050850
OG0003075	Ag001G058630	Np001G050920
OG0003076	Ag008G734830	Np001G001450
OG0003076	Ag001G061260	Np001G052000
OG0003077	Ag003G287720	Np005G267580, Np005G266790
OG0003078	Ag001G099320	Np001G000280
OG0003078	Ag001G067460	Np001G053000
OG0003079	Ag004G297780	Np004G259380
OG0003080	Ag007G590890	Np006G355360
OG0003080	Ag004G304840	Np004G253910
OG0003082	Ag007G592370	Np006G353270, Np006G347350
OG0003083	Ag004G306780	Np004G252250
OG0003084	Ag007G596700	Np006G358110
OG0003085	Ag007G597140	Np006G361040
OG0003086	Ag007G613010	Np003G140800, Np001G017380
OG0003087	Ag005G487910	Np007G422430
OG0003088	Ag005G437830	Np007G383430
OG0003089	Ag005G483030	Np007G418380
OG0003090	Ag005G481960, Ag005G481950	Np007G417350, Np007G417360
OG0003091	Ag001G066190	Np001G053620
OG0003093	Ag003G208330	Np002G070710
OG0003093	Ag004G323060	Np004G240810
OG0003094	Ag004G326190	Np004G239150
OG0003095	Ag004G326870	Np004G238890, Np003G172770
OG0003096	Ag004G340900, Ag004G340920	Np004G231230, Np004G231250
OG0003097	Ag003G243450	Np004G228430
OG0003097	Ag004G346650	Np002G086030
OG0003099	Ag004G373470, Ag004G372050, Ag004G371860, Ag006G503740	Np001G051760
OG0003100	Ag004G306010	Np004G252770
OG0003101	Ag007G616030	Np003G141780
OG0003101	Ag001G100270	Np007G424710
OG0003102	Ag007G612550, Ag007G612610	Np003G140680
OG0003103	Ag008G725950	Np001G009160
OG0003103	Ag007G600010	Np003G133650
OG0003104	Ag008G726260	Np001G008790
OG0003104	Ag008G726430	Np002G110880, Np001G008760
OG0003105	Ag001G054670, Ag001G055570	Np001G047830
OG0003106	Ag001G099500	Np001G000630
OG0003106	Ag001G067620	Np001G052910
OG0003107	Ag008G727450	Np001G007400
OG0003109	Ag003G236850, Ag003G236840, Ag003G236820	Np002G081300, Np002G081310
OG0003110	Ag003G210940	Np002G071760
OG0003110	Ag001G000040	Np004G190050
OG0003111	Ag005G469460	Np007G407630, Np004G190930
OG0003112	Ag005G479000	Np007G414630
OG0003113	Ag005G462630	Np007G390050
OG0003114	Ag005G450650	Np007G395990, Np004G197820
OG0003115	Ag001G010630	Np004G195370
OG0003116	Ag013G741720	Np007G384710, Np007G384760
OG0003116	Ag005G434510, Ag005G433730, Ag007G587760	Np007G384800
OG0003117	Ag005G427970	Np007G387520
OG0003117	Ag001G045760, Ag001G043810	Np005G308320
OG0003118	Ag006G512590	Np003G187160
OG0003119	Ag005G417990, Ag007G616970, Ag005G417960	Np007G377310, Np007G377330, Np004G196110
OG0003120	Ag003G282570	Np005G265310
OG0003121	Ag005G467990	Np007G406480
OG0003121	Ag001G003300	Np004G191620
OG0003122	Ag007G580270	Np004G214200
OG0003123	Ag002G171970	Np006G337390
OG0003123	Ag001G072740	Np001G056380
OG0003124	Ag005G419010, Ag002G174800	Np006G336330
OG0003126	Ag004G375910	Np006G333030
OG0003127	Ag004G387010, Ag004G387050	Np002G122680, Np002G122700
OG0003129	Ag008G715640	Np003G150200
OG0003129	Ag008G715780, Ag008G715870	Np003G150180, Np007G379430
OG0003129	Ag008G715920	Np007G379380
OG0003139	Ag003G256930	Np005G275420
OG0003139	Ag003G258180	Np005G275090
OG0003141	Ag003G281520	Np005G264660
OG0003142	Ag003G285300	Np005G266130
OG0003143	Ag001G101960	Np005G299690
OG0003144	Ag004G312750	Np004G247770
OG0003144	Ag004G372510	Np002G116420
OG0003145	Ag004G312770	Np004G247750
OG0003145	Ag004G373310	Np002G116850
OG0003146	Ag008G659560, Ag008G658880	Np001G025860
OG0003147	Ag007G655500	Np005G318640
OG0003147	Ag008G668340	Np001G021640
OG0003148	Ag007G654570	Np001G021060, Np001G021050, Np005G318260
OG0003149	Ag008G731290	Np001G004400
OG0003150	Ag008G675040	Np001G019000
OG0003152	Ag004G397230	Np002G123870
OG0003152	Ag007G656760	Np005G319740
OG0003153	Ag004G397220	Np001G050570, Np004G238400, Np002G123860
OG0003154	Ag004G386970	Np002G122600
OG0003155	Ag006G499290	Np003G129680
OG0003155	Ag006G499300	Np003G129690
OG0003157	Ag003G250660	Np005G278860
OG0003158	Ag007G603600, Ag007G604230, Ag007G604250	Np003G136430
OG0003159	Ag002G126800	Np001G039570
OG0003159	Ag006G561290	Np005G288310
OG0003160	Ag002G157540	Np001G042210
OG0003160	Ag007G584740	Np004G210420
OG0003161	Ag003G292610	Np005G262600
OG0003163	Ag002G138910	Np003G183650
OG0003164	Ag001G038990	Np005G308850
OG0003164	Ag005G430300	Np007G386900
OG0003166	Ag001G094640	Np001G067260
OG0003167	Ag002G201790, Ag002G201780	Np006G324200
OG0003168	Ag005G478320, Ag005G478290, Ag005G478300	Np007G413990, Np007G414010
OG0003169	Ag005G476870	Np007G413250
OG0003170	Ag001G058980	Np001G051040
OG0003170	Ag008G734040	Np001G002300
OG0003171	Ag006G514530, Ag006G514540	Np003G187990
