Orthogroup	Alyssum_gmelinii	Conringia_planisiliqua
OG0001394	Ag003G215870	CP9_g28124_DN3_SP0_c.t1
OG0001395	Ag003G248450	CP19_g17981_DN3_SP8_c.t1
OG0001395	Ag008G696990	CP8_g53582_DN3_SP7_c.t1
OG0001397	Ag004G311550	CP1_g37313_DN3_SP8_c.t1
OG0001397	Ag004G369260	CP2_g49385_DN3_SP8_c.t1
OG0001398	Ag008G659170, Ag008G658030	CP13_g19668_DN3_SP8_c.t1
OG0001398	Ag004G322320	CP1_g37804_DN3_SP8_c.t1
OG0001399	Ag008G660940	CP13_g19551_DN3_SP0_c.t1
OG0001399	Ag004G320580	CP1_g37743_DN3_SP0_c.t1
OG0001400	Ag004G317820	CP1_g37627_DN2_SP0_c.t1
OG0001401	Ag007G649510	CP5_g1480_DN3_SP8_c.t1
OG0001401	Ag007G617620	CP11_g32449_DN3_SP8_c.t1
OG0001402	Ag007G648970	CP5_g1506_DN2_SP0_c.t1
OG0001403	Ag004G381430	CP2_g48991_DN3_SP6_c.t1
OG0001403	Ag004G315750	CP1_g37541_DN3_SP8_c.t1
OG0001404	Ag004G380030	CP2_g49028_DN1_SP0_c.t1
OG0001404	Ag004G315290	CP1_g37517_DN1_SP0_c.t1
OG0001405	Ag006G499140	CP11_g33409_DN3_SP8_c.t1
OG0001406	Ag003G292440	CP5_g217_DN3_SP8_c.t1
OG0001406	Ag004G343080	CP9_g28761_DN3_SP8_c.t1
OG0001407	Ag008G684220	CP8_g53238_DN3_SP8_c.t1
OG0001407	Ag003G253170	CP5_g1203_DN3_SP8_c.t1
OG0001408	Ag007G604790, Ag007G604830	CP11_g32889_DN3_SP1_c.t1
OG0001409	Ag008G729870	CP2_g47939_DN3_SP8_c.t1
OG0001409	Ag007G601630	CP11_g33026_DN3_SP8_c.t1
OG0001410	Ag003G262850, Ag002G120020	CP13_g19828_DN3_SP5_c.t1
OG0001410	Ag006G576730	CP19_g17965_DN3_SP0_c.t1
OG0001412	Ag006G569940	CP6_g6852_DN3_SP8_c.t1
OG0001412	Ag002G103010	CP13_g20044_DN3_SP8_c.t1
OG0001413	Ag006G556050	CP19_g18490_DN3_SP3_c.t1
OG0001413	Ag006G567740, Ag006G567750	CP19_g18489_DN3_SP3_c.t1
OG0001414	Ag006G540270	CP7_g44562_DN3_SP0_c.t1
OG0001415	Ag002G159660	CP4_g25352_DN3_SP0_c.t1
OG0001415	Ag007G583150	CP7_g45048_DN3_SP0_c.t1
OG0001416	Ag007G581940	CP7_g44957_DN3_SP0_c.t1
OG0001417	Ag003G289380	CP5_g331_DN3_SP0_c.t1
OG0001417	Ag006G524320	CP16_g55029_DN3_SP4_c.t1
OG0001418	Ag003G295250	CP5_g102_DN3_SP0_c.t1
OG0001418	Ag006G521500	CP16_g54786_DN3_SP0_c.t1
OG0001419	Ag007G647650	CP5_g1598_DN3_SP7_c.t1
OG0001420	Ag002G138920	CP11_g31867_DN3_SP8_c.t1
OG0001420	Ag006G555900, Ag006G555880	CP19_g18481_DN3_SP7_c.t1
OG0001421	Ag005G436870	CP12_g30652_DN3_SP8_c.t1
OG0001422	Ag005G484500	CP10_g42491_DN3_SP8_c.t1
OG0001422	Ag007G637440	CP2_g48627_DN3_SP8_c.t1
OG0001423	Ag002G200290	CP4_g24250_DN3_SP8_c.t1
OG0001423	Ag001G092640	CP3_g13363_DN3_SP8_c.t1
OG0001424	Ag006G496610	CP11_g33512_DN3_SP1_c.t1
OG0001425	Ag008G678130	CP3_g16613_DN3_SP5_c.t1
OG0001425	Ag008G717570	CP8_g54257_DN3_SP0_c.t1, CP268_g6518_DN3_SP0_c.t1
OG0001426	Ag004G350560	CP9_g28481_DN2_SP1_c.t1
OG0001427	Ag004G298430	CP1_g36478_DN2_SP7_c.t1
OG0001428	Ag004G299960	CP1_g36781_DN3_SP4_c.t1
OG0001428	Ag006G510260	CP11_g32062_DN3_SP3_c.t1
OG0001429	Ag006G510160	CP11_g32055_DN3_SP7_c.t1
OG0001429	Ag001G098000	CP3_g13130_DN3_SP0_c.t1
OG0001430	Ag004G302280	CP1_g36648_DN3_SP0_c.t1, CP1_g36649_DN3_SP1_c.t1
OG0001431	Ag007G589010	CP4_g25486_DN3_SP8_c.t1
OG0001432	Ag004G304890	CP1_g36880_DN3_SP1_c.t1
OG0001432	Ag007G590910	CP4_g25589_DN2_SP1_c.t1
OG0001433	Ag004G305660	CP1_g36940_DN3_SP2_c.t1
OG0001433	Ag007G591900	CP4_g25668_DN3_SP0_c.t1, CP4_g25667_DN3_SP0_c.t1
OG0001435	Ag004G307510	CP1_g37054_DN3_SP4_c.t1
OG0001435	Ag006G521960, Ag007G595260	CP4_g25874_DN3_SP8_c.t1
OG0001436	Ag007G626910	CP11_g32201_DN3_SP5_c.t1
OG0001436	Ag005G487020	CP10_g42355_DN3_SP7_c.t1
OG0001437	Ag007G628100	CP11_g32181_DN3_SP8_c.t1
OG0001437	Ag005G486760	CP10_g42371_DN3_SP8_c.t1
OG0001438	Ag007G637910	CP2_g48644_DN3_SP0_c.t1
OG0001438	Ag005G484840	CP10_g42473_DN3_SP0_c.t1
OG0001439	Ag003G233670	CP9_g29032_DN3_SP7_c.t1
OG0001439	Ag004G329980	CP7_g45910_DN3_SP8_c.t1
OG0001440	Ag004G337770	CP7_g45606_DN3_SP8_c.t1
OG0001440	Ag003G218090	CP9_g29387_DN3_SP8_c.t1
OG0001441	Ag003G240490	CP9_g28847_DN3_SP5_c.t1
OG0001441	Ag004G339720	CP7_g45531_DN3_SP2_c.t1
OG0001442	Ag004G344190	CP9_g28703_DN3_SP2_c.t1
OG0001442	Ag003G226090	CP7_g45469_DN3_SP0_c.t1
OG0001443	Ag004G348030	CP9_g28583_DN3_SP0_c.t1
OG0001446	Ag007G600600	CP11_g33093_DN3_SP5_c.t1
OG0001448	Ag001G002970	CP7_g46356_DN3_SP3_c.t1
OG0001448	Ag005G468240	CP10_g43346_DN3_SP6_c.t1
OG0001449	Ag005G466030	CP10_g43404_DN2_SP0_c.t1
OG0001451	Ag001G007040	CP7_g46224_DN2_SP0_c.t1
OG0001452	Ag001G007440	CP1_g37838_DN3_SP3_c.t1
OG0001452	Ag005G463470	CP12_g29888_DN3_SP8_c.t1
OG0001453	Ag001G007950	CP1_g37858_DN3_SP7_c.t1
OG0001453	Ag005G462940	CP12_g29906_DN3_SP8_c.t1
OG0001454	Ag005G462450	CP12_g29935_DN3_SP2_c.t1
OG0001454	Ag001G008380	CP1_g37873_DN3_SP2_c.t1
OG0001455	Ag005G460110	CP12_g30016_DN3_SP5_c.t1
OG0001455	Ag001G030470, Ag001G031670	CP6_g7279_DN3_SP7_c.t1
OG0001456	Ag005G447360	CP8_g53680_DN3_SP0_c.t1
OG0001456	Ag001G015190	CP12_g30344_DN3_SP6_c.t1
OG0001457	Ag005G446320	CP12_g30383_DN2_SP0_c.t1
OG0001457	Ag001G014090	CP1_g38053_DN3_SP0_c.t1
OG0001460	Ag007G593620	CP8_g53198_DN3_SP0_c.t1, CP9_g29357_DN3_SP0_c.t1
OG0001461	Ag007G588610	CP12_g30528_DN1_SP0_c.t1
OG0001464	Ag003G259130	CP5_g1023_DN1_SP8_c.t1
OG0001464	Ag005G407160	CP10_g43589_DN3_SP8_c.t1
OG0001465	Ag003G260200	CP5_g1005_DN3_SP8_c.t1
OG0001466	Ag003G269760	CP5_g845_DN3_SP5_c.t1
OG0001469	Ag007G579050	CP7_g44750_DN3_SP3_c.t1
OG0001471	Ag004G373750	CP2_g49204_DN3_SP6_c.t1
OG0001471	Ag004G312930	CP1_g37392_DN3_SP6_c.t1
OG0001472	Ag004G321830	CP1_g37795_DN3_SP6_c.t1
OG0001473	Ag008G660970	CP13_g19550_DN3_SP8_c.t1
OG0001473	Ag004G320570	CP1_g37742_DN3_SP7_c.t1
OG0001474	Ag004G314730, Ag004G314710	CP3_g13398_DN3_SP0_c.t1, CP3_g13427_DN3_SP0_c.t1, CP19_g18040_DN3_SP5_c.t1
OG0001475	Ag004G315140	CP1_g37509_DN3_SP8_c.t1
OG0001475	Ag004G379590	CP2_g49041_DN3_SP8_c.t1
OG0001477	Ag006G506990	CP2_g49196_DN3_SP0_c.t1, CP2_g49197_DN3_SP0_c.t1, CP2_g49195_DN3_SP0_c.t1, CP11_g33177_DN3_SP4_c.t1
OG0001478	Ag006G494520	CP11_g33587_DN3_SP6_c.t1
OG0001479	Ag001G092540	CP3_g13365_DN3_SP8_c.t1
OG0001480	Ag007G598680	CP19_g18147_DN3_SP6_c.t1
OG0001482	Ag008G721150	CP2_g48430_DN3_SP8_c.t1
OG0001483	Ag008G721680	CP2_g48405_DN3_SP0_c.t1
OG0001483	Ag007G605530	CP11_g32861_DN3_SP0_c.t1
OG0001484	Ag007G605450	CP11_g32864_DN3_SP0_c.t1
OG0001484	Ag008G721760	CP2_g48403_DN3_SP0_c.t1
OG0001485	Ag007G602040	CP11_g33005_DN3_SP8_c.t1
OG0001485	Ag008G730290	CP2_g47924_DN3_SP8_c.t1
OG0001486	Ag007G601610	CP11_g33030_DN3_SP7_c.t1
OG0001487	Ag008G724400	CP2_g48245_DN3_SP0_c.t1
OG0001487	Ag007G600860	CP11_g33071_DN3_SP4_c.t1
OG0001489	Ag002G140760	CP16_g55502_DN3_SP0_c.t1
OG0001489	Ag006G553560	CP19_g18454_DN3_SP6_c.t1
OG0001491	Ag007G581350, Ag007G581360	CP7_g44901_DN2_SP0_c.t1
OG0001492	Ag003G295180	CP5_g105_DN3_SP8_c.t1
OG0001492	Ag006G521570	CP16_g54789_DN3_SP6_c.t1
OG0001493	Ag007G584240	CP1_g38498_DN3_SP2_c.t1
OG0001493	Ag002G158160	CP13_g20417_DN3_SP4_c.t1
OG0001495	Ag002G123350	CP13_g19743_DN3_SP1_c.t1
OG0001495	Ag002G123340	CP13_g19745_DN3_SP0_c.t1
OG0001496	Ag005G431170	CP12_g30776_DN2_SP0_c.t1
OG0001496	Ag001G038640	CP6_g7713_DN3_SP0_c.t1
OG0001498	Ag004G302140	CP1_g36661_DN3_SP8_c.t1
OG0001499	Ag001G098150	CP3_g13118_DN3_SP8_c.t1
OG0001500	Ag002G204820	CP4_g24006_DN3_SP8_c.t1
OG0001500	Ag001G096910	CP3_g13161_DN3_SP8_c.t1
OG0001501	Ag002G204270	CP4_g24039_DN2_SP0_c.t1
OG0001502	Ag002G199890	CP4_g24261_DN3_SP8_c.t1
OG0001502	Ag001G092630	CP3_g13364_DN3_SP8_c.t1
OG0001503	Ag001G091690	CP3_g13399_DN3_SP8_c.t1
OG0001503	Ag002G198680	CP4_g24318_DN3_SP8_c.t1, CP18_g12508_DN3_SP0_c.t1
OG0001504	Ag001G090880	CP3_g13429_DN3_SP0_c.t1
OG0001504	Ag002G197180	CP4_g24379_DN3_SP0_c.t1
OG0001505	Ag004G387710	CP3_g13443_DN3_SP0_c.t1
OG0001505	Ag002G196780	CP4_g24400_DN3_SP0_c.t1
OG0001506	Ag005G478370	CP10_g42852_DN2_SP8_c.t1
OG0001506	Ag006G491390	CP11_g33730_DN3_SP6_c.t1
OG0001507	Ag008G708090	CP8_g53932_DN3_SP5_c.t1
OG0001509	Ag001G058080	CP3_g14404_DN3_SP8_c.t1
OG0001509	Ag008G733610	CP2_g47712_DN3_SP8_c.t1
OG0001510	Ag007G590940	CP4_g25593_DN3_SP3_c.t1
OG0001510	Ag004G304900	CP1_g36881_DN3_SP6_c.t1
OG0001512	Ag004G308200	CP1_g37101_DN3_SP7_c.t1
OG0001512	Ag007G596480	CP4_g25978_DN3_SP7_c.t1
OG0001514	Ag005G486110	CP10_g42407_DN3_SP8_c.t1
OG0001514	Ag007G631230	CP8_g54506_DN3_SP6_c.t1
OG0001515	Ag005G482910	CP10_g42571_DN3_SP0_c.t1, CP8_g52647_DN1_SP0_c.t1
OG0001516	Ag005G481240	CP10_g42665_DN3_SP5_c.t1
OG0001517	Ag001G080350	CP3_g13539_DN2_SP0_c.t1
OG0001518	Ag002G184990	CP4_g24713_DN2_SP8_c.t1
OG0001518	Ag001G080020	CP3_g13761_DN3_SP8_c.t1
OG0001519	Ag003G233700	CP9_g29029_DN3_SP8_c.t1
OG0001519	Ag004G329970	CP7_g45911_DN3_SP7_c.t1, CP1_g39322_DN3_SP0_c.t1
OG0001520	Ag004G331580	CP7_g45851_DN2_SP0_c.t1
OG0001521	Ag003G219030	CP9_g29341_DN3_SP3_c.t1
OG0001521	Ag004G336770	CP7_g45641_DN3_SP4_c.t1
OG0001522	Ag004G341390	CP7_g45477_DN3_SP8_c.t1
OG0001522	Ag004G343960	CP9_g28722_DN3_SP8_c.t1
OG0001523	Ag004G345430	CP9_g28644_DN3_SP6_c.t1
OG0001524	Ag002G106090	CP7_g45135_DN3_SP6_c.t1
OG0001524	Ag008G726610	CP2_g48118_DN3_SP8_c.t1
OG0001526	Ag008G691010, Ag001G094220	CP3_g13279_DN3_SP0_c.t1
OG0001527	Ag007G613490	CP11_g32548_DN3_SP7_c.t1
OG0001527	Ag003G209110	CP9_g29656_DN3_SP8_c.t1
OG0001528	Ag007G616430	CP11_g32478_DN3_SP0_c.t1
OG0001529	Ag007G632450	CP8_g54423_DN3_SP0_c.t1
OG0001531	Ag006G503410	CP161_g50911_DN3_SP0_c.t1, CP572_g4811_DN3_SP0_c.t1, CP11_g33209_DN3_SP7_c.t1, CP161_g50917_DN3_SP0_c.t1
OG0001532	Ag008G710300	CP4_g26480_DN3_SP0_c.t1
OG0001532	Ag008G706710, Ag008G706700, Ag004G349410	CP8_g53882_DN3_SP0_c.t1
OG0001534	Ag003G212360, Ag003G213740	CP9_g29537_DN3_SP4_c.t1
OG0001535	Ag001G001430	CP7_g46405_DN3_SP8_c.t1
OG0001535	Ag005G469480	CP10_g43302_DN3_SP8_c.t1
OG0001536	Ag005G468450	CP10_g43330_DN3_SP8_c.t1
OG0001536	Ag001G002680	CP7_g46369_DN3_SP6_c.t1
OG0001537	Ag001G007720	CP1_g37854_DN3_SP7_c.t1
OG0001537	Ag005G463020	CP12_g29901_DN3_SP5_c.t1
OG0001538	Ag005G461050	CP12_g30001_DN3_SP0_c.t1
OG0001538	Ag001G009860	CP1_g37925_DN3_SP8_c.t1
OG0001541	Ag003G262350, Ag003G262030, Ag003G277510, Ag001G097940	CP3_g13134_DN3_SP1_c.t1
OG0001542	Ag001G000450	CP4_g26719_DN1_SP0_c.t1, CP2_g50436_DN2_SP0_c.t1, CP30_g10012_DN2_SP0_c.t1
OG0001544	Ag001G033680	CP6_g7347_DN3_SP0_c.t1
OG0001544	Ag001G033670, Ag001G033250, Ag008G700110, Ag001G033660	CP6_g7346_DN3_SP0_c.t1
OG0001545	Ag002G103770	CP13_g19996_DN3_SP0_c.t1
OG0001549	Ag003G274680, Ag005G403820, Ag005G403890	CP12_g29839_DN3_SP8_c.t1
OG0001550	Ag006G502250	CP11_g33302_DN3_SP0_c.t1
OG0001551	Ag003G268670	CP5_g865_DN3_SP3_c.t1
OG0001552	Ag003G272480	CP5_g795_DN3_SP6_c.t1
OG0001552	Ag001G094800	CP16_g55281_DN3_SP8_c.t1
OG0001553	Ag004G312310	CP1_g37361_DN3_SP8_c.t1
OG0001554	Ag004G314460	CP1_g37464_DN3_SP3_c.t1
OG0001554	Ag004G377870	CP2_g49086_DN3_SP8_c.t1
OG0001555	Ag004G317720	CP1_g37624_DN3_SP8_c.t1
OG0001555	Ag008G663730	CP13_g19447_DN3_SP8_c.t1
OG0001556	Ag002G168490	CP4_g25061_DN3_SP8_c.t1
OG0001556	Ag008G666790	CP13_g19360_DN3_SP8_c.t1
OG0001557	Ag005G480370	CP6_g7402_DN3_SP0_c.t1, CP4_g23937_DN3_SP0_c.t1
OG0001558	Ag006G498110	CP11_g33450_DN3_SP3_c.t1
OG0001558	Ag005G475420	CP10_g43011_DN3_SP0_c.t1
OG0001559	Ag001G041420	CP27_g41700_DN3_SP8_c.t1
OG0001560	Ag004G329740, Ag004G328200	CP8_g52222_DN3_SP1_c.t1
OG0001561	Ag008G682160, Ag008G683370	CP19_g18080_DN3_SP0_c.t1, CP19_g18078_DN3_SP0_c.t1
OG0001562	Ag008G697450	CP8_g53590_DN3_SP0_c.t1
OG0001562	Ag006G499320	CP11_g33398_DN3_SP0_c.t1
OG0001563	Ag008G719550	CP8_g54392_DN3_SP8_c.t1
OG0001563	Ag007G609430	CP11_g32698_DN3_SP8_c.t1
OG0001564	Ag002G171990	CP4_g24996_DN3_SP0_c.t1
OG0001565	Ag007G600480	CP11_g33105_DN3_SP0_c.t1
OG0001565	Ag007G592440, Ag008G725460	CP2_g48182_DN3_SP6_c.t1
OG0001566	Ag002G104090	CP13_g19979_DN3_SP5_c.t1
OG0001566	Ag006G572130	CP6_g6899_DN3_SP8_c.t1
OG0001567	Ag006G536350, Ag006G538870	CP7_g44481_DN3_SP0_c.t1
OG0001567	Ag006G536400, Ag006G538910	CP7_g44482_DN3_SP0_c.t1
OG0001568	Ag007G582810, Ag007G582800	CP7_g45023_DN3_SP1_c.t1, CP7_g45024_DN3_SP0_c.t1, CP7_g45022_DN3_SP1_c.t1, CP7_g45021_DN3_SP1_c.t1
OG0001569	Ag002G160420	CP4_g25314_DN3_SP8_c.t1
OG0001569	Ag007G582030	CP7_g44964_DN3_SP8_c.t1
OG0001570	Ag001G090780	CP3_g13439_DN3_SP8_c.t1
OG0001570	Ag007G579780	CP7_g44804_DN3_SP8_c.t1
OG0001571	Ag005G415960	CP10_g43802_DN3_SP6_c.t1
OG0001572	Ag003G292900	CP5_g196_DN3_SP7_c.t1
OG0001573	Ag003G293680	CP5_g160_DN3_SP8_c.t1
OG0001574	Ag003G295450	CP5_g97_DN3_SP5_c.t1
OG0001574	Ag006G521410	CP16_g54779_DN3_SP8_c.t1
OG0001575	Ag006G520930	CP16_g54759_DN3_SP6_c.t1
OG0001575	Ag003G295850	CP5_g80_DN3_SP8_c.t1
OG0001577	Ag007G648590	CP5_g1531_DN3_SP0_c.t1
OG0001579	Ag006G577750	CP13_g19738_DN3_SP8_c.t1, CP6_g7107_DN3_SP7_c.t1
OG0001581	Ag001G098160	CP3_g13117_DN3_SP8_c.t1
OG0001581	Ag002G206130	CP4_g23958_DN3_SP4_c.t1
OG0001582	Ag002G198660	CP4_g24320_DN1_SP0_c.t1
OG0001583	Ag002G193430	CP4_g24495_DN3_SP2_c.t1
OG0001583	Ag001G085640	CP3_g13568_DN3_SP3_c.t1
OG0001585	Ag001G083940	CP3_g13625_DN3_SP8_c.t1
OG0001585	Ag002G191010	CP4_g24571_DN3_SP8_c.t1
OG0001586	Ag008G719690, Ag008G719680	CP8_g54381_DN3_SP1_c.t1
OG0001587	Ag008G713730	CP13_g20721_DN3_SP0_c.t1
OG0001588	Ag008G707740	CP8_g53924_DN3_SP8_c.t1, CP3_g14721_DN3_SP8_c.t1
OG0001589	Ag008G729560	CP2_g47959_DN3_SP8_c.t1
OG0001589	Ag008G690360	CP3_g14511_DN3_SP8_c.t1
OG0001590	Ag001G078570	CP3_g13808_DN3_SP8_c.t1
OG0001590	Ag008G733560	CP2_g47717_DN3_SP8_c.t1
OG0001591	Ag004G299980	CP1_g36778_DN3_SP2_c.t1
OG0001591	Ag006G510200	CP11_g32059_DN3_SP8_c.t1
OG0001592	Ag004G300590	CP1_g36744_DN3_SP0_c.t1
OG0001592	Ag007G599500, Ag007G599510	CP11_g32009_DN3_SP0_c.t1, CP11_g32008_DN3_SP1_c.t1
OG0001593	Ag007G588130	CP4_g25406_DN3_SP8_c.t1
OG0001593	Ag004G302500	CP1_g36630_DN3_SP8_c.t1
OG0001594	Ag004G303670, Ag004G303660	CP1_g36553_DN3_SP2_c.t1
OG0001594	Ag007G589450	CP4_g25514_DN3_SP0_c.t1
OG0001595	Ag005G487920	CP10_g42318_DN3_SP2_c.t1
OG0001595	Ag005G487940	CP16_g54865_DN3_SP0_c.t1
OG0001595	Ag005G487950	CP10_g42317_DN3_SP2_c.t1, CP16_g54866_DN2_SP0_c.t1
OG0001596	Ag007G628560	CP8_g54520_DN3_SP1_c.t1
OG0001596	Ag005G486450	CP10_g42383_DN3_SP0_c.t1
OG0001597	Ag005G482670	CP10_g42590_DN3_SP8_c.t1
OG0001598	Ag005G481900	CP10_g42632_DN3_SP8_c.t1
OG0001599	Ag003G285160	CP2_g48801_DN3_SP0_c.t1
OG0001600	Ag002G167520	CP4_g25088_DN3_SP7_c.t1
OG0001601	Ag004G328380, Ag004G328340	CP7_g45970_DN3_SP1_c.t1
OG0001602	Ag004G337300, Ag004G337290	CP7_g45625_DN3_SP8_c.t1
OG0001602	Ag003G218670	CP9_g29366_DN3_SP0_c.t1
OG0001603	Ag004G344540	CP9_g28688_DN3_SP6_c.t1
OG0001603	Ag003G241650	CP7_g45456_DN3_SP6_c.t1
OG0001604	Ag003G241790	CP7_g45451_DN3_SP8_c.t1
OG0001604	Ag004G344830	CP9_g28678_DN3_SP8_c.t1
OG0001605	Ag003G241940	CP7_g45447_DN3_SP7_c.t1
OG0001605	Ag004G344860	CP9_g28671_DN3_SP5_c.t1
OG0001606	Ag006G524130	CP16_g55014_DN3_SP1_c.t1
OG0001607	Ag004G316190	CP1_g37562_DN3_SP0_c.t1
OG0001607	Ag004G382350	CP2_g48973_DN3_SP0_c.t1
OG0001609	Ag007G632100	CP8_g54431_DN3_SP8_c.t1
OG0001609	Ag004G300610	CP1_g36742_DN3_SP8_c.t1
OG0001611	Ag003G226840, Ag003G226810	CP9_g29167_DN3_SP5_c.t1
OG0001611	Ag003G226930	CP9_g29168_DN3_SP0_c.t1
OG0001612	Ag001G001150	CP7_g46418_DN3_SP7_c.t1
OG0001613	Ag001G006970	CP7_g46229_DN3_SP1_c.t1
OG0001613	Ag005G463970	CP10_g43500_DN2_SP8_c.t1
OG0001614	Ag001G011210, Ag001G011220	CP1_g37985_DN3_SP0_c.t1
OG0001615	Ag005G433970, Ag005G432590	CP12_g30749_DN2_SP0_c.t1
OG0001616	Ag005G415560	CP10_g43790_DN2_SP0_c.t1
OG0001616	Ag003G285780	CP5_g460_DN3_SP0_c.t1
OG0001617	Ag005G406020	CP10_g43575_DN3_SP8_c.t1
OG0001618	Ag001G000260	CP7_g46464_DN3_SP6_c.t1
OG0001618	Ag005G470440	CP10_g43242_DN3_SP7_c.t1
OG0001619	Ag001G070790	CP3_g14067_DN3_SP0_c.t1
OG0001619	Ag002G167510	CP4_g25089_DN3_SP0_c.t1
OG0001621	Ag001G075340	CP8_g52877_DN1_SP0_c.t1, CP22_g17719_DN1_SP0_c.t1
OG0001623	Ag003G269360	CP7_g44779_DN3_SP0_c.t1
OG0001626	Ag003G227320, Ag003G227290, Ag003G227530	CP1_g38004_DN3_SP0_c.t1, CP9_g28301_DN2_SP0_c.t1
OG0001627	Ag003G246360	CP7_g45147_DN3_SP0_c.t1
OG0001629	Ag004G318330	CP1_g37653_DN3_SP8_c.t1
OG0001629	Ag008G663580	CP13_g19451_DN3_SP8_c.t1
OG0001642	Ag003G274030	CP5_g627_DN3_SP8_c.t1
OG0001643	Ag005G417750	CP10_g43912_DN3_SP8_c.t1
OG0001643	Ag003G283020	CP5_g516_DN3_SP6_c.t1
OG0001644	Ag004G372810	CP2_g49229_DN3_SP8_c.t1
OG0001644	Ag004G312500	CP1_g37372_DN3_SP8_c.t1
OG0001645	Ag001G031810, Ag001G031800	CP13_g19462_DN3_SP0_c.t1
OG0001646	Ag008G666370	CP13_g19369_DN3_SP4_c.t1
OG0001646	Ag004G317180	CP1_g37602_DN2_SP2_c.t1
OG0001647	Ag007G655270	CP19_g17945_DN3_SP8_c.t1
OG0001647	Ag008G668770	CP13_g19294_DN3_SP8_c.t1
OG0001648	Ag007G654460	CP5_g1334_DN3_SP8_c.t1
OG0001648	Ag008G669020	CP13_g19280_DN3_SP8_c.t1
OG0001650	Ag008G699180	CP2_g48857_DN3_SP8_c.t1
OG0001650	Ag007G647790	CP5_g1588_DN3_SP8_c.t1
OG0001651	Ag008G699860	CP8_g53657_DN3_SP8_c.t1
OG0001652	Ag005G477870	CP10_g42888_DN3_SP8_c.t1
OG0001652	Ag006G492330	CP11_g33676_DN3_SP1_c.t1
OG0001653	Ag005G476540	CP10_g42941_DN3_SP8_c.t1
OG0001655	Ag006G500650	CP11_g33347_DN3_SP0_c.t1
OG0001655	Ag005G474070	CP10_g43075_DN3_SP3_c.t1
OG0001656	Ag005G471300	CP10_g43200_DN3_SP6_c.t1
OG0001656	Ag007G612900	CP11_g32585_DN3_SP7_c.t1
OG0001657	Ag008G694120	CP8_g53462_DN3_SP2_c.t1
OG0001658	Ag008G694910	CP8_g53494_DN2_SP8_c.t1
OG0001659	Ag006G508420	CP11_g33152_DN3_SP3_c.t1
OG0001660	Ag006G561170	CP6_g6797_DN3_SP0_c.t1
OG0001661	Ag002G144120, Ag002G144650	CP20_g4413_DN3_SP3_c.t1
OG0001661	Ag006G551290	CP19_g18397_DN3_SP2_c.t1
OG0001662	Ag006G550790	CP19_g18386_DN3_SP7_c.t1
OG0001662	Ag002G143570	CP20_g4401_DN3_SP8_c.t1
OG0001663	Ag002G148810	CP20_g4156_DN3_SP8_c.t1
OG0001663	Ag004G340710	CP7_g45501_DN3_SP8_c.t1
OG0001664	Ag002G161170	CP4_g25274_DN3_SP8_c.t1
OG0001664	Ag007G580680	CP7_g44865_DN3_SP8_c.t1
OG0001666	Ag003G286820	CP5_g426_DN3_SP7_c.t1
OG0001666	Ag005G414340	CP10_g43756_DN3_SP8_c.t1
OG0001667	Ag003G290900	CP5_g280_DN2_SP0_c.t1
OG0001668	Ag003G291670	CP5_g252_DN3_SP8_c.t1
OG0001670	Ag003G296200	CP5_g75_DN3_SP3_c.t1
OG0001670	Ag006G520770	CP16_g54752_DN1_SP0_c.t1
OG0001671	Ag002G155570, Ag002G149380	CP29_g22000_DN2_SP0_c.t1
OG0001672	Ag007G584070	CP7_g45110_DN3_SP0_c.t1
OG0001672	Ag006G497930	CP11_g33458_DN3_SP0_c.t1
OG0001674	Ag001G037360	CP6_g7544_DN3_SP5_c.t1
OG0001674	Ag001G037300, Ag001G037260	CP6_g7538_DN3_SP8_c.t1
OG0001675	Ag001G096570	CP3_g13178_DN3_SP8_c.t1
OG0001676	Ag002G199630	CP4_g24271_DN3_SP1_c.t1
OG0001676	Ag002G199590	CP4_g24272_DN3_SP0_c.t1
OG0001677	Ag001G090420	CP3_g13450_DN3_SP8_c.t1
OG0001677	Ag002G196690	CP4_g24403_DN3_SP8_c.t1
OG0001678	Ag001G088790	CP3_g13478_DN3_SP8_c.t1
OG0001678	Ag002G195570	CP4_g24446_DN3_SP8_c.t1
OG0001679	Ag001G088020	CP3_g13505_DN3_SP7_c.t1
OG0001679	Ag002G194650	CP4_g24474_DN3_SP8_c.t1
OG0001681	Ag001G099990	CP2_g47580_DN3_SP8_c.t1
OG0001682	Ag007G599390	CP11_g31993_DN3_SP0_c.t1
OG0001682	Ag004G300850	CP1_g36727_DN3_SP0_c.t1
OG0001683	Ag007G587060	CP13_g20215_DN3_SP0_c.t1
OG0001684	Ag007G588040	CP13_g20314_DN3_SP3_c.t1
OG0001684	Ag004G302440	CP1_g36637_DN3_SP8_c.t1
OG0001685	Ag004G302470	CP1_g36634_DN3_SP8_c.t1
OG0001685	Ag007G588050	CP13_g20315_DN3_SP8_c.t1
OG0001686	Ag007G588230	CP4_g25415_DN3_SP8_c.t1
OG0001686	Ag004G302550	CP1_g36626_DN3_SP8_c.t1
OG0001687	Ag004G302910	CP1_g36603_DN3_SP6_c.t1
OG0001687	Ag007G588540	CP4_g25439_DN3_SP8_c.t1
OG0001688	Ag004G305280	CP1_g36908_DN3_SP0_c.t1
OG0001688	Ag007G591490	CP4_g25633_DN3_SP5_c.t1
