Orthogroup	Alyssum_gmelinii	Raphanus_sativus
OG0001443	Ag004G348030	XP_018444135.1, XP_018454957.1, XP_018454953.1
OG0001444	Ag007G585760, Ag007G585910, Ag007G585900, Ag007G585820, Ag007G585800	XP_018478408.1
OG0001446	Ag007G600600	XP_018444025.1
OG0001446	Ag008G725290	XP_018486349.1, XP_018457006.1, XP_018433835.1
OG0001447	Ag003G225820	XP_018442876.1
OG0001447	Ag004G377480	XP_018456082.1, XP_018456081.1
OG0001447	Ag003G240560	XP_018458704.1
OG0001448	Ag001G002970	XP_018451546.1
OG0001448	Ag005G468240	XP_018493267.1, XP_018493474.1, XP_018459542.1, XP_018441285.1, XP_018441379.1
OG0001449	Ag005G466030	XP_018489726.1
OG0001449	Ag001G004450	XP_018492416.1, XP_018487994.1, XP_018462131.1
OG0001450	Ag001G004470	XP_018485452.1
OG0001451	Ag001G007040	XP_018489655.1, XP_018470268.1
OG0001452	Ag001G007440	XP_018469627.1
OG0001452	Ag005G463470	XP_018459446.1, XP_018490713.1, XP_018434054.1, XP_018434020.1, XP_018490926.1
OG0001453	Ag001G007950	XP_018486913.1
OG0001453	Ag005G462940	XP_018437098.1, XP_018432974.1
OG0001454	Ag005G462450	XP_018432709.1, XP_018438232.1
OG0001454	Ag001G008380	XP_018480677.1, XP_018486397.1
OG0001455	Ag005G460110	XP_018489121.1
OG0001455	Ag001G030470, Ag001G031670	XP_018437969.1, XP_018484546.1
OG0001456	Ag005G447360, Ag001G015190	XP_018487594.1, XP_018485424.1, XP_018488970.1, XP_018488236.1, XP_018461644.1, XP_018437038.1, XP_018437034.1
OG0001457	Ag005G446320	XP_018490777.1, XP_018439949.1
OG0001457	Ag001G014090	XP_018459878.1
OG0001458	Ag008G670300	XP_018449021.1
OG0001464	Ag003G259130	XP_018448393.1, XP_018481498.1, XP_018481075.1
OG0001464	Ag005G407160	XP_018454911.1, XP_018454974.1, XP_018436758.1
OG0001465	Ag005G408040	XP_018456660.1, XP_018441778.1
OG0001465	Ag003G260200	XP_018483517.1, XP_018470492.1, XP_018470494.1
OG0001466	Ag003G269760	XP_018447212.1, XP_018456553.1, XP_018485355.1
OG0001468	Ag003G273420, Ag003G273430	XP_018461186.1, XP_018470040.1
OG0001469	Ag007G579050	XP_018485792.1, XP_018459271.1
OG0001470	Ag002G164510	XP_018480751.1, XP_018467469.1
OG0001471	Ag004G373750	XP_018442000.1
OG0001471	Ag004G312930	XP_018466738.1, XP_018433529.1, XP_018491713.1, XP_018483562.1
OG0001472	Ag004G321830	XP_018484725.1
OG0001473	Ag008G660970	XP_018440271.1, XP_018483250.1
OG0001473	Ag004G320570	XP_018433840.1, XP_018433788.1
OG0001474	Ag004G314730, Ag004G314710	XP_018479090.1, XP_018481475.1, XP_018482023.1, XP_018469187.1
OG0001475	Ag004G315140	XP_018479568.1, XP_018463633.1
OG0001475	Ag004G379590	XP_018457643.1
OG0001477	Ag006G506990	XP_018435527.1, XP_018469027.1, XP_018442761.1, XP_018475191.1, XP_018475653.1
OG0001478	Ag005G476680	XP_018437011.1
OG0001478	Ag006G494520	XP_018470610.1, XP_018446143.1, XP_018473581.1
OG0001479	Ag001G092540	XP_018443874.1, XP_018463128.1, XP_018489060.1, XP_018480709.1, XP_018482415.1
OG0001480	Ag007G598680	XP_018481306.1, XP_018481526.1, XP_018468730.1, XP_018449805.1
OG0001481	Ag003G276870, Ag003G263080	XP_018456348.1
OG0001481	Ag002G125790, Ag002G130280, Ag003G227030, Ag007G611190, Ag007G611220, Ag003G263070, Ag007G611060	XP_018443317.1, XP_018442806.1
OG0001482	Ag007G606260	XP_018474468.1, XP_018473362.1
OG0001482	Ag008G721150	XP_018459220.1, XP_018441134.1
OG0001483	Ag008G721680	XP_018481223.1
OG0001483	Ag007G605530	XP_018444709.1, XP_018454484.1, XP_018476882.1
OG0001484	Ag007G605450	XP_018444293.1
OG0001484	Ag008G721760	XP_018481753.1, XP_018455582.1
OG0001485	Ag007G602040	XP_018476199.1, XP_018442503.1
OG0001485	Ag008G730290	XP_018436595.1, XP_018490910.1
OG0001486	Ag007G601610	XP_018476754.1, XP_018462490.1, XP_018445279.1
OG0001487	Ag008G724400	XP_018483776.1
OG0001487	Ag007G600860	XP_018456073.1, XP_018472651.1, XP_018445259.1
OG0001488	Ag006G577270	XP_018482983.1, XP_018471579.1
OG0001488	Ag002G115010, Ag002G121280	XP_018433871.1, XP_018452836.1
OG0001489	Ag002G140760	XP_018456171.1, XP_018460795.1, XP_018453842.1, XP_018473099.1
OG0001489	Ag006G553560	XP_018445616.1
OG0001490	Ag007G582360	XP_018489118.1, XP_018481028.1, XP_018483735.1, XP_018450380.1, XP_018450381.1
OG0001490	Ag002G160180	XP_018436829.1
OG0001491	Ag007G581350, Ag007G581360	XP_018474473.1, XP_018474462.1, XP_018474457.1, XP_018474446.1
OG0001492	Ag003G295180	XP_018484232.1, XP_018450459.1, XP_018451466.1
OG0001492	Ag006G521570	XP_018438973.1
OG0001493	Ag007G584240	XP_018437305.1, XP_018447688.1, XP_018459746.1
OG0001493	Ag002G158160	XP_018484237.1, XP_018455083.1
OG0001494	Ag002G143040	XP_018472540.1, XP_018474626.1, XP_018460338.1
OG0001495	Ag002G123350	XP_018483546.1
OG0001495	Ag002G123340	XP_018457008.1, XP_018455946.1, XP_018455951.1
OG0001496	Ag005G431170	XP_018486894.1, XP_018486911.1, XP_018441978.1
OG0001496	Ag001G038640	XP_018447143.1
OG0001497	Ag001G034180	XP_018467663.1, XP_018451137.1
OG0001497	Ag001G034190	XP_018478894.1, XP_018478895.1
OG0001498	Ag004G302140	XP_018432673.1, XP_018441733.1, XP_018447438.1, XP_018447450.1
OG0001500	Ag002G204820	XP_018476608.1
OG0001500	Ag001G096910	XP_018485294.1
OG0001501	Ag002G204270	XP_018440551.1, XP_018484952.1, XP_018483149.1, XP_018484941.1
OG0001502	Ag002G199890	XP_018433490.1, XP_018473273.1
OG0001502	Ag001G092630	XP_018442576.1, XP_018487171.1, XP_018463553.1
OG0001503	Ag001G091690	XP_018447000.1
OG0001503	Ag002G198680	XP_018441960.1, XP_018461823.1
OG0001504	Ag001G090880	XP_018442478.1
OG0001504	Ag002G197180	XP_018434817.1, XP_018476896.1
OG0001505	Ag004G387710	XP_018442929.1, XP_018489165.1
OG0001505	Ag002G196780	XP_018472925.1
OG0001506	Ag005G478370	XP_018485708.1
OG0001506	Ag006G491390	XP_018442104.1, XP_018474418.1
OG0001507	Ag008G708090	XP_018454932.1, XP_018476131.1
OG0001508	Ag008G729500	XP_018454238.1, XP_018454237.1, XP_018462984.1, XP_018489874.1
OG0001509	Ag001G058080	XP_018452050.1, XP_018440293.1
OG0001509	Ag008G733610	XP_018457015.1, XP_018452495.1, XP_018491204.1, XP_018432591.1
OG0001510	Ag007G590940	XP_018482878.1, XP_018475760.1
OG0001510	Ag004G304900	XP_018489693.1, XP_018489085.1
OG0001511	Ag004G307620	XP_018447178.1, XP_018450796.1, XP_018435812.1, XP_018482210.1, XP_018471659.1
OG0001511	Ag007G595470	XP_018474985.1
OG0001512	Ag004G308200	XP_018485456.1, XP_018451604.1, XP_018486173.1
OG0001512	Ag007G596480	XP_018483396.1
OG0001513	Ag005G490410	XP_018489872.1, XP_018438386.1
OG0001513	Ag005G490400	XP_018438326.1
OG0001514	Ag005G486110	XP_018485492.1, XP_018440913.1
OG0001514	Ag007G631230	XP_018472595.1, XP_018442999.1, XP_018442700.1
OG0001515	Ag005G482910	XP_018488279.1, XP_018490014.1, XP_018490153.1, XP_018437593.1
OG0001516	Ag005G481240	XP_018440174.1, XP_018440198.1
OG0001517	Ag001G080350	XP_018492191.1
OG0001517	Ag002G185210	XP_018459968.1
OG0001518	Ag002G184990	XP_018477569.1, XP_018475721.1
OG0001518	Ag001G080020	XP_018442697.1, XP_018442698.1, XP_018486614.1
OG0001519	Ag003G233700	XP_018457805.1
OG0001519	Ag004G329970	XP_018451519.1
OG0001520	Ag004G331580	XP_018455401.1, XP_018438168.1
OG0001521	Ag003G219030	XP_018466672.1, XP_018442497.1
OG0001521	Ag004G336770	XP_018436574.1, XP_018462733.1, XP_018447815.1, XP_018442014.1
OG0001522	Ag004G341390	XP_018433688.1, XP_018461689.1, XP_018448285.1
OG0001522	Ag004G343960	XP_018446631.1, XP_018457357.1
OG0001523	Ag004G345430	XP_018447980.1, XP_018449772.1, XP_018461985.1
OG0001524	Ag002G106090	XP_018449173.1, XP_018450549.1, XP_018493452.1
OG0001524	Ag008G726610	XP_018493050.1
OG0001526	Ag008G691010, Ag001G094220	XP_018478613.1, XP_018478630.1, XP_018491664.1, XP_018491592.1
OG0001527	Ag007G613490	XP_018470998.1, XP_018450872.1
OG0001527	Ag003G209110	XP_018470624.1, XP_018456805.1
OG0001528	Ag007G616430	XP_018456849.1
OG0001528	Ag003G224390, Ag003G224420	XP_018463659.1, XP_018444378.1, XP_018469564.1, XP_018469596.1
OG0001529	Ag007G632450	XP_018444524.1, XP_018485516.1, XP_018469928.1, XP_018468830.1
OG0001532	Ag008G710300	XP_018469588.1
OG0001532	Ag004G320480	XP_018468962.1
OG0001532	Ag008G706710, Ag008G706700, Ag004G349410	XP_018455722.1, XP_018468942.1
OG0001534	Ag003G212360, Ag003G213740	XP_018442903.1, XP_018456238.1
OG0001535	Ag001G001430	XP_018449720.1
OG0001535	Ag005G469480	XP_018488495.1, XP_018489192.1, XP_018435100.1
OG0001536	Ag005G468450	XP_018490834.1, XP_018439829.1
OG0001536	Ag001G002680	XP_018450627.1
OG0001537	Ag001G007720	XP_018439615.1, XP_018451647.1, XP_018451645.1, XP_018492848.1
OG0001537	Ag005G463020	XP_018440694.1
OG0001538	Ag005G461050	XP_018486454.1, XP_018461303.1
OG0001538	Ag001G009860	XP_018441879.1, XP_018485395.1, XP_018451829.1
OG0001539	Ag005G455640, Ag005G455610, Ag006G566250	XP_018490403.1
OG0001541	Ag003G262350, Ag003G262030, Ag003G277510, Ag001G097940	XP_018467555.1, XP_018490318.1, XP_018461357.1, XP_018444816.1
OG0001544	Ag001G033670, Ag001G033250, Ag008G700110, Ag001G033660	XP_018467666.1
OG0001545	Ag002G103770	XP_018455893.1
OG0001547	Ag007G623660, Ag005G444930, Ag005G444910, Ag005G472470	XP_018466893.1, XP_018441530.1, XP_018487608.1
OG0001549	Ag003G274680, Ag005G403820, Ag005G403890	XP_018441700.1, XP_018441702.1
OG0001550	Ag005G473200	XP_018432932.1
OG0001551	Ag003G268670	XP_018448895.1, XP_018470667.1
OG0001552	Ag003G272480	XP_018472156.1, XP_018480242.1, XP_018480238.1
OG0001552	Ag001G094800	XP_018490436.1, XP_018437520.1
OG0001553	Ag004G372180	XP_018461933.1
OG0001553	Ag004G312310	XP_018433188.1, XP_018432716.1, XP_018443241.1, XP_018443185.1
OG0001554	Ag004G314460	XP_018451889.1
OG0001554	Ag004G377870	XP_018457497.1, XP_018433386.1
OG0001555	Ag004G317720	XP_018440381.1, XP_018484640.1
OG0001555	Ag008G663730	XP_018440402.1
OG0001556	Ag002G168490	XP_018484812.1
OG0001556	Ag008G666790	XP_018484639.1, XP_018441067.1, XP_018441011.1
OG0001557	Ag005G480370	XP_018437201.1, XP_018481231.1, XP_018437390.1
OG0001558	Ag006G498110	XP_018446980.1, XP_018471279.1, XP_018476111.1
OG0001558	Ag005G475420	XP_018439551.1
OG0001559	Ag001G041420	XP_018476221.1, XP_018465488.1
OG0001560	Ag004G329740, Ag004G328200	XP_018473403.1, XP_018476312.1
OG0001561	Ag008G682160, Ag008G683370	XP_018450755.1, XP_018448405.1, XP_018451674.1
OG0001562	Ag008G697450	XP_018468771.1
OG0001562	Ag006G499320	XP_018444791.1, XP_018473425.1
OG0001563	Ag008G719550	XP_018476275.1, XP_018443949.1
OG0001563	Ag007G609430	XP_018446699.1, XP_018446706.1, XP_018471437.1
OG0001564	Ag002G171990	XP_018433915.1, XP_018473010.1, XP_018466079.1
OG0001564	Ag004G334100	XP_018450729.1
OG0001565	Ag007G600480	XP_018446712.1
OG0001565	Ag007G592440, Ag008G725460	XP_018432814.1
OG0001566	Ag002G104090	XP_018457244.1, XP_018480386.1, XP_018466844.1
OG0001566	Ag006G572130	XP_018484469.1, XP_018447067.1, XP_018451174.1
OG0001567	Ag006G536350, Ag006G538870	XP_018447064.1, XP_018485609.1
OG0001567	Ag006G536400, Ag006G538910	XP_018435615.1, XP_018487250.1
OG0001568	Ag007G582810, Ag007G582800	XP_018489459.1, XP_018449551.1
OG0001569	Ag002G160420	XP_018439863.1
OG0001569	Ag007G582030	XP_018490468.1, XP_018435413.1, XP_018451273.1, XP_018451281.1
OG0001570	Ag001G090780	XP_018489462.1, XP_018466149.1, XP_018442144.1, XP_018460713.1
OG0001570	Ag007G579780	XP_018449599.1, XP_018449185.1
OG0001571	Ag005G415960	XP_018493339.1
OG0001571	Ag003G285500	XP_018484637.1
OG0001572	Ag003G292900	XP_018449254.1, XP_018472254.1
OG0001573	Ag003G293680	XP_018481083.1, XP_018481041.1, XP_018468162.1, XP_018449264.1
OG0001574	Ag003G295450	XP_018471560.1
OG0001574	Ag006G521410	XP_018433856.1, XP_018474838.1, XP_018474635.1
OG0001575	Ag003G295850	XP_018454211.1, XP_018483849.1, XP_018450574.1
OG0001576	Ag003G278840, Ag005G466390	XP_018483060.1, XP_018484666.1, XP_018459744.1, XP_018459840.1
OG0001577	Ag007G648590	XP_018477104.1
OG0001579	Ag006G577750	XP_018481981.1, XP_018481979.1
OG0001579	Ag002G123450	XP_018455360.1, XP_018477422.1
OG0001581	Ag001G098160	XP_018480983.1, XP_018460345.1, XP_018485752.1, XP_018490739.1
OG0001581	Ag002G206130	XP_018485318.1
OG0001582	Ag002G198660	XP_018478166.1, XP_018478177.1, XP_018437102.1, XP_018463228.1
OG0001583	Ag002G193430	XP_018436523.1
OG0001583	Ag001G085640	XP_018432699.1, XP_018462613.1, XP_018482285.1
OG0001584	Ag002G191780	XP_018459949.1
OG0001585	Ag001G083940	XP_018460288.1, XP_018458586.1
OG0001585	Ag002G191010	XP_018465278.1, XP_018488611.1, XP_018488658.1
OG0001586	Ag008G719690, Ag008G719680	XP_018474773.1
OG0001587	Ag008G713740	XP_018453364.1
OG0001587	Ag008G713730	XP_018465647.1, XP_018465663.1, XP_018468829.1
OG0001588	Ag008G707740	XP_018441527.1, XP_018476130.1, XP_018457449.1, XP_018472314.1
OG0001589	Ag008G729560	XP_018433060.1, XP_018432515.1
OG0001589	Ag008G690360	XP_018433505.1
OG0001590	Ag001G078570	XP_018446051.1, XP_018457029.1
OG0001590	Ag008G733560	XP_018488175.1, XP_018491828.1
OG0001591	Ag004G299980	XP_018437202.1
OG0001591	Ag006G510200	XP_018476355.1, XP_018461885.1, XP_018456767.1
OG0001592	Ag004G300590	XP_018441423.1
OG0001592	Ag007G599500, Ag007G599510	XP_018459241.1
OG0001593	Ag007G588130	XP_018482441.1
OG0001593	Ag004G302500	XP_018489971.1, XP_018487133.1, XP_018466533.1
OG0001594	Ag004G303670, Ag004G303660	XP_018447643.1
OG0001594	Ag007G589450	XP_018448099.1
OG0001595	Ag005G487920	XP_018490307.1, XP_018490248.1
OG0001595	Ag005G487950	XP_018438722.1, XP_018438717.1, XP_018435262.1
OG0001596	Ag007G628560	XP_018472613.1, XP_018442943.1
OG0001596	Ag005G486450	XP_018491751.1, XP_018434139.1
OG0001597	Ag005G482670	XP_018489017.1, XP_018432611.1, XP_018492273.1
OG0001598	Ag005G481900	XP_018486437.1, XP_018492043.1
OG0001598	Ag007G629300	XP_018449535.1
OG0001599	Ag003G285160	XP_018478908.1
OG0001599	Ag005G479430	XP_018435120.1, XP_018485794.1, XP_018481487.1, XP_018481499.1
OG0001600	Ag002G167520	XP_018441658.1, XP_018484748.1, XP_018472869.1
OG0001601	Ag004G328380, Ag004G328340	XP_018447357.1, XP_018469049.1, XP_018473038.1
OG0001601	Ag003G237290, Ag003G237250	XP_018443519.1, XP_018471624.1
OG0001602	Ag004G337300, Ag004G337290	XP_018439866.1
OG0001602	Ag003G218670	XP_018456001.1, XP_018471707.1, XP_018471708.1
OG0001603	Ag004G344540	XP_018468423.1, XP_018459397.1
OG0001603	Ag003G241650	XP_018450618.1, XP_018450617.1
OG0001604	Ag003G241790	XP_018450623.1, XP_018450621.1, XP_018436204.1
OG0001604	Ag004G344830	XP_018454673.1
OG0001605	Ag003G241940	XP_018447419.1, XP_018447418.1, XP_018491397.1
OG0001607	Ag004G316190	XP_018447913.1, XP_018435231.1, XP_018435225.1, XP_018469543.1
OG0001609	Ag007G632100	XP_018474543.1, XP_018445822.1, XP_018445819.1
OG0001609	Ag004G300610	XP_018486866.1
OG0001610	Ag005G474840, Ag006G499040	XP_018466330.1, XP_018461908.1, XP_018442556.1, XP_018473043.1
OG0001611	Ag003G226840, Ag003G226810	XP_018442333.1
OG0001611	Ag003G226930	XP_018444090.1
OG0001612	Ag005G469640	XP_018440120.1, XP_018488498.1
OG0001613	Ag001G006970	XP_018488179.1, XP_018448871.1
OG0001613	Ag005G463970	XP_018439752.1
OG0001614	Ag001G011210, Ag001G011220	XP_018448390.1, XP_018449363.1
OG0001615	Ag005G433970, Ag005G432590	XP_018440040.1
OG0001615	Ag004G301920	XP_018448084.1
OG0001616	Ag005G415560	XP_018486290.1, XP_018433535.1
OG0001616	Ag003G285780	XP_018478489.1
OG0001617	Ag003G258680	XP_018472290.1
OG0001618	Ag001G000260	XP_018451855.1, XP_018440054.1
OG0001618	Ag005G470440	XP_018487273.1, XP_018486296.1, XP_018487338.1
OG0001619	Ag001G070790	XP_018489905.1
OG0001619	Ag002G167510	XP_018438636.1, XP_018482291.1
OG0001620	Ag006G576210, Ag006G576200, Ag001G027350, Ag006G576290, Ag006G576360, Ag006G576330, Ag006G571350, Ag006G576220, Ag001G001290, Ag006G576270, Ag006G576380, Ag006G576240, Ag006G576230, Ag004G370430, Ag006G520190, Ag001G074560, Ag006G520210, Ag006G517790	XP_018434577.1, XP_018434578.1, XP_018463984.1
OG0001621	Ag001G075340	XP_018478027.1, XP_018478047.1
OG0001621	Ag001G012130	XP_018448842.1, XP_018448844.1
OG0001624	Ag002G188290	XP_018461210.1
OG0001625	Ag002G191600, Ag004G339490, Ag002G191610	XP_018450533.1
OG0001625	Ag002G191260	XP_018450531.1
OG0001626	Ag003G227320, Ag003G227290, Ag003G227530	XP_018443451.1, XP_018443453.1, XP_018443459.1, XP_018443215.1, XP_018444896.1, XP_018444903.1, XP_018444901.1
OG0001627	Ag003G246360	XP_018438726.1, XP_018492233.1
OG0001628	Ag004G308870, Ag004G308850, Ag004G308840	XP_018475562.1
OG0001628	Ag004G319830, Ag004G319820	XP_018450147.1
OG0001629	Ag004G318330	XP_018433429.1, XP_018435175.1
OG0001629	Ag008G663580	XP_018478567.1, XP_018458391.1
OG0001642	Ag003G274030	XP_018461093.1, XP_018482685.1
OG0001643	Ag005G417750	XP_018493328.1, XP_018457645.1
OG0001643	Ag003G283020	XP_018447959.1, XP_018450704.1
OG0001644	Ag004G372810	XP_018438083.1, XP_018438084.1
OG0001644	Ag004G312500	XP_018486303.1, XP_018440934.1
OG0001645	Ag001G031810, Ag001G031800	XP_018438131.1
OG0001646	Ag008G666370	XP_018480771.1, XP_018480759.1
OG0001646	Ag004G317180	XP_018441579.1
OG0001647	Ag007G655270	XP_018484621.1
OG0001647	Ag008G668770	XP_018478701.1, XP_018462284.1, XP_018463699.1
OG0001648	Ag007G654460	XP_018477120.1
OG0001648	Ag008G669020	XP_018485220.1, XP_018452549.1
OG0001650	Ag008G699180	XP_018454836.1, XP_018435086.1, XP_018478396.1
OG0001650	Ag007G647790	XP_018466083.1
OG0001651	Ag008G699860	XP_018476203.1, XP_018474399.1, XP_018452141.1
OG0001652	Ag005G477870	XP_018489482.1, XP_018489832.1, XP_018437631.1
OG0001652	Ag006G492330	XP_018444302.1
OG0001653	Ag005G476540	XP_018490693.1, XP_018492207.1
OG0001654	Ag006G495630	XP_018470958.1, XP_018470957.1
OG0001654	Ag005G476310	XP_018432536.1, XP_018490690.1
OG0001655	Ag006G500650	XP_018446941.1
OG0001655	Ag005G474070	XP_018485409.1, XP_018489132.1, XP_018465740.1
OG0001656	Ag005G471300	XP_018490598.1, XP_018436639.1, XP_018490431.1, XP_018467152.1
OG0001658	Ag008G694910	XP_018476532.1, XP_018470568.1
OG0001659	Ag006G508420	XP_018460888.1, XP_018475435.1, XP_018472462.1
OG0001659	Ag006G508280, Ag006G508350, Ag006G508390, Ag006G508370	XP_018444321.1
OG0001660	Ag006G561170	XP_018451333.1, XP_018485004.1, XP_018467962.1
OG0001661	Ag002G144120, Ag002G144650	XP_018452758.1
OG0001661	Ag006G551290	XP_018478142.1
OG0001662	Ag006G550790	XP_018478914.1, XP_018469811.1, XP_018467851.1
OG0001662	Ag002G143570	XP_018472916.1
OG0001663	Ag002G148810	XP_018476653.1, XP_018476654.1
OG0001663	Ag004G340710	XP_018434291.1, XP_018467066.1
OG0001664	Ag002G161170	XP_018440018.1
OG0001664	Ag007G580680	XP_018451040.1, XP_018451043.1, XP_018433080.1
OG0001665	Ag007G580400	XP_018469515.1
OG0001666	Ag003G286820	XP_018477379.1, XP_018455888.1
OG0001666	Ag005G414340	XP_018434904.1, XP_018434923.1
OG0001667	Ag003G290900	XP_018449020.1, XP_018450217.1, XP_018482448.1
OG0001668	Ag003G291670	XP_018483408.1, XP_018447625.1, XP_018469111.1
OG0001669	Ag006G522520	XP_018477441.1, XP_018434730.1, XP_018438870.1
OG0001669	Ag003G293970, Ag001G077970	XP_018447481.1
OG0001670	Ag003G296200	XP_018447854.1, XP_018447695.1, XP_018470464.1, XP_018478926.1, XP_018480223.1
OG0001670	Ag006G520770	XP_018478600.1
OG0001671	Ag002G155570, Ag002G149380	XP_018476712.1
OG0001672	Ag007G584070	XP_018435909.1, XP_018447257.1
OG0001672	Ag006G497930	XP_018442236.1, XP_018442237.1
OG0001673	Ag004G309470	XP_018432786.1, XP_018432894.1
OG0001674	Ag001G037360	XP_018450681.1
OG0001674	Ag001G037300, Ag001G037260	XP_018485263.1
OG0001675	Ag001G096570	XP_018481435.1, XP_018489415.1, XP_018444640.1
OG0001676	Ag002G199630	XP_018473421.1
OG0001676	Ag002G199590	XP_018455347.1, XP_018438288.1, XP_018438329.1
OG0001677	Ag001G090420	XP_018492134.1
OG0001677	Ag002G196690	XP_018477830.1, XP_018475902.1
OG0001678	Ag001G088790	XP_018446598.1
OG0001678	Ag002G195570	XP_018483390.1
OG0001679	Ag001G088020	XP_018465393.1, XP_018491523.1
OG0001679	Ag002G194650	XP_018482776.1, XP_018483636.1
OG0001681	Ag001G099990	XP_018433093.1, XP_018457764.1, XP_018433511.1
OG0001682	Ag007G599390	XP_018452582.1, XP_018452583.1
OG0001682	Ag004G300850	XP_018438622.1, XP_018440100.1
OG0001683	Ag007G587060	XP_018434246.1, XP_018453263.1
OG0001684	Ag007G588040	XP_018457485.1, XP_018457484.1
OG0001684	Ag004G302440	XP_018447096.1, XP_018447965.1, XP_018461439.1, XP_018488142.1, XP_018488135.1
OG0001685	Ag004G302470	XP_018493390.1, XP_018442369.1
OG0001685	Ag007G588050	XP_018441991.1, XP_018456943.1, XP_018456940.1
OG0001686	Ag007G588230	XP_018484565.1, XP_018433484.1
OG0001686	Ag004G302550	XP_018476847.1, XP_018447095.1, XP_018449448.1
OG0001687	Ag007G588540	XP_018472784.1, XP_018484926.1, XP_018461741.1
OG0001688	Ag004G305280	XP_018437032.1
OG0001688	Ag007G591490	XP_018480610.1, XP_018440797.1, XP_018474624.1
OG0001689	Ag004G305770	XP_018451143.1, XP_018472701.1, XP_018493467.1
OG0001689	Ag007G592050	XP_018440152.1
OG0001690	Ag007G592430	XP_018485195.1
OG0001690	Ag004G306000	XP_018486892.1, XP_018440014.1
OG0001691	Ag004G306280	XP_018437191.1, XP_018488680.1
OG0001691	Ag007G593120	XP_018476026.1, XP_018482753.1, XP_018463823.1
OG0001693	Ag007G594940	XP_018483578.1, XP_018460859.1, XP_018436851.1
OG0001693	Ag004G307230	XP_018468568.1, XP_018493581.1
OG0001694	Ag007G624060	XP_018471571.1, XP_018445140.1
