Orthogroup	Alyssum_gmelinii	Camelina_sativa
OG0002568	Ag003G226430	XP_010428554.1, XP_010416414.1, XP_010471643.1
OG0002568	Ag004G332460	XP_010498386.1, XP_010459636.1, XP_010477185.1
OG0002569	Ag004G334090	XP_010477267.1, XP_010459715.1, XP_010498467.1
OG0002570	Ag003G222230	XP_010477282.1, XP_010498476.1, XP_010459728.1, XP_010428670.1, XP_010416530.1, XP_010471769.1
OG0002571	Ag003G220060	XP_010428719.1, XP_010416574.1, XP_010471807.1
OG0002571	Ag004G335580	XP_010459787.1, XP_010477349.1, XP_010498547.1
OG0002572	Ag003G218270	XP_010416665.1, XP_010428806.1, XP_010471918.1
OG0002572	Ag004G337450	XP_010459876.1, XP_019095425.1, XP_010496322.1, XP_010459869.1
OG0002573	Ag004G346180	XP_010415688.1, XP_010474250.1, XP_010512092.1
OG0002573	Ag003G243110	XP_010498940.1, XP_010460192.1, XP_010477739.1
OG0002574	Ag004G351450	XP_010470827.1, XP_010415496.1
OG0002575	Ag004G321090	XP_010477761.1
OG0002577	Ag004G306990	XP_010487481.1, XP_019090925.1, XP_010475502.1, XP_010457923.1, XP_010475501.1, XP_010487469.2, XP_010475505.1, XP_019090965.1
OG0002578	Ag008G697910, Ag004G305470	XP_010457762.2, XP_010486028.2
OG0002580	Ag007G590160	XP_010510119.1, XP_010414053.1
OG0002580	Ag004G304170, Ag004G304160	XP_010457639.1, XP_010485029.1, XP_010475247.1
OG0002581	Ag004G298810, Ag004G298800	XP_010474693.1, XP_010476065.1
OG0002582	Ag002G186080	XP_010508884.1, XP_010517447.1, XP_010505755.1
OG0002583	Ag008G693110	XP_010503618.1, XP_010515307.1, XP_010426471.1
OG0002583	Ag008G722000	XP_010421304.1, XP_010454784.1
OG0002584	Ag001G053020	XP_010515039.1, XP_010503328.1, XP_010426167.1
OG0002584	Ag008G706760	XP_010454275.1, XP_010483486.1, XP_010443631.1
OG0002585	Ag008G709510	XP_010443741.1, XP_010483613.1, XP_010455405.1
OG0002587	Ag004G332590	XP_010498397.1, XP_010459651.1, XP_010477198.1
OG0002587	Ag003G226110	XP_010416436.1, XP_010428572.1, XP_010471659.1
OG0002588	Ag003G231660	XP_010428412.1, XP_010471516.1
OG0002588	Ag004G330360, Ag004G330380, Ag004G330370	XP_019086042.1, XP_019089151.1
OG0002589	Ag004G327580	XP_010476909.1, XP_010498114.1, XP_010459351.1
OG0002589	Ag003G238700	XP_010428174.1, XP_010416042.1, XP_010471307.1
OG0002590	Ag005G467450	XP_010465294.1, XP_010501630.1, XP_010487197.1
OG0002591	Ag005G469040	XP_010465193.1, XP_010487113.1, XP_010500673.1
OG0002591	Ag001G016720, Ag001G002320	XP_019091861.1, XP_010501151.1, XP_010480071.1
OG0002592	Ag001G003650	XP_010480004.1, XP_010501084.1
OG0002592	Ag005G467560	XP_010465284.1, XP_010501576.1
OG0002593	Ag001G007300	XP_010462144.1, XP_010500914.1, XP_010479817.1
OG0002593	Ag005G463500	XP_010465518.1, XP_010503044.1
OG0002594	Ag001G007750	XP_010500889.1, XP_010462123.1, XP_010479792.1
OG0002594	Ag005G463010, Ag006G549780, Ag002G112380	XP_010487393.1, XP_010503217.1, XP_010465533.1
OG0002595	Ag005G461850	XP_010487455.1, XP_010465616.1, XP_010503795.1
OG0002595	Ag001G009010	XP_010462064.1, XP_010500825.1, XP_010479732.1
OG0002596	Ag001G031690, Ag001G030540	XP_010449880.1, XP_010434910.1, XP_010440236.1
OG0002597	Ag005G458740	XP_010465754.1, XP_010487599.1, XP_010505177.1
OG0002597	Ag001G027310	XP_010500315.1, XP_019095176.1, XP_010461603.1
OG0002598	Ag005G456770	XP_010487683.1, XP_010506007.1, XP_010465844.1
OG0002599	Ag005G440580, Ag005G440620	XP_010466436.1, XP_010420739.1, XP_010466433.1, XP_010510572.1, XP_010488197.1
OG0002601	Ag006G550970	XP_010472568.1, XP_010429557.1, XP_010423759.1
OG0002601	Ag003G279070	XP_010445001.1, XP_019087303.1, XP_010447376.1, XP_010432708.1
OG0002602	Ag005G469990	XP_010487050.1, XP_010499897.1, XP_010465108.1
OG0002603	Ag005G444170, Ag005G442890	XP_010509566.1, XP_010466316.1, XP_010488084.1
OG0002603	Ag001G011230	XP_010479621.1, XP_010461969.1, XP_010500715.1
OG0002604	Ag007G588860, Ag003G261990, Ag003G262340	XP_010479362.1, XP_010500471.1, XP_010461767.1
OG0002605	Ag001G081580	XP_010504550.1, XP_010516250.1, XP_010427464.1
OG0002605	Ag002G188220	XP_010508803.1, XP_010505834.1, XP_019102571.1
OG0002607	Ag001G092240, Ag001G092210, Ag001G092200, Ag001G092230, Ag001G092330, Ag001G092280	XP_010512320.1, XP_010413600.1, XP_010469230.1
OG0002608	Ag001G005320, Ag001G005250, Ag004G368450, Ag005G431350	XP_010421995.1, XP_010468450.1
OG0002609	Ag001G088400, Ag001G088360	XP_010469017.1
OG0002610	Ag008G703650, Ag008G703690, Ag008G703720, Ag008G703670, Ag006G576820	XP_010436510.1
OG0002610	Ag002G108710, Ag002G112330, Ag002G112230	XP_010494789.1, XP_010441612.1, XP_010481484.1
OG0002611	Ag002G178330	XP_019101252.1, XP_019102020.1, XP_019100513.1
OG0002611	Ag002G178450	XP_019100514.1, XP_010509102.1, XP_019102529.1
OG0002612	Ag003G279400	XP_019089018.1
OG0002613	Ag004G301430, Ag004G301440, Ag004G301390	XP_010501305.1
OG0002614	Ag008G667480	XP_010514346.1, XP_010502624.1, XP_010425404.1
OG0002615	Ag004G338140	XP_010459920.1, XP_019097939.1, XP_010459919.1, XP_010498655.1, XP_010477448.1, XP_010477447.1, XP_010459918.1, XP_019097948.1, XP_019091516.1, XP_019094913.1
OG0002616	Ag007G581870, Ag006G505180	XP_010514801.1, XP_010503125.1, XP_010480658.1, XP_010480497.1, XP_010462896.1, XP_010480657.1, XP_010501591.1, XP_010485493.1, XP_010421374.1, XP_010417161.1, XP_010463657.1, XP_010485554.1, XP_019092671.1, XP_010485494.1, XP_010467962.1, XP_010417283.1, XP_010463569.1, XP_010485535.1
OG0002618	Ag008G730190	XP_019087998.1, XP_010484127.1, XP_019087689.1, XP_010484129.1, XP_019098627.1, XP_010460961.1
OG0002622	Ag005G402980	XP_010416079.1, XP_010489072.1, XP_010495919.1
OG0002622	Ag003G255280	XP_010438388.1, XP_010447920.1, XP_010433167.1
OG0002623	Ag003G267640	XP_019083742.1, XP_010417177.1, XP_010417183.1, XP_010429399.1, XP_010472435.1, XP_010432913.1, XP_010438094.1, XP_010447630.1
OG0002624	Ag003G278100	XP_010432661.1, XP_010447343.1, XP_010437852.1
OG0002626	Ag003G281940	XP_010437613.1, XP_010447078.1, XP_010432412.1
OG0002627	Ag003G282170	XP_010447057.1, XP_010437590.1
OG0002628	Ag003G283180	XP_010447012.1, XP_010432358.1, XP_010437542.1
OG0002629	Ag002G162350	XP_010509669.1, XP_019100450.1
OG0002629	Ag007G579610	XP_010478555.1, XP_010460913.1, XP_010499663.1
OG0002630	Ag007G578610	XP_010461024.1, XP_010478622.1, XP_010499749.1
OG0002631	Ag001G101560	XP_010434772.1, XP_010449722.1, XP_010440104.1
OG0002632	Ag004G366600	XP_010480255.1, XP_010511285.1, XP_010414989.1
OG0002632	Ag004G309630, Ag001G083910, Ag004G395070	XP_010489871.1, XP_010458206.1, XP_010475753.1
OG0002633	Ag004G310470	XP_010475806.1, XP_010490222.1, XP_010458262.1
OG0002634	Ag004G369090	XP_019083138.1, XP_010470242.1
OG0002634	Ag004G311210	XP_010490656.1, XP_010458341.1
OG0002635	Ag004G313950	XP_010476070.1, XP_010492868.1, XP_010458544.1
OG0002635	Ag004G377000	XP_010418141.1, XP_010430189.1
OG0002636	Ag004G321280	XP_010458984.1, XP_010496455.1, XP_010476541.1
OG0002637	Ag004G319430	XP_010495720.1, XP_010458874.1, XP_010476436.1
OG0002638	Ag008G664140	XP_010425222.1, XP_010502449.1, XP_010514189.1
OG0002638	Ag004G317750	XP_010470844.1, XP_010476319.1, XP_010495138.1, XP_010458776.1
OG0002639	Ag008G667870	XP_010507021.1, XP_019101820.1
OG0002639	Ag006G494010	XP_010423818.1, XP_010490743.1, XP_010452126.1
OG0002641	Ag007G648650	XP_010441066.1, XP_010435882.1, XP_010450802.1
OG0002642	Ag004G356460	XP_010415289.1, XP_010470624.1, XP_010511640.1
OG0002642	Ag007G647270	XP_010450885.1, XP_010440990.1
OG0002643	Ag007G646080	XP_010435616.1, XP_010440886.1, XP_010435619.1, XP_010435617.1, XP_010450535.1
OG0002643	Ag004G358820	XP_010415182.1, XP_010511464.1, XP_010470515.1
OG0002644	Ag003G252310	XP_010433346.1, XP_010438588.1, XP_010448109.1
OG0002645	Ag008G701890	XP_010451866.1, XP_010483223.1
OG0002645	Ag003G249220	XP_010438816.1, XP_010448343.1, XP_010433568.1
OG0002646	Ag006G497220	XP_010452302.1, XP_010423626.1, XP_010490905.1
OG0002646	Ag005G475820	XP_010481811.1, XP_010486625.1, XP_010464694.1
OG0002647	Ag001G041410	XP_010482261.1, XP_010442440.1, XP_010441006.1
OG0002649	Ag005G480610	XP_019097314.1
OG0002649	Ag008G687360	XP_010442944.1
OG0002650	Ag008G689490	XP_010443013.1, XP_010482844.1, XP_010446843.1
OG0002651	Ag008G693340	XP_010482869.1, XP_010443040.1, XP_010448429.1
OG0002652	Ag005G408870	XP_010414861.1, XP_019097099.1, XP_010467732.1
OG0002653	Ag007G605960	XP_010453126.1, XP_010419646.1, XP_010491779.1
OG0002653	Ag008G721390	XP_010454834.1, XP_010493758.1
OG0002654	Ag008G733330	XP_019088261.1, XP_010484395.1, XP_010463416.1
OG0002654	Ag007G605080	XP_010422833.1, XP_010491731.1
OG0002655	Ag007G604090	XP_010453023.1, XP_010422900.1, XP_010491657.1
OG0002655	Ag008G732570	XP_010444499.1, XP_010484325.1, XP_010462148.1
OG0002656	Ag008G731530	XP_010444398.1, XP_010484246.1, XP_010462944.1
OG0002656	Ag007G603140	XP_010491612.1, XP_010452970.1, XP_010422948.1
OG0002657	Ag006G576110	XP_019086905.1, XP_010449508.1, XP_010439908.1
OG0002657	Ag002G117400, Ag002G117440, Ag001G033900	XP_010426878.1
OG0002658	Ag006G562640	XP_019086697.1, XP_010439550.1
OG0002658	Ag006G562670, Ag006G562680	XP_010449140.1
OG0002659	Ag006G553310	XP_010448911.1, XP_010434063.1, XP_010439347.1
OG0002660	Ag002G142420	XP_010433458.1, XP_010455684.1
OG0002660	Ag006G552110	XP_010434016.1, XP_010448868.1, XP_010439311.1
OG0002661	Ag006G548180, Ag006G546490	XP_010439170.1, XP_010448704.1, XP_010433903.1
OG0002661	Ag002G145840	XP_010422092.1, XP_010455544.1, XP_010434997.1
OG0002662	Ag006G534950	XP_010500048.1, XP_010461330.1, XP_010478955.1
OG0002662	Ag002G156060, Ag002G153510	XP_010438320.1, XP_010455345.1, XP_010421853.1
OG0002663	Ag007G583690	XP_010499305.1, XP_010460580.1, XP_010478165.1
OG0002664	Ag003G286160, Ag003G286170	XP_010446890.1, XP_010444953.1, XP_010432241.1
OG0002665	Ag004G393380, Ag003G287910	XP_010437380.1, XP_010446823.1
OG0002665	Ag005G413070, Ag005G413510	XP_010489441.1, XP_010413224.1, XP_010467596.1
OG0002666	Ag003G288780, Ag003G288810, Ag003G288760	XP_010432171.1, XP_010437342.1, XP_010446785.1
OG0002667	Ag003G288990	XP_010432163.1, XP_010446771.1, XP_010437328.1
OG0002667	Ag005G410990	XP_019098920.1, XP_010467647.1, XP_019096850.1
OG0002668	Ag003G289990, Ag003G290130, Ag003G290180, Ag003G290150	XP_019087240.1, XP_010446708.1, XP_010432097.1
OG0002669	Ag005G446620	XP_010432033.1, XP_010437188.1, XP_010446627.1
OG0002670	Ag006G521560	XP_010429080.1, XP_010416915.1, XP_010472156.1
OG0002670	Ag003G295170	XP_010446453.1, XP_010437034.1, XP_010431887.1
OG0002671	Ag002G175640	XP_010496973.1
OG0002671	Ag007G652750	XP_010441183.1, XP_010450669.1, XP_010435898.2
OG0002672	Ag007G649110	XP_010441084.1, XP_010435858.1, XP_010450779.1
OG0002673	Ag002G153140, Ag002G155800	XP_010455321.1, XP_010421830.1, XP_010436004.1
OG0002673	Ag004G321190	XP_010496379.1, XP_010458977.1, XP_010476530.1
OG0002674	Ag002G142020	XP_010433369.1, XP_010455698.1, XP_010433379.1, XP_010422222.1, XP_010422224.1, XP_010455700.1, XP_010455699.1
OG0002675	Ag006G564010	XP_010434231.1, XP_010449113.1, XP_010439515.1
OG0002675	Ag002G130110	XP_010455865.1, XP_010422429.1, XP_010431445.1
OG0002676	Ag001G043400	XP_010435332.1
OG0002676	Ag005G426920	XP_010466954.1, XP_019083598.1
OG0002677	Ag004G333650	XP_010440647.2, XP_019089178.1
OG0002677	Ag008G716950	XP_010440650.1, XP_010496005.1, XP_010450803.1, XP_019093713.1
OG0002678	Ag001G038520	XP_019086433.1
OG0002679	Ag005G436190	XP_010440448.1, XP_010450026.1, XP_010435110.1, XP_010512022.1, XP_010488346.1, XP_010466604.1
OG0002680	Ag005G436570	XP_010466594.1, XP_010488332.1, XP_010511972.1
OG0002681	Ag002G203420	XP_010518313.1, XP_010506642.1, XP_010508027.1
OG0002681	Ag001G095220	XP_010512529.1, XP_010413367.1
OG0002682	Ag002G196570	XP_010413029.1, XP_010507717.1, XP_010512883.1
OG0002683	Ag002G192880	XP_010517694.1, XP_010508639.1, XP_010505996.1
OG0002683	Ag001G086130	XP_010504744.1, XP_010516446.1, XP_010427704.1
OG0002684	Ag002G191430	XP_010517655.1
OG0002684	Ag001G084410	XP_010427605.1, XP_010516346.1
OG0002685	Ag005G478350	XP_010464510.1, XP_010466520.1, XP_010486439.1
OG0002686	Ag006G497200	XP_010452298.1, XP_010490903.1, XP_010423636.1
OG0002687	Ag003G278210	XP_010425963.1, XP_010514873.1
OG0002687	Ag008G711700	XP_010483683.1, XP_010443834.1, XP_010456317.1
OG0002688	Ag001G051010	XP_010503191.1, XP_010514902.1, XP_010426008.1
OG0002688	Ag008G710570	XP_010443792.1, XP_010455839.1
OG0002690	Ag001G052100, Ag008G709190	XP_010443718.1, XP_019095518.1, XP_019087898.1
OG0002691	Ag001G057150	XP_010426356.1, XP_010515180.1
OG0002691	Ag008G729520	XP_010484088.1, XP_010444244.1
OG0002692	Ag006G517290	XP_010427031.1, XP_010456286.1, XP_010419590.1
OG0002692	Ag004G297870	XP_010457089.1, XP_010479896.1
OG0002693	Ag004G300690	XP_010481914.1, XP_010474957.1, XP_010457342.1
OG0002693	Ag007G599460	XP_010430531.1, XP_010455954.1, XP_010422516.1
OG0002694	Ag007G586620	XP_019095580.1, XP_010494432.1, XP_010441907.1, XP_019095579.1
OG0002695	Ag007G590860	XP_010510172.1, XP_010414098.1, XP_010469687.1
OG0002695	Ag004G304820	XP_010457681.1, XP_010475301.1, XP_010485339.1
OG0002696	Ag004G307550	XP_010488010.1, XP_010475555.1, XP_010457986.1
OG0002696	Ag007G595170	XP_010510588.1, XP_010470051.1, XP_010414489.1
OG0002697	Ag005G478610	XP_010486419.1, XP_010464132.1, XP_010464484.1
OG0002698	Ag005G487860	XP_019099050.1, XP_010485664.1, XP_010463779.1
OG0002698	Ag007G625240	XP_010453929.1, XP_010420453.1, XP_010492691.2
OG0002699	Ag005G487790	XP_010509879.1, XP_010463789.1, XP_010485677.1
OG0002699	Ag007G625360	XP_010492697.1, XP_010453938.1
OG0002700	Ag005G486370	XP_010463860.1, XP_010485757.1, XP_010515953.1
OG0002701	Ag005G480350	XP_010464328.1, XP_010449510.1, XP_010486261.1, XP_010439435.1, XP_010482124.1
OG0002702	Ag001G080680	XP_010427422.1, XP_010516216.1, XP_010504498.1
OG0002702	Ag002G186550	XP_010508868.1, XP_019100546.1, XP_010517462.1
OG0002703	Ag007G580890, Ag005G412790	XP_010499549.1, XP_010413922.1, XP_010467615.1, XP_010489508.1
OG0002704	Ag002G170810	XP_010516951.1, XP_010509397.1
OG0002704	Ag001G072420	XP_010426972.1, XP_010515822.1, XP_010504090.1
OG0002705	Ag001G074810	XP_010427097.1, XP_010515945.1, XP_010504223.1
OG0002705	Ag002G177830	XP_010505522.1, XP_010509167.1
OG0002706	Ag003G211550	XP_010472803.1, XP_010429833.1, XP_010417608.1
OG0002706	Ag004G324880	XP_010476744.1, XP_010459180.1, XP_010497794.1
OG0002707	Ag003G236430	XP_010416145.1, XP_010471397.1, XP_010428262.1
OG0002707	Ag004G328740	XP_010498171.1, XP_010459409.2, XP_010476957.2
OG0002708	Ag003G226350	XP_010471645.1, XP_010416415.1, XP_019085013.1
OG0002708	Ag004G332470	XP_010459638.1, XP_010498387.1, XP_010477186.1
OG0002709	Ag003G219290	XP_010428760.1, XP_010471856.1, XP_010416620.1
OG0002709	Ag004G336630	XP_010459838.1, XP_010477393.1, XP_010498581.1
OG0002710	Ag004G340810	XP_019091230.1, XP_010477560.1
OG0002710	Ag004G343040	XP_010471153.1, XP_010427970.1, XP_010415846.1
OG0002711	Ag003G242850	XP_010498926.1, XP_010460177.1, XP_010477727.1
OG0002712	Ag004G351640	XP_010415495.1, XP_010470826.1, XP_010499096.1, XP_010477909.1, XP_010460352.1
OG0002713	Ag004G351670	XP_010511876.1, XP_010470823.1, XP_010415493.1
OG0002714	Ag004G322590	XP_019091680.1, XP_010496855.1, XP_019095113.1
OG0002715	Ag004G321990	XP_010459005.1, XP_010476567.1, XP_010496630.1
OG0002716	Ag004G311790	XP_010475898.1, XP_010458381.1
OG0002716	Ag004G311770	XP_010475897.1
OG0002717	Ag007G622150	XP_010492530.1, XP_010453792.1, XP_010420326.1
OG0002718	Ag007G625000	XP_010420448.1, XP_010453923.1, XP_010492684.1
OG0002719	Ag008G721890, Ag008G721870	XP_019088181.1, XP_010456680.1, XP_019084647.1, XP_010454803.1, XP_010493724.1, XP_010421320.1
OG0002720	Ag001G059860, Ag001G063340, Ag001G063290	XP_010426630.1, XP_019101902.1
OG0002720	Ag001G063260, Ag001G059970	XP_010503767.1, XP_010515474.1
OG0002721	Ag008G722440	XP_010421270.1, XP_010454751.1, XP_010493601.1
OG0002722	Ag004G349750	XP_010511952.1, XP_010470906.1, XP_019083262.1
OG0002723	Ag003G215030	XP_010416778.1, XP_010428924.1, XP_010472010.1
OG0002724	Ag004G335100	XP_010477334.1, XP_010459771.1, XP_010498522.1
OG0002724	Ag003G220660	XP_010416560.1, XP_010428700.1
OG0002725	Ag005G469920	XP_010487056.1, XP_019101470.1
OG0002725	Ag005G469930	XP_010499954.1, XP_010465113.1
OG0002726	Ag005G463760	XP_010503033.1, XP_010487373.1, XP_010465517.1
OG0002726	Ag001G007270	XP_010479823.1, XP_010500919.1, XP_010462146.1
OG0002727	Ag001G009250	XP_010500811.1, XP_010479718.1, XP_010462056.1
OG0002727	Ag005G461510	XP_010465638.1, XP_010487476.1, XP_010504014.1
OG0002728	Ag001G018520, Ag001G019010	XP_010500508.1
OG0002728	Ag005G450800	XP_010507479.1, XP_010487842.1, XP_019092795.1
OG0002729	Ag005G445840	XP_010488034.1, XP_010466250.1, XP_010509046.1
OG0002729	Ag001G012750, Ag001G012760	XP_010479549.1, XP_010461931.1
OG0002730	Ag005G441030	XP_010510483.2, XP_010466422.1
OG0002731	Ag005G438390	XP_010466522.1, XP_010511345.1
OG0002731	Ag001G034870	XP_010449972.1, XP_010435049.1
OG0002733	Ag001G021100	XP_019094291.1, XP_019094292.1, XP_019097540.1, XP_019091355.1, XP_019091409.1, XP_010479364.1, XP_019097542.1
OG0002734	Ag002G160910	XP_010504923.1, XP_010516607.1, XP_010509734.1
OG0002735	Ag001G072400	XP_010512501.1, XP_019094016.1, XP_010413386.1, XP_010518200.1, XP_010412761.1, XP_010426969.1, XP_010515820.1, XP_010504088.1
OG0002736	Ag002G174880	XP_010509241.1, XP_010517080.1, XP_010505408.1
OG0002736	Ag001G074410	XP_019102344.1, XP_010427077.1
OG0002737	Ag002G188180	XP_010508807.1, XP_010505833.1, XP_010497264.2, XP_010517519.1
OG0002737	Ag001G081570	XP_010516249.1, XP_010504549.1, XP_010427462.1
OG0002738	Ag002G123510, Ag002G123500, Ag004G335260, Ag001G015690, Ag002G174930, Ag002G123520	XP_010494997.1, XP_010497383.1, XP_010433198.1, XP_010438423.1, XP_010447952.1, XP_010481303.1, XP_010441436.1
OG0002739	Ag001G059200	XP_010412679.1
OG0002739	Ag008G734130	XP_010444650.1, XP_010484499.1, XP_010464071.1
OG0002740	Ag001G090060	XP_010413738.1, XP_010512152.1
OG0002740	Ag001G077490, Ag001G090000, Ag001G090050, Ag001G090020, Ag001G077530	XP_019093595.1, XP_019100978.1, XP_019100979.1, XP_010513717.2, XP_010513719.2
OG0002740	Ag001G089890	XP_019100977.1
OG0002741	Ag001G083430	XP_010511853.1, XP_010511852.1, XP_010470804.1, XP_010415474.1
OG0002743	Ag003G275750	XP_010432541.1, XP_010437745.1, XP_019087297.1, XP_010444985.1, XP_010444986.1, XP_010447220.1
OG0002744	Ag004G311650, Ag004G311720, Ag004G311680, Ag004G311710	XP_010475894.1, XP_010462192.1, XP_010448544.1, XP_010463441.1
OG0002745	Ag004G314670, Ag004G314690	XP_010501432.2, XP_010476115.1
OG0002746	Ag004G319140	XP_010476413.1, XP_010495624.1, XP_019090989.1
OG0002747	Ag005G462130, Ag005G461930	XP_010487446.2, XP_010503680.1
OG0002748	Ag007G603290	XP_010422939.1, XP_010491623.1
OG0002748	Ag008G731610	XP_010484254.1, XP_010462888.1
OG0002749	Ag008G699260	XP_019095648.1, XP_010476677.1, XP_019088064.1, XP_010476665.1, XP_010483117.1, XP_019088447.1, XP_010476690.1
OG0002753	Ag003G253900	XP_010433238.1, XP_010438480.1, XP_010447999.1
OG0002754	Ag005G402790	XP_010489089.1, XP_010416236.1, XP_010467933.1
OG0002755	Ag003G270880	XP_010432822.1, XP_010447538.1, XP_010438000.1
OG0002757	Ag003G281990	XP_010467346.1, XP_010432409.1, XP_010447074.1, XP_010444969.2
OG0002758	Ag005G417320	XP_019096207.1, XP_010467415.1
OG0002759	Ag007G579620	XP_010499661.1, XP_010478554.1
OG0002760	Ag007G598690	XP_019086224.1, XP_019098525.1
OG0002762	Ag004G377610	XP_010418155.1, XP_010473399.1, XP_019085221.1
OG0002762	Ag004G314240	XP_010476089.1, XP_010493043.1, XP_010458564.1
OG0002763	Ag004G322020	XP_010459010.1, XP_010496659.1, XP_010476569.1
OG0002764	Ag004G318710	XP_010476397.1, XP_010458834.1, XP_010495547.1
OG0002764	Ag008G662660	XP_010425163.1, XP_010502383.1, XP_010514133.1
OG0002765	Ag008G668440	XP_010425441.1, XP_010502664.1, XP_010514387.1
OG0002765	Ag007G601210	XP_010491472.1, XP_010423099.1
OG0002766	Ag004G359670	XP_010450528.1, XP_010440882.1, XP_010435610.1
OG0002767	Ag004G383870	XP_010418332.1, XP_010430404.1, XP_010473551.1
OG0002767	Ag004G316670	XP_010476256.1, XP_010494648.1
OG0002768	Ag008G699880	XP_010443316.1, XP_010483142.1, XP_010451346.1
OG0002769	Ag005G477190	XP_010486511.1, XP_010464589.1, XP_010472857.1, XP_019098423.1
OG0002771	Ag007G604200	XP_010491666.1, XP_010422888.1, XP_010453034.1
OG0002771	Ag008G732420	XP_010484313.1, XP_010444484.1
OG0002772	Ag008G730320	XP_010461109.1, XP_010444310.1
OG0002772	Ag007G602080	XP_010423018.1, XP_010452903.1, XP_010491543.1
OG0002773	Ag006G508470	XP_010491366.1, XP_010452716.1, XP_010423202.1
OG0002773	Ag008G726200	XP_010457583.1, XP_010443987.1, XP_010483845.1
OG0002774	Ag006G558150	XP_010439634.1, XP_010434346.1, XP_010449275.1
OG0002774	Ag002G102200	XP_010441817.1, XP_010481699.1, XP_019097192.1
OG0002775	Ag006G559340	XP_010434331.1, XP_010449260.1, XP_010439624.1
OG0002775	Ag002G124650	XP_010441826.1, XP_010481709.1, XP_010494530.1
OG0002776	Ag005G431060	XP_010434168.1, XP_010439462.1, XP_010449046.1, XP_019092722.1
