Orthogroup	Alyssum_gmelinii	Arabidopsis_lyrata_NCBI
OG0001846	Ag005G416590	XP_020887412.1
OG0001846	Ag003G285350	XP_002867081.1
OG0001847	Ag001G101550	XP_020874043.1
OG0001848	Ag004G311930	XP_002892573.1
OG0001849	Ag004G375760, Ag004G375740	XP_020890046.1
OG0001849	Ag004G375730	XP_002886550.1
OG0001850	Ag008G668520	XP_020882459.1
OG0001851	Ag007G654120	XP_002870688.1
OG0001851	Ag008G669260	XP_002877047.1
OG0001852	Ag007G648730	XP_020872969.1
OG0001855	Ag004G361890	XP_002886920.1
OG0001855	Ag006G561270	XP_002867884.1
OG0001856	Ag004G379750	XP_020865856.1
OG0001856	Ag004G315210	XP_020869241.1
OG0001857	Ag008G701620	XP_020888998.1
OG0001858	Ag006G497350	XP_002871078.1
OG0001858	Ag005G475780	XP_002882659.1
OG0001859	Ag005G475220	XP_002882680.1
OG0001859	Ag006G498220	XP_020877899.1
OG0001860	Ag006G501110	XP_020876028.1
OG0001860	Ag005G473700	XP_020888302.1
OG0001861	Ag005G473470	XP_020888291.1
OG0001861	Ag006G501580	XP_020876014.1
OG0001862	Ag006G504810	XP_020877614.1
OG0001862	Ag005G472120	XP_020888248.1
OG0001863	Ag007G586220	XP_020873398.1
OG0001864	Ag001G057530	XP_002867516.1
OG0001865	Ag008G693500	XP_020871292.1
OG0001865	Ag003G251520	XP_020873316.1
OG0001866	Ag008G694080	XP_002864361.1
OG0001866	Ag003G251060	XP_002867528.1
OG0001867	Ag008G702770	XP_020871807.1, XP_020873432.1
OG0001868	Ag008G719670	XP_020878027.1
OG0001868	Ag007G609070	XP_002871512.1
OG0001869	Ag008G733320	XP_002864966.2, XP_020873382.1
OG0001869	Ag007G605070	XP_020876720.1
OG0001870	Ag008G732940	XP_002866669.1
OG0001870	Ag007G604900	XP_020876763.1
OG0001871	Ag008G732600	XP_020868724.1
OG0001871	Ag007G604060	XP_002871401.1
OG0001872	Ag008G731790	XP_002866633.1
OG0001873	Ag007G602490	XP_020877761.1
OG0001874	Ag004G382240, Ag004G382180	XP_020878501.1
OG0001875	Ag007G600850	XP_020875770.1
OG0001875	Ag008G724460	XP_020877088.1
OG0001876	Ag007G600620	XP_002871302.1
OG0001877	Ag006G508270	XP_002871269.1
OG0001878	Ag006G577560	XP_020874209.1
OG0001878	Ag002G114470, Ag002G122570	XP_020871079.1
OG0001879	Ag006G576510	XP_002868030.1
OG0001879	Ag001G072540	XP_020871588.1
OG0001880	Ag006G575460	XP_020874373.1, XP_020874372.1
OG0001881	Ag006G563000	XP_002869914.2, XP_002869915.2
OG0001882	Ag002G132320	XP_020876470.1
OG0001882	Ag006G565790	XP_020873746.1
OG0001883	Ag002G137780, Ag002G138330	XP_020878399.1
OG0001883	Ag006G567200	XP_002867826.1
OG0001884	Ag004G322710	XP_020870060.1
OG0001884	Ag003G207810	XP_020890274.1
OG0001885	Ag006G540570	XP_002891032.2
OG0001885	Ag002G147880	XP_002874627.1
OG0001886	Ag006G535050	XP_002893885.1
OG0001886	Ag002G153380	XP_020878840.1
OG0001887	Ag006G533600	XP_002893922.1
OG0001888	Ag007G582420	XP_002881324.1
OG0001889	Ag005G411070	XP_020887398.1
OG0001889	Ag003G288930	XP_020875558.1
OG0001890	Ag003G292510	XP_002868953.1
OG0001890	Ag003G292500	XP_002868955.1
OG0001891	Ag003G248320	XP_020873235.1
OG0001891	Ag004G312380	XP_002892589.1
OG0001892	Ag002G158270	XP_002863689.1
OG0001892	Ag007G584090	XP_020868007.1
OG0001893	Ag002G147720	XP_002872519.1
OG0001894	Ag002G184630	XP_002881686.1
OG0001895	Ag002G114560, Ag002G122700	XP_020881600.1
OG0001896	Ag001G043410	XP_002867475.1
OG0001896	Ag005G479660	XP_020888954.1
OG0001897	Ag005G432290	XP_020886452.1
OG0001897	Ag001G038050	XP_020874691.1
OG0001898	Ag005G437430	XP_020886682.1
OG0001898	Ag001G035470	XP_020872372.1
OG0001899	Ag001G034310	XP_020875325.1
OG0001899	Ag005G439430	XP_020887502.1
OG0001900	Ag005G463170	XP_020880064.1
OG0001900	Ag007G656810	XP_002870617.1
OG0001901	Ag002G206350	XP_020882691.1
OG0001901	Ag001G097970	XP_002878472.1
OG0001902	Ag002G204540	XP_002882098.1
OG0001903	Ag001G093330	XP_020881462.1
OG0001903	Ag002G201220	XP_020884494.1
OG0001904	Ag002G201030	XP_020884215.1
OG0001905	Ag001G091820	XP_020879827.1
OG0001905	Ag002G198810	XP_020885315.1, XP_020884772.1
OG0001906	Ag001G090410	XP_020880167.1
OG0001906	Ag002G196670	XP_002880033.1
OG0001907	Ag001G056180	XP_020880382.1
OG0001908	Ag008G729570, Ag003G284210, Ag003G284230, Ag003G284260, Ag003G284240	XP_002864851.1, XP_020874840.1
OG0001909	Ag004G299530	XP_020868942.1, XP_020868941.1
OG0001910	Ag007G586540	XP_020876479.1
OG0001910	Ag004G301310	XP_020869615.1
OG0001911	Ag007G587880	XP_002863652.1, XP_020871770.1
OG0001911	Ag004G302380	XP_002889501.1
OG0001912	Ag007G590120	XP_020884396.1
OG0001912	Ag004G304120	XP_020869673.1
OG0001913	Ag004G304580	XP_002889560.1
OG0001913	Ag007G590650	XP_020883447.1
OG0001915	Ag007G591450	XP_020885824.1
OG0001915	Ag004G305260	XP_002892324.1
OG0001916	Ag004G306840, Ag007G593820	XP_020883553.1
OG0001917	Ag007G595270	XP_020885139.1
OG0001917	Ag004G307470	XP_020870230.1
OG0001918	Ag004G343210, Ag004G340590, Ag004G340010, Ag004G340060, Ag004G340130, Ag004G340040, Ag004G339990, Ag004G340030, Ag004G340090, Ag004G340000, Ag004G340050, Ag004G340070, Ag004G340080, Ag004G340110, Ag001G056910, Ag001G056960, Ag001G056940	XP_020885344.1
OG0001918	Ag004G324990	XP_002880809.1
OG0001919	Ag007G613960	XP_020878299.1
OG0001919	Ag001G100680	XP_020885952.1
OG0001920	Ag007G622180	XP_002873774.1
OG0001920	Ag005G488660	XP_020889331.1
OG0001921	Ag007G622330	XP_002871718.1
OG0001921	Ag005G488600	XP_002884339.1
OG0001922	Ag005G483250	XP_020886157.1
OG0001922	Ag007G635830	XP_020876938.1
OG0001923	Ag002G180630	XP_020882807.1
OG0001923	Ag001G076830	XP_020881542.1
OG0001924	Ag001G072680, Ag001G072670, Ag001G072640	XP_020880619.1
OG0001924	Ag002G171650, Ag002G171590	XP_002879660.2
OG0001925	Ag002G174830	XP_002881556.1
OG0001925	Ag001G074360	XP_020880256.1
OG0001926	Ag002G175480	XP_020883680.1
OG0001926	Ag001G065670	XP_020881623.1
OG0001927	Ag004G323560	XP_002890120.1
OG0001928	Ag003G214210	XP_002887737.1
OG0001928	Ag004G326370	XP_020866551.1
OG0001929	Ag004G328150	XP_002890245.1
OG0001929	Ag003G237910	XP_020889762.1
OG0001930	Ag004G330440	XP_020867618.1
OG0001930	Ag003G231520	XP_020890838.1
OG0001931	Ag003G229470	XP_020865799.1
OG0001931	Ag004G331130	XP_002893022.1
OG0001932	Ag004G332080	XP_002893043.1
OG0001932	Ag003G227620	XP_002889008.1
OG0001933	Ag004G336300	XP_002893156.1
OG0001933	Ag003G219480	XP_002889106.1
OG0001934	Ag004G338630, Ag004G338620	XP_020866041.1
OG0001934	Ag003G215220	XP_002889173.1
OG0001935	Ag003G241230	XP_002890566.1
OG0001935	Ag004G344220	XP_002888795.1
OG0001936	Ag004G346250	XP_020891449.1
OG0001937	Ag003G244590	XP_020870103.1
OG0001937	Ag004G348740	XP_020891242.1
OG0001938	Ag004G330340	XP_002893459.1
OG0001939	Ag006G521240	XP_020883982.1
OG0001939	Ag003G295530	XP_002866830.1
OG0001940	Ag001G097460	XP_020866514.1
OG0001940	Ag001G097450	XP_020878252.1
OG0001942	Ag005G467950	XP_002882862.1, XP_002862273.1
OG0001943	Ag005G472340	XP_020888230.1
OG0001943	Ag006G496840, Ag004G381340, Ag006G504480	XP_020889820.1, XP_002878346.2
OG0001944	Ag005G472710	XP_020888270.1
OG0001944	Ag006G503640, Ag006G503610	XP_020875992.1
OG0001945	Ag008G722030	XP_020880300.1
OG0001946	Ag008G691070	XP_020879955.1
OG0001946	Ag008G723640	XP_002874143.1
OG0001948	Ag008G715580	XP_020876642.1
OG0001949	Ag008G717900	XP_002873997.1
OG0001950	Ag005G467970, Ag004G374770	XP_020888793.1
OG0001950	Ag001G003500	XP_020869140.1
OG0001951	Ag005G464770	XP_002885062.1
OG0001951	Ag001G006490	XP_020867175.1
OG0001952	Ag001G031470, Ag001G030270	XP_002870193.2
OG0001952	Ag005G460060	XP_020889198.1
OG0001953	Ag005G450500	XP_002885307.1
OG0001953	Ag001G018080	XP_020866711.1
OG0001954	Ag005G444580	XP_002885405.1
OG0001955	Ag001G010570	XP_020867788.1
OG0001956	Ag003G273480, Ag005G419280	XP_002883899.1
OG0001957	Ag002G161280	XP_020884308.1
OG0001957	Ag007G580550	XP_020867051.1
OG0001958	Ag008G697480, Ag005G415070	XP_002885925.2, XP_002885924.1
OG0001959	Ag001G091250	XP_002876521.2
OG0001960	Ag001G007090	XP_020866217.1, XP_002894420.2
OG0001961	Ag005G447430	XP_020887363.1
OG0001961	Ag001G015290	XP_020868633.1
OG0001962	Ag004G306860	XP_020869758.1
OG0001962	Ag006G570290, Ag006G570300, Ag001G018280, Ag004G306940	XP_020886491.1, XP_020870673.1, XP_002889644.2
OG0001963	Ag006G509510, Ag006G509520, Ag007G634640	XP_020876312.1
OG0001963	Ag006G509240	XP_020877407.1
OG0001971	Ag003G256910	XP_020874616.1
OG0001971	Ag005G404710	XP_002883967.2
OG0001972	Ag003G261880	XP_020874569.1
OG0001972	Ag005G409540	XP_002884154.1
OG0001973	Ag003G267490	XP_020875086.1
OG0001974	Ag003G268750	XP_002869331.1
OG0001975	Ag003G275410	XP_020874027.1
OG0001976	Ag003G282720	XP_020874314.1
OG0001977	Ag002G164520	XP_002881409.1
OG0001977	Ag001G101800	XP_020872208.1
OG0001978	Ag004G313380	XP_002889857.1
OG0001979	Ag004G320840	XP_020867996.1
OG0001980	Ag008G660990	XP_002875146.1
OG0001980	Ag004G320560	XP_002892801.1
OG0001981	Ag004G317220	XP_020867960.1
OG0001982	Ag008G667170	XP_002876987.1
OG0001982	Ag004G316950	XP_020867859.1
OG0001983	Ag008G668810	XP_002877025.1
OG0001983	Ag007G654970	XP_020872140.1
OG0001984	Ag008G669040	XP_020880968.1
OG0001984	Ag007G654360	XP_002870678.1
OG0001985	Ag004G315690	XP_002892683.1
OG0001985	Ag004G381080	XP_002886451.1
OG0001986	Ag001G082380	XP_020880238.1
OG0001986	Ag002G189560	XP_002879912.1
OG0001987	Ag006G497300, Ag006G559990	XP_002873136.1
OG0001987	Ag005G475800	XP_020886426.1
OG0001988	Ag005G473510	XP_020888290.1
OG0001988	Ag006G501500	XP_002871180.1
OG0001989	Ag005G473040	XP_020888337.1
OG0001989	Ag006G502870	XP_020879359.1
OG0001990	Ag008G688660, Ag008G689820	XP_002866033.1
OG0001990	Ag003G251440	XP_020875391.1
OG0001992	Ag008G696670	XP_002866118.1
OG0001993	Ag008G697710	XP_020891023.1
OG0001995	Ag007G609230	XP_020878344.1
OG0001995	Ag008G719620	XP_020878198.1
OG0001996	Ag007G607970	XP_002871492.1
OG0001997	Ag007G602870, Ag007G602850	XP_020877282.1
OG0001997	Ag006G523580	XP_020882971.1
OG0001998	Ag007G602350	XP_002871372.2
OG0001998	Ag008G730990	XP_002864892.1
OG0001999	Ag007G599950	XP_002873320.1
OG0001999	Ag008G726130	XP_020882393.1
OG0002000	Ag008G726570	XP_020879849.1
OG0002000	Ag006G507840	XP_020875825.1
OG0002001	Ag002G120060	XP_002865164.1
OG0002001	Ag006G576740	XP_020874649.1
OG0002002	Ag006G558340, Ag006G558270	XP_020872209.1
OG0002002	Ag002G123990	XP_020868622.1
OG0002003	Ag006G554290	XP_020873297.1
OG0002003	Ag002G140410	XP_002872689.1
OG0002004	Ag002G144320, Ag002G143830	XP_020877695.1
OG0002004	Ag006G550990	XP_002867746.1
OG0002005	Ag006G542540, Ag006G545080	XP_020873605.1
OG0002006	Ag006G542760, Ag006G544830	XP_020873365.1
OG0002006	Ag002G146810	XP_002872543.1
OG0002007	Ag006G544780, Ag006G542870	XP_020873823.1
OG0002008	Ag002G147660	XP_020877247.1
OG0002008	Ag006G541100	XP_002891012.2
OG0002009	Ag007G584920	XP_002891356.1, XP_002891355.1, XP_002891357.1
OG0002010	Ag007G582620	XP_020870465.1
OG0002010	Ag007G582690	XP_020866792.1
OG0002011	Ag007G582180	XP_002890808.1
OG0002012	Ag005G415580	XP_020887282.1
OG0002012	Ag003G285760	XP_020874384.1
OG0002013	Ag005G413950	XP_002884071.1
OG0002013	Ag003G285990	XP_020873085.1
OG0002014	Ag003G286950	XP_020873050.1
OG0002014	Ag005G414550	XP_020888349.1
OG0002015	Ag005G410320	XP_002886185.1
OG0002015	Ag003G289360	XP_002866990.1
OG0002016	Ag004G314200	XP_020883855.1
OG0002016	Ag003G291890, Ag003G291880	XP_002868971.1
OG0002018	Ag006G521300	XP_020884193.1
OG0002018	Ag003G295490	XP_002868885.2
OG0002020	Ag005G412520	XP_002889803.1, XP_002890806.1, XP_002890805.1
OG0002021	Ag006G543040, Ag006G544570	XP_020873591.1
OG0002021	Ag006G561660	XP_002874660.1
OG0002022	Ag004G327610	XP_020868338.1
OG0002022	Ag002G111920, Ag002G108470	XP_020877684.1
OG0002023	Ag005G436950	XP_020886048.1
OG0002023	Ag001G036120	XP_020874648.1
OG0002024	Ag005G438950	XP_020886689.1
OG0002025	Ag002G203480, Ag006G502600	XP_020891118.1
OG0002026	Ag002G200320	XP_002880137.1
OG0002026	Ag001G092660	XP_002876545.1
OG0002027	Ag001G084390	XP_020881524.1
OG0002027	Ag002G191140	XP_002881783.1
OG0002028	Ag008G711780	XP_020883798.1
OG0002029	Ag004G298460	XP_002892069.1
OG0002029	Ag006G515500	XP_002875002.1
OG0002030	Ag006G510020	XP_020878315.1
OG0002030	Ag004G300160	XP_020867758.1
OG0002031	Ag004G302690, Ag007G588440	XP_020867468.1, XP_020884055.1
OG0002032	Ag007G589300	XP_002879377.2
OG0002032	Ag004G303850	XP_020869721.1
OG0002033	Ag004G305860	XP_020868595.1
OG0002033	Ag007G592190	XP_020883949.1
OG0002034	Ag004G307140	XP_002889652.1
OG0002034	Ag007G594670	XP_020883277.1
OG0002035	Ag008G695150	XP_002866085.1
OG0002036	Ag007G619910	XP_020876571.1
OG0002036	Ag005G489590	XP_002882222.1
OG0002037	Ag007G619920	XP_002871686.2
OG0002037	Ag005G489560	XP_002882223.1
OG0002038	Ag005G460260	XP_020889231.1
OG0002038	Ag005G483450	XP_020889016.1
OG0002039	Ag003G265280, Ag008G660570, Ag001G079110	XP_020880281.1
OG0002039	Ag002G183830	XP_002862287.1, XP_002879822.1
OG0002040	Ag002G167760	XP_002879617.1
OG0002040	Ag001G070880	XP_002876178.1
OG0002041	Ag002G171080	XP_002881490.1
OG0002041	Ag001G072460	XP_002877914.1
OG0002042	Ag002G176370	XP_020884754.1, XP_002879742.1, XP_020882754.1
OG0002043	Ag004G322830	XP_002894146.1, XP_002894147.1
OG0002044	Ag004G323080	XP_020867926.1
OG0002044	Ag003G208360	XP_020891379.1
OG0002045	Ag004G323750	XP_002890124.1
OG0002045	Ag003G209000	XP_002889288.1
OG0002046	Ag004G324450	XP_020867562.1
OG0002046	Ag003G210530	XP_002887805.1
OG0002047	Ag004G325100	XP_002890169.1
OG0002047	Ag003G211970	XP_002889235.1
OG0002048	Ag004G327480	XP_020867526.1
OG0002049	Ag003G237590	XP_002887473.1
OG0002049	Ag004G328330, Ag004G328370	XP_020868970.1
OG0002050	Ag004G335320	XP_020870746.1
OG0002050	Ag003G220350	XP_020890552.1
OG0002051	Ag004G335600	XP_020868620.1
OG0002051	Ag002G193400	XP_020885219.1
OG0002052	Ag004G336040	XP_020869250.1
OG0002052	Ag003G219700	XP_020889644.1
OG0002053	Ag004G336930	XP_020867682.1
OG0002053	Ag003G218940	XP_020890166.1
OG0002054	Ag004G341050	XP_020866096.1
OG0002054	Ag004G343370	XP_020865801.1
OG0002055	Ag003G241510	XP_002890576.2
OG0002055	Ag004G344400	XP_002888789.1
OG0002057	Ag003G272240	XP_002869297.1
OG0002058	Ag005G472900	XP_002878709.1
OG0002059	Ag004G303610	XP_020867624.1
OG0002059	Ag007G589480	XP_002879387.1
OG0002060	Ag004G345460	XP_002888765.1
OG0002060	Ag007G616010	XP_002871634.1
OG0002061	Ag003G224300	XP_020881951.1
OG0002063	Ag006G506230	XP_002873295.1
OG0002063	Ag008G705790	XP_020882218.1
OG0002064	Ag001G067120, Ag001G067090	XP_002876086.1, XP_020880080.1, XP_020880078.1
OG0002065	Ag002G164370, Ag002G164440	XP_020890860.1
OG0002066	Ag003G219490	XP_020890173.1
OG0002066	Ag004G336260	XP_002879141.1, XP_020870275.1, XP_020868898.1
OG0002067	Ag003G223440	XP_020865863.1
OG0002068	Ag003G211900	XP_020889897.1
OG0002069	Ag003G211710	XP_002887781.1
OG0002069	Ag003G211730	XP_002887780.1
OG0002070	Ag004G324840	XP_020869557.1
OG0002070	Ag003G211280	XP_020865604.1
OG0002071	Ag005G469450	XP_020887159.1
OG0002071	Ag001G001490	XP_020867877.1
OG0002072	Ag001G002400	XP_002891828.1
OG0002072	Ag005G468970	XP_020888589.1
OG0002073	Ag001G006270	XP_020867155.1
OG0002073	Ag005G464920	XP_020888813.1
OG0002074	Ag001G028800	XP_002868149.1
OG0002074	Ag005G459200, Ag005G459190	XP_020889203.1
OG0002075	Ag005G402170	XP_020886939.1
OG0002075	Ag014G741810, Ag005G402110	XP_002883961.1
OG0002076	Ag001G000090	XP_002894565.1
OG0002076	Ag001G030310, Ag005G470660	XP_002882787.1
OG0002077	Ag001G010700	XP_002891646.1
OG0002077	Ag005G442380, Ag005G443690	XP_020889064.1
OG0002078	Ag001G079520, Ag001G079500	XP_002876328.1
OG0002078	Ag001G079370	XP_020881536.1, XP_020882496.1
OG0002079	Ag002G191320, Ag002G191310, Ag001G020430, Ag002G191420	XP_020878905.1, XP_002869619.2
OG0002080	Ag007G646510	XP_020875320.1
OG0002081	Ag005G453180, Ag001G037790	XP_020884070.1, XP_020875616.1, XP_002878851.2, XP_020883106.1
OG0002082	Ag002G178120	XP_020884203.1
OG0002083	Ag002G190200	XP_002879918.1, XP_020885015.1
OG0002084	Ag003G208260	XP_020885337.1, XP_002889304.2
OG0002085	Ag005G442340, Ag005G443650	XP_020873534.1
OG0002086	Ag006G557880, Ag006G561450, Ag006G553900, Ag006G561440, Ag006G558120, Ag006G557990, Ag006G557950, Ag006G557960, Ag006G557870, Ag006G557850	XP_002869958.2
OG0002092	Ag004G370520	XP_020865780.1, XP_020888556.1
OG0002093	Ag003G281210	XP_020872187.1
OG0002094	Ag001G006620	XP_002869142.1
OG0002094	Ag005G418220	XP_002884163.2
OG0002095	Ag005G416290	XP_002884045.1
OG0002095	Ag003G285280	XP_020874548.1
OG0002096	Ag004G366830	XP_020870790.1
OG0002096	Ag004G309900	XP_002889744.1
OG0002097	Ag004G369120	XP_020890310.1
OG0002097	Ag004G311270	XP_020868764.1
OG0002098	Ag004G373260	XP_020890093.1
OG0002098	Ag008G707440	XP_020865866.1
OG0002099	Ag004G312960	XP_002892612.1
OG0002099	Ag004G373830	XP_002886573.1
OG0002100	Ag004G319160	XP_020869268.1
OG0002100	Ag008G662410	XP_020881977.1
OG0002101	Ag008G668940, Ag008G668930	XP_020880323.1
OG0002103	Ag004G401400	XP_002887878.1
OG0002104	Ag004G389560, Ag004G394560	XP_002887935.1
OG0002104	Ag007G656140	XP_002870638.1
OG0002105	Ag004G316430	XP_020869525.1
OG0002105	Ag004G382830	XP_002886433.1
OG0002106	Ag004G379140	XP_002886475.1
OG0002106	Ag004G315090	XP_020868464.1
OG0002107	Ag001G082070	XP_002878099.1
OG0002107	Ag002G188670	XP_002881751.1
OG0002108	Ag006G491920	XP_002870933.2
OG0002108	Ag005G478220	XP_020888739.1
OG0002109	Ag006G494820	XP_020877380.1
OG0002110	Ag005G476500	XP_020888372.1
OG0002110	Ag006G495170	XP_002871024.1, XP_002890223.1
OG0002111	Ag005G475790	XP_002884788.2
OG0002111	Ag006G497330	XP_002873138.1
OG0002112	Ag006G499360	XP_002873178.1
OG0002112	Ag005G474680	XP_002884809.1
OG0002114	Ag003G252520	XP_002869547.1
OG0002114	Ag008G686810	XP_002865977.1
OG0002115	Ag003G250830	XP_002862180.1, XP_020873480.1
OG0002116	Ag008G695690	XP_020871610.1
OG0002117	Ag007G610530	XP_002871547.1, XP_002893458.1
OG0002118	Ag007G607860	XP_020877554.1
OG0002119	Ag007G605630	XP_020876740.1, XP_020878028.1
OG0002120	Ag008G723770	XP_020876252.1
OG0002120	Ag007G601490	XP_020878155.1, XP_002871342.1
OG0002121	Ag003G215630, Ag008G726580	XP_002866456.1
OG0002121	Ag006G507800	XP_020878612.1
OG0002122	Ag002G123230	XP_020889763.1
OG0002122	Ag006G577710	XP_002870109.1
OG0002123	Ag002G104640	XP_002865237.1
OG0002123	Ag006G573470	XP_020874524.1
OG0002124	Ag002G104060	XP_020867528.1
OG0002124	Ag006G572030, Ag006G572060	XP_002867952.1
OG0002125	Ag006G559860	XP_020874727.1
OG0002125	Ag002G125390	XP_020891554.1
OG0002126	Ag002G130920	XP_002874836.1
OG0002126	Ag006G564450	XP_020872909.1
OG0002127	Ag002G146610	XP_020878448.1
OG0002127	Ag006G544990, Ag006G542620	XP_020873465.1
OG0002128	Ag002G147530	XP_020878669.1
OG0002128	Ag006G541190	XP_020868992.1
OG0002129	Ag006G536870, Ag006G539400	XP_002891070.1
OG0002131	Ag006G512200	XP_020878372.1
OG0002131	Ag004G299710	XP_020869119.1
OG0002132	Ag003G285850	XP_002867066.1
OG0002132	Ag005G415460	XP_020887286.1
OG0002133	Ag003G285970	XP_002867063.1
OG0002133	Ag003G220420, Ag003G286150	XP_020872242.1
OG0002134	Ag003G287760	XP_002867042.1
OG0002134	Ag005G414720	XP_002886132.1
OG0002135	Ag005G410310	XP_020888924.1
OG0002136	Ag006G520650	XP_020884102.1
OG0002136	Ag003G296290	XP_002866820.1
OG0002137	Ag007G648660	XP_002868712.1
OG0002138	Ag002G160470	XP_020885763.1
OG0002138	Ag002G160460	XP_020883126.1
OG0002139	Ag007G584560, Ag007G584570	XP_002894007.1
OG0002139	Ag002G157910	XP_002865467.1
OG0002141	Ag005G431960	XP_002883467.1
OG0002142	Ag001G098360	XP_002876703.1
OG0002143	Ag001G098310	XP_002876699.1
OG0002143	Ag002G206550	XP_020884478.1
OG0002144	Ag002G194670, Ag002G194680	XP_020884460.1, XP_002881859.1
OG0002145	Ag002G192970	XP_020884634.1
OG0002146	Ag008G714400	XP_002872013.1
OG0002148	Ag008G709250	XP_020879923.1, XP_020886220.1
OG0002149	Ag008G729000	XP_002866535.1
OG0002150	Ag008G734430	XP_020881753.1
OG0002151	Ag008G735060	XP_020883788.1
OG0002151	Ag005G410680	XP_020887642.1
OG0002152	Ag004G297740	XP_002892042.1
OG0002153	Ag004G297830	XP_020870069.1
OG0002153	Ag006G517200, Ag006G517240, Ag006G517210	XP_020879542.1
OG0002154	Ag007G586870	XP_020886793.1
OG0002154	Ag004G301810	XP_020870732.1
OG0002155	Ag007G587350	XP_020871032.1
OG0002155	Ag004G302190	XP_002892201.1
OG0002156	Ag007G588450	XP_002885624.1
OG0002157	Ag007G589440	XP_020885307.1
OG0002158	Ag003G252370	XP_020875088.1
OG0002158	Ag003G252390	XP_002867491.1
OG0002159	Ag005G489080	XP_020886676.1
OG0002159	Ag007G621620	XP_002871710.1
OG0002160	Ag007G625550	XP_002871768.1
OG0002161	Ag005G485290	XP_002884455.1
OG0002162	Ag005G433480	XP_020887533.1
OG0002162	Ag005G482200, Ag004G344390	XP_020889393.1
OG0002164	Ag005G480850	XP_002865722.1
OG0002165	Ag007G611810	XP_020878507.1
OG0002165	Ag005G478780	XP_002884685.1
OG0002166	Ag001G080650	XP_002878068.1
OG0002166	Ag002G186480	XP_020883743.1
OG0002167	Ag002G181890	XP_002881662.1
OG0002167	Ag002G181860	XP_002881661.2
OG0002168	Ag001G064100	XP_020881688.1
OG0002169	Ag002G177630	XP_002881605.1
OG0002170	Ag003G210320, Ag003G210410	XP_002887809.1
OG0002171	Ag004G324650	XP_002890153.1
OG0002171	Ag003G210910	XP_002889262.1
OG0002172	Ag004G324740	XP_002890154.1
OG0002173	Ag004G325040, Ag003G211920	XP_020868560.1
OG0002174	Ag003G228530	XP_020890805.1
OG0002175	Ag003G220050	XP_020891505.1
OG0002175	Ag004G335590	XP_020868621.1
OG0002176	Ag004G339740	XP_020866448.1
OG0002177	Ag004G341090	XP_002890547.1
