Orthogroup	Alyssum_gmelinii	Brassica_napus
OG0003145	Ag004G312770	XP_013645534.2, XP_013653117.2
OG0003145	Ag004G373310	XP_013661653.2, XP_022556400.1
OG0003146	Ag008G659560, Ag008G658880	XP_013724704.2, XP_013691903.2, XP_013707217.1
OG0003147	Ag007G655500	XP_022548091.2
OG0003147	Ag008G668340	XP_013725077.2, XP_013710158.2
OG0003148	Ag007G654570	XP_048595249.1, XP_048625578.1
OG0003149	Ag008G731290	XP_013704144.2, XP_048616621.1, XP_022565246.2
OG0003150	Ag008G675040	XP_013644496.2, XP_013706422.1
OG0003151	Ag004G363870	XP_013701848.2, XP_013707078.1
OG0003152	Ag004G397230	XP_013750233.2, XP_013684903.2
OG0003152	Ag007G656760	XP_013743462.2, XP_013684706.2
OG0003153	Ag004G397220	XP_013659314.1, XP_013675105.1, XP_013750244.2, XP_013684905.1
OG0003154	Ag004G386970	XP_013736537.2, XP_013661579.2, XP_013653822.1, XP_048595670.1, XP_013686150.1
OG0003155	Ag006G499290	XP_013678549.1, XP_013724396.2, XP_013718978.2, XP_013742573.2, XP_022566972.1
OG0003155	Ag006G499300	XP_013737834.1, XP_013742574.2
OG0003156	Ag001G087800, Ag001G026730, Ag001G026680	XP_013699259.1, XP_013655622.1, XP_013741783.2, XP_048622187.1
OG0003157	Ag003G250660	XP_013724502.1, XP_013742009.1, XP_013707287.2
OG0003158	Ag007G603600, Ag007G604230, Ag007G604250	XP_048625350.1, XP_013668164.2, XP_048627695.1, XP_013680286.1, XP_048630345.1, XP_022553192.2, XP_048626269.1, XP_048602721.1, XP_048603613.1
OG0003159	Ag002G126800	XP_013675681.1
OG0003159	Ag006G561290	XP_048596013.1, XP_013662121.1, XP_013737524.2, XP_013655879.2
OG0003160	Ag002G157540	XP_048595923.1, XP_048623483.1, XP_013677013.2
OG0003160	Ag007G584740	XP_013721532.1
OG0003161	Ag003G292610	XP_013655003.3, XP_048593807.1, XP_048608928.1, XP_013681284.2
OG0003162	Ag001G036920	XP_022545318.1, XP_013722411.1
OG0003163	Ag002G138910	XP_048623765.1, XP_013705885.1, XP_013740822.2
OG0003163	Ag006G567730	XP_022550372.1, XP_013642956.2
OG0003164	Ag001G038990	XP_013742898.2, XP_013723185.2
OG0003164	Ag005G430300	XP_022570830.1
OG0003165	Ag006G563100, Ag003G212530	XP_013648646.1
OG0003166	Ag001G094640	XP_013708377.1, XP_013708076.2
OG0003167	Ag002G201790, Ag002G201780	XP_013692946.1, XP_013748139.1, XP_013734810.2, XP_013725850.1, XP_013740648.1
OG0003168	Ag005G478320, Ag005G478290, Ag005G478300	XP_013695725.2, XP_022575620.1
OG0003169	Ag005G476870	XP_048606136.1, XP_013739340.2
OG0003169	Ag006G493790	XP_013706134.1, XP_013666233.2
OG0003170	Ag001G058980	XP_013749394.2
OG0003170	Ag008G734040	XP_013740906.1, XP_013740914.1, NP_001302523.1, XP_013712390.1
OG0003171	Ag006G514530, Ag006G514540	XP_013684378.1, XP_048632091.1, XP_048604112.1, XP_048612343.1, XP_048630541.1, XP_013745075.2, XP_048632087.1, XP_048626426.1, XP_048605945.1, XP_048632090.1
OG0003172	Ag006G514210	XP_048626300.1, XP_013731186.1, XP_013719459.1, XP_013722846.1, NP_001303037.1, XP_022566761.2, XP_048595153.1, XP_013722759.1
OG0003173	Ag007G599520	XP_013744731.2, XP_022574094.2, XP_048605419.1, XP_013740799.2, XP_048632056.1
OG0003174	Ag007G598920	XP_022571900.2, XP_013727752.2
OG0003174	Ag004G301120	XP_048599354.1, XP_013696263.1
OG0003175	Ag004G303060	XP_013726442.1, XP_048597912.1
OG0003175	Ag007G588920	XP_048610099.1
OG0003176	Ag007G588740	XP_048608419.1, XP_013734214.1, XP_022566430.2, XP_013752357.2, XP_013691390.1
OG0003177	Ag007G594030	XP_013748924.3, XP_048636847.1, XP_048630425.1, XP_048610824.1, XP_013734937.2, XP_013744621.1
OG0003178	Ag007G613310	XP_013714618.1, XP_022572674.1, XP_022549268.1, XP_048625153.1, XP_013714877.1
OG0003179	Ag001G101000	XP_048607410.1, XP_048603120.1
OG0003179	Ag007G613240	XP_013727589.1, XP_048626067.1
OG0003180	Ag007G641480	XP_048617830.1, XP_013647329.2, XP_013675279.1, XP_013663057.2
OG0003181	Ag005G483460	XP_013684505.1, XP_022572225.1, XP_048636098.1, XP_048626530.1, XP_013657295.1, XP_048599534.1, XP_048619093.1
OG0003182	Ag006G491500	XP_013731797.1
OG0003183	Ag002G180290	XP_022557960.2, XP_048636459.1, XP_013732078.1, XP_013734610.1, XP_013688574.1, XP_022574437.2
OG0003184	Ag002G165920, Ag002G165900	XP_013740521.2, XP_013681729.1, XP_013691493.2, XP_013747319.2, XP_013691764.1, XP_048628891.1, XP_022575983.1, XP_048630471.1
OG0003185	Ag002G162120	XP_013752199.1, XP_013734692.2, XP_013653474.2
OG0003186	Ag004G330040	XP_048614179.1, XP_013641826.2
OG0003187	Ag003G222910	XP_013717925.2, XP_013702218.1
OG0003189	Ag004G334800	XP_013717606.2, XP_022543051.1, XP_048611146.1, XP_013705638.1
OG0003190	Ag003G217080	XP_013667665.2, XP_048617749.1, XP_013648695.1
OG0003190	Ag004G337900	XP_013696908.2, XP_048638533.1
OG0003191	Ag007G623900	XP_013667552.1, XP_013683059.2, XP_013693729.1, XP_013672308.1
OG0003192	Ag007G635170	XP_013660833.2, XP_048625679.1, XP_013643957.1, XP_048591133.1
OG0003193	Ag004G355680	XP_013688313.2, XP_013692837.2, XP_013650631.3, XP_048593926.1, XP_048606813.1
OG0003194	Ag003G267630, Ag001G051430	XP_013678394.2, XP_013671054.2
OG0003195	Ag006G522500	XP_013708629.2, XP_013660095.2
OG0003198	Ag004G309130	XP_048594241.1, XP_013750891.1, XP_013716518.2, XP_013672611.2, XP_013711366.1, XP_013641038.2
OG0003198	Ag004G365510, Ag004G364980	XP_048623446.1, XP_013730046.1
OG0003199	Ag005G419750	XP_013706828.1, XP_013661422.2, XP_013711719.1
OG0003200	Ag004G308540	XP_013655316.1, XP_048622206.1
OG0003201	Ag004G302900	XP_022556967.1, XP_013720513.3, XP_048599377.1, XP_013666453.2
OG0003202	Ag004G301820, Ag005G407860	XP_013696306.2, XP_048599346.1, XP_013664845.1
OG0003203	Ag005G484080	XP_048632228.1, XP_013681007.2
OG0003204	Ag006G498160	XP_048623249.1, XP_013668191.2
OG0003204	Ag005G475410	XP_048615242.1, XP_013750309.2, XP_013676531.1, XP_013640881.2
OG0003206	Ag008G720970	XP_013703369.1, XP_013643740.1, XP_013700136.1, XP_013678130.1
OG0003207	Ag008G724640	XP_013730920.1, XP_013670353.1
OG0003208	Ag003G219540	XP_048592279.1, XP_013708707.2, XP_022549704.2
OG0003209	Ag005G466140, Ag005G466160, Ag005G466200, Ag003G279940, Ag001G074180	XP_013739379.2, XP_013673448.2, XP_048615298.1, XP_022575938.2
OG0003209	Ag005G466210	XP_013741058.1
OG0003210	Ag005G465920	XP_013655716.1, XP_013673727.1, XP_013709470.1
OG0003210	Ag005G466010	XP_022551234.1
OG0003211	Ag005G463940	XP_022543728.2, XP_048600884.1
OG0003212	Ag005G462160	XP_013718119.2
OG0003212	Ag005G462520, Ag005G462480, Ag005G462170	XP_013741027.2
OG0003212	Ag005G462590	XP_013695957.1
OG0003213	Ag005G461750	XP_022550932.1, XP_048627430.1, XP_013643804.2
OG0003213	Ag001G009120	XP_013721388.1, XP_013655525.1
OG0003214	Ag005G456340	XP_013678175.1, XP_013736497.1, XP_022543263.1, XP_013684696.2
OG0003215	Ag005G453540	XP_013710903.1, XP_022570365.1, XP_013675246.1, XP_013681722.1, XP_013741080.1
OG0003216	Ag005G412410	XP_048607201.1, XP_013643384.2
OG0003217	Ag005G403980	XP_013675951.2, XP_048593073.1, XP_013744427.1
OG0003218	Ag001G007000	XP_048616441.1, XP_013640585.1, XP_013640584.1, XP_013698678.1
OG0003219	Ag001G010790	XP_013685037.1, XP_013736617.2
OG0003219	Ag005G443870, Ag005G442660	XP_013640394.1, XP_013702378.3
OG0003220	Ag001G017400	XP_013735852.2, XP_022569298.1
OG0003221	Ag006G517660	XP_022545223.1, XP_022545222.1, XP_022562003.1, XP_022546430.1, XP_022553804.1, XP_022545525.1
OG0003222	Ag001G076720	XP_013703244.2, XP_013647986.1
OG0003222	Ag001G076750	XP_022546852.1
OG0003223	Ag003G279030	XP_013670692.1
OG0003224	Ag001G080200	XP_013655931.1, XP_013663465.1, XP_013677449.2, XP_013648009.2
OG0003224	Ag002G185110	XP_013690633.2, XP_022574122.2
OG0003225	Ag001G080700	XP_013696789.1, XP_022546878.2, XP_048610507.1, XP_013728603.1
OG0003226	Ag001G091510	XP_013742090.1, XP_013692876.1
OG0003226	Ag002G198160	XP_013744385.1, XP_013692399.1
OG0003227	Ag004G358440, Ag001G033800	XP_013647258.1, XP_013652590.2
OG0003228	Ag001G084520	XP_013652930.1, XP_013668788.2, XP_048609826.1, XP_048620856.1, XP_013663945.1, XP_022573388.1, XP_013740630.2, XP_022552442.1
OG0003230	Ag002G138780, Ag002G114120, Ag002G121800	XP_013704333.2, XP_013694578.3
OG0003231	Ag006G558170	XP_013733907.2, XP_013642254.2
OG0003232	Ag002G190370	XP_048605486.1
OG0003233	Ag003G295130	XP_022544008.2, XP_022561253.2
OG0003234	Ag007G596540	XP_048612446.1, XP_013743972.2
OG0003234	Ag004G308260, Ag004G308240	XP_013670304.2, XP_013716320.2
OG0003235	Ag004G317370	XP_013645181.2, XP_013694407.2
OG0003235	Ag004G317460	XP_013674320.2, XP_048622333.1
OG0003236	Ag004G332030	XP_013657223.1, XP_013728111.2, XP_048622423.1, XP_013746632.3, XP_013641899.1, XP_013693625.1, XP_013641902.2, XP_013660199.1, XP_013664645.1
OG0003237	Ag005G448720	XP_048590877.1, XP_013640595.1, XP_048616444.1
OG0003237	Ag005G448730	XP_048606717.1
OG0003239	Ag006G512680	XP_048627182.1, XP_013718775.2, XP_013733294.2, XP_048616889.1
OG0003247	Ag003G264140, Ag003G262880	XP_048594488.1
OG0003249	Ag003G273150	XP_013666436.2, XP_013666542.2
OG0003250	Ag003G279290	NP_001303220.1, NP_001302776.1, XP_013695331.1, XP_022552822.1
OG0003251	Ag001G034020	XP_013737083.2, XP_013672739.1, XP_013744246.2
OG0003252	Ag003G274570	XP_048622191.1, XP_013741673.1
OG0003253	Ag007G586840, Ag007G586830	XP_013703356.1, XP_013706380.2, NP_001392274.1
OG0003254	Ag002G192830	XP_013691072.2, XP_013746234.2, XP_048635470.1, XP_013751040.2
OG0003255	Ag007G579520	XP_013661821.2, XP_013644560.1
OG0003255	Ag004G311280	XP_013645909.2, XP_048638068.1
OG0003256	Ag004G317740	XP_013646511.2, XP_013695600.1
OG0003256	Ag008G663880	XP_048619503.1, XP_013644807.1
OG0003257	Ag004G341590	XP_048602941.1, XP_013720822.2, XP_048628335.1, XP_013707949.2, XP_022562857.2
OG0003258	Ag007G647500	XP_048633370.1, XP_013706007.1
OG0003260	Ag001G080500, Ag001G080520	XP_048597138.1
OG0003260	Ag001G080490	XP_013655941.1, XP_013663453.2, XP_048620641.1, XP_048597137.1
OG0003261	Ag008G684910	XP_048604236.1, XP_048619126.1
OG0003262	Ag003G251730, Ag002G175900	XP_013738190.2, XP_013705294.1
OG0003263	Ag008G694270	XP_013646349.1, XP_013646824.1
OG0003264	Ag007G607110	XP_013687400.2, XP_022549336.1
OG0003265	Ag007G605600	XP_048607849.1, XP_013708921.1, XP_048598370.1, XP_048626240.1, XP_048602751.1
OG0003266	Ag008G724160	XP_013741213.1
OG0003266	Ag007G601140	XP_022566576.2, XP_013680357.1
OG0003267	Ag007G600840	XP_048602684.1, XP_013718855.1, XP_048625014.1, XP_013680363.1, XP_013730155.1, XP_013715384.2
OG0003268	Ag006G574090	XP_048632815.1, XP_022571544.2, XP_048594695.1, XP_048607241.1
OG0003269	Ag002G141630	XP_013710935.1, XP_013732695.1, XP_013735498.2, XP_013676946.1, XP_013661123.2
OG0003270	Ag006G534920	XP_013671287.2, XP_013659545.1
OG0003271	Ag007G583750	XP_022545891.1, XP_048607672.1, XP_013714431.1, XP_013658446.3
OG0003272	Ag007G580460	XP_022544412.1, XP_013718336.3, XP_048592558.1, XP_022566650.1, XP_048592560.1, XP_048592562.1, XP_048594571.1, XP_022569900.1
OG0003273	Ag007G580320	XP_013699076.1, XP_013734279.1, XP_013746149.2, XP_013744541.2
OG0003274	Ag005G416010	XP_013686455.1, XP_013744527.1
OG0003274	Ag003G285460	XP_048634642.1
OG0003275	Ag005G413960	XP_013697045.1, XP_013661432.2
OG0003276	Ag005G412510	NP_001303162.1, XP_013652975.1, NP_001303127.1
OG0003277	Ag008G712650	XP_048593306.1, XP_048618531.1
OG0003278	Ag006G520610	XP_013708655.1, XP_013664316.1
OG0003278	Ag003G296440	XP_013652832.1, XP_013656669.1
OG0003279	Ag003G263760, Ag003G263740, Ag003G263250, Ag003G263240, Ag003G263200, Ag003G263820, Ag003G263260, Ag003G263780, Ag003G263230, Ag003G263730, Ag003G230370, Ag003G230380, Ag003G230390, Ag003G230400, Ag003G230360, Ag003G263800, Ag003G296460	XP_013656667.2, XP_013652831.2, XP_013653445.3
OG0003280	Ag007G578910	XP_013677251.1, XP_013639858.1, XP_013659594.1
OG0003281	Ag002G104320	XP_013677087.2, XP_048603835.1, XP_048605082.1, XP_013677054.1
OG0003282	Ag005G425550	XP_013736759.2, XP_048607070.1
OG0003283	Ag001G008480	XP_013731695.1, XP_048619533.1
OG0003284	Ag001G038220	XP_013735994.1, XP_013713990.1, XP_048610664.1, XP_048634310.1, XP_048592504.1, XP_022570065.1
OG0003286	Ag001G035740	XP_013660277.1, XP_013666217.1
OG0003286	Ag005G437140	XP_013732917.1, XP_022560855.2
OG0003287	Ag001G034970	XP_013731782.1, XP_013655691.1, XP_013664772.1, XP_013668459.1
OG0003288	Ag002G200010, Ag002G200040	XP_048611301.1
OG0003289	Ag002G198370, Ag002G198360	XP_048631779.1, XP_048608638.1, XP_013691675.2, XP_048634202.1, XP_013725480.2
OG0003292	Ag008G714130, Ag006G570650	XP_048623300.1, XP_048599009.1
OG0003293	Ag008G729300	XP_022562093.2, XP_048631094.1, XP_048629718.1
OG0003294	Ag008G731640	XP_013702136.1, XP_013667285.2
OG0003294	Ag007G603360	XP_022570773.1, XP_013715382.2
OG0003295	Ag008G733420	XP_013643214.2, XP_013643323.2
OG0003296	Ag001G099960	XP_013744043.2, XP_013689355.2
OG0003296	Ag001G062870	XP_013695176.1
OG0003297	Ag001G099770	XP_013737180.1, XP_013741264.1, XP_013748735.1, XP_013697006.1, XP_048601906.1
OG0003298	Ag007G586900	XP_013714278.1, XP_048595970.1
OG0003298	Ag004G301910	XP_013697806.2, XP_022563543.1
OG0003299	Ag007G589710	XP_013748697.1, XP_013648050.1
OG0003299	Ag004G303430	XP_013697986.1
OG0003300	Ag004G306480	XP_048613814.1, XP_013687159.2, XP_022546536.1
OG0003300	Ag007G593460	XP_013731172.1, XP_013744274.1
OG0003301	Ag007G597620, Ag007G597640	XP_013744014.2, XP_013742461.1, XP_048592806.1
OG0003302	Ag003G276670	XP_013740709.2, XP_048608750.1, XP_013704794.2, XP_013706076.1
OG0003303	Ag001G101010	XP_013726184.2, XP_048625159.1, XP_013714518.2
OG0003303	Ag007G613220	XP_013727579.1, XP_022575161.2
OG0003304	Ag005G478570	XP_013736094.1, XP_013648123.1, XP_022559257.1, XP_013750462.1
OG0003305	Ag007G624030	XP_013681571.2, XP_048626879.1, XP_013667511.1, XP_013683061.1
OG0003306	Ag005G484880	XP_048636169.1, XP_013723539.2, XP_013750434.1, XP_013735786.2
OG0003307	Ag005G484360	XP_013750692.1, XP_013750735.2
OG0003308	Ag005G479450	XP_013750588.2, XP_013697548.1
OG0003309	Ag005G404000, Ag007G586260	XP_048619080.1, XP_013656995.1, XP_013671550.2, XP_013736645.1
OG0003310	Ag004G326180	XP_013641602.1, XP_013660439.1
OG0003311	Ag004G326460, Ag004G326450	XP_013731203.2, XP_013707874.2, XP_048597622.1, XP_013707875.2, XP_048597621.1, XP_013661866.2, XP_022563688.2, XP_013641574.1, XP_013744562.1
OG0003312	Ag003G236190	XP_013698616.1, XP_013648942.2, XP_013676704.1, NP_001303227.1
OG0003313	Ag004G329450	XP_013657277.1, XP_013727087.2
OG0003314	Ag004G331440	XP_048638436.1, XP_013715591.1
OG0003315	Ag003G219470	XP_013648723.1, XP_013648740.1
OG0003315	Ag004G336310	XP_013722062.2, XP_048638511.1, XP_013697520.2
OG0003316	Ag003G214810	XP_013676336.1, XP_013652089.2, XP_048627434.1, XP_048617515.1, XP_048594929.1, XP_013650168.2
OG0003317	Ag003G279860, Ag003G279930, Ag004G339780, Ag004G339630, Ag004G339820	XP_048596937.1, XP_013695358.2, XP_048592714.1, XP_022569855.2
OG0003318	Ag007G655770	XP_013713035.1, XP_048632526.1
OG0003319	Ag003G244310	XP_022545982.1, XP_048593965.1, XP_048598016.1, XP_013725972.1
OG0003320	Ag002G177770	XP_013662576.1, XP_013662658.1, XP_013657201.1, XP_013657140.1
OG0003321	Ag003G272190	XP_048601204.1, XP_013666875.2
OG0003322	Ag008G713500	XP_013648795.1
OG0003324	Ag007G617400	XP_048632141.1, XP_013681530.2
OG0003324	Ag007G617410	XP_013666019.1, XP_013681607.1, XP_022554387.1, XP_022567352.2
OG0003325	Ag007G637340	XP_048591157.1, XP_013643889.2
OG0003326	Ag006G510400	XP_013670854.1, XP_013715216.2
OG0003326	Ag006G510390	XP_013669790.1, XP_013715437.2
OG0003327	Ag006G501310, Ag001G080010	XP_013724046.1, XP_013678524.1, XP_048598551.1, XP_013686074.2
OG0003328	Ag008G723120, Ag008G723130	XP_048637602.1, XP_048602535.1, XP_048604339.1
OG0003329	Ag004G354770	XP_013688579.1, XP_013676453.1, XP_013649273.1, XP_022568848.2, XP_013674481.2, XP_048616112.1
OG0003330	Ag004G347490	XP_048592042.1, XP_013701639.1
OG0003331	Ag003G216660	XP_048631598.1, XP_048592305.1, XP_013652103.2, XP_048616883.1, XP_048603348.1, XP_013718904.2, XP_048630660.1, XP_048630606.1, XP_048630663.1, XP_048630136.1, XP_048630605.1, XP_048615870.1, XP_048627347.1, XP_048629488.1
OG0003332	Ag004G332240	XP_013641886.2, XP_013698327.2
OG0003332	Ag003G227160	XP_013648910.1, XP_013682545.1
OG0003333	Ag003G233830	XP_013652378.2, XP_013705941.1
OG0003333	Ag004G329920	XP_013723312.2, XP_022542978.2
OG0003335	Ag004G325540	XP_013708198.1, XP_022547590.1
OG0003336	Ag005G469670	XP_013749869.2, XP_013668231.1, XP_013749870.2, XP_013668233.1
OG0003337	Ag005G459020	XP_013694908.1
OG0003337	Ag001G027780	XP_013641164.2
OG0003338	Ag005G439150	XP_048628870.1, XP_013687636.2, XP_013736778.1
OG0003338	Ag001G034600	XP_013668445.1, XP_048630443.1
OG0003339	Ag005G464590	XP_013748846.1, XP_013640592.2, XP_013748996.1, XP_048628182.1, XP_013732849.2
OG0003340	Ag003G286390, Ag006G500670, Ag001G084450, Ag001G084430	XP_022556649.1, XP_013746401.1, XP_048626658.1, XP_013748978.1, XP_048620709.1
OG0003341	Ag001G086180, Ag001G086190, Ag001G086200, Ag001G086240, Ag001G086210	XP_013687239.3
OG0003342	Ag001G088560	XP_013708172.1, XP_013707906.1, XP_013648338.2, XP_013724460.1, XP_013686266.2, XP_013663661.1
OG0003343	Ag008G719400, Ag002G181720, Ag001G096610	XP_022568120.1, XP_013648502.1, XP_013663951.1, XP_013749458.1
OG0003344	Ag001G009970	XP_048606172.1, XP_048594434.1, XP_048630767.1, XP_013751414.3, XP_048616609.1
OG0003345	Ag004G388420, Ag001G036220, Ag008G699470	XP_048638397.1, XP_048604532.1, XP_048604533.1
OG0003346	Ag001G093600, Ag001G093610, Ag002G135550, Ag002G135760, Ag001G060640	XP_013746346.1, XP_013701456.2, XP_013746347.2, XP_048597291.1, XP_048597294.1, XP_013710832.1, XP_048596509.1, XP_048597295.1, XP_048597292.1, XP_048620828.1, XP_048626957.1, XP_048597296.1
OG0003347	Ag001G071550, Ag001G071540	XP_048633962.1, XP_048633964.1, XP_013675546.2, XP_048619723.1, XP_013691691.1, XP_013674509.1
OG0003348	Ag002G148590	XP_048628992.1, XP_048630151.1, XP_048631000.1, XP_048629561.1, XP_048627113.1, XP_048629003.1, XP_048630142.1, XP_048630118.1, XP_048627280.1, XP_048630150.1, XP_048630203.1, XP_048630109.1, XP_048631024.1, XP_048630201.1, XP_048627108.1, XP_048627102.1, XP_048628988.1, YP_005089932.1, XP_048627281.1, XP_048630138.1, XP_048630137.1, XP_048631023.1, XP_048630108.1, XP_048628813.1, XP_048628811.1
OG0003350	Ag003G270120	XP_048602085.1, XP_013716610.2, XP_022572736.1
OG0003351	Ag006G551870	XP_048596758.1, XP_013740434.1
OG0003352	Ag007G622020, Ag007G621900	XP_013658753.2, XP_048607945.1, XP_013729350.2, XP_048607952.1, XP_048626712.1, XP_048626388.1, XP_048626400.1, XP_022567548.1, XP_013729343.1, XP_048626718.1
OG0003359	Ag003G272730, Ag003G272710	XP_013674277.1, XP_013719553.1, XP_013668560.1, XP_013666997.1, XP_013666864.2, XP_048601201.1
OG0003360	Ag003G279500	XP_022555855.1, XP_013656300.2
OG0003361	Ag006G549700	YP_005090009.1, XP_048627043.1, XP_048627031.1, XP_048628999.1, XP_048626990.1, XP_048630353.1, XP_048629596.1, XP_048628998.1, XP_048627028.1, XP_048627036.1, XP_048627278.1, XP_048626965.1, XP_048627018.1, XP_048627014.1, XP_048627279.1
OG0003362	Ag003G274390	XP_048622232.1, XP_013738415.2
OG0003363	Ag003G281390	XP_022571930.1, XP_013689985.1, XP_013698165.1, XP_013651780.2
OG0003364	Ag003G282950, Ag003G282980	XP_022545284.2, XP_048601093.1
OG0003364	Ag006G512150	XP_048626135.1, XP_048595076.1, XP_048628014.1
OG0003365	Ag003G274780, Ag003G275060, Ag003G275120, Ag003G274590, Ag003G274720, Ag003G274750, Ag003G274640	XP_013741672.2, XP_048622194.1, XP_048622202.1
OG0003366	Ag001G101230	XP_013693043.1, XP_013655795.2, XP_013733820.1, XP_013671343.1
OG0003368	Ag007G652940, Ag004G307750	XP_013664834.2
OG0003370	Ag008G664810	XP_048624655.1, XP_048626668.1, XP_048618764.1
OG0003371	Ag008G669850	NP_001303214.1, XP_048591330.1
OG0003372	Ag002G160840, Ag007G649000	XP_013728629.2, XP_013746757.1
OG0003374	Ag003G252400	XP_013743208.2, XP_013728708.1
OG0003375	Ag007G656020	XP_013647807.1
OG0003376	Ag003G245820, Ag004G334730	XP_013741586.1, XP_013641339.1, XP_048600991.1, XP_013741576.1, XP_013641338.2
OG0003378	Ag001G040900	XP_022571837.1, XP_013684018.2
OG0003379	Ag008G695140, Ag004G375190	XP_013717279.1, XP_013685667.1, XP_048600229.1, XP_013741770.1
OG0003380	Ag002G108230, Ag002G111680, Ag002G103320, Ag008G704470	XP_013683193.3, XP_048603035.1, XP_048628632.1, XP_048608204.1, XP_048628631.1, XP_048628699.1, XP_013680747.2, XP_022549024.1, XP_013722247.1
OG0003381	Ag003G253470	XP_013705826.1
OG0003382	Ag007G604410	XP_013680284.1, XP_013726617.1
OG0003383	Ag008G725810	XP_013736929.1, XP_048617986.1
OG0003383	Ag007G600080	XP_048598505.1, XP_013743192.1
OG0003383	Ag001G032900	XP_048627939.1
OG0003385	Ag006G561390	XP_013662123.1, XP_013685682.2, XP_048601507.1, XP_013655894.1, XP_013717365.3, XP_048622626.1
OG0003386	Ag006G554310	XP_022573434.1, XP_022549936.1, XP_048596589.1, XP_013717250.2, XP_048618966.1, XP_022561791.1, XP_022573435.1
OG0003387	Ag006G540410	XP_013708153.1, XP_013717396.1, XP_013719692.2
OG0003389	Ag002G159960	XP_048608426.1, XP_048631188.1
