Orthogroup	Alyssum_gmelinii	Brassica_oleracea
OG0002868	Ag005G463750	XP_013629263.1, XP_013585741.1
OG0002869	Ag001G012890	XP_013588260.1
OG0002869	Ag005G445860	XP_013629829.1, XP_013584192.1
OG0002870	Ag008G707130, Ag008G707410, Ag008G707320	XP_013616904.1
OG0002871	Ag007G591240	XP_013594461.1
OG0002871	Ag004G400040	XP_013622780.1
OG0002872	Ag006G505490, Ag006G505470, Ag006G567610	XP_013612769.1, XP_013593458.1
OG0002873	Ag003G261450	XP_013613502.1, XP_013622944.1
OG0002874	Ag005G404460	XP_013612914.1, XP_013604562.1
OG0002874	Ag003G253600	XP_013595142.1
OG0002875	Ag005G445830	XP_013638801.1
OG0002876	Ag001G021030	XP_013585704.1, XP_013591522.1
OG0002877	Ag001G076780	XP_013604777.1
OG0002878	Ag002G187900	XP_013625661.1
OG0002878	Ag001G081420	XP_013599874.1, XP_013635343.1
OG0002879	Ag001G083650	XP_013600798.1
OG0002879	Ag002G190440	XP_013631808.1
OG0002880	Ag001G084400	XP_013604551.1
OG0002880	Ag006G501330	XP_013611641.1
OG0002881	Ag006G553520, Ag001G085340, Ag001G085470, Ag001G085350, Ag001G085440, Ag001G085370, Ag001G085380, Ag001G085460	XP_013590811.1, XP_013633544.1
OG0002881	Ag001G085400	XP_013623420.1
OG0002882	Ag002G103500	XP_013596218.1
OG0002885	Ag008G700570, Ag005G459310	XP_013631897.1
OG0002886	Ag007G622010	XP_013621212.1, XP_013610843.1
OG0002887	Ag007G628620	XP_013615092.1, XP_013622954.1
OG0002890	Ag005G404050	XP_013615335.1, XP_013598067.1
OG0002891	Ag003G265450, Ag003G266260	XP_013593622.1
OG0002892	Ag006G525230	XP_013631682.1
OG0002892	Ag003G272130	XP_013587711.1
OG0002893	Ag003G273140	XP_013636925.1
OG0002894	Ag010G739510, Ag001G049420	XP_013614108.1
OG0002894	Ag003G278510	XP_013599267.1
OG0002895	Ag003G277670	XP_013601416.1
OG0002896	Ag003G275210	XP_013604664.1
OG0002897	Ag003G282690	XP_013596718.1
OG0002897	Ag005G417830	XP_013599401.1
OG0002898	Ag005G417780, Ag005G460300	XP_013584504.1, XP_013584506.1
OG0002899	Ag007G578380	XP_013628209.1, XP_013585477.1
OG0002900	Ag002G164340	XP_013621738.1
OG0002900	Ag001G101420	XP_013602780.1
OG0002901	Ag004G312370	XP_013600927.1
OG0002901	Ag004G373230	XP_013612035.1
OG0002902	Ag004G377470	XP_013630911.1, XP_013607806.1
OG0002903	Ag004G322660, Ag004G322670, Ag004G322680	XP_013586619.1, XP_013605110.1
OG0002904	Ag004G321260	XP_013600300.1
OG0002904	Ag005G406190	XP_013597748.1
OG0002905	Ag007G650810	XP_013634993.1
OG0002905	Ag008G672410	XP_013606544.1, XP_013620540.1
OG0002906	Ag004G388680, Ag004G393680	XP_013612689.1, XP_013612832.1, XP_013634848.1
OG0002907	Ag008G702690	XP_013606629.1, XP_013593162.1
OG0002908	Ag002G199850, Ag008G705160	XP_013625243.1, XP_013608767.1
OG0002909	Ag005G474850	XP_013586059.1
OG0002909	Ag006G499000	XP_013623136.1
OG0002910	Ag005G472440	XP_013636745.1, XP_013638210.1
OG0002911	Ag005G471290	XP_013629413.1
OG0002911	Ag007G612910	XP_013614478.1
OG0002912	Ag008G687500	XP_013607012.1
OG0002912	Ag003G244870	XP_013585159.1
OG0002913	Ag001G057450	XP_013618336.1, XP_013608746.1
OG0002914	Ag008G697080	XP_013615892.1, XP_013611570.1, XP_013600461.1
OG0002915	Ag008G705140	XP_013615915.1, XP_013611150.1, XP_013626250.1, XP_013621338.1
OG0002916	Ag003G246970	XP_013615864.1, XP_013625420.1, XP_013625417.1
OG0002917	Ag007G608570	XP_013618638.1, XP_013608884.1, XP_013612121.1
OG0002918	Ag008G724310	XP_013598661.1
OG0002918	Ag007G600930	XP_013612851.1
OG0002919	Ag007G600120	XP_013629401.1
OG0002920	Ag006G507090	XP_013606060.1
OG0002920	Ag008G726960	XP_013618805.1
OG0002921	Ag002G123220	XP_013593619.1
OG0002922	Ag006G577150	XP_013596381.1, XP_013593671.1, XP_013637493.1
OG0002923	Ag006G511810	XP_013605942.1
OG0002924	Ag002G144730	XP_013620349.1, XP_013617091.1
OG0002925	Ag006G550760	XP_013604319.1, XP_013599078.1
OG0002926	Ag002G147810	XP_013608944.1
OG0002927	Ag006G536940, Ag006G539460	XP_013584802.1, XP_013588730.1
OG0002928	Ag004G342130	XP_013588302.1, XP_013587828.1
OG0002929	Ag006G535690	XP_013589166.1
OG0002929	Ag004G339120	XP_013586835.1, XP_013598418.1
OG0002931	Ag003G285960	XP_013594202.1
OG0002932	Ag003G289870	XP_013595189.1
OG0002932	Ag006G524020	XP_013636916.1
OG0002933	Ag003G291080	XP_013619655.1
OG0002934	Ag003G292320	XP_013622714.1, XP_013595874.1
OG0002935	Ag004G328000, Ag003G215990, Ag003G295300	XP_013593978.1, XP_013614669.1, XP_013622789.1
OG0002936	Ag003G295520	XP_013596288.1, XP_013630294.1
OG0002936	Ag006G521250	XP_013636970.1
OG0002937	Ag003G295820, Ag003G295810	XP_013596488.1, XP_013589847.1
OG0002937	Ag003G295830	XP_013595198.1
OG0002938	Ag003G296710	XP_013630443.1
OG0002938	Ag006G518280	XP_013621752.1, XP_013599714.1
OG0002940	Ag002G103170	XP_013607379.1, XP_013622720.1
OG0002941	Ag003G285870, Ag003G285860	XP_013627999.1, XP_013596503.1, XP_013591373.1, XP_013594692.1, XP_013627866.1
OG0002942	Ag001G037690	XP_013600392.1
OG0002942	Ag005G433900, Ag005G432540	XP_013593688.1
OG0002943	Ag007G655730	XP_013587771.1, XP_013634543.1
OG0002944	Ag001G097660	XP_013600453.1
OG0002944	Ag002G205850	XP_013637497.1
OG0002945	Ag008G705740, Ag004G323590, Ag005G489250, Ag001G091110	XP_013611029.1, XP_013583764.1
OG0002946	Ag002G203330	XP_013630984.1, XP_013626363.1
OG0002947	Ag002G200600	XP_013636574.1
OG0002949	Ag002G199430	XP_013634360.1
OG0002949	Ag002G199450	XP_013632423.1, XP_013636003.1
OG0002950	Ag001G099190	XP_013612216.1
OG0002950	Ag001G067050	XP_013599753.1
OG0002951	Ag002G198390	XP_013635299.1
OG0002952	Ag002G197730	XP_013632049.1
OG0002952	Ag001G091190	XP_013605933.1, XP_013615797.1
OG0002953	Ag002G197170	XP_013630959.1, XP_013631602.1
OG0002953	Ag001G090870	XP_013599481.1
OG0002954	Ag002G197090	XP_013636019.1
OG0002955	Ag005G478330	XP_013587060.1, XP_013621851.1
OG0002956	Ag008G716600, Ag008G716610	XP_013608347.1, XP_013615404.1
OG0002956	Ag008G716430	XP_013616454.1, XP_013610027.1
OG0002957	Ag010G740680, Ag001G050430	XP_013606499.1
OG0002957	Ag008G711430, Ag008G711440	XP_013630075.1
OG0002959	Ag008G732670	XP_013613637.1
OG0002960	Ag008G734220	XP_013597620.1, XP_013612149.1, XP_013606427.1, XP_013607152.1, XP_013615072.1, XP_013618141.1
OG0002961	Ag001G099970	XP_013598930.1
OG0002961	Ag001G062840	XP_013603229.1
OG0002962	Ag006G518680, Ag007G626430, Ag006G518450	XP_013603717.1
OG0002963	Ag004G298720	XP_013638063.1
OG0002964	Ag006G511390, Ag006G511440, Ag006G511450	XP_013608604.1
OG0002964	Ag006G511360	XP_013608603.1
OG0002965	Ag007G586670	XP_013619561.1
OG0002966	Ag004G301870	XP_013600224.1
OG0002966	Ag007G586890	XP_013611422.1, XP_013599315.1
OG0002967	Ag004G302090	XP_013604239.1, XP_013602200.1
OG0002968	Ag004G302130	XP_013602198.1
OG0002968	Ag007G587170	XP_013597906.1, XP_013608569.1
OG0002969	Ag004G302560	XP_013586662.1
OG0002969	Ag007G588240	XP_013631780.1
OG0002970	Ag007G588430	XP_013635318.1
OG0002970	Ag004G302670	XP_013584894.1, XP_013603464.1
OG0002971	Ag004G302660	XP_013604464.1
OG0002971	Ag007G588420	XP_013622939.1, XP_013636822.1
OG0002972	Ag004G303600	XP_013638601.1
OG0002972	Ag007G589510	XP_013631091.1
OG0002973	Ag004G305290	XP_013586792.1
OG0002974	Ag007G594980	XP_013615071.1
OG0002974	Ag004G307290, Ag008G732330	XP_013586800.1
OG0002975	Ag003G278070	XP_013626147.1
OG0002976	Ag007G614210	XP_013625407.1
OG0002976	Ag001G100500	XP_013625246.1
OG0002977	Ag001G100420	XP_013583863.1
OG0002977	Ag007G614940	XP_013608763.1
OG0002978	Ag008G706860	XP_013628101.1, XP_013620052.1
OG0002979	Ag008G695530	XP_013630254.1
OG0002980	Ag005G484090	XP_013625240.1
OG0002980	Ag007G636970	XP_013599214.1, XP_013606690.1
OG0002981	Ag005G482080	XP_013587075.1, XP_013623682.1, XP_013607340.1
OG0002982	Ag002G166630	XP_013633939.1, XP_013631206.1
OG0002983	Ag002G168090	XP_013633607.1
OG0002983	Ag001G071620	XP_013636895.1
OG0002984	Ag002G168160	XP_013633885.1
OG0002987	Ag004G324560	XP_013600151.1
OG0002987	Ag004G324590	XP_013601813.1
OG0002988	Ag004G332540	XP_013585399.1
OG0002989	Ag006G542910	XP_013603634.1, XP_013603996.1
OG0002990	Ag004G352120	XP_013592389.1, XP_013586622.1
OG0002991	Ag005G480480, Ag007G585700, Ag007G585690	XP_013599143.1
OG0002992	Ag008G665780, Ag004G313990	XP_013638352.1, XP_013631648.1
OG0002993	Ag004G310440, Ag001G085180, Ag008G694130	XP_013604269.1, XP_013586208.1
OG0002994	Ag001G065560	XP_013604151.1, XP_013603372.1
OG0002995	Ag004G300630	XP_013586271.1
OG0002996	Ag007G634660	XP_013608674.1
OG0002996	Ag007G634650	XP_013619911.1
OG0002997	Ag007G641410	XP_013606566.1
OG0002997	Ag007G642010	XP_013597856.1
OG0002998	Ag005G471580	XP_013584670.1, XP_013586141.1
OG0002999	Ag003G268710, Ag003G266560, Ag003G265740, Ag006G500550	XP_013615510.1
OG0003000	Ag005G440630, Ag008G725470	XP_013620443.1, XP_013628049.1, XP_013620012.1, XP_013603998.1
OG0003001	Ag006G506720	XP_013613320.1
OG0003002	Ag008G711450	XP_013630074.1, XP_013606461.1
OG0003003	Ag004G327160	XP_013583964.1
OG0003003	Ag003G239770	XP_013590303.1
OG0003004	Ag001G006180	XP_013588495.1
OG0003004	Ag005G465040	XP_013638162.1
OG0003005	Ag001G030580, Ag001G031740	XP_013599183.1
OG0003005	Ag005G460270	XP_013609626.1, XP_013586623.1
OG0003006	Ag001G029370	XP_013584524.1
OG0003006	Ag005G459350	XP_013622059.1
OG0003007	Ag001G028470, Ag005G459340	XP_013602794.1, XP_013587755.1
OG0003008	Ag005G455330	XP_013586340.1
OG0003009	Ag005G449090	XP_013613424.1
OG0003009	Ag001G017470	XP_013587794.1
OG0003010	Ag001G011830	XP_013589984.1, XP_013584542.1
OG0003011	Ag005G433690, Ag005G434460, Ag001G074940	XP_013607825.1
OG0003012	Ag005G429950, Ag005G430890	XP_013626655.1, XP_013588572.1, XP_013596453.1
OG0003013	Ag005G417430	XP_013612099.1, XP_013593455.1
OG0003014	Ag005G413520, Ag005G413080	XP_013629365.1
OG0003015	Ag005G405360	XP_013598193.1
OG0003015	Ag003G258060	XP_013638347.1
OG0003016	Ag001G010600	XP_013592034.1
OG0003018	Ag001G077380	XP_013601661.1
OG0003018	Ag002G181130	XP_013632058.1
OG0003019	Ag005G464600	XP_013630597.1, XP_013587347.1
OG0003020	Ag002G198600	XP_013622016.1, XP_013633802.1
OG0003022	Ag001G093290	XP_013633194.1, XP_013597253.1
OG0003023	Ag005G459070	XP_013594862.1, XP_013627849.1
OG0003025	Ag007G585500	XP_013599869.1
OG0003033	Ag003G255320	XP_013596864.1
OG0003033	Ag005G402950	XP_013598283.1
OG0003036	Ag003G281000	XP_013622979.1
OG0003037	Ag003G282870, Ag003G282920	XP_013635634.1
OG0003037	Ag003G282900, Ag003G282890	XP_013616177.1
OG0003039	Ag004G311880	XP_013604480.1
OG0003039	Ag004G369880	XP_013605347.1
OG0003040	Ag004G370170	XP_013608663.1
OG0003041	Ag004G312430	XP_013615323.1
OG0003042	Ag007G651630	XP_013634686.1
OG0003043	Ag004G364030	XP_013590442.1, XP_013618109.1
OG0003044	Ag004G380840	XP_013612791.1, XP_013610953.1
OG0003045	Ag005G472060	XP_013630809.1, XP_013587225.1
OG0003046	Ag008G686220	XP_013608640.1
OG0003047	Ag008G731040	XP_013613268.1
OG0003048	Ag008G729850	XP_013618615.1
OG0003049	Ag002G121310, Ag002G114990	XP_013610859.1, XP_013616139.1
OG0003050	Ag002G144670, Ag002G144140	XP_013620350.1
OG0003050	Ag006G551310	XP_013626824.1
OG0003051	Ag006G550320	XP_013619262.1
OG0003051	Ag002G143240	XP_013610433.1
OG0003052	Ag006G535940, Ag006G535870	XP_013589801.1, XP_013604863.1
OG0003054	Ag002G157100, Ag002G154640	XP_013613143.1
OG0003055	Ag007G583520	XP_013622041.1, XP_013638446.1, XP_013599416.1
OG0003056	Ag002G159220	XP_013634852.1, XP_013633364.1
OG0003056	Ag007G583380	XP_013593095.1
OG0003058	Ag006G524550	XP_013635798.1
OG0003058	Ag003G289720	XP_013587371.1, XP_013594088.1
OG0003059	Ag002G162380	XP_013631268.1, XP_013623478.1
OG0003059	Ag008G667990	XP_013613448.1
OG0003060	Ag002G138020, Ag002G134490	XP_013622215.1, XP_013613285.1
OG0003061	Ag002G123250	XP_013619367.1, XP_013596252.1
OG0003061	Ag006G577720	XP_013605765.1
OG0003063	Ag005G428570	XP_013594048.1
OG0003063	Ag001G039390, Ag001G043910	XP_013636028.1
OG0003064	Ag005G435160	XP_013596016.1, XP_013634365.1
OG0003065	Ag005G440330	XP_013590127.1
OG0003066	Ag004G389920, Ag004G394910	XP_013608608.1
OG0003066	Ag001G098400, Ag001G098410	XP_013632234.1
OG0003067	Ag002G201550	XP_013637645.1
OG0003067	Ag001G093620	XP_013633835.1, XP_013602032.1
OG0003068	Ag002G198150	XP_013590542.1, XP_013637074.1, XP_013630323.1
OG0003069	Ag002G190780	XP_013603905.1
OG0003070	Ag008G717000	XP_013609199.1, XP_013618750.1, XP_013626202.1
OG0003072	Ag008G711520	XP_013607021.1, XP_013620077.1, XP_013628663.1
OG0003073	Ag005G482850, Ag007G635010	XP_013596541.1, XP_013609383.1
OG0003074	Ag001G058300	XP_013602752.1, XP_013585726.1
OG0003075	Ag008G733750	XP_013612569.1
OG0003075	Ag001G058630	XP_013604271.1
OG0003076	Ag008G734830	XP_013599325.1
OG0003076	Ag001G061260	XP_013599330.1
OG0003078	Ag001G099320	XP_013609087.1
OG0003078	Ag001G067460	XP_013593870.1, XP_013599907.1
OG0003079	Ag006G516940	XP_013609875.1
OG0003079	Ag004G297780	XP_013585837.1, XP_013600306.1
OG0003080	Ag007G590890	XP_013631787.1
OG0003080	Ag004G304840	XP_013604637.1
OG0003082	Ag007G592370	XP_013586714.1
OG0003083	Ag004G306780	XP_013605553.1, XP_013585960.1
OG0003084	Ag007G596700	XP_013633659.1, XP_013631407.1
OG0003085	Ag007G597140	XP_013631783.1
OG0003086	Ag007G613010	XP_013618287.1, XP_013606894.1, XP_013605982.1, XP_013621435.1, XP_013622382.1
OG0003087	Ag005G487910	XP_013637785.1, XP_013587012.1, XP_013610067.1
OG0003088	Ag005G437830	XP_013585174.1, XP_013585259.1
OG0003089	Ag005G483030	XP_013637758.1, XP_013636254.1
OG0003091	Ag001G066190	XP_013603048.1, XP_013598609.1
OG0003093	Ag003G208330	XP_013621497.1
OG0003093	Ag004G323060	XP_013586747.1
OG0003094	Ag004G326190	XP_013637933.1
OG0003095	Ag004G326870	XP_013603132.1, XP_013621482.1
OG0003096	Ag004G340900, Ag004G340920	XP_013585243.1
OG0003097	Ag003G243450	XP_013584288.1
OG0003097	Ag004G346650	XP_013590401.1
OG0003098	Ag004G321670, Ag004G321610, Ag004G321690	XP_013603520.1
OG0003099	Ag004G373470, Ag004G372050, Ag004G371860, Ag006G503740	XP_013629698.1, XP_013619966.1, XP_013601594.1
OG0003100	Ag004G306010	XP_013600211.1, XP_013638193.1, XP_013600054.1
OG0003101	Ag007G616030	XP_013620691.1
OG0003101	Ag001G100270	XP_013638870.1
OG0003102	Ag007G612550, Ag007G612610	XP_013610939.1, XP_013619944.1
OG0003103	Ag008G725950	XP_013598985.1
OG0003103	Ag007G600010	XP_013616762.1
OG0003104	Ag008G726260	XP_013596935.1
OG0003104	Ag008G726430	XP_013596629.1
OG0003105	Ag001G054670, Ag001G055570	XP_013630538.1, XP_013624685.1, XP_013615265.1
OG0003106	Ag001G099500	XP_013598352.1
OG0003106	Ag001G067620	XP_013605278.1
OG0003107	Ag008G727450	XP_013630390.1
OG0003107	Ag001G053490	XP_013628873.1
OG0003108	Ag008G717060	XP_013629185.1, XP_013621291.1, XP_013612420.1
OG0003109	Ag003G236850, Ag003G236840	XP_013591685.1
OG0003110	Ag003G210940	XP_013588440.1, XP_013591702.1
OG0003111	Ag005G469460	XP_013638365.1, XP_013629397.1, XP_013607690.1
OG0003112	Ag005G479000	XP_013628385.1
OG0003113	Ag005G462630	XP_013622651.1, XP_013589636.1, XP_013587626.1
OG0003114	Ag005G450650	XP_013587695.1, XP_013617391.1, XP_013630242.1
OG0003115	Ag001G010630	XP_013590177.1
OG0003116	Ag013G741720	XP_013626317.1, XP_013592967.1, XP_013592968.1
OG0003116	Ag005G434510, Ag005G433730, Ag007G587760	XP_013598843.1
OG0003117	Ag001G045760, Ag001G043810	XP_013636029.1
OG0003118	Ag006G512590	XP_013622537.1, XP_013606152.1
OG0003119	Ag005G417990, Ag007G616970, Ag005G417960	XP_013630467.1, XP_013612159.1, XP_013628516.1, XP_013628515.1
OG0003120	Ag003G282570	XP_013598161.1, XP_013628788.1
OG0003121	Ag005G467990	XP_013586775.1
OG0003121	Ag001G003300	XP_013623688.1, XP_013588841.1
OG0003122	Ag002G161500	XP_013635599.1, XP_013627774.1
OG0003123	Ag002G171970	XP_013630956.1
OG0003123	Ag001G072740	XP_013592509.1, XP_013613513.1, XP_013605463.1
OG0003124	Ag005G419010, Ag002G174800	XP_013634288.1, XP_013635543.1
OG0003126	Ag007G608040	XP_013629725.1
OG0003127	Ag004G387010, Ag004G387050	XP_013634251.1, XP_013609070.1, XP_013612232.1
OG0003129	Ag008G715640	XP_013610567.1, XP_013610050.1
OG0003129	Ag008G715780, Ag008G715870	XP_013626970.1
OG0003139	Ag003G256930	XP_013595415.1
OG0003139	Ag003G258180	XP_013623855.1
OG0003141	Ag003G281520	XP_013607740.1
OG0003142	Ag003G285300	XP_013597140.1, XP_013594007.1
OG0003143	Ag001G101960	XP_013601448.1
OG0003144	Ag004G312750	XP_013585886.1
OG0003144	Ag004G372510	XP_013605799.1
OG0003145	Ag004G312770	XP_013585884.1
OG0003145	Ag004G373310	XP_013606255.1
OG0003146	Ag008G659560, Ag008G658880	XP_013616316.1, XP_013598267.1
OG0003147	Ag007G655500	XP_013631970.1
OG0003147	Ag008G668340	XP_013612045.1
OG0003148	Ag007G654570	XP_013610563.1
OG0003149	Ag008G731290	XP_013619592.1
OG0003150	Ag008G675040	XP_013592981.1
OG0003151	Ag004G363870	XP_013620915.1
OG0003152	Ag004G397230	XP_013611252.1
OG0003152	Ag007G656760	XP_013636984.1
OG0003153	Ag004G397220	XP_013610286.1, XP_013611255.1
OG0003154	Ag004G386970	XP_013631038.1, XP_013612794.1, XP_013611383.1
OG0003155	Ag006G499290	XP_013628260.1, XP_013616351.1, XP_013611032.1
OG0003155	Ag006G499300	XP_013612406.1
OG0003156	Ag001G087800, Ag001G026730, Ag001G026680	XP_013590560.1, XP_013602702.1
OG0003157	Ag003G250660	XP_013600547.1, XP_013598432.1
OG0003158	Ag007G603600, Ag007G604230, Ag007G604250	XP_013612271.1, XP_013628481.1
OG0003159	Ag002G126800	XP_013595886.1
OG0003159	Ag006G561290	XP_013626336.1, XP_013598150.1, XP_013635811.1
OG0003160	Ag002G157540	XP_013606215.1, XP_013620047.1
OG0003160	Ag007G584740	XP_013593608.1
OG0003161	Ag003G292610	XP_013624788.1
OG0003162	Ag001G036920	XP_013616225.1, XP_013590220.1
OG0003163	Ag002G138910	XP_013610705.1, XP_013627690.1
OG0003163	Ag006G567730	XP_013593552.1
OG0003164	Ag001G038990	XP_013637117.1
OG0003164	Ag005G430300	XP_013623200.1
OG0003166	Ag001G094640	XP_013605801.1
OG0003167	Ag002G201790, Ag002G201780	XP_013631580.1, XP_013623332.1, XP_013624197.1, XP_013625592.1
OG0003168	Ag005G478320, Ag005G478290, Ag005G478300	XP_013585518.1
OG0003169	Ag005G476870	XP_013624154.1
OG0003169	Ag006G493790	XP_013610973.1
OG0003170	Ag001G058980	XP_013595524.1
OG0003170	Ag008G734040	XP_013628785.1, XP_013606713.1
OG0003171	Ag006G514530, Ag006G514540	XP_013621904.1, XP_013619475.1, XP_013621903.1
OG0003172	Ag006G514210	XP_013614047.1, XP_013589740.1, XP_013605970.1, XP_013607451.1, XP_013606555.1
OG0003173	Ag007G599520	XP_013634440.1, XP_013627256.1, XP_013627218.1
OG0003174	Ag007G598920	XP_013625503.1
OG0003174	Ag004G301120	XP_013585137.1
OG0003175	Ag004G303060	XP_013604973.1, XP_013605932.1
OG0003175	Ag007G588920	XP_013634480.1
OG0003176	Ag007G588740	XP_013621855.1, XP_013631468.1, XP_013634740.1
OG0003177	Ag007G594030	XP_013634296.1, XP_013632683.1, XP_013630174.1
OG0003178	Ag007G613310	XP_013629532.1, XP_013612994.1
OG0003179	Ag001G101000	XP_013616427.1
OG0003179	Ag007G613240	XP_013628012.1
OG0003180	Ag007G641480	XP_013597464.1, XP_013620153.1
OG0003181	Ag005G483460	XP_013622264.1, XP_013638234.1, XP_013601534.1
OG0003182	Ag006G491500	XP_013620354.1
OG0003183	Ag002G180290	XP_013636900.1, XP_013622577.1, XP_013634166.1
OG0003184	Ag002G165920, Ag002G165900	XP_013634458.1, XP_013627561.1, XP_013635219.1, XP_013635148.1
OG0003185	Ag002G162120	XP_013625781.1
OG0003186	Ag004G330040	XP_013586515.1
OG0003187	Ag003G222910	XP_013592581.1
OG0003189	Ag004G334800	XP_013587710.1, XP_013597183.1
OG0003190	Ag003G217080	XP_013590259.1
OG0003190	Ag004G337900	XP_013586673.1
OG0003191	Ag007G623900	XP_013611198.1, XP_013620248.1
OG0003192	Ag007G635170	XP_013606329.1, XP_013599115.1
OG0003193	Ag004G355680	XP_013621356.1, XP_013597568.1, XP_013628729.1
OG0003194	Ag003G267630, Ag001G051430	XP_013602470.1
OG0003195	Ag006G522500	XP_013602148.1
OG0003198	Ag004G309130	XP_013602435.1, XP_013604975.1, XP_013586292.1
OG0003198	Ag004G365510, Ag004G364980	XP_013609930.1
OG0003199	Ag005G419750	XP_013612458.1, XP_013629882.1
OG0003200	Ag004G308540	XP_013600465.1
OG0003201	Ag004G302900	XP_013604927.1, XP_013585969.1
OG0003202	Ag004G301820, Ag005G407860	XP_013585666.1, XP_013605112.1
OG0003203	Ag005G484080	XP_013627156.1
OG0003204	Ag006G498160	XP_013608534.1, XP_013611813.1, XP_013592481.1
OG0003204	Ag005G475410	XP_013586553.1, XP_013588930.1
OG0003206	Ag003G279480	XP_013628075.1
OG0003206	Ag008G720970	XP_013595501.1, XP_013615969.1
OG0003207	Ag008G724640	XP_013596091.1
OG0003208	Ag003G219540	XP_013592879.1, XP_013620252.1
OG0003209	Ag005G466140, Ag005G466160, Ag005G466200, Ag003G279940, Ag001G074180	XP_013624194.1, XP_013583437.1
OG0003209	Ag005G466210	XP_013585419.1
OG0003210	Ag005G465920	XP_013617240.1, XP_013614751.1
OG0003210	Ag005G466010	XP_013624364.1
OG0003211	Ag005G463940	XP_013610141.1, XP_013591071.1
OG0003212	Ag005G462160	XP_013639747.1
OG0003212	Ag005G462520, Ag005G462480, Ag005G462170	XP_013627162.1
OG0003212	Ag005G462590	XP_013584793.1
OG0003213	Ag005G461750	XP_013609713.1
OG0003213	Ag001G009120	XP_013590760.1
OG0003214	Ag005G456340	XP_013625560.1, XP_013639597.1
OG0003215	Ag005G453540	XP_013585082.1, XP_013625776.1
OG0003216	Ag005G412410	XP_013622571.1
OG0003217	Ag005G403980	XP_013598936.1
OG0003218	Ag001G007000	XP_013589067.1, XP_013588410.1
OG0003219	Ag001G010790	XP_013629784.1
OG0003219	Ag005G443870, Ag005G442660	XP_013607954.1
OG0003220	Ag001G017400	XP_013622389.1
OG0003222	Ag001G076720	XP_013589880.1
OG0003222	Ag001G076750	XP_013602626.1
