Orthogroup	Alyssum_gmelinii	Eutrema_salsugineum
OG0001156	Ag004G345210	XP_006390888.1
OG0001157	Ag004G313710, Ag004G313780, Ag004G313850, Ag007G620330, Ag004G313760, Ag004G313840, Ag004G313870, Ag004G313820, Ag004G313830	XP_024007715.1
OG0001157	Ag004G313630	XP_024007712.1
OG0001158	Ag004G344270	XP_006390841.1
OG0001158	Ag003G241390	XP_006416118.1
OG0001159	Ag003G219730	XP_006390167.1
OG0001159	Ag003G219740	XP_006390168.1
OG0001160	Ag001G001780	XP_006392632.1
OG0001160	Ag005G469170	XP_006407218.1
OG0001160	Ag005G469160	XP_006407216.1
OG0001161	Ag005G443670, Ag005G442360	XP_006406304.1
OG0001161	Ag001G010660	XP_006393024.1
OG0001162	Ag001G021330, Ag001G021360	XP_006393288.1
OG0001163	Ag003G278600	XP_006402906.1
OG0001164	Ag008G727950, Ag008G727990, Ag008G728080, Ag006G510130	XP_006394372.1, XP_006394363.2
OG0001165	Ag007G607380	XP_006399645.1
OG0001165	Ag007G607330, Ag007G607360	XP_006418749.1
OG0001169	Ag003G290250, Ag008G688460, Ag008G690000	XP_006401613.1
OG0001170	Ag005G484070	XP_006408091.1
OG0001170	Ag007G636930	XP_006394958.1
OG0001171	Ag004G373820	XP_006392090.1
OG0001172	Ag008G662530	XP_006395698.1
OG0001172	Ag004G319120	XP_006417084.1
OG0001173	Ag007G619670	XP_006413224.1
OG0001173	Ag004G399590	XP_024015849.1
OG0001174	Ag005G474660	XP_006407511.1
OG0001175	Ag008G698260	XP_006401368.1
OG0001176	Ag008G733000	XP_024006938.1
OG0001176	Ag007G604920	XP_006399541.1
OG0001177	Ag007G600560	XP_006399283.1, XP_024012720.1
OG0001178	Ag007G600270	XP_006399261.1
OG0001178	Ag008G725720, Ag008G725690, Ag008G725670, Ag008G725680	XP_006394520.1
OG0001179	Ag006G574110	XP_024005508.1
OG0001179	Ag001G039020	XP_006414930.2
OG0001180	Ag006G570220	XP_006413953.1
OG0001180	Ag002G103040	XP_006398172.1
OG0001181	Ag006G566890	XP_006413738.1
OG0001181	Ag002G138060, Ag002G134550	XP_024009884.1
OG0001182	Ag002G160010	XP_006410551.1
OG0001182	Ag007G582580	XP_006415616.1
OG0001183	Ag003G286590	XP_006412062.1
OG0001183	Ag005G414160	XP_006409260.2
OG0001184	Ag001G095850	XP_006402435.1
OG0001184	Ag002G203750	XP_006397852.1
OG0001185	Ag001G095120	XP_006402462.2
OG0001185	Ag002G203300	XP_006397817.1
OG0001186	Ag001G090400	XP_006402700.1
OG0001187	Ag007G589410	XP_024009644.1, XP_024003881.1, XP_006410439.2
OG0001187	Ag004G303790	XP_006418046.1
OG0001188	Ag006G504540	XP_006399119.1
OG0001188	Ag001G003180, Ag007G593130	XP_006410077.1
OG0001189	Ag001G100580	XP_006408532.1
OG0001189	Ag007G614050	XP_006399953.1
OG0001190	Ag005G486330	XP_024015107.1
OG0001190	Ag007G631480	XP_006400366.1
OG0001191	Ag007G637060	XP_006394968.1
OG0001191	Ag005G484150	XP_006408099.1
OG0001192	Ag001G030940, Ag001G029590	XP_006414387.1
OG0001192	Ag005G480920	XP_006407910.1
OG0001193	Ag001G079120	XP_006403442.1
OG0001193	Ag002G183840	XP_006411212.1
OG0001194	Ag001G080130, Ag001G080060	XP_006403400.2
OG0001194	Ag005G478840	XP_006407765.1
OG0001195	Ag004G327380	XP_006416708.1
OG0001195	Ag003G239510	XP_006390651.1
OG0001196	Ag003G227660	XP_006390356.1, XP_024009623.1
OG0001196	Ag004G332040	XP_006416517.1
OG0001197	Ag008G715480, Ag001G075470	XP_006403560.1
OG0001198	Ag003G225960, Ag003G226030, Ag003G225920, Ag003G226040, Ag007G636000	XP_006394933.2
OG0001200	Ag008G719020	XP_006400549.1
OG0001201	Ag008G723680	XP_006394628.1
OG0001201	Ag008G690580	XP_006404221.1
OG0001202	Ag001G060360	XP_006404050.1
OG0001203	Ag001G083410	XP_006404472.1, XP_006404473.1
OG0001205	Ag005G464330	XP_006407000.1
OG0001207	Ag001G029600, Ag001G030950	XP_006414388.1
OG0001207	Ag005G459790	XP_006406796.1
OG0001208	Ag001G021110	XP_024006306.1
OG0001209	Ag001G019490, Ag001G018930	XP_006393243.1
OG0001209	Ag005G451020	XP_006406536.1
OG0001211	Ag002G112890, Ag002G176250	XP_024014241.1, XP_024006425.1
OG0001213	Ag006G521830, Ag004G378420	XP_024010403.1, XP_024015272.1, XP_024007217.1
OG0001215	Ag001G023110	XP_024005019.1
OG0001216	Ag002G188570	XP_024004177.1
OG0001217	Ag005G465520	XP_006414521.2
OG0001217	Ag002G130160	XP_024004812.1, XP_024005573.1
OG0001218	Ag005G484660	XP_024015475.1
OG0001218	Ag005G484370	XP_006408111.1
OG0001219	Ag008G697600	XP_006403429.1
OG0001220	Ag008G714370	XP_024011430.1
OG0001222	Ag003G268120	XP_006412620.2
OG0001223	Ag003G273790	XP_024004533.1
OG0001224	Ag004G309570	XP_006417596.1
OG0001224	Ag004G366390	XP_006392436.1
OG0001225	Ag008G667510, Ag004G374180	XP_006395516.1, XP_006395515.1
OG0001226	Ag002G117630	XP_006395378.1
OG0001227	Ag005G476860	XP_006407660.1
OG0001227	Ag006G494080	XP_006398741.2
OG0001229	Ag008G722120, Ag008G722140, Ag008G722160, Ag008G722130	XP_006401268.2
OG0001230	Ag008G726560	XP_006394473.1
OG0001230	Ag006G507850	XP_006399219.1
OG0001231	Ag008G726750	XP_006394454.2
OG0001231	Ag006G507570	XP_006399213.1
OG0001232	Ag006G572620	XP_006414042.1
OG0001233	Ag006G550770	XP_006413602.1
OG0001233	Ag003G263830, Ag003G263190, Ag008G694510, Ag002G143510	XP_006396831.2
OG0001234	Ag003G226160	XP_006390302.1
OG0001234	Ag007G584680	XP_006393677.1
OG0001235	Ag005G416000	XP_024016425.1
OG0001235	Ag003G285490	XP_006412102.1
OG0001236	Ag001G034230	XP_006414555.1
OG0001236	Ag007G589320	XP_024004235.1
OG0001237	Ag002G202710	XP_024010690.1
OG0001237	Ag001G094450	XP_006402487.1
OG0001238	Ag002G202580	XP_024010816.1
OG0001239	Ag001G091800	XP_006402634.1
OG0001239	Ag002G198750	XP_006397595.1
OG0001240	Ag002G197810	XP_006397543.2
OG0001241	Ag002G197710	XP_006397535.1
OG0001242	Ag006G495160	XP_006398773.1
OG0001242	Ag005G476520	XP_006407635.1
OG0001243	Ag008G719290	XP_006400518.1
OG0001243	Ag004G356370	XP_006391296.1
OG0001244	Ag008G717950	XP_024011549.1
OG0001245	Ag001G063060	XP_006403983.1
OG0001245	Ag004G353940, Ag001G099840	XP_006393837.1
OG0001246	Ag004G299200	XP_006418358.1
OG0001246	Ag006G513920	XP_006396358.1
OG0001247	Ag007G599530	XP_006396509.1
OG0001247	Ag005G479440	XP_006407819.2
OG0001248	Ag007G594610, Ag007G594590	XP_006409963.1, XP_006409965.1, XP_006409962.2
OG0001249	Ag008G725240, Ag002G176480	XP_024004162.1
OG0001250	Ag007G618640	XP_006400067.1
OG0001250	Ag005G490080	XP_006408454.1
OG0001251	Ag005G489640	XP_006408426.1
OG0001251	Ag007G619870	XP_006400104.1
OG0001252	Ag005G489110	XP_006408402.1, XP_006393135.1
OG0001253	Ag005G483320	XP_006408050.1
OG0001253	Ag007G636010	XP_006394934.1
OG0001254	Ag001G011150	XP_006393055.1
OG0001254	Ag002G164800	XP_024003863.1
OG0001255	Ag003G214230	XP_006389986.1
OG0001255	Ag004G326380	XP_006416736.1
OG0001256	Ag003G238910	XP_024008795.1
OG0001256	Ag004G327570	XP_024008305.1
OG0001257	Ag003G237120	XP_006390582.1
OG0001257	Ag004G328540	XP_006416665.1
OG0001258	Ag004G331020	XP_006416562.1
OG0001258	Ag003G229650	XP_006390403.1
OG0001259	Ag004G332360, Ag004G332350	XP_006416492.1
OG0001259	Ag003G226980	XP_006390325.1
OG0001261	Ag008G661310	XP_006395752.1
OG0001262	Ag004G319930	XP_024008898.1
OG0001262	Ag004G320000, Ag004G319960, Ag004G319980, Ag004G319970, Ag004G319950	XP_006417038.2
OG0001263	Ag004G315430	XP_006417255.1
OG0001263	Ag004G380670	XP_006391837.1
OG0001264	Ag005G469500	XP_006407228.1
OG0001264	Ag001G001400	XP_006392621.1
OG0001265	Ag001G010710	XP_006393032.1
OG0001265	Ag005G442590, Ag004G323700, Ag005G443740	XP_006406308.1
OG0001267	Ag002G127610, Ag002G127600, Ag002G127620	XP_024011017.1
OG0001267	Ag002G127520	XP_006398051.2, XP_006398049.2, XP_006398048.2
OG0001268	Ag003G244900	XP_024009099.1
OG0001269	Ag007G582170, Ag007G582150	XP_006410567.1, XP_024008168.1
OG0001274	Ag006G524860	XP_006404955.1
OG0001274	Ag003G267830	XP_006412638.1
OG0001275	Ag004G334620	XP_006416378.1
OG0001275	Ag003G283500	XP_006412154.1
OG0001276	Ag004G374720	XP_006392044.1, XP_006392035.1
OG0001276	Ag004G313130	XP_006417387.1
OG0001277	Ag004G376210, Ag004G376220	XP_006391994.1
OG0001278	Ag008G670840	XP_006395408.1
OG0001279	Ag007G617160	XP_006400026.1
OG0001279	Ag005G490470	XP_024015666.1
OG0001280	Ag007G605820, Ag001G076190	XP_024006937.1
OG0001280	Ag005G473800	XP_006405620.1
OG0001281	Ag004G398000	XP_006391654.1
OG0001281	Ag005G451920, Ag004G354800, Ag004G322220, Ag007G656770	XP_006405320.1
OG0001282	Ag008G700450	XP_006413221.1, XP_006401276.1
OG0001283	Ag001G083190	XP_024012992.1
OG0001283	Ag002G189930	XP_006411387.1
OG0001284	Ag001G040840	XP_006402200.1
OG0001284	Ag008G728600	XP_006394340.1
OG0001285	Ag001G057310	XP_006401570.1
OG0001286	Ag008G694390	XP_024012617.1
OG0001287	Ag008G694960	XP_006401477.1
OG0001288	Ag007G607390	XP_006399646.1
OG0001288	Ag008G720640	XP_006394799.1
OG0001289	Ag002G114270, Ag002G121960, Ag002G121970	XP_006398420.2
OG0001290	Ag002G146290	XP_006396933.1
OG0001290	Ag006G546920, Ag006G542020	XP_006413535.1
OG0001291	Ag006G540940	XP_006415139.1
OG0001292	Ag007G593410	XP_024003929.1
OG0001292	Ag005G490570	XP_006408491.1
OG0001293	Ag001G090280	XP_006402705.1
OG0001293	Ag001G090160	XP_006402707.1
OG0001294	Ag006G522710	XP_006404690.1
OG0001294	Ag003G293330	XP_006411796.1
OG0001295	Ag001G025870	XP_024014760.1
OG0001296	Ag006G523450	XP_024014094.1
OG0001296	Ag002G206170, Ag008G733080	XP_006410675.2
OG0001297	Ag002G138870, Ag002G138840	XP_024010114.1
OG0001298	Ag001G035220	XP_024005914.1
OG0001299	Ag002G204170	XP_006397866.1, XP_006418589.2
OG0001299	Ag002G204160	XP_006418590.1
OG0001299	Ag002G204150	XP_006397865.1
OG0001300	Ag001G086290	XP_006402806.1
OG0001300	Ag002G193700	XP_006411496.1
OG0001301	Ag001G085710	XP_006402830.1
OG0001301	Ag002G193350	XP_006411483.1
OG0001302	Ag008G733920	XP_006393963.1
OG0001302	Ag001G058740	XP_006404094.1
OG0001303	Ag006G519040	XP_006396209.1
OG0001304	Ag004G307690	XP_006417754.1
OG0001304	Ag007G595610	XP_006409877.1
OG0001305	Ag005G483870	XP_006408080.1
OG0001305	Ag007G636670	XP_006394953.1
OG0001306	Ag007G636130	XP_006394936.1
OG0001306	Ag005G483370	XP_006408054.1
OG0001307	Ag005G479630, Ag005G479620	XP_006407835.1
OG0001308	Ag001G069930	XP_024013476.1
OG0001309	Ag002G174770	XP_006410993.1
OG0001309	Ag001G074030	XP_006403627.1
OG0001310	Ag004G325640	XP_006416769.1
OG0001310	Ag003G212510	XP_006389948.1
OG0001311	Ag007G579540	XP_006395002.2, XP_006395003.1
OG0001312	Ag007G643960	XP_006395150.1
OG0001313	Ag004G353810	XP_006391159.1
OG0001314	Ag005G469610	XP_006407233.1
OG0001314	Ag001G001240	XP_006392612.1
OG0001315	Ag005G462720	XP_006406923.1
OG0001315	Ag001G008290	XP_006392903.1
OG0001316	Ag001G026620	XP_006393466.1
OG0001316	Ag005G458010	XP_006406734.1
OG0001317	Ag001G015320, Ag005G447610	XP_006406437.1
OG0001318	Ag001G030180, Ag001G031440, Ag001G030250	XP_006414404.2
OG0001319	Ag001G070950	XP_006403736.1
OG0001321	Ag002G120660, Ag002G115790, Ag002G115770, Ag002G120670, Ag002G120680, Ag002G115760, Ag002G120690, Ag002G115750, Ag002G120650	XP_006398393.1
OG0001322	Ag003G233280	XP_006401552.2
OG0001328	Ag003G268990	XP_006412590.1
OG0001328	Ag006G527520	XP_006404986.1
OG0001330	Ag005G416240	XP_024016164.1
OG0001330	Ag003G284980	XP_024004417.1
OG0001331	Ag004G366660	XP_024010405.1
OG0001331	Ag004G367390, Ag004G386380	XP_006392385.2
OG0001332	Ag004G367740	XP_006392338.1
OG0001332	Ag004G310650	XP_006417535.1
OG0001333	Ag004G373800	XP_006392092.1
OG0001333	Ag004G312940	XP_006417401.1
OG0001334	Ag004G322000	XP_006416959.2
OG0001334	Ag008G659210, Ag008G658100	XP_006395874.1
OG0001335	Ag006G498270	XP_006398914.1
OG0001335	Ag005G475210	XP_006407545.1
OG0001336	Ag005G472360	XP_006407421.1
OG0001336	Ag006G504280	XP_006399111.1
OG0001337	Ag008G688300, Ag008G690130	XP_006401627.2, XP_006401628.2
OG0001337	Ag003G252180	XP_024005723.1
OG0001338	Ag008G690140, Ag008G688290	XP_024012430.1
OG0001339	Ag008G696250	XP_024011439.1
OG0001340	Ag007G606800	XP_006399618.1, XP_006409182.1
OG0001341	Ag008G721420	XP_006394756.1
OG0001341	Ag007G605860	XP_006399581.1
OG0001342	Ag007G604080	XP_006399496.1
OG0001342	Ag008G732590	XP_024007437.1
OG0001343	Ag007G601080	XP_006399319.1
OG0001343	Ag008G724240	XP_024006868.1
OG0001344	Ag006G577190	XP_006414199.1
OG0001344	Ag002G115550, Ag002G120810	XP_006398394.1
OG0001345	Ag006G573830	XP_006414055.1
OG0001345	Ag002G105840	XP_006398258.1
OG0001346	Ag006G562080	XP_006413851.1
OG0001346	Ag006G562050	XP_006413852.1
OG0001347	Ag001G100170	XP_006413525.1
OG0001348	Ag005G414310	XP_006409254.1
OG0001349	Ag005G412880	XP_006409200.1
OG0001349	Ag003G288330	XP_006412019.1
OG0001350	Ag006G523310	XP_024014244.1
OG0001350	Ag003G292450	XP_006411833.1
OG0001351	Ag008G692420	XP_006403054.1, XP_024006337.1
OG0001353	Ag006G572170	XP_024005178.1
OG0001353	Ag002G104330	XP_006398222.1
OG0001354	Ag001G097810	XP_006402360.1
OG0001354	Ag002G205960	XP_006397943.1
OG0001355	Ag002G192810, Ag004G391720, Ag001G094260	XP_006402501.1
OG0001355	Ag002G202600	XP_006397772.1
OG0001356	Ag001G088580	XP_006402760.1
OG0001357	Ag001G085760	XP_006402824.1
OG0001357	Ag002G193300	XP_006411479.1
OG0001358	Ag002G191930	XP_006411456.1
OG0001358	Ag001G085020	XP_006402868.1
OG0001359	Ag001G051540	XP_024009717.1
OG0001360	Ag004G303910	XP_024008805.1
OG0001360	Ag007G589230	XP_006410355.1
OG0001361	Ag007G589050	XP_024003938.1
OG0001361	Ag004G302990	XP_024008194.1
OG0001362	Ag005G444610	XP_006406351.1
OG0001362	Ag007G597690	XP_006408669.1
OG0001363	Ag007G607980	XP_006413113.1
OG0001364	Ag007G617140	XP_024012291.1
OG0001364	Ag005G490500, Ag005G490480	XP_006408483.1
OG0001365	Ag005G490390	XP_006408476.1
OG0001365	Ag007G617430	XP_006400032.1
OG0001366	Ag007G620560	XP_006400122.1
OG0001366	Ag005G489320	XP_006408415.1
OG0001367	Ag005G481380	XP_024007346.1, XP_006407939.1
OG0001368	Ag001G006320, Ag002G161550	XP_006405926.1
OG0001368	Ag002G164630	XP_006405985.1
OG0001370	Ag004G335860	XP_006416340.1
OG0001370	Ag003G219980	XP_006390173.1
OG0001372	Ag005G488090	XP_006408341.1
OG0001372	Ag007G624210	XP_006400241.1
OG0001373	Ag001G024310	XP_024006229.1
OG0001373	Ag005G455280	XP_006406620.1
OG0001374	Ag003G227090	XP_006390328.1
OG0001374	Ag004G332300	XP_006416498.1
OG0001375	Ag004G324750	XP_006416838.1
OG0001375	Ag003G210970	XP_006389871.1
OG0001376	Ag005G467830	XP_006407142.1
OG0001376	Ag001G003590	XP_006392704.1
OG0001377	Ag005G460210, Ag005G460220, Ag005G460140	XP_006406816.1
OG0001377	Ag005G460240, Ag005G459960	XP_006406765.2
OG0001378	Ag001G025310, Ag001G024910	XP_006393407.1
OG0001378	Ag005G457100	XP_006406692.1
OG0001379	Ag005G433760	XP_006406428.2
OG0001379	Ag001G015150	XP_006393155.1
OG0001380	Ag001G014970	XP_024006357.1
OG0001380	Ag005G446840	XP_006406423.1
OG0001381	Ag001G027630	XP_006393494.1
OG0001382	Ag006G523210	XP_006404724.2
OG0001382	Ag001G089840	XP_006411832.1
OG0001383	Ag001G091440	XP_006412767.1
OG0001384	Ag004G388230, Ag004G393310, Ag004G388350, Ag004G393370, Ag004G388270	XP_006404806.1, XP_006404792.2, XP_006404801.1
OG0001384	Ag006G564300, Ag006G564270, Ag006G564200	XP_006404807.1
OG0001392	Ag003G283220	XP_006412163.1
OG0001392	Ag005G417600	XP_006409401.1
OG0001393	Ag005G416570	XP_006409346.1
OG0001393	Ag003G285320	XP_006412126.1
OG0001395	Ag003G248450	XP_006413165.1
OG0001395	Ag008G696990	XP_006401393.1
OG0001397	Ag004G311550	XP_006417482.1
OG0001397	Ag004G369260	XP_006392273.1
OG0001398	Ag008G659170, Ag008G658030	XP_006398540.1
OG0001398	Ag004G322320	XP_006416955.1
OG0001399	Ag008G660940	XP_024006797.1
OG0001399	Ag004G320580	XP_024008579.1
OG0001400	Ag008G664230	XP_006395630.1
OG0001400	Ag004G317820	XP_006417140.1
OG0001401	Ag007G649510	XP_006405589.1
OG0001402	Ag007G648970	XP_006405605.1
OG0001403	Ag004G381430	XP_006391810.1
OG0001403	Ag004G315750	XP_006417240.2
OG0001404	Ag004G380030	XP_006391856.1
OG0001404	Ag004G315290	XP_006417266.1
OG0001405	Ag006G499140	XP_006398940.1
OG0001405	Ag005G474760	XP_006407522.1
OG0001406	Ag003G292440	XP_006411834.1
OG0001406	Ag004G343080	XP_006390781.1
OG0001407	Ag008G684220	XP_006401767.1
OG0001407	Ag003G253170	XP_006413006.1
OG0001408	Ag007G604790, Ag007G604830	XP_006399537.1
OG0001408	Ag007G604890	XP_006399538.1
OG0001409	Ag008G729870	XP_006394248.1
OG0001409	Ag007G601630	XP_006399365.1
OG0001410	Ag003G262850, Ag002G120020	XP_006398370.1
OG0001410	Ag006G576730	XP_006414177.1
OG0001411	Ag006G575480	XP_006414135.1
OG0001412	Ag006G569940	XP_006413950.1
OG0001412	Ag002G103010	XP_006398162.1
OG0001413	Ag006G556050	XP_006413716.1, XP_006413715.1
OG0001413	Ag006G567740, Ag006G567750	XP_006413714.1
OG0001414	Ag006G540270	XP_006415105.1
OG0001415	Ag002G159660	XP_006410537.1
OG0001415	Ag007G583150	XP_006415658.1
OG0001416	Ag007G581940	XP_006415565.1
OG0001417	Ag003G289380	XP_006411958.2
OG0001417	Ag006G524320	XP_006404862.1
OG0001418	Ag003G295250	XP_006411721.1
OG0001418	Ag006G521500	XP_006404611.1
OG0001419	Ag007G647650	XP_006405696.1
OG0001419	Ag001G081170	XP_006399282.1
OG0001419	Ag002G171060	XP_006402905.1
OG0001420	Ag002G138920	XP_006396672.1
OG0001422	Ag005G484500	XP_006408118.1
OG0001422	Ag007G637440	XP_006394990.1
OG0001423	Ag002G200290	XP_006397658.1
OG0001423	Ag001G092640	XP_006402600.1
OG0001424	Ag006G496620	XP_006398837.1
OG0001424	Ag006G496610	XP_024012411.1
OG0001425	Ag008G678130	XP_006419171.1
OG0001425	Ag008G717570	XP_024012629.1
OG0001426	Ag004G350560	XP_024007645.1, XP_006397230.1, XP_024012496.1, XP_024006295.1, XP_024012041.1, XP_024009790.1
OG0001427	Ag004G298430	XP_006418418.1
OG0001428	Ag004G299960	XP_006418294.1
OG0001428	Ag006G510260	XP_006396454.1
OG0001429	Ag006G510160	XP_006396461.1
OG0001429	Ag001G098000	XP_006402349.1
OG0001430	Ag004G302280	XP_006418142.1
OG0001431	Ag004G303000	XP_006418092.1
OG0001431	Ag007G589010	XP_006410401.1
OG0001432	Ag004G304890	XP_006417978.1
OG0001432	Ag007G590910	XP_006410293.1
OG0001433	Ag004G305660	XP_006417904.1
OG0001433	Ag007G591900	XP_006410192.1
OG0001434	Ag006G502530, Ag006G502540, Ag007G594530, Ag007G594550	XP_006409970.1
OG0001434	Ag006G502770, Ag006G502790	XP_006399065.1
OG0001435	Ag004G307510	XP_006417776.1
OG0001435	Ag006G521960, Ag007G595260	XP_006409901.1
OG0001436	Ag007G626910	XP_006400312.1
OG0001436	Ag005G487020	XP_006408285.1
OG0001437	Ag007G628100	XP_006400336.1
OG0001437	Ag005G486760	XP_024015641.1
OG0001438	Ag007G637910	XP_006395009.1
OG0001438	Ag005G484840	XP_006408140.1
OG0001439	Ag003G233670	XP_006390489.1
OG0001439	Ag004G329980	XP_006416601.1
OG0001440	Ag004G337770	XP_006416271.1
OG0001440	Ag003G218090	XP_006390090.1
OG0001441	Ag003G240490	XP_006390694.1
OG0001441	Ag004G339720	XP_006416189.1
OG0001442	Ag004G344190	XP_006390837.1
OG0001442	Ag003G226090	XP_006416121.1
OG0001443	Ag004G348030	XP_006390975.1
OG0001445	Ag004G312470	XP_006402104.1
OG0001446	Ag007G600600	XP_006399286.1
OG0001446	Ag008G725290	XP_006394538.1
OG0001447	Ag004G377480	XP_006390695.1
OG0001447	Ag003G240560	XP_006390699.1, XP_024012363.1
OG0001448	Ag001G002970	XP_024006293.1
OG0001448	Ag005G468240	XP_006407162.2
OG0001449	Ag005G466030	XP_006407095.1
OG0001449	Ag001G004450	XP_006392744.1
OG0001450	Ag001G004470	XP_006392745.1
OG0001451	Ag001G007040	XP_006392839.1
OG0001452	Ag001G007440	XP_006392856.2
OG0001452	Ag005G463470	XP_006406961.1
OG0001453	Ag001G007950	XP_006392878.1
OG0001453	Ag005G462940	XP_006406938.1
OG0001454	Ag005G462450	XP_006406905.1
OG0001454	Ag001G008380	XP_006392910.1
OG0001455	Ag005G460110	XP_006406815.1
OG0001455	Ag001G030470, Ag001G031670	XP_024005411.1, XP_006414582.2
OG0001456	Ag005G447360	XP_006406429.1
OG0001456	Ag001G015190	XP_006393156.1
OG0001457	Ag005G446320	XP_024015685.1
OG0001457	Ag001G014090	XP_024006312.1
OG0001458	Ag002G205000, Ag008G670440, Ag002G203140, Ag005G446920, Ag002G204990, Ag002G203130, Ag008G670300	XP_024010828.1
OG0001459	Ag004G336470	XP_024008540.1
OG0001460	Ag005G485890	XP_024006017.1
OG0001461	Ag007G588610	XP_024007886.1
OG0001464	Ag003G259130	XP_006412800.1
OG0001464	Ag005G407160	XP_006409063.1
OG0001465	Ag005G408040	XP_024016398.1
OG0001465	Ag003G260200	XP_006412776.1
OG0001466	Ag003G269760	XP_006412582.1
OG0001468	Ag003G273420, Ag003G273430	XP_006412271.1
OG0001469	Ag007G611450	XP_024009921.1
OG0001469	Ag007G579050	XP_006415318.1
OG0001470	Ag002G164510	XP_006410739.1
OG0001471	Ag004G373750	XP_006392094.1
OG0001471	Ag004G312930	XP_006417402.1
OG0001472	Ag004G321830	XP_006416963.1
OG0001473	Ag008G660970	XP_006395757.1
OG0001473	Ag004G320570	XP_006417017.1
OG0001474	Ag004G314730, Ag004G314710	XP_006413242.2
OG0001475	Ag004G315140	XP_006417277.1
OG0001475	Ag004G379590	XP_006391897.1
OG0001477	Ag006G506990	XP_006392085.1, XP_006399201.1
OG0001478	Ag005G476680	XP_006407648.1
OG0001478	Ag006G494520	XP_006398753.1
OG0001479	Ag001G092540	XP_006402603.1, XP_006407486.1
OG0001480	Ag007G598680	XP_024005550.1
OG0001481	Ag003G276870, Ag003G263080	XP_024012024.1
OG0001482	Ag008G721150	XP_006394770.1
OG0001483	Ag008G721680	XP_024007438.1
OG0001484	Ag007G605450	XP_006399559.1
OG0001484	Ag008G721760	XP_006394738.1
OG0001485	Ag007G602040	XP_006399392.1
OG0001485	Ag008G730290	XP_006394236.1
OG0001486	Ag007G601610	XP_006399358.1
OG0001487	Ag008G724400	XP_006394581.1
OG0001487	Ag007G600860	XP_006399307.1
OG0001488	Ag006G577270	XP_006414209.1
OG0001488	Ag002G115010, Ag002G121280	XP_006398405.1
OG0001489	Ag002G140760	XP_006396722.1
OG0001489	Ag006G553560	XP_006413678.1
OG0001490	Ag007G582360	XP_006415602.1
OG0001490	Ag002G160180	XP_006410558.1
