Orthogroup	Alyssum_gmelinii	Brassica_rapa
OG0000991	Ag006G540660	XP_009123743.1
OG0000991	Ag006G540640	XP_033133849.1, XP_009123741.1
OG0000992	Ag006G521790	XP_033137141.1, XP_033145418.1
OG0000992	Ag003G295070	XP_009114168.1
OG0000993	Ag005G426760	XP_009136123.2, XP_033131075.1
OG0000993	Ag005G479520	XP_009151634.1
OG0000994	Ag006G577170, Ag007G592850	XP_009144324.2
OG0000994	Ag007G592860	XP_009132715.2, XP_009144325.3
OG0000995	Ag007G590980	XP_009132793.1, XP_018514214.1
OG0000996	Ag004G305800	XP_009119040.1, XP_009118488.1
OG0000997	Ag005G486060	XP_009110581.2, XP_033128937.1, XP_009117998.2
OG0000998	Ag002G182950	XP_009143296.1, NP_001288961.1, XP_009141827.1
OG0000998	Ag001G078690	NP_001288942.1, XP_009139160.1
OG0001000	Ag007G615900, Ag007G615960	XP_009131425.1, XP_009121628.1
OG0001000	Ag004G346220, Ag005G417250	XP_009136339.1, XP_009121194.1
OG0001001	Ag008G720120, Ag004G378400, Ag008G720060, Ag008G720070	XP_009151113.1, XP_009129937.1, XP_033140417.1
OG0001002	Ag005G469530, Ag005G469570	XP_009146528.1, XP_009147492.1, XP_033148487.1
OG0001003	Ag005G462850	XP_009146207.1, XP_009115289.1
OG0001003	Ag001G008110	XP_009144827.1
OG0001004	Ag002G185100	XP_009141871.1, XP_009144094.2
OG0001005	Ag007G628220	XP_018511996.2
OG0001008	Ag003G257270	XP_009128910.1, XP_033144108.1, XP_009109045.1
OG0001008	Ag003G257150	XP_009109046.1, XP_009137842.1
OG0001009	Ag003G272930	XP_009128542.1, XP_009109027.1
OG0001009	Ag003G258530	XP_009128553.1
OG0001010	Ag007G578710	XP_009108006.1, XP_009145222.1, XP_009114942.1
OG0001010	Ag002G164050	XP_033147602.1, XP_009141499.1
OG0001011	Ag007G578540, Ag007G578530	XP_009114918.1, XP_009145209.1
OG0001012	Ag004G367190	XP_009113355.1, XP_009122967.1
OG0001012	Ag004G310400	XP_009148259.1, XP_009110817.1
OG0001013	Ag004G334210, Ag004G334230	XP_033141064.1, XP_033144908.1, XP_018512093.1
OG0001015	Ag007G585540, Ag004G399030, Ag004G399130, Ag004G401170	XP_009109199.3, XP_009137547.1, XP_009139370.1
OG0001016	Ag007G606390	XP_009131193.1, XP_009121994.1, XP_033140349.1
OG0001016	Ag008G721070	XP_018510605.1, XP_033128074.1
OG0001017	Ag008G733230, Ag008G733300	XP_009150650.1
OG0001017	Ag007G581540	XP_009144293.1
OG0001017	Ag007G605060	XP_009131168.1, XP_009125293.1
OG0001018	Ag007G601520	XP_009132223.2, XP_009122461.1, XP_009125735.1, XP_033129528.1, XP_033141221.1
OG0001019	Ag006G577240	XP_009136859.1
OG0001020	Ag006G576710	XP_009131146.1, XP_009136883.1, XP_009108346.1
OG0001020	Ag002G119270	XP_009114333.1, XP_009101497.1
OG0001021	Ag001G098280	XP_033135541.1, XP_033131242.1, XP_009138699.1
OG0001021	Ag002G206470	XP_033146189.1, XP_009142495.1
OG0001022	Ag002G205560, Ag002G205450	XP_009133805.1
OG0001022	Ag007G616300, Ag007G616230	XP_033131314.1
OG0001022	Ag001G097170	XP_009116902.1
OG0001023	Ag008G713060	XP_009120616.2
OG0001025	Ag004G305870	XP_009119033.1
OG0001025	Ag007G592200	XP_009141087.1, XP_009132747.1
OG0001026	Ag005G490440	XP_009125036.2, XP_009134622.2
OG0001026	Ag007G617280	XP_009126031.1, XP_009121613.1, XP_009131435.1
OG0001027	Ag004G316930	XP_009118050.1
OG0001027	Ag004G317700, Ag004G317680, Ag004G317670, Ag004G317560, Ag004G317650	XP_009110595.1, XP_033134916.1
OG0001028	Ag002G181060	XP_009141801.1, XP_033148184.1, XP_033148009.1
OG0001028	Ag001G077340	XP_009139196.1
OG0001029	Ag004G338100	XP_009110163.2, XP_009103275.1, XP_009145387.1
OG0001029	Ag003G216820	XP_009128241.1
OG0001030	Ag004G332840	XP_033148883.1
OG0001030	Ag003G225590	XP_009106211.1, XP_033141536.1
OG0001031	Ag004G333350	XP_009149494.2, XP_033133412.1, XP_009103369.1
OG0001031	Ag003G224310	XP_009106230.1, XP_009104697.1
OG0001032	Ag003G219910	XP_009104665.2, XP_009128186.1
OG0001032	Ag001G065830, Ag004G335930	XP_009149582.1
OG0001033	Ag004G353890	XP_009127614.1
OG0001033	Ag002G190700	XP_033130553.1
OG0001033	Ag002G125260	XP_009115627.2
OG0001034	Ag003G241620	XP_033132096.1
OG0001034	Ag004G344510	XP_009127817.2
OG0001035	Ag004G398770	XP_009147156.1, XP_033147973.1, XP_009113003.3
OG0001035	Ag005G485720, Ag005G485730, Ag005G485740	XP_009111890.1, XP_009111889.1
OG0001036	Ag003G213340, Ag003G213360	XP_009128305.1
OG0001036	Ag003G213190, Ag003G213200	XP_009106586.1
OG0001036	Ag003G213320	XP_009106581.1
OG0001037	Ag003G210580	XP_009128380.2, XP_033131643.1, XP_009106705.2
OG0001037	Ag006G570330, Ag005G477620	XP_033143225.1
OG0001039	Ag001G025920	XP_033146794.1, XP_009147972.1, XP_009107365.1
OG0001039	Ag005G457580	XP_009135535.1, XP_009113935.1, XP_033148078.1
OG0001040	Ag001G010610	XP_009107171.2, XP_009144891.1
OG0001040	Ag005G442290, Ag005G443580	XP_018512632.1, XP_033142627.1, XP_033137003.1
OG0001041	Ag006G563530	XP_009149898.1
OG0001041	Ag001G053920	XP_009149895.1
OG0001042	Ag005G449150	XP_009144904.1
OG0001043	Ag001G010130, Ag001G010170	XP_009144872.2, XP_018515540.2
OG0001043	Ag001G010100	XP_009147726.1
OG0001044	Ag001G078590	XP_009103956.2, XP_009116237.2, XP_009139167.2
OG0001044	Ag002G182360, Ag002G182330	XP_009143300.1
OG0001045	Ag003G229490, Ag003G227370, Ag003G227510, Ag003G227560	XP_033128846.1
OG0001046	Ag004G360860	XP_033130656.1
OG0001047	Ag005G490120, Ag005G490210	XP_033144575.1
OG0001048	Ag006G500370	XP_009130864.1
OG0001048	Ag006G499720, Ag006G499410, Ag006G499420	XP_009125343.1, XP_009120109.1, XP_009121922.1, XP_009121921.1
OG0001051	Ag005G417440	XP_009112402.1, XP_009136335.1
OG0001051	Ag003G283300	XP_033134065.1, XP_009106517.1
OG0001052	Ag003G284530, Ag003G283870	XP_033132947.1, XP_009108624.1
OG0001053	Ag004G368540	XP_009102827.1, XP_009113325.1
OG0001053	Ag004G310950	XP_009118289.1
OG0001054	Ag004G377770, Ag001G023070, Ag004G377790	XP_009105270.1
OG0001055	Ag004G342720, Ag004G342750, Ag004G342760	XP_033136433.1, XP_033136432.1, XP_033139859.1
OG0001056	Ag005G475450	XP_018514567.1, XP_033144753.1
OG0001057	Ag004G381450	XP_009143803.1, XP_009137684.1
OG0001057	Ag002G203230	XP_009119949.2, XP_009132452.1
OG0001058	Ag003G286850	XP_009138391.1
OG0001059	Ag002G102850	XP_009106096.2, XP_009113878.2, XP_009123622.1
OG0001059	Ag008G704200, Ag006G569720	XP_009137018.1, XP_009133197.1
OG0001060	Ag001G037950	XP_009107496.2, XP_009139575.1
OG0001060	Ag005G432380	XP_009102577.2, XP_009106322.2, XP_009135865.1
OG0001061	Ag005G436340	XP_009145244.1, XP_009108423.1
OG0001061	Ag001G036430	XP_033128319.1, XP_018513016.2
OG0001062	Ag008G734190	XP_009101566.2
OG0001063	Ag001G022580	XP_033132500.1, XP_033131800.1, XP_033131807.1, XP_033134074.1
OG0001064	Ag002G170730	XP_009143533.1, XP_009141625.1
OG0001064	Ag001G072080	XP_009103852.1, XP_009116020.2, XP_033145799.1
OG0001065	Ag002G171290	XP_009141638.1, XP_009133130.1, XP_009143522.2
OG0001065	Ag001G072550	XP_009139409.1, XP_009103862.1, XP_009116037.2
OG0001066	Ag002G171350	XP_009133135.1, XP_009143521.1, XP_009141639.1
OG0001066	Ag001G072590	XP_009116038.1
OG0001067	Ag003G212210	XP_009106616.2, XP_033140002.1
OG0001067	Ag004G325430	XP_033132698.1, XP_033136560.1
OG0001068	Ag003G239880	XP_009140544.1, XP_009104860.2, XP_009105896.2, XP_009127928.1
OG0001069	Ag003G227650	XP_009106166.1, XP_009104725.1
OG0001069	Ag004G332070	XP_009149416.1, XP_009110278.1, XP_009117543.1
OG0001070	Ag003G247160	XP_009115330.1, XP_033132492.1
OG0001070	Ag005G415800	XP_033131362.1
OG0001071	Ag004G319670	XP_009148694.2, XP_009148695.2
OG0001071	Ag004G319700	XP_009110557.1
OG0001072	Ag005G457860, Ag004G381180, Ag002G184210, Ag006G495420, Ag008G723360	XP_009141778.1
OG0001073	Ag002G121140, Ag002G115220, Ag007G581390	XP_033134425.1, XP_009105113.1
OG0001075	Ag005G462970	XP_033143753.1, XP_009146214.1, XP_033148722.1, XP_009146218.1, XP_009115358.1
OG0001076	Ag005G475140, Ag001G056780	XP_009129306.1, XP_033141124.1, XP_033141522.1
OG0001077	Ag002G105880	XP_009126364.1
OG0001084	Ag005G403690	XP_033136939.1
OG0001084	Ag003G254320	XP_009129591.1, XP_009137789.1, XP_033133070.1
OG0001085	Ag005G405350	XP_033136547.1, XP_009102142.1, XP_009117526.1
OG0001085	Ag003G257840	XP_009128755.2, XP_009137848.1, XP_009109042.1
OG0001086	Ag003G276320	XP_009138188.2, XP_009122672.2, XP_009108801.1
OG0001086	Ag003G276420, Ag003G276350	XP_009136222.1, XP_009122945.1
OG0001087	Ag003G282330	XP_009110680.1, XP_033132207.1
OG0001087	Ag003G282350	XP_033142398.1
OG0001088	Ag008G671230, Ag001G058180	XP_009151917.2, XP_009129390.1, XP_009151918.1, XP_009111585.1
OG0001089	Ag008G678430	XP_009151843.1
OG0001089	Ag008G728030, Ag004G349920	XP_033140773.1, XP_009111607.2, XP_018511998.2
OG0001090	Ag002G176920	XP_033137030.1
OG0001091	Ag008G691170	XP_009149790.3, XP_009151567.1
OG0001091	Ag008G677410	XP_009132682.1
OG0001092	Ag006G505480	XP_009125663.1, XP_009120097.1
OG0001092	Ag006G505510, Ag006G504320, Ag006G505500, Ag006G505530, Ag006G505570, Ag006G504330, Ag006G505520	XP_009122299.1
OG0001093	Ag008G719510	XP_009126355.1, XP_009120894.1
OG0001093	Ag007G609150	XP_009121874.2
OG0001094	Ag007G604040	XP_033137440.1, XP_009125331.1
OG0001094	Ag008G732610	XP_009130499.1, XP_033136254.1, XP_033134815.1, XP_018515521.1
OG0001095	Ag001G020780, Ag001G020940	XP_009114146.1, XP_009139655.2, XP_009107667.1
OG0001096	Ag001G086120	XP_009104101.2, XP_033145588.1, XP_018510603.2
OG0001096	Ag002G192900	XP_009142031.1, XP_018513518.1
OG0001097	Ag001G023420	XP_009117047.1
OG0001098	Ag008G733600	XP_009112200.2, XP_009150670.2, XP_009130528.1
OG0001099	Ag003G271730, Ag004G298420	XP_009119690.1
OG0001099	Ag006G515610	XP_009111416.2, XP_009134508.1, XP_009128506.1
OG0001100	Ag007G589140, Ag007G589200, Ag007G589130, Ag007G589190	XP_009141212.1
OG0001100	Ag004G303930	XP_009119163.1
OG0001101	Ag007G614670	XP_009121653.1, XP_033140944.1
OG0001101	Ag002G125370, Ag005G476370, Ag008G708680, Ag004G356080	XP_033130223.1
OG0001102	Ag005G489810	XP_033139813.1, XP_009147366.1, XP_009134657.1
OG0001102	Ag007G619710	XP_009131492.1, XP_009121550.2
OG0001103	Ag007G638480	XP_009111892.2
OG0001103	Ag005G485510	XP_033144330.1, XP_009123983.1, XP_033147471.1
OG0001105	Ag003G209360	XP_009106732.1, XP_009128404.2, XP_009104472.1
OG0001105	Ag004G323900	XP_009117804.1, XP_009149011.1
OG0001106	Ag004G325680	XP_009149125.1
OG0001106	Ag003G212520	XP_009128314.1, XP_009117738.1, XP_009106601.1
OG0001107	Ag004G328670	XP_009117639.1, XP_009149241.1
OG0001108	Ag003G229540	XP_009128061.2, XP_009104748.1
OG0001108	Ag004G331110	XP_009110312.2, XP_009149372.1
OG0001109	Ag003G217700, Ag003G217610, Ag003G217570	XP_009106410.1, XP_009128231.1
OG0001110	Ag004G347160, Ag004G347010	XP_009105667.1, XP_033141565.1
OG0001110	Ag003G243550	XP_033130868.1, XP_009103770.2, XP_009115443.1
OG0001111	Ag004G355900	XP_009127555.1, XP_009105119.1, XP_009105285.2
OG0001111	Ag008G726950	XP_009113763.1, XP_009109807.1
OG0001112	Ag002G130780	XP_018513688.2, XP_009117317.1
OG0001113	Ag006G505670	XP_009122307.1, XP_009122305.2, XP_009122306.2, XP_009122304.3
OG0001113	Ag006G505620	XP_009122303.1
OG0001114	Ag006G504590, Ag006G504580	XP_009122225.2, XP_033139346.1, XP_033139117.1, XP_009107904.2, XP_033139260.1, XP_009122908.1, XP_009122909.1
OG0001115	Ag003G239710	XP_009127933.1, XP_009105904.2, XP_009104858.1
OG0001115	Ag004G327150	XP_033129817.1, XP_009110414.1
OG0001116	Ag001G010770	XP_009144895.1
OG0001116	Ag005G442620, Ag005G443770	XP_009145516.1, XP_009109818.1, XP_009135731.1
OG0001117	Ag001G032630, Ag001G032740	XP_009107853.1, XP_033144775.1
OG0001118	Ag001G003870, Ag008G687180, Ag001G003530	XP_009107061.1, XP_009147556.1, XP_009101709.1, XP_033129114.1, XP_009147566.1
OG0001119	Ag001G007860	XP_009108559.1, XP_009135907.1, XP_009108556.2, XP_033138838.1
OG0001120	Ag003G286910	XP_009109260.1, XP_009138393.1
OG0001120	Ag005G414500	XP_033131373.1
OG0001121	Ag008G693860, Ag008G694200	XP_009132420.2, XP_009150988.2, XP_033141758.1, XP_009105611.2
OG0001124	Ag005G407270, Ag005G403560	XP_009102230.1
OG0001124	Ag003G251080	XP_009137637.1, XP_009143066.1
OG0001125	Ag007G579160	XP_009114987.1
OG0001127	Ag004G321030	XP_018510654.1, XP_009148837.2, XP_009110535.1
OG0001127	Ag003G225890	XP_033136407.1, XP_009129169.2, XP_009101274.2
OG0001128	Ag004G318380	XP_033134932.1, XP_009148651.1
OG0001129	Ag006G514020	XP_009151825.1, XP_009129349.1, XP_009151826.1, XP_009129350.1, XP_009151827.1
OG0001130	Ag008G674550	XP_009151751.1, XP_009129680.1, XP_009111808.1
OG0001130	Ag007G647640	XP_009139807.1, XP_009107602.2
OG0001131	Ag008G702130	XP_009120250.1
OG0001132	Ag006G494530	XP_033137659.1, XP_033145108.1, XP_009125473.2
OG0001132	Ag005G476670	XP_009123236.2, XP_009135043.1
OG0001133	Ag003G250820, Ag008G694900	XP_009137622.1, XP_009142838.1, XP_009109166.1, XP_009120039.1
OG0001134	Ag007G611750, Ag007G611740	XP_009125912.2, XP_009131335.2, XP_009131337.1, XP_009121765.1, XP_009125911.2
OG0001135	Ag008G731910	XP_009130479.1, XP_009112162.1, XP_033128212.1
OG0001135	Ag007G603720	XP_009122107.1, XP_009125337.1
OG0001136	Ag006G576750	XP_009131115.1, XP_033133181.1, XP_009136879.1
OG0001136	Ag002G120100	XP_009101488.1, XP_009114327.1
OG0001137	Ag002G103820	XP_033139919.1, XP_009101608.1, XP_009113867.1
OG0001137	Ag006G571520	XP_009137004.1, XP_009132702.2
OG0001138	Ag006G553570	XP_009135725.1, XP_009108554.1
OG0001138	Ag002G140620	XP_009114585.1
OG0001139	Ag007G583870	XP_009109763.1, XP_009113718.1, XP_009102940.2
OG0001139	Ag004G374810	XP_009109823.2, XP_009102992.2, XP_009113780.2
OG0001140	Ag003G287800	XP_009147799.1, XP_009138405.2, XP_009109258.1, XP_033129554.1, XP_033134404.1, XP_009112461.1
OG0001141	Ag001G052110	XP_009149968.1, XP_009150439.1
OG0001142	Ag005G437730	XP_009145308.1
OG0001142	Ag001G035250	XP_009107804.1, XP_009148136.1, XP_009144702.1, XP_009144350.1
OG0001143	Ag002G201140	XP_009142317.1, XP_009133702.2
OG0001143	Ag001G093220	XP_009139311.1, XP_009104273.2, XP_009116736.1
OG0001144	Ag001G092190	XP_009116687.1, XP_009138870.1
OG0001144	Ag002G199410	XP_009143026.1
OG0001145	Ag005G483750, Ag005G483770, Ag005G483830	XP_009147239.1
OG0001146	Ag008G730280, Ag002G191440	XP_009133502.1, XP_018514895.1
OG0001146	Ag005G475750	XP_009135103.1
OG0001147	Ag004G381030	XP_009113043.1, XP_009112705.1, XP_009123404.1
OG0001148	Ag002G105850, Ag007G603010	XP_009125351.1
OG0001149	Ag001G067640	XP_009149246.1, XP_009136601.1, XP_009115794.2
OG0001149	Ag001G099510	XP_009130564.1, XP_009103537.1
OG0001150	Ag007G621120	XP_009131520.2, XP_033138818.1
OG0001150	Ag005G489140	XP_009118329.1, XP_009147335.1, XP_009134683.1
OG0001151	Ag005G480860	XP_009134924.2, XP_009147133.1
OG0001152	Ag001G081200	XP_009116333.1, XP_033146521.1
OG0001152	Ag002G187340	XP_009141911.1, XP_009142696.1
OG0001153	Ag002G166760	XP_033143080.1, XP_009143596.1
OG0001154	Ag003G227190	XP_009106179.1, XP_009128085.2, XP_009104714.1
OG0001154	Ag004G332220	XP_009117538.2, XP_009149433.1
OG0001155	Ag003G222900	XP_009104689.3, XP_009128148.1
OG0001155	Ag004G333860	XP_009110236.1, XP_018515393.1
OG0001156	Ag003G242280	XP_009115513.2, XP_009110097.1
OG0001156	Ag004G345210	XP_009127796.1, XP_009105707.1
OG0001157	Ag004G313710, Ag004G313780, Ag004G313850, Ag007G620330, Ag004G313760, Ag004G313840, Ag004G313870, Ag004G313820, Ag004G313830	XP_033128948.1
OG0001157	Ag004G313630	XP_009148463.1
OG0001158	Ag004G344270	XP_009105745.1, XP_009127825.1
OG0001158	Ag003G241390	XP_009115558.1, XP_009103190.1
OG0001159	Ag003G219730	XP_033131608.1, XP_009106331.1
OG0001159	Ag003G219740	XP_033141467.1, XP_009106330.1
OG0001160	Ag001G001780	XP_009103723.2
OG0001160	Ag005G469170	XP_009146491.1
OG0001161	Ag005G443670, Ag005G442360	XP_009109756.2, XP_009145509.1
OG0001161	Ag001G010660	XP_009107173.1, XP_009147757.1, XP_009144893.1
OG0001163	Ag002G199240	XP_009143018.1
OG0001164	Ag008G727950, Ag008G727990, Ag008G728080, Ag006G510130	XP_018512024.2
OG0001165	Ag007G607380	XP_009131201.1
OG0001165	Ag007G607330, Ag007G607360	XP_009121957.1
OG0001169	Ag003G290250, Ag008G688460, Ag008G690000	XP_009119948.1, XP_009132451.1, XP_009119951.1
OG0001170	Ag005G484070	XP_009111753.3, XP_009111756.1, XP_033144882.1
OG0001170	Ag007G636930	XP_009129866.1
OG0001171	Ag004G373820	XP_009113156.1, XP_009104198.1
OG0001171	Ag004G312950	XP_009148437.1
OG0001172	Ag008G662530	XP_009152169.1
OG0001172	Ag004G319120	XP_018514957.1
OG0001173	Ag007G619670	XP_009139916.1
OG0001173	Ag004G399590	XP_009112889.1
OG0001174	Ag005G474660	XP_033142266.1, XP_009122650.1
OG0001175	Ag008G698260	XP_009132330.1, XP_009120133.1
OG0001176	Ag008G733000	XP_009112184.1, XP_009150631.1
OG0001176	Ag007G604920	XP_009131159.1, XP_009125300.1
OG0001177	Ag007G600560	XP_033146260.1, XP_009125712.2
OG0001178	Ag007G600270	XP_009125702.1, XP_009122400.2
OG0001178	Ag008G725720, Ag008G725690, Ag008G725670, Ag008G725680	XP_009136459.1, XP_009136458.2
OG0001179	Ag006G574110	XP_033129042.1
OG0001180	Ag006G570220	XP_009108431.1, XP_009132958.1
OG0001180	Ag002G103040	XP_009128764.1, XP_009101616.1
OG0001181	Ag006G566890	XP_033148024.1, XP_009108529.2, XP_009137213.2
OG0001181	Ag002G138060, Ag002G134550	XP_009114536.1
OG0001182	Ag002G160010	XP_009141359.2, XP_009132974.1, XP_009143809.2, XP_009143811.2
OG0001182	Ag007G582580	XP_009102887.1, XP_009123178.1
OG0001183	Ag003G286590	XP_009109275.3
OG0001183	Ag005G414160	XP_009112445.1, XP_009150775.1, XP_033131361.1
OG0001184	Ag001G095850	XP_009138746.1, XP_009116848.2
OG0001184	Ag002G203750	XP_009142625.1, XP_009133785.1, XP_009142429.1
OG0001185	Ag001G095120	XP_009116830.1, XP_009104332.1
OG0001185	Ag002G203300	XP_009142662.1
OG0001186	Ag001G090400	XP_033130959.1
OG0001187	Ag007G589410	XP_033147675.1, XP_009133158.1
OG0001187	Ag004G303790	XP_009111056.1, XP_009118601.1
OG0001188	Ag006G504540	XP_009122253.1
OG0001189	Ag001G100580	XP_009147448.1, XP_009134597.1
OG0001189	Ag007G614050	XP_033142251.1, XP_009121662.1, XP_009125973.1
OG0001190	Ag005G486330	XP_009102089.2, XP_009130401.1
OG0001190	Ag007G631480	XP_033142654.1, XP_009121003.2, XP_033138875.1
OG0001191	Ag007G637060	XP_009151205.1, XP_009129863.1
OG0001191	Ag005G484150	XP_009147261.1, XP_009134816.1
OG0001192	Ag001G030940, Ag001G029590	XP_033144768.1, XP_009107883.2, XP_009146474.1
OG0001193	Ag001G079120	XP_009139148.2, XP_009116262.1
OG0001193	Ag002G183840	XP_009141837.2, XP_009143283.2, XP_009133384.1
OG0001194	Ag001G080130	XP_009116286.1
OG0001194	Ag001G080060	XP_009139611.1
OG0001194	Ag005G478840	XP_009123935.1, XP_009147001.1
OG0001195	Ag004G327380	XP_033132687.1, XP_033129814.1
OG0001195	Ag003G239510	XP_009105908.1, XP_033141252.1, XP_009104854.1
OG0001196	Ag003G227660	XP_009106164.3, XP_009128073.1
OG0001196	Ag004G332040	XP_009117548.1
OG0001197	Ag008G715480, Ag001G075470	XP_009116134.1
OG0001198	Ag003G225960, Ag003G226030, Ag003G225920, Ag003G226040, Ag007G636000	XP_009129885.1, XP_033135104.1, XP_033135107.1, XP_009111773.1, XP_033129709.1
OG0001200	Ag008G719020	XP_009126397.1
OG0001200	Ag001G002520	XP_009106893.1
OG0001201	Ag008G723680	XP_009141677.1, XP_009150896.1
OG0001201	Ag008G690580	XP_009149800.1, XP_009150178.1
OG0001202	Ag001G060360	XP_009115694.1
OG0001203	Ag001G083410	XP_033130038.1, NP_001288883.1, NP_001288810.1, XP_009132305.2
OG0001205	Ag005G464330	XP_033137861.1, XP_009135432.1, XP_009146278.1
OG0001207	Ag001G029600, Ag001G030950	XP_009146462.1, XP_009136743.2
OG0001207	Ag005G459790	XP_009114215.1, XP_009135504.3, XP_009146054.1
OG0001208	Ag005G452970	XP_018514731.1
OG0001209	Ag001G019490, Ag001G018930	XP_009107288.2
OG0001209	Ag005G451020	XP_009145826.1, XP_009135614.1, XP_009112142.2
OG0001211	Ag002G112890, Ag002G176250	XP_033132562.1
OG0001213	Ag007G617690	XP_009124753.3
OG0001213	Ag001G021790	XP_009113705.2
OG0001215	Ag001G023110	XP_033137918.1
OG0001217	Ag005G465520	XP_009136688.1, XP_009147404.1
OG0001218	Ag005G484660	XP_033147786.1, XP_033147778.1
OG0001218	Ag005G484370	XP_009147276.1
OG0001219	Ag008G697600	XP_009110847.1, XP_033131696.1
OG0001220	Ag008G714370	XP_009120641.1
OG0001222	Ag003G268120	XP_009137995.1, XP_033132369.1, XP_009127195.1
OG0001223	Ag003G273790	XP_009108766.1, XP_009138253.1, XP_009118175.1
OG0001224	Ag004G309570	XP_009148172.1, XP_009110842.1
OG0001224	Ag004G366390	XP_033130455.1
OG0001225	Ag008G667510, Ag004G374180	XP_009152018.1, XP_009129473.1, XP_009129464.2, XP_009129465.2, XP_009129471.2
OG0001226	Ag002G117630	XP_009151895.1, XP_009129382.1
OG0001227	Ag005G476860	XP_009123299.1, XP_009146914.1
OG0001227	Ag006G494080	XP_009130739.1, XP_033144926.1, XP_009122748.1
OG0001228	Ag002G174110, Ag001G081960	XP_033134380.1
OG0001230	Ag008G726560	XP_033140357.1, XP_009150123.2
OG0001230	Ag006G507850	XP_009130988.1, XP_009125686.1
OG0001231	Ag008G726750	XP_033128997.1, XP_009130180.1
OG0001231	Ag006G507570	XP_009125683.1, XP_009122352.1, XP_009132220.1
OG0001232	Ag006G572620	XP_009132293.1, XP_033141655.1, XP_033133269.1
OG0001233	Ag006G550770	XP_009136311.1, XP_009137298.1
OG0001233	Ag003G263830, Ag003G263190, Ag008G694510, Ag002G143510	XP_009114652.1, XP_009134249.1
OG0001234	Ag003G226160	XP_009106199.1
OG0001234	Ag007G584680	XP_009145046.1, XP_009129551.1
