Orthogroup	Alyssum_gmelinii	Cardamine_hirsuta
OG0001340	Ag007G606800	CARHR288950
OG0001341	Ag008G721420	CARHR188400
OG0001341	Ag007G605860	CARHR202440
OG0001342	Ag007G604080	CARHR057930, CARHR203240
OG0001342	Ag008G732590	CARHR279120
OG0001343	Ag007G601080	CARHR204830
OG0001343	Ag008G724240	CARHR190290
OG0001344	Ag006G577190	CARHR224410
OG0001344	Ag002G115550, Ag002G120810	CARHR174470
OG0001345	Ag006G573830	CARHR225650
OG0001345	Ag002G105840	CARHR176230
OG0001346	Ag006G562080	CARHR227380
OG0001346	Ag006G562050	CARHR227370
OG0001347	Ag001G100170	CARHR231100
OG0001348	Ag005G414310	CARHR108010
OG0001349	Ag005G412880	CARHR108560
OG0001349	Ag003G288330	CARHR244600
OG0001350	Ag006G523310	CARHR113860
OG0001350	Ag003G292450	CARHR246360
OG0001351	Ag008G692420	CARHR055370, CARHR055380, CARHR055390
OG0001353	Ag002G104140	CARHR176600
OG0001353	Ag002G104330	CARHR176530
OG0001354	Ag001G097810	CARHR172920
OG0001354	Ag002G205960	CARHR142880
OG0001355	Ag002G192810, Ag004G391720, Ag001G094260	CARHR171560
OG0001355	Ag002G202600	CARHR141090
OG0001356	Ag002G194950	CARHR137790
OG0001356	Ag001G088580	CARHR289480
OG0001357	Ag001G085760	CARHR168230
OG0001357	Ag002G193300	CARHR137230
OG0001358	Ag002G191930	CARHR136950
OG0001358	Ag001G085020	CARHR034410, CARHR167750
OG0001359	Ag001G051540	CARHR154470
OG0001359	Ag008G709910	CARHR273360
OG0001360	Ag004G303910	CARHR004810
OG0001360	Ag007G589230	CARHR126030
OG0001361	Ag007G589050	CARHR126580
OG0001361	Ag004G302990	CARHR004190
OG0001362	Ag005G444610	CARHR096600
OG0001362	Ag007G597690	CARHR119380
OG0001363	Ag007G607980	CARHR234700
OG0001364	Ag007G617140	CARHR198250
OG0001364	Ag005G490500, Ag005G490480	CARHR075720
OG0001365	Ag005G490390	CARHR075820
OG0001365	Ag007G617430	CARHR198160
OG0001366	Ag007G620560	CARHR197350
OG0001366	Ag005G489320	CARHR076450
OG0001367	Ag005G481380	CARHR185560, CARHR081020
OG0001368	Ag002G164630	CARHR199060
OG0001370	Ag004G335860	CARHR021470
OG0001370	Ag003G219980	CARHR070140
OG0001371	Ag006G511640	CARHR024660
OG0001372	Ag005G488090	CARHR077130
OG0001372	Ag007G624210	CARHR196150
OG0001373	Ag001G024310	CARHR038740
OG0001373	Ag005G455280	CARHR093660
OG0001374	Ag003G227090	CARHR068580
OG0001374	Ag004G332300	CARHR020080
OG0001375	Ag004G324750	CARHR016710
OG0001375	Ag003G210970	CARHR073320
OG0001376	Ag005G467830	CARHR088800
OG0001376	Ag001G003590	CARHR044570
OG0001377	Ag005G460210, Ag005G460220, Ag005G460140	CARHR091910
OG0001377	Ag005G460240, Ag005G459960	CARHR091920, CARHR150150, CARHR150160, CARHR091930
OG0001378	Ag001G025310, Ag001G024910	CARHR038060
OG0001378	Ag005G457100	CARHR093130
OG0001379	Ag005G433760	CARHR095540
OG0001379	Ag001G015150	CARHR040420
OG0001380	Ag001G014970	CARHR040490
OG0001380	Ag005G446840	CARHR095590
OG0001382	Ag006G523210	CARHR113840
OG0001382	Ag001G089840	CARHR246370
OG0001383	Ag001G091440	CARHR237970
OG0001384	Ag004G388230, Ag004G393310, Ag004G388350, Ag004G393370, Ag004G388270	CARHR292830
OG0001384	Ag006G564300, Ag006G564270, Ag006G564200	CARHR292850
OG0001391	Ag005G471520, Ag005G471490, Ag005G471510	CARHR086790
OG0001392	Ag003G283220	CARHR243290
OG0001392	Ag005G417600	CARHR106990
OG0001393	Ag005G416570	CARHR293470
OG0001393	Ag003G285320	CARHR243590
OG0001394	Ag003G215870	CARHR214140
OG0001395	Ag003G248450	CARHR234150
OG0001397	Ag004G311550	CARHR010390
OG0001397	Ag004G369260	CARHR283780
OG0001398	Ag008G659170, Ag008G658030	CARHR144000
OG0001398	Ag004G322320	CARHR015490
OG0001399	Ag008G660940	CARHR218400, CARHR145230
OG0001399	Ag004G320580	CARHR014820
OG0001400	Ag008G664230	CARHR146650
OG0001400	Ag004G317820	CARHR013640
OG0001401	Ag007G649510	CARHR262380
OG0001401	Ag007G617620	CARHR198110
OG0001402	Ag007G648970	CARHR262620
OG0001403	Ag004G381430	CARHR048870
OG0001403	Ag004G315750	CARHR012680
OG0001404	Ag004G380030	CARHR049410
OG0001404	Ag004G315290	CARHR012450
OG0001405	Ag006G499140	CARHR208410
OG0001405	Ag005G474760	CARHR085240
OG0001406	Ag003G292440	CARHR246350
OG0001406	Ag004G343080	CARHR186780
OG0001407	Ag008G684220	CARHR265830
OG0001407	Ag003G253170	CARHR235690
OG0001409	Ag008G729870	CARHR277590
OG0001409	Ag007G601630	CARHR204390
OG0001410	Ag003G262850, Ag002G120020	CARHR174750
OG0001410	Ag006G576730	CARHR224610
OG0001411	Ag006G575480	CARHR224960
OG0001412	Ag006G569940	CARHR226440
OG0001412	Ag002G103010	CARHR177440
OG0001414	Ag006G540270	CARHR032800
OG0001415	Ag002G159660	CARHR128000
OG0001415	Ag007G583150	CARHR027910
OG0001416	Ag007G581940	CARHR028920
OG0001417	Ag003G289380	CARHR245180
OG0001417	Ag006G524320	CARHR184820
OG0001418	Ag003G295250	CARHR247540
OG0001418	Ag006G521500	CARHR112500
OG0001419	Ag007G647650	CARHR263790
OG0001419	Ag001G081170	CARHR212900
OG0001419	Ag002G171060	CARHR116360
OG0001420	Ag002G138920	CARHR252820
OG0001420	Ag006G555900, Ag006G555880	CARHR228740
OG0001421	Ag001G036270	CARHR221000
OG0001422	Ag005G484500	CARHR079350
OG0001422	Ag007G637440	CARHR185790
OG0001423	Ag002G200290	CARHR139990
OG0001423	Ag001G092640	CARHR170580
OG0001424	Ag006G496620	CARHR209490, CARHR209480
OG0001424	Ag006G496610	CARHR209500
OG0001425	Ag008G678130	CARHR152390
OG0001425	Ag008G717570	CARHR192120
OG0001426	Ag004G350560	CARHR061770
OG0001427	Ag004G298430	CARHR001060
OG0001428	Ag004G299960	CARHR002220
OG0001428	Ag006G510260	CARHR250720
OG0001429	Ag006G510160	CARHR250800
OG0001429	Ag001G098000	CARHR172990
OG0001430	Ag004G302280	CARHR003630
OG0001431	Ag004G303000	CARHR004200, CARHR004210
OG0001431	Ag007G589010	CARHR126620
OG0001432	Ag004G304890	CARHR005400
OG0001432	Ag007G590910	CARHR125250
OG0001433	Ag007G591900	CARHR124430
OG0001434	Ag006G502530, Ag006G502540, Ag007G594530, Ag007G594550	CARHR122520
OG0001434	Ag006G502770, Ag006G502790	CARHR207170
OG0001435	Ag004G307510	CARHR007580
OG0001435	Ag006G521960, Ag007G595260	CARHR121790
OG0001436	Ag007G626910	CARHR195480
OG0001436	Ag005G487020	CARHR077670
OG0001437	Ag007G628100	CARHR195200
OG0001437	Ag005G486760	CARHR077850
OG0001438	Ag007G637910	CARHR185020
OG0001438	Ag005G484840	CARHR079130
OG0001439	Ag003G233670	CARHR067060
OG0001439	Ag004G329980	CARHR019080
OG0001440	Ag003G218090	CARHR070960, CARHR022080
OG0001441	Ag003G240490	CARHR065000
OG0001441	Ag004G339720	CARHR022890
OG0001442	Ag004G344190	CARHR064070
OG0001442	Ag003G226090	CARHR162090
OG0001443	Ag004G348030	CARHR062830
OG0001444	Ag007G585760, Ag007G585910, Ag007G585900, Ag007G585820, Ag007G585800	CARHR116920, CARHR232890
OG0001445	Ag004G312470	CARHR010900
OG0001446	Ag007G600600	CARHR205190
OG0001446	Ag008G725290	CARHR274820
OG0001447	Ag004G377480	CARHR064970
OG0001448	Ag001G002970	CARHR044700
OG0001448	Ag005G468240	CARHR088580
OG0001449	Ag001G004450	CARHR044170
OG0001450	Ag001G004470	CARHR044160, CARHR044150
OG0001451	Ag001G007040	CARHR043260
OG0001452	Ag001G007440	CARHR043100
OG0001452	Ag005G463470	CARHR090560
OG0001453	Ag001G007950	CARHR042840
OG0001453	Ag005G462940	CARHR090740
OG0001454	Ag005G462450	CARHR091000
OG0001454	Ag001G008380	CARHR042640
OG0001455	Ag005G460110	CARHR000070
OG0001455	Ag001G030470, Ag001G031670	CARHR290460, CARHR150170
OG0001456	Ag005G447360	CARHR095530
OG0001456	Ag001G015190	CARHR040410
OG0001457	Ag005G446320	CARHR095960
OG0001457	Ag001G014090	CARHR040690
OG0001460	Ag005G485890	CARHR064250
OG0001464	Ag003G259130	CARHR237750
OG0001464	Ag005G407160	CARHR109800
OG0001465	Ag005G408040	CARHR109650
OG0001465	Ag003G260200	CARHR237940
OG0001466	Ag003G269760	CARHR239430
OG0001468	Ag003G273420, Ag003G273430	CARHR156230, CARHR121600
OG0001469	Ag007G579050	CARHR286950
OG0001470	Ag002G164510	CARHR129940
OG0001471	Ag004G373750	CARHR051960
OG0001471	Ag004G312930	CARHR011160
OG0001472	Ag004G321830	CARHR015400
OG0001473	Ag008G660970	CARHR145240
OG0001473	Ag004G320570	CARHR014810
OG0001474	Ag004G314730, Ag004G314710	CARHR233520, CARHR233530
OG0001475	Ag004G315140	CARHR012350
OG0001475	Ag004G379590	CARHR049540
OG0001477	Ag006G506990	CARHR205940, CARHR052030
OG0001478	Ag005G476680	CARHR084120
OG0001478	Ag006G494520	CARHR210290
OG0001479	Ag001G092540	CARHR170560, CARHR085530, CARHR129340
OG0001480	Ag007G598680	CARHR232400
OG0001481	Ag003G276870, Ag003G263080, Ag002G125790, Ag002G130280, Ag003G227030, Ag007G611190, Ag007G611220, Ag003G263070, Ag007G611060	CARHR148470
OG0001482	Ag007G606260	CARHR202230
OG0001482	Ag008G721150	CARHR188260
OG0001483	Ag008G721680	CARHR188570
OG0001483	Ag007G605530	CARHR202650
OG0001484	Ag007G605450	CARHR202680
OG0001484	Ag008G721760	CARHR188590
OG0001485	Ag007G602040	CARHR204210
OG0001485	Ag008G730290	CARHR277750
OG0001486	Ag007G601610	CARHR204410
OG0001487	Ag008G724400	CARHR190400
OG0001487	Ag007G600860	CARHR204980, CARHR215540
OG0001488	Ag006G577270	CARHR224330
OG0001488	Ag002G115010, Ag002G121280	CARHR174290
OG0001489	Ag002G140760	CARHR253420, CARHR287870
OG0001489	Ag006G553560	CARHR229130
OG0001490	Ag007G582360	CARHR028520
OG0001490	Ag002G160180	CARHR128250
OG0001491	Ag007G581350, Ag007G581360	CARHR029440, CARHR029460
OG0001492	Ag003G295180	CARHR247480
OG0001492	Ag006G521570	CARHR112550
OG0001493	Ag007G584240	CARHR036680
OG0001493	Ag002G158160	CARHR180940
OG0001494	Ag002G143040	CARHR253940
OG0001495	Ag002G123340	CARHR111790, CARHR173860
OG0001496	Ag005G431170	CARHR100210
OG0001496	Ag001G038640	CARHR219210
OG0001497	Ag001G034180	CARHR113400, CARHR221950
OG0001497	Ag001G034190	CARHR221940
OG0001498	Ag004G302140	CARHR003510
OG0001500	Ag002G204820	CARHR142550
OG0001501	Ag002G204270	CARHR142140
OG0001502	Ag002G199890	CARHR139890
OG0001502	Ag001G092630	CARHR170570
OG0001503	Ag001G091690	CARHR170250
OG0001503	Ag002G198680	CARHR181850, CARHR139260
OG0001504	Ag001G090880	CARHR169970
OG0001504	Ag002G197180	CARHR138590
OG0001505	Ag001G090690, Ag004G387710	CARHR169840
OG0001505	Ag002G196780	CARHR138380
OG0001506	Ag005G478370	CARHR083220
OG0001506	Ag006G491390	CARHR211960
OG0001507	Ag008G708090	CARHR285550
OG0001508	Ag008G729500	CARHR277300
OG0001509	Ag001G058080	CARHR158790
OG0001509	Ag008G733610	CARHR279820
OG0001510	Ag007G590940	CARHR125210
OG0001510	Ag004G304900	CARHR005410
OG0001511	Ag004G307620	CARHR007680
OG0001511	Ag007G595470	CARHR121610
OG0001512	Ag004G308200	CARHR008030
OG0001512	Ag007G596480	CARHR120550
OG0001513	Ag005G490410	CARHR075800
OG0001514	Ag005G486110	CARHR078210
OG0001514	Ag007G631230	CARHR194780
OG0001516	Ag005G481240	CARHR081160
OG0001517	Ag001G080350	CARHR166060
OG0001517	Ag002G185210	CARHR135150
OG0001518	Ag002G184990	CARHR135060
OG0001518	Ag001G080020	CARHR165980
OG0001519	Ag003G233700	CARHR067030
OG0001519	Ag004G329970	CARHR019070
OG0001520	Ag001G054920	CARHR156900
OG0001520	Ag004G331580	CARHR019640
OG0001521	Ag003G219030	CARHR070480
OG0001522	Ag004G341390	CARHR023460
OG0001522	Ag004G343960	CARHR064200, CARHR149440
OG0001523	Ag004G345430	CARHR063450
OG0001524	Ag002G106090	CARHR027040
OG0001524	Ag008G726610	CARHR275600
OG0001526	Ag008G691010	CARHR171520
OG0001526	Ag001G094220	CARHR118000, CARHR118010
OG0001527	Ag007G613490	CARHR199140
OG0001527	Ag003G209110	CARHR125330
OG0001528	Ag007G616430	CARHR198420
OG0001528	Ag003G224390, Ag003G224420	CARHR069150
OG0001529	Ag008G692310	CARHR193860
OG0001529	Ag007G632450	CARHR193840
OG0001530	Ag003G295950, Ag003G295940, Ag003G295960	CARHR219910, CARHR101040
OG0001531	Ag006G503410	CARHR206900
OG0001532	Ag008G706710, Ag008G706700, Ag004G349410	CARHR272720
OG0001534	Ag003G212360, Ag003G213740	CARHR060070
OG0001535	Ag001G001430	CARHR045260
OG0001535	Ag005G469480	CARHR088010
OG0001536	Ag005G468450	CARHR088430
OG0001536	Ag001G002680	CARHR044810
OG0001537	Ag001G007720	CARHR042880
OG0001537	Ag005G463020	CARHR090690
OG0001538	Ag005G461050	CARHR091690
OG0001538	Ag001G009860	CARHR042150
OG0001539	Ag005G455640, Ag005G455610, Ag006G566250	CARHR101510
OG0001541	Ag003G262350, Ag003G262030, Ag003G277510, Ag001G097940	CARHR172950
OG0001543	Ag003G214460	CARHR219580
OG0001544	Ag001G033680	CARHR222260
OG0001544	Ag001G033670, Ag001G033250, Ag008G700110, Ag001G033660	CARHR222280, CARHR222270
OG0001545	Ag002G103770	CARHR177320
OG0001546	Ag002G177010, Ag002G176990	CARHR105530, CARHR133220
OG0001547	Ag005G432060, Ag005G444920, Ag007G623660, Ag005G444930, Ag005G444910, Ag005G472470	CARHR096420
OG0001549	Ag003G274680, Ag005G403820, Ag005G403890	CARHR111150
OG0001550	Ag006G502250	CARHR041210, CARHR207200
OG0001551	Ag003G268670	CARHR239220
OG0001552	Ag003G272480	CARHR239980
OG0001552	Ag001G094800	CARHR116250
OG0001553	Ag004G372180	CARHR052390
OG0001553	Ag004G312310	CARHR010810
OG0001554	Ag004G314460	CARHR011980
OG0001554	Ag004G377870	CARHR050420
OG0001555	Ag004G317720	CARHR013590
OG0001555	Ag008G663730	CARHR146590
OG0001556	Ag002G168490	CARHR131280
OG0001556	Ag008G666790	CARHR147510
OG0001557	Ag005G480370	CARHR248300
OG0001558	Ag006G498110	CARHR208900
OG0001558	Ag005G475420	CARHR085010
OG0001559	Ag001G041420	CARHR259060
OG0001560	Ag004G329740, Ag004G328200	CARHR216310, CARHR258770
OG0001561	Ag008G682160, Ag008G683370	CARHR233070, CARHR233080
OG0001562	Ag008G697450	CARHR269460
OG0001562	Ag006G499320	CARHR208310
OG0001563	Ag008G719550	CARHR193530
OG0001563	Ag007G609430	CARHR200760
OG0001564	Ag002G171990	CARHR132180
OG0001564	Ag004G334100	CARHR020820
OG0001565	Ag007G600480	CARHR205320
OG0001565	Ag007G592440, Ag008G725460	CARHR274960
OG0001566	Ag002G104090	CARHR176640
OG0001566	Ag006G572130	CARHR225990
OG0001567	Ag006G536350, Ag006G538870	CARHR033700
OG0001567	Ag006G536400, Ag006G538910	CARHR033690
OG0001568	Ag007G582810, Ag007G582800	CARHR028110
OG0001569	Ag002G160420	CARHR128370
OG0001569	Ag007G582030	CARHR028840
OG0001570	Ag001G090780	CARHR169880
OG0001570	Ag007G579780	CARHR030380
OG0001571	Ag005G415960	CARHR107590
OG0001571	Ag003G285500	CARHR243770
OG0001572	Ag003G292900	CARHR246580
OG0001573	Ag003G293680	CARHR246940
OG0001574	Ag003G295450	CARHR247600
OG0001574	Ag006G521410	CARHR112430
OG0001575	Ag006G520930	CARHR112210
OG0001575	Ag003G295850	CARHR247800
OG0001576	Ag003G278840, Ag005G466390	CARHR263480
OG0001577	Ag007G648590	CARHR262900
OG0001578	Ag002G123460, Ag003G224700, Ag008G724130	CARHR173800
OG0001579	Ag006G577750	CARHR223900
OG0001581	Ag001G098160	CARHR173120
OG0001581	Ag002G206130	CARHR143030
OG0001582	Ag002G198660	CARHR139250
OG0001583	Ag002G193430	CARHR137340
OG0001583	Ag001G085640	CARHR168130
OG0001584	Ag007G644910, Ag004G330870	CARHR033340
OG0001584	Ag002G191780	CARHR136970
OG0001585	Ag001G083940	CARHR167400
OG0001585	Ag002G191010	CARHR136610
OG0001586	Ag008G719690, Ag008G719680	CARHR193380
OG0001587	Ag008G713740	CARHR190700, CARHR190710
OG0001588	Ag008G707740	CARHR285380, CARHR155400
OG0001589	Ag008G729560	CARHR277360
OG0001589	Ag008G690360	CARHR157440
OG0001590	Ag001G078570	CARHR165430
OG0001590	Ag008G733560	CARHR279750
OG0001591	Ag004G299980	CARHR002240
OG0001591	Ag006G510200	CARHR250770
OG0001592	Ag004G300590	CARHR002540
OG0001592	Ag007G599500, Ag007G599510	CARHR251260, CARHR251250
OG0001593	Ag007G588130	CARHR127430
OG0001593	Ag004G302500	CARHR003810
OG0001594	Ag004G303670, Ag004G303660	CARHR004690
OG0001594	Ag007G589450	CARHR126200
OG0001595	Ag005G487920	CARHR077260
OG0001595	Ag005G487950	CARHR077250
OG0001596	Ag007G628560	CARHR194940
OG0001596	Ag005G486450	CARHR077990
OG0001597	Ag005G482670	CARHR080370
OG0001598	Ag005G481900	CARHR080800
OG0001598	Ag007G629300	CARHR194120
OG0001599	Ag003G285160	CARHR184000
OG0001600	Ag002G167520	CARHR130820
OG0001600	Ag001G070800	CARHR162840
OG0001601	Ag004G328380, Ag004G328340	CARHR018400
OG0001601	Ag003G237290, Ag003G237250	CARHR066120
OG0001602	Ag003G218670	CARHR070710
OG0001603	Ag004G344540	CARHR063910
OG0001603	Ag003G241650	CARHR023700
OG0001604	Ag003G241790	CARHR023760
OG0001604	Ag004G344830	CARHR063790
OG0001605	Ag003G241940	CARHR023790
OG0001605	Ag004G344860	CARHR063760
OG0001606	Ag006G524130	CARHR263840, CARHR114730
OG0001607	Ag004G316190	CARHR012880
OG0001607	Ag004G382350	CARHR048600
OG0001608	Ag004G313620	CARHR011580
OG0001609	Ag007G632100	CARHR193920
OG0001609	Ag004G300610	CARHR002560
OG0001610	Ag005G474840, Ag006G499040	CARHR085190, CARHR208480
OG0001611	Ag003G226930	CARHR068620, CARHR068630
OG0001612	Ag005G469640	CARHR087930
OG0001612	Ag001G001150	CARHR045380
OG0001613	Ag001G006970	CARHR043320
OG0001613	Ag005G463970	CARHR090310
OG0001614	Ag001G011210, Ag001G011220	CARHR041550
OG0001614	Ag005G444000, Ag005G442780	CARHR096900
OG0001615	Ag005G433970, Ag005G432590	CARHR125300
OG0001615	Ag004G301920	CARHR041440
OG0001616	Ag005G415560	CARHR107720
OG0001616	Ag003G285780	CARHR243840
OG0001617	Ag005G406020	CARHR109950
OG0001617	Ag003G258680	CARHR237580
OG0001618	Ag001G000260	CARHR045860
OG0001618	Ag005G470440	CARHR087380
OG0001619	Ag001G070790	CARHR162830
OG0001619	Ag002G167510	CARHR130810
OG0001621	Ag001G075340	CARHR270560
OG0001623	Ag003G269360	CARHR166830
OG0001623	Ag001G082110, Ag001G082190, Ag001G082220	CARHR170370
OG0001623	Ag001G082200	CARHR159430
OG0001624	Ag002G188290	CARHR048100, CARHR048530
OG0001627	Ag003G246360	CARHR026940
OG0001627	Ag003G246280	CARHR026950
OG0001628	Ag004G308850, Ag004G308840	CARHR039790
OG0001628	Ag004G319830, Ag004G319820	CARHR014590
OG0001629	Ag004G318330	CARHR013880
OG0001629	Ag008G663580	CARHR146560
OG0001630	Ag005G488180, Ag007G590600	CARHR125480, CARHR125450
OG0001642	Ag003G274030	CARHR241990
OG0001643	Ag005G417750	CARHR287470
OG0001643	Ag003G283020	CARHR243230
OG0001644	Ag004G372810	CARHR051770
OG0001644	Ag004G312500	CARHR010920
OG0001645	Ag001G031810, Ag001G031800	CARHR146310
OG0001646	Ag008G666370	CARHR147420
OG0001646	Ag004G317180	CARHR013350
OG0001647	Ag007G655270	CARHR213540
OG0001647	Ag008G668770	CARHR148370
OG0001648	Ag007G654460	CARHR213750
OG0001648	Ag008G669020	CARHR148550
OG0001650	Ag008G699180	CARHR153250
OG0001650	Ag007G647790	CARHR263500
OG0001651	Ag008G699860	CARHR270320
OG0001652	Ag006G492330	CARHR211380
OG0001653	Ag005G476540	CARHR084250
OG0001654	Ag006G495630	CARHR209860
OG0001654	Ag005G476310	CARHR084390
OG0001655	Ag006G500650	CARHR207750
OG0001655	Ag005G474070	CARHR085650
OG0001656	Ag005G471300	CARHR086920
OG0001656	Ag007G612900	CARHR199580
OG0001657	Ag008G694120	CARHR268240
OG0001658	Ag008G694910	CARHR268540
OG0001659	Ag006G508420	CARHR205720
OG0001659	Ag006G508280, Ag006G508350, Ag006G508390, Ag006G508370	CARHR205730
OG0001660	Ag006G561170	CARHR227180
OG0001661	Ag002G144120, Ag002G144650	CARHR254140, CARHR184900, CARHR254150
OG0001661	Ag006G551290	CARHR229740
OG0001662	Ag006G550790	CARHR229930
OG0001662	Ag002G143570	CARHR254330
OG0001663	Ag002G148810	CARHR261040
OG0001663	Ag004G340710	CARHR023200
OG0001664	Ag002G161170	CARHR128780
OG0001664	Ag007G580680	CARHR029780
OG0001666	Ag003G286820	CARHR244210
OG0001666	Ag005G414340	CARHR108050
OG0001667	Ag003G290900	CARHR245680
OG0001668	Ag003G291670	CARHR245970
OG0001669	Ag006G522520	CARHR113320
OG0001669	Ag003G293970, Ag001G077970	CARHR246990
OG0001670	Ag003G296200	CARHR247850
OG0001670	Ag006G520770	CARHR112110
OG0001671	Ag002G155570, Ag002G149380	CARHR259810
OG0001672	Ag007G584070	CARHR027240
OG0001672	Ag006G497930	CARHR208950
OG0001673	Ag005G426190	CARHR217040
OG0001674	Ag001G037360	CARHR220350
OG0001674	Ag001G037300, Ag001G037260	CARHR220360
OG0001675	Ag001G096570	CARHR172440
OG0001676	Ag002G199630	CARHR139770
OG0001676	Ag002G199590	CARHR139760
OG0001677	Ag001G090420	CARHR169740
OG0001677	Ag002G196690	CARHR138320
OG0001678	Ag001G088790	CARHR169170
OG0001678	Ag002G195570	CARHR137910
OG0001679	Ag001G088020	CARHR168910
OG0001679	Ag002G194650	CARHR137600
OG0001681	Ag001G099990	CARHR281170
OG0001682	Ag007G599390	CARHR251400
OG0001682	Ag004G300850	CARHR002790
OG0001683	Ag007G587060	CARHR179430
OG0001684	Ag007G588040	CARHR180350
OG0001684	Ag004G302440	CARHR003000
OG0001685	Ag004G302470	CARHR003780
OG0001685	Ag007G588050	CARHR180360
OG0001686	Ag007G588230	CARHR127340
OG0001686	Ag004G302550	CARHR003850
OG0001687	Ag004G302910	CARHR004100
OG0001687	Ag007G588540	CARHR127130
OG0001688	Ag004G305280	CARHR005710
OG0001688	Ag007G591490	CARHR124780
OG0001689	Ag004G305770	CARHR006360
OG0001689	Ag007G592050	CARHR124260
OG0001690	Ag007G592430	CARHR123880
OG0001690	Ag004G306000	CARHR006550
OG0001691	Ag004G306280	CARHR006790
OG0001691	Ag007G593120	CARHR123430
OG0001692	Ag007G593450, Ag001G016710	CARHR006880
OG0001693	Ag007G594940	CARHR122100
OG0001693	Ag004G307230	CARHR007360
OG0001694	Ag007G624060	CARHR196250
OG0001694	Ag005G488160	CARHR077060
OG0001695	Ag004G308760	CARHR008540
OG0001695	Ag005G485500	CARHR078710
OG0001696	Ag005G484450	CARHR079390
OG0001697	Ag005G481080	CARHR081270
OG0001698	Ag002G184090	CARHR134820
OG0001698	Ag001G079680	CARHR165880
OG0001699	Ag001G072890	CARHR163460
OG0001699	Ag002G171980	CARHR132190
OG0001700	Ag003G211910	CARHR072860
OG0001700	Ag004G325030	CARHR016930
OG0001701	Ag004G334170	CARHR020850
OG0001701	Ag003G222410	CARHR069690
OG0001702	Ag003G219020	CARHR070490
