Orthogroup	Alyssum_gmelinii	Euclidium_syriacum
OG0003319	Ag003G244310	ESY5_g1561_DN3_SP8_c0.t1, ESY16_g62349_DN3_SP0_c0.t1
OG0003320	Ag002G177770	ESY13_g57570_DN3_SP0_c0.t1, ESY6_g47537_DN3_SP3_c0.t1, ESY8_g60779_DN3_SP6_c0.t1
OG0003321	Ag003G272190	ESY4_g25050_DN3_SP2_c0.t1
OG0003322	Ag004G314470, Ag008G713500	ESY5_g3705_DN3_SP8_c0.t1
OG0003323	Ag004G307180, Ag004G307210	ESY5_g4506_DN3_SP0_c0.t1
OG0003324	Ag007G617400, Ag007G617410	ESY7_g17487_DN3_SP1_c0.t1
OG0003325	Ag007G637340	ESY10_g15652_DN1_SP0_c0.t1, ESY6_g49830_DN3_SP0_c0.t1
OG0003326	Ag006G510400, Ag006G510390	ESY7_g18714_DN3_SP8_c0.t1
OG0003327	Ag006G501310	ESY7_g18864_DN3_SP8_c0.t1
OG0003327	Ag001G080010	ESY1_g10649_DN3_SP6_c0.t1
OG0003328	Ag008G723120, Ag008G723130, Ag008G723140	ESY6_g50117_DN3_SP5_c0.t1
OG0003329	Ag004G354770	ESY21_g55175_DN3_SP0_c0.t1
OG0003330	Ag004G347490	ESY2_g35467_DN3_SP7_c0.t1
OG0003331	Ag003G216660	ESY2_g35092_DN3_SP6_c0.t1
OG0003332	Ag004G332240, Ag003G227160	ESY2_g36000_DN1_SP0_c0.t1
OG0003333	Ag003G233830	ESY2_g34896_DN3_SP0_c0.t1
OG0003333	Ag004G329920	ESY5_g4205_DN3_SP0_c0.t1
OG0003334	Ag003G212640, Ag003G212650	ESY2_g36161_DN3_SP0_c0.t1, ESY2_g36158_DN1_SP0_c0.t1, ESY2_g36162_DN3_SP0_c0.t1, ESY2_g36164_DN3_SP0_c0.t1, ESY7_g18276_DN2_SP0_c0.t1
OG0003335	Ag003G212490, Ag004G325540	ESY2_g36822_DN3_SP8_c0.t1
OG0003336	Ag005G469670	ESY3_g30186_DN3_SP0_c0.t1, ESY12_g51957_DN3_SP0_c0.t1, ESY3_g30187_DN3_SP0_c0.t1, ESY3_g30185_DN3_SP0_c0.t1
OG0003337	Ag005G459020, Ag001G027780	ESY2_g38331_DN3_SP0_c0.t1
OG0003339	Ag001G006550	ESY2_g36927_DN1_SP0_c0.t1
OG0003339	Ag005G464590	ESY3_g30513_DN1_SP0_c0.t1
OG0003340	Ag003G286390, Ag006G500670, Ag001G084450, Ag001G084430	ESY1_g11703_DN3_SP0_c0.t1
OG0003341	Ag001G086180, Ag001G086190, Ag001G086200, Ag001G086240, Ag001G086210	ESY1_g11520_DN3_SP0_c0.t1, ESY1_g11518_DN2_SP0_c0.t1
OG0003342	Ag001G088560	ESY1_g11398_DN3_SP0_c0.t1
OG0003343	Ag008G719400, Ag002G181720, Ag001G096610	ESY1_g12418_DN3_SP8_c0.t1, ESY6_g49599_DN3_SP0_c0.t1
OG0003344	Ag001G009970	ESY2_g37170_DN2_SP0_c0.t1, ESY7_g16743_DN3_SP0_c0.t1, ESY2_g37168_DN1_SP0_c0.t1
OG0003345	Ag004G388420, Ag001G036220, Ag008G699470	ESY12_g50873_DN2_SP0_c0.t1, ESY1_g5741_DN2_SP0_c0.t1
OG0003347	Ag001G071550	ESY1_g11172_DN3_SP0_c0.t1
OG0003348	Ag002G148590	ESY2_g37471_DN2_SP0_c0.t1
OG0003350	Ag003G270120, Ag003G270490	ESY4_g24966_DN3_SP0_c0.t1
OG0003351	Ag006G551870, Ag006G551930, Ag006G551850	ESY9_g43804_DN3_SP0_c0.t1
OG0003352	Ag007G622020, Ag007G621900	ESY7_g17315_DN3_SP0_c0.t1, ESY7_g17314_DN3_SP0_c0.t1, ESY7_g17313_DN3_SP0_c0.t1
OG0003353	Ag008G723430, Ag008G723420	ESY3_g32014_DN3_SP0_c0.t1
OG0003359	Ag003G272730, Ag003G272710	ESY4_g25065_DN3_SP0_c0.t1
OG0003360	Ag003G279500	ESY8_g59336_DN3_SP0_c0.t1
OG0003361	Ag006G549700	ESY32_g45740_DN2_SP1_c0.t1
OG0003362	Ag003G274390	ESY4_g25794_DN3_SP0_c0.t1
OG0003363	Ag003G281390	ESY4_g25699_DN3_SP4_c0.t1
OG0003364	Ag003G282950, Ag003G282980	ESY4_g25522_DN3_SP8_c5.t1
OG0003364	Ag006G512150	ESY4_g25890_DN3_SP0_c0.t1
OG0003365	Ag003G274780, Ag003G275060, Ag003G275120, Ag003G274590, Ag003G274720, Ag003G274750, Ag003G274640	ESY4_g25817_DN3_SP0_c0.t1, ESY4_g25821_DN3_SP0_c0.t1
OG0003366	Ag001G101230	ESY16_g61626_DN3_SP8_c0.t1
OG0003367	Ag004G321040	ESY5_g2824_DN3_SP3_c0.t1
OG0003368	Ag007G652940, Ag004G307750	ESY1_g10629_DN3_SP0_c0.t1
OG0003370	Ag004G317920	ESY5_g2629_DN3_SP0_c0.t1
OG0003370	Ag008G664810	ESY10_g14020_DN3_SP0_c0.t1
OG0003371	Ag008G669850	ESY21_g55847_DN3_SP8_c0.t1
OG0003372	Ag002G160840, Ag007G649000	ESY2_g34545_DN3_SP2_c0.t1
OG0003374	Ag003G252400	ESY16_g62153_DN3_SP8_c0.t1
OG0003375	Ag007G656020	ESY8_g60106_DN3_SP8_c0.t1
OG0003376	Ag003G245820, Ag004G334730	ESY13_g56265_DN3_SP0_c23.t1
OG0003378	Ag001G040900	ESY15_g65237_DN3_SP6_c19.t1
OG0003379	Ag008G695140, Ag004G375190	ESY6_g48011_DN3_SP0_c0.t1, ESY16_g61657_DN3_SP0_c0.t1, ESY16_g62419_DN3_SP0_c0.t1
OG0003380	Ag002G108230, Ag002G111680, Ag002G103320, Ag008G704470	ESY6_g48512_DN3_SP2_c0.t1
OG0003381	Ag003G253470	ESY4_g23900_DN3_SP0_c0.t1
OG0003382	Ag007G604410	ESY6_g50564_DN3_SP8_c0.t1
OG0003383	Ag008G725810	ESY6_g49512_DN3_SP8_c8.t1
OG0003383	Ag007G600080	ESY7_g18586_DN3_SP4_c9.t1
OG0003384	Ag003G208840, Ag003G208850, Ag006G572640, Ag006G572650	ESY9_g42792_DN3_SP8_c21.t1
OG0003385	Ag006G561390	ESY9_g43311_DN2_SP0_c0.t1
OG0003386	Ag006G554310	ESY9_g43719_DN3_SP0_c0.t1
OG0003387	Ag006G540410	ESY14_g19794_DN3_SP1_c0.t1
OG0003389	Ag002G159960, Ag007G582610	ESY1_g5863_DN3_SP6_c0.t1
OG0003390	Ag007G580630, Ag007G580650	ESY4_g23652_DN3_SP6_c0.t1
OG0003391	Ag005G410510, Ag003G289220	ESY4_g26298_DN3_SP6_c0.t1
OG0003393	Ag003G292840	ESY8_g59691_DN3_SP1_c17.t1
OG0003394	Ag008G731590	ESY6_g49020_DN3_SP8_c0.t1
OG0003395	Ag002G146530	ESY18_g63696_DN3_SP0_c0.t1
OG0003396	Ag002G146030, Ag006G559790	ESY18_g63651_DN3_SP0_c0.t1, ESY18_g63511_DN3_SP0_c0.t1
OG0003397	Ag002G104590	ESY7_g16807_DN3_SP8_c0.t1
OG0003398	Ag005G427000	ESY17_g39558_DN3_SP4_c0.t1
OG0003399	Ag001G038110	ESY15_g65978_DN3_SP0_c0.t1
OG0003400	Ag001G038020	ESY27_g13527_DN3_SP8_c0.t1
OG0003401	Ag001G035820	ESY22_g40754_DN3_SP8_c0.t1
OG0003402	Ag001G033840	ESY2_g38873_DN3_SP0_c0.t1
OG0003404	Ag002G205090, Ag002G205080	ESY12_g51430_DN3_SP8_c0.t1
OG0003405	Ag001G091520, Ag002G198230	ESY1_g11897_DN3_SP8_c0.t1
OG0003406	Ag008G662990	ESY10_g14144_DN3_SP0_c0.t1
OG0003407	Ag006G490930	ESY7_g19646_DN3_SP0_c0.t1
OG0003407	Ag005G478440	ESY3_g30806_DN3_SP8_c0.t1
OG0003408	Ag001G058360, Ag008G733680	ESY6_g50420_DN2_SP0_c0.t1
OG0003409	Ag008G734150	ESY6_g50406_DN3_SP1_c0.t1
OG0003410	Ag006G516440, Ag004G298260	ESY5_g5496_DN3_SP3_c0.t1
OG0003411	Ag006G510150	ESY20_g13268_DN3_SP0_c5.t1
OG0003411	Ag006G510180	ESY20_g13263_DN2_SP0_c9.t1
OG0003412	Ag007G589550	ESY20_g12680_DN3_SP0_c0.t1
OG0003412	Ag004G303560	ESY5_g4871_DN3_SP0_c0.t1
OG0003413	Ag004G305930	ESY5_g4628_DN3_SP0_c0.t1
OG0003413	Ag007G592260	ESY8_g58604_DN3_SP6_c0.t1
OG0003414	Ag006G501300	ESY7_g18865_DN3_SP0_c0.t1
OG0003415	Ag001G100510	ESY3_g32643_DN3_SP0_c0.t1
OG0003415	Ag007G614200	ESY7_g17600_DN3_SP0_c0.t1
OG0003416	Ag007G621600	ESY7_g17333_DN3_SP7_c0.t1
OG0003417	Ag005G484200	ESY3_g31798_DN3_SP8_c0.t1, ESY10_g15590_DN3_SP5_c0.t1
OG0003418	Ag005G484100	ESY3_g31786_DN3_SP8_c0.t1
OG0003419	Ag005G482030	ESY3_g31576_DN3_SP4_c0.t1
OG0003419	Ag007G628980	ESY7_g16926_DN3_SP8_c0.t1
OG0003421	Ag003G285520	ESY16_g62440_DN3_SP0_c0.t1
OG0003421	Ag002G166960	ESY9_g44365_DN3_SP7_c43.t1
OG0003423	Ag002G174210	ESY9_g45087_DN3_SP0_c0.t1
OG0003424	Ag002G177540	ESY9_g45359_DN3_SP6_c0.t1
OG0003424	Ag001G074700	ESY1_g10987_DN3_SP8_c0.t1
OG0003425	Ag004G323030	ESY5_g2925_DN3_SP7_c0.t1
OG0003426	Ag004G326880	ESY5_g4344_DN3_SP8_c31.t1
OG0003427	Ag004G335470	ESY5_g3897_DN2_SP0_c15.t1
OG0003427	Ag003G235030, Ag005G476850	ESY3_g30964_DN3_SP0_c0.t1
OG0003428	Ag004G336250	ESY5_g2549_DN3_SP0_c0.t1
OG0003429	Ag004G336270, Ag004G394750	ESY2_g34690_DN3_SP8_c0.t1
OG0003430	Ag003G243170, Ag004G346440	ESY2_g35497_DN3_SP2_c0.t1
OG0003431	Ag004G348340	ESY2_g35438_DN3_SP0_c0.t1
OG0003432	Ag003G247090	ESY5_g1076_DN3_SP6_c0.t1
OG0003433	Ag003G271470	ESY4_g25021_DN3_SP0_c0.t1
OG0003434	Ag002G125180, Ag002G125190	ESY4_g26474_DN3_SP0_c0.t1
OG0003435	Ag006G517410	ESY6_g48244_DN3_SP0_c0.t1, ESY20_g12946_DN3_SP0_c0.t1, ESY2_g33972_DN3_SP0_c0.t1
OG0003435	Ag004G298000	ESY5_g5507_DN3_SP0_c0.t1
OG0003436	Ag004G310300, Ag004G310280	ESY5_g3312_DN3_SP0_c0.t1
OG0003437	Ag005G448300, Ag002G140030	ESY3_g29341_DN3_SP6_c0.t1
OG0003437	Ag007G626090, Ag006G573820	ESY2_g34155_DN3_SP0_c0.t1
OG0003438	Ag005G490560	ESY3_g32606_DN3_SP0_c0.t1
OG0003438	Ag007G616890	ESY7_g17530_DN3_SP0_c0.t1
OG0003439	Ag007G625690	ESY7_g17158_DN3_SP7_c0.t1
OG0003439	Ag005G487430	ESY3_g32294_DN3_SP0_c0.t1
OG0003440	Ag002G170960, Ag007G628050	ESY2_g35022_DN3_SP5_c0.t1, ESY2_g35355_DN3_SP0_c0.t1, ESY7_g19168_DN3_SP0_c0.t1, ESY7_g17106_DN3_SP0_c0.t1
OG0003441	Ag008G727060	ESY6_g49391_DN3_SP0_c0.t1, ESY6_g49390_DN3_SP0_c0.t1
OG0003442	Ag008G728570	ESY6_g49800_DN3_SP8_c0.t1
OG0003443	Ag008G691920, Ag008G723020	ESY6_g50111_DN3_SP0_c0.t1
OG0003444	Ag001G055040	ESY1_g8991_DN3_SP0_c0.t1, ESY11_g53639_DN1_SP0_c0.t1, ESY11_g53638_DN3_SP0_c0.t1
OG0003445	Ag008G713250	ESY6_g48970_DN3_SP8_c0.t1
OG0003446	Ag004G343890	ESY2_g35627_DN2_SP0_c0.t1
OG0003447	Ag004G339700, Ag003G240430	ESY2_g35772_DN3_SP7_c0.t1
OG0003448	Ag003G211570, Ag004G324890	ESY2_g36693_DN3_SP2_c0.t1
OG0003449	Ag005G470530	ESY2_g33397_DN3_SP0_c0.t1, ESY20_g12703_DN3_SP0_c0.t1, ESY8_g58283_DN3_SP0_c0.t1, ESY2_g37005_DN3_SP0_c0.t1, ESY8_g58285_DN3_SP0_c0.t1, ESY20_g12705_DN3_SP0_c0.t1, ESY3_g30119_DN3_SP0_c0.t1
OG0003450	Ag001G002360	ESY2_g36286_DN3_SP0_c0.t1
OG0003450	Ag005G469060, Ag005G469050	ESY3_g30226_DN2_SP0_c0.t1
OG0003451	Ag005G457270, Ag002G105770	ESY3_g29761_DN3_SP1_c0.t1
OG0003452	Ag005G456190	ESY3_g29719_DN3_SP7_c0.t1
OG0003452	Ag005G456220	ESY3_g29720_DN3_SP0_c0.t1
OG0003453	Ag005G455760, Ag005G455780	ESY3_g29710_DN3_SP0_c0.t1, ESY3_g29708_DN3_SP0_c0.t1, ESY3_g29377_DN3_SP0_c0.t1
OG0003455	Ag003G282260	ESY4_g25574_DN3_SP1_c0.t1
OG0003456	Ag001G007290	ESY2_g36984_DN3_SP0_c0.t1
OG0003457	Ag001G076670	ESY1_g10810_DN2_SP0_c15.t1
OG0003457	Ag002G180500	ESY9_g45471_DN3_SP0_c11.t1
OG0003458	Ag001G093060	ESY1_g12103_DN3_SP7_c0.t1
OG0003460	Ag003G284830, Ag003G294470, Ag003G294330	ESY4_g26053_DN2_SP0_c0.t1
OG0003460	Ag003G294290, Ag003G294310, Ag003G294300	ESY4_g26080_DN2_SP0_c0.t1
OG0003461	Ag004G300080, Ag004G299950	ESY5_g5264_DN2_SP0_c0.t1
OG0003462	Ag004G312230	ESY5_g3509_DN3_SP0_c0.t1, ESY5_g3508_DN2_SP0_c0.t1
OG0003463	Ag004G323460	ESY1_g11171_DN3_SP0_c0.t1
OG0003464	Ag005G483000, Ag005G482970, Ag005G482990	ESY1_g12237_DN3_SP0_c0.t1
OG0003465	Ag007G578970	ESY16_g61877_DN3_SP0_c0.t1
OG0003465	Ag007G579000	ESY16_g61874_DN3_SP0_c0.t1
OG0003467	Ag008G700180	ESY6_g48299_DN3_SP0_c0.t1
OG0003481	Ag005G407130	ESY11_g54598_DN3_SP0_c0.t1
OG0003481	Ag003G259080	ESY4_g24433_DN3_SP0_c0.t1
OG0003483	Ag007G585120, Ag003G267850	ESY4_g24806_DN3_SP0_c0.t1
OG0003484	Ag003G279320	ESY4_g25232_DN3_SP8_c0.t1
OG0003485	Ag008G731090, Ag003G275810	ESY4_g25854_DN3_SP0_c0.t1
OG0003486	Ag008G715430, Ag008G715490, Ag008G715230, Ag008G715390, Ag008G715280, Ag008G715380, Ag008G715290	ESY6_g49039_DN2_SP0_c0.t1
OG0003486	Ag004G324630	ESY1_g11636_DN1_SP0_c0.t1
OG0003487	Ag004G308910	ESY5_g3190_DN3_SP8_c0.t1
OG0003488	Ag004G367490	ESY2_g34132_DN2_SP0_c0.t1, ESY5_g3097_DN2_SP0_c0.t1
OG0003489	Ag004G370530	ESY2_g34020_DN3_SP8_c0.t1
OG0003489	Ag004G312120	ESY5_g3495_DN3_SP0_c0.t1
OG0003491	Ag007G653610	ESY8_g60278_DN3_SP0_c0.t1
OG0003492	Ag002G130910	ESY2_g35300_DN3_SP2_c0.t1
OG0003493	Ag005G476160	ESY6_g49325_DN3_SP2_c0.t1
OG0003493	Ag005G476170	ESY7_g16710_DN3_SP0_c0.t1
OG0003494	Ag006G555700	ESY20_g13031_DN3_SP0_c0.t1
OG0003495	Ag008G679400, Ag008G676180	ESY6_g46129_DN3_SP0_c0.t1
OG0003496	Ag008G683780	ESY6_g46916_DN3_SP8_c0.t1
OG0003496	Ag006G504650	ESY6_g50150_DN3_SP0_c0.t1, ESY2_g36130_DN3_SP0_c0.t1
OG0003497	Ag008G702300	ESY6_g48420_DN3_SP4_c0.t1
OG0003498	Ag007G606810	ESY7_g18147_DN3_SP0_c0.t1
OG0003499	Ag007G602860	ESY7_g17893_DN3_SP8_c0.t1
OG0003499	Ag008G731310	ESY6_g50671_DN3_SP3_c0.t1
OG0003500	Ag008G730730	ESY6_g50729_DN3_SP8_c0.t1
OG0003501	Ag007G602160	ESY7_g17820_DN3_SP0_c0.t1
OG0003502	Ag002G133160	ESY7_g16414_DN3_SP3_c0.t1
OG0003502	Ag006G566080	ESY9_g42677_DN2_SP0_c9.t1
OG0003503	Ag007G602570, Ag006G545930, Ag006G548620	ESY23_g101_DN3_SP1_c0.t1
OG0003504	Ag006G536740, Ag006G539300	ESY14_g20145_DN3_SP8_c0.t1
OG0003506	Ag002G161590, Ag007G580330	ESY4_g23685_DN3_SP8_c0.t1
OG0003507	Ag007G580160	ESY4_g23762_DN2_SP0_c0.t1
OG0003508	Ag005G413970	ESY11_g54082_DN3_SP8_c0.t1
OG0003508	Ag003G286000	ESY4_g25324_DN3_SP0_c0.t1
OG0003509	Ag003G288420	ESY4_g26191_DN3_SP0_c0.t1
OG0003510	Ag001G032270	ESY8_g59596_DN3_SP1_c0.t1
OG0003510	Ag003G290880	ESY4_g26480_DN3_SP8_c0.t1
OG0003511	Ag007G646250	ESY8_g61294_DN3_SP0_c0.t1
OG0003512	Ag002G157810	ESY1_g6172_DN3_SP1_c0.t1
OG0003513	Ag002G130770	ESY7_g16474_DN3_SP8_c0.t1
OG0003513	Ag006G564440	ESY9_g43457_DN3_SP4_c0.t1
OG0003515	Ag002G123690	ESY10_g14745_DN3_SP8_c0.t1
OG0003517	Ag001G043160, Ag001G043120	ESY3_g27330_DN3_SP0_c0.t1, ESY3_g27370_DN3_SP0_c0.t1
OG0003518	Ag001G043640, Ag001G043500, Ag001G043630, Ag001G045900, Ag001G045890	ESY3_g27566_DN2_SP8_c0.t1
OG0003519	Ag001G038740	ESY16_g61760_DN3_SP0_c0.t1
OG0003520	Ag005G435180	ESY3_g28485_DN3_SP6_c0.t1
OG0003521	Ag008G667110, Ag002G202210, Ag004G341180	ESY12_g51833_DN3_SP0_c0.t1
OG0003522	Ag002G201090, Ag002G201080, Ag002G201100	ESY10_g14559_DN3_SP0_c0.t1, ESY9_g45045_DN1_SP0_c0.t1
OG0003523	Ag001G086260	ESY1_g11513_DN3_SP0_c0.t1
OG0003523	Ag002G193580	ESY12_g51311_DN2_SP0_c0.t1
OG0003524	Ag008G729670	ESY6_g49660_DN3_SP8_c0.t1
OG0003525	Ag007G604660, Ag008G732680	ESY7_g18012_DN3_SP7_c0.t1
OG0003526	Ag005G457310, Ag008G693330	ESY1_g9740_DN3_SP0_c0.t1
OG0003527	Ag008G734620	ESY6_g50347_DN3_SP0_c0.t1
OG0003528	Ag007G592790	ESY8_g58677_DN3_SP8_c8.t1
OG0003528	Ag004G306140	ESY5_g4597_DN3_SP1_c8.t1
OG0003529	Ag008G694160	ESY6_g47964_DN3_SP0_c0.t1
OG0003531	Ag007G633100, Ag005G482380	ESY3_g31601_DN3_SP8_c0.t1
OG0003532	Ag005G480650	ESY3_g31456_DN3_SP6_c20.t1
OG0003533	Ag002G181480, Ag002G180040, Ag001G066690, Ag002G181490	ESY9_g45528_DN1_SP0_c0.t1
OG0003534	Ag001G076680, Ag002G180530, Ag002G180520	ESY1_g10808_DN3_SP5_c0.t1
OG0003535	Ag002G167630	ESY5_g5155_DN3_SP0_c0.t1, ESY16_g61737_DN3_SP0_c0.t1
OG0003535	Ag002G167620	ESY16_g61738_DN3_SP0_c5.t1
OG0003537	Ag003G235310, Ag003G235320	ESY2_g34847_DN3_SP0_c0.t1
OG0003537	Ag004G329630	ESY5_g4230_DN3_SP8_c0.t1
OG0003538	Ag003G229350	ESY2_g35016_DN3_SP0_c0.t1
OG0003538	Ag005G453270, Ag004G331520	ESY5_g4137_DN3_SP6_c0.t1
OG0003539	Ag003G240860, Ag004G339960	ESY5_g2250_DN3_SP6_c0.t1
OG0003540	Ag004G344360	ESY2_g35598_DN3_SP7_c0.t1
OG0003541	Ag004G345280	ESY2_g35545_DN2_SP3_c0.t1
OG0003542	Ag004G354130	ESY2_g34503_DN2_SP0_c0.t1
OG0003543	Ag004G355180	ESY19_g41865_DN3_SP2_c0.t1
OG0003544	Ag002G179740, Ag007G629070	ESY5_g3438_DN3_SP0_c0.t1, ESY10_g15228_DN3_SP0_c0.t1, ESY10_g14769_DN3_SP0_c0.t1
OG0003545	Ag008G708840, Ag006G526740, Ag007G625170, Ag007G596530	ESY8_g59396_DN3_SP8_c0.t1
OG0003546	Ag007G590250	ESY8_g58392_DN3_SP0_c0.t1
OG0003547	Ag007G624980, Ag007G624990, Ag007G624970	ESY7_g17185_DN3_SP8_c10.t1
OG0003548	Ag007G629310	ESY3_g29492_DN3_SP0_c0.t1
OG0003549	Ag005G481200	ESY3_g31496_DN3_SP8_c0.t1
OG0003550	Ag005G480330	ESY3_g31412_DN3_SP6_c0.t1
OG0003551	Ag008G721990	ESY6_g50036_DN3_SP0_c0.t1
OG0003552	Ag008G728440	ESY6_g49816_DN3_SP1_c0.t1
OG0003552	Ag001G055390	ESY1_g8886_DN3_SP7_c0.t1
OG0003553	Ag008G728760	ESY6_g49778_DN3_SP8_c0.t1
OG0003555	Ag002G169530, Ag002G114900, Ag002G176090, Ag004G381210, Ag003G262510, Ag005G413810, Ag003G254260, Ag002G131070, Ag002G144230, Ag002G169800, Ag006G550240, Ag006G550190, Ag002G117960, Ag003G273340	ESY1_g9278_DN3_SP0_c0.t1
OG0003556	Ag004G340940	ESY5_g2174_DN3_SP8_c0.t1
OG0003557	Ag003G234830	ESY11_g54699_DN3_SP7_c10.t1
OG0003557	Ag003G281060, Ag003G281050	ESY4_g25718_DN3_SP4_c10.t1
OG0003558	Ag003G212450, Ag004G325500	ESY2_g36817_DN3_SP8_c0.t1
OG0003559	Ag003G211510	ESY2_g36688_DN3_SP8_c0.t1
OG0003560	Ag001G005180, Ag005G465780	ESY3_g30411_DN3_SP8_c0.t1
OG0003561	Ag005G464940, Ag005G464980, Ag005G464950, Ag005G464990	ESY3_g30496_DN3_SP0_c0.t1
OG0003562	Ag005G459880	ESY3_g29890_DN3_SP8_c0.t1
OG0003563	Ag005G452690	ESY3_g29598_DN3_SP4_c0.t1
OG0003564	Ag001G010360	ESY3_g29086_DN3_SP0_c0.t1
OG0003565	Ag001G037530, Ag001G037520	ESY49_g12651_DN3_SP1_c0.t1, ESY3_g28292_DN3_SP0_c0.t1
OG0003567	Ag005G409980	ESY11_g54345_DN2_SP0_c0.t1
OG0003568	Ag007G582380, Ag007G581680	ESY2_g33326_DN3_SP0_c0.t1
OG0003568	Ag005G409720	ESY17_g39488_DN3_SP6_c0.t1
OG0003569	Ag001G000270, Ag001G000290	ESY2_g36415_DN2_SP0_c0.t1, ESY2_g36414_DN3_SP0_c0.t1, ESY2_g36413_DN2_SP0_c0.t1, ESY2_g36416_DN3_SP0_c0.t1, ESY2_g36417_DN3_SP0_c0.t1
OG0003572	Ag002G185940, Ag002G185920, Ag002G185980, Ag002G185910, Ag002G185930, Ag008G704770, Ag008G704710, Ag001G035920	ESY2_g37979_DN3_SP0_c0.t1
OG0003573	Ag006G499550	ESY2_g33504_DN3_SP0_c0.t1
OG0003574	Ag007G627490, Ag007G627550, Ag007G627440, Ag007G627510	ESY7_g17128_DN3_SP0_c0.t1
OG0003575	Ag007G632760	ESY7_g16878_DN3_SP0_c0.t1, ESY7_g16879_DN3_SP0_c0.t1
OG0003584	Ag003G258190, Ag003G258210	ESY34_g45726_DN3_SP0_c0.t1
OG0003585	Ag001G079160	ESY1_g10697_DN3_SP8_c0.t1
OG0003586	Ag003G265360, Ag003G266220	ESY4_g24640_DN3_SP2_c0.t1, ESY8_g59517_DN3_SP3_c0.t1
OG0003587	Ag002G182540, Ag007G656030	ESY4_g25081_DN3_SP4_c0.t1
OG0003588	Ag006G497980, Ag006G497960	ESY7_g19102_DN1_SP0_c30.t1
OG0003589	Ag003G280620, Ag003G280890, Ag003G280730	ESY4_g25726_DN3_SP0_c0.t1, ESY4_g25728_DN3_SP0_c0.t1
OG0003590	Ag005G416280	ESY11_g53995_DN3_SP0_c0.t1
OG0003591	Ag004G369180, Ag004G311400	ESY2_g34070_DN3_SP8_c0.t1
OG0003592	Ag004G374480, Ag004G374470	ESY2_g33892_DN3_SP0_c0.t1
OG0003593	Ag003G288280	ESY10_g14406_DN2_SP0_c0.t1
OG0003594	Ag004G320620	ESY10_g14353_DN3_SP4_c0.t1
OG0003595	Ag008G672270	ESY21_g55406_DN3_SP0_c0.t1
OG0003597	Ag004G316440	ESY5_g3852_DN3_SP6_c0.t1
OG0003597	Ag004G383170	ESY2_g33560_DN3_SP4_c0.t1
OG0003598	Ag005G478170	ESY3_g30874_DN3_SP0_c0.t1, ESY3_g30837_DN2_SP0_c0.t1
OG0003599	Ag005G474420	ESY3_g31176_DN3_SP0_c0.t1
OG0003600	Ag005G473020	ESY3_g31257_DN3_SP0_c0.t1
OG0003601	Ag005G428780, Ag007G656340, Ag007G656350	ESY10_g14994_DN3_SP0_c0.t1, ESY10_g14990_DN3_SP0_c0.t1
OG0003603	Ag003G252860	ESY4_g23825_DN3_SP8_c0.t1
OG0003604	Ag003G252050	ESY16_g62169_DN3_SP0_c0.t1
OG0003604	Ag008G687840	ESY6_g47527_DN3_SP0_c0.t1
OG0003605	Ag001G096830, Ag001G043710, Ag005G413820, Ag006G550250, Ag002G162700, Ag003G273320, Ag002G117950, Ag003G254250, Ag002G176100, Ag002G169790, Ag002G144220, Ag002G131080, Ag004G381220, Ag003G262500, Ag002G114890	ESY1_g10945_DN1_SP0_c0.t1
OG0003606	Ag008G697040	ESY6_g48143_DN3_SP5_c0.t1
OG0003609	Ag007G604390	ESY7_g17990_DN3_SP0_c0.t1
OG0003609	Ag007G604400	ESY7_g17992_DN3_SP0_c0.t1
OG0003610	Ag008G731580	ESY6_g50637_DN3_SP3_c0.t1
OG0003611	Ag006G575140	ESY9_g42643_DN1_SP0_c0.t1
OG0003612	Ag007G606410, Ag006G574810	ESY9_g42667_DN3_SP3_c0.t1
OG0003613	Ag007G634680	ESY5_g5102_DN3_SP0_c0.t1, ESY10_g15297_DN3_SP1_c0.t1
OG0003615	Ag007G582740	ESY4_g22931_DN3_SP3_c0.t1
OG0003616	Ag003G286600	ESY4_g26019_DN3_SP0_c0.t1
OG0003617	Ag006G539200, Ag006G536630	ESY14_g19992_DN3_SP1_c0.t1
OG0003618	Ag001G072100	ESY1_g11131_DN3_SP0_c0.t1
OG0003619	Ag007G593650, Ag005G474530, Ag005G474540, Ag005G474520	ESY3_g31155_DN2_SP0_c0.t1, ESY3_g31154_DN1_SP0_c0.t1
OG0003620	Ag002G126020	ESY7_g16624_DN3_SP0_c0.t1, ESY7_g16622_DN3_SP0_c0.t1
OG0003621	Ag002G125020	ESY7_g16661_DN3_SP6_c0.t1
OG0003621	Ag002G125010, Ag002G125000, Ag002G124950	ESY7_g16662_DN3_SP0_c0.t1
OG0003622	Ag002G117500, Ag004G371710, Ag004G372020, Ag004G372580, Ag007G616780, Ag007G616720, Ag007G616810, Ag007G616900, Ag008G694790, Ag007G628260	ESY15_g65945_DN2_SP0_c0.t1
OG0003624	Ag002G123260	ESY10_g14802_DN3_SP8_c0.t1
OG0003625	Ag002G205770	ESY12_g52212_DN3_SP0_c0.t1
OG0003626	Ag002G204770	ESY12_g51412_DN3_SP1_c0.t1
OG0003626	Ag001G096860	ESY1_g12431_DN3_SP0_c0.t1
