Orthogroup	Alyssum_gmelinii	Capsella_rubella
OG0003546	Ag007G590250	XP_006295298.1
OG0003547	Ag007G624980, Ag007G624990, Ag007G624970	XP_006287570.1
OG0003549	Ag005G481200	XP_006297252.1, XP_006279872.1
OG0003551	Ag008G721990	XP_006289550.1
OG0003552	Ag001G055390	XP_006291376.1
OG0003553	Ag008G728760	XP_006281325.1
OG0003554	Ag001G062260	XP_006293138.1
OG0003555	Ag002G169530, Ag002G114900, Ag002G176090, Ag004G381210, Ag003G262510, Ag005G413810, Ag003G254260, Ag002G131070, Ag002G144230, Ag002G169800, Ag006G550240, Ag006G550190, Ag002G117960, Ag003G273340	XP_006292435.1
OG0003556	Ag004G340940	XP_006305189.1
OG0003557	Ag003G234830	XP_023641919.1, XP_006302211.1
OG0003557	Ag003G281060, Ag003G281050	XP_006297558.1, XP_006300152.2
OG0003560	Ag001G005180	XP_006304511.2
OG0003561	Ag005G464940, Ag005G464980, Ag005G464950, Ag005G464990	XP_006298019.1
OG0003562	Ag005G459880	XP_006299477.1
OG0003564	Ag001G010360	XP_023645117.1
OG0003567	Ag005G409980	XP_006299428.1, XP_006298125.1
OG0003568	Ag005G409720	XP_023636161.1, XP_023642614.1
OG0003569	Ag001G000270, Ag001G000290	XP_023637311.1, XP_006304909.1
OG0003570	Ag007G625340, Ag001G019280	XP_006296493.1
OG0003570	Ag001G019180, Ag002G111350, Ag002G107830	XP_006296520.2
OG0003572	Ag002G185940, Ag002G185920, Ag002G185980, Ag002G185910, Ag002G185930, Ag008G704770, Ag008G704710, Ag001G035920	XP_006285225.1, XP_006286322.2, XP_006285275.1
OG0003574	Ag007G627490, Ag007G627550	XP_006289377.1
OG0003574	Ag007G627440, Ag007G627510	XP_006289432.1
OG0003575	Ag007G632760	XP_006288709.1
OG0003584	Ag003G258190	XP_006284994.1
OG0003585	Ag001G079160	XP_023638150.1
OG0003586	Ag003G265360, Ag003G266220	XP_006284287.1
OG0003587	Ag002G182540, Ag007G656030	XP_023640065.1, XP_023640219.1
OG0003588	Ag006G497980, Ag006G497960	XP_006289867.1
OG0003589	Ag003G280620	XP_006306357.1
OG0003589	Ag003G280890, Ag003G280730	XP_006284362.1
OG0003590	Ag005G416280	XP_006297938.1
OG0003592	Ag004G374480	XP_006300608.1
OG0003592	Ag004G374470	XP_023643238.1
OG0003594	Ag004G320620	XP_006303274.1
OG0003595	Ag008G672270	XP_006291518.1
OG0003597	Ag004G316440	XP_023633231.1
OG0003597	Ag004G383170	XP_006302176.2, XP_023644009.1
OG0003598	Ag005G478170	XP_006296653.1
OG0003599	Ag005G474420	XP_006296763.1, XP_023642271.1
OG0003600	Ag005G473020	XP_006292644.1
OG0003601	Ag007G656340	XP_006297382.2
OG0003603	Ag003G252860	XP_006284110.1
OG0003604	Ag003G252050	XP_006286093.1
OG0003604	Ag008G687840	XP_006281842.2
OG0003605	Ag001G096830, Ag001G043710, Ag005G413820, Ag006G550250, Ag002G162700, Ag003G273320, Ag002G117950, Ag003G254250, Ag002G176100, Ag002G169790, Ag002G144220, Ag002G131080, Ag004G381220, Ag003G262500, Ag002G114890	XP_006295479.1
OG0003606	Ag008G697040	XP_006281046.1
OG0003607	Ag007G608450	XP_023637276.1
OG0003608	Ag007G654060, Ag007G654070, Ag007G653980, Ag002G173770, Ag007G654080, Ag004G364340	XP_006292012.1
OG0003609	Ag007G604390	XP_006288241.1
OG0003609	Ag007G604400	XP_006288251.1
OG0003610	Ag008G731580	XP_006288819.1, XP_006281236.1
OG0003611	Ag006G575140	XP_006285662.1
OG0003612	Ag007G606410, Ag006G574810	XP_006283539.1
OG0003613	Ag007G634680	XP_006287155.1, XP_006286834.1
OG0003614	Ag007G652420	XP_006306603.1
OG0003615	Ag007G582740	XP_006303823.2, XP_023640252.1
OG0003616	Ag003G286600	XP_023633687.1
OG0003617	Ag006G539200, Ag006G536630	XP_006303649.1
OG0003618	Ag001G072100	XP_006303651.1, XP_023638309.1
OG0003619	Ag007G593650, Ag005G474530, Ag005G474540, Ag005G474520	XP_006299817.1
OG0003620	Ag002G126020	XP_023640966.1, XP_006282244.2
OG0003621	Ag002G125020	XP_006282255.1
OG0003622	Ag002G117500, Ag004G371710, Ag004G372020, Ag004G372580, Ag007G616780, Ag007G616720, Ag007G616810, Ag007G616900, Ag008G694790, Ag007G628260	XP_023638643.1
OG0003624	Ag002G123260	XP_006284779.2
OG0003625	Ag002G205770	XP_006294557.1, XP_006298115.1
OG0003626	Ag001G096860	XP_006291341.1
OG0003627	Ag002G202550, Ag002G202540	XP_006295550.1
OG0003628	Ag001G092350	XP_023637885.1, XP_023639457.1
OG0003629	Ag002G199180, Ag002G199200	XP_006295592.1
OG0003630	Ag002G198520	XP_006295513.2
OG0003631	Ag008G716790	XP_023635957.1
OG0003632	Ag004G321110	XP_023645520.1
OG0003632	Ag004G321130	XP_023632726.1
OG0003633	Ag008G735030, Ag001G011080	XP_006290913.1, XP_023639261.1
OG0003634	Ag001G061940	XP_006290398.1
OG0003635	Ag001G067300	XP_006291300.1
OG0003636	Ag006G516590	XP_006305119.1
OG0003637	Ag006G510290	XP_006288250.1, XP_023644627.1
OG0003638	Ag004G300360	XP_006306434.1
OG0003638	Ag006G508620	XP_006288687.1
OG0003639	Ag003G277380	XP_006283054.1, XP_006296473.1
OG0003640	Ag001G100460	XP_006297454.2
OG0003641	Ag005G484380	XP_006298097.1
OG0003642	Ag007G636360	XP_006286610.1
OG0003642	Ag005G483430	XP_006298869.1
OG0003643	Ag002G183800	XP_006294448.2
OG0003644	Ag003G207450	XP_006287070.1, XP_006300740.1
OG0003645	Ag004G325310	XP_006307647.1
OG0003646	Ag004G329960	XP_023643600.1, XP_006305904.2
OG0003647	Ag004G331970	XP_023632535.1, XP_006307229.1
OG0003648	Ag004G339370	XP_006307235.1
OG0003649	Ag004G355000	XP_023633287.1, XP_006301528.2
OG0003650	Ag001G087490	XP_023638588.1
OG0003650	Ag020G743100, Ag001G087340	XP_006292893.1
OG0003651	Ag004G317480	XP_006306785.2
OG0003652	Ag004G305410	XP_006306351.1
OG0003653	Ag004G304520	XP_006307470.1, XP_023644962.1
OG0003654	Ag004G304480	XP_006306433.1, XP_006304501.1
OG0003655	Ag007G624040	XP_006289380.1
OG0003656	Ag007G625650	XP_006286655.1, XP_006303739.1
OG0003657	Ag005G470930	XP_006298707.1
OG0003658	Ag006G498710	XP_023637661.1, XP_006287208.2
OG0003659	Ag008G726210	XP_006279771.1
OG0003659	Ag006G508440	XP_006288646.1
OG0003660	Ag008G705930	XP_006281504.1, XP_006282808.1
OG0003661	Ag004G388130, Ag004G393200, Ag004G388080, Ag001G059700	XP_006292560.1
OG0003661	Ag001G099650, Ag001G099660	XP_023633450.1
OG0003662	Ag001G052120	XP_006290594.2, XP_006281878.1
OG0003664	Ag008G724880, Ag008G724820, Ag008G724810, Ag008G724870, Ag008G724830	XP_006282444.2
OG0003665	Ag003G239980	XP_006304920.2
OG0003666	Ag003G208940	XP_006281491.1
OG0003667	Ag001G020550, Ag005G469940, Ag008G710970	XP_006296826.1
OG0003668	Ag005G468870	XP_006299806.1
OG0003669	Ag001G002990	XP_006305564.2
OG0003669	Ag005G468080	XP_006306108.2
OG0003670	Ag005G467420	XP_006299043.1
OG0003671	Ag005G463950	XP_006299904.1, XP_006303507.1
OG0003672	Ag001G028640	XP_006283034.1
OG0003673	Ag005G430290, Ag005G430680	XP_006298053.1
OG0003675	Ag008G698550	XP_023632940.1
OG0003676	Ag003G275220	XP_023642167.1, XP_006285785.1
OG0003677	Ag001G007490	XP_006298925.1
OG0003678	Ag005G444800	XP_006297940.1
OG0003679	Ag001G064240	XP_006295113.1, XP_006291950.1
OG0003680	Ag001G068570	XP_006290861.1, XP_006290857.1
OG0003681	Ag001G073010	XP_006293244.1
OG0003681	Ag002G172570	XP_006293678.1
OG0003682	Ag001G080640	XP_006290618.1
OG0003683	Ag001G098960, Ag001G064980	XP_006292828.1
OG0003685	Ag001G075400	XP_006292587.2
OG0003685	Ag001G075360, Ag001G075370, Ag001G075380	XP_006292675.1
OG0003686	Ag002G171810, Ag003G215130, Ag003G219040	XP_006279147.1, XP_023642536.1
OG0003687	Ag004G369390	XP_006301803.2
OG0003690	Ag006G576610	XP_006291317.1
OG0003695	Ag019G743000	XP_006286223.1, XP_006285806.1
OG0003696	Ag003G260940	XP_006284105.1
OG0003697	Ag003G280520	XP_006283723.1
OG0003698	Ag003G282970	XP_006284143.1
OG0003699	Ag005G468840, Ag002G181710	XP_006303289.2, XP_006284570.1
OG0003700	Ag001G101920	XP_006285288.1
OG0003701	Ag003G260060, Ag003G259910	XP_006290959.2
OG0003702	Ag008G711160	XP_006292728.1
OG0003704	Ag004G380510	XP_023642972.1
OG0003705	Ag002G188440	XP_006294048.1
OG0003707	Ag001G046190, Ag001G044150	XP_006281099.1
OG0003708	Ag008G696190	XP_006280688.1
OG0003709	Ag008G699910	XP_006280241.1
OG0003710	Ag007G611500	XP_006287373.1
OG0003711	Ag006G577490	XP_006282964.1
OG0003712	Ag006G560850	XP_006284024.1
OG0003714	Ag007G616100, Ag007G616130, Ag006G552820, Ag003G222290, Ag003G222260	XP_006283486.1
OG0003715	Ag002G145650	XP_006286857.1
OG0003716	Ag001G082040	XP_006290956.1
OG0003718	Ag001G010090, Ag001G008920	XP_023644544.1
OG0003718	Ag003G284720	XP_023641978.1
OG0003719	Ag006G494120	XP_006288039.1
OG0003720	Ag006G492710	XP_023645574.1
OG0003721	Ag002G145860	XP_006290137.1
OG0003722	Ag005G428150	XP_006284809.1, XP_006298865.1
OG0003723	Ag005G434840, Ag013G741700	XP_023642178.1
OG0003724	Ag001G033010	XP_006286201.1
OG0003725	Ag004G328730	XP_006281281.1
OG0003726	Ag002G205830	XP_006293429.1
OG0003727	Ag002G203050	XP_023639488.1
OG0003728	Ag002G198510	XP_006295709.2
OG0003729	Ag002G198480, Ag002G198490	XP_006294880.1, XP_023640711.1
OG0003730	Ag002G193280	XP_006296564.1
OG0003730	Ag001G085970	XP_006290358.1
OG0003731	Ag006G494980	XP_006288612.2
OG0003732	Ag008G709050	XP_006281852.1, XP_006281623.1
OG0003733	Ag004G302200	XP_006304378.2
OG0003734	Ag007G587640	XP_006281417.1
OG0003734	Ag007G587660	XP_006281405.1, XP_006281404.1, XP_006281360.2
OG0003735	Ag007G588020	XP_006286635.1, XP_006281582.1
OG0003736	Ag007G588940	XP_006295274.1
OG0003737	Ag001G096790	XP_006294710.1
OG0003738	Ag007G590800	XP_006295291.1
OG0003739	Ag007G591320	XP_023640194.1, XP_023643837.1
OG0003740	Ag004G305500	XP_006307671.1
OG0003741	Ag007G596730	XP_023639889.1
OG0003742	Ag007G597870	XP_006294453.1, XP_006296486.1
OG0003743	Ag007G618960	XP_023636221.1
OG0003746	Ag007G628970	XP_006289567.1
OG0003747	Ag005G480270	XP_023642448.1, XP_006298156.1
OG0003748	Ag005G479190	XP_023641602.1
OG0003749	Ag005G478880	XP_006299121.1
OG0003750	Ag001G079100	XP_006298442.1
OG0003751	Ag004G298890, Ag009G736590	XP_006307425.1, XP_006305085.1
OG0003752	Ag004G327110, Ag004G327090, Ag004G327100	XP_006306075.1
OG0003753	Ag003G215510	XP_006302951.2
OG0003753	Ag004G338460	XP_006304309.1
OG0003754	Ag003G243160	XP_006307526.2
OG0003755	Ag003G244780, Ag003G244830	XP_023632920.1, XP_006305850.1
OG0003756	Ag005G438780	XP_006286102.1, XP_006286134.2
OG0003758	Ag003G293090	XP_006285054.1
OG0003759	Ag004G321510	XP_006304397.1
OG0003760	Ag004G310360	XP_006306226.1, XP_006305580.1
OG0003763	Ag005G403340	XP_006296825.1
OG0003763	Ag004G302070	XP_006306584.1
OG0003764	Ag004G298480	XP_006306882.1
OG0003765	Ag007G620080	XP_006287120.1, XP_006303166.2
OG0003766	Ag007G620900	XP_006287289.2
OG0003767	Ag008G723980	XP_006288568.1
OG0003768	Ag008G728670	XP_023644146.1, XP_006295190.1
OG0003769	Ag002G186650, Ag001G005340, Ag008G705530	XP_006279634.1
OG0003771	Ag008G706290	XP_006281061.1
OG0003772	Ag003G274450	XP_006283617.1, XP_006290474.2, XP_023633860.1
OG0003773	Ag004G349830	XP_023643702.1
OG0003774	Ag004G348850	XP_023643280.1
OG0003775	Ag003G214120	XP_006302765.2
OG0003776	Ag003G212660	XP_006302860.1
OG0003777	Ag003G212270, Ag003G212280	XP_006301720.1
OG0003778	Ag005G448390, Ag001G015900	XP_006297345.1
OG0003779	Ag005G445950	XP_006297579.1
OG0003780	Ag001G010530	XP_023641160.1, XP_006307372.1
OG0003781	Ag005G431480	XP_006289638.1, XP_006300136.2
OG0003782	Ag005G425580	XP_023642208.1
OG0003785	Ag001G002070, Ag001G054350	XP_006307680.1
OG0003786	Ag001G010370	XP_023645116.1
OG0003787	Ag001G017890, Ag001G017940, Ag001G064350, Ag005G414370	XP_006304908.2
OG0003788	Ag001G074080	XP_006291916.1
OG0003789	Ag001G076770	XP_006292931.1
OG0003790	Ag001G081150, Ag001G081090	XP_023637962.1
OG0003791	Ag002G188690	XP_006294497.1
OG0003792	Ag001G083440	XP_006291314.1, XP_006291310.1
OG0003794	Ag001G007150, Ag001G007160, Ag001G007170	XP_006305920.2, XP_006303569.2
OG0003795	Ag001G024280	XP_006294142.1, XP_006292848.1, XP_006292348.2
OG0003796	Ag001G073490, Ag007G626810	XP_023636970.1, XP_006287818.1, XP_023636115.1
OG0003797	Ag002G179340	XP_006305858.1
OG0003798	Ag004G334250	XP_006304111.1, XP_006304113.1
OG0003799	Ag004G351260	XP_006301645.1
OG0003801	Ag004G381790	XP_023641587.1
OG0003802	Ag006G506860, Ag008G727080	XP_006281076.2
OG0003803	Ag006G570310, Ag008G701180	XP_006283107.1
OG0003804	Ag007G596000, Ag007G596010	XP_023640739.1, XP_006294831.2
OG0003805	Ag007G623130	XP_006288478.1
OG0003806	Ag008G714650	XP_006279138.1, XP_006289411.1
OG0003807	Ag008G724800	XP_006281446.1
OG0003823	Ag003G253780	XP_006284850.1
OG0003824	Ag003G269910, Ag006G539520	XP_023634984.1
OG0003826	Ag002G168320, Ag002G169240	XP_023638102.1
OG0003827	Ag002G113880, Ag003G282320	XP_006284527.1
OG0003828	Ag007G579420	XP_006306526.1
OG0003829	Ag007G579060	XP_006307150.1
OG0003830	Ag004G364610	XP_006302378.1, XP_006301606.1, XP_023644213.1, XP_023644212.1
OG0003831	Ag004G310960	XP_006303181.1, XP_006301016.1
OG0003833	Ag007G592480	XP_006295266.1
OG0003834	Ag004G401240	XP_006302691.1, XP_023643621.1
OG0003835	Ag004G315870	XP_006303147.1
OG0003835	Ag004G381760	XP_006300607.1
OG0003836	Ag006G492760	XP_006288935.1
OG0003837	Ag007G602830, Ag007G602780, Ag007G602820, Ag007G602840	XP_006290031.1, XP_023641604.1
OG0003838	Ag008G679800	XP_006280448.1
OG0003839	Ag008G688920, Ag008G689580	XP_006281642.1
OG0003840	Ag008G695990	XP_006279654.1
OG0003841	Ag008G698630	XP_006280237.2
OG0003842	Ag007G610170, Ag007G610160	XP_006289832.1
OG0003844	Ag002G112790	XP_006281916.1
OG0003845	Ag006G574070	XP_006285118.1
OG0003846	Ag006G542110, Ag006G547100	XP_006284582.1
OG0003847	Ag006G542120, Ag006G547110	XP_006283122.1
OG0003848	Ag006G537010, Ag006G539540	XP_006306164.1, XP_006303802.1
OG0003849	Ag006G539410, Ag006G536880	XP_023646067.1
OG0003850	Ag007G584170	XP_006305132.1
OG0003851	Ag007G581520	XP_006305778.1
OG0003852	Ag003G286900	XP_006283537.1
OG0003854	Ag007G646040	XP_006282746.1
OG0003855	Ag006G532540	XP_023646060.1
OG0003856	Ag006G532300	XP_006304446.1
OG0003858	Ag002G156300, Ag002G153890	XP_006279579.1, XP_006306893.1
OG0003862	Ag002G112350	XP_023640015.1, XP_023633850.1
OG0003863	Ag002G123580	XP_023643063.1
OG0003864	Ag001G098070	XP_006291167.1
OG0003865	Ag002G203770	XP_006294099.1
OG0003866	Ag002G201480	XP_006294730.1
OG0003867	Ag006G491870	XP_006286466.1
OG0003867	Ag006G492170	XP_023637159.1
OG0003868	Ag008G712720	XP_006280004.1
OG0003869	Ag008G712270	XP_006281674.1, XP_006279833.1
OG0003870	Ag003G242180, Ag008G711760	XP_006281387.1
OG0003871	Ag008G710590	XP_006281086.1, XP_006301506.1
OG0003872	Ag006G517000	XP_006288019.1, XP_006289805.2, XP_006288063.1, XP_006288073.1
OG0003873	Ag006G514090, Ag001G047370, Ag001G050070, Ag004G337760	XP_006299712.1, XP_023637184.1
OG0003874	Ag006G509560	XP_006287802.1
OG0003875	Ag004G302030	XP_006304405.1
OG0003876	Ag007G590920	XP_023640266.1
OG0003878	Ag005G481750	XP_006297172.2, XP_023642348.1
OG0003879	Ag005G480240	XP_023641741.1
OG0003881	Ag004G324440	XP_006303475.1
OG0003882	Ag004G329660	XP_006303831.1
OG0003883	Ag004G309950, Ag004G309960	XP_023645992.1, XP_006306255.1
OG0003884	Ag004G348950	XP_023643905.1
OG0003885	Ag007G598600	XP_006284118.1
OG0003886	Ag003G267320	XP_006285656.1
OG0003889	Ag004G309120	XP_006304417.1
OG0003890	Ag007G591190, Ag004G305070	XP_006293642.1
OG0003891	Ag007G619990	XP_006288751.1
OG0003893	Ag007G631400	XP_023636976.1
OG0003894	Ag007G603460, Ag007G637010	XP_006287727.1
OG0003895	Ag003G279770	XP_006301821.1
OG0003896	Ag007G640340	XP_006280141.2
OG0003897	Ag005G411040, Ag003G233160, Ag003G226500, Ag006G501910	XP_023635953.1
OG0003898	Ag005G445340, Ag006G499450	XP_006282178.2, XP_006289495.1
OG0003899	Ag004G348320, Ag004G399370, Ag008G720340, Ag008G720330	XP_006287441.2, XP_023637548.1
OG0003900	Ag008G693300	XP_006291513.1
OG0003901	Ag001G054560	XP_006292106.1
OG0003901	Ag003G261750, Ag008G727900	XP_023636288.1
OG0003902	Ag003G293420	XP_006292995.1
OG0003903	Ag003G294220	XP_006284443.1
OG0003904	Ag006G554680, Ag003G220070	XP_023642887.1, XP_023642884.1
OG0003905	Ag003G220390	XP_006301898.1
OG0003908	Ag003G212480	XP_006300883.1
OG0003909	Ag003G211630, Ag003G211620	XP_006301621.1
OG0003910	Ag005G466350	XP_006297871.1
OG0003912	Ag001G006930	XP_006304799.1
OG0003914	Ag005G461840	XP_006297318.2
OG0003915	Ag005G452140	XP_023642136.1
OG0003916	Ag005G448510	XP_006297804.1
OG0003917	Ag005G446550	XP_006296792.1
OG0003918	Ag005G445080	XP_006298521.1
OG0003919	Ag005G440670	XP_006300264.2, XP_023641593.1
OG0003920	Ag005G437100	XP_006298609.1
OG0003921	Ag005G406440	XP_006296706.1
OG0003921	Ag006G495640	XP_006286829.2
OG0003922	Ag001G006190	XP_006304589.1, XP_006306238.1, XP_023645013.1
OG0003923	Ag001G027770	XP_023646036.1
OG0003924	Ag001G066150	XP_023639003.1
OG0003925	Ag001G077400, Ag006G510110	XP_006293329.2, XP_006293305.2
OG0003926	Ag001G093930	XP_006293032.1
OG0003928	Ag004G383160, Ag001G013340, Ag001G013390, Ag001G013350, Ag006G500800, Ag006G500790, Ag006G500870, Ag001G080400	XP_006300167.2
OG0003930	Ag004G298140	XP_006306803.2
OG0003933	Ag005G447390, Ag005G447380, Ag007G649100	XP_006292993.2
OG0003935	Ag006G507070	XP_006289816.1, XP_023634973.1, XP_023634260.1
OG0003936	Ag007G585980	XP_023633792.1
OG0003936	Ag008G725920	XP_006281451.1
OG0003937	Ag008G706340, Ag008G734340, Ag008G734310, Ag008G734320	XP_023633449.1, XP_006287510.2
OG0003948	Ag003G259770	XP_006283119.1
OG0003948	Ag005G407590	XP_023641889.1
OG0003950	Ag007G578600	XP_006304993.1
OG0003951	Ag001G102050	XP_006284371.1
OG0003953	Ag004G373920	XP_006301215.1
OG0003954	Ag008G659980	XP_006291399.2
OG0003955	Ag008G661450	XP_006292978.1
OG0003956	Ag001G028260, Ag003G290050	XP_006294579.1
OG0003959	Ag002G188040	XP_023640590.1
OG0003960	Ag006G498300	XP_006287211.2
OG0003961	Ag005G474210	XP_006298864.1
OG0003961	Ag006G500300	XP_006289707.1
OG0003962	Ag005G473140	XP_006297467.1
OG0003963	Ag002G147190	XP_006302890.2
OG0003964	Ag002G104130	XP_006281933.1
OG0003965	Ag008G675890	XP_006281532.2
OG0003966	Ag003G253180	XP_006281211.1
OG0003967	Ag007G609200	XP_023636286.1
OG0003968	Ag007G607740	XP_006286859.1
OG0003969	Ag007G607450	XP_023637151.1
OG0003969	Ag008G720400	XP_023637122.1
OG0003970	Ag008G721570	XP_006289020.1
OG0003971	Ag007G601570	XP_006288680.1
OG0003972	Ag007G600000	XP_006297450.1, XP_006289219.1
OG0003973	Ag002G114200, Ag002G121890	XP_006281073.1
OG0003974	Ag001G069240	XP_006292088.1
OG0003974	Ag006G574350	XP_006282475.2
OG0003975	Ag006G562610	XP_006283784.1
OG0003977	Ag001G071610	XP_006290971.1
OG0003980	Ag003G288900	XP_023634411.1
OG0003981	Ag003G289120, Ag003G289090	XP_006285783.1
OG0003982	Ag003G291260	XP_006284314.1
OG0003983	Ag006G522990	XP_006293956.1
OG0003984	Ag002G148260	XP_006286584.2, XP_006290102.1
OG0003985	Ag002G137600, Ag002G138470	XP_006287351.2
OG0003986	Ag002G104920	XP_023633530.1
OG0003986	Ag002G104890	XP_023633496.1
OG0003987	Ag005G472880	XP_006297748.1
OG0003988	Ag001G036810	XP_006284497.1
OG0003989	Ag001G033020	XP_006285126.1
OG0003990	Ag007G655690	XP_006284403.1
OG0003991	Ag001G096820	XP_006291206.2
OG0003991	Ag002G204630	XP_006294329.2
OG0003992	Ag002G204330	XP_006294618.1
OG0003993	Ag001G094440	XP_006291973.1
OG0003994	Ag004G348090, Ag003G238840	XP_023643442.1
OG0003995	Ag002G198630	XP_006291835.1, XP_006294885.2
OG0003996	Ag002G198100	XP_006295375.1
OG0003997	Ag006G491450	XP_023637643.1
OG0003998	Ag006G493010	XP_006286879.1
OG0003999	Ag005G475710	XP_006299836.1
OG0004000	Ag008G711570	XP_006282302.1, XP_006292826.1
OG0004001	Ag008G708770	XP_006280964.2
OG0004002	Ag008G729610	XP_006280683.2
OG0004003	Ag007G596910	XP_006295165.1
OG0004004	Ag006G516080	XP_006288808.1
OG0004005	Ag007G591330	XP_006294421.1
OG0004006	Ag007G596810	XP_006293432.1
OG0004007	Ag001G022320	XP_006298770.1
OG0004008	Ag005G484460	XP_023641788.1
OG0004009	Ag001G026710	XP_006303468.1
OG0004010	Ag005G479120	XP_023641541.1
OG0004011	Ag002G185800	XP_006294563.1
OG0004012	Ag002G184130	XP_023640995.1
OG0004013	Ag001G079690	XP_006292531.2
OG0004014	Ag006G557800	XP_006306801.1
OG0004015	Ag002G180260	XP_006293900.1
OG0004016	Ag002G181440	XP_006296385.1
OG0004017	Ag002G171670	XP_006295042.1
OG0004018	Ag007G603700	XP_006289537.1
OG0004019	Ag002G177640, Ag002G177720	XP_006295029.1
OG0004021	Ag002G176840	XP_006293687.1
OG0004022	Ag001G010330	XP_006295790.1
OG0004024	Ag004G324940	XP_006305874.2, XP_006304976.2
OG0004025	Ag003G241530	XP_006303428.1
OG0004026	Ag007G598560	XP_006283344.1, XP_023637000.1
OG0004027	Ag007G586230	XP_006283408.1, XP_006280230.1
OG0004028	Ag007G585600	XP_006284451.1
OG0004029	Ag008G687110	XP_023645118.1
OG0004030	Ag006G527660	XP_006296192.1
OG0004031	Ag002G164790	XP_006295047.1
OG0004032	Ag006G518300	XP_006295202.1
OG0004033	Ag004G315410	XP_006307442.1, XP_006300477.1
OG0004035	Ag004G307560, Ag004G307380	XP_006306624.2
OG0004036	Ag005G456180, Ag004G334840, Ag008G694810	XP_006279398.2
OG0004037	Ag004G300010	XP_006305617.1, XP_006306479.1, XP_006304809.1
OG0004038	Ag007G620880	XP_023636418.1
OG0004039	Ag007G634690	XP_006289325.1
OG0004041	Ag008G725430	XP_006279565.1
OG0004043	Ag006G500390, Ag001G053840	XP_006281146.1
OG0004044	Ag005G474450	XP_006296592.1
OG0004044	Ag006G499970	XP_006289427.1
OG0004045	Ag008G721630	XP_006287484.1
OG0004046	Ag008G723630	XP_006287492.1
OG0004047	Ag008G723740	XP_023637176.1
OG0004049	Ag008G726100	XP_006281721.1
OG0004050	Ag008G714000	XP_006290849.1, XP_023636358.1
OG0004051	Ag008G715620	XP_006288666.1
OG0004052	Ag004G343240, Ag004G343140, Ag004G343200, Ag004G343190	XP_006300432.2
OG0004053	Ag003G214680	XP_006300626.1
OG0004055	Ag005G468430	XP_006300164.1, XP_006299764.1
OG0004056	Ag001G031870	XP_006284858.1
