Orthogroup	Cardamine_hirsuta	Brassica_oleracea
OG0001020	CARHR224630	XP_013636046.1, XP_013593642.1, XP_013602039.1
OG0001020	CARHR174790	XP_013609942.1, XP_013595409.1
OG0001021	CARHR173250	XP_013604622.1, XP_013590895.1, XP_013634472.1
OG0001021	CARHR143270	XP_013634525.1, XP_013635169.1, XP_013627262.1
OG0001022	CARHR142650	XP_013629086.1
OG0001022	CARHR172650	XP_013604902.1
OG0001023	CARHR190540	XP_013597141.1, XP_013594354.1, XP_013610242.1
OG0001024	CARHR125080	XP_013608077.1
OG0001025	CARHR006450	XP_013583535.1
OG0001025	CARHR124100	XP_013631255.1
OG0001025	CARHR006440	XP_013631826.1, XP_013629101.1
OG0001026	CARHR075760	XP_013586250.1, XP_013626409.1
OG0001026	CARHR198210	XP_013609635.1, XP_013626680.1
OG0001027	CARHR013200	XP_013601838.1
OG0001028	CARHR134230	XP_013633423.1, XP_013634475.1, XP_013635119.1, XP_013635220.1, XP_013634734.1
OG0001028	CARHR165180	XP_013630979.1, XP_013603269.1
OG0001029	CARHR022270	XP_013603641.1, XP_013593680.1, XP_013638825.1
OG0001029	CARHR071160	XP_013590347.1, XP_013618013.1
OG0001030	CARHR020340	XP_013596537.1
OG0001030	CARHR068980	XP_013590568.1, XP_013619113.1
OG0001031	CARHR020460	XP_013584813.1, XP_013603139.1, XP_013596887.1
OG0001031	CARHR069170	XP_013590134.1, XP_013589815.1
OG0001032	CARHR070160	XP_013590392.1, XP_013618548.1
OG0001032	CARHR021480	XP_013603008.1, XP_013615585.1, XP_013584028.1, XP_013596663.1
OG0001034	CARHR063920	XP_013597953.1
OG0001034	CARHR063940	XP_013618717.1, XP_013590535.1, XP_013590143.1
OG0001035	CARHR165730	XP_013607646.1, XP_013589646.1, XP_013607650.1
OG0001035	CARHR078500	XP_013610190.1
OG0001036	CARHR072190	XP_013618228.1
OG0001036	CARHR072210	XP_013592611.1
OG0001037	CARHR073540	XP_013591124.1
OG0001037	CARHR042450	XP_013583430.1
OG0001038	CARHR087580	XP_013584845.1
OG0001038	CARHR087590	XP_013623438.1, XP_013619079.1
OG0001039	CARHR037950	XP_013584814.1, XP_013590519.1, XP_013599743.1
OG0001039	CARHR092890	XP_013627390.1, XP_013589322.1, XP_013584695.1
OG0001040	CARHR041820	XP_013630470.1, XP_013588586.1
OG0001040	CARHR097120	XP_013629295.1, XP_013615232.1, XP_013635088.1
OG0001041	CARHR109980	XP_013625581.1
OG0001041	CARHR156250	XP_013625367.1
OG0001043	CARHR042000	XP_013590274.1
OG0001043	CARHR042010	XP_013588820.1
OG0001044	CARHR165450	XP_013592564.1, XP_013605761.1, XP_013604632.1, XP_013631574.1
OG0001045	CARHR154480, CARHR154490, CARHR191230	XP_013627470.1, XP_013589310.1, XP_013601572.1
OG0001047	CARHR224270	XP_013595025.1
OG0001047	CARHR076060	XP_013627808.1
OG0001048	CARHR208130	XP_013627946.1
OG0001048	CARHR201560	XP_013610905.1, XP_013610627.1, XP_013610751.1, XP_013610547.1
OG0001051	CARHR243320	XP_013629327.1, XP_013618870.1
OG0001052	CARHR243410	XP_013627945.1
OG0001053	CARHR053630	XP_013605130.1, XP_013611947.1
OG0001053	CARHR010060	XP_013605500.1
OG0001054	CARHR050500	XP_013606455.1
OG0001054	CARHR050510	XP_013617017.1
OG0001056	CARHR084980	XP_013584958.1
OG0001056	CARHR208920	XP_013609991.1, XP_013627375.1, XP_013620812.1
OG0001057	CARHR235390	XP_013590485.1, XP_013596815.1
OG0001057	CARHR267350	XP_013610126.1, XP_013612514.1, XP_013625753.1
OG0001058	CARHR223740	XP_013595437.1, XP_013605504.1, XP_013637961.1
OG0001058	CARHR244230	XP_013595434.1, XP_013606688.1
OG0001059	CARHR177510	XP_013592222.1, XP_013609702.1, XP_013618514.1
OG0001059	CARHR226520	XP_013597657.1, XP_013636693.1
OG0001060	CARHR219830	XP_013604553.1, XP_013636487.1
OG0001060	CARHR099810	XP_013598597.1, XP_013606699.1, XP_013629739.1
OG0001061	CARHR098940	XP_013586557.1, XP_013624894.1
OG0001061	CARHR220810, CARHR220800	XP_013594156.1, XP_013619965.1
OG0001062	CARHR159070	XP_013605847.1
OG0001062	CARHR280230	XP_013618143.1
OG0001063	CARHR080320	XP_013584728.1, XP_013624445.1, XP_013630382.1
OG0001064	CARHR131540	XP_013636479.1, XP_013636462.1
OG0001064	CARHR289320	XP_013592283.1, XP_013604706.1, XP_013613784.1
OG0001065	CARHR132380	XP_013634853.1, XP_013626778.1, XP_013634761.1
OG0001065	CARHR163350	XP_013613511.1, XP_013590571.1, XP_013599469.1
OG0001066	CARHR132370	XP_013626566.1, XP_013631475.1, XP_013637236.1
OG0001066	CARHR163360	XP_013605812.1, XP_013587846.1
OG0001067	CARHR072670	XP_013591301.1, XP_013620369.1
OG0001067	CARHR017170	XP_013604433.1, XP_013604363.1
OG0001068	CARHR065280	XP_013630884.1, XP_013588047.1, XP_013588153.1, XP_013615977.1
OG0001069	CARHR068400	XP_013587816.1, XP_013591836.1
OG0001069	CARHR019940	XP_013586196.1, XP_013604810.1, XP_013600035.1
OG0001070	CARHR025980	XP_013587469.1, XP_013621698.1
OG0001070	CARHR107630	XP_013594391.1
OG0001071	CARHR014510	XP_013615845.1, XP_013583869.1, XP_013638608.1
OG0001071	CARHR014520	XP_013585242.1, XP_013585253.1, XP_013600645.1
OG0001072	CARHR189660	XP_013611777.1
OG0001072	CARHR157760	XP_013603953.1, XP_013600518.1, XP_013630250.1
OG0001074	CARHR060200	XP_013589587.1
OG0001076	CARHR121410, CARHR242320	XP_013617830.1, XP_013619647.1
OG0001077	CARHR240010	XP_013623416.1, XP_013591448.1, XP_013594558.1
OG0001078	CARHR155460	XP_013639816.1, XP_013639817.1, XP_013639818.1, XP_013639822.1, XP_013639820.1, XP_013639824.1
OG0001078	CARHR095000, CARHR257200, CARHR050210	XP_013639779.1
OG0001078	CARHR050100	XP_013607696.1
OG0001079	CARHR068640, CARHR075660	XP_013585301.1
OG0001079	CARHR075670, CARHR075680	XP_013633132.1
OG0001080	CARHR134380	XP_013601370.1, XP_013596783.1, XP_013597505.1, XP_013598435.1
OG0001080	CARHR280660	XP_013594760.1
OG0001084	CARHR236250	XP_013592779.1, XP_013593577.1, XP_013603758.1
OG0001085	CARHR110180	XP_013595418.1, XP_013609142.1, XP_013602296.1
OG0001085	CARHR237230	XP_013637146.1, XP_013625542.1
OG0001086	CARHR241480	XP_013630503.1
OG0001086	CARHR104720	XP_013630424.1, XP_013598949.1
OG0001087	CARHR242950	XP_013593942.1, XP_013617811.1, XP_013622800.1
OG0001089	CARHR151820, CARHR151810	XP_013597340.1
OG0001090	CARHR035880	XP_013603591.1
OG0001090	CARHR062000	XP_013588233.1
OG0001091	CARHR041460, CARHR041450, CARHR157680	XP_013603535.1, XP_013603838.1
OG0001091	CARHR257340	XP_013628301.1
OG0001092	CARHR206360	XP_013616759.1
OG0001092	CARHR206370	XP_013612668.1
OG0001093	CARHR193600	XP_013621622.1, XP_013608928.1
OG0001093	CARHR200940	XP_013611235.1, XP_013616714.1, XP_013629066.1
OG0001094	CARHR203280	XP_013606928.1, XP_013613665.1
OG0001094	CARHR279140	XP_013613617.1, XP_013607232.1, XP_013621864.1
OG0001096	CARHR168360	XP_013588142.1, XP_013614174.1, XP_013600381.1
OG0001096	CARHR137100	XP_013632010.1, XP_013622027.1
OG0001098	CARHR158770	XP_013603583.1, XP_013593400.1
OG0001098	CARHR279800	XP_013610113.1, XP_013627134.1, XP_013619419.1
OG0001099	CARHR001020, CARHR001040, CARHR001050	XP_013638593.1
OG0001099	CARHR121510	XP_013619549.1
OG0001099	CARHR249220	XP_013613035.1, XP_013622316.1, XP_013621576.1
OG0001100	CARHR125980	XP_013635490.1, XP_013635293.1
OG0001100	CARHR004830	XP_013584164.1
OG0001101	CARHR198690	XP_013611694.1, XP_013616623.1
OG0001101	CARHR075390	XP_013588677.1, XP_013588674.1
OG0001102	CARHR076220	XP_013635323.1, XP_013583477.1, XP_013630522.1
OG0001102	CARHR197590	XP_013625165.1, XP_013622311.1, XP_013606158.1
OG0001103	CARHR185130	XP_013607139.1
OG0001103	CARHR078700	XP_013626962.1, XP_013584098.1, XP_013588296.1
OG0001104	CARHR079200	XP_013585911.1, XP_013613270.1, XP_013584570.1, XP_013595655.1, XP_013618513.1
OG0001105	CARHR073910	XP_013591250.1, XP_013616696.1, XP_013588819.1
OG0001105	CARHR016310	XP_013602800.1, XP_013639044.1
OG0001106	CARHR017360	XP_013605136.1, XP_013585551.1
OG0001106	CARHR072450	XP_013621240.1, XP_013605277.1, XP_013587831.1
OG0001107	CARHR018490	XP_013599674.1, XP_013602116.1, XP_013613985.1
OG0001108	CARHR068010	XP_013616058.1, XP_013592783.1, XP_013588329.1
OG0001108	CARHR115670	XP_013605676.1
OG0001108	CARHR019520	XP_013584307.1
OG0001109	CARHR071030	XP_013592529.1, XP_013619039.1
OG0001109	CARHR022140	XP_013599001.1, XP_013584715.1, XP_013605424.1
OG0001110	CARHR063000	XP_013590089.1
OG0001110	CARHR063010	XP_013590704.1
OG0001111	CARHR059970	XP_013592363.1
OG0001112	CARHR185450	XP_013594964.1
OG0001113	CARHR206300	XP_013607099.1, XP_013608775.1
OG0001113	CARHR206310	XP_013606691.1
OG0001115	CARHR065360	XP_013618594.1, XP_013590098.1, XP_013589960.1
OG0001115	CARHR017940	XP_013605917.1, XP_013603768.1
OG0001116	CARHR041710, CARHR216830	XP_013588467.1
OG0001116	CARHR097000	XP_013587650.1, XP_013607972.1, XP_013630591.1
OG0001117	CARHR290190	XP_013601303.1, XP_013628719.1, XP_013627051.1
OG0001117	CARHR290200	XP_013595049.1
OG0001118	CARHR126320	XP_013631262.1
OG0001118	CARHR289380	XP_013589216.1
OG0001120	CARHR244290	XP_013624815.1, XP_013596590.1
OG0001120	CARHR108160	XP_013606641.1, XP_013596199.1
OG0001122	CARHR018380	XP_013615587.1, XP_013590785.1
OG0001124	CARHR255990, CARHR234740	XP_013602453.1, XP_013595530.1, XP_013583256.1
OG0001125	CARHR030970	XP_013584967.1
OG0001125	CARHR129830, CARHR129820	XP_013635774.1, XP_013635799.1, XP_013623930.1
OG0001126	CARHR058560	XP_013619934.1, XP_013610771.1
OG0001127	CARHR015080	XP_013600092.1, XP_013585107.1, XP_013585017.1, XP_013604649.1
OG0001127	CARHR288910	XP_013613030.1, XP_013599228.1
OG0001128	CARHR146440	XP_013610371.1, XP_013613647.1, XP_013596246.1
OG0001128	CARHR013930	XP_013603176.1, XP_013584811.1
OG0001129	CARHR152000	XP_013618969.1, XP_013616595.1, XP_013615722.1, XP_013595361.1
OG0001130	CARHR153490	XP_013598012.1, XP_013620763.1, XP_013606027.1
OG0001130	CARHR263850	XP_013637337.1
OG0001131	CARHR233330	XP_013602194.1, XP_013602214.1
OG0001131	CARHR271040	XP_013611716.1
OG0001132	CARHR210280	XP_013612433.1, XP_013622273.1, XP_013621305.1
OG0001132	CARHR084130	XP_013634803.1, XP_013627847.1
OG0001133	CARHR234460	XP_013597514.1, XP_013617527.1, XP_013602492.1
OG0001133	CARHR268520	XP_013606664.1, XP_013616505.1
OG0001134	CARHR199990, CARHR200000	XP_013613362.1, XP_013628489.1
OG0001135	CARHR278860	XP_013616262.1, XP_013612020.1, XP_013622197.1
OG0001135	CARHR203370	XP_013609429.1, XP_013618668.1
OG0001136	CARHR224590	XP_013637404.1, XP_013605903.1, XP_013597533.1
OG0001136	CARHR174710	XP_013593713.1, XP_013606581.1
OG0001137	CARHR176730	XP_013616101.1, XP_013596203.1, XP_013612751.1
OG0001137	CARHR226140	XP_013593278.1, XP_013583679.1
OG0001138	CARHR229120	XP_013618247.1, XP_013623329.1
OG0001139	CARHR027400	XP_013584467.1, XP_013595313.1
OG0001139	CARHR026880	XP_013593175.1, XP_013637967.1
OG0001140	CARHR244440	XP_013601229.1, XP_013593699.1, XP_013626583.1
OG0001140	CARHR108380	XP_013627011.1, XP_013609119.1
OG0001141	CARHR155160, CARHR155130	XP_013629440.1, XP_013603080.1
OG0001142	CARHR098490	XP_013583684.1
OG0001142	CARHR221350	XP_013600709.1, XP_013607136.1, XP_013587872.1
OG0001143	CARHR140350	XP_013634623.1, XP_013626096.1
OG0001143	CARHR170970	XP_013590771.1, XP_013602837.1
OG0001144	CARHR170430	XP_013602286.1, XP_013632336.1
OG0001144	CARHR139660, CARHR139670	XP_013636678.1, XP_013634359.1
OG0001145	CARHR079790, CARHR079820	XP_013583655.1
OG0001146	CARHR136720	XP_013622840.1, XP_013637413.1
OG0001146	CARHR084810	XP_013628652.1
OG0001147	CARHR193350	XP_013616001.1, XP_013614220.1
OG0001148	CARHR278530	XP_013622664.1, XP_013608726.1, XP_013619264.1
OG0001148	CARHR203690	XP_013620270.1
OG0001149	CARHR160760	XP_013639073.1, XP_013597804.1, XP_013599759.1
OG0001149	CARHR281430	XP_013621654.1
OG0001150	CARHR197190	XP_013625645.1, XP_013618650.1, XP_013608428.1
OG0001150	CARHR076560	XP_013639016.1, XP_013584690.1, XP_013624114.1
OG0001151	CARHR081370	XP_013626365.1, XP_013585695.1
OG0001151	CARHR182320	XP_013614015.1
OG0001152	CARHR166470	XP_013605080.1, XP_013635379.1
OG0001152	CARHR135630	XP_013630674.1, XP_013635536.1, XP_013631433.1
OG0001153	CARHR162680	XP_013588063.1, XP_013630848.1, XP_013599616.1
OG0001154	CARHR068550	XP_013591755.1, XP_013613242.1, XP_013592166.1
OG0001154	CARHR020030	XP_013604371.1, XP_013638030.1
OG0001155	CARHR069540	XP_013588399.1
OG0001155	CARHR020710	XP_013602093.1, XP_013594011.1, XP_013583610.1
OG0001156	CARHR023960	XP_013586908.1, XP_013600538.1
OG0001156	CARHR063620	XP_013616272.1, XP_013592385.1
OG0001157	CARHR011670	XP_013583488.1
OG0001157	CARHR011590	XP_013583492.1
OG0001158	CARHR023630	XP_013638335.1
OG0001159	CARHR070200	XP_013591038.1
OG0001160	CARHR045200	XP_013589872.1
OG0001160	CARHR088100	XP_013583944.1
OG0001161	CARHR097060	XP_013607935.1, XP_013638834.1
OG0001161	CARHR041790	XP_013622127.1, XP_013590094.1, XP_013588022.1
OG0001162	CARHR039220, CARHR039230	XP_013613706.1, XP_013590875.1, XP_013590905.1
OG0001163	CARHR109810	XP_013594748.1
OG0001164	CARHR276420	XP_013617966.1
OG0001165	CARHR201840	XP_013626869.1
OG0001165	CARHR201890, CARHR201860	XP_013613149.1, XP_013616780.1, XP_013616906.1, XP_013624290.1
OG0001169	CARHR267360	XP_013630300.1, XP_013612515.1
OG0001170	CARHR079650	XP_013624128.1
OG0001170	CARHR186100	XP_013621460.1
OG0001171	CARHR051980	XP_013596817.1, XP_013631681.1, XP_013606320.1
OG0001171	CARHR011190	XP_013605431.1
OG0001172	CARHR145850	XP_013596579.1
OG0001172	CARHR014220	XP_013638822.1
OG0001173	CARHR233640	XP_013624083.1, XP_013635890.1
OG0001173	CARHR046670, CARHR047720	XP_013606080.1
OG0001174	CARHR085320	XP_013622024.1, XP_013637591.1
OG0001174	CARHR057350	XP_013608531.1, XP_013607309.1
OG0001174	CARHR208230	XP_013608527.1, XP_013611954.1
OG0001175	CARHR269570	XP_013629982.1, XP_013629983.1, XP_013611259.1
OG0001175	CARHR234040	XP_013598266.1
OG0001175	CARHR269550, CARHR269540	XP_013612611.1
OG0001176	CARHR279410	XP_013606190.1, XP_013630560.1
OG0001176	CARHR202840	XP_013606716.1, XP_013625319.1, XP_013620360.1
OG0001177	CARHR205210, CARHR205250	XP_013636194.1, XP_013618017.1, XP_013620318.1
OG0001178	CARHR205380	XP_013619007.1, XP_013609077.1
OG0001178	CARHR275050	XP_013599223.1
OG0001179	CARHR225530	XP_013599344.1
OG0001179	CARHR100560	XP_013628839.1
OG0001180	CARHR226390	XP_013630492.1, XP_013597461.1
OG0001180	CARHR177350	XP_013621163.1, XP_013598693.1
OG0001181	CARHR228490	XP_013623587.1, XP_013630219.1, XP_013598423.1
OG0001181	CARHR252660	XP_013611160.1, XP_013629800.1
OG0001182	CARHR128160	XP_013634589.1, XP_013622387.1, XP_013634353.1
OG0001182	CARHR028270	XP_013594057.1, XP_013638340.1
OG0001183	CARHR107970	XP_013613152.1, XP_013622568.1, XP_013594143.1
OG0001184	CARHR172180	XP_013633958.1, XP_013604929.1
OG0001184	CARHR141940	XP_013631610.1
OG0001185	CARHR171960	XP_013602393.1, XP_013590289.1
OG0001185	CARHR141590	XP_013634207.1
OG0001186	CARHR169720	XP_013636360.1
OG0001186	CARHR169690, CARHR169700, CARHR169710	XP_013588444.1
OG0001187	CARHR126160	XP_013634603.1, XP_013627488.1
OG0001187	CARHR004740	XP_013602026.1, XP_013600572.1
OG0001188	CARHR206730	XP_013611492.1
OG0001189	CARHR075270	XP_013638419.1, XP_013622458.1
OG0001189	CARHR198890	XP_013623166.1, XP_013605986.1, XP_013616287.1
OG0001190	CARHR078070	XP_013629682.1, XP_013585841.1
OG0001190	CARHR194870	XP_013630209.1, XP_013612808.1, XP_013616832.1
OG0001191	CARHR186040	XP_013593140.1, XP_013618403.1
OG0001191	CARHR079570	XP_013638798.1, XP_013626668.1
OG0001192	CARHR222440	XP_013598764.1, XP_013605616.1, XP_013601543.1
OG0001193	CARHR165670	XP_013636519.1, XP_013605541.1
OG0001193	CARHR134680	XP_013631965.1, XP_013636226.1, XP_013622188.1
OG0001194	CARHR166020	XP_013602308.1
OG0001194	CARHR082830	XP_013618405.1, XP_013587472.1
OG0001195	CARHR017990	XP_013601497.1, XP_013584795.1
OG0001195	CARHR065430	XP_013590783.1, XP_013617229.1, XP_013590809.1, XP_013615762.1
OG0001196	CARHR068390	XP_013588747.1, XP_013619037.1
OG0001196	CARHR019920	XP_013602895.1, XP_013583648.1, XP_013600309.1
OG0001197	CARHR164450	XP_013604402.1
OG0001198	CARHR186360, CARHR182960, CARHR183000, CARHR266170, CARHR292330, CARHR292220, CARHR182990, CARHR289360	XP_013620073.1, XP_013607504.1, XP_013607506.1, XP_013607507.1, XP_013607505.1, XP_013610796.1, XP_013594988.1
OG0001200	CARHR193010	XP_013619337.1
OG0001200	CARHR123330	XP_013627472.1
OG0001201	CARHR189890	XP_013609601.1
OG0001201	CARHR157480	XP_013639266.1, XP_013604781.1, XP_013621984.1
OG0001202	CARHR159540	XP_013602027.1
OG0001202	CARHR158650	XP_013602566.1
OG0001203	CARHR164570, CARHR059830, CARHR104570	XP_013614110.1, XP_013620895.1, XP_013633760.1, XP_013627177.1
OG0001205	CARHR043400	XP_013590684.1
OG0001205	CARHR090200	XP_013618451.1, XP_013621858.1, XP_013638190.1
OG0001206	CARHR091610	XP_013609641.1, XP_013587058.1, XP_013587057.1, XP_013583566.1
OG0001207	CARHR222430	XP_013601550.1, XP_013595623.1
OG0001207	CARHR092140	XP_013639228.1, XP_013586645.1, XP_013626140.1
OG0001208	CARHR039290	XP_013605477.1
OG0001208	CARHR094230	XP_013637936.1
OG0001209	CARHR039620, CARHR039630	XP_013599951.1
OG0001209	CARHR094530	XP_013587692.1, XP_013629437.1, XP_013608479.1
OG0001210	CARHR040390	XP_013622425.1
OG0001210	CARHR095510	XP_013629173.1, XP_013605772.1, XP_013614425.1
OG0001211	CARHR040270	XP_013638700.1
OG0001211	CARHR045110, CARHR045050, CARHR045070	XP_013625008.1
OG0001218	CARHR079270	XP_013585529.1, XP_013583463.1
OG0001218	CARHR217260	XP_013583848.1
OG0001219	CARHR165740, CARHR165780, CARHR165770, CARHR165760, CARHR165750	XP_013589336.1
OG0001220	CARHR190920, CARHR188550	XP_013607221.1
OG0001220	CARHR190910, CARHR263690, CARHR263680, CARHR190900	XP_013623831.1, XP_013627864.1, XP_013623832.1
OG0001222	CARHR239080	XP_013597446.1, XP_013628166.1, XP_013608055.1
OG0001222	CARHR117710	XP_013605532.1, XP_013634966.1
OG0001223	CARHR106190	XP_013597455.1, XP_013627505.1
OG0001223	CARHR242090	XP_013626678.1, XP_013596741.1, XP_013586190.1
OG0001224	CARHR009170	XP_013585652.1, XP_013599963.1
OG0001225	CARHR147910	XP_013598734.1, XP_013613414.1, XP_013613411.1, XP_013613410.1, XP_013598735.1
OG0001226	CARHR149700, CARHR149710, CARHR149740	XP_013598108.1, XP_013621507.1
OG0001227	CARHR084010	XP_013639657.1, XP_013638230.1
OG0001227	CARHR210490	XP_013625291.1, XP_013610517.1
OG0001230	CARHR275540	XP_013620951.1, XP_013629355.1
OG0001230	CARHR205800	XP_013628949.1, XP_013620574.1
OG0001231	CARHR275650	XP_013619319.1
OG0001231	CARHR205840	XP_013619518.1, XP_013610265.1, XP_013627875.1
OG0001232	CARHR225780	XP_013597117.1
OG0001233	CARHR229950	XP_013604307.1, XP_013598610.1
OG0001233	CARHR254350	XP_013608830.1, XP_013625671.1
OG0001234	CARHR068840	XP_013592189.1
OG0001234	CARHR036200	XP_013638900.1, XP_013590086.1
OG0001235	CARHR107550	XP_013593396.1
OG0001235	CARHR243760	XP_013630720.1, XP_013598453.1, XP_013596560.1
OG0001236	CARHR221930	XP_013602060.1, XP_013615294.1, XP_013602237.1, XP_013615497.1
OG0001236	CARHR126100	XP_013631977.1
OG0001237	CARHR141180	XP_013635970.1, XP_013631957.1
OG0001237	CARHR171720	XP_013636664.1, XP_013605469.1
OG0001238	CARHR141070	XP_013636404.1, XP_013635227.1
OG0001238	CARHR171530	XP_013590969.1
OG0001239	CARHR170290	XP_013591733.1, XP_013604198.1
OG0001239	CARHR139330	XP_013637640.1
OG0001241	CARHR138800, CARHR138790	XP_013628501.1
OG0001241	CARHR138780	XP_013626883.1, XP_013634671.1
OG0001242	CARHR210050	XP_013622700.1, XP_013610376.1, XP_013612968.1
OG0001242	CARHR084260	XP_013584699.1
OG0001243	CARHR193320	XP_013614039.1
OG0001243	CARHR059770	XP_013619095.1, XP_013591264.1
OG0001245	CARHR160490	XP_013595757.1, XP_013593558.1, XP_013605898.1
OG0001245	CARHR281300	XP_013597155.1, XP_013621408.1
OG0001246	CARHR001830, CARHR001610	XP_013593173.1, XP_013632396.1
OG0001246	CARHR250060	XP_013606248.1
OG0001247	CARHR251210	XP_013627719.1
OG0001247	CARHR082290	XP_013587657.1, XP_013638137.1, XP_013626431.1
OG0001248	CARHR007240, CARHR007260	XP_013636391.1
OG0001249	CARHR133090, CARHR133100	XP_013625072.1, XP_013631617.1
OG0001249	CARHR133110	XP_013623960.1
OG0001250	CARHR197850	XP_013630396.1, XP_013616070.1, XP_013613297.1
OG0001250	CARHR076030	XP_013587340.1, XP_013629918.1
OG0001251	CARHR076290	XP_013584599.1, XP_013639591.1
OG0001252	CARHR076600	XP_013590615.1, XP_013623594.1, XP_013623593.1
OG0001252	CARHR076590	XP_013586938.1, XP_013637241.1, XP_013623592.1
OG0001253	CARHR080040	XP_013619557.1, XP_013583460.1, XP_013627536.1
OG0001253	CARHR186350	XP_013612253.1, XP_013596197.1
OG0001254	CARHR041600	XP_013622684.1
OG0001254	CARHR130100	XP_013636968.1, XP_013621829.1
OG0001255	CARHR071930	XP_013619478.1, XP_013591230.1
OG0001255	CARHR017720	XP_013637899.1, XP_013603358.1
OG0001256	CARHR065660	XP_013589913.1
OG0001256	CARHR018120	XP_013599995.1, XP_013602750.1, XP_013583746.1
OG0001257	CARHR066200	XP_013592314.1, XP_013613909.1, XP_013590936.1
OG0001257	CARHR018420	XP_013613981.1, XP_013599888.1
OG0001258	CARHR019470	XP_013603853.1, XP_013603786.1, XP_013585002.1
