Orthogroup	Cardamine_hirsuta	Cochlearia_excelsa
OG0004653	CARHR023970	g50298, g32097
OG0004654	CARHR025060	g32138
OG0004654	CARHR062650	g44746
OG0004655	CARHR231910, CARHR231920	g17206
OG0004656	CARHR232160	g47522, g23820
OG0004657	CARHR232250	g23816, g17192
OG0004658	CARHR233180	g17155, g45193
OG0004659	CARHR116490	g51034
OG0004660	CARHR116810	g38350, g38352
OG0004661	CARHR012840	g31391
OG0004662	CARHR010340	g49724
OG0004664	CARHR009740	g27096, g31214
OG0004665	CARHR009510	g31188, g27086
OG0004667	CARHR008910	g27060
OG0004668	CARHR008410	g49674, g31123
OG0004669	CARHR007780	g31097
OG0004670	CARHR006800	g31045
OG0004671	CARHR004270	g30899, g49469
OG0004672	CARHR199090	g45655
OG0004673	CARHR196760	g5045
OG0004674	CARHR195370	g29013, g4963
OG0004675	CARHR195300	g29020
OG0004676	CARHR194500	g29048, g41467
OG0004677	CARHR194420	g29062
OG0004678	CARHR193810	g29094, g4880
OG0004679	CARHR186650	g18520
OG0004680	CARHR185680	g10157
OG0004681	CARHR185420	g10181
OG0004682	CARHR182230	g10199, g4640
OG0004683	CARHR183520	g10260
OG0004685	CARHR199690	g28125, g5248, g29338
OG0004686	CARHR184280, CARHR258390	g10295
OG0004687	CARHR169950	g2027, g18883
OG0004688	CARHR206990	g45451, g5602, g29689
OG0004689	CARHR207910	g5642, g45425
OG0004691	CARHR187640	g35651
OG0004692	CARHR187700, CARHR187710	g611
OG0004693	CARHR188290	g10046
OG0004694	CARHR190280	g479
OG0004695	CARHR275760	g9877
OG0004696	CARHR275940, CARHR275950	g375
OG0004697	CARHR276060	g365, g18604
OG0004698	CARHR276160	g362
OG0004699	CARHR276260	g357, g18607
OG0004700	CARHR276630	g332
OG0004701	CARHR160570	g19336
OG0004702	CARHR157690	g19440, g19452, g2681
OG0004703	CARHR157180	g2715
OG0004704	CARHR155490	g19532
OG0004705	CARHR101150	g11695, g13520
OG0004706	CARHR267130	g11503
OG0004707	CARHR062170	g45787, g44766
OG0004708	CARHR062300	g44764, g45796
OG0004709	CARHR062950	g44716
OG0004710	CARHR064780	g44622
OG0004711	CARHR065070	g45957
OG0004712	CARHR069910	g46266, g13626
OG0004713	CARHR069120	g44438
OG0004714	CARHR068900	g44453, g46207
OG0004715	CARHR025820	g27598, g50369
OG0004717	CARHR018650	g50028
OG0004718	CARHR072720	g44342
OG0004719	CARHR073560	g46541
OG0004720	CARHR073850	g46562
OG0004721	CARHR074030	g46573
OG0004722	CARHR074790	g44288
OG0004723	CARHR074130	g44284
OG0004724	CARHR074140	g44283
OG0004725	CARHR015990	g27304, g49941, g31601
OG0004727	CARHR087410	g12260, g7275
OG0004728	CARHR087710	g13154, g12250
OG0004729	CARHR088140	g7234, g13182
OG0004730	CARHR088770	g12211
OG0004731	CARHR089860	g7134, g13228
OG0004732	CARHR090000	g13230, g7122
OG0004733	CARHR090440	g7083
OG0004734	CARHR092020	g13271
OG0004735	CARHR037750	g54043
OG0004737	CARHR093970, CARHR093980	g6864
OG0004738	CARHR094220	g11988, g6855
OG0004739	CARHR094410	g13326, g11978
OG0004740	CARHR095460	g6761
OG0004741	CARHR097410	g6669
OG0004742	CARHR098410	g13426
OG0004743	CARHR098440	g6579, g13429
OG0004744	CARHR099130	g6546, g11763
OG0004745	CARHR099350	g6535, g11759
OG0004746	CARHR100040	g11733, g6485
OG0004747	CARHR100630	g11715
OG0004749	CARHR106750	g13708
OG0004750	CARHR109920	g5956
OG0004751	CARHR110880	g5911, g13858
OG0004752	CARHR045550	g36737
OG0004754	CARHR040530, CARHR041020	g28054
OG0004755	CARHR040150	g36429
OG0004756	CARHR038230	g36340
OG0004757	CARHR099600	g13472
OG0004758	CARHR145460	g1528, g10676
OG0004759	CARHR164120	g19163
OG0004759	CARHR164100	g2305
OG0004760	CARHR161130, CARHR161120, CARHR161140	g2467, g19305
OG0004761	CARHR161190	g19298
OG0004762	CARHR050650	g38266
OG0004763	CARHR165620	g2190, g19078
OG0004764	CARHR166330	g11270, g11266
OG0004765	CARHR166730	g2137
OG0004766	CARHR166960	g2057
OG0004767	CARHR167600	g18987
OG0004769	CARHR168180	g18974, g2131
OG0004770	CARHR187390	g18775
OG0004771	CARHR171730	g1863
OG0004772	CARHR223210	g24324, g17564
OG0004774	CARHR282080	g19758, g19705
OG0004775	CARHR185820	g18505
OG0004776	CARHR009720	g49700
OG0004777	CARHR012100	g49780
OG0004778	CARHR270660	g28588
OG0004779	CARHR293390	g14047, g13721
OG0004780	CARHR099840	g13477
OG0004781	CARHR095480	g11944, g13352
OG0004782	CARHR085980	g7382
OG0004783	CARHR205910	g5563
OG0004786	CARHR273920	g853
OG0004787	CARHR286120	g14574, g18063
OG0004787	CARHR035160	g53648, g33297, g45424
OG0004787	CARHR150890	g50000
OG0004787	CARHR152920	g39323, g26668
OG0004787	CARHR180590	g27054, g37838
OG0004787	CARHR261190	g17664
OG0004801	CARHR236010	g47661, g23560
OG0004802	CARHR236030	g23559, g24087
OG0004803	CARHR240400, CARHR236080	g16408, g47173
OG0004804	CARHR236210	g47672
OG0004805	CARHR236830	g23507, g17014
OG0004806	CARHR238060	g16989, g23428
OG0004807	CARHR238620	g47757
OG0004808	CARHR239680	g50910, g43007, g47792
OG0004809	CARHR239760	g23303
OG0004811	CARHR240860	g16912, g23237
OG0004812	CARHR240730	g23246
OG0004813	CARHR241050	g47832
OG0004814	CARHR242700	g47869
OG0004815	CARHR243000	g23064
OG0004817	CARHR223150	g24326
OG0004818	CARHR223110	g17569, g24331
OG0004819	CARHR222830	g17584
OG0004820	CARHR055730	g43881
OG0004821	CARHR284470	g31153
OG0004822	CARHR011520	g27147
OG0004822	CARHR051230	g40969
OG0004823	CARHR050850	g40966, g44178
OG0004824	CARHR143760, CARHR148990	g10813
OG0004825	CARHR143820	g10809
OG0004826	CARHR144890	g10723
OG0004827	CARHR146990	g10594
OG0004828	CARHR147560	g10563
OG0004829	CARHR147720	g10553
OG0004830	CARHR261270	g46663
OG0004831	CARHR148740	g16555
OG0004832	CARHR149070	g10466
OG0004833	CARHR152250	g10373, g4233
OG0004834	CARHR152290	g10371
OG0004835	CARHR153900	g10363
OG0004836	CARHR154030	g10357
OG0004837	CARHR153230	g10334
OG0004838	CARHR153560	g10313
OG0004839	CARHR260400, CARHR060050	g10311
OG0004840	CARHR289580	g44977
OG0004841	CARHR047420	g40796
OG0004842	CARHR048700, CARHR012760	g44241
OG0004844	CARHR136400	g51988
OG0004845	CARHR083740	g7495, g13041
OG0004847	CARHR085040	g7426
OG0004848	CARHR086130	g7372
OG0004849	CARHR086810	g7317, g12289
OG0004850	CARHR256950	g28317, g1341
OG0004851	CARHR256830	g28324
OG0004852	CARHR264810	g1311, g28354
OG0004853	CARHR265280, CARHR259130	g41219
OG0004854	CARHR265810	g41241
OG0004855	CARHR265860	g28395
OG0004856	CARHR266060	g28398
OG0004857	CARHR267000	g936, g36082
OG0004858	CARHR267990	g39404, g970
OG0004860	CARHR270740	g39329, g1094
OG0004861	CARHR271470	g1130
OG0004862	CARHR271880	g1150
OG0004863	CARHR200110	g5276
OG0004864	CARHR200230	g5285, g29368
OG0004865	CARHR200290	g29382, g5287
OG0004866	CARHR200300	g5288
OG0004868	CARHR197750	g45699
OG0004869	CARHR202220	g5391, g29462
OG0004870	CARHR202780	g5408, g45543, g29494
OG0004871	CARHR203290	g45526
OG0004872	CARHR203970	g5455
OG0004873	CARHR224250	g24252, g47215, g47220
OG0004874	CARHR175010	g40636
OG0004875	CARHR224920	g47258, g17491
OG0004876	CARHR175510	g40611, g10948
OG0004877	CARHR225700	g47289
OG0004878	CARHR225760	g47290
OG0004879	CARHR226240	g24126
OG0004880	CARHR226810	g24076
OG0004881	CARHR227100	g24065
OG0004882	CARHR227320	g47347
OG0004883	CARHR227710	g17366, g47364
OG0004884	CARHR228110	g24013
OG0004885	CARHR193490, CARHR193500	g29115
OG0004886	CARHR228500	g23987
OG0004887	CARHR228560	g47401
OG0004888	CARHR229270	g23959, g47423
OG0004889	CARHR229990	g17274
OG0004890	CARHR230780	g47457, g23890
OG0004891	CARHR231260	g23864, g17250, g47478
OG0004892	CARHR006280	g17229
OG0004893	CARHR036070	g53920
OG0004894	CARHR036930	g28120, g36229
OG0004895	CARHR027380	g50447, g50444, g27643
OG0004896	CARHR027630	g50450
OG0004897	CARHR027760	g50459
OG0004898	CARHR029660	g50528, g32455
OG0004899	CARHR209270	g45379
OG0004900	CARHR245090	g22905
OG0004901	CARHR245920	g22827
OG0004902	CARHR246140	g22811
OG0004903	CARHR113690	g50903, g18298
OG0004904	CARHR294150	g18366
OG0004905	CARHR129430	g51513
OG0004907	CARHR252170	g25538
OG0004908	CARHR178190	g40509, g11035
OG0004909	CARHR176720	g10987
OG0004910	CARHR175920	g10959, g40596
OG0004911	CARHR175900	g40597
OG0004912	CARHR174680	g40652
OG0004913	CARHR173700	g10852, g40714
OG0004914	CARHR174140	g10890
OG0004915	CARHR173830	g10862
OG0004916	CARHR101440	g11674
OG0004917	CARHR220860, CARHR043050	g47056
OG0004919	CARHR119000, CARHR213180	g46824, g46815
OG0004920	CARHR279960	g9686
OG0004921	CARHR173290	g18752
OG0004922	CARHR172900	g1755, g18790
OG0004923	CARHR025440	g6695
OG0004924	CARHR015120	g31538, g49910
OG0004925	CARHR171800	g1858
OG0004926	CARHR141270	g37639
OG0004927	CARHR141060	g52279
OG0004928	CARHR140990	g37626, g52274
OG0004929	CARHR139960	g37564
OG0004930	CARHR138770	g37513
OG0004932	CARHR138060	g38202, g37476
OG0004933	CARHR137480	g37447
OG0004934	CARHR137250	g37439
OG0004935	CARHR233060	g47554, g47553
OG0004936	CARHR210990	g5789
OG0004937	CARHR209840	g5727
OG0004938	CARHR139690	g52168
OG0004939	CARHR209160	g29803, g45387, g16335, g16338, g16343, g17943, g24741
OG0004940	CARHR192630	g28947, g41405
OG0004941	CARHR192990	g673
OG0004942	CARHR192170	g28925
OG0004943	CARHR191960	g741, g41384
OG0004944	CARHR191550	g28890
OG0004945	CARHR191210	g791, g28874
OG0004946	CARHR190640	g817, g28853
OG0004947	CARHR234240	g11110
OG0004948	CARHR273650	g41312, g28787
OG0004949	CARHR285710	g1265
OG0004950	CARHR285590	g1259
OG0004951	CARHR285220	g1237
OG0004952	CARHR043640, CARHR277040	g9821
OG0004953	CARHR141790	g50780, g37669
OG0004954	CARHR277340	g295
OG0004955	CARHR278520	g9758, g221
OG0004956	CARHR279260	g159
OG0004957	CARHR279540	g18666
OG0004958	CARHR279620	g9701
OG0004959	CARHR279790	g127, g9696
OG0004960	CARHR280140	g99
OG0004961	CARHR280210	g93, g9674
OG0004962	CARHR280580	g64
OG0004963	CARHR281020	g39
OG0004964	CARHR160650	g2505
OG0004965	CARHR249190	g25395, g39471
OG0004966	CARHR179270	g39690
OG0004967	CARHR003590	g49446
OG0004968	CARHR127460	g39741
OG0004969	CARHR126500	g51307
OG0004970	CARHR124060	g39902
OG0004971	CARHR124010, CARHR123990	g51217, g39908
OG0004972	CARHR123570	g39927
OG0004973	CARHR123050	g37881
OG0004974	CARHR122930	g37877
OG0004975	CARHR121530	g40026, g37842
OG0004976	CARHR120720	g40075, g53438
OG0004977	CARHR119280	g40144
OG0004978	CARHR199400	g5226, g45634
OG0004979	CARHR082970	g12415, g7542
OG0004981	CARHR075750	g7924
OG0004982	CARHR076840	g7854
OG0004983	CARHR196330	g5017
OG0004984	CARHR195080	g41494
OG0004985	CARHR186240	g10132
OG0004986	CARHR187000	g10104, g4859
OG0004987	CARHR193630	g41428
OG0004988	CARHR080770	g7658, g12497
OG0004989	CARHR167330	g18998, g2083
OG0004990	CARHR081630	g12948
OG0004991	CARHR082250	g12975, g12437, g7582
OG0004992	CARHR082680	g7557, g12997
OG0004993	CARHR082950	g12987
OG0004994	CARHR135420	g51879, g37355
OG0004995	CARHR134940	g37341
OG0004996	CARHR134580	g37328, g51810
OG0004997	CARHR165050	g2239, g19129, g11283
OG0004998	CARHR130190	g38023, g51555
OG0004999	CARHR130280	g37147, g38025
OG0005000	CARHR028290	g32377
OG0005001	CARHR132520	g51686
OG0005002	CARHR132670	g51694, g37251
OG0005003	CARHR132780	g37258
OG0005005	CARHR015870	g31591
OG0005006	CARHR017220	g31663, g27350
OG0005007	CARHR018040, CARHR117350	g31708
OG0005008	CARHR018150	g31716
OG0005009	CARHR018590	g31744, g50026
OG0005010	CARHR019140	g31786, g27409
OG0005011	CARHR019780	g31824
OG0005012	CARHR020350	g50104, g31886
OG0005013	CARHR071320	g46390
OG0005014	CARHR022460	g32020, g27513
OG0005015	CARHR023010	g27524
OG0005016	CARHR024510, CARHR024480	g32078
OG0005017	CARHR124280	g17892
OG0005018	CARHR024720	g32115
OG0005019	CARHR024960	g50343, g27576
OG0005021	CARHR026240	g32212, g50388
OG0005022	CARHR026450	g32240, g50395
OG0005023	CARHR026740	g32255
OG0005024	CARHR059880	g44908
OG0005025	CARHR232150	g17196
OG0005026	CARHR232820	g23764
OG0005027	CARHR241180	g23202
OG0005029	CARHR014130	g49893
OG0005030	CARHR073790	g46558
OG0005031	CARHR012670	g31380
OG0005032	CARHR012480	g49806
OG0005034	CARHR010770	g27122, g49734
OG0005035	CARHR010370	g27108, g31242
OG0005036	CARHR222860	g49722
OG0005037	CARHR008960	g31158
OG0005038	CARHR129130	g51487
OG0005039	CARHR007990	g49607, g27024
OG0005040	CARHR008350	g31122, g49685
OG0005041	CARHR005880	g49542
OG0005042	CARHR005770	g49539
OG0005043	CARHR005560	g49530, g30971, g30966
OG0005044	CARHR004660	g30914
OG0005045	CARHR004580	g49486
OG0005046	CARHR002280	g30801
OG0005047	CARHR001070	g44113, g36008, g35172, g49327, g30745, g3709
OG0005049	CARHR000680	g49309
OG0005050	CARHR198200	g45684, g5135
OG0005051	CARHR065490	g45713
OG0005052	CARHR197280	g5071, g45716
OG0005053	CARHR197130	g5060, g45720
OG0005054	CARHR196670	g5041
OG0005054	CARHR196690	g45736
OG0005055	CARHR195980	g29145
OG0005056	CARHR195910	g4994, g29142
OG0005057	CARHR195410	g29009, g29007
OG0005058	CARHR194790	g4932, g29038
OG0005059	CARHR194570	g29045
OG0005060	CARHR194080	g29077
OG0005061	CARHR193760	g29099, g41434
OG0005062	CARHR187020	g4860
OG0005063	CARHR185780	g18504
OG0005064	CARHR185690	g4716
OG0005065	CARHR287940	g4669, g10186
OG0005066	CARHR056790, CARHR182700, CARHR287810	g10234
OG0005067	CARHR182870	g10223
OG0005068	CARHR184160	g10288
OG0005069	CARHR184060	g10284
OG0005070	CARHR164230, CARHR260340	g2298
OG0005071	CARHR207090	g5598, g6454, g11172
OG0005072	CARHR208200	g29750, g5646
OG0005073	CARHR158490	g2625, g19399
OG0005075	CARHR274530	g9944
OG0005076	CARHR274590	g446, g9942
OG0005077	CARHR275090	g9907
OG0005078	CARHR275180	g422, g18593
OG0005079	CARHR276040	g9866
OG0005080	CARHR272580	g1210
OG0005081	CARHR272300	g28724, g1187
OG0005082	CARHR272140	g1160
OG0005083	CARHR272130	g1159
OG0005084	CARHR159140	g2594, g19367
OG0005085	CARHR158390	g2626
OG0005086	CARHR158360	g19400
OG0005087	CARHR218460, CARHR181380, CARHR158090	g2632, g11381
OG0005088	CARHR157820	g2653
OG0005089	CARHR155920	g2797, g11407
OG0005090	CARHR192490	g716
OG0005091	CARHR060370	g41602, g41623
OG0005092	CARHR061270	g44839
OG0005093	CARHR061340	g44834
OG0005094	CARHR061360	g41508, g44831
OG0005095	CARHR143660	g10824
OG0005096	CARHR061560	g44805
OG0005097	CARHR061920	g45775, g44780
OG0005098	CARHR062680	g44738
OG0005099	CARHR064790	g45975
OG0005100	CARHR071570	g46419
OG0005101	CARHR071370	g46395
OG0005102	CARHR286520, CARHR218550	g10283
OG0005103	CARHR070390	g46311, g44383
OG0005104	CARHR069890	g44404
OG0005104	CARHR021070	g31943
OG0005105	CARHR069730	g46255
OG0005106	CARHR068760	g44465
OG0005107	CARHR073090	g44324
OG0005108	CARHR074800	g46579
OG0005109	CARHR074150	g46585
OG0005112	CARHR088300	g7224
OG0005113	CARHR088370	g13191, g13192
OG0005114	CARHR088660	g13203, g12213
OG0005115	CARHR044540, CARHR044560	g36688
OG0005116	CARHR089320	g7160
OG0005117	CARHR090180	g7111
OG0005118	CARHR090430	g7084
OG0005119	CARHR090550	g7076, g12138
OG0005120	CARHR090760	g7064, g13243
OG0005121	CARHR091130	g7045
OG0005122	CARHR091540	g7017
OG0005123	CARHR091710	g7006
OG0005124	CARHR093920	g12002, g6868
OG0005125	CARHR094370	g11981
OG0005126	CARHR095600	g13364
OG0005127	CARHR096360	g11903
OG0005128	CARHR096440	g6713
OG0005129	CARHR096560	g6708
OG0005130	CARHR096940	g13378
OG0005131	CARHR097130	g13381
OG0005132	CARHR097470	g6664
OG0005132	CARHR097460, CARHR097450	g11866
OG0005133	CARHR097180	g11873
OG0005134	CARHR097150	g13382
OG0005135	CARHR221960	g24466
OG0005136	CARHR098690	g6568
OG0005137	CARHR100060	g6484
OG0005138	CARHR100130	g6472, g13479
OG0005140	CARHR106980, CARHR109170	g5999
OG0005141	CARHR109590	g5980
OG0005142	CARHR109600	g13926, g5977
OG0005143	CARHR109640	g13923
OG0005144	CARHR110790	g13861, g5917
OG0005145	CARHR045460, CARHR045490	g36734
OG0005146	CARHR045180, CARHR088110	g36716
OG0005147	CARHR042430	g54258
OG0005148	CARHR041410	g28039
OG0005149	CARHR039070	g54112, g36373
OG0005150	CARHR161580	g19282
OG0005151	CARHR162220	g19250, g11329
OG0005152	CARHR162720	g2405
OG0005153	CARHR163960	g11304
OG0005154	CARHR163990	g19167, g2309
OG0005155	CARHR161480	g2452, g19286
OG0005156	CARHR164740	g19133, g2268
OG0005157	CARHR164750	g19132
OG0005158	CARHR164890	g50609, g27924, g2250
OG0005159	CARHR166270	g19044
OG0005160	CARHR166370	g19038
OG0005161	CARHR166530	g19027, g2147
OG0005162	CARHR167940	g2119
OG0005165	CARHR257760	g1877
OG0005166	CARHR107270	g1843
OG0005167	CARHR171890	g1839
OG0005168	CARHR171930	g24221
OG0005170	CARHR222810	g17585, g47159
OG0005172	CARHR146290	g37250
OG0005173	CARHR235670	g23584, g47650
OG0005174	CARHR254390, CARHR254380, CARHR252920, CARHR179000	g43239
OG0005176	CARHR080730	g1821
OG0005177	CARHR225030	g17484
OG0005178	CARHR213170	g46817
OG0005178	CARHR149510, CARHR213160	g16794
OG0005179	CARHR149180	g10461
OG0005183	CARHR152180, CARHR177810	g11015
OG0005184	CARHR256930, CARHR256920	g18681, g1622
OG0005185	CARHR108310	g40667
OG0005188	CARHR182340	g10204, g4784
OG0005192	CARHR235850	g23575, g17063
OG0005193	CARHR236320	g47676, g23544
OG0005194	CARHR236690	g47686
OG0005195	CARHR236740	g17021
OG0005196	CARHR237530	g23460
OG0005197	CARHR108990	g6007
OG0005198	CARHR237610	g47702
OG0005199	CARHR237780	g16997
OG0005200	CARHR237920	g47723
OG0005201	CARHR238110	g23425, g47734
OG0005202	CARHR238670, CARHR238130	g23423
OG0005204	CARHR238540	g23384
OG0005205	CARHR238790	g23366
OG0005206	CARHR238860	g23363
OG0005207	CARHR239170	g23342
OG0005208	CARHR013490	g49866
OG0005209	CARHR240920	g47826
OG0005210	CARHR240750	g23245, g47823
OG0005211	CARHR242690	g47870, g23134
OG0005212	CARHR242360	g23097
OG0005213	CARHR242380	g47879
OG0005214	CARHR243350	g23032
OG0005215	CARHR031130	g50612
OG0005216	CARHR291910	g27767
OG0005217	CARHR223490	g47189
OG0005218	CARHR053920	g44027
OG0005220	CARHR247490	g44190, g40950
OG0005221	CARHR144260	g10766
OG0005222	CARHR144440	g1507, g16060
OG0005223	CARHR144550	g10740
OG0005224	CARHR144720	g10733
OG0005225	CARHR145000	g10716
OG0005226	CARHR145690	g10669
OG0005227	CARHR145780	g16679
OG0005229	CARHR146010	g10657
OG0005230	CARHR147110	g10586
OG0005232	CARHR148090	g10532
OG0005234	CARHR149400	g10452
OG0005235	CARHR152120	g10377
OG0005236	CARHR059730	g44917
OG0005237	CARHR048400, CARHR013020	g40854
OG0005238	CARHR049020	g40879
OG0005239	CARHR233590	g47575, g17147
OG0005240	CARHR136010	g51962, g37371
OG0005241	CARHR084900	g13088, g7434
OG0005242	CARHR086230	g12312
OG0005243	CARHR086590	g7337
OG0005244	CARHR259040	g26658
OG0005245	CARHR266280	g28410
OG0005246	CARHR266270	g28409
OG0005247	CARHR231790	g47504, g17216
OG0005248	CARHR268990	g1027
OG0005249	CARHR170680	g18827, g1922
OG0005250	CARHR269130	g39362
OG0005251	CARHR271440	g1124, g28651
OG0005252	CARHR271950	g28688
OG0005254	CARHR200010	g45621, g29356
OG0005255	CARHR200500	g45603, g29386
OG0005257	CARHR201050	g5330, g29407
OG0005258	CARHR201160	g5334
OG0005259	CARHR201350	g5348
OG0005260	CARHR188430	g579
OG0005260	CARHR202490	g5399
OG0005261	CARHR202520	g29476, g5400
OG0005262	CARHR203410	g5437, g29537
OG0005263	CARHR204770	g29589
OG0005264	CARHR204850	g29593, g45498
OG0005265	CARHR205310	g5532, g29605
OG0005266	CARHR205890	g5561
OG0005267	CARHR224800	g24225
OG0005268	CARHR224910	g17493
OG0005269	CARHR226980	g47335, g24069
OG0005270	CARHR229240	g23961, g47421, g17296
OG0005271	CARHR231520	g23848
OG0005272	CARHR033350	g32721
OG0005273	CARHR071530	g46415
OG0005274	CARHR035830	g28151, g53837
OG0005275	CARHR098560	g13432
OG0005276	CARHR027250	g50435, g32294, g27639
OG0005277	CARHR027680	g32321
OG0005278	CARHR027750	g50457
OG0005279	CARHR027850	g32340, g50464
OG0005280	CARHR027860	g27656
OG0005281	CARHR028910	g50511
OG0005282	CARHR028980, CARHR029000, CARHR028990, CARHR028970	g27687
OG0005283	CARHR029360	g32433
OG0005284	CARHR029670	g50530
OG0005285	CARHR245690	g22845
OG0005286	CARHR114470	g50941
OG0005287	CARHR246030	g22821
OG0005288	CARHR113700	g50904
OG0005290	CARHR247610	g22690
OG0005291	CARHR173070	g1744
OG0005292	CARHR265990	g898
OG0005293	CARHR129100	g37114, g13661
OG0005294	CARHR129350	g51504, g37123
OG0005295	CARHR069050	g44441
OG0005296	CARHR255790	g25773
OG0005297	CARHR230670	g17269, g17266
OG0005298	CARHR253930, CARHR253910	g40404
OG0005299	CARHR252140	g36283
OG0005300	CARHR178870	g40482
OG0005302	CARHR174330	g10901
OG0005303	CARHR220750	g47062
OG0005304	CARHR101430	g6433
OG0005305	CARHR219070	g24670, g24617, g24622, g24676
OG0005306	CARHR219140	g46998
