Orthogroup	Cardamine_hirsuta	Euclidium_syriacum
OG0001455	CARHR000070	ESY3_g29905_DN3_SP0_c0.t1
OG0001455	CARHR290460, CARHR150170	ESY2_g38551_DN3_SP4_c0.t1
OG0001456	CARHR095530, CARHR040410	ESY2_g37470_DN3_SP0_c0.t1
OG0001457	CARHR095960	ESY3_g29243_DN3_SP0_c0.t1
OG0001457	CARHR040690	ESY2_g37428_DN3_SP0_c0.t1
OG0001463	CARHR235040	ESY1_g11751_DN3_SP0_c0.t1, ESY1_g11698_DN3_SP0_c0.t1, ESY1_g11700_DN3_SP0_c0.t1
OG0001464	CARHR237750	ESY4_g24434_DN1_SP8_c0.t1
OG0001464	CARHR109800	ESY11_g54595_DN2_SP8_c0.t1
OG0001465	CARHR109650	ESY11_g54513_DN3_SP8_c17.t1
OG0001465	CARHR237940	ESY4_g24478_DN3_SP8_c17.t1
OG0001466	CARHR239430	ESY4_g24922_DN3_SP6_c0.t1
OG0001466	CARHR117430	ESY8_g59414_DN3_SP2_c0.t1
OG0001467	CARHR255500	ESY18_g63697_DN3_SP0_c0.t1
OG0001468	CARHR242260, CARHR156230, CARHR121600, CARHR109350	ESY4_g25747_DN3_SP0_c0.t1
OG0001469	CARHR286950	ESY16_g61881_DN3_SP0_c0.t1
OG0001470	CARHR129940, CARHR223320	ESY16_g61530_DN3_SP0_c41.t1
OG0001471	CARHR051960	ESY2_g33925_DN3_SP6_c0.t1, ESY2_g33924_DN3_SP6_c0.t1
OG0001471	CARHR011160	ESY5_g3573_DN3_SP0_c0.t1
OG0001472	CARHR015400	ESY5_g2858_DN3_SP8_c0.t1
OG0001472	CARHR144240	ESY10_g14587_DN3_SP8_c0.t1
OG0001473	CARHR145240	ESY10_g14346_DN3_SP8_c0.t1
OG0001473	CARHR014810	ESY5_g2790_DN3_SP3_c9.t1
OG0001474	CARHR233520, CARHR233530	ESY5_g3263_DN3_SP7_c0.t1, ESY5_g3262_DN3_SP0_c0.t1
OG0001475	CARHR012350	ESY5_g3755_DN3_SP5_c0.t1
OG0001475	CARHR049540	ESY2_g33685_DN3_SP7_c0.t1
OG0001477	CARHR205940, CARHR052030	ESY7_g18504_DN3_SP3_c0.t1
OG0001478	CARHR084120	ESY3_g30977_DN3_SP3_c0.t1
OG0001478	CARHR210290	ESY7_g19408_DN3_SP0_c0.t1
OG0001479	CARHR170560, CARHR085530, CARHR129340	ESY1_g12018_DN3_SP8_c0.t1
OG0001480	CARHR257480, CARHR232400	ESY5_g4297_DN3_SP5_c0.t1
OG0001481	CARHR200250, CARHR257630, CARHR148470, CARHR200260	ESY7_g18418_DN3_SP0_c0.t1
OG0001482	CARHR202230	ESY7_g18130_DN3_SP8_c0.t1
OG0001482	CARHR188260	ESY6_g49982_DN3_SP8_c0.t1
OG0001483	CARHR188570	ESY6_g50016_DN3_SP0_c16.t1
OG0001483	CARHR202650	ESY7_g18069_DN3_SP0_c0.t1
OG0001484	CARHR202680	ESY7_g18065_DN2_SP0_c0.t1
OG0001484	CARHR188590	ESY6_g50020_DN3_SP0_c0.t1
OG0001485	CARHR204210	ESY7_g17806_DN3_SP8_c0.t1
OG0001485	CARHR277750	ESY6_g49613_DN3_SP8_c0.t1
OG0001486	CARHR204410	ESY7_g17768_DN3_SP0_c0.t1
OG0001486	CARHR277560, CARHR277580, CARHR262570, CARHR214160, CARHR277550	ESY6_g49644_DN3_SP0_c0.t1
OG0001487	CARHR190400	ESY6_g50202_DN3_SP0_c0.t1
OG0001487	CARHR204980, CARHR215540	ESY7_g18653_DN3_SP7_c0.t1
OG0001488	CARHR224330	ESY9_g42468_DN3_SP8_c0.t1
OG0001488	CARHR174290	ESY10_g14877_DN3_SP8_c0.t1
OG0001489	CARHR253420, CARHR287870	ESY7_g16126_DN3_SP3_c0.t1
OG0001489	CARHR229130	ESY9_g43745_DN3_SP6_c0.t1
OG0001490	CARHR028520	ESY4_g23078_DN3_SP8_c43.t1
OG0001490	CARHR128250	ESY4_g25231_DN3_SP1_c0.t1, ESY13_g57686_DN2_SP0_c0.t1
OG0001492	CARHR247480	ESY4_g26797_DN3_SP8_c0.t1
OG0001492	CARHR112550	ESY8_g59820_DN3_SP6_c0.t1
OG0001493	CARHR036680	ESY5_g4788_DN3_SP0_c0.t1
OG0001493	CARHR180940	ESY5_g1929_DN3_SP0_c0.t1
OG0001495	CARHR173870, CARHR111790, CARHR173860	ESY2_g37352_DN3_SP0_c0.t1, ESY10_g14793_DN3_SP0_c0.t1
OG0001496	CARHR100210	ESY3_g28090_DN2_SP0_c0.t1
OG0001496	CARHR219210	ESY15_g65692_DN2_SP0_c0.t1
OG0001497	CARHR113400, CARHR221950, CARHR221940	ESY2_g38894_DN3_SP0_c36.t1
OG0001498	CARHR003510	ESY5_g5061_DN3_SP8_c0.t1
OG0001499	CARHR143040, CARHR173110	ESY12_g52256_DN3_SP8_c0.t1
OG0001500	CARHR142550	ESY12_g51413_DN3_SP8_c0.t1
OG0001501	CARHR142140	ESY12_g51614_DN2_SP0_c0.t1
OG0001502	CARHR139890	ESY12_g52040_DN3_SP8_c0.t1
OG0001502	CARHR170570	ESY1_g12019_DN3_SP8_c0.t1
OG0001503	CARHR170250	ESY1_g11916_DN3_SP8_c17.t1
OG0001503	CARHR181850	ESY19_g41187_DN3_SP0_c0.t1
OG0001503	CARHR139260	ESY12_g52127_DN3_SP8_c15.t1
OG0001504	CARHR169970	ESY1_g11854_DN3_SP0_c0.t1
OG0001504	CARHR138590	ESY12_g51463_DN3_SP0_c0.t1
OG0001505	CARHR169840	ESY1_g11211_DN3_SP0_c0.t1
OG0001505	CARHR138380	ESY12_g51492_DN1_SP0_c0.t1
OG0001506	CARHR083220	ESY3_g30811_DN2_SP8_c0.t1
OG0001506	CARHR211960	ESY7_g19625_DN3_SP2_c10.t1
OG0001507	CARHR155500	ESY1_g8250_DN3_SP0_c0.t1
OG0001507	CARHR285550	ESY6_g48690_DN3_SP0_c0.t1
OG0001509	CARHR158790	ESY1_g9754_DN3_SP8_c0.t1
OG0001509	CARHR279820	ESY6_g50444_DN3_SP6_c0.t1
OG0001510	CARHR125210	ESY8_g58441_DN3_SP6_c0.t1
OG0001510	CARHR005410	ESY5_g4748_DN3_SP3_c0.t1
OG0001511	CARHR007680, CARHR121610	ESY8_g58905_DN3_SP0_c0.t1
OG0001512	CARHR008030	ESY5_g3093_DN3_SP8_c0.t1
OG0001512	CARHR120550	ESY8_g58995_DN3_SP7_c0.t1
OG0001513	CARHR075810, CARHR075800	ESY3_g32588_DN3_SP0_c93.t1
OG0001514	CARHR078210	ESY3_g32111_DN3_SP8_c4.t1
OG0001514	CARHR194780	ESY7_g17058_DN3_SP6_c4.t1
OG0001516	CARHR081160	ESY3_g31508_DN3_SP1_c6.t1
OG0001516	CARHR081170	ESY3_g31503_DN3_SP0_c12.t1, ESY3_g31506_DN3_SP0_c6.t1, ESY3_g31502_DN3_SP0_c12.t1, ESY3_g31499_DN3_SP0_c6.t1, ESY3_g31500_DN3_SP0_c7.t1, ESY3_g31501_DN3_SP0_c6.t1, ESY3_g31497_DN3_SP1_c3.t1, ESY3_g31498_DN3_SP0_c1.t1, ESY3_g31505_DN3_SP0_c0.t1
OG0001518	CARHR135060	ESY9_g45683_DN2_SP8_c0.t1
OG0001518	CARHR165980	ESY1_g10647_DN2_SP6_c0.t1
OG0001519	CARHR067030	ESY2_g34897_DN3_SP4_c0.t1
OG0001519	CARHR019070	ESY5_g4201_DN3_SP8_c0.t1
OG0001520	CARHR156900	ESY1_g9011_DN2_SP0_c0.t1
OG0001520	CARHR019640	ESY5_g4125_DN1_SP0_c0.t1, ESY5_g4127_DN1_SP0_c0.t1
OG0001521	CARHR021770, CARHR070480	ESY5_g2467_DN3_SP1_c0.t1
OG0001522	CARHR023460, CARHR064200, CARHR149440	ESY2_g35625_DN3_SP8_c0.t1
OG0001523	CARHR024220	ESY5_g1927_DN3_SP8_c0.t1
OG0001523	CARHR063450	ESY2_g35538_DN3_SP6_c0.t1
OG0001524	CARHR027040	ESY16_g61684_DN2_SP6_c0.t1
OG0001524	CARHR275600	ESY6_g49436_DN3_SP8_c0.t1
OG0001526	CARHR000520	ESY5_g5532_DN3_SP0_c0.t1
OG0001526	CARHR171520	ESY2_g35959_DN3_SP0_c0.t1, ESY2_g35960_DN3_SP0_c0.t1
OG0001527	CARHR199140	ESY7_g17642_DN3_SP8_c0.t1
OG0001527	CARHR125330	ESY2_g36596_DN3_SP8_c0.t1
OG0001528	CARHR198420, CARHR069150	ESY2_g36085_DN3_SP1_c87.t1
OG0001529	CARHR193860	ESY7_g17885_DN3_SP0_c0.t1, ESY7_g16899_DN2_SP0_c0.t1
OG0001529	CARHR193840	ESY7_g16900_DN3_SP0_c0.t1, ESY7_g16898_DN3_SP0_c0.t1
OG0001531	CARHR086100	ESY3_g31271_DN3_SP2_c0.t1, ESY7_g18788_DN3_SP0_c0.t1
OG0001532	CARHR272720	ESY6_g48642_DN3_SP0_c0.t1
OG0001533	CARHR159990, CARHR159980	ESY1_g9938_DN3_SP0_c0.t1, ESY1_g9939_DN3_SP0_c0.t1
OG0001534	CARHR072600, CARHR072630	ESY11_g54238_DN3_SP0_c0.t1, ESY11_g54228_DN3_SP0_c0.t1, ESY11_g54243_DN3_SP0_c0.t1, ESY11_g54244_DN3_SP0_c0.t1
OG0001534	CARHR060070	ESY2_g36806_DN3_SP2_c0.t1
OG0001535	CARHR045260	ESY2_g36308_DN3_SP8_c0.t1
OG0001535	CARHR088010	ESY3_g30208_DN3_SP8_c0.t1
OG0001536	CARHR088430	ESY3_g30256_DN3_SP8_c0.t1
OG0001536	CARHR044810	ESY2_g36263_DN3_SP0_c0.t1
OG0001537	CARHR042880	ESY2_g37018_DN3_SP7_c0.t1
OG0001537	CARHR090690	ESY3_g30601_DN3_SP5_c0.t1
OG0001538	CARHR091690	ESY3_g29946_DN3_SP0_c0.t1
OG0001538	CARHR042150	ESY2_g37155_DN3_SP6_c0.t1
OG0001539	CARHR105300, CARHR109540, CARHR101510, CARHR101500, CARHR101490	ESY3_g31949_DN2_SP0_c0.t1
OG0001540	CARHR128590, CARHR122010, CARHR128580	ESY5_g5198_DN3_SP0_c0.t1
OG0001541	CARHR172950	ESY1_g12491_DN3_SP1_c0.t1, ESY1_g12492_DN3_SP0_c0.t1
OG0001544	CARHR222260	ESY2_g38809_DN3_SP0_c0.t1
OG0001544	CARHR222280, CARHR222270	ESY8_g58201_DN2_SP0_c0.t1, ESY4_g26688_DN3_SP0_c0.t1
OG0001545	CARHR177300, CARHR177320	ESY7_g16751_DN3_SP0_c32.t1
OG0001547	CARHR096420	ESY3_g29194_DN3_SP0_c18.t1
OG0001549	CARHR111150	ESY11_g54946_DN3_SP8_c5.t1
OG0001549	CARHR236240	ESY4_g24014_DN3_SP0_c0.t1
OG0001550	CARHR085940, CARHR041210, CARHR207200	ESY3_g31243_DN3_SP6_c0.t1
OG0001551	CARHR239220	ESY4_g24869_DN3_SP1_c0.t1
OG0001551	CARHR117640	ESY8_g59435_DN3_SP0_c0.t1
OG0001552	CARHR239980	ESY4_g25063_DN3_SP0_c0.t1
OG0001552	CARHR116250	ESY8_g59356_DN3_SP7_c0.t1
OG0001553	CARHR052390, CARHR010810	ESY5_g3518_DN3_SP2_c4.t1
OG0001554	CARHR011980	ESY5_g3704_DN3_SP6_c0.t1
OG0001554	CARHR050420	ESY2_g33784_DN3_SP8_c0.t1
OG0001556	CARHR131280, CARHR147510	ESY10_g13907_DN3_SP8_c0.t1
OG0001557	CARHR083720, CARHR248300	ESY3_g30919_DN3_SP0_c0.t1, ESY3_g30917_DN3_SP1_c0.t1
OG0001558	CARHR208900	ESY7_g19092_DN3_SP0_c0.t1
OG0001558	CARHR085010	ESY3_g31103_DN3_SP0_c0.t1
OG0001559	CARHR259060, CARHR231680	ESY4_g26331_DN3_SP0_c0.t1
OG0001560	CARHR216310, CARHR258770	ESY15_g65200_DN3_SP0_c0.t1
OG0001560	CARHR231760	ESY13_g57209_DN3_SP0_c0.t1
OG0001561	CARHR233070, CARHR233080	ESY6_g46825_DN3_SP0_c0.t1, ESY6_g46826_DN3_SP0_c0.t1
OG0001562	CARHR269460	ESY6_g48158_DN3_SP0_c0.t1
OG0001562	CARHR208310	ESY7_g18994_DN3_SP0_c0.t1
OG0001563	CARHR193530	ESY6_g49876_DN3_SP8_c0.t1
OG0001563	CARHR200760	ESY7_g18339_DN3_SP8_c0.t1
OG0001564	CARHR132180	ESY9_g44818_DN2_SP0_c0.t1
OG0001564	CARHR020820	ESY5_g3955_DN3_SP0_c0.t1
OG0001565	CARHR205320	ESY7_g18610_DN3_SP0_c0.t1
OG0001565	CARHR274960	ESY6_g49540_DN3_SP6_c0.t1
OG0001566	CARHR176640, CARHR225990	ESY9_g42880_DN3_SP8_c0.t1
OG0001567	CARHR033700	ESY14_g20484_DN3_SP0_c0.t1
OG0001567	CARHR033690	ESY14_g20473_DN3_SP0_c0.t1
OG0001568	CARHR028110	ESY5_g4478_DN3_SP1_c0.t1, ESY5_g4729_DN3_SP0_c0.t1, ESY3_g31023_DN3_SP0_c0.t1
OG0001569	CARHR128370, CARHR028840	ESY4_g23241_DN3_SP8_c0.t1
OG0001570	CARHR169880	ESY1_g11202_DN3_SP8_c0.t1
OG0001570	CARHR030380	ESY16_g62039_DN3_SP8_c0.t1
OG0001571	CARHR107590	ESY11_g54026_DN3_SP6_c0.t1
OG0001571	CARHR243770	ESY4_g25376_DN3_SP7_c0.t1
OG0001572	CARHR246580	ESY4_g26644_DN3_SP1_c0.t1
OG0001572	CARHR113620	ESY8_g59696_DN3_SP2_c0.t1
OG0001573	CARHR246940	ESY4_g26717_DN3_SP7_c0.t1
OG0001573	CARHR113360	ESY8_g59719_DN3_SP2_c0.t1
OG0001574	CARHR247600	ESY4_g26815_DN3_SP3_c0.t1
OG0001574	CARHR112430	ESY8_g59837_DN3_SP8_c0.t1
OG0001575	CARHR112210	ESY8_g59870_DN3_SP6_c0.t1
OG0001575	CARHR247800	ESY4_g26850_DN3_SP8_c0.t1
OG0001576	CARHR263480	ESY8_g60931_DN2_SP0_c13.t1
OG0001576	CARHR263400	ESY1_g11992_DN1_SP0_c0.t1
OG0001577	CARHR262900	ESY7_g18492_DN3_SP0_c0.t1
OG0001577	CARHR262850, CARHR262890, CARHR258220, CARHR262880	ESY8_g60818_DN1_SP0_c0.t1
OG0001578	CARHR173800	ESY10_g14782_DN3_SP0_c0.t1
OG0001579	CARHR223900, CARHR173810	ESY10_g14781_DN3_SP8_c0.t1
OG0001581	CARHR173120	ESY1_g12513_DN3_SP8_c13.t1
OG0001581	CARHR143030	ESY12_g52255_DN3_SP6_c0.t1
OG0001582	CARHR170230	ESY1_g11912_DN2_SP0_c0.t1
OG0001582	CARHR139250	ESY12_g52129_DN2_SP0_c0.t1
OG0001583	CARHR137340	ESY12_g51303_DN3_SP2_c0.t1
OG0001583	CARHR168130	ESY1_g11567_DN3_SP7_c0.t1
OG0001584	CARHR033340	ESY16_g62298_DN3_SP0_c0.t1
OG0001584	CARHR167780, CARHR136970, CARHR184420	ESY12_g51251_DN2_SP0_c0.t1
OG0001585	CARHR167400	ESY1_g11723_DN3_SP8_c0.t1
OG0001585	CARHR136610	ESY12_g51155_DN3_SP8_c0.t1
OG0001586	CARHR193380	ESY6_g49892_DN3_SP0_c0.t1, ESY3_g31570_DN3_SP0_c0.t1
OG0001587	CARHR190680, CARHR190700, CARHR190710	ESY6_g48319_DN3_SP0_c47.t1
OG0001588	CARHR285380, CARHR155400	ESY6_g48682_DN3_SP8_c0.t1
OG0001589	CARHR277360	ESY6_g49677_DN2_SP8_c0.t1
OG0001589	CARHR157440	ESY1_g9282_DN3_SP8_c0.t1
OG0001590	CARHR165430	ESY1_g10754_DN3_SP8_c0.t1
OG0001590	CARHR279750	ESY6_g50454_DN3_SP8_c0.t1
OG0001591	CARHR002240	ESY5_g5285_DN3_SP1_c0.t1
OG0001591	CARHR250770	ESY20_g13261_DN3_SP8_c0.t1
OG0001592	CARHR002540	ESY5_g5202_DN3_SP0_c0.t1
OG0001592	CARHR251260, CARHR251250	ESY8_g58346_DN3_SP0_c0.t1, ESY20_g13322_DN3_SP0_c0.t1
OG0001593	CARHR127430	ESY20_g12845_DN3_SP8_c10.t1
OG0001593	CARHR003810	ESY5_g4998_DN3_SP8_c10.t1
OG0001594	CARHR004690	ESY5_g4856_DN2_SP0_c0.t1
OG0001594	CARHR126200	ESY20_g12671_DN3_SP0_c0.t1
OG0001595	CARHR077260	ESY3_g32349_DN3_SP0_c0.t1
OG0001596	CARHR194940	ESY7_g17076_DN3_SP0_c0.t1
OG0001596	CARHR077990	ESY3_g32173_DN3_SP0_c0.t1
OG0001597	CARHR186900, CARHR080370	ESY10_g15302_DN3_SP8_c0.t1
OG0001598	CARHR080800	ESY3_g31553_DN3_SP8_c0.t1
OG0001598	CARHR194120	ESY7_g16943_DN3_SP8_c0.t1
OG0001599	CARHR184000, CARHR082300	ESY3_g30675_DN3_SP0_c0.t1
OG0001600	CARHR130820, CARHR162840	ESY1_g10506_DN3_SP8_c0.t1
OG0001601	CARHR018400	ESY5_g4270_DN3_SP0_c0.t1
OG0001601	CARHR066120	ESY2_g35891_DN3_SP0_c0.t1
OG0001602	CARHR021910	ESY5_g2427_DN3_SP7_c0.t1
OG0001602	CARHR070710	ESY2_g34641_DN3_SP0_c0.t1
OG0001603	CARHR023700	ESY5_g2096_DN3_SP6_c0.t1
OG0001604	CARHR287090, CARHR023760	ESY10_g14110_DN3_SP0_c0.t1, ESY5_g2088_DN3_SP8_c0.t1
OG0001604	CARHR063790	ESY2_g35581_DN3_SP8_c8.t1
OG0001605	CARHR023790	ESY5_g2077_DN3_SP6_c0.t1
OG0001605	CARHR063760	ESY2_g35576_DN3_SP7_c0.t1
OG0001606	CARHR263840, CARHR114730	ESY8_g59554_DN3_SP0_c0.t1, ESY8_g59551_DN3_SP0_c0.t1
OG0001606	CARHR114720	ESY8_g59555_DN3_SP0_c0.t1
OG0001607	CARHR012880	ESY5_g3831_DN3_SP0_c0.t1
OG0001607	CARHR048600	ESY2_g33590_DN3_SP0_c0.t1
OG0001609	CARHR193920	ESY7_g16907_DN3_SP8_c0.t1
OG0001609	CARHR002560	ESY5_g5197_DN3_SP7_c0.t1
OG0001610	CARHR085190, CARHR208480	ESY7_g19023_DN3_SP0_c0.t1
OG0001611	CARHR068620, CARHR068630	ESY2_g36011_DN3_SP0_c0.t1, ESY2_g36012_DN3_SP0_c0.t1
OG0001612	CARHR087930, CARHR045380	ESY2_g36347_DN3_SP7_c18.t1
OG0001613	CARHR043320	ESY2_g36959_DN3_SP1_c0.t1
OG0001613	CARHR090310	ESY3_g30554_DN3_SP7_c0.t1
OG0001614	CARHR041550	ESY2_g37270_DN3_SP0_c0.t1
OG0001614	CARHR096900	ESY3_g29134_DN3_SP0_c0.t1
OG0001615	CARHR125300	ESY1_g10394_DN2_SP0_c0.t1
OG0001615	CARHR041440	ESY2_g37280_DN3_SP0_c0.t1
OG0001616	CARHR107720	ESY11_g54062_DN2_SP0_c0.t1
OG0001616	CARHR243840	ESY4_g25361_DN2_SP0_c0.t1
OG0001617	CARHR028680, CARHR109950, CARHR237580	ESY11_g54630_DN3_SP8_c0.t1
OG0001618	CARHR045860	ESY2_g36418_DN3_SP6_c0.t1
OG0001618	CARHR087380	ESY3_g30122_DN3_SP5_c0.t1
OG0001619	CARHR162830, CARHR130810	ESY1_g10505_DN3_SP0_c0.t1
OG0001621	CARHR041040, CARHR041050, CARHR041060, CARHR204270	ESY2_g37354_DN3_SP0_c0.t1
OG0001622	CARHR014430, CARHR014440	ESY5_g3439_DN3_SP0_c0.t1, ESY5_g3733_DN2_SP0_c0.t1, ESY5_g3563_DN1_SP0_c0.t1
OG0001623	CARHR166830	ESY1_g11804_DN3_SP0_c0.t1
OG0001623	CARHR159430	ESY1_g11815_DN3_SP0_c0.t1, ESY1_g11812_DN3_SP0_c0.t1
OG0001627	CARHR026940, CARHR026950	ESY5_g1186_DN3_SP0_c0.t1
OG0001628	CARHR039790, CARHR014590	ESY3_g31304_DN3_SP0_c0.t1
OG0001628	CARHR056620	ESY3_g31261_DN1_SP0_c0.t1
OG0001629	CARHR013880	ESY5_g2657_DN3_SP7_c0.t1
OG0001629	CARHR146560	ESY10_g14059_DN3_SP5_c0.t1
OG0001630	CARHR125480, CARHR125450	ESY8_g58413_DN3_SP0_c0.t1, ESY1_g11257_DN3_SP0_c18.t1
OG0001631	CARHR060560	ESY2_g34530_DN1_SP0_c0.t1
OG0001631	CARHR026470	ESY13_g57501_DN2_SP0_c0.t1
OG0001633	CARHR229410	ESY9_g42688_DN2_SP0_c0.t1, ESY9_g42689_DN2_SP0_c0.t1
OG0001636	CARHR259430	ESY8_g61069_DN2_SP0_c0.t1
OG0001641	CARHR281870, CARHR287200, CARHR283420, CARHR287210	ESY146_g32742_DN2_SP0_c0.t1
OG0001642	CARHR284870	ESY11_g53519_DN3_SP2_c0.t1
OG0001642	CARHR241990	ESY4_g25780_DN3_SP1_c0.t1
OG0001643	CARHR287470	ESY11_g53864_DN3_SP8_c0.t1
OG0001643	CARHR243230	ESY4_g25511_DN3_SP4_c0.t1
OG0001644	CARHR051770	ESY2_g33942_DN3_SP8_c7.t1
OG0001645	CARHR146380, CARHR146310	ESY10_g14115_DN3_SP0_c0.t1
OG0001646	CARHR147420	ESY10_g13932_DN3_SP1_c0.t1
OG0001646	CARHR013350	ESY5_g2576_DN3_SP0_c0.t1
OG0001647	CARHR213540	ESY8_g60169_DN3_SP8_c0.t1
OG0001647	CARHR148370	ESY10_g13762_DN3_SP8_c0.t1
OG0001648	CARHR213750	ESY8_g60226_DN3_SP8_c0.t1
OG0001648	CARHR148550	ESY10_g13722_DN3_SP0_c0.t1
OG0001649	CARHR262370	ESY8_g60558_DN2_SP2_c0.t1
OG0001649	CARHR151860	ESY21_g55220_DN3_SP1_c0.t1
OG0001650	CARHR153250	ESY2_g35146_DN3_SP8_c0.t1
OG0001650	CARHR263500	ESY8_g60932_DN3_SP8_c0.t1
OG0001651	CARHR233820	ESY39_g61441_DN3_SP8_c0.t1
OG0001651	CARHR270320	ESY6_g48282_DN3_SP8_c0.t1
OG0001652	CARHR211380	ESY7_g19552_DN3_SP0_c0.t1
OG0001653	CARHR084250	ESY3_g30991_DN3_SP8_c0.t1
OG0001653	CARHR259560	ESY19_g41777_DN3_SP5_c0.t1
OG0001654	CARHR209860, CARHR084390	ESY3_g31005_DN3_SP8_c0.t1
OG0001655	CARHR207750	ESY7_g18902_DN3_SP0_c0.t1
OG0001655	CARHR085650	ESY3_g31203_DN3_SP0_c0.t1
OG0001656	CARHR086920	ESY3_g30069_DN3_SP7_c0.t1
OG0001656	CARHR199580	ESY7_g17689_DN3_SP6_c11.t1
OG0001657	CARHR234620	ESY16_g62345_DN3_SP7_c0.t1
OG0001657	CARHR268240	ESY6_g47961_DN3_SP0_c0.t1
OG0001658	CARHR268540	ESY97_g19681_DN3_SP5_c0.t1, ESY6_g47991_DN3_SP3_c0.t1
OG0001658	CARHR234450	ESY16_g62393_DN3_SP0_c0.t1
OG0001659	CARHR205720	ESY7_g18539_DN3_SP0_c18.t1
OG0001659	CARHR205730	ESY7_g18537_DN3_SP0_c24.t1
OG0001660	CARHR227180	ESY9_g43286_DN3_SP0_c0.t1
OG0001660	CARHR034930, CARHR034920	ESY7_g16621_DN3_SP0_c0.t1
OG0001661	CARHR254140, CARHR184900	ESY18_g63014_DN2_SP0_c0.t1
OG0001661	CARHR254150	ESY18_g63015_DN1_SP0_c0.t1
OG0001661	CARHR229740	ESY26_g42293_DN3_SP1_c0.t1
OG0001662	CARHR229930	ESY26_g42343_DN3_SP3_c0.t1
OG0001662	CARHR254330	ESY18_g63073_DN3_SP7_c0.t1
OG0001663	CARHR261040	ESY25_g62735_DN2_SP8_c0.t1
OG0001663	CARHR023200	ESY5_g2200_DN3_SP7_c0.t1
OG0001664	CARHR128780	ESY1_g5701_DN3_SP8_c0.t1
OG0001664	CARHR029780	ESY4_g23650_DN3_SP8_c0.t1
OG0001666	CARHR244210	ESY4_g26043_DN3_SP7_c0.t1
OG0001666	CARHR108050	ESY11_g54109_DN2_SP8_c0.t1
OG0001667	CARHR292860	ESY8_g59597_DN3_SP0_c0.t1
OG0001667	CARHR245680	ESY4_g26482_DN2_SP0_c0.t1, ESY9_g42798_DN1_SP0_c0.t1
OG0001668	CARHR245970	ESY4_g26541_DN3_SP8_c0.t1
OG0001668	CARHR114500	ESY8_g59623_DN3_SP6_c0.t1
OG0001669	CARHR113320	ESY8_g59729_DN2_SP5_c0.t1
OG0001669	CARHR246990	ESY4_g26721_DN3_SP3_c49.t1
OG0001670	CARHR247850	ESY4_g26860_DN3_SP0_c0.t1
OG0001670	CARHR112110	ESY8_g59885_DN2_SP0_c0.t1
OG0001672	CARHR027240, CARHR208950	ESY7_g19107_DN3_SP0_c0.t1
OG0001673	CARHR102410	ESY17_g39837_DN3_SP0_c0.t1, ESY3_g27162_DN3_SP0_c0.t1
OG0001674	CARHR220350	ESY15_g65491_DN3_SP0_c0.t1
OG0001674	CARHR220360	ESY15_g65476_DN3_SP8_c0.t1
OG0001675	CARHR142360	ESY12_g51379_DN2_SP2_c0.t1
OG0001675	CARHR172440	ESY1_g12416_DN3_SP7_c0.t1
OG0001676	CARHR139770	ESY12_g52062_DN3_SP0_c0.t1
OG0001676	CARHR139760	ESY12_g52066_DN3_SP0_c0.t1, ESY12_g52065_DN3_SP0_c0.t1
OG0001677	CARHR169740	ESY1_g11234_DN3_SP8_c0.t1
OG0001677	CARHR138320	ESY12_g51498_DN3_SP8_c0.t1
OG0001678	CARHR169170	ESY1_g11374_DN3_SP8_c0.t1
OG0001678	CARHR137910	ESY12_g51567_DN3_SP8_c0.t1
OG0001679	CARHR168910	ESY1_g11424_DN3_SP6_c0.t1
OG0001679	CARHR137600	ESY12_g51343_DN3_SP8_c0.t1
OG0001681	CARHR281170	ESY6_g50280_DN3_SP8_c0.t1
OG0001681	CARHR160360	ESY1_g10059_DN3_SP8_c0.t1
OG0001682	CARHR251400	ESY8_g58330_DN3_SP0_c0.t1
OG0001682	CARHR002790	ESY5_g5170_DN1_SP0_c0.t1
OG0001683	CARHR003410	ESY5_g5077_DN2_SP0_c0.t1
OG0001683	CARHR179430	ESY8_g58144_DN3_SP0_c0.t1
OG0001684	CARHR180350	ESY20_g12856_DN3_SP8_c24.t1
OG0001684	CARHR003000	ESY5_g5014_DN3_SP1_c0.t1
OG0001685	CARHR003780	ESY5_g5005_DN3_SP7_c0.t1
OG0001685	CARHR180360	ESY20_g12855_DN3_SP8_c0.t1
OG0001686	CARHR127340	ESY20_g12831_DN3_SP8_c10.t1
OG0001686	CARHR003850	ESY5_g4990_DN3_SP8_c0.t1
OG0001687	CARHR004100	ESY5_g4956_DN3_SP0_c0.t1
OG0001687	CARHR127130	ESY20_g12787_DN3_SP8_c6.t1
OG0001688	CARHR005710	ESY5_g4705_DN3_SP0_c0.t1
OG0001688	CARHR124780	ESY8_g58537_DN3_SP5_c0.t1
OG0001689	CARHR006360	ESY5_g4646_DN3_SP8_c0.t1
OG0001689	CARHR124260	ESY8_g58573_DN3_SP6_c0.t1
OG0001690	CARHR123880	ESY8_g58655_DN3_SP1_c0.t1
OG0001690	CARHR006550	ESY5_g4615_DN3_SP0_c0.t1
OG0001691	CARHR006790	ESY5_g4581_DN3_SP0_c0.t1
OG0001691	CARHR123430	ESY8_g58702_DN3_SP0_c0.t1
OG0001692	CARHR006880	ESY8_g58718_DN1_SP0_c0.t1
OG0001693	CARHR122100, CARHR007360	ESY8_g58855_DN3_SP6_c12.t1
