Orthogroup	Cardamine_hirsuta	Conringia_planisiliqua
OG0003646	CARHR067020	CP9_g29028_DN3_SP6_c.t1
OG0003648	CARHR022760	CP7_g45547_DN3_SP8_c.t1
OG0003649	CARHR060430	CP9_g28351_DN3_SP8_c.t1
OG0003650	CARHR168660	CP3_g13518_DN3_SP0_c.t1
OG0003651	CARHR013530	CP1_g37619_DN3_SP2_c.t1
OG0003652	CARHR005870	CP1_g36919_DN3_SP8_c.t1
OG0003653	CARHR005200	CP1_g36862_DN3_SP1_c.t1
OG0003655	CARHR196270	CP11_g32273_DN3_SP4_c.t1
OG0003656	CARHR195900	CP11_g32243_DN3_SP0_c.t1
OG0003657	CARHR087140	CP10_g43220_DN3_SP0_c.t1
OG0003658	CARHR208610	CP11_g33424_DN3_SP8_c.t1
OG0003659	CARHR275450	CP2_g48137_DN3_SP1_c.t1
OG0003659	CARHR205700	CP11_g33150_DN3_SP1_c.t1
OG0003660	CARHR272290	CP8_g53846_DN3_SP8_c.t1
OG0003661	CARHR160600	CP3_g14263_DN3_SP2_c.t1
OG0003662	CARHR154930	CP3_g14730_DN3_SP8_c.t1
OG0003663	CARHR062580	CP9_g28566_DN3_SP8_c.t1
OG0003663	CARHR025070	CP7_g45323_DN3_SP4_c.t1
OG0003664	CARHR113110, CARHR274580	CP2_g48221_DN3_SP0_c.t1
OG0003665	CARHR065230	CP9_g28864_DN3_SP0_c.t1, CP9_g28868_DN3_SP0_c.t1
OG0003666	CARHR073980	CP9_g29667_DN3_SP8_c.t1
OG0003667	CARHR087670	CP10_g43266_DN3_SP8_c.t1
OG0003669	CARHR044670	CP7_g46353_DN3_SP2_c.t1
OG0003671	CARHR090330	CP10_g43502_DN3_SP0_c.t1
OG0003672	CARHR092300	CP12_g30046_DN3_SP8_c.t1
OG0003673	CARHR100450	CP12_g30826_DN3_SP2_c.t1
OG0003674	CARHR183990	CP2_g48799_DN3_SP6_c.t1
OG0003675	CARHR269770	CP8_g53622_DN3_SP0_c.t1
OG0003677	CARHR043080	CP1_g37841_DN2_SP0_c.t1
OG0003677	CARHR090600	CP12_g29891_DN1_SP0_c.t1
OG0003678	CARHR096460	CP12_g30423_DN3_SP8_c.t1
OG0003678	CARHR041070	CP1_g38016_DN2_SP0_c.t1, CP1_g38015_DN3_SP0_c.t1
OG0003679	CARHR162070	CP4_g25157_DN3_SP4_c.t1, CP3_g14136_DN3_SP8_c.t1
OG0003680	CARHR162200	CP3_g14127_DN3_SP0_c.t1
OG0003681	CARHR163590	CP3_g13988_DN3_SP0_c.t1
OG0003681	CARHR132090	CP4_g24982_DN3_SP4_c.t1
OG0003682	CARHR166190	CP3_g13740_DN3_SP7_c.t1
OG0003683	CARHR161600, CARHR161620, CARHR161630	CP3_g13054_DN3_SP0_c.t1
OG0003689	CARHR148980, CARHR148970	CP1_g38599_DN1_SP0_c.t1
OG0003695	CARHR240410, CARHR236100	CP5_g1165_DN2_SP0_c.t1
OG0003696	CARHR146550	CP5_g986_DN3_SP7_c.t1
OG0003698	CARHR243200	CP5_g518_DN3_SP0_c.t1
OG0003698	CARHR243190	CP5_g519_DN3_SP0_c.t1
OG0003699	CARHR033890	CP7_g44448_DN3_SP0_c.t1
OG0003700	CARHR222920	CP6_g7191_DN3_SP0_c.t1
OG0003701	CARHR144620	CP13_g19608_DN3_SP8_c.t1
OG0003702	CARHR224180, CARHR147650	CP13_g19350_DN3_SP0_c.t1
OG0003703	CARHR214630	CP9_g28213_DN3_SP8_c.t1
OG0003706	CARHR154810	CP3_g14790_DN3_SP0_c.t1
OG0003707	CARHR258420	CP8_g52609_DN2_SP0_c.t1
OG0003708	CARHR268950, CARHR268940	CP8_g53548_DN3_SP2_c.t1, CP2_g49419_DN3_SP2_c.t1
OG0003709	CARHR000660, CARHR270370	CP8_g53661_DN3_SP2_c.t1
OG0003711	CARHR224210, CARHR213500	CP6_g7081_DN3_SP8_c.t1
OG0003712	CARHR178340	CP13_g20131_DN3_SP0_c.t1
OG0003712	CARHR227120	CP6_g6801_DN3_SP1_c.t1
OG0003713	CARHR178810	CP13_g20170_DN3_SP0_c.t1
OG0003713	CARHR227530	CP6_g6761_DN2_SP0_c.t1
OG0003714	CARHR229260	CP19_g18440_DN3_SP8_c.t1
OG0003715	CARHR230680, CARHR255150	CP20_g4346_DN3_SP8_c.t1
OG0003716	CARHR166740	CP3_g13687_DN3_SP0_c.t1
OG0003718	CARHR042020	CP1_g37931_DN3_SP0_c.t1
OG0003718	CARHR284810	CP12_g29805_DN3_SP0_c.t1
OG0003719	CARHR210430	CP11_g33592_DN3_SP0_c.t1
OG0003720	CARHR012640	CP11_g33665_DN3_SP5_c.t1
OG0003721	CARHR255210	CP20_g4337_DN2_SP0_c.t1
OG0003722	CARHR101130	CP12_g30866_DN2_SP0_c.t1
OG0003723	CARHR099410	CP12_g30710_DN3_SP0_c.t1
OG0003726	CARHR142820	CP6_g7566_DN3_SP0_c.t1, CP4_g23978_DN3_SP0_c.t1
OG0003727	CARHR141460	CP4_g24104_DN3_SP3_c.t1
OG0003728	CARHR139110	CP4_g24333_DN3_SP5_c.t1
OG0003729	CARHR139100	CP4_g24334_DN3_SP2_c.t1
OG0003730	CARHR168310	CP3_g13550_DN3_SP0_c.t1
OG0003732	CARHR285860	CP8_g53960_DN3_SP3_c.t1
OG0003733	CARHR003560, CARHR179900	CP13_g20247_DN3_SP7_c.t1
OG0003734	CARHR180010	CP13_g20270_DN1_SP0_c.t1, CP13_g20269_DN2_SP0_c.t1
OG0003735	CARHR180290	CP13_g20313_DN3_SP0_c.t1
OG0003736	CARHR126660	CP4_g25482_DN3_SP1_c.t1
OG0003738	CARHR125350	CP4_g25581_DN3_SP6_c.t1
OG0003739	CARHR068770	CP4_g25620_DN3_SP0_c.t1
OG0003740	CARHR124500	CP4_g25661_DN3_SP8_c.t1
OG0003740	CARHR006000	CP1_g36925_DN3_SP5_c.t1
OG0003742	CARHR126420	CP1_g37493_DN3_SP2_c.t1
OG0003743	CARHR076050	CP10_g42202_DN3_SP8_c.t1
OG0003744	CARHR212960, CARHR183180	CP19_g17888_DN3_SP8_c.t1
OG0003745	CARHR187050	CP2_g48526_DN3_SP1_c.t1
OG0003746	CARHR194010	CP8_g54440_DN2_SP0_c.t1
OG0003747	CARHR081870	CP10_g42731_DN3_SP8_c.t1
OG0003748	CARHR082520	CP10_g42792_DN3_SP8_c.t1
OG0003749	CARHR082780	CP10_g42814_DN3_SP3_c.t1
OG0003750	CARHR165650	CP1_g38325_DN3_SP2_c.t1, CP1_g38327_DN3_SP2_c.t1, CP1_g38318_DN3_SP1_c.t1, CP1_g38333_DN3_SP0_c.t1
OG0003752	CARHR017930	CP7_g46012_DN3_SP0_c.t1, CP7_g46013_DN3_SP0_c.t1
OG0003753	CARHR071360	CP9_g29429_DN3_SP1_c.t1
OG0003753	CARHR022400	CP7_g45581_DN3_SP4_c.t1
OG0003754	CARHR024560	CP7_g45371_DN3_SP7_c.t1
OG0003755	CARHR025230	CP7_g45308_DN3_SP2_c.t1
OG0003756	CARHR231770	CP19_g18215_DN3_SP6_c.t1
OG0003758	CARHR113600, CARHR053880, CARHR246670	CP5_g188_DN3_SP1_c.t1
OG0003759	CARHR015280	CP1_g37785_DN3_SP1_c.t1
OG0003760	CARHR009530	CP1_g37236_DN3_SP6_c.t1
OG0003761	CARHR004750	CP1_g36547_DN3_SP0_c.t1
OG0003762	CARHR127120, CARHR127570	CP64_g21086_DN3_SP0_c.t1
OG0003763	CARHR003460	CP12_g29863_DN3_SP4_c.t1
OG0003763	CARHR003470	CP1_g36666_DN3_SP8_c.t1
OG0003764	CARHR001110	CP1_g36484_DN3_SP2_c.t1
OG0003764	CARHR249330	CP8_g54571_DN3_SP8_c.t1
OG0003765	CARHR197440	CP11_g32384_DN3_SP2_c.t1
OG0003765	CARHR018880	CP7_g45926_DN1_SP0_c.t1
OG0003766	CARHR197300	CP11_g32370_DN3_SP2_c.t1
OG0003767	CARHR190090	CP2_g48273_DN3_SP0_c.t1
OG0003768	CARHR276760	CP2_g48013_DN3_SP1_c.t1
OG0003769	CARHR272100	CP8_g53830_DN3_SP8_c.t1
OG0003771	CARHR272500	CP8_g53866_DN3_SP7_c.t1
OG0003773	CARHR062130	CP7_g46215_DN3_SP0_c.t1, CP9_g28515_DN3_SP0_c.t1
OG0003774	CARHR062460	CP9_g28553_DN3_SP0_c.t1
OG0003775	CARHR122790, CARHR071970	CP9_g29487_DN3_SP0_c.t1
OG0003776	CARHR072380	CP9_g29519_DN3_SP0_c.t1
OG0003777	CARHR072650	CP9_g29539_DN3_SP7_c.t1
OG0003778	CARHR095330	CP12_g30326_DN3_SP8_c.t1, CP1_g38085_DN3_SP4_c.t1
OG0003779	CARHR096200	CP12_g30400_DN3_SP3_c.t1
OG0003780	CARHR041870	CP1_g37956_DN3_SP7_c.t1, CP12_g30482_DN3_SP4_c.t1
OG0003781	CARHR100070	CP12_g30788_DN3_SP0_c.t1
OG0003782	CARHR103030	CP12_g31465_DN3_SP1_c.t1
OG0003783	CARHR103470	CP17_g6020_DN3_SP8_c.t1
OG0003784	CARHR087970	CP10_g43296_DN3_SP0_c.t1
OG0003785	CARHR045130	CP7_g46394_DN2_SP0_c.t1
OG0003786	CARHR041920	CP1_g37951_DN3_SP5_c.t1
OG0003787	CARHR039830, CARHR039820, CARHR039840	CP1_g38126_DN3_SP0_c.t1
OG0003788	CARHR163940	CP3_g13955_DN2_SP6_c.t1
OG0003790	CARHR166440	CP3_g13718_DN3_SP0_c.t1
OG0003791	CARHR166800	CP3_g13683_DN3_SP0_c.t1
OG0003791	CARHR136070	CP4_g24624_DN3_SP1_c.t1
OG0003792	CARHR167160, CARHR163700	CP3_g13645_DN3_SP2_c.t1
OG0003794	CARHR221280, CARHR221270	CP7_g46222_DN2_SP0_c.t1
OG0003799	CARHR061570	CP9_g28463_DN3_SP8_c.t1
OG0003799	CARHR025810	CP7_g45255_DN3_SP7_c.t1
OG0003800	CARHR230250, CARHR289370	CP6_g8264_DN2_SP0_c.t1
OG0003800	CARHR230370	CP19_g18357_DN2_SP0_c.t1
OG0003801	CARHR281100	CP2_g47588_DN3_SP0_c.t1
OG0003801	CARHR281080, CARHR281090	CP13_g19962_DN3_SP0_c.t1
OG0003802	CARHR275990	CP2_g48084_DN3_SP2_c.t1
OG0003804	CARHR121100	CP4_g25931_DN3_SP0_c.t1
OG0003805	CARHR196500	CP11_g32299_DN3_SP0_c.t1
OG0003807	CARHR274570	CP2_g48222_DN3_SP1_c.t1
OG0003810	CARHR158210, CARHR158200, CARHR158220, CARHR158230, CARHR293060	CP3_g14445_DN3_SP0_c.t1
OG0003811	CARHR196490	CP11_g32298_DN3_SP1_c.t1
OG0003813	CARHR148240	CP13_g19307_DN1_SP0_c.t1
OG0003823	CARHR235950	CP5_g1179_DN2_SP0_c.t1
OG0003824	CARHR239490	CP5_g839_DN3_SP0_c.t1
OG0003827	CARHR242940, CARHR106690	CP5_g544_DN3_SP0_c.t1
OG0003828	CARHR030740	CP7_g44776_DN3_SP3_c.t1
OG0003829	CARHR286960	CP7_g44751_DN3_SP6_c.t1
OG0003830	CARHR055610	CP35_g52004_DN3_SP6_c.t1
OG0003831	CARHR010070	CP1_g37282_DN3_SP0_c.t1
OG0003832	CARHR257330, CARHR143990	CP13_g19670_DN3_SP0_c.t1
OG0003833	CARHR123850	CP4_g25715_DN3_SP6_c.t1
OG0003834	CARHR046430	CP13_g19067_DN3_SP8_c.t1, CP19_g17822_DN3_SP2_c.t1
OG0003835	CARHR012750	CP1_g37547_DN3_SP1_c.t1
OG0003835	CARHR048710	CP2_g48983_DN3_SP4_c.t1
OG0003836	CARHR083690	CP10_g42897_DN3_SP2_c.t1
OG0003836	CARHR211240	CP11_g33662_DN3_SP5_c.t1
OG0003838	CARHR264100	CP8_g53040_DN3_SP0_c.t1
OG0003839	CARHR267590, CARHR267600	CP8_g53406_DN3_SP0_c.t1
OG0003840	CARHR268870	CP8_g53538_DN3_SP7_c.t1
OG0003841	CARHR269790	CP8_g53624_DN3_SP8_c.t1
OG0003842	CARHR200510	CP11_g32671_DN3_SP0_c.t1
OG0003843	CARHR201690	CP11_g32781_DN3_SP0_c.t1
OG0003844	CARHR175580	CP13_g19893_DN3_SP8_c.t1, CP6_g6981_DN3_SP4_c.t1
OG0003845	CARHR225570	CP6_g6938_DN3_SP7_c.t1
OG0003846	CARHR231080	CP19_g18286_DN3_SP0_c.t1
OG0003847	CARHR231090	CP19_g18285_DN3_SP7_c.t1
OG0003848	CARHR033130	CP7_g44525_DN2_SP0_c.t1
OG0003849	CARHR033360	CP7_g44503_DN3_SP1_c.t1
OG0003850	CARHR036760, CARHR036750	CP1_g38491_DN3_SP3_c.t1, CP1_g38494_DN3_SP3_c.t1
OG0003852	CARHR244280	CP5_g421_DN3_SP1_c.t1
OG0003853	CARHR245960	CP5_g253_DN3_SP8_c.t1
OG0003853	CARHR245950	CP5_g254_DN3_SP5_c.t1
OG0003854	CARHR215080	CP5_g1730_DN3_SP0_c.t1, CP5_g1729_DN3_SP0_c.t1, CP5_g1728_DN3_SP2_c.t1
OG0003855	CARHR217500, CARHR036040	CP1_g39029_DN3_SP0_c.t1
OG0003857	CARHR150790	CP7_g44690_DN2_SP0_c.t1
OG0003857	CARHR284900	CP22_g17653_DN3_SP0_c.t1
OG0003858	CARHR284880, CARHR040310	CP9_g28334_DN3_SP6_c.t1
OG0003859	CARHR254780	CP20_g4374_DN2_SP5_c.t1
OG0003859	CARHR187180	CP20_g4373_DN3_SP2_c.t1
OG0003862	CARHR175600	CP13_g19897_DN3_SP3_c.t1
OG0003863	CARHR173660	CP13_g19728_DN3_SP1_c.t1
OG0003864	CARHR173040	CP3_g13125_DN3_SP8_c.t1
OG0003865	CARHR172200	CP3_g13205_DN1_SP0_c.t1
OG0003865	CARHR141950	CP4_g24056_DN3_SP0_c.t1
OG0003866	CARHR140540	CP4_g24199_DN3_SP6_c.t1
OG0003867	CARHR211640	CP2_g48918_DN3_SP0_c.t1
OG0003868	CARHR274370	CP8_g54091_DN3_SP8_c.t1
OG0003868	CARHR150760	CP3_g14913_DN3_SP2_c.t1
OG0003869	CARHR274170	CP8_g54072_DN1_SP0_c.t1
OG0003870	CARHR274070	CP8_g54062_DN2_SP3_c.t1
OG0003871	CARHR068680	CP8_g54026_DN3_SP0_c.t1
OG0003872	CARHR248770	CP8_g54623_DN3_SP7_c.t1
OG0003873	CARHR250080	CP8_g54522_DN3_SP0_c.t1
OG0003874	CARHR251050	CP11_g32029_DN3_SP0_c.t1
OG0003875	CARHR003420	CP1_g36670_DN3_SP3_c.t1
OG0003876	CARHR125230, CARHR008820	CP4_g25590_DN3_SP6_c.t1
OG0003878	CARHR080870	CP10_g42636_DN3_SP3_c.t1
OG0003879	CARHR081920	CP10_g42734_DN3_SP4_c.t1
OG0003880	CARHR174360	CP37_g11346_DN3_SP0_c.t1, CP37_g11361_DN3_SP0_c.t1, CP5_g3292_DN3_SP0_c.t1, CP45_g22357_DN3_SP0_c.t1, CP3_g15715_DN3_SP0_c.t1, CP44_g20941_DN3_SP0_c.t1, CP44_g20904_DN2_SP0_p.t1, CP5_g3310_DN3_SP0_c.t1, CP5_g3250_DN3_SP0_c.t1
OG0003881	CARHR073580	CP9_g29618_DN3_SP7_c.t1
OG0003881	CARHR016510	CP7_g46135_DN3_SP0_c.t1
OG0003884	CARHR025220	CP7_g45309_DN3_SP2_c.t1
OG0003885	CARHR232340	CP19_g18155_DN3_SP3_c.t1
OG0003885	CARHR257690	CP8_g52917_DN3_SP6_c.t1
OG0003886	CARHR117900	CP16_g55088_DN3_SP0_c.t1
OG0003887	CARHR015390, CARHR227050	CP1_g37794_DN3_SP8_c.t1
OG0003889	CARHR185950	CP2_g48614_DN3_SP1_c.t1
OG0003890	CARHR125030	CP4_g25608_DN3_SP2_c.t1, CP4_g25609_DN3_SP0_c.t1
OG0003891	CARHR197490	CP11_g32388_DN3_SP0_c.t1
OG0003893	CARHR194810	CP8_g54509_DN3_SP8_c.t1
OG0003894	CARHR289470	CP2_g48603_DN3_SP8_c.t1
OG0003896	CARHR182030	CP17_g5841_DN3_SP0_c.t1, CP24_g47450_DN3_SP0_c.t1, CP17_g5838_DN2_SP0_c.t1, CP2_g48690_DN3_SP8_c.t1
OG0003897	CARHR207240	CP11_g33306_DN3_SP3_c.t1
OG0003898	CARHR277810, CARHR208250	CP11_g33392_DN3_SP8_c.t1
OG0003899	CARHR289290	CP2_g48476_DN3_SP6_c.t1, CP2_g48475_DN3_SP5_c.t1
OG0003900	CARHR279680, CARHR158730	CP3_g14410_DN2_SP4_c.t1
OG0003902	CARHR272810	CP8_g53892_DN3_SP0_c.t1
OG0003903	CARHR247060	CP9_g28440_DN3_SP3_c.t1, CP5_g146_DN3_SP0_c.t1
OG0003904	CARHR070080, CARHR070070	CP9_g29296_DN3_SP3_c.t1
OG0003905	CARHR069990	CP9_g29286_DN3_SP8_c.t1
OG0003906	CARHR023930, CARHR023920	CP7_g45434_DN3_SP0_c.t1
OG0003907	CARHR069470	CP9_g29236_DN3_SP0_c.t1
OG0003908	CARHR072490	CP9_g29526_DN3_SP8_c.t1
OG0003909	CARHR073070	CP9_g28337_DN3_SP0_c.t1, CP9_g29578_DN3_SP0_c.t1
OG0003910	CARHR089110	CP10_g43392_DN3_SP0_c.t1, CP10_g43394_DN3_SP0_c.t1
OG0003912	CARHR043350	CP7_g46232_DN1_SP0_c.t1
OG0003913	CARHR090830, CARHR090820	CP12_g29919_DN3_SP3_c.t1
OG0003914	CARHR091270	CP12_g29962_DN3_SP0_c.t1
OG0003915	CARHR094450	CP12_g30243_DN3_SP0_c.t1
OG0003916	CARHR095270	CP12_g30320_DN3_SP8_c.t1
OG0003917	CARHR095810, CARHR095820, CARHR095800	CP12_g30371_DN3_SP0_c.t1
OG0003918	CARHR096380	CP12_g30420_DN3_SP0_c.t1, CP12_g30417_DN3_SP0_c.t1
OG0003919	CARHR097690	CP12_g30537_DN3_SP0_c.t1, CP12_g30539_DN3_SP0_c.t1
OG0003921	CARHR109910	CP10_g43580_DN3_SP8_c.t1
OG0003923	CARHR037610, CARHR037600	CP1_g38348_DN3_SP6_c.t1
OG0003924	CARHR159310, CARHR161430	CP3_g14190_DN3_SP4_c.t1
OG0003925	CARHR289060	CP3_g13830_DN3_SP8_c.t1, CP3_g13828_DN3_SP0_c.t1
OG0003926	CARHR171450	CP3_g13288_DN3_SP8_c.t1
OG0003926	CARHR141020	CP4_g24147_DN3_SP3_c.t1
OG0003928	CARHR078230, CARHR121590	CP10_g42409_DN3_SP0_c.t1
OG0003929	CARHR264210, CARHR038600, CARHR038340, CARHR038580	CP20_g4099_DN2_SP0_c.t1
OG0003930	CARHR023400	CP1_g36457_DN3_SP0_c.t1
OG0003930	CARHR000760	CP1_g36458_DN3_SP0_c.t1
OG0003935	CARHR205930	CP11_g33176_DN3_SP0_c.t1
OG0003941	CARHR105720, CARHR106110	CP17_g4833_DN3_SP0_c.t1, CP15_g35791_DN3_SP0_c.t1, CP10_g44032_DN3_SP0_c.t1, CP17_g4831_DN3_SP0_c.t1
OG0003948	CARHR237870	CP5_g1011_DN3_SP2_c.t1
OG0003948	CARHR109700	CP10_g43603_DN3_SP0_c.t1
OG0003949	CARHR238520	CP5_g933_DN3_SP0_c.t1
OG0003950	CARHR031410	CP7_g44696_DN3_SP8_c.t1
OG0003951	CARHR222750	CP6_g7211_DN2_SP5_c.t1
OG0003952	CARHR289760, CARHR002160	CP11_g32028_DN2_SP5_c.t1
OG0003953	CARHR052060	CP2_g49192_DN2_SP0_c.t1
OG0003954	CARHR144700	CP13_g19601_DN3_SP4_c.t1
OG0003955	CARHR145350	CP13_g19542_DN3_SP0_c.t1
OG0003957	CARHR148890	CP13_g19252_DN3_SP0_c.t1
OG0003958	CARHR215360	CP5_g1788_DN3_SP0_c.t1
OG0003958	CARHR292270	CP9_g28159_DN3_SP0_c.t1
OG0003959	CARHR135840	CP4_g24645_DN3_SP0_c.t1
OG0003960	CARHR208700	CP11_g33432_DN3_SP6_c.t1
OG0003961	CARHR085510	CP10_g43061_DN3_SP0_c.t1
OG0003961	CARHR207940	CP11_g33364_DN3_SP0_c.t1
OG0003962	CARHR085970	CP10_g43101_DN3_SP5_c.t1
OG0003963	CARHR047990	CP20_g4252_DN3_SP0_c.t1, CP2_g48940_DN2_SP0_c.t1
OG0003965	CARHR257420	CP8_g52956_DN3_SP0_c.t1
OG0003966	CARHR265770	CP8_g53232_DN3_SP8_c.t1
OG0003967	CARHR200910	CP10_g43172_DN3_SP4_c.t1
OG0003968	CARHR201590	CP11_g32771_DN3_SP8_c.t1
OG0003969	CARHR201750	CP11_g32787_DN3_SP0_c.t1
OG0003970	CARHR202570	CP11_g32852_DN2_SP6_c.t1
OG0003971	CARHR204450	CP11_g33033_DN3_SP1_c.t1
OG0003972	CARHR205520	CP11_g33130_DN3_SP5_c.t1
OG0003973	CARHR174180	CP13_g19773_DN3_SP8_c.t1
OG0003974	CARHR162450	CP3_g14095_DN3_SP0_c.t1
OG0003975	CARHR227440	CP6_g6769_DN2_SP0_c.t1
OG0003976	CARHR230010, CARHR222380, CARHR284400	CP19_g18373_DN3_SP0_c.t1
OG0003977	CARHR162960	CP3_g14047_DN3_SP6_c.t1
OG0003979	CARHR032990	CP7_g44703_DN3_SP0_c.t1
OG0003980	CARHR289510, CARHR244540	CP5_g362_DN3_SP0_c.t1
OG0003981	CARHR244980	CP5_g353_DN3_SP1_c.t1
OG0003982	CARHR245870	CP5_g261_DN3_SP8_c.t1, CP2_g49518_DN3_SP0_c.t1
OG0003983	CARHR113680	CP16_g54879_DN3_SP8_c.t1
OG0003985	CARHR107510, CARHR252770	CP11_g31871_DN3_SP7_c.t1
OG0003986	CARHR176340	CP13_g19952_DN3_SP4_c.t1
OG0003987	CARHR101610	CP12_g30922_DN3_SP1_c.t1
OG0003988	CARHR220600	CP6_g7507_DN3_SP0_c.t1
OG0003988	CARHR099230	CP12_g30685_DN2_SP0_c.t1
OG0003989	CARHR290030	CP6_g7331_DN2_SP0_c.t1
OG0003990	CARHR213280	CP19_g17918_DN3_SP0_c.t1
OG0003992	CARHR034190, CARHR142220	CP4_g24033_DN3_SP0_c.t1
OG0003993	CARHR171710	CP3_g13264_DN3_SP1_c.t1
OG0003994	CARHR062820	CP9_g28582_DN3_SP5_c.t1
OG0003995	CARHR114110	CP4_g24321_DN3_SP0_c.t1
OG0003996	CARHR138960	CP4_g24349_DN1_SP0_c.t1
OG0003997	CARHR083200	CP10_g42848_DN3_SP2_c.t1
OG0003998	CARHR211070	CP11_g33644_DN3_SP1_c.t1
OG0003999	CARHR084850	CP10_g42996_DN3_SP8_c.t1
OG0004003	CARHR120170	CP4_g26054_DN1_SP0_c.t1
OG0004006	CARHR121450	CP4_g26033_DN2_SP8_c.t1
OG0004007	CARHR078960	CP10_g42459_DN3_SP3_c.t1
OG0004008	CARHR079380, CARHR079370	CP10_g42492_DN3_SP0_c.t1, CP2_g48629_DN3_SP2_c.t1
OG0004010	CARHR082620, CARHR149210	CP10_g42801_DN3_SP8_c.t1
OG0004011	CARHR166100	CP3_g13747_DN2_SP0_c.t1
OG0004012	CARHR134860	CP4_g24731_DN3_SP8_c.t1
OG0004013	CARHR165890	CP3_g13770_DN2_SP0_c.t1
OG0004014	CARHR292410	CP1_g38121_DN3_SP7_c.t1
OG0004015	CARHR133950	CP4_g24803_DN3_SP8_c.t1
OG0004016	CARHR134290	CP4_g24781_DN3_SP0_c.t1
OG0004017	CARHR132290	CP4_g25007_DN2_SP1_c.t1
OG0004018	CARHR203390	CP11_g32937_DN3_SP0_c.t1
OG0004020	CARHR282050, CARHR287120	CP20_g4082_DN1_SP0_c.t1, CP510_g51849_DN1_SP0_c.t1, CP547_g22393_DN1_SP0_c.t1, CP156_g16817_DN1_SP0_c.t1
OG0004021	CARHR161250	CP3_g14205_DN3_SP0_c.t1, CP3_g14206_DN3_SP0_c.t1, CP3_g14203_DN3_SP0_c.t1
OG0004022	CARHR116820	CP16_g55181_DN2_SP0_c.t1, CP16_g55180_DN1_SP0_c.t1, CP16_g55531_DN2_SP0_c.t1
OG0004025	CARHR023680	CP7_g45460_DN3_SP6_c.t1
OG0004026	CARHR232290	CP19_g18160_DN3_SP2_c.t1
OG0004027	CARHR232640	CP19_g18123_DN3_SP8_c.t1
OG0004030	CARHR117610	CP16_g55120_DN3_SP0_c.t1
OG0004031	CARHR130080, CARHR130090	CP4_g25156_DN3_SP1_c.t1
OG0004032	CARHR174210	CP16_g54723_DN3_SP8_c.t1
OG0004032	CARHR111830	CP5_g39_DN3_SP5_c.t1
OG0004033	CARHR012510	CP1_g37523_DN3_SP8_c.t1
OG0004034	CARHR042140	CP9_g28304_DN1_SP0_c.t1
OG0004036	CARHR184450, CARHR037090	CP2_g48831_DN2_SP0_c.t1
OG0004037	CARHR002270	CP1_g36775_DN3_SP1_c.t1
OG0004038	CARHR197310	CP11_g32371_DN3_SP0_c.t1
OG0004039	CARHR186930	CP2_g48538_DN3_SP0_c.t1
OG0004040	CARHR185940	CP2_g48615_DN3_SP2_c.t1
OG0004041	CARHR274930	CP2_g48184_DN3_SP0_c.t1, CP2_g48185_DN3_SP0_c.t1
OG0004043	CARHR150300	CP2_g49519_DN2_SP0_c.t1
OG0004044	CARHR208090	CP11_g33377_DN3_SP8_c.t1
OG0004046	CARHR189860	CP2_g48295_DN3_SP2_c.t1
OG0004046	CARHR157650	CP3_g14493_DN3_SP1_c.t1
OG0004047	CARHR189930	CP2_g48289_DN3_SP1_c.t1
OG0004048	CARHR274510	CP2_g48228_DN1_SP0_c.t1
OG0004049	CARHR275320	CP2_g48149_DN3_SP8_c.t1
OG0004050	CARHR151190, CARHR190730	CP8_g54122_DN3_SP8_c.t1
OG0004051	CARHR152680	CP3_g15407_DN3_SP8_c.t1
OG0004052	CARHR064570, CARHR064550	CP9_g28754_DN3_SP4_c.t1
OG0004053	CARHR071700	CP9_g29466_DN3_SP4_c.t1
OG0004054	CARHR087420	CP10_g43246_DN3_SP5_c.t1
OG0004055	CARHR088450	CP10_g43332_DN1_SP0_c.t1
OG0004057	CARHR092370	CP12_g30053_DN3_SP3_c.t1
OG0004058	CARHR092380	CP12_g30054_DN3_SP0_c.t1
OG0004059	CARHR292250, CARHR093290	CP12_g30131_DN3_SP6_c.t1
OG0004060	CARHR093440, CARHR113170	CP12_g30149_DN3_SP8_c.t1
OG0004061	CARHR093530	CP12_g30154_DN3_SP8_c.t1
OG0004061	CARHR038310	CP1_g38253_DN3_SP4_c.t1
OG0004062	CARHR093850	CP12_g30185_DN3_SP0_c.t1
OG0004063	CARHR094070	CP12_g30206_DN3_SP0_c.t1
OG0004064	CARHR050370, CARHR287710	CP1_g38046_DN3_SP5_c.t1
OG0004065	CARHR096910	CP12_g30457_DN3_SP5_c.t1
OG0004066	CARHR098220	CP12_g30601_DN3_SP8_c.t1
OG0004067	CARHR100440	CP12_g30825_DN3_SP0_c.t1
OG0004068	CARHR105780	CP10_g44097_DN3_SP8_c.t1
OG0004069	CARHR039310	CP2_g49408_DN2_SP0_c.t1, CP1_g38176_DN3_SP0_c.t1
OG0004070	CARHR089950	CP10_g43465_DN3_SP8_c.t1
OG0004071	CARHR167060	CP3_g13661_DN3_SP0_c.t1
OG0004072	CARHR167870	CP3_g13582_DN3_SP0_c.t1
OG0004072	CARHR137000	CP4_g24528_DN3_SP0_c.t1
OG0004073	CARHR169660	CP3_g13454_DN3_SP3_c.t1
OG0004074	CARHR213040	CP19_g17897_DN3_SP0_c.t1
OG0004075	CARHR177710	CP13_g20059_DN3_SP8_c.t1
