Orthogroup	Cardamine_hirsuta	Alyssum_gmelinii
OG0003183	CARHR222400, CARHR222410, CARHR133970, CARHR133960	Ag002G180290
OG0003184	CARHR130330	Ag002G165920, Ag002G165900
OG0003185	CARHR132800, CARHR132810, CARHR132790	Ag002G162120
OG0003186	CARHR019120	Ag004G330040
OG0003187	CARHR069530	Ag003G222910
OG0003188	CARHR021130	Ag004G334770
OG0003189	CARHR021150, CARHR021160	Ag004G334800
OG0003190	CARHR071070	Ag003G217080
OG0003191	CARHR070250	Ag007G623900
OG0003192	CARHR186700	Ag007G635170
OG0003192	CARHR018670	Ag007G601600, Ag006G516020
OG0003193	CARHR060100	Ag004G355680
OG0003194	CARHR238930	Ag003G267630, Ag001G051430
OG0003195	CARHR113310	Ag006G522500
OG0003195	CARHR112840	Ag006G521880
OG0003196	CARHR015510	Ag004G322330
OG0003198	CARHR008840	Ag004G309130
OG0003199	CARHR289400	Ag005G419750
OG0003200	CARHR008310	Ag004G308540
OG0003201	CARHR004090	Ag004G302900
OG0003202	CARHR003250, CARHR131200, CARHR131270	Ag004G301820, Ag005G407860
OG0003203	CARHR079640	Ag005G484080
OG0003204	CARHR208810	Ag006G498160
OG0003204	CARHR085020	Ag005G475410
OG0003206	CARHR240250	Ag003G279480
OG0003206	CARHR188080	Ag008G720970
OG0003207	CARHR274520	Ag008G724640
OG0003208	CARHR070310	Ag003G219540
OG0003209	CARHR089170, CARHR089180	Ag005G466210
OG0003211	CARHR090340, CARHR215320, CARHR090350	Ag005G463940
OG0003212	CARHR090980	Ag005G462520, Ag005G462480, Ag005G462170
OG0003213	CARHR091340	Ag005G461750
OG0003214	CARHR093340	Ag005G456340
OG0003215	CARHR093960	Ag005G453540
OG0003216	CARHR108710, CARHR219930	Ag005G412410
OG0003217	CARHR111240	Ag005G403980
OG0003218	CARHR043290	Ag001G007010
OG0003218	CARHR043300	Ag001G007000
OG0003219	CARHR096950	Ag005G443870, Ag005G442660
OG0003221	CARHR274220, CARHR264730, CARHR190320, CARHR248460	Ag006G517660
OG0003222	CARHR165000	Ag001G076720
OG0003222	CARHR165010	Ag001G076750
OG0003223	CARHR240460	Ag003G279030
OG0003224	CARHR166040	Ag001G080200
OG0003225	CARHR098750, CARHR050030	Ag002G194600, Ag005G442310
OG0003225	CARHR166300	Ag001G080700
OG0003226	CARHR138980	Ag002G198160
OG0003227	CARHR058700	Ag004G358440, Ag001G033800
OG0003230	CARHR174200	Ag002G138780, Ag002G114120, Ag002G121800
OG0003231	CARHR226730	Ag006G558170
OG0003231	CARHR177960	Ag002G123850
OG0003232	CARHR172830	Ag003G227200
OG0003234	CARHR120520	Ag007G596540
OG0003234	CARHR038390, CARHR008090, CARHR008080	Ag004G308260, Ag004G308240
OG0003235	CARHR013510	Ag007G629030, Ag004G317370
OG0003235	CARHR013520	Ag004G317460
OG0003236	CARHR019910	Ag004G332030
OG0003237	CARHR154750, CARHR154730, CARHR154700, CARHR154740	Ag005G448730
OG0003249	CARHR240040	Ag003G273150
OG0003250	CARHR240330	Ag003G279290
OG0003251	CARHR221990	Ag001G034020
OG0003252	CARHR241820, CARHR156580	Ag003G274570
OG0003253	CARHR179150	Ag007G586840, Ag007G586830
OG0003254	CARHR137030	Ag002G192830
OG0003254	CARHR137670	Ag004G385260
OG0003255	CARHR030680	Ag007G579520
OG0003255	CARHR010260	Ag004G311280
OG0003256	CARHR013610	Ag004G317740
OG0003256	CARHR288530	Ag008G663880
OG0003257	CARHR149790	Ag004G341590
OG0003257	CARHR261940	Ag007G650950
OG0003258	CARHR264020	Ag007G647500
OG0003260	CARHR166130	Ag001G080500, Ag001G080520
OG0003261	CARHR266120	Ag008G684910
OG0003262	CARHR266930	Ag003G251730, Ag002G175900
OG0003263	CARHR268310	Ag008G694270
OG0003264	CARHR201970	Ag007G607110
OG0003265	CARHR202600	Ag007G605600
OG0003265	CARHR155340	Ag008G721620
OG0003266	CARHR190220	Ag008G724160
OG0003266	CARHR204740	Ag007G601140
OG0003267	CARHR067100	Ag003G233590
OG0003267	CARHR205000	Ag007G600840
OG0003268	CARHR225540, CARHR225550	Ag006G574090
OG0003269	CARHR253600	Ag002G141630
OG0003270	CARHR117560, CARHR120200, CARHR120210	Ag006G534920
OG0003271	CARHR027510	Ag007G583750
OG0003272	CARHR030000, CARHR029990, CARHR029960	Ag007G580460
OG0003274	CARHR107540	Ag005G416010
OG0003274	CARHR243730	Ag003G285460
OG0003276	CARHR244780	Ag003G288710
OG0003276	CARHR108690, CARHR277430	Ag005G412510
OG0003277	CARHR118850, CARHR244930	Ag003G288960
OG0003277	CARHR108930	Ag008G712650
OG0003278	CARHR112050	Ag006G520610
OG0003278	CARHR247940	Ag003G296440
OG0003279	CARHR294460	Ag003G263760, Ag003G263740, Ag003G263250, Ag003G263240, Ag003G263200, Ag003G263820, Ag003G263260, Ag003G263780, Ag003G263230, Ag003G263730, Ag003G230370, Ag003G230380, Ag003G230390, Ag003G230400, Ag003G230360, Ag003G263800, Ag003G296460
OG0003280	CARHR129790, CARHR031060	Ag007G578910
OG0003281	CARHR176540	Ag002G104320
OG0003282	CARHR103060	Ag005G425550
OG0003283	CARHR218570	Ag001G008480
OG0003283	CARHR101310	Ag005G427660
OG0003284	CARHR219500, CARHR099910	Ag001G038220
OG0003285	CARHR219670	Ag004G312730
OG0003286	CARHR221200	Ag001G035740
OG0003286	CARHR098680	Ag005G437140
OG0003287	CARHR221460	Ag001G034970
OG0003287	CARHR098370	Ag005G438300
OG0003288	CARHR257280	Ag002G200010, Ag002G200040
OG0003289	CARHR199330, CARHR058880, CARHR139040, CARHR199340	Ag002G198370, Ag002G198360
OG0003290	CARHR211370	Ag006G492340, Ag006G492350
OG0003292	CARHR190820	Ag008G714130, Ag006G570650
OG0003293	CARHR277200	Ag008G729300
OG0003294	CARHR278670	Ag008G731640
OG0003294	CARHR203570	Ag007G603360
OG0003295	CARHR279690	Ag008G733420
OG0003296	CARHR281190	Ag001G099960
OG0003296	CARHR160400	Ag001G062870
OG0003297	CARHR160540, CARHR034760	Ag001G099770
OG0003298	CARHR179190	Ag007G586900
OG0003299	CARHR126430	Ag007G589710
OG0003299	CARHR004540	Ag004G303430
OG0003300	CARHR006890	Ag004G306480
OG0003300	CARHR123240	Ag007G593460
OG0003301	CARHR119470	Ag007G597620, Ag007G597640
OG0003302	CARHR241270	Ag003G276670
OG0003303	CARHR199320	Ag007G613220
OG0003304	CARHR083060, CARHR083080, CARHR083070, CARHR083090	Ag005G478570
OG0003305	CARHR077040	Ag005G488200
OG0003305	CARHR196280	Ag007G624030
OG0003306	CARHR079090	Ag005G484880
OG0003307	CARHR079440	Ag005G484360
OG0003308	CARHR259910, CARHR082280	Ag005G479450
OG0003309	CARHR232610	Ag005G404000, Ag007G586260
OG0003310	CARHR017570	Ag004G326180
OG0003310	CARHR072030	Ag003G213640
OG0003311	CARHR017750	Ag004G326460, Ag004G326450
OG0003312	CARHR066520	Ag003G236190
OG0003313	CARHR018780	Ag004G329450
OG0003314	CARHR019550	Ag004G331440
OG0003315	CARHR070380	Ag003G219470
OG0003315	CARHR021650	Ag004G336310
OG0003316	CARHR022600, CARHR022660, CARHR022640, CARHR022630	Ag003G214810
OG0003317	CARHR022960, CARHR258050, CARHR022900, CARHR182360, CARHR182150	Ag003G279860, Ag003G279930, Ag004G339780, Ag004G339630, Ag004G339820
OG0003318	CARHR023720	Ag007G655770
OG0003319	CARHR025050	Ag003G244310
OG0003320	CARHR026340	Ag002G177770
OG0003321	CARHR239900	Ag003G272190
OG0003322	CARHR100170, CARHR011990	Ag008G713500
OG0003323	CARHR007330	Ag004G307180, Ag004G307210
OG0003324	CARHR075780	Ag007G617400
OG0003324	CARHR198170	Ag007G617410
OG0003325	CARHR185830	Ag007G637340
OG0003326	CARHR206470	Ag006G510400
OG0003326	CARHR206480	Ag006G510390
OG0003327	CARHR207540	Ag006G501310
OG0003327	CARHR165970	Ag001G080010
OG0003328	CARHR189580	Ag008G723120, Ag008G723130
OG0003329	CARHR060520	Ag004G354770
OG0003330	CARHR062930	Ag004G347490
OG0003331	CARHR071210	Ag003G216660
OG0003332	CARHR068560	Ag004G332240, Ag003G227160
OG0003333	CARHR067010	Ag003G233830
OG0003333	CARHR019030	Ag004G329920
OG0003334	CARHR072390	Ag003G212650
OG0003335	CARHR072480	Ag003G212490
OG0003335	CARHR017290	Ag004G325540
OG0003336	CARHR087910	Ag005G469670
OG0003337	CARHR092430	Ag005G459020
OG0003337	CARHR037590	Ag001G027780
OG0003338	CARHR098110	Ag005G439150
OG0003338	CARHR221720	Ag001G034600
OG0003339	CARHR043480	Ag001G006550
OG0003340	CARHR167560	Ag003G286390, Ag006G500670, Ag001G084450, Ag001G084430
OG0003341	CARHR168400, CARHR168420, CARHR168410	Ag001G086180, Ag001G086190, Ag001G086200, Ag001G086240, Ag001G086210
OG0003342	CARHR169060	Ag001G088560
OG0003343	CARHR172460	Ag008G719400, Ag002G181720, Ag001G096610
OG0003344	CARHR042080	Ag001G009970
OG0003345	CARHR033910, CARHR117480, CARHR116190, CARHR284370, CARHR150510, CARHR185190	Ag004G388420, Ag001G036220, Ag008G699470
OG0003346	CARHR171180	Ag001G093600, Ag001G093610, Ag002G135550, Ag002G135760, Ag001G060640
OG0003348	CARHR281830	Ag002G148590
OG0003350	CARHR239560, CARHR239510	Ag003G270120
OG0003351	CARHR229510, CARHR229520	Ag006G551870
OG0003351	CARHR229530	Ag006G551930, Ag006G551850
OG0003352	CARHR289010, CARHR196920, CARHR196900, CARHR196930, CARHR062790, CARHR196950	Ag007G622020, Ag007G621900
OG0003353	CARHR030920	Ag008G723430, Ag008G723420
OG0003359	CARHR239990	Ag003G272730, Ag003G272710
OG0003360	CARHR240230	Ag003G279500
OG0003362	CARHR241900, CARHR146060	Ag003G274390
OG0003364	CARHR243170	Ag003G282950, Ag003G282980
OG0003364	CARHR250380	Ag006G512150
OG0003365	CARHR241800, CARHR241810	Ag003G275120, Ag003G274590, Ag003G274720, Ag003G274750, Ag003G274640
OG0003366	CARHR223660, CARHR129330	Ag001G101230
OG0003367	CARHR015090	Ag004G321040
OG0003368	CARHR145370	Ag007G652940, Ag004G307750
OG0003369	CARHR262200	Ag004G393010, Ag004G393000, Ag004G393020, Ag004G387790, Ag004G387770, Ag004G387800
OG0003370	CARHR013730	Ag004G317920
OG0003370	CARHR146790	Ag008G664810
OG0003371	CARHR148940	Ag008G669850
OG0003372	CARHR262560	Ag002G160840, Ag007G649000
OG0003374	CARHR235330	Ag003G252400
OG0003375	CARHR212980	Ag007G656020
OG0003376	CARHR233370	Ag003G245820, Ag004G334730
OG0003377	CARHR270770	Ag008G701610
OG0003378	CARHR258730	Ag001G040900
OG0003379	CARHR268650, CARHR204420, CARHR234320	Ag008G695140, Ag004G375190
OG0003380	CARHR271540	Ag002G108230, Ag002G111680, Ag002G103320, Ag008G704470
OG0003381	CARHR235800	Ag003G253470
OG0003382	CARHR203060	Ag007G604410
OG0003383	CARHR275170	Ag008G725810
OG0003385	CARHR227270	Ag006G561390
OG0003386	CARHR228920, CARHR228930	Ag006G554310
OG0003387	CARHR032620, CARHR256240	Ag006G540410
OG0003389	CARHR128120	Ag002G159960
OG0003389	CARHR028240	Ag007G582610
OG0003390	CARHR029790, CARHR029800, CARHR219130	Ag007G580650
OG0003391	CARHR245030	Ag003G289220
OG0003394	CARHR191050	Ag008G731590
OG0003395	CARHR255490	Ag002G146530
OG0003396	CARHR255260, CARHR255270	Ag002G146030, Ag006G559790
OG0003397	CARHR176470	Ag002G104590
OG0003400	CARHR219820, CARHR179980	Ag001G038020
OG0003401	CARHR221180	Ag001G035820
OG0003402	CARHR222160, CARHR058620, CARHR187980	Ag001G033840
OG0003403	CARHR173240	Ag001G098260
OG0003404	CARHR142630	Ag002G205080
OG0003405	CARHR170150	Ag001G091520, Ag002G198230
OG0003406	CARHR016340, CARHR146250	Ag008G662990
OG0003407	CARHR212130	Ag006G490930
OG0003407	CARHR083160	Ag005G478440
OG0003408	CARHR158850	Ag001G058360
OG0003408	CARHR279860	Ag008G733680
OG0003409	CARHR280200	Ag008G734150
OG0003410	CARHR249030	Ag006G516440
OG0003410	CARHR000850	Ag004G298260
OG0003411	CARHR250810	Ag006G510150
OG0003411	CARHR250780	Ag006G510180
OG0003412	CARHR126280	Ag007G589550
OG0003412	CARHR004600	Ag004G303560
OG0003413	CARHR124030	Ag007G592260
OG0003414	CARHR207560	Ag006G501300
OG0003415	CARHR075320	Ag001G100510
OG0003415	CARHR198820	Ag007G614200
OG0003416	CARHR197080	Ag007G621600
OG0003417	CARHR079530, CARHR186010	Ag005G484200
OG0003418	CARHR079620	Ag005G484100
OG0003419	CARHR194020	Ag007G628980
OG0003420	CARHR135290	Ag002G185820, Ag002G185810, Ag001G075070, Ag001G075130, Ag001G075110, Ag001G075080, Ag001G075120, Ag005G435770, Ag002G175050, Ag002G187210, Ag002G187150, Ag002G185840
OG0003421	CARHR130680	Ag002G166960
OG0003422	CARHR132240	Ag002G171820
OG0003422	CARHR163410	Ag001G072710
OG0003424	CARHR133290	Ag002G177540
OG0003424	CARHR164080	Ag001G074700
OG0003425	CARHR016010	Ag004G323030
OG0003426	CARHR017870	Ag004G326880
OG0003427	CARHR021350	Ag004G335470
OG0003427	CARHR084030	Ag003G235030, Ag005G476850
OG0003430	CARHR063160	Ag004G346440
OG0003432	CARHR026100	Ag003G247090
OG0003434	CARHR114260, CARHR114300, CARHR114280, CARHR114270	Ag002G125180, Ag002G125190
OG0003435	CARHR248530	Ag006G517410
OG0003435	CARHR000710	Ag004G298000
OG0003436	CARHR009490	Ag004G310300, Ag004G310280
OG0003437	CARHR257250	Ag005G448300, Ag002G140030
OG0003437	CARHR257230	Ag007G626090, Ag006G573820
OG0003438	CARHR075650	Ag005G490560
OG0003439	CARHR195680	Ag007G625690
OG0003439	CARHR077490	Ag005G487430
OG0003440	CARHR195220	Ag002G170960, Ag007G628050
OG0003443	CARHR157980	Ag008G691920
OG0003443	CARHR189530	Ag008G723020
OG0003444	CARHR156820, CARHR156810	Ag001G055040
OG0003446	CARHR064260	Ag004G343890
OG0003447	CARHR022860	Ag004G339700
OG0003447	CARHR065030	Ag003G240430
OG0003448	CARHR016830	Ag003G211570, Ag004G324890
OG0003449	CARHR087360	Ag005G470530
OG0003450	CARHR045030	Ag001G002360
OG0003450	CARHR088170	Ag005G469060, Ag005G469050
OG0003451	CARHR093050	Ag005G457270, Ag002G105770
OG0003452	CARHR093400	Ag005G456190
OG0003452	CARHR093390	Ag005G456220
OG0003453	CARHR093500, CARHR093510	Ag005G455760, Ag005G455780
OG0003455	CARHR242800	Ag003G282260
OG0003456	CARHR043130	Ag001G007290
OG0003457	CARHR164980	Ag001G076670
OG0003458	CARHR170880	Ag001G093060
OG0003459	CARHR088390	Ag005G468500, Ag002G186230, Ag003G252110, Ag002G171210, Ag005G469340
OG0003460	CARHR050900	Ag003G284830, Ag003G294470, Ag003G294330
OG0003460	CARHR247130	Ag003G294290
OG0003460	CARHR117970, CARHR103850	Ag003G294310, Ag003G294300
OG0003462	CARHR010750	Ag004G312230
OG0003463	CARHR016150	Ag004G323460
OG0003464	CARHR080200, CARHR080190	Ag005G483000, Ag005G482970, Ag005G482990
OG0003465	CARHR286930	Ag007G578970
OG0003465	CARHR286920	Ag007G579000
OG0003466	CARHR205330	Ag007G600390, Ag007G600370
OG0003467	CARHR270550	Ag008G700180
OG0003481	CARHR237740	Ag003G259080
OG0003483	CARHR037210	Ag007G585120
OG0003483	CARHR238960	Ag003G267850
OG0003484	CARHR240320	Ag003G279320
OG0003485	CARHR241680	Ag008G731090, Ag003G275810
OG0003486	CARHR191260	Ag008G715430
OG0003487	CARHR214520	Ag004G308910
OG0003488	CARHR054250, CARHR054240	Ag004G367490
OG0003489	CARHR052940	Ag004G370530
OG0003489	CARHR010700	Ag004G312120
OG0003490	CARHR011320	Ag004G313120
OG0003491	CARHR261430	Ag007G653610
OG0003492	CARHR215890	Ag002G130910
OG0003493	CARHR084480	Ag005G476160
OG0003493	CARHR084470	Ag005G476170
OG0003494	CARHR259140, CARHR014940	Ag006G555700
OG0003495	CARHR256760	Ag008G679400, Ag008G676180
OG0003496	CARHR265750	Ag006G504650
OG0003497	CARHR271090	Ag008G702300
OG0003498	CARHR288960	Ag007G606870, Ag007G606810
OG0003499	CARHR203740	Ag007G602860
OG0003499	CARHR278470	Ag008G731310
OG0003500	CARHR277980	Ag008G730730
OG0003501	CARHR204070	Ag007G602160
OG0003502	CARHR228380	Ag006G566080
OG0003503	CARHR050230, CARHR230940	Ag007G602570, Ag006G545930, Ag006G548620
OG0003505	CARHR260090	Ag006G535370
OG0003506	CARHR030100	Ag007G580330
OG0003507	CARHR030180	Ag007G580160
OG0003508	CARHR107840	Ag005G413970
OG0003508	CARHR243970	Ag003G286000
OG0003509	CARHR108600, CARHR244650	Ag003G288420
OG0003510	CARHR292870	Ag001G032270
OG0003510	CARHR245650	Ag003G290880
OG0003511	CARHR214750	Ag007G646250
OG0003512	CARHR181060	Ag002G157810
OG0003513	CARHR252360	Ag002G130770
OG0003513	CARHR227850	Ag006G564440
OG0003515	CARHR223760	Ag002G123690
OG0003517	CARHR218090	Ag001G043160, Ag001G043120
OG0003519	CARHR219150	Ag001G038740
OG0003520	CARHR099270	Ag005G435180
OG0003521	CARHR140940	Ag008G667110, Ag002G202210, Ag004G341180
OG0003522	CARHR058340, CARHR058290	Ag002G201090, Ag002G201080, Ag002G201100
OG0003523	CARHR168450	Ag001G086260
OG0003524	CARHR277440	Ag008G729670
OG0003525	CARHR279220	Ag008G732680
OG0003526	CARHR158750	Ag005G457310, Ag008G693330
OG0003527	CARHR280550, CARHR066690	Ag008G734620
OG0003528	CARHR123520	Ag007G592790
OG0003528	CARHR006690	Ag004G306140
OG0003529	CARHR268260	Ag008G694160
OG0003530	CARHR197330	Ag007G620700
OG0003531	CARHR193660	Ag007G633100
OG0003533	CARHR051330	Ag002G181480, Ag002G180040, Ag001G066690
OG0003533	CARHR134310	Ag002G181490
OG0003534	CARHR164990	Ag001G076680
OG0003534	CARHR133990	Ag002G180530, Ag002G180520
OG0003535	CARHR130830	Ag002G167630
OG0003535	CARHR130840	Ag002G167620
OG0003536	CARHR017590	Ag004G326240
OG0003536	CARHR115800	Ag003G213710, Ag003G213690
OG0003537	CARHR066590	Ag003G235310, Ag003G235320
OG0003537	CARHR018810	Ag004G329630
OG0003538	CARHR068100	Ag003G229350
OG0003538	CARHR019580	Ag005G453270, Ag004G331520
OG0003539	CARHR023020	Ag004G339960
OG0003540	CARHR063990	Ag004G344360
OG0003541	CARHR063540	Ag004G345280
OG0003544	CARHR215860	Ag002G179740, Ag007G629070
OG0003545	CARHR294550	Ag008G708840, Ag006G526740, Ag007G625170, Ag007G596530
OG0003547	CARHR144610, CARHR195890	Ag007G624980, Ag007G624990, Ag007G624970
OG0003549	CARHR081180, CARHR182040	Ag005G481200
OG0003550	CARHR081830	Ag005G480330
OG0003551	CARHR188800	Ag008G721990
OG0003552	CARHR276610	Ag008G728440
OG0003552	CARHR156710	Ag001G055390
OG0003553	CARHR276830	Ag008G728760
OG0003554	CARHR160250	Ag001G062260
OG0003555	CARHR157420	Ag002G169530, Ag002G114900, Ag002G176090, Ag004G381210, Ag003G262510, Ag005G413810, Ag003G254260, Ag002G131070, Ag002G144230, Ag002G169800, Ag006G550240, Ag006G550190, Ag002G117960, Ag003G273340
OG0003556	CARHR023300	Ag004G340940
OG0003558	CARHR017240	Ag004G325500
OG0003559	CARHR073160	Ag003G211510
OG0003560	CARHR043950	Ag001G005180
OG0003561	CARHR089790	Ag005G464940, Ag005G464980, Ag005G464950, Ag005G464990
OG0003562	CARHR092090	Ag005G459880
OG0003564	CARHR041930	Ag001G010360
OG0003567	CARHR109270	Ag005G409980
OG0003568	CARHR218340	Ag005G409720
OG0003569	CARHR045840, CARHR045850, CARHR044320, CARHR043880, CARHR045830	Ag001G000270, Ag001G000290
OG0003570	CARHR127020, CARHR127070, CARHR127050, CARHR116000	Ag001G019180, Ag002G111350, Ag002G107830
OG0003573	CARHR213970	Ag006G499550
OG0003574	CARHR195420	Ag007G627490, Ag007G627550
OG0003574	CARHR195430	Ag007G627440, Ag007G627510
OG0003575	CARHR193730	Ag007G632760
OG0003584	CARHR237300	Ag003G258190
OG0003585	CARHR165680	Ag001G079160
OG0003586	CARHR238370	Ag003G265360, Ag003G266220
OG0003587	CARHR115540	Ag002G182540, Ag007G656030
OG0003589	CARHR242630	Ag003G280890, Ag003G280730
OG0003590	CARHR293610	Ag005G416280
OG0003591	CARHR010310	Ag004G311400
OG0003592	CARHR051570	Ag004G374480
OG0003592	CARHR051600, CARHR051610	Ag004G374470
OG0003593	CARHR177160	Ag003G288280
OG0003594	CARHR014850	Ag004G320620
OG0003595	CARHR292470	Ag008G672270
OG0003597	CARHR013030	Ag004G316440
OG0003597	CARHR048390	Ag004G383170
OG0003598	CARHR083530, CARHR083390	Ag005G478170
OG0003599	CARHR085460	Ag005G474420
OG0003600	CARHR145210, CARHR086010	Ag005G473020
OG0003601	CARHR086870	Ag007G656340
OG0003603	CARHR235580	Ag003G252860
OG0003604	CARHR235210	Ag003G252050
OG0003605	CARHR117950	Ag001G096830, Ag001G043710, Ag005G413820, Ag006G550250, Ag002G162700, Ag003G273320, Ag002G117950, Ag003G254250, Ag002G176100, Ag002G169790, Ag002G144220, Ag002G131080, Ag004G381220, Ag003G262500, Ag002G114890
OG0003606	CARHR269400	Ag008G697040
OG0003607	CARHR201230	Ag007G608460
OG0003607	CARHR201240	Ag007G608450
OG0003608	CARHR007640	Ag007G654060, Ag007G654070, Ag007G653980, Ag002G173770, Ag007G654080, Ag004G364340
OG0003609	CARHR203070	Ag007G604390
OG0003610	CARHR278620	Ag008G731580
OG0003611	CARHR225150	Ag006G575140
OG0003612	CARHR225270	Ag007G606410, Ag006G574810
OG0003613	CARHR186940	Ag007G634680
OG0003614	CARHR027460	Ag007G652420
OG0003615	CARHR028170, CARHR128050	Ag007G582740
OG0003616	CARHR244150	Ag003G286600
OG0003617	CARHR033540	Ag006G539200, Ag006G536630
OG0003618	CARHR163170, CARHR163160	Ag001G072100
OG0003619	CARHR085350	Ag007G593650, Ag005G474530, Ag005G474540, Ag005G474520
OG0003620	CARHR178350, CARHR178360	Ag002G126020
OG0003621	CARHR178180	Ag002G125020
OG0003622	CARHR149580, CARHR175040	Ag002G117500, Ag004G371710, Ag004G372020, Ag004G372580, Ag007G616780, Ag007G616720, Ag007G616810, Ag007G616900, Ag008G694790, Ag007G628260
OG0003624	CARHR173910	Ag002G123260
OG0003625	CARHR142750	Ag002G205770
OG0003626	CARHR172590	Ag001G096860
OG0003627	CARHR141040	Ag002G202550, Ag002G202540
OG0003628	CARHR170460, CARHR139740	Ag001G092350
OG0003629	CARHR139530, CARHR139540	Ag002G199180, Ag002G199200
OG0003630	CARHR139120	Ag002G198520
OG0003631	CARHR191930	Ag008G716790
OG0003632	CARHR015140	Ag004G321130
OG0003633	CARHR160160	Ag008G735030, Ag001G011080
OG0003635	CARHR160970	Ag001G067300
OG0003635	CARHR281670	Ag001G099260
OG0003636	CARHR000800	Ag006G516590
OG0003637	CARHR250700, CARHR002180	Ag006G510290
OG0003638	CARHR002480	Ag004G300360
OG0003638	CARHR251140	Ag006G508620
OG0003639	CARHR241020, CARHR114810	Ag003G277380
OG0003640	CARHR075340	Ag001G100460
OG0003642	CARHR186270	Ag007G636360
OG0003642	CARHR079950	Ag005G483430
OG0003643	CARHR134630	Ag002G183800
OG0003644	CARHR074560, CARHR074550	Ag003G207450
OG0003645	CARHR017080	Ag004G325310
OG0003646	CARHR019060, CARHR067020	Ag004G329960
OG0003647	CARHR019850	Ag004G331970
OG0003648	CARHR022760	Ag004G339370
OG0003648	CARHR071730	Ag003G214650
OG0003649	CARHR026540, CARHR060430	Ag004G355000
OG0003650	CARHR168700	Ag001G087490
OG0003650	CARHR168660	Ag020G743100, Ag001G087340
OG0003651	CARHR013530	Ag004G317480
OG0003652	CARHR005870	Ag004G305410
OG0003653	CARHR005200	Ag004G304520
