Orthogroup	Cardamine_hirsuta	Capsella_rubella
OG0002742	CARHR115060, CARHR030990, CARHR120750	XP_023633345.1, XP_023640338.1
OG0002743	CARHR217610	XP_006286109.1
OG0002743	CARHR241690	XP_006286232.1
OG0002745	CARHR012110	XP_006304944.1
OG0002745	CARHR000370	XP_006305964.1
OG0002746	CARHR014230	XP_006307032.1
OG0002746	CARHR145830	XP_023638984.1
OG0002747	CARHR091190	XP_023641083.1
OG0002747	CARHR179360	XP_023643556.1
OG0002748	CARHR203600	XP_006286405.1
OG0002748	CARHR278640	XP_006281388.1
OG0002749	CARHR270050	XP_006281671.1
OG0002750	CARHR059190	XP_023643080.1
OG0002753	CARHR236020	XP_006283768.1
OG0002753	CARHR111320	XP_006296707.1
OG0002754	CARHR236780	XP_006283684.2
OG0002754	CARHR110650	XP_006297610.2
OG0002755	CARHR239620	XP_006284609.1
OG0002757	CARHR106460	XP_006299612.1
OG0002757	CARHR242760	XP_023634775.1
OG0002758	CARHR243380	XP_006284279.1
OG0002759	CARHR290610	XP_023634842.1
OG0002760	CARHR031940	XP_006303526.1
OG0002761	CARHR053340, CARHR053280	XP_006301772.2
OG0002762	CARHR050530	XP_006302377.1
OG0002762	CARHR011900	XP_006307580.2
OG0002763	CARHR015460	XP_006307228.1
OG0002763	CARHR144120	XP_023638148.1
OG0002764	CARHR014120	XP_023644950.1
OG0002764	CARHR145980	XP_023638835.1
OG0002765	CARHR204660	XP_006289011.1
OG0002766	CARHR215120	XP_006284197.1
OG0002766	CARHR058200	XP_006302625.1
OG0002767	CARHR048320	XP_006302469.1
OG0002768	CARHR270330	XP_006279854.1
OG0002768	CARHR117700	XP_006285955.2
OG0002768	CARHR233810	XP_006284128.1
OG0002769	CARHR083830	XP_006297745.1
OG0002770	CARHR232360	XP_006284721.1
OG0002770	CARHR257600	XP_006281340.1
OG0002771	CARHR203170	XP_006287753.1
OG0002771	CARHR279010	XP_006281975.1
OG0002772	CARHR277780	XP_006279699.1
OG0002772	CARHR204160	XP_006288632.1
OG0002773	CARHR205670	XP_006288607.2
OG0002773	CARHR275440	XP_006281045.1
OG0002774	CARHR226710	XP_006284127.1
OG0002774	CARHR177950	XP_006280824.1
OG0002775	CARHR226800	XP_006282647.2
OG0002775	CARHR178090	XP_006280485.1
OG0002776	CARHR228210	XP_023635461.1
OG0002776	CARHR228200	XP_006283583.2
OG0002777	CARHR228660, CARHR228670	XP_006284492.1
OG0002778	CARHR230190	XP_023633808.1, XP_023640700.1, XP_006292945.1, XP_006293314.2, XP_023638873.1, XP_006292352.2
OG0002779	CARHR033530, CARHR033490, CARHR033450	XP_006303527.1
OG0002779	CARHR033440, CARHR033510	XP_006307464.1
OG0002780	CARHR034860, CARHR034880	XP_006306571.1
OG0002781	CARHR246040	XP_006283349.1
OG0002783	CARHR112100	XP_006295408.1
OG0002784	CARHR224260	XP_006284481.1
OG0002784	CARHR174170	XP_006281041.1
OG0002785	CARHR217410	XP_006286117.1
OG0002785	CARHR103940	XP_006299388.2
OG0002786	CARHR103840, CARHR217560	XP_006299662.1
OG0002787	CARHR216910	XP_006282472.2
OG0002787	CARHR102770	XP_006298887.1
OG0002788	CARHR220660	XP_006286084.2
OG0002788	CARHR099110	XP_006296774.1
OG0002789	CARHR098670	XP_006297557.1
OG0002789	CARHR221220	XP_006283669.1
OG0002790	CARHR098210	XP_006297246.1
OG0002790	CARHR098230	XP_006297190.1
OG0002791	CARHR222150	XP_006283548.1
OG0002792	CARHR261840, CARHR261830	XP_006286151.1
OG0002793	CARHR142370	XP_023640786.1
OG0002794	CARHR171140	XP_006290638.1, XP_023636150.1
OG0002795	CARHR170640	XP_006290620.1
OG0002796	CARHR138700	XP_006294764.1
OG0002796	CARHR138730	XP_006293508.1
OG0002797	CARHR137350	XP_023639877.1
OG0002798	CARHR136860	XP_023639481.1
OG0002798	CARHR167620	XP_006290634.1
OG0002799	CARHR132820	XP_006294648.1
OG0002799	CARHR211790	XP_006288284.1
OG0002800	CARHR209690	XP_006288040.1, XP_023637164.1
OG0002801	CARHR152600, CARHR152610	XP_006290612.1
OG0002801	CARHR192020	XP_006287059.2
OG0002802	CARHR191780	XP_006288424.2
OG0002803	CARHR155660	XP_023638050.1
OG0002803	CARHR272800	XP_006281572.1
OG0002804	CARHR280640	XP_006281664.1
OG0002805	CARHR006990	XP_006303983.1
OG0002805	CARHR123010	XP_006294043.1
OG0002806	CARHR250030	XP_006289321.1
OG0002807	CARHR251500	XP_023632542.1
OG0002808	CARHR126270	XP_006294074.1
OG0002808	CARHR004620	XP_006307341.1
OG0002809	CARHR124980	XP_006294598.1
OG0002809	CARHR005630	XP_023645090.1
OG0002810	CARHR006350	XP_006306172.2
OG0002810	CARHR124270	XP_006295800.1
OG0002811	CARHR122500	XP_006295621.2
OG0002812	CARHR120030	XP_006295638.2
OG0002812	CARHR008220	XP_006305122.2
OG0002813	CARHR075230	XP_006298008.1
OG0002813	CARHR198930	XP_006287987.1
OG0002814	CARHR197710	XP_006287848.1
OG0002814	CARHR076170	XP_006296612.1
OG0002815	CARHR077390	XP_006299012.1
OG0002815	CARHR195740	XP_006290088.1
OG0002817	CARHR078510	XP_006297372.1
OG0002817	CARHR194530	XP_006287478.1
OG0002818	CARHR079330	XP_006298191.1
OG0002818	CARHR185810	XP_006288342.1
OG0002819	CARHR080700	XP_023641421.1
OG0002820	CARHR080980	XP_006299360.1
OG0002821	CARHR081440	XP_006299740.1
OG0002821	CARHR182480	XP_006281463.1
OG0002822	CARHR078790	XP_006297826.1
OG0002823	CARHR162630	XP_006291052.1
OG0002823	CARHR130520	XP_023640547.1
OG0002824	CARHR163820	XP_023637877.1
OG0002825	CARHR074220	XP_006302032.1
OG0002826	CARHR073550	XP_006301899.1
OG0002826	CARHR016520	XP_023633258.1
OG0002827	CARHR018070	XP_006307711.1
OG0002827	CARHR065580	XP_006300497.1
OG0002828	CARHR018100	XP_006303887.1
OG0002828	CARHR065620	XP_006300656.1
OG0002829	CARHR018500	XP_006305334.1
OG0002830	CARHR067840	XP_006302716.1
OG0002830	CARHR019450	XP_023645483.1
OG0002831	CARHR068070	XP_006301494.1
OG0002831	CARHR019560	XP_006306597.2
OG0002832	CARHR069820	XP_006302478.1
OG0002833	CARHR021020	XP_006307131.1
OG0002833	CARHR069830	XP_006302074.1
OG0002834	CARHR024270	XP_006306746.1
OG0002834	CARHR063430, CARHR063420, CARHR063410	XP_023643122.1
OG0002835	CARHR062120	XP_006300410.1
OG0002835	CARHR025570	XP_006306487.1
OG0002837	CARHR061220	XP_006302578.1
OG0002837	CARHR026080	XP_023645854.1
OG0002838	CARHR216290	XP_006283214.1
OG0002838	CARHR258810	XP_006282334.1
OG0002840	CARHR247550	XP_006285920.1
OG0002840	CARHR112480	XP_023640006.1
OG0002841	CARHR126300	XP_006294218.1
OG0002841	CARHR004610	XP_006306165.1
OG0002842	CARHR002340	XP_006296506.1, XP_006304586.1
OG0002844	CARHR198400, CARHR198390, CARHR198410	XP_006289274.2
OG0002845	CARHR194200	XP_006288947.1
OG0002845	CARHR080830	XP_006298855.1
OG0002847	CARHR045790	XP_006306222.1
OG0002848	CARHR188960	XP_023637562.1
OG0002848	CARHR158380	XP_006290824.1
OG0002849	CARHR189190	XP_006288227.1
OG0002850	CARHR275500	XP_023633569.1
OG0002851	CARHR189850	XP_006287432.1
OG0002851	CARHR157670	XP_006292226.1
OG0002852	CARHR189970	XP_006287609.1
OG0002853	CARHR275580	XP_006279767.1, XP_023640284.1
OG0002854	CARHR272710	XP_006279869.2
OG0002854	CARHR272700	XP_006282270.1
OG0002854	CARHR272690	XP_023640828.1
OG0002855	CARHR075570	XP_006300236.2
OG0002855	CARHR272590	XP_006280715.1
OG0002856	CARHR155910	XP_006292254.1
OG0002856	CARHR272510	XP_023643525.1
OG0002857	CARHR159200	XP_006293111.2
OG0002858	CARHR158070	XP_006290854.2
OG0002859	CARHR273320	XP_006280747.1
OG0002859	CARHR154570	XP_006291393.2
OG0002860	CARHR242910	XP_006284916.1
OG0002860	CARHR106510	XP_006299088.1
OG0002861	CARHR001730	XP_023633218.1
OG0002861	CARHR064270	XP_006302975.2
OG0002862	CARHR067700	XP_006285337.1, XP_006298432.1, XP_006302649.1
OG0002863	CARHR073770	XP_006302695.2
OG0002863	CARHR016390	XP_006306471.1
OG0002864	CARHR088120	XP_006297132.1
OG0002865	CARHR088500	XP_006297185.1
OG0002866	CARHR044580	XP_006304336.1
OG0002867	CARHR088920	XP_006299840.1
OG0002867	CARHR044460	XP_006306969.1
OG0002868	CARHR090510	XP_006299837.1
OG0002868	CARHR043150	XP_006305245.2
OG0002869	CARHR096270	XP_006298836.1
OG0002871	CARHR105560	XP_006300143.1
OG0002871	CARHR105570, CARHR105610	XP_006300232.1
OG0002872	CARHR228680	XP_006283405.1
OG0002872	CARHR106880	XP_023641883.1
OG0002873	CARHR238170	XP_006282690.1
OG0002873	CARHR109400	XP_006298262.1
OG0002874	CARHR111630	XP_006297453.1
OG0002874	CARHR235840	XP_006286249.1
OG0002875	CARHR040940	XP_023632874.1
OG0002875	CARHR096330	XP_006298590.2
OG0002876	CARHR039330	XP_006306575.1
OG0002877	CARHR165040	XP_023637817.1
OG0002877	CARHR134030	XP_023639657.1
OG0002878	CARHR135780	XP_023640055.1
OG0002879	CARHR167280	XP_006293269.2
OG0002879	CARHR136440	XP_006295858.2
OG0002880	CARHR167530	XP_006291349.1
OG0002880	CARHR207530	XP_006289139.1
OG0002882	CARHR176950	XP_023639561.1
OG0002885	CARHR092260	XP_023641319.1
OG0002886	CARHR196980, CARHR196970	XP_006288423.1
OG0002886	CARHR196960	XP_006288393.1
OG0002887	CARHR194910	XP_006286821.1
OG0002887	CARHR198710	XP_006289175.1
OG0002890	CARHR111300	XP_006297349.1
OG0002890	CARHR236110	XP_006285362.1
OG0002891	CARHR184880	XP_006294670.1
OG0002891	CARHR238360	XP_006282680.1
OG0002892	CARHR116470	XP_006294896.1
OG0002893	CARHR240030	XP_023634496.1
OG0002893	CARHR116220	XP_006294512.1
OG0002894	CARHR104530	XP_006290528.1
OG0002894	CARHR240610	XP_006283040.1
OG0002895	CARHR286470	XP_006296251.1
OG0002895	CARHR240950	XP_006285517.1
OG0002896	CARHR241790	XP_006283797.1
OG0002896	CARHR105250	XP_006297740.1
OG0002897	CARHR243040	XP_006283435.1
OG0002897	CARHR106760	XP_006299348.1
OG0002898	CARHR091860	XP_006296873.1
OG0002898	CARHR106860	XP_006296855.1
OG0002899	CARHR031580	XP_006304313.1
OG0002899	CARHR129690	XP_006295261.1
OG0002900	CARHR129910	XP_006295987.2
OG0002900	CARHR223470	XP_023634049.1
OG0002901	CARHR010850, CARHR113010	XP_006306091.1
OG0002901	CARHR051820	XP_006301658.1
OG0002902	CARHR050550	XP_023643719.1
OG0002902	CARHR011840	XP_006306199.1
OG0002903	CARHR015690	XP_006307353.1
OG0002904	CARHR144450	XP_006291462.1
OG0002905	CARHR149810	XP_006292817.2
OG0002906	CARHR047700	XP_023642985.1
OG0002906	CARHR213020	XP_023635087.1
OG0002907	CARHR271230	XP_006279496.1
OG0002907	CARHR233300	XP_006284224.2
OG0002908	CARHR271800	XP_023639744.1
OG0002909	CARHR085160	XP_006299116.1
OG0002909	CARHR208510	XP_006287349.1
OG0002910	CARHR207070	XP_006286762.1
OG0002910	CARHR086210	XP_006299502.1
OG0002911	CARHR086930	XP_006299308.1
OG0002911	CARHR199570	XP_006289334.1
OG0002912	CARHR266910	XP_006280243.1
OG0002912	CARHR025260	XP_006306207.1
OG0002913	CARHR267770	XP_006279874.1
OG0002913	CARHR234940	XP_006285809.1
OG0002914	CARHR269410	XP_006279470.1
OG0002914	CARHR234120	XP_006283041.1
OG0002915	CARHR271980, CARHR271860	XP_023635950.1, XP_023635848.1
OG0002916	CARHR027020, CARHR026790	XP_006307742.2, XP_023644643.1
OG0002917	CARHR187410	XP_006288676.1, XP_006291862.1
OG0002918	CARHR190340	XP_006287889.1
OG0002918	CARHR204870	XP_006290205.2
OG0002919	CARHR205410	XP_023637696.1
OG0002920	CARHR275890	XP_006280889.1
OG0002921	CARHR223970	XP_006282785.1
OG0002921	CARHR173940	XP_006282360.2
OG0002922	CARHR174580	XP_006281829.1
OG0002924	CARHR254070	XP_006288336.1
OG0002924	CARHR229700	XP_023634430.1
OG0002925	CARHR229960	XP_006284321.1
OG0002926	CARHR256160	XP_006288572.2
OG0002927	CARHR033200	XP_006305458.1
OG0002928	CARHR033720	XP_006306204.1
OG0002928	CARHR290920	XP_006300879.1
OG0002929	CARHR022680	XP_006304125.1
OG0002930	CARHR127960	XP_006294393.1
OG0002930	CARHR027840	XP_006306809.2
OG0002931	CARHR243940	XP_006283798.1
OG0002932	CARHR245430	XP_006282441.1
OG0002932	CARHR293130	XP_006295611.1
OG0002933	CARHR245770	XP_006283369.1
OG0002933	CARHR114350	XP_006293849.2
OG0002934	CARHR246270	XP_006283909.1
OG0002934	CARHR113990	XP_006294386.1
OG0002935	CARHR106820, CARHR247590	XP_006283385.1
OG0002936	CARHR247660	XP_006283963.1
OG0002937	CARHR247770	XP_006285298.1
OG0002940	CARHR128310	XP_023640923.1
OG0002941	CARHR243920	XP_023635387.1
OG0002941	CARHR193120	XP_006284838.2, XP_023635515.1, XP_023635545.1
OG0002942	CARHR220150	XP_006284242.1
OG0002942	CARHR099720	XP_006298237.1
OG0002943	CARHR213250	XP_006283240.1
OG0002943	CARHR110430, CARHR213240	XP_023635619.1
OG0002944	CARHR172820	XP_006290836.1
OG0002945	CARHR016220	XP_006303695.2
OG0002946	CARHR141610	XP_006295364.1
OG0002947	CARHR170670	XP_006290567.1
OG0002947	CARHR140140	XP_006293435.1
OG0002948	CARHR202860	XP_006289096.1, XP_006289982.1, XP_006289725.2, XP_023635764.1
OG0002949	CARHR139620	XP_023639780.1
OG0002949	CARHR139630, CARHR150030	XP_023643015.1
OG0002950	CARHR281740	XP_023641461.1
OG0002950	CARHR161040	XP_023637755.1
OG0002951	CARHR139060	XP_006295606.1
OG0002951	CARHR139070	XP_006295779.1
OG0002952	CARHR138810	XP_006294794.1
OG0002952	CARHR169980	XP_023638530.1
OG0002953	CARHR138580	XP_023640022.1
OG0002954	CARHR169920	XP_006290629.2
OG0002954	CARHR138490	XP_006293654.1
OG0002955	CARHR211830	XP_006287547.1
OG0002955	CARHR083260	XP_006299427.1
OG0002956	CARHR118920	XP_023637185.1
OG0002956	CARHR191720	XP_023637370.1
OG0002957	CARHR150040	XP_006291625.1
OG0002957	CARHR273900	XP_006291626.2
OG0002958	CARHR190570	XP_006289711.2
OG0002959	CARHR202950	XP_006288516.2
OG0002959	CARHR279210	XP_006279497.2
OG0002960	CARHR280250	XP_006280051.1
OG0002961	CARHR281180	XP_023639185.1
OG0002961	CARHR160380	XP_006290333.2
OG0002962	CARHR028140	XP_023633133.1
OG0002963	CARHR249470	XP_023637394.1
OG0002963	CARHR001300	XP_006304344.1
OG0002964	CARHR250510	XP_006287480.1
OG0002965	CARHR179030	XP_006281207.1
OG0002965	CARHR003130	XP_006306056.1
OG0002966	CARHR003270	XP_023645629.1
OG0002966	CARHR179170	XP_023641796.1
OG0002967	CARHR179480	XP_023640699.1
OG0002967	CARHR003490	XP_023644461.1
OG0002968	CARHR003500	XP_006303136.1
OG0002968	CARHR179530	XP_006279893.1
OG0002969	CARHR003860	XP_006305424.1
OG0002969	CARHR127330	XP_006294681.1
OG0002970	CARHR127240	XP_006295706.1
OG0002970	CARHR003960	XP_006303679.1
OG0002971	CARHR003950	XP_023645863.1
OG0002972	CARHR004630	XP_023645114.1
OG0002972	CARHR126250	XP_006294322.1
OG0002973	CARHR005720	XP_006303605.1
OG0002974	CARHR122060	XP_023640132.1
OG0002974	CARHR007420	XP_006306950.1
OG0002975	CARHR240820	XP_006284236.1
OG0002975	CARHR115330	XP_006294767.2
OG0002976	CARHR198810	XP_006287951.2
OG0002976	CARHR075330	XP_023641625.1
OG0002977	CARHR075410	XP_006298677.1
OG0002977	CARHR198630	XP_006288772.1
OG0002978	CARHR272780	XP_006282192.1
OG0002978	CARHR202240	XP_006290059.1
OG0002979	CARHR268740	XP_006280100.1
OG0002979	CARHR234310	XP_006283237.1
OG0002980	CARHR079630	XP_006298155.1
OG0002980	CARHR186090	XP_006288229.1
OG0002981	CARHR080670	XP_006297256.1
OG0002981	CARHR193930	XP_023636633.1
OG0002982	CARHR130570	XP_006294849.1
OG0002982	CARHR162640	XP_006290378.1
OG0002983	CARHR130970	XP_006293519.1
OG0002983	CARHR162970	XP_006292303.1
OG0002984	CARHR131010	XP_006294321.1
OG0002984	CARHR131040	XP_006285001.1, XP_006279166.1
OG0002985	CARHR131670	XP_006293952.1
OG0002985	CARHR163280	XP_006292269.1
OG0002986	CARHR201210	XP_006304869.2
OG0002987	CARHR016610	XP_006306876.1
OG0002988	CARHR068810	XP_006302219.1
OG0002988	CARHR034620, CARHR218780, CARHR020230	XP_006306074.1
OG0002989	CARHR004020, CARHR004010, CARHR181900	XP_006304426.1
OG0002990	CARHR026010	XP_006307339.1
OG0002990	CARHR061310	XP_006302169.1
OG0002991	CARHR232920, CARHR232930	XP_006283185.1, XP_023635402.1
OG0002993	CARHR040170, CARHR189180	XP_006306631.1, XP_006306628.2
OG0002994	CARHR055250, CARHR004470	XP_006283143.1
OG0002995	CARHR227350	XP_006286270.1, XP_023634704.1
OG0002995	CARHR002580	XP_006307444.1
OG0002996	CARHR186960	XP_006286759.2
OG0002997	CARHR185380	XP_006282584.1
OG0002998	CARHR206240	XP_023639550.1, XP_023636888.1
OG0002998	CARHR086750	XP_006298351.1
OG0002999	CARHR207810	XP_006290198.1
OG0002999	CARHR211680	XP_006290801.2
OG0003000	CARHR274970, CARHR099960	XP_023637229.1, XP_006279517.1
OG0003001	CARHR276010	XP_006279954.1
OG0003001	CARHR205970	XP_023636435.1
OG0003002	CARHR150050	XP_023638683.1
OG0003003	CARHR017950	XP_006303348.1
OG0003003	CARHR065320	XP_006302774.1
OG0003004	CARHR043670	XP_006303543.1
OG0003004	CARHR089770	XP_023642439.1
OG0003005	CARHR091880	XP_023641535.1
OG0003006	CARHR222520	XP_006283433.1
OG0003006	CARHR092220	XP_023641063.1
OG0003007	CARHR222650	XP_006284789.1
OG0003007	CARHR092230	XP_006299525.1
OG0003008	CARHR038730	XP_006305898.1
OG0003008	CARHR093630	XP_023642007.1
OG0003009	CARHR095020	XP_006297182.1
OG0003009	CARHR039950	XP_006306956.1
OG0003010	CARHR041150	XP_006307701.1
OG0003010	CARHR096580	XP_006299562.1
OG0003011	CARHR099480	XP_006296643.1, XP_006298959.1
OG0003012	CARHR100380	XP_006296773.1
OG0003013	CARHR107030	XP_006297756.1
OG0003013	CARHR243330	XP_006283702.2
OG0003014	CARHR108470	XP_006297219.1
OG0003015	CARHR110170	XP_023641162.1
OG0003015	CARHR237250	XP_006284758.1
OG0003016	CARHR103680, CARHR041840	XP_006307155.1
OG0003016	CARHR097140	XP_006297366.1
OG0003017	CARHR043630, CARHR168190	XP_006290627.1
OG0003017	CARHR041720	XP_006306818.1
OG0003018	CARHR165200	XP_006292693.1
OG0003018	CARHR134250	XP_023640098.1
OG0003019	CARHR089960	XP_006297678.2
OG0003020	CARHR139200	XP_006294506.1
OG0003020	CARHR170220	XP_006291417.1
OG0003021	CARHR057460	XP_006301507.1
OG0003022	CARHR263470	XP_006286211.1
OG0003022	CARHR134660	XP_006285950.1
OG0003023	CARHR092420, CARHR092410	XP_006300175.1, XP_006299184.1
OG0003024	CARHR036650, CARHR036660, CARHR036640	XP_023644505.1, XP_023644506.1
OG0003024	CARHR036630	XP_023644502.1
OG0003025	CARHR233110	XP_006284588.1
OG0003027	CARHR096500, CARHR096530, CARHR096510	XP_006299565.1
OG0003033	CARHR236560	XP_006284299.1
OG0003033	CARHR110720	XP_006298317.1
OG0003034	CARHR101090, CARHR101110, CARHR101100, CARHR164790	XP_006285176.1, XP_006285399.1, XP_006295622.1
OG0003036	CARHR242570	XP_006285308.2
OG0003036	CARHR105670	XP_023642713.1
OG0003037	CARHR004760	XP_006286163.2
OG0003038	CARHR129870	XP_006294493.2
OG0003039	CARHR010570	XP_006306076.1
OG0003039	CARHR053270	XP_006300657.1
OG0003040	CARHR053090	XP_023644063.1, XP_023643630.1
OG0003040	CARHR053080	XP_006302542.1
OG0003041	CARHR051790	XP_006301941.2
OG0003041	CARHR010870	XP_006304314.1
OG0003042	CARHR149390	XP_006291729.1
OG0003043	CARHR056940, CARHR056960	XP_006302994.1
OG0003044	CARHR012580	XP_023645238.1
OG0003044	CARHR049100	XP_006302066.1
OG0003046	CARHR266550	XP_023643327.1
OG0003046	CARHR235610	XP_006283056.1
OG0003047	CARHR278240	XP_023641456.1
OG0003048	CARHR278210	XP_006281338.1
OG0003048	CARHR204400	XP_023637134.1
OG0003049	CARHR224300	XP_023635656.1
OG0003049	CARHR174270	XP_006281997.1
OG0003050	CARHR254110	XP_006288513.1
OG0003050	CARHR229710	XP_006284357.1
OG0003051	CARHR230050	XP_023635228.1
OG0003051	CARHR254500	XP_006287184.1
OG0003052	CARHR260490	XP_023636687.1
OG0003052	CARHR033880	XP_006306961.1
OG0003053	CARHR259310	XP_006287079.1
OG0003053	CARHR124550	XP_006293708.1
OG0003054	CARHR037070	XP_006307520.1
OG0003054	CARHR181610	XP_006279885.2
OG0003055	CARHR027730	XP_023645807.1
OG0003056	CARHR127890	XP_006296145.1
OG0003056	CARHR027780	XP_006305266.1
OG0003057	CARHR244000	XP_023635434.1
OG0003057	CARHR107890	XP_006299275.1
OG0003058	CARHR245350	XP_006285189.1
OG0003059	CARHR129250	XP_006296111.1
OG0003060	CARHR252620	XP_023637560.1
OG0003061	CARHR173920	XP_006282082.1
OG0003061	CARHR223950	XP_006284410.1
OG0003062	CARHR217400	XP_023633880.1
OG0003062	CARHR103930	XP_006299724.2
OG0003063	CARHR101010	XP_006297684.1
OG0003064	CARHR099290	XP_006298891.1
OG0003065	CARHR221980	XP_006284906.1
OG0003065	CARHR097840	XP_006300206.1
OG0003066	CARHR047070	XP_023643965.1, XP_006300525.1
OG0003067	CARHR171190	XP_006291552.1
OG0003068	CARHR138970	XP_006292783.1, XP_006294349.1
OG0003069	CARHR167350	XP_006295311.1
OG0003070	CARHR191970	XP_006293128.1, XP_006289996.1
OG0003071	CARHR150750	XP_006292450.1
OG0003071	CARHR274360	XP_006281214.1
OG0003072	CARHR289230, CARHR273950, CARHR273930, CARHR273940	XP_006280128.1
OG0003073	CARHR080260	XP_023642215.1
OG0003073	CARHR186760	XP_006286399.2
OG0003074	CARHR158830	XP_006291633.1
OG0003074	CARHR279830	XP_006280935.1
OG0003075	CARHR279930	XP_006279535.1
OG0003075	CARHR158880	XP_006292265.1
OG0003076	CARHR280790	XP_023644266.1
OG0003076	CARHR160000	XP_006291367.1
OG0003077	CARHR231590	XP_023634400.1
OG0003078	CARHR160840	XP_006291736.1
OG0003079	CARHR248810	XP_023636204.1
OG0003079	CARHR000570	XP_006304638.1
OG0003080	CARHR125270	XP_023639574.1
OG0003080	CARHR005360	XP_023645476.1
OG0003082	CARHR123940	XP_006294053.1
OG0003083	CARHR007020	XP_006304695.2
OG0003083	CARHR122980	XP_023640037.1
OG0003084	CARHR120390	XP_006295264.1
OG0003085	CARHR119810	XP_006294624.1
OG0003087	CARHR077270	XP_006297603.1
OG0003088	CARHR079230, CARHR098470, CARHR098460	XP_006299352.2
OG0003089	CARHR080160	XP_006298123.1
OG0003089	CARHR186560	XP_006288233.1
OG0003090	CARHR194040	XP_006286363.1
OG0003090	CARHR080750	XP_006297026.1
OG0003091	CARHR161400	XP_023638176.1
OG0003093	CARHR074210	XP_006300629.1
OG0003094	CARHR017580	XP_006307605.1
OG0003094	CARHR072000	XP_006302333.1
OG0003095	CARHR017860	XP_006307109.1
OG0003095	CARHR257920, CARHR257910	XP_006280247.1
OG0003096	CARHR023280	XP_006281166.1, XP_006281178.1
