Orthogroup	Cardamine_hirsuta	Brassica_rapa
OG0002157	CARHR004700	XP_009119177.1, XP_033136632.1
OG0002158	CARHR235310	XP_009137673.1, XP_009143618.1
OG0002158	CARHR235320	XP_009143663.2
OG0002159	CARHR076630	XP_018513314.1, XP_009118393.2
OG0002159	CARHR197070	XP_009121502.1
OG0002160	CARHR077450	XP_033148202.1
OG0002161	CARHR185250	XP_009111897.1, XP_009151257.1
OG0002161	CARHR078830	XP_009134767.1
OG0002162	CARHR099540	XP_009106619.1, XP_009102598.1
OG0002162	CARHR080620	XP_009129642.1
OG0002163	CARHR081280	XP_009134922.1, XP_009147137.1, XP_009124698.1
OG0002164	CARHR081380	XP_009134925.1, XP_009124665.1, XP_009147131.1
OG0002165	CARHR199950	XP_018512209.2, XP_009121762.2, XP_009131345.2
OG0002166	CARHR166260	XP_009116308.1, XP_009103980.1
OG0002166	CARHR135460	XP_009143219.1
OG0002167	CARHR134410	XP_009143305.1, XP_009141816.1
OG0002168	CARHR130120	XP_009141525.1, XP_009133050.2
OG0002168	CARHR162130	XP_009139464.1
OG0002169	CARHR158710, CARHR133300	XP_009139258.2
OG0002170	CARHR073640	XP_033140937.1, XP_009104491.1
OG0002171	CARHR016670	XP_009117771.1, XP_009149056.1
OG0002171	CARHR073380	XP_009104513.1
OG0002172	CARHR016690	XP_009149058.1
OG0002172	CARHR073360	XP_009128377.1, XP_009106686.1
OG0002174	CARHR019860	XP_009149615.3
OG0002175	CARHR070100	XP_009106323.1
OG0002175	CARHR021410	XP_009149574.1
OG0002176	CARHR022920	XP_009115624.1, XP_009103231.1
OG0002176	CARHR022940, CARHR022930, CARHR022950	XP_009110133.1
OG0002177	CARHR023370	XP_009115570.1
OG0002177	CARHR064340	XP_009105774.1
OG0002178	CARHR063720	XP_009127805.1
OG0002178	CARHR023820	XP_009115534.1, XP_009110101.1
OG0002179	CARHR060250	XP_009127569.1
OG0002179	CARHR026730	XP_009113791.1, XP_018508336.1
OG0002181	CARHR242370	XP_009138291.1, XP_009128723.2, XP_033136932.1, XP_033139725.1
OG0002182	CARHR274990	XP_009111984.1
OG0002182	CARHR014280	XP_009136457.1
OG0002183	CARHR013800	XP_009117994.1, NP_001288865.1
OG0002183	CARHR146980	XP_009129574.2, XP_033139850.1, XP_033139851.1
OG0002184	CARHR029740	XP_009136724.1
OG0002184	CARHR012260	XP_009148627.2
OG0002185	CARHR012240	XP_033133760.1, XP_009118162.1
OG0002185	CARHR049830	XP_009123366.1
OG0002186	CARHR051950	XP_033135825.1
OG0002186	CARHR011150	XP_033133574.1, XP_009118221.2
OG0002187	CARHR009750	XP_009110801.1
OG0002187	CARHR082890	XP_009146999.1
OG0002188	CARHR005010	XP_033134278.1, XP_033143632.1
OG0002189	CARHR207210	XP_009130905.1, XP_009125625.1
OG0002190	CARHR085220	XP_009135120.1
OG0002190	CARHR208430	XP_009122561.1, XP_009130841.1
OG0002191	CARHR187320	XP_009151120.1
OG0002192	CARHR152960	XP_009123296.1
OG0002192	CARHR191390	XP_009131861.1, XP_009126528.1
OG0002193	CARHR193470	XP_009120838.1
OG0002194	CARHR045750	XP_033128617.1
OG0002194	CARHR087500	XP_009146564.1
OG0002195	CARHR045210	XP_009144743.1
OG0002196	CARHR290520	XP_009107871.1
OG0002196	CARHR091950	XP_009114612.1
OG0002197	CARHR092750	XP_033145039.1
OG0002197	CARHR037860	XP_009107368.2, XP_009147986.1
OG0002198	CARHR093310	XP_009145948.1
OG0002198	CARHR038200	XP_009147956.1
OG0002199	CARHR093480	XP_009135568.1, XP_009113491.1
OG0002199	CARHR038280	XP_009147951.1
OG0002200	CARHR106420	XP_009121388.2, XP_033130129.1, XP_033131416.1, XP_009121227.2
OG0002201	CARHR107320	XP_009136348.1
OG0002201	CARHR107330	XP_018512561.2, XP_018511053.1
OG0002202	CARHR293500	XP_009150851.1, XP_009121150.1, XP_009112415.1
OG0002203	CARHR207610	XP_009122164.1, XP_009130892.1
OG0002203	CARHR109370	XP_009102222.1
OG0002204	CARHR109670	XP_033131054.1
OG0002204	CARHR109690	XP_009103402.1
OG0002205	CARHR040160	XP_033132480.1
OG0002206	CARHR039740	XP_009147885.2, XP_009107281.1
OG0002206	CARHR094680	XP_009145809.1
OG0002207	CARHR290560	XP_009136732.1
OG0002207	CARHR290570, CARHR290590	XP_009136735.1
OG0002208	CARHR167200, CARHR167180, CARHR167170	XP_009140788.1
OG0002209	CARHR140630	XP_009143142.1, XP_009142338.1
OG0002209	CARHR171280	XP_009138806.1
OG0002210	CARHR242030	XP_018509129.2, XP_009108757.1
OG0002211	CARHR111190	XP_033128585.1
OG0002213	CARHR057190	XP_009147992.2
OG0002215	CARHR270090	XP_009107775.1
OG0002219	CARHR110270	XP_009102134.1
OG0002219	CARHR236920	XP_009128959.1, XP_009137834.2, XP_033133068.1
OG0002220	CARHR237340	XP_009137851.2, XP_009128628.1
OG0002220	CARHR110120	XP_009102148.1
OG0002221	CARHR237490	XP_009137854.1
OG0002221	CARHR110010	XP_009102151.1
OG0002222	CARHR240390	XP_009108873.1, XP_009125952.1
OG0002222	CARHR187770	XP_009129963.1
OG0002223	CARHR238880	XP_009137984.2
OG0002224	CARHR117320	XP_009140565.1, XP_009117115.1
OG0002224	CARHR239460	XP_009138024.1
OG0002225	CARHR239920	XP_009126459.1
OG0002225	CARHR116380	XP_009117070.1
OG0002226	CARHR105820	XP_009119409.1, XP_009123238.1
OG0002227	CARHR107410	XP_009121130.1
OG0002228	CARHR129550	XP_033147156.1
OG0002229	CARHR143790	XP_009107126.1
OG0002229	CARHR015570	XP_033135640.1, XP_009148891.1
OG0002231	CARHR146450	XP_009129053.1
OG0002231	CARHR013900, CARHR013910	XP_009117987.1
OG0002232	CARHR147010	XP_009129571.1, XP_009152092.1
OG0002232	CARHR013810	XP_009148646.1
OG0002233	CARHR151640	XP_009111605.1
OG0002234	CARHR262460	XP_009139922.1
OG0002234	CARHR151960	XP_009111615.1, XP_009151829.2
OG0002235	CARHR058920	XP_009108186.1
OG0002236	CARHR215550	XP_009140151.1
OG0002237	CARHR216120	XP_009144668.1, XP_009139699.1
OG0002237	CARHR057490	XP_009127449.1
OG0002238	CARHR046660	XP_009112888.2, XP_009112819.2
OG0002238	CARHR272940	XP_033145632.1
OG0002239	CARHR012370	NP_001303995.1, XP_009148620.1
OG0002240	CARHR270990	XP_009120244.1, XP_033140576.1
OG0002240	CARHR233450	XP_009139694.1
OG0002241	CARHR211560	XP_009122841.1
OG0002241	CARHR083380	XP_009123490.2, XP_009146956.1
OG0002242	CARHR084690	XP_009146861.1
OG0002242	CARHR209210	XP_033137431.1
OG0002243	CARHR074430	XP_033128919.1, XP_018514037.2
OG0002245	CARHR232540	XP_009138920.1
OG0002245	CARHR256770	XP_018510996.1, XP_009127318.1
OG0002246	CARHR264770	XP_009132581.1, XP_009107033.1
OG0002247	CARHR264920	XP_009132571.1, XP_033137677.1
OG0002247	CARHR232870	XP_009139264.1
OG0002248	CARHR267790	XP_009127083.1, XP_009132438.1
OG0002248	CARHR234900	XP_009143243.1, XP_009137648.1
OG0002249	CARHR268420	XP_009127036.2, XP_009132404.2
OG0002250	CARHR269300	XP_009126976.1
OG0002250	CARHR234170	XP_009137603.1, XP_009142514.1
OG0002251	CARHR269680	XP_009120144.1
OG0002251	CARHR233990	XP_009137595.1, XP_009142263.2
OG0002252	CARHR271350	XP_009126828.1, XP_009120276.1
OG0002252	CARHR233250	XP_009139545.1
OG0002253	CARHR026820	XP_009109829.1, XP_009113789.1
OG0002254	CARHR193510	XP_009131737.1
OG0002254	CARHR200800	XP_009121860.1, XP_009131278.1
OG0002255	CARHR187430	XP_009130043.1
OG0002255	CARHR201130	XP_009125843.1, XP_018510947.1
OG0002256	CARHR176400	XP_009101582.1
OG0002256	CARHR225910	XP_009108403.1
OG0002257	CARHR229210	XP_018513469.1
OG0002258	CARHR030280	XP_009107759.2, XP_009115044.1
OG0002258	CARHR129030	XP_009141408.2, XP_009141530.2
OG0002259	CARHR244680	XP_009145338.1
OG0002261	CARHR245360	XP_009138464.1
OG0002261	CARHR245370	XP_009140147.2
OG0002262	CARHR245660	XP_009137661.1, XP_009109365.1
OG0002262	CARHR292900	XP_009140453.1
OG0002263	CARHR246930	XP_009109443.2, XP_009138555.1, XP_009127404.1
OG0002263	CARHR113390	XP_033145400.1
OG0002264	CARHR294400	XP_009109808.1
OG0002265	CARHR263060	XP_009139832.1
OG0002265	CARHR154050	XP_009111788.1, XP_009151777.1
OG0002266	CARHR181760	XP_009123698.1, XP_009114036.1
OG0002266	CARHR036800	XP_009107431.1
OG0002267	CARHR100080	XP_009106163.1, XP_009135872.1
OG0002268	CARHR220590	XP_033146584.1
OG0002269	CARHR220770	XP_009107784.1
OG0002269	CARHR098960	XP_009108345.1, XP_033144236.1
OG0002270	CARHR098840, CARHR098850	XP_009108574.1
OG0002271	CARHR098070	XP_033142761.1
OG0002271	CARHR221780	XP_009147548.1
OG0002272	CARHR289970	XP_009146913.1, NP_001288863.1
OG0002273	CARHR140660	XP_009143146.1
OG0002274	CARHR139460	XP_009142254.1, XP_009143012.1
OG0002274	CARHR170380	XP_009138879.1
OG0002275	CARHR139320	XP_009133660.1, XP_009142998.1
OG0002275	CARHR170280	XP_009116674.1
OG0002276	CARHR139300	XP_009142995.1
OG0002276	CARHR170260	XP_009116671.1, XP_009138889.1
OG0002277	CARHR168170	XP_009116484.1
OG0002277	CARHR137300	XP_009142815.1
OG0002278	CARHR167610	XP_009116444.2
OG0002278	CARHR136830	XP_009133510.2, XP_009142774.1
OG0002279	CARHR211810, CARHR258990	XP_009130652.1
OG0002279	CARHR077200	XP_009119125.1
OG0002280	CARHR151110	XP_009149771.1
OG0002280	CARHR190630	XP_009126575.1
OG0002281	CARHR151020	XP_009149780.1
OG0002281	CARHR190600	XP_009131898.1, XP_009120621.1
OG0002282	CARHR273970	XP_018512121.1, XP_009120563.1
OG0002283	CARHR279350	XP_009150628.1
OG0002284	CARHR248990	XP_009111449.1
OG0002286	CARHR003200	XP_009119354.1
OG0002286	CARHR179140	XP_009113940.1
OG0002287	CARHR005080	XP_009119138.1
OG0002287	CARHR125620	XP_009141200.1, XP_009141442.3
OG0002288	CARHR124740	XP_009132772.1
OG0002288	CARHR005730	XP_009119082.1, XP_009111004.1
OG0002289	CARHR007250, CARHR007220	XP_009110942.1, XP_009118436.1
OG0002290	CARHR119710	XP_009140775.1
OG0002290	CARHR008300	XP_009110896.2, XP_009118376.2
OG0002291	CARHR241060	XP_009108816.1
OG0002291	CARHR114990	XP_009140729.1
OG0002292	CARHR198700	XP_018512495.1
OG0002292	CARHR075380	XP_009134609.1, XP_009124816.1
OG0002293	CARHR076020	XP_009134637.1, XP_033141411.1
OG0002293	CARHR197860	XP_009131466.1
OG0002294	CARHR197060	XP_009121501.2
OG0002294	CARHR076640	XP_009131531.1
OG0002295	CARHR196810	XP_009131541.2
OG0002295	CARHR076780	XP_009134698.1, XP_009118572.1
OG0002296	CARHR076960	XP_009147304.1
OG0002297	CARHR196360	XP_009131561.1, XP_009121446.1
OG0002298	CARHR195630	XP_009107527.1
OG0002298	CARHR077510	XP_009134729.1
OG0002299	CARHR186550	XP_009129895.2, XP_009151169.2
OG0002300	CARHR182300	XP_009151727.1, XP_009129774.1
OG0002301	CARHR081540	XP_009147121.1
OG0002301	CARHR286220	XP_009129755.1, XP_009151707.2
OG0002302	CARHR131570	XP_009141627.1
OG0002302	CARHR163240	XP_009116026.1
OG0002303	CARHR074010	XP_009104466.3
OG0002303	CARHR016240	XP_009117812.2, XP_009148962.1
OG0002304	CARHR016780	XP_009149064.1, XP_009117768.1
OG0002304	CARHR073180	XP_033131208.1
OG0002305	CARHR072920	XP_033141638.1
OG0002305	CARHR016910	XP_009149077.1
OG0002306	CARHR017140	XP_009149105.1
OG0002306	CARHR072700	XP_009106622.1, XP_009104550.1
OG0002307	CARHR067710	XP_009106108.1
OG0002308	CARHR021520	XP_009149586.2, XP_009110198.1
OG0002308	CARHR070230	XP_009106334.1
OG0002309	CARHR022220	XP_033133863.1
OG0002309	CARHR071120	XP_033132027.1, XP_009106414.2
OG0002310	CARHR022340	XP_009110161.1
OG0002310	CARHR071250	XP_009128247.2
OG0002311	CARHR024280	XP_018510313.1
OG0002311	CARHR063400	XP_009105696.2, XP_009104955.1
OG0002313	CARHR025610	XP_009109914.1
OG0002313	CARHR062020	XP_009105010.1, XP_009127703.1
OG0002314	CARHR026750	XP_009109836.1
OG0002314	CARHR060180	XP_009105303.1
OG0002315	CARHR238330	XP_009127829.1
OG0002316	CARHR008870	XP_009118332.1
OG0002318	CARHR045760	XP_033147009.1
OG0002319	CARHR035210, CARHR002080	XP_009119612.1, XP_009109723.2, XP_009109724.1, XP_009111183.1
OG0002320	CARHR249320	XP_033140673.1
OG0002320	CARHR001090	XP_009119687.1
OG0002321	CARHR087010	XP_009135233.2
OG0002324	CARHR064440, CARHR064430, CARHR063030	XP_009104925.2, XP_009127850.1, XP_009105783.1
OG0002325	CARHR045600	XP_033147024.1
OG0002326	CARHR087990	XP_009146526.1
OG0002326	CARHR045310	XP_009106844.2
OG0002327	CARHR044000	XP_033147006.1
OG0002327	CARHR089410	XP_033148686.1
OG0002328	CARHR090780	XP_009115305.1, XP_009146209.1
OG0002329	CARHR093670	XP_018513188.1, XP_009145904.1
OG0002329	CARHR038750	XP_009147944.1
OG0002330	CARHR093770	XP_009145893.1, XP_009135579.1, XP_009112734.1
OG0002331	CARHR096920	XP_009145524.1
OG0002331	CARHR041660	XP_009144898.1
OG0002332	CARHR293280, CARHR105950, CARHR183530, CARHR292400, CARHR215450, CARHR151370, CARHR102580	XP_033129589.1
OG0002333	CARHR242330	XP_009112704.1
OG0002333	CARHR106080	XP_009119399.1
OG0002334	CARHR235990	XP_009109103.1, XP_009137777.1, XP_009144326.1
OG0002335	CARHR042380	XP_033129271.1, XP_009107143.1
OG0002335	CARHR091280	XP_009146168.1
OG0002336	CARHR091300	XP_009114947.1, XP_009146167.1
OG0002336	CARHR042360	XP_009107145.1
OG0002337	CARHR162240	XP_009115947.1, XP_009136681.1, XP_009139451.2
OG0002338	CARHR166170	XP_009116307.1, XP_009103978.1
OG0002339	CARHR136480	XP_009140695.1
OG0002339	CARHR167290	XP_009116419.1
OG0002341	CARHR255600, CARHR252950	XP_009114560.1
OG0002342	CARHR179970	XP_033134850.1
OG0002342	CARHR150620	XP_033128457.1, XP_033143695.1
OG0002343	CARHR150870	XP_009114178.1
OG0002344	CARHR270570	XP_033144588.1
OG0002345	CARHR024240	XP_009115494.1
OG0002345	CARHR024230	XP_009103154.1
OG0002348	CARHR236170	XP_009130584.1, XP_009137781.1
OG0002349	CARHR236330	XP_009109083.2
OG0002349	CARHR110990	XP_009112668.1, XP_009102031.1
OG0002351	CARHR118290	XP_009140519.1
OG0002351	CARHR238570	XP_009137960.1
OG0002352	CARHR117680	XP_033145434.1, XP_018509991.1
OG0002352	CARHR239120	XP_009137999.1
OG0002353	CARHR243470, CARHR042980	XP_009108679.1, XP_009138346.1, XP_009138347.1
OG0002353	CARHR243460	XP_009113527.2
OG0002354	CARHR129840	XP_009133027.1, XP_033147583.1, XP_009141502.1
OG0002355	CARHR056040	XP_009119565.1
OG0002355	CARHR079600	XP_009147260.1
OG0002356	CARHR009680	XP_009148272.1
OG0002356	CARHR053790	XP_009113330.1, XP_009102727.2
OG0002357	CARHR168240	XP_009116490.1
OG0002358	CARHR144540	XP_009148851.1, XP_009110521.2
OG0002358	CARHR015190	XP_033134715.1
OG0002359	CARHR015020	XP_009148833.1
OG0002359	CARHR144870	XP_009114200.1, XP_009129164.1
OG0002360	CARHR144970	XP_009129150.1
OG0002360	CARHR215290	XP_009114199.1
OG0002361	CARHR213790	XP_033131894.1
OG0002361	CARHR148650	XP_009129424.1
OG0002362	CARHR149050	XP_009151939.1, XP_009111578.1
OG0002362	CARHR261560	XP_033145720.1
OG0002363	CARHR149630	XP_009129387.1, XP_033137197.1, XP_009151902.1
OG0002363	CARHR261790	XP_009140238.1
OG0002364	CARHR057660	XP_033139428.1
OG0002365	CARHR056580	XP_009127384.1
OG0002365	CARHR216660	XP_033148478.1, XP_009124241.1
OG0002366	CARHR012930	XP_009148576.1
OG0002366	CARHR048570	XP_009113025.1
OG0002367	CARHR270170	XP_009120164.1, XP_033144613.1, XP_009126935.1
OG0002367	CARHR233900	XP_009142192.1
OG0002368	CARHR136170	XP_009141969.1
OG0002368	CARHR167010	XP_009116386.1
OG0002369	CARHR135690	XP_009141923.2
OG0002369	CARHR135710	XP_018514138.1
OG0002370	CARHR180840	XP_009135060.1
OG0002371	CARHR084410	XP_033147904.1
OG0002371	CARHR209830	XP_009130762.1
OG0002372	CARHR085560	XP_009146786.1
OG0002372	CARHR207900	XP_033138828.1
OG0002373	CARHR206410	XP_009135207.1, XP_009146641.1
OG0002373	CARHR086690	XP_009120938.1
OG0002374	CARHR232020	XP_009109242.1, XP_009138303.1
OG0002374	CARHR258640	XP_009134039.1
OG0002375	CARHR230690	XP_009137350.1, XP_009140478.1
OG0002375	CARHR264070	XP_009127316.1
OG0002376	CARHR232950	XP_033143313.1
OG0002376	CARHR265120	XP_009132547.1, XP_009106864.1
OG0002377	CARHR235120	XP_009137660.1, XP_009143453.2
OG0002377	CARHR267410	XP_009119954.1
OG0002378	CARHR234750	XP_009143075.2
OG0002378	CARHR268110	XP_033139732.1, XP_009132426.1
OG0002379	CARHR233630	XP_033133062.1, XP_009139905.1
OG0002379	CARHR270690	XP_009120208.1
OG0002380	CARHR278850	XP_009130478.1
OG0002380	CARHR203400	XP_009122110.1
OG0002381	CARHR277530	XP_009150418.1
OG0002382	CARHR205350	XP_033138442.1
OG0002382	CARHR275000	XP_009136456.1
OG0002383	CARHR176000	XP_009128828.1
OG0002383	CARHR225320	XP_009136933.1, XP_009131778.1
OG0002385	CARHR227670	XP_009134344.1, XP_009108515.1
OG0002386	CARHR253640	XP_009114615.1, XP_009134276.1
OG0002386	CARHR229350	XP_009135928.1
OG0002387	CARHR245610	XP_009138039.1, XP_009138483.1
OG0002387	CARHR292970	XP_009140458.1
OG0002388	CARHR245850	XP_009138493.1
OG0002388	CARHR114380	XP_009117299.2
OG0002389	CARHR294000	XP_009101955.2, XP_009125879.1
OG0002390	CARHR230030, CARHR129480	XP_009143682.1
OG0002390	CARHR031980	XP_009114874.1
OG0002391	CARHR256320	XP_009128719.1
OG0002391	CARHR256360	XP_009134189.2
OG0002392	CARHR131210, CARHR227680	XP_009108514.1
OG0002392	CARHR252160	XP_009114481.1
OG0002393	CARHR218580	XP_018514090.2
OG0002393	CARHR101290	XP_009102451.2, XP_018513179.2
OG0002394	CARHR218890	XP_009107690.1
OG0002394	CARHR100550	XP_009135895.1, XP_009102507.1
OG0002395	CARHR100390	XP_009106000.1, XP_009135886.1, XP_009102521.1
OG0002396	CARHR099280	XP_009102631.1
OG0002396	CARHR220560	XP_009109579.1, XP_009147066.1
OG0002397	CARHR261360	XP_033145711.1
OG0002397	CARHR148770	XP_009129415.1
OG0002398	CARHR143540	XP_009118088.1, XP_033147148.1
OG0002398	CARHR173380	XP_009104412.1, XP_009138691.1
OG0002400	CARHR141700	XP_009142644.1
OG0002400	CARHR172010	XP_018510353.1
OG0002401	CARHR141080	XP_009142369.1
OG0002401	CARHR171540	XP_009104295.1, XP_033134584.1
OG0002402	CARHR140720	XP_018514619.2
OG0002402	CARHR171310	XP_033146686.1, XP_009116768.2
OG0002403	CARHR066760	XP_009106026.1
OG0002403	CARHR018630	XP_009117629.1, XP_009110368.1
OG0002404	CARHR138570	XP_009142195.1
OG0002404	CARHR189520	XP_009150933.1
OG0002406	CARHR192300	XP_009120801.2, XP_009126446.1
OG0002406	CARHR153750	XP_033129004.1
OG0002408	CARHR274210	XP_009120587.1
OG0002409	CARHR278930	XP_009150567.1
OG0002410	CARHR158940	XP_009101486.1
OG0002410	CARHR280010	XP_009112207.1, XP_009150691.1
OG0002411	CARHR018190	XP_009117651.1
OG0002411	CARHR065750	XP_009104842.1, XP_009105949.1, XP_009127954.1
OG0002412	CARHR000580	XP_018511154.1
OG0002412	CARHR248880	XP_009134536.2, XP_009111467.1
OG0002413	CARHR000750	XP_009118821.2, XP_009119710.1
OG0002414	CARHR002740	XP_009119548.1
OG0002414	CARHR251390	XP_009111241.1
OG0002415	CARHR179540	XP_033140610.1, XP_009101756.2
OG0002416	CARHR180130	XP_009113985.1
OG0002416	CARHR003660	XP_009111112.1
OG0002417	CARHR126790	XP_009143926.2
OG0002417	CARHR004330	XP_033138201.1
OG0002418	CARHR125700	XP_009144023.2
OG0002418	CARHR005040	XP_033138568.1
OG0002419	CARHR124050	XP_009141081.1, XP_009144288.2
OG0002420	CARHR120670	XP_009108744.1
OG0002420	CARHR120680	XP_009140836.1
OG0002421	CARHR120220	XP_009103611.1, XP_009133887.2
OG0002421	CARHR008120	XP_009148083.1
OG0002422	CARHR268150	XP_009120009.1
OG0002422	CARHR234720	XP_009137633.1
OG0002423	CARHR076130	XP_009147373.1, XP_009134651.1
OG0002423	CARHR197740	XP_009126058.1, XP_009121560.2
OG0002424	CARHR197450	XP_009126073.2
OG0002424	CARHR076380	XP_018514776.1
OG0002425	CARHR076430	XP_009134670.1
OG0002425	CARHR197380	XP_033140089.1
OG0002426	CARHR076510	XP_033139350.1, XP_009118297.1
OG0002426	CARHR197270	XP_009121524.1
OG0002427	CARHR077140	XP_009130335.1
OG0002427	CARHR196120	XP_009121418.1
OG0002428	CARHR078030	XP_009102088.1
OG0002428	CARHR194890	XP_009121005.1
OG0002429	CARHR006830	XP_033132521.1
OG0002430	CARHR082940	XP_009123906.1
OG0002430	CARHR082930	XP_018514291.1
OG0002431	CARHR165300	XP_009139181.2
OG0002431	CARHR134350	XP_009143311.2, XP_009133368.2
OG0002432	CARHR134260	XP_009141804.2
OG0002432	CARHR134270	XP_009141805.1, XP_009133363.1
OG0002433	CARHR016380	XP_009117798.2, XP_009149017.1
OG0002434	CARHR017160	XP_009149106.1
OG0002435	CARHR066670	XP_009106020.1
OG0002435	CARHR018800	NP_001288814.1
OG0002436	CARHR022130	XP_009149695.1
OG0002436	CARHR071020	XP_009106404.1
OG0002437	CARHR022520	XP_033130847.1
OG0002437	CARHR071500	XP_009106452.1, XP_018511799.2
OG0002438	CARHR022650	XP_009145357.1, XP_009103248.1
OG0002438	CARHR071660	XP_009103585.1
OG0002439	CARHR065020	XP_009104869.1, XP_009105874.1
OG0002439	CARHR022880	XP_009110134.1
OG0002440	CARHR291400	XP_033131672.1, XP_009105077.2, XP_033131671.1, XP_009104416.3, XP_009127328.2
OG0002441	CARHR023410	XP_009115567.2, XP_009103205.1
OG0002442	CARHR063610	XP_009105706.2
OG0002442	CARHR023980	XP_009103165.1, XP_009115512.1
OG0002443	CARHR025270	XP_009115397.1
OG0002443	CARHR062390	XP_009105489.1
OG0002444	CARHR061520	XP_009105419.1, XP_009105022.2
OG0002444	CARHR025770	XP_009103078.2
OG0002445	CARHR264980	XP_009132562.1
OG0002446	CARHR235410	XP_009137686.1, XP_009143884.1
OG0002446	CARHR266680	XP_009119902.1
OG0002447	CARHR115580	XP_009117043.1
OG0002448	CARHR160090	XP_033129911.1, XP_018513128.1
OG0002448	CARHR035870	XP_009107614.2
OG0002449	CARHR013260	XP_009110612.1
OG0002449	CARHR147640	XP_009121464.1
OG0002450	CARHR007940	XP_009118391.1, XP_009148073.1
OG0002451	CARHR007820	XP_009148057.1
OG0002451	CARHR121230	XP_009140892.1, XP_009103671.1
OG0002452	CARHR007070	XP_009110952.1
OG0002452	CARHR204790	XP_009122567.1
OG0002453	CARHR250990	XP_033139729.1
OG0002453	CARHR002420	XP_009119572.1
OG0002454	CARHR002410	XP_033138277.1, XP_009118717.2
