Orthogroup	Cardamine_hirsuta	Arabis_alpina
OG0003521	CARHR140940	Aa_G15900.h1.t1
OG0003523	CARHR168450	Aa_G98590.h1.t1
OG0003524	CARHR277440	Aa_G559270.h1.t1
OG0003525	CARHR279220	Aa_G37290.h1.t1
OG0003526	CARHR279780	Aa_G23320.h1.t1
OG0003527	CARHR280550, CARHR066690	Aa_G482320.h1.t1
OG0003528	CARHR123520	Aa_G35450.h1.t1
OG0003529	CARHR268260	Aa_G542620.h1.t1
OG0003530	CARHR197330	Aa_G379160.h1.t1
OG0003530	CARHR076470	Aa_G42460.h1.t1
OG0003531	CARHR193660	Aa_G441560.h1.t1
OG0003533	CARHR134310	Aa_G357520.h1.t1
OG0003534	CARHR164990	Aa_G287630.h1.t1
OG0003535	CARHR130830	Aa_G371410.h1.t1, Aa_G11730.h1.t1
OG0003536	CARHR017590	Aa_G274950.h1.t1
OG0003537	CARHR018810	Aa_G55170.h1.t1, Aa_G577520.h1.t1
OG0003538	CARHR068100	Aa_G64480.h1.t1
OG0003538	CARHR019580	Aa_G493850.h1.t1
OG0003540	CARHR063990	Aa_G163410.h1.t1, Aa_G62630.h1.t1
OG0003541	CARHR024180	Aa_G487250.h1.t1
OG0003541	CARHR063540	Aa_G521050.h1.t1
OG0003542	CARHR026290	Aa_G233460.h1.t1
OG0003543	CARHR026610	Aa_G61680.h1.t1
OG0003544	CARHR215860	Aa_G581140.h1.t1
OG0003545	CARHR294550	Aa_G155610.h1.t1
OG0003546	CARHR005060	Aa_G79400.h1.t1
OG0003547	CARHR144610, CARHR195890	Aa_G56680.h1.t1
OG0003549	CARHR182040	Aa_G128250.h1.t1
OG0003550	CARHR081830	Aa_G78740.h1.t1
OG0003551	CARHR188800	Aa_G392350.h1.t1
OG0003552	CARHR276610	Aa_G406160.h1.t1
OG0003553	CARHR276830	Aa_G492230.h1.t1
OG0003554	CARHR160250	Aa_G209280.h1.t1
OG0003555	CARHR157420	Aa_G588180.h1.t1
OG0003556	CARHR023300	Aa_G399790.h1.t1
OG0003556	CARHR064530	Aa_G170740.h1.t1
OG0003558	CARHR072520, CARHR017240	Aa_G293060.h1.t1
OG0003559	CARHR073160	Aa_G145420.h1.t1
OG0003560	CARHR089370, CARHR043950	Aa_G56210.h1.t1
OG0003561	CARHR089790	Aa_G1490.h1.t1
OG0003562	CARHR290700	Aa_G468220.h1.t1
OG0003562	CARHR092090	Aa_G418190.h1.t1
OG0003564	CARHR041930	Aa_G166360.h1.t1
OG0003565	CARHR099650	Aa_G428240.h1.t1
OG0003569	CARHR045840, CARHR045850, CARHR044320, CARHR043880, CARHR045830	Aa_G205610.h1.t1
OG0003570	CARHR127050, CARHR116000	Aa_G299620.h1.t1
OG0003573	CARHR213970	Aa_G303860.h1.t1
OG0003578	CARHR163060	Aa_G14340.h1.t1
OG0003584	CARHR237300	Aa_G628350.h1.t1
OG0003585	CARHR165680	Aa_G213650.h1.t1
OG0003586	CARHR238370	Aa_G489460.h1.t1
OG0003587	CARHR115540	Aa_G13750.h1.t1, Aa_G287810.h1.t1
OG0003589	CARHR242630	Aa_G892590.h1.t1
OG0003590	CARHR293610	Aa_G383820.h1.t1
OG0003591	CARHR010310	Aa_G446360.h1.t1
OG0003591	CARHR283810	Aa_G282510.h1.t1
OG0003592	CARHR051570	Aa_G482480.h1.t1
OG0003592	CARHR051600	Aa_G485790.h1.t1
OG0003593	CARHR144950, CARHR177060	Aa_G323200.h1.t1
OG0003594	CARHR014850	Aa_G117740.h1.t1
OG0003595	CARHR292470	Aa_G185350.h1.t1
OG0003596	CARHR263860	Aa_G282150.h1.t1
OG0003597	CARHR013030	Aa_G291920.h1.t1, Aa_G291920.h2.t1
OG0003597	CARHR048390	Aa_G433380.h1.t1
OG0003598	CARHR083530, CARHR083390	Aa_G24050.h1.t1
OG0003599	CARHR085460	Aa_G136840.h1.t1
OG0003600	CARHR145210, CARHR086010	Aa_G216130.h1.t1
OG0003601	CARHR086870	Aa_G3060.h1.t1, Aa_G40520.h1.t1
OG0003604	CARHR235210	Aa_G217510.h1.t1
OG0003605	CARHR117950	Aa_G2570.h1.t1, Aa_G2580.h1.t1
OG0003606	CARHR269400	Aa_G755850.h1.t1
OG0003607	CARHR216280	Aa_G279040.h1.t1
OG0003608	CARHR007640	Aa_G774250.h1.t1, Aa_G957620.h1.t1, Aa_G481420.h1.t1
OG0003609	CARHR203070	Aa_G159020.h1.t1
OG0003610	CARHR278620	Aa_G309220.h1.t1
OG0003611	CARHR225150	Aa_G45850.h4.t1, Aa_G45850.h3.t1, Aa_G45850.h1.t1, Aa_G45850.h2.t1, Aa_G45850.h5.t1, Aa_G45860.h7.t1, Aa_G45860.h4.t1, Aa_G45860.h2.t1, Aa_G45860.h1.t1, Aa_G45860.h5.t1, Aa_G45860.h3.t1, Aa_G45860.h6.t1
OG0003612	CARHR225270	Aa_G340030.h1.t1
OG0003613	CARHR186940	Aa_G363160.h1.t1, Aa_G40960.h1.t1, Aa_G66270.h1.t1
OG0003614	CARHR027370	Aa_G130700.h1.t1
OG0003614	CARHR027460	Aa_G245110.h1.t1
OG0003618	CARHR163170, CARHR163160	Aa_G14270.h1.t1
OG0003619	CARHR085350	Aa_G136950.h1.t1
OG0003620	CARHR178350, CARHR178360	Aa_G123870.h1.t1, Aa_G123860.h1.t1
OG0003621	CARHR178180	Aa_G123730.h1.t1
OG0003623	CARHR195180, CARHR195150	Aa_G70320.h1.t1
OG0003623	CARHR195140, CARHR153990	Aa_G70340.h1.t1
OG0003624	CARHR173910	Aa_G162860.h1.t1
OG0003625	CARHR142750	Aa_G226130.h1.t1
OG0003626	CARHR172590	Aa_G2610.h1.t1
OG0003627	CARHR141040	Aa_G17220.h1.t1
OG0003628	CARHR139740	Aa_G265190.h1.t1
OG0003629	CARHR108060	Aa_G218610.h1.t1
OG0003629	CARHR139530, CARHR139540	Aa_G479540.h1.t1
OG0003630	CARHR139120	Aa_G360590.h1.t1
OG0003631	CARHR191930	Aa_G672080.h1.t1
OG0003632	CARHR015140	Aa_G115500.h1.t1
OG0003633	CARHR280930	Aa_G147110.h1.t1
OG0003635	CARHR160970	Aa_G122660.h1.t1
OG0003636	CARHR000800	Aa_G105750.h1.t1
OG0003637	CARHR002180	Aa_G6750.h1.t1
OG0003638	CARHR002480	Aa_G358070.h1.t1
OG0003638	CARHR251140	Aa_G188860.h1.t1
OG0003639	CARHR114810	Aa_G495980.h1.t1
OG0003640	CARHR075340	Aa_G451760.h1.t1
OG0003640	CARHR198770	Aa_G524200.h1.t1
OG0003641	CARHR079420	Aa_G643720.h1.t1
OG0003642	CARHR079950	Aa_G133720.h1.t1
OG0003643	CARHR134630	Aa_G586040.h1.t1
OG0003644	CARHR074560, CARHR074550	Aa_G239040.h1.t1, Aa_G239060.h1.t1
OG0003645	CARHR017080	Aa_G103860.h1.t1
OG0003646	CARHR067020	Aa_G30430.h1.t1
OG0003647	CARHR019850	Aa_G407830.h1.t1
OG0003648	CARHR022760	Aa_G502390.h1.t1
OG0003649	CARHR060430	Aa_G56020.h1.t1
OG0003651	CARHR013530	Aa_G726120.h1.t1
OG0003652	CARHR005870	Aa_G22950.h1.t1
OG0003653	CARHR005200	Aa_G219920.h1.t1
OG0003655	CARHR196270	Aa_G162250.h1.t1
OG0003656	CARHR195900	Aa_G56670.h1.t1
OG0003657	CARHR087140	Aa_G40210.h1.t1
OG0003658	CARHR208610	Aa_G727220.h1.t1
OG0003659	CARHR275450	Aa_G583370.h1.t1
OG0003660	CARHR272290	Aa_G93760.h1.t1, Aa_G64140.h1.t1
OG0003662	CARHR154930	Aa_G500660.h1.t1
OG0003663	CARHR062580	Aa_G622060.h1.t1
OG0003663	CARHR025070	Aa_G559810.h1.t1
OG0003664	CARHR113110	Aa_G549050.h1.t1, Aa_G549060.h1.t1
OG0003665	CARHR017880, CARHR065230	Aa_G324120.h1.t1
OG0003666	CARHR073980	Aa_G410350.h1.t1
OG0003667	CARHR087670	Aa_G290170.h1.t1, Aa_G290160.h1.t1
OG0003668	CARHR088310	Aa_G534970.h1.t1
OG0003669	CARHR044670	Aa_G346400.h1.t1, Aa_G184660.h1.t1
OG0003670	CARHR088990, CARHR089010	Aa_G458840.h1.t1, Aa_G713570.h1.t1
OG0003671	CARHR090330	Aa_G234900.h1.t1, Aa_G443940.h1.t1
OG0003672	CARHR092300	Aa_G56930.h1.t1
OG0003673	CARHR100450	Aa_G26910.h1.t1
OG0003674	CARHR102050	Aa_G10.h1.t1
OG0003675	CARHR007870	Aa_G286040.h1.t1
OG0003675	CARHR269770	Aa_G242660.h1.t1
OG0003676	CARHR105270	Aa_G78910.h1.t1
OG0003677	CARHR043080	Aa_G173510.h1.t1
OG0003677	CARHR090600	Aa_G424040.h1.t1
OG0003678	CARHR096460	Aa_G531180.h1.t1, Aa_G254110.h1.t1
OG0003679	CARHR162070	Aa_G24540.h1.t1, Aa_G114540.h1.t1
OG0003680	CARHR162200	Aa_G700450.h1.t1, Aa_G311930.h1.t1
OG0003681	CARHR163590	Aa_G394530.h1.t1
OG0003681	CARHR132090	Aa_G304520.h1.t1
OG0003682	CARHR166190	Aa_G287190.h1.t1
OG0003683	CARHR161600, CARHR161620, CARHR161630	Aa_G141200.h1.t1
OG0003685	CARHR164420	Aa_G591930.h1.t1
OG0003686	CARHR106790	Aa_G221280.h1.t1
OG0003695	CARHR240410, CARHR236100	Aa_G44520.h1.t1
OG0003696	CARHR238070	Aa_G461030.h1.t1
OG0003697	CARHR242660	Aa_G909550.h1.t1
OG0003697	CARHR242670	Aa_G793090.h1.t1, Aa_G770570.h1.t1
OG0003698	CARHR243200	Aa_G84890.h1.t1
OG0003698	CARHR243190	Aa_G84860.h1.t1
OG0003699	CARHR033890	Aa_G357540.h1.t1
OG0003700	CARHR222920	Aa_G49350.h1.t1
OG0003701	CARHR144620	Aa_G186490.h1.t1
OG0003703	CARHR214630	Aa_G454570.h1.t1
OG0003704	CARHR049390	Aa_G473810.h1.t1
OG0003705	CARHR136000	Aa_G144150.h1.t1
OG0003706	CARHR154810	Aa_G162240.h1.t1
OG0003706	CARHR273140	Aa_G482940.h1.t1, Aa_G550800.h1.t1
OG0003707	CARHR258420	Aa_G73990.h1.t1
OG0003708	CARHR268950, CARHR268940	Aa_G679170.h1.t1
OG0003709	CARHR000660, CARHR270370	Aa_G208760.h1.t1
OG0003710	CARHR200120	Aa_G19570.h1.t1
OG0003711	CARHR213500	Aa_G607270.h1.t1
OG0003712	CARHR178340	Aa_G123850.h1.t1
OG0003712	CARHR227120	Aa_G221300.h1.t1
OG0003713	CARHR178810	Aa_G103170.h1.t1
OG0003714	CARHR229260	Aa_G419770.h1.t1
OG0003715	CARHR230680	Aa_G92770.h1.t1
OG0003715	CARHR255150	Aa_G39310.h1.t1
OG0003716	CARHR166740	Aa_G728380.h1.t1, Aa_G608280.h1.t1
OG0003718	CARHR042020	Aa_G389470.h1.t1
OG0003718	CARHR284810	Aa_G601360.h1.t1
OG0003719	CARHR210430	Aa_G260830.h1.t1
OG0003720	CARHR012640	Aa_G18820.h1.t1
OG0003721	CARHR255210	Aa_G39370.h1.t1, Aa_G39380.h1.t1, Aa_G39360.h1.t1
OG0003723	CARHR099410	Aa_G87450.h1.t1
OG0003724	CARHR290040	Aa_G448620.h1.t1
OG0003725	CARHR264880	Aa_G151380.h1.t1
OG0003726	CARHR142820	Aa_G191160.h1.t1, Aa_G226200.h1.t1
OG0003727	CARHR141460	Aa_G16790.h1.t1
OG0003728	CARHR139110	Aa_G360600.h1.t1, Aa_G360620.h1.t1, Aa_G360610.h1.t1
OG0003729	CARHR139100	Aa_G360630.h1.t1
OG0003730	CARHR168310	Aa_G221020.h1.t1
OG0003731	CARHR040500, CARHR210130	Aa_G456280.h1.t1
OG0003732	CARHR285860	Aa_G28130.h1.t1, Aa_G28120.h1.t1
OG0003733	CARHR003560	Aa_G203730.h1.t1
OG0003734	CARHR180030, CARHR180010	Aa_G359980.h1.t1
OG0003735	CARHR180290	Aa_G520330.h1.t1
OG0003736	CARHR126660	Aa_G257870.h1.t1
OG0003738	CARHR125350	Aa_G460440.h1.t1
OG0003739	CARHR068770, CARHR124920	Aa_G343070.h1.t1
OG0003740	CARHR124500	Aa_G555110.h1.t1
OG0003740	CARHR006000	Aa_G22870.h1.t1
OG0003741	CARHR120330	Aa_G144590.h1.t1
OG0003742	CARHR126420	Aa_G3130.h1.t1
OG0003743	CARHR076050	Aa_G71730.h1.t1, Aa_G431450.h1.t1
OG0003744	CARHR183180	Aa_G597120.h1.t1
OG0003746	CARHR194010	Aa_G83700.h1.t1
OG0003747	CARHR081870	Aa_G78690.h2.t1, Aa_G78690.h1.t1
OG0003748	CARHR082520	Aa_G174110.h1.t1, Aa_G570100.h2.t1, Aa_G570100.h1.t1
OG0003749	CARHR082780	Aa_G302020.h1.t1
OG0003750	CARHR058330	Aa_G213620.h1.t1
OG0003751	CARHR001500	Aa_G211760.h1.t1
OG0003752	CARHR017930	Aa_G495520.h1.t1
OG0003753	CARHR071360	Aa_G526830.h1.t1
OG0003753	CARHR022400	Aa_G272130.h1.t1
OG0003754	CARHR024560	Aa_G281100.h1.t1
OG0003755	CARHR025230	Aa_G284650.h1.t1, Aa_G579780.h1.t1, Aa_G579770.h1.t1
OG0003756	CARHR231770	Aa_G320650.h1.t1, Aa_G320660.h1.t1
OG0003758	CARHR113600, CARHR053880, CARHR246670	Aa_G407230.h1.t1
OG0003759	CARHR015280	Aa_G606460.h1.t1
OG0003760	CARHR009530	Aa_G516470.h1.t1
OG0003761	CARHR004750	Aa_G235520.h1.t1
OG0003763	CARHR003470	Aa_G400420.h1.t1
OG0003764	CARHR001110	Aa_G325220.h1.t1
OG0003764	CARHR249330	Aa_G67850.h1.t1
OG0003765	CARHR197440, CARHR018880	Aa_G356650.h1.t1
OG0003766	CARHR197300	Aa_G379090.h1.t1
OG0003767	CARHR190090	Aa_G637260.h1.t1
OG0003768	CARHR276760	Aa_G406290.h1.t1
OG0003769	CARHR272100	Aa_G344240.h1.t1, Aa_G344250.h1.t1, Aa_G209530.h1.t1
OG0003771	CARHR272500	Aa_G93980.h1.t1
OG0003772	CARHR241880	Aa_G214560.h1.t1
OG0003773	CARHR062130	Aa_G278680.h1.t1
OG0003775	CARHR036490	Aa_G343770.h1.t1
OG0003776	CARHR017410	Aa_G457910.h1.t1
OG0003777	CARHR072650	Aa_G293180.h1.t1, Aa_G293180.h2.t1, Aa_G797250.h1.t1, Aa_G800460.h1.t1
OG0003778	CARHR095330	Aa_G164670.h1.t1, Aa_G740060.h1.t1
OG0003779	CARHR096200	Aa_G250530.h1.t1
OG0003780	CARHR041870	Aa_G227480.h1.t1, Aa_G227470.h1.t1
OG0003781	CARHR100070	Aa_G616930.h1.t1, Aa_G671840.h1.t1
OG0003782	CARHR103030	Aa_G211300.h1.t1
OG0003783	CARHR103470	Aa_G579500.h1.t1
OG0003784	CARHR087970	Aa_G600260.h1.t1, Aa_G600260.h2.t1
OG0003785	CARHR045130	Aa_G193300.h1.t1
OG0003786	CARHR041920	Aa_G166350.h1.t1
OG0003787	CARHR039830, CARHR039820, CARHR039840	Aa_G963130.h1.t1, Aa_G963130.h2.t1
OG0003788	CARHR163940	Aa_G265950.h1.t1
OG0003789	CARHR165030, CARHR165020	Aa_G650990.h1.t1
OG0003790	CARHR166440	Aa_G467670.h1.t1, Aa_G467650.h1.t1, Aa_G467630.h1.t1
OG0003791	CARHR166800	Aa_G174980.h1.t1
OG0003791	CARHR136070	Aa_G144260.h1.t1, Aa_G544540.h1.t1
OG0003792	CARHR167160, CARHR163700	Aa_G513060.h1.t1, Aa_G513070.h1.t1
OG0003794	CARHR221280, CARHR221270	Aa_G396670.h1.t1
OG0003795	CARHR113800, CARHR113770, CARHR113790, CARHR113780	Aa_G311520.h1.t1
OG0003799	CARHR061570	Aa_G193440.h1.t1
OG0003799	CARHR025810	Aa_G283440.h1.t1
OG0003800	CARHR230250, CARHR289370	Aa_G1034210.h1.t1, Aa_G787280.h1.t1
OG0003801	CARHR281100	Aa_G43550.h1.t1
OG0003802	CARHR275990	Aa_G315900.h1.t1
OG0003803	CARHR207550	Aa_G73370.h1.t1
OG0003806	CARHR191010	Aa_G173940.h1.t1
OG0003807	CARHR274570	Aa_G693340.h1.t1
OG0003810	CARHR158210, CARHR158200, CARHR158220, CARHR158230, CARHR293060	Aa_G102510.h1.t1
OG0003811	CARHR196490	Aa_G79140.h1.t1
OG0003814	CARHR089420	Aa_G56270.h1.t1
OG0003823	CARHR235950	Aa_G4810.h1.t1, Aa_G4790.h1.t1, Aa_G512420.h1.t1
OG0003824	CARHR239490	Aa_G241480.h1.t1, Aa_G241460.h1.t1
OG0003827	CARHR242940	Aa_G483280.h1.t1
OG0003827	CARHR106690	Aa_G543460.h1.t1
OG0003828	CARHR030740	Aa_G299270.h1.t1
OG0003829	CARHR286960	Aa_G434810.h1.t1
OG0003830	CARHR055610	Aa_G62100.h1.t1
OG0003831	CARHR010070	Aa_G671210.h1.t1
OG0003832	CARHR143990	Aa_G278080.h1.t1
OG0003833	CARHR123850	Aa_G257690.h4.t1, Aa_G257690.h1.t1, Aa_G257690.h3.t1, Aa_G257690.h2.t1, Aa_G737950.h3.t1, Aa_G737950.h1.t1, Aa_G737950.h4.t1, Aa_G737950.h2.t1, Aa_G645460.h1.t1
OG0003834	CARHR046430	Aa_G488500.h1.t1
OG0003835	CARHR012750	Aa_G10840.h1.t1
OG0003835	CARHR048710	Aa_G487450.h1.t1
OG0003836	CARHR083690	Aa_G403690.h1.t1
OG0003838	CARHR264100	Aa_G84130.h1.t1
OG0003839	CARHR267600	Aa_G54520.h1.t1
OG0003840	CARHR268870	Aa_G48450.h1.t1
OG0003841	CARHR269790	Aa_G242690.h1.t1
OG0003842	CARHR200510	Aa_G155150.h1.t1
OG0003843	CARHR201690	Aa_G116870.h1.t1
OG0003844	CARHR175580	Aa_G58290.h1.t1, Aa_G155400.h1.t1
OG0003845	CARHR225570	Aa_G507690.h1.t1
OG0003846	CARHR231080	Aa_G222130.h1.t1
OG0003847	CARHR231090	Aa_G417370.h1.t1
OG0003848	CARHR033130	Aa_G645960.h1.t1
OG0003849	CARHR033360	Aa_G57210.h1.t1
OG0003850	CARHR036760, CARHR036750	Aa_G171120.h1.t1
OG0003851	CARHR029600	Aa_G657770.h1.t1
OG0003852	CARHR244280	Aa_G514720.h1.t1
OG0003853	CARHR245960	Aa_G153240.h1.t1
OG0003853	CARHR245950	Aa_G153250.h1.t1
OG0003854	CARHR215080	Aa_G505920.h1.t1
OG0003855	CARHR217500, CARHR036040	Aa_G82600.h1.t1
OG0003857	CARHR284900	Aa_G63590.h1.t1
OG0003858	CARHR284880, CARHR040310	Aa_G63600.h1.t1
OG0003859	CARHR254780	Aa_G352500.h1.t1
OG0003860	CARHR140030	Aa_G467110.h1.t1
OG0003861	CARHR176610	Aa_G386650.h1.t1
OG0003861	CARHR176510	Aa_G118090.h1.t1
OG0003862	CARHR175600, CARHR225160	Aa_G58270.h1.t1
OG0003863	CARHR173660	Aa_G63390.h1.t1
OG0003864	CARHR173040	Aa_G236600.h1.t1
OG0003865	CARHR141950	Aa_G332660.h1.t1
OG0003866	CARHR140540	Aa_G289650.h1.t1
OG0003867	CARHR211640	Aa_G430020.h1.t1, Aa_G430050.h1.t1, Aa_G420160.h1.t1
OG0003867	CARHR211650	Aa_G206190.h1.t1, Aa_G206220.h1.t1
OG0003868	CARHR274370	Aa_G127210.h1.t1
OG0003869	CARHR274170	Aa_G337310.h1.t1, Aa_G337320.h1.t1
OG0003871	CARHR068680	Aa_G699370.h1.t1
OG0003872	CARHR248770	Aa_G425550.h1.t1
OG0003873	CARHR250080	Aa_G347340.h1.t1, Aa_G563070.h1.t1, Aa_G347360.h1.t1, Aa_G563080.h1.t1
OG0003874	CARHR251050	Aa_G188780.h1.t1
OG0003875	CARHR003420	Aa_G400370.h1.t1
OG0003876	CARHR125230, CARHR008820	Aa_G640490.h1.t1
OG0003878	CARHR080870	Aa_G47770.h1.t1
OG0003879	CARHR081920	Aa_G174780.h1.t1
OG0003880	CARHR174360	Aa_G657200.h1.t1
OG0003881	CARHR073580	Aa_G293570.h1.t1
OG0003882	CARHR018840	Aa_G55200.h1.t1
OG0003883	CARHR018610	Aa_G583610.h1.t1
OG0003884	CARHR025220	Aa_G579790.h1.t1
OG0003885	CARHR257690	Aa_G313100.h1.t1
OG0003886	CARHR238840	Aa_G436990.h1.t1, Aa_G436990.h3.t1, Aa_G436990.h2.t1
OG0003887	CARHR015390, CARHR227050	Aa_G284050.h1.t1
OG0003889	CARHR008830	Aa_G19360.h1.t1
OG0003890	CARHR125030	Aa_G167470.h1.t1, Aa_G140060.h1.t1
OG0003893	CARHR194810	Aa_G410980.h1.t1
OG0003894	CARHR289470	Aa_G146290.h1.t1
OG0003896	CARHR182030	Aa_G196470.h1.t1
OG0003897	CARHR207240	Aa_G195230.h1.t1
OG0003898	CARHR277810, CARHR208250	Aa_G303930.h1.t1
OG0003899	CARHR289290	Aa_G539310.h1.t1, Aa_G539280.h1.t1
OG0003900	CARHR279680	Aa_G81300.h1.t1
OG0003900	CARHR158730	Aa_G225290.h1.t1
OG0003901	CARHR156530	Aa_G377230.h1.t1
OG0003901	CARHR276360	Aa_G13700.h1.t1
OG0003902	CARHR272810	Aa_G246280.h1.t1
OG0003903	CARHR247060	Aa_G423700.h1.t1, Aa_G450630.h1.t1
OG0003904	CARHR070080, CARHR070070	Aa_G111050.h1.t1
OG0003905	CARHR069990	Aa_G111150.h1.t1
OG0003907	CARHR069460, CARHR069470	Aa_G281670.h1.t1
OG0003908	CARHR072490	Aa_G370260.h1.t1
OG0003909	CARHR073070	Aa_G145320.h1.t1, Aa_G145330.h1.t1, Aa_G145310.h1.t1
OG0003910	CARHR089110	Aa_G76590.h1.t1, Aa_G519430.h1.t1
OG0003912	CARHR043350	Aa_G381950.h1.t1
OG0003913	CARHR090830, CARHR090820	Aa_G32150.h1.t1
OG0003914	CARHR091270	Aa_G241870.h1.t1
OG0003915	CARHR094450	Aa_G108070.h1.t1
OG0003916	CARHR095270	Aa_G164610.h1.t1
OG0003917	CARHR095810, CARHR095820, CARHR095800	Aa_G152550.h1.t1
OG0003918	CARHR096380	Aa_G138510.h1.t1
OG0003919	CARHR097690	Aa_G399600.h1.t1
OG0003920	CARHR098700	Aa_G413630.h1.t1
OG0003921	CARHR109910	Aa_G143460.h1.t1
OG0003922	CARHR043660	Aa_G74180.h1.t1, Aa_G74170.h1.t1
OG0003923	CARHR037610, CARHR037600	Aa_G418790.h1.t1
OG0003924	CARHR159310, CARHR161430	Aa_G236080.h1.t1
OG0003925	CARHR289060	Aa_G719750.h1.t1
OG0003926	CARHR171450	Aa_G57920.h1.t1
OG0003926	CARHR141020	Aa_G15840.h1.t1
OG0003929	CARHR038340, CARHR038580	Aa_G94180.h1.t1, Aa_G353550.h1.t1
OG0003929	CARHR038720, CARHR289200	Aa_G566890.h1.t1, Aa_G237920.h1.t1, Aa_G31300.h1.t1
OG0003930	CARHR000760	Aa_G105710.h1.t1
OG0003935	CARHR205930	Aa_G644070.h1.t1
OG0003937	CARHR053680, CARHR181410, CARHR280300, CARHR181420, CARHR280320	Aa_G383120.h1.t1, Aa_G383140.h1.t1, Aa_G383160.h1.t1, Aa_G383170.h1.t1, Aa_G383130.h1.t1
OG0003938	CARHR023560, CARHR023580, CARHR023550, CARHR023570, CARHR024050	Aa_G615750.h1.t1, Aa_G367320.h1.t1
OG0003941	CARHR105720, CARHR106110	Aa_G729640.h1.t1
OG0003948	CARHR237870	Aa_G582400.h1.t1
OG0003948	CARHR109700	Aa_G244820.h1.t1
OG0003951	CARHR222750	Aa_G49530.h1.t1
OG0003952	CARHR289760, CARHR002160	Aa_G229990.h1.t1, Aa_G193020.h1.t1
OG0003954	CARHR144690	Aa_G186450.h1.t1
OG0003955	CARHR145350	Aa_G146380.h1.t1, Aa_G146370.h1.t1
OG0003956	CARHR141560	Aa_G381010.h1.t1
OG0003957	CARHR148890	Aa_G27450.h1.t1
OG0003958	CARHR292270	Aa_G30840.h1.t1
OG0003959	CARHR135840	Aa_G281250.h1.t1
OG0003960	CARHR208700	Aa_G73280.h1.t1
OG0003961	CARHR085510	Aa_G136800.h1.t1
OG0003961	CARHR207940	Aa_G170560.h1.t1
OG0003962	CARHR085970	Aa_G285130.h1.t1
OG0003963	CARHR047990	Aa_G316620.h1.t1, Aa_G107450.h1.t1
OG0003964	CARHR176620	Aa_G566320.h1.t1, Aa_G78070.h1.t1
OG0003965	CARHR257420	Aa_G124280.h1.t1
OG0003966	CARHR265770	Aa_G116570.h1.t1
OG0003967	CARHR200910	Aa_G256600.h1.t1
OG0003968	CARHR187590	Aa_G539390.h1.t1
OG0003968	CARHR201590	Aa_G267470.h1.t1
OG0003969	CARHR201750	Aa_G116810.h1.t1
OG0003970	CARHR202570	Aa_G168640.h1.t1, Aa_G596550.h1.t1
OG0003972	CARHR205520	Aa_G471520.h1.t1
OG0003973	CARHR174180	Aa_G352380.h1.t1
OG0003974	CARHR162450	Aa_G153550.h1.t1
OG0003975	CARHR227440	Aa_G580370.h1.t1
OG0003976	CARHR284400	Aa_G475370.h1.t1
OG0003977	CARHR162960	Aa_G211590.h1.t1
OG0003978	CARHR028280	Aa_G456670.h1.t1, Aa_G425240.h1.t1
OG0003980	CARHR289510, CARHR244540	Aa_G270490.h1.t1
OG0003980	CARHR244860, CARHR244550	Aa_G467480.h1.t1
OG0003981	CARHR244980	Aa_G681550.h1.t1
OG0003982	CARHR245870	Aa_G153310.h1.t1
OG0003983	CARHR113680	Aa_G161390.h1.t1
OG0003985	CARHR107510, CARHR252770	Aa_G954650.h1.t1, Aa_G895350.h1.t1
OG0003986	CARHR176340	Aa_G176690.h1.t1, Aa_G176730.h1.t1
OG0003987	CARHR101610	Aa_G86430.h1.t1
OG0003988	CARHR220600	Aa_G54980.h1.t1
OG0003989	CARHR290030	Aa_G720130.h2.t1, Aa_G720130.h1.t1
OG0003990	CARHR213280	Aa_G298340.h1.t1
OG0003991	CARHR172560	Aa_G2560.h1.t1
OG0003991	CARHR142420	Aa_G593420.h1.t1
OG0003992	CARHR034190, CARHR142220	Aa_G177870.h1.t1
OG0003993	CARHR171710	Aa_G81110.h1.t1
OG0003994	CARHR062820	Aa_G372890.h1.t1
OG0003995	CARHR114110	Aa_G595250.h1.t1
OG0003996	CARHR138960	Aa_G445420.h1.t1
OG0003997	CARHR083200	Aa_G53920.h1.t1
OG0003998	CARHR211070	Aa_G85230.h1.t1
OG0003999	CARHR084850	Aa_G338710.h1.t1
OG0004000	CARHR273990	Aa_G231410.h1.t1, Aa_G456950.h1.t1
OG0004001	CARHR285750	Aa_G28040.h1.t1, Aa_G28000.h1.t1, Aa_G27980.h1.t1
OG0004002	CARHR277390	Aa_G75090.h1.t1
OG0004003	CARHR120170	Aa_G80140.h1.t1
OG0004004	CARHR249130	Aa_G53370.h1.t1
OG0004006	CARHR121450	Aa_G63210.h1.t1
OG0004007	CARHR078960	Aa_G4400.h1.t1
OG0004007	CARHR078950	Aa_G4390.h1.t1
OG0004008	CARHR079380, CARHR079370	Aa_G4830.h1.t1
OG0004009	CARHR037780	Aa_G57590.h1.t1
OG0004010	CARHR082620	Aa_G258570.h1.t1
OG0004011	CARHR166100	Aa_G287290.h1.t1
OG0004012	CARHR134860	Aa_G38320.h1.t1
OG0004013	CARHR165890	Aa_G386980.h1.t1
OG0004014	CARHR292410	Aa_G226600.h1.t1
OG0004015	CARHR133950	Aa_G202490.h1.t1
OG0004016	CARHR134290	Aa_G357490.h1.t1
OG0004018	CARHR203390	Aa_G195910.h1.t1
