Orthogroup	Cardamine_hirsuta	Noccaea_praecox
OG0003836	CARHR083690, CARHR211240	Np003G126230
OG0003838	CARHR264100	Np003G184520
OG0003839	CARHR267600	Np003G162530
OG0003840	CARHR268870	Np003G159510
OG0003841	CARHR233940	Np005G279300
OG0003841	CARHR269790	Np003G157960
OG0003842	CARHR200510	Np003G139600
OG0003843	CARHR201690	Np003G138160
OG0003844	CARHR175580	Np001G035870, Np005G291930
OG0003845	CARHR225570	Np005G291090
OG0003846	CARHR231080	Np005G283340
OG0003847	CARHR231090	Np005G283330
OG0003848	CARHR033130	Np004G206810
OG0003849	CARHR033360	Np004G208310
OG0003850	CARHR036760, CARHR036750	Np004G201010
OG0003851	CARHR029600	Np004G213070
OG0003852	CARHR244280	Np005G267460
OG0003853	CARHR245950	Np005G269500
OG0003854	CARHR215080	Np005G312460
OG0003855	CARHR217500, CARHR036040	Np004G202500
OG0003857	CARHR150790	Np001G044820
OG0003857	CARHR284900	Np001G042900
OG0003858	CARHR284880, CARHR040310	Np004G195640
OG0003859	CARHR254780	Np003G181100
OG0003859	CARHR187180	Np003G181090
OG0003860	CARHR140030	Np006G325180, Np003G174670, Np007G404380
OG0003862	CARHR175600, CARHR225160	Np001G035910
OG0003863	CARHR173660	Np001G032130
OG0003864	CARHR173040	Np001G069160
OG0003865	CARHR172200	Np001G067940
OG0003865	CARHR141950	Np006G322600
OG0003866	CARHR140540	Np006G366600
OG0003867	CARHR211640	Np003G125680
OG0003868	CARHR274370	Np003G151480
OG0003868	CARHR150760	Np001G044860
OG0003869	CARHR274170	Np003G151750
OG0003870	CARHR274070	Np003G151870
OG0003871	CARHR068680	Np001G045540
OG0003872	CARHR248770	Np003G189150
OG0003873	CARHR250080	Np003G187760
OG0003874	CARHR251050	Np003G186190
OG0003875	CARHR003420	Np004G256250
OG0003876	CARHR125230, CARHR008820	Np006G355330, Np007G377900
OG0003878	CARHR080870	Np007G417250
OG0003879	CARHR081920	Np007G415790
OG0003881	CARHR073580	Np002G071550
OG0003881	CARHR016510	Np004G240240
OG0003882	CARHR018840	Np004G237610
OG0003884	CARHR025220	Np004G226600
OG0003885	CARHR232340	Np005G281450
OG0003885	CARHR257690	Np003G172470
OG0003886	CARHR117900	Np006G366070
OG0003887	CARHR015390, CARHR227050	Np004G241610
OG0003889	CARHR008830	Np004G250310
OG0003890	CARHR125030	Np006G355140, Np006G355130
OG0003891	CARHR197490	Np003G142760
OG0003892	CARHR080810	Np007G417300
OG0003893	CARHR194810	Np003G145790
OG0003896	CARHR182030	Np001G016360
OG0003896	CARHR060540	Np002G090660
OG0003897	CARHR207240	Np003G131210
OG0003898	CARHR277810, CARHR208250	Np003G129750
OG0003899	CARHR289290	Np001G013340, Np001G013330
OG0003900	CARHR158730	Np001G050720
OG0003901	CARHR156530	Np001G047690
OG0003902	CARHR272810	Np003G153890
OG0003903	CARHR247060	Np002G088890, Np005G261830
OG0003904	CARHR070080, CARHR070070	Np002G076360, Np002G076350
OG0003905	CARHR069990	Np002G076440
OG0003906	CARHR023930, CARHR023920	Np004G230150
OG0003907	CARHR069460, CARHR069470	Np002G077170
OG0003908	CARHR072490	Np002G072860
OG0003911	CARHR089250	Np007G405390
OG0003912	CARHR043350	Np004G193480
OG0003913	CARHR090830, CARHR090820	Np010G435060, Np007G401590, Np007G398200
OG0003915	CARHR094450	Np007G395560
OG0003916	CARHR095270	Np007G397490
OG0003918	CARHR096380	Np007G380280, Np007G380270, Np005G268870
OG0003919	CARHR097690	Np007G382070
OG0003920	CARHR098700	Np007G383710
OG0003921	CARHR109910	Np007G373330
OG0003922	CARHR043660	Np004G193000
OG0003923	CARHR037610, CARHR037600	Np004G200120
OG0003924	CARHR159310, CARHR161430	Np001G053650
OG0003925	CARHR289060	Np004G211710
OG0003926	CARHR171450	Np001G066920
OG0003926	CARHR141020	Np006G323700
OG0003928	CARHR078230, CARHR121590	Np007G420970
OG0003929	CARHR038720, CARHR289200	Np004G199080
OG0003930	CARHR000760	Np004G259130
OG0003931	CARHR262030	Np005G316700
OG0003935	CARHR205930	Np003G133000, Np002G095980
OG0003938	CARHR023560, CARHR023580, CARHR023550, CARHR023570, CARHR024050	Np004G230920, Np004G230850
OG0003948	CARHR237870	Np005G274470
OG0003949	CARHR238520	Np005G272930, Np005G272980
OG0003950	CARHR031410	Np004G217900
OG0003951	CARHR222750	Np005G300220
OG0003952	CARHR289760, CARHR002160	Np002G106780
OG0003953	CARHR052060	Np002G117220
OG0003954	CARHR144700	Np001G026180
OG0003955	CARHR145350	Np001G025040
OG0003956	CARHR141560	Np001G020790
OG0003957	CARHR148890	Np001G020680
OG0003958	CARHR215360	Np005G312140
OG0003958	CARHR292270	Np002G095940
OG0003959	CARHR135840	Np006G331120
OG0003960	CARHR208700	Np003G129210
OG0003961	CARHR085510	Np007G411080
OG0003961	CARHR207940	Np003G130280
OG0003962	CARHR085970	Np002G089640, Np007G410400, Np007G410410
OG0003963	CARHR047990	Np003G178930, Np003G179220, Np002G122410
OG0003965	CARHR257420	Np003G171830
OG0003966	CARHR265770	Np003G165060
OG0003967	CARHR200910	Np007G409380
OG0003968	CARHR187590	Np001G013470
OG0003968	CARHR201590	Np003G138300
OG0003969	CARHR201750	Np003G138090
OG0003970	CARHR202570	Np003G137120
OG0003972	CARHR205520	Np003G133640
OG0003973	CARHR174180	Np001G032990
OG0003974	CARHR162450	Np001G054800
OG0003975	CARHR227440	Np005G287100
OG0003976	CARHR230010, CARHR222380, CARHR284400	Np005G284560
OG0003977	CARHR162960	Np001G055470
OG0003978	CARHR028280	Np004G211840
OG0003980	CARHR289510, CARHR244540, CARHR244860, CARHR244550	Np005G268200
OG0003981	CARHR244980	Np005G268300
OG0003982	CARHR245870	Np005G269420, Np005G269410
OG0003983	CARHR113680	Np006G368870
OG0003985	CARHR107510, CARHR252770	Np003G183700
OG0003987	CARHR101610	Np007G387940
OG0003988	CARHR220600	Np005G305400
OG0003988	CARHR099230	Np007G384440, Np007G383330
OG0003989	CARHR290030	Np005G302470
OG0003990	CARHR213280	Np005G318810
OG0003991	CARHR172560	Np001G068460
OG0003991	CARHR142420	Np006G321920
OG0003992	CARHR034190, CARHR142220	Np006G322250
OG0003993	CARHR171710	Np001G067220
OG0003994	CARHR062820	Np002G086440
OG0003995	CARHR114110	Np006G326040, Np006G357010
OG0003996	CARHR138960	Np006G326450, Np006G326500
OG0003998	CARHR211070	Np003G126510
OG0003999	CARHR084850	Np007G411940
OG0004001	CARHR285750	Np002G096780, Np003G153110
OG0004002	CARHR277390	Np001G005810
OG0004003	CARHR120170	Np006G357910
OG0004006	CARHR121450	Np006G357980
OG0004007	CARHR078960	Np007G420200
OG0004008	CARHR079380, CARHR079370	Np007G419390, Np001G015390
OG0004009	CARHR037780	Np004G199860
OG0004010	CARHR082620	Np007G414800
OG0004011	CARHR135280	Np006G331990
OG0004011	CARHR166100	Np001G060020
OG0004012	CARHR134860	Np006G332770
OG0004014	CARHR292410	Np004G197620
OG0004015	CARHR133950	Np006G334140
OG0004016	CARHR134290	Np006G333790
OG0004019	CARHR133310	Np006G335120
OG0004021	CARHR161250	Np001G053460, Np001G053470
OG0004022	CARHR116820	Np006G364790, Np006G364770
OG0004025	CARHR023680	Np004G230560
OG0004026	CARHR232290	Np005G281510
OG0004027	CARHR232640	Np005G281060
OG0004028	CARHR232990	Np005G280560
OG0004028	CARHR265250	Np003G156170
OG0004030	CARHR117610	Np006G365700
OG0004031	CARHR130080, CARHR130090	Np006G339930
OG0004032	CARHR174210	Np006G371320
OG0004033	CARHR012510	Np004G245710
OG0004034	CARHR042140	Np001G037070
OG0004035	CARHR007620	Np004G251570, Np004G251800
OG0004036	CARHR037090	Np004G196150
OG0004037	CARHR002270	Np004G257480
OG0004038	CARHR197310	Np003G143010
OG0004039	CARHR186930	Np001G014090
OG0004041	CARHR274930	Np001G009500
OG0004042	CARHR185180, CARHR185170, CARHR185200	Np001G015710, Np001G015720
OG0004043	CARHR150300, CARHR182460	Np001G016660
OG0004044	CARHR208090	Np003G129970
OG0004045	CARHR188530	Np001G012230
OG0004046	CARHR189860	Np001G010830
OG0004046	CARHR157650	Np001G049500
OG0004047	CARHR189930	Np001G010760
OG0004049	CARHR275320	Np001G008980
OG0004050	CARHR151190, CARHR190730	Np003G150970
OG0004051	CARHR152680	Np001G043870
OG0004052	CARHR064570, CARHR064550	Np007G389420, Np002G083870
OG0004053	CARHR071700	Np002G073600
OG0004054	CARHR087420	Np007G408430
OG0004055	CARHR088450	Np007G406820
OG0004056	CARHR290310	Np005G302020
OG0004057	CARHR092370	Np007G392030
OG0004058	CARHR092380	Np007G392040
OG0004059	CARHR292250, CARHR093290	Np007G393520
OG0004060	CARHR093440, CARHR113170	Np007G393770
OG0004061	CARHR093530	Np007G393960
OG0004062	CARHR093850	Np007G394490
OG0004063	CARHR094070	Np007G394750
OG0004064	CARHR096120, CARHR050370, CARHR287710	Np007G400150
OG0004065	CARHR096910	Np007G380820
OG0004066	CARHR098220	Np007G383030
OG0004067	CARHR100440	Np007G386870
OG0004068	CARHR105780	Np007G378250
OG0004069	CARHR039310	Np004G198360
OG0004070	CARHR089950	Np007G404810
OG0004071	CARHR167060	Np001G061380
OG0004072	CARHR167870	Np001G062480
OG0004072	CARHR137000	Np006G329310
OG0004073	CARHR169660	Np001G064560
OG0004074	CARHR213050	Np005G319120
OG0004074	CARHR213040	Np005G319190
OG0004075	CARHR177710	Np001G038460
OG0004075	CARHR177730	Np001G038480
OG0004078	CARHR235180	Np005G277690, Np005G277900, Np003G161650, Np001G003340, Np003G134260
OG0004080	CARHR146470, CARHR062410	Np001G023900
OG0004082	CARHR249930	Np003G187340
OG0004084	CARHR146670	Np001G023490
OG0004087	CARHR267110	Np003G180030
OG0004088	CARHR131080, CARHR131070	Np002G070920
OG0004092	CARHR238420	Np005G273160
OG0004093	CARHR238770	Np005G272670, Np005G274130
OG0004095	CARHR241970	Np005G264080
OG0004096	CARHR242460	Np005G264620
OG0004097	CARHR054040	Np002G112880
OG0004098	CARHR010220	Np004G248760
OG0004099	CARHR143830	Np001G027900
OG0004101	CARHR268800	Np003G159630
OG0004102	CARHR046270	Np002G124740
OG0004102	CARHR212570	Np005G320200
OG0004103	CARHR086390, CARHR086400	Np007G409790
OG0004104	CARHR264990	Np003G166970
OG0004105	CARHR267620	Np003G162540
OG0004106	CARHR268120	Np003G163430
OG0004108	CARHR269640	Np003G158180
OG0004109	CARHR202000, CARHR202040	Np003G137840, Np001G013000
OG0004110	CARHR203640	Np003G135980
OG0004112	CARHR275270	Np001G009100
OG0004113	CARHR225380	Np005G291480
OG0004114	CARHR225410	Np005G291400
OG0004115	CARHR225620	Np005G291020
OG0004116	CARHR227410, CARHR227430	Np005G287080
OG0004117	CARHR227790	Np005G287570
OG0004118	CARHR228440	Np005G286710
OG0004119	CARHR194380	Np004G206770
OG0004120	CARHR227700	Np005G287470
OG0004121	CARHR035780	Np004G202900
OG0004122	CARHR035550	Np004G203150
OG0004123	CARHR128220, CARHR028450	Np004G211930
OG0004124	CARHR030270	Np001G056180, Np004G214540
OG0004125	CARHR245020	Np005G268360
OG0004126	CARHR257860	Np006G338190
OG0004127	CARHR245990	Np005G269550
OG0004128	CARHR294270	Np005G260380
OG0004129	CARHR007440	Np004G251830
OG0004130	CARHR152110	Np001G019230
OG0004132	CARHR035200	Np004G203750
OG0004134	CARHR037430	Np004G200290
OG0004135	CARHR231310, CARHR255610	Np003G179800
OG0004136	CARHR254190	Np003G181750, Np002G091740
OG0004137	CARHR174260	Np001G033150
OG0004138	CARHR220780	Np005G304960
OG0004140	CARHR142790	Np006G321390
OG0004141	CARHR142400	Np006G321940
OG0004142	CARHR139360	Np006G325900
OG0004143	CARHR119270, CARHR138820	Np006G326630
OG0004144	CARHR138000	Np006G327750
OG0004145	CARHR137940	Np006G327870
OG0004146	CARHR168970	Np001G063470
OG0004147	CARHR191840	Np003G149380
OG0004148	CARHR191440	Np003G150050
OG0004149	CARHR190550	Np003G151270
OG0004150	CARHR273760	Np003G152170
OG0004151	CARHR272890	Np003G153750
OG0004152	CARHR148630, CARHR217800, CARHR278030	Np001G004920
OG0004153	CARHR248370	Np003G189550
OG0004154	CARHR249370	Np003G188330
OG0004155	CARHR249410	Np003G188280
OG0004156	CARHR250570	Np003G186750
OG0004157	CARHR250590	Np003G186730
OG0004158	CARHR210350, CARHR179740	Np001G040880
OG0004159	CARHR003580	Np004G256030
OG0004160	CARHR125730	Np006G355910
OG0004161	CARHR125570, CARHR125590	Np006G355690
OG0004162	CARHR123950	Np006G347340, Np006G353380
OG0004163	CARHR123770, CARHR289390	Np006G353090
OG0004164	CARHR006630	Np004G252700
OG0004164	CARHR123580	Np006G352590
OG0004165	CARHR122420	Np006G360340
OG0004166	CARHR115110	Np001G043690
OG0004167	CARHR234960	Np005G278170
OG0004168	CARHR199070	Np003G141150
OG0004168	CARHR075160	Np007G425150
OG0004169	CARHR077110	Np007G422610
OG0004170	CARHR078090	Np007G421290
OG0004171	CARHR078610	Np007G420540
OG0004172	CARHR079340	Np007G419430
OG0004173	CARHR079280	Np007G419520
OG0004173	CARHR185900	Np001G015240
OG0004174	CARHR082220	Np007G415300
OG0004175	CARHR135590	Np006G331550
OG0004178	CARHR016720	Np004G240030
OG0004179	CARHR019600	Np004G236690
OG0004180	CARHR146930, CARHR020540	Np004G235430
OG0004181	CARHR021190	Np004G234740
OG0004181	CARHR021170	Np004G234750
OG0004182	CARHR064840	Np002G083090
OG0004183	CARHR231980	Np005G282030
OG0004184	CARHR232070	Np005G281860
OG0004185	CARHR232220	Np005G281590, Np005G280440
OG0004186	CARHR262430	Np005G315990, Np006G332820
OG0004187	CARHR232530	Np005G281160
OG0004188	CARHR264900	Np003G166120, Np003G167100
OG0004190	CARHR012830	Np004G245200
OG0004192	CARHR182160	Np001G052340
OG0004193	CARHR197200, CARHR197210	Np003G143110
OG0004194	CARHR197010	Np003G143370
OG0004195	CARHR195930, CARHR154530, CARHR154520	Np003G144460
OG0004196	CARHR186300	Np001G014690
OG0004197	CARHR206140	Np003G132710
OG0004198	CARHR187510	Np001G013530
OG0004200	CARHR189250	Np001G011460
OG0004202	CARHR274700	Np001G009720
OG0004202	CARHR289630	Np003G126090
OG0004203	CARHR236070, CARHR060900	Np001G007300
OG0004204	CARHR276400	Np001G007150
OG0004205	CARHR272390	Np003G154340
OG0004206	CARHR158580	Np001G050560
OG0004207	CARHR149980	Np001G045360
OG0004208	CARHR260420	Np003G177010
OG0004209	CARHR291230	Np002G083660
OG0004210	CARHR291080	Np002G083520
OG0004212	CARHR071270	Np002G074470
OG0004213	CARHR067480	Np002G079520
OG0004214	CARHR066230	Np002G081350
OG0004215	CARHR071850	Np002G073500, Np002G073510
OG0004216	CARHR073760	Np002G071260
OG0004217	CARHR087220	Np007G408670
OG0004218	CARHR090300	Np007G404260
OG0004219	CARHR090620	Np007G403330
OG0004220	CARHR091120	Np007G390240
OG0004222	CARHR093540	Np007G393970
OG0004223	CARHR094420	Np007G395410
OG0004224	CARHR094690	Np007G396030
OG0004225	CARHR095030	Np007G396870
OG0004226	CARHR097050	Np007G381060
OG0004227	CARHR097640	Np007G382030
OG0004228	CARHR097660	Np007G382040
OG0004229	CARHR098150	Np007G382840
OG0004230	CARHR098270	Np007G397030, Np007G383080
OG0004231	CARHR098730	Np007G383750
OG0004233	CARHR099760	Np007G385430
OG0004234	CARHR108430	Np005G318030, Np007G375160
OG0004235	CARHR109620	Np007G373810, Np007G373820, Np007G373800
OG0004236	CARHR236660	Np005G275830
OG0004237	CARHR216580	Np005G310730
OG0004237	CARHR111180	Np007G371860
OG0004238	CARHR045640	Np004G190470
OG0004239	CARHR045500	Np004G190670
OG0004240	CARHR044390	Np004G192040
OG0004241	CARHR044050	Np004G192460
OG0004242	CARHR043600	Np004G193030
OG0004243	CARHR043440	Np004G193320
OG0004244	CARHR041430	Np004G195710
OG0004245	CARHR038270	Np002G086800
OG0004246	CARHR037830	Np005G261480, Np004G199770
OG0004247	CARHR128930	Np006G341550
OG0004248	CARHR176040, CARHR176030, CARHR213130, CARHR213100, CARHR213140, CARHR213110, CARHR081210	Np007G416690
OG0004249	CARHR187330, CARHR187310	Np001G013660
OG0004250	CARHR074020	Np001G039140, Np002G070960
OG0004251	CARHR167590	Np001G062000
OG0004252	CARHR168290, CARHR168300, CARHR137220	Np001G062780
OG0004253	CARHR171130, CARHR186390, CARHR186410	Np001G066560
OG0004254	CARHR078640, CARHR004860	Np001G067550
OG0004255	CARHR172640	Np001G068580
OG0004257	CARHR146300, CARHR158020	Np002G122130
OG0004262	CARHR047760	Np002G122770
OG0004263	CARHR114320	Np006G367680
OG0004264	CARHR128320	Np003G133170
OG0004265	CARHR189100, CARHR256700, CARHR027320, CARHR152810	Np004G210650
OG0004266	CARHR180050	Np003G161130
OG0004275	CARHR236750	Np005G275620
OG0004276	CARHR146540, CARHR242500	Np005G264560
OG0004277	CARHR238120	Np005G273890
OG0004278	CARHR239040	Np005G272320
OG0004278	CARHR117730	Np006G365890
OG0004279	CARHR239260	Np005G271840
OG0004280	CARHR241240	Np005G263330
OG0004281	CARHR242110	Np005G264190
OG0004282	CARHR242810	Np005G264960
OG0004283	CARHR243500	Np005G266010
OG0004284	CARHR030750	Np004G215520
OG0004285	CARHR031570	Np004G219730
OG0004286	CARHR289790, CARHR289800	Np002G107480, Np002G107390
OG0004287	CARHR143860	Np001G027870
OG0004288	CARHR145150	Np001G025230
OG0004290	CARHR148490	Np001G021150
OG0004291	CARHR174070	Np007G385530
OG0004293	CARHR049490	Np005G309390
OG0004294	CARHR137580	Np006G328350
OG0004295	CARHR136280	Np006G330560
OG0004296	CARHR084550	Np007G412540
OG0004297	CARHR085790	Np007G410620
OG0004298	CARHR086380	Np007G409800
OG0004299	CARHR257400	Np003G171700
OG0004300	CARHR256790	Np003G184450
OG0004301	CARHR264060	Np004G217310
OG0004301	CARHR009940	Np005G305830
OG0004302	CARHR264390	Np003G168080
OG0004303	CARHR234100	Np005G279130
OG0004304	CARHR271780	Np004G229640, Np003G155080
OG0004305	CARHR187160	Np001G013820
OG0004306	CARHR199980	Np003G140260
OG0004307	CARHR201280	Np003G138570
OG0004308	CARHR202530	Np003G137150
OG0004309	CARHR204600, CARHR204150, CARHR204610	Np003G134790, Np003G134780
OG0004310	CARHR205020	Np003G134330
OG0004311	CARHR224880	Np005G292410
OG0004311	CARHR175360	Np001G035330
OG0004312	CARHR225110	Np005G291940
OG0004313	CARHR225870	Np005G290500
OG0004314	CARHR226840	Np005G288720
OG0004315	CARHR227250	Np005G288270
OG0004316	CARHR227520	Np005G287170
OG0004318	CARHR229620	Np005G284900
OG0004319	CARHR229780, CARHR229790	Np005G284720
OG0004320	CARHR230760	Np005G283490
OG0004321	CARHR231460	Np005G282880
OG0004322	CARHR255890	Np003G178810
OG0004323	CARHR034200	Np004G204310
OG0004323	CARHR260240	Np003G176400
OG0004324	CARHR098540	Np007G383500
OG0004326	CARHR028960	Np004G212770
OG0004327	CARHR029870	Np004G213860
OG0004328	CARHR030030	Np004G214050
OG0004330	CARHR244160	Np005G267320
OG0004331	CARHR245260	Np005G268600
OG0004332	CARHR245330	Np003G141350
OG0004333	CARHR261100, CARHR261120	Np003G177910
OG0004334	CARHR254230	Np003G181740
OG0004336	CARHR217350	Np005G309910
OG0004337	CARHR102120	Np007G388540
OG0004338	CARHR218080, CARHR085170	Np005G307500
OG0004339	CARHR220630	Np005G305370
OG0004340	CARHR221190	Np005G304440
OG0004341	CARHR221360	Np005G304170
OG0004342	CARHR044020, CARHR248660	Np004G190260
OG0004343	CARHR173220	Np001G069320
OG0004344	CARHR142410	Np006G321930
OG0004345	CARHR141640	Np006G322990
OG0004346	CARHR141420	Np006G323210
OG0004347	CARHR139440, CARHR069720	Np002G076860
OG0004348	CARHR138210	Np006G327440
OG0004349	CARHR168460	Np001G062940
OG0004350	CARHR193070	Np003G147890
OG0004351	CARHR165540	Np001G059250
OG0004352	CARHR135020	Np006G332450
OG0004353	CARHR191150	Np003G150410
OG0004354	CARHR285570	Np003G153300
OG0004355	CARHR277600	Np001G005490
OG0004356	CARHR277950	Np001G005090
OG0004357	CARHR279420	Np001G003050
OG0004358	CARHR280590	Np001G001630
OG0004359	CARHR280770	Np001G001480
OG0004360	CARHR000240	Np004G259810
OG0004362	CARHR002850	Np004G256950
OG0004363	CARHR127420	Np006G345560, Np009G431760
OG0004364	CARHR127380	Np007G406610, Np009G431620
OG0004365	CARHR005490, CARHR038450	Np004G253760
OG0004366	CARHR124830	Np006G354810, Np006G348090
OG0004367	CARHR124630, CARHR005760	Np006G354560
OG0004368	CARHR123910	Np006G347580, Np006G353190
OG0004370	CARHR123620	Np006G352740, Np006G347950
OG0004371	CARHR123220	Np006G352180
OG0004373	CARHR076760	Np007G423070
OG0004374	CARHR079560	Np007G419200
OG0004375	CARHR186110	Np001G014930
OG0004376	CARHR079940	Np007G418630
OG0004377	CARHR080480	Np007G417760
OG0004377	CARHR164130	Np001G057290
OG0004378	CARHR080630	Np007G417510
OG0004379	CARHR080940	Np007G417170
OG0004380	CARHR081930	Np007G415770, Np007G415780
OG0004381	CARHR130270	Np006G339700
OG0004382	CARHR130430	Np006G339510
OG0004383	CARHR131410	Np006G338140
OG0004385	CARHR016550	Np004G240180
OG0004386	CARHR018330	Np004G238280
OG0004387	CARHR066490	Np002G081100
OG0004389	CARHR019330	Np004G236990
OG0004390	CARHR070620, CARHR070610	Np002G075360
OG0004391	CARHR064830	Np002G083110
OG0004393	CARHR025360	Np004G225980
OG0004394	CARHR026300	Np004G209440
OG0004395	CARHR232260	Np003G148360, Np005G281560
