Orthogroup	Cardamine_hirsuta	Arabidopsis_lyrata_Rawat
OG0001039	CARHR037950	AL1G54940
OG0001039	CARHR092890	AL3G30650
OG0001040	CARHR041820	AL1G59570
OG0001040	CARHR097120	AL3G35250
OG0001041	CARHR156190	AL5G26800
OG0001041	CARHR109980	AL3G48700
OG0001041	CARHR156250	AL5G26850
OG0001042	CARHR215630	AL1G48210
OG0001042	CARHR259800	AL4G18130
OG0001042	CARHR042230	AL7G44850
OG0001043	CARHR041990	AL1G59880
OG0001043	CARHR042010	AL1G59900
OG0001044	CARHR165450	AL5G36580
OG0001045	CARHR154480, CARHR154490	AL5G24890
OG0001046	CARHR032540	AL3G30210
OG0001047	CARHR224270	AL7G37050, AL7G37040, AL9U10710
OG0001048	CARHR208240	nbis-gene-1462
OG0001051	CARHR262040, CARHR107020	AL3G49510
OG0001051	CARHR243320	AL7G16180
OG0001053	CARHR053630	AL2G18370
OG0001053	CARHR010060	AL1G20570
OG0001054	CARHR050510	AL2G14270
OG0001055	CARHR146170, CARHR146510, CARHR038810	AL5G13550
OG0001056	CARHR084980	AL3G21860
OG0001056	CARHR208920	AL6G14020
OG0001057	CARHR235390	AL7G25010
OG0001057	CARHR267350	nbis-gene-2126, nbis-gene-2127, AL8G29290
OG0001058	CARHR223740	AL7G37560
OG0001058	CARHR244230	AL7G15210
OG0001059	CARHR177510	AL8G14140
OG0001059	CARHR226520	AL7G34340
OG0001060	CARHR219830	AL7G42570
OG0001060	CARHR099810	AL3G38710
OG0001061	CARHR098940	AL3G37410
OG0001061	CARHR220810, CARHR220800	AL7G41560
OG0001062	CARHR159070	AL5G30060
OG0001062	CARHR280230	AL8G43950
OG0001062	CARHR114480	AL4G12890
OG0001064	CARHR131540	AL4G33370
OG0001064	CARHR289320	AL5G34170
OG0001065	CARHR132380	AL4G33580
OG0001065	CARHR163350	AL5G34370
OG0001066	CARHR132370	AL4G33590
OG0001066	CARHR163360	AL5G34380
OG0001067	CARHR072670	AL2G39460
OG0001067	CARHR017170	AL1G28880
OG0001068	CARHR079020	AL3G14910, AL4G14760
OG0001068	CARHR065280	AL2G32050
OG0001069	CARHR068400	AL2G34970
OG0001069	CARHR019940	AL1G31940
OG0001070	CARHR025980	AL1G39820
OG0001070	CARHR061400	AL2G27520
OG0001070	CARHR107630	AL3G50370
OG0001071	CARHR014510	AL1G25990
OG0001071	CARHR014520	AL1G26000
OG0001072	CARHR189660	AL6G35210
OG0001073	CARHR058000, CARHR069520	AL2G23650, AL2G23660
OG0001074	CARHR060200	AL2G26290
OG0001075	CARHR042850	AL1G61020
OG0001075	CARHR090730	AL3G28290
OG0001076	CARHR089910	AL3G27300
OG0001076	CARHR121410, CARHR242320	AL3G28410
OG0001077	CARHR240020	nbis-gene-1733, nbis-gene-1731
OG0001077	CARHR240010	AL7G19790
OG0001078	CARHR257260	AL3G32990, nbis-gene-2089
OG0001079	CARHR068640	AL3G10890
OG0001080	CARHR134380	AL3G53310
OG0001080	CARHR280660	AL8G44360
OG0001084	CARHR111100	AL3G53570
OG0001084	CARHR236250	AL7G24080
OG0001085	CARHR110180	AL3G48510
OG0001085	CARHR237230	AL7G22990
OG0001086	CARHR241480	AL7G18140
OG0001086	CARHR104720	AL3G45570, AL3G45640
OG0001087	CARHR242950	AL7G16560
OG0001088	CARHR149320, CARHR149300	AL5G17330
OG0001089	CARHR151820, CARHR151810	AL5G18560
OG0001090	CARHR035880	AL3G45730
OG0001090	CARHR062000	AL3G36160
OG0001091	CARHR041460, CARHR041450	AL5G24020
OG0001091	CARHR157680	AL5G28380
OG0001091	CARHR257340	AL8G25110
OG0001092	CARHR206370	nbis-gene-1481
OG0001093	CARHR193600	AL6G30850
OG0001093	CARHR200940	AL6G22960
OG0001094	CARHR203280	AL6G20480
OG0001094	CARHR279140	AL8G42750
OG0001095	CARHR218200	AL9U11620
OG0001095	CARHR218220, CARHR151350	AL9U11640
OG0001096	CARHR168360	AL5G39710
OG0001096	CARHR137100	AL4G40340
OG0001097	CARHR059810	AL2G25850
OG0001098	CARHR158770	AL5G29650
OG0001098	CARHR279800	AL8G43520
OG0001099	CARHR001020, CARHR001040, CARHR001050	AL1G11060, AL1G11030
OG0001099	CARHR249220	AL6G52290
OG0001100	CARHR125980	AL4G27570, AL4G27560, AL4G27550
OG0001101	CARHR198690	AL6G25400
OG0001101	CARHR075390	AL6G26240
OG0001102	CARHR076220	AL3G11520
OG0001102	CARHR197590	AL6G26580
OG0001103	CARHR078700	AL3G14520
OG0001104	CARHR185000	AL6G40370
OG0001104	CARHR079200	AL3G15230
OG0001105	CARHR073910	AL2G40840
OG0001105	CARHR016310	AL1G27950
OG0001106	CARHR017360	AL1G29060
OG0001106	CARHR072450	AL2G39280
OG0001107	CARHR018490	AL1G30240
OG0001107	CARHR066240	AL2G33000
OG0001108	CARHR068010	AL2G34600
OG0001108	CARHR115670	AL1G31440
OG0001109	CARHR071030	AL2G37710
OG0001110	CARHR063000	AL22U10050
OG0001110	CARHR024740, CARHR024730	AL1G38350
OG0001113	CARHR206290, CARHR206280	AL6G17000
OG0001113	CARHR206310	AL6G16980
OG0001115	CARHR065360	AL2G32100
OG0001115	CARHR017940	AL1G29600
OG0001116	CARHR041710	AL1G59450
OG0001116	CARHR097000	AL3G35080
OG0001117	CARHR290190	AL7G39630
OG0001118	CARHR289380	AL3G52460
OG0001119	CARHR043710, CARHR044030, CARHR043700, CARHR219450, CARHR041530, CARHR288800	AL1G63830, AL1G62530, AL1G61860, nbis-gene-300
OG0001120	CARHR244290	AL7G15150
OG0001120	CARHR108160	AL3G50780
OG0001121	CARHR054070	AL8G30260
OG0001121	CARHR265840	AL8G30250, AL1G66030
OG0001122	CARHR018380	AL1G30130, AL4G15630, AL4G15510
OG0001124	CARHR111000	AL3G53430
OG0001124	CARHR255990, CARHR234740	AL7G25710
OG0001125	CARHR030970	AL1G49600
OG0001125	CARHR129830, CARHR129820	AL4G31680
OG0001126	CARHR058560	AL2G17730
OG0001127	CARHR015080	AL1G26550
OG0001127	CARHR288910	AL5G11310
OG0001128	CARHR146440	AL5G13940
OG0001128	CARHR013930	AL1G25340
OG0001129	CARHR152000	AL5G18770, AL5G18730
OG0001130	CARHR153490	AL5G20100
OG0001130	CARHR263850	AL7G51620
OG0001131	CARHR271040	AL8G33210
OG0001132	CARHR210280	AL6G12330
OG0001132	CARHR084130	AL3G20930
OG0001133	CARHR234460	AL7G26000
OG0001133	CARHR268520	AL8G30690
OG0001134	CARHR199990, CARHR200000	AL6G24050, AL6G24060
OG0001135	CARHR278860	AL8G42330
OG0001135	CARHR203370	AL6G20380
OG0001136	CARHR224590	AL7G36660
OG0001136	CARHR174710	AL8G11550
OG0001137	CARHR176730	AL8G13460
OG0001137	CARHR226140	AL7G34850
OG0001138	CARHR057210	AL3G11250
OG0001139	CARHR027400	AL1G41460
OG0001139	CARHR026880	AL1G40710
OG0001140	CARHR244440	AL7G15010
OG0001140	CARHR108380	AL3G50920
OG0001141	CARHR155160, CARHR155130	AL5G25610
OG0001141	CARHR214710	AL7G52900
OG0001142	CARHR098490	AL3G36920
OG0001142	CARHR221350	AL7G41070
OG0001143	CARHR140350	AL4G44210
OG0001143	CARHR170970	AL5G42890
OG0001144	CARHR170430	AL5G42340
OG0001145	CARHR079840	AL304U10030
OG0001145	CARHR079790, CARHR079820	AL3G16040, AL8G28550, AL6G37010, AL1G56010, nbis-gene-666
OG0001146	CARHR136720	AL4G39730
OG0001146	CARHR084810	AL3G21660
OG0001147	CARHR193350	AL6G31060
OG0001148	CARHR278530	AL8G41950
OG0001148	CARHR203690	nbis-gene-1500
OG0001149	CARHR160760	AL5G31590
OG0001149	CARHR281430	AL8G45240
OG0001150	CARHR197190	AL6G26990
OG0001150	CARHR076560	AL3G11920
OG0001151	CARHR081370	AL3G17870
OG0001151	CARHR182320	AL8G22890
OG0001152	CARHR166470	AL5G37650
OG0001152	CARHR135630	AL4G38370
OG0001153	CARHR162680	AL5G33580, AL278U10010
OG0001153	CARHR130610	AL4G32450
OG0001154	CARHR068550	AL2G35130
OG0001154	CARHR020030	AL1G32200
OG0001155	CARHR069540	AL2G36030
OG0001155	CARHR020710	AL1G33060
OG0001156	CARHR023960	AL1G37300
OG0001156	CARHR063620	nbis-gene-584
OG0001157	CARHR011670	AL1G22500
OG0001157	CARHR011590	AL1G22420
OG0001158	CARHR064030	AL2G30210
OG0001158	CARHR023630	AL1G36840
OG0001159	CARHR070200	AL4G37320, AL2G36780
OG0001160	CARHR045200	AL1G63540
OG0001160	CARHR088100	AL3G25350
OG0001161	CARHR097060	AL3G35190
OG0001161	CARHR041790	AL1G59540
OG0001162	CARHR039220, CARHR039230	AL1G56090, AL1G56080, AL1G56070
OG0001163	CARHR108120	nbis-gene-893
OG0001163	CARHR109810	nbis-gene-875
OG0001164	CARHR276420	AL8G39590
OG0001165	CARHR201890	AL6G22010
OG0001166	CARHR113300, CARHR113280, CARHR113270	AL4G11480
OG0001166	CARHR113470	AL4G11160
OG0001169	CARHR267360	AL8G29310, AL8G29370
OG0001170	CARHR079650	AL3G15750
OG0001170	CARHR186100	AL6G39470
OG0001171	CARHR051980	AL2G15540
OG0001171	CARHR011190	AL1G21940
OG0001172	CARHR145850	AL5G13270
OG0001172	CARHR014220	AL1G25650
OG0001173	CARHR233640	AL7G26860
OG0001173	CARHR046670, CARHR047720	AL2G10690
OG0001174	CARHR085320	AL3G22210
OG0001174	CARHR208230	AL6G38110
OG0001175	CARHR269570	AL8G31800
OG0001175	CARHR234040	AL7G26480
OG0001176	CARHR279410	AL8G43000
OG0001176	CARHR202840	AL6G20950
OG0001177	CARHR205210, CARHR205250	AL6G18320, AL6G18280
OG0001177	CARHR205220	AL6G18310
OG0001178	CARHR205380	AL6G18140
OG0001178	CARHR275040, CARHR275050	AL8G37950
OG0001179	CARHR225530	AL7G35590
OG0001179	CARHR218880	AL9U10340
OG0001180	CARHR226390	AL7G34460
OG0001180	CARHR177350	AL8G14010
OG0001181	CARHR228490	AL7G32180
OG0001181	CARHR252660	AL6G48400
OG0001182	CARHR028270	AL1G42770
OG0001183	CARHR107970	AL3G50690
OG0001184	CARHR172180	AL5G44430
OG0001184	CARHR141940	AL4G46020
OG0001185	CARHR171960	AL5G44020
OG0001185	CARHR141590	AL4G45610
OG0001186	CARHR169720	AL5G41200
OG0001186	CARHR169690, CARHR169700	AL5G41190
OG0001187	CARHR126160	AL4G27730
OG0001187	CARHR004740	AL1G15050
OG0001188	CARHR206730	AL6G16550
OG0001188	CARHR123420	AL4G24890
OG0001189	CARHR075270	AL3G10500
OG0001189	CARHR198890	AL6G25140
OG0001190	CARHR078070	AL3G13850
OG0001190	CARHR194870	AL6G29390
OG0001191	CARHR186040	AL6G39580
OG0001191	CARHR079570	AL3G15660
OG0001192	CARHR222440	AL7G39010
OG0001192	CARHR287500, CARHR081320	AL3G17830
OG0001193	CARHR165670	AL5G36820
OG0001193	CARHR134680	AL4G37340
OG0001194	CARHR166020	AL5G37220
OG0001194	CARHR082830	AL3G19490
OG0001195	CARHR017990	AL1G29660
OG0001195	CARHR065430	AL2G32180
OG0001196	CARHR068390	AL2G34950
OG0001196	CARHR019920	AL1G31920
OG0001197	CARHR164450	AL5G35620
OG0001197	CARHR179800	AL3G43140
OG0001197	CARHR164440	AL6G27100
OG0001197	CARHR179870	AL396U10010, AL3G37330
OG0001198	CARHR186360, CARHR182960, CARHR183000, CARHR266170, CARHR292330, CARHR292220, CARHR182990, CARHR289360	AL6G39050
OG0001200	CARHR123330	AL1G63280
OG0001201	CARHR189890	AL5G24320
OG0001201	CARHR157480	AL5G28220
OG0001202	CARHR159540	AL5G30340
OG0001203	CARHR164570, CARHR059830, CARHR104570	AL5G22450, AL5G22430
OG0001205	CARHR043400	AL1G61550
OG0001205	CARHR090200	AL3G27600
OG0001206	CARHR091610	AL3G29180, AL3G29210, AL3G29170
OG0001207	CARHR222430	AL7G39020
OG0001207	CARHR092140	AL3G29840
OG0001208	CARHR039290	AL1G56170, AL1G56250
OG0001208	CARHR094230	AL3G32200
OG0001209	CARHR039620, CARHR039630	AL1G56950
OG0001209	CARHR094530	AL939U10010, AL3G32480
OG0001210	CARHR040390	AL1G58010
OG0001211	CARHR040270	AL1G57810
OG0001211	CARHR045110	AL1G63440
OG0001217	CARHR222080	AL7G40220
OG0001217	CARHR222100	AL7G40210
OG0001218	CARHR079270	AL3G15300
OG0001219	CARHR165750	nbis-gene-773, nbis-gene-1368, nbis-gene-1367, nbis-gene-1373, nbis-gene-1374, nbis-gene-1372
OG0001220	CARHR190920, CARHR188550	AL6G33710
OG0001220	CARHR190910, CARHR263690, CARHR263680, CARHR190900	nbis-gene-1550
OG0001222	CARHR239080	AL7G20900
OG0001222	CARHR117710	AL4G14750
OG0001223	CARHR106190	AL3G47600
OG0001223	CARHR242090	AL7G17440
OG0001224	CARHR009170	AL1G19690, AL1G19700
OG0001224	CARHR289890	AL1G66020
OG0001225	CARHR147910	AL5G15800, AL5G15810, AL5G15770
OG0001226	CARHR149700	AL5G17600, AL5G17610
OG0001226	CARHR149770	AL5G17620
OG0001227	CARHR084010	AL3G20820
OG0001227	CARHR210490	AL6G12110
OG0001228	CARHR150380	AL5G23760
OG0001230	CARHR275540	AL8G38540
OG0001230	CARHR205800	AL6G17650
OG0001231	CARHR275650	AL8G38650
OG0001231	CARHR205840	AL6G17550
OG0001232	CARHR225780	AL7G35270
OG0001233	CARHR229950	AL7G30610
OG0001233	CARHR254350	AL6G46660
OG0001234	CARHR068840	AL2G35400
OG0001234	CARHR181030	AL8G17780
OG0001235	CARHR107550	AL3G50270
OG0001235	CARHR243760	AL7G15720
OG0001236	CARHR221930	AL7G40480
OG0001236	CARHR126100	AL4G27680
OG0001237	CARHR141180	AL371U10010, AL4G45110
OG0001237	CARHR171720	AL5G43660, AL1G53600
OG0001238	CARHR141070	AL4G45010
OG0001238	CARHR171530	nbis-gene-1405
OG0001239	CARHR170290	AL5G42150
OG0001239	CARHR139330	AL4G43040
OG0001241	CARHR138800, CARHR138790	AL4G42440
OG0001241	CARHR138780	AL4G42430
OG0001242	CARHR210050	AL6G12610
OG0001242	CARHR084260	AL3G21040
OG0001243	CARHR193320	AL6G31090
OG0001243	CARHR059770	AL2G25810
OG0001244	CARHR267200, CARHR267190, CARHR267180, CARHR267170, CARHR267160	AL8G29140
OG0001244	CARHR192400, CARHR192440	AL6G31960, AL1G56350
OG0001245	CARHR160490	AL5G31280
OG0001245	CARHR281300	AL8G45090
OG0001246	CARHR001830, CARHR001610	AL1G11630
OG0001246	CARHR250060	AL6G51730
OG0001247	CARHR251210	AL6G50090
OG0001247	CARHR082290	AL3G18950
OG0001248	CARHR007240, CARHR007260	AL4G23700, AL4G23760, AL4G23750
OG0001249	CARHR133090, CARHR133100	AL4G35700
OG0001250	CARHR197850	AL6G26320
OG0001250	CARHR076030	AL3G11230
OG0001251	CARHR076290	AL3G11590
OG0001251	CARHR197530	AL6G26640
OG0001252	CARHR076600	AL3G11960
OG0001252	CARHR076590	AL3G11950
OG0001253	CARHR080040	AL3G16240
OG0001253	CARHR186350	AL6G39060
OG0001254	CARHR041600	AL1G59310
OG0001254	CARHR130100	AL4G31950
OG0001255	CARHR071930	AL2G38780
OG0001255	CARHR017720	AL1G29370
OG0001256	CARHR065660	AL2G32420
OG0001256	CARHR018120	AL1G29820
OG0001257	CARHR066200	AL2G32960
OG0001257	CARHR018420	AL1G30170
OG0001258	CARHR019470	AL1G31360
OG0001258	CARHR067950	AL2G34550
OG0001259	CARHR020120	AL1G32300
OG0001259	CARHR068610	AL2G35200
OG0001260	CARHR184030, CARHR180790	AL1G39540, AL5G14150, nbis-gene-251, AL9U10800, AL6G36070, nbis-gene-2215
OG0001260	CARHR103730	nbis-gene-1000
OG0001260	CARHR258700	nbis-gene-540
OG0001261	CARHR014760	AL1G26210
OG0001261	CARHR145300	AL5G12430
OG0001262	CARHR014660	AL1G26120
OG0001262	CARHR014650	AL1G26130
OG0001263	CARHR012540	AL1G23520
OG0001263	CARHR049230	AL2G13190
OG0001264	CARHR088000	AL3G25240
OG0001264	CARHR045270	AL1G63620
OG0001265	CARHR041740	nbis-gene-287
OG0001265	CARHR097020	AL3G35110
OG0001267	CARHR178710	AL8G15480
OG0001268	CARHR025280	AL1G39030
OG0001269	CARHR028700	AL1G43160
OG0001274	CARHR238940	AL7G21040
OG0001275	CARHR021090	AL1G33590
OG0001275	CARHR243370	AL7G16130
OG0001276	CARHR051480	AL2G15180
OG0001276	CARHR011330	AL1G22120
OG0001277	CARHR050830	AL2G14700, AL2G14720, AL8G22740
OG0001278	CARHR103000	AL3G42720
OG0001279	CARHR198240	AL6G25900
OG0001279	CARHR075730	AL3G10940
OG0001280	CARHR152260	AL5G18970
OG0001280	CARHR262720	AL7G50740
OG0001281	CARHR046710	AL2G10780
OG0001281	CARHR272970	AL7G47670
OG0001282	CARHR233670	AL7G26820
OG0001282	CARHR270600	AL8G32710
OG0001283	CARHR167110	AL5G38390
OG0001283	CARHR136290	AL4G39180
OG0001284	CARHR258720	AL8G23970, AL7G42960
OG0001284	CARHR276700	AL8G39900
OG0001285	CARHR267720	AL8G29800
OG0001285	CARHR234970	AL7G25490
OG0001286	CARHR268380, CARHR268370	AL8G30530
OG0001287	CARHR234380	AL7G26070
OG0001287	CARHR268590	AL8G30780
OG0001288	CARHR201810	AL6G22080
OG0001288	CARHR187990	AL6G37250
OG0001289	CARHR224160	AL7G37150
OG0001289	CARHR174130	AL8G10800
OG0001290	CARHR255360	AL6G45440
OG0001290	CARHR231000	AL7G29740
OG0001291	CARHR032250	AL1G47210
OG0001291	CARHR032240	AL1G47200
OG0001292	CARHR123350	AL4G24820
OG0001292	CARHR075640	AL3G10870
OG0001293	CARHR169610	AL5G41100
OG0001294	CARHR113560	AL4G11820
OG0001294	CARHR246750	AL7G12200
OG0001295	CARHR214640	AL7G52990
OG0001295	CARHR117200	AL7G52810
OG0001296	CARHR114020	AL4G12270
OG0001296	CARHR129320	AL4G31180
OG0001297	CARHR252800	AL6G48240
OG0001297	CARHR252790	AL6G48250
OG0001298	CARHR221370	AL7G41050
OG0001298	CARHR098450	AL3G36900
OG0001299	CARHR142100	AL4G46230
OG0001299	CARHR152160	AL4G46210
OG0001300	CARHR168470	AL5G39810
OG0001300	CARHR137430	AL4G40800
OG0001301	CARHR168200	AL5G39550
OG0001301	CARHR137270	AL4G40590
OG0001302	CARHR158950	AL5G29880
OG0001303	CARHR036500, CARHR248150	AL6G53400
OG0001303	CARHR140510	AL4G44410
OG0001303	CARHR000360	AL1G10320
OG0001304	CARHR007710	AL1G18180
OG0001304	CARHR121500	AL4G22880
OG0001305	CARHR079760	AL3G15980
OG0001305	CARHR186160	AL6G39400
OG0001306	CARHR080010	AL3G16210
OG0001307	CARHR082110	AL3G18780
OG0001307	CARHR082120	AL3G18790
OG0001308	CARHR162650	AL5G33550
OG0001308	CARHR130590	AL4G32430
OG0001309	CARHR132490	AL4G34890
OG0001309	CARHR163920	AL5G35020
OG0001310	CARHR017330	AL1G29030
OG0001310	CARHR072460	AL2G39290
OG0001311	CARHR184970	AL6G40340, AL8G22540
OG0001311	CARHR185650, CARHR185640, CARHR185660	AL6G40300
OG0001312	CARHR081850	AL3G18470
OG0001312	CARHR183280	AL8G21690
OG0001313	CARHR220110	AL1G49960
OG0001313	CARHR060960	AL2G27110
OG0001314	CARHR087950	AL3G25170
OG0001314	CARHR234030, CARHR045360	AL1G63750
OG0001315	CARHR090840	AL3G28400
OG0001315	CARHR042700	AL1G60850
OG0001316	CARHR037840	AL1G54800
OG0001316	CARHR092730	AL3G30490
OG0001317	CARHR095470	AL3G33510
OG0001318	CARHR147860	nbis-gene-1846
OG0001318	CARHR290630	AL7G39240
OG0001319	CARHR162910	AL5G33850
OG0001320	CARHR061650, CARHR241590	AL4G33910, AL7G29940, AL7G29920
OG0001321	CARHR055710	nbis-gene-1981, AL1G65050
OG0001322	CARHR102590	AL8G30070
OG0001323	CARHR233920	AL7G26600
OG0001323	CARHR121120, CARHR278360	AL8G41770
OG0001328	CARHR239320	AL7G20620
OG0001328	CARHR117510	AL4G15070
OG0001329	CARHR282000	nbis-gene-475, nbis-gene-488
OG0001329	CARHR182890	nbis-gene-821
OG0001330	CARHR107400	AL3G50160
OG0001330	CARHR243640	AL7G15840
OG0001331	CARHR055110, CARHR055080, CARHR055100, CARHR055070	AL1G66210
OG0001332	CARHR053980	AL2G17990, AL2G18010, AL2G17980
OG0001332	CARHR009780	AL1G20370
OG0001333	CARHR011170	AL1G21930
OG0001334	CARHR015450	AL1G26960
OG0001334	CARHR144150	AL5G10690
OG0001335	CARHR208730	AL6G14190
OG0001335	CARHR085080	AL3G45840
OG0001335	CARHR085070	AL3G21970
OG0001336	CARHR086250	AL3G23260
OG0001336	CARHR207140	AL6G16480
OG0001337	CARHR267300	AL8G29230
OG0001337	CARHR235280	AL7G25170
OG0001338	CARHR267290	AL8G29220
OG0001339	CARHR268980	AL8G31240
OG0001339	CARHR234220	AL7G26260
OG0001340	CARHR288950	AL6G21810
OG0001341	CARHR188400	AL6G36730
OG0001341	CARHR202440	AL6G21420
OG0001342	CARHR057930, CARHR203240	AL6G20500
OG0001342	CARHR279120	AL8G42730
OG0001343	CARHR204830	AL6G18700
OG0001343	CARHR190290	AL6G34470
OG0001344	CARHR224410	AL7G36900
OG0001344	CARHR174470	AL8G11280
OG0001345	CARHR225650	AL7G35450
OG0001345	CARHR176230	AL8G12860
OG0001346	CARHR227380	AL7G33310
OG0001346	CARHR227370	AL7G33320
OG0001347	CARHR231100	AL7G29650
OG0001347	CARHR075580	AL3G10810
OG0001348	CARHR108010	AL3G50720
OG0001349	CARHR108560	AL3G51250
OG0001349	CARHR244600	AL7G14860
OG0001350	CARHR113860	AL4G12170
OG0001350	CARHR246360	AL7G12700
OG0001351	CARHR055370, CARHR055380, CARHR055390	AL7G43730, AL7G43740
OG0001352	CARHR034910	AL1G50850
OG0001352	CARHR259650	AL6G42440
OG0001353	CARHR176600	AL8G13350
OG0001353	CARHR176530	AL8G13220
OG0001354	CARHR172920	AL5G45400
OG0001354	CARHR142880	AL4G47050
OG0001355	CARHR171560	AL5G43530
OG0001355	CARHR141090	AL4G45030
OG0001356	CARHR289480	AL5G40440
OG0001357	CARHR168230	AL5G39580
OG0001357	CARHR137230	AL4G40550
OG0001358	CARHR136950	AL4G40190
OG0001358	CARHR034410, CARHR167750	AL5G39110
OG0001359	CARHR154470	AL5G24870
OG0001359	CARHR273360	AL8G36320
OG0001360	CARHR004810	AL1G15120
OG0001360	CARHR126030	AL4G27610
OG0001361	CARHR126580	AL4G28130
OG0001361	CARHR004190	AL1G14520
OG0001362	CARHR096600	AL3G34690
OG0001362	CARHR119380	AL4G20610
OG0001363	CARHR234700	AL7G25800
OG0001363	CARHR049940	AL2G13730
OG0001364	CARHR198250	AL6G25890
OG0001364	CARHR075720	AL3G10930
OG0001365	CARHR075820	AL3G11020
OG0001365	CARHR198160	AL6G25970
OG0001366	CARHR197350	AL6G26830
OG0001366	CARHR076450	AL3G11790
OG0001367	CARHR185560	AL8G23450
OG0001367	CARHR081020	AL3G17520
OG0001368	CARHR199060	AL6G24960
OG0001370	CARHR021470	AL1G34070
OG0001370	CARHR070140	AL2G36730
OG0001372	CARHR077130	AL3G12720
OG0001372	CARHR196150	AL6G28020
OG0001373	CARHR038740	AL1G55490
OG0001373	CARHR093660	AL3G31540
OG0001374	CARHR068580	AL2G35170
OG0001374	CARHR020080	AL1G32260
OG0001375	CARHR016710	AL1G28360
OG0001375	CARHR073320	AL2G40260
OG0001376	CARHR088800	AL3G26180
OG0001376	CARHR044570	AL1G62910
OG0001377	CARHR091910	AL3G29580
OG0001377	CARHR091920, CARHR150150, CARHR150160, CARHR091930	AL3G29590
OG0001378	CARHR038060	AL1G55070
OG0001378	CARHR093130	AL3G30940
OG0001379	CARHR095540	AL3G33660
OG0001379	CARHR040420	AL1G58050
OG0001380	CARHR095590	AL3G33740
OG0001382	CARHR113840	AL4G12160
OG0001382	CARHR246370	AL7G12690
OG0001384	CARHR292830	AL4G13140
OG0001384	CARHR292850	AL4G13150
OG0001391	CARHR086790	AL3G23900
OG0001392	CARHR243290	AL7G16210
OG0001392	CARHR106990	AL3G49450
OG0001393	CARHR293470	AL3G50000
OG0001393	CARHR243590	AL7G15900
OG0001394	CARHR031370	AL1G46080
OG0001395	CARHR234150	AL7G26320
OG0001396	CARHR169490	AL5G40960
OG0001397	CARHR010390	AL1G21020
OG0001397	CARHR283780	AL2G17450
OG0001398	CARHR144000	AL5G10470
OG0001398	CARHR015490	AL1G27030
OG0001399	CARHR218400	AL4G15150
OG0001399	CARHR145230	AL5G12000
OG0001399	CARHR014820	AL1G26270
OG0001400	CARHR146650	AL5G14290
OG0001400	CARHR013640	AL1G24970
OG0001401	CARHR262380	AL7G50390
OG0001401	CARHR198110	AL6G26050
OG0001402	CARHR262620	AL7G50640
OG0001402	CARHR152090	nbis-gene-1250
OG0001403	CARHR048870	AL2G12850
OG0001404	CARHR012450	AL1G23360
OG0001405	CARHR208410	AL6G14540
OG0001405	CARHR085240	AL3G22130
OG0001406	CARHR246350	AL7G12710
OG0001406	CARHR186780	AL6G38650
OG0001407	CARHR265830	AL8G27350
OG0001407	CARHR235690	AL7G24640
OG0001409	CARHR277590	AL8G40830
OG0001409	CARHR204390	AL6G19300
OG0001410	CARHR174750	AL8G11590
OG0001410	CARHR224610	AL7G36640
OG0001411	CARHR224960	AL7G36220
OG0001411	CARHR224950	AL7G36230
OG0001412	CARHR226440	AL7G34420
OG0001412	CARHR177440	AL8G14070
OG0001413	CARHR228700	AL7G31930
OG0001414	CARHR032800	AL1G47760, AL8G14930
OG0001415	CARHR128000	AL4G29650
OG0001415	CARHR027910	AL1G42030
OG0001416	CARHR128380	AL4G30240
OG0001416	CARHR028920	AL1G43370
OG0001417	CARHR245180	AL7G14170
OG0001418	CARHR247540	AL7G11130
OG0001418	CARHR112500	AL4G10750
OG0001419	CARHR263790	AL7G51610
OG0001420	CARHR252820	AL6G48220, AL6G48190
OG0001420	CARHR228740	AL7G31890
OG0001421	CARHR098870	AL3G37280
OG0001422	CARHR079350	AL3G15400
