Orthogroup	Cardamine_hirsuta	Arabidopsis_arenosa
OG0002012	CARHR107700	jg27884
OG0002012	CARHR243830	jg8797
OG0002013	CARHR107810	jg27893
OG0002013	CARHR243960	jg8786
OG0002014	CARHR244320	jg8741
OG0002014	CARHR108170	jg27914
OG0002015	CARHR109200	jg28030
OG0002016	CARHR114210	jg16729
OG0002016	CARHR246080	jg8565
OG0002017	CARHR246620	jg8509
OG0002018	CARHR112400	jg16565
OG0002018	CARHR247640	jg8381
OG0002021	CARHR231340	jg10095
OG0002022	CARHR018170	jg30282
OG0002022	CARHR175640	jg20454
OG0002023	CARHR098830	jg26525
OG0002023	CARHR221060	jg11292
OG0002024	CARHR221680	jg11240
OG0002024	CARHR098170	jg26453
OG0002026	CARHR140010	jg19840
OG0002026	CARHR170610	jg16086
OG0002027	CARHR051780, CARHR167520	jg15744
OG0002027	CARHR136690	jg19442
OG0002028	CARHR150570	jg14298
OG0002028	CARHR274090	jg22983
OG0002029	CARHR001080	jg28491
OG0002029	CARHR249310	jg8132
OG0002030	CARHR250880	jg7956
OG0002030	CARHR002380	jg28618
OG0002031	CARHR127230	jg18415
OG0002032	CARHR126070	jg18297
OG0002032	CARHR004790	jg28866
OG0002033	CARHR006430	jg29023
OG0002033	CARHR124110	jg18108
OG0002034	CARHR007280	jg29106
OG0002034	CARHR122360	jg17904
OG0002036	CARHR197510	jg5406
OG0002036	CARHR076300	jg24047
OG0002037	CARHR197500	jg5407
OG0002037	CARHR076320	jg24049
OG0002038	CARHR091890	jg25733
OG0002038	CARHR079930	jg24463
OG0002039	CARHR165660	jg15506
OG0002039	CARHR134670	jg19206
OG0002040	CARHR130870	jg18794
OG0002040	CARHR162880	jg15225
OG0002041	CARHR131630	jg18858
OG0002041	CARHR163250	jg15268
OG0002042	CARHR133460, CARHR133000, CARHR133470	jg19016, jg19015
OG0002043	CARHR015840	jg30017
OG0002043	CARHR038890	jg32974
OG0002044	CARHR016060, CARHR016050	jg30037
OG0002045	CARHR016260	jg30064
OG0002045	CARHR074040	jg3715
OG0002046	CARHR016500	jg30092
OG0002046	CARHR073570	jg3669
OG0002047	CARHR016970	jg30135
OG0002047	CARHR072810	jg3603
OG0002048	CARHR065550	jg2896
OG0002049	CARHR066100	jg2953
OG0002049	CARHR018390	jg30303
OG0002050	CARHR021310	jg30633
OG0002050	CARHR070020	jg3309
OG0002051	CARHR021420	jg30641
OG0002051	CARHR137320	jg19528
OG0002052	CARHR021530	jg30651
OG0002052	CARHR070240	jg3333
OG0002053	CARHR021800	jg30688
OG0002053	CARHR070540	jg3367
OG0002054	CARHR023360	jg30858
OG0002054	CARHR064420	jg2734
OG0002055	CARHR023670	jg30888
OG0002055	CARHR063970	jg2685
OG0002056	CARHR115740	jg17140
OG0002056	CARHR240360	jg9149
OG0002057	CARHR239930	jg9196
OG0002059	CARHR004640	jg28852
OG0002059	CARHR126230	jg18312
OG0002060	CARHR063440	jg2640
OG0002061	CARHR214990	jg14746
OG0002061	CARHR189590	jg6245
OG0002062	CARHR274760, CARHR274770	jg23050
OG0002063	CARHR206080	jg4534
OG0002064	CARHR161020	jg15028
OG0002064	CARHR161030	jg15030
OG0002066	CARHR070350	jg3343
OG0002066	CARHR021620	jg17699
OG0002066	CARHR021610	jg30658
OG0002067	CARHR069440	jg3246
OG0002068	CARHR072870	jg3611
OG0002069	CARHR073000	jg3621
OG0002069	CARHR072980	jg3620
OG0002070	CARHR016770	jg30116
OG0002070	CARHR073200	jg3641
OG0002071	CARHR088030, CARHR152870	jg25322
OG0002071	CARHR045220	jg33711
OG0002072	CARHR088250	jg33690
OG0002072	CARHR088240	jg25340
OG0002073	CARHR043590	jg33547
OG0002073	CARHR089810	jg25504
OG0002074	CARHR222610	jg11029
OG0002075	CARHR110400	jg28196
OG0002076	CARHR045990	jg33819
OG0002076	CARHR087260	jg25230
OG0002077	CARHR041750	jg33319
OG0002078	CARHR165810	jg15522
OG0002078	CARHR165800	jg15521
OG0002079	CARHR285620, CARHR185540	jg6228, jg9829
OG0002081	CARHR116090	jg17107, jg17108
OG0002082	CARHR164470	jg15389
OG0002084	CARHR118380	jg17238, jg3748, jg12357
OG0002085	CARHR233410	jg9868
OG0002085	CARHR233400	jg11355, jg11354
OG0002085	CARHR178850, CARHR178820, CARHR233420	jg9867
OG0002093	CARHR242520	jg8930
OG0002094	CARHR242890	jg8901
OG0002095	CARHR293600	jg27850
OG0002095	CARHR243610	jg8818
OG0002096	CARHR054910	jg1360
OG0002096	CARHR009320	jg29297
OG0002097	CARHR283880	jg1109
OG0002097	CARHR010250	jg29392
OG0002098	CARHR051870	jg898
OG0002098	CARHR052350	jg927
OG0002099	CARHR011180	jg29507
OG0002099	CARHR051990	jg885
OG0002100	CARHR014250	jg29857
OG0002100	CARHR145820	jg13148
OG0002101	CARHR213700	jg12702
OG0002101	CARHR148500	jg13450
OG0002102	CARHR082310	jg24718, jg24719
OG0002103	CARHR046400	jg376
OG0002104	CARHR047340, CARHR047370	jg482
OG0002104	CARHR212940	jg12764
OG0002105	CARHR013010	jg29727
OG0002105	CARHR048420	jg579
OG0002106	CARHR012310	jg29639
OG0002107	CARHR166770	jg15633
OG0002107	CARHR136060	jg19371
OG0002108	CARHR211620	jg3899
OG0002108	CARHR083340	jg24818
OG0002109	CARHR211310	jg4050
OG0002109	CARHR084210	jg24904
OG0002110	CARHR084270	jg24909
OG0002110	CARHR210040	jg4061
OG0002112	CARHR208290	jg4248
OG0002112	CARHR085300	jg25012
OG0002114	CARHR235420	jg9674
OG0002115	CARHR234470	jg9765
OG0002115	CARHR268460	jg22336
OG0002116	CARHR268820	jg22385
OG0002116	CARHR234270	jg9783
OG0002117	CARHR200360	jg5125
OG0002117	CARHR026800	jg31249
OG0002118	CARHR187550	jg6473
OG0002118	CARHR201550	jg4999
OG0002119	CARHR202580	jg4903
OG0002119	CARHR188500	jg6368
OG0002120	CARHR189960	jg6207
OG0002120	CARHR204490	jg4703
OG0002121	CARHR275570	jg23128
OG0002121	CARHR205830	jg4569
OG0002122	CARHR173930	jg20299
OG0002122	CARHR223960	jg10885
OG0002123	CARHR176460	jg20529
OG0002123	CARHR225940	jg10678
OG0002124	CARHR176670	jg20547
OG0002125	CARHR227000	jg10550
OG0002125	CARHR178220	jg20668
OG0002126	CARHR252370	jg7782
OG0002126	CARHR227860	jg10439
OG0002127	CARHR255520	jg7468
OG0002127	CARHR231190	jg10110
OG0002128	CARHR255980	jg7412
OG0002128	CARHR032170	jg31933
OG0002129	CARHR260890	jg7318
OG0002129	CARHR033370	jg32069
OG0002130	CARHR126530, CARHR123860	jg17710, jg17709, jg17712, jg17714
OG0002131	CARHR250330	jg8007
OG0002131	CARHR001990	jg28579
OG0002132	CARHR107740	jg27888
OG0002133	CARHR243950	jg8787
OG0002134	CARHR244410	jg8733
OG0002134	CARHR108360	jg27922
OG0002135	CARHR245170	jg8656
OG0002136	CARHR112090	jg16532
OG0002136	CARHR247880	jg8353
OG0002137	CARHR262810	jg12520
OG0002138	CARHR128430	jg18535
OG0002138	CARHR128410, CARHR128420	jg18534
OG0002139	CARHR036230	jg32681
OG0002139	CARHR181040	jg20966
OG0002140	CARHR256510, CARHR256440	jg7369
OG0002141	CARHR219690	jg11433
OG0002141	CARHR099870	jg26655
OG0002142	CARHR173320	jg16372
OG0002142	CARHR143430	jg20219
OG0002143	CARHR173280	jg16368
OG0002143	CARHR143340	jg20210
OG0002144	CARHR137650, CARHR137660	jg19569, jg19570
OG0002145	CARHR137160	jg19506
OG0002145	CARHR168340	jg15822
OG0002146	CARHR151470	jg14205
OG0002146	CARHR190950	jg6085
OG0002147	CARHR273480, CARHR273460	jg22926, jg22925
OG0002149	CARHR156980	jg14636
OG0002149	CARHR276930	jg23280
OG0002150	CARHR159150	jg14875
OG0002150	CARHR280380	jg23656
OG0002151	CARHR280940	jg23714
OG0002151	CARHR109040	jg28006
OG0002152	CARHR248780	jg8177
OG0002152	CARHR000530	jg28441
OG0002153	CARHR000630	jg28449
OG0002153	CARHR248670	jg8192
OG0002154	CARHR179160	jg20784
OG0002154	CARHR003230	jg28708
OG0002155	CARHR179720	jg20833
OG0002155	CARHR003550	jg28739
OG0002156	CARHR127210, CARHR127220	jg26716
OG0002157	CARHR126190	jg18306
OG0002157	CARHR004700	jg28858
OG0002158	CARHR235310	jg9684
OG0002158	CARHR235320	jg9683
OG0002159	CARHR076630	jg24082
OG0002159	CARHR197070	jg5448
OG0002160	CARHR077450	jg24185
OG0002162	CARHR099540	jg26612
OG0002162	CARHR080620	jg24542
OG0002163	CARHR081280	jg24620
OG0002164	CARHR182410	jg21548
OG0002164	CARHR081380	jg24625
OG0002165	CARHR199950	jg5162
OG0002166	CARHR166260	jg15580
OG0002166	CARHR135460	jg19297
OG0002167	CARHR134410	jg19175
OG0002168	CARHR130120	jg18719
OG0002168	CARHR162130	jg15147
OG0002169	CARHR133300	jg19046
OG0002169	CARHR164090	jg15359
OG0002170	CARHR073640	jg3677
OG0002171	CARHR016670	jg30108
OG0002171	CARHR073380	jg3656
OG0002172	CARHR016690	jg30110
OG0002172	CARHR073360	jg3654
OG0002173	CARHR016940	jg30132
OG0002174	CARHR019860	jg30453
OG0002174	CARHR068280	jg3148
OG0002175	CARHR070100	jg3317
OG0002175	CARHR021410	jg30640
OG0002176	CARHR022920	jg30817
OG0002176	CARHR022940, CARHR022930, CARHR022950	jg30818
OG0002177	CARHR023370	jg30859
OG0002177	CARHR064340	jg2726
OG0002178	CARHR023820	jg2662
OG0002179	CARHR060250	jg2304, jg2301
OG0002179	CARHR026730	jg31239
OG0002181	CARHR242370	jg8916
OG0002182	CARHR274990	jg23069
OG0002182	CARHR014280	jg29860
OG0002183	CARHR013800	jg29809
OG0002183	CARHR146980	jg13276
OG0002184	CARHR029740	jg31581
OG0002184	CARHR012260	jg29633
OG0002185	CARHR012240	jg29631
OG0002185	CARHR049830	jg698
OG0002186	CARHR051950	jg888
OG0002186	CARHR011150	jg29503
OG0002187	CARHR009750	jg29348
OG0002187	CARHR082890	jg24772
OG0002188	CARHR005010	jg28890
OG0002188	CARHR005030	jg28894
OG0002189	CARHR085930	jg25089
OG0002189	CARHR207210	jg4355
OG0002190	CARHR085220	jg25004
OG0002190	CARHR208430	jg4233
OG0002191	CARHR187320	jg6500
OG0002192	CARHR152960	jg14132
OG0002192	CARHR191390	jg6016
OG0002193	CARHR192860, CARHR192840	jg5863
OG0002194	CARHR045750	jg33784
OG0002194	CARHR087500	jg25258
OG0002195	CARHR088040	jg25324
OG0002195	CARHR045210	jg33710
OG0002196	CARHR290520	jg11089
OG0002196	CARHR091950	jg25740
OG0002197	CARHR092750	jg25847
OG0002197	CARHR037860	jg32900
OG0002198	CARHR093310	jg25918
OG0002198	CARHR038200	jg32940
OG0002199	CARHR093480	jg25935
OG0002199	CARHR038280	jg32944
OG0002200	CARHR106420	jg27651
OG0002201	CARHR107320	jg27801
OG0002201	CARHR107330	jg27802
OG0002202	CARHR293500	jg27843, jg27842
OG0002203	CARHR207610	jg4325
OG0002203	CARHR109370	jg28056
OG0002204	CARHR109670	jg28103
OG0002204	CARHR109690	jg28108
OG0002205	CARHR040160	jg33145
OG0002206	CARHR039740	jg33094
OG0002206	CARHR094680	jg26065
OG0002207	CARHR290560	jg11083
OG0002207	CARHR290570, CARHR290590	jg11082
OG0002208	CARHR167200, CARHR167180, CARHR167170	jg15682
OG0002209	CARHR140630	jg19936
OG0002209	CARHR171280	jg16146
OG0002210	CARHR242030	jg8926, jg8973
OG0002211	CARHR111200	jg28283
OG0002213	CARHR057190	jg1926, jg1929
OG0002213	CARHR057200	jg1925
OG0002215	CARHR270090	jg22525
OG0002215	CARHR270080	jg22521
OG0002215	CARHR028430, CARHR200710	jg22524, jg22522
OG0002219	CARHR110270	jg28179
OG0002219	CARHR236920	jg9515
OG0002220	CARHR237340	jg9485
OG0002220	CARHR110120	jg28162
OG0002221	CARHR110010	jg28146
OG0002222	CARHR240390	jg9146
OG0002222	CARHR187770	jg6429
OG0002223	CARHR238880	jg9301
OG0002223	CARHR024920	jg31115, jg31041
OG0002224	CARHR117320	jg16960
OG0002225	CARHR239920	jg9197
OG0002225	CARHR116380	jg17080, jg1644
OG0002226	CARHR242180	jg8962
OG0002226	CARHR105820	jg27575
OG0002227	CARHR243650	jg8814
OG0002227	CARHR107410	jg27855
OG0002228	CARHR129550	jg18662
OG0002228	CARHR031800	jg31889
OG0002229	CARHR143790	jg12916
OG0002229	CARHR015570	jg29990
OG0002230	CARHR144570	jg13008
OG0002231	CARHR146450	jg13209
OG0002231	CARHR013910	jg29819
OG0002232	CARHR147010	jg13279
OG0002232	CARHR013810	jg29810
OG0002233	CARHR151640	jg13647, jg13646
OG0002234	CARHR262460	jg12550
OG0002234	CARHR151960	jg13685
OG0002235	CARHR058920	jg2168, jg2169, jg2170
OG0002236	CARHR215550	jg12191
OG0002237	CARHR216120	jg12103
OG0002237	CARHR057490	jg1980
OG0002238	CARHR046660	jg406
OG0002238	CARHR272940	jg12799
OG0002239	CARHR049500	jg681
OG0002239	CARHR012370	jg29644
OG0002240	CARHR270990	jg22618
OG0002240	CARHR233450	jg9865
OG0002241	CARHR211560	jg3905
OG0002241	CARHR083380	jg24822
OG0002242	CARHR084690	jg24955
OG0002242	CARHR209210	jg4155
OG0002243	CARHR074430	jg3763
OG0002244	CARHR086300	jg23261
OG0002245	CARHR232540	jg9955
OG0002245	CARHR256770	jg21786
OG0002246	CARHR264770	jg20681, jg21868
OG0002247	CARHR264920	jg21881
OG0002247	CARHR232870	jg9921
OG0002248	CARHR267790	jg22255
OG0002248	CARHR234900	jg9728
OG0002249	CARHR268420	jg22331
OG0002249	CARHR234520	jg9760
OG0002250	CARHR269300	jg22433
OG0002250	CARHR234170	jg9791
OG0002251	CARHR269680	jg22478
OG0002251	CARHR233990	jg9812
OG0002252	CARHR271350	jg22661
OG0002252	CARHR233250	jg9885
OG0002253	CARHR200380	jg5123
OG0002253	CARHR026820	jg31250
OG0002254	CARHR193510	jg5802
OG0002254	CARHR200800	jg5073
OG0002255	CARHR187430	jg6514
OG0002255	CARHR201130	jg5040
OG0002256	CARHR176400	jg20523
OG0002256	CARHR225910	jg10686
OG0002257	CARHR229210	jg10301
OG0002257	CARHR229200	jg10302
OG0002258	CARHR030280	jg31652
OG0002258	CARHR129030	jg18605
OG0002259	CARHR244680	jg8701
OG0002259	CARHR244670	jg8703, jg8702
OG0002260	CARHR215910	jg10259, jg32041, jg32044, jg13662
OG0002261	CARHR245360	jg8640
OG0002261	CARHR245370	jg8639
OG0002262	CARHR245660	jg8609
OG0002262	CARHR292900	jg16786
OG0002263	CARHR246930	jg8477
OG0002263	CARHR113390	jg16651
OG0002264	CARHR294400	jg8336
OG0002265	CARHR263060	jg12495
OG0002265	CARHR154050	jg13772
OG0002266	CARHR181760	jg21021
OG0002266	CARHR036800	jg32752
OG0002267	CARHR100080	jg26683
OG0002268	CARHR220590	jg11339
OG0002269	CARHR220770	jg11308
OG0002269	CARHR098960	jg26546
OG0002270	CARHR098840, CARHR098850	jg26526
OG0002270	CARHR221020	jg11295, jg11294
OG0002271	CARHR098070	jg26441
OG0002271	CARHR221780	jg11225
OG0002272	CARHR289970	jg11151
OG0002273	CARHR140660	jg19939
OG0002274	CARHR139460	jg19778
OG0002274	CARHR170380	jg16063
OG0002275	CARHR139320	jg19762
OG0002275	CARHR170280	jg16048
OG0002276	CARHR139300	jg19761
OG0002276	CARHR170260	jg16047
OG0002277	CARHR168170	jg15806
OG0002277	CARHR137300	jg19527
OG0002278	CARHR167610	jg15752
OG0002278	CARHR136830	jg19463
OG0002279	CARHR211810, CARHR258990	jg3883
OG0002279	CARHR077200	jg24149
OG0002280	CARHR151110	jg14242
OG0002280	CARHR190630	jg6125
OG0002281	CARHR151020	jg14247
OG0002281	CARHR190600	jg6128
OG0002282	CARHR273970	jg22975
OG0002283	CARHR279350	jg23549
OG0002284	CARHR248990	jg8103
OG0002285	CARHR251890, CARHR251900	jg7842
OG0002286	CARHR179140	jg20780
OG0002287	CARHR005080	jg28898
OG0002287	CARHR125620	jg18256
OG0002288	CARHR124740	jg18167
OG0002288	CARHR005730	jg28969
OG0002289	CARHR007250, CARHR007220	jg29103, jg29100
OG0002290	CARHR119710	jg17615
OG0002290	CARHR008300	jg29204
OG0002291	CARHR241060	jg9078
OG0002291	CARHR114990	jg17297
OG0002292	CARHR198700	jg5284
OG0002293	CARHR197860	jg5371
OG0002294	CARHR197060	jg5449
OG0002294	CARHR076640	jg24083
OG0002295	CARHR196810	jg5469
OG0002295	CARHR076780	jg24099
OG0002296	CARHR076960	jg24119
OG0002297	CARHR196360	jg5509
OG0002298	CARHR195630	jg5588
OG0002298	CARHR077510	jg24191
OG0002299	CARHR186550	jg6592
OG0002299	CARHR080150	jg24488
OG0002300	CARHR081350	jg24623
OG0002300	CARHR182300	jg21556
OG0002301	CARHR081540	jg24642
OG0002301	CARHR286220	jg21508
OG0002302	CARHR131570	jg18853
OG0002302	CARHR163240	jg15264
OG0002303	CARHR074010	jg3718
OG0002303	CARHR016240	jg30063
OG0002304	CARHR016780	jg30117
OG0002304	CARHR073180	jg3640
OG0002305	CARHR072920	jg3613
OG0002305	CARHR016910	jg30129
OG0002306	CARHR017140	jg30149
OG0002306	CARHR072700	jg3590
OG0002307	CARHR067710	jg3096
OG0002308	CARHR021520	jg30650
OG0002308	CARHR070230	jg3329
OG0002309	CARHR022220	jg30738
OG0002309	CARHR071120	jg3430
OG0002310	CARHR022340	jg30755
OG0002310	CARHR071250	jg3445
OG0002311	CARHR024280	jg30957
OG0002311	CARHR063400	jg2638
OG0002312	CARHR024430	jg30984
OG0002313	CARHR025610	jg31128
OG0002313	CARHR062020	jg2490
OG0002314	CARHR026750	jg31242
OG0002314	CARHR060180	jg2297
OG0002315	CARHR238330	jg9369
OG0002315	CARHR184840	jg16844
OG0002316	CARHR056010	jg1502
OG0002317	CARHR204760, CARHR249550	jg29152
OG0002318	CARHR213440	jg33793
OG0002318	CARHR045760	jg33791, jg33790, jg33789
OG0002319	CARHR035210, CARHR002080	jg28588
OG0002320	CARHR249320	jg8133
OG0002320	CARHR001090	jg28493
OG0002321	CARHR087010	jg25206
OG0002324	CARHR064440, CARHR064430, CARHR063030	jg2735, jg2736, jg2737
OG0002325	CARHR045600	jg33770
OG0002326	CARHR087990	jg25317
OG0002326	CARHR045310	jg33725
OG0002327	CARHR044000	jg33596
OG0002327	CARHR089410	jg25449
OG0002328	CARHR090780	jg25615
OG0002328	CARHR042790, CARHR054610	jg33457
OG0002329	CARHR093670	jg25954
OG0002329	CARHR038750	jg32958
OG0002330	CARHR039120	jg33011, jg25972
OG0002331	CARHR096920	jg26283
OG0002331	CARHR041660	jg33308
OG0002333	CARHR242330	jg8911
OG0002333	CARHR106080	jg27603
OG0002334	CARHR111340	jg28292
OG0002334	CARHR235990	jg9608
OG0002335	CARHR042380	jg33409
OG0002335	CARHR091280	jg25657
OG0002336	CARHR091300	jg25659
OG0002336	CARHR042360	jg33407
OG0002337	CARHR162240	jg15157
OG0002337	CARHR130220	jg18730
OG0002338	CARHR166170	jg15578
OG0002338	CARHR135380	jg19282
OG0002339	CARHR136480	jg19419
OG0002339	CARHR167290	jg15673
OG0002340	CARHR154540, CARHR154230, CARHR154560, CARHR154240	jg14397
OG0002341	CARHR252950	jg7709, jg7706, jg7708
OG0002343	CARHR150870	jg14510, jg17551, jg14480
OG0002343	CARHR150880, CARHR155790	jg14509
OG0002344	CARHR270570	jg22567
OG0002345	CARHR024250	jg30952
OG0002345	CARHR024240	jg30953
OG0002345	CARHR024230	jg30951
OG0002346	CARHR046140	jg18575, jg27156, jg13792, jg27283, jg7714, jg32324, jg11898, jg21123
OG0002348	CARHR111280	jg28286
OG0002348	CARHR236170	jg9595
OG0002349	CARHR236330	jg9577
OG0002349	CARHR110990	jg28261
OG0002350	CARHR236860	jg9521
OG0002350	CARHR110290	jg28181
OG0002351	CARHR118290	jg16870
OG0002351	CARHR238570	jg9340
OG0002352	CARHR117680	jg16919
OG0002352	CARHR239120	jg9278
OG0002353	CARHR243470, CARHR042980	jg8837
OG0002353	CARHR243460	jg8838
OG0002354	CARHR030910	jg31770
OG0002354	CARHR129840	jg18692
OG0002355	CARHR056040	jg1497
OG0002355	CARHR079600	jg24426
OG0002356	CARHR009680	jg29341
OG0002356	CARHR053790	jg1183
OG0002357	CARHR168240	jg15813
OG0002357	CARHR010630	jg29440
OG0002358	CARHR144540	jg13002
OG0002358	CARHR015190	jg29949
OG0002359	CARHR015020	jg29934
OG0002359	CARHR144870	jg13034
OG0002360	CARHR144970	jg13051, jg13050
OG0002361	CARHR213790	jg12691
OG0002361	CARHR148650	jg13467
OG0002362	CARHR149050	jg13518
OG0002362	CARHR261560	jg12659
OG0002363	CARHR149630	jg13559
OG0002363	CARHR261790	jg12638
OG0002364	CARHR057660	jg2006
OG0002365	CARHR056580	jg1811
OG0002365	CARHR216660	jg12026
OG0002366	CARHR012930	jg29714
OG0002366	CARHR048570	jg591
OG0002367	CARHR270170	jg22531
OG0002367	CARHR233900	jg9822
OG0002368	CARHR136170	jg19384
OG0002368	CARHR167010	jg15700
OG0002369	CARHR135710	jg19326
OG0002370	CARHR211260	jg3940
OG0002370	CARHR083660	jg24853
OG0002371	CARHR084410	jg24916
OG0002371	CARHR209830	jg8605, jg4094
OG0002372	CARHR085560	jg25045
OG0002372	CARHR207900	jg4289
OG0002373	CARHR206410	jg4498
OG0002374	CARHR232020	jg10015
OG0002374	CARHR258640	jg21654
OG0002375	CARHR230690	jg10171
OG0002375	CARHR264070	jg21792
OG0002376	CARHR265120	jg21912
OG0002377	CARHR235120	jg9706
OG0002377	CARHR267410	jg22207
OG0002378	CARHR234750	jg9741
OG0002378	CARHR268110	jg22302
OG0002379	CARHR233630	jg9847
OG0002379	CARHR270690	jg22583
OG0002380	CARHR278850	jg23491
OG0002380	CARHR203400	jg4813
OG0002382	CARHR205350	jg4624
OG0002382	CARHR275000	jg32405, jg23070
OG0002383	CARHR176000	jg20485
OG0002383	CARHR225320	jg10744
OG0002384	CARHR178550	jg20702
OG0002385	CARHR252120	jg7809
OG0002385	CARHR227670	jg10461
OG0002386	CARHR229350	jg10288
OG0002387	CARHR245610	jg8614
OG0002387	CARHR292970	jg16792
OG0002388	CARHR245850	jg8588
OG0002388	CARHR114380	jg16761
OG0002389	CARHR294000	jg8282
OG0002389	CARHR129590	jg18666
OG0002390	CARHR230030, CARHR129480	jg18654
OG0002390	CARHR031980	jg31905
OG0002392	CARHR227680	jg10460
OG0002392	CARHR252160	jg7806
OG0002393	CARHR218580	jg11595
OG0002393	CARHR101290	jg26832
OG0002394	CARHR218890	jg11528
OG0002395	CARHR100390	jg26735
OG0002396	CARHR099280	jg26584
OG0002396	CARHR220560	jg11342
OG0002397	CARHR261360	jg12675
OG0002397	CARHR148770	jg13477
OG0002398	CARHR143540	jg20229
OG0002398	CARHR173380	jg16379
OG0002399	CARHR173060, CARHR143080	jg20184
OG0002400	CARHR141700	jg20043
OG0002400	CARHR172010	jg16232
OG0002401	CARHR141080	jg19978
OG0002401	CARHR171540	jg16176
OG0002402	CARHR140720	jg19947
OG0002402	CARHR171310	jg16150
OG0002403	CARHR066760	jg3011
OG0002403	CARHR018630	jg30327
OG0002404	CARHR138570	jg19683
OG0002404	CARHR189520	jg6259
OG0002406	CARHR192300	jg5913
OG0002406	CARHR153750	jg13967
OG0002407	CARHR192060	jg5941
OG0002407	CARHR152530	jg13992
OG0002408	CARHR150700	jg14291
OG0002408	CARHR274210	jg22994
OG0002409	CARHR278930	jg23497
OG0002409	CARHR278900	jg23496
OG0002410	CARHR158940	jg14845
OG0002410	CARHR280010	jg23621
OG0002411	CARHR018190	jg30284
OG0002411	CARHR065750	jg2918
OG0002412	CARHR000580	jg28446
OG0002412	CARHR248880	jg8171
OG0002413	CARHR000750	jg28460
OG0002414	CARHR002740	jg28653
OG0002414	CARHR251390	jg7899
OG0002416	CARHR180130	jg20860
OG0002416	CARHR003660	jg28750
OG0002417	CARHR126790	jg18364
OG0002417	CARHR004330	jg28816
OG0002418	CARHR125700	jg18263
OG0002418	CARHR005040	jg28895
OG0002419	CARHR006460	jg29025
OG0002419	CARHR124050	jg18100
OG0002420	CARHR120670	jg17733
OG0002420	CARHR120680	jg17735
OG0002421	CARHR120220	jg17680
OG0002421	CARHR008120	jg29189
OG0002422	CARHR268150	jg22305
OG0002422	CARHR234720	jg9743
OG0002423	CARHR076130	jg24022
