Orthogroup	Cardamine_hirsuta	Brassica_napus
OG0004475	CARHR286730, CARHR039190, CARHR039200	XP_048636324.1, XP_022576042.2, XP_048614771.1, XP_022563369.2, XP_013731119.2
OG0004477	CARHR259150	XP_013718535.1
OG0004478	CARHR170740	XP_022574210.2, XP_013742048.2, XP_022574209.2, XP_022560085.2, XP_013648249.2
OG0004482	CARHR043030, CARHR043020, CARHR024470, CARHR024440	XP_022569583.1, XP_022570913.1, XP_013703294.2
OG0004483	CARHR063390	XP_013674804.2, XP_013717274.2, XP_013652205.1, XP_013746981.1, XP_048593979.1
OG0004484	CARHR110210	XP_022573450.2
OG0004488	CARHR199820, CARHR184010	XP_022556665.2, XP_013702656.1, XP_022563327.2, XP_013702666.3, XP_048598308.1, XP_022569209.2, XP_048598381.1, XP_048625178.1
OG0004493	CARHR101350	XP_048591384.1, XP_013676288.1
OG0004498	CARHR235980	XP_013671680.1, XP_013703333.2, XP_013686117.1, XP_013703813.2, XP_013656377.2, XP_013709951.2
OG0004499	CARHR236310	XP_048621759.1, XP_013654912.2, XP_013696901.2, NP_001303021.1, XP_013705639.1, NP_001303022.1
OG0004500	CARHR236670	XP_048601374.1, XP_013669814.2, XP_013681964.1, XP_013707069.2, XP_013710663.2, XP_013654905.2
OG0004501	CARHR237880	XP_013656317.1, XP_022555946.1, XP_013685858.2, XP_013748010.1
OG0004502	CARHR271120	XP_013750160.2, XP_013714153.1, XP_013733022.1, XP_013682610.1, XP_013698441.1, XP_013667063.2
OG0004503	CARHR238150	XP_013692785.2, XP_022557989.1, XP_022553820.2, XP_013685890.2, XP_048594491.1
OG0004504	CARHR184610	XP_013707264.2, XP_022571160.1, XP_013669776.2, XP_013667983.2
OG0004505	CARHR238460	XP_013741651.1, XP_013705102.1, XP_048594487.1, XP_013720373.2
OG0004506	CARHR238610	XP_013720322.1, XP_013659441.2, XP_048636838.1, XP_048601263.1, XP_013706306.2, XP_013741724.2
OG0004507	CARHR168250, CARHR168610	XP_022560427.1, XP_048593041.1, XP_013691383.1, XP_013691820.2
OG0004508	CARHR239710	XP_048606400.1, XP_013743259.2, XP_048636422.1, XP_048601212.1, XP_013719512.1, XP_048619245.1
OG0004509	CARHR240080	XP_048636348.1, XP_013666231.2
OG0004510	CARHR240100, CARHR059710	XP_013685831.2, XP_022545708.1
OG0004511	CARHR241010	XP_013730320.1, XP_013654876.2, NP_001302481.1, XP_048626198.1, XP_013664256.1, XP_013707399.1
OG0004512	CARHR242390	XP_013654856.2, XP_013654173.2, XP_048601122.1, XP_048635108.1, XP_013716943.2, XP_048622360.1
OG0004513	CARHR242280	XP_013724968.2, XP_022561367.1, XP_013651155.2, XP_022547274.1
OG0004514	CARHR223120	XP_048594623.1, XP_022570300.1, XP_013741336.1, XP_048618847.1
OG0004515	CARHR053200	XP_013714650.2, XP_022565904.1, XP_048591375.1, XP_013672328.2, XP_048609869.1, XP_013670941.1
OG0004516	CARHR051290	XP_013717781.1, XP_013687212.1
OG0004517	CARHR011650	XP_048613945.1, XP_048638120.1
OG0004518	CARHR231050, CARHR231040	XP_013713642.2, XP_048597210.1
OG0004519	CARHR144090	XP_048618509.1, XP_048637289.1, XP_013639897.1, XP_013746500.1, XP_013724178.1, XP_048630866.1, XP_013697163.1
OG0004520	CARHR061020	XP_048614996.1, XP_013662714.1
OG0004521	CARHR146850	XP_022548451.1, XP_013713913.1, XP_048627059.1, XP_013721811.1, XP_048600364.1, XP_013675102.2, XP_022571233.1
OG0004523	CARHR151930	XP_013693595.1, XP_013686888.2, XP_048618118.1, XP_013644521.2, XP_013666620.1, XP_048631453.1, XP_013677581.2
OG0004524	CARHR153100	XP_013693349.2, XP_013693670.1, XP_013675178.2, XP_013703621.2, XP_013644480.2, XP_048591275.1
OG0004525	CARHR216460, CARHR216470	XP_048633303.1, XP_048610700.1
OG0004525	CARHR056920	XP_048604731.1, XP_013698880.2
OG0004527	CARHR087110	XP_013651968.2, XP_013697159.1, XP_048604856.1, XP_013729687.1, XP_013749930.1
OG0004528	CARHR269660	XP_013685277.2, XP_022551666.1
OG0004529	CARHR086830	XP_013714619.1, XP_048605698.1, XP_013696594.1, XP_022572058.2, XP_013731740.1, XP_013749950.2
OG0004530	CARHR273390	XP_013651463.2, XP_013680814.2
OG0004531	CARHR269220	XP_013685533.2, XP_013745071.1, XP_013676173.1, XP_013693325.1, XP_013682712.1, XP_022554595.1
OG0004532	CARHR269600	XP_048629136.1, XP_013679216.2, XP_048607095.1, XP_022551668.1, XP_022566859.1, XP_013740449.2
OG0004533	CARHR270340, CARHR270350	XP_013667001.1, XP_013729127.1, XP_048608252.1, XP_013732690.2
OG0004534	CARHR270530	XP_013667009.2, XP_013729107.1, XP_013752110.3, XP_048635441.1
OG0004535	CARHR271310	XP_013740324.1, XP_022554546.1, XP_013665826.1
OG0004536	CARHR271690	XP_048628658.1, XP_048628608.1, XP_013680597.2, XP_013722254.1, XP_013667102.1, XP_013683174.2, XP_013684086.2
OG0004537	CARHR184460	XP_022558575.2, XP_013644254.1, XP_013703503.1, XP_013725195.1, XP_013693444.2
OG0004538	CARHR200580	XP_013674543.1, NP_001303042.1, XP_013712664.3, XP_022554480.1, XP_013666086.2, XP_013666074.1
OG0004539	CARHR200700	XP_048625207.1, XP_048598333.1, XP_013752184.1, XP_013716443.2, XP_013679377.1, XP_048602804.1
OG0004540	CARHR201080	XP_022567589.2, XP_013720718.1, XP_013716088.2, XP_013651746.2, XP_013679280.1, XP_013676096.1
OG0004541	CARHR201270	XP_048603772.1, XP_013679208.2, XP_048598345.1, XP_013720720.2, XP_013716537.2, XP_013653780.1
OG0004542	CARHR202190, CARHR149000	XP_013726291.2, XP_013661882.2
OG0004543	CARHR202660	XP_048602756.1, XP_022554227.2, XP_013708923.1, XP_013668127.2, XP_013749231.1, XP_048627131.1, XP_048625282.1, XP_048625297.1, XP_013726460.2, XP_013680259.1
OG0004544	CARHR203020	XP_048603646.1, XP_048626241.1, XP_013712379.1, XP_048598395.1, XP_048625334.1, XP_048627691.1, XP_013681915.2
OG0004545	CARHR204220	XP_013715488.2, XP_022569887.1, NP_001302704.1, XP_013726917.2, XP_013675775.2, NP_001302747.1
OG0004546	CARHR205100	XP_048623132.1, XP_013715621.1, XP_048602683.1, XP_048603254.1, XP_048624952.1, XP_013680372.1
OG0004547	CARHR205710	XP_048624809.1, XP_013701876.1
OG0004548	CARHR225260	XP_013741309.1
OG0004549	CARHR225360	XP_048632810.1, XP_048618904.1, XP_013741307.1, XP_048618905.1, XP_048601444.1, XP_048594688.1, XP_022546464.2, XP_013654784.2
OG0004550	CARHR226000	XP_013718525.2, XP_048629710.1, XP_013656055.2, XP_048632832.1, XP_048627581.1, XP_013719497.1, XP_013728672.1
OG0004551	CARHR253760	XP_048618982.1, XP_048618604.1
OG0004551	CARHR229460	XP_048608878.1
OG0004552	CARHR230920	XP_013660002.1, XP_022567673.1, XP_013737682.2, XP_013730992.2, XP_013732962.1, XP_013738614.2
OG0004553	CARHR230930	NP_001303015.1, XP_048608854.1, XP_022549945.1, XP_013669957.1, XP_013731002.1, XP_013737680.1
OG0004554	CARHR231440	XP_013671498.2, XP_013710270.2, XP_022561481.2, XP_013741448.1
OG0004557	CARHR036280, CARHR036330	XP_013675884.3, XP_013667432.3, XP_048621442.1
OG0004558	CARHR027600	XP_013714015.1, XP_013709312.2, XP_048618387.1, XP_013653244.1
OG0004559	CARHR027940	XP_013685408.1, XP_013656937.1, XP_013653254.2, XP_013692420.1, XP_022558864.2, XP_048596069.1
OG0004560	CARHR027980	XP_013736051.1, XP_013731392.1, XP_013686051.1, XP_013653255.1, XP_013685406.1, XP_013656935.1
OG0004561	CARHR029140	XP_013718077.1, XP_013702435.2, XP_013655078.1, XP_013655088.1, XP_022559361.1, XP_048596012.1
OG0004562	CARHR029300	XP_013655070.1, XP_013671422.1, XP_013651514.1, XP_048619561.1, XP_048596400.1
OG0004563	CARHR030310, CARHR030320	XP_013705534.2, XP_013705601.2, XP_013644580.2, XP_048595045.1
OG0004564	CARHR243810	XP_022555763.2, XP_013656462.2, XP_048607266.1, XP_013649600.2, XP_013640390.2, XP_022563124.1, XP_048622841.1
OG0004565	CARHR243890	XP_013654249.3, XP_048607264.1, XP_013640612.2, XP_013645925.1, XP_022561283.1, XP_013643268.1
OG0004566	CARHR244810	XP_048594879.1, XP_048608841.1, XP_048607292.1, XP_048594880.1, XP_013639943.1, XP_013707155.2, XP_048634279.1, XP_013746454.2
OG0004567	CARHR247100	XP_013741955.2, XP_013733107.1
OG0004568	CARHR216480	XP_013703260.2, XP_013672181.2, XP_013715077.2, XP_022545584.2, XP_013752466.1, XP_048616518.1
OG0004569	CARHR215950	XP_013741962.2, XP_013731921.2
OG0004569	CARHR057570	XP_013722454.1, XP_022544789.2
OG0004570	CARHR017530, CARHR262660	XP_013746761.2
OG0004571	CARHR156310, CARHR106840	XP_013651391.1, XP_013663863.2, XP_048620776.1, XP_022571234.1, XP_022543551.1
OG0004572	CARHR129280	XP_048608443.1, XP_048636598.1, XP_048629162.1, XP_013685500.1
OG0004573	CARHR174440	XP_013707627.1, XP_013696426.2, XP_013661955.2, XP_013714760.2, XP_013696330.1, XP_013677282.1
OG0004574	CARHR129920	XP_013734308.1, XP_013683551.2, XP_022574941.2, XP_013686400.2, XP_013660522.1, XP_013662098.2
OG0004575	CARHR127740	XP_013719312.2, XP_013744519.2
OG0004576	CARHR255760	XP_013681853.2, XP_048631996.1, XP_013718603.1
OG0004577	CARHR255420	XP_013693133.2, XP_013692929.1, XP_013736611.1, XP_013718621.2, XP_013684108.2, XP_013735553.1
OG0004578	CARHR252510	XP_013671915.1, XP_013661988.2
OG0004580	CARHR114890, CARHR178630	XP_048637412.1, XP_013733660.1, XP_022569018.1, XP_013730561.2
OG0004581	CARHR175560	XP_048596618.1, XP_013662901.1
OG0004582	CARHR174420	XP_013703225.1, XP_013698335.2, XP_013677281.1, XP_013720242.2, XP_013659473.1, XP_022570346.1
OG0004583	CARHR102380	XP_013655726.1, XP_013708558.1, XP_013706741.1, XP_013737395.1
OG0004584	CARHR219060	XP_013705679.2, XP_048592975.1
OG0004585	CARHR220100	XP_013691157.1, XP_013681546.2, XP_048628144.1, XP_048621516.1, XP_013696057.2, XP_013746641.1
OG0004586	CARHR098090	XP_022550843.2, XP_022576095.1, XP_013687638.2, XP_048631580.1, XP_022559471.1
OG0004587	CARHR140880	XP_013688281.1, XP_013749654.1, NP_001303107.1, XP_048609358.1, XP_013734811.1, XP_013725800.1
OG0004589	CARHR139840	XP_013752145.2, XP_013690441.1, XP_013734779.1, XP_013683868.1
OG0004590	CARHR139830	XP_013748000.1, XP_013685958.1, XP_013683870.1, XP_013734777.1
OG0004591	CARHR139780	XP_048609332.1, XP_048636390.1
OG0004592	CARHR138520	XP_013688019.2, XP_048634723.1
OG0004593	CARHR211080	XP_048624377.1, XP_013729829.2, XP_013720134.1
OG0004594	CARHR209950	XP_022554164.1, XP_048624057.1, XP_013655664.2
OG0004595	CARHR192130	XP_048608076.1, XP_048627719.1, XP_048599050.1, XP_048623362.1, XP_022555692.2
OG0004596	CARHR191870	XP_013721975.2, XP_013682267.2, XP_048608088.1, XP_013667247.2, XP_013671947.1
OG0004597	CARHR191290	XP_013680113.1, XP_013715944.2, XP_013680802.1, XP_013665881.2, XP_013740693.1
OG0004598	CARHR190850	XP_013733291.1, XP_048605812.1, XP_013667174.1, XP_013724029.1, XP_048608117.1, XP_013716041.1
OG0004599	CARHR276980	XP_013718989.2, XP_022543238.2, XP_013647036.2, XP_022554057.2, XP_013706387.1, XP_013661211.2
OG0004600	CARHR277610	XP_048595448.1, XP_013706980.1, XP_013698970.1, XP_013649457.2
OG0004601	CARHR278010, CARHR059700	XP_013647090.2, XP_013675500.2, XP_013647061.2, XP_013722033.2
OG0004602	CARHR278500	XP_013647081.2, XP_013672896.1, XP_013705329.1, XP_048616626.1, XP_013722010.2, XP_013661286.1, XP_013667295.1, XP_013652771.1
OG0004603	CARHR279390	XP_013722360.2, XP_013678430.2, XP_048631241.1, XP_013738535.2, XP_048623810.1, XP_013643070.2, XP_013712844.2
OG0004604	CARHR279460	XP_013712013.1, XP_048631238.1, XP_048616860.1, XP_048603283.1, XP_013714632.2, XP_013643062.3
OG0004605	CARHR280470, CARHR280490	XP_048595490.1, XP_013659248.2
OG0004605	CARHR280480	XP_013686237.2, XP_013661893.1
OG0004606	CARHR281070	XP_048617554.1, XP_048631123.1, XP_013722549.2, XP_013658044.1, XP_013651416.2, XP_013686281.1, XP_013653771.1
OG0004607	CARHR281610	XP_013647407.2
OG0004608	CARHR248040	XP_048626566.1, XP_013723108.1, XP_013643082.1
OG0004609	CARHR250460	XP_013731970.1, XP_013739209.1, XP_013657823.3, XP_048625443.1, XP_013719503.1, XP_048604123.1
OG0004610	CARHR180220	XP_022561598.2
OG0004611	CARHR126980	XP_013744453.2, XP_022557771.2
OG0004612	CARHR125150	XP_013744317.2, XP_022557070.1, XP_048608376.1, XP_013734145.2, XP_048610415.1, XP_048636770.1
OG0004613	CARHR122090	XP_048633785.1, XP_013691359.2
OG0004613	CARHR007370	XP_022563606.1, XP_013706237.2, XP_013655304.1
OG0004614	CARHR119770	XP_013740724.2, XP_013695800.1, XP_013744000.2, XP_013720423.1, XP_013686815.2
OG0004615	CARHR120140	XP_048592812.1, XP_013651726.1, XP_013697975.2, XP_013735026.2
OG0004616	CARHR017030, CARHR075310	XP_048605985.1, XP_013684255.2
OG0004618	CARHR074930, CARHR199350	XP_013727570.1, XP_013727161.2, XP_013677203.2, XP_013667870.2, XP_048625160.1
OG0004619	CARHR074890	XP_022569414.2, XP_013689869.1
OG0004620	CARHR083010	XP_013724105.2, XP_013750475.1, XP_013693399.1, XP_013736092.2, XP_013648122.1
OG0004621	CARHR076770	XP_048632178.1, XP_013735726.2, XP_013682575.2, XP_048591417.1
OG0004622	CARHR076980	XP_048614233.1
OG0004624	CARHR080250	XP_048606071.1, XP_013740937.2, XP_048617793.1, XP_048636085.1, XP_048615390.1
OG0004625	CARHR080390	XP_013695429.1, XP_022570333.1, XP_013681003.1, XP_013740933.2, XP_013677418.2
OG0004626	CARHR080530	XP_013740929.2, XP_013680998.1, XP_013696381.1, XP_022571823.2, XP_048618354.1, XP_013725509.2
OG0004627	CARHR080570	XP_048636065.1, XP_022559313.2
OG0004628	CARHR080850	XP_013696966.1, XP_048636053.1, XP_013684456.1, XP_013735909.2, XP_048618685.1, XP_048602210.1
OG0004629	CARHR082030	XP_022558297.2, XP_013750571.2
OG0004630	CARHR082390	XP_022555170.1, XP_013684637.2, XP_048614541.1, XP_013724044.1, XP_048615318.1, XP_013750601.2
OG0004631	CARHR082440	XP_013724068.1, XP_048614604.1, XP_013695015.1, XP_013750515.2
OG0004632	CARHR082610	XP_013724154.2, XP_048600796.1, XP_048628863.1, XP_013735999.2, XP_013684624.1
OG0004633	CARHR082640	XP_022555179.1, XP_048606118.1, XP_013750501.1, XP_013695276.1, XP_013724060.1, XP_048628856.1, XP_048600794.1
OG0004634	CARHR135640	XP_013690842.2, XP_013747392.1, XP_013740580.1, XP_048608578.1, XP_013691129.1, XP_013752102.2
OG0004635	CARHR135300	XP_022558729.2, XP_013673805.2, XP_022548107.1, XP_048605351.1, XP_048632924.1, XP_048611126.1, XP_022574121.2
OG0004636	CARHR135260	XP_013744810.2, XP_013744809.2, XP_013734522.2, XP_013651883.2, XP_013693736.2, XP_013752170.1
OG0004637	CARHR135100	XP_013752166.1, XP_013696007.1, XP_013747362.2, XP_013716995.2, XP_013740585.2
OG0004638	CARHR134560	XP_013677142.1, XP_013686584.1, XP_022574879.2, XP_013716988.2, XP_048631715.1
OG0004639	CARHR130660	XP_048610563.1, XP_048610567.1, XP_013748438.1, XP_048631433.1
OG0004640	CARHR130720	XP_013744677.1, XP_013687592.1, XP_013734361.2, XP_013644451.1, XP_013748429.1, XP_048628450.1, XP_048610562.1
OG0004641	CARHR131320	XP_048631640.1, XP_048608470.1, XP_013688039.1, XP_048634492.1, XP_013671290.2, XP_048627904.1, XP_013748400.1
OG0004642	CARHR131980	XP_013703965.2, XP_013680574.1, XP_048636510.1, XP_013690719.2, XP_013723912.1
OG0004644	CARHR016400	XP_048638320.1, XP_013686031.1, XP_013702309.1, XP_013682906.2, XP_048597658.1, XP_013710933.1
OG0004646	CARHR018480	XP_013682999.2, XP_013687646.1, XP_013641739.2, XP_013723358.2
OG0004647	CARHR019190	XP_013733169.2, XP_048621108.1, XP_048621109.1, XP_013664615.1, XP_013727091.1, XP_013657262.2, XP_013723281.2
OG0004648	CARHR020390	XP_048594047.1, XP_013646714.2, XP_048638469.1, XP_013705779.2, XP_048618423.1, XP_013651667.2
OG0004649	CARHR021840	XP_013722059.1, XP_013686583.2, XP_013642337.2, XP_013671987.1
OG0004650	CARHR022320, CARHR038350	XP_048613194.1, XP_013752333.1, NP_001302574.1, NP_001303029.1
OG0004651	CARHR023800	XP_048614934.1, XP_048629388.1, XP_048614933.1, XP_048626821.1
OG0004652	CARHR023990	XP_013653307.2, XP_022544512.2, XP_048593981.1, XP_013711150.1
OG0004653	CARHR023970	XP_013653321.2, XP_048592698.1, XP_013711427.1, XP_013711428.2, XP_013662872.2, XP_013662873.1
OG0004654	CARHR025060	XP_013725962.1, XP_048598018.1, XP_013674912.2, XP_022546502.1
OG0004655	CARHR231910, CARHR231920	XP_048597596.1, XP_048600101.1, XP_022572318.2, XP_013692379.2, XP_013737985.2, XP_013644219.2
OG0004656	CARHR232160	XP_013656501.1, XP_048622071.1, XP_013737969.2, XP_013733338.2, XP_013739479.2, XP_013671234.1
OG0004657	CARHR232250	XP_013739519.2, XP_013671248.2, XP_013737960.1, XP_013706279.2
OG0004658	CARHR233180	XP_048619614.1, XP_013706656.1, XP_013714059.2, XP_048593719.1
OG0004659	CARHR116490	XP_022547047.2, XP_013685569.1
OG0004660	CARHR116810	XP_013687021.1, XP_013664042.2, XP_013734985.2, XP_013683877.1
OG0004661	CARHR012840	XP_048597751.1, XP_013710655.1, XP_013691470.1, XP_022543872.1, XP_013732375.1, XP_013675221.1
OG0004662	CARHR010340	XP_048597808.1, XP_013713695.1, XP_022563026.1, XP_048594232.1, XP_013676386.1, XP_013646432.1
OG0004664	CARHR009740	XP_013750840.1, XP_048594233.1, XP_048638054.1, XP_013696375.1
OG0004665	CARHR009510	XP_013714099.2, XP_013716191.2, XP_013655337.1, XP_013640294.1, XP_048608586.1, NP_001303169.1, XP_013646447.2
OG0004666	CARHR165900	XP_013654088.1, XP_013711019.1
OG0004667	CARHR008910	XP_013657670.2, XP_013750887.1, XP_022576320.1, XP_013711370.2, XP_048597832.1, XP_013672606.2
OG0004668	CARHR008410	XP_013716474.2, XP_013672632.1, NP_001302816.1, XP_013711736.1, NP_001303052.1, XP_013678692.1
OG0004669	CARHR007780	XP_022563388.2, XP_048597854.1, XP_048638003.1, XP_013711603.2, XP_013657581.2, XP_048621615.1
OG0004670	CARHR006800	XP_013716437.1, XP_048597879.1, XP_013657526.1, XP_048621592.1, XP_048599468.1, XP_013697725.2
OG0004671	CARHR004270	XP_013716355.2, XP_022546539.2, XP_013726419.1, XP_013665619.2, XP_013696056.1
OG0004672	CARHR199090	XP_022549256.1, XP_013667645.1, XP_013662407.1, XP_013676677.2
OG0004673	CARHR196760	XP_013667835.1, XP_048626262.1, XP_048626259.1, XP_048602364.1, XP_048602362.1, XP_013649841.2, XP_013665969.1
OG0004674	CARHR195370	XP_048627071.1, XP_048607982.1, XP_048605253.1, XP_013728810.2, XP_013722334.2, XP_013680888.2
OG0004675	CARHR195300	XP_013722356.2, XP_013728778.2, XP_048605104.1, XP_013729859.1, XP_013681812.1, XP_048625030.1, XP_048626682.1, XP_013680684.2
OG0004676	CARHR194500	XP_022551538.2, XP_013727729.2, XP_013682092.2, XP_013681877.2, XP_013667501.2, XP_048627048.1, XP_013683171.2
OG0004677	CARHR194420	XP_013727709.2, XP_048607862.1, XP_013681882.1, XP_013730226.1, XP_013665953.2, XP_013680699.2
OG0004678	CARHR193810	XP_048602418.1, XP_048605426.1, XP_022558498.2, XP_048624968.1, XP_013682039.2, XP_048608043.1, XP_022570232.2, XP_048627380.1
OG0004679	CARHR186650	XP_022561477.2, XP_048629350.1, XP_048603977.1, XP_013660827.2, XP_013737436.2, XP_048591134.1, XP_048617882.1
OG0004680	CARHR185680	XP_048592917.1, XP_013655728.1, XP_048625641.1, XP_048595315.1, XP_048631618.1, XP_048591164.1
OG0004681	CARHR185420	XP_048625625.1, XP_022548017.2, XP_013644057.2, XP_013644126.1
OG0004682	CARHR182230	XP_048591191.1, XP_013644079.2, XP_013659104.2
OG0004683	CARHR183520	XP_013663335.2, XP_013644302.1, XP_013721350.1, XP_013677713.1, XP_013659086.2, XP_013724337.2
OG0004684	CARHR183600	XP_013675191.1, XP_013721366.1, XP_013724291.1, XP_013660758.2, XP_013644301.2, XP_013663334.2
OG0004685	CARHR199690	XP_013727338.1, XP_048625990.1, XP_048598290.1, XP_048625171.1, XP_013667899.2, XP_048625172.1
OG0004687	CARHR169950	XP_013663865.2, XP_013663708.2
OG0004688	CARHR206990	XP_013722531.1, XP_013740045.2, XP_013718918.1, XP_013674702.2, XP_013680963.1, XP_013715268.1
OG0004689	CARHR207910	XP_013737853.1, XP_013715309.1, XP_013718929.1, XP_013740053.1
OG0004690	CARHR208830	XP_013668188.1, XP_048623252.1
OG0004691	CARHR187640	XP_048595358.1, XP_013737468.1
OG0004692	CARHR187700	XP_013643760.2, XP_022561485.1, XP_013737475.1, XP_013660862.2, XP_048604010.1, XP_048602241.1
OG0004693	CARHR188290	XP_013721637.1, XP_013675342.2, XP_013660874.1, XP_013659159.2, XP_013647231.2, XP_048617911.1, XP_048628807.1, XP_013695190.1
OG0004694	CARHR190280	XP_048632642.1, XP_048617803.1, NP_001302876.1, XP_022551330.2, XP_013661058.1, XP_022564734.1
OG0004695	CARHR275760	XP_048637828.1, XP_013642798.1, XP_013718241.1, XP_048626716.1
OG0004696	CARHR275940	XP_048595427.1, XP_013661108.1, XP_048625754.1
OG0004696	CARHR275950	XP_048637834.1, XP_048626284.1
OG0004697	CARHR276060	XP_048603314.1, XP_048631190.1, XP_013680770.2, XP_048607566.1, XP_013646805.2, XP_013661113.2, XP_013705317.1
OG0004698	CARHR276160	XP_013718306.2, XP_022569803.2, XP_013680767.2, XP_022543465.1, XP_013710296.1, XP_013705716.2, XP_048595436.1
OG0004699	CARHR276260	XP_022561997.1, XP_013664565.1, XP_048631144.1, XP_013642842.2, XP_013733662.2, XP_013703567.1, XP_013661116.2
OG0004700	CARHR276630	XP_013659200.2, XP_048628562.1, XP_048595442.1, XP_013697529.1
OG0004701	CARHR160570	XP_013748736.2
OG0004702	CARHR157690	XP_013642437.2, XP_013664130.1, XP_013744914.1
OG0004703	CARHR157180	XP_022544214.2, XP_013724852.1
OG0004704	CARHR155490	XP_013646909.2, XP_013646908.2, XP_013670080.1
OG0004705	CARHR101150	XP_013731685.1, XP_013731130.1, XP_013714855.1, XP_013657051.1
OG0004706	CARHR287360, CARHR267130	XP_013702505.1, XP_013642748.2
