Orthogroup	Cardamine_hirsuta	Cardamine_glauca
OG0004678	CARHR193810	Cg008G299590
OG0004679	CARHR186650	Cg008G306440
OG0004680	CARHR185680	Cg008G307340
OG0004681	CARHR185420	Cg008G307780
OG0004682	CARHR182230	Cg008G308450
OG0004683	CARHR183520	Cg008G311940
OG0004684	CARHR183600	Cg008G312040
OG0004685	CARHR199690	Cg008G293880
OG0004686	CARHR184280	Cg008G313330
OG0004686	CARHR258390	Cg016G334140, Cg003G095300
OG0004687	CARHR169950	Cg002G046940
OG0004688	CARHR206990	Cg008G287100
OG0004689	CARHR207910	Cg008G286180
OG0004690	CARHR208830	Cg008G285260
OG0004691	CARHR187640	Cg008G305470
OG0004692	CARHR187700	Cg008G305390
OG0004693	CARHR188290	Cg008G304770
OG0004694	CARHR190280	Cg008G302970
OG0004695	CARHR275760	Cg003G109770
OG0004696	CARHR275940, CARHR275950	Cg003G109960
OG0004697	CARHR276060	Cg003G110080
OG0004698	CARHR276160	Cg003G110180
OG0004699	CARHR276260	Cg003G110270
OG0004700	CARHR276630	Cg003G110660
OG0004701	CARHR160570	Cg002G055810
OG0004702	CARHR157690	Cg002G058060
OG0004703	CARHR157180	Cg002G058530
OG0004704	CARHR155490	Cg002G060170
OG0004705	CARHR101150	Cg004G142740
OG0004706	CARHR287360	Cg002G064560
OG0004706	CARHR267130	Cg003G101110
OG0004707	CARHR062170	Cg007G269650
OG0004708	CARHR062300	Cg007G269500
OG0004709	CARHR062950	Cg007G270290
OG0004710	CARHR064780	Cg007G272360
OG0004711	CARHR065070	Cg007G272660
OG0004712	CARHR069910	Cg007G277010
OG0004713	CARHR020450	Cg006G226010
OG0004714	CARHR068900	Cg007G276060
OG0004715	CARHR025820	Cg006G220390
OG0004717	CARHR018650	Cg006G227970
OG0004718	CARHR072720	Cg007G279730
OG0004719	CARHR073560	Cg007G280420
OG0004720	CARHR073850	Cg007G280870
OG0004721	CARHR074030	Cg007G280680
OG0004722	CARHR074790	Cg007G281070
OG0004723	CARHR074130	Cg007G281160
OG0004724	CARHR074140	Cg007G281170
OG0004725	CARHR015990	Cg006G230400
OG0004726	CARHR087170	Cg004G128380
OG0004727	CARHR087410	Cg004G128620
OG0004728	CARHR087710	Cg004G128930
OG0004729	CARHR088140	Cg004G129330
OG0004730	CARHR088770	Cg004G129910
OG0004731	CARHR089860	Cg004G131060
OG0004732	CARHR090000	Cg004G131180
OG0004733	CARHR090440	Cg004G131760
OG0004734	CARHR092020	Cg004G133220
OG0004735	CARHR037750	Cg006G201770
OG0004735	CARHR092640	Cg004G133850
OG0004736	CARHR093640	Cg004G134920
OG0004737	CARHR093970, CARHR093980	Cg004G135260
OG0004738	CARHR094220	Cg004G135490
OG0004739	CARHR094410	Cg004G135680
OG0004740	CARHR095460	Cg004G136720
OG0004741	CARHR097410	Cg004G138490
OG0004742	CARHR098410	Cg004G139730
OG0004743	CARHR098440	Cg004G139760
OG0004744	CARHR099130	Cg004G140600
OG0004745	CARHR099350	Cg004G140860
OG0004746	CARHR100040	Cg004G141660
OG0004747	CARHR100630	Cg006G212060
OG0004749	CARHR106750	Cg004G152370
OG0004750	CARHR109920	Cg004G155810
OG0004751	CARHR110880	Cg004G156720
OG0004752	CARHR045550	Cg006G194480
OG0004753	CARHR043990, CARHR213360	Cg006G195880, Cg001G041820
OG0004754	CARHR040530, CARHR041020	Cg006G199250
OG0004755	CARHR040150	Cg006G199620
OG0004756	CARHR038230	Cg006G201260
OG0004757	CARHR099600	Cg004G141230
OG0004758	CARHR145460	Cg002G074080
OG0004759	CARHR164120	Cg002G052360
OG0004759	CARHR164100	Cg002G052370
OG0004760	CARHR161130, CARHR161120	Cg002G055310
OG0004761	CARHR161190	Cg002G055250
OG0004762	CARHR050650	Cg005G184320
OG0004763	CARHR165620	Cg002G050870
OG0004764	CARHR166330	Cg002G050140
OG0004765	CARHR166730	Cg002G049670
OG0004766	CARHR166960	Cg002G049510
OG0004767	CARHR167600	Cg002G048890
OG0004769	CARHR168180	Cg002G048430
OG0004770	CARHR187390	Cg008G305860, Cg003G084350
OG0004771	CARHR171730	Cg002G045340
OG0004772	CARHR223210	Cg001G024460
OG0004774	CARHR282080	Cg025G336170, Cg040G337020
OG0004775	CARHR185820	Cg008G307230
OG0004777	CARHR012100	Cg006G234130
OG0004777	CARHR147970	Cg002G071690
OG0004778	CARHR270660	Cg003G104420
OG0004779	CARHR293390	Cg004G152980
OG0004780	CARHR099840	Cg004G141490
OG0004781	CARHR095480	Cg004G136740
OG0004782	CARHR085980	Cg004G127170
OG0004783	CARHR275870	Cg003G109880
OG0004783	CARHR205910	Cg008G288050
OG0004786	CARHR273920	Cg003G108010
OG0004801	CARHR236010	Cg001G012290
OG0004802	CARHR236030	Cg001G012280
OG0004803	CARHR240400	Cg001G007980
OG0004803	CARHR236080	Cg001G012230
OG0004804	CARHR236210	Cg001G012090
OG0004805	CARHR236830	Cg001G011430
OG0004806	CARHR238060	Cg001G010370
OG0004807	CARHR238620	Cg001G009750
OG0004808	CARHR239680	Cg001G008740
OG0004809	CARHR239760	Cg001G008670
OG0004810	CARHR287980	Cg008G308060
OG0004811	CARHR240860	Cg001G007470
OG0004812	CARHR240730	Cg001G007600
OG0004813	CARHR241050	Cg001G007270
OG0004814	CARHR242700	Cg001G006140
OG0004815	CARHR243000	Cg001G005540
OG0004816	CARHR031110	Cg006G214430
OG0004817	CARHR223150	Cg001G024510
OG0004818	CARHR223110	Cg001G024560
OG0004819	CARHR222830	Cg001G024760
OG0004820	CARHR055730	Cg007G256540
OG0004821	CARHR284470	Cg007G255410
OG0004822	CARHR011520	Cg006G234670
OG0004822	CARHR051230	Cg007G249170
OG0004823	CARHR050850	Cg007G249010
OG0004824	CARHR143760	Cg002G075650
OG0004825	CARHR143820	Cg002G075580
OG0004826	CARHR144890	Cg002G074600
OG0004827	CARHR146990	Cg002G072710
OG0004828	CARHR147560	Cg002G072120
OG0004829	CARHR147720	Cg002G071970
OG0004830	CARHR261270	Cg001G041390
OG0004831	CARHR148740	Cg002G070980
OG0004832	CARHR149070	Cg002G070700
OG0004833	CARHR152250	Cg002G070220
OG0004834	CARHR152290	Cg002G070340
OG0004835	CARHR153900	Cg002G068020
OG0004836	CARHR154030	Cg002G067790
OG0004837	CARHR153230	Cg002G067220
OG0004838	CARHR153560	Cg002G065860
OG0004839	CARHR260400, CARHR060050	Cg003G085410
OG0004840	CARHR289580	Cg007G265710
OG0004841	CARHR047420	Cg007G246520, Cg007G246510
OG0004842	CARHR048700	Cg007G247410
OG0004842	CARHR012760	Cg006G233440
OG0004844	CARHR136400	Cg005G164690
OG0004845	CARHR083740	Cg004G125000
OG0004846	CARHR084820	Cg004G125940
OG0004847	CARHR085040	Cg004G126150
OG0004848	CARHR086130	Cg004G127310
OG0004849	CARHR086810	Cg004G128030
OG0004850	CARHR256950	Cg003G097620
OG0004851	CARHR256830	Cg003G097710
OG0004852	CARHR264810	Cg003G098440
OG0004853	CARHR265280, CARHR259130	Cg003G099070
OG0004854	CARHR265810	Cg003G099570
OG0004855	CARHR265860	Cg003G099650
OG0004856	CARHR266060	Cg003G099820
OG0004857	CARHR267000	Cg003G100890
OG0004858	CARHR267990	Cg003G101920
OG0004859	CARHR234690	Cg001G013650
OG0004860	CARHR270740	Cg003G104520
OG0004861	CARHR271470	Cg003G105300
OG0004862	CARHR271880	Cg003G105670
OG0004863	CARHR200110	Cg008G293490
OG0004864	CARHR200230	Cg008G293360
OG0004865	CARHR200290	Cg008G293310
OG0004866	CARHR200300	Cg008G293300
OG0004867	CARHR201790	Cg008G291880
OG0004868	CARHR197750	Cg008G295860
OG0004869	CARHR202220	Cg008G291540
OG0004870	CARHR202780	Cg008G290970
OG0004871	CARHR203290	Cg008G290430
OG0004872	CARHR203970	Cg008G289810
OG0004873	CARHR224250	Cg001G023410
OG0004874	CARHR175010	Cg008G324010
OG0004875	CARHR224920	Cg001G022690
OG0004876	CARHR175510	Cg008G323620
OG0004877	CARHR225700	Cg001G021890
OG0004878	CARHR225760	Cg001G021870
OG0004879	CARHR226240	Cg001G021260
OG0004880	CARHR226810	Cg001G020720
OG0004881	CARHR227100	Cg001G020500
OG0004882	CARHR227320	Cg001G020280
OG0004883	CARHR227710	Cg001G019900
OG0004884	CARHR228110	Cg001G019590
OG0004885	CARHR193490, CARHR193500	Cg008G299920
OG0004886	CARHR228500	Cg001G019230
OG0004887	CARHR228560	Cg001G019200
OG0004888	CARHR229270	Cg001G018570
OG0004889	CARHR229990	Cg001G017990
OG0004890	CARHR230780	Cg001G017450
OG0004891	CARHR231260	Cg001G017030
OG0004892	CARHR231480	Cg001G016860
OG0004893	CARHR036070	Cg006G204080
OG0004894	CARHR036930	Cg006G202940
OG0004895	CARHR027380	Cg006G218760
OG0004896	CARHR027630	Cg006G218520
OG0004897	CARHR027760	Cg006G218370
OG0004898	CARHR029660	Cg006G216180
OG0004900	CARHR245090	Cg001G003430
OG0004901	CARHR245920	Cg001G002680
OG0004902	CARHR246140	Cg001G002450
OG0004903	CARHR113690	Cg005G192310
OG0004904	CARHR294150	Cg001G000270
OG0004906	CARHR252500	Cg003G093900, Cg003G080090
OG0004907	CARHR252170	Cg003G079830, Cg003G094190
OG0004908	CARHR178190	Cg008G321210
OG0004909	CARHR176720	Cg008G322470
OG0004910	CARHR175920	Cg008G323210
OG0004911	CARHR175900	Cg008G323230
OG0004912	CARHR174680	Cg008G324360
OG0004913	CARHR173700	Cg008G325220
OG0004914	CARHR174140	Cg008G324820
OG0004915	CARHR173830	Cg008G325090
OG0004916	CARHR218390	Cg001G030930
OG0004916	CARHR101440	Cg004G142920
OG0004917	CARHR220860	Cg001G027380
OG0004917	CARHR043050	Cg006G196880
OG0004919	CARHR213180	Cg001G042120
OG0004920	CARHR279960	Cg003G114030
OG0004920	CARHR158900	Cg002G057010
OG0004921	CARHR173290	Cg002G043700
OG0004922	CARHR172900	Cg002G044070
OG0004924	CARHR015120	Cg006G231280
OG0004925	CARHR171800	Cg002G045280
OG0004926	CARHR141270	Cg005G159720
OG0004927	CARHR141060	Cg005G159940
OG0004928	CARHR140990	Cg005G160010
OG0004929	CARHR139960	Cg005G161090
OG0004930	CARHR138770	Cg005G162210
OG0004931	CARHR138160, CARHR169410	Cg005G162780
OG0004932	CARHR138060	Cg005G162890
OG0004933	CARHR137480	Cg005G163580
OG0004934	CARHR137250	Cg005G163800
OG0004935	CARHR233060	Cg001G015140
OG0004936	CARHR210990	Cg008G283170
OG0004937	CARHR209840	Cg008G284240
OG0004938	CARHR139690	Cg005G161320
OG0004939	CARHR209160	Cg008G284870
OG0004940	CARHR192630	Cg008G300690
OG0004941	CARHR192990	Cg008G300370
OG0004942	CARHR192170	Cg008G301060
OG0004943	CARHR191960	Cg008G301320
OG0004944	CARHR191550	Cg008G301740
OG0004945	CARHR191210	Cg008G302120
OG0004946	CARHR190640	Cg008G302640
OG0004948	CARHR273650	Cg003G107720
OG0004949	CARHR285710	Cg003G107000
OG0004950	CARHR285590	Cg003G106890
OG0004951	CARHR285220	Cg003G106600
OG0004952	CARHR043640, CARHR277040	Cg003G111030
OG0004953	CARHR141790	Cg005G159240
OG0004954	CARHR277340	Cg003G111280
OG0004955	CARHR278520	Cg003G112470
OG0004956	CARHR279260	Cg003G113310
OG0004957	CARHR279540	Cg003G113570
OG0004958	CARHR279620	Cg003G113660
OG0004959	CARHR279790	Cg003G113850
OG0004960	CARHR280140	Cg003G114230
OG0004961	CARHR280210	Cg003G114300
OG0004962	CARHR280580	Cg003G114680
OG0004963	CARHR281020	Cg003G115100
OG0004964	CARHR160650	Cg002G055740
OG0004965	CARHR249190	Cg003G076970, Cg014G332630
OG0004966	CARHR179270	Cg008G320010
OG0004967	CARHR003590	Cg006G242210
OG0004967	CARHR179960	Cg008G319500
OG0004968	CARHR127460	Cg005G173180
OG0004969	CARHR126500	Cg005G174040
OG0004970	CARHR124060	Cg005G176110
OG0004971	CARHR124010, CARHR123990	Cg005G176160
OG0004972	CARHR123570	Cg005G176570
OG0004973	CARHR123050	Cg005G177190
OG0004974	CARHR122930	Cg005G177340
OG0004975	CARHR121530	Cg005G178690
OG0004976	CARHR120720	Cg005G179410
OG0004977	CARHR119280	Cg005G182310
OG0004978	CARHR199400	Cg008G294120
OG0004979	CARHR082970	Cg004G124320
OG0004980	CARHR083040	Cg004G124390
OG0004981	CARHR075750	Cg004G116840
OG0004982	CARHR076840	Cg004G117980
OG0004983	CARHR196330	Cg008G297090
OG0004984	CARHR195080	Cg008G298330
OG0004985	CARHR186240	Cg008G306750
OG0004986	CARHR187000	Cg008G306080
OG0004987	CARHR193630	Cg008G299770
OG0004988	CARHR080770	Cg004G122200
OG0004989	CARHR167330	Cg002G049110
OG0004990	CARHR081630	Cg004G123120
OG0004991	CARHR082250	Cg004G123660
OG0004992	CARHR082680	Cg004G124030
OG0004993	CARHR082950	Cg004G124300
OG0004994	CARHR135420	Cg005G165790
OG0004995	CARHR134940	Cg005G166200
OG0004996	CARHR134580	Cg005G166510
OG0004997	CARHR165050	Cg002G051480
OG0004998	CARHR130190	Cg005G170620
OG0004999	CARHR130280	Cg005G170530
OG0005000	CARHR028290, CARHR028330	Cg006G217750
OG0005001	CARHR132520	Cg005G168450
OG0005002	CARHR132670	Cg005G168300
OG0005003	CARHR132780	Cg005G168160
OG0005004	CARHR046110	Cg003G092110
OG0005005	CARHR015870	Cg006G230530
OG0005006	CARHR017220	Cg006G229220
OG0005007	CARHR018040, CARHR117350	Cg006G228530
OG0005008	CARHR018160	Cg006G228400
OG0005008	CARHR018150	Cg006G228410
OG0005009	CARHR018590	Cg006G228040
OG0005010	CARHR019140	Cg006G227520
OG0005011	CARHR019780	Cg006G226840
OG0005012	CARHR020350	Cg006G226120
OG0005013	CARHR071320	Cg007G278480
OG0005014	CARHR022460	Cg006G223870, Cg006G223880
OG0005015	CARHR023010	Cg006G223280
OG0005016	CARHR024510, CARHR024480	Cg006G221810, Cg006G221730
OG0005016	CARHR024490, CARHR024500	Cg006G221720
OG0005018	CARHR024720	Cg006G221550
OG0005019	CARHR024960	Cg006G221260
OG0005020	CARHR025480	Cg006G220740
OG0005021	CARHR026240	Cg006G219930
OG0005022	CARHR026450	Cg006G219740
OG0005023	CARHR026740	Cg006G219470
OG0005024	CARHR059880	Cg007G267270
OG0005025	CARHR232150	Cg001G016080
OG0005026	CARHR232820	Cg001G015390
OG0005027	CARHR241180	Cg001G007170
OG0005028	CARHR069550	Cg007G276610
OG0005029	CARHR014130	Cg006G232210
OG0005030	CARHR073790	Cg007G280910
OG0005031	CARHR012670	Cg006G233530
OG0005032	CARHR012480	Cg006G233710
OG0005033	CARHR011890	Cg006G234350
OG0005034	CARHR010770	Cg006G235400
OG0005035	CARHR010370	Cg006G235750
OG0005036	CARHR010210	Cg006G235880
OG0005037	CARHR008960	Cg006G237000
OG0005038	CARHR129130	Cg005G171640
OG0005039	CARHR007990	Cg006G237890
OG0005040	CARHR008350	Cg006G237570
OG0005041	CARHR005880	Cg006G239900
OG0005042	CARHR005770	Cg006G239980
OG0005043	CARHR005560	Cg006G240160
OG0005044	CARHR004660	Cg006G241160
OG0005045	CARHR004580	Cg006G241240
OG0005046	CARHR002280	Cg006G243430
OG0005047	CARHR001070	Cg006G244590
OG0005049	CARHR000680	Cg006G244930
OG0005050	CARHR198200	Cg008G295380
OG0005051	CARHR065490	Cg007G273040
OG0005052	CARHR197280	Cg008G296320
OG0005053	CARHR197130	Cg008G296460
OG0005054	CARHR196690	Cg008G296810
OG0005055	CARHR195980	Cg008G297510
OG0005056	CARHR195910	Cg008G297580
OG0005057	CARHR195410	Cg008G298060
OG0005058	CARHR194790	Cg008G298620
OG0005059	CARHR194570	Cg008G298780
OG0005060	CARHR194080	Cg008G299300
OG0005061	CARHR193760	Cg008G299640
OG0005062	CARHR187020	Cg008G306060
OG0005063	CARHR185780	Cg008G307260
OG0005064	CARHR185690	Cg008G307330
OG0005065	CARHR287940	Cg008G308140
OG0005066	CARHR056790, CARHR182700, CARHR287810	Cg008G309110, Cg008G310770
OG0005067	CARHR182870	Cg008G309320, Cg008G311120
OG0005068	CARHR184160	Cg008G312920
OG0005069	CARHR184060	Cg008G312680
OG0005070	CARHR164230, CARHR260340	Cg002G052250
OG0005071	CARHR207090	Cg008G287190
OG0005072	CARHR208200	Cg008G285920
OG0005073	CARHR158490	Cg002G057420
OG0005074	CARHR189000	Cg008G304130
OG0005075	CARHR274530	Cg003G108530
OG0005076	CARHR274590	Cg003G108610
OG0005077	CARHR275090	Cg003G109040
OG0005078	CARHR275180	Cg003G109150
OG0005079	CARHR276040	Cg003G110060
OG0005080	CARHR272580	Cg003G106270
OG0005081	CARHR272300	Cg003G106050
OG0005082	CARHR272140	Cg003G105910
OG0005083	CARHR272130	Cg003G105900
OG0005084	CARHR159140	Cg002G056810
OG0005085	CARHR158390	Cg002G057460
OG0005086	CARHR158360	Cg002G057490
OG0005087	CARHR218460	Cg001G028000
OG0005087	CARHR158090	Cg002G057660
OG0005088	CARHR157820	Cg002G057910
OG0005089	CARHR155920	Cg002G059800
OG0005090	CARHR192490	Cg008G300830
OG0005091	CARHR060370	Cg007G267720
OG0005092	CARHR061270	Cg007G268650
OG0005093	CARHR061340	Cg007G268730
OG0005094	CARHR061360	Cg007G268750
OG0005095	CARHR143660	Cg002G075750
OG0005096	CARHR061560	Cg007G268950
OG0005097	CARHR061920	Cg007G269330
OG0005098	CARHR062680	Cg007G270090
OG0005099	CARHR064790	Cg007G272370
OG0005100	CARHR071570	Cg007G278740
OG0005101	CARHR071370	Cg007G278540
OG0005102	CARHR286520, CARHR218550	Cg001G030470, Cg005G186490
OG0005103	CARHR070390	Cg007G277490
OG0005104	CARHR069890	Cg007G276990
OG0005104	CARHR021070	Cg006G225410
OG0005105	CARHR069730	Cg007G276790
OG0005106	CARHR068760	Cg007G275930
OG0005107	CARHR073090	Cg007G280080
OG0005108	CARHR074800	Cg007G281080
OG0005109	CARHR074150	Cg007G281180
OG0005110	CARHR015790	Cg006G230610
OG0005111	CARHR087880	Cg004G129110
OG0005112	CARHR088300	Cg004G129460
OG0005113	CARHR088370	Cg004G129530
OG0005114	CARHR088660	Cg004G129800
OG0005115	CARHR044540, CARHR044560	Cg006G195320
OG0005116	CARHR089320	Cg004G130610
OG0005117	CARHR090180	Cg004G131480
OG0005118	CARHR090430	Cg004G131740
OG0005119	CARHR090550	Cg004G131870
OG0005120	CARHR090760	Cg004G132080
OG0005121	CARHR091130	Cg004G132360
OG0005122	CARHR091540	Cg004G132710
OG0005123	CARHR091710	Cg004G132940
OG0005124	CARHR093920	Cg004G135200
OG0005125	CARHR094370	Cg004G135650
OG0005126	CARHR095600	Cg004G136870
OG0005127	CARHR096360	Cg004G137470
OG0005128	CARHR096440	Cg004G137530
OG0005129	CARHR096560	Cg004G137630
OG0005130	CARHR096940	Cg004G138040
OG0005131	CARHR097130	Cg004G138200
OG0005132	CARHR097460	Cg004G138560
OG0005132	CARHR097450	Cg004G138550
OG0005133	CARHR097180	Cg004G138260
OG0005134	CARHR097150	Cg004G138230
OG0005135	CARHR221960	Cg001G026410
OG0005135	CARHR097860	Cg004G138930
OG0005136	CARHR098690	Cg004G140070
OG0005137	CARHR100060	Cg004G141680
OG0005138	CARHR100130	Cg004G141740
OG0005139	CARHR105390	Cg004G150410, Cg004G149390
OG0005140	CARHR106980	Cg004G152610
OG0005141	CARHR109590	Cg004G155350
OG0005142	CARHR109600	Cg004G155360
OG0005143	CARHR109640	Cg004G155410
OG0005144	CARHR110790	Cg004G156650
OG0005145	CARHR045460, CARHR045490	Cg006G194550
OG0005146	CARHR088110	Cg004G129300
OG0005147	CARHR042430	Cg006G197430
OG0005148	CARHR041410	Cg006G198420
OG0005149	CARHR039070	Cg006G200590
OG0005150	CARHR161580	Cg002G054890
OG0005151	CARHR162220	Cg002G054360
OG0005152	CARHR162720	Cg002G053860
OG0005153	CARHR163960	Cg002G052500
OG0005154	CARHR163990	Cg002G052480
OG0005155	CARHR161480	Cg002G054990
OG0005156	CARHR164740	Cg002G051790
OG0005157	CARHR164750	Cg002G051780
OG0005158	CARHR164890	Cg002G051640
OG0005159	CARHR166270	Cg002G050200
OG0005160	CARHR166370	Cg002G050100
OG0005161	CARHR166530	Cg002G049920
OG0005162	CARHR167940	Cg002G048700
OG0005163	CARHR044620	Cg006G195240
OG0005164	CARHR099320	Cg002G046900
OG0005165	CARHR171420	Cg002G045620
OG0005166	CARHR107270	Cg002G045210
OG0005167	CARHR171890	Cg002G045170
OG0005168	CARHR171930	Cg002G045100
OG0005170	CARHR222810	Cg001G024780
OG0005171	CARHR137390, CARHR052420	Cg005G163670
OG0005173	CARHR235670	Cg001G012700
OG0005174	CARHR254390	Cg003G081820
OG0005175	CARHR017620	Cg006G228880
OG0005176	CARHR080680	Cg004G122140, Cg004G122080, Cg003G097250
OG0005178	CARHR149510	Cg002G068600
OG0005178	CARHR213160	Cg001G042130
OG0005179	CARHR149180	Cg002G070640
OG0005185	CARHR108310	Cg006G193990
OG0005188	CARHR182380	Cg008G308780, Cg008G310440
OG0005188	CARHR182340	Cg008G308790
OG0005192	CARHR235850	Cg001G012500
OG0005193	CARHR236320	Cg001G011980
OG0005194	CARHR236690	Cg001G011580
OG0005195	CARHR236740	Cg001G011530
OG0005196	CARHR237530	Cg001G010910
OG0005197	CARHR108990	Cg004G154580
OG0005198	CARHR237610	Cg001G010830
OG0005199	CARHR237780	Cg001G010680
OG0005200	CARHR237920	Cg001G010540, Cg007G269760, Cg007G269480
OG0005201	CARHR238110	Cg001G010290
OG0005202	CARHR238670	Cg001G010270
OG0005202	CARHR238130	Cg001G009700
OG0005204	CARHR238540	Cg001G009840
OG0005205	CARHR238790	Cg001G009610
OG0005206	CARHR238860	Cg001G009540
OG0005207	CARHR239170	Cg001G009250
OG0005208	CARHR013490	Cg006G232780
OG0005209	CARHR240920	Cg001G007390
OG0005210	CARHR240750	Cg001G007580
OG0005211	CARHR242690	Cg001G006130
OG0005212	CARHR242360	Cg001G005850
OG0005213	CARHR242380	Cg001G005870
OG0005214	CARHR243350	Cg001G005180
OG0005215	CARHR031130	Cg006G214420
OG0005216	CARHR031430	Cg006G214130
OG0005217	CARHR223490	Cg001G024220, Cg001G024170, Cg001G024190, Cg001G024230, Cg001G024200, Cg001G024140
OG0005218	CARHR053920	Cg007G252250
OG0005219	CARHR051560	Cg007G249570
OG0005220	CARHR050660, CARHR247490	Cg007G248860
OG0005221	CARHR144260	Cg002G075140
OG0005222	CARHR144440	Cg002G074970
OG0005223	CARHR144550	Cg002G074880
OG0005224	CARHR144720	Cg002G074770
OG0005225	CARHR145000	Cg002G074510
OG0005226	CARHR145690	Cg002G073830
OG0005227	CARHR145780	Cg002G073740
OG0005228	CARHR146020	Cg002G073550
OG0005229	CARHR146010	Cg002G073540
OG0005230	CARHR147110	Cg002G072600
OG0005231	CARHR013130	Cg006G233100
OG0005232	CARHR148090	Cg002G071570
OG0005233	CARHR184380	Cg008G313830, Cg009G325640
OG0005234	CARHR149400	Cg002G068500
OG0005235	CARHR152120	Cg002G070130
OG0005236	CARHR059730	Cg007G267130
OG0005237	CARHR048400	Cg007G247180
OG0005237	CARHR013020	Cg006G233230
OG0005238	CARHR049020	Cg007G247590
OG0005238	CARHR151440	Cg002G062930
OG0005239	CARHR233590	Cg001G014650
OG0005240	CARHR136010	Cg005G165090
OG0005241	CARHR084900	Cg004G126040
OG0005242	CARHR086230	Cg004G127470
OG0005243	CARHR086590	Cg004G127810
OG0005243	CARHR206550	Cg008G287470
OG0005244	CARHR259040	Cg003G091650
OG0005245	CARHR266280	Cg003G100090
OG0005246	CARHR266270	Cg003G100080
OG0005247	CARHR231790	Cg001G016520
OG0005248	CARHR268990	Cg003G102980
OG0005249	CARHR170680	Cg002G046240
OG0005250	CARHR269130	Cg003G103110
OG0005251	CARHR271440	Cg003G105260
OG0005252	CARHR271950	Cg003G105730
OG0005253	CARHR036620	Cg006G203370
OG0005253	CARHR288460	Cg003G089040
OG0005254	CARHR200010	Cg008G293570
OG0005255	CARHR200500	Cg008G293080
OG0005256	CARHR200610	Cg008G292970
OG0005257	CARHR201050	Cg008G292530
OG0005258	CARHR201160	Cg008G292420
OG0005259	CARHR201350	Cg008G292260
OG0005260	CARHR188430	Cg008G304650
