Orthogroup	Raphanus_sativus	Alyssum_gmelinii
OG0000800	XP_018454659.1, XP_018477794.1, XP_018465262.1, XP_018467199.1	Ag008G690370
OG0000801	XP_018445460.1, XP_018445461.1	Ag005G475190
OG0000801	XP_018475778.1	Ag006G498690
OG0000801	XP_018490895.1	Ag005G475170, Ag005G475180
OG0000802	XP_018485118.1	Ag002G112540, Ag002G108540
OG0000802	XP_018442153.1	Ag007G580920
OG0000802	XP_018472085.1	Ag006G575050
OG0000803	XP_018470723.1	Ag006G563060, Ag006G569170
OG0000803	XP_018473609.1	Ag006G569180, Ag006G569200, Ag006G569220
OG0000804	XP_018434146.1	Ag002G185010
OG0000806	XP_018483989.1	Ag002G199220
OG0000807	XP_018484479.1	Ag002G199080
OG0000807	XP_018454107.1, XP_018479360.1	Ag001G100850
OG0000807	XP_018486861.1, XP_018487380.1	Ag001G100840
OG0000808	XP_018434695.1	Ag007G595150
OG0000808	XP_018476768.1	Ag008G708220
OG0000809	XP_018433973.1, XP_018441904.1, XP_018441867.1, XP_018447443.1, XP_018460428.1	Ag003G245060
OG0000809	XP_018436027.1	Ag004G319510
OG0000810	XP_018477996.1	Ag004G367530, Ag001G012880, Ag001G012860, Ag001G012870, Ag001G012830, Ag001G012840
OG0000810	XP_018448845.1, XP_018491502.1, XP_018467606.1, XP_018441571.1, XP_018478447.1, XP_018478366.1	Ag001G012260
OG0000812	XP_018463092.1, XP_018489207.1, XP_018468390.1	Ag008G692690, Ag006G511510, Ag002G193170
OG0000813	XP_018486129.1	Ag005G458690, Ag005G458680
OG0000814	XP_018469452.1, XP_018469278.1	Ag008G710920, Ag008G710800, Ag008G710860, Ag008G710790, Ag008G710810, Ag008G710960, Ag008G710870, Ag008G710740, Ag008G710660, Ag008G710750
OG0000818	XP_018470366.1, XP_018470364.1	Ag003G252560
OG0000819	XP_018488911.1, XP_018488912.1	Ag005G475120
OG0000819	XP_018461217.1	Ag001G080990
OG0000821	XP_018476835.1, XP_018449581.1	Ag008G681120
OG0000822	XP_018468150.1	Ag001G018980, Ag001G018390
OG0000823	XP_018477460.1, XP_018453323.1, XP_018440370.1, XP_018452336.1	Ag002G114240, Ag002G121920
OG0000823	XP_018451204.1, XP_018463643.1, XP_018484088.1, XP_018471809.1	Ag006G577480
OG0000824	XP_018432644.1	Ag006G540590
OG0000824	XP_018452764.1, XP_018450186.1	Ag002G147870
OG0000825	XP_018446165.1	Ag001G095080
OG0000825	XP_018465207.1, XP_018465847.1, XP_018442037.1, XP_018442016.1	Ag002G203240
OG0000826	XP_018490871.1	Ag002G171730, Ag005G464020, Ag005G464010
OG0000826	XP_018483985.1	Ag002G199420
OG0000827	XP_018456952.1	Ag008G694260
OG0000827	XP_018446471.1, XP_018442240.1	Ag006G491710, Ag006G491760
OG0000828	XP_018474112.1, XP_018474125.1, XP_018474114.1, XP_018435551.1	Ag007G588830, Ag002G136950, Ag002G166470, Ag002G166850, Ag002G168170, Ag002G166440, Ag006G567320, Ag006G567300
OG0000829	XP_018487392.1	Ag007G625930
OG0000829	XP_018475637.1, XP_018461386.1	Ag007G625920
OG0000830	XP_018441151.1, XP_018450724.1	Ag004G333900, Ag003G296810
OG0000830	XP_018446993.1	Ag003G222850
OG0000831	XP_018458483.1	Ag004G334320
OG0000833	XP_018492244.1, XP_018440629.1, XP_018466455.1, XP_018486106.1	Ag005G465030
OG0000833	XP_018469982.1	Ag001G006220
OG0000834	XP_018487035.1, XP_018488668.1	Ag005G453520
OG0000834	XP_018485852.1, XP_018466256.1	Ag001G023510
OG0000835	XP_018439798.1, XP_018464403.1, XP_018488750.1, XP_018491681.1	Ag005G451000
OG0000835	XP_018451650.1, XP_018451631.1, XP_018434284.1, XP_018493315.1	Ag001G018880, Ag001G019140
OG0000836	XP_018489243.1, XP_018489242.1	Ag001G083990
OG0000836	XP_018434270.1, XP_018443203.1	Ag001G083970
OG0000837	XP_018458311.1, XP_018458313.1	Ag004G314320
OG0000838	XP_018479206.1, XP_018461499.1	Ag005G436390, Ag005G436370
OG0000841	XP_018469621.1, XP_018451450.1, XP_018453061.1, XP_018462739.1, XP_018475685.1	Ag001G011490
OG0000842	XP_018462418.1, XP_018434601.1	Ag004G395740, Ag004G391230
OG0000842	XP_018455350.1	Ag006G574950
OG0000843	XP_018472397.1, XP_018462710.1, XP_018437944.1	Ag007G592090
OG0000844	XP_018440536.1, XP_018467244.1, XP_018493547.1, XP_018493498.1	Ag005G476810
OG0000844	XP_018476713.1, XP_018445523.1	Ag005G450870, Ag006G494100
OG0000845	XP_018474807.1	Ag007G598590
OG0000846	XP_018444799.1, XP_018462037.1	Ag003G276640, Ag007G625700
OG0000847	XP_018444180.1	Ag007G603030, Ag007G603100
OG0000847	XP_018452174.1, XP_018440966.1, XP_018492647.1, XP_018492630.1	Ag008G731460
OG0000848	XP_018432766.1, XP_018492712.1, XP_018490437.1, XP_018466472.1, XP_018460530.1	Ag006G514940, Ag004G298770
OG0000849	XP_018480814.1, XP_018436699.1	Ag002G203990
OG0000849	XP_018453096.1	Ag006G515040
OG0000849	XP_018489245.1	Ag001G096130
OG0000850	XP_018488057.1, XP_018488061.1, XP_018490903.1, XP_018490911.1	Ag001G094320
OG0000850	XP_018488060.1, XP_018488055.1	Ag002G202640
OG0000851	XP_018441016.1	Ag002G192240
OG0000851	XP_018442463.1	Ag001G084900
OG0000851	XP_018458785.1, XP_018493251.1	Ag001G084910
OG0000852	XP_018448452.1, XP_018455361.1, XP_018455049.1, XP_018473435.1, XP_018463977.1	Ag002G141430
OG0000853	XP_018474566.1, XP_018475111.1, XP_018453273.1	Ag007G599280
OG0000854	XP_018458844.1, XP_018441963.1	Ag007G595850, Ag007G595860
OG0000854	XP_018485655.1, XP_018451387.1, XP_018491745.1	Ag004G307820
OG0000855	XP_018440994.1, XP_018488795.1	Ag001G055520
OG0000855	XP_018458213.1, XP_018457495.1, XP_018491983.1	Ag001G012640, Ag001G012600, Ag008G728180
OG0000857	XP_018457970.1	Ag001G054470
OG0000857	XP_018441186.1, XP_018460650.1, XP_018463254.1	Ag008G691830, Ag008G691890
OG0000859	XP_018490138.1, XP_018491005.1, XP_018463070.1	Ag001G095880
OG0000860	XP_018473962.1, XP_018443417.1, XP_018444324.1, XP_018469698.1, XP_018475412.1	Ag008G714050, Ag002G108580, Ag003G271750
OG0000867	XP_018491141.1, XP_018468743.1, XP_018442946.1, XP_018444375.1, XP_018461613.1	Ag004G358980
OG0000868	XP_018445477.1, XP_018476417.1, XP_018469741.1	Ag006G504890
OG0000868	XP_018460959.1, XP_018489790.1, XP_018493037.1	Ag005G472080
OG0000869	XP_018463645.1, XP_018484093.1, XP_018451205.1, XP_018452862.1, XP_018478014.1	Ag006G577470, Ag002G121910, Ag002G114230
OG0000870	XP_018449271.1, XP_018450062.1	Ag007G583530
OG0000870	XP_018482770.1	Ag002G159030, Ag002G159010
OG0000871	XP_018490613.1, XP_018493587.1	Ag005G489180
OG0000871	XP_018445950.1	Ag007G647160
OG0000872	XP_018482998.1	Ag007G589670
OG0000873	XP_018443130.1, XP_018443998.1, XP_018486515.1, XP_018486572.1, XP_018435129.1, XP_018472868.1	Ag007G631110
OG0000875	XP_018472691.1, XP_018489673.1	Ag004G305710
OG0000875	XP_018489736.1	Ag004G314340
OG0000875	XP_018482759.1	Ag004G300750, Ag004G300790, Ag004G300800, Ag004G300820, Ag004G300810, Ag006G570760
OG0000876	XP_018461633.1	Ag005G409160
OG0000877	XP_018436469.1	Ag003G274620
OG0000878	XP_018468038.1, XP_018468036.1, XP_018444633.1, XP_018481220.1, XP_018468041.1, XP_018443662.1	Ag003G294060
OG0000879	XP_018467337.1, XP_018492892.1	Ag004G305730
OG0000883	XP_018447570.1, XP_018477428.1, XP_018453633.1	Ag003G282370
OG0000884	XP_018461388.1, XP_018468345.1, XP_018454757.1, XP_018443485.1	Ag004G353370
OG0000885	XP_018469516.1, XP_018450047.1, XP_018449819.1, XP_018433812.1	Ag004G339550
OG0000885	XP_018471452.1	Ag003G253370
OG0000886	XP_018481937.1, XP_018460393.1, XP_018433250.1	Ag002G158020
OG0000888	XP_018478094.1, XP_018491522.1, XP_018446787.1, XP_018465392.1	Ag001G088010
OG0000888	XP_018436552.1, XP_018436553.1, XP_018482781.1, XP_018483637.1, XP_018476480.1	Ag002G194610
OG0000889	XP_018487027.1, XP_018477634.1	Ag001G078360
OG0000890	XP_018442409.1, XP_018432937.1	Ag001G073000
OG0000890	XP_018484215.1, XP_018441375.1	Ag002G172480
OG0000891	XP_018449356.1, XP_018448283.1	Ag004G339540
OG0000892	XP_018481511.1, XP_018482130.1, XP_018437705.1, XP_018434393.1, XP_018491315.1, XP_018489812.1	Ag008G720590, Ag008G720600, Ag008G720630, Ag008G720610
OG0000893	XP_018439095.1, XP_018452101.1	Ag008G722910
OG0000895	XP_018491009.1, XP_018438264.1, XP_018492338.1	Ag008G694860
OG0000897	XP_018473039.1	Ag002G174700, Ag002G174620, Ag005G408970
OG0000897	XP_018437002.1	Ag001G073670, Ag001G073680
OG0000900	XP_018434320.1, XP_018438996.1	Ag004G318270
OG0000901	XP_018467671.1, XP_018460242.1, XP_018465130.1	Ag002G106430, Ag002G106470, Ag002G110090, Ag002G110360, Ag002G106760, Ag002G135500, Ag002G137030, Ag002G110470, Ag002G106810, Ag002G110430, Ag002G106860, Ag002G107110, Ag002G106330, Ag002G110030, Ag002G106310, Ag002G110010, Ag002G106320, Ag004G383690, Ag004G383680, Ag004G383700, Ag004G383670, Ag004G383660, Ag001G101940, Ag004G310630
OG0000902	XP_018468591.1	Ag005G448830, Ag006G499950, Ag006G556040, Ag004G380760, Ag006G500460
OG0000903	XP_018443756.1, XP_018443763.1	Ag007G606890, Ag007G607170, Ag007G583600
OG0000904	XP_018460924.1, XP_018448601.1, XP_018472776.1, XP_018470659.1, XP_018449973.1, XP_018445626.1, XP_018447208.1, XP_018477066.1	Ag003G270500
OG0000905	XP_018446745.1	Ag007G604440
OG0000906	XP_018445428.1, XP_018471317.1, XP_018473271.1	Ag007G604020
OG0000907	XP_018470535.1	Ag006G574330, Ag002G110330, Ag002G106670
OG0000908	XP_018484233.1	Ag003G295200
OG0000908	XP_018491854.1	Ag003G289930, Ag001G092530, Ag004G376260, Ag002G120590, Ag005G420800, Ag005G483400
OG0000909	XP_018477815.1	Ag001G038920
OG0000909	XP_018445345.1, XP_018472759.1	Ag007G621310
OG0000910	XP_018457632.1, XP_018455147.1	Ag008G711170, Ag003G236540
OG0000910	XP_018469356.1, XP_018464888.1	Ag008G711150, Ag008G711120, Ag003G236560
OG0000911	XP_018436111.1	Ag002G133270, Ag002G133320, Ag001G062160
OG0000912	XP_018476448.1, XP_018457360.1, XP_018457330.1	Ag006G510040
OG0000913	XP_018436213.1, XP_018434560.1, XP_018467514.1, XP_018467338.1, XP_018446299.1	Ag003G241770
OG0000913	XP_018459399.1, XP_018470888.1, XP_018468128.1	Ag004G344730
OG0000914	XP_018488327.1	Ag005G486360
OG0000915	XP_018491813.1, XP_018481282.1, XP_018464832.1	Ag001G070720
OG0000915	XP_018482905.1, XP_018440892.1, XP_018474988.1	Ag002G166980
OG0000917	XP_018447876.1, XP_018481892.1, XP_018477688.1, XP_018458808.1	Ag004G317260
OG0000917	XP_018448095.1	Ag004G317230, Ag004G317250
OG0000918	XP_018461697.1, XP_018479501.1, XP_018454642.1, XP_018480460.1	Ag002G120930, Ag002G115470, Ag006G560620
OG0000919	XP_018490444.1, XP_018490445.1, XP_018488254.1, XP_018488255.1	Ag005G458750, Ag005G458780, Ag005G458790, Ag005G458810
OG0000920	XP_018451863.1, XP_018451865.1	Ag001G003940
OG0000921	XP_018479911.1, XP_018451794.1	Ag001G018380
OG0000921	XP_018465084.1, XP_018458392.1	Ag001G018360, Ag001G018970
OG0000923	XP_018464750.1	Ag004G387270, Ag004G392580, Ag004G387190, Ag004G392440, Ag004G387200, Ag004G392470, Ag004G392480, Ag004G392490, Ag004G387180, Ag004G392560, Ag004G392650, Ag004G387380, Ag004G392640, Ag004G387370
OG0000924	XP_018480974.1, XP_018447662.1, XP_018434532.1, XP_018454770.1	Ag005G412730
OG0000925	XP_018460117.1	Ag005G450210
OG0000930	XP_018464789.1, XP_018440303.1	Ag005G404930
OG0000930	XP_018450976.1, XP_018481658.1, XP_018460080.1, XP_018470642.1	Ag003G257690
OG0000931	XP_018488516.1	Ag001G080410, Ag005G478820
OG0000931	XP_018436577.1, XP_018490874.1	Ag005G473850
OG0000932	XP_018478096.1, XP_018478079.1, XP_018473143.1, XP_018433936.1	Ag002G171550
OG0000932	XP_018491054.1, XP_018434853.1, XP_018460949.1, XP_018464817.1	Ag005G472050
OG0000933	XP_018468841.1	Ag008G681890
OG0000934	XP_018471465.1, XP_018480582.1	Ag006G571050
OG0000934	XP_018470367.1	Ag016G742540
OG0000935	XP_018474698.1, XP_018454906.1	Ag002G129910
OG0000935	XP_018484398.1, XP_018484404.1, XP_018447743.1, XP_018469997.1	Ag006G564030
OG0000936	XP_018469371.1, XP_018468729.1	Ag006G565840
OG0000937	XP_018482582.1	Ag006G544390, Ag006G543190
OG0000937	XP_018469937.1	Ag006G544370, Ag006G543200
OG0000938	XP_018482119.1, XP_018459485.1, XP_018448357.1	Ag003G292310
OG0000938	XP_018468031.1	Ag003G294240
OG0000939	XP_018459491.1, XP_018483322.1, XP_018468034.1, XP_018450680.1	Ag007G584600
OG0000940	XP_018492044.1, XP_018492013.1	Ag005G425360
OG0000940	XP_018449130.1, XP_018463972.1	Ag003G286800
OG0000941	XP_018451203.1, XP_018484062.1	Ag001G037490
OG0000941	XP_018447524.1	Ag007G590180, Ag004G304180
OG0000943	XP_018490290.1, XP_018488558.1	Ag005G483340
OG0000943	XP_018477981.1, XP_018452709.1	Ag002G206070
OG0000945	XP_018487429.1	Ag005G481800
OG0000946	XP_018474209.1	Ag006G491460
OG0000946	XP_018470013.1, XP_018470012.1	Ag006G491470
OG0000947	XP_018446428.1, XP_018476005.1, XP_018446955.1	Ag007G619340
OG0000947	XP_018485568.1, XP_018433954.1, XP_018485598.1	Ag005G489830
OG0000948	XP_018477505.1, XP_018493420.1	Ag001G077950
OG0000950	XP_018440286.1, XP_018484595.1, XP_018480279.1	Ag007G635230
OG0000952	XP_018455602.1	Ag008G704670, Ag003G213670
OG0000953	XP_018439322.1	Ag001G060070
OG0000954	XP_018432604.1, XP_018433013.1	Ag005G450110
OG0000954	XP_018483246.1, XP_018432768.1	Ag005G450090
OG0000955	XP_018489575.1, XP_018487847.1	Ag001G006030
OG0000955	XP_018487846.1	Ag004G337720
OG0000956	XP_018465774.1	Ag001G030160
OG0000958	XP_018438802.1	Ag004G375200, Ag004G376640, Ag004G382490
OG0000962	XP_018481538.1, XP_018479645.1, XP_018481548.1, XP_018463953.1	Ag007G650200
OG0000963	XP_018470080.1, XP_018475618.1, XP_018475974.1, XP_018447028.1	Ag006G493250
OG0000963	XP_018438222.1, XP_018486150.1, XP_018489432.1	Ag005G477250
OG0000964	XP_018476192.1, XP_018476194.1, XP_018452298.1	Ag001G041470
OG0000965	XP_018451662.1, XP_018484602.1, XP_018471820.1	Ag006G571620
OG0000966	XP_018480583.1, XP_018471464.1, XP_018450891.1	Ag006G571080, Ag006G571000, Ag006G571070, Ag006G571040
OG0000967	XP_018487120.1, XP_018447523.1	Ag006G534460
OG0000967	XP_018452813.1, XP_018461727.1	Ag003G215100
OG0000967	XP_018434632.1, XP_018489857.1	Ag004G338710
OG0000968	XP_018458511.1, XP_018461817.1, XP_018460034.1	Ag004G372910, Ag004G372970, Ag004G388290, Ag004G388440, Ag004G387500, Ag004G393410, Ag004G388300, Ag004G393460, Ag004G388450, Ag001G022730
OG0000968	XP_018461820.1	Ag007G646160
OG0000970	XP_018438951.1, XP_018452221.1	Ag008G734440
OG0000971	XP_018490983.1, XP_018438251.1, XP_018489194.1	Ag006G566210, Ag006G566150, Ag002G133380, Ag005G450140, Ag003G234720
OG0000972	XP_018489908.1, XP_018486015.1, XP_018438290.1	Ag005G482730, Ag001G085130, Ag005G482780
OG0000973	XP_018440343.1, XP_018487372.1, XP_018462416.1, XP_018462363.1, XP_018432842.1	Ag005G482050
OG0000974	XP_018443714.1, XP_018443703.1, XP_018466502.1, XP_018484331.1	Ag007G655720
OG0000975	XP_018450527.1, XP_018468828.1, XP_018468732.1	Ag004G332690, Ag004G332610
OG0000977	XP_018468637.1	Ag004G343430
OG0000977	XP_018439383.1	Ag002G104830
OG0000978	XP_018439686.1, XP_018437621.1, XP_018437119.1	Ag001G000370
OG0000979	XP_018490157.1, XP_018479249.1	Ag001G032290
OG0000981	XP_018475492.1	Ag005G473600, Ag006G553830
OG0000981	XP_018482087.1, XP_018477827.1	Ag006G553230
OG0000983	XP_018444614.1, XP_018475276.1, XP_018475434.1, XP_018474254.1, XP_018474250.1, XP_018474251.1, XP_018474259.1, XP_018474253.1, XP_018474256.1, XP_018448346.1	Ag008G715890, Ag008G715860, Ag008G715790, Ag008G715650
OG0000986	XP_018492224.1	Ag004G401100, Ag003G268150
OG0000987	XP_018459286.1	Ag004G384140, Ag007G578930
OG0000988	XP_018445237.1, XP_018445576.1	Ag006G501550
OG0000989	XP_018453068.1	Ag002G180510
OG0000991	XP_018469959.1	Ag006G540660
OG0000991	XP_018447322.1, XP_018432629.1	Ag006G540640
OG0000992	XP_018438688.1, XP_018482405.1, XP_018482392.1	Ag006G521790
OG0000992	XP_018483411.1	Ag003G295070
OG0000993	XP_018457453.1, XP_018466415.1, XP_018485528.1	Ag005G426760
OG0000993	XP_018461196.1	Ag005G479520
OG0000994	XP_018464018.1, XP_018437973.1	Ag006G577170, Ag007G592850
OG0000994	XP_018472987.1, XP_018439037.1	Ag007G592860
OG0000995	XP_018476246.1, XP_018482882.1	Ag007G590980
OG0000996	XP_018472672.1, XP_018493462.1	Ag004G305800
OG0000997	XP_018451763.1, XP_018464558.1, XP_018439265.1	Ag005G486060
OG0000998	XP_018442069.1, XP_018467520.1, XP_018477103.1	Ag002G182950
OG0000998	XP_018487080.1, XP_018480621.1	Ag001G078690
OG0001000	XP_018445207.1	Ag007G615900, Ag007G615960
OG0001000	XP_018487373.1	Ag004G346220, Ag005G417250
OG0001001	XP_018482156.1, XP_018479308.1, XP_018435613.1	Ag008G720120, Ag004G378400, Ag008G720060, Ag008G720070
OG0001002	XP_018488440.1, XP_018486180.1	Ag005G469530, Ag005G469570
OG0001003	XP_018492929.1, XP_018433773.1	Ag005G462850
OG0001004	XP_018464225.1, XP_018467210.1	Ag002G183790
OG0001004	XP_018464705.1, XP_018436401.1, XP_018436400.1	Ag002G185100
OG0001008	XP_018475125.1, XP_018450975.1	Ag003G257270
OG0001008	XP_018450974.1, XP_018477277.1, XP_018460075.1	Ag003G257150
OG0001009	XP_018467867.1, XP_018447810.1, XP_018449870.1	Ag003G272930
OG0001009	XP_018468810.1	Ag003G258530
OG0001010	XP_018488855.1, XP_018479159.1	Ag007G578710
OG0001010	XP_018439777.1, XP_018482911.1	Ag002G164050
OG0001011	XP_018485840.1, XP_018485733.1, XP_018485734.1	Ag007G578540, Ag007G578530
OG0001012	XP_018456276.1, XP_018456281.1, XP_018434278.1	Ag004G367190
OG0001012	XP_018485602.1, XP_018451221.1, XP_018460012.1	Ag004G310400
OG0001013	XP_018462004.1, XP_018488160.1, XP_018452150.1, XP_018469036.1, XP_018452122.1	Ag004G334210, Ag004G334230
OG0001015	XP_018481824.1, XP_018472436.1, XP_018447285.1	Ag007G585540, Ag004G399030, Ag004G399130, Ag004G401170
OG0001016	XP_018475923.1, XP_018476395.1, XP_018442157.1, XP_018465326.1	Ag007G606390
OG0001016	XP_018452808.1, XP_018455994.1, XP_018461074.1, XP_018484641.1	Ag008G721070
OG0001017	XP_018486819.1	Ag008G733230, Ag008G733300
OG0001017	XP_018450216.1, XP_018450810.1	Ag007G581540
OG0001017	XP_018468375.1	Ag007G605060
OG0001018	XP_018474513.1, XP_018446593.1, XP_018479282.1, XP_018438768.1	Ag007G601520
OG0001019	XP_018482980.1	Ag006G577240
OG0001020	XP_018458419.1, XP_018477844.1, XP_018447301.1	Ag006G576710
OG0001020	XP_018454684.1, XP_018482806.1, XP_018466633.1, XP_018481735.1	Ag002G119270
OG0001021	XP_018464258.1, XP_018489518.1, XP_018444206.1, XP_018481002.1	Ag001G098280
OG0001021	XP_018466366.1, XP_018437980.1, XP_018437979.1	Ag002G206470
OG0001022	XP_018476276.1	Ag002G205560, Ag002G205450
OG0001022	XP_018443546.1	Ag007G616300, Ag007G616230
OG0001022	XP_018492060.1	Ag001G097170
OG0001023	XP_018443256.1	Ag008G713060
OG0001024	XP_018453667.1	Ag007G591110
OG0001025	XP_018471445.1, XP_018486112.1	Ag004G305870
OG0001025	XP_018482351.1, XP_018475112.1, XP_018475828.1	Ag007G592200
OG0001026	XP_018444431.1, XP_018489269.1	Ag005G490440
OG0001026	XP_018465126.1, XP_018444852.1, XP_018475194.1, XP_018475193.1, XP_018475029.1	Ag007G617280
OG0001027	XP_018436014.1	Ag004G316930
OG0001027	XP_018450253.1, XP_018450251.1, XP_018462934.1	Ag004G317700, Ag004G317680, Ag004G317670, Ag004G317560, Ag004G317650
OG0001028	XP_018437189.1, XP_018437542.1	Ag002G181060
OG0001028	XP_018484866.1	Ag001G077340
OG0001029	XP_018447904.1, XP_018447946.1, XP_018447984.1, XP_018434826.1, XP_018449083.1	Ag004G338100
OG0001029	XP_018456104.1	Ag003G216820
OG0001030	XP_018480382.1	Ag004G332840
OG0001030	XP_018444092.1, XP_018468161.1	Ag003G225590
OG0001031	XP_018486118.1, XP_018486203.1, XP_018462561.1, XP_018449747.1, XP_018438227.1	Ag004G333350
OG0001031	XP_018463602.1, XP_018463480.1, XP_018443036.1, XP_018461233.1	Ag003G224310
OG0001032	XP_018444011.1, XP_018480528.1	Ag003G219910
OG0001032	XP_018481773.1	Ag001G065830, Ag004G335930
OG0001033	XP_018443497.1, XP_018443499.1	Ag002G190700
OG0001034	XP_018435984.1	Ag003G241620
OG0001034	XP_018461030.1, XP_018468569.1, XP_018461031.1	Ag004G344510
OG0001035	XP_018454003.1	Ag004G398770
OG0001035	XP_018454048.1, XP_018465980.1, XP_018455368.1, XP_018455448.1, XP_018455490.1	Ag005G485720, Ag005G485730, Ag005G485740
OG0001036	XP_018469725.1, XP_018472203.1	Ag003G213340, Ag003G213360
OG0001036	XP_018457158.1	Ag003G213190, Ag003G213200
OG0001036	XP_018452457.1, XP_018455870.1	Ag003G213320
OG0001037	XP_018440678.1, XP_018446310.1, XP_018470350.1	Ag003G210580
OG0001039	XP_018488851.1, XP_018482975.1, XP_018449682.1	Ag001G025920
OG0001039	XP_018462281.1, XP_018490006.1, XP_018441422.1, XP_018489783.1	Ag005G457580
OG0001040	XP_018449142.1, XP_018466034.1, XP_018491990.1	Ag001G010610
OG0001040	XP_018488229.1, XP_018492095.1, XP_018465596.1, XP_018459587.1	Ag005G442290, Ag005G443580
OG0001041	XP_018440119.1, XP_018434209.1	Ag006G563530
OG0001041	XP_018441219.1	Ag001G053920
OG0001042	XP_018493393.1	Ag001G009810
OG0001042	XP_018491601.1	Ag005G449150
OG0001043	XP_018489572.1, XP_018488275.1	Ag001G010130, Ag001G010170
OG0001043	XP_018435752.1	Ag001G010100
OG0001044	XP_018446956.1, XP_018492247.1, XP_018491208.1, XP_018478920.1	Ag001G078590
OG0001044	XP_018436394.1	Ag002G182360, Ag002G182330
OG0001045	XP_018439288.1, XP_018437949.1, XP_018475591.1	Ag003G229490, Ag003G227370, Ag003G227510, Ag003G227560
OG0001046	XP_018462759.1, XP_018457143.1	Ag004G360860
OG0001047	XP_018475440.1, XP_018474227.1, XP_018472842.1	Ag005G490120, Ag005G490210
OG0001051	XP_018453950.1, XP_018485796.1	Ag005G417440
OG0001051	XP_018447407.1, XP_018459368.1	Ag003G283300
OG0001052	XP_018448474.1, XP_018479030.1, XP_018450275.1, XP_018450157.1, XP_018448473.1	Ag003G284530, Ag003G283870
OG0001053	XP_018433182.1, XP_018457379.1	Ag004G368540
