Orthogroup	Raphanus_sativus	Noccaea_praecox
OG0004165	XP_018480678.1	Np006G360340
OG0004166	XP_018483587.1, XP_018483586.1	Np001G043690
OG0004167	XP_018471755.1, XP_018450678.1, XP_018447650.1, XP_018478371.1	Np005G278170
OG0004169	XP_018489904.1, XP_018491795.1, XP_018492961.1, XP_018490661.1, XP_018493209.1, XP_018436800.1, XP_018434846.1	Np007G422610
OG0004170	XP_018486136.1, XP_018490982.1, XP_018438963.1	Np007G421290
OG0004171	XP_018452198.1, XP_018461285.1	Np001G015880
OG0004172	XP_018485554.1, XP_018486519.1, XP_018463431.1, XP_018445012.1, XP_018438994.1, XP_018438995.1	Np007G419430
OG0004173	XP_018456982.1	Np001G015240
OG0004175	XP_018475329.1, XP_018475328.1, XP_018475330.1, XP_018465517.1, XP_018437939.1, XP_018480948.1, XP_018466961.1	Np006G331550
OG0004176	XP_018439903.1, XP_018465613.1	Np006G336730
OG0004177	XP_018435102.1, XP_018435365.1, XP_018479931.1, XP_018479930.1	Np006G335920
OG0004178	XP_018447504.1, XP_018450953.1	Np004G240030
OG0004179	XP_018440770.1, XP_018437260.1, XP_018483623.1	Np004G236690
OG0004180	XP_018437163.1, XP_018481219.1, XP_018481207.1	Np004G235430
OG0004181	XP_018441525.1	Np004G234750
OG0004182	XP_018451961.1, XP_018452052.1	Np002G083090
OG0004183	XP_018449197.1, XP_018461366.1, XP_018477902.1, XP_018471390.1	Np005G282030
OG0004184	XP_018450885.1, XP_018450884.1, XP_018484258.1, XP_018465545.1, XP_018467939.1	Np005G281860
OG0004185	XP_018439132.1, XP_018484846.1, XP_018472479.1	Np005G281590, Np005G280440
OG0004186	XP_018474600.1	Np005G315990, Np006G332820
OG0004187	XP_018482118.1, XP_018482116.1, XP_018469480.1, XP_018469478.1, XP_018450010.1	Np005G281160
OG0004189	XP_018439955.1	Np004G244570
OG0004190	XP_018439495.1, XP_018439494.1, XP_018486612.1, XP_018481989.1	Np004G245200
OG0004191	XP_018467910.1	Np004G251040
OG0004192	XP_018493128.1, XP_018451242.1	Np001G052340
OG0004193	XP_018445336.1, XP_018443294.1	Np003G143110
OG0004194	XP_018442848.1, XP_018445840.1, XP_018475806.1, XP_018463867.1	Np003G143370
OG0004195	XP_018446022.1, XP_018472727.1	Np003G144460
OG0004196	XP_018441630.1, XP_018483800.1	Np001G014690
OG0004197	XP_018443815.1, XP_018444043.1, XP_018468481.1, XP_018475695.1	Np003G132710
OG0004198	XP_018462111.1, XP_018477788.1	Np001G013530
OG0004199	XP_018457270.1, XP_018457268.1	Np001G012930
OG0004200	XP_018482940.1	Np001G011470
OG0004203	XP_018464077.1, XP_018486708.1, XP_018434442.1	Np001G007300
OG0004204	XP_018493512.1	Np001G007150
OG0004205	XP_018477002.1, XP_018477003.1, XP_018452566.1	Np003G154340
OG0004206	XP_018436705.1	Np001G050560
OG0004207	XP_018436490.1	Np001G045360
OG0004208	XP_018445752.1	Np006G342950, Np002G080260
OG0004209	XP_018454637.1, XP_018469514.1, XP_018444552.1, XP_018460189.1	Np002G083660
OG0004210	XP_018460711.1, XP_018446315.1, XP_018446317.1, XP_018457810.1	Np002G083520
OG0004211	XP_018442686.1, XP_018446244.1	Np002G083060
OG0004212	XP_018456719.1, XP_018446068.1, XP_018442136.1, XP_018461019.1	Np002G074470
OG0004213	XP_018460376.1, XP_018443535.1, XP_018438843.1	Np002G079520
OG0004214	XP_018454455.1, XP_018452256.1, XP_018452267.1	Np002G081350
OG0004215	XP_018455091.1	Np002G073500
OG0004215	XP_018455045.1	Np002G073510
OG0004216	XP_018444639.1, XP_018464624.1, XP_018455231.1, XP_018469136.1	Np002G071260
OG0004217	XP_018489636.1, XP_018489751.1, XP_018490890.1, XP_018433422.1	Np007G408670
OG0004218	XP_018490722.1, XP_018459444.1, XP_018486117.1	Np007G404260
OG0004219	XP_018437261.1, XP_018459441.1, XP_018490712.1, XP_018488857.1	Np007G403330
OG0004220	XP_018433564.1, XP_018492694.1, XP_018492653.1, XP_018492494.1	Np007G390240
OG0004221	XP_018489681.1	Np007G393740
OG0004222	XP_018486978.1	Np007G393970
OG0004223	XP_018488510.1, XP_018487023.1	Np007G395410
OG0004224	XP_018441669.1, XP_018492323.1, XP_018460668.1	Np007G396030
OG0004225	XP_018486592.1, XP_018465853.1, XP_018487031.1, XP_018490666.1, XP_018433746.1	Np007G396870
OG0004226	XP_018488798.1, XP_018459585.1, XP_018458241.1, XP_018488445.1	Np007G381060
OG0004227	XP_018488345.1, XP_018488359.1, XP_018489079.1, XP_018460616.1, XP_018462184.1, XP_018458550.1	Np007G382030
OG0004228	XP_018464570.1, XP_018489146.1, XP_018491872.1, XP_018462187.1, XP_018458532.1	Np007G382040
OG0004229	XP_018459671.1	Np007G382840
OG0004230	XP_018439530.1, XP_018491354.1, XP_018490865.1	Np007G397030, Np007G383080
OG0004231	XP_018434896.1, XP_018460767.1, XP_018487128.1	Np007G383750
OG0004232	XP_018486932.1	Np007G384940
OG0004233	XP_018461838.1, XP_018489117.1, XP_018485517.1, XP_018439161.1	Np007G385430
OG0004234	XP_018438117.1, XP_018455311.1, XP_018455302.1, XP_018490035.1	Np005G318030, Np007G375160
OG0004235	XP_018492253.1, XP_018440504.1	Np007G373810, Np007G373820, Np007G373800
OG0004236	XP_018460048.1, XP_018480819.1	Np005G275830
OG0004237	XP_018435171.1	Np005G310730
OG0004237	XP_018441296.1	Np007G371860
OG0004238	XP_018432961.1, XP_018440548.1, XP_018451502.1	Np004G190470
OG0004239	XP_018450838.1, XP_018449894.1, XP_018463925.1, XP_018484736.1	Np004G190670
OG0004240	XP_018485421.1, XP_018468217.1, XP_018448887.1	Np004G192040
OG0004241	XP_018432557.1	Np004G192460
OG0004242	XP_018439837.1, XP_018467111.1, XP_018437967.1, XP_018490044.1	Np004G193030
OG0004243	XP_018451710.1, XP_018451738.1, XP_018479468.1, XP_018479462.1, XP_018432607.1	Np004G193320
OG0004244	XP_018485495.1, XP_018485699.1, XP_018478436.1, XP_018489011.1, XP_018449315.1	Np004G195710
OG0004245	XP_018448572.1, XP_018452420.1, XP_018452406.1	Np002G086800
OG0004246	XP_018480430.1, XP_018477546.1	Np005G261480, Np004G199770
OG0004247	XP_018474752.1, XP_018462902.1, XP_018460981.1, XP_018478444.1	Np006G341550
OG0004248	XP_018488313.1	Np007G416690
OG0004249	XP_018455988.1, XP_018482310.1	Np001G013660
OG0004250	XP_018453057.1	Np001G039140, Np002G070960
OG0004251	XP_018468536.1, XP_018458780.1, XP_018486851.1, XP_018444266.1, XP_018437123.1	Np001G062000
OG0004252	XP_018463686.1, XP_018491992.1	Np001G062780
OG0004253	XP_018484164.1	Np001G066560
OG0004254	XP_018491002.1, XP_018491001.1	Np001G067550
OG0004255	XP_018484129.1, XP_018460290.1, XP_018443580.1, XP_018492069.1, XP_018492066.1	Np001G068580
OG0004257	XP_018479983.1	Np002G122130
OG0004258	XP_018453829.1	Np002G085330, Np002G084910
OG0004260	XP_018464597.1	Np003G189280
OG0004262	XP_018491197.1	Np002G122770
OG0004263	XP_018437355.1, XP_018437346.1	Np006G367680
OG0004264	XP_018436344.1, XP_018436343.1	Np003G133180
OG0004265	XP_018489081.1	Np004G210650
OG0004266	XP_018475399.1	Np003G161130
OG0004275	XP_018465463.1, XP_018449729.1, XP_018468613.1, XP_018480932.1	Np005G275620
OG0004276	XP_018451722.1	Np005G264560
OG0004277	XP_018471999.1, XP_018448133.1, XP_018459848.1, XP_018485268.1	Np005G273890
OG0004278	XP_018465494.1, XP_018448097.1, XP_018454060.1	Np005G272320
OG0004279	XP_018462458.1, XP_018450002.1, XP_018481846.1, XP_018482371.1, XP_018448520.1, XP_018464534.1	Np005G271840
OG0004280	XP_018469967.1, XP_018462202.1, XP_018478932.1	Np005G263330
OG0004281	XP_018447500.1, XP_018481576.1, XP_018450411.1, XP_018450410.1	Np005G264190
OG0004282	XP_018447529.1, XP_018477704.1, XP_018461175.1	Np005G264960
OG0004283	XP_018449966.1, XP_018450050.1, XP_018478494.1, XP_018481157.1, XP_018469096.1	Np005G266010
OG0004284	XP_018490310.1	Np004G215520
OG0004285	XP_018447551.1, XP_018468014.1, XP_018459296.1, XP_018467057.1	Np004G219730
OG0004286	XP_018474954.1, XP_018437264.1	Np002G107480, Np002G107390
OG0004287	XP_018437632.1, XP_018439891.1, XP_018439893.1, XP_018455258.1	Np001G027870
OG0004288	XP_018438007.1, XP_018483251.1, XP_018452393.1	Np001G025230
OG0004289	XP_018436569.1, XP_018467909.1, XP_018458388.1, XP_018477926.1, XP_018464539.1	Np001G023700
OG0004290	XP_018457693.1	Np001G021150
OG0004291	XP_018488646.1	Np007G385530
OG0004293	XP_018460965.1, XP_018445649.1	Np005G309390
OG0004294	XP_018436541.1, XP_018436538.1	Np006G328350
OG0004295	XP_018474605.1, XP_018438208.1, XP_018439602.1, XP_018477426.1, XP_018477402.1, XP_018483566.1	Np006G330560
OG0004296	XP_018492101.1, XP_018433156.1, XP_018433500.1, XP_018490177.1, XP_018488309.1	Np007G412540
OG0004297	XP_018487302.1, XP_018437028.1, XP_018493284.1, XP_018462720.1	Np007G410620
OG0004298	XP_018465033.1, XP_018465855.1, XP_018440782.1, XP_018460952.1	Np007G409800
OG0004299	XP_018450236.1, XP_018472918.1, XP_018452196.1	Np003G171700
OG0004300	XP_018462246.1, XP_018473833.1, XP_018472316.1, XP_018470136.1, XP_018452535.1, XP_018461457.1	Np003G184450
OG0004301	XP_018459274.1, XP_018475817.1	Np004G217310
OG0004302	XP_018469321.1, XP_018472654.1, XP_018457839.1	Np003G168080
OG0004303	XP_018471403.1	Np005G279130
OG0004303	XP_018452715.1, XP_018452716.1, XP_018465682.1	Np003G158430
OG0004304	XP_018469758.1, XP_018476759.1, XP_018456349.1	Np004G229640, Np003G155080
OG0004305	XP_018483377.1, XP_018452554.1, XP_018452502.1	Np001G013820
OG0004306	XP_018445465.1, XP_018445551.1, XP_018473299.1, XP_018470785.1	Np003G140260
OG0004307	XP_018446741.1, XP_018472678.1	Np003G138570
OG0004308	XP_018444204.1, XP_018442893.1	Np003G137150
OG0004309	XP_018442378.1, XP_018456901.1	Np003G134790, Np003G134780
OG0004310	XP_018473475.1, XP_018466401.1, XP_018447027.1, XP_018446435.1	Np003G134330
OG0004311	XP_018483476.1	Np001G035330
OG0004312	XP_018480872.1, XP_018459428.1, XP_018460179.1, XP_018460175.1, XP_018448533.1	Np005G291940
OG0004313	XP_018469299.1	Np005G290500
OG0004314	XP_018467701.1, XP_018479194.1, XP_018479193.1, XP_018450295.1, XP_018467702.1	Np005G288720
OG0004315	XP_018471796.1, XP_018485258.1, XP_018449969.1	Np005G288270
OG0004316	XP_018481728.1	Np005G287170
OG0004318	XP_018448928.1, XP_018472362.1	Np005G284900
OG0004319	XP_018469122.1, XP_018469399.1	Np005G284720
OG0004321	XP_018469941.1, XP_018460125.1, XP_018482585.1	Np005G282880
OG0004322	XP_018475988.1	Np003G178810
OG0004323	XP_018474884.1	Np003G176400
OG0004324	XP_018465474.1, XP_018486079.1, XP_018466428.1, XP_018488470.1	Np007G383500
OG0004325	XP_018493114.1	Np004G193330
OG0004326	XP_018450541.1, XP_018483945.1, XP_018489097.1	Np004G212770
OG0004327	XP_018488898.1, XP_018441533.1, XP_018451611.1, XP_018451609.1, XP_018493083.1	Np004G213860
OG0004328	XP_018493417.1, XP_018492282.1, XP_018492281.1, XP_018447176.1	Np004G214050
OG0004329	XP_018465338.1, XP_018465904.1, XP_018479799.1, XP_018437193.1	Np006G371280
OG0004330	XP_018472096.1	Np005G267320
OG0004331	XP_018468095.1, XP_018449743.1, XP_018480714.1, XP_018481341.1	Np005G268600
OG0004332	XP_018453831.1, XP_018453470.1, XP_018480433.1, XP_018450124.1	Np003G141350
OG0004333	XP_018457622.1, XP_018470698.1	Np003G177910
OG0004336	XP_018488779.1	Np007G389870, Np005G309910
OG0004337	XP_018491521.1	Np007G388540
OG0004338	XP_018478065.1, XP_018478003.1	Np005G307500
OG0004339	XP_018447947.1, XP_018451658.1, XP_018464575.1, XP_018465984.1	Np005G305370
OG0004340	XP_018447861.1, XP_018457373.1	Np005G304440
OG0004341	XP_018466847.1, XP_018463471.1	Np005G304170
OG0004342	XP_018447177.1	Np004G190260
OG0004343	XP_018444262.1	Np001G069320
OG0004344	XP_018473942.1, XP_018440350.1, XP_018465846.1, XP_018481750.1	Np006G321930
OG0004345	XP_018473307.1, XP_018473302.1, XP_018478263.1, XP_018482602.1, XP_018441973.1, XP_018441988.1	Np006G322990
OG0004346	XP_018437877.1, XP_018477227.1, XP_018475263.1	Np006G323210
OG0004347	XP_018445323.1	Np002G076860
OG0004348	XP_018478575.1, XP_018434880.1, XP_018474764.1	Np006G327440
OG0004349	XP_018445163.1, XP_018446311.1	Np001G062940
OG0004350	XP_018476164.1, XP_018470865.1	Np003G147890
OG0004352	XP_018437246.1, XP_018474741.1	Np006G332450
OG0004353	XP_018471145.1, XP_018468914.1, XP_018474504.1, XP_018444377.1, XP_018445781.1	Np003G150410
OG0004354	XP_018474234.1, XP_018461596.1, XP_018476132.1, XP_018452288.1, XP_018454817.1, XP_018477810.1	Np003G153300
OG0004355	XP_018492976.1, XP_018489355.1	Np001G005480, Np001G005520, Np001G005490
OG0004356	XP_018439959.1, XP_018456392.1, XP_018488481.1	Np001G005090
OG0004357	XP_018462026.1, XP_018486249.1	Np001G003050
OG0004358	XP_018463172.1	Np001G001630
OG0004359	XP_018439144.1, XP_018462834.1, XP_018466776.1, XP_018463173.1	Np001G001480
OG0004360	XP_018434998.1	Np004G259810
OG0004361	XP_018457504.1, XP_018457501.1, XP_018484021.1	Np003G189170, Np005G262760
OG0004362	XP_018444023.1, XP_018443154.1	Np004G256950, Np003G185470
OG0004363	XP_018485203.1	Np006G345560, Np009G431760
OG0004364	XP_018473560.1, XP_018440527.1, XP_018478407.1	Np007G406610, Np009G431620
OG0004365	XP_018492105.1, XP_018467652.1, XP_018451231.1, XP_018479176.1	Np004G253760
OG0004366	XP_018434793.1, XP_018474697.1, XP_018481294.1	Np006G354810, Np006G348090
OG0004367	XP_018482424.1, XP_018453313.1, XP_018489473.1	Np006G354560
OG0004368	XP_018485193.1, XP_018476649.1, XP_018441902.1	Np006G347580, Np006G353190
OG0004369	XP_018436295.1, XP_018433752.1	Np006G353030, Np006G347780
OG0004370	XP_018475130.1, XP_018438350.1	Np006G352740, Np006G347950
OG0004371	XP_018477466.1, XP_018439089.1, XP_018472948.1	Np006G352180
OG0004373	XP_018493480.1	Np007G423070
OG0004374	XP_018493198.1, XP_018465271.1, XP_018441048.1	Np007G419200
OG0004375	XP_018452573.1, XP_018434239.1, XP_018434249.1	Np001G014930
OG0004376	XP_018485809.1, XP_018492954.1, XP_018490572.1	Np007G418630
OG0004377	XP_018438971.1, XP_018487425.1, XP_018487423.1	Np007G417760
OG0004378	XP_018462365.1, XP_018489826.1, XP_018437486.1	Np007G417510
OG0004379	XP_018492151.1, XP_018440489.1, XP_018490398.1, XP_018490399.1	Np007G417170
OG0004380	XP_018432566.1, XP_018491499.1, XP_018465375.1, XP_018440670.1, XP_018438900.1	Np007G415770, Np007G415780
OG0004381	XP_018477559.1, XP_018477589.1, XP_018475572.1	Np006G339700
OG0004382	XP_018484912.1, XP_018475751.1	Np006G339510
OG0004383	XP_018478537.1, XP_018464092.1, XP_018434655.1	Np006G338140
OG0004384	XP_018434008.1	Np006G337330
OG0004385	XP_018472843.1, XP_018438763.1	Np004G240180
OG0004386	XP_018461061.1, XP_018448127.1, XP_018469834.1, XP_018472012.1	Np004G238280
OG0004387	XP_018445882.1, XP_018457309.1	Np002G081100
OG0004389	XP_018439335.1, XP_018450642.1, XP_018449168.1	Np004G236990
OG0004390	XP_018450504.1, XP_018439802.1	Np004G233930
OG0004391	XP_018444274.1	Np002G083110
OG0004392	XP_018440614.1	Np004G231240
OG0004393	XP_018437727.1, XP_018450056.1, XP_018460430.1, XP_018485678.1	Np004G225980
OG0004394	XP_018479950.1, XP_018447940.1, XP_018447951.1	Np004G209440
OG0004395	XP_018471756.1	Np005G281560
OG0004396	XP_018485267.1	Np006G365990
OG0004397	XP_018447536.1, XP_018447546.1, XP_018447542.1, XP_018451876.1	Np004G243700
OG0004398	XP_018442530.1, XP_018433615.1, XP_018451073.1, XP_018451067.1	Np004G244730
OG0004399	XP_018451063.1, XP_018451061.1, XP_018438509.1, XP_018435316.1	Np004G244860
OG0004400	XP_018438861.1, XP_018465261.1, XP_018458295.1, XP_018447722.1, XP_018449122.1	Np004G246200
OG0004401	XP_018450339.1, XP_018439181.1, XP_018490263.1	Np004G247540
OG0004402	XP_018436275.1, XP_018472045.1, XP_018472058.1	Np004G248090
OG0004403	XP_018486324.1, XP_018492016.1, XP_018440313.1, XP_018441047.1	Np004G248790
OG0004404	XP_018493506.1, XP_018451338.1	Np004G250160
OG0004405	XP_018451514.1	Np004G251360
OG0004406	XP_018449330.1, XP_018442916.1, XP_018442890.1, XP_018485875.1	Np004G251490
OG0004407	XP_018475348.1, XP_018473583.1, XP_018443875.1	Np003G142110
OG0004408	XP_018461359.1, XP_018476456.1, XP_018445837.1	Np003G143300
OG0004409	XP_018473339.1, XP_018444480.1, XP_018442423.1, XP_018462634.1, XP_018456463.1	Np003G144020
OG0004410	XP_018469598.1, XP_018458523.1, XP_018444889.1	Np003G146380
OG0004411	XP_018474276.1, XP_018472586.1	Np002G099260
OG0004411	XP_018445931.1	Np003G146470
OG0004412	XP_018466822.1, XP_018455337.1, XP_018437402.1	Np001G014130
OG0004413	XP_018437255.1, XP_018440239.1, XP_018452908.1, XP_018479321.1, XP_018484153.1	Np001G014830
OG0004414	XP_018439712.1, XP_018465108.1, XP_018481638.1, XP_018455708.1	Np001G017900
OG0004415	XP_018447149.1, XP_018462531.1, XP_018474945.1	Np003G131470
OG0004416	XP_018478129.1, XP_018463302.1, XP_018441821.1	Np001G013240
OG0004418	XP_018453221.1, XP_018478857.1	Np001G010670
OG0004419	XP_018477763.1	Np001G010180
OG0004420	XP_018436748.1, XP_018462740.1	Np001G009330
OG0004421	XP_018488689.1, XP_018488194.1, XP_018441654.1	Np001G050670, Np004G203340
OG0004422	XP_018468484.1	Np002G089510
OG0004423	XP_018454438.1, XP_018444415.1	Np002G086520, Np002G086530
OG0004424	XP_018460909.1, XP_018459178.1, XP_018461300.1, XP_018453117.1	Np002G085580
OG0004425	XP_018461002.1, XP_018469989.1, XP_018445343.1, XP_018463301.1, XP_018454431.1	Np002G084720
OG0004426	XP_018446237.1, XP_018462051.1, XP_018455475.1	Np002G083250
OG0004427	XP_018446243.1, XP_018443506.1	Np002G082970
OG0004428	XP_018444462.1, XP_018444460.1, XP_018460282.1, XP_018444433.1, XP_018468685.1	Np002G077870
OG0004430	XP_018444184.1	Np002G079120
OG0004431	XP_018445613.1, XP_018458601.1, XP_018458603.1, XP_018452784.1, XP_018471698.1	Np002G081730
OG0004432	XP_018458338.1, XP_018469518.1, XP_018455868.1, XP_018442433.1	Np002G073240
OG0004433	XP_018456239.1	Np002G072790
OG0004434	XP_018443802.1, XP_018443779.1, XP_018454542.1, XP_018459395.1	Np002G072370
OG0004435	XP_018455645.1, XP_018459716.1, XP_018443794.1, XP_018444747.1	Np002G071980
OG0004436	XP_018486051.1, XP_018433669.1, XP_018491061.1, XP_018461988.1	Np007G408400
OG0004437	XP_018435389.1, XP_018435383.1	Np004G233050
OG0004438	XP_018433739.1, XP_018433727.1, XP_018490102.1, XP_018490356.1	Np007G405930
OG0004440	XP_018433581.1, XP_018490509.1, XP_018487533.1, XP_018489820.1	Np007G404560
OG0004442	XP_018490141.1	Np007G403640
OG0004443	XP_018439092.1, XP_018435425.1, XP_018437509.1, XP_018441145.1	Np007G390470
OG0004444	XP_018490221.1, XP_018490219.1, XP_018488975.1, XP_018489166.1, XP_018438552.1, XP_018463895.1	Np007G394570
OG0004445	XP_018488532.1	Np007G397550
OG0004446	XP_018486966.1, XP_018461642.1, XP_018492588.1	Np007G398340
OG0004447	XP_018458246.1, XP_018458245.1	Np007G380640
OG0004448	XP_018458230.1, XP_018458227.1	Np007G380660
OG0004449	XP_018458542.1, XP_018463155.1, XP_018490520.1, XP_018490323.1	Np007G381290
OG0004450	XP_018488712.1, XP_018491563.1, XP_018432804.1, XP_018491561.1, XP_018433900.1, XP_018434375.1	Np007G382350
OG0004451	XP_018436630.1, XP_018487092.1, XP_018491192.1, XP_018489551.1, XP_018489557.1	Np007G384370
OG0004452	XP_018489953.1	Np006G363070
OG0004453	XP_018452371.1, XP_018434059.1	Np007G374420
OG0004454	XP_018492251.1, XP_018433382.1, XP_018461920.1, XP_018457957.1	Np007G374890
OG0004455	XP_018489760.1	Np007G373870
OG0004456	XP_018433554.1	Np007G371980
OG0004457	XP_018485677.1, XP_018489877.1	Np004G194430
OG0004458	XP_018466391.1, XP_018492784.1, XP_018449145.1, XP_018444535.1	Np004G195550
OG0004459	XP_018480135.1, XP_018480062.1, XP_018480051.1, XP_018480132.1	Np005G296150, Np004G196610
OG0004460	XP_018492294.1, XP_018439739.1, XP_018477282.1, XP_018448102.1	Np004G199210
OG0004461	XP_018476914.1, XP_018476862.1, XP_018483494.1	Np006G342110
OG0004462	XP_018481125.1, XP_018481492.1, XP_018477312.1	Np001G053790
OG0004463	XP_018482224.1, XP_018482113.1, XP_018480602.1, XP_018459328.1, XP_018442318.1, XP_018486870.1	Np001G056930
OG0004464	XP_018444148.1, XP_018459161.1, XP_018491624.1	Np001G058710
OG0004466	XP_018444138.1, XP_018488391.1, XP_018461049.1, XP_018461050.1, XP_018466333.1	Np001G061190
OG0004467	XP_018474179.1, XP_018464245.1, XP_018466979.1	Np003G164270
OG0004468	XP_018481801.1, XP_018489593.1, XP_018445166.1	Np001G062880
OG0004469	XP_018486053.1, XP_018445169.1, XP_018445172.1	Np002G084390, Np001G062970
OG0004470	XP_018484280.1, XP_018477845.1, XP_018484861.1, XP_018445503.1	Np001G063510
OG0004471	XP_018483891.1	Np006G324570
OG0004472	XP_018493364.1, XP_018485222.1	Np001G067280
OG0004473	XP_018432533.1	Np001G068600
OG0004474	XP_018487072.1, XP_018442627.1, XP_018480960.1	Np001G069420
OG0004475	XP_018488100.1, XP_018459857.1, XP_018448795.1, XP_018450308.1	Np004G198490
OG0004477	XP_018457333.1	Np003G179530
OG0004478	XP_018460391.1, XP_018471914.1, XP_018460387.1, XP_018481019.1, XP_018478804.1, XP_018460390.1, XP_018478803.1, XP_018460389.1	Np001G066170
