Orthogroup	Raphanus_sativus	Cardamine_glauca
OG0002052	XP_018446322.1	Cg007G277330
OG0002053	XP_018450510.1, XP_018450511.1	Cg006G224600
OG0002053	XP_018445657.1, XP_018445475.1	Cg007G277690
OG0002054	XP_018452899.1, XP_018444248.1	Cg007G271650
OG0002055	XP_018481459.1	Cg006G222630
OG0002055	XP_018442630.1, XP_018457641.1	Cg007G271160
OG0002056	XP_018434523.1, XP_018484972.1	Cg005G187870
OG0002056	XP_018447277.1, XP_018463224.1	Cg001G008030
OG0002057	XP_018447705.1, XP_018480260.1, XP_018480257.1, XP_018450284.1	Cg001G008450
OG0002057	XP_018477573.1	Cg005G188390
OG0002058	XP_018481316.1, XP_018465282.1	Cg005G190820, Cg004G127230
OG0002059	XP_018486205.1, XP_018447374.1	Cg006G241170
OG0002059	XP_018434191.1	Cg005G174280
OG0002060	XP_018469439.1, XP_018457918.1	Cg007G270740
OG0002060	XP_018442469.1, XP_018470820.1	Cg008G295090
OG0002061	XP_018460741.1, XP_018461448.1, XP_018460153.1, XP_018460214.1, XP_018461452.1	Cg008G303630
OG0002062	XP_018434871.1	Cg003G108790
OG0002063	XP_018446818.1	Cg008G287880
OG0002063	XP_018456743.1	Cg003G105960
OG0002064	XP_018452099.1, XP_018465290.1, XP_018440250.1, XP_018452089.1	Cg002G055410, Cg002G055400
OG0002065	XP_018475361.1	Cg007G272500
OG0002065	XP_018471894.1, XP_018460181.1	Cg007G272540
OG0002066	XP_018482960.1	Cg007G277450
OG0002066	XP_018451697.1	Cg006G224840
OG0002067	XP_018442838.1, XP_018444218.1	Cg007G276470
OG0002068	XP_018456700.1	Cg007G279920
OG0002068	XP_018433723.1	Cg007G280230
OG0002069	XP_018456518.1, XP_018456516.1	Cg007G280000
OG0002069	XP_018450978.1	Cg007G279990
OG0002070	XP_018468127.1	Cg006G229670
OG0002070	XP_018447219.1, XP_018443787.1, XP_018443837.1	Cg007G280190
OG0002071	XP_018488767.1	Cg004G129260
OG0002071	XP_018440802.1, XP_018451768.1	Cg006G194770
OG0002072	XP_018436259.1	Cg006G194930
OG0002072	XP_018433611.1	Cg004G129430
OG0002073	XP_018451382.1, XP_018441397.1	Cg006G196270
OG0002073	XP_018485427.1	Cg004G131000
OG0002074	XP_018469791.1	Cg001G025020
OG0002075	XP_018455794.1	Cg004G156270
OG0002075	XP_018464461.1, XP_018437570.1	Cg004G156260
OG0002076	XP_018450469.1	Cg006G194070
OG0002076	XP_018492549.1, XP_018490889.1, XP_018490886.1	Cg004G128470
OG0002077	XP_018449143.1	Cg006G198170
OG0002077	XP_018486781.1, XP_018458273.1	Cg004G138110
OG0002078	XP_018442951.1	Cg002G050670
OG0002078	XP_018489626.1	Cg002G050680
OG0002079	XP_018450360.1, XP_018450014.1, XP_018460733.1, XP_018471011.1, XP_018469384.1, XP_018438246.1	Cg008G307930
OG0002081	XP_018436179.1	Cg005G193450, Cg013G330410, Cg013G330470, Cg013G330460
OG0002082	XP_018491684.1, XP_018489715.1, XP_018466253.1, XP_018478241.1	Cg002G052020
OG0002082	XP_018472992.1	Cg005G167460
OG0002083	XP_018475470.1, XP_018481918.1	Cg005G164730
OG0002083	XP_018436449.1, XP_018436451.1	Cg005G164740
OG0002085	XP_018479513.1	Cg008G320570, Cg008G320580, Cg008G320590
OG0002085	XP_018448409.1, XP_018448407.1, XP_018450015.1	Cg001G014820
OG0002086	XP_018482149.1, XP_018479197.1, XP_018479802.1, XP_018479804.1, XP_018479906.1, XP_018479908.1	Cg001G020820
OG0002088	XP_018454429.1, XP_018455699.1, XP_018445086.1, XP_018467626.1	Cg005G179230
OG0002093	XP_018488732.1	Cg004G149420
OG0002093	XP_018470075.1	Cg001G006000
OG0002094	XP_018449750.1	Cg001G005720
OG0002095	XP_018439295.1	Cg004G153190
OG0002095	XP_018449635.1, XP_018471684.1	Cg001G004920
OG0002096	XP_018456313.1, XP_018456314.1	Cg007G253730
OG0002096	XP_018490638.1, XP_018459390.1	Cg006G236720
OG0002097	XP_018454292.1	Cg007G251620
OG0002097	XP_018433991.1, XP_018439112.1	Cg006G235840
OG0002098	XP_018452995.1, XP_018452981.1	Cg007G249870
OG0002098	XP_018434834.1	Cg007G250330
OG0002099	XP_018485535.1	Cg006G234960
OG0002099	XP_018442048.1, XP_018456057.1, XP_018463707.1	Cg007G250060
OG0002100	XP_018460548.1, XP_018450382.1, XP_018460553.1	Cg006G232100
OG0002100	XP_018477193.1	Cg002G073720
OG0002101	XP_018452204.1, XP_018484821.1, XP_018461440.1, XP_018442015.1	Cg002G071240
OG0002103	XP_018475701.1, XP_018475708.1	Cg001G042990
OG0002104	XP_018457421.1	Cg007G246440
OG0002104	XP_018481634.1	Cg001G042280
OG0002105	XP_018466656.1, XP_018483880.1	Cg006G233240
OG0002105	XP_018457733.1, XP_018452019.1	Cg007G247220
OG0002106	XP_018452300.1	Cg007G248090
OG0002106	XP_018439244.1	Cg006G233900
OG0002107	XP_018459889.1, XP_018458565.1	Cg002G049630
OG0002107	XP_018439934.1, XP_018484004.1	Cg005G165050
OG0002108	XP_018463964.1, XP_018470290.1	Cg008G282610
OG0002108	XP_018464979.1, XP_018439417.1, XP_018491876.1	Cg004G124650
OG0002109	XP_018443235.1, XP_018451551.1, XP_018433095.1	Cg008G283920
OG0002110	XP_018490692.1	Cg004G125420
OG0002111	XP_018442252.1	Cg008G284920
OG0002112	XP_018444232.1, XP_018475834.1	Cg008G285830
OG0002112	XP_018435339.1	Cg004G126390
OG0002113	XP_018438220.1	Cg005G177230
OG0002114	XP_018470968.1	Cg001G012950
OG0002114	XP_018452412.1, XP_018468091.1	Cg003G100450
OG0002115	XP_018470804.1	Cg001G013820
OG0002116	XP_018474762.1, XP_018452892.1	Cg003G102760
OG0002116	XP_018450358.1, XP_018448015.1, XP_018448011.1	Cg001G014020
OG0002117	XP_018444512.1, XP_018475386.1	Cg008G293240
OG0002117	XP_018447777.1, XP_018492621.1	Cg006G219390
OG0002118	XP_018462109.1, XP_018465285.1	Cg008G305570
OG0002118	XP_018444635.1, XP_018476537.1	Cg008G292110
OG0002119	XP_018471070.1, XP_018444368.1	Cg008G291180
OG0002119	XP_018481859.1	Cg008G304590
OG0002120	XP_018482694.1	Cg008G303290
OG0002120	XP_018445707.1	Cg008G289380
OG0002121	XP_018432841.1	Cg003G109530
OG0002121	XP_018472354.1, XP_018446971.1	Cg008G288130
OG0002122	XP_018451200.1, XP_018481969.1, XP_018481968.1	Cg001G023660
OG0002123	XP_018457027.1	Cg008G322680
OG0002123	XP_018485347.1, XP_018472359.1	Cg001G021640
OG0002124	XP_018465381.1, XP_018452496.1, XP_018434579.1	Cg008G322530
OG0002125	XP_018451782.1, XP_018471909.1	Cg001G020580
OG0002125	XP_018484549.1	Cg008G321180
OG0002126	XP_018452121.1	Cg003G079970, Cg003G094040
OG0002126	XP_018463668.1, XP_018468497.1	Cg001G019750
OG0002127	XP_018465315.1, XP_018457971.1	Cg003G082800
OG0002127	XP_018462572.1, XP_018447658.1	Cg001G017100
OG0002128	XP_018452111.1, XP_018452106.1, XP_018473097.1	Cg003G083510
OG0002128	XP_018441240.1	Cg006G213050
OG0002129	XP_018454721.1	Cg003G084520
OG0002129	XP_018447553.1, XP_018436422.1	Cg006G210990
OG0002131	XP_018474456.1, XP_018474452.1, XP_018471006.1	Cg003G078110, Cg014G331580
OG0002132	XP_018437219.1	Cg004G153650
OG0002133	XP_018469571.1	Cg001G004590
OG0002134	XP_018447330.1, XP_018467207.1	Cg001G004040
OG0002134	XP_018437356.1, XP_018435804.1	Cg004G153960
OG0002135	XP_018433466.1	Cg004G154790
OG0002135	XP_018449941.1, XP_018470422.1, XP_018467471.1	Cg001G003360
OG0002136	XP_018437717.1	Cg005G193700
OG0002136	XP_018481236.1, XP_018457348.1	Cg001G000690
OG0002137	XP_018482809.1, XP_018480827.1, XP_018482807.1	Cg001G039620
OG0002137	XP_018478934.1	Cg001G039650
OG0002138	XP_018478907.1	Cg005G172260
OG0002138	XP_018478906.1	Cg005G172270
OG0002139	XP_018440722.1	Cg006G204280
OG0002139	XP_018455090.1	Cg008G318310
OG0002140	XP_018439618.1	Cg003G083980
OG0002141	XP_018462486.1, XP_018482762.1	Cg001G028740
OG0002141	XP_018489774.1, XP_018492277.1	Cg004G141520
OG0002142	XP_018486616.1, XP_018480551.1	Cg002G043670
OG0002143	XP_018489542.1	Cg002G043710
OG0002143	XP_018475044.1, XP_018481567.1, XP_018481566.1	Cg005G157660
OG0002144	XP_018476438.1, XP_018476437.1	Cg005G163450, Cg005G163440
OG0002145	XP_018436744.1, XP_018484268.1	Cg005G163890
OG0002145	XP_018490410.1	Cg002G048290
OG0002146	XP_018493394.1	Cg002G062950
OG0002146	XP_018442131.1, XP_018462068.1, XP_018472238.1, XP_018472271.1	Cg008G302380
OG0002147	XP_018461611.1, XP_018468366.1	Cg003G107560, Cg003G107550
OG0002148	XP_018475840.1, XP_018455121.1, XP_018457026.1	Cg002G060870
OG0002149	XP_018438369.1, XP_018449906.1, XP_018438045.1	Cg002G058750
OG0002149	XP_018457671.1, XP_018466012.1, XP_018492345.1	Cg003G110930
OG0002150	XP_018471763.1	Cg002G056800
OG0002151	XP_018441089.1, XP_018441122.1	Cg003G115020
OG0002151	XP_018491771.1	Cg004G154620
OG0002152	XP_018487697.1, XP_018490809.1, XP_018487703.1	Cg006G245080
OG0002153	XP_018465158.1	Cg006G245000
OG0002153	XP_018473278.1	Cg003G076450, Cg014G333130
OG0002154	XP_018455814.1	Cg008G320290
OG0002154	XP_018486257.1, XP_018447501.1	Cg006G242550
OG0002155	XP_018483461.1, XP_018441619.1	Cg008G319640
OG0002155	XP_018449645.1, XP_018449646.1, XP_018452176.1	Cg006G242250
OG0002156	XP_018487677.1, XP_018486128.1, XP_018458815.1	Cg005G173470
OG0002157	XP_018437853.1	Cg005G174320
OG0002157	XP_018447753.1, XP_018487097.1	Cg006G241120
OG0002158	XP_018483711.1, XP_018470293.1	Cg001G013070
OG0002158	XP_018470294.1	Cg001G013060
OG0002159	XP_018432844.1	Cg004G117760
OG0002159	XP_018445703.1	Cg008G296530
OG0002160	XP_018444839.1	Cg008G297770
OG0002161	XP_018455170.1, XP_018481805.1	Cg008G307630
OG0002162	XP_018436945.1, XP_018488880.1	Cg004G141150
OG0002162	XP_018488414.1	Cg004G122020
OG0002163	XP_018489535.1, XP_018490186.1, XP_018436754.1, XP_018436747.1, XP_018486364.1, XP_018488724.1	Cg004G122760, Cg004G122770
OG0002164	XP_018492940.1, XP_018433402.1, XP_018492485.1, XP_018492487.1	Cg004G122820
OG0002165	XP_018476052.1, XP_018446192.1, XP_018467619.1, XP_018465122.1	Cg008G293630
OG0002166	XP_018442619.1	Cg002G050210
OG0002166	XP_018478358.1, XP_018434365.1	Cg005G165730
OG0002167	XP_018438035.1, XP_018465427.1, XP_018481478.1	Cg005G166710
OG0002168	XP_018477198.1, XP_018482917.1, XP_018476924.1	Cg005G170700
OG0002168	XP_018484392.1	Cg002G054430
OG0002169	XP_018442391.1, XP_018484290.1	Cg005G167680
OG0002170	XP_018438513.1	Cg006G229930
OG0002170	XP_018444315.1, XP_018444437.1	Cg007G280510
OG0002171	XP_018439930.1, XP_018443279.1	Cg006G229760
OG0002171	XP_018442795.1	Cg007G280300
OG0002172	XP_018493143.1, XP_018443271.1	Cg006G229740
OG0002172	XP_018470354.1, XP_018463295.1, XP_018452124.1	Cg007G280280
OG0002175	XP_018442105.1	Cg007G277200
OG0002175	XP_018451296.1, XP_018441648.1	Cg006G225030
OG0002176	XP_018433322.1	Cg008G315760, Cg008G315770, Cg006G223390
OG0002176	XP_018451343.1, XP_018447780.1	Cg006G223380
OG0002177	XP_018491879.1, XP_018484858.1	Cg006G222900
OG0002177	XP_018454888.1	Cg007G271570
OG0002178	XP_018471943.1	Cg007G270930
OG0002178	XP_018442762.1, XP_018451620.1	Cg006G222460
OG0002179	XP_018469324.1	Cg007G267570
OG0002179	XP_018481319.1, XP_018490756.1	Cg006G219480
OG0002181	XP_018480357.1, XP_018469476.1, XP_018462061.1, XP_018462874.1, XP_018455367.1	Cg001G005860
OG0002182	XP_018456468.1	Cg003G108970
OG0002182	XP_018467480.1, XP_018432909.1	Cg006G232070
OG0002183	XP_018433351.1, XP_018482120.1	Cg006G232490
OG0002183	XP_018441514.1, XP_018441513.1	Cg002G072720
OG0002184	XP_018481993.1	Cg006G216090
OG0002184	XP_018488731.1	Cg006G233940
OG0002185	XP_018451402.1, XP_018449103.1, XP_018463032.1, XP_018458357.1	Cg006G233960
OG0002185	XP_018472380.1	Cg007G248180
OG0002186	XP_018452745.1	Cg007G250020
OG0002186	XP_018491712.1	Cg006G235000
OG0002187	XP_018451676.1, XP_018460015.1	Cg006G236240
OG0002187	XP_018493571.1	Cg004G124240
OG0002189	XP_018487047.1	Cg004G127090
OG0002189	XP_018474722.1, XP_018457123.1	Cg008G286800
OG0002190	XP_018489643.1, XP_018489642.1	Cg004G126310
OG0002190	XP_018443822.1, XP_018476121.1	Cg008G285670
OG0002191	XP_018458237.1, XP_018458240.1, XP_018479310.1	Cg004G137790, Cg004G137800
OG0002192	XP_018437694.1	Cg002G064030
OG0002192	XP_018475881.1, XP_018444945.1, XP_018454285.1	Cg008G301910
OG0002193	XP_018445979.1, XP_018443027.1	Cg007G246770, Cg007G245690
OG0002194	XP_018483574.1	Cg006G194300
OG0002194	XP_018489585.1, XP_018461989.1, XP_018488287.1	Cg004G128730
OG0002195	XP_018440798.1	Cg006G194780
OG0002196	XP_018458437.1, XP_018448105.1	Cg001G025380
OG0002196	XP_018467203.1, XP_018436824.1	Cg004G133160
OG0002197	XP_018439470.1	Cg004G133970
OG0002197	XP_018447486.1, XP_018442830.1	Cg006G201650
OG0002198	XP_018432929.1, XP_018492439.1	Cg004G134550
OG0002198	XP_018467817.1, XP_018465203.1	Cg006G201290
OG0002199	XP_018487090.1, XP_018434514.1	Cg004G134720
OG0002199	XP_018443045.1	Cg006G201210
OG0002200	XP_018438456.1, XP_018438465.1, XP_018438457.1, XP_018438487.1, XP_018438488.1	Cg004G151900
OG0002201	XP_018489880.1	Cg004G152860
OG0002201	XP_018490114.1, XP_018435912.1	Cg004G152870
OG0002202	XP_018492890.1, XP_018440732.1, XP_018457605.1	Cg004G153070
OG0002203	XP_018445050.1, XP_018476359.1, XP_018464313.1	Cg008G286460
OG0002203	XP_018434319.1	Cg004G154950
OG0002204	XP_018462518.1, XP_018438017.1, XP_018437485.1	Cg004G155450
OG0002204	XP_018436231.1	Cg004G155480
OG0002205	XP_018449843.1	Cg006G199610
OG0002205	XP_018461358.1	Cg006G199600
OG0002206	XP_018442121.1, XP_018451884.1	Cg006G199920
OG0002206	XP_018487179.1, XP_018460675.1	Cg004G135960
OG0002207	XP_018483687.1	Cg001G025360
OG0002207	XP_018484180.1	Cg001G025350
OG0002209	XP_018440275.1, XP_018484824.1	Cg005G160360
OG0002209	XP_018482956.1	Cg002G045740
OG0002210	XP_018450156.1, XP_018448454.1	Cg001G006380
OG0002211	XP_018438241.1	Cg002G062960
OG0002213	XP_018484650.1	Cg007G262860
OG0002219	XP_018433036.1	Cg004G156140
OG0002219	XP_018444102.1, XP_018448025.1	Cg001G011330
OG0002220	XP_018479068.1, XP_018470715.1	Cg001G011030
OG0002221	XP_018484719.1	Cg001G010950
OG0002221	XP_018433799.1, XP_018460543.1	Cg004G155910
OG0002222	XP_018447953.1, XP_018468060.1	Cg001G007990
OG0002222	XP_018438562.1	Cg008G305200
OG0002223	XP_018483195.1	Cg001G009510
OG0002224	XP_018485008.1, XP_018433814.1	Cg005G189770
OG0002224	XP_018461107.1, XP_018482824.1	Cg001G008980
OG0002225	XP_018471699.1	Cg001G008460
OG0002226	XP_018438655.1, XP_018457999.1, XP_018461391.1	Cg004G151100, Cg004G150230
OG0002227	XP_018437060.1, XP_018458047.1, XP_018434774.1	Cg004G153250
OG0002228	XP_018434585.1	Cg005G171200
OG0002228	XP_018486793.1	Cg006G213670
OG0002229	XP_018433778.1	Cg002G075610
OG0002229	XP_018434934.1, XP_018446656.1	Cg006G230820
OG0002230	XP_018440822.1, XP_018485121.1, XP_018484611.1	Cg002G074860
OG0002231	XP_018433555.1	Cg002G073230
OG0002231	XP_018433355.1	Cg006G232400, Cg006G232390
OG0002232	XP_018441005.1, XP_018482729.1	Cg002G072700
OG0002232	XP_018435164.1	Cg006G232480
OG0002234	XP_018478477.1	Cg001G040020
OG0002234	XP_018458751.1, XP_018478108.1	Cg002G069970
OG0002235	XP_018454925.1	Cg007G266400
OG0002236	XP_018483978.1, XP_018478797.1	Cg001G035960
OG0002237	XP_018444626.1, XP_018444281.1, XP_018481867.1	Cg001G035020
OG0002238	XP_018455543.1, XP_018455611.1, XP_018455588.1	Cg007G246020
OG0002238	XP_018482434.1, XP_018481812.1	Cg001G042620
OG0002239	XP_018492942.1, XP_018451601.1, XP_018449482.1, XP_018463634.1	Cg006G233830
OG0002240	XP_018456371.1, XP_018469553.1, XP_018469555.1	Cg003G104800
OG0002240	XP_018470520.1, XP_018470525.1	Cg001G014800
OG0002241	XP_018437899.1, XP_018437197.1, XP_018492596.1	Cg004G124690
OG0002242	XP_018492023.1	Cg004G125810
OG0002242	XP_018445742.1, XP_018445745.1	Cg008G284830
OG0002243	XP_018440898.1	Cg001G026120
OG0002243	XP_018470064.1, XP_018483018.1	Cg007G281470
OG0002244	XP_018489997.1, XP_018492667.1	Cg003G110810
OG0002244	XP_018436822.1, XP_018491096.1	Cg003G085440
OG0002245	XP_018469471.1, XP_018469715.1	Cg001G015670
OG0002245	XP_018454822.1, XP_018472318.1, XP_018462256.1	Cg003G097750
OG0002246	XP_018475523.1, XP_018454345.1	Cg003G098410
OG0002247	XP_018476838.1, XP_018456761.1	Cg003G098610
OG0002248	XP_018447556.1, XP_018475996.1, XP_018475997.1	Cg003G101740
OG0002248	XP_018456182.1, XP_018478761.1	Cg001G013470
OG0002249	XP_018450325.1, XP_018450195.1, XP_018462280.1, XP_018477032.1, XP_018477027.1	Cg003G102340
OG0002250	XP_018453760.1	Cg003G103220
OG0002250	XP_018483134.1, XP_018469116.1	Cg001G014100
OG0002251	XP_018456973.1	Cg003G103590
OG0002251	XP_018481814.1, XP_018478990.1, XP_018470913.1	Cg001G014270
OG0002252	XP_018464312.1, XP_018462724.1, XP_018466074.1, XP_018457076.1	Cg003G105170
OG0002252	XP_018472453.1	Cg001G014950
OG0002253	XP_018449311.1, XP_018490301.1	Cg006G219380
OG0002254	XP_018473448.1	Cg008G299910
OG0002254	XP_018476344.1	Cg008G292760
OG0002255	XP_018446331.1, XP_018455770.1	Cg008G292450
OG0002256	XP_018478041.1, XP_018466543.1	Cg008G322740
OG0002256	XP_018447086.1	Cg001G021680
OG0002257	XP_018479173.1	Cg001G018650
OG0002257	XP_018483788.1, XP_018483787.1	Cg001G018660
OG0002258	XP_018448124.1, XP_018464276.1, XP_018439324.1	Cg006G215520
OG0002258	XP_018479888.1	Cg005G171740
OG0002259	XP_018470280.1	Cg001G003810
OG0002259	XP_018470281.1	Cg001G003820
OG0002260	XP_018479170.1, XP_018479169.1	Cg001G035500
OG0002261	XP_018481276.1	Cg001G003190
OG0002262	XP_018470453.1, XP_018449012.1, XP_018449489.1	Cg001G002910
OG0002262	XP_018478363.1	Cg005G191470
OG0002263	XP_018450432.1, XP_018482686.1, XP_018482701.1, XP_018469865.1	Cg001G001580
OG0002264	XP_018450556.1	Cg005G193880, Cg001G000540
OG0002265	XP_018459110.1	Cg001G039320
OG0002265	XP_018452402.1, XP_018480578.1	Cg002G067750
OG0002266	XP_018457850.1	Cg008G314510
OG0002266	XP_018447203.1, XP_018451811.1	Cg006G203110
OG0002267	XP_018451505.1	Cg001G029190
OG0002267	XP_018441956.1, XP_018485481.1	Cg004G141700
OG0002268	XP_018489992.1, XP_018434395.1	Cg004G140750
OG0002268	XP_018482018.1	Cg001G027810
OG0002269	XP_018434635.1, XP_018486538.1, XP_018486509.1	Cg004G140340
OG0002270	XP_018440961.1	Cg004G140150, Cg004G152360, Cg004G140140
OG0002271	XP_018462421.1, XP_018435479.1	Cg004G139400
OG0002271	XP_018471512.1	Cg001G026680
OG0002272	XP_018472017.1, XP_018462962.1, XP_018484529.1	Cg001G025890
OG0002273	XP_018432727.1	Cg002G045720
OG0002273	XP_018441187.1	Cg005G160330
OG0002274	XP_018463212.1, XP_018434530.1	Cg005G161540
OG0002274	XP_018459096.1, XP_018461310.1	Cg002G046540
OG0002275	XP_018475264.1, XP_018461825.1	Cg005G161650
OG0002275	XP_018491110.1, XP_018488040.1	Cg002G046630
OG0002276	XP_018441687.1	Cg005G161660
OG0002276	XP_018477976.1, XP_018462700.1	Cg002G046640
OG0002277	XP_018487254.1, XP_018462483.1	Cg002G048440
OG0002277	XP_018436735.1	Cg005G163750
OG0002278	XP_018491723.1	Cg002G048880
OG0002278	XP_018476311.1, XP_018440549.1	Cg005G164220
OG0002279	XP_018472194.1, XP_018475909.1	Cg003G091460
OG0002279	XP_018437655.1	Cg004G118350
OG0002280	XP_018469369.1	Cg002G062600
OG0002280	XP_018469778.1	Cg008G302650
OG0002281	XP_018465598.1, XP_018463839.1, XP_018457325.1	Cg002G062530
OG0002281	XP_018473122.1, XP_018443178.1	Cg008G302680
OG0002282	XP_018468702.1, XP_018468705.1, XP_018464901.1, XP_018443250.1	Cg003G108050
OG0002283	XP_018485884.1	Cg003G113380
OG0002284	XP_018485950.1, XP_018440446.1	Cg006G244780
OG0002284	XP_018465637.1, XP_018456895.1	Cg014G332830, Cg003G076740
OG0002286	XP_018447355.1	Cg006G242590
OG0002286	XP_018455813.1	Cg008G320310
OG0002287	XP_018434647.1	Cg006G240730
OG0002287	XP_018482340.1, XP_018482292.1	Cg005G174780
OG0002288	XP_018473458.1	Cg005G175520
OG0002288	XP_018437042.1, XP_018449719.1	Cg006G240010
OG0002289	XP_018451353.1, XP_018485956.1	Cg006G238660, Cg006G238610
OG0002290	XP_018484146.1	Cg005G181600
OG0002290	XP_018451258.1, XP_018491496.1	Cg006G237620
OG0002291	XP_018447629.1	Cg001G007260
OG0002291	XP_018484872.1	Cg005G186120
OG0002292	XP_018471960.1	Cg008G294830
OG0002292	XP_018492358.1, XP_018440157.1	Cg004G116490
OG0002293	XP_018493430.1, XP_018433827.1	Cg004G117150
OG0002293	XP_018474556.1	Cg008G295750
OG0002294	XP_018445706.1, XP_018445705.1	Cg008G296540
OG0002294	XP_018461363.1, XP_018474563.1	Cg004G117770
OG0002295	XP_018475167.1	Cg008G296710
OG0002295	XP_018491353.1, XP_018434336.1	Cg004G117910
OG0002296	XP_018492838.1	Cg004G118120
OG0002297	XP_018474480.1, XP_018474478.1, XP_018445385.1	Cg008G297060
OG0002298	XP_018459158.1, XP_018446689.1	Cg008G297840
OG0002298	XP_018486795.1	Cg004G119140
OG0002299	XP_018434196.1, XP_018477838.1	Cg008G306500
OG0002300	XP_018465077.1, XP_018462134.1	Cg008G308740, Cg008G308720, Cg008G308730
OG0002301	XP_018486839.1, XP_018486981.1	Cg004G123040
OG0002301	XP_018440113.1, XP_018483431.1	Cg008G309130, Cg008G310830
OG0002302	XP_018458999.1, XP_018481305.1	Cg005G169440
OG0002302	XP_018493236.1	Cg002G053210
OG0002303	XP_018445904.1	Cg007G280660
OG0002303	XP_018439368.1, XP_018492989.1	Cg006G230170
OG0002304	XP_018439635.1, XP_018436593.1	Cg006G229660
OG0002304	XP_018457626.1	Cg007G280170
OG0002305	XP_018459770.1, XP_018459781.1	Cg007G279940
OG0002305	XP_018453684.1	Cg006G229530
OG0002306	XP_018456077.1	Cg006G229300
OG0002306	XP_018457760.1, XP_018446800.1	Cg007G279720
OG0002307	XP_018439456.1, XP_018481704.1, XP_018447581.1	Cg006G227290
OG0002308	XP_018447287.1, XP_018462206.1	Cg006G224920
OG0002308	XP_018442293.1	Cg007G277310
OG0002309	XP_018450162.1, XP_018450155.1	Cg006G224140
OG0002309	XP_018455744.1	Cg007G278240
OG0002310	XP_018451099.1, XP_018447379.1	Cg006G224030
OG0002310	XP_018471308.1	Cg007G278380
OG0002311	XP_018435421.1, XP_018435428.1	Cg006G221980
OG0002311	XP_018457513.1, XP_018459177.1	Cg007G270730
OG0002312	XP_018455107.1, XP_018455318.1, XP_018444939.1	Cg007G270630
OG0002313	XP_018451392.1, XP_018449537.1	Cg006G220620
