Orthogroup	Arabidopsis_lyrata_Rawat	Conringia_planisiliqua
OG0001177	AL6G18310	CP11_g33096_DN3_SP0_c.t1
OG0001178	AL6G18140	CP11_g33115_DN3_SP8_c.t1
OG0001178	AL8G37950	CP2_g48175_DN3_SP3_c.t1
OG0001179	AL7G35590	CP6_g6941_DN1_SP0_c.t1
OG0001179	AL9U10340	CP6_g8291_DN3_SP0_c.t1
OG0001180	AL7G34460	CP6_g6854_DN3_SP1_c.t1
OG0001180	AL8G14010	CP13_g20040_DN3_SP8_c.t1
OG0001181	AL7G32180	CP19_g18512_DN3_SP8_c.t1
OG0001181	AL6G48400	CP11_g31881_DN3_SP8_c.t1
OG0001182	AL1G42770	CP7_g45008_DN3_SP6_c.t1
OG0001183	AL7G15320	CP5_g433_DN3_SP8_c.t1
OG0001183	AL3G50690	CP10_g43769_DN3_SP8_c.t1
OG0001184	AL5G44430	CP3_g13207_DN1_SP5_c.t1
OG0001184	AL4G46020	CP4_g24059_DN1_SP5_c.t1
OG0001185	AL5G44020	CP3_g13234_DN3_SP0_c.t1
OG0001185	AL4G45610	CP4_g24091_DN3_SP0_c.t1
OG0001186	AL5G41200	CP3_g13452_DN3_SP1_c.t1
OG0001187	AL4G27730	CP4_g25510_DN3_SP1_c.t1
OG0001187	AL1G15050	CP1_g36548_DN3_SP4_c.t1
OG0001188	AL6G16550	CP11_g33238_DN3_SP8_c.t1
OG0001188	AL4G24890	CP4_g25751_DN3_SP8_c.t1
OG0001189	AL3G10500	CP10_g42130_DN3_SP6_c.t1
OG0001189	AL6G25140	CP11_g32525_DN3_SP8_c.t1
OG0001190	AL3G13850	CP10_g42392_DN3_SP8_c.t1
OG0001190	AL6G29390	CP8_g54515_DN3_SP8_c.t1
OG0001191	AL6G39580	CP2_g48607_DN3_SP8_c.t1
OG0001191	AL3G15660	CP10_g42512_DN3_SP8_c.t1
OG0001193	AL5G36820	CP3_g13786_DN3_SP8_c.t1
OG0001193	AL4G37340	CP4_g24745_DN3_SP8_c.t1
OG0001194	AL5G37220	CP3_g13757_DN3_SP5_c.t1
OG0001194	AL3G19490	CP10_g42818_DN3_SP8_c.t1
OG0001195	AL1G29660	CP7_g46006_DN3_SP0_c.t1
OG0001195	AL2G32180	CP9_g28889_DN3_SP1_c.t1
OG0001196	AL2G34950	CP9_g29142_DN3_SP5_c.t1
OG0001196	AL1G31920	CP7_g45822_DN3_SP8_c.t1
OG0001197	AL5G35620	CP3_g13904_DN3_SP0_c.t1
OG0001197	AL6G27100, AL396U10010, AL3G37330	CP7_g46203_DN1_SP0_c.t1
OG0001198	AL6G39050	CP2_g48575_DN2_SP0_c.t1
OG0001201	AL5G28220	CP3_g14505_DN3_SP7_c.t1
OG0001202	AL5G30340	CP3_g14360_DN3_SP8_c.t1
OG0001203	AL5G22450, AL5G22430, AL5G22460	CP301_g18542_DN3_SP0_c.t1, CP305_g18552_DN3_SP0_c.t1, CP364_g51487_DN3_SP0_c.t1, CP3_g15445_DN3_SP0_c.t1, CP3_g15480_DN3_SP1_c.t1, CP3_g15457_DN3_SP0_c.t1, CP3_g15278_DN3_SP1_c.t1, CP3_g15272_DN3_SP0_c.t1
OG0001204	AL8G20140	CP6_g7373_DN3_SP0_c.t1, CP6_g7374_DN3_SP0_c.t1
OG0001205	AL3G27600	CP10_g43488_DN2_SP0_c.t1
OG0001206	AL3G29180, AL3G29210, AL3G29170	CP12_g29997_DN3_SP0_c.t1, CP12_g29992_DN3_SP0_c.t1, CP10_g43812_DN3_SP0_c.t1
OG0001207	AL7G39020	CP6_g7257_DN3_SP4_c.t1
OG0001207	AL3G29840	CP12_g30032_DN3_SP4_c.t1
OG0001208	AL1G56170	CP1_g38178_DN3_SP8_c.t1
OG0001208	AL3G32200	CP12_g30222_DN3_SP8_c.t1
OG0001209	AL1G56950	CP1_g38151_DN3_SP6_c.t1
OG0001209	AL939U10010, AL3G32480	CP12_g30249_DN3_SP8_c.t1
OG0001210	AL1G58010	CP1_g38077_DN3_SP5_c.t1
OG0001216	AL4G38860	CP4_g24616_DN3_SP0_c.t1
OG0001217	AL7G40220	CP6_g7372_DN3_SP1_c.t1, CP6_g7367_DN3_SP0_c.t1
OG0001217	AL5G19930	CP6_g8316_DN2_SP0_c.t1
OG0001218	AL3G15300	CP10_g42483_DN2_SP0_c.t1
OG0001220	nbis-gene-1550	CP3_g15018_DN3_SP0_c.t1, CP3_g15025_DN3_SP0_c.t1, CP3_g15022_DN3_SP0_c.t1, CP3_g15049_DN3_SP0_c.t1, CP3_g15070_DN3_SP0_c.t1, CP3_g15043_DN3_SP0_c.t1, CP3_g15064_DN3_SP0_c.t1
OG0001221	AL3G39230	CP16_g55430_DN2_SP0_c.t1
OG0001223	AL3G47600	CP10_g44026_DN2_SP0_c.t1
OG0001223	AL7G17440	CP5_g620_DN3_SP0_c.t1
OG0001224	AL1G19690, AL1G19700	CP1_g37200_DN3_SP8_c.t1
OG0001226	AL5G17600, AL5G17610	CP13_g19210_DN3_SP2_c.t1
OG0001227	AL3G20820	CP10_g42921_DN3_SP7_c.t1
OG0001227	AL6G12110	CP11_g33596_DN3_SP6_c.t1
OG0001230	AL8G38540	CP2_g48124_DN3_SP6_c.t1
OG0001230	AL6G17650	CP11_g33162_DN3_SP6_c.t1
OG0001233	AL7G30610	CP19_g18384_DN3_SP8_c.t1
OG0001233	AL6G46660	CP20_g4399_DN3_SP7_c.t1
OG0001234	AL2G35400	CP9_g29182_DN3_SP8_c.t1
OG0001234	AL8G17780	CP13_g20434_DN3_SP8_c.t1
OG0001235	AL3G50270	CP10_g43806_DN3_SP6_c.t1
OG0001235	AL7G15720	CP5_g466_DN3_SP8_c.t1
OG0001236	AL7G40480	CP6_g7383_DN3_SP7_c.t1
OG0001236	AL4G27680	CP4_g25506_DN3_SP2_c.t1
OG0001237	AL371U10010, AL4G45110	CP4_g24132_DN3_SP0_c.t1
OG0001237	AL5G43660, AL1G53600	CP3_g13263_DN3_SP0_c.t1
OG0001238	AL4G45010	CP4_g24142_DN3_SP8_c.t1
OG0001239	AL5G42150	CP3_g13391_DN3_SP8_c.t1
OG0001239	AL4G43040	CP4_g24312_DN3_SP8_c.t1
OG0001240	AL4G42530	CP4_g24358_DN1_SP0_c.t1
OG0001241	AL4G42440	CP4_g24364_DN3_SP5_c.t1
OG0001241	AL4G42430	CP4_g24365_DN3_SP6_c.t1
OG0001242	AL6G12610	CP11_g33564_DN3_SP8_c.t1
OG0001242	AL3G21040	CP10_g42943_DN3_SP7_c.t1
OG0001243	AL6G31090	CP8_g54374_DN3_SP2_c.t1
OG0001243	AL2G25810	CP9_g28271_DN2_SP0_c.t1
OG0001244	AL6G31960, AL1G56350	CP8_g54282_DN3_SP2_c.t1
OG0001245	AL5G31280	CP3_g14281_DN3_SP0_c.t1, CP3_g14283_DN3_SP0_c.t1
OG0001245	AL8G45090	CP2_g47565_DN3_SP2_c.t1
OG0001246	AL1G11640, AL1G11630	CP1_g36531_DN3_SP8_c.t1
OG0001247	AL3G18950	CP10_g42773_DN3_SP5_c.t1
OG0001248	AL4G23700, AL4G23760, AL4G23750, AL41U10040	CP4_g25831_DN3_SP8_c.t1, CP4_g25829_DN3_SP0_c.t1
OG0001249	AL4G35700	CP4_g24881_DN3_SP0_c.t1
OG0001250	AL6G26320	CP11_g32424_DN3_SP8_c.t1
OG0001250	AL3G11230	CP10_g42197_DN3_SP8_c.t1
OG0001251	AL3G11590	CP10_g42228_DN3_SP8_c.t1
OG0001251	AL6G26640	CP11_g32392_DN3_SP8_c.t1
OG0001252	AL3G11950	CP10_g42253_DN3_SP7_c.t1
OG0001253	AL6G39060	CP2_g48576_DN2_SP0_c.t1
OG0001254	AL1G59310	CP1_g37982_DN3_SP1_c.t1
OG0001254	AL4G31950	CP4_g25155_DN3_SP6_c.t1
OG0001255	AL2G38780	CP9_g29479_DN1_SP0_c.t1
OG0001255	AL1G29370	CP7_g46031_DN3_SP0_c.t1
OG0001256	AL2G32420	CP9_g28913_DN3_SP2_c.t1
OG0001256	AL1G29820	CP7_g45994_DN3_SP0_c.t1
OG0001257	AL2G32960	CP9_g28951_DN3_SP8_c.t1
OG0001257	AL1G30170	CP7_g45968_DN3_SP6_c.t1
OG0001258	AL1G31360	CP7_g45871_DN3_SP0_c.t1
OG0001258	AL2G34550	CP9_g29103_DN3_SP0_c.t1
OG0001259	AL1G32300	CP7_g45800_DN3_SP0_c.t1
OG0001259	AL7G45240	CP5_g1993_DN3_SP0_c.t1
OG0001261	AL1G26210	CP1_g37737_DN3_SP0_c.t1
OG0001261	AL5G12430	CP13_g19545_DN3_SP0_c.t1
OG0001262	AL1G26120	CP1_g37727_DN3_SP0_c.t1
OG0001262	AL1G26130	CP1_g37729_DN3_SP0_c.t1, CP1_g37728_DN3_SP0_c.t1
OG0001263	AL1G23520	CP1_g37525_DN3_SP5_c.t1
OG0001263	AL2G13190	CP2_g49015_DN3_SP4_c.t1
OG0001263	AL2G13160	CP2_g49013_DN3_SP0_c.t1
OG0001264	AL3G25240	CP10_g43301_DN3_SP8_c.t1
OG0001264	AL1G63620	CP7_g46406_DN3_SP8_c.t1
OG0001265	nbis-gene-287	CP1_g37969_DN3_SP8_c.t1
OG0001265	AL3G35110	CP12_g30465_DN3_SP8_c.t1
OG0001269	AL4G30200	CP4_g25316_DN3_SP0_c.t1
OG0001269	AL1G43160	CP7_g44977_DN3_SP0_c.t1
OG0001270	AL9U11290, AL6G41480, AL2G33040, AL1G33550	CP1_g41370_DN3_SP0_c.t1
OG0001274	AL4G14670	CP16_g55099_DN3_SP5_c.t1
OG0001274	AL7G21040	CP5_g892_DN3_SP8_c.t1
OG0001275	AL1G33590	CP7_g45703_DN3_SP8_c.t1
OG0001275	AL7G16130	CP5_g503_DN3_SP8_c.t1
OG0001276	AL2G15180	CP2_g49160_DN3_SP0_c.t1
OG0001276	AL1G22120	CP1_g37408_DN3_SP0_c.t1
OG0001277	AL2G14690	CP2_g49122_DN1_SP0_c.t1
OG0001278	AL3G42720	CP12_g31287_DN3_SP7_c.t1
OG0001279	AL6G25900	CP11_g32462_DN3_SP8_c.t1
OG0001279	AL3G10940	CP10_g42169_DN3_SP8_c.t1
OG0001280	AL5G18970	CP13_g19136_DN3_SP0_c.t1
OG0001280	AL7G50740	CP5_g1525_DN3_SP2_c.t1
OG0001281	AL2G10780	CP13_g19099_DN3_SP0_c.t1
OG0001281	AL7G47670	CP19_g17856_DN3_SP0_c.t1
OG0001282	AL7G26820	CP19_g18024_DN3_SP0_c.t1
OG0001283	AL5G38390	CP3_g13649_DN3_SP8_c.t1
OG0001283	AL4G39180	CP4_g24599_DN3_SP8_c.t1
OG0001284	AL8G23970, AL7G42960	CP8_g52357_DN3_SP8_c.t1
OG0001284	AL8G39900	CP2_g48019_DN3_SP8_c.t1
OG0001285	AL8G29800	CP8_g53415_DN2_SP0_c.t1
OG0001285	AL7G25490	CP5_g1281_DN3_SP0_c.t1
OG0001286	AL8G30530	CP8_g53477_DN3_SP0_c.t1, CP8_g53478_DN3_SP0_c.t1
OG0001287	AL7G26070	CP19_g17957_DN3_SP6_c.t1
OG0001287	AL8G30780	CP8_g53499_DN3_SP8_c.t1
OG0001288	AL6G22080	CP11_g32792_DN3_SP8_c.t1
OG0001288	AL6G37250	CP2_g48454_DN3_SP8_c.t1
OG0001289	AL7G37150	CP6_g7083_DN3_SP0_c.t1
OG0001289	AL8G10800	CP13_g19768_DN3_SP0_c.t1
OG0001290	AL6G45440	CP20_g4323_DN3_SP6_c.t1
OG0001290	AL7G29740	CP19_g18294_DN3_SP8_c.t1
OG0001291	AL1G47210	CP7_g44599_DN3_SP0_c.t1
OG0001291	AL1G47200	CP7_g44598_DN1_SP0_c.t1
OG0001292	AL4G24820	CP4_g25759_DN3_SP0_c.t1
OG0001292	AL3G10870	CP10_g42165_DN3_SP0_c.t1
OG0001293	AL5G41140	CP3_g13456_DN3_SP1_c.t1
OG0001294	AL4G11820	CP16_g54860_DN3_SP7_c.t1
OG0001295	AL7G52990	CP5_g1682_DN3_SP0_c.t1, CP5_g1683_DN3_SP0_c.t1
OG0001295	AL7G52810	CP5_g1679_DN1_SP0_c.t1
OG0001296	AL4G12270	CP16_g54903_DN1_SP0_c.t1
OG0001296	AL4G31180	CP4_g25225_DN3_SP0_c.t1
OG0001297	AL6G48250	CP11_g31870_DN3_SP3_c.t1
OG0001298	AL7G41050	CP6_g7440_DN2_SP1_c.t1
OG0001299	AL4G46230	CP4_g24043_DN3_SP8_c.t1
OG0001299	AL4G46210	CP4_g24045_DN3_SP1_c.t1
OG0001300	AL5G39810	CP3_g13530_DN3_SP8_c.t1
OG0001300	AL4G40800	CP4_g24488_DN3_SP2_c.t1
OG0001301	AL4G40590	CP4_g24501_DN3_SP5_c.t1
OG0001302	AL5G29880	CP3_g14389_DN3_SP6_c.t1
OG0001303	AL6G53400	CP8_g54676_DN2_SP0_c.t1
OG0001303	AL4G44410	CP4_g24201_DN2_SP0_c.t1
OG0001303	AL1G10320	CP1_g36417_DN3_SP0_c.t1
OG0001304	AL1G18180	CP1_g37072_DN3_SP3_c.t1
OG0001304	AL4G22880	CP4_g25895_DN2_SP8_c.t1
OG0001305	AL3G15980	CP10_g42534_DN3_SP8_c.t1
OG0001305	AL6G39400	CP2_g48594_DN3_SP2_c.t1
OG0001306	AL6G39100	CP2_g48579_DN3_SP7_c.t1
OG0001306	AL3G16210	CP10_g42548_DN3_SP8_c.t1
OG0001307	AL3G18790	CP10_g42754_DN3_SP0_c.t1
OG0001308	AL5G33550	CP3_g14084_DN3_SP0_c.t1
OG0001308	AL4G32430	CP4_g25113_DN2_SP0_c.t1
OG0001309	AL4G34890	CP4_g24932_DN3_SP8_c.t1
OG0001309	AL5G35020	CP3_g13958_DN3_SP8_c.t1
OG0001310	AL1G29030	CP7_g46062_DN3_SP8_c.t1
OG0001310	AL2G39290	CP9_g29523_DN3_SP8_c.t1
OG0001311	AL6G40340, AL8G22540	CP2_g48639_DN3_SP7_c.t1
OG0001311	AL6G40300	CP2_g48638_DN3_SP7_c.t1
OG0001312	AL3G18470	CP10_g42728_DN3_SP0_c.t1
OG0001312	AL8G21690	CP2_g48761_DN3_SP1_c.t1
OG0001313	AL1G49960	CP7_g44328_DN3_SP0_c.t1
OG0001314	AL3G25170	CP10_g43295_DN3_SP8_c.t1
OG0001314	AL1G63750	CP7_g46416_DN3_SP8_c.t1
OG0001315	AL3G28400	CP12_g29921_DN3_SP8_c.t1
OG0001315	AL1G60850	CP1_g37868_DN3_SP8_c.t1
OG0001317	AL1G57950, AL3G33510	CP1_g38081_DN3_SP8_c.t1
OG0001318	AL7G39230, nbis-gene-1846, AL7G39240	CP6_g7269_DN1_SP0_c.t1, CP6_g7268_DN2_SP0_c.t1
OG0001321	nbis-gene-1981, AL1G65050	CP13_g19799_DN2_SP0_c.t1
OG0001322	AL8G30070	CP8_g53430_DN3_SP0_c.t1
OG0001323	AL7G26600	CP19_g18005_DN3_SP0_c.t1
OG0001323	AL8G41770	CP2_g47860_DN3_SP0_c.t1
OG0001328	AL7G20620	CP5_g854_DN2_SP0_c.t1
OG0001328	AL4G15070	CP16_g55127_DN2_SP0_c.t1
OG0001330	AL3G50160	CP10_g43819_DN3_SP8_c.t1
OG0001330	AL7G15840	CP5_g477_DN3_SP8_c.t1
OG0001331	AL1G66240	CP2_g49880_DN3_SP0_c.t1
OG0001331	AL1G66210	CP2_g49524_DN3_SP0_c.t1
OG0001332	AL2G17990, AL2G18010, AL2G17980	CP2_g49520_DN3_SP8_c.t1
OG0001332	AL1G20370	CP1_g37262_DN3_SP8_c.t1
OG0001333	AL1G21930	CP1_g37393_DN3_SP8_c.t1
OG0001334	AL1G26960	CP1_g37800_DN3_SP0_c.t1
OG0001334	AL5G10690	CP13_g19654_DN3_SP8_c.t1
OG0001335	AL6G14190	CP11_g33436_DN3_SP3_c.t1
OG0001335	AL3G21970	CP10_g43018_DN3_SP6_c.t1
OG0001336	AL3G23260	CP10_g43132_DN2_SP0_c.t1
OG0001336	AL6G16480	CP11_g33232_DN3_SP0_c.t1
OG0001337	AL8G29230	CP8_g53381_DN3_SP3_c.t1
OG0001337	AL7G25170	CP5_g1250_DN3_SP6_c.t1
OG0001338	AL7G25180, AL8G29220	CP5_g1251_DN3_SP0_c.t1
OG0001339	AL8G31240	CP8_g53551_DN3_SP0_c.t1
OG0001339	AL7G26260	CP19_g17974_DN3_SP0_c.t1
OG0001340	AL6G21810	CP11_g32811_DN3_SP7_c.t1, CP11_g32812_DN3_SP5_c.t1
OG0001341	AL6G36730	CP2_g48418_DN3_SP7_c.t1
OG0001341	AL6G21420	CP11_g32844_DN3_SP8_c.t1
OG0001342	AL6G20500	CP11_g32923_DN3_SP0_c.t1, CP11_g32924_DN3_SP8_c.t1
OG0001342	AL8G42730	CP2_g47778_DN3_SP6_c.t1
OG0001343	AL6G18700	CP11_g33063_DN3_SP8_c.t1
OG0001343	AL6G34470	CP2_g48256_DN3_SP8_c.t1
OG0001344	AL8G11280	CP13_g19798_DN3_SP0_c.t1
OG0001345	AL7G35450	CP6_g6930_DN3_SP8_c.t1
OG0001345	AL8G12860	CP13_g19943_DN3_SP8_c.t1
OG0001346	AL7G33310	CP6_g6773_DN2_SP0_c.t1
OG0001346	AL7G33320	CP6_g6774_DN3_SP2_c.t1
OG0001347	AL7G29650	CP19_g18284_DN3_SP7_c.t1
OG0001347	AL3G10810	CP10_g42160_DN3_SP8_c.t1
OG0001348	AL3G50720	CP10_g43765_DN3_SP8_c.t1
OG0001348	AL7G15260	CP5_g428_DN3_SP0_c.t1
OG0001349	AL3G51250	CP10_g43709_DN3_SP0_c.t1
OG0001349	AL7G14860	CP5_g391_DN3_SP8_c.t1
OG0001350	AL4G12170	CP16_g54895_DN3_SP3_c.t1
OG0001350	AL7G12700	CP5_g216_DN3_SP8_c.t1
OG0001351	AL7G43730, AL7G43740	CP13_g19844_DN3_SP0_c.t1
OG0001352	AL1G50850	CP21_g11034_DN3_SP0_c.t1
OG0001352	AL6G42440	CP42_g27288_DN3_SP0_c.t1, CP34_g51490_DN2_SP0_c.t1
OG0001354	AL5G45400	CP3_g13136_DN3_SP0_c.t1
OG0001354	AL4G47050	CP4_g23973_DN3_SP0_c.t1
OG0001355	AL5G43530	CP3_g13273_DN3_SP0_c.t1
OG0001355	AL4G45030	CP4_g24140_DN3_SP8_c.t1
OG0001356	AL4G41230	CP4_g24459_DN3_SP8_c.t1
OG0001356	AL5G40440	CP3_g13488_DN3_SP7_c.t1
OG0001357	AL5G39580	CP3_g13556_DN3_SP0_c.t1
OG0001357	AL4G40550	CP4_g24505_DN3_SP0_c.t1
OG0001358	AL4G40190	CP4_g24535_DN3_SP5_c.t1
OG0001358	AL5G39110	CP3_g13594_DN3_SP8_c.t1
OG0001359	AL5G24870	CP3_g14819_DN2_SP0_c.t1
OG0001359	AL8G36320	CP8_g54001_DN3_SP8_c.t1
OG0001360	AL1G15120	CP1_g36824_DN3_SP0_c.t1
OG0001360	AL4G27610	CP4_g25500_DN3_SP0_c.t1
OG0001361	AL1G14520	CP1_g36595_DN1_SP0_c.t1
OG0001363	AL7G25800	CP5_g1305_DN3_SP0_c.t1
OG0001364	AL6G25890	CP11_g32463_DN3_SP8_c.t1
OG0001364	AL3G10930	CP10_g42168_DN3_SP8_c.t1
OG0001365	AL3G11020	CP10_g42177_DN3_SP7_c.t1
OG0001365	AL6G25970	CP11_g32454_DN3_SP8_c.t1
OG0001366	AL6G26830	CP11_g32376_DN1_SP0_c.t1
OG0001366	AL3G11790	CP10_g42242_DN3_SP0_c.t1
OG0001367	AL8G23450	CP2_g48675_DN3_SP0_c.t1
OG0001367	AL3G17520	CP10_g42654_DN3_SP7_c.t1
OG0001368	AL4G17170	CP5_g3285_DN3_SP0_c.t1, CP37_g11363_DN3_SP0_c.t1
OG0001370	AL1G34070	CP7_g45668_DN3_SP8_c.t1
OG0001370	AL2G36730	CP9_g29303_DN3_SP8_c.t1
OG0001371	AL1G38310	CP7_g45364_DN3_SP0_c.t1
OG0001371	AL1G38290, AL1G38270, AL1G38300	CP7_g45365_DN3_SP0_c.t1, CP7_g45366_DN3_SP0_c.t1
OG0001372	AL3G12720	CP10_g42305_DN3_SP5_c.t1
OG0001372	AL6G28020	CP11_g32264_DN3_SP8_c.t1
OG0001373	AL1G55490	CP1_g38235_DN3_SP0_c.t1
OG0001374	AL2G35170	CP9_g29163_DN2_SP2_c.t1
OG0001374	AL1G32260	CP7_g45805_DN2_SP0_c.t1
OG0001375	AL1G28360	CP7_g46117_DN3_SP3_c.t1
OG0001375	AL2G40260	CP9_g29596_DN3_SP8_c.t1
OG0001376	AL3G26180	CP10_g43365_DN3_SP0_c.t1
OG0001376	AL1G62910	CP7_g46340_DN3_SP0_c.t1
OG0001377	AL3G29580	CP12_g30015_DN2_SP0_c.t1
OG0001378	AL1G55070	CP1_g38286_DN3_SP3_c.t1
OG0001378	AL3G30940	CP12_g30113_DN3_SP7_c.t1
OG0001379	AL3G33660	CP12_g30345_DN3_SP0_c.t1
OG0001379	AL1G58050	CP1_g38074_DN3_SP1_c.t1
OG0001380	AL3G33740	CP12_g30350_DN3_SP6_c.t1
OG0001382	AL4G12160	CP16_g54894_DN3_SP6_c.t1
OG0001384	AL4G13140	CP16_g54975_DN3_SP0_c.t1, CP2_g49483_DN3_SP0_c.t1
OG0001384	AL4G13150	CP16_g54976_DN3_SP0_c.t1
OG0001392	AL7G16210	CP5_g510_DN3_SP8_c.t1
OG0001392	AL3G49450	CP10_g43895_DN3_SP8_c.t1
OG0001393	AL3G50000	CP10_g43837_DN3_SP2_c.t1
OG0001393	AL7G15900	CP5_g482_DN3_SP3_c.t1
OG0001394	AL1G46080	CP7_g44704_DN3_SP0_c.t1, CP7_g44699_DN3_SP0_c.t1, CP7_g44708_DN3_SP0_c.t1
OG0001395	AL8G31570	CP8_g53582_DN3_SP7_c.t1
OG0001397	AL1G21020	CP1_g37313_DN3_SP8_c.t1
OG0001397	AL2G17450	CP2_g49385_DN3_SP8_c.t1
OG0001398	AL5G10470	CP13_g19668_DN3_SP8_c.t1
OG0001398	AL1G27030	CP1_g37804_DN3_SP8_c.t1
OG0001399	AL4G15150, AL5G12000	CP13_g19551_DN3_SP0_c.t1
OG0001399	AL1G26270	CP1_g37743_DN3_SP0_c.t1
OG0001400	AL1G24970	CP1_g37627_DN2_SP0_c.t1
OG0001401	AL7G50390	CP5_g1480_DN3_SP8_c.t1
OG0001401	AL6G26050	CP11_g32449_DN3_SP8_c.t1
OG0001402	AL7G50640	CP5_g1506_DN2_SP0_c.t1
OG0001402	nbis-gene-1250	CP13_g19146_DN2_SP0_c.t1
OG0001403	AL2G12850	CP2_g48991_DN3_SP6_c.t1
OG0001404	AL1G23360	CP1_g37517_DN1_SP0_c.t1
OG0001405	AL6G14540	CP11_g33409_DN3_SP8_c.t1
OG0001406	AL7G12710	CP5_g217_DN3_SP8_c.t1
OG0001406	AL6G38650	CP9_g28761_DN3_SP8_c.t1
OG0001407	AL8G27350	CP8_g53238_DN3_SP8_c.t1
OG0001407	AL7G24640	CP5_g1203_DN3_SP8_c.t1
OG0001409	AL8G40830	CP2_g47939_DN3_SP8_c.t1
OG0001409	AL6G19300	CP11_g33026_DN3_SP8_c.t1
OG0001410	AL8G11590	CP13_g19828_DN3_SP5_c.t1
OG0001410	AL7G36640	CP19_g17965_DN3_SP0_c.t1
OG0001412	AL7G34420	CP6_g6852_DN3_SP8_c.t1
OG0001412	AL8G14070, AL1G67490, AL1G26990	CP13_g20044_DN3_SP8_c.t1
OG0001413	AL7G31940, AL7G31930	CP19_g18489_DN3_SP3_c.t1
OG0001414	AL1G47760, AL8G14930	CP7_g44562_DN3_SP0_c.t1
OG0001415	AL4G29650	CP4_g25352_DN3_SP0_c.t1
OG0001415	AL1G42030	CP7_g45048_DN3_SP0_c.t1
OG0001416	AL4G30240	CP4_g25313_DN3_SP0_c.t1
OG0001416	AL1G43370	CP7_g44957_DN3_SP0_c.t1
OG0001417	AL7G14170	CP5_g331_DN3_SP0_c.t1
OG0001418	AL7G11130	CP5_g102_DN3_SP0_c.t1
OG0001418	AL4G10750	CP16_g54786_DN3_SP0_c.t1
OG0001419	AL7G51610	CP5_g1598_DN3_SP7_c.t1
OG0001420	AL6G48220, AL6G48190	CP11_g31867_DN3_SP8_c.t1
OG0001420	AL7G31890	CP19_g18481_DN3_SP7_c.t1
OG0001421	AL7G41450	CP6_g7474_DN3_SP8_c.t1
OG0001422	AL3G15400	CP10_g42491_DN3_SP8_c.t1
OG0001422	AL6G40010	CP2_g48627_DN3_SP8_c.t1
OG0001423	AL364U10010, AL4G43850	CP4_g24250_DN3_SP8_c.t1
OG0001423	AL5G42480	CP3_g13363_DN3_SP8_c.t1
OG0001424	AL6G13340	CP11_g33512_DN3_SP1_c.t1
OG0001425	AL5G21120	CP3_g16613_DN3_SP5_c.t1
OG0001425	AL6G32250	CP8_g54257_DN3_SP0_c.t1, CP268_g6518_DN3_SP0_c.t1
OG0001426	nbis-gene-565	CP9_g28480_DN1_SP0_c.t1
OG0001427	AL6G52310	CP8_g54578_DN3_SP3_c.t1
OG0001427	AL1G11070	CP1_g36478_DN2_SP7_c.t1
OG0001428	AL1G12290	CP1_g36781_DN3_SP4_c.t1
OG0001428	AL6G50610	CP11_g32062_DN3_SP3_c.t1
OG0001429	AL6G50540	CP11_g32055_DN3_SP7_c.t1
OG0001429	AL5G45470	CP3_g13130_DN3_SP0_c.t1
OG0001430	AL1G13900	CP1_g36648_DN3_SP0_c.t1, CP1_g36649_DN3_SP1_c.t1
OG0001430	AL8G43430, AL8G16740	CP13_g20271_DN3_SP0_c.t1
OG0001431	AL4G28170	CP4_g25486_DN3_SP8_c.t1
OG0001432	AL1G15800	CP1_g36880_DN3_SP1_c.t1
OG0001432	AL5G34840, AL4G26850	CP4_g25589_DN2_SP1_c.t1
OG0001433	AL1G16570	CP1_g36940_DN3_SP2_c.t1
OG0001433	AL4G25870	CP4_g25668_DN3_SP0_c.t1, CP4_g25667_DN3_SP0_c.t1
OG0001435	AL1G18030	CP1_g37054_DN3_SP4_c.t1
OG0001435	AL4G23220	CP4_g25874_DN3_SP8_c.t1
OG0001436	AL6G28790	CP11_g32201_DN3_SP5_c.t1
OG0001436	AL3G13400	CP10_g42355_DN3_SP7_c.t1
OG0001437	AL6G29020	CP11_g32181_DN3_SP8_c.t1
OG0001437	AL3G13610	CP10_g42371_DN3_SP8_c.t1
OG0001438	AL6G40410	CP2_g48644_DN3_SP0_c.t1
OG0001438	AL3G15040	CP10_g42473_DN3_SP0_c.t1
OG0001439	AL2G33780	CP9_g29032_DN3_SP7_c.t1
OG0001439	AL1G30900	CP7_g45910_DN3_SP8_c.t1
OG0001440	AL1G34890	CP7_g45606_DN3_SP8_c.t1
OG0001441	AL2G31810	CP9_g28847_DN3_SP5_c.t1
OG0001441	AL1G36070	CP7_g45531_DN3_SP2_c.t1
OG0001442	AL2G30250, AL2G30260	CP9_g28703_DN3_SP2_c.t1
OG0001442	AL1G36800	CP7_g45469_DN3_SP0_c.t1
OG0001443	AL1G38630	CP7_g45329_DN3_SP0_c.t1
OG0001443	AL2G28940	CP9_g28583_DN3_SP0_c.t1
OG0001448	AL1G63110	CP7_g46356_DN3_SP3_c.t1
OG0001448	AL3G25950	CP10_g43346_DN3_SP6_c.t1
OG0001450	AL3G26630	CP10_g43405_DN3_SP8_c.t1
OG0001451	AL1G61390	CP7_g46224_DN2_SP0_c.t1
OG0001452	AL1G61190	CP1_g37838_DN3_SP3_c.t1
OG0001452	AL3G28080	CP12_g29888_DN3_SP8_c.t1
OG0001453	AL3G28310	CP12_g29906_DN3_SP8_c.t1
