Orthogroup	Arabidopsis_lyrata_Rawat	Alyssum_gmelinii
OG0001520	AL5G27510	Ag001G054920
OG0001520	AL1G31580	Ag004G331580
OG0001521	AL2G37130	Ag003G219030
OG0001522	AL1G36650	Ag004G341390
OG0001522	AL2G30460	Ag004G343960
OG0001523	AL2G29610	Ag004G345430
OG0001524	AL1G40860	Ag002G106090
OG0001524	AL8G38610	Ag008G726610
OG0001526	AL5G43490	Ag008G691010
OG0001526	AL4G14380	Ag001G094220
OG0001527	AL6G24870, AL1G50860	Ag007G613490
OG0001527	AL2G40900	Ag003G209110
OG0001528	AL6G25700	Ag007G616430
OG0001529	AL6G30530	Ag007G632450
OG0001530	nbis-gene-1895, nbis-gene-318	Ag003G295950, Ag003G295940, Ag003G295960
OG0001531	AL6G16200	Ag006G503410
OG0001532	nbis-gene-2174	Ag008G706710, Ag008G706700, Ag004G349410
OG0001534	AL2G26090	Ag003G212360, Ag003G213740
OG0001535	AL1G63610	Ag001G001430
OG0001535	AL3G25250	Ag005G469480
OG0001536	AL3G25730	Ag005G468450
OG0001536	AL1G63240	Ag001G002680
OG0001537	AL1G61060	Ag001G007720
OG0001537	AL3G28240	Ag005G463020
OG0001538	AL3G29300	Ag005G461050
OG0001538	AL1G60040	Ag001G009860
OG0001539	AL3G40860	Ag005G455640, Ag005G455610, Ag006G566250
OG0001541	AL1G65510, AL1G65520	Ag003G262350, Ag003G262030, Ag003G277510
OG0001541	AL5G45430	Ag001G097940
OG0001543	AL1G52730	Ag003G214460
OG0001544	AL7G40050, AL7G40030	Ag001G033680
OG0001544	AL7G40020	Ag001G033670, Ag001G033250, Ag008G700110, Ag001G033660
OG0001545	AL8G13950, AL8G13930	Ag002G103770
OG0001546	AL4G35820, AL4G35810, AL3G46850	Ag002G177010, Ag002G176990
OG0001547	AL3G34500	Ag005G432060, Ag005G444920, Ag007G623660, Ag005G444930, Ag005G444910, Ag005G472470
OG0001549	AL3G53630	Ag003G274680, Ag005G403820, Ag005G403890
OG0001550	nbis-gene-1475	Ag006G502250
OG0001551	AL7G20740	Ag003G268670
OG0001552	AL7G19820	Ag003G272480
OG0001552	AL4G16620	Ag001G094800
OG0001553	AL2G16010	Ag004G372180
OG0001553	AL1G21490	Ag004G312310
OG0001554	AL1G22810	Ag004G314460
OG0001554	AL2G14160	Ag004G377870
OG0001555	AL1G24900	Ag004G317720
OG0001555	AL5G14130	Ag008G663730
OG0001556	AL4G33020	Ag002G168490
OG0001556	AL5G15290	Ag008G666790
OG0001557	AL5G10240	Ag005G480370
OG0001558	AL6G14030	Ag006G498110
OG0001558	AL3G21890	Ag005G475420
OG0001559	AL8G23650	Ag001G041420
OG0001560	AL8G23900	Ag004G329740, Ag004G328200
OG0001561	AL8G26990, AL7G27440	Ag008G682160, Ag008G683370
OG0001562	AL8G31660	Ag008G697450
OG0001562	AL6G14650	Ag006G499320
OG0001563	AL6G30910	Ag008G719550
OG0001563	AL6G23150	Ag007G609430
OG0001564	AL4G33800	Ag002G171990
OG0001564	AL1G33180	Ag004G334100
OG0001565	AL6G18210	Ag007G600480
OG0001565	AL8G37870	Ag007G592440, Ag008G725460
OG0001566	AL7G34980	Ag006G572130
OG0001567	AL1G48690	Ag006G536350, Ag006G538870
OG0001567	AL1G48680	Ag006G536400, Ag006G538910
OG0001568	AL1G42270, AL1G42280, AL1G42290	Ag007G582810, Ag007G582800
OG0001569	AL4G30230	Ag002G160420
OG0001569	AL1G43300	Ag007G582030
OG0001570	AL5G41410	Ag001G090780
OG0001570	AL1G45180	Ag007G579780
OG0001571	AL3G50290	Ag005G415960
OG0001571	AL7G15710	Ag003G285500
OG0001572	AL7G12380	Ag003G292900
OG0001573	AL7G11980	Ag003G293680
OG0001574	AL7G11090	Ag003G295450
OG0001574	AL4G10700	Ag006G521410
OG0001575	AL4G10470	Ag006G520930
OG0001576	AL7G51430	Ag003G278840, Ag005G466390
OG0001577	AL7G50860	Ag007G648590
OG0001578	AL8G10420	Ag002G123460, Ag003G224700, Ag008G724130
OG0001579	AL7G37430	Ag006G577750
OG0001581	AL5G45630	Ag001G098160
OG0001581	AL4G47210	Ag002G206130
OG0001582	AL4G42960	Ag002G198660
OG0001583	AL4G40660	Ag002G193430
OG0001583	AL5G39470	Ag001G085640
OG0001584	AL5G39130	Ag001G085050
OG0001584	AL4G40210	Ag002G191780
OG0001585	AL5G38710	Ag001G083940
OG0001585	AL4G39580	Ag002G191010
OG0001586	AL6G31030	Ag008G719690, Ag008G719680
OG0001587	AL6G33970	Ag008G713740
OG0001587	AL6G33980	Ag008G713730
OG0001588	AL48U10070, AL8G35530, AL5G25830	Ag008G707740
OG0001589	AL5G28110	Ag008G690360
OG0001590	AL5G36560	Ag001G078570
OG0001590	AL8G43470, nbis-gene-1483	Ag008G733560
OG0001591	AL1G12330	Ag004G299980
OG0001591	AL6G50580	Ag006G510200
OG0001592	AL1G12690	Ag004G300590
OG0001592	nbis-gene-1659	Ag007G599500, Ag007G599510
OG0001593	AL4G29090	Ag007G588130
OG0001593	AL1G14120	Ag004G302500
OG0001594	AL1G14980	Ag004G303670, Ag004G303660
OG0001594	AL4G27750, AL4G27760	Ag007G589450
OG0001595	AL3G12850	Ag005G487920
OG0001596	AL6G29330	Ag007G628560
OG0001596	AL3G13760	Ag005G486450
OG0001597	AL3G16670	Ag005G482670
OG0001598	AL3G17190	Ag005G481900
OG0001599	AL8G21010	Ag003G285160
OG0001599	AL3G18960, AL8G14310	Ag005G479430
OG0001600	AL4G32710	Ag002G167520
OG0001600	AL5G33760	Ag001G070800
OG0001601	AL1G30150	Ag004G328380, Ag004G328340
OG0001601	AL2G32900	Ag003G237290, Ag003G237250
OG0001602	AL2G37420	Ag003G218670
OG0001603	AL2G30090	Ag004G344540
OG0001603	AL1G37040	Ag003G241650
OG0001604	AL1G37100	Ag003G241790
OG0001604	AL2G29990	Ag004G344830
OG0001605	AL1G37140	Ag003G241940
OG0001605	AL2G29940	Ag004G344860
OG0001606	AL4G13590	Ag006G524130
OG0001607	AL1G23960	Ag004G316190
OG0001607	AL2G12560	Ag004G382350
OG0001608	AL1G22410	Ag004G313620
OG0001609	AL6G30450	Ag007G632100
OG0001609	AL1G12750	Ag004G300610
OG0001610	AL6G14450	Ag005G474840, Ag006G499040
OG0001611	AL2G35210	Ag003G226840, Ag003G226810
OG0001611	AL2G35220	Ag003G226930
OG0001612	AL3G25140	Ag005G469640
OG0001612	AL1G63780	Ag001G001150
OG0001613	AL1G61460	Ag001G006970
OG0001613	AL3G27750	Ag005G463970
OG0001614	AL1G59250	Ag001G011210, Ag001G011220
OG0001614	AL3G35000	Ag005G444000, Ag005G442780
OG0001615	AL4G26910	Ag005G433970, Ag005G432590
OG0001615	nbis-gene-284	Ag004G301920
OG0001616	AL3G50510	Ag005G415560
OG0001616	AL7G15660	Ag003G285780
OG0001617	AL7G22580	Ag003G258680
OG0001618	AL1G64380	Ag001G000260
OG0001618	AL3G24530	Ag005G470440
OG0001619	AL5G33740	Ag001G070790
OG0001619	AL4G32690	Ag002G167510
OG0001622	AL1G36940, AL7G35920, AL1G36930, AL7G35910, AL1G37000, AL1G36880	Ag004G336820, Ag001G056850
OG0001623	AL5G38070	Ag001G082200
OG0001624	AL2G11610	Ag002G188290
OG0001625	AL4G39760	Ag002G191290
OG0001625	AL4G39850, AL4G39780	Ag002G191600, Ag004G339490, Ag002G191610
OG0001625	AL4G39690	Ag002G192180, Ag002G192170, Ag002G192090
OG0001625	AL4G39830, AL4G39770	Ag002G191260
OG0001626	AL4G41300, AL4G41290	Ag003G227320, Ag003G227290, Ag003G227530
OG0001627	AL1G40760	Ag003G246360
OG0001627	AL1G40770	Ag003G246280
OG0001628	AL1G26060	Ag004G319830, Ag004G319820
OG0001629	AL1G25300	Ag004G318330
OG0001629	AL5G14090	Ag008G663580
OG0001630	AL4G27020, AL4G27030	Ag005G488180, Ag007G590600
OG0001642	AL7G17530	Ag003G274030
OG0001643	AL3G49350	Ag005G417750
OG0001643	AL7G16270	Ag003G283020
OG0001644	AL2G15800	Ag004G372810
OG0001644	AL1G21650	Ag004G312500
OG0001645	AL5G13750	Ag001G031810, Ag001G031800
OG0001646	AL5G15170	Ag008G666370
OG0001646	AL1G24670	Ag004G317180
OG0001647	AL7G48680	Ag007G655270
OG0001647	AL5G16280	Ag008G668770
OG0001648	AL7G48950	Ag007G654460
OG0001648	AL5G16470	Ag008G669020
OG0001650	AL5G19860	Ag008G699180
OG0001650	AL7G51450	Ag007G647790
OG0001651	AL8G32450	Ag008G699860
OG0001652	AL710U10010, AL3G20350	Ag005G477870
OG0001652	AL6G11170	Ag006G492330
OG0001653	AL3G21030	Ag005G476540
OG0001654	AL6G12850	Ag006G495630
OG0001654	AL3G21120	Ag005G476310
OG0001655	AL6G15410	Ag006G500650
OG0001655	AL3G22610	Ag005G474070
OG0001656	AL3G24050	Ag005G471300
OG0001656	AL6G24490	Ag007G612900
OG0001657	AL8G30360	Ag008G694120
OG0001658	AL8G30720	Ag008G694910
OG0001659	AL6G17730	Ag006G508420
OG0001659	AL6G17720	Ag006G508280, Ag006G508350, Ag006G508390, Ag006G508370
OG0001660	AL7G33530	Ag006G561170
OG0001661	AL6G46920	Ag002G144120, Ag002G144650
OG0001661	AL7G30760	Ag006G551290
OG0001662	AL7G30630	Ag006G550790
OG0001662	AL6G46730	Ag002G143570
OG0001663	AL6G43790	Ag002G148810
OG0001663	AL1G36380	Ag004G340710
OG0001664	AL4G30650	Ag002G161170
OG0001664	AL1G44330	Ag007G580680
OG0001665	AL1G44630, AL4G35010, AL4G36550	Ag007G580400
OG0001666	AL7G15230	Ag003G286820
OG0001666	AL3G50740	Ag005G414340
OG0001668	AL7G13180	Ag003G291670
OG0001669	AL4G11640	Ag006G522520
OG0001669	AL7G11930	Ag003G293970, Ag001G077970
OG0001670	AL7G10800	Ag003G296200
OG0001670	AL4G10380	Ag006G520770
OG0001671	AL6G42660	Ag002G155570, Ag002G149380
OG0001672	AL1G41260	Ag007G584070
OG0001672	AL6G13960	Ag006G497930
OG0001673	AL7G44520	Ag005G426190
OG0001674	AL7G42110	Ag001G037360
OG0001674	AL7G42100	Ag001G037300, Ag001G037260
OG0001675	AL5G44860	Ag001G096570
OG0001675	AL5G29570	Ag002G204570
OG0001676	AL4G43590	Ag002G199630
OG0001676	AL4G43580, AL4G43570	Ag002G199590
OG0001677	AL5G41220	Ag001G090420
OG0001677	AL4G41900	Ag002G196690
OG0001678	AL5G40560	Ag001G088790
OG0001678	AL4G41440	Ag002G195570
OG0001679	AL5G40280	Ag001G088020
OG0001679	AL4G41060	Ag002G194650
OG0001681	AL8G44940	Ag001G099990
OG0001682	AL6G49920	Ag007G599390
OG0001682	AL1G12940	Ag004G300850
OG0001683	AL8G16140	Ag007G587060
OG0001684	AL8G17050	Ag007G588040
OG0001684	AL1G14020	Ag004G302440
OG0001685	AL1G14080	Ag004G302470
OG0001685	AL8G17060	Ag007G588050
OG0001686	AL4G28990	Ag007G588230
OG0001686	AL1G14160	Ag004G302550
OG0001687	AL1G14430	Ag004G302910
OG0001687	AL4G28710	Ag007G588540
OG0001688	AL1G16140	Ag004G305280
OG0001688	AL4G26380	Ag007G591490
OG0001689	AL1G16690	Ag004G305770
OG0001689	AL4G25720	Ag007G592050
OG0001690	AL4G25320	Ag007G592430
OG0001690	AL1G16890	Ag004G306000
OG0001691	AL1G17210	Ag004G306280
OG0001691	AL4G24900, AL201U10010	Ag007G593120
OG0001692	AL4G24770	Ag004G306470
OG0001693	AL4G23480	Ag007G594940
OG0001693	AL1G17750	Ag004G307230
OG0001694	AL6G27910	Ag007G624060
OG0001694	AL3G12560	Ag005G488160
OG0001695	AL1G19060	Ag004G308760
OG0001695	AL3G14530	Ag005G485500
OG0001696	AL3G15450	Ag005G484450
OG0001697	AL3G17810	Ag005G481080
OG0001698	AL4G37480	Ag002G184090
OG0001698	AL5G37050	Ag001G079680
OG0001699	AL5G34490	Ag001G072890
OG0001699	AL4G33790	Ag002G171980
OG0001700	AL2G39700	Ag003G211910
OG0001700	AL1G28600	Ag004G325030
OG0001701	AL1G33310	Ag004G334170
OG0001701	AL2G36190	Ag003G222410
OG0001702	AL2G37140, AL402U10010	Ag003G219020
OG0001702	AL1G34490	Ag004G336780
OG0001703	AL1G35110	Ag004G338070
OG0001703	AL2G37850	Ag003G216990
OG0001704	AL1G36410	Ag004G340770
OG0001704	AL158U10010, AL2G31070	Ag004G343030
OG0001705	AL1G36920	Ag003G241480
OG0001705	AL2G30160	Ag004G344380
OG0001707	AL1G43710, AL7G10960	Ag008G715840, Ag001G052200
OG0001707	AL1G43730	Ag007G581490
OG0001708	AL6G38500	Ag007G634700
OG0001708	AL3G16680	Ag005G482650
OG0001709	AL8G39930	Ag008G728620
OG0001709	AL5G27400	Ag001G055050
OG0001710	AL2G37060	Ag003G219320, Ag003G219330
OG0001711	AL3G29440	Ag005G460900
OG0001711	AL7G39500	Ag001G031890
OG0001712	AL1G57010	Ag001G018820, Ag001G019120
OG0001712	AL3G32520	Ag005G450890
OG0001713	AL1G57380	Ag001G017550
OG0001713	AL3G32950	Ag005G449430
OG0001714	AL3G34420	Ag005G445110
OG0001714	AL1G58680	Ag002G102760, Ag001G012220
OG0001715	AL3G40090	Ag005G428970
OG0001715	AL3G40080	Ag005G430310, Ag005G430650
OG0001716	nbis-gene-478	Ag001G050390
OG0001717	AL5G11320, AL5G11340	Ag002G144940
OG0001719	AL3G52380, AL3G52390	Ag003G283360, Ag003G283340
OG0001720	AL5G22930, AL2G17010, AL1G18540, AL8G12670, AL4G20600	Ag007G623570, Ag004G382420
OG0001720	AL3G41440, AL7G51780, nbis-gene-381, AL8G12610	Ag003G294160, Ag004G382410
OG0001721	AL5G15780, AL1G24750	Ag004G317300
OG0001722	nbis-gene-2152	Ag008G698790
OG0001722	nbis-gene-2151, AL8G32090	Ag004G344700
OG0001723	AL6G48900, AL6G49350	Ag004G397860, Ag004G397890
OG0001724	AL4G25790	Ag007G591990
OG0001725	AL6G29570, AL6G29580, AL6G29550	Ag007G631160
OG0001730	AL7G24310	Ag003G253820
OG0001731	AL7G22080	Ag003G260590
OG0001731	AL7G22090	Ag003G260520
OG0001732	AL7G22010	Ag003G261020
OG0001732	AL3G52940	Ag005G408690
OG0001733	AL7G21580	Ag003G264260, Ag003G265980
OG0001734	AL7G21180, AL7G21170	Ag003G267260
OG0001735	AL7G17540	Ag003G274040
OG0001736	AL7G15800	Ag003G284940
OG0001736	AL3G50210	Ag005G416190
OG0001737	AL4G31040	Ag002G162270
OG0001737	AL1G45460	Ag007G579660
OG0001738	AL1G46720, AL4G31420	Ag007G578090
OG0001739	AL1G67420	Ag004G367250
OG0001739	AL1G20180	Ag004G310460, Ag006G552920
OG0001740	AL2G17870	Ag004G368780
OG0001740	AL1G20690	Ag004G311010
OG0001741	AL1G21160	Ag004G311830
OG0001741	AL2G17280	Ag004G369320
OG0001742	AL2G16240	Ag004G371790
OG0001742	AL3G41180	Ag006G570030
OG0001743	AL1G22200	Ag004G313300
OG0001743	AL2G15080	Ag004G375130
OG0001744	AL7G48500	Ag007G655530
OG0001744	AL5G16010	Ag008G667980
OG0001745	AL5G16840, AL2G24690, AL2G24720, AL398U10010	Ag008G669680
OG0001745	AL7G49220	Ag007G653630
OG0001746	AL5G18130, AL352U10010	Ag003G277640
OG0001746	AL7G49960	Ag007G650330
OG0001748	AL7G52500	Ag007G646720
OG0001748	AL2G25370	Ag004G357470
OG0001749	AL2G10610	Ag004G400030
OG0001750	AL2G11740, AL2G11750	Ag004G386680
OG0001751	AL3G23340	Ag005G472200
OG0001751	AL6G16540	Ag006G504530
OG0001753	AL3G23910	Ag005G471450
OG0001753	AL6G17100	Ag006G505870
OG0001754	AL8G25300	Ag008G677280
OG0001754	AL8G19190, AL7G28060	Ag007G598780, Ag001G029980, Ag001G031300
OG0001755	AL7G27380, AL8G27050	Ag003G231370, Ag007G585470
OG0001756	AL8G27530, AL8G27590, AL4G21080	Ag008G684760
OG0001756	AL7G24810	Ag003G252770
OG0001757	AL8G31470, AL7G26280	Ag008G696650
OG0001758	AL6G30940	Ag008G719580
OG0001758	AL6G23380	Ag007G609630
OG0001760	AL7G37000	Ag006G577320
OG0001760	AL8G10970	Ag002G121300, Ag002G115000
OG0001761	AL8G12690	Ag002G110270, Ag002G106640
OG0001761	AL7G35650	Ag006G574310
OG0001762	AL7G35200	Ag006G572840
OG0001762	AL8G12980	Ag002G104960
OG0001763	AL7G33950	Ag006G558160
OG0001764	AL6G47850	Ag002G140450
OG0001764	AL7G31550	Ag006G554270
OG0001765	AL6G45380, AL6G45390	Ag006G547080, Ag006G542100
OG0001766	AL6G44380	Ag002G147890
OG0001767	AL1G49000	Ag006G535950
OG0001769	AL3G50910	Ag005G414730
OG0001770	AL8G43790	Ag008G734030
OG0001770	AL5G29920	Ag001G058970
OG0001771	AL4G12330	Ag006G523520
OG0001771	AL7G12850	Ag003G292160
OG0001772	AL7G10460	Ag003G296700
OG0001772	AL2G26920	Ag004G354510
OG0001773	AL8G26880	Ag008G682100, Ag008G682870
OG0001773	AL4G30330	Ag002G160550
OG0001774	AL6G42380	Ag007G584140
OG0001775	AL7G31710	Ag006G555690
OG0001775	AL6G48070	Ag002G139810
OG0001776	AL8G13860	Ag002G103450, Ag002G103410
OG0001777	AL6G51320	Ag006G512740
OG0001777	AL7G49480	Ag007G652780
OG0001778	AL4G47230	Ag002G206160
OG0001778	AL5G45610	Ag001G098140
OG0001779	AL5G45440	Ag001G097950
OG0001779	AL4G47140	Ag002G206060
OG0001780	AL4G44170	Ag002G201040
OG0001780	AL5G42870	Ag001G093150
OG0001781	AL5G42300	Ag001G092150
OG0001781	AL4G43330	Ag002G199150
OG0001782	AL5G40930	Ag001G089590
OG0001782	AL4G41660	Ag002G196130
OG0001783	AL6G31840	Ag003G239290
OG0001784	AL8G43890	Ag008G734120
OG0001784	AL5G29970	Ag001G059160
OG0001785	AL1G10770	Ag004G298050, Ag004G298040
OG0001786	AL1G11010	Ag004G298390
OG0001786	AL6G52270	Ag006G515740
OG0001787	AL6G51330	Ag006G512760
OG0001787	AL1G11730	Ag004G299290
OG0001788	AL6G50980	Ag006G512160
OG0001788	AL1G12020	Ag004G299670
OG0001789	AL5G12530	Ag006G510100
OG0001790	AL4G26620	Ag007G591250
OG0001790	AL1G16020	Ag004G305130
OG0001791	AL4G25980	Ag007G591860
OG0001792	AL4G24990	Ag007G592830
OG0001792	AL1G17140	Ag004G306190
OG0001793	AL1G17330	Ag004G306550
OG0001793	AL4G24740	Ag007G593470
OG0001794	AL1G17570	Ag004G306970
OG0001794	AL4G23950	Ag007G594100
OG0001795	AL3G11890	Ag005G489170
OG0001795	AL6G26950	Ag007G621030
OG0001796	AL3G12770	Ag005G488040
OG0001796	AL6G28240	Ag007G624590
OG0001797	AL3G13310	Ag005G487240
OG0001798	AL6G38260	Ag007G634010, Ag007G617560
OG0001798	AL3G16760	Ag005G482460, Ag005G482450
OG0001799	AL6G39440	Ag007G636850
OG0001799	AL3G16770	Ag005G482440
OG0001800	AL3G17350	Ag005G481550
OG0001800	AL6G29890	Ag007G630070
OG0001801	AL8G22090	Ag007G642890
OG0001801	AL3G18220	Ag005G480580
OG0001803	AL4G32590	Ag002G167110
OG0001803	AL5G33710	Ag001G070740
OG0001804	AL2G40350	Ag007G587840
OG0001804	AL1G28300	Ag004G324610
OG0001805	AL2G39300	Ag003G212500
OG0001805	AL1G29010	Ag004G325610
OG0001806	AL2G32010, AL2G18640	Ag003G239960
OG0001806	AL1G29550	Ag004G326900
OG0001807	AL4G31870	Ag002G164690
OG0001807	AL1G32250	Ag004G332290
OG0001808	AL2G36130	Ag003G222660
OG0001808	AL1G33160	Ag004G333980
OG0001809	AL2G29340	Ag004G346390
OG0001809	AL1G38000	Ag003G243150
OG0001810	AL1G39130, AL2G28420	Ag004G349490
OG0001811	AL2G26990	Ag007G596840
OG0001812	AL2G26850, AL1G40210	Ag004G354290
OG0001814	AL4G10850	Ag006G521640
OG0001815	AL6G29910	Ag007G630370
OG0001816	AL6G39740	Ag007G637250
OG0001817	AL6G15490	Ag006G501100
OG0001817	AL3G22710	Ag005G473710
OG0001818	AL6G36010	Ag008G722420
OG0001819	AL8G45050	Ag001G099880
OG0001819	AL5G31270	Ag001G063050
OG0001820	AL5G28290	Ag008G690870
OG0001820	AL5G28300	Ag008G691000
OG0001821	AL1G60630	Ag001G008650
OG0001821	AL3G28620	Ag005G462350
OG0001822	AL3G35410, AL3G35420	Ag005G441860
OG0001822	AL1G59950, AL1G59960	Ag001G009980
OG0001823	AL3G53290	Ag005G403260
OG0001824	AL4G34040	Ag002G172600
OG0001824	AL5G34680	Ag001G073050
OG0001825	AL4G37420	Ag002G183980
OG0001825	AL5G36870	Ag001G079270
OG0001826	AL5G38120	Ag001G082390
OG0001826	AL4G39110	Ag002G189550
OG0001827	AL5G38430	Ag001G083310
OG0001828	AL4G43630	Ag002G199770
OG0001828	AL5G42400	Ag001G092410
OG0001829	AL6G42120	Ag005G457780
OG0001830	AL5G40200	Ag001G087930
OG0001830	AL5G40160	Ag001G087790, Ag001G087750
OG0001831	AL8G10360, AL8G10380	Ag002G174920, Ag002G123490, Ag004G335270
OG0001832	AL4G19090	Ag002G172720, Ag002G172670, Ag002G174240, Ag002G141910, Ag002G141860, Ag002G164000, Ag002G164010
OG0001833	nbis-gene-1737	Ag003G270110
OG0001835	AL1G32960	Ag004G333740
OG0001836	AL2G13650	Ag004G378750
OG0001837	AL5G33880, AL6G14830	Ag006G499640, Ag006G499580
OG0001838	AL7G37180	Ag006G577600, Ag006G577590
OG0001844	AL3G48450	Ag005G404910
OG0001845	AL7G21730	Ag003G265620, Ag003G266430
OG0001846	AL3G49980	Ag005G416590
OG0001846	AL7G15910	Ag003G285350
OG0001847	nbis-gene-1836	Ag001G101550
OG0001848	AL1G21260	Ag004G311930
OG0001849	AL2G14950	Ag004G375760, Ag004G375740
OG0001849	nbis-gene-403	Ag004G375730
OG0001850	AL5G16210	Ag008G668520
OG0001851	AL7G49090	Ag007G654120
OG0001851	AL5G16710	Ag008G669260
OG0001852	AL7G50700	Ag007G648730
OG0001855	AL2G22180	Ag004G361890
OG0001855	AL7G33520	Ag006G561270
OG0001856	AL2G13430	Ag004G379750
OG0001856	AL1G23280	Ag004G315210
OG0001857	AL8G32910	Ag008G701620
OG0001858	AL6G13790	Ag006G497350
OG0001858	AL3G21630	Ag005G475780
OG0001859	AL3G21960	Ag005G475220
OG0001859	AL6G14150	Ag006G498220
OG0001860	AL6G15500	Ag006G501110
OG0001860	AL3G22720	Ag005G473700
OG0001861	AL3G22830	Ag005G473470
OG0001861	AL6G15720	Ag006G501580
OG0001862	AL6G16650	Ag006G504810
OG0001862	AL3G23420	Ag005G472120
OG0001863	AL7G27900	Ag007G586220
OG0001864	AL7G25550	Ag001G057530
OG0001865	AL8G30120	Ag008G693500
OG0001865	AL7G25620	Ag003G251520
OG0001866	AL8G30330	Ag008G694080
OG0001866	AL7G25810	Ag003G251060
OG0001867	AL8G33430, AL7G27200	Ag008G702770
OG0001868	AL6G31020	Ag008G719670
OG0001868	AL6G22890	Ag007G609070
OG0001869	AL112U10040	Ag008G733320
OG0001869	AL6G21070	Ag007G605070
OG0001870	AL8G42960	Ag008G732940
OG0001870	AL6G20930	Ag007G604900
OG0001871	AL8G42740	Ag008G732600
OG0001871	AL6G20490	Ag007G604060
OG0001872	AL8G42220	Ag008G731790
OG0001873	AL6G19930	Ag007G602490
OG0001874	AL6G19480	Ag004G382240, Ag004G382180
OG0001875	AL6G18600	Ag007G600850
OG0001875	AL6G34280	Ag008G724460
OG0001876	AL6G18370	Ag007G600620
OG0001877	AL6G17710	Ag006G508270
OG0001878	AL8G10740	Ag002G114470, Ag002G122570
OG0001879	AL7G36590	Ag006G576510
OG0001879	AL8G11670	Ag001G072540
OG0001880	AL7G36190, AL7G36200	Ag006G575460
OG0001882	AL6G48580	Ag002G132320
OG0001882	AL7G32460	Ag006G565790
OG0001883	AL6G48350	Ag002G137780, Ag002G138330
OG0001884	AL1G27290	Ag004G322710
OG0001884	AL2G16880	Ag003G207810
OG0001885	AL1G47510	Ag006G540570
OG0001885	AL6G44390	Ag002G147880
OG0001886	AL1G50430	Ag006G535050
OG0001886	AL6G43070	Ag002G153380
OG0001887	AL1G51130	Ag006G533600
OG0001888	AL4G30030	Ag007G582420
OG0001889	AL3G51600	Ag005G411070
OG0001889	AL7G14490	Ag003G288930
OG0001890	AL7G12650	Ag003G292510
OG0001890	AL7G12670	Ag003G292500
OG0001891	AL7G27040	Ag003G248320
OG0001891	AL1G21540	Ag004G312380
OG0001892	AL8G17530	Ag002G158270
OG0001892	AL1G41250	Ag007G584090
OG0001893	AL6G44540	Ag002G147720
OG0001894	AL4G37540	Ag002G184630
OG0001895	AL5G19360	Ag002G114560, Ag002G122700
OG0001896	AL7G24650	Ag001G043410
OG0001896	nbis-gene-674	Ag005G479660
OG0001897	AL3G38820	Ag005G432290
OG0001897	AL7G42640	Ag001G038050
OG0001898	AL3G37110	Ag005G437430
OG0001898	AL7G41160	Ag001G035470
OG0001899	AL7G40520	Ag001G034310
OG0001899	AL3G36310	Ag005G439430
OG0001900	AL5G31530	Ag005G463170
OG0001900	AL7G47490	Ag007G656810
OG0001901	AL4G47380	Ag002G206350
OG0001901	AL5G45450	Ag001G097970
OG0001902	AL4G46450	Ag002G204540
OG0001903	AL5G42940	Ag001G093330
OG0001903	AL4G44270	Ag002G201220
OG0001904	AL4G44160	Ag002G201030
OG0001905	AL5G42170	Ag001G091820
OG0001905	AL4G43130	Ag002G198810
OG0001906	AL5G41210	Ag001G090410
OG0001906	AL4G41880	Ag002G196670
OG0001907	AL5G27860	Ag001G056180
OG0001908	AL8G40580, nbis-gene-1714	Ag008G729570, Ag003G284210, Ag003G284230, Ag003G284260, Ag003G284240
OG0001909	AL1G11870, AL1G11860	Ag004G299530
OG0001910	AL6G49370	Ag007G586540
OG0001910	AL1G13170	Ag004G301310
OG0001911	AL8G16930	Ag007G587880
OG0001911	AL1G13970	Ag004G302380
OG0001912	AL4G27370	Ag007G590120
OG0001912	AL1G15320	Ag004G304120
OG0001913	AL1G15620	Ag004G304580
OG0001913	AL4G26990	Ag007G590650
OG0001915	AL4G26440	Ag007G591450
OG0001915	AL1G16130	Ag004G305260
OG0001916	AL4G24290	Ag004G306840, Ag007G593820
OG0001917	AL4G23200	Ag007G595270
OG0001917	AL1G17950	Ag004G307470
OG0001918	AL4G19450	Ag004G343210, Ag004G340590, Ag004G340010, Ag004G340060, Ag004G340130, Ag004G340040, Ag004G339990, Ag004G340030, Ag004G340090, Ag004G340000, Ag004G340050, Ag004G340070, Ag004G340080, Ag004G340110, Ag001G056910, Ag001G056960, Ag001G056940
OG0001918	AL4G19430	Ag004G324990
OG0001919	AL6G25090	Ag007G613960
OG0001919	AL3G10450	Ag001G100680
OG0001920	AL6G27330	Ag007G622180
OG0001920	AL3G12140	Ag005G488660
OG0001921	AL6G27370	Ag007G622330
OG0001921	AL3G12190	Ag005G488600
OG0001922	AL3G16290	Ag005G483250
