Orthogroup	Arabidopsis_lyrata_Rawat	Euclidium_syriacum
OG0002953	AL5G41500	ESY1_g11853_DN3_SP0_c0.t1
OG0002954	AL5G41460	ESY1_g11197_DN3_SP0_c0.t1
OG0002954	AL4G42150	ESY12_g51474_DN3_SP0_c0.t1
OG0002955	AL6G10610	ESY7_g19607_DN3_SP7_c0.t1
OG0002955	AL3G19930	ESY3_g30816_DN3_SP8_c0.t1
OG0002957	AL5G24210	ESY1_g7824_DN3_SP8_c0.t1
OG0002957	AL8G36830	ESY6_g48897_DN3_SP0_c0.t1
OG0002958	AL8G36590, AL6G34100	ESY8_g60713_DN1_SP0_c0.t1
OG0002959	AL6G20840, AL8G42820	ESY6_g50519_DN3_SP8_c0.t1
OG0002960	AL8G43970	ESY6_g50401_DN3_SP0_c31.t1
OG0002961	AL8G44960	ESY6_g50279_DN3_SP3_c0.t1
OG0002961	AL5G31170	ESY1_g10074_DN3_SP0_c0.t1
OG0002962	AL1G42320, AL1G42330	ESY8_g58558_DN3_SP0_c0.t1
OG0002963	AL6G52600	ESY20_g13073_DN1_SP0_c0.t1
OG0002963	AL1G11330	ESY5_g5453_DN1_SP0_c0.t1
OG0002964	AL6G50820, AL6G50830	ESY20_g13219_DN3_SP0_c13.t1
OG0002965	AL8G15810	ESY8_g58208_DN3_SP0_c0.t1
OG0002965	AL1G13360	ESY5_g5143_DN3_SP0_c0.t1
OG0002966	AL8G15950	ESY8_g58164_DN3_SP8_c0.t1
OG0002967	AL8G16200	ESY8_g58128_DN3_SP0_c0.t1
OG0002967	AL1G13740	ESY5_g5064_DN3_SP5_c0.t1
OG0002968	AL1G13760	ESY5_g5062_DN3_SP8_c0.t1
OG0002968	AL8G16230	ESY8_g58121_DN3_SP8_c0.t1
OG0002969	AL1G14170	ESY5_g4989_DN3_SP7_c0.t1
OG0002969	AL4G28980	ESY20_g12830_DN2_SP3_c0.t1
OG0002970	AL4G28850	ESY20_g12805_DN3_SP0_c0.t1
OG0002970	AL1G14290	ESY5_g4970_DN3_SP8_c0.t1
OG0002971	AL1G14280	ESY5_g4972_DN3_SP3_c0.t1
OG0002971	AL4G28870	ESY20_g12808_DN3_SP0_c0.t1
OG0002972	AL1G14930	ESY5_g4868_DN3_SP8_c0.t1
OG0002972	AL4G27820	ESY20_g12678_DN3_SP3_c12.t1
OG0002973	AL1G16170	ESY5_g4704_DN3_SP0_c0.t1
OG0002973	AL4G26340, AL163U10030	ESY8_g58533_DN3_SP0_c0.t1
OG0002974	AL4G23420	ESY8_g58860_DN3_SP5_c0.t1
OG0002974	AL1G17820	ESY5_g4496_DN3_SP3_c0.t1
OG0002975	AL7G18900	ESY4_g25140_DN3_SP8_c0.t1
OG0002975	AL4G17710, AL4G17830	ESY8_g59268_DN3_SP6_c0.t1
OG0002976	AL6G25250	ESY7_g17599_DN3_SP8_c0.t1
OG0002976	AL3G10560	ESY3_g32642_DN3_SP1_c0.t1
OG0002977	AL6G25450	ESY7_g17571_DN3_SP8_c0.t1
OG0002978	AL277U10010, AL3G40350	ESY6_g48649_DN3_SP0_c0.t1
OG0002978	AL6G21670	ESY7_g18129_DN3_SP1_c0.t1
OG0002979	AL8G30950	ESY6_g48030_DN3_SP8_c0.t1
OG0002979	AL7G26140	ESY16_g62425_DN3_SP0_c0.t1
OG0002980	AL3G15730	ESY3_g31782_DN3_SP6_c0.t1
OG0002981	AL3G17010, AL6G30440	ESY3_g31580_DN3_SP0_c0.t1
OG0002982	AL4G32410	ESY18_g63544_DN1_SP0_c0.t1
OG0002982	AL5G33530	ESY1_g10459_DN2_SP0_c0.t1
OG0002983	AL4G32860, AL5G34000	ESY1_g11167_DN3_SP7_c0.t1
OG0002985	AL4G33520, AL5G34300	ESY1_g11116_DN3_SP8_c0.t1
OG0002986	AL6G22700	ESY2_g34162_DN3_SP0_c4.t1
OG0002986	AL6G22710	ESY7_g18320_DN3_SP0_c0.t1
OG0002987	AL1G28270	ESY5_g3017_DN3_SP0_c0.t1
OG0002987	AL1G28290	ESY5_g3020_DN3_SP0_c0.t1
OG0002988	AL2G35370	ESY2_g36038_DN3_SP0_c0.t1
OG0002988	AL1G32430	ESY5_g4037_DN3_SP6_c0.t1
OG0002990	AL1G39850, AL2G27430	ESY2_g34450_DN3_SP8_c0.t1
OG0002991	AL7G27570, AL7G27580	ESY13_g56804_DN3_SP6_c0.t1, ESY13_g56802_DN3_SP3_c0.t1
OG0002992	AL3G53940, AL1G22620	ESY7_g19108_DN2_SP0_c0.t1, ESY5_g3676_DN3_SP0_c0.t1
OG0002993	AL1G20150, AL1G57770	ESY3_g31651_DN2_SP0_c0.t1, ESY1_g12520_DN3_SP0_c0.t1, ESY5_g5356_DN2_SP0_c0.t1, ESY5_g3332_DN2_SP0_c1.t1
OG0002995	AL7G33550	ESY9_g43335_DN3_SP0_c0.t1, ESY9_g45710_DN2_SP0_c0.t1
OG0002995	AL1G12780	ESY5_g5192_DN3_SP0_c0.t1
OG0002996	nbis-gene-1581	ESY6_g49865_DN2_SP0_c0.t1
OG0002997	AL6G40930, AL6G40920	ESY10_g15834_DN3_SP5_c0.t1
OG0002998	AL6G17060	ESY7_g18467_DN3_SP0_c0.t1
OG0002998	AL3G23850	ESY3_g31334_DN3_SP4_c0.t1
OG0002999	AL6G15340	ESY7_g18915_DN3_SP0_c0.t1
OG0002999	AL2G31390	ESY2_g33342_DN3_SP0_c0.t1
OG0003000	AL8G37880	ESY6_g49538_DN3_SP0_c0.t1, ESY2_g33530_DN3_SP0_c0.t1
OG0003001	AL8G39050	ESY6_g49384_DN3_SP8_c17.t1
OG0003001	AL6G17400	ESY7_g18501_DN3_SP8_c17.t1
OG0003002	AL5G24200, AL8G36840	ESY6_g48898_DN3_SP0_c0.t1
OG0003003	AL1G29610	ESY5_g4334_DN3_SP7_c0.t1
OG0003004	AL1G61960, AL3G27140	ESY2_g36882_DN3_SP1_c0.t1, ESY2_g36891_DN3_SP2_c0.t1, ESY2_g36899_DN3_SP0_c0.t1
OG0003005	AL7G39390	ESY2_g38580_DN3_SP7_c0.t1
OG0003005	AL3G29550	ESY3_g29910_DN3_SP8_c0.t1
OG0003006	AL7G38960	ESY2_g38379_DN3_SP8_c0.t1
OG0003006	AL3G29930	ESY3_g29876_DN3_SP8_c0.t1
OG0003007	AL7G38770	ESY2_g38363_DN3_SP8_c0.t1
OG0003007	AL3G29960	ESY3_g29873_DN3_SP6_c0.t1, ESY3_g29875_DN3_SP0_c0.t1
OG0003008	AL1G55480	ESY2_g37931_DN2_SP0_c0.t1, ESY2_g37929_DN1_SP0_c0.t1
OG0003008	AL3G31520	ESY3_g29692_DN3_SP0_c0.t1
OG0003009	AL3G33000	ESY3_g29398_DN3_SP0_c0.t1
OG0003009	AL1G57430	ESY2_g37569_DN3_SP8_c0.t1
OG0003011	AL3G38210, AL3G38220	ESY3_g28382_DN3_SP3_c0.t1
OG0003012	AL3G39710, AL3G39720	ESY2_g34711_DN3_SP0_c0.t1
OG0003013	AL3G49520	ESY11_g53893_DN3_SP4_c0.t1
OG0003013	AL7G16170	ESY4_g25489_DN3_SP6_c0.t1
OG0003014	AL3G51020, AL6G43520	ESY11_g54178_DN3_SP7_c0.t1
OG0003014	AL7G20270	ESY4_g24993_DN2_SP0_c0.t1
OG0003015	AL3G48520	ESY11_g54672_DN3_SP8_c0.t1
OG0003015	AL7G22960	ESY34_g45728_DN3_SP0_c0.t1
OG0003016	AL1G59590	ESY2_g37231_DN3_SP5_c0.t1
OG0003016	AL3G35270	ESY3_g29101_DN3_SP1_c0.t1
OG0003017	AL5G39540, AL1G59460, AL4G34400	ESY1_g11555_DN3_SP0_c0.t1
OG0003018	AL5G36310	ESY1_g10777_DN3_SP0_c0.t1
OG0003018	AL4G36750	ESY9_g45509_DN3_SP0_c0.t1
OG0003019	AL3G27330	ESY3_g30512_DN3_SP4_c0.t1
OG0003019	AL1G61680	ESY2_g36925_DN3_SP0_c0.t1
OG0003020	AL4G42910	ESY12_g52132_DN3_SP6_c0.t1
OG0003020	AL5G42050	ESY1_g11911_DN3_SP6_c0.t1
OG0003021	AL2G22650, AL2G22670, AL2G22660, AL2G22680	ESY2_g35320_DN3_SP0_c0.t1, ESY2_g35322_DN3_SP0_c0.t1, ESY2_g34803_DN3_SP0_c0.t1
OG0003022	AL5G15160, nbis-gene-1123	ESY1_g12121_DN1_SP0_c0.t1, ESY1_g12122_DN1_SP0_c0.t1, ESY1_g12123_DN2_SP0_c0.t1, ESY1_g12124_DN1_SP0_c0.t1
OG0003023	nbis-gene-717	ESY3_g29835_DN3_SP0_c0.t1
OG0003023	AL3G30140	ESY16_g61968_DN2_SP0_c0.t1, ESY3_g29834_DN3_SP0_c0.t1
OG0003024	AL1G53270	ESY5_g1943_DN3_SP0_c0.t1, ESY13_g56093_DN3_SP0_c0.t1
OG0003025	AL7G27390, AL7G27410	ESY6_g46863_DN2_SP0_c0.t1, ESY13_g56695_DN2_SP0_c1.t1
OG0003028	AL7G12560, AL6G46690, AL6G46680, AL6G46670, AL6G46710	ESY15_g64450_DN2_SP0_c0.t1, ESY15_g64438_DN3_SP0_c0.t1, ESY1_g10208_DN1_SP0_c0.t1, ESY4_g26268_DN2_SP0_c0.t1, ESY1_g10220_DN2_SP0_c0.t1, ESY1_g10205_DN2_SP0_c0.t1, ESY15_g64435_DN1_SP0_c0.t1, ESY1_g10206_DN1_SP0_c0.t1
OG0003033	AL7G23730	ESY4_g24190_DN3_SP3_c0.t1
OG0003033	AL3G47860	ESY11_g54839_DN3_SP0_c0.t1
OG0003034	AL3G47880, nbis-gene-1749	ESY11_g54835_DN3_SP0_c0.t1
OG0003036	AL7G17090	ESY4_g25721_DN3_SP0_c0.t1
OG0003036	AL3G47050	ESY11_g53641_DN3_SP0_c0.t1
OG0003037	AL7G16330	ESY4_g25539_DN3_SP0_c0.t1, ESY4_g25541_DN3_SP0_c0.t1
OG0003038	AL1G49740, AL4G31720	ESY16_g61955_DN3_SP0_c0.t1
OG0003039	AL2G16960	ESY2_g34047_DN3_SP8_c0.t1
OG0003040	AL2G16800, AL2G16790	ESY2_g34037_DN3_SP0_c0.t1, ESY2_g34036_DN3_SP0_c0.t1
OG0003041	AL2G15780	ESY2_g33941_DN2_SP0_c0.t1
OG0003041	AL1G21560	ESY5_g3528_DN3_SP0_c0.t1
OG0003042	AL5G17370	ESY21_g55705_DN3_SP0_c0.t1
OG0003043	AL2G20410, AL7G45250	ESY2_g34379_DN3_SP8_c0.t1
OG0003044	AL1G23580	ESY5_g3789_DN3_SP4_c0.t1
OG0003044	AL2G13050	ESY2_g33632_DN3_SP7_c0.t1
OG0003045	AL3G23520	ESY3_g31298_DN1_SP0_c0.t1
OG0003046	AL8G28130	ESY6_g47408_DN3_SP8_c0.t1
OG0003046	AL7G24720	ESY4_g23857_DN3_SP2_c0.t1
OG0003047	AL8G41670	ESY6_g50702_DN3_SP0_c0.t1
OG0003048	AL8G40820	ESY6_g49643_DN3_SP8_c0.t1
OG0003048	AL6G19290	ESY7_g17769_DN3_SP7_c0.t1
OG0003049	AL7G37010	ESY9_g42464_DN3_SP1_c0.t1
OG0003049	AL8G10960	ESY10_g14873_DN3_SP8_c0.t1
OG0003050	AL6G46940	ESY18_g63006_DN3_SP0_c0.t1
OG0003050	AL7G30790	ESY26_g42290_DN3_SP0_c0.t1
OG0003051	AL7G30530	ESY26_g42362_DN3_SP8_c0.t1
OG0003051	AL6G46520	ESY18_g63154_DN3_SP7_c0.t1
OG0003052	AL6G43230	ESY19_g41596_DN3_SP0_c0.t1
OG0003052	AL1G49050	ESY14_g20595_DN3_SP3_c0.t1
OG0003053	AL6G41830	ESY1_g6741_DN3_SP8_c0.t1
OG0003053	AL4G26050	ESY14_g21233_DN3_SP6_c0.t1
OG0003054	AL1G53740, AL8G18490	ESY1_g6203_DN3_SP1_c0.t1
OG0003055	AL1G41790	ESY4_g22809_DN3_SP7_c0.t1
OG0003056	AL4G29510, AL1G41840	ESY4_g22668_DN3_SP0_c0.t1
OG0003057	AL7G15480	ESY4_g25316_DN3_SP0_c0.t1
OG0003057	AL3G50630	ESY11_g54084_DN3_SP0_c0.t1
OG0003058	AL4G13600, AL7G13940	ESY8_g59550_DN3_SP4_c0.t1
OG0003059	AL4G31110	ESY9_g43863_DN3_SP5_c0.t1
OG0003059	AL8G14540, AL8G14590	ESY7_g16707_DN3_SP1_c0.t1
OG0003060	AL6G48420, AL7G50070, AL7G32210, AL7G31640	ESY7_g16368_DN3_SP8_c0.t1
OG0003061	AL8G10580	ESY10_g14803_DN3_SP4_c0.t1
OG0003061	AL7G37370	ESY9_g42430_DN3_SP8_c0.t1
OG0003062	AL7G44180	ESY17_g39122_DN3_SP0_c0.t1
OG0003062	AL3G43960	ESY11_g52793_DN3_SP0_c12.t1
OG0003063	AL3G40290	ESY3_g27834_DN3_SP7_c0.t1
OG0003063	AL9U10770	ESY7_g19373_DN3_SP7_c0.t1
OG0003064	AL3G37970, AL7G41900	ESY3_g28475_DN3_SP8_c0.t1
OG0003065	AL7G40360, AL3G36040, AL3G36060	ESY2_g38888_DN3_SP0_c0.t1
OG0003066	AL2G11230	ESY2_g33381_DN3_SP8_c20.t1
OG0003068	AL4G42660, AL5G41840	ESY12_g52169_DN3_SP8_c0.t1
OG0003069	AL4G39500	ESY12_g51139_DN2_SP6_c0.t1
OG0003070	AL5G21380, AL6G32430	ESY6_g49158_DN3_SP0_c0.t1
OG0003071	AL5G23750, AL8G37270	ESY6_g48948_DN3_SP0_c0.t1
OG0003073	AL3G16550	ESY3_g31637_DN3_SP2_c0.t1
OG0003073	AL6G38670	ESY10_g15386_DN3_SP1_c0.t1
OG0003074	AL5G29710	ESY1_g9758_DN3_SP0_c0.t1
OG0003075	AL8G43630, AL5G29800, AL8G14300	ESY1_g9784_DN3_SP0_c0.t1
OG0003076	AL8G44520	ESY6_g50340_DN3_SP8_c0.t1
OG0003076	AL5G30640	ESY1_g9941_DN3_SP8_c0.t1
OG0003077	AL7G29100	ESY4_g22354_DN3_SP0_c0.t1
OG0003078	AL8G45450	ESY1_g10132_DN3_SP8_c0.t1
OG0003078	AL5G31670	ESY6_g50670_DN3_SP0_c0.t1, ESY6_g50232_DN3_SP3_c0.t1
OG0003079	AL6G52780	ESY20_g12983_DN3_SP0_c0.t1
OG0003079	AL1G10590	ESY5_g5526_DN3_SP7_c0.t1
OG0003080	AL4G26890	ESY8_g58434_DN3_SP0_c8.t1
OG0003080	AL1G15760	ESY5_g4753_DN3_SP2_c8.t1
OG0003081	AL8G38090, AL4G25440	ESY8_g58605_DN3_SP0_c0.t1
OG0003082	AL4G25370	ESY8_g58616_DN3_SP8_c0.t1
OG0003083	AL1G17450	ESY5_g4550_DN3_SP0_c0.t1
OG0003084	AL4G22590, AL4G22580	ESY4_g26729_DN3_SP3_c0.t1, ESY8_g59012_DN3_SP6_c0.t1
OG0003085	AL4G21200	ESY8_g59057_DN3_SP1_c0.t1
OG0003086	AL6G24580	ESY7_g17680_DN2_SP7_c0.t1
OG0003087	AL3G12860	ESY3_g32347_DN3_SP6_c0.t1
OG0003087	AL6G28390	ESY7_g17188_DN3_SP8_c0.t1
OG0003088	AL3G15260, AL3G36880	ESY3_g31900_DN2_SP1_c0.t1
OG0003089	AL88U10040, AL3G16400	ESY3_g31661_DN2_SP8_c0.t1
OG0003089	AL6G38910	ESY10_g15408_DN3_SP5_c0.t1
OG0003091	AL5G32230	ESY1_g10235_DN3_SP7_c0.t1
OG0003093	AL2G41220	ESY2_g36549_DN3_SP4_c0.t1
OG0003093	AL1G27610	ESY5_g2929_DN3_SP3_c0.t1
OG0003094	AL7G51010	ESY5_g4374_DN3_SP8_c0.t1
OG0003094	AL2G38910	ESY2_g36110_DN3_SP5_c0.t1
OG0003095	AL1G29520, AL8G24650	ESY5_g4345_DN3_SP0_c0.t1
OG0003097	AL3G41520, AL1G38260	ESY5_g1762_DN3_SP0_c0.t1
OG0003097	AL2G29230	ESY2_g35488_DN3_SP0_c0.t1
OG0003098	AL1G32130, AL1G26840	ESY5_g2852_DN3_SP2_c0.t1
OG0003100	AL4G25340	ESY8_g58654_DN3_SP3_c0.t1
OG0003100	AL1G16910	ESY5_g4614_DN3_SP8_c0.t1
OG0003101	AL6G25670	ESY7_g17550_DN2_SP0_c0.t1
OG0003101	AL3G10750	ESY3_g32618_DN3_SP0_c0.t1
OG0003102	AL6G24450	ESY7_g17692_DN3_SP0_c0.t1, ESY7_g17694_DN3_SP0_c0.t1, ESY10_g14317_DN3_SP0_c0.t1
OG0003103	AL8G38150	ESY6_g49501_DN3_SP1_c0.t1
OG0003103	AL6G18000	ESY7_g18574_DN3_SP0_c0.t1
OG0003104	AL8G38410	ESY6_g49461_DN3_SP4_c0.t1
OG0003104	AL8G38490	ESY2_g34123_DN3_SP0_c0.t1
OG0003105	AL5G27220, AL5G27230	ESY1_g8792_DN3_SP0_c0.t1, ESY1_g8804_DN3_SP1_c0.t1
OG0003106	AL8G45250	ESY6_g50239_DN3_SP0_c0.t1
OG0003106	AL5G31600	ESY1_g10122_DN3_SP0_c0.t1
OG0003107	AL8G39240	ESY7_g19668_DN3_SP5_c0.t1
OG0003107	AL5G26680	ESY1_g8454_DN3_SP2_c0.t1
OG0003108	AL5G21290, AL6G32350	ESY6_g49163_DN3_SP3_c0.t1
OG0003109	AL2G33060	ESY2_g35911_DN3_SP0_c0.t1, ESY2_g35917_DN3_SP0_c0.t1, ESY2_g35910_DN3_SP0_c0.t1, ESY2_g35918_DN3_SP0_c0.t1
OG0003110	AL2G40300	ESY2_g36668_DN3_SP8_c0.t1
OG0003110	AL1G64590	ESY2_g36443_DN3_SP7_c0.t1
OG0003111	AL3G25280	ESY3_g30209_DN3_SP2_c0.t1
OG0003112	AL3G19360, AL3G25440	ESY3_g30230_DN3_SP8_c0.t1
OG0003113	AL3G28490, AL3G28480	ESY3_g30638_DN3_SP2_c0.t1
OG0003114	AL3G32660	ESY3_g29472_DN3_SP3_c0.t1
OG0003115	AL1G59560	ESY3_g29109_DN1_SP0_c0.t1
OG0003116	AL3G38190	ESY3_g28386_DN3_SP8_c0.t1
OG0003117	AL3G40560, AL9U10840	ESY3_g27608_DN3_SP1_c28.t1
OG0003118	AL3G44080, AL6G51200	ESY8_g59452_DN3_SP0_c47.t1
OG0003119	AL3G52600	ESY18_g63474_DN3_SP5_c0.t1
OG0003120	AL3G52690	ESY11_g53847_DN3_SP0_c0.t1
OG0003120	AL7G16490	ESY4_g25562_DN3_SP0_c0.t1
OG0003122	AL4G30800	ESY2_g37001_DN3_SP0_c0.t1
OG0003122	AL1G44730	ESY4_g23704_DN1_SP0_c0.t1
OG0003123	AL5G34460	ESY1_g11097_DN3_SP0_c0.t1
OG0003124	AL4G34930, AL5G35070	ESY1_g10999_DN3_SP0_c14.t1
OG0003125	AL3G30120	ESY6_g50634_DN2_SP0_c0.t1, ESY3_g29840_DN3_SP0_c0.t1
OG0003126	nbis-gene-1120, AL5G26040, nbis-gene-1288	ESY33_g12630_DN2_SP0_c0.t1
OG0003127	AL2G11670, AL2G11680	ESY2_g33468_DN3_SP0_c0.t1, ESY2_g33466_DN3_SP0_c0.t1, ESY2_g33469_DN3_SP0_c0.t1, ESY2_g33502_DN3_SP0_c0.t1
OG0003129	AL6G33140, AL2G24610	ESY6_g49057_DN2_SP0_c0.t1, ESY6_g49059_DN3_SP0_c0.t1
OG0003130	AL3G19220, AL3G26240, AL286U10020	ESY3_g30723_DN3_SP0_c0.t1
OG0003132	AL9U11130, AL6G51850	ESY10_g13884_DN2_SP0_c0.t1
OG0003139	AL7G22940	ESY34_g45727_DN3_SP0_c7.t1
OG0003141	AL7G16900	ESY4_g25654_DN3_SP0_c0.t1
OG0003141	AL3G52140	ESY29_g13624_DN3_SP0_c0.t1
OG0003142	AL7G15890	ESY4_g25413_DN1_SP0_c0.t1
OG0003142	AL3G50040	ESY11_g53963_DN3_SP0_c0.t1
OG0003143	AL4G31840, AL7G38480	ESY16_g61479_DN2_SP8_c0.t1
OG0003145	AL1G21810	ESY5_g3555_DN3_SP8_c0.t1
OG0003145	AL2G15660	ESY2_g33936_DN3_SP6_c0.t1
OG0003146	AL5G11490	ESY5_g2813_DN2_SP0_c0.t1
OG0003147	AL5G22130, AL7G48540	ESY8_g60155_DN3_SP0_c12.t1
OG0003147	AL5G16050	ESY10_g13783_DN3_SP8_c11.t1
OG0003148	AL7G48940	ESY8_g60214_DN3_SP8_c0.t1
OG0003149	AL8G38440, AL8G38480	ESY6_g49457_DN1_SP0_c0.t1, ESY6_g49458_DN3_SP0_c0.t1
OG0003150	AL5G19090	ESY2_g34568_DN3_SP8_c0.t1
OG0003150	nbis-gene-1943	ESY8_g60820_DN3_SP3_c0.t1
OG0003151	AL7G45160	ESY2_g34371_DN3_SP8_c7.t1
OG0003152	AL2G10820	ESY2_g33327_DN3_SP0_c31.t1
OG0003152	AL7G47710	ESY8_g60053_DN3_SP0_c0.t1
OG0003153	AL2G10830	ESY2_g33328_DN3_SP8_c0.t1
OG0003153	AL7G47740	ESY8_g60058_DN3_SP3_c0.t1
OG0003154	AL2G11720	ESY2_g33499_DN3_SP8_c0.t1
OG0003155	AL6G14640	ESY7_g18996_DN3_SP0_c0.t1
OG0003156	AL1G54750	ESY2_g38085_DN3_SP5_c0.t1
OG0003157	AL8G30810	ESY6_g48008_DN3_SP4_c0.t1
OG0003157	AL7G26110	ESY16_g62413_DN3_SP8_c0.t1
OG0003158	AL6G20630, AL6G20600	ESY7_g17980_DN3_SP3_c0.t1
OG0003159	AL7G46100, AL7G33510	ESY9_g43290_DN3_SP1_c0.t1
OG0003160	AL8G18200, AL1G41170	ESY4_g22508_DN1_SP0_c0.t1
OG0003161	AL2G20220, AL7G12610	ESY4_g26613_DN3_SP0_c11.t1
OG0003162	AL2G23570	ESY2_g35285_DN3_SP8_c0.t1
OG0003162	AL2G23560	ESY11_g54296_DN3_SP0_c0.t1, ESY11_g54295_DN2_SP0_c0.t1
OG0003163	AL6G48230	ESY7_g16337_DN2_SP0_c0.t1
OG0003163	nbis-gene-1804, AL3G50460	ESY9_g43662_DN3_SP0_c0.t1
OG0003164	AL9U10300	ESY3_g28014_DN3_SP1_c0.t1
OG0003165	AL2G39260	ESY2_g36828_DN3_SP0_c0.t1, ESY2_g36827_DN3_SP0_c0.t1
OG0003166	AL4G45170	ESY12_g51782_DN3_SP8_c0.t1
OG0003166	AL5G43710	ESY1_g12291_DN3_SP7_c0.t1
OG0003167	AL4G44690, AL4G44680	ESY12_g51876_DN3_SP0_c0.t1, ESY12_g51877_DN3_SP0_c0.t1
OG0003168	AL3G19950, AL3G19960	ESY7_g19616_DN3_SP0_c0.t1, ESY7_g19626_DN3_SP0_c0.t1
OG0003169	AL3G20770, AL6G11980	ESY3_g30961_DN3_SP0_c0.t1
OG0003170	AL5G29930	ESY1_g9815_DN3_SP2_c0.t1
OG0003170	AL8G43800	ESY6_g50417_DN3_SP7_c0.t1
OG0003171	AL6G51930	ESY20_g13093_DN3_SP0_c0.t1
OG0003172	AL6G51790	ESY20_g13112_DN3_SP0_c0.t1
OG0003173	AL6G50080	ESY20_g13321_DN3_SP0_c0.t1
OG0003174	AL6G49580	ESY8_g58281_DN3_SP3_c0.t1
OG0003174	AL1G13030	ESY5_g5097_DN3_SP3_c0.t1
OG0003175	AL1G14580	ESY5_g4930_DN3_SP0_c0.t1
OG0003175	AL4G28230	ESY20_g12727_DN3_SP0_c0.t1
OG0003176	AL4G28370, AL4G28380	ESY20_g12742_DN2_SP0_c0.t1, ESY6_g48187_DN3_SP0_c0.t1, ESY6_g48305_DN3_SP0_c0.t1
OG0003178	AL3G10200	ESY3_g32676_DN3_SP5_c0.t1
OG0003178	AL6G24790	ESY7_g17656_DN3_SP5_c0.t1
OG0003179	AL3G10080	ESY3_g32687_DN3_SP6_c0.t1
OG0003179	AL6G24720	ESY7_g17666_DN3_SP8_c0.t1
OG0003180	AL6G40700, AL3G14750	ESY10_g15814_DN3_SP0_c43.t1
OG0003181	AL1G19550	ESY5_g3245_DN3_SP4_c0.t1
OG0003182	AL3G19940, AL6G10520	ESY3_g30817_DN3_SP8_c0.t1
OG0003183	AL100U10010, AL4G36520	ESY9_g45467_DN3_SP2_c0.t1
OG0003184	AL4G32190	ESY9_g43067_DN3_SP0_c0.t1, ESY9_g43070_DN3_SP0_c0.t1
OG0003185	AL4G35210, AL4G35220	ESY9_g45248_DN3_SP0_c0.t1
OG0003186	AL1G30940	ESY5_g4194_DN3_SP8_c0.t1
OG0003186	AL2G33890	ESY2_g34917_DN3_SP7_c0.t1
OG0003187	AL2G36010	ESY2_g34807_DN3_SP8_c0.t1
OG0003187	AL1G33040	ESY5_g3968_DN3_SP7_c0.t1
OG0003188	AL1G33680, AL1G33670	ESY5_g3925_DN3_SP7_c19.t1
OG0003189	AL1G33690	ESY5_g3924_DN3_SP0_c0.t1, ESY5_g3895_DN1_SP0_c0.t1
OG0003189	AL1G33700	ESY5_g3922_DN3_SP0_c0.t1
OG0003190	AL2G37750	ESY2_g34604_DN3_SP1_c0.t1
OG0003190	AL1G34970	ESY5_g2395_DN3_SP0_c0.t1
OG0003191	AL2G36830, AL2G36840	ESY2_g35985_DN3_SP1_c0.t1, ESY2_g34049_DN3_SP0_c21.t1, ESY2_g35984_DN3_SP5_c0.t1, ESY2_g35983_DN3_SP1_c20.t1
OG0003192	AL6G38710	ESY10_g15394_DN3_SP4_c0.t1
OG0003192	AL1G30320	ESY5_g4255_DN3_SP0_c0.t1
OG0003193	AL2G26200, AL1G40590	ESY19_g41973_DN3_SP0_c0.t1
OG0003194	AL7G21060	ESY4_g24803_DN3_SP0_c0.t1
OG0003194	AL4G14650	ESY8_g59461_DN3_SP7_c0.t1
OG0003195	AL4G11490	ESY8_g59732_DN3_SP0_c0.t1
OG0003195	AL4G11110	ESY8_g59788_DN3_SP0_c0.t1
OG0003196	AL1G27040	ESY5_g2868_DN3_SP8_c0.t1
OG0003196	AL5G10460	ESY10_g14617_DN3_SP4_c0.t1
OG0003197	AL2G12840, AL1G23730	ESY2_g33604_DN3_SP0_c0.t1
OG0003198	AL1G19360	ESY5_g3216_DN3_SP4_c0.t1
OG0003199	AL3G46460, AL3G46470	ESY40_g12605_DN3_SP8_c0.t1, ESY11_g53470_DN3_SP2_c0.t1
OG0003200	AL1G18850, AL1G18840	ESY5_g3139_DN3_SP3_c0.t1
OG0003201	AL1G14420	ESY5_g4957_DN2_SP0_c0.t1
OG0003201	AL1G21030	ESY5_g3460_DN1_SP0_c0.t1
OG0003202	AL1G13510, AL4G33010	ESY4_g26384_DN3_SP1_c0.t1, ESY3_g31064_DN3_SP1_c0.t1
OG0003203	AL6G40360, AL3G15740	ESY10_g15690_DN3_SP7_c0.t1
OG0003204	AL6G14090	ESY7_g19088_DN3_SP1_c0.t1
OG0003205	AL6G50390	ESY5_g4196_DN3_SP0_c0.t1
OG0003206	AL6G37090	ESY6_g49969_DN3_SP7_c0.t1
OG0003207	AL3G41380, AL3G41390, AL269U10020, AL3G41370, AL269U10030, AL269U10040, AL269U10050, AL215U10060, AL269U10010, AL3G41400, AL8G37440	ESY6_g49594_DN3_SP0_c0.t1
OG0003208	AL2G36920	ESY2_g34694_DN2_SP0_c2.t1
OG0003209	AL3G26550	ESY3_g30375_DN3_SP0_c0.t1, ESY3_g30377_DN2_SP0_c0.t1
OG0003210	nbis-gene-730	ESY20_g13281_DN1_SP0_c0.t1, ESY20_g12994_DN1_SP0_c0.t1
OG0003211	AL5G21320, AL3G27790	ESY3_g30575_DN3_SP3_c0.t1
OG0003212	AL3G28520	ESY3_g30642_DN3_SP0_c0.t1
OG0003213	AL3G28860	ESY3_g29996_DN3_SP0_c0.t1
