Orthogroup	Arabidopsis_lyrata_Rawat	Noccaea_praecox
OG0002691	AL8G40530	Np001G005910
OG0002692	AL6G53000	Np003G189290
OG0002693	AL6G50000	Np003G185860
OG0002694	AL8G15720	Np001G040030
OG0002694	AL1G13320	Np004G256630
OG0002695	AL4G26920	Np006G355410
OG0002695	AL1G15740	Np004G253930
OG0002696	AL1G18080	Np004G251580
OG0002696	nbis-gene-1031	Np006G359830
OG0002697	AL3G19720	Np007G414300
OG0002698	AL3G12910	Np007G422350
OG0002698	AL6G28460	Np003G144710
OG0002699	AL3G12970	Np007G422240
OG0002699	AL6G28510	Np003G144760
OG0002700	AL6G29380	Np003G145680
OG0002700	AL3G13810	Np007G421380
OG0002701	AL8G21740	Np001G017260
OG0002702	AL5G37460	Np001G060150
OG0002702	AL4G38220	Np007G386780, Np006G331700
OG0002704	AL4G33410	Np006G337870
OG0002704	AL5G34250	Np001G056140
OG0002705	AL5G35290	Np001G057340
OG0002705	AL4G36000	Np006G335000
OG0002706	AL2G40080	Np002G072130
OG0002706	AL1G28470	Np004G239930
OG0002707	AL2G33180	Np002G081140
OG0002707	AL1G30290	Np004G238020
OG0002708	AL2G35310	Np002G078070
OG0002708	AL1G32380	Np004G235850
OG0002709	AL2G37070	Np002G075640
OG0002709	AL1G34410	Np004G234150
OG0002710	AL2G31030	Np002G083750
OG0002711	AL2G29520	Np002G085630
OG0002711	AL1G37810	Np004G229190
OG0002712	AL1G39750	Np004G209020
OG0002714	nbis-gene-88	Np004G241260
OG0002715	AL5G10700	Np001G027050
OG0002715	AL1G26930	Np004G241530
OG0002716	AL1G21100	Np004G248470
OG0002717	AL6G27290	Np003G143440
OG0002717	AL2G35970	Np002G077130, Np006G334770
OG0002718	AL6G28410	Np003G144630
OG0002719	AL6G36360, AL6G36400	Np001G012050
OG0002720	AL113U10020	Np001G052580
OG0002721	AL5G29120	Np001G050330
OG0002721	AL6G35990	Np001G011760
OG0002722	AL2G28380	Np002G087300
OG0002722	AL2G28030	Np002G087680, Np002G096620
OG0002723	AL2G38400	Np002G073840
OG0002723	AL1G35660	Np004G232560
OG0002724	AL1G33820	Np004G234650
OG0002724	AL2G36510	Np002G076480
OG0002725	AL3G24840	Np007G408080
OG0002725	AL3G24830	Np007G408090
OG0002726	AL3G28000	Np007G403690
OG0002726	AL1G61280	Np004G193810
OG0002727	AL3G28940	Np007G390490
OG0002728	AL3G32540	Np007G395850
OG0002729	nbis-gene-790, AL1G58530	Np004G196280
OG0002730	AL3G35810	Np007G382010
OG0002731	nbis-gene-758	Np007G383190
OG0002731	AL7G40920	Np005G303920
OG0002733	AL1G56260, AL1G56180	Np004G198370
OG0002734	AL1G44020, AL4G30570	Np004G213380
OG0002736	AL4G34960	Np006G336300
OG0002736	AL5G35120	Np001G057180
OG0002737	AL4G38690	Np006G331030
OG0002737	AL5G37760	Np001G060600, Np001G058230
OG0002738	AL8G10370	Np002G124570, Np003G184100, Np006G322710
OG0002739	AL5G29980	Np001G051100
OG0002739	AL8G43900	Np001G002180
OG0002740	AL5G41070	Np001G064460
OG0002740	AL5G41060	Np001G048690
OG0002741	AL2G27440	Np002G088950
OG0002741	AL1G39840	Np004G201390
OG0002743	nbis-gene-1722	Np005G263770
OG0002745	AL1G22960	Np004G246340
OG0002747	AL3G28680	Np007G390270
OG0002747	AL810U10010	Np002G081540
OG0002748	AL6G20210	Np003G136020
OG0002749	AL8G32170	Np003G157660
OG0002751	AL7G21380	Np003G140130, Np003G140180
OG0002753	AL7G24280	Np005G276590
OG0002753	AL3G53770	Np007G371780
OG0002754	AL3G47950	Np005G275590
OG0002755	AL4G15760, AL7G20280	Np006G364890
OG0002757	AL3G52320	Np007G377560
OG0002757	AL7G16750	Np005G264820
OG0002758	AL7G16120	Np005G265850
OG0002760	AL7G28140	Np005G281300
OG0002761	AL2G17180, AL2G16970, AL2G16990	Np006G342610
OG0002762	AL2G14290	Np002G118760
OG0002762	AL1G22720	Np004G246740
OG0002763	AL1G26970	Np004G241510
OG0002764	AL1G25520	Np004G243140
OG0002764	AL5G13420	Np001G024250
OG0002765	AL6G18840	Np003G134680
OG0002766	AL7G46560	Np005G312440
OG0002766	AL2G24000	Np002G095770
OG0002767	AL2G12330	Np002G121780
OG0002767	AL1G24390, AL1G24240	Np004G244840
OG0002768	AL8G32460	Np003G157330
OG0002768	AL7G26690	Np005G279500
OG0002769	AL3G20600	Np007G413440
OG0002770	AL7G28240	Np005G281420
OG0002770	AL8G24880	Np003G172410
OG0002771	AL6G20590	Np003G136410
OG0002771	AL8G42600	Np001G003590
OG0002772	AL8G41110	Np001G005270
OG0002772	AL6G19650	Np003G135360
OG0002773	AL6G17770	Np003G133400
OG0002773	AL8G38380	Np001G008860
OG0002774	AL7G33970	Np005G288910
OG0002774	AL8G14640, AL8G14610	Np001G038720
OG0002775	AL7G33850	Np005G288750
OG0002775	AL8G14740	Np001G038900
OG0002776	AL7G32480	Np005G286900
OG0002776	AL7G32490	Np005G286910
OG0002777	AL7G31970	Np005G286350
OG0002778	AL7G30360, AL4G16290	Np005G284220
OG0002779	AL1G48480	Np004G208390
OG0002780	AL1G50870	Np004G204820
OG0002781	AL7G13100	Np005G269620
OG0002782	AL7G12160	Np005G262150
OG0002783	AL4G10370, AL7G10790, AL2G17580	Np006G370910, Np005G307110
OG0002784	AL7G37060, AL8G10840	Np005G294520
OG0002785	AL7G44190	Np005G309960
OG0002785	AL3G43970	Np007G389930
OG0002786	AL3G43810	Np007G389740, Np005G310020
OG0002787	AL7G44580	Np005G310440
OG0002787	AL3G42390	Np007G388830
OG0002788	AL7G41690	Np005G305290
OG0002788	AL3G37790	Np007G384260
OG0002789	AL166U10010, AL3G37130	Np007G383630
OG0002789	AL7G41200	Np005G304390
OG0002790	AL3G36580	Np007G383020
OG0002790	AL3G36610	Np007G383040
OG0002791	AL3G35770	Np007G381890
OG0002793	AL4G46490	Np006G322020, Np003G182030
OG0002793	nbis-gene-1410	Np001G068410
OG0002794	AL5G43060	Np001G066570
OG0002795	AL5G42540	Np001G065830
OG0002797	AL5G39450	Np001G062600
OG0002797	AL4G40670	Np006G328760
OG0002798	AL4G39860, AL4G40080	Np006G329650
OG0002798	AL5G38950	Np001G062070
OG0002799	AL4G35230	Np006G335810
OG0002800	AL6G13120	Np003G128030
OG0002801	AL5G21270	Np003G149110
OG0002802	AL5G21710	Np001G043600
OG0002802	AL6G32650	Np003G149500
OG0002803	AL5G26300	Np001G046860
OG0002804	AL8G44340	Np001G001590
OG0002805	AL1G17420	Np004G252300
OG0002806	AL6G51710	Np003G187730
OG0002807	AL6G49870	Np003G185660
OG0002807	AL1G12950	Np004G256980
OG0002808	AL4G27830	Np006G356800
OG0002808	AL1G14920	Np004G254930
OG0002809	AL4G26590, AL1G16070	Np006G355070
OG0002810	AL1G16680	Np004G253060
OG0002810	AL4G25730	Np006G353910
OG0002811	AL4G23780	Np006G360460
OG0002811	AL295U10010, AL4G23790, AL4G23820	Np006G360470
OG0002812	AL4G21400	Np006G360770
OG0002812	AL1G18750	Np004G251010
OG0002813	AL3G10460	Np007G425020
OG0002813	AL6G25100	Np003G141280
OG0002814	AL6G26470	Np003G142540
OG0002814	AL3G11450	Np007G423760
OG0002815	AL288U10020, AL3G12980	Np007G422230
OG0002815	AL6G28540	Np003G144790
OG0002817	AL6G29740	Np003G146310
OG0002818	AL3G15380	Np007G419440
OG0002818	nbis-gene-1593	Np001G015350
OG0002819	AL6G30380	Np003G146880
OG0002819	AL3G17040	Np007G417410
OG0002820	AL3G17490	Np007G416970
OG0002820	AL3G17480	Np007G417000
OG0002821	AL3G17950	Np007G416390
OG0002822	AL3G14620	Np007G420400
OG0002823	AL5G33520	Np001G054980
OG0002823	AL4G32350	Np006G339450
OG0002824	AL5G34910	Np001G056830
OG0002824	AL4G34790	Np006G336540
OG0002825	AL2G41230	Np006G360740
OG0002825	AL1G27600	Np004G240820
OG0002826	AL2G40470	Np002G071570
OG0002826	AL1G28180	Np004G240210
OG0002827	AL1G29760	Np004G238570
OG0002827	AL2G32340	Np002G082110
OG0002828	AL1G29790	Np004G238520
OG0002828	AL2G32380	Np002G082040
OG0002829	AL1G30250	Np004G238060
OG0002829	AL2G33020	Np002G081320
OG0002830	AL1G31310	Np004G236890
OG0002831	AL2G34650	Np002G078880
OG0002831	AL1G31490	Np004G236750
OG0002832	AL1G33470	Np004G234960
OG0002832	AL2G36340	Np002G076720
OG0002833	AL1G33480	Np004G234950
OG0002833	AL2G36350	Np002G076710
OG0002834	AL1G37620	Np004G229480
OG0002834	AL2G29590	Np002G085550
OG0002835	AL2G28330	Np002G087360
OG0002835	AL1G39400	Np004G225230
OG0002836	AL1G39740	Np004G209010
OG0002837	AL2G27300	Np002G089200
OG0002838	AL7G28960, AL8G23860	Np005G282550
OG0002840	AL7G11120	Np005G261220
OG0002840	AL4G10730	Np006G369910
OG0002841	AL4G27860	Np006G356850
OG0002841	AL1G14900	Np007G409830, Np004G254950
OG0002842	AL5G19010, AL1G12730	Np002G113440, Np004G257170
OG0002843	AL6G34820	Np001G010680
OG0002844	AL6G25710	Np003G141810
OG0002845	AL6G30150	Np003G146650
OG0002846	AL8G23320, AL253U10010, AL5G27650	Np001G016250
OG0002847	AL3G24590	Np007G408410
OG0002848	AL6G36030	Np001G011790
OG0002848	AL5G29170	Np001G050380
OG0002849	AL5G29020	Np001G050220
OG0002849	AL6G35760	Np001G011530
OG0002850	AL8G38500	Np002G110620, Np002G110230, Np001G008750
OG0002850	AL8G38420, AL8G38460	Np001G008800
OG0002851	AL6G34970	Np001G010840
OG0002851	AL5G28370	Np001G049520
OG0002852	AL6G34880	Np001G010740
OG0002853	AL8G38580	Np001G008660
OG0002854	AL4G13320, AL4G13310	Np003G154000
OG0002855	AL3G10800	Np007G424690
OG0002855	nbis-gene-2169	Np003G154150
OG0002856	AL5G26470	Np001G046990
OG0002856	AL8G34920	Np003G154180
OG0002857	AL5G30260	Np001G051350
OG0002858	AL5G28930	Np001G050160
OG0002858	AL5G28920	Np006G341590
OG0002859	AL8G36260	Np003G152620
OG0002859	AL5G24910	Np001G045830
OG0002860	AL7G16720	Np005G264850
OG0002860	AL3G52360	Np007G377520
OG0002861	AL1G11760	Np004G258050
OG0002861	AL2G30540	Np002G084310
OG0002863	AL2G40710	Np002G071250
OG0002863	AL1G28030	Np004G240410
OG0002864	nbis-gene-307	Np004G191060
OG0002864	AL3G25370	Np007G407520
OG0002865	AL1G63130	Np004G191510
OG0002865	AL3G25820	Np007G406720
OG0002866	AL3G26170	Np007G406350
OG0002866	AL1G62920	Np004G191750
OG0002867	AL3G26290	Np007G406080
OG0002867	AL1G62830	Np004G191960
OG0002868	AL3G28010	Np007G403680
OG0002868	AL1G61260	Np004G193820
OG0002869	AL1G58480	Np004G196330
OG0002869	AL3G34290	Np011G436170
OG0002870	AL132U10020	Np003G188760
OG0002872	AL3G49330	Np007G377040
OG0002873	AL7G21890	Np005G273510
OG0002874	AL3G54170	Np007G371510
OG0002874	AL7G24470	Np005G276810
OG0002875	AL1G58630, AL8G37450	Np004G196240
OG0002876	AL4G25950	Np004G196120
OG0002876	AL1G56300	Np004G198340
OG0002877	AL5G36140	Np001G058530
OG0002877	AL5G26020, AL4G36590	Np006G334020
OG0002878	AL4G38540	Np006G331190
OG0002878	AL5G37710	Np001G060560
OG0002879	AL5G38570	Np001G061600
OG0002879	AL4G39330	Np006G330360
OG0002880	AL5G38880	Np001G061950
OG0002885	AL3G29990	Np007G391840, Np004G193340
OG0002886	AL6G27240, AL6G27280	Np003G143400, Np002G073610
OG0002887	AL6G25370	Np003G141530
OG0002890	AL3G53730	Np007G371820
OG0002890	AL7G24220	Np005G276530
OG0002891	AL7G21670	Np005G273240
OG0002892	AL4G16440	Np006G364360
OG0002893	AL7G19740	Np005G270820
OG0002893	AL4G16660	Np006G364140
OG0002894	AL5G22490	Np001G044010
OG0002894	AL7G19120	Np005G269980
OG0002895	AL4G18020	Np006G363110
OG0002895	AL7G18750	Np005G263070
OG0002896	AL7G17780	Np005G263920
OG0002896	AL3G46040	Np007G379340
OG0002897	AL7G16460	Np005G265370
OG0002897	AL3G49160	Np007G377160
OG0002898	AL3G29540	Np007G377050
OG0002899	AL1G46340, AL4G31570	Np004G219720
OG0002900	AL4G31750	Np006G340160
OG0002901	AL1G21530, AL1G21630	Np004G247980
OG0002901	AL2G15720	Np002G116670
OG0002902	AL2G14320	Np002G118740
OG0002902	AL1G22670	Np004G246810
OG0002903	AL1G27220, AL1G27260, AL1G27240	Np004G241220
OG0002904	AL1G26710	Np004G241770
OG0002904	AL5G11000	Np001G026430
OG0002905	AL5G17690	Np001G020050
OG0002906	AL2G11600	Np002G122810
OG0002906	AL7G48150	Np005G319230
OG0002907	AL8G33410	Np003G155970
OG0002907	AL7G27190	Np005G280120
OG0002909	AL3G22070	Np007G411520
OG0002909	AL6G14430	Np003G129410
OG0002910	AL6G16380	Np003G131730
OG0002910	AL3G23210	Np007G410070
OG0002911	AL3G24060	Np007G409010
OG0002911	AL6G24500	Np003G140720
OG0002912	AL8G28700	Np003G161430
OG0002912	AL1G39010	Np004G226420
OG0002913	AL8G29840	Np003G163060
OG0002913	AL7G25540	Np005G278240
OG0002915	AL8G34150, AL8G34270	Np003G155000, Np003G154830
OG0002916	AL1G40840, AL1G40620	Np004G210220, Np004G209980
OG0002917	AL6G22720	Np003G138670
OG0002917	AL6G38120	Np001G013710
OG0002918	AL6G34400	Np001G010260
OG0002918	AL6G18670	Np003G134450
OG0002919	AL6G18110	Np003G133760
OG0002920	AL8G38880	Np001G007840
OG0002921	AL7G37350	Np005G295510
OG0002921	AL8G10600	Np005G285650
OG0002922	AL7G36850, AL8G11430	Np005G293690
OG0002923	AL7G32350, AL7G32370, AL7G32360	Np005G286790
OG0002924	AL6G47010	Np003G182040, Np003G181830
OG0002924	AL7G30800	Np005G284800
OG0002925	AL6G46650	Np003G181570
OG0002925	AL7G30600	Np005G284620
OG0002926	AL6G44520	Np003G178460
OG0002927	AL6G43710	Np003G177810
OG0002927	AL1G48220	Np004G206870
OG0002928	AL1G48710	Np004G208620
OG0002928	AL2G31410	Np002G083390
OG0002929	AL1G49780	Np004G204020
OG0002929	AL1G35750	Np004G232480
OG0002930	AL4G29620	Np006G343300
OG0002931	AL7G15550	Np005G267000
OG0002932	AL7G13880	Np005G268710
OG0002932	AL4G13510	Np006G367060
OG0002933	AL7G13440, AL2G17600	Np005G269300
OG0002933	AL4G13030	Np006G367720
OG0002934	AL7G12800	Np005G262750
OG0002936	AL7G11020	Np005G261110
OG0002937	AL7G10910	Np005G260940
OG0002938	AL7G10440	Np005G260400
OG0002938	AL4G10080	Np006G371300
OG0002939	AL6G42310	Np003G175620
OG0002940	AL4G30140	Np005G286170
OG0002940	AL6G42110	Np003G175450
OG0002941	AL7G15570, nbis-gene-2233	Np005G307380
OG0002942	AL7G42280	Np005G306180
OG0002942	AL3G38630	Np007G385390
OG0002943	AL7G48430, AL7G48380	Np005G318900
OG0002944	AL5G45320	Np001G068880
OG0002944	AL4G47000	Np006G321300
OG0002945	AL1G27830	Np007G423390
OG0002946	AL4G45630	Np006G323020
OG0002946	AL5G44040	Np001G067190
OG0002947	AL5G42590	Np001G066090
OG0002947	AL4G43990	Np006G325040
OG0002949	AL4G43470	Np006G325660
OG0002950	AL8G45600	Np001G000130
OG0002950	AL5G31900	Np001G053240
OG0002951	AL4G42750	Np006G326320
OG0002952	AL4G42450	Np006G326640
OG0002952	AL5G41660	Np001G064880
OG0002953	AL4G42240	Np006G326930
OG0002953	AL5G41500	Np001G064820
OG0002954	AL5G41460	Np001G064790
OG0002954	AL4G42150	Np006G327000
OG0002955	AL6G10610	Np003G125420
OG0002955	AL3G19930	Np007G414030
OG0002956	AL6G32580	Np003G149410
OG0002956	AL6G32770	Np003G149720
OG0002957	AL5G24210	Np001G045290
OG0002957	AL8G36830	Np003G152020
OG0002958	AL6G34100	Np003G151210, Np003G151280
OG0002959	AL6G20840	Np003G136650
OG0002959	AL8G42820	Np001G003270
OG0002960	AL8G43970	Np001G002060
OG0002961	AL8G44960	Np001G000810
OG0002961	AL5G31170	Np001G052470
OG0002962	AL1G42320, AL1G42330	Np004G200330
OG0002963	AL6G52600	Np003G188200
OG0002963	AL1G11330	Np004G258560
OG0002964	AL6G50830	Np003G186840
OG0002965	AL8G15810	Np005G295810, Np001G040130
OG0002966	AL8G15950	Np001G040340
OG0002967	AL8G16200	Np001G040590
OG0002967	AL1G13740	Np004G256180
OG0002968	AL1G13760	Np004G256120
OG0002968	AL8G16230	Np001G040630
OG0002969	AL1G14170	Np004G255760
OG0002970	AL1G14290	Np004G255660
OG0002971	AL1G14280	Np004G255670
OG0002971	AL4G28870	Np006G357860
OG0002972	AL1G14930	Np004G254920
OG0002972	AL4G27820	Np006G356790
OG0002973	AL1G16170	Np004G253570
OG0002973	AL4G26340, AL163U10030	Np006G348220, Np006G354700
OG0002974	AL4G23420	Np006G359990
OG0002974	AL1G17820	Np004G251860
OG0002975	AL7G18900	Np005G262910
OG0002975	AL4G17710, AL4G17830	Np006G363160
OG0002976	AL6G25250	Np003G141430
OG0002976	AL3G10560	Np007G424910
OG0002977	AL6G25450	Np003G141600
OG0002978	AL277U10010, AL3G40350	Np003G153910
OG0002978	AL6G21670	Np003G137530
OG0002979	AL8G30950	Np003G160020
OG0002979	AL7G26140	Np005G278890
OG0002980	AL3G15730	Np007G419050
OG0002981	AL6G30440	Np003G146930
OG0002982	AL4G32410	Np006G339340
OG0002982	AL5G33530	Np001G054990
OG0002983	AL4G32860	Np006G338670
OG0002983	AL5G34000	Np001G055490
OG0002984	AL4G32900	Np006G338540
OG0002985	AL5G34300	Np001G056230
OG0002986	AL6G22710	Np003G138650
OG0002988	AL2G35370	Np002G078000
OG0002988	AL1G32430	Np004G235790
OG0002990	AL1G39850	Np004G209140
OG0002990	AL2G27430	Np002G089000
OG0002993	AL1G20150, AL1G57770	Np003G156610, Np004G249500, Np004G241850, Np007G423960
OG0002995	AL7G33550	Np005G288410
OG0002996	nbis-gene-1581	Np001G014060
OG0002997	AL6G40930, AL6G40920	Np001G015870
OG0002998	AL6G17060	Np003G132610
OG0002998	AL3G23850	Np007G409260
OG0002999	AL6G15340	Np006G360990
OG0002999	AL2G31390	Np003G130460
OG0003000	AL8G37880	Np001G009470
OG0003001	AL8G39050	Np001G007620
OG0003001	AL6G17400	Np003G132940
OG0003002	AL8G36840	Np003G152010
OG0003003	AL1G29610	Np004G238790
OG0003004	AL1G61960	Np004G192990
OG0003005	AL7G39390	Np005G301720
OG0003005	AL3G29550	Np007G391390
OG0003006	AL7G38960	Np005G301060
OG0003006	AL3G29930	Np007G391740
OG0003007	AL7G38230, AL7G38770	Np005G300700, Np005G300360
OG0003007	AL3G29960	Np007G391790
OG0003008	AL1G55480	Np004G199040
OG0003009	AL3G33000	Np007G396850
OG0003009	AL1G57430	Np004G197230
OG0003010	AL1G58930	Np004G195950
OG0003011	AL3G38210, AL3G38220	Np007G384820, Np007G384830
OG0003012	AL3G39710	Np007G386700
OG0003012	AL3G39720	Np007G386690
OG0003013	AL7G16170	Np005G265710
OG0003014	AL3G51020, AL6G43520	Np001G021510, Np007G375100
OG0003015	AL3G48520	Np007G372970
OG0003015	AL7G22960	Np005G275110
OG0003016	AL1G59590	Np004G195340
OG0003016	AL3G35270	Np007G381170
OG0003017	AL5G39540	Np001G062680
OG0003017	AL1G59460	Np004G195470
OG0003018	AL5G36310	Np001G058790
OG0003018	AL4G36750	Np006G333830
OG0003019	AL3G27330	Np007G404800
OG0003019	AL1G61680	Np004G193260
OG0003020	AL4G42910	Np006G326070
OG0003020	AL5G42050	Np001G065150
OG0003021	AL2G22650, AL2G22670	Np002G079630
OG0003022	AL5G15160, nbis-gene-1123	Np005G314590
OG0003023	nbis-gene-717	Np007G392140
OG0003023	AL3G30140	Np004G206760, Np007G392100
OG0003025	AL7G27410	Np005G280300, Np005G280320
OG0003027	AL3G34620, AL3G34600, AL3G34610, AL3G34630	Np007G380370
OG0003033	AL7G23730	Np005G275930
OG0003033	AL3G47860	Np007G372340
OG0003036	AL7G17090	Np005G264480
OG0003036	AL3G47050	Np007G378300
OG0003038	AL4G31720	Np006G340190
OG0003039	AL2G16960	Np002G114930
OG0003041	AL2G15780	Np002G116610
OG0003041	AL1G21560	Np004G247950
OG0003042	AL5G17370	Np001G020310
OG0003043	AL2G20410	Np002G099100
OG0003043	AL7G45250	Np005G310870
OG0003044	AL1G23580	Np004G245630
OG0003044	AL2G13050	Np002G120760
OG0003045	AL3G23520	Np007G409660
OG0003046	AL8G28130	Np003G163880
OG0003046	AL7G24720	Np005G277100
OG0003047	AL8G41670	Np001G004670
OG0003048	AL8G40820	Np001G005580
OG0003048	AL6G19290	Np003G135020
OG0003049	AL8G10960	Np001G033180
OG0003050	AL6G46940	Np003G181820
OG0003050	AL7G30790	Np005G284780, Np005G284790
OG0003051	AL7G30530	Np005G284450
OG0003051	AL6G46520	Np003G181470
OG0003052	AL1G49050	Np004G224600
OG0003053	AL6G41830	Np003G175340
OG0003053	AL4G26050	Np004G204980
OG0003054	AL1G53740	Np004G200730, Np004G200750
OG0003055	AL1G41790	Np004G211080
OG0003056	AL1G41840	Np004G211140
OG0003057	AL7G15480	Np005G267070
OG0003057	AL3G50630	Np007G375630
OG0003058	AL4G13600	Np006G366880
OG0003059	AL4G31110	Np006G340930
OG0003059	AL8G14540, AL8G14590	Np001G038610
OG0003060	AL6G48420	Np003G183900
OG0003061	AL7G37370	Np005G295530
OG0003062	AL7G44180	Np005G309950
OG0003062	AL3G43960	Np007G389890
OG0003063	AL3G40290	Np007G387400
OG0003064	AL3G37970, AL7G41900	Np007G384530, Np005G305630
OG0003065	AL3G36040, AL3G36060	Np007G382370
OG0003066	AL2G11230	Np002G123350
OG0003067	AL5G43110	Np001G066630
OG0003070	AL5G21380	Np001G043480
OG0003071	AL5G23750	Np001G044900
OG0003072	AL8G36860	Np003G151980
OG0003073	AL3G16550	Np007G418030
OG0003073	AL6G38670	Np001G014320
OG0003074	AL5G29710	Np001G050850
OG0003075	AL5G29800, AL8G14300	Np001G050920
OG0003076	AL8G44520	Np001G001450
OG0003076	AL5G30640	Np001G052000
OG0003077	AL7G29100	Np005G282710
OG0003077	nbis-gene-1712	Np005G267580, Np005G266790
OG0003078	AL8G45450	Np001G000280
OG0003078	AL5G31670	Np001G053000
OG0003079	AL1G10590	Np004G259380
OG0003080	AL4G26890	Np006G355360
OG0003080	AL1G15760	Np004G253910
OG0003081	AL8G38090	Np001G009250
OG0003081	AL4G25440	Np006G353450, Np006G353550, Np006G347230, Np006G347250, Np006G353480, Np006G353500, Np006G353470
OG0003083	AL1G17450	Np004G252250
OG0003084	AL4G22590, AL4G22580	Np006G358110
OG0003085	AL4G21200	Np006G361040
OG0003086	AL6G24580	Np003G140800
OG0003087	AL6G28390	Np003G144540
OG0003088	AL3G36880	Np007G383430
OG0003089	AL88U10040, AL3G16400	Np007G418380
OG0003090	AL6G30310	Np003G146800
OG0003090	AL3G17120	Np007G417350, Np007G417360
OG0003091	AL5G32230	Np001G053620
OG0003093	AL2G41220	Np002G070710
OG0003093	AL1G27610	Np004G240810
OG0003094	AL7G51010	Np004G239150
OG0003095	AL8G24650	Np003G172770
OG0003096	AL8G18810, AL8G18840	Np004G231230, Np004G231250
OG0003097	AL3G41520, AL1G38260	Np004G228430
OG0003097	AL2G29230	Np002G086030
OG0003098	AL1G32130	Np004G241640
OG0003100	AL1G16910	Np004G252770
OG0003101	AL6G25670	Np003G141780
OG0003101	AL3G10750	Np007G424710
OG0003102	AL6G24450	Np003G140680
OG0003103	AL8G38150	Np001G009160
OG0003103	AL6G18000	Np003G133650
OG0003104	AL8G38410	Np001G008790
OG0003104	AL8G38490	Np002G110880, Np001G008760
OG0003105	AL5G27220, AL5G27230	Np001G047830
OG0003106	AL8G45250	Np001G000630
OG0003106	AL5G31600	Np001G052910
OG0003107	AL8G39240	Np001G007400
OG0003108	AL5G21290	Np003G149140
OG0003109	AL2G33060	Np002G081300, Np002G081310
OG0003110	AL2G40300	Np002G071760
OG0003110	AL1G64590	Np004G190050
OG0003112	AL3G19360	Np007G414630
OG0003112	AL3G25440	Np007G407410
OG0003113	AL3G28490, AL3G28480	Np007G390050
OG0003114	AL3G32660	Np007G395990
OG0003116	AL3G38190	Np007G384800
OG0003117	AL9U10840	Np005G308320
OG0003118	AL6G51200	Np003G187160
OG0003119	AL3G52600	Np007G377310
OG0003120	AL3G52690	Np007G377220
OG0003120	AL7G16490	Np005G265310
OG0003121	AL3G26080	Np007G406480
OG0003121	AL1G63040	Np004G191620
OG0003122	AL1G44730	Np004G214200
OG0003123	AL5G34460	Np001G056380
