Orthogroup	Arabidopsis_lyrata_Rawat	Cardamine_hirsuta
OG0003517	AL9U11820, AL9U11880	CARHR218090
OG0003519	AL7G43090	CARHR219150
OG0003519	AL3G39700	CARHR100370
OG0003521	AL7G48690	CARHR213550
OG0003523	AL5G39790	CARHR168450
OG0003524	AL8G40650	CARHR277440
OG0003525	AL8G42830	CARHR279220
OG0003526	AL8G43500	CARHR279780
OG0003526	nbis-gene-1334	CARHR158750
OG0003527	AL8G44260	CARHR280550
OG0003527	AL74U10010, AL6G41180, AL8G22110, AL8G20700	CARHR066690
OG0003528	AL4G25040	CARHR123520
OG0003529	AL7G25840	CARHR234600
OG0003529	AL8G30390	CARHR268260
OG0003530	AL6G26850	CARHR197330
OG0003530	AL3G11810	CARHR076470
OG0003531	AL3G16830	CARHR080510
OG0003531	AL6G30790	CARHR193660
OG0003533	AL2G15030	CARHR051330
OG0003533	AL4G36820	CARHR134310
OG0003534	AL5G36100	CARHR164990
OG0003534	AL4G36560	CARHR133990
OG0003535	AL4G32720	CARHR130830
OG0003536	AL1G29230	CARHR017590
OG0003537	AL2G33320	CARHR066590
OG0003537	AL1G30630	CARHR018810
OG0003538	AL1G31510	CARHR019580
OG0003539	AL1G36180	CARHR023020
OG0003540	AL1G36860	CARHR023640
OG0003540	AL2G30170	CARHR063990
OG0003541	AL1G37510	CARHR024180
OG0003541	AL2G29680	CARHR063540
OG0003543	AL1G40440	CARHR026610
OG0003544	AL7G45710	CARHR215860
OG0003545	AL6G38780, AL6G37640, AL6G39390, nbis-gene-1601	CARHR294550
OG0003546	AL1G15450	CARHR005060
OG0003547	AL6G28400	CARHR195890
OG0003548	AL6G30220	CARHR194130, CARHR194140
OG0003549	AL8G23200	CARHR182040
OG0003550	AL8G21720	CARHR183250
OG0003550	AL3G18450	CARHR081830
OG0003551	AL6G36270, AL6G36260	CARHR188800
OG0003552	AL5G27310	CARHR156710
OG0003553	AL3G51100	CARHR276830
OG0003554	AL5G30890	CARHR160250
OG0003555	AL5G28090	CARHR157420
OG0003556	AL1G36480	CARHR023300
OG0003556	AL2G30840	CARHR064530
OG0003558	AL2G39350	CARHR072520
OG0003559	AL1G28460	CARHR016810
OG0003560	AL1G62330	CARHR043950
OG0003561	AL3G27160	CARHR089790
OG0003562	AL7G39100	CARHR290700
OG0003562	AL3G29790	CARHR092090
OG0003563	AL1G56550, AL1G56520	CARHR039400
OG0003564	AL1G59770	CARHR041930
OG0003565	AL3G38530	CARHR099650
OG0003567	AL3G52080	CARHR109270
OG0003568	AL6G44170	CARHR218340
OG0003569	AL6G52570, AL1G64370	CARHR045840, CARHR045850, CARHR044320, CARHR043880, CARHR045830
OG0003570	AL4G28100	CARHR127020, CARHR127070, CARHR127050, CARHR116000
OG0003573	AL2G12290	CARHR284450
OG0003573	AL5G33890	CARHR213970
OG0003573	AL2G12310	CARHR048300
OG0003575	AL6G30700, AL6G30710	CARHR193730
OG0003575	AL6G30680	CARHR193720, CARHR193710
OG0003576	AL1G18000	CARHR007570
OG0003576	nbis-gene-44, nbis-gene-537, nbis-gene-45, nbis-gene-2228, nbis-gene-47	CARHR007560
OG0003578	nbis-gene-1359	CARHR163060
OG0003583	AL3G53090	CARHR241170
OG0003584	AL7G22920	CARHR237300
OG0003585	AL5G36830	CARHR165680
OG0003586	AL7G21660	CARHR238370
OG0003587	AL4G17320	CARHR115540
OG0003588	AL6G13980	CARHR208940
OG0003589	AL310U10010, AL7G17140	CARHR242630
OG0003590	AL3G50130	CARHR293610
OG0003591	AL1G20910	CARHR010310
OG0003591	AL2G17490	CARHR283810
OG0003592	AL2G15250	CARHR051570
OG0003592	AL2G15260	CARHR051600
OG0003593	AL5G11550	CARHR177160
OG0003593	AL5G11590	CARHR144950
OG0003593	AL8G13800	CARHR177060
OG0003594	AL1G26300	CARHR014850
OG0003595	AL5G18120	CARHR292460
OG0003595	AL5G18110	CARHR292470
OG0003596	AL7G51630	CARHR263860
OG0003597	AL1G24330	CARHR013030
OG0003598	AL3G20300	CARHR083530
OG0003598	AL3G20090	CARHR083390
OG0003599	AL3G22420, AL3G22410	CARHR085460
OG0003600	AL5G11970	CARHR145210
OG0003600	AL3G23010	CARHR086010
OG0003601	AL3G23980	CARHR086870
OG0003603	AL7G24750	CARHR235580
OG0003604	AL7G25240	CARHR235210
OG0003606	AL7G26350	CARHR234130
OG0003606	AL8G31600	CARHR269400
OG0003607	AL6G22680	CARHR201240
OG0003608	AL1G18110	CARHR007640
OG0003609	AL6G20710	CARHR203070
OG0003610	AL8G42060	CARHR278620
OG0003611	AL7G36000	CARHR225150
OG0003612	AL7G35850, AL3G37850	CARHR225270
OG0003613	AL6G38480, AL1G54410	CARHR186940
OG0003614	AL1G41430	CARHR027370
OG0003614	AL1G41520	CARHR027460
OG0003615	AL1G42580	CARHR028170
OG0003615	AL4G29740	CARHR128050
OG0003616	AL7G15290	CARHR244150
OG0003617	AL1G48590	CARHR033540
OG0003618	AL5G21410, AL5G34180	CARHR163170, CARHR163160
OG0003619	nbis-gene-687	CARHR085350
OG0003620	AL8G15040	CARHR178350
OG0003621	AL8G14810	CARHR178180
OG0003622	AL8G11800	CARHR149580, CARHR175040
OG0003624	AL7G37400, AL8G10530	CARHR173910
OG0003625	AL4G46930, AL3G49500	CARHR142750
OG0003626	AL5G45010	CARHR172590
OG0003627	AL4G44960	CARHR141040
OG0003628	AL4G43550	CARHR139740
OG0003629	AL4G43350	CARHR139530, CARHR139540
OG0003630	AL4G42820	CARHR139120
OG0003631	AL6G32480	CARHR191930
OG0003632	AL1G48800	CARHR015140
OG0003633	AL5G30790	CARHR160160
OG0003633	AL8G44680	CARHR280930
OG0003635	AL5G31810	CARHR160970
OG0003635	AL8G45520	CARHR281670
OG0003636	AL1G10840	CARHR000800
OG0003637	AL1G12240	CARHR002180
OG0003638	AL1G12600	CARHR002480
OG0003638	AL6G50160	CARHR251140
OG0003639	AL7G18660	CARHR241020
OG0003639	AL4G18230	CARHR114810
OG0003640	AL3G10590	CARHR075340
OG0003640	AL6G25290	CARHR198770
OG0003642	AL6G39160	CARHR186270
OG0003642	AL3G16170	CARHR079950
OG0003643	AL4G37250	CARHR134630
OG0003644	AL2G41630, AL2G41620	CARHR074560, CARHR074550
OG0003645	AL1G28770, AL2G39560	CARHR017080
OG0003647	AL1G31830	CARHR019850
OG0003648	AL1G35880	CARHR022760
OG0003649	AL2G26540	CARHR060430
OG0003650	AL5G40060, AL5G40090, AL5G40080	CARHR168700
OG0003650	AL5G40030	CARHR168660
OG0003651	AL7G20520	CARHR068650
OG0003651	AL1G24840	CARHR013530
OG0003652	AL1G16310	CARHR005870
OG0003653	AL1G15590, AL1G15580	CARHR005200
OG0003655	AL6G27900	CARHR196270
OG0003657	AL3G24300	CARHR087140
OG0003659	AL653U10010	CARHR275450
OG0003659	AL6G17750	CARHR205700
OG0003660	AL8G34650, AL7G45810	CARHR272290
OG0003661	AL5G31440	CARHR160600
OG0003662	AL5G25720	CARHR154930
OG0003662	AL8G35700	CARHR285600
OG0003663	AL2G28810	CARHR062580
OG0003663	AL1G38730	CARHR025070
OG0003664	AL8G37520	CARHR113110
OG0003665	AL1G29560	CARHR065230
OG0003667	AL2G30990, AL3G24820	CARHR087670
OG0003668	AL3G25540, AL3G27280	CARHR088310
OG0003669	AL1G63070	CARHR044670
OG0003670	AL3G26380	CARHR089010
OG0003671	AL3G27770, AL3G29360	CARHR090330
OG0003672	AL3G53130	CARHR092300
OG0003673	AL3G39820, AL4G17820	CARHR100450
OG0003674	AL3G41820	CARHR102050
OG0003674	AL8G21020	CARHR183990
OG0003675	AL1G18420	CARHR007870
OG0003675	AL8G31980	CARHR269770
OG0003676	AL3G45960	CARHR105270
OG0003678	AL3G34530	CARHR096460
OG0003678	AL1G58850	CARHR041070
OG0003679	AL5G32930	CARHR162070
OG0003680	AL5G33080	CARHR162200
OG0003681	AL5G34650	CARHR163590
OG0003681	AL4G34010	CARHR132090
OG0003682	AL2G23640	CARHR166190
OG0003683	AL5G32480	CARHR161600, CARHR161620, CARHR161630
OG0003684	AL1G60980	CARHR042830, CARHR179860, CARHR107260
OG0003685	nbis-gene-1362	CARHR164420
OG0003686	nbis-gene-880, nbis-gene-879	CARHR106790
OG0003687	AL2G17210	CARHR053490
OG0003687	AL2G17270	CARHR053520
OG0003695	AL7G19320	CARHR240410
OG0003695	AL7G24230	CARHR236100
OG0003696	AL7G22020	CARHR238070
OG0003696	AL3G52930	CARHR146550
OG0003697	AL5G22860, AL7G17190	CARHR242660
OG0003697	AL7G17200	CARHR242670
OG0003698	AL7G16290	CARHR243200
OG0003698	AL7G16300	CARHR243190
OG0003699	AL7G44820, AL1G49060	CARHR033890
OG0003701	AL5G11210	CARHR144620
OG0003702	nbis-gene-1213	CARHR224180, CARHR147650
OG0003703	AL7G52790	CARHR214630
OG0003704	AL2G13250, AL2G13270	CARHR049390
OG0003705	AL4G38830	CARHR136000
OG0003707	AL8G24230	CARHR258420
OG0003708	AL8G31210	CARHR268950, CARHR268940
OG0003710	AL6G23940	CARHR200120
OG0003711	AL7G37110	CARHR224210
OG0003711	AL7G37120	CARHR213500
OG0003712	AL7G33610	CARHR227120
OG0003713	AL8G15580	CARHR178810
OG0003713	AL7G33170	CARHR227530
OG0003714	AL7G31260	CARHR229260
OG0003715	AL6G45870	CARHR230680, CARHR255150
OG0003716	AL1G49030, AL5G38000	CARHR166740
OG0003718	AL878U10010, AL3G46580	CARHR284810
OG0003719	AL6G12170	CARHR210430
OG0003720	AL1G23670	CARHR012640
OG0003721	AL6G45770, AL6G45780	CARHR255210
OG0003722	nbis-gene-785	CARHR101130
OG0003724	AL7G39790	CARHR290040
OG0003726	AL5G30070, AL6G40800, AL4G46990	CARHR142820
OG0003727	AL4G45430	CARHR141460
OG0003728	AL4G42810	CARHR139110
OG0003729	AL4G42780	CARHR139100
OG0003730	AL5G39640	CARHR168310
OG0003731	AL6G12940, AL6G12510	CARHR040500, CARHR210130
OG0003732	AL8G35970, AL8G35960	CARHR285860
OG0003733	AL1G13830	CARHR003560
OG0003733	AL8G16560, AL8G16440	CARHR179900
OG0003734	AL8G16720	CARHR180000
OG0003734	AL8G16730	CARHR180030, CARHR180010
OG0003735	AL8G17040, AL6G41710	CARHR180290
OG0003736	AL4G28210	CARHR126660
OG0003737	AL120U10020, AL7G46580, AL4G28510, AL7G46610	CARHR126930
OG0003738	AL4G26950	CARHR125350
OG0003738	AL1G15680	CARHR005290
OG0003740	AL4G26010	CARHR124500
OG0003740	AL1G16400	CARHR006000
OG0003741	AL4G22670	CARHR120330
OG0003742	AL4G27970	CARHR126420
OG0003743	AL6G26380, AL3G11320	CARHR076050
OG0003744	AL7G48070, AL7G48050	CARHR212960
OG0003745	AL6G38310	CARHR187050
OG0003746	AL3G17060	CARHR080720, CARHR194010
OG0003747	AL3G18500, AL3G18560	CARHR081870
OG0003748	AL3G19180	CARHR082520
OG0003749	AL3G19430	CARHR082780
OG0003750	AL6G40520, AL1G48760, AL5G36800	CARHR165650
OG0003751	AL1G11530	CARHR001500
OG0003752	AL1G29590	CARHR017930
OG0003753	AL2G38150	CARHR071360
OG0003754	AL1G38010	CARHR024560
OG0003755	AL1G38980, AL1G50130	CARHR025230
OG0003756	AL7G28860, AL7G28870	CARHR231770
OG0003758	AL4G11920	CARHR113600, CARHR053880, CARHR246670
OG0003759	AL1G26770	CARHR015280
OG0003760	AL1G55810	CARHR009530
OG0003761	AL1G15060	CARHR004750
OG0003762	AL4G28690	CARHR127120, CARHR127570
OG0003763	AL1G13720	CARHR003470
OG0003764	AL1G11110	CARHR001110
OG0003764	AL6G52390	CARHR249330
OG0003765	AL6G26760	CARHR197440
OG0003766	AL6G26890	CARHR197300
OG0003767	AL6G30600, AL6G34700	CARHR190090
OG0003768	AL3G51140, AL8G39970	CARHR276760
OG0003769	AL8G34390	CARHR272100
OG0003771	AL8G34910	CARHR272500
OG0003772	AL7G17670	CARHR241880
OG0003773	AL2G28340	CARHR062130
OG0003775	AL2G38830	CARHR036490
OG0003776	AL2G39230	CARHR072380
OG0003777	AL2G39440	CARHR072650
OG0003778	AL3G33330	CARHR095330
OG0003779	AL219U10010, AL3G34180	CARHR096200
OG0003780	AL3G35320, AL1G59650	CARHR041870
OG0003781	AL6G30340, AL3G39140	CARHR100070
OG0003782	AL3G42760	CARHR103030
OG0003783	AL3G43370	CARHR103470
OG0003784	AL1G63740	CARHR045350, CARHR087970
OG0003785	AL1G63480	CARHR218910
OG0003786	AL1G59730	CARHR041920
OG0003787	AL1G57220	CARHR039830, CARHR039820, CARHR039840
OG0003788	AL5G35050	CARHR163940
OG0003789	AL8G13370, AL5G36130	CARHR165020
OG0003790	AL5G37610	CARHR166440
OG0003791	AL5G38050	CARHR166800
OG0003791	AL4G38930	CARHR136070
OG0003792	AL5G38460	CARHR167160, CARHR163700
OG0003796	AL6G46950	CARHR254120
OG0003796	AL5G26000, AL5G26130	CARHR122340
OG0003797	AL1G38040, AL1G36730, AL1G38200	CARHR024620
OG0003798	AL1G33370	CARHR020900
OG0003799	AL2G27680	CARHR061570
OG0003799	AL1G39660	CARHR025810
OG0003801	AL8G44860	CARHR281100
OG0003801	AL8G44850	CARHR281080, CARHR281090
OG0003802	AL8G39020	CARHR205950
OG0003803	AL7G34450	CARHR226400
OG0003803	AL6G15620, AL6G21620	CARHR207550
OG0003804	AL4G21910	CARHR121100
OG0003805	AL8G21180	CARHR196500
OG0003806	AL6G33550	CARHR191010
OG0003807	AL8G37510	CARHR274570
OG0003810	AL5G28960, AL5G29030	CARHR158210
OG0003810	AL5G29040	CARHR158220, CARHR158230, CARHR293060
OG0003811	AL6G27700	CARHR196490
OG0003812	AL7G47390, AL7G47750	CARHR103640
OG0003813	AL7G48570	CARHR213400
OG0003813	nbis-gene-1218	CARHR148240
OG0003823	AL7G24360	CARHR235950
OG0003824	AL7G20430	CARHR239490
OG0003827	AL7G16570	CARHR242940
OG0003827	AL8G21250, AL3G52630	CARHR106690
OG0003828	AL1G49190	CARHR030740
OG0003829	AL1G49410	CARHR286960
OG0003830	AL1G64960	CARHR055610
OG0003831	AL1G20580	CARHR010070
OG0003833	AL136U10020, AL4G25280	CARHR123850
OG0003834	AL2G10280, AL7G47120	CARHR046430
OG0003835	AL1G23810	CARHR012750
OG0003835	AL2G12700	CARHR048710
OG0003836	AL3G20470	CARHR083690
OG0003836	AL6G11350	CARHR211240
OG0003838	AL8G25670	CARHR264100
OG0003839	AL8G29630	CARHR267600
OG0003840	AL8G31120	CARHR268870
OG0003841	AL7G26570	CARHR233940
OG0003841	AL8G32000	CARHR269790
OG0003842	AL6G23510	CARHR200510
OG0003843	AL6G22200	CARHR201690
OG0003844	AL8G12250	CARHR175580
OG0003845	AL7G35540	CARHR225570
OG0003846	AL7G29670	CARHR231080
OG0003847	AL7G29660	CARHR231090
OG0003848	AL1G48170	CARHR033130
OG0003849	AL1G48420	CARHR033360
OG0003850	AL1G53330	CARHR036760, CARHR036750
OG0003851	AL1G43680	CARHR029600
OG0003852	AL7G15160	CARHR244280
OG0003853	AL7G13200	CARHR245960
OG0003853	AL7G13210	CARHR245950
OG0003854	AL7G46620	CARHR215080
OG0003855	AL1G52440	CARHR217500, CARHR036040
OG0003856	AL2G26160, AL2G26170, AL1G52210	CARHR035840
OG0003857	AL5G23710	CARHR150790
OG0003857	AL8G19320	CARHR284900
OG0003858	AL8G19340	CARHR284880
OG0003858	AL1G57840	CARHR040310
OG0003859	AL6G46240	CARHR254780
OG0003859	AL6G46230	CARHR187180
OG0003860	AL225U10020, nbis-gene-1599, AL7G43510, AL4G43900	CARHR140030
OG0003861	AL8G13340	CARHR176610
OG0003861	AL8G13190	CARHR176510
OG0003862	AL8G12270	CARHR175600
OG0003862	AL7G35990	CARHR225160
OG0003863	AL8G10300	CARHR173660
OG0003864	AL5G45550	CARHR173040
OG0003865	AL4G46050	CARHR141950
OG0003866	AL4G44430	CARHR140540
OG0003867	AL6G10880	CARHR211640
OG0003868	AL8G37280	CARHR274370
OG0003869	AL8G37090, AL8G37100	CARHR274170
OG0003870	AL8G37010	CARHR274070
OG0003872	AL6G52820	CARHR248770
OG0003873	AL6G51750	CARHR250080
OG0003874	AL6G50290	CARHR251050
OG0003875	AL1G13680	CARHR003420
OG0003876	AL4G26840	CARHR125230, CARHR008820
OG0003877	AL7G25610	CARHR234850
OG0003878	AL3G17290	CARHR080870
OG0003879	AL3G18570	CARHR081920
OG0003880	AL1G63810, AL1G64080, AL1G64360	CARHR174360
OG0003881	AL2G40490	CARHR073580
OG0003881	AL1G28160	CARHR016510
OG0003882	AL1G30660	CARHR018840
OG0003883	AL1G19910	CARHR009360
OG0003884	AL1G38970	CARHR025220
OG0003885	AL7G28260	CARHR232340
OG0003885	AL8G24840	CARHR257690
OG0003886	AL4G14490	CARHR117900
OG0003886	AL7G21140	CARHR238840
OG0003887	AL1G26870, AL1G32070	CARHR015390
OG0003887	AL1G32080	CARHR227050
OG0003889	AL1G19350	CARHR008830
OG0003890	AL4G26650	CARHR125030
OG0003891	AL6G26700	CARHR197490
OG0003892	AL3G17220	CARHR080820, CARHR080810
OG0003893	AL6G29470	CARHR194810
OG0003894	AL6G39530	CARHR289470
OG0003896	AL8G23210	CARHR182030
OG0003896	AL2G26690	CARHR060540
OG0003897	AL6G15910	CARHR207240
OG0003898	AL6G14720	CARHR277810, CARHR208250
OG0003899	AL3G41810, AL6G37550	CARHR289290
OG0003900	AL5G29510, AL8G43350	CARHR279680
OG0003901	AL5G27130	CARHR156530
OG0003901	AL8G39470	CARHR276360
OG0003903	AL7G11840	CARHR247060
OG0003904	AL2G36660	CARHR070070
OG0003905	AL2G36560	CARHR069990
OG0003907	AL2G35920	CARHR069460
OG0003907	AL2G35930	CARHR069470
OG0003908	AL2G39320	CARHR072490
OG0003909	AL2G40020	CARHR073070
OG0003912	AL1G61490	CARHR043350
OG0003913	nbis-gene-708	CARHR090820
OG0003915	AL3G32420	CARHR094450
OG0003916	AL3G33210	CARHR095270
OG0003917	AL3G33910	CARHR095810, CARHR095820, CARHR095800
OG0003918	AL3G34460, AL3G34450	CARHR096380
OG0003919	AL3G35880	CARHR097690
OG0003920	AL3G37160	CARHR098700
OG0003921	AL3G48780	CARHR109910
OG0003922	AL1G61950, AL1G61940	CARHR043660
OG0003923	AL1G54490	CARHR037610
OG0003924	AL7G47860	CARHR159310
OG0003925	AL5G36340, AL5G36320	CARHR289060
OG0003926	AL5G43400	CARHR171450
OG0003929	AL1G55370	CARHR038640, CARHR021370, CARHR264210, CARHR038600, CARHR038340, CARHR038580, CARHR038720, CARHR289200
OG0003930	AL1G36590	CARHR023400
OG0003930	AL1G10800	CARHR000760
OG0003931	AL7G49920	CARHR262030
OG0003931	AL1G29930	CARHR018210
OG0003934	AL3G25310, AL4G16650	CARHR116240
OG0003935	AL6G17430	CARHR205930
OG0003937	AL8G44020	CARHR181420
OG0003940	AL8G27140	CARHR265660
OG0003948	AL7G22290	CARHR237870
OG0003950	AL1G46130	CARHR031410
OG0003951	AL7G38650	CARHR222750
OG0003952	AL1G65760	CARHR289760, CARHR002160
OG0003954	AL5G11270	CARHR144690, CARHR144700
OG0003955	AL5G12550	CARHR145350
OG0003956	AL355U10020, nbis-gene-1167, AL4G45560	CARHR141560
OG0003957	AL5G16940	CARHR148890
OG0003958	AL7G46300	CARHR215360
OG0003959	AL4G38610, AL4G34380	CARHR135840
OG0003960	AL6G14220	CARHR208700
OG0003961	AL3G22470	CARHR085510
OG0003961	AL6G15140	CARHR207940
OG0003962	AL3G22950	CARHR085970
OG0003963	AL2G11840	CARHR047990
OG0003964	AL8G13320	CARHR176620
OG0003965	AL8G25000	CARHR257420
OG0003967	AL6G23000	CARHR200910
OG0003968	AL6G22340	CARHR201590
OG0003969	AL6G22130	CARHR201750
OG0003970	AL6G21300, AL6G36640	CARHR202570
OG0003971	AL6G19240, AL5G33000	CARHR204450
OG0003972	AL6G17950	CARHR205520
OG0003973	AL8G10850	CARHR174180
OG0003974	AL5G33410	CARHR162450
OG0003975	AL7G33270	CARHR227440
OG0003976	AL7G30550	CARHR230010, CARHR222380
OG0003976	AL7G28920	CARHR284400
OG0003977	AL5G33990	CARHR162960
OG0003978	AL7G41530, AL1G42780	CARHR028280
OG0003980	AL7G14520	CARHR244860, CARHR244550
OG0003981	AL7G14400	CARHR244980
OG0003982	AL7G13320	CARHR245870
OG0003983	AL4G12000	CARHR113680
OG0003984	AL6G44120	CARHR256400
OG0003985	AL8G15630	CARHR107510
OG0003985	AL6G48260	CARHR252770
OG0003986	AL8G13020	CARHR176340
OG0003987	AL3G41170	CARHR101610
OG0003988	AL7G41840	CARHR220600
OG0003989	AL7G39800	CARHR290030
OG0003990	AL7G48460	CARHR213280
OG0003991	AL5G44960	CARHR172560
OG0003991	AL4G46560	CARHR142420
OG0003992	AL181U10040, AL4G46330	CARHR034190, CARHR142220
OG0003993	AL1G53560, AL5G43630	CARHR171710
OG0003994	nbis-gene-568	CARHR062820
OG0003995	AL4G42940	CARHR139230, CARHR114110
OG0003996	AL4G42650	CARHR138960
OG0003997	AL6G10480, AL3G19870	CARHR083200
OG0003998	AL6G11560	CARHR211070
OG0003999	AL3G21700, AL491U10020	CARHR084850
OG0004000	AL8G36940	CARHR273990
OG0004001	AL8G35820	CARHR285750
OG0004002	AL8G40610, AL386U10010	CARHR277390
OG0004003	AL4G21520	CARHR120170
OG0004004	AL6G52210	CARHR249130
OG0004005	AL4G25850, AL283U10030	CARHR124390, CARHR124910
OG0004006	AL5G38330	CARHR121450
OG0004007	AL3G14830	CARHR078960
OG0004007	AL3G14820	CARHR078950
OG0004008	AL3G15440	CARHR079380, CARHR079370
OG0004009	AL1G54720	CARHR037780
OG0004010	AL3G19260	CARHR082620
OG0004010	AL8G19110	CARHR149210
OG0004011	AL4G37960	CARHR135280
OG0004011	AL5G37300	CARHR166100
OG0004012	AL4G37520	CARHR134860
OG0004013	AL5G37060	CARHR165890
OG0004014	AL2G22150, AL1G51320	CARHR292410
OG0004015	AL4G36500	CARHR133950
OG0004016	AL4G36790	CARHR134290
OG0004017	AL4G33680	CARHR132290
OG0004018	AL6G20360	CARHR203390
OG0004019	AL4G35910	CARHR133310
OG0004020	nbis-gene-484	CARHR282050
OG0004021	AL5G32090	CARHR161250
OG0004021	AL4G35770	CARHR133180
OG0004022	AL4G15890	CARHR116820
OG0004022	AL4G15770	CARHR028570
OG0004023	AL2G18830	CARHR048920
OG0004024	AL1G28520, AL1G28540	CARHR016870, CARHR218830
OG0004025	AL1G37010	CARHR023680
OG0004026	AL7G28310	CARHR232290
OG0004027	AL7G27910	CARHR232640
OG0004028	AL7G27530	CARHR232990
OG0004029	AL8G28460	CARHR266770
OG0004030	AL4G14880	CARHR117610
OG0004031	AL4G31930, AL4G31940	CARHR130080, CARHR130090
OG0004032	AL4G10060	CARHR174210, CARHR173510, CARHR111830
OG0004033	AL1G23470	CARHR012510
OG0004034	AL1G60030, AL1G60020, AL1G21240	CARHR042140
OG0004035	AL1G18090, AL1G17870	CARHR007620
OG0004036	AL8G19870	CARHR184450
OG0004037	AL1G12360, AL1G12370	CARHR002270
OG0004038	AL6G26880	CARHR197310
OG0004039	AL6G38490	CARHR186930
OG0004040	AL6G39700	CARHR185940
OG0004041	AL8G37850	CARHR274930
OG0004042	AL6G40620, AL6G40630	CARHR185180, CARHR185170
OG0004043	AL8G22790	CARHR182460
OG0004044	AL6G15010	CARHR208090
OG0004046	AL6G34960	CARHR189860
OG0004046	AL5G28340	CARHR157650
OG0004047	AL6G34900	CARHR189930
OG0004048	nbis-gene-1486	CARHR205040
OG0004048	AL8G37430, AL3G41410	CARHR274510
OG0004049	AL365U10010, AL8G38250	CARHR275320
OG0004050	AL5G23320	CARHR151190
OG0004050	AL6G33950	CARHR190730
OG0004051	AL5G22290	CARHR152680
OG0004051	AL6G33200	CARHR191350
OG0004052	AL2G30860	CARHR064570, CARHR064550
OG0004053	AL2G38590	CARHR071700
OG0004054	AL3G24570	CARHR087420
OG0004055	AL3G25760, AL3G25750	CARHR088450
OG0004056	AL7G39490	CARHR290310
OG0004057	AL3G30100	CARHR092370
OG0004058	AL3G30110	CARHR092380
OG0004059	AL3G31130	CARHR292250, CARHR093290
OG0004060	AL3G31290	CARHR093440
OG0004060	AL4G11350	CARHR113170
OG0004061	AL3G31390	CARHR093530
OG0004062	AL3G31790	CARHR093850
OG0004063	AL3G32030, AL3G32010	CARHR094070
OG0004064	AL3G34130	CARHR096120
OG0004064	AL1G58390	CARHR050370, CARHR287710
OG0004065	AL3G35020	CARHR096910
OG0004066	AL3G36600	CARHR098220
OG0004067	AL3G39800	CARHR100440
OG0004068	AL3G47140, AL3G47150	CARHR105780
OG0004069	AL1G56190, AL1G56280	CARHR039310
OG0004070	AL3G27320	CARHR089950
OG0004071	AL5G38310	CARHR167060
OG0004072	AL5G39310	CARHR167870
OG0004072	AL4G40250	CARHR137000
OG0004073	AL5G41160	CARHR169660
OG0004074	AL7G48160	CARHR213050
OG0004074	AL7G48170	CARHR213040
OG0004075	AL8G14400	CARHR177710
OG0004075	nbis-gene-1992	CARHR177730
OG0004076	AL8G15020, AL90U10020	CARHR178310, CARHR178300
OG0004078	AL7G25270	CARHR235180
OG0004079	nbis-gene-816	CARHR283240, CARHR287250
OG0004084	AL5G14330, AL5G14340	CARHR146670
OG0004087	AL5G21350	CARHR267110
OG0004092	AL7G21610	CARHR238420
OG0004093	AL7G21230, AL7G50520	CARHR238770
OG0004094	AL7G17700	CARHR241860
OG0004095	AL7G17570	CARHR241970
OG0004096	AL7G16950	CARHR242460
OG0004097	AL2G17950	CARHR054040
OG0004098	AL1G20810	CARHR010220
OG0004099	AL5G10260	CARHR143830
OG0004101	AL8G31020	CARHR268800
OG0004102	AL2G10120	CARHR046270
OG0004102	AL7G47190	CARHR212570
OG0004103	AL3G23400	CARHR086390, CARHR086400
OG0004104	AL8G26400	CARHR264990
OG0004106	AL8G30200	CARHR268120
OG0004107	AL4G38180	CARHR135440
OG0004108	AL8G31870, AL191U10030	CARHR269640
OG0004109	AL6G21890	CARHR202000, CARHR202040
OG0004110	AL6G20160	CARHR203640
OG0004111	AL6G18660	CARHR204880
OG0004112	AL8G38190	CARHR275270
OG0004113	AL7G35750, AL7G35720	CARHR225380
