Orthogroup	Brassica_oleracea	Brassica_rapa
OG0001706	XP_013624034.1	XP_009134000.1
OG0001706	XP_013603662.1	XP_009117377.1
OG0001707	XP_013628792.1	XP_009134111.1
OG0001708	XP_013625828.1, XP_013611007.1	XP_009134179.1
OG0001708	XP_013593329.1	XP_009103216.1
OG0001708	XP_013586396.1	XP_009115594.1
OG0001709	XP_013614181.1	XP_009128713.1
OG0001709	XP_013588344.1	XP_009123746.1
OG0001709	XP_013600208.1	XP_009107947.1
OG0001710	XP_013591991.1	XP_009124951.1
OG0001710	XP_013585818.1	XP_009129615.1
OG0001710	XP_013619848.1	XP_033140498.1
OG0001710	XP_013593402.1	XP_009151148.1
OG0001711	XP_013593318.1	XP_009151216.1
OG0001711	XP_013586466.1	XP_009147274.2
OG0001712	XP_013587125.1	XP_033147777.1
OG0001712	XP_013621287.1	XP_009129852.1
OG0001712	XP_013611175.1	XP_009111931.1
OG0001713	XP_013634954.1, XP_013634959.1	XP_009142948.1
OG0001714	XP_013627632.1	XP_009134624.1
OG0001714	XP_013585134.1	XP_009147410.1
OG0001714	XP_013592913.1	XP_009125040.1
OG0001714	XP_013585179.1	XP_033147385.1
OG0001715	XP_013585337.1	XP_033148195.1
OG0001715	XP_013585290.1	XP_033148196.1
OG0001715	XP_013592671.1	XP_009119173.1
OG0001715	XP_013592824.1	XP_009119167.2
OG0001716	XP_013604965.1	XP_009118360.1
OG0001716	XP_013585611.1	XP_009148115.1
OG0001716	XP_013614164.1	XP_009110878.1
OG0001716	XP_013638622.1	XP_009123981.1
OG0001717	XP_013629109.1	XP_009114653.1
OG0001717	XP_013586173.1	XP_009135495.1
OG0001717	XP_013585081.1	XP_009146067.1
OG0001718	XP_013589019.1	XP_033128706.1
OG0001719	XP_013625659.1	XP_009134885.2
OG0001719	XP_013586092.1	XP_009129657.1
OG0001719	XP_013606549.1	XP_009120936.1
OG0001719	XP_013613675.1	XP_009126289.1
OG0001720	XP_013586508.1	XP_009129666.2
OG0001720	XP_013623184.1	XP_009124922.2
OG0001720	XP_013611301.1	XP_009120957.1
OG0001721	XP_013592264.1	XP_033147266.1
OG0001721	XP_013627671.1	XP_033142949.1
OG0001721	XP_013593277.1, XP_013587798.1	XP_033147346.1
OG0001721	XP_013583908.1	XP_033147484.1
OG0001722	XP_013584891.1	XP_009124698.1
OG0001722	XP_013585696.1	XP_009147137.1
OG0001722	XP_013626847.1	XP_009134922.1
OG0001723	XP_013587525.1	XP_009147117.2
OG0001723	XP_013612213.1	XP_009111860.1
OG0001723	XP_013614131.1	XP_009129753.1
OG0001724	XP_013606889.1	XP_009113488.1
OG0001724	XP_013583767.1	XP_018514333.2
OG0001724	XP_013627991.1	NP_001288886.1
OG0001724	XP_013638320.1	XP_009123179.1
OG0001725	XP_013636253.1	XP_009140507.1
OG0001725	XP_013638038.1	XP_009146713.1
OG0001725	XP_013589046.1	XP_009146580.1
OG0001726	XP_013638081.1	XP_009145948.1
OG0001726	XP_013588543.1	XP_009147956.1
OG0001727	XP_013608732.1	XP_009112799.2
OG0001727	XP_013638995.1	XP_009145905.1
OG0001727	XP_013590413.1	XP_009147945.1
OG0001727	XP_013603035.1	XP_009107337.1
OG0001728	XP_013596582.1	XP_009137753.1
OG0001728	XP_013601113.1	XP_033140043.1
OG0001728	XP_013630240.1	XP_009132511.1
OG0001728	XP_013619543.1	XP_009119821.1
OG0001729	XP_013639505.1	XP_018508806.1
OG0001729	XP_013602300.1	XP_009115831.1
OG0001729	XP_013638459.1	XP_009149019.1
OG0001730	XP_013584478.1	XP_009119692.1
OG0001730	XP_013611973.1	XP_009111418.1
OG0001730	XP_013630509.1	XP_009134509.1
OG0001731	XP_013610245.1	XP_009111414.1
OG0001731	XP_013619456.1	XP_009128504.1
OG0001731	XP_013628635.1	XP_009134506.1
OG0001731	XP_013603708.1	XP_009118810.1
OG0001732	XP_013608733.1	XP_009111329.1
OG0001732	XP_013585761.1	XP_009119637.1
OG0001732	XP_013603241.1	XP_009118775.1
OG0001733	XP_013584730.1	XP_033138312.1
OG0001733	XP_013621784.1	XP_009134443.1
OG0001733	XP_013620527.1	XP_009128526.1
OG0001734	XP_013620408.1	XP_009102599.1
OG0001734	XP_013613243.1	XP_009113334.1
OG0001734	XP_013586020.1	XP_009148281.1
OG0001735	XP_013610413.1	XP_009104187.2
OG0001735	XP_013637332.1	XP_033143547.1
OG0001735	XP_013612906.1	XP_033134514.1
OG0001735	XP_013605724.1	XP_033135912.1
OG0001735	XP_013585540.1	XP_009148436.2
OG0001736	XP_013606604.1	XP_009113142.1
OG0001736	XP_013631721.1, XP_013619211.1	XP_009104571.1
OG0001736	XP_013583513.1	XP_009148449.1
OG0001737	XP_013596767.1	XP_009136724.1
OG0001737	XP_013585270.1	XP_033128941.1
OG0001737	XP_013584932.1	XP_009148627.2
OG0001738	XP_013615459.1	XP_033143583.1
OG0001738	XP_013609437.1	XP_033134785.1
OG0001738	XP_013600003.1	XP_009110671.1
OG0001738	XP_013638140.1	XP_009148613.1
OG0001739	XP_013600701.1	XP_009118026.1
OG0001739	XP_013605599.1	XP_009118030.1
OG0001740	XP_013591753.1	XP_009104930.1
OG0001740	XP_013591894.1	XP_009105760.2
OG0001740	XP_013599383.1	XP_009103201.1
OG0001740	XP_013603596.1	XP_009110124.1
OG0001741	XP_013607410.1	XP_009132042.2
OG0001741	XP_013629759.1	XP_009109405.2
OG0001741	XP_013592155.1	XP_009105803.1
OG0001741	XP_013592395.1	XP_009104919.1
OG0001742	XP_013612847.1	XP_018511738.1
OG0001742	XP_013614122.1	XP_009105723.1
OG0001742	XP_013600952.1	XP_009110106.1
OG0001742	XP_013584266.1	XP_009115538.1
OG0001743	XP_013602024.1	XP_009110079.2
OG0001743	XP_013587505.1	XP_009115499.2
OG0001743	XP_013598941.1	XP_009103153.1
OG0001744	XP_013615155.1	XP_009104772.1, XP_033138168.1
OG0001744	XP_013610453.1	XP_033134709.1, XP_009113126.2, XP_009113125.1
OG0001745	XP_013596237.1	XP_018515282.2
OG0001745	XP_013638561.1	XP_009127222.1
OG0001745	XP_013626251.1	XP_009109444.1
OG0001745	XP_013632188.1	XP_009140332.1
OG0001746	XP_013631195.1	XP_009140353.1
OG0001746	XP_013605522.1	XP_009112528.1
OG0001746	XP_013623152.1	XP_009109426.2
OG0001746	XP_013609150.1	XP_009130625.1
OG0001747	XP_013587508.1	XP_009134450.1
OG0001747	XP_013593873.1	XP_009138498.1
OG0001747	XP_013625835.1	XP_033133042.1
OG0001747	XP_013635237.1	XP_009140446.2
OG0001748	XP_013586863.1	XP_009145706.2
OG0001748	XP_013629823.1	XP_009135657.1
OG0001748	XP_013586605.1	XP_009124542.2
OG0001748	XP_013591615.1, XP_013589004.1	XP_009147843.1
OG0001749	XP_013626758.1	XP_033144072.1
OG0001749	XP_013626401.1	XP_009108706.1
OG0001749	XP_013585716.1	XP_009109058.1
OG0001750	XP_013620599.1	XP_009126794.1
OG0001750	XP_013597030.1	XP_009138028.1
OG0001750	XP_013591088.1	XP_009126756.1
OG0001751	XP_013597725.1	XP_009137984.2
OG0001751	XP_013639379.1	XP_033135702.1
OG0001752	XP_013598940.1	XP_009103154.1
OG0001754	XP_013598395.1	XP_009121388.2
OG0001754	XP_013596981.1	XP_033131416.1, XP_009121227.2, XP_033130129.1
OG0001755	XP_013624558.1	XP_009150316.2
OG0001756	XP_013590183.1	XP_033146986.1
OG0001756	XP_013595042.1	XP_009136684.2
OG0001756	XP_013614326.1	XP_009137091.3
OG0001757	XP_013629244.1	XP_033139079.1, XP_033138915.1
OG0001757	XP_013608472.1	XP_033141616.1
OG0001757	XP_013632731.1	XP_033139342.1, XP_033139508.1, XP_033139301.1, XP_033139116.1
OG0001758	XP_013632414.1	XP_009122999.2
OG0001763	XP_013625357.1	XP_009134729.1
OG0001763	XP_013608861.1	XP_009107527.1
OG0001764	XP_013611686.1	XP_009121455.1
OG0001764	XP_013584978.1	XP_009147304.1
OG0001765	XP_013629349.1	XP_009131539.1
OG0001765	XP_013630420.1	XP_009134709.1
OG0001765	XP_013632761.1	XP_009118581.1
OG0001765	XP_013587168.1	XP_009147323.1
OG0001766	XP_013610843.1	XP_009121491.1
OG0001766	XP_013621212.1	XP_009126107.1
OG0001766	XP_013628655.1, XP_013628654.1	XP_033139553.1, XP_033139552.1, XP_033143169.1
OG0001767	XP_013583492.1	XP_009148463.1
OG0001767	XP_013583488.1	XP_033128948.1
OG0001768	XP_013592812.1	XP_009105698.2
OG0001768	XP_013621642.1	XP_009127786.1
OG0001768	XP_013620687.1	XP_009126013.1
OG0001769	XP_013583563.1	XP_009124046.1
OG0001769	XP_013623707.1	XP_009134595.1
OG0001769	XP_013627353.1	XP_009131402.1
OG0001769	XP_013610109.1	XP_009121671.1
OG0001770	XP_013620406.1	XP_009128410.1
OG0001770	XP_013591248.1	XP_009106734.1
OG0001770	XP_013618232.1	XP_009125966.1
OG0001771	XP_013594640.1	XP_009102910.1
OG0001771	XP_013594555.1	XP_033130398.1
OG0001771	XP_013593276.1	XP_009102661.3
OG0001772	XP_013621525.1	XP_009125292.1
OG0001772	XP_013628577.1	XP_009131169.1
OG0001772	XP_013628521.1	XP_009150651.1
OG0001773	XP_013627312.1	XP_033142811.1
OG0001773	XP_013610069.1	XP_009122053.1
OG0001773	XP_013618733.1	XP_009125301.1
OG0001774	XP_013625590.1	XP_009131026.1
OG0001774	XP_013607058.1	XP_009111971.1
OG0001774	XP_013596245.1	XP_009136427.1
OG0001775	XP_013609344.1	XP_009122323.1
OG0001775	XP_013623612.1	XP_018513098.2
OG0001775	XP_013597617.1	XP_009136493.1
OG0001776	XP_013587720.1	XP_009119568.1
OG0001776	XP_013615873.1	XP_009144538.1
OG0001777	XP_013599708.1	XP_033135888.1
OG0001777	XP_013636477.1	XP_009125053.2
OG0001777	XP_013636444.1	XP_009140963.1
OG0001778	XP_013630931.1	XP_033145174.1
OG0001778	XP_013600463.1	XP_009110946.1
OG0001779	XP_013637358.1	XP_009144362.1
OG0001779	XP_013602265.1	XP_009118445.1
OG0001780	XP_013638712.1	XP_009119003.1
OG0001780	XP_013631883.1	XP_009141046.1
OG0001780	XP_013636422.1	XP_009144322.1
OG0001781	XP_013584762.1	XP_009119085.1
OG0001781	XP_013634648.1	XP_009141141.1
OG0001781	XP_013633827.1	XP_009144238.1
OG0001782	XP_013621828.1	XP_009132917.2
OG0001782	XP_013631117.1	XP_009143882.1
OG0001782	XP_013629134.1	XP_009135882.1
OG0001783	XP_013595759.1, XP_013607238.1	XP_009113941.1
OG0001783	XP_013602057.1	XP_009111135.1
OG0001784	XP_013617970.1	XP_009139031.1
OG0001784	XP_013626734.1	XP_009132603.1
OG0001784	XP_013610579.1, XP_013619137.1	XP_009127298.1
OG0001785	XP_013622362.1	XP_009132571.1
OG0001785	XP_013612061.1	XP_033137677.1
OG0001785	XP_013618608.1	XP_009139264.1
OG0001786	XP_013625813.1	XP_033144398.1
OG0001786	XP_013595243.1	XP_033143021.1
OG0001787	XP_013600648.1, XP_013610748.1	NP_001288844.1
OG0001787	XP_013592044.1	XP_009107463.1, XP_009129553.1
OG0001788	XP_013596944.1	XP_033130163.1, XP_033130162.1
OG0001788	XP_013639446.1	XP_033135959.1
OG0001788	XP_013635440.1	XP_009101814.1
OG0001788	XP_013610494.1	XP_009114013.1
OG0001789	XP_013628503.1	XP_009109591.2
OG0001789	XP_013585924.1	XP_018510350.2
OG0001789	XP_013636038.1	XP_009143751.1
OG0001790	XP_013610094.1	XP_033134689.1
OG0001790	XP_013618899.1	XP_009130252.1
OG0001790	XP_013627678.1	XP_033128340.1
OG0001790	XP_013600734.1	XP_033129003.1
OG0001791	XP_013620512.1	XP_009121192.1
OG0001791	XP_013584264.1	XP_009146686.1, XP_009146687.1
OG0001792	XP_013608620.1	XP_033136608.1
OG0001792	XP_013608619.1	XP_009112037.2
OG0001793	XP_013583740.1	XP_018509656.1
OG0001793	XP_013622699.1	XP_009109828.1
OG0001793	XP_013584277.1	XP_009113784.1
OG0001794	XP_013619954.1	XP_009124529.1, XP_009124597.1
OG0001794	XP_013593448.1	XP_009150920.2, XP_009151487.2
OG0001795	XP_013597224.1	XP_009151120.1
OG0001796	XP_013622426.1	XP_009123296.1
OG0001796	XP_013618492.1	XP_009126528.1
OG0001797	XP_013616204.1	XP_009126529.1
OG0001797	XP_013622136.1	XP_009123303.1
OG0001797	XP_013607339.1	XP_009120675.1
OG0001797	XP_013622098.1	XP_009131865.2
OG0001798	XP_013628264.1	XP_009150080.1
OG0001798	XP_013620699.1	XP_009126605.1
OG0001798	XP_013611935.1	XP_009120574.1
OG0001799	XP_013608793.1	XP_009120510.1
OG0001799	XP_013618251.1	XP_009126642.1
OG0001799	XP_013623428.1	XP_009131963.1
OG0001800	XP_013622221.1	XP_009149962.1
OG0001800	XP_013622253.1	XP_009132014.2
OG0001800	XP_013606628.1	XP_009120427.1
OG0001800	XP_013615450.1	XP_009126716.1
OG0001801	XP_013627624.1	XP_033142006.1, XP_033144536.1
OG0001801	XP_013610587.1	XP_033138062.1
OG0001801	XP_013619818.1	XP_033141751.1
OG0001802	XP_013616303.1	XP_009126977.1
OG0001802	XP_013605999.1	XP_009121283.2
OG0001802	XP_013617378.1	XP_009142532.2
OG0001803	XP_013638380.1	XP_009146683.2
OG0001803	XP_013636996.1	XP_009121170.1
OG0001803	XP_013625263.1	XP_009130944.1
OG0001804	XP_013625594.1	XP_009130892.1
OG0001804	XP_013609531.1	XP_009122164.1
OG0001804	XP_013594014.1	XP_009102222.1
OG0001805	XP_013616660.1	XP_009122791.2
OG0001805	XP_013584902.1	XP_009146828.1
OG0001805	XP_013606355.1	XP_009122588.1
OG0001806	XP_013596595.1	XP_009123014.1
OG0001806	XP_013613022.1	XP_009122631.1
OG0001806	XP_013622313.1	XP_033145073.1
OG0001807	XP_013612736.1	XP_009125545.1
OG0001807	XP_013587612.1	XP_009146852.1
OG0001808	XP_013637977.1	XP_009146899.1
OG0001808	XP_013616240.1	XP_009125485.1
OG0001808	XP_013610679.1	XP_009122728.1
OG0001808	XP_013617161.1	XP_009123199.1
OG0001809	XP_013593858.1	XP_009151975.1
OG0001809	XP_013611670.1	XP_009111567.1
OG0001809	XP_013592576.1	XP_009125158.1
OG0001810	XP_013603612.1	XP_009145338.1
OG0001811	XP_013605410.1	XP_009117723.1
OG0001811	XP_013587632.1	XP_018508065.1
OG0001811	XP_013590188.1	XP_009104569.1
OG0001812	XP_013592724.1	XP_009104647.2, XP_033130156.1
OG0001812	XP_013598783.1	XP_009106066.1
OG0001812	XP_013587003.1	XP_033130982.1, XP_009149607.2
OG0001813	XP_013590277.1	XP_009106346.1
OG0001813	XP_013591854.1	XP_009104658.1
OG0001813	XP_013620759.1	XP_009128202.1
OG0001813	XP_013585309.1	XP_009149596.1
OG0001814	XP_013592235.1	XP_009106341.1
OG0001814	XP_013599970.1	XP_009110197.1
OG0001814	XP_013583832.1	XP_009149588.1
OG0001815	XP_013592872.1	XP_009106260.1
OG0001815	XP_013615337.1, XP_013586147.1, XP_013586148.1	XP_033128788.1, XP_018511350.2
OG0001816	XP_013588510.1	XP_009104871.1, XP_009104876.1
OG0001816	XP_013588511.1	XP_009104872.1
OG0001816	XP_013620856.1	XP_009127902.1
OG0001816	XP_013591057.1	XP_009105871.1
OG0001817	XP_013615157.1	XP_009125060.1
OG0001818	XP_013604809.1	XP_009110277.1
OG0001818	XP_013586195.1	XP_009149419.1
OG0001819	XP_013614521.1	XP_009150786.1
OG0001819	XP_013593372.1	XP_009121103.1
OG0001819	XP_013637661.1	XP_009101231.1
OG0001819	XP_013594061.1	XP_009138366.1
OG0001820	XP_013623390.1	XP_009109259.1
OG0001820	XP_013597596.1	XP_009148123.2
OG0001820	XP_013596891.1	XP_009121069.1
OG0001821	XP_013633610.1	XP_009141590.1
OG0001821	XP_013625236.1	XP_009133082.1
OG0001821	XP_013588265.1	XP_009115990.1, XP_009125240.1
OG0001822	XP_013599150.1	XP_009152050.2
OG0001822	XP_013613430.1	XP_009129499.1
OG0001822	XP_013621827.1, XP_013637482.1	XP_009141610.1
OG0001824	XP_013588126.1	XP_009105959.1
OG0001824	XP_013621411.1	XP_033139311.1
OG0001824	XP_013588594.1	XP_009104833.2
OG0001825	XP_013623472.1	XP_009132433.1
OG0001825	XP_013609808.1	XP_009119990.1
OG0001826	XP_013591385.1	XP_009106103.2
OG0001826	XP_013591558.1	XP_009104763.2
OG0001826	XP_013585291.1	XP_033128122.1
OG0001827	XP_013595334.1	XP_009137831.1
OG0001827	XP_013636314.1	XP_009128967.1
OG0001827	XP_013607252.1	XP_009112635.1
OG0001828	XP_013614494.1	XP_009115410.1
OG0001828	XP_013592810.1	NP_001288866.1
OG0001828	XP_013612633.1	XP_018512388.1
OG0001829	XP_013607618.1	XP_009131656.1
OG0001829	XP_013614739.1	XP_033140789.1
OG0001829	XP_013593304.1	XP_009101540.1
OG0001830	XP_013612109.1	XP_018510416.1
OG0001830	XP_013598050.1	XP_009101598.1
OG0001830	XP_013598200.1	XP_009136988.1
OG0001830	XP_013628959.1	XP_033133291.1
OG0001831	XP_013599803.1	XP_033134900.1
OG0001832	XP_013588384.1	XP_018514902.1
OG0001832	XP_013622606.1	XP_033132398.1
OG0001832	XP_013587834.1	XP_009147743.1
OG0001833	XP_013617552.1	XP_009114947.1
OG0001833	XP_013637994.1	XP_009146167.1
OG0001833	XP_013625996.1	XP_009107145.1
OG0001833	XP_013592401.1	XP_009147700.1
OG0001834	XP_013622148.1	XP_009132984.1
OG0001834	XP_013632251.1	XP_033147652.1
OG0001834	XP_013621175.1	XP_009127238.1
OG0001835	XP_013617989.1	XP_018511900.2
OG0001835	XP_013616371.1	XP_009125981.2
OG0001836	XP_013631478.1	XP_009141010.1
OG0001836	XP_013605571.1	XP_009110952.1
OG0001837	XP_013596133.1	XP_009117148.1
OG0001837	XP_013629044.1	XP_009108756.1
OG0001837	XP_013629045.1	XP_009136272.1
OG0001837	XP_013598408.1	XP_033130559.1
OG0001838	XP_013599422.1	XP_009121160.1
OG0001838	XP_013630727.1	XP_009108618.1
OG0001838	XP_013611345.1	XP_009103898.1
OG0001839	XP_013606217.1	XP_009137390.1
OG0001839	XP_013606498.1	XP_009108200.1
OG0001840	XP_013598612.1	XP_009137291.1
OG0001840	XP_013595175.1	XP_009136287.1
OG0001840	XP_013629538.1	XP_009134250.1
OG0001841	XP_013614717.1	XP_009108446.1
OG0001841	XP_013597377.1	XP_033144900.1
OG0001842	XP_013586271.1	XP_009119564.1
OG0001842	XP_013611759.1	XP_033129253.1
OG0001843	XP_013611464.1	XP_009114481.1
OG0001843	XP_013630620.1	XP_009108514.1
OG0001844	XP_013609380.1	XP_009114518.1
OG0001844	XP_013601775.1	XP_009134899.1
OG0001844	XP_013621704.1	XP_009108494.1
OG0001845	XP_013605373.1	XP_009118391.1
OG0001845	XP_013614525.1	XP_009148073.1
OG0001846	XP_013602548.1	XP_009116419.1
OG0001846	XP_013634180.1	XP_009140695.1
OG0001847	XP_013588018.1, XP_013634316.1, XP_013604328.1, XP_013604330.1	XP_018508246.2, XP_009116945.1
OG0001848	XP_013603575.1	XP_009116888.1
OG0001848	XP_013590731.1	XP_009104363.1
OG0001848	XP_013635255.1	XP_009142462.1
OG0001849	XP_013631110.1	XP_009138823.1
OG0001849	XP_013587926.1	XP_009104096.2
OG0001849	XP_013630167.1	XP_009133708.2
OG0001850	XP_013632052.1	XP_009138848.1
OG0001850	XP_013637147.1	XP_009142283.1
OG0001851	XP_013605559.1	XP_009116696.1
OG0001851	XP_013631449.1	XP_009138865.1
OG0001851	XP_013634661.1	XP_009142272.1
OG0001852	XP_013637178.1	XP_009138874.1
OG0001852	XP_013622057.1	XP_033144394.1
OG0001852	XP_013637352.1	XP_009142257.1
OG0001853	XP_013626324.1	XP_009133662.1
OG0001853	XP_013604199.1	XP_009116678.2
OG0001853	XP_013591734.1	XP_009104239.1
OG0001854	XP_013632936.1	XP_009127573.2
OG0001854	XP_013632086.1	XP_009138901.1
OG0001855	XP_013636928.1	XP_009141952.1
OG0001855	XP_013631426.1	XP_009139087.1
OG0001856	XP_013636231.1	XP_009143285.1
OG0001856	XP_013636520.1	XP_009139150.1
OG0001857	XP_013636442.1, XP_013636393.1, XP_013615383.1	XP_009139214.2, XP_009139211.2
OG0001858	XP_013600779.1	XP_009116026.1
OG0001858	XP_013634320.1	XP_009141627.1
OG0001859	XP_013592039.1	XP_009143525.1
OG0001859	XP_013606254.1	XP_009112486.1
OG0001860	XP_013629097.1	XP_009109342.1, XP_033146460.1
OG0001860	XP_013596190.1, XP_013595533.1	XP_033144470.1
OG0001860	XP_013609203.1	XP_009112549.2
OG0001861	XP_013591326.1	XP_009105164.2
OG0001861	XP_013615351.1, XP_013614689.1, XP_013616863.1	XP_033139428.1
OG0001862	XP_013635894.1, XP_013626238.1, XP_013615739.1	XP_009134274.1
OG0001863	XP_013617476.1	XP_009144511.1
OG0001863	XP_013628412.1, XP_013610847.1	XP_009114560.1
OG0001864	XP_013636673.1	XP_033145363.1
OG0001864	XP_013604408.1	XP_009117324.1
OG0001864	XP_013629650.1	XP_009109394.1
OG0001865	XP_013630220.1	XP_033144721.1, XP_033144725.1, XP_033144726.1
OG0001866	XP_013604208.1	XP_009110801.1
OG0001866	XP_013587108.1	XP_009146999.1
OG0001867	XP_013621988.1	XP_009133542.1
OG0001867	XP_013621990.1	XP_009133541.1
OG0001869	XP_013617016.1	XP_009103314.2, XP_009127091.2
OG0001871	XP_013586938.1	XP_009147340.2
OG0001871	XP_013637241.1	XP_018510486.2
OG0001871	XP_013623592.1	XP_009134686.1
OG0001871	XP_013590615.1, XP_013623593.1	XP_009118383.1
OG0001871	XP_013623594.1	XP_009134687.1
OG0001872	XP_013584179.1	XP_009129642.1
OG0001872	XP_013596060.1	XP_009102598.1
OG0001873	XP_013602558.1	XP_009110567.2
OG0001873	XP_013605525.1	XP_009117947.1
OG0001873	XP_013619723.1	XP_009129097.2
OG0001874	XP_013595925.1	XP_009125785.1
OG0001874	XP_013599740.1	XP_009117043.1
OG0001874	XP_013629042.1	XP_009108865.2
OG0001875	XP_013590191.1	XP_009125108.1
OG0001875	XP_013613533.1	XP_009139909.1
OG0001875	XP_013609231.1	XP_009111778.1
OG0001875	XP_013595617.1	XP_009151811.1
OG0001876	XP_013613521.1	XP_009139902.1
OG0001876	XP_013613516.1	XP_009124504.1
OG0001877	XP_013634436.1	XP_033146671.1
OG0001877	XP_013613599.1	XP_009127514.1
OG0001877	XP_013588538.1	XP_009105249.1
OG0001878	XP_013606490.1	XP_009111488.1
OG0001878	XP_013604169.1	XP_033134756.1
OG0001878	XP_013586542.1	XP_009119711.1
OG0001879	XP_013639162.1	XP_033128851.1
OG0001879	XP_013600083.1	XP_009139729.2
OG0001879	XP_013593681.1	XP_009137566.2
OG0001880	XP_013638288.1	XP_009148415.2
OG0001880	XP_013600500.1	XP_018510513.2
OG0001880	XP_013605908.1	XP_009103973.1
OG0001881	XP_013602185.1	XP_009118157.1
OG0001881	XP_013583941.1	XP_009148622.1
OG0001881	XP_013633584.1	XP_009123393.1
OG0001881	XP_013612898.1	XP_009113083.1
OG0001882	XP_013601962.1	XP_009110677.2
OG0001882	XP_013602396.1	XP_009118117.2
OG0001882	XP_013605979.1	XP_009113077.2
OG0001883	XP_013613991.1	XP_009113024.1
OG0001883	XP_013608926.1	XP_009112979.1
OG0001883	XP_013584384.1	XP_009148572.1
OG0001884	XP_013598506.1	XP_009152127.1
OG0001884	XP_013621064.1	XP_009129042.1
OG0001884	XP_013605071.1	XP_009118015.1
OG0001884	XP_013584394.1	XP_033129156.1
OG0001885	XP_013596599.1	XP_009101256.1
OG0001885	XP_013606239.1	XP_009114196.1
OG0001885	XP_013600253.1	XP_033133805.1
OG0001885	XP_013600194.1	XP_009117896.1
OG0001886	XP_013583916.1	XP_009148918.1
OG0001886	XP_013592729.1	XP_009147933.1
OG0001886	XP_013605795.1	XP_009107330.1
OG0001887	XP_013584424.1	XP_033129228.1
OG0001888	XP_013587030.1	XP_009149177.2
OG0001888	XP_013605915.1	XP_009110415.1
OG0001888	XP_013605839.1	XP_009117710.2
OG0001889	XP_013583813.1	XP_033128465.1
OG0001889	XP_013589948.1	XP_009105922.1
OG0001889	XP_013618741.1	XP_009127943.1
OG0001890	XP_013599284.1	XP_009101261.1
OG0001890	XP_013606949.1	XP_009114199.1
OG0001890	XP_013617750.1	XP_009129150.1
