Orthogroup	Brassica_oleracea	Cardamine_hirsuta
OG0001179	XP_013622664.1, XP_013608726.1, XP_013619264.1	CARHR278530
OG0001179	XP_013620270.1	CARHR203690
OG0001181	XP_013588233.1	CARHR062000
OG0001182	XP_013590086.1, XP_013638900.1	CARHR036200
OG0001182	XP_013592189.1	CARHR068840
OG0001183	XP_013629227.1, XP_013624713.1, XP_013599189.1, XP_013586817.1	CARHR028700
OG0001184	XP_013634750.1, XP_013634526.1	CARHR129780
OG0001184	XP_013600890.1, XP_013584501.1, XP_013639041.1	CARHR031220
OG0001185	XP_013619419.1, XP_013627134.1, XP_013610113.1	CARHR279800
OG0001185	XP_013603583.1, XP_013593400.1	CARHR158770
OG0001186	XP_013593474.1, XP_013609601.1	CARHR189890
OG0001186	XP_013639266.1, XP_013604781.1, XP_013621984.1	CARHR157480
OG0001187	XP_013589685.1	CARHR149470
OG0001188	XP_013617924.1, XP_013634395.1, XP_013593654.1, XP_013634386.1, XP_013634376.1	CARHR112790, CARHR112800
OG0001189	XP_013614039.1	CARHR193320
OG0001189	XP_013619095.1, XP_013591264.1	CARHR059770
OG0001190	XP_013587011.1	CARHR235280
OG0001190	XP_013616375.1, XP_013606177.1, XP_013625752.1	CARHR267300
OG0001191	XP_013630300.1, XP_013612515.1	CARHR267360
OG0001192	XP_013618183.1, XP_013591777.1	CARHR069710
OG0001193	XP_013614620.1, XP_013625033.1	CARHR045860
OG0001193	XP_013625295.1	CARHR087380
OG0001194	XP_013616058.1, XP_013592783.1, XP_013588329.1	CARHR068010
OG0001194	XP_013605676.1, XP_013584307.1	CARHR019520
OG0001195	XP_013630583.1	CARHR103000
OG0001196	XP_013621075.1	CARHR148300
OG0001196	XP_013631971.1	CARHR213480
OG0001197	XP_013584845.1	CARHR087580
OG0001197	XP_013619079.1, XP_013623438.1	CARHR087590, CARHR087570, CARHR153850, CARHR087560
OG0001198	XP_013618990.1, XP_013620861.1	CARHR064950
OG0001199	XP_013605903.1, XP_013637404.1, XP_013597533.1	CARHR224590
OG0001199	XP_013593713.1, XP_013606581.1	CARHR174710
OG0001200	XP_013639280.1, XP_013636832.1	CARHR224100
OG0001201	XP_013618247.1, XP_013623329.1	CARHR229120
OG0001202	XP_013600386.1, XP_013593966.1	CARHR223340, CARHR223350
OG0001202	XP_013601331.1	CARHR223380, CARHR223370
OG0001203	XP_013639073.1, XP_013599759.1, XP_013597804.1	CARHR160760
OG0001203	XP_013621654.1	CARHR281430
OG0001204	XP_013605767.1	CARHR171560
OG0001204	XP_013636405.1, XP_013631423.1	CARHR141090
OG0001205	XP_013637640.1	CARHR139330
OG0001205	XP_013604198.1, XP_013591733.1	CARHR170290
OG0001207	XP_013605646.1, XP_013588300.1	CARHR168470
OG0001207	XP_013622837.1, XP_013631311.1	CARHR137430
OG0001208	XP_013632010.1, XP_013622027.1	CARHR137100
OG0001208	XP_013588142.1, XP_013614174.1, XP_013600381.1	CARHR168360
OG0001209	XP_013588351.1, XP_013636722.1	CARHR168230
OG0001209	XP_013637568.1, XP_013637070.1	CARHR137230
OG0001210	XP_013634853.1, XP_013634761.1, XP_013626778.1	CARHR132380
OG0001210	XP_013599469.1, XP_013590571.1, XP_013613511.1	CARHR163350
OG0001211	XP_013625542.1, XP_013637146.1	CARHR237230
OG0001211	XP_013602296.1, XP_013595418.1, XP_013609142.1	CARHR110180
OG0001213	XP_013583655.1	CARHR080560
OG0001214	XP_013585695.1, XP_013626365.1	CARHR081370
OG0001214	XP_013595481.1, XP_013609132.1, XP_013614015.1	CARHR182320
OG0001215	XP_013634608.1	CARHR248300
OG0001216	XP_013637936.1	CARHR094230
OG0001216	XP_013605477.1	CARHR039290
OG0001217	XP_013625913.1, XP_013596662.1, XP_013595812.1	CARHR233520, CARHR233530
OG0001218	XP_013626527.1	CARHR256510
OG0001219	XP_013627510.1, XP_013627504.1, XP_013607412.1, XP_013619017.1	CARHR035670, CARHR204280
OG0001220	XP_013637458.1	CARHR112510
OG0001221	XP_013608750.1, XP_013608755.1	CARHR173870, CARHR111790, CARHR173860
OG0001222	XP_013627011.1, XP_013609119.1	CARHR108380
OG0001222	XP_013626583.1, XP_013601229.1, XP_013593699.1	CARHR244440
OG0001223	XP_013638637.1, XP_013638639.1, XP_013639399.1	CARHR025280
OG0001223	XP_013624920.1	CARHR239590
OG0001224	XP_013626932.1, XP_013610771.1, XP_013619934.1	CARHR058560
OG0001225	XP_013593628.1	CARHR229410
OG0001231	XP_013631538.1	CARHR077130
OG0001231	XP_013620485.1, XP_013612396.1, XP_013629601.1	CARHR196150
OG0001232	XP_013590050.1, XP_013617306.1, XP_013619914.1, XP_013590859.1	CARHR069150
OG0001233	XP_013595661.1	CARHR049940
OG0001233	XP_013603083.1, XP_013600672.1	CARHR234700
OG0001234	XP_013629721.1, XP_013630158.1, XP_013620146.1, XP_013612191.1	CARHR202440
OG0001235	XP_013612058.1, XP_013628579.1	CARHR204390
OG0001235	XP_013612112.1, XP_013619026.1, XP_013630413.1	CARHR277590
OG0001236	XP_013587657.1, XP_013626431.1, XP_013638137.1	CARHR082290
OG0001236	XP_013627719.1	CARHR251210
OG0001237	XP_013634423.1	CARHR122520
OG0001237	XP_013621419.1	CARHR207170
OG0001240	XP_013586733.1	CARHR004190
OG0001240	XP_013632351.1	CARHR126580
OG0001241	XP_013629293.1, XP_013636210.1, XP_013636707.1	CARHR126620
OG0001242	XP_013635687.1	CARHR128110
OG0001243	XP_013606595.1	CARHR184970
OG0001243	XP_013618803.1, XP_013597364.1, XP_013611171.1	CARHR185660, CARHR185650, CARHR185640
OG0001244	XP_013628059.1, XP_013612579.1	CARHR280030
OG0001244	XP_013598098.1	CARHR158950
OG0001245	XP_013618467.1, XP_013627242.1	CARHR277670
OG0001245	XP_013624427.1	CARHR277660
OG0001246	XP_013592363.1	CARHR059970
OG0001247	XP_013620951.1, XP_013629355.1	CARHR275540
OG0001247	XP_013620574.1, XP_013628949.1	CARHR205800
OG0001248	XP_013621229.1, XP_013613044.1, XP_013612977.1	CARHR191470
OG0001248	XP_013629718.1	CARHR152900
OG0001249	XP_013611528.1	CARHR272220
OG0001249	XP_013618732.1, XP_013613184.1, XP_013619308.1	CARHR206080
OG0001250	XP_013630050.1	CARHR055100, CARHR055080
OG0001251	XP_013597213.1, XP_013587122.1	CARHR235270
OG0001251	XP_013616377.1, XP_013623882.1, XP_013606179.1	CARHR267290
OG0001252	XP_013628700.1, XP_013621085.1, XP_013611408.1	CARHR250770
OG0001252	XP_013586566.1	CARHR002240
OG0001253	XP_013628040.1, XP_013628046.1, XP_013628032.1, XP_013628047.1, XP_013628034.1	CARHR251080
OG0001254	XP_013627847.1, XP_013634803.1	CARHR084130
OG0001254	XP_013622273.1, XP_013612433.1, XP_013621305.1	CARHR210280
OG0001255	XP_013610517.1, XP_013625291.1	CARHR210490
OG0001255	XP_013639657.1, XP_013638230.1	CARHR084010
OG0001256	XP_013621238.1, XP_013592102.1	CARHR072460
OG0001256	XP_013585548.1, XP_013605868.1	CARHR017330
OG0001257	XP_013620267.1	CARHR070350
OG0001257	XP_013603010.1	CARHR021610
OG0001258	XP_013589823.1	CARHR068630, CARHR068620
OG0001259	XP_013591755.1, XP_013613242.1, XP_013592166.1	CARHR068550
OG0001259	XP_013604371.1, XP_013638030.1	CARHR020030
OG0001260	XP_013593396.1	CARHR107550
OG0001260	XP_013596560.1, XP_013630720.1, XP_013598453.1	CARHR243760
OG0001261	XP_013594143.1, XP_013613152.1, XP_013622568.1	CARHR107970
OG0001262	XP_013626572.1	CARHR045270
OG0001262	XP_013629395.1, XP_013586438.1, XP_013584812.1	CARHR088000
OG0001263	XP_013588063.1, XP_013630848.1, XP_013599616.1	CARHR162680
OG0001263	XP_013625225.1, XP_013631881.1	CARHR130610
OG0001264	XP_013635345.1, XP_013602856.1	CARHR218190
OG0001264	XP_013627614.1	CARHR082140
OG0001265	XP_013583684.1	CARHR098490
OG0001265	XP_013587872.1, XP_013607136.1, XP_013600709.1	CARHR221350
OG0001266	XP_013603786.1, XP_013603853.1, XP_013585002.1	CARHR019470
OG0001266	XP_013590934.1	CARHR067950
OG0001267	XP_013626918.1, XP_013622798.1	CARHR237560, CARHR237550
OG0001267	XP_013586923.1	CARHR237540
OG0001268	XP_013591189.1	CARHR061760
OG0001269	XP_013617655.1, XP_013620076.1	CARHR177210
OG0001269	XP_013596127.1	CARHR177230
OG0001270	XP_013614425.1, XP_013629173.1, XP_013605772.1	CARHR095510
OG0001271	XP_013614426.1, XP_013637991.1, XP_013629172.1	CARHR040410, CARHR095530
OG0001272	XP_013592059.1	CARHR040420
OG0001272	XP_013629884.1, XP_013586977.1	CARHR095540
OG0001273	XP_013622219.1	CARHR255360
OG0001273	XP_013597652.1, XP_013628559.1, XP_013599085.1	CARHR231000
OG0001274	XP_013605234.1, XP_013585463.1, XP_013599521.1	CARHR003510
OG0001275	XP_013633183.1	CARHR272950
OG0001275	XP_013607659.1	CARHR290110
OG0001276	XP_013601213.1	CARHR228740
OG0001276	XP_013621392.1	CARHR252820
OG0001277	XP_013629800.1, XP_013611160.1	CARHR252660
OG0001277	XP_013623587.1, XP_013630219.1, XP_013598423.1	CARHR228490
OG0001278	XP_013635970.1, XP_013631957.1	CARHR141180
OG0001278	XP_013605469.1, XP_013636664.1	CARHR171720
OG0001279	XP_013637656.1, XP_013587852.1	CARHR170250
OG0001279	XP_013637456.1	CARHR181850, CARHR139260
OG0001280	XP_013636738.1	CARHR137600
OG0001280	XP_013592405.1, XP_013605465.1	CARHR168910
OG0001282	XP_013591802.1, XP_013633541.1, XP_013605879.1	CARHR168200
OG0001282	XP_013636920.1	CARHR137270
OG0001283	XP_013618405.1, XP_013587472.1	CARHR082830
OG0001283	XP_013602308.1, XP_013631905.1	CARHR166020
OG0001284	XP_013636519.1, XP_013605541.1	CARHR165670
OG0001284	XP_013636226.1, XP_013631965.1, XP_013622188.1	CARHR134680
OG0001285	XP_013620752.1	CARHR266110
OG0001285	XP_013629291.1	CARHR266120
OG0001285	XP_013601586.1	CARHR235490
OG0001286	XP_013636479.1, XP_013636462.1	CARHR131540
OG0001286	XP_013613784.1, XP_013592283.1, XP_013604706.1	CARHR289320
OG0001287	XP_013610694.1	CARHR108560
OG0001287	XP_013593074.1, XP_013598036.1	CARHR244600
OG0001288	XP_013600906.1, XP_013635308.1	CARHR117510
OG0001288	XP_013600977.1, XP_013628980.1	CARHR239320
OG0001289	XP_013623270.1	CARHR139770
OG0001289	XP_013632249.1, XP_013632248.1	CARHR139760
OG0001290	XP_013623074.1, XP_013583786.1	CARHR082120
OG0001291	XP_013617830.1, XP_013619647.1	CARHR242320, CARHR121410
OG0001292	XP_013609616.1	CARHR091910
OG0001292	XP_013633116.1	CARHR091920, CARHR150150, CARHR150160, CARHR091930
OG0001294	XP_013604110.1	CARHR173350, CARHR014550
OG0001295	XP_013599995.1, XP_013583746.1, XP_013602750.1	CARHR018120
OG0001295	XP_013589913.1	CARHR065660
OG0001296	XP_013635091.1	CARHR214500, CARHR214490, CARHR214580, CARHR214570
OG0001297	XP_013595361.1, XP_013615722.1, XP_013618969.1, XP_013616595.1, XP_013593989.1, XP_013616592.1, XP_013615727.1, XP_013593990.1	CARHR152000
OG0001298	XP_013596621.1	CARHR026470
OG0001298	XP_013591848.1, XP_013619751.1, XP_013591865.1	CARHR060560
OG0001299	XP_013633370.1	CARHR128580
OG0001300	XP_013635310.1, XP_013612081.1, XP_013626750.1	CARHR083870
OG0001300	XP_013585347.1, XP_013626884.1, XP_013611391.1	CARHR087090
OG0001301	XP_013610415.1, XP_013607834.1	CARHR174530
OG0001305	XP_013586687.1	CARHR015450
OG0001305	XP_013615088.1, XP_013599166.1, XP_013606103.1	CARHR144150
OG0001306	XP_013587340.1, XP_013629918.1	CARHR076030
OG0001306	XP_013630396.1, XP_013616070.1, XP_013613297.1	CARHR197850
OG0001307	XP_013637754.1	CARHR075720
OG0001307	XP_013628688.1, XP_013609928.1	CARHR198250
OG0001308	XP_013630288.1, XP_013620103.1	CARHR288950
OG0001309	XP_013622383.1, XP_013621600.1, XP_013610968.1	CARHR215540, CARHR204980
OG0001309	XP_013595208.1	CARHR190400
OG0001310	XP_013584488.1, XP_013603026.1	CARHR007710
OG0001310	XP_013627119.1, XP_013614548.1, XP_013634217.1	CARHR121500
OG0001311	XP_013602687.1, XP_013586036.1	CARHR005410
OG0001311	XP_013628157.1, XP_013633515.1	CARHR125210
OG0001312	XP_013634257.1	CARHR128250
OG0001312	XP_013596274.1, XP_013584543.1, XP_013630217.1	CARHR028520
OG0001313	XP_013601084.1	CARHR292130, CARHR038380
OG0001314	XP_013586386.1	CARHR014820
OG0001314	XP_013621615.1, XP_013598090.1, XP_013606090.1	CARHR145230, CARHR218400
OG0001315	XP_013599718.1, XP_013600375.1, XP_013600376.1, XP_013638822.1	CARHR014220
OG0001315	XP_013596579.1	CARHR145850
OG0001316	XP_013629634.1	CARHR275600
OG0001316	XP_013593548.1, XP_013626679.1	CARHR027040
OG0001317	XP_013595512.1	CARHR189880
OG0001317	XP_013618537.1, XP_013623030.1	CARHR157610
OG0001318	XP_013628662.1, XP_013612098.1, XP_013612118.1	CARHR273970
OG0001318	XP_013610921.1, XP_013608325.1	CARHR273980
OG0001319	XP_013618692.1	CARHR273360
OG0001319	XP_013625304.1	CARHR154470
OG0001321	XP_013620192.1, XP_013611077.1	CARHR268980
OG0001321	XP_013604495.1, XP_013600494.1	CARHR234220
OG0001322	XP_013586176.1	CARHR000520
OG0001322	XP_013599607.1	CARHR118010, CARHR118000
OG0001323	XP_013619559.1, XP_013609925.1	CARHR206710
OG0001323	XP_013587576.1, XP_013584193.1, XP_013628473.1	CARHR086340
OG0001324	XP_013616680.1	CARHR206930
OG0001324	XP_013626101.1, XP_013616894.1, XP_013586615.1	CARHR086120
OG0001325	XP_013627601.1, XP_013592075.1, XP_013585065.1	CARHR086100
OG0001326	XP_013626901.1, XP_013611152.1	CARHR208410
OG0001327	XP_013590204.1	CARHR272970
OG0001327	XP_013611256.1, XP_013610252.1	CARHR046710, CARHR231140
OG0001328	XP_013592496.1, XP_013587954.1	CARHR060070
OG0001329	XP_013621140.1	CARHR022080, CARHR070960
OG0001330	XP_013638359.1	CARHR021910
OG0001330	XP_013592891.1, XP_013616722.1	CARHR070710
OG0001331	XP_013588096.1, XP_013621822.1	CARHR045360
OG0001331	XP_013628313.1, XP_013638000.1	CARHR087950
OG0001332	XP_013626263.1, XP_013589893.1	CARHR044570
OG0001332	XP_013639653.1, XP_013583959.1	CARHR088800
OG0001334	XP_013636273.1	CARHR220360
OG0001334	XP_013630767.1	CARHR220350
OG0001335	XP_013637436.1	CARHR221000, CARHR098870
OG0001336	XP_013607357.1	CARHR098850, CARHR098840
OG0001337	XP_013591774.1	CARHR221370
OG0001338	XP_013614539.1	CARHR066120
OG0001338	XP_013613972.1, XP_013600334.1	CARHR018400
OG0001339	XP_013637759.1, XP_013599509.1	CARHR013640
OG0001339	XP_013599419.1, XP_013619184.1	CARHR146650
OG0001340	XP_013610819.1, XP_013614853.1	CARHR176140
OG0001340	XP_013591682.1	CARHR225520
OG0001341	XP_013598482.1	CARHR176530
OG0001341	XP_013620987.1	CARHR176600
OG0001342	XP_013616101.1, XP_013596203.1, XP_013612751.1	CARHR176730
OG0001342	XP_013583679.1, XP_013593278.1	CARHR226140
OG0001343	XP_013630492.1, XP_013597461.1	CARHR226390
OG0001343	XP_013621163.1, XP_013598693.1	CARHR177350
OG0001344	XP_013622684.1	CARHR041600
OG0001344	XP_013636968.1, XP_013621829.1	CARHR130100
OG0001345	XP_013625047.1, XP_013591421.1	CARHR042700
OG0001345	XP_013586008.1, XP_013610015.1	CARHR090840
OG0001346	XP_013588625.1	CARHR043100
OG0001346	XP_013626443.1, XP_013616372.1, XP_013583708.1	CARHR090560
OG0001347	XP_013624830.1, XP_013597117.1, XP_013626239.1	CARHR225780
OG0001347	XP_013622917.1	CARHR243680
OG0001348	XP_013595757.1, XP_013593558.1	CARHR160490
OG0001348	XP_013597155.1, XP_013621408.1	CARHR281300
OG0001349	XP_013626211.1	CARHR255440
OG0001349	XP_013621406.1, XP_013594117.1	CARHR231150
OG0001350	XP_013603909.1, XP_013595451.1	CARHR229740
OG0001350	XP_013620347.1	CARHR254140, CARHR184900, CARHR229750, CARHR254150
OG0001351	XP_013598647.1	CARHR227380
OG0001351	XP_013635538.1, XP_013600886.1, XP_013623676.1, XP_013598648.1	CARHR227370
OG0001352	XP_013597191.1	CARHR101510
OG0001353	XP_013602055.1, XP_013590346.1	CARHR172920
OG0001353	XP_013634736.1	CARHR142880
OG0001354	XP_013632895.1	CARHR172720
OG0001355	XP_013590009.1	CARHR170560
OG0001356	XP_013602286.1, XP_013632336.1	CARHR170430
OG0001356	XP_013636678.1, XP_013634359.1	CARHR139670, CARHR139660
OG0001357	XP_013591649.1, XP_013625857.1	CARHR137790
OG0001357	XP_013633529.1	CARHR289480
OG0001358	XP_013634886.1, XP_013603228.1	CARHR167110
OG0001358	XP_013634860.1, XP_013626948.1	CARHR136290
OG0001359	XP_013599505.1, XP_013588842.1	CARHR159440, CARHR166820, CARHR159430, CARHR166840
OG0001360	XP_013623872.1	CARHR212900
OG0001360	XP_013637336.1, XP_013613724.1	CARHR263790
OG0001362	XP_013598853.1	CARHR183280
OG0001362	XP_013635022.1, XP_013587385.1	CARHR081850
OG0001364	XP_013589166.1	CARHR034010
OG0001365	XP_013638635.1, XP_013585970.1	CARHR032190
OG0001365	XP_013629547.1	CARHR256010
OG0001366	XP_013629513.1, XP_013587432.1, XP_013626105.1	CARHR079760
OG0001366	XP_013616076.1	CARHR186160
OG0001368	XP_013619580.1	CARHR169240
OG0001368	XP_013637363.1, XP_013636161.1	CARHR142140
OG0001371	XP_013638294.1, XP_013587443.1	CARHR078210
OG0001371	XP_013623822.1	CARHR194780
OG0001371	XP_013606586.1	CARHR194770
OG0001372	XP_013607139.1	CARHR185130
OG0001372	XP_013626962.1, XP_013584098.1, XP_013588296.1	CARHR078700
OG0001373	XP_013608531.1, XP_013611954.1, XP_013608527.1	CARHR208230
OG0001373	XP_013607309.1	CARHR057350
OG0001373	XP_013622024.1, XP_013637591.1	CARHR085320
OG0001374	XP_013603049.1, XP_013613722.1, XP_013636478.1	CARHR263480
OG0001374	XP_013632257.1	CARHR263460
OG0001375	XP_013584121.1, XP_013587280.1, XP_013610261.1, XP_013623508.1, XP_013629853.1	CARHR089780, CARHR105580
OG0001376	XP_013638190.1, XP_013621858.1, XP_013618451.1	CARHR090200
OG0001376	XP_013590684.1	CARHR043400
OG0001377	XP_013604281.1	CARHR038060
OG0001377	XP_013637741.1, XP_013626625.1, XP_013637577.1	CARHR093130
OG0001378	XP_013622906.1, XP_013611076.1	CARHR200480
OG0001378	XP_013587572.1	CARHR096640
OG0001379	XP_013626249.1, XP_013639000.1	CARHR041440
OG0001379	XP_013627006.1	CARHR125300
OG0001380	XP_013609559.1	CARHR194740
OG0001381	XP_013605940.1	CARHR051960
OG0001381	XP_013599818.1, XP_013585541.1, XP_013585542.1	CARHR011160
OG0001382	XP_013601826.1, XP_013639052.1, XP_013600196.1	CARHR014950
OG0001384	XP_013587756.1	CARHR287090
OG0001384	XP_013605461.1	CARHR023760
OG0001385	XP_013594089.1	CARHR245360
OG0001385	XP_013604460.1	CARHR245370
OG0001387	XP_013598758.1	CARHR241990
OG0001387	XP_013595784.1, XP_013606404.1	CARHR284870
OG0001389	XP_013587058.1, XP_013587057.1, XP_013583566.1, XP_013609641.1	CARHR091610
OG0001390	XP_013612566.1	CARHR105500, CARHR118120, CARHR099030, CARHR099020
OG0001392	XP_013585070.1	CARHR193880
OG0001392	XP_013616873.1	CARHR193850
OG0001392	XP_013627282.1	CARHR193870
OG0001396	XP_013594923.1, XP_013607797.1	CARHR234910
OG0001396	XP_013625297.1	CARHR267780
OG0001397	XP_013598494.1, XP_013601378.1, XP_013605111.1	CARHR234970
OG0001397	XP_013615588.1	CARHR267720
OG0001398	XP_013607457.1	CARHR249710, CARHR249700
OG0001398	XP_013636994.1	CARHR261630
OG0001399	XP_013629610.1	CARHR077850
OG0001399	XP_013619511.1, XP_013625930.1	CARHR195200
OG0001400	XP_013636848.1	CARHR262380
OG0001400	XP_013622902.1, XP_013615865.1, XP_013614397.1	CARHR198110
OG0001401	XP_013611561.1, XP_013620556.1	CARHR200760
OG0001401	XP_013628962.1, XP_013612529.1	CARHR193530
OG0001402	XP_013622359.1	CARHR202230
OG0001402	XP_013598002.1	CARHR188260
OG0001403	XP_013628583.1	CARHR203480
OG0001403	XP_013611243.1, XP_013620488.1, XP_013628520.1	CARHR278730
OG0001404	XP_013612128.1, XP_013622710.1, XP_013615251.1	CARHR204830
OG0001404	XP_013595305.1	CARHR190290
OG0001405	XP_013635046.1, XP_013635037.1	CARHR121790
OG0001405	XP_013638348.1	CARHR007580
OG0001407	XP_013631593.1	CARHR217240
OG0001407	XP_013587511.1	CARHR075640
OG0001408	XP_013636504.1	CARHR124300
OG0001409	XP_013635895.1	CARHR124470
OG0001409	XP_013604048.1, XP_013583570.1, XP_013639119.1	CARHR006040
OG0001410	XP_013586640.1	CARHR004690
OG0001411	XP_013604993.1, XP_013591724.1	CARHR036680
OG0001411	XP_013636445.1, XP_013621501.1	CARHR180940
OG0001412	XP_013634655.1, XP_013631996.1	CARHR128380
OG0001412	XP_013622141.1, XP_013638071.1, XP_013594622.1	CARHR028920
OG0001413	XP_013585307.1, XP_013583924.1	CARHR031450
OG0001414	XP_013618919.1, XP_013598096.1	CARHR158940
OG0001414	XP_013612577.1, XP_013629145.1	CARHR280010
OG0001415	XP_013606623.1, XP_013630132.1	CARHR279820
OG0001415	XP_013635898.1, XP_013604995.1	CARHR158790
OG0001416	XP_013606954.1, XP_013630697.1	CARHR277360
OG0001416	XP_013600473.1	CARHR157440
OG0001417	XP_013613105.1	CARHR059810
OG0001418	XP_013602688.1	CARHR105210
OG0001419	XP_013620906.1	CARHR269360
OG0001419	XP_013598719.1	CARHR234150
OG0001420	XP_013625271.1, XP_013625873.1, XP_013609136.1, XP_013610598.1	CARHR250820
OG0001421	XP_013616749.1, XP_013616656.1	CARHR208210
OG0001422	XP_013610611.1	CARHR211960
OG0001422	XP_013627415.1, XP_013587322.1	CARHR083220
OG0001423	XP_013618103.1	CARHR148800
OG0001425	XP_013599613.1	CARHR243640
OG0001425	XP_013593027.1, XP_013613262.1, XP_013622340.1	CARHR107400
OG0001426	XP_013617408.1, XP_013638254.1, XP_013628214.1	CARHR087930
OG0001427	XP_013627932.1	CARHR045260
OG0001427	XP_013616773.1, XP_013584880.1, XP_013629396.1	CARHR088010
OG0001428	XP_013627562.1, XP_013591960.1, XP_013632028.1, XP_013600510.1	CARHR162910
OG0001429	XP_013596057.1	CARHR235550
OG0001429	XP_013612731.1, XP_013618616.1	CARHR265980
OG0001430	XP_013598545.1, XP_013600601.1, XP_013619068.1	CARHR231680
OG0001430	XP_013628997.1, XP_013611912.1	CARHR259060
OG0001432	XP_013584421.1, XP_013602372.1	CARHR025020
OG0001432	XP_013619278.1, XP_013590423.1, XP_013590024.1	CARHR062830
OG0001433	XP_013596366.1, XP_013617534.1	CARHR260840, CARHR225650
OG0001433	XP_013614234.1, XP_013593381.1	CARHR176230
OG0001434	XP_013597567.1	CARHR226440
OG0001434	XP_013606679.1	CARHR177440
OG0001435	XP_013608289.1, XP_013583677.1	CARHR095590
OG0001435	XP_013591576.1, XP_013637913.1	CARHR040490
OG0001436	XP_013590252.1, XP_013587985.1	CARHR042640
