Orthogroup	Arabis_alpina	Alyssum_gmelinii
OG0002444	Aa_G283480.h1.t1	Ag003G247960
OG0002445	Aa_G29800.h1.t1	Ag007G585710
OG0002446	Aa_G578670.h1.t1	Ag003G252510
OG0002446	Aa_G372290.h1.t1	Ag008G686830
OG0002447	Aa_G153890.h1.t1	Ag003G278680, Ag006G506870, Ag005G449290
OG0002449	Aa_G26560.h1.t1	Ag004G317030
OG0002449	Aa_G25660.h1.t1	Ag008G667050
OG0002450	Aa_G521280.h1.t1	Ag001G073630, Ag001G073640
OG0002450	Aa_G369430.h1.t1	Ag004G308040
OG0002451	Aa_G286070.h1.t1	Ag004G307850
OG0002452	Aa_G275770.h1.t1	Ag004G306830
OG0002453	Aa_G188730.h1.t1	Ag006G509810
OG0002453	Aa_G228360.h1.t1	Ag004G300240
OG0002454	Aa_G228370.h1.t1	Ag004G300210
OG0002454	Aa_G180060.h1.t1	Ag006G509940
OG0002456	Aa_G85820.h1.t1	Ag007G628360
OG0002456	Aa_G253660.h1.t1	Ag007G628520
OG0002458	Aa_G381230.h1.t1, Aa_G349640.h1.t1	Ag001G076070, Ag001G076090
OG0002459	Aa_G406210.h1.t1	Ag008G728580
OG0002460	Aa_G244320.h1.t1	Ag006G506300
OG0002460	Aa_G93730.h1.t1	Ag008G705900
OG0002461	Aa_G122630.h1.t1	Ag001G067360
OG0002462	Aa_G111060.h1.t1	Ag003G220110
OG0002463	Aa_G315360.h1.t1	Ag003G221680
OG0002463	Aa_G148910.h1.t1	Ag004G334560
OG0002464	Aa_G283750.h1.t1	Ag003G231550
OG0002465	Aa_G121360.h1.t1	Ag004G322930
OG0002465	Aa_G385720.h1.t1	Ag003G208170
OG0002466	Aa_G237680.h1.t1	Ag005G467810
OG0002468	Aa_G381990.h1.t1	Ag001G006760
OG0002468	Aa_G1070.h1.t1	Ag005G464290
OG0002469	Aa_G468260.h1.t1	Ag001G029810, Ag001G031040
OG0002469	Aa_G16800.h1.t1, Aa_G20530.h1.t1	Ag005G459800
OG0002470	Aa_G53560.h1.t1	Ag005G457920
OG0002470	Aa_G57650.h1.t1	Ag001G026600
OG0002471	Aa_G682970.h1.t1	Ag005G457370
OG0002472	Aa_G498870.h1.t1	Ag005G457110
OG0002472	Aa_G110760.h1.t1	Ag001G025440
OG0002473	Aa_G501330.h1.t1	Ag005G456440
OG0002473	Aa_G110620.h1.t1	Ag001G024790
OG0002474	Aa_G212380.h1.t1	Ag005G438080
OG0002475	Aa_G362600.h1.t1	Ag001G036570
OG0002475	Aa_G391630.h1.t1	Ag005G436170
OG0002476	Aa_G654670.h1.t1	Ag001G040270
OG0002477	Aa_G422330.h1.t1, Aa_G387140.h1.t1	Ag005G403450
OG0002478	Aa_G1300.h1.t1	Ag005G464570
OG0002478	Aa_G501470.h1.t1	Ag001G006560
OG0002479	Aa_G465870.h1.t1	Ag002G161220
OG0002480	Aa_G281300.h1.t1	Ag002G188170
OG0002481	Aa_G98450.h1.t1, Aa_G98470.h1.t1, Aa_G98460.h1.t1, Aa_G660580.h1.t1, Aa_G660560.h1.t1, Aa_G627570.h1.t1, Aa_G707520.h1.t1, Aa_G627600.h1.t1, Aa_G185900.h1.t1, Aa_G627580.h1.t1, Aa_G98480.h1.t1	Ag001G086670
OG0002482	Aa_G136410.h1.t1	Ag002G113820, Ag002G113650, Ag002G121600, Ag002G121650, Ag005G418640
OG0002483	Aa_G193170.h1.t1, Aa_G244350.h1.t1	Ag002G172310
OG0002485	Aa_G128680.h1.t1	Ag008G705810
OG0002485	Aa_G238070.h1.t1	Ag003G279330
OG0002488	Aa_G218100.h1.t1, Aa_G218120.h1.t1, Aa_G333710.h1.t1	Ag005G482890
OG0002489	Aa_G536490.h1.t1, Aa_G376180.h1.t1	Ag007G652120
OG0002497	Aa_G168010.h1.t1	Ag008G701470
OG0002497	Aa_G59770.h1.t1	Ag003G269460
OG0002498	Aa_G241440.h1.t1	Ag003G269850
OG0002499	Aa_G8650.h1.t1	Ag008G715550
OG0002500	Aa_G570520.h1.t1, Aa_G246820.h1.t1	Ag003G280910
OG0002503	Aa_G80650.h1.t1	Ag004G309070
OG0002504	Aa_G463970.h1.t1	Ag004G310760
OG0002505	Aa_G318560.h1.t1	Ag004G311760
OG0002505	Aa_G281530.h1.t1	Ag004G369490
OG0002506	Aa_G182590.h1.t1	Ag004G371470
OG0002506	Aa_G427980.h1.t1	Ag004G312160
OG0002507	Aa_G484300.h1.t1	Ag004G320770, Ag006G517830
OG0002508	Aa_G585790.h1.t1	Ag004G319440
OG0002509	Aa_G281970.h1.t1	Ag008G662590
OG0002510	Aa_G26540.h1.t1	Ag004G317010
OG0002511	Aa_G138660.h1.t1	Ag001G070200, Ag001G061040
OG0002512	Aa_G349470.h1.t1	Ag001G092040
OG0002513	Aa_G137030.h1.t1	Ag005G474690
OG0002513	Aa_G303940.h1.t1	Ag006G499350
OG0002514	Aa_G333230.h1.t1	Ag005G473900
OG0002515	Aa_G397590.h1.t1	Ag005G472490
OG0002516	Aa_G29620.h1.t1	Ag007G585490
OG0002516	Aa_G29640.h1.t1	Ag007G585510
OG0002517	Aa_G212590.h1.t1	Ag003G252570
OG0002517	Aa_G349260.h1.t1	Ag008G686770
OG0002518	Aa_G618270.h1.t1	Ag003G250500
OG0002519	Aa_G69810.h1.t1, Aa_G48460.h1.t1	Ag003G250460
OG0002520	Aa_G441210.h1.t1	Ag008G696960
OG0002522	Aa_G51470.h1.t1	Ag008G731150
OG0002523	Aa_G96130.h1.t1	Ag006G577660
OG0002523	Aa_G162910.h1.t1	Ag002G114790, Ag002G123000
OG0002524	Aa_G35140.h1.t1	Ag002G143870, Ag002G144360
OG0002524	Aa_G429190.h1.t1	Ag006G551170
OG0002525	Aa_G322430.h1.t1	Ag006G535150
OG0002526	Aa_G138810.h1.t1	Ag007G580450
OG0002526	Aa_G90830.h1.t1	Ag007G586250
OG0002527	Aa_G476190.h1.t1	Ag007G579770
OG0002528	Aa_G249520.h1.t1	Ag005G415160
OG0002528	Aa_G285840.h1.t1	Ag003G287860
OG0002529	Aa_G590090.h1.t1	Ag003G290690, Ag001G017030
OG0002529	Aa_G396340.h1.t1	Ag006G523970
OG0002530	Aa_G561540.h1.t1	Ag003G291600
OG0002531	Aa_G486260.h1.t1	Ag003G293270
OG0002532	Aa_G553700.h1.t1	Ag003G295040
OG0002533	Aa_G219330.h1.t1	Ag003G296930
OG0002535	Aa_G409260.h1.t1, Aa_G171530.h1.t1	Ag002G143230
OG0002536	Aa_G419730.h1.t1	Ag006G552760
OG0002536	Aa_G300090.h1.t1	Ag002G141570
OG0002537	Aa_G561140.h1.t1	Ag002G140850
OG0002537	Aa_G493480.h1.t1	Ag004G303260
OG0002538	Aa_G367850.h1.t1	Ag005G405260
OG0002538	Aa_G367880.h1.t1	Ag001G037830
OG0002539	Aa_G670970.h1.t1	Ag001G036710
OG0002539	Aa_G55060.h1.t1	Ag001G036720
OG0002540	Aa_G608520.h1.t1	Ag001G033510
OG0002541	Aa_G163630.h1.t1	Ag001G098440
OG0002542	Aa_G16810.h1.t1	Ag002G203040
OG0002542	Aa_G572570.h1.t1	Ag001G094990
OG0002543	Aa_G15830.h1.t1	Ag002G202530
OG0002543	Aa_G57890.h1.t1, Aa_G31040.h1.t1	Ag001G094110
OG0002544	Aa_G551990.h1.t1	Ag002G198350
OG0002544	Aa_G132730.h1.t1	Ag001G091540
OG0002545	Aa_G546850.h1.t1	Ag002G191470
OG0002545	Aa_G461190.h1.t1	Ag001G084600
OG0002546	Aa_G145810.h1.t1, Aa_G145800.h1.t1	Ag002G192370, Ag002G192350
OG0002547	Aa_G614500.h1.t1	Ag001G083950
OG0002547	Aa_G188460.h1.t1	Ag002G190820
OG0002548	Aa_G509380.h1.t1	Ag002G176690, Ag006G495930
OG0002549	Aa_G666020.h1.t1, Aa_G693860.h1.t1, Aa_G224300.h1.t1, Aa_G693850.h1.t1	Ag002G184730, Ag002G186820
OG0002552	Aa_G75140.h1.t1	Ag008G729550
OG0002553	Aa_G482340.h1.t1	Ag008G734640
OG0002554	Aa_G231870.h1.t1, Aa_G43600.h1.t1, Aa_G43610.h1.t1	Ag001G100050
OG0002555	Aa_G290670.h1.t1	Ag004G298730
OG0002556	Aa_G347420.h1.t1	Ag006G514230, Ag006G545690
OG0002556	Aa_G211770.h1.t1	Ag004G298880
OG0002557	Aa_G139980.h1.t1, Aa_G292020.h1.t1	Ag004G304940
OG0002557	Aa_G889290.h1.t1, Aa_G889290.h2.t1, Aa_G509080.h1.t1	Ag007G591080
OG0002558	Aa_G219700.h1.t1	Ag001G034270
OG0002558	Aa_G363800.h1.t1	Ag003G251050
OG0002559	Aa_G553370.h1.t1	Ag001G100410
OG0002559	Aa_G7850.h1.t1	Ag007G615170
OG0002560	Aa_G321110.h1.t1	Ag007G618100
OG0002560	Aa_G14640.h1.t1	Ag005G490270
OG0002561	Aa_G447880.h1.t1	Ag007G623080
OG0002562	Aa_G598360.h1.t1	Ag007G637760
OG0002562	Aa_G4620.h1.t1	Ag005G484720
OG0002563	Aa_G4700.h1.t1	Ag005G484570
OG0002564	Aa_G47740.h2.t1, Aa_G257360.h1.t1, Aa_G257360.h2.t1, Aa_G47740.h1.t1	Ag005G481780
OG0002565	Aa_G153460.h1.t1	Ag001G069170
OG0002566	Aa_G249340.h1.t1	Ag002G172370
OG0002567	Aa_G65560.h1.t1	Ag004G324860
OG0002568	Aa_G348690.h1.t1	Ag003G226430
OG0002568	Aa_G93390.h1.t1	Ag004G332460
OG0002569	Aa_G87870.h1.t1	Ag003G222490
OG0002569	Aa_G436670.h1.t1	Ag004G334090
OG0002570	Aa_G622610.h1.t1	Ag003G222230
OG0002571	Aa_G111040.h1.t1	Ag003G220060
OG0002571	Aa_G33350.h1.t1	Ag004G335580
OG0002572	Aa_G104260.h1.t1, Aa_G520890.h1.t1	Ag003G218270
OG0002572	Aa_G86890.h1.t1	Ag004G337450
OG0002573	Aa_G221870.h1.t1	Ag004G346180
OG0002573	Aa_G281140.h1.t1	Ag003G243110
OG0002574	Aa_G159590.h1.t1	Ag004G351450
OG0002575	Aa_G352660.h1.t1	Ag004G321090
OG0002577	Aa_G310610.h1.t1, Aa_G310620.h1.t1	Ag004G306990
OG0002578	Aa_G22910.h1.t1	Ag002G128560
OG0002579	Aa_G706780.h1.t1, Aa_G706760.h1.t1	Ag004G305160
OG0002580	Aa_G154600.h1.t1	Ag007G590160
OG0002580	Aa_G79360.h1.t1	Ag004G304170, Ag004G304160
OG0002581	Aa_G632120.h1.t1, Aa_G632110.h1.t1	Ag004G298800
OG0002582	Aa_G340370.h1.t1	Ag002G186080
OG0002583	Aa_G122860.h1.t1	Ag008G693110
OG0002583	Aa_G45220.h1.t1	Ag008G722000
OG0002584	Aa_G89070.h1.t1	Ag001G053020
OG0002584	Aa_G148060.h1.t1	Ag008G706760
OG0002585	Aa_G550770.h1.t1	Ag008G709510
OG0002587	Aa_G544390.h1.t1	Ag004G332590
OG0002587	Aa_G198520.h1.t1	Ag003G226110
OG0002588	Aa_G639700.h2.t1, Aa_G639700.h1.t1	Ag003G231660, Ag004G330360, Ag004G330380, Ag004G330370
OG0002589	Aa_G528280.h1.t1	Ag004G327580
OG0002589	Aa_G433580.h1.t1	Ag003G238700
OG0002590	Aa_G237560.h1.t1	Ag005G467450
OG0002591	Aa_G463600.h1.t1	Ag005G469040
OG0002591	Aa_G231420.h1.t1	Ag001G016720, Ag001G002320
OG0002592	Aa_G118300.h1.t1	Ag001G003650
OG0002592	Aa_G237640.h1.t1	Ag005G467560
OG0002593	Aa_G173460.h1.t1	Ag001G007300
OG0002593	Aa_G467660.h1.t1, Aa_G471360.h1.t1	Ag005G463500
OG0002594	Aa_G173630.h1.t1	Ag001G007750
OG0002594	Aa_G507800.h1.t1	Ag005G463010, Ag006G549780, Ag002G112380
OG0002595	Aa_G241880.h1.t1	Ag005G461850
OG0002596	Aa_G617200.h1.t1	Ag005G460250, Ag005G454600
OG0002596	Aa_G327160.h1.t1	Ag001G031690, Ag001G030540
OG0002597	Aa_G107730.h1.t1	Ag005G458740
OG0002597	Aa_G57510.h1.t1	Ag001G027310
OG0002598	Aa_G310250.h1.t1	Ag005G456770
OG0002599	Aa_G399620.h1.t1, Aa_G235770.h1.t1, Aa_G235720.h1.t1, Aa_G399610.h1.t1	Ag005G440580, Ag005G440620
OG0002601	Aa_G35870.h1.t1	Ag006G550970
OG0002601	Aa_G9760.h1.t1	Ag003G279070
OG0002602	Aa_G290220.h1.t1	Ag005G469990
OG0002602	Aa_G108950.h1.t1	Ag001G000630
OG0002603	Aa_G136590.h1.t1	Ag005G444170, Ag005G442890
OG0002603	Aa_G582090.h1.t1	Ag001G011230
OG0002604	Aa_G865900.h1.t1, Aa_G865900.h2.t1, Aa_G453620.h1.t1	Ag007G588860, Ag003G261990, Ag003G262340
OG0002605	Aa_G373070.h1.t1	Ag001G081580
OG0002605	Aa_G281320.h1.t1	Ag002G188220
OG0002606	Aa_G345870.h1.t1	Ag001G085780
OG0002607	Aa_G103290.h1.t1, Aa_G218970.h1.t1, Aa_G218980.h1.t1	Ag001G092240, Ag001G092210, Ag001G092200, Ag001G092230, Ag001G092330, Ag001G092280
OG0002610	Aa_G58280.h1.t1	Ag002G108710, Ag002G112330, Ag002G112230
OG0002611	Aa_G269550.h1.t1, Aa_G269540.h1.t1	Ag002G178330
OG0002611	Aa_G350710.h1.t1	Ag002G178450
OG0002613	Aa_G134720.h1.t1	Ag004G301430, Ag004G301440, Ag004G301390
OG0002614	Aa_G292100.h1.t1	Ag008G667480, Ag004G316750
OG0002615	Aa_G272240.h1.t1	Ag004G338140
OG0002616	Aa_G241060.h1.t1	Ag007G581870, Ag006G505180
OG0002618	Aa_G76030.h1.t1, Aa_G76020.h1.t1	Ag008G730190
OG0002622	Aa_G166520.h1.t1	Ag005G402980
OG0002622	Aa_G182760.h1.t1	Ag003G255280
OG0002623	Aa_G163910.h1.t1, Aa_G569070.h1.t1	Ag003G267640
OG0002624	Aa_G440510.h1.t1	Ag003G278100
OG0002626	Aa_G59800.h1.t1, Aa_G144850.h1.t1	Ag003G281940
OG0002627	Aa_G547720.h1.t1	Ag003G282170
OG0002628	Aa_G180400.h1.t1	Ag003G283180
OG0002629	Aa_G263930.h1.t1	Ag002G162350
OG0002629	Aa_G468700.h1.t1	Ag007G579610
OG0002630	Aa_G302500.h1.t1, Aa_G502590.h1.t1	Ag007G578610
OG0002631	Aa_G296080.h1.t1	Ag001G101560
OG0002632	Aa_G365910.h1.t1	Ag004G366600
OG0002632	Aa_G19030.h1.t1	Ag004G309630, Ag001G083910, Ag004G395070
OG0002633	Aa_G161030.h1.t1	Ag004G310470
OG0002634	Aa_G450920.h1.t1	Ag004G369090
OG0002634	Aa_G171380.h1.t1	Ag004G311210
OG0002635	Aa_G688380.h1.t1	Ag004G313950
OG0002635	Aa_G400750.h1.t1	Ag004G377000
OG0002636	Aa_G242480.h1.t1	Ag004G321280
OG0002637	Aa_G585780.h1.t1	Ag004G319430
OG0002638	Aa_G409780.h1.t1	Ag008G664140
OG0002638	Aa_G616320.h1.t1	Ag004G317750
OG0002639	Aa_G247930.h1.t1	Ag008G667870
OG0002639	Aa_G260750.h1.t1	Ag006G494010
OG0002641	Aa_G245490.h1.t1	Ag007G648650
OG0002642	Aa_G685650.h1.t1	Ag004G356460
OG0002643	Aa_G505910.h1.t1	Ag007G646080
OG0002643	Aa_G211000.h1.t1	Ag004G358820
OG0002644	Aa_G141570.h1.t1	Ag003G252310
OG0002645	Aa_G69060.h1.t1	Ag008G701890
OG0002645	Aa_G146830.h1.t1	Ag003G249220
OG0002646	Aa_G140800.h1.t1	Ag006G497220
OG0002646	Aa_G322150.h1.t1	Ag005G475820
OG0002649	Aa_G47830.h1.t1	Ag005G480610
OG0002650	Aa_G54550.h1.t1	Ag008G689490
OG0002651	Aa_G123420.h1.t1	Ag008G693340
OG0002652	Aa_G190100.h1.t1, Aa_G190090.h2.t1, Aa_G190090.h3.t1, Aa_G190090.h1.t1	Ag005G408870
OG0002653	Aa_G168850.h1.t1	Ag007G605960
OG0002653	Aa_G398090.h1.t1	Ag008G721390
OG0002654	Aa_G81390.h1.t1	Ag008G733330
OG0002654	Aa_G98300.h1.t1	Ag007G605080
OG0002655	Aa_G458440.h1.t1	Ag007G604090
OG0002655	Aa_G37170.h1.t1	Ag008G732570
OG0002656	Aa_G21080.h1.t1	Ag008G731530
OG0002656	Aa_G309250.h1.t1	Ag007G603140
OG0002657	Aa_G817610.h1.t1	Ag006G576110
OG0002657	Aa_G160470.h1.t1	Ag002G117400, Ag002G117440
OG0002657	Aa_G295180.h1.t1	Ag001G033900
OG0002658	Aa_G580400.h1.t1	Ag006G562640
OG0002658	Aa_G621190.h1.t1	Ag006G562680
OG0002659	Aa_G517300.h1.t1	Ag006G553310
OG0002659	Aa_G337980.h1.t1	Ag002G141160
OG0002660	Aa_G522440.h1.t1	Ag002G142420
OG0002660	Aa_G42780.h1.t1	Ag006G552110
OG0002661	Aa_G537920.h1.t1	Ag006G548180, Ag006G546490
OG0002661	Aa_G39350.h1.t1	Ag002G145840
OG0002662	Aa_G260090.h1.t1	Ag006G534950
OG0002662	Aa_G537500.h1.t1	Ag002G156060, Ag002G153510
OG0002663	Aa_G48090.h1.t1, Aa_G48060.h1.t1	Ag007G583690
OG0002665	Aa_G197410.h1.t1	Ag005G413070, Ag005G413510
OG0002666	Aa_G179580.h1.t1	Ag003G288780, Ag003G288810, Ag003G288760
OG0002667	Aa_G342300.h1.t1	Ag003G288990
OG0002668	Aa_G214300.h1.t1, Aa_G214290.h1.t1, Aa_G789500.h1.t1, Aa_G214270.h1.t1, Aa_G454920.h1.t1	Ag003G290130, Ag003G290180, Ag003G290150
OG0002670	Aa_G537380.h1.t1	Ag006G521560
OG0002670	Aa_G351990.h1.t1	Ag003G295170
OG0002672	Aa_G308790.h1.t1	Ag007G649110
OG0002673	Aa_G61160.h1.t1	Ag002G153140, Ag002G155800
OG0002673	Aa_G115570.h1.t1	Ag004G321190
OG0002674	Aa_G93580.h1.t1	Ag002G142020
OG0002675	Aa_G37580.h1.t1	Ag006G564010
OG0002675	Aa_G41970.h1.t1	Ag002G130110
OG0002676	Aa_G435580.h1.t1, Aa_G435590.h1.t1	Ag001G043400
OG0002676	Aa_G680650.h1.t1, Aa_G326550.h1.t1	Ag005G426920
OG0002677	Aa_G356320.h1.t1, Aa_G356320.h2.t1	Ag004G333650
OG0002678	Aa_G199080.h1.t1	Ag005G431360
OG0002678	Aa_G79970.h1.t1	Ag001G038520
OG0002679	Aa_G658530.h1.t1, Aa_G423890.h1.t1	Ag005G436190
OG0002680	Aa_G51840.h1.t1	Ag005G436570
OG0002681	Aa_G196850.h1.t1	Ag002G203420
OG0002681	Aa_G33400.h1.t1	Ag001G095220
OG0002682	Aa_G401520.h1.t1, Aa_G401500.h1.t1	Ag002G196570
OG0002683	Aa_G67260.h1.t1	Ag002G192880
OG0002683	Aa_G221100.h1.t1	Ag001G086130
OG0002684	Aa_G546870.h1.t1	Ag002G191430
OG0002684	Aa_G461240.h1.t1	Ag001G084410
OG0002685	Aa_G24210.h1.t1	Ag005G478350
OG0002686	Aa_G56520.h1.t1, Aa_G56500.h1.t1	Ag007G620320
OG0002687	Aa_G280090.h1.t1	Ag003G278210
OG0002687	Aa_G362150.h1.t1	Ag008G711700
OG0002688	Aa_G699380.h1.t1	Ag001G051010
OG0002688	Aa_G33950.h1.t1	Ag008G710570
OG0002690	Aa_G28220.h1.t1	Ag008G709190
OG0002691	Aa_G737490.h1.t1	Ag001G057150
OG0002691	Aa_G75190.h1.t1	Ag008G729520
OG0002692	Aa_G299850.h1.t1, Aa_G299850.h2.t1	Ag006G517290
OG0002692	Aa_G745780.h1.t1	Ag004G297870
OG0002693	Aa_G135060.h1.t1	Ag004G300690
OG0002693	Aa_G189040.h1.t1	Ag007G599460
OG0002694	Aa_G95890.h1.t1	Ag007G586620
OG0002695	Aa_G460450.h1.t1	Ag007G590860
OG0002695	Aa_G220710.h1.t1	Ag004G304820
OG0002696	Aa_G638120.h1.t1	Ag004G307550
OG0002696	Aa_G69260.h1.t1	Ag007G595170
OG0002697	Aa_G24350.h1.t1	Ag005G478610
OG0002698	Aa_G264870.h1.t1	Ag007G625240
OG0002699	Aa_G267820.h1.t1, Aa_G972820.h1.t1	Ag005G487790
OG0002699	Aa_G192850.h1.t1	Ag007G625360
OG0002700	Aa_G185590.h1.t1	Ag005G486370
OG0002701	Aa_G78760.h1.t1	Ag005G480350
OG0002702	Aa_G560420.h1.t1	Ag002G186550
OG0002703	Aa_G417030.h1.t1	Ag007G580890, Ag005G412790
OG0002704	Aa_G531160.h1.t1	Ag002G170810
OG0002704	Aa_G14190.h1.t1	Ag001G072420
OG0002705	Aa_G277040.h1.t1	Ag001G074810
OG0002705	Aa_G742110.h1.t1	Ag002G177830
OG0002706	Aa_G145400.h1.t1	Ag003G211550
OG0002706	Aa_G65540.h1.t1	Ag004G324880
OG0002707	Aa_G303470.h1.t1	Ag003G236430
OG0002707	Aa_G557400.h1.t1	Ag004G328740
OG0002708	Aa_G348680.h1.t1	Ag003G226350
OG0002708	Aa_G628500.h1.t1	Ag004G332470
OG0002709	Aa_G447420.h1.t1	Ag003G219290
OG0002710	Aa_G121900.h1.t1	Ag004G340810
OG0002710	Aa_G297530.h1.t1	Ag004G343040
OG0002711	Aa_G274010.h1.t1	Ag003G242850
OG0002712	Aa_G596320.h1.t1, Aa_G159540.h1.t1	Ag004G351640
OG0002713	Aa_G159500.h1.t1	Ag004G351670
OG0002716	Aa_G318530.h1.t1, Aa_G318540.h1.t1	Ag004G311790
OG0002716	Aa_G318550.h1.t1	Ag004G311770
OG0002717	Aa_G539800.h1.t1	Ag007G622150
OG0002717	Aa_G410830.h1.t1	Ag003G223090, Ag003G223030, Ag003G223020, Ag003G223170
OG0002718	Aa_G264800.h1.t1	Ag007G625000
OG0002719	Aa_G719360.h1.t1	Ag008G721890, Ag008G721870
OG0002722	Aa_G317480.h1.t1	Ag004G349750
OG0002723	Aa_G197880.h1.t1	Ag003G215030
OG0002723	Aa_G637380.h1.t1	Ag004G338770
OG0002724	Aa_G111180.h1.t1	Ag003G220660
OG0002725	Aa_G378970.h1.t1	Ag005G469920
OG0002725	Aa_G378980.h1.t1	Ag005G469930
OG0002726	Aa_G471390.h1.t1	Ag005G463760
OG0002726	Aa_G396640.h1.t1	Ag001G007270
OG0002727	Aa_G219720.h1.t1	Ag001G009250
OG0002727	Aa_G223450.h1.t1	Ag005G461510
OG0002728	Aa_G362400.h1.t1	Ag001G018520, Ag001G019010
OG0002728	Aa_G240020.h1.t1	Ag005G450800
OG0002729	Aa_G250620.h1.t1	Ag005G445840
OG0002729	Aa_G563580.h1.t1	Ag001G012750, Ag001G012760
OG0002731	Aa_G96550.h1.t1	Ag005G438390
OG0002731	Aa_G31220.h1.t1	Ag001G034870
OG0002733	Aa_G95980.h1.t1	Ag001G021100
OG0002734	Aa_G538650.h1.t1, Aa_G229260.h1.t1	Ag002G160910
OG0002735	Aa_G14210.h1.t1	Ag001G072400
OG0002736	Aa_G150860.h1.t1	Ag002G174880
OG0002736	Aa_G266050.h1.t1	Ag001G074410
OG0002737	Aa_G281310.h1.t1	Ag002G188180
OG0002737	Aa_G373080.h1.t1	Ag001G081570
OG0002739	Aa_G529900.h1.t1	Ag001G059200
OG0002739	Aa_G383000.h1.t1	Ag008G734130
OG0002740	Aa_G515880.h1.t1, Aa_G271250.h1.t1, Aa_G430860.h1.t1	Ag001G077490, Ag001G090000, Ag001G090050, Ag001G090020, Ag001G077530
OG0002740	Aa_G889180.h1.t1, Aa_G430830.h2.t1, Aa_G430830.h1.t1, Aa_G430840.h2.t1, Aa_G430840.h1.t1	Ag001G089890
OG0002741	Aa_G110410.h1.t1	Ag001G083430
OG0002743	Aa_G258450.h1.t1	Ag003G275750
OG0002744	Aa_G318580.h1.t1, Aa_G446500.h1.t1	Ag004G311650, Ag004G311720, Ag004G311680, Ag004G311710
OG0002745	Aa_G338940.h1.t1	Ag004G314670, Ag004G314690
OG0002746	Aa_G569510.h1.t1	Ag004G319140
OG0002747	Aa_G241950.h1.t1	Ag005G462130, Ag005G461930
OG0002748	Aa_G309200.h1.t1	Ag007G603290
OG0002748	Aa_G21030.h1.t1	Ag008G731610
OG0002753	Aa_G18410.h1.t1	Ag003G253900
OG0002754	Aa_G228570.h1.t1	Ag005G402790
OG0002757	Aa_G110360.h1.t1, Aa_G47650.h1.t1, Aa_G667970.h1.t1	Ag003G281990
OG0002758	Aa_G70090.h1.t1	Ag005G417320
OG0002759	Aa_G468680.h1.t1	Ag007G579620
OG0002760	Aa_G658280.h1.t1	Ag007G598690
OG0002762	Aa_G706910.h1.t1	Ag004G377610
OG0002762	Aa_G594250.h1.t1	Ag004G314240
OG0002763	Aa_G368720.h1.t1	Ag004G322020
OG0002764	Aa_G118630.h1.t1	Ag004G318710
OG0002764	Aa_G281920.h1.t1	Ag008G662660
OG0002765	Aa_G120860.h1.t1	Ag008G668440
OG0002765	Aa_G210630.h1.t1	Ag007G601210
OG0002766	Aa_G505930.h1.t1	Ag004G359670
OG0002767	Aa_G292000.h1.t1	Ag004G316670
OG0002768	Aa_G22100.h1.t1	Ag008G699880
OG0002769	Aa_G403570.h1.t1, Aa_G403590.h1.t1	Ag005G477190
OG0002771	Aa_G579960.h1.t1	Ag007G604200
OG0002771	Aa_G585350.h1.t1	Ag008G732420
OG0002772	Aa_G76140.h1.t1	Ag008G730320
OG0002772	Aa_G130450.h1.t1	Ag007G602080
OG0002773	Aa_G583380.h1.t1	Ag008G726200
OG0002774	Aa_G362970.h1.t1	Ag002G102200
OG0002775	Aa_G204050.h1.t1	Ag006G559340
OG0002775	Aa_G123670.h1.t1	Ag002G124650
OG0002776	Aa_G398670.h1.t1	Ag005G431060
OG0002777	Aa_G213420.h1.t1	Ag006G567590
OG0002778	Aa_G448110.h1.t1	Ag006G568970
OG0002779	Aa_G545120.h1.t1, Aa_G27130.h1.t1	Ag006G539240, Ag006G536650
OG0002780	Aa_G514200.h1.t1	Ag006G534280
OG0002781	Aa_G661970.h1.t1	Ag003G291560
OG0002782	Aa_G702330.h1.t1	Ag003G293370
OG0002783	Aa_G314660.h1.t1	Ag006G520760, Ag003G296210
OG0002784	Aa_G542460.h1.t1, Aa_G352370.h1.t1	Ag002G114210, Ag002G121900
OG0002785	Aa_G70840.h1.t1	Ag001G042460
OG0002785	Aa_G194470.h1.t1	Ag005G420710
OG0002786	Aa_G611590.h1.t1	Ag003G278970
OG0002787	Aa_G360.h1.t1, Aa_G44170.h1.t1	Ag005G425890
OG0002788	Aa_G312930.h1.t1	Ag005G435760
OG0002789	Aa_G265560.h1.t1	Ag005G437220
OG0002789	Aa_G562250.h1.t1	Ag001G035660
OG0002791	Aa_G171720.h1.t1	Ag005G441220
OG0002792	Aa_G505760.h1.t1, Aa_G1002090.h1.t1, Aa_G46990.h1.t1, Aa_G506720.h1.t1, Aa_G558230.h1.t1	Ag005G481600
OG0002792	Aa_G505770.h1.t1	Ag007G651290
OG0002793	Aa_G178000.h1.t1	Ag002G204580
OG0002793	Aa_G2510.h1.t1	Ag001G096720, Ag001G096730
OG0002794	Aa_G289700.h1.t1, Aa_G48650.h1.t1	Ag001G093540, Ag001G093550
OG0002795	Aa_G467080.h1.t1	Ag002G200520
OG0002795	Aa_G77400.h1.t1	Ag001G092690
OG0002796	Aa_G909880.h2.t1, Aa_G909880.h3.t1, Aa_G909880.h1.t1, Aa_G909880.h4.t1, Aa_G89290.h1.t1	Ag002G197410, Ag002G197440
OG0002797	Aa_G494420.h1.t1	Ag001G085520
