Orthogroup	Arabis_alpina	Noccaea_praecox
OG0003187	Aa_G410810.h1.t1	Np002G077110
OG0003187	Aa_G393460.h1.t1	Np004G235270
OG0003188	Aa_G119620.h1.t1	Np004G234790
OG0003189	Aa_G119640.h1.t1	Np002G094470
OG0003191	Aa_G162310.h1.t1	Np002G075990
OG0003192	Aa_G691110.h1.t1	Np001G014360
OG0003193	Aa_G7230.h1.t1	Np002G091630, Np004G209940
OG0003194	Aa_G163900.h1.t1	Np005G272440
OG0003194	Aa_G569060.h1.t1	Np006G365960
OG0003195	Aa_G100190.h1.t1	Np006G369270
OG0003195	Aa_G279360.h1.t1	Np006G370230
OG0003196	Aa_G661470.h1.t1	Np004G241420
OG0003197	Aa_G270620.h1.t1	Np004G245470
OG0003198	Aa_G19350.h1.t1	Np004G250300
OG0003199	Aa_G395360.h1.t1, Aa_G395400.h1.t1	Np007G379140, Np007G379050
OG0003200	Aa_G368310.h1.t1	Np004G250910
OG0003201	Aa_G477730.h1.t1, Aa_G446430.h1.t1	Np004G255490
OG0003202	Aa_G134500.h1.t1	Np004G256450
OG0003202	Aa_G25320.h1.t1	Np006G332290
OG0003203	Aa_G5120.h1.t1, Aa_G5130.h1.t1	Np007G419040
OG0003204	Aa_G73120.h1.t1	Np003G129050
OG0003206	Aa_G70640.h1.t1	Np001G012830
OG0003207	Aa_G165590.h1.t1	Np001G009920
OG0003208	Aa_G165060.h1.t1	Np002G075820, Np002G075930
OG0003211	Aa_G166540.h1.t1, Aa_G234910.h1.t1	Np007G404180, Np003G184310, Np003G184280
OG0003212	Aa_G233700.h1.t1	Np007G390080
OG0003213	Aa_G568120.h1.t1	Np007G390410
OG0003214	Aa_G176980.h1.t1	Np007G393580
OG0003215	Aa_G104690.h1.t1	Np007G394600
OG0003216	Aa_G606710.h1.t1, Aa_G235690.h1.t1	Np007G374820
OG0003217	Aa_G194680.h1.t1	Np007G371850
OG0003217	Aa_G44680.h1.t1	Np005G276440
OG0003218	Aa_G860390.h1.t1, Aa_G860390.h2.t1	Np004G193550
OG0003219	Aa_G434990.h1.t1	Np004G195500
OG0003219	Aa_G161990.h1.t1	Np007G380860
OG0003220	Aa_G92530.h1.t1	Np004G197210
OG0003222	Aa_G651010.h1.t1	Np001G058500
OG0003222	Aa_G651000.h1.t1	Np001G058510
OG0003223	Aa_G9730.h1.t1	Np005G270170
OG0003224	Aa_G302240.h1.t1	Np001G059910
OG0003225	Aa_G268640.h1.t1	Np001G060180
OG0003225	Aa_G433150.h1.t1	Np001G063370
OG0003226	Aa_G132760.h1.t1, Aa_G445440.h1.t1	Np001G065070
OG0003227	Aa_G560400.h1.t1, Aa_G560410.h1.t1	Np002G094500, Np002G094490
OG0003228	Aa_G2380.h1.t1	Np001G068190, Np001G068180
OG0003229	Aa_G384640.h1.t1	Np007G374830
OG0003230	Aa_G352390.h1.t1	Np001G032900, Np001G033050, Np006G331050, Np006G331060, Np006G331040
OG0003233	Aa_G352030.h1.t1	Np005G261350, Np001G028110, Np001G028030, Np001G020290, Np005G261320
OG0003235	Aa_G501020.h1.t1	Np004G244230
OG0003235	Aa_G501010.h1.t1	Np004G244220
OG0003236	Aa_G407780.h1.t1	Np004G236300, Np004G236310, Np004G236320, Np004G236280
OG0003238	Aa_G50030.h1.t1	Np007G414180, Np001G002740, Np007G416860
OG0003243	Aa_G326360.h1.t1, Aa_G137590.h1.t1	Np002G107900
OG0003247	Aa_G262470.h1.t1	Np005G273070
OG0003247	Aa_G166780.h1.t1	Np006G366480
OG0003248	Aa_G537790.h1.t1	Np006G366420
OG0003249	Aa_G314990.h1.t1	Np005G270810
OG0003250	Aa_G9880.h1.t1	Np005G270310
OG0003251	Aa_G351540.h1.t1, Aa_G351550.h1.t1	Np005G303360
OG0003252	Aa_G214630.h1.t1	Np005G263940
OG0003253	Aa_G89480.h1.t1, Aa_G488800.h1.t1	Np001G040310, Np001G040240
OG0003255	Aa_G165490.h1.t1	Np004G248710
OG0003256	Aa_G616310.h1.t1	Np004G244100
OG0003256	Aa_G227110.h1.t1	Np001G023580
OG0003257	Aa_G34350.h1.t1	Np001G020080
OG0003258	Aa_G421590.h1.t1	Np005G314190
OG0003262	Aa_G82280.h1.t1	Np003G161470
OG0003263	Aa_G542680.h1.t1	Np003G160760, Np003G187150
OG0003264	Aa_G158510.h1.t1	Np003G137870
OG0003264	Aa_G322400.h1.t1	Np001G012970
OG0003265	Aa_G168590.h1.t1	Np003G137070
OG0003265	Aa_G653900.h1.t1	Np001G012240
OG0003266	Aa_G691920.h1.t1	Np006G360650, Np003G134590
OG0003267	Aa_G665890.h1.t1	Np003G134350
OG0003268	Aa_G736330.h1.t1, Aa_G736320.h1.t1, Aa_G507670.h1.t1, Aa_G501790.h1.t1, Aa_G507660.h1.t1	Np005G291130
OG0003269	Aa_G300110.h1.t1	Np003G182690
OG0003270	Aa_G529510.h1.t1	Np004G204650, Np004G208600
OG0003271	Aa_G48020.h1.t1	Np004G210850
OG0003272	Aa_G138800.h1.t1	Np004G214000, Np004G213990
OG0003273	Aa_G279710.h1.t1	Np004G214130
OG0003274	Aa_G461540.h1.t1	Np007G375990
OG0003274	Aa_G527830.h1.t1	Np005G266440, Np005G266400
OG0003275	Aa_G580090.h1.t1	Np007G375670
OG0003275	Aa_G157110.h1.t1	Np005G267040
OG0003276	Aa_G179540.h1.t1	Np005G268080
OG0003276	Aa_G606700.h1.t1	Np007G374880
OG0003277	Aa_G342310.h1.t1, Aa_G415530.h1.t1	Np005G268240
OG0003278	Aa_G137950.h1.t1	Np005G260630
OG0003279	Aa_G137960.h1.t1	Np005G260610
OG0003280	Aa_G463040.h1.t1	Np004G216760, Np004G216650, Np004G216680, Np006G340300
OG0003281	Aa_G239420.h1.t1, Aa_G386610.h1.t1	Np001G037150
OG0003282	Aa_G44210.h1.t1	Np005G310560
OG0003282	Aa_G196700.h1.t1	Np007G389070
OG0003283	Aa_G634850.h1.t1	Np005G308170
OG0003283	Aa_G380140.h1.t1	Np007G387620
OG0003284	Aa_G79780.h1.t1	Np005G307050
OG0003285	Aa_G140650.h1.t1	Np005G306980
OG0003286	Aa_G754120.h1.t1	Np005G304420
OG0003287	Aa_G31170.h1.t1	Np005G304000
OG0003287	Aa_G96510.h1.t1	Np007G383250
OG0003288	Aa_G714150.h1.t1, Aa_G241230.h1.t1	Np006G321180
OG0003289	Aa_G234090.h1.t1, Aa_G323680.h1.t1, Aa_G552000.h1.t1, Aa_G125490.h1.t1	Np006G326370
OG0003290	Aa_G18670.h1.t1, Aa_G18660.h1.t1	Np003G174650
OG0003292	Aa_G173770.h1.t1, Aa_G241020.h1.t1	Np003G150860
OG0003293	Aa_G373790.h2.t1, Aa_G373790.h1.t1	Np001G048950
OG0003293	Aa_G75300.h1.t1	Np001G006080
OG0003294	Aa_G20990.h1.t1	Np001G004150
OG0003294	Aa_G152860.h1.t1	Np003G136050
OG0003295	Aa_G225300.h1.t1	Np001G050730
OG0003295	Aa_G81290.h1.t1	Np001G002710
OG0003296	Aa_G43730.h1.t1	Np001G000800
OG0003297	Aa_G476620.h1.t1	Np001G052640
OG0003298	Aa_G89510.h1.t1	Np001G040350
OG0003298	Aa_G655380.h1.t1	Np004G256380
OG0003299	Aa_G346500.h1.t1	Np006G356990
OG0003301	Aa_G624470.h1.t1	Np006G361420, Np006G361360
OG0003302	Aa_G647380.h1.t1	Np006G362550
OG0003302	Aa_G288260.h1.t1	Np005G263360
OG0003303	Aa_G354700.h1.t1	Np003G140910
OG0003304	Aa_G24320.h1.t1	Np007G414260, Np007G414270
OG0003305	Aa_G111850.h1.t1	Np007G422700
OG0003305	Aa_G162260.h1.t1	Np003G144080
OG0003306	Aa_G4520.h1.t1	Np007G420000
OG0003306	Aa_G378520.h1.t1	Np001G015600
OG0003307	Aa_G251080.h1.t1	Np001G015220
OG0003307	Aa_G4890.h1.t1	Np007G419320
OG0003308	Aa_G174370.h1.t1	Np007G415260
OG0003309	Aa_G484010.h1.t1, Aa_G335820.h1.t1, Aa_G90820.h1.t1, Aa_G282970.h1.t1	Np003G155480, Np005G281090
OG0003312	Aa_G524720.h1.t1	Np002G081070
OG0003313	Aa_G379820.h1.t1	Np004G237690
OG0003314	Aa_G64530.h1.t1	Np002G078890, Np004G236760
OG0003315	Aa_G60810.h1.t1	Np004G234210
OG0003316	Aa_G485970.h1.t1, Aa_G122570.h1.t1	Np002G073720
OG0003317	Aa_G589590.h1.t1	Np004G232010
OG0003318	Aa_G92630.h1.t1, Aa_G62560.h1.t1	Np004G230510
OG0003319	Aa_G632470.h1.t1	Np004G226990
OG0003320	Aa_G431880.h1.t1	Np004G209600
OG0003321	Aa_G373630.h1.t1	Np006G364270
OG0003321	Aa_G324930.h1.t1	Np005G271030
OG0003322	Aa_G339060.h1.t1	Np004G246560
OG0003324	Aa_G596020.h1.t1	Np003G142010
OG0003325	Aa_G251140.h1.t1	Np001G015310
OG0003326	Aa_G386330.h2.t1, Aa_G386330.h1.t1	Np003G132400
OG0003326	Aa_G386310.h1.t1	Np003G132390
OG0003327	Aa_G261290.h1.t1	Np003G130720
OG0003327	Aa_G663080.h1.t1	Np001G059840
OG0003328	Aa_G377400.h1.t1, Aa_G84280.h1.t1	Np001G011130
OG0003329	Aa_G469590.h1.t1	Np002G090730
OG0003330	Aa_G144600.h1.t1	Np002G086220
OG0003330	Aa_G126690.h1.t1	Np004G227850, Np004G227780
OG0003331	Aa_G121510.h1.t1	Np002G074560
OG0003332	Aa_G323730.h1.t1	Np004G236080
OG0003333	Aa_G30420.h1.t1	Np002G080650, Np002G080110
OG0003334	Aa_G859400.h1.t1	Np002G072930, Np002G072920
OG0003335	Aa_G370250.h1.t1	Np002G072870
OG0003336	Aa_G595500.h1.t1, Aa_G595510.h1.t1	Np007G407810, Np007G407800
OG0003337	Aa_G71210.h1.t1	Np007G392150
OG0003337	Aa_G714940.h1.t1	Np004G200130
OG0003338	Aa_G538140.h1.t1	Np007G382820
OG0003338	Aa_G418480.h1.t1	Np005G303720
OG0003339	Aa_G501480.h1.t1	Np004G193290
OG0003339	Aa_G1320.h1.t1	Np007G404790
OG0003340	Aa_G461230.h1.t1	Np001G061970
OG0003342	Aa_G114130.h1.t1	Np001G063600
OG0003343	Aa_G2480.h1.t1	Np001G068370, Np004G197310, Np004G191690, Np004G197910
OG0003345	Aa_G98630.h1.t1	Np003G173860, Np002G121840
OG0003347	Aa_G212720.h1.t1	Np001G055440
OG0003348	Aa_G838780.h1.t1	Np019G438740
OG0003351	Aa_G147680.h1.t1, Aa_G147690.h1.t1	Np005G285000
OG0003352	Aa_G525310.h1.t1, Aa_G530150.h1.t1, Aa_G96760.h1.t1	Np003G143410
OG0003356	Aa_G398070.h1.t1	Np001G012470, Np007G411540
OG0003360	Aa_G724250.h1.t1	Np005G270470
OG0003362	Aa_G395350.h1.t1	Np007G379160
OG0003363	Aa_G269060.h1.t1	Np007G378570
OG0003364	Aa_G84840.h1.t1	Np005G265510
OG0003366	Aa_G173150.h1.t1	Np006G340840
OG0003368	Aa_G146390.h1.t1, Aa_G333960.h1.t1	Np005G311150, Np001G025010
OG0003369	Aa_G614810.h1.t1	Np001G024160
OG0003369	Aa_G151560.h1.t1	Np005G316360, Np005G316390
OG0003369	Aa_G151540.h1.t1	Np005G316410
OG0003370	Aa_G207050.h1.t1	Np001G023370
OG0003371	Aa_G612820.h1.t1	Np005G317830
OG0003371	Aa_G27410.h1.t1	Np001G020630
OG0003372	Aa_G169300.h1.t1	Np005G315860
OG0003372	Aa_G486880.h1.t1	Np001G019240
OG0003373	Aa_G288090.h1.t1	Np002G094760, Np005G312520
OG0003375	Aa_G547840.h1.t1	Np005G319300
OG0003376	Aa_G565400.h1.t1, Aa_G153920.h1.t1	Np005G279970, Np005G279980
OG0003377	Aa_G168120.h1.t1	Np003G156560
OG0003378	Aa_G201720.h1.t1	Np003G174240
OG0003379	Aa_G480140.h1.t1	Np003G160300
OG0003380	Aa_G763610.h1.t1	Np003G155270
OG0003381	Aa_G74750.h1.t1	Np003G155180
OG0003382	Aa_G20670.h1.t1	Np001G003690
OG0003382	Aa_G159030.h1.t1	Np003G136520
OG0003383	Aa_G606840.h1.t1	Np001G009260
OG0003383	Aa_G76370.h1.t1	Np003G133720
OG0003384	Aa_G203400.h1.t1	Np005G290640
OG0003385	Aa_G245240.h1.t1	Np005G288250
OG0003387	Aa_G414530.h1.t1	Np003G178380
OG0003389	Aa_G146030.h1.t1	Np006G342980
OG0003389	Aa_G408540.h1.t1	Np004G211780
OG0003390	Aa_G389890.h1.t1	Np004G213810, Np004G213790
OG0003391	Aa_G688010.h1.t1	Np007G374390, Np005G314170
OG0003393	Aa_G294350.h1.t1	Np005G262470
OG0003394	Aa_G692840.h1.t1	Np005G311380
OG0003395	Aa_G572320.h1.t1	Np002G113070, Np005G318380
OG0003396	Aa_G495040.h1.t1	Np003G180360, Np003G180350
OG0003397	Aa_G78040.h1.t1	Np005G290400
OG0003397	Aa_G118050.h1.t1	Np001G037090
OG0003398	Aa_G321550.h1.t1	Np005G307800
OG0003399	Aa_G67120.h1.t1, Aa_G422520.h1.t1, Aa_G79730.h1.t1, Aa_G79740.h1.t1	Np005G307000
OG0003400	Aa_G206680.h1.t1	Np005G306690
OG0003401	Aa_G361090.h1.t1	Np005G304450
OG0003402	Aa_G295150.h1.t1	Np005G303030
OG0003403	Aa_G364410.h1.t1	Np001G069340
OG0003404	Aa_G249880.h1.t1	Np006G321620, Np006G321290
OG0003406	Aa_G560080.h1.t1	Np001G024070
OG0003407	Aa_G264670.h1.t1	Np003G125140
OG0003407	Aa_G24270.h1.t1	Np007G414150
OG0003411	Aa_G354900.h1.t1	Np003G186550
OG0003412	Aa_G243590.h1.t1	Np006G356810
OG0003412	Aa_G235350.h1.t1	Np004G254940
OG0003413	Aa_G22420.h1.t1	Np004G252930
OG0003413	Aa_G470360.h1.t1	Np006G347220, Np006G353560
OG0003414	Aa_G391900.h1.t1	Np006G350780
OG0003415	Aa_G451720.h1.t1	Np007G424920
OG0003415	Aa_G798460.h1.t1	Np003G141420
OG0003416	Aa_G96860.h1.t1	Np003G143260
OG0003417	Aa_G4990.h1.t1	Np007G419250
OG0003417	Aa_G430220.h1.t1	Np001G015060
OG0003418	Aa_G5100.h1.t1	Np007G419080
OG0003419	Aa_G83710.h1.t1	Np003G146820
OG0003420	Aa_G340420.h1.t1	Np006G331980
OG0003422	Aa_G30120.h1.t1	Np006G337460
OG0003422	Aa_G13900.h1.t1	Np001G056350
OG0003424	Aa_G260960.h1.t1	Np001G057260
OG0003425	Aa_G112410.h1.t1	Np004G240850
OG0003426	Aa_G324130.h1.t1	Np004G238880
OG0003427	Aa_G483310.h1.t1	Np007G413230
OG0003428	Aa_G60780.h1.t1	Np004G234250
OG0003429	Aa_G165010.h1.t1	Np004G234230, Np002G075780
OG0003430	Aa_G281090.h1.t1, Aa_G294990.h1.t1	Np002G085870
OG0003432	Aa_G442200.h1.t1	Np004G209240
OG0003433	Aa_G393020.h1.t1	Np006G364550
OG0003433	Aa_G45820.h1.t1	Np005G271230
OG0003434	Aa_G204820.h1.t1	Np006G367630
OG0003435	Aa_G291110.h1.t1	Np004G259220
OG0003436	Aa_G73520.h1.t1	Np004G249660
OG0003437	Aa_G164700.h1.t1	Np007G397610
OG0003438	Aa_G450420.h1.t1, Aa_G450430.h1.t1	Np003G141850
OG0003439	Aa_G255810.h1.t1	Np003G144840
OG0003439	Aa_G783860.h1.t1	Np007G422110
OG0003440	Aa_G474060.h1.t1	Np003G145280
OG0003441	Aa_G131020.h1.t1, Aa_G131030.h1.t1	Np001G007720
OG0003443	Aa_G377450.h1.t1	Np001G011200
OG0003444	Aa_G213550.h1.t1, Aa_G210260.h1.t1, Aa_G561400.h1.t1	Np001G048050
OG0003446	Aa_G610790.h1.t1	Np002G084320
OG0003446	Aa_G367200.h1.t1	Np007G401880, Np007G402410, Np004G231040
OG0003447	Aa_G198720.h1.t1	Np004G232110
OG0003447	Aa_G252120.h1.t1	Np002G082810
OG0003448	Aa_G65530.h1.t1	Np004G239920
OG0003449	Aa_G40020.h1.t1	Np007G408510
OG0003451	Aa_G522740.h1.t1, Aa_G225220.h1.t1, Aa_G367640.h1.t1	Np007G392920
OG0003452	Aa_G62990.h1.t1	Np007G393730
OG0003452	Aa_G63000.h1.t1	Np007G393700
OG0003453	Aa_G549530.h1.t1, Aa_G181800.h1.t1	Np007G393940
OG0003454	Aa_G405270.h1.t1	Np003G174580, Np007G378190, Np007G378200
OG0003455	Aa_G110260.h1.t1	Np007G377400
OG0003456	Aa_G173450.h1.t1, Aa_G319810.h1.t1	Np004G193830
OG0003456	Aa_G440850.h1.t1	Np007G371660
OG0003457	Aa_G287650.h1.t1	Np001G058480
OG0003457	Aa_G509520.h1.t1	Np006G334110
OG0003458	Aa_G208930.h1.t1	Np001G066260
OG0003459	Aa_G546590.h1.t1	Np007G407040
OG0003460	Aa_G544550.h1.t1	Np005G261740
OG0003462	Aa_G678810.h1.t1	Np004G248150
OG0003464	Aa_G51200.h1.t1	Np007G418330
OG0003465	Aa_G463090.h1.t1	Np004G216440
OG0003466	Aa_G611190.h1.t1, Aa_G611180.h1.t1	Np003G134010, Np003G133900
OG0003481	Aa_G301270.h1.t1	Np005G274620
OG0003483	Aa_G332850.h1.t1	Np004G200650
OG0003483	Aa_G521310.h1.t1	Np005G272410
OG0003484	Aa_G9890.h1.t1	Np005G270320
OG0003484	Aa_G269880.h1.t1	Np006G363850
OG0003485	Aa_G51540.h1.t1	Np001G004580
OG0003485	Aa_G397120.h1.t1	Np005G263750
OG0003487	Aa_G80790.h1.t1	Np004G250520
OG0003488	Aa_G56990.h1.t1	Np002G112680
OG0003489	Aa_G238510.h2.t1, Aa_G238510.h1.t1	Np002G115530
OG0003489	Aa_G427950.h1.t1	Np004G248190
OG0003490	Aa_G792320.h1.t1	Np002G117630
OG0003490	Aa_G572740.h1.t1	Np004G247470
OG0003491	Aa_G27490.h1.t1	Np001G020780
OG0003492	Aa_G686010.h1.t1	Np002G097200
OG0003493	Aa_G324400.h1.t1	Np007G412630
OG0003493	Aa_G324410.h1.t1	Np007G376780
OG0003494	Aa_G297970.h1.t1	Np004G242220
OG0003495	Aa_G84040.h1.t1, Aa_G84030.h1.t1	Np003G184470
OG0003496	Aa_G116590.h1.t1	Np003G165080
OG0003497	Aa_G307340.h1.t1	Np003G156140, Np005G279990
OG0003498	Aa_G84630.h1.t1, Aa_G84600.h1.t1	Np003G137750
OG0003499	Aa_G516780.h1.t1	Np003G135890
OG0003500	Aa_G268310.h1.t1	Np001G004970
OG0003501	Aa_G130520.h1.t1	Np003G135430
OG0003501	Aa_G164630.h1.t1	Np007G397500
OG0003502	Aa_G472140.h1.t1	Np001G047180, Np005G286780
OG0003503	Aa_G55820.h1.t1	Np005G283700
OG0003504	Aa_G57250.h1.t1	Np004G208370
OG0003505	Aa_G389430.h1.t1, Aa_G737010.h1.t1, Aa_G61140.h1.t1	Np003G176280
OG0003506	Aa_G279700.h1.t1	Np004G214120
OG0003508	Aa_G580100.h1.t1	Np007G375660
OG0003508	Aa_G157100.h1.t1	Np005G267050
OG0003509	Aa_G179390.h1.t1	Np005G267930
OG0003510	Aa_G402100.h1.t1	Np005G269100
OG0003511	Aa_G336610.h1.t1	Np005G312710
OG0003512	Aa_G492540.h1.t1	Np001G041990
OG0003513	Aa_G41840.h1.t1, Aa_G41850.h1.t1	Np003G184730
OG0003514	Aa_G513300.h1.t1	Np001G042620
OG0003515	Aa_G63500.h1.t1	Np001G032670
OG0003516	Aa_G622760.h1.t1, Aa_G830400.h1.t1, Aa_G830400.h2.t1, Aa_G709410.h1.t1, Aa_G622770.h1.t1, Aa_G329010.h1.t1	Np005G306760
OG0003517	Aa_G283120.h1.t1	Np005G307490, Np005G307480
OG0003518	Aa_G674050.h1.t1	Np005G308160
OG0003519	Aa_G124890.h1.t1	Np005G309310
OG0003519	Aa_G309090.h1.t1	Np005G292560, Np007G386680, Np007G386480
OG0003520	Aa_G291460.h1.t1	Np005G305560
OG0003521	Aa_G229830.h1.t1, Aa_G43220.h1.t1, Aa_G7610.h1.t1	Np005G318420
OG0003523	Aa_G98590.h1.t1	Np001G062930
OG0003523	Aa_G210200.h1.t1	Np006G328680
OG0003524	Aa_G168290.h1.t1, Aa_G559270.h1.t1	Np001G005700
OG0003525	Aa_G37290.h1.t1	Np001G003260
OG0003527	Aa_G482320.h1.t1	Np001G045100, Np001G001700
OG0003528	Aa_G35450.h1.t1	Np006G352500
OG0003529	Aa_G542620.h1.t1	Np003G160910
OG0003530	Aa_G379160.h1.t1	Np003G142970
OG0003530	Aa_G42460.h1.t1	Np007G423370, Np002G122490
OG0003531	Aa_G441560.h1.t1	Np003G147250
OG0003531	Aa_G205920.h1.t1	Np007G417720
OG0003532	Aa_G47870.h1.t1	Np007G416260
OG0003532	Aa_G382430.h1.t1	Np001G016920
OG0003533	Aa_G357520.h1.t1	Np006G333740
OG0003535	Aa_G371410.h1.t1, Aa_G11730.h1.t1	Np006G338850, Np006G338870
OG0003536	Aa_G274950.h1.t1	Np004G239140
OG0003538	Aa_G493850.h1.t1	Np004G236710
OG0003540	Aa_G163410.h1.t1, Aa_G62630.h1.t1	Np002G084670
OG0003541	Aa_G521050.h1.t1	Np002G085420
OG0003542	Aa_G78550.h1.t1	Np002G089880
OG0003542	Aa_G233460.h1.t1	Np004G209430
OG0003543	Aa_G61680.h1.t1, Aa_G156850.h1.t1	Np004G209760
OG0003544	Aa_G581140.h1.t1	Np005G317500
OG0003545	Aa_G155610.h1.t1	Np006G364870, Np001G040040
OG0003546	Aa_G79400.h1.t1	Np004G254350
OG0003547	Aa_G56680.h1.t1	Np001G035780, Np002G122560, Np003G144560
OG0003549	Aa_G128250.h1.t1	Np001G016370
OG0003550	Aa_G78740.h1.t1	Np007G415870
OG0003551	Aa_G392350.h1.t1	Np001G011980
OG0003552	Aa_G406160.h1.t1	Np001G006890
OG0003553	Aa_G492230.h1.t1	Np001G006650
OG0003554	Aa_G209280.h1.t1	Np001G052280, Np001G052240, Np001G052310
OG0003554	Aa_G308970.h1.t1	Np001G052300
OG0003555	Aa_G588180.h1.t1	Np001G049250
OG0003556	Aa_G399790.h1.t1	Np004G231210
OG0003556	Aa_G170740.h1.t1	Np002G083890
OG0003557	Aa_G787950.h1.t1	Np003G183620
OG0003558	Aa_G293060.h1.t1	Np002G072830
OG0003560	Aa_G56210.h1.t1	Np007G405580, Np004G192600
OG0003561	Aa_G1490.h1.t1	Np007G404990
OG0003562	Aa_G468220.h1.t1	Np005G301310
OG0003562	Aa_G418190.h1.t1	Np007G391550
OG0003563	Aa_G342880.h1.t1	Np007G395200
OG0003564	Aa_G166360.h1.t1	Np004G195190, Np004G195200
OG0003565	Aa_G428240.h1.t1	Np005G306100, Np007G385200
OG0003568	Aa_G573140.h1.t1	Np005G320050
OG0003569	Aa_G205610.h1.t1	Np004G190220
OG0003572	Aa_G361070.h1.t1, Aa_G361060.h1.t1	Np005G304500
OG0003574	Aa_G106570.h1.t1	Np003G145100
OG0003585	Aa_G213650.h1.t1	Np001G059460
OG0003586	Aa_G489460.h1.t1	Np005G273230
OG0003586	Aa_G166890.h1.t1	Np006G366610
OG0003587	Aa_G13750.h1.t1	Np001G007140
OG0003589	Aa_G892590.h1.t1	Np005G264430
OG0003591	Aa_G446360.h1.t1	Np004G248660
OG0003592	Aa_G485790.h1.t1	Np002G117400
OG0003593	Aa_G323200.h1.t1	Np001G025670
OG0003594	Aa_G117740.h1.t1	Np004G242290
OG0003595	Aa_G185350.h1.t1	Np001G019830
OG0003596	Aa_G282150.h1.t1	Np005G314210
OG0003597	Aa_G291920.h1.t1, Aa_G291920.h2.t1	Np004G244880
OG0003597	Aa_G433380.h1.t1	Np002G121530
OG0003598	Aa_G24050.h1.t1	Np007G413820, Np007G412370
OG0003599	Aa_G136840.h1.t1	Np007G411120, Np001G019040
OG0003600	Aa_G216130.h1.t1	Np007G410330
OG0003601	Aa_G40520.h1.t1	Np007G409070
OG0003604	Aa_G217510.h1.t1	Np005G277640
OG0003605	Aa_G2570.h1.t1, Aa_G2580.h1.t1	Np001G068470
OG0003606	Aa_G755850.h1.t1	Np003G158500
OG0003608	Aa_G774250.h1.t1, Aa_G957620.h1.t1, Aa_G481420.h1.t1	Np004G251550
OG0003609	Aa_G159020.h1.t1	Np003G136510
OG0003610	Aa_G309220.h1.t1	Np003G135990
OG0003611	Aa_G45850.h4.t1, Aa_G45850.h3.t1, Aa_G45850.h1.t1, Aa_G45850.h2.t1, Aa_G45850.h5.t1, Aa_G45860.h7.t1, Aa_G45860.h4.t1, Aa_G45860.h2.t1, Aa_G45860.h1.t1, Aa_G45860.h5.t1, Aa_G45860.h3.t1, Aa_G45860.h6.t1	Np005G291870
OG0003612	Aa_G340030.h1.t1	Np004G215780
OG0003613	Aa_G363160.h1.t1, Aa_G40960.h1.t1, Aa_G66270.h1.t1	Np006G359110, Np001G014080
OG0003614	Aa_G130700.h1.t1, Aa_G245110.h1.t1	Np004G210800, Np004G210710
OG0003616	Aa_G329670.h1.t1, Aa_G376350.h1.t1	Np005G267310
OG0003617	Aa_G390470.h1.t1	Np003G177410
OG0003618	Aa_G376540.h1.t1	Np005G263480
OG0003618	Aa_G14270.h1.t1	Np001G056050, Np004G197520, Np004G197490, Np004G197480
OG0003619	Aa_G136950.h1.t1	Np007G411260, Np007G411270
OG0003620	Aa_G123870.h1.t1, Aa_G123860.h1.t1	Np001G039390
OG0003621	Aa_G123730.h1.t1	Np001G039150
OG0003622	Aa_G160440.h1.t1	Np001G034940
OG0003623	Aa_G70320.h1.t1	Np003G145360
OG0003624	Aa_G162860.h1.t1	Np001G031530
OG0003625	Aa_G226130.h1.t1	Np003G178060, Np001G012940, Np006G321420
OG0003626	Aa_G453060.h1.t1	Np006G321800
OG0003626	Aa_G2610.h1.t1	Np001G068510
OG0003627	Aa_G17220.h1.t1	Np006G323670
OG0003628	Aa_G103320.h1.t1, Aa_G265190.h1.t1	Np001G065600
OG0003630	Aa_G360590.h1.t1	Np006G326230
OG0003631	Aa_G672080.h1.t1	Np003G149240
OG0003631	Aa_G258600.h1.t1	Np007G414770
OG0003632	Aa_G115500.h1.t1	Np004G241880
OG0003634	Aa_G491050.h1.t1	Np001G052180
OG0003634	Aa_G147080.h1.t1	Np001G001140
OG0003635	Aa_G122660.h1.t1	Np001G053140
OG0003636	Aa_G53210.h1.t1	Np003G188900
OG0003637	Aa_G6750.h1.t1	Np003G186640, Np004G257600
OG0003638	Aa_G188860.h1.t1	Np003G186080
OG0003639	Aa_G58500.h1.t1	Np005G263130
OG0003639	Aa_G495980.h1.t1	Np006G363040
OG0003640	Aa_G451760.h1.t1	Np007G424880
OG0003640	Aa_G524200.h1.t1	Np003G141470
OG0003641	Aa_G643720.h1.t1	Np007G419350, Np002G077580
OG0003642	Aa_G133720.h1.t1	Np001G014730
OG0003643	Aa_G586040.h1.t1	Np006G333090
OG0003644	Aa_G239040.h1.t1, Aa_G239060.h1.t1	Np002G070240
OG0003645	Aa_G103860.h1.t1	Np004G239590, Np011G435760
OG0003646	Aa_G30430.h1.t1	Np002G080100
OG0003647	Aa_G407830.h1.t1	Np004G236420
OG0003648	Aa_G502390.h1.t1	Np004G232320
OG0003649	Aa_G56020.h1.t1	Np002G090890
OG0003651	Aa_G726120.h1.t1	Np006G360830, Np004G244210
OG0003652	Aa_G22950.h1.t1	Np004G253450
OG0003653	Aa_G219920.h1.t1	Np004G254190
OG0003655	Aa_G162250.h1.t1	Np003G144090
OG0003655	Aa_G111840.h1.t1	Np007G422690
OG0003656	Aa_G56670.h1.t1	Np003G144550
OG0003657	Aa_G40210.h1.t1	Np007G408760
