Orthogroup	Arabis_alpina	Cochlearia_excelsa
OG0002539	Aa_G670970.h1.t1	g47047
OG0002539	Aa_G55060.h1.t1	g47046
OG0002540	Aa_G608520.h1.t1	g24438
OG0002541	Aa_G13220.h1.t1	g18757
OG0002542	Aa_G16810.h1.t1	g37647, g52297
OG0002542	Aa_G572570.h1.t1	g1841
OG0002543	Aa_G15830.h1.t1	g52276
OG0002543	Aa_G57890.h1.t1, Aa_G31040.h1.t1	g18688
OG0002544	Aa_G551990.h1.t1	g52133
OG0002544	Aa_G132730.h1.t1	g1959
OG0002545	Aa_G546850.h1.t1	g52001
OG0002545	Aa_G461190.h1.t1	g2090
OG0002546	Aa_G145810.h1.t1, Aa_G145800.h1.t1	g38169
OG0002547	Aa_G614500.h1.t1	g18994
OG0002547	Aa_G188460.h1.t1	g51994
OG0002548	Aa_G509380.h1.t1	g51723
OG0002549	Aa_G666020.h1.t1, Aa_G693860.h1.t1, Aa_G224300.h1.t1, Aa_G693850.h1.t1	g37343, g51846
OG0002551	Aa_G28200.h1.t1	g28745
OG0002552	Aa_G588190.h1.t1	g19427
OG0002553	Aa_G482340.h1.t1	g9662
OG0002553	Aa_G379450.h1.t1	g2586
OG0002554	Aa_G231870.h1.t1, Aa_G43600.h1.t1, Aa_G43610.h1.t1	g9636
OG0002555	Aa_G290670.h1.t1	g26876, g30764
OG0002556	Aa_G347420.h1.t1	g39507
OG0002556	Aa_G211770.h1.t1	g49357
OG0002557	Aa_G139980.h1.t1, Aa_G292020.h1.t1	g30962
OG0002557	Aa_G889290.h1.t1, Aa_G889290.h2.t1, Aa_G509080.h1.t1	g51253
OG0002558	Aa_G363800.h1.t1	g17106
OG0002559	Aa_G7850.h1.t1	g29293
OG0002561	Aa_G447880.h1.t1, Aa_G111950.h1.t1	g29180, g5029
OG0002562	Aa_G598360.h1.t1	g10159
OG0002562	Aa_G4620.h1.t1	g7734
OG0002563	Aa_G518270.h1.t1, Aa_G4710.h1.t1	g7724
OG0002565	Aa_G153460.h1.t1	g2411
OG0002565	Aa_G550050.h1.t1	g19239
OG0002566	Aa_G249350.h1.t1	g38071
OG0002567	Aa_G65560.h1.t1	g31645, g27339
OG0002568	Aa_G348690.h1.t1	g46196
OG0002568	Aa_G93390.h1.t1	g31867
OG0002569	Aa_G87870.h1.t1	g44413
OG0002569	Aa_G436670.h1.t1	g31917
OG0002570	Aa_G622610.h1.t1	g31920
OG0002571	Aa_G111040.h1.t1	g44395
OG0002571	Aa_G33350.h1.t1	g27479, g31956
OG0002572	Aa_G86890.h1.t1	g31999
OG0002573	Aa_G221870.h1.t1	g45829
OG0002573	Aa_G281140.h1.t1	g50321
OG0002574	Aa_G283490.h1.t1	g32184
OG0002574	Aa_G159590.h1.t1	g44818
OG0002575	Aa_G352660.h1.t1	g15801
OG0002577	Aa_G310610.h1.t1, Aa_G310620.h1.t1	g49563
OG0002579	Aa_G706780.h1.t1, Aa_G706760.h1.t1	g30975
OG0002580	Aa_G154600.h1.t1	g51282
OG0002580	Aa_G79360.h1.t1	g30935
OG0002581	Aa_G211840.h1.t1	g49354
OG0002581	Aa_G632120.h1.t1, Aa_G632110.h1.t1	g49351
OG0002582	Aa_G340370.h1.t1	g51466
OG0002583	Aa_G122860.h1.t1	g19395
OG0002583	Aa_G45220.h1.t1	g553
OG0002584	Aa_G89070.h1.t1	g2803
OG0002584	Aa_G148060.h1.t1	g1223
OG0002585	Aa_G550770.h1.t1	g28757
OG0002586	Aa_G318850.h1.t1	g19573
OG0002587	Aa_G544390.h1.t1	g50096
OG0002587	Aa_G198520.h1.t1	g46205
OG0002588	Aa_G639700.h2.t1, Aa_G639700.h1.t1	g46134
OG0002589	Aa_G528280.h1.t1	g31714
OG0002589	Aa_G433580.h1.t1	g46015
OG0002590	Aa_G237560.h1.t1	g12201
OG0002590	Aa_G610390.h1.t1	g36682
OG0002591	Aa_G231420.h1.t1	g36711, g54321
OG0002592	Aa_G118300.h1.t1	g36685
OG0002592	Aa_G237640.h1.t1	g7192
OG0002593	Aa_G173460.h1.t1	g54278
OG0002593	Aa_G467660.h1.t1, Aa_G471360.h1.t1	g13237
OG0002594	Aa_G173630.h1.t1, Aa_G507800.h1.t1	g54271
OG0002595	Aa_G241880.h1.t1	g7043, g13253
OG0002596	Aa_G617200.h1.t1, Aa_G197420.h1.t1	g7000
OG0002596	Aa_G327160.h1.t1	g17615
OG0002597	Aa_G107730.h1.t1	g6956
OG0002597	Aa_G57510.h1.t1	g36277
OG0002598	Aa_G310250.h1.t1	g13295
OG0002599	Aa_G399620.h1.t1	g13398
OG0002599	Aa_G235770.h1.t1, Aa_G235720.h1.t1, Aa_G399610.h1.t1	g6611, g6623
OG0002600	Aa_G362610.h1.t1	g36070, g15600
OG0002601	Aa_G35870.h1.t1	g38326
OG0002601	Aa_G9760.h1.t1	g23269
OG0002602	Aa_G290220.h1.t1	g12252
OG0002603	Aa_G136590.h1.t1	g13374
OG0002604	Aa_G865900.h1.t1, Aa_G865900.h2.t1, Aa_G453620.h1.t1	g28081
OG0002605	Aa_G373070.h1.t1	g11261
OG0002606	Aa_G230740.h1.t1	g2052, g37438
OG0002607	Aa_G103290.h1.t1, Aa_G218970.h1.t1, Aa_G218980.h1.t1	g18857, g1932
OG0002610	Aa_G58280.h1.t1	g40605
OG0002611	Aa_G269550.h1.t1, Aa_G269540.h1.t1	g38110
OG0002611	Aa_G350710.h1.t1	g50972
OG0002613	Aa_G134720.h1.t1	g47994
OG0002614	Aa_G292100.h1.t1	g10544, g31408
OG0002615	Aa_G272240.h1.t1	g27507
OG0002616	Aa_G241060.h1.t1	g47331, g16145
OG0002618	Aa_G76030.h1.t1	g9802
OG0002622	Aa_G182760.h1.t1	g17024, g23530
OG0002624	Aa_G440510.h1.t1	g23241
OG0002625	Aa_G156150.h1.t1	g19701
OG0002626	Aa_G59800.h1.t1, Aa_G144850.h1.t1	g23085
OG0002627	Aa_G547720.h1.t1	g23076
OG0002628	Aa_G70180.h1.t1	g14084
OG0002629	Aa_G263930.h1.t1	g51497
OG0002629	Aa_G468700.h1.t1	g32519
OG0002630	Aa_G502590.h1.t1	g32552
OG0002631	Aa_G296080.h1.t1	g17561, g24313
OG0002632	Aa_G365910.h1.t1	g41111
OG0002632	Aa_G19030.h1.t1	g31172
OG0002633	Aa_G161030.h1.t1	g31205
OG0002634	Aa_G450920.h1.t1	g44057
OG0002634	Aa_G171380.h1.t1	g31236
OG0002635	Aa_G688380.h1.t1	g31317, g27156
OG0002636	Aa_G242480.h1.t1	g31548
OG0002636	Aa_G609710.h1.t1	g10747
OG0002637	Aa_G585780.h1.t1	g31490
OG0002639	Aa_G247930.h1.t1	g10531, g16607
OG0002640	Aa_G142490.h1.t1	g16489
OG0002642	Aa_G685650.h1.t1	g44918
OG0002643	Aa_G505910.h1.t1	g46778
OG0002643	Aa_G211000.h1.t1	g44986
OG0002644	Aa_G141570.h1.t1	g23623
OG0002645	Aa_G69060.h1.t1	g28623
OG0002645	Aa_G146830.h1.t1	g23725
OG0002646	Aa_G140800.h1.t1	g13072
OG0002646	Aa_G322150.h1.t1	g7441
OG0002647	Aa_G394560.h1.t1	g47515, g23827
OG0002648	Aa_G94220.h1.t1	g28408
OG0002649	Aa_G47830.h1.t1	g19663, g39221
OG0002650	Aa_G54550.h1.t1	g28477
OG0002651	Aa_G123420.h1.t1	g964
OG0002651	Aa_G129630.h1.t1	g23651
OG0002652	Aa_G190100.h1.t1, Aa_G190090.h2.t1, Aa_G190090.h3.t1, Aa_G190090.h1.t1	g13933
OG0002653	Aa_G168850.h1.t1	g29472
OG0002653	Aa_G398090.h1.t1	g10040
OG0002654	Aa_G98300.h1.t1	g29493
OG0002655	Aa_G458440.h1.t1	g5430, g29523
OG0002656	Aa_G21080.h1.t1	g216
OG0002657	Aa_G817610.h1.t1	g17502
OG0002657	Aa_G295180.h1.t1	g24464
OG0002658	Aa_G580400.h1.t1	g24040
OG0002658	Aa_G621190.h1.t1	g24039
OG0002659	Aa_G517300.h1.t1	g47415
OG0002659	Aa_G337980.h1.t1	g40417
OG0002660	Aa_G522440.h1.t1	g40405
OG0002660	Aa_G42780.h1.t1	g47428
OG0002661	Aa_G537920.h1.t1	g23892
OG0002661	Aa_G39350.h1.t1	g40368
OG0002662	Aa_G260090.h1.t1	g50771
OG0002662	Aa_G537500.h1.t1	g25851
OG0002663	Aa_G48090.h1.t1, Aa_G48060.h1.t1	g32316
OG0002664	Aa_G157060.h1.t1	g22979
OG0002665	Aa_G197410.h1.t1	g6031
OG0002666	Aa_G179580.h1.t1	g47968, g22923
OG0002667	Aa_G342300.h1.t1	g22917
OG0002668	Aa_G214300.h1.t1	g18266
OG0002668	Aa_G214290.h1.t1, Aa_G789500.h1.t1, Aa_G214270.h1.t1, Aa_G454920.h1.t1	g22874
OG0002669	Aa_G95180.h1.t1	g22810
OG0002672	Aa_G308810.h1.t1, Aa_G308800.h1.t1	g53265
OG0002673	Aa_G61160.h1.t1, Aa_G115570.h1.t1	g40246
OG0002674	Aa_G93580.h1.t1	g25634, g25644, g25647, g25637, g25646
OG0002675	Aa_G37580.h1.t1, Aa_G41970.h1.t1	g47365
OG0002676	Aa_G680650.h1.t1, Aa_G326550.h1.t1	g13523
OG0002678	Aa_G79970.h1.t1	g24655
OG0002679	Aa_G658530.h1.t1	g11770
OG0002680	Aa_G408700.h1.t1	g47052
OG0002680	Aa_G51840.h1.t1	g13450
OG0002681	Aa_G196850.h1.t1	g37662
OG0002681	Aa_G33400.h1.t1	g50779
OG0002682	Aa_G401520.h1.t1, Aa_G401500.h1.t1	g52111
OG0002683	Aa_G67260.h1.t1	g38175
OG0002684	Aa_G546870.h1.t1	g37398
OG0002685	Aa_G54090.h1.t1	g5828
OG0002685	Aa_G24210.h1.t1	g7527
OG0002686	Aa_G56520.h1.t1, Aa_G56500.h1.t1	g29212
OG0002687	Aa_G280090.h1.t1	g2988
OG0002687	Aa_G362150.h1.t1	g28816
OG0002688	Aa_G699380.h1.t1	g2913
OG0002688	Aa_G33950.h1.t1	g1300
OG0002689	Aa_G28230.h1.t1, Aa_G28240.h1.t1	g28748
OG0002690	Aa_G28220.h1.t1	g28747
OG0002691	Aa_G737490.h1.t1	g19424
OG0002691	Aa_G75190.h1.t1	g296
OG0002692	Aa_G299850.h1.t1, Aa_G299850.h2.t1	g25364
OG0002692	Aa_G745780.h1.t1	g49307, g49305
OG0002693	Aa_G189040.h1.t1	g39624
OG0002694	Aa_G95890.h1.t1	g39672, g11058
OG0002694	Aa_G134660.h1.t1	g49428
OG0002695	Aa_G220710.h1.t1	g30954
OG0002696	Aa_G638120.h1.t1	g49584
OG0002697	Aa_G271800.h1.t1	g12985
OG0002698	Aa_G264870.h1.t1	g29137
OG0002699	Aa_G267820.h1.t1, Aa_G972820.h1.t1	g12771
OG0002699	Aa_G192850.h1.t1	g4991
OG0002700	Aa_G185590.h1.t1	g7802
OG0002701	Aa_G78760.h1.t1	g7608
OG0002702	Aa_G560420.h1.t1	g51882
OG0002703	Aa_G417030.h1.t1	g27696, g32449
OG0002704	Aa_G531160.h1.t1	g38055
OG0002704	Aa_G14190.h1.t1	g2363
OG0002705	Aa_G277040.h1.t1	g2302
OG0002706	Aa_G145400.h1.t1	g44321
OG0002706	Aa_G65540.h1.t1	g49968
OG0002707	Aa_G303470.h1.t1	g46062
OG0002707	Aa_G557400.h1.t1	g31741
OG0002708	Aa_G348680.h1.t1	g46197
OG0002708	Aa_G628500.h1.t1	g31869
OG0002709	Aa_G447420.h1.t1	g44376
OG0002710	Aa_G121900.h1.t1	g50263
OG0002710	Aa_G297530.h1.t1	g44654
OG0002711	Aa_G189560.h1.t1	g44707
OG0002711	Aa_G274010.h1.t1	g50311, g32082
OG0002712	Aa_G596320.h1.t1	g32191
OG0002713	Aa_G596280.h1.t1	g32193
OG0002715	Aa_G640080.h1.t1	g10776
OG0002716	Aa_G318530.h1.t1	g27116
OG0002716	Aa_G318550.h1.t1	g27111
OG0002717	Aa_G539800.h1.t1	g29197, g29196
OG0002718	Aa_G264800.h1.t1	g29141
OG0002719	Aa_G719360.h1.t1	g18082, g18081
OG0002722	Aa_G317480.h1.t1	g46930
OG0002722	Aa_G305300.h1.t1	g50680
OG0002723	Aa_G197880.h1.t1	g46417
OG0002724	Aa_G111180.h1.t1	g46270
OG0002725	Aa_G378970.h1.t1	g7259
OG0002725	Aa_G378980.h1.t1	g7260
OG0002726	Aa_G471390.h1.t1	g7080
OG0002727	Aa_G223450.h1.t1	g7028
OG0002728	Aa_G240020.h1.t1	g6824, g11972
OG0002729	Aa_G250620.h1.t1	g11906
OG0002729	Aa_G563580.h1.t1	g36468
OG0002731	Aa_G96550.h1.t1, Aa_G31220.h1.t1	g13423
OG0002732	Aa_G364670.h1.t1	g28021
OG0002733	Aa_G95980.h1.t1	g36385
OG0002734	Aa_G229260.h1.t1	g51456
OG0002735	Aa_G14210.h1.t1	g19203
OG0002736	Aa_G150860.h1.t1	g51687
OG0002736	Aa_G266050.h1.t1	g2310
OG0002737	Aa_G373080.h1.t1	g2145
OG0002739	Aa_G383000.h1.t1	g9681
OG0002741	Aa_G110410.h1.t1	g44835
OG0002743	Aa_G258450.h1.t1	g23166
OG0002745	Aa_G338940.h1.t1	g27169
OG0002746	Aa_G480470.h1.t1	g10662
OG0002747	Aa_G241950.h1.t1	g13249
OG0002748	Aa_G309200.h1.t1	g29545
OG0002750	Aa_G278940.h1.t1	g13653
OG0002753	Aa_G18410.h1.t1	g23558
OG0002754	Aa_G228570.h1.t1, Aa_G166610.h1.t1	g47690
OG0002757	Aa_G110360.h1.t1	g6141
OG0002758	Aa_G723200.h1.t1	g23026
OG0002759	Aa_G616000.h1.t1	g17611
OG0002759	Aa_G468680.h1.t1	g32514
OG0002760	Aa_G16430.h1.t1	g32620
OG0002760	Aa_G52080.h1.t1	g51515
OG0002760	Aa_G658280.h1.t1	g25860
OG0002761	Aa_G5900.h1.t1, Aa_G11190.h1.t1	g41048, g44083, g44097, g44081
OG0002762	Aa_G594250.h1.t1	g31325
OG0002763	Aa_G368720.h1.t1	g31563
OG0002764	Aa_G118630.h1.t1	g27247, g49890
OG0002765	Aa_G120860.h1.t1	g10524
OG0002766	Aa_G505930.h1.t1	g18119
OG0002767	Aa_G292000.h1.t1	g31403
OG0002768	Aa_G22100.h1.t1	g1078
OG0002768	Aa_G115130.h1.t1	g17139
OG0002769	Aa_G403570.h1.t1, Aa_G403590.h1.t1	g13044
OG0002770	Aa_G130040.h1.t1, Aa_G292910.h1.t1	g17187
OG0002771	Aa_G585350.h1.t1	g183
OG0002772	Aa_G76140.h1.t1	g267
OG0002772	Aa_G130450.h1.t1	g5471
OG0002773	Aa_G583380.h1.t1	g407
OG0002774	Aa_G362970.h1.t1	g11021, g40519
OG0002775	Aa_G204050.h1.t1	g24077
OG0002776	Aa_G398670.h1.t1	g24004, g47380
OG0002777	Aa_G213420.h1.t1	g23980
OG0002778	Aa_G448110.h1.t1	g23913
OG0002780	Aa_G514200.h1.t1	g35931, g35932, g35930, g53697
OG0002781	Aa_G661970.h1.t1	g22819
OG0002783	Aa_G314660.h1.t1	g38544
OG0002784	Aa_G542460.h1.t1, Aa_G352370.h1.t1	g24251
OG0002785	Aa_G70840.h1.t1	g46883
OG0002785	Aa_G194470.h1.t1	g6326
OG0002786	Aa_G116390.h1.t1	g11580
OG0002786	Aa_G611590.h1.t1	g46878, g25245
OG0002787	Aa_G44170.h1.t1	g46863
OG0002789	Aa_G562250.h1.t1	g47067, g17714
OG0002790	Aa_G326770.h1.t1	g6593
OG0002791	Aa_G171720.h1.t1	g6636
OG0002793	Aa_G178000.h1.t1	g37707, g50808
OG0002793	Aa_G2510.h1.t1	g1772
OG0002794	Aa_G289700.h1.t1	g11184
OG0002795	Aa_G467080.h1.t1	g37570
OG0002797	Aa_G494420.h1.t1	g2126
OG0002797	Aa_G210120.h1.t1	g37440
OG0002798	Aa_G145760.h1.t1	g37407
OG0002800	Aa_G520030.h1.t1	g5721
OG0002801	Aa_G252740.h1.t1	g738
OG0002801	Aa_G646640.h1.t1	g28915
OG0002802	Aa_G337610.h1.t1	g41374
OG0002803	Aa_G88970.h1.t1	g2806
OG0002803	Aa_G246270.h1.t1	g1227
OG0002804	Aa_G177120.h1.t1	g2584
OG0002805	Aa_G275890.h1.t1	g31053
OG0002806	Aa_G46840.h1.t1	g25421
OG0002807	Aa_G189190.h1.t1	g39633
OG0002808	Aa_G243610.h1.t1	g51300
OG0002808	Aa_G235360.h1.t1	g30911
OG0002809	Aa_G167520.h1.t1	g39846
OG0002809	Aa_G509220.h1.t1, Aa_G706800.h1.t1	g30978
OG0002810	Aa_G22550.h1.t1	g31016
OG0002810	Aa_G359790.h1.t1	g51225
OG0002811	Aa_G768990.h1.t1	g40019
OG0002812	Aa_G368400.h1.t1	g49693
OG0002813	Aa_G52700.h1.t1, Aa_G258170.h1.t1	g5190
OG0002814	Aa_G71610.h1.t1	g7894
OG0002815	Aa_G192770.h1.t1	g29130
OG0002817	Aa_G304990.h1.t1	g7770
OG0002817	Aa_G449390.h1.t1	g41472
OG0002818	Aa_G4750.h1.t1	g12836
OG0002819	Aa_G524330.h1.t1, Aa_G524330.h2.t1	g12924, g12500
OG0002820	Aa_G49860.h1.t1	g7646
OG0002820	Aa_G49890.h1.t1, Aa_G49870.h1.t1, Aa_G49900.h1.t1	g12486
OG0002822	Aa_G653020.h1.t1	g7751
OG0002823	Aa_G100060.h1.t1	g19219
OG0002823	Aa_G282190.h1.t1	g37161
OG0002824	Aa_G582260.h1.t1	g2324
OG0002824	Aa_G115320.h1.t1	g51674
OG0002825	Aa_G85640.h1.t1, Aa_G497450.h1.t1	g46592
OG0002825	Aa_G317070.h1.t1	g27306
OG0002826	Aa_G293590.h1.t1	g46542
OG0002826	Aa_G179750.h1.t1	g31631
OG0002827	Aa_G188640.h1.t1	g50002
OG0002828	Aa_G528310.h1.t1	g50004
OG0002828	Aa_G187310.h1.t1	g44599, g46011
OG0002829	Aa_G535520.h1.t1	g50020
OG0002829	Aa_G428870.h1.t1	g31738
OG0002830	Aa_G548300.h1.t1, Aa_G548320.h1.t1	g44514
OG0002830	Aa_G548310.h1.t1, Aa_G548310.h2.t1	g31809
OG0002831	Aa_G64520.h1.t1	g44504
OG0002832	Aa_G148860.h1.t1	g31924
OG0002832	Aa_G315420.h1.t1	g46264
OG0002833	Aa_G148870.h1.t1	g31939
OG0002833	Aa_G315410.h1.t1	g46265
OG0002834	Aa_G562070.h1.t1	g50304
OG0002834	Aa_G189620.h1.t1	g32086
OG0002835	Aa_G733640.h1.t1	g45780
OG0002835	Aa_G92140.h1.t1	g32164
OG0002836	Aa_G596330.h1.t1	g50375
OG0002837	Aa_G81860.h1.t1	g41550
OG0002837	Aa_G442220.h1.t1	g50381
OG0002838	Aa_G135710.h1.t1, Aa_G165320.h1.t1	g23841, g17220
OG0002840	Aa_G351950.h1.t1	g22693
OG0002840	Aa_G287860.h1.t1	g50872
OG0002841	Aa_G243570.h1.t1	g39799
OG0002841	Aa_G235340.h1.t1	g49487
OG0002842	Aa_G617740.h1.t1	g26904
OG0002845	Aa_G126170.h1.t1	g41455
OG0002846	Aa_G500500.h1.t1, Aa_G576490.h1.t1	g1354, g46810, g4672
OG0002847	Aa_G205650.h1.t1	g27977, g54373
OG0002848	Aa_G45400.h1.t1	g10014
OG0002848	Aa_G315150.h1.t1	g11380
OG0002849	Aa_G102520.h1.t1	g19410
OG0002849	Aa_G46020.h1.t1	g534
OG0002850	Aa_G435200.h1.t1	g403
OG0002851	Aa_G578250.h1.t1	g18583
OG0002851	Aa_G106900.h1.t1	g2683
OG0002852	Aa_G143190.h1.t1	g9974
OG0002853	Aa_G435130.h1.t1	g396
OG0002855	Aa_G326920.h1.t1	g12732
OG0002855	Aa_G147910.h1.t1	g1211
OG0002856	Aa_G41610.h1.t1	g1208
OG0002856	Aa_G93990.h1.t1	g39273
OG0002858	Aa_G102600.h1.t1	g2635
OG0002859	Aa_G620110.h1.t1	g19567
OG0002860	Aa_G110320.h1.t1	g14206
OG0002862	Aa_G824370.h1.t1	g46141, g44527
OG0002863	Aa_G21660.h1.t1, Aa_G497210.h1.t1	g46557
OG0002864	Aa_G176120.h1.t1	g13177, g7235
OG0002865	Aa_G327440.h1.t1	g12217, g13195
OG0002866	Aa_G237710.h1.t1	g12209
OG0002866	Aa_G118240.h1.t1, Aa_G118230.h1.t1	g54340
OG0002867	Aa_G237600.h1.t1	g12202
OG0002867	Aa_G118320.h1.t1	g36684
OG0002868	Aa_G471380.h1.t1	g7079, g12140
OG0002870	Aa_G541090.h1.t1	g10754
OG0002870	Aa_G277510.h1.t1, Aa_G423270.h1.t1	g44368, g27503
OG0002872	Aa_G323550.h1.t1	g14096
OG0002873	Aa_G156060.h1.t1	g47738
OG0002874	Aa_G601330.h1.t1	g13833
OG0002874	Aa_G442820.h1.t1	g23576
OG0002876	Aa_G95950.h1.t1	g36389
OG0002877	Aa_G650980.h1.t1	g2240
OG0002877	Aa_G479110.h1.t1, Aa_G417520.h1.t1, Aa_G509550.h1.t1	g37314
OG0002878	Aa_G401760.h1.t1	g51945
OG0002878	Aa_G654530.h1.t1	g2148
OG0002880	Aa_G461250.h1.t1	g18990
OG0002880	Aa_G261310.h1.t1	g29712
OG0002882	Aa_G357810.h1.t1	g32645
OG0002885	Aa_G20370.h1.t1	g12061
OG0002886	Aa_G96730.h1.t1	g5051
OG0002887	Aa_G145010.h1.t1	g29032
OG0002887	Aa_G569220.h1.t1	g4935
OG0002890	Aa_G194650.h1.t1	g13827
OG0002890	Aa_G44530.h1.t1	g47665
OG0002891	Aa_G166900.h1.t1	g38409
OG0002891	Aa_G678150.h1.t1	g23397
OG0002892	Aa_G373680.h1.t1	g38337, g51036
OG0002892	Aa_G325010.h1.t1	g16940
OG0002893	Aa_G315010.h1.t1	g16934
OG0002893	Aa_G87320.h1.t1, Aa_G87310.h1.t1	g38334
OG0002894	Aa_G192400.h1.t1	g11464
OG0002894	Aa_G153930.h1.t1	g23250
OG0002895	Aa_G480900.h1.t1	g53184
OG0002895	Aa_G661840.h1.t1	g23220
OG0002896	Aa_G214700.h1.t1	g23160
OG0002897	Aa_G238280.h1.t1	g23058
OG0002898	Aa_G695260.h1.t1, Aa_G313510.h1.t1	g14102
OG0002900	Aa_G24750.h1.t1	g38008
OG0002901	Aa_G392500.h1.t1	g41007
OG0002902	Aa_G35690.h1.t1	g40940
OG0002902	Aa_G469930.h1.t1	g31324
OG0002903	Aa_G121100.h1.t1, Aa_G125970.h1.t1	g27296, g27295
OG0002904	Aa_G609680.h1.t1	g1508
OG0002905	Aa_G768640.h1.t1	g10433
OG0002906	Aa_G234520.h1.t1	g40782
OG0002906	Aa_G668820.h1.t1	g44966, g16790
OG0002907	Aa_G607620.h1.t1	g28642
OG0002907	Aa_G760.h1.t1	g17149
OG0002908	Aa_G274210.h1.t1	g28676
OG0002909	Aa_G137140.h1.t1	g13104
OG0002909	Aa_G331850.h1.t1	g5667
OG0002910	Aa_G397560.h1.t1	g7367
OG0002911	Aa_G40460.h1.t1	g7310
OG0002912	Aa_G82300.h1.t1	g39444
OG0002914	Aa_G537130.h1.t1	g1042, g23690
OG0002915	Aa_G31600.h1.t1, Aa_G31480.h1.t1	g28682, g39281
OG0002916	Aa_G415680.h1.t1, Aa_G61830.h1.t1	g27623
OG0002918	Aa_G97860.h1.t1	g469
OG0002918	Aa_G319220.h1.t1	g45497
OG0002919	Aa_G76400.h1.t1	g5533
OG0002921	Aa_G96180.h1.t1	g24268
OG0002921	Aa_G162890.h1.t1	g40703
OG0002922	Aa_G267170.h1.t1	g47238
OG0002923	Aa_G573550.h1.t1	g23996
OG0002924	Aa_G35080.h1.t1	g40397
OG0002924	Aa_G585470.h1.t1	g47436
OG0002925	Aa_G225570.h1.t1	g23930
OG0002925	Aa_G19970.h1.t1	g47448
OG0002926	Aa_G488650.h1.t1	g40315
OG0002927	Aa_G294870.h1.t1	g40280
OG0002927	Aa_G433780.h1.t1	g50717
OG0002928	Aa_G377020.h1.t1	g32748
OG0002928	Aa_G245800.h1.t1	g44634
OG0002929	Aa_G507070.h1.t1	g50241
OG0002930	Aa_G438720.h1.t1	g51401
OG0002931	Aa_G590220.h1.t1	g47925, g22984
OG0002932	Aa_G214240.h1.t1	g22880
OG0002933	Aa_G688260.h1.t1	g47985
OG0002933	Aa_G288640.h1.t1	g38445
OG0002934	Aa_G237360.h1.t1	g47998
OG0002934	Aa_G224800.h1.t1	g36927
OG0002935	Aa_G351930.h1.t1	g18307, g17604
OG0002936	Aa_G714490.h1.t1	g22683
OG0002938	Aa_G650420.h1.t1	g18349
OG0002938	Aa_G36480.h1.t1	g50844
OG0002939	Aa_G12630.h1.t1	g40218, g25941
OG0002942	Aa_G92480.h1.t1	g6510
OG0002943	Aa_G298310.h1.t1	g14376
OG0002944	Aa_G167810.h1.t1	g1757
OG0002944	Aa_G226210.h1.t1	g37730
OG0002945	Aa_G344300.h1.t1, Aa_G42480.h1.t1	g44298, g1161
OG0002946	Aa_G536060.h1.t1	g37656
OG0002949	Aa_G288440.h1.t1	g37550
OG0002950	Aa_G113750.h1.t1	g19311
OG0002950	Aa_G122720.h1.t1	g2472
OG0002951	Aa_G831400.h1.t1	g52138
OG0002952	Aa_G284460.h1.t1	g38217
OG0002953	Aa_G125280.h1.t1	g52121, g37504
OG0002954	Aa_G451540.h1.t1	g38212
OG0002954	Aa_G125330.h1.t1	g37500
OG0002955	Aa_G24190.h1.t1	g7526
OG0002956	Aa_G444240.h1.t1	g41372
OG0002957	Aa_G234790.h1.t1	g28806
OG0002959	Aa_G159120.h1.t1	g9720
OG0002960	Aa_G383070.h1.t1	g19372, g9672, g86
OG0002961	Aa_G43720.h1.t1	g9633
OG0002962	Aa_G1060280.h2.t1, Aa_G1060280.h1.t1	g54015
OG0002965	Aa_G215340.h1.t1	g39675, g11063
OG0002966	Aa_G89500.h1.t1	g11076, g39683
OG0002967	Aa_G400440.h1.t1	g30857
OG0002968	Aa_G400470.h1.t1	g30859
OG0002968	Aa_G89740.h1.t1	g11089
OG0002969	Aa_G38830.h1.t1	g30875
OG0002970	Aa_G38940.h1.t1	g30880
OG0002971	Aa_G38930.h1.t1	g49459
OG0002971	Aa_G363570.h1.t1	g51336
OG0002972	Aa_G235370.h1.t1	g30912
OG0002972	Aa_G243620.h1.t1	g39798
OG0002973	Aa_G751990.h1.t1	g49537
OG0002974	Aa_G257630.h1.t1	g49575
OG0002975	Aa_G480940.h1.t1	g16915
OG0002976	Aa_G258030.h1.t1	g5184
OG0002976	Aa_G451730.h1.t1	g7934
OG0002977	Aa_G7840.h1.t1	g29296, g5176
OG0002978	Aa_G246300.h1.t1, Aa_G412800.h1.t1	g39265
OG0002979	Aa_G59070.h1.t1	g1013
OG0002979	Aa_G86690.h1.t1	g17123
OG0002980	Aa_G502250.h1.t1	g10144
OG0002981	Aa_G163050.h1.t1	g12923
OG0002982	Aa_G282240.h1.t1, Aa_G282240.h2.t1	g37163, g51576
OG0002984	Aa_G272380.h1.t1, Aa_G409380.h1.t1	g37177
OG0002985	Aa_G457140.h1.t1	g38063
OG0002985	Aa_G14130.h1.t1	g19199
OG0002987	Aa_G148280.h1.t1	g49961, g31637
OG0002988	Aa_G544330.h1.t1	g50095, g27436
OG0002990	Aa_G442270.h1.t1	g27606
OG0002991	Aa_G29790.h1.t1, Aa_G29780.h1.t1	g23761
OG0002993	Aa_G516390.h1.t1	g49620, g31203
OG0002995	Aa_G245350.h1.t1, Aa_G245360.h1.t1	g47342
OG0002996	Aa_G40980.h1.t1	g4855
OG0002996	Aa_G40990.h1.t1	g4856, g10105
