Orthogroup	Arabis_alpina	Cardamine_glauca
OG0003791	Aa_G144260.h1.t1, Aa_G544540.h1.t1	Cg005G165040
OG0003792	Aa_G513060.h1.t1, Aa_G513070.h1.t1	Cg002G049280, Cg002G049290, Cg008G318790
OG0003794	Aa_G396670.h1.t1	Cg001G029160
OG0003795	Aa_G311520.h1.t1	Cg005G192190
OG0003799	Aa_G193440.h1.t1	Cg007G268970
OG0003799	Aa_G283440.h1.t1	Cg006G220400
OG0003801	Aa_G43550.h1.t1	Cg003G115170
OG0003805	Aa_G447940.h1.t1, Aa_G79160.h1.t1	Cg008G296950
OG0003807	Aa_G693340.h1.t1	Cg003G108570
OG0003810	Aa_G102510.h1.t1	Cg002G057600, Cg002G057610
OG0003823	Aa_G4810.h1.t1, Aa_G4790.h1.t1, Aa_G512420.h1.t1	Cg001G012360
OG0003824	Aa_G241480.h1.t1, Aa_G241460.h1.t1	Cg001G008950
OG0003827	Aa_G483280.h1.t1	Cg001G005590
OG0003827	Aa_G543460.h1.t1	Cg004G152250
OG0003829	Aa_G434810.h1.t1	Cg006G214660
OG0003830	Aa_G62100.h1.t1	Cg007G257330
OG0003831	Aa_G671210.h1.t1	Cg006G236020
OG0003832	Aa_G278080.h1.t1	Cg002G075420
OG0003833	Aa_G257690.h4.t1, Aa_G257690.h1.t1, Aa_G257690.h3.t1, Aa_G257690.h2.t1, Aa_G737950.h3.t1, Aa_G737950.h1.t1, Aa_G737950.h4.t1, Aa_G737950.h2.t1, Aa_G645460.h1.t1	Cg005G176340
OG0003834	Aa_G488500.h1.t1	Cg007G245770
OG0003835	Aa_G10840.h1.t1	Cg006G233450
OG0003835	Aa_G487450.h1.t1	Cg007G247430
OG0003836	Aa_G403690.h1.t1	Cg004G124950
OG0003838	Aa_G84130.h1.t1	Cg003G097860, Cg003G097840
OG0003839	Aa_G54520.h1.t1	Cg003G101580
OG0003840	Aa_G48450.h1.t1	Cg003G102850
OG0003841	Aa_G242690.h1.t1	Cg003G103670
OG0003842	Aa_G155150.h1.t1	Cg008G293070
OG0003843	Aa_G116870.h1.t1	Cg008G291970
OG0003844	Aa_G58290.h1.t1, Aa_G155400.h1.t1	Cg008G323550
OG0003845	Aa_G507690.h1.t1	Cg001G022020
OG0003846	Aa_G222130.h1.t1	Cg001G017220
OG0003847	Aa_G417370.h1.t1	Cg001G017210
OG0003848	Aa_G645960.h1.t1	Cg006G211840
OG0003849	Aa_G57210.h1.t1	Cg006G211000
OG0003850	Aa_G171120.h1.t1	Cg006G203140
OG0003851	Aa_G657770.h1.t1	Cg006G216580
OG0003852	Aa_G514720.h1.t1	Cg001G004210
OG0003853	Aa_G153240.h1.t1	Cg001G002650
OG0003853	Aa_G153250.h1.t1	Cg001G002660
OG0003854	Aa_G505920.h1.t1	Cg001G036720
OG0003855	Aa_G82600.h1.t1	Cg006G204010
OG0003857	Aa_G63590.h1.t1	Cg008G317370
OG0003858	Aa_G63600.h1.t1	Cg008G317310, Cg006G199520
OG0003859	Aa_G352500.h1.t1	Cg003G082090
OG0003860	Aa_G467110.h1.t1	Cg005G160990, Cg005G176900
OG0003861	Aa_G118090.h1.t1	Cg008G322630
OG0003862	Aa_G58270.h1.t1	Cg008G323530, Cg001G022480
OG0003863	Aa_G63390.h1.t1	Cg008G325260
OG0003864	Aa_G236600.h1.t1	Cg002G043940
OG0003865	Aa_G332660.h1.t1	Cg005G159090
OG0003866	Aa_G289650.h1.t1	Cg005G162420, Cg005G160480
OG0003867	Aa_G430020.h1.t1, Aa_G430050.h1.t1, Aa_G420160.h1.t1	Cg008G282590
OG0003868	Aa_G127210.h1.t1	Cg003G108380
OG0003869	Aa_G337310.h1.t1, Aa_G337320.h1.t1	Cg003G108200
OG0003871	Aa_G699370.h1.t1	Cg003G107730
OG0003872	Aa_G425550.h1.t1	Cg004G156300, Cg001G002350, Cg003G076560, Cg014G333010, Cg001G002340, Cg004G156310
OG0003873	Aa_G347340.h1.t1, Aa_G563070.h1.t1, Aa_G347360.h1.t1, Aa_G563080.h1.t1	Cg003G077870, Cg014G331780
OG0003874	Aa_G188780.h1.t1	Cg003G078800, Cg014G330730
OG0003875	Aa_G400370.h1.t1	Cg006G242380
OG0003876	Aa_G640490.h1.t1	Cg005G175100
OG0003878	Aa_G47770.h1.t1	Cg004G122290
OG0003879	Aa_G174780.h1.t1	Cg004G123340
OG0003881	Aa_G293570.h1.t1	Cg007G280450
OG0003882	Aa_G55200.h1.t1	Cg006G227780
OG0003883	Aa_G583610.h1.t1	Cg006G228010
OG0003884	Aa_G579790.h1.t1	Cg006G221020
OG0003885	Aa_G313100.h1.t1	Cg003G096590
OG0003886	Aa_G436990.h1.t1, Aa_G436990.h3.t1, Aa_G436990.h2.t1	Cg001G009560
OG0003887	Aa_G284050.h1.t1	Cg006G231000
OG0003889	Aa_G19360.h1.t1	Cg006G237120
OG0003890	Aa_G167470.h1.t1, Aa_G140060.h1.t1	Cg005G175250
OG0003893	Aa_G410980.h1.t1	Cg008G298600
OG0003894	Aa_G146290.h1.t1	Cg008G306970
OG0003896	Aa_G196470.h1.t1	Cg008G308340
OG0003897	Aa_G195230.h1.t1	Cg008G286780
OG0003898	Aa_G303930.h1.t1	Cg008G285870
OG0003899	Aa_G539310.h1.t1, Aa_G539280.h1.t1	Cg008G305440, Cg008G305450
OG0003900	Aa_G81300.h1.t1	Cg003G113730
OG0003900	Aa_G225290.h1.t1	Cg002G057190
OG0003901	Aa_G377230.h1.t1	Cg002G059190
OG0003902	Aa_G88980.h1.t1	Cg002G059950
OG0003903	Aa_G423700.h1.t1, Aa_G450630.h1.t1	Cg001G001490
OG0003904	Aa_G111050.h1.t1	Cg007G277180
OG0003905	Aa_G111150.h1.t1	Cg007G277100
OG0003907	Aa_G281670.h1.t1	Cg007G276520, Cg007G276530
OG0003908	Aa_G370260.h1.t1	Cg007G279560
OG0003909	Aa_G145320.h1.t1, Aa_G145330.h1.t1, Aa_G145310.h1.t1	Cg007G280060
OG0003910	Aa_G76590.h1.t1, Aa_G519430.h1.t1	Cg004G130330
OG0003912	Aa_G381950.h1.t1	Cg006G196580, Cg006G196570
OG0003913	Aa_G32150.h1.t1	Cg004G132130
OG0003914	Aa_G241870.h1.t1	Cg004G132480
OG0003915	Aa_G108070.h1.t1	Cg004G135720
OG0003916	Aa_G164610.h1.t1	Cg004G136540
OG0003917	Aa_G152550.h1.t1	Cg004G137040
OG0003918	Aa_G138510.h1.t1	Cg004G137490
OG0003919	Aa_G399600.h1.t1	Cg004G138780
OG0003920	Aa_G413630.h1.t1	Cg004G140080
OG0003921	Aa_G143460.h1.t1	Cg004G155790
OG0003922	Aa_G74180.h1.t1, Aa_G74170.h1.t1	Cg006G196240
OG0003923	Aa_G418790.h1.t1	Cg006G201930, Cg006G201940, Cg001G033670
OG0003924	Aa_G236080.h1.t1	Cg002G060670, Cg002G055040
OG0003925	Aa_G719750.h1.t1	Cg002G051300, Cg002G051290
OG0003926	Aa_G57920.h1.t1	Cg002G045600
OG0003926	Aa_G15840.h1.t1	Cg005G159980
OG0003929	Aa_G94180.h1.t1, Aa_G353550.h1.t1	Cg006G212310
OG0003930	Aa_G105710.h1.t1	Cg006G244840
OG0003935	Aa_G644070.h1.t1	Cg008G288030
OG0003937	Aa_G383120.h1.t1, Aa_G383140.h1.t1, Aa_G383160.h1.t1, Aa_G383170.h1.t1, Aa_G383130.h1.t1	Cg008G314220, Cg003G114410
OG0003938	Aa_G615750.h1.t1, Aa_G367320.h1.t1	Cg006G222720
OG0003941	Aa_G729640.h1.t1	Cg004G151480
OG0003948	Aa_G582400.h1.t1	Cg001G010570
OG0003951	Aa_G49530.h1.t1	Cg001G024860
OG0003952	Aa_G229990.h1.t1, Aa_G193020.h1.t1	Cg007G254860
OG0003954	Aa_G186450.h1.t1	Cg002G074790
OG0003955	Aa_G146380.h1.t1, Aa_G146370.h1.t1	Cg002G074230
OG0003956	Aa_G381010.h1.t1	Cg005G159430
OG0003957	Aa_G27450.h1.t1	Cg002G070850
OG0003958	Aa_G30840.h1.t1	Cg007G265340
OG0003959	Aa_G281250.h1.t1	Cg005G165320
OG0003960	Aa_G73280.h1.t1	Cg008G285450
OG0003961	Aa_G136800.h1.t1	Cg004G126690
OG0003962	Aa_G285130.h1.t1	Cg004G127150
OG0003963	Aa_G316620.h1.t1, Aa_G107450.h1.t1	Cg007G246940
OG0003965	Aa_G124280.h1.t1	Cg003G097030
OG0003966	Aa_G116570.h1.t1	Cg003G099540, Cg001G012670
OG0003967	Aa_G256600.h1.t1	Cg008G292650
OG0003968	Aa_G539390.h1.t1	Cg008G305530
OG0003968	Aa_G267470.h1.t1	Cg008G292070
OG0003969	Aa_G116810.h1.t1	Cg008G291910
OG0003970	Aa_G596550.h1.t1	Cg008G304610
OG0003972	Aa_G419530.h1.t1	Cg004G125900
OG0003972	Aa_G471520.h1.t1	Cg008G288470
OG0003973	Aa_G352380.h1.t1	Cg008G324760
OG0003974	Aa_G153550.h1.t1	Cg002G054130
OG0003975	Aa_G580370.h1.t1	Cg001G020170
OG0003976	Aa_G475370.h1.t1, Aa_G20050.h1.t1	Cg001G017960
OG0003977	Aa_G211590.h1.t1	Cg002G053510
OG0003978	Aa_G425240.h1.t1	Cg006G217760
OG0003980	Aa_G467480.h1.t1	Cg001G003630
OG0003981	Aa_G681550.h1.t1	Cg001G003550
OG0003982	Aa_G153310.h1.t1	Cg001G002720
OG0003983	Aa_G161390.h1.t1	Cg005G192330
OG0003984	Aa_G1075680.h2.t1, Aa_G1075680.h1.t1	Cg003G083970
OG0003985	Aa_G954650.h1.t1, Aa_G895350.h1.t1	Cg003G093630, Cg003G080350
OG0003986	Aa_G176690.h1.t1, Aa_G176730.h1.t1	Cg008G322820
OG0003987	Aa_G86430.h1.t1	Cg004G143130
OG0003987	Aa_G76740.h1.t1	Cg001G031130
OG0003988	Aa_G54980.h1.t1	Cg001G027800
OG0003989	Aa_G720130.h2.t1, Aa_G720130.h1.t1	Cg001G025800
OG0003990	Aa_G298340.h1.t1	Cg001G041900
OG0003991	Aa_G2560.h1.t1	Cg002G044400
OG0003991	Aa_G593420.h1.t1	Cg005G158600
OG0003992	Aa_G177870.h1.t1	Cg005G158830
OG0003993	Aa_G81110.h1.t1	Cg002G045360
OG0003994	Aa_G372890.h1.t1	Cg006G221210, Cg007G270150
OG0003995	Aa_G595250.h1.t1	Cg005G161730
OG0003996	Aa_G445420.h1.t1	Cg005G161990, Cg007G253030
OG0003997	Aa_G53920.h1.t1	Cg004G124500
OG0003998	Aa_G85230.h1.t1	Cg008G283100
OG0003999	Aa_G338710.h1.t1	Cg004G125990
OG0004000	Aa_G231410.h1.t1, Aa_G456950.h1.t1	Cg003G108060
OG0004001	Aa_G28040.h1.t1, Aa_G28000.h1.t1, Aa_G27980.h1.t1	Cg003G107030
OG0004002	Aa_G75090.h1.t1	Cg003G111320
OG0004003	Aa_G80140.h1.t1	Cg005G180420
OG0004004	Aa_G53370.h1.t1	Cg003G076920, Cg014G332680
OG0004006	Aa_G63210.h1.t1	Cg005G180300
OG0004007	Aa_G4400.h1.t1	Cg004G120350
OG0004008	Aa_G4830.h1.t1	Cg004G120810
OG0004010	Aa_G258570.h1.t1	Cg004G123990
OG0004011	Aa_G287290.h1.t1	Cg002G050300
OG0004012	Aa_G38320.h1.t1	Cg005G166270, Cg002G050510
OG0004013	Aa_G386980.h1.t1	Cg002G050590
OG0004014	Aa_G226600.h1.t1	Cg006G206860
OG0004015	Aa_G202490.h1.t1	Cg005G167070
OG0004016	Aa_G357490.h1.t1	Cg005G166840
OG0004018	Aa_G195910.h1.t1	Cg008G290330
OG0004020	Aa_G212180.h1.t1	Cg040G337040
OG0004023	Aa_G193670.h1.t1, Aa_G764060.h1.t1	Cg006G233600
OG0004024	Aa_G65470.h1.t1, Aa_G226610.h1.t1	Cg006G229560
OG0004025	Aa_G68630.h1.t1	Cg006G222620
OG0004027	Aa_G90850.h1.t1	Cg001G015570
OG0004028	Aa_G29730.h1.t1	Cg001G015220
OG0004029	Aa_G513840.h1.t1, Aa_G82410.h1.t1	Cg003G100630, Cg003G100570
OG0004030	Aa_G309990.h1.t1	Cg005G190390
OG0004031	Aa_G24530.h1.t1	Cg005G170730
OG0004032	Aa_G676570.h1.t1	Cg005G193970
OG0004033	Aa_G193760.h1.t1	Cg006G233680
OG0004034	Aa_G501500.h1.t1	Cg006G197780
OG0004035	Aa_G638130.h1.t1	Cg006G238250
OG0004036	Aa_G25690.h1.t1	Cg009G325720, Cg008G313870, Cg006G200650, Cg006G202710
OG0004037	Aa_G6870.h1.t1, Aa_G6880.h1.t1	Cg006G243440
OG0004038	Aa_G379120.h1.t1	Cg008G296300
OG0004039	Aa_G40950.h1.t1	Cg008G306160
OG0004041	Aa_G796240.h1.t1, Aa_G747780.h1.t1, Aa_G95010.h1.t1, Aa_G95000.h1.t1	Cg003G108910
OG0004043	Aa_G9460.h1.t1	Cg008G308840, Cg008G310490
OG0004044	Aa_G136880.h1.t1	Cg004G126610
OG0004044	Aa_G353330.h1.t1	Cg008G286020
OG0004045	Aa_G168990.h1.t1	Cg008G304560
OG0004045	Aa_G169000.h1.t1	Cg008G304550
OG0004046	Aa_G578260.h1.t1	Cg008G303360
OG0004046	Aa_G106920.h1.t1	Cg002G058100
OG0004047	Aa_G143170.h1.t1	Cg008G303320
OG0004049	Aa_G401190.h1.t1	Cg003G109280
OG0004050	Aa_G470860.h1.t1	Cg002G062670, Cg008G302580
OG0004051	Aa_G403360.h1.t1	Cg002G063960
OG0004051	Aa_G8710.h1.t1	Cg008G301960
OG0004052	Aa_G170780.h1.t1, Aa_G170770.h1.t1, Aa_G150430.h1.t1	Cg007G271770, Cg007G271780
OG0004053	Aa_G508960.h1.t1	Cg007G278870
OG0004054	Aa_G39960.h1.t1	Cg004G128630
OG0004055	Aa_G207860.h1.t1	Cg004G129600
OG0004056	Aa_G550950.h1.t1	Cg001G024930
OG0004057	Aa_G71170.h1.t1	Cg004G133570
OG0004058	Aa_G71180.h1.t1	Cg004G133580
OG0004059	Aa_G501320.h1.t1	Cg004G134530
OG0004060	Aa_G62950.h1.t1	Cg004G134700, Cg005G192760
OG0004061	Aa_G549500.h1.t1	Cg004G134770
OG0004062	Aa_G390030.h1.t1	Cg004G135140
OG0004063	Aa_G522270.h1.t1	Cg004G135350
OG0004064	Aa_G242980.h1.t1, Aa_G36920.h1.t1	Cg004G137270
OG0004065	Aa_G161930.h1.t1	Cg004G138010
OG0004066	Aa_G326780.h1.t1	Cg004G139560
OG0004067	Aa_G26900.h1.t1	Cg004G142170
OG0004068	Aa_G405230.h1.t1	Cg004G150070, Cg004G150650
OG0004069	Aa_G95970.h1.t1	Cg006G200310
OG0004070	Aa_G1340.h1.t1	Cg004G131130
OG0004071	Aa_G483500.h1.t1	Cg002G049380
OG0004072	Aa_G114690.h1.t1	Cg002G048630
OG0004072	Aa_G67210.h1.t1	Cg005G164060
OG0004073	Aa_G271320.h1.t1	Cg002G047190
OG0004075	Aa_G200220.h1.t1	Cg008G321660
OG0004078	Aa_G231690.h1.t1, Aa_G217470.h1.t1	Cg001G013190, Cg001G013200
OG0004082	Aa_G46750.h1.t1	Cg006G210250, Cg008G309920, Cg008G311730, Cg003G085040, Cg014G331940, Cg003G077680, Cg004G145140
OG0004087	Aa_G98200.h1.t1	Cg005G177580, Cg005G177550
OG0004092	Aa_G603250.h1.t1	Cg001G009930
OG0004093	Aa_G190590.h1.t1	Cg001G009630
OG0004093	Aa_G224590.h1.t1, Aa_G461020.h1.t1	Cg003G097470
OG0004094	Aa_G214590.h1.t1	Cg001G006540
OG0004095	Aa_G434210.h1.t1	Cg001G006460
OG0004096	Aa_G258860.h1.t1	Cg001G005940
OG0004097	Aa_G167250.h1.t1	Cg007G252530
OG0004098	Aa_G495650.h1.t1	Cg006G235870
OG0004099	Aa_G251440.h1.t1	Cg002G075570
OG0004100	Aa_G142480.h1.t1, Aa_G138650.h3.t1, Aa_G138650.h5.t1, Aa_G138650.h4.t1, Aa_G138650.h2.t1, Aa_G138650.h1.t1, Aa_G138650.h6.t1	Cg002G069600
OG0004101	Aa_G48370.h1.t1	Cg003G102730
OG0004102	Aa_G277460.h1.t1	Cg007G245580
OG0004102	Aa_G184930.h1.t1	Cg001G042960
OG0004103	Aa_G5590.h1.t1	Cg004G127630
OG0004104	Aa_G208290.h1.t1	Cg003G098670
OG0004105	Aa_G54530.h1.t1	Cg003G101590
OG0004106	Aa_G439450.h1.t1	Cg003G102030
OG0004107	Aa_G175140.h1.t1	Cg005G183370, Cg005G165750
OG0004108	Aa_G216600.h1.t1	Cg003G103530
OG0004109	Aa_G517870.h1.t1	Cg008G291720
OG0004110	Aa_G309230.h1.t1	Cg008G290110
OG0004112	Aa_G125550.h1.t1, Aa_G590880.h1.t1	Cg003G109230
OG0004113	Aa_G339950.h1.t1	Cg001G022260
OG0004114	Aa_G345160.h1.t1	Cg001G022200
OG0004115	Aa_G150180.h1.t1	Cg001G021960
OG0004117	Aa_G37650.h1.t1	Cg001G019820
OG0004118	Aa_G698390.h1.t1, Aa_G698390.h2.t1	Cg001G019290
OG0004119	Aa_G260300.h1.t1	Cg006G211870
OG0004120	Aa_G586770.h1.t1	Cg001G019910
OG0004121	Aa_G523620.h1.t1	Cg006G205080
OG0004122	Aa_G54790.h1.t1	Cg006G206110
OG0004123	Aa_G366290.h1.t1	Cg005G172480, Cg006G217670
OG0004125	Aa_G493140.h1.t1	Cg001G003500
OG0004126	Aa_G231850.h1.t1	Cg003G090610, Cg003G096190
OG0004127	Aa_G602870.h1.t1	Cg003G097640, Cg001G002620
OG0004128	Aa_G676580.h1.t1	Cg001G000400
OG0004129	Aa_G753790.h1.t1	Cg006G238400
OG0004130	Aa_G486870.h1.t1	Cg002G070120
OG0004134	Aa_G39620.h1.t1	Cg008G315820
OG0004134	Aa_G29470.h1.t1	Cg006G202030
OG0004135	Aa_G275320.h1.t1	Cg003G083040
OG0004136	Aa_G35160.h1.t1	Cg003G081680
OG0004137	Aa_G712430.h1.t1	Cg008G324720
OG0004138	Aa_G479680.h1.t1, Aa_G518840.h1.t1	Cg001G027440
OG0004139	Aa_G298240.h1.t1	Cg001G042100
OG0004140	Aa_G226160.h1.t1	Cg005G158260
OG0004141	Aa_G593440.h1.t1	Cg005G158620
OG0004142	Aa_G100600.h1.t1	Cg005G161610
OG0004143	Aa_G284470.h1.t1	Cg005G162160
OG0004144	Aa_G450750.h1.t1	Cg005G162950
OG0004145	Aa_G200010.h1.t1	Cg005G163020
OG0004147	Aa_G404770.h1.t1	Cg008G301440
OG0004148	Aa_G8790.h1.t1	Cg008G301860
OG0004150	Aa_G207710.h1.t1, Aa_G580860.h1.t1, Aa_G234670.h1.t1	Cg003G107870
OG0004151	Aa_G345660.h1.t1	Cg003G106560
OG0004152	Aa_G268360.h1.t1	Cg003G111960
OG0004153	Aa_G105730.h1.t1	Cg006G244820
OG0004153	Aa_G242240.h1.t1	Cg003G076200
OG0004154	Aa_G67830.h1.t1	Cg003G077130, Cg014G332500
OG0004155	Aa_G67780.h1.t1	Cg014G332430, Cg003G077180
OG0004156	Aa_G99690.h1.t1	Cg003G078370, Cg014G331250
OG0004157	Aa_G99660.h1.t1, Aa_G297830.h1.t1	Cg014G331230, Cg003G078390
OG0004158	Aa_G203690.h1.t1	Cg008G283700, Cg008G319610
OG0004160	Aa_G154630.h1.t1	Cg005G174700
OG0004161	Aa_G154740.h1.t1	Cg005G174810
OG0004162	Aa_G159310.h1.t1	Cg005G176200
OG0004163	Aa_G120490.h1.t1	Cg005G176350
OG0004164	Aa_G35390.h1.t1	Cg005G176620
OG0004166	Aa_G17960.h1.t1, Aa_G506490.h1.t1	Cg005G185710
OG0004167	Aa_G107310.h1.t1	Cg001G013420
OG0004168	Aa_G72730.h1.t1	Cg008G294420
OG0004168	Aa_G52610.h1.t1	Cg004G116260
OG0004169	Aa_G111730.h1.t1	Cg004G118260
OG0004170	Aa_G185650.h1.t1	Cg004G119650
OG0004171	Aa_G90320.h1.t1	Cg008G307770
OG0004171	Aa_G304910.h1.t1	Cg004G120070
OG0004172	Aa_G4760.h1.t1	Cg004G120720
OG0004173	Aa_G4670.h1.t1	Cg004G120660
OG0004174	Aa_G174420.h1.t1, Aa_G454250.h1.t1	Cg004G123650
OG0004175	Aa_G518430.h1.t1	Cg005G165610
OG0004181	Aa_G546740.h1.t1	Cg006G225300
OG0004182	Aa_G697930.h1.t1, Aa_G259610.h1.t1	Cg007G272440
OG0004183	Aa_G243400.h1.t1	Cg008G299860
OG0004183	Aa_G92190.h1.t1	Cg001G016250
OG0004184	Aa_G95670.h1.t1, Aa_G130190.h1.t1	Cg001G016160
OG0004185	Aa_G130120.h1.t1	Cg001G016010
OG0004186	Aa_G61120.h1.t1	Cg001G040060
OG0004187	Aa_G353750.h1.t1	Cg001G015680
OG0004188	Aa_G375230.h1.t1	Cg003G098590
OG0004189	Aa_G26550.h1.t1	Cg006G233000
OG0004189	Aa_G25640.h1.t1	Cg002G072010
OG0004190	Aa_G10760.h1.t1, Aa_G10740.h1.t1, Aa_G10730.h1.t1	Cg006G233380
OG0004191	Aa_G574670.h1.t1	Cg006G237730
OG0004192	Aa_G358060.h1.t1	Cg006G240690, Cg006G243220
OG0004193	Aa_G59290.h1.t1	Cg008G296390
OG0004194	Aa_G96790.h1.t1	Cg008G296590
OG0004195	Aa_G523370.h1.t1	Cg008G297560, Cg002G062990
OG0004197	Aa_G672340.h1.t1	Cg008G287820
OG0004198	Aa_G113060.h1.t1	Cg008G305600
OG0004200	Aa_G46070.h1.t1, Aa_G46050.h1.t1, Aa_G46060.h1.t1	Cg008G303960
OG0004201	Aa_G104780.h1.t1, Aa_G104770.h1.t1	Cg008G303100
OG0004203	Aa_G13560.h1.t1	Cg007G267140, Cg001G012240
OG0004204	Aa_G13740.h1.t1	Cg003G110390
OG0004205	Aa_G93880.h1.t1	Cg003G106140
OG0004206	Aa_G250830.h1.t1	Cg002G057280
OG0004206	Aa_G250810.h1.t1	Cg002G057290
OG0004207	Aa_G207670.h1.t1	Cg002G061630
OG0004208	Aa_G567790.h1.t1	Cg007G274220
OG0004208	Aa_G184590.h1.t1	Cg003G085340
OG0004209	Aa_G319520.h1.t1	Cg007G271930
OG0004210	Aa_G149370.h1.t1	Cg007G272090
OG0004211	Aa_G861930.h1.t1, Aa_G721790.h3.t1, Aa_G721790.h1.t1, Aa_G721790.h2.t1	Cg007G272450
OG0004212	Aa_G121580.h1.t1	Cg007G278400
OG0004213	Aa_G449870.h1.t1	Cg007G274680
OG0004214	Aa_G428840.h1.t1	Cg007G273680
OG0004215	Aa_G730840.h1.t1, Aa_G730830.h1.t1, Aa_G730820.h1.t1	Cg007G279050, Cg007G278980
OG0004216	Aa_G21670.h1.t1	Cg007G280940, Cg007G280610
OG0004217	Aa_G40130.h1.t1	Cg004G128430
OG0004218	Aa_G443910.h1.t1	Cg004G131610
OG0004219	Aa_G424060.h1.t1	Cg004G131940
OG0004220	Aa_G242040.h1.t1	Cg004G132350
OG0004222	Aa_G549480.h1.t1	Cg004G134780
OG0004223	Aa_G108130.h1.t1	Cg004G135690
OG0004224	Aa_G371360.h1.t1	Cg004G135970
OG0004225	Aa_G164420.h1.t1	Cg004G136300
OG0004226	Aa_G430370.h1.t1	Cg004G138120
OG0004227	Aa_G171660.h1.t1	Cg004G138730
OG0004228	Aa_G171650.h1.t1	Cg004G138740
OG0004229	Aa_G538110.h1.t1	Cg004G139480
OG0004230	Aa_G326730.h1.t1	Cg004G139600
OG0004231	Aa_G413620.h1.t1	Cg004G140090
OG0004232	Aa_G293400.h1.t1	Cg004G141130
OG0004233	Aa_G178970.h1.t1	Cg004G141400
OG0004234	Aa_G197460.h1.t1	Cg004G154040
OG0004235	Aa_G386780.h1.t1	Cg004G155380
OG0004236	Aa_G319940.h1.t1	Cg001G011640
OG0004237	Aa_G447130.h1.t1	Cg001G034350
OG0004237	Aa_G194690.h1.t1	Cg004G156970
OG0004238	Aa_G108980.h1.t1	Cg006G194380
OG0004240	Aa_G610370.h1.t1	Cg006G195470
OG0004242	Aa_G74140.h1.t1	Cg006G196260
OG0004243	Aa_G675000.h1.t1	Cg006G196470
OG0004244	Aa_G582060.h1.t1	Cg006G198400
OG0004245	Aa_G255190.h1.t1	Cg006G201240
OG0004246	Aa_G57620.h1.t1	Cg006G201670
OG0004247	Aa_G496490.h1.t1	Cg005G171820
OG0004250	Aa_G410380.h1.t1	Cg007G280670, Cg003G098090
OG0004251	Aa_G461180.h1.t1	Cg002G048900
OG0004252	Aa_G230730.h1.t1	Cg005G163830
OG0004253	Aa_G48640.h1.t1	Cg002G045880, Cg007G266290, Cg007G266270
OG0004254	Aa_G128090.h1.t1	Cg006G240950
OG0004255	Aa_G570130.h1.t1, Aa_G167650.h1.t1	Cg002G044330
OG0004260	Aa_G586660.h1.t1, Aa_G586640.h1.t1	Cg003G076410
OG0004265	Aa_G568400.h1.t1	Cg006G218820
OG0004275	Aa_G186640.h1.t1	Cg001G011520, Cg001G011510
OG0004277	Aa_G624330.h1.t1	Cg001G010280
OG0004278	Aa_G556820.h1.t1	Cg001G009380, Cg005G190260
OG0004280	Aa_G288310.h1.t1	Cg001G007120
OG0004281	Aa_G616700.h1.t1	Cg001G006320
OG0004282	Aa_G547690.h1.t1	Cg001G005630
OG0004283	Aa_G395530.h1.t1	Cg001G005030
OG0004284	Aa_G414290.h1.t1	Cg006G215020
OG0004285	Aa_G275510.h1.t1, Aa_G542320.h1.t1	Cg006G213890
OG0004286	Aa_G230000.h1.t1, Aa_G667120.h1.t1	Cg007G254580
OG0004287	Aa_G251470.h1.t1	Cg002G075540
OG0004288	Aa_G344880.h1.t1	Cg002G074400
OG0004289	Aa_G329080.h1.t1	Cg002G073150
OG0004290	Aa_G424660.h1.t1	Cg002G071250
OG0004292	Aa_G185320.h1.t1	Cg002G069160
OG0004294	Aa_G574100.h1.t1	Cg007G258530, Cg005G163510
OG0004295	Aa_G88450.h1.t1	Cg005G164840
OG0004296	Aa_G569360.h1.t1	Cg004G125660
OG0004297	Aa_G195530.h1.t1	Cg004G126970, Cg001G040270
OG0004298	Aa_G5600.h1.t1	Cg004G127620
OG0004299	Aa_G124260.h1.t1	Cg003G097050
OG0004300	Aa_G83980.h1.t1	Cg003G097740
OG0004301	Aa_G634200.h1.t1, Aa_G503770.h1.t1	Cg003G097790
OG0004302	Aa_G101920.h1.t1	Cg003G098130
OG0004303	Aa_G69720.h1.t1	Cg001G014180
OG0004304	Aa_G482040.h1.t1, Aa_G182560.h1.t1	Cg003G105540
OG0004305	Aa_G112860.h1.t1	Cg008G305930
OG0004306	Aa_G19740.h1.t1	Cg008G293590
OG0004307	Aa_G279000.h1.t1	Cg008G292330
OG0004308	Aa_G168670.h1.t1, Aa_G312630.h1.t1, Aa_G168660.h1.t1	Cg008G291230
OG0004309	Aa_G210700.h1.t1	Cg008G289290
OG0004310	Aa_G665910.h1.t1	Cg008G288990
OG0004311	Aa_G208100.h1.t1	Cg008G323800
OG0004312	Aa_G155410.h1.t1	Cg001G022530
OG0004313	Aa_G244620.h1.t1	Cg001G021750
OG0004314	Aa_G204020.h1.t1	Cg001G020700
OG0004316	Aa_G665660.h1.t1	Cg001G020040
OG0004317	Aa_G586780.h1.t1	Cg001G019920
OG0004318	Aa_G292470.h1.t1	Cg001G018300
OG0004319	Aa_G674750.h1.t1, Aa_G456820.h1.t1	Cg001G018150
OG0004320	Aa_G537950.h1.t1, Aa_G537980.h1.t1, Aa_G537990.h1.t1, Aa_G537960.h1.t1, Aa_G537970.h1.t1	Cg001G017470
OG0004321	Aa_G186860.h1.t1	Cg001G016870
