Orthogroup	Arabidopsis_thaliana	Capsella_rubella
OG0002729	AT3G45577.1, AT3G45590.1	XP_023638683.1
OG0002729	AT5G60230.2	XP_006291734.1, XP_023645192.1
OG0002730	AT4G14690.1	XP_006285275.1, XP_006286322.2, XP_006285225.1
OG0002731	AT5G56040.2	XP_006279470.1
OG0002731	AT4G26540.1	XP_006283041.1
OG0002732	AT3G49200.1	XP_023639179.1
OG0002732	AT3G49210.1	XP_006290854.2
OG0002733	AT5G07180.1	XP_023636435.1
OG0002733	AT5G62230.1	XP_006279954.1
OG0002734	AT5G05657.1, AT5G06330.1	XP_006286762.1
OG0002734	AT3G11660.1	XP_006299502.1
OG0002735	AT2G40290.1	XP_006295943.1
OG0002735	AT5G05470.1	XP_006288108.1
OG0002736	AT5G04960.1	XP_006289946.1
OG0002736	AT3G10710.1	XP_006299080.1
OG0002737	AT5G03610.1	XP_006288040.1
OG0002738	AT4G28280.2	XP_006284606.1
OG0002738	AT2G20700.1	XP_006299016.1
OG0002739	AT5G01050.1, AT5G01040.1	XP_006287350.1, XP_023637016.1
OG0002740	AT3G08940.2	XP_006300034.1, XP_023641246.1
OG0002740	AT5G01530.1	XP_006289419.1
OG0002741	AT1G16825.1	XP_006303390.1
OG0002741	AT1G78895.1	XP_006302915.1
OG0002742	AT4G35410.2	XP_006284550.2
OG0002742	AT2G17380.1	XP_006298711.1
OG0002743	AT4G27260.1	XP_006283319.2
OG0002743	AT5G54510.1	XP_006280192.1
OG0002744	AT3G13900.1	XP_006296845.1
OG0002744	AT1G54280.1	XP_006304604.1
OG0002745	AT1G53450.1	XP_006303543.1
OG0002745	AT3G14830.1	XP_023642439.1
OG0002746	AT3G15220.1	XP_006300132.1
OG0002746	AT1G53165.3	XP_006304781.1
OG0002747	AT3G44340.1	XP_006290528.1
OG0002747	AT4G32640.1	XP_006283040.1
OG0002748	AT5G49710.3	XP_006281009.1
OG0002748	AT4G24590.4	XP_006284194.2
OG0002749	AT4G13780.1	XP_006283141.1
OG0002750	AT1G60740.1, AT1G65970.1	XP_006302911.1
OG0002750	AT1G65980.1	XP_006302932.1
OG0002751	AT4G15280.2	XP_006286210.1
OG0002752	AT3G21650.1	XP_006297394.1
OG0002752	AT4G15415.1	XP_006283548.1
OG0002753	AT1G66650.1	XP_006302575.2
OG0002753	AT1G66660.2	XP_006302479.2
OG0002754	AT3G16630.1	XP_023641535.1
OG0002755	AT1G18200.1	XP_006303729.1
OG0002757	AT4G28770.2	XP_006284299.1
OG0002757	AT2G20230.1	XP_006298317.1
OG0002758	AT2G20140.1	XP_006297610.2
OG0002758	AT4G29040.1	XP_006283684.2
OG0002759	AT1G59560.1	XP_006300525.1
OG0002759	AT1G63900.1	XP_023643965.1
OG0002760	AT5G40880.1	XP_006285078.1
OG0002761	AT1G69850.1	XP_006302053.1
OG0002762	AT4G36940.1	XP_006285868.1
OG0002762	AT2G23420.1	XP_023640792.1
OG0002763	AT1G51540.1	XP_006307656.1
OG0002764	AT1G51680.1	XP_006307155.1
OG0002764	AT3G21240.1	XP_006297366.1
OG0002765	AT1G51970.1	XP_006304863.1
OG0002766	AT4G13100.2	XP_023634540.1
OG0002766	AT3G25030.1	XP_006298377.1
OG0002767	AT2G35658.2	XP_006295987.2
OG0002767	AT4G16840.1	XP_023634049.1
OG0002768	AT4G18220.1	XP_023635665.1
OG0002768	AT4G18210.1	XP_023635668.1
OG0002769	AT5G47420.1	XP_006281545.1
OG0002769	AT4G17420.1	XP_023634753.1
OG0002770	AT5G47450.1	XP_006282082.1
OG0002770	AT4G17340.1	XP_006284410.1
OG0002771	AT3G50340.1	XP_006291253.1
OG0002771	AT5G67020.1	XP_006281664.1
OG0002772	AT2G37960.1	XP_006294111.1
OG0002772	AT3G54060.1	XP_023638316.1
OG0002773	AT4G22640.2	XP_006285025.2
OG0002774	AT4G19970.1	XP_023633870.1
OG0002775	AT5G14690.1	XP_006286790.1
OG0002775	AT3G01516.1	XP_006298938.1
OG0002776	AT3G62570.1	XP_006290836.1
OG0002777	AT3G60320.1	XP_006290620.1
OG0002778	AT2G43410.2	XP_006293654.1
OG0002779	AT2G40670.2	XP_023640055.1
OG0002779	AT3G56380.2	XP_023638957.1
OG0002780	AT3G55000.1	XP_006291701.1
OG0002780	AT3G55005.1	XP_006291724.1
OG0002781	AT3G14250.1	XP_023642378.1
OG0002782	AT2G37160.2	XP_006293952.1
OG0002782	AT3G53390.1	XP_006292269.1
OG0002783	AT3G53080.1	XP_006292674.1
OG0002783	AT3G53075.2	XP_006293049.1
OG0002784	AT2G05250.1, AT2G05230.1	XP_006297077.1
OG0002784	AT5G35753.1	XP_006283233.1
OG0002785	AT3G24290.1	XP_006296773.1
OG0002785	AT3G24300.1	XP_006296802.1
OG0002786	AT2G18680.1	XP_006299428.1
OG0002786	AT2G18690.1	XP_006298125.1
OG0002787	AT1G03910.2	XP_023645712.1
OG0002788	AT2G01890.1	XP_006291462.1
OG0002789	AT2G19570.1	XP_006298210.1
OG0002790	AT2G39410.2	XP_006294629.1
OG0002790	AT2G39420.1	XP_006294630.1
OG0002791	AT4G39090.1	XP_006283963.1
OG0002792	AT4G09030.1	XP_006288873.1
OG0002792	AT1G35230.1	XP_006305761.1
OG0002793	AT1G34210.1	XP_006306204.1
OG0002793	AT1G71830.1	XP_006300879.1
OG0002794	AT2G05600.1	XP_006293312.2
OG0002795	AT3G05810.1	XP_023642215.1
OG0002796	AT5G28050.3	XP_006288403.2
OG0002797	AT2G43790.1	XP_006294349.1
OG0002797	AT3G59790.1	XP_006292783.1
OG0002798	AT2G43520.1	XP_006295410.1
OG0002799	AT5G47130.2	XP_023635656.1
OG0002800	AT3G04150.2	XP_006299843.1
OG0002800	AT3G04180.1, AT3G04190.1	XP_006299408.1
OG0002801	AT4G03645.1	XP_023645247.1
OG0002802	AT5G27210.1	XP_006288342.1
OG0002802	AT3G05010.1	XP_006298191.1
OG0002803	AT3G06150.1	XP_006297256.1
OG0002803	AT5G19060.1	XP_023636633.1
OG0002804	AT3G06180.1	XP_023641421.1
OG0002805	AT4G02050.1	XP_006287526.1
OG0002806	AT3G15351.1	XP_006281160.1, XP_006298690.1
OG0002807	AT3G16950.2	XP_023641063.1
OG0002807	AT4G16155.1	XP_006283433.1
OG0002808	AT1G48940.1	XP_006305831.1
OG0002808	AT3G18590.1	XP_006298635.1
OG0002809	AT1G50900.1	XP_023632874.1
OG0002810	AT3G23170.1	XP_006296774.1
OG0002810	AT4G14450.1	XP_006286084.2
OG0002811	AT1G13140.1	XP_023632957.1
OG0002812	AT1G10690.1	XP_006304314.1
OG0002812	AT1G60783.1	XP_006301941.2
OG0002813	AT1G61700.1	XP_006301615.1
OG0002813	AT1G11475.1	XP_006303487.1, XP_006292280.1
OG0002814	AT1G61800.2	XP_006302377.1
OG0002815	AT1G62740.1	XP_006302066.1
OG0002815	AT1G12270.1	XP_023645238.1
OG0002816	AT1G12400.3	XP_023645215.1
OG0002816	AT1G62886.1	XP_006303055.2
OG0002817	AT1G17285.2, AT1G17300.2	XP_006304920.2
OG0002818	AT1G72700.1	XP_006300656.1
OG0002818	AT1G17500.1	XP_006303887.1
OG0002819	AT1G70985.1	XP_006300987.1
OG0002819	AT1G23050.1	XP_006303371.1
OG0002820	AT1G35537.1	XP_006306007.1
OG0002820	AT3G27831.1, AT3G27835.1	XP_023637475.1
OG0002820	AT4G29033.1	XP_006285287.1
OG0002821	AT5G41650.1	XP_023635084.1
OG0002821	AT1G64185.1	XP_006303011.1
OG0002822	AT1G49310.1	XP_006304348.1, XP_006306289.1
OG0002823	AT4G37070.2	XP_006285520.1
OG0002825	AT4G35710.1	XP_006285996.1
OG0002825	AT4G35690.1	XP_023635368.1
OG0002826	AT2G25540.1	XP_023639380.1
OG0002826	AT4G32410.1	XP_006285557.1
OG0002827	AT4G33700.1	XP_006283797.1
OG0002827	AT2G14520.1	XP_006297740.1
OG0002829	AT4G01550.1	XP_023637094.1, XP_023637654.1
OG0002830	AT1G52695.1	XP_023632707.1
OG0002831	AT2G37435.1	XP_006295964.1, XP_023640406.1
OG0002832	AT3G17560.1	XP_006299454.1
OG0002832	AT5G62830.1	XP_023644514.1, XP_023644513.1, XP_006306274.2
OG0002833	AT2G20208.1	XP_006299841.1
OG0002833	AT4G30067.1	XP_006285176.1
OG0002833	AT2G29045.1	XP_006295622.1
OG0002833	AT4G30064.1	XP_006285399.1
OG0002834	AT3G61340.2	XP_023638840.1
OG0002835	AT3G28840.1	XP_006292616.1
OG0002835	AT3G28780.1	XP_023638816.1
OG0002836	AT4G35670.1	XP_006286100.1
OG0002837	AT5G53160.2	XP_006279661.2
OG0002839	AT3G45245.1	XP_006292638.1
OG0002839	AT3G45243.1	XP_006292395.1
OG0002844	AT1G42615.1, AT2G02955.1	XP_006290659.1
OG0002845	AT3G03460.1	XP_006299060.1
OG0002845	AT5G17510.1	XP_006287847.2
OG0002846	AT3G02020.1	XP_006300265.2
OG0002846	AT5G14060.1	XP_006286781.1
OG0002848	AT4G13520.1	XP_023634879.1
OG0002850	AT5G11300.1	XP_006287786.1
OG0002850	AT5G25380.4	XP_006287744.1
OG0002851	AT5G11180.2	XP_023642859.1
OG0002852	AT5G26830.1	XP_006289423.1
OG0002853	AT5G23320.2	XP_023637718.1
OG0002853	AT5G08335.1	XP_006286568.1
OG0002854	AT2G27100.1	XP_006293454.1
OG0002855	AT1G08250.1	XP_006306431.1
OG0002855	AT2G27820.1	XP_006295904.1
OG0002856	AT1G06890.1	XP_006305208.1
OG0002857	AT1G06130.1	XP_023645090.1
OG0002857	AT2G31350.1	XP_006294598.1
OG0002858	AT2G32580.1	XP_006295065.1
OG0002858	AT1G05070.1	XP_023645770.1
OG0002859	AT1G05150.1	XP_006304766.1
OG0002859	AT2G32450.1	XP_006293699.1
OG0002860	AT2G32780.1	XP_006293436.1
OG0002860	AT1G04860.1	XP_006306689.1
OG0002861	AT2G33230.1	XP_006295706.1
OG0002861	AT1G04610.1	XP_006303679.1
OG0002862	AT1G07910.2	XP_006279444.1, XP_006303142.1
OG0002863	AT4G25670.1	XP_006284588.1
OG0002864	AT1G28060.1	XP_023644886.1
OG0002864	AT3G55930.1	XP_006292918.1
OG0002865	AT2G35605.1	XP_006295268.1
OG0002865	AT1G31760.1	XP_006303413.2
OG0002866	AT1G31885.1	XP_006303503.1
OG0002868	AT5G65920.1	XP_006279535.1
OG0002868	AT3G49810.1	XP_006292265.1
OG0002869	AT5G65700.1	XP_006279943.1
OG0002869	AT3G49670.1	XP_006290548.1
OG0002870	AT5G63670.1	XP_006281338.1
OG0002870	AT5G08565.1	XP_023637134.1
OG0002872	AT5G61690.2	XP_023633439.1
OG0002872	AT5G61730.2	XP_006279962.1
OG0002873	AT5G21030.2	XP_023637185.1
OG0002873	AT5G21150.1	XP_023637370.1
OG0002874	AT4G26720.1	XP_006284183.1
OG0002875	AT5G55300.2	XP_006279572.1
OG0002876	AT5G51360.1, AT3G50373.1	XP_006290402.2
OG0002878	AT1G46408.1	XP_023644285.1
OG0002879	AT5G04090.6	XP_006288158.2
OG0002879	AT3G10250.1	XP_006298018.1
OG0002880	AT5G41340.1	XP_006286283.1
OG0002880	AT1G63800.1	XP_006302819.2
OG0002881	AT1G80220.1, AT2G26050.1	XP_006295401.1
OG0002882	AT1G66550.1	XP_006301477.1
OG0002882	AT1G66600.1	XP_023644077.1
OG0002883	AT1G78540.2	XP_006300814.1
OG0002883	AT1G17040.2	XP_023632732.1
OG0002884	AT5G65830.1	XP_006280935.1
OG0002884	AT3G49750.1	XP_006291633.1
OG0002885	AT3G22961.1	XP_006299396.2
OG0002885	AT3G24093.1	XP_006300171.1
OG0002886	AT2G36680.1	XP_006293519.1
OG0002886	AT3G53120.1	XP_006292303.1
OG0002887	AT5G49980.1	XP_006280173.1
OG0002887	AT4G24390.1	XP_006285271.1
OG0002888	AT4G12770.1, AT4G12780.1	XP_023634143.1, XP_006286120.1
OG0002889	AT3G24670.1	XP_006297684.1
OG0002889	AT4G13210.2	XP_006285259.2
OG0002890	AT4G13360.1	XP_006285842.1
OG0002890	AT3G24360.1	XP_006297780.1
OG0002891	AT1G20920.1	XP_006306614.1
OG0002891	AT3G09620.2	XP_023641437.1
OG0002892	AT1G74430.1	XP_006302649.1, XP_006298432.1, XP_006285337.1
OG0002893	AT5G45550.1	XP_006281088.1
OG0002895	AT3G15610.1	XP_006298067.1
OG0002895	AT1G52730.1	XP_006305259.1
OG0002896	AT5G52530.1	XP_023633481.1
OG0002897	AT2G15480.2	XP_006296609.1
OG0002897	AT2G15490.1	XP_006297553.1
OG0002898	AT5G47150.1	XP_023634834.1
OG0002899	AT4G34740.1	XP_006283435.1
OG0002899	AT2G16570.1	XP_006299348.1
OG0002900	AT4G22990.2	XP_023635228.1
OG0002900	AT4G11810.1	XP_006287184.1
OG0002901	AT5G44560.1	XP_023642094.1
OG0002902	AT4G04745.1	XP_006289634.2
OG0002902	AT4G21902.1	XP_006285930.1
OG0002903	AT3G51180.1	XP_006290918.1
OG0002903	AT5G66270.1	XP_006279622.1
OG0002905	AT5G66020.1	XP_023641461.1
OG0002905	AT3G51460.1	XP_023637755.1
OG0002906	AT3G62310.1	XP_023639220.1
OG0002907	AT2G47000.1	XP_023640786.1
OG0002908	AT2G46410.1	XP_006295319.1
OG0002909	AT2G46330.1	XP_006295364.1
OG0002909	AT3G61640.1	XP_006292139.1
OG0002910	AT2G45290.1	XP_006293747.1
OG0002910	AT3G60750.1	XP_006290638.1
OG0002911	AT2G43795.2	XP_023639620.1
OG0002911	AT3G59800.1	XP_006292758.1
OG0002912	AT3G55600.1	XP_006298442.1
OG0002913	AT3G54530.1	XP_006292587.2
OG0002913	AT3G54520.1	XP_006292675.1
OG0002914	AT5G53430.1	XP_023643327.1
OG0002914	AT4G27910.1	XP_006283056.1
OG0002915	AT2G06520.1	XP_006299662.1
OG0002916	AT4G36450.1	XP_006283954.1
OG0002916	AT2G18170.1	XP_006297953.1
OG0002917	AT2G18915.2	XP_006297243.1
OG0002917	AT5G57360.2	XP_006280197.1
OG0002919	AT5G19230.1, AT5G19240.1	XP_006286569.1
OG0002919	AT5G19250.1	XP_006288709.1
OG0002920	AT2G45510.1	XP_023639331.1
OG0002921	AT3G03250.2	XP_006297603.1
OG0002921	AT5G17310.2	XP_006287673.1
OG0002922	AT3G05120.1	XP_006298054.1
OG0002923	AT3G05710.2	XP_006298123.1
OG0002923	AT5G26980.1	XP_006288233.1
OG0002924	AT3G07980.1	XP_023642002.1
OG0002924	AT3G13530.1	XP_023641065.1
OG0002925	AT3G08947.1	XP_006299756.1, XP_006296779.2
OG0002926	AT3G09960.1	XP_006298180.1
OG0002926	AT3G09970.1	XP_006298176.1
OG0002927	AT3G13300.1	XP_023642515.1
OG0002928	AT3G15000.1	XP_006297678.2
OG0002930	AT3G15830.1	XP_006299318.1
OG0002930	AT3G15820.1	XP_006298254.1
OG0002931	AT3G18070.1	XP_023641373.1
OG0002931	AT3G18080.1	XP_006297463.1
OG0002932	AT3G18180.1	XP_023642018.1
OG0002932	AT3G18170.2	XP_023642170.1
OG0002933	AT3G19400.1	XP_006297986.1
OG0002933	AT3G19390.1	XP_006297656.1
OG0002935	AT3G21760.1	XP_006297534.1
OG0002936	AT3G21690.1	XP_006297470.1
OG0002937	AT1G65290.1	XP_006302994.1
OG0002938	AT4G00360.1	XP_006287404.1
OG0002938	AT1G01600.1	XP_006303436.2
OG0002939	AT1G02360.3	XP_006303267.1
OG0002939	AT4G01700.1	XP_006286739.1
OG0002940	AT1G06190.5	XP_006303605.1
OG0002941	AT2G01090.1, AT1G15120.2	XP_006303490.1
OG0002942	AT1G19770.1	XP_006305010.1
OG0002943	AT1G63540.1	XP_023642996.1
OG0002944	AT1G61120.1	XP_006300608.1
OG0002945	AT1G57980.1	XP_006302356.2
OG0002945	AT1G57990.1	XP_006302373.1
OG0002946	AT2G23200.1	XP_006293683.1
OG0002947	AT4G04910.1	XP_023637560.1
OG0002948	AT4G39000.1	XP_006285298.1
OG0002948	AT4G38990.2	XP_023635362.1
OG0002949	AT4G39240.1	XP_006283947.1
OG0002950	AT4G37880.1	XP_006283909.1
OG0002950	AT2G22690.1	XP_006294386.1
OG0002951	AT4G35655.1	XP_023635434.1
OG0002951	AT2G17660.1	XP_006299275.1
OG0002952	AT4G32400.1	XP_006285676.1
OG0002953	AT2G26450.1	XP_006295415.1
OG0002953	AT4G33230.1	XP_006285466.1
OG0002954	AT2G25310.1	XP_006294869.2
OG0002954	AT4G32130.1	XP_023634497.1
OG0002955	AT4G32000.3	XP_023633738.1
OG0002955	AT2G25220.2	XP_006294253.1
OG0002956	AT3G24130.1	XP_006300136.2
OG0002956	AT5G18990.1	XP_006289638.1
OG0002957	AT4G01985.1	XP_023636145.1
OG0002958	AT2G20680.1	XP_006296707.1
OG0002958	AT4G28320.1	XP_006283768.1
OG0002959	AT5G46320.1	XP_006281578.1
OG0002959	AT1G47760.1	XP_006306046.2, XP_006304866.1, XP_006295835.1, XP_006304007.1, XP_006304928.1, XP_023644516.1, XP_023644518.1
OG0002961	AT4G00920.1, AT2G02770.1	XP_023641967.1
OG0002961	AT1G30060.1, AT2G01800.1, AT4G00580.1	XP_023644572.1
OG0002962	AT4G38030.1	XP_006283272.1
OG0002963	AT3G16970.1	XP_006299963.2
OG0002963	AT3G16960.1	XP_006298782.2
OG0002963	AT3G17080.1	XP_006299151.1
OG0002964	AT2G36724.1	XP_006295660.1
OG0002964	AT2G26865.1	XP_006296457.1
OG0002971	AT5G05450.1	XP_006290198.1
OG0002971	AT1G71370.1, AT1G71280.1	XP_006290801.2
OG0002972	AT2G23910.1	XP_006294670.1
OG0002972	AT4G30470.1	XP_006282680.1
OG0002973	AT3G07610.3	XP_006296913.1, XP_006296905.1
OG0002975	AT5G27640.2	XP_006287159.1
OG0002976	AT5G16880.1	XP_006287873.1
OG0002977	AT5G16020.1	XP_006287289.2
OG0002978	AT5G14120.1	XP_006287365.1
OG0002979	AT1G23160.1	XP_006306116.1
OG0002979	AT5G13320.2	XP_006287373.1
OG0002980	AT4G38870.1	XP_023633705.1
OG0002981	AT5G10350.1	XP_006288516.2
OG0002981	AT5G65260.1	XP_006279497.2
OG0002982	AT5G09830.1	XP_006288969.1
OG0002983	AT3G42153.1, AT4G09740.1, AT4G23560.1	XP_006286136.1, XP_006285075.1
OG0002984	AT5G08391.1	XP_006289011.1
OG0002985	AT1G07175.1	XP_006306455.1
OG0002985	AT2G29995.1	XP_006295366.1
OG0002987	AT1G03960.1	XP_023645228.1
OG0002987	AT5G44090.2	XP_006281535.1
OG0002988	AT1G27650.1	XP_006305464.1
OG0002989	AT2G34750.1	XP_023640165.1
OG0002989	AT1G30590.2	XP_006307098.1
OG0002990	AT1G30730.1	XP_006305939.1
OG0002990	AT1G30720.1	XP_006304015.1
OG0002991	AT2G35340.1	XP_023639503.1
OG0002991	AT1G32490.1	XP_006303526.1
OG0002992	AT5G67360.1	XP_006280051.1
OG0002993	AT5G67400.1	XP_006279521.1
OG0002993	AT3G49960.1	XP_006290363.1
OG0002994	AT5G67500.1	XP_006280940.1
OG0002995	AT5G60900.1	XP_006282444.2
OG0002996	AT5G22780.1, AT5G22770.1	XP_006289156.2, XP_023636449.1
OG0002997	AT5G60270.1	XP_006280128.1
OG0002998	AT5G58782.2	XP_006279869.2
OG0002998	AT2G23410.1, AT2G23400.1	XP_023640828.1
OG0002998	AT5G58780.1	XP_006282270.1
OG0002999	AT5G58050.1	XP_023635950.1
OG0002999	AT5G58170.1	XP_023635848.1
OG0003000	AT5G56170.1	XP_006281213.1
OG0003001	AT1G06360.2	XP_006304671.1
OG0003002	AT5G54970.1	XP_023643881.1
OG0003002	AT4G26960.1	XP_006284754.1
OG0003003	AT4G26990.1	XP_006285750.1
OG0003003	AT5G54920.2	XP_006280296.1
OG0003004	AT1G09620.1	XP_006306631.1
OG0003005	AT5G06730.1	XP_023637273.1
OG0003005	AT5G06720.1	XP_023637180.1
OG0003006	AT1G03130.1	XP_006306434.1
OG0003006	AT4G02770.1	XP_006288687.1
OG0003007	AT3G04100.1	XP_006300167.2
OG0003008	AT3G57360.1, AT3G02370.2	XP_023637766.1, XP_023645396.1
OG0003009	AT5G02730.1	XP_006288714.1
OG0003009	AT3G09590.1	XP_006299797.1
OG0003010	AT5G41130.3	XP_023635619.1
OG0003010	AT5G41120.3	XP_006283240.1
OG0003011	AT1G22050.1	XP_006304309.1
OG0003011	AT1G77870.1	XP_006302951.2
OG0003012	AT1G65113.1	XP_023644200.1, XP_006301674.1
OG0003013	AT1G77540.1	XP_006303042.2
OG0003013	AT1G21770.1	XP_006305794.1
OG0003014	AT4G35630.1	XP_006285246.1
OG0003014	AT2G17630.1	XP_006299001.1
OG0003015	AT4G35640.1	XP_006284060.1
OG0003015	AT2G17640.1	XP_006298143.1
OG0003016	AT4G08500.1	XP_006287302.1
OG0003017	AT3G25040.1	XP_006298529.1
OG0003018	AT3G24790.2	XP_006299105.2
OG0003018	AT4G13190.1	XP_006285207.1
OG0003019	AT4G13770.1	XP_006282589.1
OG0003020	AT4G13890.1	XP_006285986.1
OG0003020	AT4G13930.1	XP_006285703.1
OG0003021	AT1G73890.1	XP_006301497.1
OG0003022	AT1G68750.1	XP_006301645.1
OG0003023	AT4G29180.2	XP_023634032.1
OG0003023	AT4G29450.1	XP_006282861.1
OG0003024	AT1G21170.2	XP_006303143.1
OG0003024	AT1G76850.1	XP_006301931.1
OG0003025	AT3G28150.1	XP_006291239.1
OG0003025	AT5G40180.1	XP_023635583.1
OG0003026	AT3G28200.1	XP_006292817.2
OG0003026	AT5G40150.1	XP_006282925.1
OG0003027	AT5G45440.1	XP_006280657.1, XP_006281787.2
OG0003028	AT3G19590.1	XP_006298078.1
OG0003028	AT1G49910.1	XP_023645732.1
OG0003029	AT3G20510.1	XP_006298836.1
OG0003030	AT1G49340.1	XP_006306575.1
OG0003031	AT1G51650.1	XP_006303488.1
OG0003032	AT3G16175.1	XP_006298721.1
OG0003032	AT1G52191.1	XP_006304274.1
OG0003033	AT2G38185.4	XP_006294282.1
OG0003033	AT2G38195.1, AT2G38220.1	XP_023640190.1
OG0003034	AT5G49560.1	XP_006279829.1
OG0003034	AT3G50850.1	XP_006292971.2
OG0003035	AT4G20380.8	XP_023635154.1
OG0003037	AT4G05190.1	XP_006287092.1
OG0003037	AT4G21270.1	XP_006282798.1
OG0003039	AT3G60800.1	XP_006291552.1
OG0003040	AT3G60415.1	XP_006291651.2
OG0003041	AT3G60130.1	XP_023639016.1
OG0003043	AT3G58100.2	XP_006292898.2
OG0003044	AT3G53540.2	XP_023638105.1
OG0003045	AT3G03260.1	XP_023642294.1
OG0003046	AT1G65845.1	XP_006303009.1
OG0003047	AT1G67460.1	XP_023644290.1
OG0003047	AT1G67440.2	XP_006301937.2
OG0003048	AT1G24330.1	XP_023645189.1
OG0003050	AT1G65220.1	XP_006300494.1
OG0003050	AT5G36230.2	XP_006283832.1
OG0003051	AT1G24480.1	XP_023633027.1
OG0003051	AT4G24805.1	XP_006285667.1
OG0003052	AT2G21190.1	XP_006295776.2
OG0003052	AT4G38790.1	XP_006284310.1
OG0003053	AT1G35730.2, AT1G35750.1	XP_006306203.2
OG0003054	AT4G20330.1	XP_006284252.1
OG0003054	AT4G21010.1	XP_006286238.2
OG0003056	AT3G06010.1	XP_006299446.1
OG0003056	AT5G19310.1	XP_006286966.1
OG0003057	AT5G26730.1	XP_006286759.2
OG0003058	AT3G04830.1	XP_006298205.1
OG0003058	AT5G28220.1	XP_006288228.2
OG0003059	AT2G47510.1	XP_006296086.1
OG0003059	AT5G50950.1	XP_006280350.1
OG0003060	AT2G45330.1	XP_006294730.1
OG0003061	AT2G43880.1	XP_006295606.1
OG0003062	AT2G43860.1	XP_006296003.1
OG0003063	AT5G24640.1, AT2G41730.1	XP_006288910.1, XP_006288884.2, XP_006295417.2
OG0003064	AT3G05190.1	XP_006300214.1
OG0003065	AT3G05530.1	XP_006299796.1
OG0003066	AT3G05727.1	XP_006298894.1
OG0003066	AT3G05730.1	XP_006298834.2
OG0003067	AT5G49460.1	XP_006279872.1
OG0003068	AT3G08770.2	XP_006296741.1
OG0003069	AT3G30540.1, AT3G10900.1	XP_006296763.1
OG0003070	AT3G13410.1	XP_006298160.1
OG0003071	AT1G67520.6	XP_023643556.1
OG0003072	AT3G18030.1	XP_006298550.1
OG0003072	AT1G48605.1	XP_006303525.1
OG0003073	AT1G48760.1	XP_006305898.1
OG0003074	AT5G37800.1	XP_023635590.1
OG0003074	AT1G66470.1	XP_006300942.1
OG0003075	AT5G18890.1	XP_023637200.1
OG0003075	AT5G18860.1	XP_006287032.1
OG0003076	AT4G00680.2	XP_023636204.1
OG0003076	AT1G01750.2	XP_006304638.1
OG0003077	AT1G01640.1	XP_006303837.1
OG0003078	AT1G02790.1	XP_006303792.1
OG0003079	AT1G03360.1	XP_006305361.1
OG0003080	AT1G06390.1	XP_006307671.1
OG0003080	AT2G30980.1	XP_023639419.1
OG0003081	AT1G60630.1	XP_006301799.2
OG0003081	AT1G10850.1	XP_006305951.1
OG0003082	AT1G14900.1	XP_006305538.2, XP_006291855.1
OG0003083	AT1G14980.1	XP_006305801.1
OG0003084	AT1G74810.1	XP_023643650.1
OG0003084	AT1G15460.1	XP_023645810.1
OG0003085	AT1G18500.1	XP_023645693.1
OG0003085	AT1G74040.1	XP_023643860.1
OG0003086	AT1G76210.1	XP_006301239.1
OG0003086	AT1G20520.1	XP_006303245.1
OG0003087	AT1G20693.1	XP_006304292.1
OG0003088	AT1G20710.1	XP_006306476.1
OG0003088	AT1G20700.1	XP_006305646.1
OG0003089	AT1G21140.1	XP_006303183.1
OG0003089	AT3G43630.1	XP_006291836.2, XP_006291870.1
OG0003090	AT1G72175.1	XP_023643887.1
OG0003092	AT5G44600.1	XP_023640966.1
OG0003092	AT5G44590.1	XP_006282244.2
OG0003093	AT4G36500.1	XP_006284773.1
OG0003094	AT4G34920.1	XP_006284143.1
OG0003095	AT4G34890.1	XP_023635114.1
OG0003096	AT4G32090.1	XP_006284987.1
OG0003097	AT1G69670.1	XP_023643463.1
OG0003097	AT1G26830.1	XP_023644841.1
OG0003098	AT4G01450.2	XP_006288017.1
OG0003101	AT2G18190.1	XP_006299202.2
OG0003101	AT2G18193.1	XP_006297415.2
OG0003102	AT2G24050.1	XP_006293720.2
OG0003103	AT2G28990.1, AT2G28970.1	XP_023640019.1
OG0003104	AT5G61412.1	XP_023633438.1
OG0003106	AT2G36985.1	XP_023640984.1
OG0003106	AT3G53232.1	XP_023639290.1
OG0003116	AT4G30480.2	XP_006284287.1
OG0003117	AT4G08580.1, AT5G17900.1	XP_006287789.1
OG0003118	AT5G15980.1	XP_006287217.1
OG0003118	AT3G02490.1	XP_023642440.1
OG0003119	AT5G14930.2	XP_006289274.2
OG0003120	AT5G65270.1	XP_006281052.1
OG0003122	AT4G00130.1, AT4G25210.1	XP_006283973.1
OG0003123	AT1G47578.1	XP_006304074.1
OG0003123	AT4G31050.1	XP_023633957.1
OG0003124	AT2G34040.1	XP_006293463.2
OG0003124	AT1G29030.1	XP_006307096.2
OG0003125	AT1G31200.1	XP_006303203.1
OG0003125	AT1G10155.1	XP_006305679.1
OG0003126	AT1G31690.1	XP_023645866.1
OG0003126	AT1G31710.1	XP_006306925.1
OG0003127	AT3G50650.1	XP_006290913.1, XP_023639261.1
OG0003128	AT5G22480.1	XP_006289978.1
OG0003129	AT5G63570.1	XP_006279614.1
OG0003129	AT3G48730.1	XP_006291050.1
OG0003130	AT5G63030.1	XP_006281325.1
OG0003131	AT5G07450.1	XP_006288646.1
OG0003131	AT5G61650.1	XP_006279771.1
OG0003132	AT3G49140.1	XP_006292754.1
